"plh0258_h","year","bildungsniveau","migback","n","percent","lower_confidence","upper_confidence"
"Schiitische Rel.gemeinschaft","2015","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2015","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2015","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2015","(noch) kein Abschluss","direkter Migrationshintergrund","72","0.156466373118885","0.122326243120615","0.190606503117155"
"Sunnitische Rel.gemeinschaft","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2015","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2015","Hauptschulabschluss","direkter Migrationshintergrund","137","0.0619196227747895","0.0512525938956617","0.0725866516539173"
"Sunnitische Rel.gemeinschaft","2015","Hauptschulabschluss","indirekter Migrationshintergrund","48","0.153257366030101","0.118472857205298","0.188041874854904"
"Sunnitische Rel.gemeinschaft","2015","Realschulabschluss","kein Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2015","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2015","Realschulabschluss","indirekter Migrationshintergrund","38","0.0910269791074095","0.0634516622287193","0.1186022959861"
"Sunnitische Rel.gemeinschaft","2015","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2015","(Fach-)Abitur","direkter Migrationshintergrund","96","0.0680163378179214","0.0551892518554744","0.0808434237803685"
"Sunnitische Rel.gemeinschaft","2015","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2015","AkademikerInnen","kein Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2015","AkademikerInnen","direkter Migrationshintergrund","65","0.0392917239988216","0.0293833098295666","0.0492001381680766"
"Sunnitische Rel.gemeinschaft","2015","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2015","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2015","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2015","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2015","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2015","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2015","Realschulabschluss","kein Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2015","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2015","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2015","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2015","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2015","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2015","AkademikerInnen","kein Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2015","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2015","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Mehrfachnennung","2015","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Mehrfachnennung","2015","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Mehrfachnennung","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Mehrfachnennung","2015","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Mehrfachnennung","2015","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Mehrfachnennung","2015","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Mehrfachnennung","2015","Realschulabschluss","kein Migrationshintergrund","","","",""
"Mehrfachnennung","2015","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Mehrfachnennung","2015","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Mehrfachnennung","2015","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Mehrfachnennung","2015","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Mehrfachnennung","2015","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Mehrfachnennung","2015","AkademikerInnen","kein Migrationshintergrund","","","",""
"Mehrfachnennung","2015","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Mehrfachnennung","2015","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Katholisch","2016","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Katholisch","2016","(noch) kein Abschluss","direkter Migrationshintergrund","39","0.0650996170054585","0.0531888049190809","0.0770104290918361"
"Katholisch","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Katholisch","2016","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Katholisch","2016","Hauptschulabschluss","direkter Migrationshintergrund","31","0.104639643274592","0.0851034789039518","0.124175807645232"
"Katholisch","2016","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Katholisch","2016","Realschulabschluss","kein Migrationshintergrund","","","",""
"Katholisch","2016","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Katholisch","2016","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Katholisch","2016","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Katholisch","2016","(Fach-)Abitur","direkter Migrationshintergrund","41","0.174919116977726","0.147910136225044","0.201928097730409"
"Katholisch","2016","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Katholisch","2016","AkademikerInnen","kein Migrationshintergrund","","","",""
"Katholisch","2016","AkademikerInnen","direkter Migrationshintergrund","37","0.0935991979875816","0.0729993656665383","0.114199030308625"
"Katholisch","2016","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Evangelisch","2016","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Evangelisch","2016","(noch) kein Abschluss","direkter Migrationshintergrund","33","0.0234905045762041","0.0161782063501328","0.0308028028022754"
"Evangelisch","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Evangelisch","2016","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Evangelisch","2016","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Evangelisch","2016","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Evangelisch","2016","Realschulabschluss","kein Migrationshintergrund","","","",""
"Evangelisch","2016","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Evangelisch","2016","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Evangelisch","2016","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Evangelisch","2016","(Fach-)Abitur","direkter Migrationshintergrund","35","0.0614149334178615","0.0443456571486414","0.0784842096870816"
"Evangelisch","2016","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Evangelisch","2016","AkademikerInnen","kein Migrationshintergrund","","","",""
"Evangelisch","2016","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Evangelisch","2016","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2016","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2016","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2016","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2016","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2016","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2016","Realschulabschluss","kein Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2016","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2016","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2016","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2016","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2016","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2016","AkademikerInnen","kein Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2016","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2016","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2016","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2016","(noch) kein Abschluss","direkter Migrationshintergrund","118","0.117356547583326","0.101817807520714","0.132895287645939"
"Islamische Religionsgemeinschaft","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2016","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2016","Hauptschulabschluss","direkter Migrationshintergrund","69","0.10098314639872","0.0817522020789757","0.120214090718465"
"Islamische Religionsgemeinschaft","2016","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2016","Realschulabschluss","kein Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2016","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2016","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2016","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2016","(Fach-)Abitur","direkter Migrationshintergrund","44","0.0660225034590019","0.0483680004989716","0.0836770064190323"
"Islamische Religionsgemeinschaft","2016","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2016","AkademikerInnen","kein Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2016","AkademikerInnen","direkter Migrationshintergrund","43","0.0330944417013006","0.0204430868005724","0.0457457966020287"
"Islamische Religionsgemeinschaft","2016","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2016","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2016","(noch) kein Abschluss","direkter Migrationshintergrund","214","0.067227652283612","0.0551375133570439","0.0793177912101801"
"Andere Religionsgemeinschaft","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2016","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2016","Hauptschulabschluss","direkter Migrationshintergrund","61","0.0335055998645669","0.0220200811303628","0.044991118598771"
"Andere Religionsgemeinschaft","2016","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2016","Realschulabschluss","kein Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2016","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2016","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2016","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2016","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2016","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2016","AkademikerInnen","kein Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2016","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2016","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Konfessionslos","2016","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Konfessionslos","2016","(noch) kein Abschluss","direkter Migrationshintergrund","100","0.0823380843192424","0.0690668529500088","0.095609315688476"
"Konfessionslos","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Konfessionslos","2016","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Konfessionslos","2016","Hauptschulabschluss","direkter Migrationshintergrund","69","0.0988422080668178","0.0797935719728794","0.117890844160756"
"Konfessionslos","2016","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Konfessionslos","2016","Realschulabschluss","kein Migrationshintergrund","","","",""
"Konfessionslos","2016","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Konfessionslos","2016","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Konfessionslos","2016","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Konfessionslos","2016","(Fach-)Abitur","direkter Migrationshintergrund","49","0.102475324272647","0.0809140638927574","0.124036584652537"
"Konfessionslos","2016","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Konfessionslos","2016","AkademikerInnen","kein Migrationshintergrund","","","",""
"Konfessionslos","2016","AkademikerInnen","direkter Migrationshintergrund","68","0.204394133210862","0.175874056950262","0.232914209471462"
"Konfessionslos","2016","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Christlich orthodox","2016","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Christlich orthodox","2016","(noch) kein Abschluss","direkter Migrationshintergrund","118","0.103926525145917","0.0891930735207207","0.118659976771112"
"Christlich orthodox","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Christlich orthodox","2016","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Christlich orthodox","2016","Hauptschulabschluss","direkter Migrationshintergrund","94","0.16204265057239","0.138523703701275","0.185561597443504"
"Christlich orthodox","2016","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Christlich orthodox","2016","Realschulabschluss","kein Migrationshintergrund","","","",""
"Christlich orthodox","2016","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Christlich orthodox","2016","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Christlich orthodox","2016","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Christlich orthodox","2016","(Fach-)Abitur","direkter Migrationshintergrund","75","0.149591698308868","0.124234060942406","0.174949335675329"
"Christlich orthodox","2016","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Christlich orthodox","2016","AkademikerInnen","kein Migrationshintergrund","","","",""
"Christlich orthodox","2016","AkademikerInnen","direkter Migrationshintergrund","67","0.109518740280182","0.0874323830159101","0.131605097544453"
"Christlich orthodox","2016","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2016","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2016","(noch) kein Abschluss","direkter Migrationshintergrund","159","0.0765817683200351","0.0637427622287353","0.0894207744113348"
"Schiitische Rel.gemeinschaft","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2016","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2016","Hauptschulabschluss","direkter Migrationshintergrund","32","0.0286436560185152","0.0179974280887962","0.0392898839482341"
"Schiitische Rel.gemeinschaft","2016","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2016","Realschulabschluss","kein Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2016","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2016","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2016","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2016","(Fach-)Abitur","direkter Migrationshintergrund","32","0.0288492869774821","0.0169491447093069","0.0407494292456572"
"Schiitische Rel.gemeinschaft","2016","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2016","AkademikerInnen","kein Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2016","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2016","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2016","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2016","(noch) kein Abschluss","direkter Migrationshintergrund","841","0.444310840804915","0.420320915022551","0.468300766587278"
"Sunnitische Rel.gemeinschaft","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2016","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2016","Hauptschulabschluss","direkter Migrationshintergrund","550","0.404317742743222","0.372994913932898","0.435640571553545"
"Sunnitische Rel.gemeinschaft","2016","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2016","Realschulabschluss","kein Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2016","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2016","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2016","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2016","(Fach-)Abitur","direkter Migrationshintergrund","457","0.396553138896955","0.361774586027495","0.431331691766416"
"Sunnitische Rel.gemeinschaft","2016","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2016","AkademikerInnen","kein Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2016","AkademikerInnen","direkter Migrationshintergrund","471","0.416144298118916","0.381283107291127","0.451005488946704"
"Sunnitische Rel.gemeinschaft","2016","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2016","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2016","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2016","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2016","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2016","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2016","Realschulabschluss","kein Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2016","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2016","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2016","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2016","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2016","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2016","AkademikerInnen","kein Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2016","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2016","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Mehrfachnennung","2016","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Mehrfachnennung","2016","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Mehrfachnennung","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Mehrfachnennung","2016","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Mehrfachnennung","2016","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Mehrfachnennung","2016","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Mehrfachnennung","2016","Realschulabschluss","kein Migrationshintergrund","","","",""
"Mehrfachnennung","2016","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Mehrfachnennung","2016","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Mehrfachnennung","2016","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Mehrfachnennung","2016","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Mehrfachnennung","2016","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Mehrfachnennung","2016","AkademikerInnen","kein Migrationshintergrund","","","",""
"Mehrfachnennung","2016","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Mehrfachnennung","2016","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Katholisch","2017","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Katholisch","2017","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Katholisch","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Katholisch","2017","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Katholisch","2017","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Katholisch","2017","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Katholisch","2017","Realschulabschluss","kein Migrationshintergrund","","","",""
"Katholisch","2017","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Katholisch","2017","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Katholisch","2017","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Katholisch","2017","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Katholisch","2017","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Katholisch","2017","AkademikerInnen","kein Migrationshintergrund","","","",""
"Katholisch","2017","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Katholisch","2017","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Evangelisch","2017","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Evangelisch","2017","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Evangelisch","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Evangelisch","2017","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Evangelisch","2017","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Evangelisch","2017","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Evangelisch","2017","Realschulabschluss","kein Migrationshintergrund","","","",""
"Evangelisch","2017","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Evangelisch","2017","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Evangelisch","2017","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Evangelisch","2017","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Evangelisch","2017","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Evangelisch","2017","AkademikerInnen","kein Migrationshintergrund","","","",""
"Evangelisch","2017","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Evangelisch","2017","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2017","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2017","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2017","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2017","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2017","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2017","Realschulabschluss","kein Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2017","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2017","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2017","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2017","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2017","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2017","AkademikerInnen","kein Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2017","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2017","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2017","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2017","(noch) kein Abschluss","direkter Migrationshintergrund","63","0.078990480933053","0.0641795343553137","0.0938014275107922"
"Islamische Religionsgemeinschaft","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2017","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2017","Hauptschulabschluss","direkter Migrationshintergrund","38","0.0586097435443756","0.0399847021811813","0.0772347849075699"
"Islamische Religionsgemeinschaft","2017","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2017","Realschulabschluss","kein Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2017","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2017","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2017","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2017","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2017","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2017","AkademikerInnen","kein Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2017","AkademikerInnen","direkter Migrationshintergrund","36","0.0823469021418328","0.0570885337491781","0.107605270534487"
"Islamische Religionsgemeinschaft","2017","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2017","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2017","(noch) kein Abschluss","direkter Migrationshintergrund","168","0.101101536316679","0.0845477412786665","0.117655331354692"
"Andere Religionsgemeinschaft","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2017","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2017","Hauptschulabschluss","direkter Migrationshintergrund","32","0.0187387027753676","0.00798669469388045","0.0294907108568547"
"Andere Religionsgemeinschaft","2017","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2017","Realschulabschluss","kein Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2017","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2017","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2017","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2017","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2017","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2017","AkademikerInnen","kein Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2017","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2017","AkademikerInnen","indirekter Migrationshintergrund","","","",""
