"plh0258_h","year","bildungsniveau","sampreg","n","percent","lower_confidence","upper_confidence"
"Sunnitische Rel.gemeinschaft","2015","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","2015","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","120","0.0261712268836464","0.0209906989648855","0.0313517548024073"
"Sunnitische Rel.gemeinschaft","2015","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","2015","AkademikerInnen","Westdeutschland, alte Bundeslaender","70","0.00778273144752276","0.00534649532558232","0.0102189675694632"
"Sunnitische Rel.gemeinschaft","2015","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","2015","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","2015","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","2015","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","2015","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","2015","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","2015","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","2015","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","2015","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","2015","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","2015","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Mehrfachnennung","2015","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Mehrfachnennung","2015","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Mehrfachnennung","2015","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Mehrfachnennung","2015","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Mehrfachnennung","2015","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Mehrfachnennung","2015","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Mehrfachnennung","2015","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Mehrfachnennung","2015","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Mehrfachnennung","2015","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Mehrfachnennung","2015","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Katholisch","2016","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","37","0.0713277941669043","0.0576037838087364","0.0850518045250722"
"Katholisch","2016","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Katholisch","2016","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","31","0.122623765795896","0.0994860917483281","0.145761439843465"
"Katholisch","2016","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Katholisch","2016","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Katholisch","2016","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Katholisch","2016","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","38","0.181654435044496","0.15189945913372","0.211409410955271"
"Katholisch","2016","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Katholisch","2016","AkademikerInnen","Westdeutschland, alte Bundeslaender","31","0.0998572779550671","0.0767199190936855","0.122994636816449"
"Katholisch","2016","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Evangelisch","2016","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","30","0.0268370311281685","0.0182195480594971","0.0354545141968398"
"Evangelisch","2016","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Evangelisch","2016","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Evangelisch","2016","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Evangelisch","2016","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Evangelisch","2016","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Evangelisch","2016","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Evangelisch","2016","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Evangelisch","2016","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Evangelisch","2016","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","2016","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","2016","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","2016","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","2016","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","2016","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","2016","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","2016","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","2016","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","2016","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","2016","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","2016","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","102","0.130428379816169","0.112470331116234","0.148386428516103"
"Islamische Religionsgemeinschaft","2016","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","2016","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","55","0.119998957741164","0.0970760465894322","0.142921868892896"
"Islamische Religionsgemeinschaft","2016","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","2016","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","2016","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","2016","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","36","0.0632518150543086","0.0444666004851699","0.0820370296234474"
"Islamische Religionsgemeinschaft","2016","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","2016","AkademikerInnen","Westdeutschland, alte Bundeslaender","40","0.0320276914920769","0.0184394730906743","0.0456159098934795"
"Islamische Religionsgemeinschaft","2016","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Andere Religionsgemeinschaft","2016","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","190","0.0657312728709541","0.0525170282049148","0.0789455175369933"
"Andere Religionsgemeinschaft","2016","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Andere Religionsgemeinschaft","2016","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","54","0.0382224019257624","0.0246974491640073","0.0517473546875175"
"Andere Religionsgemeinschaft","2016","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Andere Religionsgemeinschaft","2016","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Andere Religionsgemeinschaft","2016","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Andere Religionsgemeinschaft","2016","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Andere Religionsgemeinschaft","2016","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Andere Religionsgemeinschaft","2016","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Andere Religionsgemeinschaft","2016","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Konfessionslos","2016","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","65","0.0807462162970266","0.066218437453264","0.0952739951407891"
"Konfessionslos","2016","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","37","0.13733313262201","0.0986411911931873","0.176025074050834"
"Konfessionslos","2016","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","50","0.0814194540174685","0.0621281246699424","0.100710783364995"
"Konfessionslos","2016","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Konfessionslos","2016","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Konfessionslos","2016","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Konfessionslos","2016","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","39","0.113852358816095","0.0893395943077506","0.13836512332444"
"Konfessionslos","2016","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Konfessionslos","2016","AkademikerInnen","Westdeutschland, alte Bundeslaender","58","0.215556518283637","0.183822165667586","0.247290870899688"
"Konfessionslos","2016","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Christlich orthodox","2016","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","101","0.10339871323555","0.0871627648325744","0.119634661638526"
"Christlich orthodox","2016","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Christlich orthodox","2016","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","72","0.155084514498992","0.129549841934694","0.18061918706329"
"Christlich orthodox","2016","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Christlich orthodox","2016","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Christlich orthodox","2016","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Christlich orthodox","2016","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","60","0.128888386842908","0.103029368778849","0.154747404906967"
"Christlich orthodox","2016","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Christlich orthodox","2016","AkademikerInnen","Westdeutschland, alte Bundeslaender","53","0.0944275479854223","0.0718602693449725","0.116994826625872"
"Christlich orthodox","2016","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","2016","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","119","0.0987729150516586","0.0828634172949311","0.114682412808386"
"Schiitische Rel.gemeinschaft","2016","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","41","0.132120816527726","0.0940557529423543","0.170185880113097"
"Schiitische Rel.gemeinschaft","2016","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","2016","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","2016","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","2016","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","2016","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","2016","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","2016","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","2016","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","2016","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","683","0.397352243008662","0.371258281152346","0.423446204864978"
"Sunnitische Rel.gemeinschaft","2016","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","159","0.531691808598543","0.475599003204359","0.587784613992727"
"Sunnitische Rel.gemeinschaft","2016","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","455","0.385958027479996","0.351617377655755","0.420298677304237"
"Sunnitische Rel.gemeinschaft","2016","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","96","0.403331044165861","0.331465764148075","0.475196324183648"
"Sunnitische Rel.gemeinschaft","2016","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","2016","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","2016","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","393","0.390823365948118","0.353167719079581","0.428479012816655"
"Sunnitische Rel.gemeinschaft","2016","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","65","0.296296179335297","0.21493572107923","0.377656637591364"
"Sunnitische Rel.gemeinschaft","2016","AkademikerInnen","Westdeutschland, alte Bundeslaender","391","0.379791869197253","0.342336869933918","0.417246868460589"
"Sunnitische Rel.gemeinschaft","2016","AkademikerInnen","Ostdeutschland, neue Bundeslaender","80","0.40294635657392","0.317640956596827","0.488251756551014"
"Alevitische Rel.gemeinschaft","2016","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","2016","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","2016","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","2016","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","2016","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","2016","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","2016","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","2016","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","2016","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","2016","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Mehrfachnennung","2016","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Mehrfachnennung","2016","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Mehrfachnennung","2016","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Mehrfachnennung","2016","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Mehrfachnennung","2016","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Mehrfachnennung","2016","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Mehrfachnennung","2016","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Mehrfachnennung","2016","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Mehrfachnennung","2016","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Mehrfachnennung","2016","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Katholisch","2017","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Katholisch","2017","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Katholisch","2017","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Katholisch","2017","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Katholisch","2017","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Katholisch","2017","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Katholisch","2017","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Katholisch","2017","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Katholisch","2017","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Katholisch","2017","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Evangelisch","2017","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Evangelisch","2017","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Evangelisch","2017","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Evangelisch","2017","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Evangelisch","2017","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Evangelisch","2017","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Evangelisch","2017","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Evangelisch","2017","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Evangelisch","2017","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Evangelisch","2017","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","2017","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","2017","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","2017","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","2017","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","2017","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","2017","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","2017","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","2017","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","2017","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","2017","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","2017","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","60","0.0759747797224484","0.0608378952305271","0.0911116642143697"
"Islamische Religionsgemeinschaft","2017","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","2017","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","36","0.0549871492577425","0.0361070820008591","0.0738672165146259"
"Islamische Religionsgemeinschaft","2017","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","2017","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","2017","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","2017","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","2017","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","2017","AkademikerInnen","Westdeutschland, alte Bundeslaender","33","0.0558454758959845","0.0338851397699017","0.0778058120220672"
"Islamische Religionsgemeinschaft","2017","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Andere Religionsgemeinschaft","2017","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","161","0.085926121520204","0.0699153185393254","0.101936924501083"
"Andere Religionsgemeinschaft","2017","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Andere Religionsgemeinschaft","2017","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Andere Religionsgemeinschaft","2017","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Andere Religionsgemeinschaft","2017","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Andere Religionsgemeinschaft","2017","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Andere Religionsgemeinschaft","2017","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Andere Religionsgemeinschaft","2017","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Andere Religionsgemeinschaft","2017","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Andere Religionsgemeinschaft","2017","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Konfessionslos","2017","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","62","0.0911582988770951","0.0747145025632667","0.107602095190924"
"Konfessionslos","2017","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Konfessionslos","2017","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Konfessionslos","2017","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Konfessionslos","2017","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Konfessionslos","2017","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Konfessionslos","2017","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Konfessionslos","2017","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Konfessionslos","2017","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Konfessionslos","2017","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Christlich orthodox","2017","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","52","0.0574264420121132","0.0441349590023386","0.0707179250218879"
"Christlich orthodox","2017","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Christlich orthodox","2017","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","34","0.0468327556727131","0.0293337453007084","0.0643317660447177"
"Christlich orthodox","2017","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Christlich orthodox","2017","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Christlich orthodox","2017","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Christlich orthodox","2017","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Christlich orthodox","2017","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Christlich orthodox","2017","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Christlich orthodox","2017","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","2017","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","102","0.0800101493810043","0.064510427041619","0.0955098717203896"
"Schiitische Rel.gemeinschaft","2017","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","2017","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","32","0.0622041538254105","0.0422001042011695","0.0822082034496514"
"Schiitische Rel.gemeinschaft","2017","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","2017","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","2017","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","2017","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","2017","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","2017","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","2017","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","2017","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","675","0.457352503268443","0.428891887523444","0.485813119013441"
"Sunnitische Rel.gemeinschaft","2017","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","62","0.326883914405917","0.238005159556474","0.415762669255359"
"Sunnitische Rel.gemeinschaft","2017","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","362","0.373089737569962","0.333034121221128","0.413145353918796"
"Sunnitische Rel.gemeinschaft","2017","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","42","0.799154613016821","0.695148947055222","0.903160278978419"
"Sunnitische Rel.gemeinschaft","2017","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","2017","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","2017","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","277","0.375564083574009","0.330055907859365","0.421072259288652"
"Sunnitische Rel.gemeinschaft","2017","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","2017","AkademikerInnen","Westdeutschland, alte Bundeslaender","254","0.266471099340617","0.224188944005333","0.308753254675901"
"Sunnitische Rel.gemeinschaft","2017","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","2017","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","2017","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","2017","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","2017","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","2017","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","2017","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","2017","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","2017","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","2017","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","2017","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Mehrfachnennung","2017","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Mehrfachnennung","2017","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Mehrfachnennung","2017","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Mehrfachnennung","2017","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Mehrfachnennung","2017","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Mehrfachnennung","2017","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Mehrfachnennung","2017","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Mehrfachnennung","2017","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Mehrfachnennung","2017","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Mehrfachnennung","2017","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Katholisch","2018","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Katholisch","2018","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Katholisch","2018","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Katholisch","2018","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Katholisch","2018","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Katholisch","2018","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Katholisch","2018","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Katholisch","2018","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Katholisch","2018","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
