year,bula_h,quintil_oecd,plh0258_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,Baden-Wuerttemberg,5th Quintile,Catholic,0.34777,232,676,0.31184,0.38370
2019,Baden-Wuerttemberg,5th Quintile,Protestant,0.35483,252,676,0.31873,0.39092
2019,Baden-Wuerttemberg,5th Quintile,Non-denominational,0.27050,192,676,0.23699,0.30401
2019,Bavaria,1st Quintile,Catholic,0.39335,188,684,0.35671,0.42999
2019,Bavaria,1st Quintile,Protestant,0.23876,113,684,0.20679,0.27073
2019,Bavaria,1st Quintile,Non-denominational,0.18116,103,684,0.15227,0.21005
2019,Bavaria,1st Quintile,Christian orthodox,0.03816,43,684,0.02379,0.05252
2019,Bavaria,1st Quintile,Sunni denomination,0.06341,237,684,0.04513,0.08168
2019,Bavaria,2nd Quintile,Catholic,0.50099,324,657,0.46273,0.53925
2019,Bavaria,2nd Quintile,Protestant,0.20241,148,657,0.17166,0.23315
2019,Bavaria,2nd Quintile,Non-denominational,0.20611,149,657,0.17515,0.23706
2019,Bavaria,2nd Quintile,Christian orthodox,0.03347,36,657,0.01970,0.04723
2019,Bavaria,3rd Quintile,Catholic,0.48329,352,661,0.44517,0.52142
2019,Bavaria,3rd Quintile,Protestant,0.24535,151,661,0.21252,0.27817
2019,Bavaria,3rd Quintile,Non-denominational,0.22198,158,661,0.19027,0.25369
2019,Bavaria,4th Quintile,Catholic,0.51916,384,711,0.48241,0.55591
2019,Bavaria,4th Quintile,Protestant,0.23674,172,711,0.20547,0.26801
2019,Bavaria,4th Quintile,Non-denominational,0.21757,155,711,0.18722,0.24792
2019,Bavaria,5th Quintile,Catholic,0.47551,420,850,0.44191,0.50910
2019,Bavaria,5th Quintile,Protestant,0.17572,183,850,0.15012,0.20132
2019,Bavaria,5th Quintile,Non-denominational,0.31607,247,850,0.28480,0.34735
2019,Berlin,1st Quintile,Protestant,0.15793,33,218,0.10941,0.20646
2019,Berlin,1st Quintile,Non-denominational,0.65827,127,218,0.59516,0.72138
2019,Berlin,1st Quintile,Sunni denomination,0.05403,58,218,0.02395,0.08411
2019,Berlin,2nd Quintile,Protestant,0.18991,34,137,0.12399,0.25583
2019,Berlin,2nd Quintile,Non-denominational,0.50944,103,137,0.42542,0.59346
2019,Berlin,3rd Quintile,Non-denominational,0.66401,104,104,0.57279,0.75523
2019,Berlin,4th Quintile,Protestant,0.28388,35,134,0.20725,0.36051
2019,Berlin,4th Quintile,Non-denominational,0.65194,99,134,0.57098,0.73290
2019,Berlin,5th Quintile,Protestant,0.27016,49,158,0.20070,0.33962
2019,Berlin,5th Quintile,Non-denominational,0.67210,109,158,0.59867,0.74554
2019,Brandenburg,1st Quintile,Protestant,0.20354,45,289,0.15704,0.25005
2019,Brandenburg,1st Quintile,Non-denominational,0.70786,188,289,0.65534,0.76038
2019,Brandenburg,1st Quintile,Sunni denomination,0.04842,56,289,0.02363,0.07321
2019,Brandenburg,2nd Quintile,Protestant,0.23593,50,213,0.17877,0.29308
2019,Brandenburg,2nd Quintile,Non-denominational,0.71811,163,213,0.65754,0.77867
2019,Brandenburg,3rd Quintile,Protestant,0.15992,35,193,0.10808,0.21177
2019,Brandenburg,3rd Quintile,Non-denominational,0.81695,158,193,0.76225,0.87165
2019,Brandenburg,4th Quintile,Non-denominational,0.78923,131,131,0.71912,0.85934
2019,Brandenburg,5th Quintile,Non-denominational,0.70154,90,90,0.60648,0.79661
2019,Mecklenburg-Western Pomerania,1st Quintile,Non-denominational,0.87287,135,135,0.81647,0.92927
2019,Mecklenburg-Western Pomerania,2nd Quintile,Non-denominational,0.91701,127,127,0.86884,0.96518
2019,Mecklenburg-Western Pomerania,3rd Quintile,Non-denominational,0.89672,106,106,0.83851,0.95493
2019,Mecklenburg-Western Pomerania,4th Quintile,Non-denominational,0.84980,50,50,0.74977,0.94984
2019,Mecklenburg-Western Pomerania,5th Quintile,Non-denominational,0.76583,42,42,0.63621,0.89546
2019,Saxony,1st Quintile,Protestant,0.14774,49,343,0.11014,0.18535
2019,Saxony,1st Quintile,Non-denominational,0.77034,225,343,0.72576,0.81491
2019,Saxony,1st Quintile,Sunni denomination,0.01703,69,343,0.00331,0.03074
2019,Saxony,2nd Quintile,Protestant,0.21560,87,371,0.17370,0.25750
2019,Saxony,2nd Quintile,Non-denominational,0.73106,284,371,0.68588,0.77624
2019,Saxony,3rd Quintile,Protestant,0.25741,90,337,0.21066,0.30416
2019,Saxony,3rd Quintile,Non-denominational,0.69578,247,337,0.64659,0.74498
2019,Saxony,4th Quintile,Protestant,0.20732,48,215,0.15301,0.26164
2019,Saxony,4th Quintile,Non-denominational,0.77859,167,215,0.72296,0.83422
2019,Saxony,5th Quintile,Protestant,0.32951,37,167,0.25800,0.40101
2019,Saxony,5th Quintile,Non-denominational,0.62830,130,167,0.55478,0.70181
2019,Saxony-Anhalt,1st Quintile,Non-denominational,0.81881,193,261,0.77199,0.86563
2019,Saxony-Anhalt,1st Quintile,Sunni denomination,0.02209,68,261,0.00422,0.03995
2019,Saxony-Anhalt,2nd Quintile,Non-denominational,0.85948,178,178,0.80829,0.91068
2019,Saxony-Anhalt,3rd Quintile,Non-denominational,0.80532,116,116,0.73295,0.87769
2019,Saxony-Anhalt,4th Quintile,Non-denominational,0.84218,84,84,0.76374,0.92061
2019,Saxony-Anhalt,5th Quintile,Non-denominational,0.82068,79,79,0.73554,0.90581
2019,Thuringa,1st Quintile,Non-denominational,0.76542,141,175,0.70246,0.82838
2019,Thuringa,1st Quintile,Sunni denomination,0.01483,34,175,-0.00313,0.03278
2019,Thuringa,2nd Quintile,Protestant,0.35346,59,210,0.28864,0.41827
2019,Thuringa,2nd Quintile,Non-denominational,0.57061,151,210,0.50350,0.63772
2019,Thuringa,3rd Quintile,Catholic,0.19946,38,188,0.14218,0.25673
2019,Thuringa,3rd Quintile,Protestant,0.31442,56,188,0.24787,0.38096
2019,Thuringa,3rd Quintile,Non-denominational,0.47801,94,188,0.40642,0.54961
2019,Thuringa,4th Quintile,Protestant,0.40398,46,102,0.30828,0.49968
2019,Thuringa,4th Quintile,Non-denominational,0.49158,56,102,0.39408,0.58908
2019,Thuringa,5th Quintile,Non-denominational,0.76127,60,60,0.65248,0.87005
