year,bula_h,hhtyp,hgseval,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,North Rhine-Westphalia,Couple without children,Just Right,0.72252,231,277,0.66970,0.77535
1992,North Rhine-Westphalia,Single parent,Just Right,0.68094,44,44,0.54162,0.82026
1992,North Rhine-Westphalia,Couple with children,Much Too Small,0.03938,31,520,0.02264,0.05611
1992,North Rhine-Westphalia,Couple with children,A Bit Too Small,0.25901,134,520,0.22132,0.29670
1992,North Rhine-Westphalia,Couple with children,Just Right,0.66607,355,520,0.62549,0.70664
1992,Hesse,Single-person household,Just Right,0.78988,58,58,0.68412,0.89564
1992,Hesse,Couple without children,Just Right,0.77961,106,106,0.70032,0.85889
1992,Hesse,Couple with children,A Bit Too Small,0.24986,57,168,0.18419,0.31552
1992,Hesse,Couple with children,Just Right,0.64350,111,168,0.57086,0.71614
1992,"Rhineland-Palatinate, Saarland",Single-person household,Just Right,0.69498,44,44,0.55737,0.83260
1992,"Rhineland-Palatinate, Saarland",Couple without children,Just Right,0.77741,69,69,0.67854,0.87628
1992,"Rhineland-Palatinate, Saarland",Couple with children,Just Right,0.71234,90,90,0.61829,0.80638
1992,Baden-Wuerttemberg,Single-person household,Just Right,0.74038,104,104,0.65571,0.82505
1992,Baden-Wuerttemberg,Couple without children,Just Right,0.78153,146,146,0.71428,0.84879
1992,Baden-Wuerttemberg,Single parent,Just Right,0.81801,45,45,0.70400,0.93202
1992,Baden-Wuerttemberg,Couple with children,A Bit Too Small,0.17373,71,336,0.13316,0.21430
1992,Baden-Wuerttemberg,Couple with children,Just Right,0.72805,265,336,0.68040,0.77570
1992,Bavaria,Single-person household,Just Right,0.77050,128,128,0.69736,0.84363
1992,Bavaria,Couple without children,Just Right,0.75556,162,162,0.68918,0.82195
1992,Bavaria,Couple with children,A Bit Too Small,0.18195,74,320,0.13961,0.22429
1992,Bavaria,Couple with children,Just Right,0.75498,246,320,0.70778,0.80218
1992,Berlin,Single-person household,Just Right,0.77297,67,67,0.67190,0.87403
1992,Berlin,Couple without children,Just Right,0.68957,51,51,0.56132,0.81781
1992,Berlin,Couple with children,A Bit Too Small,0.29674,35,108,0.21018,0.38330
1992,Berlin,Couple with children,Just Right,0.59747,73,108,0.50455,0.69039
1992,Brandenburg,Single-person household,Just Right,0.76046,36,36,0.61906,0.90186
1992,Brandenburg,Couple without children,Just Right,0.77225,56,56,0.66142,0.88309
1992,Brandenburg,Couple with children,A Bit Too Small,0.36086,61,138,0.28044,0.44128
1992,Brandenburg,Couple with children,Just Right,0.52211,77,138,0.43847,0.60576
1992,Mecklenburg-Western Pomerania,Couple without children,Just Right,0.94313,42,42,0.87224,1.01402
1992,Mecklenburg-Western Pomerania,Couple with children,A Bit Too Small,0.35008,36,97,0.25466,0.44550
1992,Mecklenburg-Western Pomerania,Couple with children,Just Right,0.56099,61,97,0.46172,0.66027
1992,Saxony,Single-person household,Just Right,0.84237,73,73,0.75820,0.92654
1992,Saxony,Couple without children,Just Right,0.78888,115,115,0.71397,0.86380
1992,Saxony,Couple with children,A Bit Too Small,0.33384,92,236,0.27354,0.39413
1992,Saxony,Couple with children,Just Right,0.52702,144,236,0.46318,0.59085
1992,Saxony-Anhalt,Single-person household,Just Right,0.75076,43,43,0.61993,0.88158
1992,Saxony-Anhalt,Couple without children,Just Right,0.78402,68,68,0.68548,0.88255
1992,Saxony-Anhalt,Couple with children,A Bit Too Small,0.26278,50,163,0.19500,0.33056
1992,Saxony-Anhalt,Couple with children,Just Right,0.64378,113,163,0.57004,0.71753
1992,Thuringa,Single-person household,Just Right,0.83729,40,40,0.72144,0.95313
1992,Thuringa,Couple without children,Just Right,0.75852,53,53,0.64220,0.87485
1992,Thuringa,Couple with children,Just Right,0.74179,130,130,0.66626,0.81731
1993,Schleswig-Holstein,Couple without children,Just Right,0.70407,35,35,0.55064,0.85750
1993,Schleswig-Holstein,Couple with children,Just Right,0.67781,35,35,0.52073,0.83489
1993,Hamburg,Single-person household,Just Right,0.81187,32,32,0.67429,0.94945
1993,Lower Saxony,Single-person household,Just Right,0.77862,87,87,0.69087,0.86637
1993,Lower Saxony,Couple without children,Just Right,0.71441,107,107,0.62842,0.80040
1993,Lower Saxony,Couple with children,A Bit Too Small,0.18774,38,155,0.12606,0.24942
1993,Lower Saxony,Couple with children,Just Right,0.64727,117,155,0.57180,0.72273
1993,North Rhine-Westphalia,Single-person household,A Bit Too Small,0.09675,32,233,0.05871,0.13479
1993,North Rhine-Westphalia,Single-person household,Just Right,0.75168,201,233,0.69609,0.80728
1993,North Rhine-Westphalia,Couple without children,A Bit Too Small,0.14336,52,307,0.10409,0.18262
1993,North Rhine-Westphalia,Couple without children,Just Right,0.71526,224,307,0.66469,0.76582
1993,North Rhine-Westphalia,Couple without children,A Bit Too Large,0.11821,31,307,0.08203,0.15438
1993,North Rhine-Westphalia,Single parent,Just Right,0.66312,44,44,0.52185,0.80440
1993,North Rhine-Westphalia,Couple with children,Much Too Small,0.03753,33,511,0.02104,0.05403
1993,North Rhine-Westphalia,Couple with children,A Bit Too Small,0.28104,143,511,0.24203,0.32006
1993,North Rhine-Westphalia,Couple with children,Just Right,0.64230,335,511,0.60070,0.68390
1993,Hesse,Single-person household,Just Right,0.71902,62,62,0.60622,0.83182
1993,Hesse,Couple without children,Just Right,0.79284,109,109,0.71641,0.86928
1993,Hesse,Couple with children,A Bit Too Small,0.23530,52,158,0.16894,0.30165
1993,Hesse,Couple with children,Just Right,0.66365,106,158,0.58975,0.73755
1993,"Rhineland-Palatinate, Saarland",Single-person household,Just Right,0.72267,44,44,0.58886,0.85648
1993,"Rhineland-Palatinate, Saarland",Couple without children,Just Right,0.78273,67,67,0.68323,0.88222
1993,"Rhineland-Palatinate, Saarland",Couple with children,Just Right,0.71235,96,96,0.62132,0.80338
1993,Baden-Wuerttemberg,Single-person household,Just Right,0.72500,110,110,0.64117,0.80882
1993,Baden-Wuerttemberg,Couple without children,Just Right,0.82007,154,154,0.75920,0.88094
1993,Baden-Wuerttemberg,Single parent,Just Right,0.78820,40,40,0.65996,0.91643
1993,Baden-Wuerttemberg,Couple with children,A Bit Too Small,0.16079,71,330,0.12109,0.20048
1993,Baden-Wuerttemberg,Couple with children,Just Right,0.74955,259,330,0.70273,0.79637
1993,Bavaria,Single-person household,Just Right,0.74322,140,140,0.67060,0.81585
1993,Bavaria,Couple without children,A Bit Too Small,0.18453,34,179,0.12754,0.24152
1993,Bavaria,Couple without children,Just Right,0.69299,145,179,0.62523,0.76075
1993,Bavaria,Couple with children,A Bit Too Small,0.15928,64,305,0.11815,0.20042
1993,Bavaria,Couple with children,Just Right,0.77546,241,305,0.72855,0.82236
1993,Berlin,Single-person household,Just Right,0.69727,63,63,0.58291,0.81163
1993,Berlin,Couple without children,Just Right,0.72670,52,52,0.60439,0.84901
1993,Berlin,Couple with children,Just Right,0.57670,73,73,0.46257,0.69083
1993,Brandenburg,Single-person household,Just Right,0.78888,38,38,0.65738,0.92038
1993,Brandenburg,Couple without children,Just Right,0.78176,63,63,0.67894,0.88458
1993,Brandenburg,Couple with children,A Bit Too Small,0.34024,54,132,0.25910,0.42137
1993,Brandenburg,Couple with children,Just Right,0.55437,78,132,0.46926,0.63949
1993,Mecklenburg-Western Pomerania,Couple without children,Just Right,0.77967,37,37,0.64427,0.91506
1993,Mecklenburg-Western Pomerania,Couple with children,Just Right,0.61730,62,62,0.49533,0.73928
1993,Saxony,Single-person household,Just Right,0.78540,63,63,0.68320,0.88759
1993,Saxony,Couple without children,Just Right,0.75351,114,114,0.67404,0.83297
1993,Saxony,Couple with children,A Bit Too Small,0.29307,76,224,0.23333,0.35281
1993,Saxony,Couple with children,Just Right,0.57769,148,224,0.51286,0.64252
1993,Saxony-Anhalt,Single-person household,Just Right,0.63324,33,33,0.46626,0.80022
1993,Saxony-Anhalt,Couple without children,Just Right,0.76091,64,64,0.65559,0.86624
1993,Saxony-Anhalt,Couple with children,A Bit Too Small,0.22851,41,158,0.16284,0.29419
1993,Saxony-Anhalt,Couple with children,Just Right,0.71601,117,158,0.64548,0.78655
1993,Thuringa,Single-person household,Just Right,0.89929,48,48,0.81325,0.98533
1993,Thuringa,Couple without children,Just Right,0.80066,52,52,0.69101,0.91031
1993,Thuringa,Couple with children,A Bit Too Small,0.25524,36,147,0.18452,0.32597
1993,Thuringa,Couple with children,Just Right,0.67476,111,147,0.59877,0.75075
1994,Schleswig-Holstein,Couple with children,Just Right,0.60533,34,34,0.43857,0.77210
1994,Lower Saxony,Single-person household,Just Right,0.79609,87,87,0.71093,0.88124
1994,Lower Saxony,Couple without children,Just Right,0.75606,112,112,0.67616,0.83595
1994,Lower Saxony,Couple with children,Just Right,0.71778,124,124,0.63824,0.79732
1994,North Rhine-Westphalia,Single-person household,A Bit Too Small,0.09521,33,232,0.05736,0.13307
1994,North Rhine-Westphalia,Single-person household,Just Right,0.78357,199,232,0.73046,0.83668
1994,North Rhine-Westphalia,Couple without children,A Bit Too Small,0.15103,51,285,0.10939,0.19268
1994,North Rhine-Westphalia,Couple without children,Just Right,0.73744,234,285,0.68627,0.78862
1994,North Rhine-Westphalia,Single parent,Just Right,0.60836,44,44,0.46246,0.75426
1994,North Rhine-Westphalia,Couple with children,Much Too Small,0.03702,32,490,0.02028,0.05375
1994,North Rhine-Westphalia,Couple with children,A Bit Too Small,0.25153,123,490,0.21307,0.28999
1994,North Rhine-Westphalia,Couple with children,Just Right,0.66418,335,490,0.62232,0.70604
1994,Hesse,Single-person household,Just Right,0.71376,65,65,0.60302,0.82450
1994,Hesse,Couple without children,Just Right,0.77493,106,106,0.69505,0.85481
1994,Hesse,Couple with children,A Bit Too Small,0.26123,52,153,0.19139,0.33107
1994,Hesse,Couple with children,Just Right,0.65347,101,153,0.57782,0.72912
1994,"Rhineland-Palatinate, Saarland",Single-person household,Just Right,0.65852,39,39,0.50774,0.80929
1994,"Rhineland-Palatinate, Saarland",Couple without children,Just Right,0.83405,73,73,0.74812,0.91999
1994,"Rhineland-Palatinate, Saarland",Couple with children,Just Right,0.72892,95,95,0.63906,0.81878
1994,Baden-Wuerttemberg,Single-person household,Just Right,0.78580,114,114,0.71015,0.86144
1994,Baden-Wuerttemberg,Couple without children,Just Right,0.78201,161,161,0.71803,0.84598
1994,Baden-Wuerttemberg,Couple with children,A Bit Too Small,0.17423,76,329,0.13318,0.21528
1994,Baden-Wuerttemberg,Couple with children,Just Right,0.71466,253,329,0.66579,0.76353
1994,Bavaria,Single-person household,Just Right,0.74645,141,172,0.68125,0.81166
1994,Bavaria,Single-person household,A Bit Too Large,0.14704,31,172,0.09396,0.20012
1994,Bavaria,Couple without children,A Bit Too Small,0.14198,34,187,0.09182,0.19214
1994,Bavaria,Couple without children,Just Right,0.69178,153,187,0.62542,0.75814
1994,Bavaria,Single parent,Just Right,0.70818,31,31,0.54550,0.87086
1994,Bavaria,Couple with children,A Bit Too Small,0.15975,56,291,0.11758,0.20191
1994,Bavaria,Couple with children,Just Right,0.75013,235,291,0.70030,0.79996
1994,Berlin,Single-person household,Just Right,0.67589,58,58,0.55439,0.79740
1994,Berlin,Couple without children,Just Right,0.74861,50,50,0.62714,0.87008
1994,Berlin,Couple with children,Just Right,0.55788,60,60,0.43115,0.68460
1994,Brandenburg,Single-person household,Just Right,0.74853,36,36,0.60479,0.89227
1994,Brandenburg,Couple without children,Just Right,0.83650,69,69,0.74859,0.92440
1994,Brandenburg,Couple with children,A Bit Too Small,0.27465,40,115,0.19271,0.35658
1994,Brandenburg,Couple with children,Just Right,0.59101,75,115,0.50076,0.68126
1994,Mecklenburg-Western Pomerania,Couple without children,Just Right,0.85982,40,40,0.75085,0.96878
1994,Mecklenburg-Western Pomerania,Couple with children,Just Right,0.56998,57,57,0.44031,0.69965
1994,Saxony,Single-person household,Just Right,0.77773,66,66,0.67665,0.87881
1994,Saxony,Couple without children,Just Right,0.70408,108,108,0.61760,0.79057
1994,Saxony,Couple with children,A Bit Too Small,0.25161,63,216,0.19360,0.30961
1994,Saxony,Couple with children,Just Right,0.59668,153,216,0.53111,0.66226
1994,Saxony-Anhalt,Single-person household,Just Right,0.69878,35,35,0.54457,0.85300
1994,Saxony-Anhalt,Couple without children,Just Right,0.67258,64,64,0.55670,0.78846
1994,Saxony-Anhalt,Couple with children,A Bit Too Small,0.26108,40,139,0.18780,0.33436
1994,Saxony-Anhalt,Couple with children,Just Right,0.66931,99,139,0.59082,0.74781
1994,Thuringa,Single-person household,Just Right,0.81483,49,49,0.70495,0.92472
1994,Thuringa,Couple without children,Just Right,0.77582,56,56,0.66560,0.88604
1994,Thuringa,Couple with children,A Bit Too Small,0.30892,39,147,0.23397,0.38387
1994,Thuringa,Couple with children,Just Right,0.63497,108,147,0.55688,0.71307
1995,Schleswig-Holstein,Couple with children,Just Right,0.59721,36,36,0.43472,0.75970
1995,Hamburg,Single-person household,Just Right,0.72652,31,31,0.56701,0.88603
1995,Lower Saxony,Single-person household,Just Right,0.79467,84,84,0.70777,0.88157
1995,Lower Saxony,Couple without children,Just Right,0.75211,112,112,0.67179,0.83244
1995,Lower Saxony,Couple with children,A Bit Too Small,0.22815,48,181,0.16685,0.28946
1995,Lower Saxony,Couple with children,Just Right,0.66635,133,181,0.59747,0.73524
1995,North Rhine-Westphalia,Single-person household,A Bit Too Small,0.10540,34,245,0.06687,0.14393
1995,North Rhine-Westphalia,Single-person household,Just Right,0.76259,211,245,0.70920,0.81598
1995,North Rhine-Westphalia,Couple without children,A Bit Too Small,0.13149,49,301,0.09325,0.16973
1995,North Rhine-Westphalia,Couple without children,Just Right,0.74519,252,301,0.69588,0.79450
1995,North Rhine-Westphalia,Single parent,Just Right,0.60778,46,46,0.46512,0.75043
1995,North Rhine-Westphalia,Couple with children,Much Too Small,0.04449,37,523,0.02680,0.06218
1995,North Rhine-Westphalia,Couple with children,A Bit Too Small,0.21617,123,523,0.18086,0.25149
1995,North Rhine-Westphalia,Couple with children,Just Right,0.68644,363,523,0.64664,0.72624
1995,Hesse,Single-person household,Just Right,0.70852,65,65,0.59718,0.81986
1995,Hesse,Couple without children,Just Right,0.80982,126,126,0.74102,0.87862
1995,Hesse,Couple with children,A Bit Too Small,0.22952,57,162,0.16456,0.29448
1995,Hesse,Couple with children,Just Right,0.61807,105,162,0.54302,0.69312
1995,"Rhineland-Palatinate, Saarland",Single-person household,Just Right,0.63927,39,39,0.48658,0.79195
1995,"Rhineland-Palatinate, Saarland",Couple without children,Just Right,0.84006,80,80,0.75923,0.92089
1995,"Rhineland-Palatinate, Saarland",Couple with children,Just Right,0.70428,105,105,0.61657,0.79199
1995,Baden-Wuerttemberg,Single-person household,Just Right,0.79582,130,130,0.72626,0.86538
1995,Baden-Wuerttemberg,Couple without children,Just Right,0.79186,165,165,0.72972,0.85399
1995,Baden-Wuerttemberg,Couple with children,A Bit Too Small,0.20100,80,339,0.15827,0.24372
1995,Baden-Wuerttemberg,Couple with children,Just Right,0.74443,259,339,0.69793,0.79093
1995,Bavaria,Single-person household,Just Right,0.71586,144,144,0.64194,0.78978
1995,Bavaria,Couple without children,A Bit Too Small,0.13368,32,198,0.08615,0.18120
1995,Bavaria,Couple without children,Just Right,0.70657,166,198,0.64298,0.77015
1995,Bavaria,Single parent,Just Right,0.65580,31,31,0.48579,0.82582
1995,Bavaria,Couple with children,A Bit Too Small,0.17364,64,314,0.13168,0.21561
1995,Bavaria,Couple with children,Just Right,0.71975,250,314,0.66999,0.76950
1995,Berlin,Single-person household,Just Right,0.65475,61,61,0.53444,0.77505
1995,Berlin,Couple without children,Just Right,0.64631,49,49,0.51105,0.78157
1995,Berlin,Couple with children,A Bit Too Small,0.32451,31,96,0.23036,0.41866
1995,Berlin,Couple with children,Just Right,0.54209,65,96,0.44190,0.64227
1995,Brandenburg,Single-person household,Just Right,0.78327,33,33,0.64052,0.92603
1995,Brandenburg,Couple without children,Just Right,0.72234,59,59,0.60708,0.83760
1995,Brandenburg,Couple with children,A Bit Too Small,0.27229,35,105,0.18674,0.35784
1995,Brandenburg,Couple with children,Just Right,0.63422,70,105,0.54165,0.72679
1995,Mecklenburg-Western Pomerania,Couple without children,Just Right,0.79997,43,43,0.67899,0.92095
1995,Mecklenburg-Western Pomerania,Couple with children,Just Right,0.62856,61,61,0.50630,0.75082
1995,Saxony,Single-person household,Just Right,0.85105,76,76,0.77047,0.93163
1995,Saxony,Couple without children,Just Right,0.73353,117,117,0.65308,0.81399
1995,Saxony,Couple with children,A Bit Too Small,0.25266,55,193,0.19120,0.31413
1995,Saxony,Couple with children,Just Right,0.56616,138,193,0.49605,0.63626
1995,Saxony-Anhalt,Single-person household,Just Right,0.74688,44,44,0.61692,0.87684
1995,Saxony-Anhalt,Couple without children,Just Right,0.71650,70,70,0.61015,0.82284
1995,Saxony-Anhalt,Couple with children,A Bit Too Small,0.28119,40,141,0.20671,0.35566
1995,Saxony-Anhalt,Couple with children,Just Right,0.63556,101,141,0.55584,0.71529
1995,Thuringa,Single-person household,Just Right,0.82727,48,48,0.71919,0.93534
1995,Thuringa,Couple without children,Just Right,0.79960,59,59,0.69658,0.90262
1995,Thuringa,Couple with children,A Bit Too Small,0.24650,35,142,0.17536,0.31763
1995,Thuringa,Couple with children,Just Right,0.68916,107,142,0.61276,0.76556
1996,Schleswig-Holstein,Couple with children,Just Right,0.67008,38,38,0.51858,0.82159
1996,Hamburg,Single-person household,Just Right,0.69210,33,33,0.53216,0.85205
1996,Lower Saxony,Single-person household,Just Right,0.72862,79,79,0.62994,0.82731
1996,Lower Saxony,Couple without children,Just Right,0.74355,118,118,0.66442,0.82267
1996,Lower Saxony,Couple with children,A Bit Too Small,0.21573,45,181,0.15564,0.27583
