year,bula_h,rentown,hgseval,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2010,Saxony-Anhalt,Tenant,A Bit Too Small,0.20131,68,256,0.15209,0.25052
2010,Saxony-Anhalt,Tenant,Just Right,0.66953,188,256,0.61180,0.72727
2010,Thuringa,Owner,Just Right,0.76437,199,199,0.70526,0.82348
2010,Thuringa,Tenant,A Bit Too Small,0.14497,60,247,0.10098,0.18897
2010,Thuringa,Tenant,Just Right,0.75928,187,247,0.70586,0.81271
2011,Schleswig-Holstein,Owner,Just Right,0.70361,203,240,0.64571,0.76151
2011,Schleswig-Holstein,Owner,A Bit Too Large,0.20252,37,240,0.15157,0.25347
2011,Schleswig-Holstein,Tenant,A Bit Too Small,0.13340,64,294,0.09446,0.17233
2011,Schleswig-Holstein,Tenant,Just Right,0.77592,230,294,0.72818,0.82367
2011,Hamburg,Owner,Just Right,0.64686,43,43,0.50231,0.79141
2011,Hamburg,Tenant,A Bit Too Small,0.20957,58,185,0.15076,0.26838
2011,Hamburg,Tenant,Just Right,0.68342,127,185,0.61621,0.75063
2011,Lower Saxony,Owner,A Bit Too Small,0.06844,80,843,0.05139,0.08550
2011,Lower Saxony,Owner,Just Right,0.64974,576,843,0.61752,0.68197
2011,Lower Saxony,Owner,A Bit Too Large,0.21441,156,843,0.18669,0.24213
2011,Lower Saxony,Owner,Much Too Large,0.05378,31,843,0.03854,0.06902
2011,Lower Saxony,Tenant,A Bit Too Small,0.14453,110,634,0.11713,0.17192
2011,Lower Saxony,Tenant,Just Right,0.71877,468,634,0.68374,0.75379
2011,Lower Saxony,Tenant,A Bit Too Large,0.09964,56,634,0.07630,0.12297
2011,Bremen,Tenant,Just Right,0.75988,56,56,0.64699,0.87277
2011,North Rhine-Westphalia,Owner,A Bit Too Small,0.07576,148,1452,0.06215,0.08938
2011,North Rhine-Westphalia,Owner,Just Right,0.69677,1013,1452,0.67312,0.72042
2011,North Rhine-Westphalia,Owner,A Bit Too Large,0.19392,258,1452,0.17358,0.21427
2011,North Rhine-Westphalia,Owner,Much Too Large,0.02899,33,1452,0.02036,0.03763
2011,North Rhine-Westphalia,Tenant,Much Too Small,0.01734,69,1826,0.01135,0.02333
2011,North Rhine-Westphalia,Tenant,A Bit Too Small,0.16649,380,1826,0.14940,0.18359
2011,North Rhine-Westphalia,Tenant,Just Right,0.71921,1261,1826,0.69859,0.73983
2011,North Rhine-Westphalia,Tenant,A Bit Too Large,0.08926,116,1826,0.07618,0.10234
2011,Hesse,Owner,A Bit Too Small,0.11445,75,534,0.08742,0.14148
2011,Hesse,Owner,Just Right,0.61749,352,534,0.57623,0.65875
2011,Hesse,Owner,A Bit Too Large,0.22960,107,534,0.19390,0.26531
2011,Hesse,Tenant,Much Too Small,0.04512,49,599,0.02848,0.06175
2011,Hesse,Tenant,A Bit Too Small,0.18300,137,599,0.15201,0.21399
2011,Hesse,Tenant,Just Right,0.70768,379,599,0.67122,0.74413
2011,Hesse,Tenant,A Bit Too Large,0.05438,34,599,0.03620,0.07256
2011,"Rhineland-Palatinate, Saarland",Owner,A Bit Too Small,0.05034,39,509,0.03132,0.06935
2011,"Rhineland-Palatinate, Saarland",Owner,Just Right,0.66464,374,509,0.62358,0.70569
2011,"Rhineland-Palatinate, Saarland",Owner,A Bit Too Large,0.20825,96,509,0.17293,0.24356
2011,"Rhineland-Palatinate, Saarland",Tenant,A Bit Too Small,0.15160,75,389,0.11591,0.18728
2011,"Rhineland-Palatinate, Saarland",Tenant,Just Right,0.71732,276,389,0.67251,0.76212
2011,"Rhineland-Palatinate, Saarland",Tenant,A Bit Too Large,0.10487,38,389,0.07438,0.13536
2011,Baden-Wuerttemberg,Owner,A Bit Too Small,0.07876,122,1077,0.06267,0.09486
2011,Baden-Wuerttemberg,Owner,Just Right,0.67110,752,1077,0.64303,0.69917
2011,Baden-Wuerttemberg,Owner,A Bit Too Large,0.19521,171,1077,0.17152,0.21889
2011,Baden-Wuerttemberg,Owner,Much Too Large,0.05194,32,1077,0.03868,0.06520
2011,Baden-Wuerttemberg,Tenant,Much Too Small,0.02466,55,913,0.01460,0.03473
2011,Baden-Wuerttemberg,Tenant,A Bit Too Small,0.15492,198,913,0.13143,0.17840
2011,Baden-Wuerttemberg,Tenant,Just Right,0.73352,608,913,0.70482,0.76221
2011,Baden-Wuerttemberg,Tenant,A Bit Too Large,0.07910,52,913,0.06159,0.09662
2011,Bavaria,Owner,A Bit Too Small,0.09213,142,1356,0.07673,0.10753
2011,Bavaria,Owner,Just Right,0.68050,946,1356,0.65567,0.70533
2011,Bavaria,Owner,A Bit Too Large,0.19626,235,1356,0.17511,0.21741
2011,Bavaria,Owner,Much Too Large,0.02983,33,1356,0.02078,0.03889
2011,Bavaria,Tenant,Much Too Small,0.02559,52,1204,0.01666,0.03451
2011,Bavaria,Tenant,A Bit Too Small,0.23313,314,1204,0.20924,0.25702
2011,Bavaria,Tenant,Just Right,0.64873,758,1204,0.62175,0.67570
2011,Bavaria,Tenant,A Bit Too Large,0.08350,80,1204,0.06786,0.09913
2011,Berlin,Owner,Just Right,0.66583,91,91,0.56838,0.76328
2011,Berlin,Tenant,A Bit Too Small,0.20840,128,524,0.17359,0.24321
2011,Berlin,Tenant,Just Right,0.70072,361,524,0.66148,0.73997
2011,Berlin,Tenant,A Bit Too Large,0.06486,35,524,0.04375,0.08596
2011,Brandenburg,Owner,Just Right,0.75865,215,254,0.70593,0.81138
2011,Brandenburg,Owner,A Bit Too Large,0.15709,39,254,0.11225,0.20193
2011,Brandenburg,Tenant,A Bit Too Small,0.14831,78,353,0.11118,0.18544
2011,Brandenburg,Tenant,Just Right,0.71983,275,353,0.67292,0.76675
2011,Mecklenburg-Western Pomerania,Owner,Just Right,0.66903,97,97,0.57489,0.76316
2011,Mecklenburg-Western Pomerania,Tenant,A Bit Too Small,0.16698,55,241,0.11979,0.21416
2011,Mecklenburg-Western Pomerania,Tenant,Just Right,0.75687,186,241,0.70260,0.81115
2011,Saxony,Owner,A Bit Too Small,0.10139,40,363,0.07030,0.13248
2011,Saxony,Owner,Just Right,0.70269,277,363,0.65561,0.74978
2011,Saxony,Owner,A Bit Too Large,0.16240,46,363,0.12441,0.20040
2011,Saxony,Tenant,A Bit Too Small,0.14502,138,665,0.11824,0.17180
2011,Saxony,Tenant,Just Right,0.75835,478,665,0.72578,0.79091
2011,Saxony,Tenant,A Bit Too Large,0.08652,49,665,0.06514,0.10791
2011,Saxony-Anhalt,Owner,Just Right,0.74354,202,245,0.68875,0.79833
2011,Saxony-Anhalt,Owner,A Bit Too Large,0.16512,43,245,0.11853,0.21170
2011,Saxony-Anhalt,Tenant,A Bit Too Small,0.15350,79,346,0.11546,0.19154
2011,Saxony-Anhalt,Tenant,Just Right,0.74442,267,346,0.69840,0.79045
2011,Thuringa,Owner,Just Right,0.75092,213,260,0.69825,0.80359
2011,Thuringa,Owner,A Bit Too Large,0.16592,47,260,0.12062,0.21123
2011,Thuringa,Tenant,A Bit Too Small,0.17644,80,332,0.13537,0.21751
2011,Thuringa,Tenant,Just Right,0.75126,252,332,0.70469,0.79783
2012,Schleswig-Holstein,Owner,Just Right,0.71666,219,257,0.66146,0.77186
2012,Schleswig-Holstein,Owner,A Bit Too Large,0.16884,38,257,0.12295,0.21473
2012,Schleswig-Holstein,Tenant,A Bit Too Small,0.10556,53,286,0.06988,0.14123
2012,Schleswig-Holstein,Tenant,Just Right,0.80033,233,286,0.75392,0.84674
2012,Hamburg,Owner,Just Right,0.68271,52,52,0.55497,0.81045
2012,Hamburg,Tenant,A Bit Too Small,0.18385,53,185,0.12788,0.23982
2012,Hamburg,Tenant,Just Right,0.72238,132,185,0.65767,0.78709
2012,Lower Saxony,Owner,A Bit Too Small,0.06633,70,819,0.04928,0.08339
2012,Lower Saxony,Owner,Just Right,0.65778,560,819,0.62527,0.69030
2012,Lower Saxony,Owner,A Bit Too Large,0.21782,158,819,0.18953,0.24610
2012,Lower Saxony,Owner,Much Too Large,0.05457,31,819,0.03900,0.07014
2012,Lower Saxony,Tenant,A Bit Too Small,0.13296,119,636,0.10655,0.15936
2012,Lower Saxony,Tenant,Just Right,0.71803,461,636,0.68303,0.75303
2012,Lower Saxony,Tenant,A Bit Too Large,0.11747,56,636,0.09243,0.14252
2012,Bremen,Tenant,Just Right,0.77145,56,56,0.66047,0.88242
2012,North Rhine-Westphalia,Owner,A Bit Too Small,0.06412,132,1435,0.05144,0.07680
2012,North Rhine-Westphalia,Owner,Just Right,0.71117,1025,1435,0.68772,0.73463
2012,North Rhine-Westphalia,Owner,A Bit Too Large,0.17737,228,1435,0.15760,0.19714
2012,North Rhine-Westphalia,Owner,Much Too Large,0.04255,50,1435,0.03210,0.05300
2012,North Rhine-Westphalia,Tenant,Much Too Small,0.02151,64,1747,0.01471,0.02832
2012,North Rhine-Westphalia,Tenant,A Bit Too Small,0.15564,358,1747,0.13863,0.17264
2012,North Rhine-Westphalia,Tenant,Just Right,0.72003,1209,1747,0.69897,0.74109
2012,North Rhine-Westphalia,Tenant,A Bit Too Large,0.08993,116,1747,0.07651,0.10335
2012,Hesse,Owner,A Bit Too Small,0.07703,65,545,0.05463,0.09944
2012,Hesse,Owner,Just Right,0.67255,370,545,0.63311,0.71199
2012,Hesse,Owner,A Bit Too Large,0.21605,110,545,0.18147,0.25064
2012,Hesse,Tenant,A Bit Too Small,0.19890,141,537,0.16511,0.23270
2012,Hesse,Tenant,Just Right,0.67775,355,537,0.63819,0.71732
2012,Hesse,Tenant,A Bit Too Large,0.07894,41,537,0.05611,0.10177
2012,"Rhineland-Palatinate, Saarland",Owner,A Bit Too Small,0.05000,37,495,0.03078,0.06922
2012,"Rhineland-Palatinate, Saarland",Owner,Just Right,0.66810,360,495,0.62658,0.70963
2012,"Rhineland-Palatinate, Saarland",Owner,A Bit Too Large,0.24910,98,495,0.21096,0.28724
2012,"Rhineland-Palatinate, Saarland",Tenant,A Bit Too Small,0.13921,72,398,0.10516,0.17327
2012,"Rhineland-Palatinate, Saarland",Tenant,Just Right,0.74593,293,398,0.70311,0.78876
2012,"Rhineland-Palatinate, Saarland",Tenant,A Bit Too Large,0.07599,33,398,0.04992,0.10205
2012,Baden-Wuerttemberg,Owner,A Bit Too Small,0.05583,97,1045,0.04190,0.06976
2012,Baden-Wuerttemberg,Owner,Just Right,0.68062,723,1045,0.65234,0.70890
2012,Baden-Wuerttemberg,Owner,A Bit Too Large,0.21229,187,1045,0.18749,0.23710
2012,Baden-Wuerttemberg,Owner,Much Too Large,0.04599,38,1045,0.03328,0.05870
2012,Baden-Wuerttemberg,Tenant,Much Too Small,0.03358,36,845,0.02143,0.04573
2012,Baden-Wuerttemberg,Tenant,A Bit Too Small,0.18279,179,845,0.15672,0.20887
2012,Baden-Wuerttemberg,Tenant,Just Right,0.71062,587,845,0.68003,0.74122
2012,Baden-Wuerttemberg,Tenant,A Bit Too Large,0.06119,43,845,0.04502,0.07736
2012,Bavaria,Owner,A Bit Too Small,0.08637,134,1289,0.07102,0.10171
2012,Bavaria,Owner,Just Right,0.68876,937,1289,0.66347,0.71404
2012,Bavaria,Owner,A Bit Too Large,0.19219,218,1289,0.17067,0.21371
2012,Bavaria,Tenant,Much Too Small,0.03605,49,1196,0.02548,0.04662
2012,Bavaria,Tenant,A Bit Too Small,0.18689,278,1196,0.16479,0.20900
2012,Bavaria,Tenant,Just Right,0.67280,773,1196,0.64620,0.69940
2012,Bavaria,Tenant,A Bit Too Large,0.09738,96,1196,0.08057,0.11419
2012,Berlin,Owner,Just Right,0.68899,100,100,0.59780,0.78017
2012,Berlin,Tenant,A Bit Too Small,0.19110,125,540,0.15791,0.22429
2012,Berlin,Tenant,Just Right,0.70976,378,540,0.67144,0.74807
2012,Berlin,Tenant,A Bit Too Large,0.06870,37,540,0.04735,0.09006
2012,Brandenburg,Owner,Just Right,0.78019,221,266,0.73033,0.83005
2012,Brandenburg,Owner,A Bit Too Large,0.13702,45,266,0.09562,0.17842
2012,Brandenburg,Tenant,A Bit Too Small,0.19539,76,337,0.15299,0.23779
2012,Brandenburg,Tenant,Just Right,0.67423,261,337,0.62412,0.72435
2012,Mecklenburg-Western Pomerania,Owner,Just Right,0.58704,84,117,0.49744,0.67664
2012,Mecklenburg-Western Pomerania,Owner,A Bit Too Large,0.27288,33,117,0.19182,0.35394
2012,Mecklenburg-Western Pomerania,Tenant,A Bit Too Small,0.16578,45,236,0.11824,0.21333
2012,Mecklenburg-Western Pomerania,Tenant,Just Right,0.73579,191,236,0.67941,0.79216
2012,Saxony,Owner,A Bit Too Small,0.07626,33,367,0.04907,0.10345
2012,Saxony,Owner,Just Right,0.73862,282,367,0.69361,0.78364
2012,Saxony,Owner,A Bit Too Large,0.16319,52,367,0.12533,0.20105
2012,Saxony,Tenant,A Bit Too Small,0.13758,131,679,0.11165,0.16350
2012,Saxony,Tenant,Just Right,0.74485,501,679,0.71203,0.77766
2012,Saxony,Tenant,A Bit Too Large,0.09258,47,679,0.07076,0.11439
2012,Saxony-Anhalt,Owner,Just Right,0.75618,191,234,0.70105,0.81132
2012,Saxony-Anhalt,Owner,A Bit Too Large,0.18360,43,234,0.13389,0.23332
2012,Saxony-Anhalt,Tenant,A Bit Too Small,0.13692,57,324,0.09943,0.17441
2012,Saxony-Anhalt,Tenant,Just Right,0.74071,267,324,0.69292,0.78851
2012,Thuringa,Owner,Just Right,0.74726,210,252,0.69349,0.80102
2012,Thuringa,Owner,A Bit Too Large,0.16132,42,252,0.11582,0.20683
2012,Thuringa,Tenant,A Bit Too Small,0.16170,69,330,0.12192,0.20149
2012,Thuringa,Tenant,Just Right,0.77793,261,330,0.73302,0.82284
2013,Schleswig-Holstein,Owner,Just Right,0.64473,207,248,0.58505,0.70442
2013,Schleswig-Holstein,Owner,A Bit Too Large,0.21747,41,248,0.16603,0.26892
2013,Schleswig-Holstein,Tenant,A Bit Too Small,0.16894,77,333,0.12864,0.20925
2013,Schleswig-Holstein,Tenant,Just Right,0.74141,256,333,0.69431,0.78851
2013,Hamburg,Owner,Just Right,0.79575,58,58,0.69108,0.90041
2013,Hamburg,Tenant,A Bit Too Small,0.19375,65,233,0.14289,0.24461
2013,Hamburg,Tenant,Just Right,0.70853,168,233,0.65005,0.76701
2013,Lower Saxony,Owner,A Bit Too Small,0.05168,63,814,0.03646,0.06689
2013,Lower Saxony,Owner,Just Right,0.67337,569,814,0.64114,0.70561
2013,Lower Saxony,Owner,A Bit Too Large,0.19501,146,814,0.16778,0.22225
2013,Lower Saxony,Owner,Much Too Large,0.07106,36,814,0.05340,0.08872
2013,Lower Saxony,Tenant,Much Too Small,0.04582,39,804,0.03136,0.06028
2013,Lower Saxony,Tenant,A Bit Too Small,0.13906,146,804,0.11513,0.16299
2013,Lower Saxony,Tenant,Just Right,0.70437,565,804,0.67280,0.73593
2013,Lower Saxony,Tenant,A Bit Too Large,0.10057,54,804,0.07976,0.12137
2013,Bremen,Owner,Just Right,0.63088,31,31,0.45819,0.80356
2013,Bremen,Tenant,Just Right,0.73794,66,66,0.63104,0.84485
2013,North Rhine-Westphalia,Owner,A Bit Too Small,0.05136,114,1491,0.04015,0.06257
2013,North Rhine-Westphalia,Owner,Just Right,0.70865,1091,1491,0.68558,0.73173
2013,North Rhine-Westphalia,Owner,A Bit Too Large,0.19935,241,1491,0.17907,0.21964
2013,North Rhine-Westphalia,Owner,Much Too Large,0.03462,45,1491,0.02534,0.04391
2013,North Rhine-Westphalia,Tenant,Much Too Small,0.02238,85,2147,0.01612,0.02864
2013,North Rhine-Westphalia,Tenant,A Bit Too Small,0.15550,446,2147,0.14017,0.17084
2013,North Rhine-Westphalia,Tenant,Just Right,0.72555,1488,2147,0.70667,0.74443
2013,North Rhine-Westphalia,Tenant,A Bit Too Large,0.08322,128,2147,0.07154,0.09491
2013,Hesse,Owner,A Bit Too Small,0.07567,71,549,0.05353,0.09782
2013,Hesse,Owner,Just Right,0.62899,358,549,0.58854,0.66943
2013,Hesse,Owner,A Bit Too Large,0.24308,120,549,0.20717,0.27900
2013,Hesse,Tenant,Much Too Small,0.02907,45,732,0.01689,0.04125
2013,Hesse,Tenant,A Bit Too Small,0.17946,185,732,0.15164,0.20727
2013,Hesse,Tenant,Just Right,0.70745,454,732,0.67447,0.74043
2013,Hesse,Tenant,A Bit Too Large,0.08123,48,732,0.06142,0.10103
2013,"Rhineland-Palatinate, Saarland",Owner,A Bit Too Small,0.04403,33,529,0.02653,0.06153
2013,"Rhineland-Palatinate, Saarland",Owner,Just Right,0.69843,404,529,0.65929,0.73758
2013,"Rhineland-Palatinate, Saarland",Owner,A Bit Too Large,0.21664,92,529,0.18150,0.25178
2013,"Rhineland-Palatinate, Saarland",Tenant,A Bit Too Small,0.13336,83,456,0.10212,0.16460
2013,"Rhineland-Palatinate, Saarland",Tenant,Just Right,0.75711,342,456,0.71771,0.79652
2013,"Rhineland-Palatinate, Saarland",Tenant,A Bit Too Large,0.07381,31,456,0.04978,0.09783
2013,Baden-Wuerttemberg,Owner,A Bit Too Small,0.07453,114,1046,0.05861,0.09045
2013,Baden-Wuerttemberg,Owner,Just Right,0.67576,753,1046,0.64738,0.70414
2013,Baden-Wuerttemberg,Owner,A Bit Too Large,0.19692,179,1046,0.17280,0.22103
2013,Baden-Wuerttemberg,Tenant,Much Too Small,0.03172,47,1040,0.02107,0.04238
2013,Baden-Wuerttemberg,Tenant,A Bit Too Small,0.16839,250,1040,0.14563,0.19114
2013,Baden-Wuerttemberg,Tenant,Just Right,0.72665,691,1040,0.69955,0.75375
2013,Baden-Wuerttemberg,Tenant,A Bit Too Large,0.07103,52,1040,0.05541,0.08665
2013,Bavaria,Owner,A Bit Too Small,0.07451,138,1314,0.06030,0.08871
2013,Bavaria,Owner,Just Right,0.68509,945,1314,0.65996,0.71021
2013,Bavaria,Owner,A Bit Too Large,0.21045,231,1314,0.18840,0.23250
2013,Bavaria,Tenant,Much Too Small,0.03213,72,1487,0.02316,0.04110
2013,Bavaria,Tenant,A Bit Too Small,0.20027,346,1487,0.17992,0.22062
2013,Bavaria,Tenant,Just Right,0.66486,965,1487,0.64086,0.68886
2013,Bavaria,Tenant,A Bit Too Large,0.08613,104,1487,0.07186,0.10039
2013,Berlin,Owner,Just Right,0.70192,88,88,0.60580,0.79804
2013,Berlin,Tenant,A Bit Too Small,0.20824,163,615,0.17612,0.24036
2013,Berlin,Tenant,Just Right,0.69470,416,615,0.65827,0.73113
2013,Berlin,Tenant,A Bit Too Large,0.06513,36,615,0.04561,0.08465
2013,Brandenburg,Owner,Just Right,0.72971,203,245,0.67398,0.78543
2013,Brandenburg,Owner,A Bit Too Large,0.18052,42,245,0.13226,0.22878
2013,Brandenburg,Tenant,A Bit Too Small,0.17947,78,367,0.14015,0.21878
2013,Brandenburg,Tenant,Just Right,0.71088,289,367,0.66443,0.75733
2013,Mecklenburg-Western Pomerania,Owner,Just Right,0.64720,81,81,0.54249,0.75191
2013,Mecklenburg-Western Pomerania,Tenant,A Bit Too Small,0.19932,52,238,0.14846,0.25018
2013,Mecklenburg-Western Pomerania,Tenant,Just Right,0.73733,186,238,0.68130,0.79336
2013,Saxony,Owner,A Bit Too Small,0.08814,34,351,0.05844,0.11784
2013,Saxony,Owner,Just Right,0.71966,269,351,0.67260,0.76671
2013,Saxony,Owner,A Bit Too Large,0.15137,48,351,0.11382,0.18892
2013,Saxony,Tenant,A Bit Too Small,0.14534,141,671,0.11865,0.17202
2013,Saxony,Tenant,Just Right,0.77132,490,671,0.73952,0.80313
2013,Saxony,Tenant,A Bit Too Large,0.06863,40,671,0.04949,0.08777
2013,Saxony-Anhalt,Owner,Just Right,0.77060,186,229,0.71603,0.82518
2013,Saxony-Anhalt,Owner,A Bit Too Large,0.17442,43,229,0.12516,0.22368
2013,Saxony-Anhalt,Tenant,A Bit Too Small,0.13616,54,351,0.10023,0.17210
2013,Saxony-Anhalt,Tenant,Just Right,0.75691,297,351,0.71197,0.80185
2013,Thuringa,Owner,Just Right,0.79946,216,258,0.75051,0.84842
2013,Thuringa,Owner,A Bit Too Large,0.13628,42,258,0.09434,0.17823
2013,Thuringa,Tenant,A Bit Too Small,0.13281,52,284,0.09327,0.17235
2013,Thuringa,Tenant,Just Right,0.77309,232,284,0.72429,0.82189
2014,Schleswig-Holstein,Owner,Just Right,0.64648,187,226,0.58402,0.70895
2014,Schleswig-Holstein,Owner,A Bit Too Large,0.19187,39,226,0.14042,0.24332
2014,Schleswig-Holstein,Tenant,A Bit Too Small,0.18434,64,269,0.13791,0.23077
2014,Schleswig-Holstein,Tenant,Just Right,0.71906,205,269,0.66525,0.77287
2014,Hamburg,Owner,Just Right,0.73882,57,57,0.62376,0.85387
2014,Hamburg,Tenant,A Bit Too Small,0.15803,40,176,0.10399,0.21208
2014,Hamburg,Tenant,Just Right,0.71697,136,176,0.65022,0.78371
2014,Lower Saxony,Owner,A Bit Too Small,0.06461,62,763,0.04715,0.08206
2014,Lower Saxony,Owner,Just Right,0.64904,509,763,0.61516,0.68293
2014,Lower Saxony,Owner,A Bit Too Large,0.22080,158,763,0.19135,0.25025
2014,Lower Saxony,Owner,Much Too Large,0.06398,34,763,0.04661,0.08136
2014,Lower Saxony,Tenant,Much Too Small,0.03870,32,693,0.02433,0.05307
2014,Lower Saxony,Tenant,A Bit Too Small,0.12762,113,693,0.10276,0.15248
2014,Lower Saxony,Tenant,Just Right,0.71085,485,693,0.67707,0.74463
2014,Lower Saxony,Tenant,A Bit Too Large,0.11224,63,693,0.08872,0.13576
2014,Bremen,Owner,Just Right,0.72111,31,31,0.56063,0.88158
2014,Bremen,Tenant,Just Right,0.75075,55,55,0.63537,0.86613
2014,North Rhine-Westphalia,Owner,A Bit Too Small,0.06609,130,1362,0.05289,0.07929
2014,North Rhine-Westphalia,Owner,Just Right,0.67975,949,1362,0.65496,0.70453
2014,North Rhine-Westphalia,Owner,A Bit Too Large,0.20244,239,1362,0.18109,0.22379
2014,North Rhine-Westphalia,Owner,Much Too Large,0.04246,44,1362,0.03175,0.05318
2014,North Rhine-Westphalia,Tenant,Much Too Small,0.01695,68,1840,0.01105,0.02285
2014,North Rhine-Westphalia,Tenant,A Bit Too Small,0.16121,372,1840,0.14440,0.17802
2014,North Rhine-Westphalia,Tenant,Just Right,0.70097,1278,1840,0.68005,0.72190
2014,North Rhine-Westphalia,Tenant,A Bit Too Large,0.10297,122,1840,0.08908,0.11686
2014,Hesse,Owner,A Bit Too Small,0.06982,56,497,0.04739,0.09225
2014,Hesse,Owner,Just Right,0.66797,339,497,0.62652,0.70942
2014,Hesse,Owner,A Bit Too Large,0.20679,102,497,0.17115,0.24244
2014,Hesse,Tenant,A Bit Too Small,0.20230,150,560,0.16900,0.23560
2014,Hesse,Tenant,Just Right,0.67032,370,560,0.63135,0.70929
2014,Hesse,Tenant,A Bit Too Large,0.09750,40,560,0.07291,0.12209
2014,"Rhineland-Palatinate, Saarland",Owner,Just Right,0.66003,347,444,0.61592,0.70415
2014,"Rhineland-Palatinate, Saarland",Owner,A Bit Too Large,0.28275,97,444,0.24081,0.32469
2014,"Rhineland-Palatinate, Saarland",Tenant,A Bit Too Small,0.15173,77,387,0.11594,0.18752
2014,"Rhineland-Palatinate, Saarland",Tenant,Just Right,0.74079,310,387,0.69708,0.78451
2014,Baden-Wuerttemberg,Owner,A Bit Too Small,0.06779,94,930,0.05162,0.08395
2014,Baden-Wuerttemberg,Owner,Just Right,0.66981,665,930,0.63957,0.70005
2014,Baden-Wuerttemberg,Owner,A Bit Too Large,0.21130,171,930,0.18505,0.23755
2014,Baden-Wuerttemberg,Tenant,Much Too Small,0.04635,47,853,0.03223,0.06046
2014,Baden-Wuerttemberg,Tenant,A Bit Too Small,0.16473,201,853,0.13983,0.18964
2014,Baden-Wuerttemberg,Tenant,Just Right,0.71148,559,853,0.68106,0.74191
2014,Baden-Wuerttemberg,Tenant,A Bit Too Large,0.07486,46,853,0.05719,0.09254
2014,Bavaria,Owner,A Bit Too Small,0.07286,122,1242,0.05840,0.08732
2014,Bavaria,Owner,Just Right,0.67762,859,1242,0.65162,0.70363
2014,Bavaria,Owner,A Bit Too Large,0.20914,230,1242,0.18652,0.23177
2014,Bavaria,Owner,Much Too Large,0.03314,31,1242,0.02318,0.04310
2014,Bavaria,Tenant,Much Too Small,0.04341,72,1292,0.03229,0.05452
2014,Bavaria,Tenant,A Bit Too Small,0.17691,283,1292,0.15609,0.19773
2014,Bavaria,Tenant,Just Right,0.68009,844,1292,0.65465,0.70553
2014,Bavaria,Tenant,A Bit Too Large,0.09416,93,1292,0.07822,0.11009
2014,Berlin,Owner,Just Right,0.63951,75,75,0.53011,0.74891
2014,Berlin,Tenant,A Bit Too Small,0.23200,132,488,0.19451,0.26949
2014,Berlin,Tenant,Just Right,0.68160,356,488,0.64022,0.72297
2014,Brandenburg,Owner,Just Right,0.73767,190,227,0.68031,0.79502
2014,Brandenburg,Owner,A Bit Too Large,0.15758,37,227,0.11008,0.20508
2014,Brandenburg,Tenant,A Bit Too Small,0.15745,61,334,0.11833,0.19657
2014,Brandenburg,Tenant,Just Right,0.72428,273,334,0.67628,0.77228
2014,Mecklenburg-Western Pomerania,Owner,Just Right,0.64138,70,70,0.52822,0.75454
2014,Mecklenburg-Western Pomerania,Tenant,A Bit Too Small,0.16548,46,219,0.11615,0.21481
2014,Mecklenburg-Western Pomerania,Tenant,Just Right,0.74005,173,219,0.68182,0.79827
2014,Saxony,Owner,Just Right,0.65097,229,290,0.59602,0.70593
2014,Saxony,Owner,A Bit Too Large,0.24792,61,290,0.19814,0.29771
2014,Saxony,Tenant,A Bit Too Small,0.17980,126,598,0.14899,0.21060
2014,Saxony,Tenant,Just Right,0.70067,428,598,0.66393,0.73740
2014,Saxony,Tenant,A Bit Too Large,0.08345,44,598,0.06126,0.10563
2014,Saxony-Anhalt,Owner,Just Right,0.76896,174,210,0.71181,0.82610
2014,Saxony-Anhalt,Owner,A Bit Too Large,0.15958,36,210,0.10993,0.20923
2014,Saxony-Anhalt,Tenant,A Bit Too Small,0.15639,55,319,0.11647,0.19632
2014,Saxony-Anhalt,Tenant,Just Right,0.75669,264,319,0.70953,0.80385
2014,Thuringa,Owner,Just Right,0.79751,201,246,0.74719,0.84783
2014,Thuringa,Owner,A Bit Too Large,0.14715,45,246,0.10279,0.19151
2014,Thuringa,Tenant,A Bit Too Small,0.13944,58,286,0.09923,0.17966
2014,Thuringa,Tenant,Just Right,0.76464,228,286,0.71539,0.81390
2015,Schleswig-Holstein,Owner,Just Right,0.59470,183,219,0.52953,0.65987
2015,Schleswig-Holstein,Owner,A Bit Too Large,0.24568,36,219,0.18854,0.30283
2015,Schleswig-Holstein,Tenant,A Bit Too Small,0.13731,55,254,0.09490,0.17973
2015,Schleswig-Holstein,Tenant,Just Right,0.73354,199,254,0.67906,0.78802
2015,Hamburg,Owner,Just Right,0.79120,64,64,0.69083,0.89157
2015,Hamburg,Tenant,A Bit Too Small,0.18405,51,186,0.12820,0.23989
2015,Hamburg,Tenant,Just Right,0.70484,135,186,0.63911,0.77057
2015,Lower Saxony,Owner,A Bit Too Small,0.04591,59,744,0.03086,0.06096
2015,Lower Saxony,Owner,Just Right,0.66164,509,744,0.62761,0.69566
2015,Lower Saxony,Owner,A Bit Too Large,0.21024,139,744,0.18094,0.23954
2015,Lower Saxony,Owner,Much Too Large,0.07505,37,744,0.05610,0.09399
2015,Lower Saxony,Tenant,A Bit Too Small,0.14411,122,712,0.11830,0.16993
2015,Lower Saxony,Tenant,Just Right,0.72160,541,712,0.68865,0.75455
2015,Lower Saxony,Tenant,A Bit Too Large,0.09740,49,712,0.07560,0.11919
2015,Bremen,Tenant,Just Right,0.75404,55,55,0.63918,0.86891
