year,hhtyp,regtyp,hgseval,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2018,Other Combinations,Rural regions,Just Right,0.66120,83,83,0.55876,0.76364
2019,Single-person household,No answer / don't know,A Bit Too Small,0.10264,34,225,0.06290,0.14239
2019,Single-person household,No answer / don't know,Just Right,0.67209,155,225,0.61062,0.73357
2019,Single-person household,No answer / don't know,A Bit Too Large,0.14721,36,225,0.10081,0.19361
2019,Single-person household,Urban regions,Much Too Small,0.00759,59,2991,0.00448,0.01070
2019,Single-person household,Urban regions,A Bit Too Small,0.09426,335,2991,0.08379,0.10473
2019,Single-person household,Urban regions,Just Right,0.71794,2114,2991,0.70181,0.73407
2019,Single-person household,Urban regions,A Bit Too Large,0.14504,399,2991,0.13242,0.15766
2019,Single-person household,Urban regions,Much Too Large,0.03517,84,2991,0.02857,0.04177
2019,Single-person household,Rural regions,A Bit Too Small,0.06666,106,1337,0.05329,0.08004
2019,Single-person household,Rural regions,Just Right,0.71072,984,1337,0.68640,0.73503
2019,Single-person household,Rural regions,A Bit Too Large,0.17748,202,1337,0.15699,0.19796
2019,Single-person household,Rural regions,Much Too Large,0.03609,45,1337,0.02609,0.04609
2019,Couple without children,No answer / don't know,Just Right,0.70199,89,89,0.60642,0.79755
2019,Couple without children,Urban regions,A Bit Too Small,0.08246,250,3182,0.07290,0.09202
2019,Couple without children,Urban regions,Just Right,0.73383,2295,3182,0.71847,0.74919
2019,Couple without children,Urban regions,A Bit Too Large,0.15882,553,3182,0.14612,0.17152
2019,Couple without children,Urban regions,Much Too Large,0.01987,84,3182,0.01502,0.02472
2019,Couple without children,Rural regions,A Bit Too Small,0.06164,103,1824,0.05060,0.07268
2019,Couple without children,Rural regions,Just Right,0.70798,1314,1824,0.68711,0.72885
2019,Couple without children,Rural regions,A Bit Too Large,0.20751,351,1824,0.18890,0.22613
2019,Couple without children,Rural regions,Much Too Large,0.02197,56,1824,0.01524,0.02870
2019,Single parent,Urban regions,Much Too Small,0.05272,76,1075,0.03935,0.06608
2019,Single parent,Urban regions,A Bit Too Small,0.17242,212,1075,0.14983,0.19501
2019,Single parent,Urban regions,Just Right,0.66983,686,1075,0.64170,0.69796
2019,Single parent,Urban regions,A Bit Too Large,0.09804,101,1075,0.08026,0.11583
2019,Single parent,Rural regions,A Bit Too Small,0.16147,88,500,0.12918,0.19375
2019,Single parent,Rural regions,Just Right,0.65541,353,500,0.61371,0.69711
2019,Single parent,Rural regions,A Bit Too Large,0.15575,59,500,0.12393,0.18757
2019,Couple with children,Urban regions,Much Too Small,0.04177,315,4362,0.03584,0.04771
2019,Couple with children,Urban regions,A Bit Too Small,0.19576,882,4362,0.18399,0.20754
2019,Couple with children,Urban regions,Just Right,0.67878,2851,4362,0.66492,0.69264
2019,Couple with children,Urban regions,A Bit Too Large,0.07474,277,4362,0.06693,0.08254
2019,Couple with children,Urban regions,Much Too Large,0.00894,37,4362,0.00615,0.01173
2019,Couple with children,Rural regions,Much Too Small,0.01567,70,2112,0.01037,0.02096
2019,Couple with children,Rural regions,A Bit Too Small,0.14732,369,2112,0.13220,0.16244
2019,Couple with children,Rural regions,Just Right,0.71497,1498,2112,0.69571,0.73422
2019,Couple with children,Rural regions,A Bit Too Large,0.11712,175,2112,0.10340,0.13084
2019,Multi-generational household,Urban regions,Just Right,0.72188,56,56,0.60347,0.84030
2019,Multi-generational household,Rural regions,Just Right,0.73732,34,34,0.58716,0.88747
2019,Other Combinations,Urban regions,A Bit Too Small,0.16760,43,206,0.11647,0.21873
2019,Other Combinations,Urban regions,Just Right,0.75805,163,206,0.69942,0.81668
2019,Other Combinations,Rural regions,Just Right,0.68209,69,69,0.57141,0.79277
2020,Single-person household,Urban regions,Much Too Small,0.01108,122,3860,0.00778,0.01439
2020,Single-person household,Urban regions,A Bit Too Small,0.09851,511,3860,0.08911,0.10792
2020,Single-person household,Urban regions,Just Right,0.72669,2742,3860,0.71263,0.74076
2020,Single-person household,Urban regions,A Bit Too Large,0.13061,401,3860,0.11997,0.14124
2020,Single-person household,Urban regions,Much Too Large,0.03310,84,3860,0.02746,0.03875
2020,Single-person household,Rural regions,A Bit Too Small,0.07121,121,1445,0.05795,0.08448
2020,Single-person household,Rural regions,Just Right,0.69968,1057,1445,0.67604,0.72333
2020,Single-person household,Rural regions,A Bit Too Large,0.17611,218,1445,0.15646,0.19576
2020,Single-person household,Rural regions,Much Too Large,0.04875,49,1445,0.03765,0.05986
2020,Couple without children,Urban regions,Much Too Small,0.00484,47,3400,0.00251,0.00717
2020,Couple without children,Urban regions,A Bit Too Small,0.09547,364,3400,0.08559,0.10535
2020,Couple without children,Urban regions,Just Right,0.70140,2368,3400,0.68602,0.71679
2020,Couple without children,Urban regions,A Bit Too Large,0.17239,537,3400,0.15970,0.18509
2020,Couple without children,Urban regions,Much Too Large,0.02589,84,3400,0.02055,0.03123
2020,Couple without children,Rural regions,A Bit Too Small,0.05411,106,1739,0.04347,0.06474
2020,Couple without children,Rural regions,Just Right,0.69638,1241,1739,0.67476,0.71800
2020,Couple without children,Rural regions,A Bit Too Large,0.21561,341,1739,0.19627,0.23494
2020,Couple without children,Rural regions,Much Too Large,0.02872,51,1739,0.02087,0.03657
2020,Single parent,Urban regions,Much Too Small,0.03740,78,1103,0.02620,0.04860
2020,Single parent,Urban regions,A Bit Too Small,0.17254,223,1103,0.15023,0.19485
2020,Single parent,Urban regions,Just Right,0.67471,703,1103,0.64705,0.70237
2020,Single parent,Urban regions,A Bit Too Large,0.10664,99,1103,0.08842,0.12486
2020,Single parent,Rural regions,A Bit Too Small,0.15856,75,467,0.12540,0.19173
2020,Single parent,Rural regions,Just Right,0.67315,341,467,0.63056,0.71574
2020,Single parent,Rural regions,A Bit Too Large,0.14770,51,467,0.11549,0.17992
2020,Couple with children,Urban regions,Much Too Small,0.03216,341,4506,0.02700,0.03731
2020,Couple with children,Urban regions,A Bit Too Small,0.20113,1007,4506,0.18943,0.21284
2020,Couple with children,Urban regions,Just Right,0.68729,2912,4506,0.67375,0.70083
2020,Couple with children,Urban regions,A Bit Too Large,0.07222,246,4506,0.06466,0.07978
2020,Couple with children,Rural regions,Much Too Small,0.01436,106,2000,0.00914,0.01957
2020,Couple with children,Rural regions,A Bit Too Small,0.18168,367,2000,0.16477,0.19858
2020,Couple with children,Rural regions,Just Right,0.67359,1369,2000,0.65303,0.69415
2020,Couple with children,Rural regions,A Bit Too Large,0.11840,158,2000,0.10423,0.13256
2020,Multi-generational household,Urban regions,Just Right,0.73734,59,59,0.62408,0.85060
2020,Multi-generational household,Rural regions,Just Right,0.85580,44,44,0.75080,0.96080
2020,Other Combinations,Urban regions,A Bit Too Small,0.17947,68,314,0.13696,0.22198
2020,Other Combinations,Urban regions,Just Right,0.72772,246,314,0.67841,0.77703
2020,Other Combinations,Rural regions,Just Right,0.67194,89,89,0.57384,0.77004
2021,No answer / don't know,Urban regions,Just Right,0.70123,33,33,0.54264,0.85982
2021,Single-person household,Urban regions,Much Too Small,0.00726,50,2531,0.00395,0.01057
2021,Single-person household,Urban regions,A Bit Too Small,0.09981,330,2531,0.08813,0.11149
2021,Single-person household,Urban regions,Just Right,0.70513,1755,2531,0.68736,0.72290
2021,Single-person household,Urban regions,A Bit Too Large,0.15344,322,2531,0.13939,0.16748
2021,Single-person household,Urban regions,Much Too Large,0.03436,74,2531,0.02726,0.04145
2021,Single-person household,Rural regions,A Bit Too Small,0.06224,75,988,0.04717,0.07731
2021,Single-person household,Rural regions,Just Right,0.71827,702,988,0.69020,0.74633
2021,Single-person household,Rural regions,A Bit Too Large,0.16642,166,988,0.14318,0.18966
2021,Single-person household,Rural regions,Much Too Large,0.04836,45,988,0.03498,0.06175
2021,Couple without children,Urban regions,A Bit Too Small,0.06859,196,2250,0.05814,0.07903
2021,Couple without children,Urban regions,Just Right,0.71354,1569,2250,0.69486,0.73223
2021,Couple without children,Urban regions,A Bit Too Large,0.18477,423,2250,0.16873,0.20081
2021,Couple without children,Urban regions,Much Too Large,0.02689,62,2250,0.02021,0.03358
2021,Couple without children,Rural regions,A Bit Too Small,0.04764,69,1207,0.03562,0.05966
2021,Couple without children,Rural regions,Just Right,0.67437,822,1207,0.64792,0.70081
2021,Couple without children,Rural regions,A Bit Too Large,0.24606,271,1207,0.22175,0.27036
2021,Couple without children,Rural regions,Much Too Large,0.03127,45,1207,0.02144,0.04109
2021,Single parent,Urban regions,Much Too Small,0.04613,41,672,0.03026,0.06200
2021,Single parent,Urban regions,A Bit Too Small,0.16466,147,672,0.13660,0.19272
2021,Single parent,Urban regions,Just Right,0.62713,415,672,0.59054,0.66372
2021,Single parent,Urban regions,A Bit Too Large,0.12403,69,672,0.09909,0.14897
2021,Single parent,Rural regions,A Bit Too Small,0.14773,47,328,0.10927,0.18619
2021,Single parent,Rural regions,Just Right,0.68122,239,328,0.63071,0.73173
2021,Single parent,Rural regions,A Bit Too Large,0.12150,42,328,0.08609,0.15691
2021,Couple with children,Urban regions,Much Too Small,0.03637,214,2755,0.02938,0.04337
2021,Couple with children,Urban regions,A Bit Too Small,0.19167,577,2755,0.17697,0.20637
2021,Couple with children,Urban regions,Just Right,0.69668,1791,2755,0.67952,0.71385
2021,Couple with children,Urban regions,A Bit Too Large,0.07166,173,2755,0.06203,0.08130
2021,Couple with children,Rural regions,Much Too Small,0.01739,56,1232,0.01009,0.02469
2021,Couple with children,Rural regions,A Bit Too Small,0.15500,211,1232,0.13479,0.17522
2021,Couple with children,Rural regions,Just Right,0.71257,855,1232,0.68729,0.73785
2021,Couple with children,Rural regions,A Bit Too Large,0.11103,110,1232,0.09348,0.12858
2021,Multi-generational household,Urban regions,Just Right,0.76445,42,42,0.63456,0.89434
2021,Other Combinations,Urban regions,A Bit Too Small,0.14760,52,231,0.10176,0.19344
2021,Other Combinations,Urban regions,Just Right,0.76522,179,231,0.71044,0.82000
2021,Other Combinations,Rural regions,Just Right,0.46070,63,63,0.33663,0.58478
2022,No answer / don't know,Urban regions,A Bit Too Small,0.18584,58,256,0.13810,0.23358
2022,No answer / don't know,Urban regions,Just Right,0.66545,198,256,0.60754,0.72336
2022,No answer / don't know,Rural regions,Just Right,0.71274,98,98,0.62270,0.80279
2022,Single-person household,Urban regions,Much Too Small,0.01476,130,4248,0.01113,0.01839
2022,Single-person household,Urban regions,A Bit Too Small,0.11463,719,4248,0.10505,0.12422
2022,Single-person household,Urban regions,Just Right,0.67712,2803,4248,0.66306,0.69118
2022,Single-person household,Urban regions,A Bit Too Large,0.15679,496,4248,0.14585,0.16772
2022,Single-person household,Urban regions,Much Too Large,0.03669,100,4248,0.03104,0.04235
2022,Single-person household,Rural regions,A Bit Too Small,0.05980,142,1563,0.04804,0.07156
2022,Single-person household,Rural regions,Just Right,0.67533,1103,1563,0.65211,0.69855
2022,Single-person household,Rural regions,A Bit Too Large,0.19510,256,1563,0.17545,0.21475
2022,Single-person household,Rural regions,Much Too Large,0.05786,62,1563,0.04628,0.06944
2022,Couple without children,Urban regions,Much Too Small,0.00732,62,3940,0.00466,0.00999
2022,Couple without children,Urban regions,A Bit Too Small,0.09637,565,3940,0.08715,0.10559
2022,Couple without children,Urban regions,Just Right,0.67546,2583,3940,0.66084,0.69009
2022,Couple without children,Urban regions,A Bit Too Large,0.19723,650,3940,0.18481,0.20966
2022,Couple without children,Urban regions,Much Too Large,0.02361,80,3940,0.01887,0.02835
2022,Couple without children,Rural regions,A Bit Too Small,0.07331,153,1826,0.06135,0.08527
2022,Couple without children,Rural regions,Just Right,0.66915,1256,1826,0.64757,0.69074
2022,Couple without children,Rural regions,A Bit Too Large,0.22091,357,1826,0.20187,0.23994
2022,Couple without children,Rural regions,Much Too Large,0.03211,60,1826,0.02402,0.04019
2022,Single parent,Urban regions,Much Too Small,0.04473,45,827,0.03063,0.05883
2022,Single parent,Urban regions,A Bit Too Small,0.19882,181,827,0.17160,0.22604
2022,Single parent,Urban regions,Just Right,0.61502,511,827,0.58184,0.64821
2022,Single parent,Urban regions,A Bit Too Large,0.12963,90,827,0.10672,0.15253
2022,Single parent,Rural regions,A Bit Too Small,0.08905,60,376,0.06022,0.11788
2022,Single parent,Rural regions,Just Right,0.73536,266,376,0.69071,0.78001
2022,Single parent,Rural regions,A Bit Too Large,0.12568,50,376,0.09213,0.15923
2022,Couple with children,Urban regions,Much Too Small,0.04092,218,3863,0.03467,0.04717
2022,Couple with children,Urban regions,A Bit Too Small,0.24648,888,3863,0.23289,0.26007
2022,Couple with children,Urban regions,Just Right,0.62331,2464,3863,0.60803,0.63859
2022,Couple with children,Urban regions,A Bit Too Large,0.08104,293,3863,0.07243,0.08964
2022,Couple with children,Rural regions,Much Too Small,0.03324,80,1928,0.02523,0.04124
2022,Couple with children,Rural regions,A Bit Too Small,0.18838,381,1928,0.17092,0.20584
2022,Couple with children,Rural regions,Just Right,0.66787,1288,1928,0.64684,0.68890
2022,Couple with children,Rural regions,A Bit Too Large,0.10514,179,1928,0.09145,0.11884
2022,Multi-generational household,Urban regions,Just Right,0.56778,35,35,0.40126,0.73430
2022,Other Combinations,Urban regions,A Bit Too Small,0.18635,156,796,0.15928,0.21342
2022,Other Combinations,Urban regions,Just Right,0.67516,560,796,0.64260,0.70771
2022,Other Combinations,Urban regions,A Bit Too Large,0.09799,80,796,0.07732,0.11866
2022,Other Combinations,Rural regions,A Bit Too Small,0.15158,56,343,0.11358,0.18959
2022,Other Combinations,Rural regions,Just Right,0.63373,243,343,0.58267,0.68479
2022,Other Combinations,Rural regions,A Bit Too Large,0.12533,44,343,0.09024,0.16042
