year,pgisced97,regtyp,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2016,First Stage of Tertiary Education,Rural regions,(2) Intermediate General/Vocational Qualification,0.50292,287,552,0.46117,0.54466
2016,First Stage of Tertiary Education,Rural regions,(2c_voc) Vocational Maturity Certificate,0.21442,125,552,0.18015,0.24869
2016,Second Stage of Tertiary Education,Urban regions,(3a) Lower Tertiary Education,0.36189,1316,4665,0.34810,0.37568
2016,Second Stage of Tertiary Education,Urban regions,(3b) Higher Tertiary Education,0.63811,3349,4665,0.62432,0.65190
2016,Second Stage of Tertiary Education,Rural regions,(3a) Lower Tertiary Education,0.45446,699,1823,0.43160,0.47733
2016,Second Stage of Tertiary Education,Rural regions,(3b) Higher Tertiary Education,0.54554,1124,1823,0.52267,0.56840
2017,Primary Level,Urban regions,(1a) Inadequately completed,0.91991,1284,1284,0.90506,0.93476
2017,Primary Level,Rural regions,(1a) Inadequately completed,0.79763,588,588,0.76513,0.83013
2017,Lower Secondary Level,Urban regions,(1b) General Elementary School,0.74453,1834,2382,0.72701,0.76205
2017,Lower Secondary Level,Urban regions,(2) Intermediate General/Vocational Qualification,0.25547,548,2382,0.23795,0.27299
2017,Lower Secondary Level,Rural regions,(1b) General Elementary School,0.71171,968,1319,0.68726,0.73617
2017,Lower Secondary Level,Rural regions,(2) Intermediate General/Vocational Qualification,0.28829,351,1319,0.26383,0.31274
2017,Upper Secondary Level,Urban regions,(1a) Inadequately completed,0.00930,97,7569,0.00713,0.01146
2017,Upper Secondary Level,Urban regions,(1c) Basic Vocational Qualification,0.45385,2945,7569,0.44263,0.46507
2017,Upper Secondary Level,Urban regions,(2) Intermediate General/Vocational Qualification,0.38630,3007,7569,0.37533,0.39727
2017,Upper Secondary Level,Urban regions,(2c_gen) General Maturity Certificate,0.12571,1520,7569,0.11824,0.13318
2017,Upper Secondary Level,Rural regions,(1a) Inadequately completed,0.00806,44,4975,0.00557,0.01054
2017,Upper Secondary Level,Rural regions,(1c) Basic Vocational Qualification,0.43376,1981,4975,0.41999,0.44753
2017,Upper Secondary Level,Rural regions,(2) Intermediate General/Vocational Qualification,0.47439,2402,4975,0.46051,0.48826
2017,Upper Secondary Level,Rural regions,(2c_gen) General Maturity Certificate,0.06761,548,4975,0.06063,0.07458
2017,First Stage of Tertiary Education,Urban regions,(1c) Basic Vocational Qualification,0.22061,202,879,0.19318,0.24804
2017,First Stage of Tertiary Education,Urban regions,(2) Intermediate General/Vocational Qualification,0.41959,378,879,0.38694,0.45223
2017,First Stage of Tertiary Education,Urban regions,(2c_voc) Vocational Maturity Certificate,0.33970,299,879,0.30838,0.37103
2017,First Stage of Tertiary Education,Rural regions,(1c) Basic Vocational Qualification,0.24087,138,615,0.20705,0.27470
2017,First Stage of Tertiary Education,Rural regions,(2) Intermediate General/Vocational Qualification,0.51178,335,615,0.47224,0.55132
2017,First Stage of Tertiary Education,Rural regions,(2c_voc) Vocational Maturity Certificate,0.21633,142,615,0.18376,0.24889
2017,Second Stage of Tertiary Education,Urban regions,(3a) Lower Tertiary Education,0.35751,1523,5234,0.34452,0.37049
2017,Second Stage of Tertiary Education,Urban regions,(3b) Higher Tertiary Education,0.64249,3711,5234,0.62951,0.65548
2017,Second Stage of Tertiary Education,Rural regions,(3a) Lower Tertiary Education,0.44306,758,2017,0.42138,0.46475
2017,Second Stage of Tertiary Education,Rural regions,(3b) Higher Tertiary Education,0.55694,1259,2017,0.53525,0.57862
2018,Pre-primary Level,Rural regions,(0) No qualification (yet),0.99799,232,232,0.99221,1.00377
2018,Primary Level,Urban regions,(1a) Inadequately completed,0.92249,1268,1302,0.90796,0.93702
2018,Primary Level,Urban regions,(1b) General Elementary School,0.07751,34,1302,0.06298,0.09204
2018,Primary Level,Rural regions,(1a) Inadequately completed,0.84667,510,510,0.81537,0.87797
2018,Lower Secondary Level,Urban regions,(1b) General Elementary School,0.75945,1761,2313,0.74202,0.77687
2018,Lower Secondary Level,Urban regions,(2) Intermediate General/Vocational Qualification,0.24055,552,2313,0.22313,0.25798
2018,Lower Secondary Level,Rural regions,(1b) General Elementary School,0.72148,910,1263,0.69675,0.74621
2018,Lower Secondary Level,Rural regions,(2) Intermediate General/Vocational Qualification,0.27852,353,1263,0.25379,0.30325
2018,Upper Secondary Level,Urban regions,(1a) Inadequately completed,0.00872,96,7235,0.00658,0.01087
2018,Upper Secondary Level,Urban regions,(1c) Basic Vocational Qualification,0.44130,2780,7235,0.42986,0.45274
2018,Upper Secondary Level,Urban regions,(2) Intermediate General/Vocational Qualification,0.38844,2884,7235,0.37721,0.39967
2018,Upper Secondary Level,Urban regions,(2c_gen) General Maturity Certificate,0.13173,1475,7235,0.12393,0.13952
2018,Upper Secondary Level,Rural regions,(1a) Inadequately completed,0.00557,38,4678,0.00344,0.00771
2018,Upper Secondary Level,Rural regions,(1c) Basic Vocational Qualification,0.42318,1824,4678,0.40902,0.43734
2018,Upper Secondary Level,Rural regions,(2) Intermediate General/Vocational Qualification,0.48104,2304,4678,0.46672,0.49536
2018,Upper Secondary Level,Rural regions,(2c_gen) General Maturity Certificate,0.06972,512,4678,0.06242,0.07702
2018,First Stage of Tertiary Education,Urban regions,(1c) Basic Vocational Qualification,0.22703,190,827,0.19846,0.25560
2018,First Stage of Tertiary Education,Urban regions,(2) Intermediate General/Vocational Qualification,0.39743,346,827,0.36406,0.43081
2018,First Stage of Tertiary Education,Urban regions,(2c_voc) Vocational Maturity Certificate,0.35287,291,827,0.32028,0.38546
2018,First Stage of Tertiary Education,Rural regions,(1c) Basic Vocational Qualification,0.25359,132,587,0.21837,0.28882
2018,First Stage of Tertiary Education,Rural regions,(2) Intermediate General/Vocational Qualification,0.49355,317,587,0.45307,0.53403
2018,First Stage of Tertiary Education,Rural regions,(2c_voc) Vocational Maturity Certificate,0.21910,138,587,0.18561,0.25259
2018,Second Stage of Tertiary Education,Urban regions,(3a) Lower Tertiary Education,0.37085,1530,5080,0.35757,0.38413
2018,Second Stage of Tertiary Education,Urban regions,(3b) Higher Tertiary Education,0.62915,3550,5080,0.61587,0.64243
2018,Second Stage of Tertiary Education,Rural regions,(3a) Lower Tertiary Education,0.44130,727,1897,0.41895,0.46365
2018,Second Stage of Tertiary Education,Rural regions,(3b) Higher Tertiary Education,0.55870,1170,1897,0.53635,0.58105
2019,Pre-primary Level,Urban regions,(0) No qualification (yet),0.99994,433,433,0.99923,1.00065
2019,Primary Level,Urban regions,(1a) Inadequately completed,0.89865,1175,1209,0.88163,0.91567
2019,Primary Level,Urban regions,(1b) General Elementary School,0.10135,34,1209,0.08433,0.11837
2019,Primary Level,Rural regions,(1a) Inadequately completed,0.83606,487,487,0.80315,0.86898
2019,Lower Secondary Level,Urban regions,(1b) General Elementary School,0.75054,1527,2029,0.73171,0.76937
2019,Lower Secondary Level,Urban regions,(2) Intermediate General/Vocational Qualification,0.24946,502,2029,0.23063,0.26829
2019,Lower Secondary Level,Rural regions,(1b) General Elementary School,0.71698,781,1151,0.69095,0.74302
2019,Lower Secondary Level,Rural regions,(2) Intermediate General/Vocational Qualification,0.28302,370,1151,0.25698,0.30905
2019,Upper Secondary Level,Urban regions,(1a) Inadequately completed,0.00878,87,6841,0.00657,0.01099
2019,Upper Secondary Level,Urban regions,(1c) Basic Vocational Qualification,0.43309,2514,6841,0.42135,0.44483
2019,Upper Secondary Level,Urban regions,(2) Intermediate General/Vocational Qualification,0.39459,2843,6841,0.38301,0.40617
2019,Upper Secondary Level,Urban regions,(2c_gen) General Maturity Certificate,0.13331,1397,6841,0.12526,0.14137
2019,Upper Secondary Level,Rural regions,(1a) Inadequately completed,0.00581,36,4365,0.00355,0.00806
2019,Upper Secondary Level,Rural regions,(1c) Basic Vocational Qualification,0.41108,1650,4365,0.39648,0.42568
2019,Upper Secondary Level,Rural regions,(2) Intermediate General/Vocational Qualification,0.49206,2237,4365,0.47723,0.50689
2019,Upper Secondary Level,Rural regions,(2c_gen) General Maturity Certificate,0.07102,442,4365,0.06340,0.07864
2019,First Stage of Tertiary Education,Urban regions,(1c) Basic Vocational Qualification,0.21351,211,923,0.18706,0.23996
2019,First Stage of Tertiary Education,Urban regions,(2) Intermediate General/Vocational Qualification,0.39465,393,923,0.36310,0.42620
2019,First Stage of Tertiary Education,Urban regions,(2c_voc) Vocational Maturity Certificate,0.35980,319,923,0.32882,0.39078
2019,First Stage of Tertiary Education,Rural regions,(1c) Basic Vocational Qualification,0.23910,144,665,0.20665,0.27154
2019,First Stage of Tertiary Education,Rural regions,(2) Intermediate General/Vocational Qualification,0.50202,365,665,0.46399,0.54005
2019,First Stage of Tertiary Education,Rural regions,(2c_voc) Vocational Maturity Certificate,0.23617,156,665,0.20387,0.26848
2019,Second Stage of Tertiary Education,Urban regions,(3a) Lower Tertiary Education,0.36047,1632,5368,0.34762,0.37331
2019,Second Stage of Tertiary Education,Urban regions,(3b) Higher Tertiary Education,0.63953,3736,5368,0.62669,0.65238
2019,Second Stage of Tertiary Education,Rural regions,(3a) Lower Tertiary Education,0.43694,783,2031,0.41537,0.45852
2019,Second Stage of Tertiary Education,Rural regions,(3b) Higher Tertiary Education,0.56306,1248,2031,0.54148,0.58463
2020,Pre-primary Level,Urban regions,(0) No qualification (yet),0.99999,533,533,0.99971,1.00027
2020,Primary Level,Urban regions,(1a) Inadequately completed,0.89986,1300,1342,0.88379,0.91593
2020,Primary Level,Urban regions,(1b) General Elementary School,0.10014,42,1342,0.08407,0.11621
2020,Primary Level,Rural regions,(1a) Inadequately completed,0.81950,467,467,0.78458,0.85442
2020,Lower Secondary Level,Urban regions,(1b) General Elementary School,0.74577,1704,2215,0.72764,0.76391
2020,Lower Secondary Level,Urban regions,(2) Intermediate General/Vocational Qualification,0.25423,511,2215,0.23609,0.27236
2020,Lower Secondary Level,Rural regions,(1b) General Elementary School,0.69310,770,1120,0.66607,0.72012
2020,Lower Secondary Level,Rural regions,(2) Intermediate General/Vocational Qualification,0.30690,350,1120,0.27988,0.33393
2020,Upper Secondary Level,Urban regions,(1a) Inadequately completed,0.00806,101,6896,0.00595,0.01017
2020,Upper Secondary Level,Urban regions,(1c) Basic Vocational Qualification,0.42479,2391,6896,0.41312,0.43645
2020,Upper Secondary Level,Urban regions,(2) Intermediate General/Vocational Qualification,0.39650,2683,6896,0.38495,0.40805
2020,Upper Secondary Level,Urban regions,(2c_gen) General Maturity Certificate,0.13536,1721,6896,0.12728,0.14343
2020,Upper Secondary Level,Rural regions,(1a) Inadequately completed,0.00517,40,4193,0.00300,0.00734
2020,Upper Secondary Level,Rural regions,(1c) Basic Vocational Qualification,0.41103,1591,4193,0.39614,0.42592
2020,Upper Secondary Level,Rural regions,(2) Intermediate General/Vocational Qualification,0.49172,2087,4193,0.47658,0.50685
2020,Upper Secondary Level,Rural regions,(2c_gen) General Maturity Certificate,0.06907,475,4193,0.06139,0.07674
2020,First Stage of Tertiary Education,Urban regions,(1c) Basic Vocational Qualification,0.21712,177,829,0.18904,0.24521
2020,First Stage of Tertiary Education,Urban regions,(2) Intermediate General/Vocational Qualification,0.40927,354,829,0.37577,0.44276
2020,First Stage of Tertiary Education,Urban regions,(2c_voc) Vocational Maturity Certificate,0.34491,298,829,0.31254,0.37729
2020,First Stage of Tertiary Education,Rural regions,(1c) Basic Vocational Qualification,0.21223,116,595,0.17935,0.24512
2020,First Stage of Tertiary Education,Rural regions,(2) Intermediate General/Vocational Qualification,0.51343,331,595,0.47324,0.55363
2020,First Stage of Tertiary Education,Rural regions,(2c_voc) Vocational Maturity Certificate,0.25034,148,595,0.21550,0.28518
2020,Second Stage of Tertiary Education,Urban regions,(3a) Lower Tertiary Education,0.37697,1622,5738,0.36443,0.38951
2020,Second Stage of Tertiary Education,Urban regions,(3b) Higher Tertiary Education,0.62303,4116,5738,0.61049,0.63557
2020,Second Stage of Tertiary Education,Rural regions,(3a) Lower Tertiary Education,0.43302,741,2024,0.41143,0.45461
2020,Second Stage of Tertiary Education,Rural regions,(3b) Higher Tertiary Education,0.56698,1283,2024,0.54539,0.58857
2021,Primary Level,Urban regions,(1a) Inadequately completed,0.93436,793,793,0.91711,0.95161
2021,Primary Level,Rural regions,(1a) Inadequately completed,0.81363,224,224,0.76252,0.86474
2021,Lower Secondary Level,Urban regions,(1b) General Elementary School,0.76188,920,1236,0.73813,0.78564
2021,Lower Secondary Level,Urban regions,(2) Intermediate General/Vocational Qualification,0.23812,316,1236,0.21436,0.26187
2021,Lower Secondary Level,Rural regions,(1b) General Elementary School,0.68065,429,659,0.64502,0.71627
2021,Lower Secondary Level,Rural regions,(2) Intermediate General/Vocational Qualification,0.31935,230,659,0.28373,0.35498
2021,Upper Secondary Level,Urban regions,(1a) Inadequately completed,0.01040,75,4489,0.00744,0.01337
2021,Upper Secondary Level,Urban regions,(1c) Basic Vocational Qualification,0.41840,1496,4489,0.40397,0.43284
2021,Upper Secondary Level,Urban regions,(2) Intermediate General/Vocational Qualification,0.38673,1813,4489,0.37249,0.40098
2021,Upper Secondary Level,Urban regions,(2c_gen) General Maturity Certificate,0.15415,1105,4489,0.14358,0.16471
2021,Upper Secondary Level,Rural regions,(1c) Basic Vocational Qualification,0.40673,1007,2737,0.38832,0.42514
2021,Upper Secondary Level,Rural regions,(2) Intermediate General/Vocational Qualification,0.49099,1432,2737,0.47226,0.50973
2021,Upper Secondary Level,Rural regions,(2c_gen) General Maturity Certificate,0.07691,298,2737,0.06693,0.08690
2021,First Stage of Tertiary Education,Urban regions,(1c) Basic Vocational Qualification,0.24743,124,577,0.21219,0.28267
2021,First Stage of Tertiary Education,Urban regions,(2) Intermediate General/Vocational Qualification,0.41830,254,577,0.37801,0.45858
2021,First Stage of Tertiary Education,Urban regions,(2c_voc) Vocational Maturity Certificate,0.31411,199,577,0.27620,0.35201
2021,First Stage of Tertiary Education,Rural regions,(1c) Basic Vocational Qualification,0.21409,73,403,0.17399,0.25419
2021,First Stage of Tertiary Education,Rural regions,(2) Intermediate General/Vocational Qualification,0.47850,219,403,0.42967,0.52733
2021,First Stage of Tertiary Education,Rural regions,(2c_voc) Vocational Maturity Certificate,0.28465,111,403,0.24054,0.32877
2021,Second Stage of Tertiary Education,Urban regions,(3a) Lower Tertiary Education,0.35243,1208,4210,0.33799,0.36686
2021,Second Stage of Tertiary Education,Urban regions,(3b) Higher Tertiary Education,0.64757,3002,4210,0.63314,0.66201
2021,Second Stage of Tertiary Education,Rural regions,(3a) Lower Tertiary Education,0.39630,531,1496,0.37151,0.42110
2021,Second Stage of Tertiary Education,Rural regions,(3b) Higher Tertiary Education,0.60370,965,1496,0.57890,0.62849
2022,Primary Level,Urban regions,(1a) Inadequately completed,0.89983,624,656,0.87683,0.92282
2022,Primary Level,Urban regions,(1b) General Elementary School,0.10017,32,656,0.07718,0.12317
2022,Primary Level,Rural regions,(1a) Inadequately completed,0.86552,205,205,0.81871,0.91234
2022,Lower Secondary Level,Urban regions,(1b) General Elementary School,0.73589,846,1209,0.71103,0.76075
2022,Lower Secondary Level,Urban regions,(2) Intermediate General/Vocational Qualification,0.26411,363,1209,0.23925,0.28897
2022,Lower Secondary Level,Rural regions,(1b) General Elementary School,0.70592,443,711,0.67241,0.73944
2022,Lower Secondary Level,Rural regions,(2) Intermediate General/Vocational Qualification,0.29408,268,711,0.26056,0.32759
2022,Upper Secondary Level,Urban regions,(0) No qualification (yet),0.00206,44,5480,0.00086,0.00326
2022,Upper Secondary Level,Urban regions,(1a) Inadequately completed,0.00983,104,5480,0.00722,0.01244
2022,Upper Secondary Level,Urban regions,(1c) Basic Vocational Qualification,0.38958,1619,5480,0.37667,0.40249
2022,Upper Secondary Level,Urban regions,(2) Intermediate General/Vocational Qualification,0.40020,2195,5480,0.38723,0.41318
2022,Upper Secondary Level,Urban regions,(2c_gen) General Maturity Certificate,0.16619,1518,5480,0.15633,0.17605
2022,Upper Secondary Level,Rural regions,(1a) Inadequately completed,0.00886,53,3495,0.00575,0.01197
2022,Upper Secondary Level,Rural regions,(1c) Basic Vocational Qualification,0.38418,1126,3495,0.36805,0.40031
2022,Upper Secondary Level,Rural regions,(2) Intermediate General/Vocational Qualification,0.49773,1894,3495,0.48115,0.51431
2022,Upper Secondary Level,Rural regions,(2c_gen) General Maturity Certificate,0.08249,422,3495,0.07337,0.09161
2022,First Stage of Tertiary Education,Urban regions,(1c) Basic Vocational Qualification,0.19448,138,764,0.16639,0.22256
2022,First Stage of Tertiary Education,Urban regions,(2) Intermediate General/Vocational Qualification,0.43066,321,764,0.39552,0.46579
2022,First Stage of Tertiary Education,Urban regions,(2c_voc) Vocational Maturity Certificate,0.35097,305,764,0.31710,0.38483
2022,First Stage of Tertiary Education,Rural regions,(1c) Basic Vocational Qualification,0.24372,102,559,0.20810,0.27934
2022,First Stage of Tertiary Education,Rural regions,(2) Intermediate General/Vocational Qualification,0.44186,286,559,0.40066,0.48307
2022,First Stage of Tertiary Education,Rural regions,(2c_voc) Vocational Maturity Certificate,0.28422,171,559,0.24679,0.32164
2022,Second Stage of Tertiary Education,Urban regions,(3a) Lower Tertiary Education,0.32009,1544,6683,0.30890,0.33127
2022,Second Stage of Tertiary Education,Urban regions,(3b) Higher Tertiary Education,0.67991,5139,6683,0.66873,0.69110
2022,Second Stage of Tertiary Education,Rural regions,(3a) Lower Tertiary Education,0.36026,685,1990,0.33917,0.38136
2022,Second Stage of Tertiary Education,Rural regions,(3b) Higher Tertiary Education,0.63974,1305,1990,0.61864,0.66083
