year,bula_h,migback,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,"Rhineland-Palatinate, Saarland",No migration background,(1c) Basic Vocational Qualification,0.30791,328,1032,0.27973,0.33609
2015,"Rhineland-Palatinate, Saarland",No migration background,(2) Intermediate General/Vocational Qualification,0.19336,245,1032,0.16925,0.21747
2015,"Rhineland-Palatinate, Saarland",No migration background,(2c_gen) General Maturity Certificate,0.02535,31,1032,0.01576,0.03495
2015,"Rhineland-Palatinate, Saarland",No migration background,(2c_voc) Vocational Maturity Certificate,0.07899,87,1032,0.06253,0.09546
2015,"Rhineland-Palatinate, Saarland",No migration background,(3a) Lower Tertiary Education,0.06119,83,1032,0.04656,0.07582
2015,"Rhineland-Palatinate, Saarland",No migration background,(3b) Higher Tertiary Education,0.07856,119,1032,0.06214,0.09499
2015,"Rhineland-Palatinate, Saarland",Direct migration background,(1b) General Elementary School,0.27183,119,366,0.22618,0.31747
2015,"Rhineland-Palatinate, Saarland",Direct migration background,(1c) Basic Vocational Qualification,0.19598,80,366,0.15525,0.23670
2015,"Rhineland-Palatinate, Saarland",Direct migration background,(2c_gen) General Maturity Certificate,0.10880,48,366,0.07685,0.14074
2015,"Rhineland-Palatinate, Saarland",Direct migration background,(2c_voc) Vocational Maturity Certificate,0.08250,53,366,0.05427,0.11073
2015,"Rhineland-Palatinate, Saarland",Direct migration background,(3b) Higher Tertiary Education,0.11173,66,366,0.07941,0.14406
2015,"Rhineland-Palatinate, Saarland",Indirect migration background,(2) Intermediate General/Vocational Qualification,0.20619,34,34,0.06815,0.34422
2015,Baden-Wuerttemberg,No migration background,(0) No qualification (yet),0.01817,59,2016,0.01234,0.02401
2015,Baden-Wuerttemberg,No migration background,(1b) General Elementary School,0.07633,123,2016,0.06474,0.08792
2015,Baden-Wuerttemberg,No migration background,(1c) Basic Vocational Qualification,0.22386,463,2016,0.20566,0.24206
2015,Baden-Wuerttemberg,No migration background,(2) Intermediate General/Vocational Qualification,0.22684,577,2016,0.20855,0.24512
2015,Baden-Wuerttemberg,No migration background,(2c_gen) General Maturity Certificate,0.02736,73,2016,0.02024,0.03448
2015,Baden-Wuerttemberg,No migration background,(2c_voc) Vocational Maturity Certificate,0.06693,165,2016,0.05602,0.07784
2015,Baden-Wuerttemberg,No migration background,(3a) Lower Tertiary Education,0.09049,229,2016,0.07796,0.10302
2015,Baden-Wuerttemberg,No migration background,(3b) Higher Tertiary Education,0.11061,327,2016,0.09691,0.12430
2015,Baden-Wuerttemberg,Direct migration background,(1b) General Elementary School,0.19390,130,795,0.16640,0.22140
2015,Baden-Wuerttemberg,Direct migration background,(1c) Basic Vocational Qualification,0.19486,152,795,0.16731,0.22242
2015,Baden-Wuerttemberg,Direct migration background,(2) Intermediate General/Vocational Qualification,0.07003,66,795,0.05228,0.08779
2015,Baden-Wuerttemberg,Direct migration background,(2c_gen) General Maturity Certificate,0.07526,86,795,0.05691,0.09361
2015,Baden-Wuerttemberg,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.15093,146,795,0.12603,0.17583
2015,Baden-Wuerttemberg,Direct migration background,(3b) Higher Tertiary Education,0.18010,215,795,0.15338,0.20683
2015,Baden-Wuerttemberg,Indirect migration background,(1c) Basic Vocational Qualification,0.10093,50,172,0.05578,0.14608
2015,Baden-Wuerttemberg,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.13064,86,172,0.08013,0.18115
2015,Baden-Wuerttemberg,Indirect migration background,(3b) Higher Tertiary Education,0.05920,36,172,0.02383,0.09457
2015,Bavaria,No migration background,(0) No qualification (yet),0.01246,74,3006,0.00850,0.01643
2015,Bavaria,No migration background,(1b) General Elementary School,0.06432,194,3006,0.05555,0.07309
2015,Bavaria,No migration background,(1c) Basic Vocational Qualification,0.28213,901,3006,0.26603,0.29822
2015,Bavaria,No migration background,(2) Intermediate General/Vocational Qualification,0.20944,856,3006,0.19489,0.22399
2015,Bavaria,No migration background,(2c_gen) General Maturity Certificate,0.02524,120,3006,0.01963,0.03085
2015,Bavaria,No migration background,(2c_voc) Vocational Maturity Certificate,0.06205,198,3006,0.05342,0.07067
2015,Bavaria,No migration background,(3a) Lower Tertiary Education,0.07928,276,3006,0.06962,0.08895
2015,Bavaria,No migration background,(3b) Higher Tertiary Education,0.10014,387,3006,0.08941,0.11088
2015,Bavaria,Direct migration background,(1a) Inadequately completed,0.04594,48,1018,0.03307,0.05881
2015,Bavaria,Direct migration background,(1b) General Elementary School,0.16173,146,1018,0.13910,0.18436
2015,Bavaria,Direct migration background,(1c) Basic Vocational Qualification,0.19548,206,1018,0.17111,0.21985
2015,Bavaria,Direct migration background,(2) Intermediate General/Vocational Qualification,0.06541,56,1018,0.05021,0.08060
2015,Bavaria,Direct migration background,(2c_gen) General Maturity Certificate,0.07134,96,1018,0.05552,0.08716
2015,Bavaria,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.14047,178,1018,0.11911,0.16182
2015,Bavaria,Direct migration background,(3b) Higher Tertiary Education,0.22202,288,1018,0.19648,0.24756
2015,Bavaria,Indirect migration background,(1b) General Elementary School,0.03862,32,176,0.01007,0.06717
2015,Bavaria,Indirect migration background,(1c) Basic Vocational Qualification,0.12048,58,176,0.07225,0.16871
2015,Bavaria,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.08793,53,176,0.04597,0.12989
2015,Bavaria,Indirect migration background,(3b) Higher Tertiary Education,0.09519,33,176,0.05171,0.13868
2015,Berlin,No migration background,(1b) General Elementary School,0.03506,32,720,0.02162,0.04851
2015,Berlin,No migration background,(1c) Basic Vocational Qualification,0.13546,103,720,0.11045,0.16047
2015,Berlin,No migration background,(2) Intermediate General/Vocational Qualification,0.29354,211,720,0.26025,0.32682
2015,Berlin,No migration background,(2c_gen) General Maturity Certificate,0.05667,40,720,0.03977,0.07358
2015,Berlin,No migration background,(2c_voc) Vocational Maturity Certificate,0.04653,54,720,0.03114,0.06193
2015,Berlin,No migration background,(3a) Lower Tertiary Education,0.09987,100,720,0.07795,0.12178
2015,Berlin,No migration background,(3b) Higher Tertiary Education,0.18865,180,720,0.16005,0.21725
2015,Berlin,Direct migration background,(3b) Higher Tertiary Education,0.39546,96,96,0.29713,0.49378
2015,Brandenburg,No migration background,(1b) General Elementary School,0.06173,41,823,0.04528,0.07818
2015,Brandenburg,No migration background,(1c) Basic Vocational Qualification,0.17648,155,823,0.15041,0.20254
2015,Brandenburg,No migration background,(2) Intermediate General/Vocational Qualification,0.33978,329,823,0.30740,0.37215
2015,Brandenburg,No migration background,(2c_voc) Vocational Maturity Certificate,0.05512,67,823,0.03952,0.07073
2015,Brandenburg,No migration background,(3a) Lower Tertiary Education,0.11435,128,823,0.09259,0.13610
2015,Brandenburg,No migration background,(3b) Higher Tertiary Education,0.07835,103,823,0.05998,0.09672
2015,Mecklenburg-Western Pomerania,No migration background,(1c) Basic Vocational Qualification,0.13941,83,425,0.10644,0.17238
2015,Mecklenburg-Western Pomerania,No migration background,(2) Intermediate General/Vocational Qualification,0.35315,220,425,0.30765,0.39864
2015,Mecklenburg-Western Pomerania,No migration background,(3a) Lower Tertiary Education,0.09680,62,425,0.06865,0.12494
2015,Mecklenburg-Western Pomerania,No migration background,(3b) Higher Tertiary Education,0.08679,60,425,0.05999,0.11359
2015,Saxony,No migration background,(1b) General Elementary School,0.02445,38,1382,0.01630,0.03260
2015,Saxony,No migration background,(1c) Basic Vocational Qualification,0.13918,226,1382,0.12092,0.15744
2015,Saxony,No migration background,(2) Intermediate General/Vocational Qualification,0.39927,619,1382,0.37344,0.42510
2015,Saxony,No migration background,(2c_gen) General Maturity Certificate,0.01666,31,1382,0.00991,0.02341
2015,Saxony,No migration background,(2c_voc) Vocational Maturity Certificate,0.05311,87,1382,0.04128,0.06494
2015,Saxony,No migration background,(3a) Lower Tertiary Education,0.10253,174,1382,0.08653,0.11852
2015,Saxony,No migration background,(3b) Higher Tertiary Education,0.09738,207,1382,0.08174,0.11302
2015,Saxony-Anhalt,No migration background,(1b) General Elementary School,0.06142,45,766,0.04440,0.07843
2015,Saxony-Anhalt,No migration background,(1c) Basic Vocational Qualification,0.20318,151,766,0.17467,0.23169
2015,Saxony-Anhalt,No migration background,(2) Intermediate General/Vocational Qualification,0.32651,328,766,0.29328,0.35974
2015,Saxony-Anhalt,No migration background,(2c_voc) Vocational Maturity Certificate,0.03929,41,766,0.02553,0.05306
2015,Saxony-Anhalt,No migration background,(3a) Lower Tertiary Education,0.08686,96,766,0.06691,0.10682
2015,Saxony-Anhalt,No migration background,(3b) Higher Tertiary Education,0.08883,105,766,0.06867,0.10899
2015,Thuringa,No migration background,(1b) General Elementary School,0.03507,32,821,0.02248,0.04766
2015,Thuringa,No migration background,(1c) Basic Vocational Qualification,0.21525,196,821,0.18712,0.24338
2015,Thuringa,No migration background,(2) Intermediate General/Vocational Qualification,0.35278,358,821,0.32008,0.38549
2015,Thuringa,No migration background,(2c_voc) Vocational Maturity Certificate,0.06289,44,821,0.04627,0.07951
2015,Thuringa,No migration background,(3a) Lower Tertiary Education,0.06788,95,821,0.05066,0.08509
2015,Thuringa,No migration background,(3b) Higher Tertiary Education,0.06992,96,821,0.05247,0.08738
2016,Schleswig-Holstein,No migration background,(1b) General Elementary School,0.04671,50,578,0.02949,0.06393
2016,Schleswig-Holstein,No migration background,(1c) Basic Vocational Qualification,0.23531,152,578,0.20070,0.26992
2016,Schleswig-Holstein,No migration background,(2) Intermediate General/Vocational Qualification,0.27220,194,578,0.23588,0.30851
2016,Schleswig-Holstein,No migration background,(2c_voc) Vocational Maturity Certificate,0.07966,62,578,0.05757,0.10176
2016,Schleswig-Holstein,No migration background,(3a) Lower Tertiary Education,0.08504,65,578,0.06228,0.10780
2016,Schleswig-Holstein,No migration background,(3b) Higher Tertiary Education,0.06420,55,578,0.04420,0.08420
2016,Schleswig-Holstein,Direct migration background,(1a) Inadequately completed,0.15525,72,232,0.10855,0.20196
2016,Schleswig-Holstein,Direct migration background,(1b) General Elementary School,0.20825,57,232,0.15589,0.26062
2016,Schleswig-Holstein,Direct migration background,(2c_gen) General Maturity Certificate,0.08453,38,232,0.04866,0.12040
2016,Schleswig-Holstein,Direct migration background,(3b) Higher Tertiary Education,0.17124,65,232,0.12266,0.21982
2016,Hamburg,No migration background,(1c) Basic Vocational Qualification,0.14666,37,239,0.10172,0.19161
2016,Hamburg,No migration background,(2) Intermediate General/Vocational Qualification,0.18213,63,239,0.13309,0.23116
2016,Hamburg,No migration background,(2c_voc) Vocational Maturity Certificate,0.13632,33,239,0.09273,0.17991
2016,Hamburg,No migration background,(3a) Lower Tertiary Education,0.10633,34,239,0.06716,0.14549
2016,Hamburg,No migration background,(3b) Higher Tertiary Education,0.16495,72,239,0.11780,0.21211
2016,Hamburg,Direct migration background,(3b) Higher Tertiary Education,0.20402,41,41,0.07914,0.32891
2016,Lower Saxony,No migration background,(0) No qualification (yet),0.01448,48,1742,0.00887,0.02010
2016,Lower Saxony,No migration background,(1b) General Elementary School,0.07327,144,1742,0.06103,0.08551
2016,Lower Saxony,No migration background,(1c) Basic Vocational Qualification,0.19728,383,1742,0.17859,0.21598
2016,Lower Saxony,No migration background,(2) Intermediate General/Vocational Qualification,0.26922,540,1742,0.24838,0.29005
2016,Lower Saxony,No migration background,(2c_gen) General Maturity Certificate,0.03354,83,1742,0.02509,0.04200
2016,Lower Saxony,No migration background,(2c_voc) Vocational Maturity Certificate,0.07519,162,1742,0.06281,0.08758
2016,Lower Saxony,No migration background,(3a) Lower Tertiary Education,0.07620,148,1742,0.06374,0.08866
2016,Lower Saxony,No migration background,(3b) Higher Tertiary Education,0.10710,234,1742,0.09257,0.12162
2016,Lower Saxony,Direct migration background,(1a) Inadequately completed,0.08934,190,790,0.06944,0.10924
2016,Lower Saxony,Direct migration background,(1b) General Elementary School,0.13970,131,790,0.11551,0.16389
2016,Lower Saxony,Direct migration background,(1c) Basic Vocational Qualification,0.19976,79,790,0.17186,0.22766
2016,Lower Saxony,Direct migration background,(2) Intermediate General/Vocational Qualification,0.10303,60,790,0.08182,0.12424
2016,Lower Saxony,Direct migration background,(2c_gen) General Maturity Certificate,0.06872,81,790,0.05107,0.08637
2016,Lower Saxony,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.12301,74,790,0.10009,0.14592
2016,Lower Saxony,Direct migration background,(3b) Higher Tertiary Education,0.17484,175,790,0.14833,0.20134
2016,Lower Saxony,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.12385,32,32,0.00789,0.23981
2016,North Rhine-Westphalia,No migration background,(0) No qualification (yet),0.02053,117,3276,0.01567,0.02538
2016,North Rhine-Westphalia,No migration background,(1a) Inadequately completed,0.00613,36,3276,0.00346,0.00880
2016,North Rhine-Westphalia,No migration background,(1b) General Elementary School,0.06004,208,3276,0.05190,0.06818
2016,North Rhine-Westphalia,No migration background,(1c) Basic Vocational Qualification,0.22725,765,3276,0.21289,0.24160
2016,North Rhine-Westphalia,No migration background,(2) Intermediate General/Vocational Qualification,0.19684,771,3276,0.18323,0.21046
2016,North Rhine-Westphalia,No migration background,(2c_gen) General Maturity Certificate,0.03646,166,3276,0.03004,0.04288
2016,North Rhine-Westphalia,No migration background,(2c_voc) Vocational Maturity Certificate,0.11186,431,3276,0.10107,0.12266
2016,North Rhine-Westphalia,No migration background,(3a) Lower Tertiary Education,0.07103,288,3276,0.06223,0.07983
2016,North Rhine-Westphalia,No migration background,(3b) Higher Tertiary Education,0.10864,494,3276,0.09798,0.11929
2016,North Rhine-Westphalia,Direct migration background,(0) No qualification (yet),0.01140,60,1883,0.00660,0.01619
2016,North Rhine-Westphalia,Direct migration background,(1a) Inadequately completed,0.08212,330,1883,0.06972,0.09453
2016,North Rhine-Westphalia,Direct migration background,(1b) General Elementary School,0.16069,313,1883,0.14410,0.17728
2016,North Rhine-Westphalia,Direct migration background,(1c) Basic Vocational Qualification,0.20569,286,1883,0.18743,0.22395
2016,North Rhine-Westphalia,Direct migration background,(2) Intermediate General/Vocational Qualification,0.07250,101,1883,0.06078,0.08421
2016,North Rhine-Westphalia,Direct migration background,(2c_gen) General Maturity Certificate,0.10670,223,1883,0.09275,0.12065
2016,North Rhine-Westphalia,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.12951,201,1883,0.11434,0.14468
2016,North Rhine-Westphalia,Direct migration background,(3b) Higher Tertiary Education,0.13507,369,1883,0.11962,0.15051
2016,North Rhine-Westphalia,Indirect migration background,(0) No qualification (yet),0.04043,52,405,0.02122,0.05963
2016,North Rhine-Westphalia,Indirect migration background,(1b) General Elementary School,0.05663,52,405,0.03409,0.07917
2016,North Rhine-Westphalia,Indirect migration background,(1c) Basic Vocational Qualification,0.05176,38,405,0.03016,0.07337
2016,North Rhine-Westphalia,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.13775,118,405,0.10414,0.17136
2016,North Rhine-Westphalia,Indirect migration background,(2c_gen) General Maturity Certificate,0.08094,64,405,0.05434,0.10753
2016,North Rhine-Westphalia,Indirect migration background,(2c_voc) Vocational Maturity Certificate,0.05485,50,405,0.03265,0.07706
2016,North Rhine-Westphalia,Indirect migration background,(3b) Higher Tertiary Education,0.03619,31,405,0.01798,0.05440
2016,Hesse,No migration background,(0) No qualification (yet),0.02124,39,1079,0.01263,0.02985
2016,Hesse,No migration background,(1b) General Elementary School,0.05700,73,1079,0.04316,0.07084
2016,Hesse,No migration background,(1c) Basic Vocational Qualification,0.19875,199,1079,0.17493,0.22257
2016,Hesse,No migration background,(2) Intermediate General/Vocational Qualification,0.23122,287,1079,0.20605,0.25639
2016,Hesse,No migration background,(2c_gen) General Maturity Certificate,0.03363,54,1079,0.02287,0.04439
2016,Hesse,No migration background,(2c_voc) Vocational Maturity Certificate,0.07397,100,1079,0.05835,0.08960
2016,Hesse,No migration background,(3a) Lower Tertiary Education,0.06479,99,1079,0.05010,0.07949
2016,Hesse,No migration background,(3b) Higher Tertiary Education,0.15830,228,1079,0.13651,0.18009
2016,Hesse,Direct migration background,(1a) Inadequately completed,0.06325,100,598,0.04372,0.08278
2016,Hesse,Direct migration background,(1b) General Elementary School,0.18235,88,598,0.15137,0.21332
2016,Hesse,Direct migration background,(1c) Basic Vocational Qualification,0.13022,59,598,0.10322,0.15721
2016,Hesse,Direct migration background,(2) Intermediate General/Vocational Qualification,0.03954,37,598,0.02390,0.05517
2016,Hesse,Direct migration background,(2c_gen) General Maturity Certificate,0.10803,97,598,0.08313,0.13293
2016,Hesse,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.16443,71,598,0.13470,0.19416
2016,Hesse,Direct migration background,(3b) Higher Tertiary Education,0.21737,146,598,0.18428,0.25045
2016,"Rhineland-Palatinate, Saarland",No migration background,(1b) General Elementary School,0.08148,99,903,0.06362,0.09933
2016,"Rhineland-Palatinate, Saarland",No migration background,(1c) Basic Vocational Qualification,0.29314,305,903,0.26344,0.32285
2016,"Rhineland-Palatinate, Saarland",No migration background,(2) Intermediate General/Vocational Qualification,0.18444,224,903,0.15913,0.20975
2016,"Rhineland-Palatinate, Saarland",No migration background,(2c_voc) Vocational Maturity Certificate,0.07492,86,903,0.05774,0.09210
2016,"Rhineland-Palatinate, Saarland",No migration background,(3a) Lower Tertiary Education,0.05731,76,903,0.04214,0.07248
2016,"Rhineland-Palatinate, Saarland",No migration background,(3b) Higher Tertiary Education,0.07728,113,903,0.05985,0.09471
2016,"Rhineland-Palatinate, Saarland",Direct migration background,(1a) Inadequately completed,0.04648,90,589,0.02946,0.06349
2016,"Rhineland-Palatinate, Saarland",Direct migration background,(1b) General Elementary School,0.23588,160,589,0.20156,0.27019
2016,"Rhineland-Palatinate, Saarland",Direct migration background,(1c) Basic Vocational Qualification,0.19505,80,589,0.16302,0.22708
2016,"Rhineland-Palatinate, Saarland",Direct migration background,(2c_gen) General Maturity Certificate,0.09667,78,589,0.07279,0.12056
2016,"Rhineland-Palatinate, Saarland",Direct migration background,(2c_voc) Vocational Maturity Certificate,0.10941,66,589,0.08418,0.13464
2016,"Rhineland-Palatinate, Saarland",Direct migration background,(3b) Higher Tertiary Education,0.13274,115,589,0.10532,0.16017
2016,Baden-Wuerttemberg,No migration background,(0) No qualification (yet),0.01344,54,1846,0.00818,0.01869
2016,Baden-Wuerttemberg,No migration background,(1b) General Elementary School,0.06731,110,1846,0.05588,0.07875
2016,Baden-Wuerttemberg,No migration background,(1c) Basic Vocational Qualification,0.22312,428,1846,0.20412,0.24211
2016,Baden-Wuerttemberg,No migration background,(2) Intermediate General/Vocational Qualification,0.21912,509,1846,0.20025,0.23800
2016,Baden-Wuerttemberg,No migration background,(2c_gen) General Maturity Certificate,0.02407,60,1846,0.01708,0.03107
2016,Baden-Wuerttemberg,No migration background,(2c_voc) Vocational Maturity Certificate,0.07017,155,1846,0.05852,0.08183
2016,Baden-Wuerttemberg,No migration background,(3a) Lower Tertiary Education,0.08629,214,1846,0.07347,0.09910
2016,Baden-Wuerttemberg,No migration background,(3b) Higher Tertiary Education,0.12169,316,1846,0.10677,0.13660
2016,Baden-Wuerttemberg,Direct migration background,(1a) Inadequately completed,0.02094,135,990,0.01202,0.02986
2016,Baden-Wuerttemberg,Direct migration background,(1b) General Elementary School,0.19499,179,990,0.17029,0.21968
2016,Baden-Wuerttemberg,Direct migration background,(1c) Basic Vocational Qualification,0.21847,152,990,0.19272,0.24423
2016,Baden-Wuerttemberg,Direct migration background,(2) Intermediate General/Vocational Qualification,0.06720,58,990,0.05160,0.08280
2016,Baden-Wuerttemberg,Direct migration background,(2c_gen) General Maturity Certificate,0.05097,88,990,0.03726,0.06468
2016,Baden-Wuerttemberg,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.17128,145,990,0.14780,0.19476
2016,Baden-Wuerttemberg,Direct migration background,(3b) Higher Tertiary Education,0.16064,233,990,0.13775,0.18352
2016,Baden-Wuerttemberg,Indirect migration background,(1c) Basic Vocational Qualification,0.10846,41,151,0.05869,0.15822
2016,Baden-Wuerttemberg,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.12439,77,151,0.07158,0.17721
2016,Baden-Wuerttemberg,Indirect migration background,(3b) Higher Tertiary Education,0.05273,33,151,0.01696,0.08850
2016,Bavaria,No migration background,(0) No qualification (yet),0.01352,73,2745,0.00920,0.01784
2016,Bavaria,No migration background,(1b) General Elementary School,0.06257,174,2745,0.05351,0.07164
2016,Bavaria,No migration background,(1c) Basic Vocational Qualification,0.27659,825,2745,0.25986,0.29333
2016,Bavaria,No migration background,(2) Intermediate General/Vocational Qualification,0.21831,786,2745,0.20285,0.23376
2016,Bavaria,No migration background,(2c_gen) General Maturity Certificate,0.02191,84,2745,0.01643,0.02739
2016,Bavaria,No migration background,(2c_voc) Vocational Maturity Certificate,0.06071,184,2745,0.05178,0.06965
2016,Bavaria,No migration background,(3a) Lower Tertiary Education,0.07803,254,2745,0.06800,0.08807
2016,Bavaria,No migration background,(3b) Higher Tertiary Education,0.10092,365,2745,0.08965,0.11220
2016,Bavaria,Direct migration background,(1a) Inadequately completed,0.05718,172,1141,0.04370,0.07066
2016,Bavaria,Direct migration background,(1b) General Elementary School,0.16941,179,1141,0.14763,0.19118
2016,Bavaria,Direct migration background,(1c) Basic Vocational Qualification,0.21836,202,1141,0.19437,0.24234
2016,Bavaria,Direct migration background,(2) Intermediate General/Vocational Qualification,0.04137,46,1141,0.02981,0.05293
2016,Bavaria,Direct migration background,(2c_gen) General Maturity Certificate,0.06765,99,1141,0.05307,0.08222
2016,Bavaria,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.14132,160,1141,0.12109,0.16154
2016,Bavaria,Direct migration background,(3b) Higher Tertiary Education,0.20779,283,1141,0.18424,0.23134
2016,Bavaria,Indirect migration background,(1c) Basic Vocational Qualification,0.14177,58,112,0.07688,0.20666
2016,Bavaria,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.10501,54,112,0.04798,0.16205
2016,Berlin,No migration background,(1c) Basic Vocational Qualification,0.12432,92,646,0.09886,0.14979
2016,Berlin,No migration background,(2) Intermediate General/Vocational Qualification,0.27576,197,646,0.24127,0.31025
2016,Berlin,No migration background,(2c_gen) General Maturity Certificate,0.05430,37,646,0.03681,0.07179
2016,Berlin,No migration background,(2c_voc) Vocational Maturity Certificate,0.05763,53,646,0.03965,0.07562
2016,Berlin,No migration background,(3a) Lower Tertiary Education,0.10288,94,646,0.07943,0.12632
2016,Berlin,No migration background,(3b) Higher Tertiary Education,0.19162,173,646,0.16125,0.22200
2016,Berlin,Direct migration background,(1a) Inadequately completed,0.06040,33,167,0.02416,0.09664
2016,Berlin,Direct migration background,(2c_gen) General Maturity Certificate,0.09882,32,167,0.05342,0.14422
2016,Berlin,Direct migration background,(3b) Higher Tertiary Education,0.37606,102,167,0.30237,0.44975
2016,Brandenburg,No migration background,(1b) General Elementary School,0.04726,36,770,0.03226,0.06226
2016,Brandenburg,No migration background,(1c) Basic Vocational Qualification,0.16878,142,770,0.14231,0.19526
2016,Brandenburg,No migration background,(2) Intermediate General/Vocational Qualification,0.33729,307,770,0.30388,0.37071
2016,Brandenburg,No migration background,(2c_voc) Vocational Maturity Certificate,0.05515,61,770,0.03901,0.07128
2016,Brandenburg,No migration background,(3a) Lower Tertiary Education,0.12532,124,770,0.10192,0.14872
2016,Brandenburg,No migration background,(3b) Higher Tertiary Education,0.08221,100,770,0.06280,0.10162
2016,Brandenburg,Direct migration background,(1a) Inadequately completed,0.04731,48,48,-0.01338,0.10801
2016,Mecklenburg-Western Pomerania,No migration background,(1c) Basic Vocational Qualification,0.12299,71,400,0.09076,0.15522
2016,Mecklenburg-Western Pomerania,No migration background,(2) Intermediate General/Vocational Qualification,0.35962,209,400,0.31253,0.40671
2016,Mecklenburg-Western Pomerania,No migration background,(3a) Lower Tertiary Education,0.09907,60,400,0.06976,0.12839
2016,Mecklenburg-Western Pomerania,No migration background,(3b) Higher Tertiary Education,0.09018,60,400,0.06207,0.11829
2016,Saxony,No migration background,(1b) General Elementary School,0.02501,38,1310,0.01655,0.03347
2016,Saxony,No migration background,(1c) Basic Vocational Qualification,0.12831,208,1310,0.11019,0.14643
2016,Saxony,No migration background,(2) Intermediate General/Vocational Qualification,0.39204,585,1310,0.36559,0.41849
2016,Saxony,No migration background,(2c_gen) General Maturity Certificate,0.02755,35,1310,0.01868,0.03642
2016,Saxony,No migration background,(2c_voc) Vocational Maturity Certificate,0.05331,84,1310,0.04114,0.06548
2016,Saxony,No migration background,(3a) Lower Tertiary Education,0.09812,158,1310,0.08200,0.11423
2016,Saxony,No migration background,(3b) Higher Tertiary Education,0.10130,202,1310,0.08495,0.11764
2016,Saxony,Direct migration background,(1a) Inadequately completed,0.04350,63,147,0.01041,0.07659
2016,Saxony,Direct migration background,(1b) General Elementary School,0.10967,31,147,0.05898,0.16036
2016,Saxony,Direct migration background,(3b) Higher Tertiary Education,0.25314,53,147,0.18261,0.32367
2016,Saxony-Anhalt,No migration background,(1b) General Elementary School,0.05130,37,714,0.03511,0.06750
2016,Saxony-Anhalt,No migration background,(1c) Basic Vocational Qualification,0.18721,138,714,0.15858,0.21585
2016,Saxony-Anhalt,No migration background,(2) Intermediate General/Vocational Qualification,0.33115,313,714,0.29660,0.36569
2016,Saxony-Anhalt,No migration background,(2c_voc) Vocational Maturity Certificate,0.04022,38,714,0.02580,0.05464
2016,Saxony-Anhalt,No migration background,(3a) Lower Tertiary Education,0.08454,89,714,0.06412,0.10497
2016,Saxony-Anhalt,No migration background,(3b) Higher Tertiary Education,0.09755,99,714,0.07577,0.11933
2016,Saxony-Anhalt,Direct migration background,(1a) Inadequately completed,0.13055,36,36,0.01893,0.24217
2016,Thuringa,No migration background,(1c) Basic Vocational Qualification,0.18328,173,737,0.15532,0.21123
2016,Thuringa,No migration background,(2) Intermediate General/Vocational Qualification,0.37568,341,737,0.34069,0.41067
2016,Thuringa,No migration background,(2c_voc) Vocational Maturity Certificate,0.07391,45,737,0.05501,0.09282
2016,Thuringa,No migration background,(3a) Lower Tertiary Education,0.07328,88,737,0.05445,0.09210
2016,Thuringa,No migration background,(3b) Higher Tertiary Education,0.06008,90,737,0.04292,0.07725
2016,Thuringa,Direct migration background,(3b) Higher Tertiary Education,0.21346,37,37,0.07961,0.34731
2017,Schleswig-Holstein,No migration background,(1b) General Elementary School,0.05012,59,724,0.03422,0.06602
2017,Schleswig-Holstein,No migration background,(1c) Basic Vocational Qualification,0.20808,157,724,0.17849,0.23767
2017,Schleswig-Holstein,No migration background,(2) Intermediate General/Vocational Qualification,0.26990,235,724,0.23754,0.30225
2017,Schleswig-Holstein,No migration background,(2c_gen) General Maturity Certificate,0.03940,37,724,0.02522,0.05358
2017,Schleswig-Holstein,No migration background,(2c_voc) Vocational Maturity Certificate,0.08246,73,724,0.06241,0.10251
2017,Schleswig-Holstein,No migration background,(3a) Lower Tertiary Education,0.08042,77,724,0.06059,0.10024
2017,Schleswig-Holstein,No migration background,(3b) Higher Tertiary Education,0.07606,86,724,0.05674,0.09539
2017,Schleswig-Holstein,Direct migration background,(1a) Inadequately completed,0.20622,113,325,0.16217,0.25028
2017,Schleswig-Holstein,Direct migration background,(1b) General Elementary School,0.23602,69,325,0.18979,0.28226
2017,Schleswig-Holstein,Direct migration background,(2c_gen) General Maturity Certificate,0.08208,36,325,0.05219,0.11197
2017,Schleswig-Holstein,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.07336,35,325,0.04497,0.10175
2017,Schleswig-Holstein,Direct migration background,(3b) Higher Tertiary Education,0.12711,72,325,0.09084,0.16338
2017,Hamburg,No migration background,(1c) Basic Vocational Qualification,0.14112,43,274,0.09982,0.18242
2017,Hamburg,No migration background,(2) Intermediate General/Vocational Qualification,0.18060,66,274,0.13496,0.22623
