"pgcasmin","year","bildungsniveau","sex","n","percent","lower_confidence","upper_confidence"
"(2c_voc) vocational maturity certificate","2010","AkademikerInnen","maennlich","","","",""
"(2c_voc) vocational maturity certificate","2010","AkademikerInnen","weiblich","","","",""
"(3a) lower tertiary education","2010","(noch) kein Abschluss","maennlich","","","",""
"(3a) lower tertiary education","2010","(noch) kein Abschluss","weiblich","","","",""
"(3a) lower tertiary education","2010","Hauptschulabschluss","maennlich","","","",""
"(3a) lower tertiary education","2010","Hauptschulabschluss","weiblich","","","",""
"(3a) lower tertiary education","2010","Realschulabschluss","maennlich","","","",""
"(3a) lower tertiary education","2010","Realschulabschluss","weiblich","","","",""
"(3a) lower tertiary education","2010","(Fach-)Abitur","maennlich","","","",""
"(3a) lower tertiary education","2010","(Fach-)Abitur","weiblich","","","",""
"(3a) lower tertiary education","2010","AkademikerInnen","maennlich","1022","0.415427703700082","0.397092597084582","0.433762810315583"
"(3a) lower tertiary education","2010","AkademikerInnen","weiblich","925","0.377020852295558","0.358431506949405","0.395610197641712"
"(3b) higher tertiary education","2010","(noch) kein Abschluss","maennlich","","","",""
"(3b) higher tertiary education","2010","(noch) kein Abschluss","weiblich","","","",""
"(3b) higher tertiary education","2010","Hauptschulabschluss","maennlich","","","",""
"(3b) higher tertiary education","2010","Hauptschulabschluss","weiblich","","","",""
"(3b) higher tertiary education","2010","Realschulabschluss","maennlich","","","",""
"(3b) higher tertiary education","2010","Realschulabschluss","weiblich","","","",""
"(3b) higher tertiary education","2010","(Fach-)Abitur","maennlich","","","",""
"(3b) higher tertiary education","2010","(Fach-)Abitur","weiblich","","","",""
"(3b) higher tertiary education","2010","AkademikerInnen","maennlich","1753","0.584572296299918","0.566237189684417","0.602907402915418"
"(3b) higher tertiary education","2010","AkademikerInnen","weiblich","1686","0.622979147704442","0.604389802358288","0.641568493050595"
"(0) in school","2011","(noch) kein Abschluss","maennlich","454","0.628081633357936","0.590636967121588","0.665526299594284"
"(0) in school","2011","(noch) kein Abschluss","weiblich","443","0.567801889318654","0.53070455926648","0.604899219370829"
"(0) in school","2011","Hauptschulabschluss","maennlich","","","",""
"(0) in school","2011","Hauptschulabschluss","weiblich","","","",""
"(0) in school","2011","Realschulabschluss","maennlich","","","",""
"(0) in school","2011","Realschulabschluss","weiblich","","","",""
"(0) in school","2011","(Fach-)Abitur","maennlich","","","",""
"(0) in school","2011","(Fach-)Abitur","weiblich","","","",""
"(0) in school","2011","AkademikerInnen","maennlich","","","",""
"(0) in school","2011","AkademikerInnen","weiblich","","","",""
"(1a) inadequately completed","2011","(noch) kein Abschluss","maennlich","186","0.371918366642064","0.334473700405717","0.409363032878412"
"(1a) inadequately completed","2011","(noch) kein Abschluss","weiblich","242","0.432198110681345","0.395100780629171","0.46929544073352"
"(1a) inadequately completed","2011","Hauptschulabschluss","maennlich","","","",""
"(1a) inadequately completed","2011","Hauptschulabschluss","weiblich","","","",""
"(1a) inadequately completed","2011","Realschulabschluss","maennlich","","","",""
"(1a) inadequately completed","2011","Realschulabschluss","weiblich","","","",""
"(1a) inadequately completed","2011","(Fach-)Abitur","maennlich","","","",""
"(1a) inadequately completed","2011","(Fach-)Abitur","weiblich","","","",""
"(1a) inadequately completed","2011","AkademikerInnen","maennlich","","","",""
"(1a) inadequately completed","2011","AkademikerInnen","weiblich","","","",""
"(1b) general elementary school","2011","(noch) kein Abschluss","maennlich","","","",""
"(1b) general elementary school","2011","(noch) kein Abschluss","weiblich","","","",""
"(1b) general elementary school","2011","Hauptschulabschluss","maennlich","758","0.17214230226089","0.160898173971417","0.183386430550364"
"(1b) general elementary school","2011","Hauptschulabschluss","weiblich","1576","0.336117222195181","0.322629564536714","0.349604879853649"
"(1b) general elementary school","2011","Realschulabschluss","maennlich","","","",""
"(1b) general elementary school","2011","Realschulabschluss","weiblich","","","",""
"(1b) general elementary school","2011","(Fach-)Abitur","maennlich","","","",""
"(1b) general elementary school","2011","(Fach-)Abitur","weiblich","","","",""
"(1b) general elementary school","2011","AkademikerInnen","maennlich","","","",""
"(1b) general elementary school","2011","AkademikerInnen","weiblich","","","",""
"(1c) basic vocational qualification","2011","(noch) kein Abschluss","maennlich","","","",""
"(1c) basic vocational qualification","2011","(noch) kein Abschluss","weiblich","","","",""
"(1c) basic vocational qualification","2011","Hauptschulabschluss","maennlich","3572","0.82785769773911","0.816613569449636","0.839101826028583"
"(1c) basic vocational qualification","2011","Hauptschulabschluss","weiblich","3136","0.663882777804819","0.650395120146351","0.677370435463286"
"(1c) basic vocational qualification","2011","Realschulabschluss","maennlich","","","",""
"(1c) basic vocational qualification","2011","Realschulabschluss","weiblich","","","",""
"(1c) basic vocational qualification","2011","(Fach-)Abitur","maennlich","","","",""
"(1c) basic vocational qualification","2011","(Fach-)Abitur","weiblich","","","",""
"(1c) basic vocational qualification","2011","AkademikerInnen","maennlich","","","",""
"(1c) basic vocational qualification","2011","AkademikerInnen","weiblich","","","",""
"(2b) intermediate general qualification","2011","(noch) kein Abschluss","maennlich","","","",""
"(2b) intermediate general qualification","2011","(noch) kein Abschluss","weiblich","","","",""
"(2b) intermediate general qualification","2011","Hauptschulabschluss","maennlich","","","",""
"(2b) intermediate general qualification","2011","Hauptschulabschluss","weiblich","","","",""
"(2b) intermediate general qualification","2011","Realschulabschluss","maennlich","279","0.105805991693429","0.09495722289349","0.116654760493367"
"(2b) intermediate general qualification","2011","Realschulabschluss","weiblich","535","0.113549842695405","0.10466480796401","0.122434877426799"
"(2b) intermediate general qualification","2011","(Fach-)Abitur","maennlich","","","",""
"(2b) intermediate general qualification","2011","(Fach-)Abitur","weiblich","","","",""
"(2b) intermediate general qualification","2011","AkademikerInnen","maennlich","","","",""
"(2b) intermediate general qualification","2011","AkademikerInnen","weiblich","","","",""
"(2a) intermediate vocational","2011","(noch) kein Abschluss","maennlich","","","",""
"(2a) intermediate vocational","2011","(noch) kein Abschluss","weiblich","","","",""
"(2a) intermediate vocational","2011","Hauptschulabschluss","maennlich","","","",""
"(2a) intermediate vocational","2011","Hauptschulabschluss","weiblich","","","",""
"(2a) intermediate vocational","2011","Realschulabschluss","maennlich","2809","0.894194008306571","0.883345239506633","0.90504277710651"
"(2a) intermediate vocational","2011","Realschulabschluss","weiblich","4363","0.886450157304595","0.877565122573201","0.89533519203599"
"(2a) intermediate vocational","2011","(Fach-)Abitur","maennlich","","","",""
"(2a) intermediate vocational","2011","(Fach-)Abitur","weiblich","","","",""
"(2a) intermediate vocational","2011","AkademikerInnen","maennlich","","","",""
"(2a) intermediate vocational","2011","AkademikerInnen","weiblich","","","",""
"(2c_gen) general maturity certificate","2011","(noch) kein Abschluss","maennlich","","","",""
"(2c_gen) general maturity certificate","2011","(noch) kein Abschluss","weiblich","","","",""
"(2c_gen) general maturity certificate","2011","Hauptschulabschluss","maennlich","","","",""
"(2c_gen) general maturity certificate","2011","Hauptschulabschluss","weiblich","","","",""
"(2c_gen) general maturity certificate","2011","Realschulabschluss","maennlich","","","",""
"(2c_gen) general maturity certificate","2011","Realschulabschluss","weiblich","","","",""
"(2c_gen) general maturity certificate","2011","(Fach-)Abitur","maennlich","495","0.376348882719128","0.35150673436822","0.401191031070036"
"(2c_gen) general maturity certificate","2011","(Fach-)Abitur","weiblich","639","0.337580857381624","0.317807136223483","0.357354578539766"
"(2c_gen) general maturity certificate","2011","AkademikerInnen","maennlich","","","",""
"(2c_gen) general maturity certificate","2011","AkademikerInnen","weiblich","","","",""
"(2c_voc) vocational maturity certificate","2011","(noch) kein Abschluss","maennlich","","","",""
"(2c_voc) vocational maturity certificate","2011","(noch) kein Abschluss","weiblich","","","",""
"(2c_voc) vocational maturity certificate","2011","Hauptschulabschluss","maennlich","","","",""
"(2c_voc) vocational maturity certificate","2011","Hauptschulabschluss","weiblich","","","",""
"(2c_voc) vocational maturity certificate","2011","Realschulabschluss","maennlich","","","",""
"(2c_voc) vocational maturity certificate","2011","Realschulabschluss","weiblich","","","",""
"(2c_voc) vocational maturity certificate","2011","(Fach-)Abitur","maennlich","966","0.623651117280872","0.598808968929964","0.64849326563178"
"(2c_voc) vocational maturity certificate","2011","(Fach-)Abitur","weiblich","1558","0.662419142618376","0.642645421460234","0.682192863776518"
"(2c_voc) vocational maturity certificate","2011","AkademikerInnen","maennlich","","","",""
"(2c_voc) vocational maturity certificate","2011","AkademikerInnen","weiblich","","","",""
"(3a) lower tertiary education","2011","(noch) kein Abschluss","maennlich","","","",""
"(3a) lower tertiary education","2011","(noch) kein Abschluss","weiblich","","","",""
"(3a) lower tertiary education","2011","Hauptschulabschluss","maennlich","","","",""
"(3a) lower tertiary education","2011","Hauptschulabschluss","weiblich","","","",""
"(3a) lower tertiary education","2011","Realschulabschluss","maennlich","","","",""
"(3a) lower tertiary education","2011","Realschulabschluss","weiblich","","","",""
"(3a) lower tertiary education","2011","(Fach-)Abitur","maennlich","","","",""
"(3a) lower tertiary education","2011","(Fach-)Abitur","weiblich","","","",""
"(3a) lower tertiary education","2011","AkademikerInnen","maennlich","1181","0.395110521293493","0.378214385800906","0.41200665678608"
"(3a) lower tertiary education","2011","AkademikerInnen","weiblich","1064","0.365073816838068","0.347871420129714","0.382276213546422"
"(3b) higher tertiary education","2011","(noch) kein Abschluss","maennlich","","","",""
"(3b) higher tertiary education","2011","(noch) kein Abschluss","weiblich","","","",""
"(3b) higher tertiary education","2011","Hauptschulabschluss","maennlich","","","",""
"(3b) higher tertiary education","2011","Hauptschulabschluss","weiblich","","","",""
"(3b) higher tertiary education","2011","Realschulabschluss","maennlich","","","",""
"(3b) higher tertiary education","2011","Realschulabschluss","weiblich","","","",""
"(3b) higher tertiary education","2011","(Fach-)Abitur","maennlich","","","",""
"(3b) higher tertiary education","2011","(Fach-)Abitur","weiblich","","","",""
"(3b) higher tertiary education","2011","AkademikerInnen","maennlich","2035","0.604889478706507","0.58799334321392","0.621785614199094"
"(3b) higher tertiary education","2011","AkademikerInnen","weiblich","1945","0.634926183161932","0.617723786453578","0.652128579870286"
"(0) in school","2012","(noch) kein Abschluss","maennlich","442","0.607313908371189","0.569089242844265","0.645538573898112"
"(0) in school","2012","(noch) kein Abschluss","weiblich","475","0.566486108218679","0.530008940085465","0.602963276351892"
"(0) in school","2012","Hauptschulabschluss","maennlich","","","",""
"(0) in school","2012","Hauptschulabschluss","weiblich","","","",""
"(0) in school","2012","Realschulabschluss","maennlich","","","",""
"(0) in school","2012","Realschulabschluss","weiblich","","","",""
"(0) in school","2012","(Fach-)Abitur","maennlich","","","",""
"(0) in school","2012","(Fach-)Abitur","weiblich","","","",""
"(0) in school","2012","AkademikerInnen","maennlich","","","",""
"(0) in school","2012","AkademikerInnen","weiblich","","","",""
"(1a) inadequately completed","2012","(noch) kein Abschluss","maennlich","185","0.392686091628811","0.354461426101888","0.430910757155735"
"(1a) inadequately completed","2012","(noch) kein Abschluss","weiblich","234","0.433513891781322","0.397036723648108","0.469991059914535"
"(1a) inadequately completed","2012","Hauptschulabschluss","maennlich","","","",""
"(1a) inadequately completed","2012","Hauptschulabschluss","weiblich","","","",""
"(1a) inadequately completed","2012","Realschulabschluss","maennlich","","","",""
"(1a) inadequately completed","2012","Realschulabschluss","weiblich","","","",""
"(1a) inadequately completed","2012","(Fach-)Abitur","maennlich","","","",""
"(1a) inadequately completed","2012","(Fach-)Abitur","weiblich","","","",""
"(1a) inadequately completed","2012","AkademikerInnen","maennlich","","","",""
"(1a) inadequately completed","2012","AkademikerInnen","weiblich","","","",""
"(1b) general elementary school","2012","(noch) kein Abschluss","maennlich","","","",""
"(1b) general elementary school","2012","(noch) kein Abschluss","weiblich","","","",""
"(1b) general elementary school","2012","Hauptschulabschluss","maennlich","758","0.181277307828097","0.169674542221141","0.192880073435053"
"(1b) general elementary school","2012","Hauptschulabschluss","weiblich","1491","0.335726088225527","0.32195433635962","0.349497840091435"
"(1b) general elementary school","2012","Realschulabschluss","maennlich","","","",""
"(1b) general elementary school","2012","Realschulabschluss","weiblich","","","",""
"(1b) general elementary school","2012","(Fach-)Abitur","maennlich","","","",""
"(1b) general elementary school","2012","(Fach-)Abitur","weiblich","","","",""
"(1b) general elementary school","2012","AkademikerInnen","maennlich","","","",""
"(1b) general elementary school","2012","AkademikerInnen","weiblich","","","",""
"(1c) basic vocational qualification","2012","(noch) kein Abschluss","maennlich","","","",""
"(1c) basic vocational qualification","2012","(noch) kein Abschluss","weiblich","","","",""
"(1c) basic vocational qualification","2012","Hauptschulabschluss","maennlich","3477","0.818722692171903","0.807119926564947","0.830325457778858"
"(1c) basic vocational qualification","2012","Hauptschulabschluss","weiblich","3026","0.664273911774473","0.650502159908565","0.678045663640381"
"(1c) basic vocational qualification","2012","Realschulabschluss","maennlich","","","",""
"(1c) basic vocational qualification","2012","Realschulabschluss","weiblich","","","",""
"(1c) basic vocational qualification","2012","(Fach-)Abitur","maennlich","","","",""
"(1c) basic vocational qualification","2012","(Fach-)Abitur","weiblich","","","",""
"(1c) basic vocational qualification","2012","AkademikerInnen","maennlich","","","",""
"(1c) basic vocational qualification","2012","AkademikerInnen","weiblich","","","",""
"(2b) intermediate general qualification","2012","(noch) kein Abschluss","maennlich","","","",""
"(2b) intermediate general qualification","2012","(noch) kein Abschluss","weiblich","","","",""
"(2b) intermediate general qualification","2012","Hauptschulabschluss","maennlich","","","",""
"(2b) intermediate general qualification","2012","Hauptschulabschluss","weiblich","","","",""
"(2b) intermediate general qualification","2012","Realschulabschluss","maennlich","304","0.103154192805458","0.0924072069703642","0.113901178640551"
"(2b) intermediate general qualification","2012","Realschulabschluss","weiblich","515","0.111749961496875","0.102785560169829","0.120714362823921"
"(2b) intermediate general qualification","2012","(Fach-)Abitur","maennlich","","","",""
"(2b) intermediate general qualification","2012","(Fach-)Abitur","weiblich","","","",""
"(2b) intermediate general qualification","2012","AkademikerInnen","maennlich","","","",""
"(2b) intermediate general qualification","2012","AkademikerInnen","weiblich","","","",""
"(2a) intermediate vocational","2012","(noch) kein Abschluss","maennlich","","","",""
"(2a) intermediate vocational","2012","(noch) kein Abschluss","weiblich","","","",""
"(2a) intermediate vocational","2012","Hauptschulabschluss","maennlich","","","",""
"(2a) intermediate vocational","2012","Hauptschulabschluss","weiblich","","","",""
"(2a) intermediate vocational","2012","Realschulabschluss","maennlich","2773","0.896845807194542","0.886098821359449","0.907592793029636"
"(2a) intermediate vocational","2012","Realschulabschluss","weiblich","4230","0.888250038503125","0.879285637176079","0.897214439830171"
"(2a) intermediate vocational","2012","(Fach-)Abitur","maennlich","","","",""
"(2a) intermediate vocational","2012","(Fach-)Abitur","weiblich","","","",""
"(2a) intermediate vocational","2012","AkademikerInnen","maennlich","","","",""
"(2a) intermediate vocational","2012","AkademikerInnen","weiblich","","","",""
"(2c_gen) general maturity certificate","2012","(noch) kein Abschluss","maennlich","","","",""
"(2c_gen) general maturity certificate","2012","(noch) kein Abschluss","weiblich","","","",""
"(2c_gen) general maturity certificate","2012","Hauptschulabschluss","maennlich","","","",""
"(2c_gen) general maturity certificate","2012","Hauptschulabschluss","weiblich","","","",""
"(2c_gen) general maturity certificate","2012","Realschulabschluss","maennlich","","","",""
"(2c_gen) general maturity certificate","2012","Realschulabschluss","weiblich","","","",""
"(2c_gen) general maturity certificate","2012","(Fach-)Abitur","maennlich","479","0.369470158675289","0.344506204464329","0.394434112886248"
"(2c_gen) general maturity certificate","2012","(Fach-)Abitur","weiblich","620","0.326570861882198","0.306701868167872","0.346439855596523"
"(2c_gen) general maturity certificate","2012","AkademikerInnen","maennlich","","","",""
"(2c_gen) general maturity certificate","2012","AkademikerInnen","weiblich","","","",""
"(2c_voc) vocational maturity certificate","2012","(noch) kein Abschluss","maennlich","","","",""
"(2c_voc) vocational maturity certificate","2012","(noch) kein Abschluss","weiblich","","","",""
"(2c_voc) vocational maturity certificate","2012","Hauptschulabschluss","maennlich","","","",""
"(2c_voc) vocational maturity certificate","2012","Hauptschulabschluss","weiblich","","","",""
"(2c_voc) vocational maturity certificate","2012","Realschulabschluss","maennlich","","","",""
"(2c_voc) vocational maturity certificate","2012","Realschulabschluss","weiblich","","","",""
"(2c_voc) vocational maturity certificate","2012","(Fach-)Abitur","maennlich","957","0.630529841324711","0.605565887113752","0.655493795535671"
"(2c_voc) vocational maturity certificate","2012","(Fach-)Abitur","weiblich","1520","0.673429138117802","0.653560144403477","0.693298131832128"
"(2c_voc) vocational maturity certificate","2012","AkademikerInnen","maennlich","","","",""
"(2c_voc) vocational maturity certificate","2012","AkademikerInnen","weiblich","","","",""
"(3a) lower tertiary education","2012","(noch) kein Abschluss","maennlich","","","",""
"(3a) lower tertiary education","2012","(noch) kein Abschluss","weiblich","","","",""
"(3a) lower tertiary education","2012","Hauptschulabschluss","maennlich","","","",""
"(3a) lower tertiary education","2012","Hauptschulabschluss","weiblich","","","",""
"(3a) lower tertiary education","2012","Realschulabschluss","maennlich","","","",""
"(3a) lower tertiary education","2012","Realschulabschluss","weiblich","","","",""
"(3a) lower tertiary education","2012","(Fach-)Abitur","maennlich","","","",""
"(3a) lower tertiary education","2012","(Fach-)Abitur","weiblich","","","",""
"(3a) lower tertiary education","2012","AkademikerInnen","maennlich","1177","0.395181950578446","0.378133528068015","0.412230373088877"
"(3a) lower tertiary education","2012","AkademikerInnen","weiblich","1058","0.357592847789193","0.340450511105007","0.374735184473379"
"(3b) higher tertiary education","2012","(noch) kein Abschluss","maennlich","","","",""
"(3b) higher tertiary education","2012","(noch) kein Abschluss","weiblich","","","",""
"(3b) higher tertiary education","2012","Hauptschulabschluss","maennlich","","","",""
"(3b) higher tertiary education","2012","Hauptschulabschluss","weiblich","","","",""
"(3b) higher tertiary education","2012","Realschulabschluss","maennlich","","","",""
"(3b) higher tertiary education","2012","Realschulabschluss","weiblich","","","",""
"(3b) higher tertiary education","2012","(Fach-)Abitur","maennlich","","","",""
"(3b) higher tertiary education","2012","(Fach-)Abitur","weiblich","","","",""
"(3b) higher tertiary education","2012","AkademikerInnen","maennlich","1982","0.604818049421554","0.587769626911124","0.621866471931985"
"(3b) higher tertiary education","2012","AkademikerInnen","weiblich","1945","0.642407152210807","0.625264815526621","0.659549488894993"
"(0) in school","2013","(noch) kein Abschluss","maennlich","540","0.597981900020425","0.564942684097163","0.631021115943686"
"(0) in school","2013","(noch) kein Abschluss","weiblich","548","0.531396742858292","0.499168964257724","0.56362452145886"
"(0) in school","2013","Hauptschulabschluss","maennlich","","","",""
"(0) in school","2013","Hauptschulabschluss","weiblich","","","",""
"(0) in school","2013","Realschulabschluss","maennlich","","","",""
"(0) in school","2013","Realschulabschluss","weiblich","","","",""
"(0) in school","2013","(Fach-)Abitur","maennlich","","","",""
"(0) in school","2013","(Fach-)Abitur","weiblich","","","",""
"(0) in school","2013","AkademikerInnen","maennlich","","","",""
"(0) in school","2013","AkademikerInnen","weiblich","","","",""
"(1a) inadequately completed","2013","(noch) kein Abschluss","maennlich","306","0.402018099979575","0.368978884056314","0.435057315902837"
"(1a) inadequately completed","2013","(noch) kein Abschluss","weiblich","373","0.468603257141708","0.43637547854114","0.500831035742276"
"(1a) inadequately completed","2013","Hauptschulabschluss","maennlich","","","",""
"(1a) inadequately completed","2013","Hauptschulabschluss","weiblich","","","",""
"(1a) inadequately completed","2013","Realschulabschluss","maennlich","","","",""
"(1a) inadequately completed","2013","Realschulabschluss","weiblich","","","",""
"(1a) inadequately completed","2013","(Fach-)Abitur","maennlich","","","",""
"(1a) inadequately completed","2013","(Fach-)Abitur","weiblich","","","",""
"(1a) inadequately completed","2013","AkademikerInnen","maennlich","","","",""
"(1a) inadequately completed","2013","AkademikerInnen","weiblich","","","",""
"(1b) general elementary school","2013","(noch) kein Abschluss","maennlich","","","",""
"(1b) general elementary school","2013","(noch) kein Abschluss","weiblich","","","",""
"(1b) general elementary school","2013","Hauptschulabschluss","maennlich","1077","0.191838078801759","0.180511151243267","0.203165006360252"
"(1b) general elementary school","2013","Hauptschulabschluss","weiblich","1802","0.333302801668894","0.320077000872292","0.346528602465496"
"(1b) general elementary school","2013","Realschulabschluss","maennlich","","","",""
"(1b) general elementary school","2013","Realschulabschluss","weiblich","","","",""
"(1b) general elementary school","2013","(Fach-)Abitur","maennlich","","","",""
"(1b) general elementary school","2013","(Fach-)Abitur","weiblich","","","",""
"(1b) general elementary school","2013","AkademikerInnen","maennlich","","","",""
"(1b) general elementary school","2013","AkademikerInnen","weiblich","","","",""
"(1c) basic vocational qualification","2013","(noch) kein Abschluss","maennlich","","","",""
"(1c) basic vocational qualification","2013","(noch) kein Abschluss","weiblich","","","",""
"(1c) basic vocational qualification","2013","Hauptschulabschluss","maennlich","3565","0.808161921198241","0.796834993639748","0.819488848756734"
"(1c) basic vocational qualification","2013","Hauptschulabschluss","weiblich","3078","0.666697198331106","0.653471397534504","0.679922999127709"
"(1c) basic vocational qualification","2013","Realschulabschluss","maennlich","","","",""
"(1c) basic vocational qualification","2013","Realschulabschluss","weiblich","","","",""
"(1c) basic vocational qualification","2013","(Fach-)Abitur","maennlich","","","",""
"(1c) basic vocational qualification","2013","(Fach-)Abitur","weiblich","","","",""
"(1c) basic vocational qualification","2013","AkademikerInnen","maennlich","","","",""
"(1c) basic vocational qualification","2013","AkademikerInnen","weiblich","","","",""
"(2b) intermediate general qualification","2013","(noch) kein Abschluss","maennlich","","","",""
"(2b) intermediate general qualification","2013","(noch) kein Abschluss","weiblich","","","",""
"(2b) intermediate general qualification","2013","Hauptschulabschluss","maennlich","","","",""
"(2b) intermediate general qualification","2013","Hauptschulabschluss","weiblich","","","",""
"(2b) intermediate general qualification","2013","Realschulabschluss","maennlich","414","0.110377029407909","0.0993603697996735","0.121393689016144"
"(2b) intermediate general qualification","2013","Realschulabschluss","weiblich","603","0.118311803199944","0.109139479975322","0.127484126424567"
"(2b) intermediate general qualification","2013","(Fach-)Abitur","maennlich","","","",""
"(2b) intermediate general qualification","2013","(Fach-)Abitur","weiblich","","","",""
"(2b) intermediate general qualification","2013","AkademikerInnen","maennlich","","","",""
"(2b) intermediate general qualification","2013","AkademikerInnen","weiblich","","","",""
"(2a) intermediate vocational","2013","(noch) kein Abschluss","maennlich","","","",""
"(2a) intermediate vocational","2013","(noch) kein Abschluss","weiblich","","","",""
"(2a) intermediate vocational","2013","Hauptschulabschluss","maennlich","","","",""
"(2a) intermediate vocational","2013","Hauptschulabschluss","weiblich","","","",""
"(2a) intermediate vocational","2013","Realschulabschluss","maennlich","2694","0.889622970592091","0.878606310983856","0.900639630200326"
"(2a) intermediate vocational","2013","Realschulabschluss","weiblich","4160","0.881688196800056","0.872515873575433","0.890860520024678"
"(2a) intermediate vocational","2013","(Fach-)Abitur","maennlich","","","",""
"(2a) intermediate vocational","2013","(Fach-)Abitur","weiblich","","","",""
"(2a) intermediate vocational","2013","AkademikerInnen","maennlich","","","",""
"(2a) intermediate vocational","2013","AkademikerInnen","weiblich","","","",""
"(2c_gen) general maturity certificate","2013","(noch) kein Abschluss","maennlich","","","",""
"(2c_gen) general maturity certificate","2013","(noch) kein Abschluss","weiblich","","","",""
"(2c_gen) general maturity certificate","2013","Hauptschulabschluss","maennlich","","","",""
"(2c_gen) general maturity certificate","2013","Hauptschulabschluss","weiblich","","","",""
"(2c_gen) general maturity certificate","2013","Realschulabschluss","maennlich","","","",""
"(2c_gen) general maturity certificate","2013","Realschulabschluss","weiblich","","","",""
"(2c_gen) general maturity certificate","2013","(Fach-)Abitur","maennlich","726","0.383508422009022","0.36152880132685","0.405488042691194"
"(2c_gen) general maturity certificate","2013","(Fach-)Abitur","weiblich","897","0.346469600418986","0.328238549909072","0.364700650928899"
"(2c_gen) general maturity certificate","2013","AkademikerInnen","maennlich","","","",""
"(2c_gen) general maturity certificate","2013","AkademikerInnen","weiblich","","","",""
"(2c_voc) vocational maturity certificate","2013","(noch) kein Abschluss","maennlich","","","",""
"(2c_voc) vocational maturity certificate","2013","(noch) kein Abschluss","weiblich","","","",""
"(2c_voc) vocational maturity certificate","2013","Hauptschulabschluss","maennlich","","","",""
"(2c_voc) vocational maturity certificate","2013","Hauptschulabschluss","weiblich","","","",""
"(2c_voc) vocational maturity certificate","2013","Realschulabschluss","maennlich","","","",""
"(2c_voc) vocational maturity certificate","2013","Realschulabschluss","weiblich","","","",""
"(2c_voc) vocational maturity certificate","2013","(Fach-)Abitur","maennlich","1154","0.616491577990978","0.594511957308806","0.63847119867315"
"(2c_voc) vocational maturity certificate","2013","(Fach-)Abitur","weiblich","1720","0.653530399581014","0.635299349071101","0.671761450090927"
"(2c_voc) vocational maturity certificate","2013","AkademikerInnen","maennlich","","","",""
"(2c_voc) vocational maturity certificate","2013","AkademikerInnen","weiblich","","","",""
"(3a) lower tertiary education","2013","(noch) kein Abschluss","maennlich","","","",""
"(3a) lower tertiary education","2013","(noch) kein Abschluss","weiblich","","","",""
"(3a) lower tertiary education","2013","Hauptschulabschluss","maennlich","","","",""
"(3a) lower tertiary education","2013","Hauptschulabschluss","weiblich","","","",""
"(3a) lower tertiary education","2013","Realschulabschluss","maennlich","","","",""
"(3a) lower tertiary education","2013","Realschulabschluss","weiblich","","","",""
"(3a) lower tertiary education","2013","(Fach-)Abitur","maennlich","","","",""
"(3a) lower tertiary education","2013","(Fach-)Abitur","weiblich","","","",""
"(3a) lower tertiary education","2013","AkademikerInnen","maennlich","1162","0.385896545708792","0.369650124468823","0.402142966948761"
"(3a) lower tertiary education","2013","AkademikerInnen","weiblich","1041","0.345828556413261","0.329910968838753","0.361746143987768"
"(3b) higher tertiary education","2013","(noch) kein Abschluss","maennlich","","","",""
"(3b) higher tertiary education","2013","(noch) kein Abschluss","weiblich","","","",""
"(3b) higher tertiary education","2013","Hauptschulabschluss","maennlich","","","",""
"(3b) higher tertiary education","2013","Hauptschulabschluss","weiblich","","","",""
"(3b) higher tertiary education","2013","Realschulabschluss","maennlich","","","",""
"(3b) higher tertiary education","2013","Realschulabschluss","weiblich","","","",""
"(3b) higher tertiary education","2013","(Fach-)Abitur","maennlich","","","",""
"(3b) higher tertiary education","2013","(Fach-)Abitur","weiblich","","","",""
"(3b) higher tertiary education","2013","AkademikerInnen","maennlich","2287","0.614103454291208","0.597857033051239","0.630349875531177"
"(3b) higher tertiary education","2013","AkademikerInnen","weiblich","2389","0.654171443586739","0.638253856012232","0.670089031161247"
"(0) in school","2014","(noch) kein Abschluss","maennlich","436","0.584196819453716","0.547015936223081","0.621377702684351"
"(0) in school","2014","(noch) kein Abschluss","weiblich","459","0.507639918827666","0.47221273149941","0.543067106155921"
"(0) in school","2014","Hauptschulabschluss","maennlich","","","",""
"(0) in school","2014","Hauptschulabschluss","weiblich","","","",""
"(0) in school","2014","Realschulabschluss","maennlich","","","",""
"(0) in school","2014","Realschulabschluss","weiblich","","","",""
"(0) in school","2014","(Fach-)Abitur","maennlich","","","",""
"(0) in school","2014","(Fach-)Abitur","weiblich","","","",""
"(0) in school","2014","AkademikerInnen","maennlich","","","",""
"(0) in school","2014","AkademikerInnen","weiblich","","","",""
"(1a) inadequately completed","2014","(noch) kein Abschluss","maennlich","239","0.415803180546284","0.378622297315649","0.452984063776919"
"(1a) inadequately completed","2014","(noch) kein Abschluss","weiblich","306","0.492360081172335","0.456932893844079","0.52778726850059"
"(1a) inadequately completed","2014","Hauptschulabschluss","maennlich","","","",""
"(1a) inadequately completed","2014","Hauptschulabschluss","weiblich","","","",""
"(1a) inadequately completed","2014","Realschulabschluss","maennlich","","","",""
"(1a) inadequately completed","2014","Realschulabschluss","weiblich","","","",""
"(1a) inadequately completed","2014","(Fach-)Abitur","maennlich","","","",""
"(1a) inadequately completed","2014","(Fach-)Abitur","weiblich","","","",""
"(1a) inadequately completed","2014","AkademikerInnen","maennlich","","","",""
"(1a) inadequately completed","2014","AkademikerInnen","weiblich","","","",""
