year,regtyp,sampreg,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2014,Rural regions,West,(1c) Basic Vocational Qualification,0.26563,1593,5718,0.25418,0.27708
2014,Rural regions,West,(2) Intermediate General/Vocational Qualification,0.21020,1510,5718,0.19964,0.22077
2014,Rural regions,West,(2c_gen) General Maturity Certificate,0.03231,259,5718,0.02773,0.03689
2014,Rural regions,West,(2c_voc) Vocational Maturity Certificate,0.06235,474,5718,0.05609,0.06862
2014,Rural regions,West,(3a) Lower Tertiary Education,0.05196,343,5718,0.04621,0.05772
2014,Rural regions,West,(3b) Higher Tertiary Education,0.07370,573,5718,0.06693,0.08047
2014,Rural regions,East,(0) No qualification (yet),0.01153,81,3600,0.00804,0.01502
2014,Rural regions,East,(1a) Inadequately completed,0.01003,38,3600,0.00677,0.01329
2014,Rural regions,East,(1b) General Elementary School,0.05090,180,3600,0.04372,0.05808
2014,Rural regions,East,(1c) Basic Vocational Qualification,0.18413,721,3600,0.17147,0.19679
2014,Rural regions,East,(2) Intermediate General/Vocational Qualification,0.36678,1485,3600,0.35103,0.38252
2014,Rural regions,East,(2c_gen) General Maturity Certificate,0.01327,72,3600,0.00953,0.01701
2014,Rural regions,East,(2c_voc) Vocational Maturity Certificate,0.04818,231,3600,0.04119,0.05518
2014,Rural regions,East,(3a) Lower Tertiary Education,0.09077,400,3600,0.08139,0.10016
2014,Rural regions,East,(3b) Higher Tertiary Education,0.07115,392,3600,0.06275,0.07955
2015,Urban regions,West,(0) No qualification (yet),0.01565,479,15393,0.01369,0.01762
2015,Urban regions,West,(1a) Inadequately completed,0.01756,397,15393,0.01549,0.01964
2015,Urban regions,West,(1b) General Elementary School,0.07365,1442,15393,0.06952,0.07777
2015,Urban regions,West,(1c) Basic Vocational Qualification,0.19917,3081,15393,0.19286,0.20548
2015,Urban regions,West,(2) Intermediate General/Vocational Qualification,0.17742,3150,15393,0.17138,0.18346
2015,Urban regions,West,(2c_gen) General Maturity Certificate,0.04929,1096,15393,0.04587,0.05271
2015,Urban regions,West,(2c_voc) Vocational Maturity Certificate,0.08960,1732,15393,0.08509,0.09411
2015,Urban regions,West,(3a) Lower Tertiary Education,0.07082,1162,15393,0.06677,0.07488
2015,Urban regions,West,(3b) Higher Tertiary Education,0.12824,2854,15393,0.12296,0.13352
2015,Urban regions,East,(0) No qualification (yet),0.01228,48,1892,0.00732,0.01725
2015,Urban regions,East,(1b) General Elementary School,0.03575,82,1892,0.02738,0.04412
2015,Urban regions,East,(1c) Basic Vocational Qualification,0.13025,275,1892,0.11508,0.14542
2015,Urban regions,East,(2) Intermediate General/Vocational Qualification,0.29190,610,1892,0.27141,0.31239
2015,Urban regions,East,(2c_gen) General Maturity Certificate,0.04048,86,1892,0.03159,0.04936
2015,Urban regions,East,(2c_voc) Vocational Maturity Certificate,0.06536,144,1892,0.05422,0.07650
2015,Urban regions,East,(3a) Lower Tertiary Education,0.10144,240,1892,0.08783,0.11505
2015,Urban regions,East,(3b) Higher Tertiary Education,0.16522,407,1892,0.14848,0.18196
2015,Rural regions,West,(0) No qualification (yet),0.01810,179,5718,0.01465,0.02156
2015,Rural regions,West,(1a) Inadequately completed,0.01217,128,5718,0.00932,0.01501
2015,Rural regions,West,(1b) General Elementary School,0.09549,620,5718,0.08787,0.10311
2015,Rural regions,West,(1c) Basic Vocational Qualification,0.25342,1527,5718,0.24215,0.26470
2015,Rural regions,West,(2) Intermediate General/Vocational Qualification,0.21888,1469,5718,0.20816,0.22960
2015,Rural regions,West,(2c_gen) General Maturity Certificate,0.03349,300,5718,0.02882,0.03815
2015,Rural regions,West,(2c_voc) Vocational Maturity Certificate,0.06246,507,5718,0.05618,0.06873
2015,Rural regions,West,(3a) Lower Tertiary Education,0.05584,348,5718,0.04989,0.06179
2015,Rural regions,West,(3b) Higher Tertiary Education,0.07594,640,5718,0.06908,0.08281
2015,Rural regions,East,(0) No qualification (yet),0.01051,73,3447,0.00711,0.01392
2015,Rural regions,East,(1a) Inadequately completed,0.01115,39,3447,0.00765,0.01466
2015,Rural regions,East,(1b) General Elementary School,0.04898,177,3447,0.04178,0.05619
2015,Rural regions,East,(1c) Basic Vocational Qualification,0.18288,682,3447,0.16997,0.19578
2015,Rural regions,East,(2) Intermediate General/Vocational Qualification,0.37004,1413,3447,0.35392,0.38616
2015,Rural regions,East,(2c_gen) General Maturity Certificate,0.01367,80,3447,0.00979,0.01754
2015,Rural regions,East,(2c_voc) Vocational Maturity Certificate,0.04538,212,3447,0.03843,0.05233
2015,Rural regions,East,(3a) Lower Tertiary Education,0.08827,380,3447,0.07880,0.09775
2015,Rural regions,East,(3b) Higher Tertiary Education,0.07087,391,3447,0.06230,0.07943
2016,Urban regions,West,(0) No qualification (yet),0.01725,558,15676,0.01522,0.01929
2016,Urban regions,West,(1a) Inadequately completed,0.01752,965,15676,0.01546,0.01957
2016,Urban regions,West,(1b) General Elementary School,0.07375,1569,15676,0.06966,0.07785
2016,Urban regions,West,(1c) Basic Vocational Qualification,0.19498,2850,15676,0.18878,0.20118
2016,Urban regions,West,(2) Intermediate General/Vocational Qualification,0.17451,2874,15676,0.16857,0.18046
2016,Urban regions,West,(2c_gen) General Maturity Certificate,0.04756,1173,15676,0.04423,0.05089
2016,Urban regions,West,(2c_voc) Vocational Maturity Certificate,0.09421,1670,15676,0.08963,0.09878
2016,Urban regions,West,(3a) Lower Tertiary Education,0.07050,1096,15676,0.06649,0.07450
2016,Urban regions,West,(3b) Higher Tertiary Education,0.12742,2921,15676,0.12220,0.13264
2016,Urban regions,East,(0) No qualification (yet),0.00913,50,1950,0.00491,0.01336
2016,Urban regions,East,(1a) Inadequately completed,0.00830,86,1950,0.00428,0.01233
2016,Urban regions,East,(1b) General Elementary School,0.03682,114,1950,0.02846,0.04518
2016,Urban regions,East,(1c) Basic Vocational Qualification,0.11242,242,1950,0.09840,0.12644
2016,Urban regions,East,(2) Intermediate General/Vocational Qualification,0.28634,567,1950,0.26627,0.30641
2016,Urban regions,East,(2c_gen) General Maturity Certificate,0.04346,101,1950,0.03441,0.05252
2016,Urban regions,East,(2c_voc) Vocational Maturity Certificate,0.07226,142,1950,0.06077,0.08376
2016,Urban regions,East,(3a) Lower Tertiary Education,0.10956,220,1950,0.09570,0.12343
2016,Urban regions,East,(3b) Higher Tertiary Education,0.16188,428,1950,0.14552,0.17823
2016,Rural regions,West,(0) No qualification (yet),0.01604,177,5736,0.01278,0.01929
2016,Rural regions,West,(1a) Inadequately completed,0.01253,321,5736,0.00965,0.01541
2016,Rural regions,West,(1b) General Elementary School,0.09441,664,5736,0.08684,0.10198
2016,Rural regions,West,(1c) Basic Vocational Qualification,0.24925,1417,5736,0.23805,0.26044
2016,Rural regions,West,(2) Intermediate General/Vocational Qualification,0.21853,1339,5736,0.20783,0.22922
2016,Rural regions,West,(2c_gen) General Maturity Certificate,0.03387,306,5736,0.02918,0.03855
2016,Rural regions,West,(2c_voc) Vocational Maturity Certificate,0.06489,481,5736,0.05852,0.07127
2016,Rural regions,West,(3a) Lower Tertiary Education,0.05522,336,5736,0.04930,0.06113
2016,Rural regions,West,(3b) Higher Tertiary Education,0.08165,695,5736,0.07457,0.08874
2016,Rural regions,East,(0) No qualification (yet),0.01043,85,3538,0.00708,0.01378
2016,Rural regions,East,(1a) Inadequately completed,0.01130,157,3538,0.00782,0.01479
2016,Rural regions,East,(1b) General Elementary School,0.04153,200,3538,0.03495,0.04810
2016,Rural regions,East,(1c) Basic Vocational Qualification,0.16735,629,3538,0.15504,0.17965
2016,Rural regions,East,(2) Intermediate General/Vocational Qualification,0.36784,1342,3538,0.35194,0.38373
2016,Rural regions,East,(2c_gen) General Maturity Certificate,0.01660,120,3538,0.01238,0.02081
2016,Rural regions,East,(2c_voc) Vocational Maturity Certificate,0.04900,213,3538,0.04188,0.05611
2016,Rural regions,East,(3a) Lower Tertiary Education,0.08791,363,3538,0.07857,0.09724
2016,Rural regions,East,(3b) Higher Tertiary Education,0.07736,429,3538,0.06855,0.08616
2017,Urban regions,West,(0) No qualification (yet),0.01912,594,17506,0.01709,0.02115
2017,Urban regions,West,(1a) Inadequately completed,0.02056,1267,17506,0.01846,0.02266
2017,Urban regions,West,(1b) General Elementary School,0.07376,1735,17506,0.06989,0.07764
2017,Urban regions,West,(1c) Basic Vocational Qualification,0.18631,2909,17506,0.18054,0.19208
2017,Urban regions,West,(2) Intermediate General/Vocational Qualification,0.17749,3287,17506,0.17183,0.18315
2017,Urban regions,West,(2c_gen) General Maturity Certificate,0.04680,1383,17506,0.04367,0.04993
2017,Urban regions,West,(2c_voc) Vocational Maturity Certificate,0.09023,1808,17506,0.08598,0.09447
2017,Urban regions,West,(3a) Lower Tertiary Education,0.07118,1276,17506,0.06737,0.07499
2017,Urban regions,West,(3b) Higher Tertiary Education,0.13087,3247,17506,0.12587,0.13586
2017,Urban regions,East,(0) No qualification (yet),0.01813,57,2186,0.01253,0.02372
2017,Urban regions,East,(1a) Inadequately completed,0.01191,117,2186,0.00736,0.01645
2017,Urban regions,East,(1b) General Elementary School,0.03468,129,2186,0.02701,0.04236
2017,Urban regions,East,(1c) Basic Vocational Qualification,0.10532,238,2186,0.09245,0.11819
2017,Urban regions,East,(2) Intermediate General/Vocational Qualification,0.28539,646,2186,0.26646,0.30433
2017,Urban regions,East,(2c_gen) General Maturity Certificate,0.04507,137,2186,0.03637,0.05377
2017,Urban regions,East,(2c_voc) Vocational Maturity Certificate,0.06662,151,2186,0.05616,0.07707
2017,Urban regions,East,(3a) Lower Tertiary Education,0.10684,247,2186,0.09388,0.11979
2017,Urban regions,East,(3b) Higher Tertiary Education,0.16219,464,2186,0.14673,0.17765
2017,Rural regions,West,(0) No qualification (yet),0.01302,187,6551,0.01027,0.01577
2017,Rural regions,West,(1a) Inadequately completed,0.01505,457,6551,0.01210,0.01799
2017,Rural regions,West,(1b) General Elementary School,0.09195,765,6551,0.08495,0.09895
2017,Rural regions,West,(1c) Basic Vocational Qualification,0.24052,1472,6551,0.23017,0.25087
2017,Rural regions,West,(2) Intermediate General/Vocational Qualification,0.22657,1534,6551,0.21643,0.23671
2017,Rural regions,West,(2c_gen) General Maturity Certificate,0.03667,407,6551,0.03212,0.04122
2017,Rural regions,West,(2c_voc) Vocational Maturity Certificate,0.06396,532,6551,0.05804,0.06989
2017,Rural regions,West,(3a) Lower Tertiary Education,0.05678,388,6551,0.05118,0.06239
2017,Rural regions,West,(3b) Higher Tertiary Education,0.08206,809,6551,0.07541,0.08870
2017,Rural regions,East,(0) No qualification (yet),0.01032,86,3917,0.00715,0.01348
2017,Rural regions,East,(1a) Inadequately completed,0.01283,178,3917,0.00930,0.01635
2017,Rural regions,East,(1b) General Elementary School,0.04271,229,3917,0.03638,0.04905
2017,Rural regions,East,(1c) Basic Vocational Qualification,0.15967,647,3917,0.14819,0.17114
2017,Rural regions,East,(2) Intermediate General/Vocational Qualification,0.36970,1554,3917,0.35458,0.38482
2017,Rural regions,East,(2c_gen) General Maturity Certificate,0.01972,141,3917,0.01537,0.02408
2017,Rural regions,East,(2c_voc) Vocational Maturity Certificate,0.05498,262,3917,0.04784,0.06212
2017,Rural regions,East,(3a) Lower Tertiary Education,0.07816,370,3917,0.06975,0.08657
2017,Rural regions,East,(3b) Higher Tertiary Education,0.07846,450,3917,0.07004,0.08688
2018,Urban regions,West,(0) No qualification (yet),0.01568,496,16735,0.01380,0.01757
2018,Urban regions,West,(1a) Inadequately completed,0.02095,1256,16735,0.01878,0.02312
2018,Urban regions,West,(1b) General Elementary School,0.07310,1650,16735,0.06916,0.07705
2018,Urban regions,West,(1c) Basic Vocational Qualification,0.18044,2735,16735,0.17461,0.18627
2018,Urban regions,West,(2) Intermediate General/Vocational Qualification,0.17359,3136,16735,0.16785,0.17933
2018,Urban regions,West,(2c_gen) General Maturity Certificate,0.04763,1342,16735,0.04441,0.05086
2018,Urban regions,West,(2c_voc) Vocational Maturity Certificate,0.09228,1724,16735,0.08789,0.09666
2018,Urban regions,West,(3a) Lower Tertiary Education,0.07751,1284,16735,0.07346,0.08156
2018,Urban regions,West,(3b) Higher Tertiary Education,0.13414,3112,16735,0.12898,0.13930
2018,Urban regions,East,(0) No qualification (yet),0.02017,48,2146,0.01422,0.02612
2018,Urban regions,East,(1a) Inadequately completed,0.01287,111,2146,0.00810,0.01764
2018,Urban regions,East,(1b) General Elementary School,0.03393,145,2146,0.02626,0.04159
2018,Urban regions,East,(1c) Basic Vocational Qualification,0.10322,235,2146,0.09035,0.11610
2018,Urban regions,East,(2) Intermediate General/Vocational Qualification,0.28566,646,2146,0.26654,0.30478
2018,Urban regions,East,(2c_gen) General Maturity Certificate,0.05733,133,2146,0.04749,0.06717
2018,Urban regions,East,(2c_voc) Vocational Maturity Certificate,0.06189,144,2146,0.05170,0.07209
2018,Urban regions,East,(3a) Lower Tertiary Education,0.10824,246,2146,0.09509,0.12139
2018,Urban regions,East,(3b) Higher Tertiary Education,0.15711,438,2146,0.14171,0.17251
2018,Rural regions,West,(0) No qualification (yet),0.00902,147,6031,0.00663,0.01140
2018,Rural regions,West,(1a) Inadequately completed,0.01562,392,6031,0.01249,0.01875
2018,Rural regions,West,(1b) General Elementary School,0.09003,699,6031,0.08280,0.09725
2018,Rural regions,West,(1c) Basic Vocational Qualification,0.24175,1370,6031,0.23094,0.25256
2018,Rural regions,West,(2) Intermediate General/Vocational Qualification,0.22551,1434,6031,0.21496,0.23606
2018,Rural regions,West,(2c_gen) General Maturity Certificate,0.03751,381,6031,0.03272,0.04231
2018,Rural regions,West,(2c_voc) Vocational Maturity Certificate,0.06897,515,6031,0.06258,0.07537
2018,Rural regions,West,(3a) Lower Tertiary Education,0.05558,371,6031,0.04979,0.06136
2018,Rural regions,West,(3b) Higher Tertiary Education,0.08286,722,6031,0.07590,0.08982
2018,Rural regions,East,(0) No qualification (yet),0.01552,86,3797,0.01158,0.01945
2018,Rural regions,East,(1a) Inadequately completed,0.01031,159,3797,0.00710,0.01353
2018,Rural regions,East,(1b) General Elementary School,0.04244,233,3797,0.03602,0.04885
2018,Rural regions,East,(1c) Basic Vocational Qualification,0.14773,586,3797,0.13644,0.15902
2018,Rural regions,East,(2) Intermediate General/Vocational Qualification,0.37407,1540,3797,0.35868,0.38947
2018,Rural regions,East,(2c_gen) General Maturity Certificate,0.02107,131,3797,0.01650,0.02564
2018,Rural regions,East,(2c_voc) Vocational Maturity Certificate,0.05965,258,3797,0.05211,0.06718
2018,Rural regions,East,(3a) Lower Tertiary Education,0.08092,356,3797,0.07224,0.08959
2018,Rural regions,East,(3b) Higher Tertiary Education,0.07941,448,3797,0.07081,0.08801
2019,Urban regions,West,(0) No qualification (yet),0.01484,403,16315,0.01299,0.01670
2019,Urban regions,West,(1a) Inadequately completed,0.02186,1171,16315,0.01961,0.02410
2019,Urban regions,West,(1b) General Elementary School,0.07022,1444,16315,0.06630,0.07414
2019,Urban regions,West,(1c) Basic Vocational Qualification,0.17384,2526,16315,0.16802,0.17965
2019,Urban regions,West,(2) Intermediate General/Vocational Qualification,0.17358,3111,16315,0.16777,0.17939
2019,Urban regions,West,(2c_gen) General Maturity Certificate,0.04860,1281,16315,0.04530,0.05190
2019,Urban regions,West,(2c_voc) Vocational Maturity Certificate,0.09420,1749,16315,0.08972,0.09868
2019,Urban regions,West,(3a) Lower Tertiary Education,0.07482,1373,16315,0.07079,0.07886
2019,Urban regions,West,(3b) Higher Tertiary Education,0.13902,3257,16315,0.13371,0.14433
2019,Urban regions,East,(0) No qualification (yet),0.01049,34,2074,0.00611,0.01488
2019,Urban regions,East,(1a) Inadequately completed,0.01010,96,2074,0.00580,0.01440
2019,Urban regions,East,(1b) General Elementary School,0.03197,117,2074,0.02439,0.03954
2019,Urban regions,East,(1c) Basic Vocational Qualification,0.09867,199,2074,0.08584,0.11151
2019,Urban regions,East,(2) Intermediate General/Vocational Qualification,0.28893,627,2074,0.26942,0.30844
2019,Urban regions,East,(2c_gen) General Maturity Certificate,0.04518,116,2074,0.03624,0.05412
2019,Urban regions,East,(2c_voc) Vocational Maturity Certificate,0.07148,147,2074,0.06039,0.08257
2019,Urban regions,East,(3a) Lower Tertiary Education,0.12116,259,2074,0.10712,0.13521
2019,Urban regions,East,(3b) Higher Tertiary Education,0.14956,479,2074,0.13420,0.16491
2019,Rural regions,West,(0) No qualification (yet),0.00855,106,5783,0.00617,0.01092
2019,Rural regions,West,(1a) Inadequately completed,0.01562,393,5783,0.01243,0.01882
2019,Rural regions,West,(1b) General Elementary School,0.08489,596,5783,0.07770,0.09207
2019,Rural regions,West,(1c) Basic Vocational Qualification,0.23260,1277,5783,0.22171,0.24349
2019,Rural regions,West,(2) Intermediate General/Vocational Qualification,0.22879,1442,5783,0.21796,0.23962
2019,Rural regions,West,(2c_gen) General Maturity Certificate,0.03830,324,5783,0.03335,0.04325
2019,Rural regions,West,(2c_voc) Vocational Maturity Certificate,0.07296,514,5783,0.06626,0.07966
2019,Rural regions,West,(3a) Lower Tertiary Education,0.05679,400,5783,0.05082,0.06275
2019,Rural regions,West,(3b) Higher Tertiary Education,0.08330,731,5783,0.07618,0.09043
2019,Rural regions,East,(0) No qualification (yet),0.01648,73,3739,0.01240,0.02057
2019,Rural regions,East,(1a) Inadequately completed,0.01092,134,3739,0.00759,0.01426
2019,Rural regions,East,(1b) General Elementary School,0.04334,206,3739,0.03681,0.04987
2019,Rural regions,East,(1c) Basic Vocational Qualification,0.14015,517,3739,0.12902,0.15128
2019,Rural regions,East,(2) Intermediate General/Vocational Qualification,0.37407,1530,3739,0.35855,0.38958
2019,Rural regions,East,(2c_gen) General Maturity Certificate,0.02009,118,3739,0.01559,0.02459
2019,Rural regions,East,(2c_voc) Vocational Maturity Certificate,0.05717,261,3739,0.04973,0.06461
2019,Rural regions,East,(3a) Lower Tertiary Education,0.08093,383,3739,0.07218,0.08967
2019,Rural regions,East,(3b) Higher Tertiary Education,0.08576,517,3739,0.07678,0.09473
2020,Urban regions,West,(0) No qualification (yet),0.01498,494,17144,0.01316,0.01680
2020,Urban regions,West,(1a) Inadequately completed,0.01959,1284,17144,0.01752,0.02167
2020,Urban regions,West,(1b) General Elementary School,0.06935,1619,17144,0.06555,0.07316
2020,Urban regions,West,(1c) Basic Vocational Qualification,0.16917,2385,17144,0.16355,0.17478
2020,Urban regions,West,(2) Intermediate General/Vocational Qualification,0.17425,2968,17144,0.16857,0.17993
2020,Urban regions,West,(2c_gen) General Maturity Certificate,0.04812,1569,17144,0.04492,0.05133
2020,Urban regions,West,(2c_voc) Vocational Maturity Certificate,0.09472,1859,17144,0.09034,0.09911
2020,Urban regions,West,(3a) Lower Tertiary Education,0.08115,1359,17144,0.07707,0.08524
2020,Urban regions,West,(3b) Higher Tertiary Education,0.13900,3607,17144,0.13382,0.14418
2020,Urban regions,East,(0) No qualification (yet),0.00955,44,2129,0.00542,0.01369
2020,Urban regions,East,(1a) Inadequately completed,0.00852,121,2129,0.00462,0.01243
2020,Urban regions,East,(1b) General Elementary School,0.03066,127,2129,0.02333,0.03798
2020,Urban regions,East,(1c) Basic Vocational Qualification,0.09385,183,2129,0.08146,0.10624
2020,Urban regions,East,(2) Intermediate General/Vocational Qualification,0.27554,580,2129,0.25656,0.29453
2020,Urban regions,East,(2c_gen) General Maturity Certificate,0.05187,152,2129,0.04245,0.06130
2020,Urban regions,East,(2c_voc) Vocational Maturity Certificate,0.06591,150,2129,0.05537,0.07645
2020,Urban regions,East,(3a) Lower Tertiary Education,0.12550,263,2129,0.11142,0.13957
2020,Urban regions,East,(3b) Higher Tertiary Education,0.15783,509,2129,0.14234,0.17332
2020,Rural regions,West,(0) No qualification (yet),0.01225,132,5701,0.00939,0.01510
2020,Rural regions,West,(1a) Inadequately completed,0.01511,383,5701,0.01195,0.01828
2020,Rural regions,West,(1b) General Elementary School,0.07980,594,5701,0.07277,0.08684
2020,Rural regions,West,(1c) Basic Vocational Qualification,0.22511,1211,5701,0.21427,0.23596
2020,Rural regions,West,(2) Intermediate General/Vocational Qualification,0.22650,1346,5701,0.21563,0.23736
2020,Rural regions,West,(2c_gen) General Maturity Certificate,0.03255,345,5701,0.02794,0.03716
2020,Rural regions,West,(2c_voc) Vocational Maturity Certificate,0.07466,542,5701,0.06783,0.08148
2020,Rural regions,West,(3a) Lower Tertiary Education,0.05892,387,5701,0.05281,0.06503
2020,Rural regions,West,(3b) Higher Tertiary Education,0.08740,761,5701,0.08007,0.09474
2020,Rural regions,East,(0) No qualification (yet),0.02433,105,3605,0.01930,0.02936
2020,Rural regions,East,(1a) Inadequately completed,0.00925,126,3605,0.00612,0.01237
2020,Rural regions,East,(1b) General Elementary School,0.04168,198,3605,0.03515,0.04820
2020,Rural regions,East,(1c) Basic Vocational Qualification,0.13670,496,3605,0.12548,0.14791
2020,Rural regions,East,(2) Intermediate General/Vocational Qualification,0.37120,1422,3605,0.35543,0.38698
2020,Rural regions,East,(2c_gen) General Maturity Certificate,0.02629,130,3605,0.02106,0.03151
2020,Rural regions,East,(2c_voc) Vocational Maturity Certificate,0.05986,252,3605,0.05211,0.06760
2020,Rural regions,East,(3a) Lower Tertiary Education,0.07929,354,3605,0.07047,0.08811
2020,Rural regions,East,(3b) Higher Tertiary Education,0.08478,522,3605,0.07569,0.09388
2021,Urban regions,West,(0) No qualification (yet),0.01318,271,11327,0.01108,0.01528
2021,Urban regions,West,(1a) Inadequately completed,0.01863,793,11327,0.01614,0.02112
2021,Urban regions,West,(1b) General Elementary School,0.05871,883,11327,0.05438,0.06304
2021,Urban regions,West,(1c) Basic Vocational Qualification,0.16450,1508,11327,0.15767,0.17132
2021,Urban regions,West,(2) Intermediate General/Vocational Qualification,0.16477,1997,11327,0.15793,0.17160
2021,Urban regions,West,(2c_gen) General Maturity Certificate,0.05236,979,11327,0.04826,0.05646
2021,Urban regions,West,(2c_voc) Vocational Maturity Certificate,0.09804,1263,11327,0.09257,0.10352
2021,Urban regions,West,(3a) Lower Tertiary Education,0.08022,1013,11327,0.07522,0.08522
2021,Urban regions,West,(3b) Higher Tertiary Education,0.14858,2620,11327,0.14203,0.15513
2021,Urban regions,East,(0) No qualification (yet),0.01479,38,1488,0.00865,0.02093
2021,Urban regions,East,(1a) Inadequately completed,0.01416,78,1488,0.00816,0.02017
2021,Urban regions,East,(1b) General Elementary School,0.02066,62,1488,0.01343,0.02790
2021,Urban regions,East,(1c) Basic Vocational Qualification,0.07876,112,1488,0.06507,0.09245
2021,Urban regions,East,(2) Intermediate General/Vocational Qualification,0.23367,386,1488,0.21216,0.25518
2021,Urban regions,East,(2c_gen) General Maturity Certificate,0.06638,126,1488,0.05373,0.07903
2021,Urban regions,East,(2c_voc) Vocational Maturity Certificate,0.07034,109,1488,0.05734,0.08333
2021,Urban regions,East,(3a) Lower Tertiary Education,0.11204,195,1488,0.09601,0.12807
2021,Urban regions,East,(3b) Higher Tertiary Education,0.19369,382,1488,0.17360,0.21377
2021,Rural regions,West,(0) No qualification (yet),0.00931,82,3782,0.00625,0.01237
2021,Rural regions,West,(1a) Inadequately completed,0.01278,198,3782,0.00920,0.01636
2021,Rural regions,West,(1b) General Elementary School,0.07464,336,3782,0.06626,0.08302
2021,Rural regions,West,(1c) Basic Vocational Qualification,0.21718,777,3782,0.20404,0.23033
2021,Rural regions,West,(2) Intermediate General/Vocational Qualification,0.21746,915,3782,0.20431,0.23061
2021,Rural regions,West,(2c_gen) General Maturity Certificate,0.03835,223,3782,0.03223,0.04447
2021,Rural regions,West,(2c_voc) Vocational Maturity Certificate,0.07332,369,3782,0.06501,0.08162
2021,Rural regions,West,(3a) Lower Tertiary Education,0.05981,294,3782,0.05225,0.06737
2021,Rural regions,West,(3b) Higher Tertiary Education,0.10424,588,3782,0.09450,0.11398
2021,Rural regions,East,(0) No qualification (yet),0.01512,58,2343,0.01017,0.02006
2021,Rural regions,East,(1a) Inadequately completed,0.00587,55,2343,0.00278,0.00897
2021,Rural regions,East,(1b) General Elementary School,0.04120,104,2343,0.03315,0.04925
2021,Rural regions,East,(1c) Basic Vocational Qualification,0.13438,303,2343,0.12056,0.14819
2021,Rural regions,East,(2) Intermediate General/Vocational Qualification,0.37066,966,2343,0.35110,0.39023
2021,Rural regions,East,(2c_gen) General Maturity Certificate,0.02326,75,2343,0.01715,0.02936
2021,Rural regions,East,(2c_voc) Vocational Maturity Certificate,0.06473,168,2343,0.05477,0.07470
2021,Rural regions,East,(3a) Lower Tertiary Education,0.07610,237,2343,0.06536,0.08684
2021,Rural regions,East,(3b) Higher Tertiary Education,0.09091,377,2343,0.07927,0.10256
2022,Urban regions,West,(0) No qualification (yet),0.01229,379,14708,0.01051,0.01407
2022,Urban regions,West,(1a) Inadequately completed,0.01483,663,14708,0.01287,0.01678
2022,Urban regions,West,(1b) General Elementary School,0.04567,794,14708,0.04229,0.04904
2022,Urban regions,West,(1c) Basic Vocational Qualification,0.13352,1641,14708,0.12802,0.13902
2022,Urban regions,West,(2) Intermediate General/Vocational Qualification,0.14878,2417,14708,0.14303,0.15453
2022,Urban regions,West,(2c_gen) General Maturity Certificate,0.05000,1334,14708,0.04648,0.05352
2022,Urban regions,West,(2c_voc) Vocational Maturity Certificate,0.08723,1709,14708,0.08267,0.09179
2022,Urban regions,West,(3a) Lower Tertiary Education,0.07514,1323,14708,0.07088,0.07940
2022,Urban regions,West,(3b) Higher Tertiary Education,0.15991,4448,14708,0.15399,0.16584
2022,Urban regions,East,(0) No qualification (yet),0.00514,36,2037,0.00203,0.00824
2022,Urban regions,East,(1a) Inadequately completed,0.01301,72,2037,0.00808,0.01793
2022,Urban regions,East,(1b) General Elementary School,0.01627,84,2037,0.01078,0.02177
2022,Urban regions,East,(1c) Basic Vocational Qualification,0.05990,116,2037,0.04959,0.07020
2022,Urban regions,East,(2) Intermediate General/Vocational Qualification,0.21410,462,2037,0.19629,0.23192
2022,Urban regions,East,(2c_gen) General Maturity Certificate,0.05624,184,2037,0.04623,0.06625
2022,Urban regions,East,(2c_voc) Vocational Maturity Certificate,0.06023,171,2037,0.04989,0.07056
2022,Urban regions,East,(3a) Lower Tertiary Education,0.09029,221,2037,0.07784,0.10273
2022,Urban regions,East,(3b) Higher Tertiary Education,0.18884,691,2037,0.17184,0.20584
2022,Rural regions,West,(0) No qualification (yet),0.00697,83,4647,0.00457,0.00936
2022,Rural regions,West,(1a) Inadequately completed,0.01583,189,4647,0.01224,0.01942
2022,Rural regions,West,(1b) General Elementary School,0.05612,327,4647,0.04950,0.06273
2022,Rural regions,West,(1c) Basic Vocational Qualification,0.19477,919,4647,0.18338,0.20616
2022,Rural regions,West,(2) Intermediate General/Vocational Qualification,0.20806,1213,4647,0.19639,0.21973
2022,Rural regions,West,(2c_gen) General Maturity Certificate,0.03262,267,4647,0.02751,0.03773
2022,Rural regions,West,(2c_voc) Vocational Maturity Certificate,0.07624,505,4647,0.06861,0.08387
2022,Rural regions,West,(3a) Lower Tertiary Education,0.05101,369,4647,0.04469,0.05734
2022,Rural regions,West,(3b) Higher Tertiary Education,0.10389,775,4647,0.09512,0.11267
2022,Rural regions,East,(0) No qualification (yet),0.00844,70,3111,0.00523,0.01166
2022,Rural regions,East,(1a) Inadequately completed,0.00781,72,3111,0.00471,0.01090
2022,Rural regions,East,(1b) General Elementary School,0.04049,130,3111,0.03356,0.04741
2022,Rural regions,East,(1c) Basic Vocational Qualification,0.10050,309,3111,0.08994,0.11107
2022,Rural regions,East,(2) Intermediate General/Vocational Qualification,0.31209,1235,3111,0.29581,0.32838
2022,Rural regions,East,(2c_gen) General Maturity Certificate,0.03027,155,3111,0.02425,0.03629
2022,Rural regions,East,(2c_voc) Vocational Maturity Certificate,0.06692,294,3111,0.05813,0.07570
