year,quintil_oecd,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2005,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.29021,1130,3693,0.27557,0.30485
2005,3rd Quintile,(2c_gen) General Maturity Certificate,0.02834,130,3693,0.02298,0.03369
2005,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.07549,250,3693,0.06697,0.08401
2005,3rd Quintile,(3a) Lower Tertiary Education,0.05509,252,3693,0.04773,0.06245
2005,3rd Quintile,(3b) Higher Tertiary Education,0.05565,229,3693,0.04826,0.06305
2005,4th Quintile,(0) No qualification (yet),0.02037,115,4213,0.01610,0.02464
2005,4th Quintile,(1b) General Elementary School,0.07621,282,4213,0.06819,0.08422
2005,4th Quintile,(1c) Basic Vocational Qualification,0.32143,1242,4213,0.30733,0.33553
2005,4th Quintile,(2) Intermediate General/Vocational Qualification,0.29371,1276,4213,0.27996,0.30747
2005,4th Quintile,(2c_gen) General Maturity Certificate,0.02681,138,4213,0.02194,0.03169
2005,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.08329,358,4213,0.07495,0.09164
2005,4th Quintile,(3a) Lower Tertiary Education,0.08359,386,4213,0.07523,0.09195
2005,4th Quintile,(3b) Higher Tertiary Education,0.08560,416,4213,0.07715,0.09405
2005,5th Quintile,(0) No qualification (yet),0.02044,184,5767,0.01679,0.02410
2005,5th Quintile,(1b) General Elementary School,0.02976,137,5767,0.02537,0.03414
2005,5th Quintile,(1c) Basic Vocational Qualification,0.20671,950,5767,0.19626,0.21716
2005,5th Quintile,(2) Intermediate General/Vocational Qualification,0.26099,1387,5767,0.24966,0.27233
2005,5th Quintile,(2c_gen) General Maturity Certificate,0.02936,201,5767,0.02500,0.03372
2005,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.09864,538,5767,0.09095,0.10634
2005,5th Quintile,(3a) Lower Tertiary Education,0.12367,745,5767,0.11517,0.13217
2005,5th Quintile,(3b) Higher Tertiary Education,0.22835,1625,5767,0.21751,0.23918
2006,1st Quintile,(0) No qualification (yet),0.03288,112,2898,0.02639,0.03938
2006,1st Quintile,(1a) Inadequately completed,0.04830,112,2898,0.04049,0.05610
2006,1st Quintile,(1b) General Elementary School,0.20652,565,2898,0.19178,0.22126
2006,1st Quintile,(1c) Basic Vocational Qualification,0.31712,895,2898,0.30017,0.33406
2006,1st Quintile,(2) Intermediate General/Vocational Qualification,0.21457,690,2898,0.19962,0.22952
2006,1st Quintile,(2c_gen) General Maturity Certificate,0.06359,190,2898,0.05471,0.07248
2006,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.05038,145,2898,0.04242,0.05835
2006,1st Quintile,(3a) Lower Tertiary Education,0.02282,82,2898,0.01738,0.02825
2006,1st Quintile,(3b) Higher Tertiary Education,0.04382,107,2898,0.03637,0.05127
2006,2nd Quintile,(0) No qualification (yet),0.02723,101,3307,0.02169,0.03278
2006,2nd Quintile,(1a) Inadequately completed,0.01148,45,3307,0.00785,0.01511
2006,2nd Quintile,(1b) General Elementary School,0.17301,496,3307,0.16012,0.18591
2006,2nd Quintile,(1c) Basic Vocational Qualification,0.38805,1230,3307,0.37144,0.40467
2006,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.22580,829,3307,0.21155,0.24005
2006,2nd Quintile,(2c_gen) General Maturity Certificate,0.02493,103,3307,0.01962,0.03025
2006,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.06334,206,3307,0.05503,0.07164
2006,2nd Quintile,(3a) Lower Tertiary Education,0.04304,165,3307,0.03612,0.04995
2006,2nd Quintile,(3b) Higher Tertiary Education,0.04312,132,3307,0.03619,0.05004
2006,3rd Quintile,(0) No qualification (yet),0.02036,94,3538,0.01571,0.02502
2006,3rd Quintile,(1b) General Elementary School,0.10508,322,3538,0.09497,0.11519
2006,3rd Quintile,(1c) Basic Vocational Qualification,0.34657,1204,3538,0.33089,0.36225
2006,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.28998,1055,3538,0.27503,0.30494
2006,3rd Quintile,(2c_gen) General Maturity Certificate,0.02623,106,3538,0.02096,0.03150
2006,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.07901,242,3538,0.07012,0.08790
2006,3rd Quintile,(3a) Lower Tertiary Education,0.06503,276,3538,0.05690,0.07316
2006,3rd Quintile,(3b) Higher Tertiary Education,0.05686,239,3538,0.04923,0.06449
2006,4th Quintile,(0) No qualification (yet),0.02032,127,3941,0.01592,0.02473
2006,4th Quintile,(1b) General Elementary School,0.05919,216,3941,0.05182,0.06656
2006,4th Quintile,(1c) Basic Vocational Qualification,0.30879,1091,3941,0.29437,0.32322
2006,4th Quintile,(2) Intermediate General/Vocational Qualification,0.30734,1244,3941,0.29294,0.32175
2006,4th Quintile,(2c_gen) General Maturity Certificate,0.03177,141,3941,0.02629,0.03725
2006,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.09014,343,3941,0.08120,0.09908
2006,4th Quintile,(3a) Lower Tertiary Education,0.07713,369,3941,0.06880,0.08546
2006,4th Quintile,(3b) Higher Tertiary Education,0.09687,410,3941,0.08764,0.10611
2006,5th Quintile,(0) No qualification (yet),0.01824,153,5496,0.01470,0.02178
2006,5th Quintile,(1b) General Elementary School,0.02990,122,5496,0.02540,0.03440
2006,5th Quintile,(1c) Basic Vocational Qualification,0.20529,928,5496,0.19461,0.21597
2006,5th Quintile,(2) Intermediate General/Vocational Qualification,0.25813,1314,5496,0.24656,0.26970
2006,5th Quintile,(2c_gen) General Maturity Certificate,0.02956,206,5496,0.02509,0.03404
2006,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.08971,498,5496,0.08216,0.09727
2006,5th Quintile,(3a) Lower Tertiary Education,0.12594,712,5496,0.11716,0.13471
2006,5th Quintile,(3b) Higher Tertiary Education,0.23969,1563,5496,0.22840,0.25098
2007,1st Quintile,(0) No qualification (yet),0.03586,123,3147,0.02936,0.04236
2007,1st Quintile,(1a) Inadequately completed,0.03683,105,3147,0.03025,0.04342
2007,1st Quintile,(1b) General Elementary School,0.20403,601,3147,0.18995,0.21811
2007,1st Quintile,(1c) Basic Vocational Qualification,0.31868,1001,3147,0.30240,0.33497
2007,1st Quintile,(2) Intermediate General/Vocational Qualification,0.21086,724,3147,0.19661,0.22512
2007,1st Quintile,(2c_gen) General Maturity Certificate,0.06504,201,3147,0.05642,0.07366
2007,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.05861,179,3147,0.05041,0.06682
2007,1st Quintile,(3a) Lower Tertiary Education,0.02725,96,3147,0.02156,0.03293
2007,1st Quintile,(3b) Higher Tertiary Education,0.04283,117,3147,0.03575,0.04990
2007,2nd Quintile,(0) No qualification (yet),0.03475,114,3505,0.02868,0.04081
2007,2nd Quintile,(1a) Inadequately completed,0.01801,48,3505,0.01361,0.02242
2007,2nd Quintile,(1b) General Elementary School,0.15424,473,3505,0.14228,0.16620
2007,2nd Quintile,(1c) Basic Vocational Qualification,0.35584,1254,3505,0.33999,0.37169
2007,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.25624,949,3505,0.24179,0.27070
2007,2nd Quintile,(2c_gen) General Maturity Certificate,0.02972,116,3505,0.02409,0.03534
2007,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.06287,219,3505,0.05484,0.07091
2007,2nd Quintile,(3a) Lower Tertiary Education,0.04710,190,3505,0.04009,0.05412
2007,2nd Quintile,(3b) Higher Tertiary Education,0.04122,142,3505,0.03464,0.04781
2007,3rd Quintile,(0) No qualification (yet),0.02564,121,3850,0.02065,0.03063
2007,3rd Quintile,(1a) Inadequately completed,0.01265,34,3850,0.00912,0.01618
2007,3rd Quintile,(1b) General Elementary School,0.09711,325,3850,0.08775,0.10646
2007,3rd Quintile,(1c) Basic Vocational Qualification,0.34741,1288,3850,0.33237,0.36245
2007,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.27757,1122,3850,0.26342,0.29171
2007,3rd Quintile,(2c_gen) General Maturity Certificate,0.03145,120,3850,0.02593,0.03696
2007,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.08380,292,3850,0.07505,0.09255
2007,3rd Quintile,(3a) Lower Tertiary Education,0.06063,287,3850,0.05309,0.06817
2007,3rd Quintile,(3b) Higher Tertiary Education,0.06374,261,3850,0.05603,0.07146
2007,4th Quintile,(0) No qualification (yet),0.02077,135,4290,0.01651,0.02504
2007,4th Quintile,(1b) General Elementary School,0.06348,246,4290,0.05618,0.07078
2007,4th Quintile,(1c) Basic Vocational Qualification,0.30798,1161,4290,0.29416,0.32179
2007,4th Quintile,(2) Intermediate General/Vocational Qualification,0.29348,1301,4290,0.27985,0.30711
2007,4th Quintile,(2c_gen) General Maturity Certificate,0.03121,154,4290,0.02601,0.03642
2007,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.08787,366,4290,0.07940,0.09635
2007,4th Quintile,(3a) Lower Tertiary Education,0.09127,446,4290,0.08265,0.09989
2007,4th Quintile,(3b) Higher Tertiary Education,0.09916,481,4290,0.09022,0.10811
2007,5th Quintile,(0) No qualification (yet),0.01478,136,5562,0.01161,0.01796
2007,5th Quintile,(1b) General Elementary School,0.02293,104,5562,0.01900,0.02686
2007,5th Quintile,(1c) Basic Vocational Qualification,0.19521,911,5562,0.18479,0.20562
2007,5th Quintile,(2) Intermediate General/Vocational Qualification,0.25324,1335,5562,0.24181,0.26467
2007,5th Quintile,(2c_gen) General Maturity Certificate,0.03187,208,5562,0.02726,0.03649
2007,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.09331,499,5562,0.08566,0.10095
2007,5th Quintile,(3a) Lower Tertiary Education,0.12293,696,5562,0.11430,0.13156
2007,5th Quintile,(3b) Higher Tertiary Education,0.26280,1673,5562,0.25123,0.27437
2008,1st Quintile,(0) No qualification (yet),0.03420,107,2899,0.02758,0.04081
2008,1st Quintile,(1a) Inadequately completed,0.03977,97,2899,0.03265,0.04688
2008,1st Quintile,(1b) General Elementary School,0.20532,564,2899,0.19061,0.22003
2008,1st Quintile,(1c) Basic Vocational Qualification,0.30678,908,2899,0.28999,0.32357
2008,1st Quintile,(2) Intermediate General/Vocational Qualification,0.20912,664,2899,0.19432,0.22393
2008,1st Quintile,(2c_gen) General Maturity Certificate,0.06907,190,2899,0.05984,0.07830
2008,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.06403,166,2899,0.05512,0.07295
2008,1st Quintile,(3a) Lower Tertiary Education,0.02767,88,2899,0.02169,0.03364
2008,1st Quintile,(3b) Higher Tertiary Education,0.04405,115,2899,0.03657,0.05152
2008,2nd Quintile,(0) No qualification (yet),0.02870,100,3346,0.02304,0.03436
2008,2nd Quintile,(1a) Inadequately completed,0.01503,39,3346,0.01090,0.01915
2008,2nd Quintile,(1b) General Elementary School,0.14752,434,3346,0.13550,0.15954
2008,2nd Quintile,(1c) Basic Vocational Qualification,0.36952,1243,3346,0.35316,0.38588
2008,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.25522,900,3346,0.24044,0.26999
2008,2nd Quintile,(2c_gen) General Maturity Certificate,0.02704,95,3346,0.02154,0.03253
2008,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.05989,196,3346,0.05185,0.06793
2008,2nd Quintile,(3a) Lower Tertiary Education,0.04355,183,3346,0.03663,0.05046
2008,2nd Quintile,(3b) Higher Tertiary Education,0.05353,156,3346,0.04591,0.06116
2008,3rd Quintile,(0) No qualification (yet),0.02512,115,3756,0.02012,0.03013
2008,3rd Quintile,(1b) General Elementary School,0.09756,307,3756,0.08807,0.10705
2008,3rd Quintile,(1c) Basic Vocational Qualification,0.33942,1201,3756,0.32427,0.35456
2008,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.28574,1156,3756,0.27129,0.30019
2008,3rd Quintile,(2c_gen) General Maturity Certificate,0.03464,133,3756,0.02879,0.04049
2008,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.07308,250,3756,0.06476,0.08141
2008,3rd Quintile,(3a) Lower Tertiary Education,0.07215,335,3756,0.06387,0.08042
2008,3rd Quintile,(3b) Higher Tertiary Education,0.06197,259,3756,0.05426,0.06968
2008,4th Quintile,(0) No qualification (yet),0.02114,112,3825,0.01658,0.02570
2008,4th Quintile,(1b) General Elementary School,0.05344,196,3825,0.04631,0.06056
2008,4th Quintile,(1c) Basic Vocational Qualification,0.31697,1095,3825,0.30222,0.33171
2008,4th Quintile,(2) Intermediate General/Vocational Qualification,0.29405,1152,3825,0.27961,0.30849
2008,4th Quintile,(2c_gen) General Maturity Certificate,0.03993,133,3825,0.03372,0.04613
2008,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.09651,355,3825,0.08715,0.10587
2008,4th Quintile,(3a) Lower Tertiary Education,0.08143,369,3825,0.07276,0.09010
2008,4th Quintile,(3b) Higher Tertiary Education,0.09159,413,3825,0.08245,0.10074
2008,5th Quintile,(0) No qualification (yet),0.01784,124,5211,0.01424,0.02143
2008,5th Quintile,(1b) General Elementary School,0.02418,94,5211,0.02001,0.02835
2008,5th Quintile,(1c) Basic Vocational Qualification,0.17799,797,5211,0.16760,0.18837
2008,5th Quintile,(2) Intermediate General/Vocational Qualification,0.26255,1271,5211,0.25060,0.27450
2008,5th Quintile,(2c_gen) General Maturity Certificate,0.02565,177,5211,0.02136,0.02995
2008,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.09220,474,5211,0.08434,0.10005
2008,5th Quintile,(3a) Lower Tertiary Education,0.12936,675,5211,0.12024,0.13847
2008,5th Quintile,(3b) Higher Tertiary Education,0.26819,1599,5211,0.25616,0.28022
2009,1st Quintile,(0) No qualification (yet),0.03896,94,2780,0.03177,0.04616
2009,1st Quintile,(1a) Inadequately completed,0.03613,91,2780,0.02919,0.04307
2009,1st Quintile,(1b) General Elementary School,0.19792,520,2780,0.18310,0.21273
2009,1st Quintile,(1c) Basic Vocational Qualification,0.31277,891,2780,0.29553,0.33000
2009,1st Quintile,(2) Intermediate General/Vocational Qualification,0.21668,642,2780,0.20136,0.23200
2009,1st Quintile,(2c_gen) General Maturity Certificate,0.07236,195,2780,0.06273,0.08199
2009,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.04980,130,2780,0.04171,0.05789
2009,1st Quintile,(3a) Lower Tertiary Education,0.02805,96,2780,0.02191,0.03419
2009,1st Quintile,(3b) Higher Tertiary Education,0.04734,121,2780,0.03944,0.05523
2009,2nd Quintile,(0) No qualification (yet),0.02635,93,3132,0.02074,0.03196
2009,2nd Quintile,(1a) Inadequately completed,0.02382,48,3132,0.01848,0.02916
2009,2nd Quintile,(1b) General Elementary School,0.13772,384,3132,0.12565,0.14979
2009,2nd Quintile,(1c) Basic Vocational Qualification,0.36087,1166,3132,0.34405,0.37769
2009,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.25668,847,3132,0.24138,0.27198
2009,2nd Quintile,(2c_gen) General Maturity Certificate,0.03198,98,3132,0.02582,0.03814
2009,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.06168,178,3132,0.05325,0.07011
2009,2nd Quintile,(3a) Lower Tertiary Education,0.05118,176,3132,0.04346,0.05890
2009,2nd Quintile,(3b) Higher Tertiary Education,0.04972,142,3132,0.04211,0.05734
2009,3rd Quintile,(0) No qualification (yet),0.02376,93,3358,0.01860,0.02891
2009,3rd Quintile,(1b) General Elementary School,0.08785,265,3358,0.07827,0.09742
2009,3rd Quintile,(1c) Basic Vocational Qualification,0.33962,1053,3358,0.32360,0.35564
2009,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.29296,1048,3358,0.27756,0.30835
2009,3rd Quintile,(2c_gen) General Maturity Certificate,0.03091,107,3358,0.02506,0.03677
2009,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.08083,246,3358,0.07161,0.09005
2009,3rd Quintile,(3a) Lower Tertiary Education,0.06644,278,3358,0.05801,0.07486
2009,3rd Quintile,(3b) Higher Tertiary Education,0.07385,268,3358,0.06500,0.08269
2009,4th Quintile,(0) No qualification (yet),0.02124,110,3709,0.01660,0.02588
2009,4th Quintile,(1b) General Elementary School,0.05196,174,3709,0.04481,0.05910
2009,4th Quintile,(1c) Basic Vocational Qualification,0.29963,1011,3709,0.28488,0.31437
2009,4th Quintile,(2) Intermediate General/Vocational Qualification,0.29875,1161,3709,0.28402,0.31348
2009,4th Quintile,(2c_gen) General Maturity Certificate,0.03366,111,3709,0.02786,0.03947
2009,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.09349,326,3709,0.08412,0.10286
2009,4th Quintile,(3a) Lower Tertiary Education,0.08961,383,3709,0.08041,0.09880
2009,4th Quintile,(3b) Higher Tertiary Education,0.10635,433,3709,0.09643,0.11627
2009,5th Quintile,(0) No qualification (yet),0.01753,115,4761,0.01380,0.02125
2009,5th Quintile,(1b) General Elementary School,0.01717,70,4761,0.01348,0.02086
2009,5th Quintile,(1c) Basic Vocational Qualification,0.16145,699,4761,0.15100,0.17190
2009,5th Quintile,(2) Intermediate General/Vocational Qualification,0.25562,1130,4761,0.24323,0.26801
2009,5th Quintile,(2c_gen) General Maturity Certificate,0.03549,169,4761,0.03024,0.04075
2009,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.10049,440,4761,0.09195,0.10903
2009,5th Quintile,(3a) Lower Tertiary Education,0.13647,659,4761,0.12671,0.14622
2009,5th Quintile,(3b) Higher Tertiary Education,0.27334,1479,4761,0.26068,0.28600
2010,1st Quintile,(0) No qualification (yet),0.01856,73,2494,0.01326,0.02385
2010,1st Quintile,(1a) Inadequately completed,0.03323,80,2494,0.02619,0.04026
2010,1st Quintile,(1b) General Elementary School,0.21354,466,2494,0.19745,0.22963
2010,1st Quintile,(1c) Basic Vocational Qualification,0.32474,791,2494,0.30635,0.34312
2010,1st Quintile,(2) Intermediate General/Vocational Qualification,0.19533,593,2494,0.17977,0.21090
2010,1st Quintile,(2c_gen) General Maturity Certificate,0.08005,180,2494,0.06940,0.09071
2010,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.04744,114,2494,0.03910,0.05579
2010,1st Quintile,(3a) Lower Tertiary Education,0.03872,95,2494,0.03114,0.04629
2010,1st Quintile,(3b) Higher Tertiary Education,0.04840,102,2494,0.03997,0.05682
2010,2nd Quintile,(0) No qualification (yet),0.01504,57,2938,0.01064,0.01944
2010,2nd Quintile,(1b) General Elementary School,0.15054,364,2938,0.13761,0.16347
2010,2nd Quintile,(1c) Basic Vocational Qualification,0.36927,1122,2938,0.35182,0.38673
2010,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.25050,791,2938,0.23483,0.26617
2010,2nd Quintile,(2c_gen) General Maturity Certificate,0.04553,104,2938,0.03799,0.05307
2010,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.05791,185,2938,0.04947,0.06636
2010,2nd Quintile,(3a) Lower Tertiary Education,0.04801,169,2938,0.04028,0.05574
2010,2nd Quintile,(3b) Higher Tertiary Education,0.04530,146,2938,0.03778,0.05282
2010,3rd Quintile,(0) No qualification (yet),0.02735,98,3140,0.02164,0.03305
2010,3rd Quintile,(1b) General Elementary School,0.09387,232,3140,0.08367,0.10408
2010,3rd Quintile,(1c) Basic Vocational Qualification,0.34343,969,3140,0.32682,0.36005
2010,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.29420,998,3140,0.27826,0.31014
2010,3rd Quintile,(2c_gen) General Maturity Certificate,0.03121,96,3140,0.02513,0.03730
2010,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.06876,211,3140,0.05991,0.07762
2010,3rd Quintile,(3a) Lower Tertiary Education,0.06572,276,3140,0.05705,0.07439
2010,3rd Quintile,(3b) Higher Tertiary Education,0.07095,260,3140,0.06197,0.07993
2010,4th Quintile,(0) No qualification (yet),0.02163,90,3416,0.01675,0.02651
2010,4th Quintile,(1b) General Elementary School,0.04785,140,3416,0.04069,0.05501
2010,4th Quintile,(1c) Basic Vocational Qualification,0.27560,880,3416,0.26062,0.29059
2010,4th Quintile,(2) Intermediate General/Vocational Qualification,0.30018,1062,3416,0.28481,0.31556
2010,4th Quintile,(2c_gen) General Maturity Certificate,0.03906,111,3416,0.03256,0.04556
2010,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.09569,335,3416,0.08583,0.10556
2010,4th Quintile,(3a) Lower Tertiary Education,0.09675,375,3416,0.08684,0.10667
2010,4th Quintile,(3b) Higher Tertiary Education,0.11555,423,3416,0.10483,0.12627
2010,5th Quintile,(0) No qualification (yet),0.01467,106,4343,0.01110,0.01825
2010,5th Quintile,(1b) General Elementary School,0.01764,58,4343,0.01372,0.02156
2010,5th Quintile,(1c) Basic Vocational Qualification,0.17374,597,4343,0.16247,0.18501
2010,5th Quintile,(2) Intermediate General/Vocational Qualification,0.25407,1036,4343,0.24112,0.26702
2010,5th Quintile,(2c_gen) General Maturity Certificate,0.03088,145,4343,0.02573,0.03602
2010,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.11226,416,4343,0.10287,0.12165
2010,5th Quintile,(3a) Lower Tertiary Education,0.13560,599,4343,0.12542,0.14579
2010,5th Quintile,(3b) Higher Tertiary Education,0.25871,1386,4343,0.24569,0.27174
2011,1st Quintile,(0) No qualification (yet),0.02167,177,4481,0.01741,0.02593
2011,1st Quintile,(1a) Inadequately completed,0.03425,174,4481,0.02893,0.03958
2011,1st Quintile,(1b) General Elementary School,0.19669,760,4481,0.18505,0.20833
2011,1st Quintile,(1c) Basic Vocational Qualification,0.34054,1283,4481,0.32667,0.35442
2011,1st Quintile,(2) Intermediate General/Vocational Qualification,0.21022,1186,4481,0.19829,0.22215
2011,1st Quintile,(2c_gen) General Maturity Certificate,0.06275,254,4481,0.05565,0.06985
2011,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.05363,306,4481,0.04703,0.06023
2011,1st Quintile,(3a) Lower Tertiary Education,0.03076,128,4481,0.02571,0.03582
2011,1st Quintile,(3b) Higher Tertiary Education,0.04948,213,4481,0.04313,0.05583
2011,2nd Quintile,(0) No qualification (yet),0.02433,128,4258,0.01970,0.02896
2011,2nd Quintile,(1a) Inadequately completed,0.02036,64,4258,0.01612,0.02460
2011,2nd Quintile,(1b) General Elementary School,0.13316,417,4258,0.12295,0.14336
2011,2nd Quintile,(1c) Basic Vocational Qualification,0.33628,1286,4258,0.32209,0.35047
2011,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.26934,1373,4258,0.25601,0.28266
2011,2nd Quintile,(2c_gen) General Maturity Certificate,0.04218,134,4258,0.03614,0.04822
2011,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.06033,357,4258,0.05317,0.06748
2011,2nd Quintile,(3a) Lower Tertiary Education,0.05536,252,4258,0.04849,0.06223
2011,2nd Quintile,(3b) Higher Tertiary Education,0.05867,247,4258,0.05161,0.06573
2011,3rd Quintile,(0) No qualification (yet),0.01864,112,4046,0.01448,0.02281
2011,3rd Quintile,(1b) General Elementary School,0.07790,254,4046,0.06965,0.08616
2011,3rd Quintile,(1c) Basic Vocational Qualification,0.32372,1080,4046,0.30930,0.33814
2011,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.31025,1335,4046,0.29600,0.32451
2011,3rd Quintile,(2c_gen) General Maturity Certificate,0.04041,147,4046,0.03435,0.04648
2011,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.08914,378,4046,0.08036,0.09793
2011,3rd Quintile,(3a) Lower Tertiary Education,0.06450,337,4046,0.05693,0.07207
2011,3rd Quintile,(3b) Higher Tertiary Education,0.06738,403,4046,0.05965,0.07510
2011,4th Quintile,(0) No qualification (yet),0.02725,131,4063,0.02224,0.03225
2011,4th Quintile,(1b) General Elementary School,0.05104,147,4063,0.04428,0.05781
2011,4th Quintile,(1c) Basic Vocational Qualification,0.26342,864,4063,0.24988,0.27697
2011,4th Quintile,(2) Intermediate General/Vocational Qualification,0.28788,1221,4063,0.27396,0.30181
2011,4th Quintile,(2c_gen) General Maturity Certificate,0.03539,129,4063,0.02971,0.04107
2011,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.10227,453,4063,0.09295,0.11159
2011,4th Quintile,(3a) Lower Tertiary Education,0.09404,449,4063,0.08506,0.10301
2011,4th Quintile,(3b) Higher Tertiary Education,0.13045,669,4063,0.12009,0.14080
2011,5th Quintile,(0) No qualification (yet),0.01366,98,4676,0.01033,0.01699
2011,5th Quintile,(1b) General Elementary School,0.01862,64,4676,0.01475,0.02250
2011,5th Quintile,(1c) Basic Vocational Qualification,0.15467,569,4676,0.14430,0.16503
2011,5th Quintile,(2) Intermediate General/Vocational Qualification,0.24928,1073,4676,0.23688,0.26168
2011,5th Quintile,(2c_gen) General Maturity Certificate,0.03292,153,4676,0.02780,0.03803
2011,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.11044,446,4676,0.10146,0.11943
2011,5th Quintile,(3a) Lower Tertiary Education,0.13431,640,4676,0.12453,0.14408
2011,5th Quintile,(3b) Higher Tertiary Education,0.28377,1633,4676,0.27085,0.29670
2012,1st Quintile,(0) No qualification (yet),0.02523,229,5289,0.02101,0.02946
2012,1st Quintile,(1a) Inadequately completed,0.04185,238,5289,0.03646,0.04725
2012,1st Quintile,(1b) General Elementary School,0.18841,917,5289,0.17787,0.19895
2012,1st Quintile,(1c) Basic Vocational Qualification,0.31236,1434,5289,0.29987,0.32485
2012,1st Quintile,(2) Intermediate General/Vocational Qualification,0.21981,1395,5289,0.20865,0.23097
2012,1st Quintile,(2c_gen) General Maturity Certificate,0.07261,318,5289,0.06562,0.07961
2012,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.05827,358,5289,0.05195,0.06458
2012,1st Quintile,(3a) Lower Tertiary Education,0.03305,163,5289,0.02823,0.03787
2012,1st Quintile,(3b) Higher Tertiary Education,0.04840,237,5289,0.04262,0.05418
2012,2nd Quintile,(0) No qualification (yet),0.02512,204,4960,0.02077,0.02948
2012,2nd Quintile,(1a) Inadequately completed,0.01738,67,4960,0.01375,0.02102
2012,2nd Quintile,(1b) General Elementary School,0.14211,506,4960,0.13239,0.15183
2012,2nd Quintile,(1c) Basic Vocational Qualification,0.35304,1516,4960,0.33973,0.36634
2012,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.26040,1570,4960,0.24819,0.27262
2012,2nd Quintile,(2c_gen) General Maturity Certificate,0.03921,158,4960,0.03381,0.04462
2012,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.05414,372,4960,0.04785,0.06044
2012,2nd Quintile,(3a) Lower Tertiary Education,0.04818,269,4960,0.04222,0.05414
2012,2nd Quintile,(3b) Higher Tertiary Education,0.06041,298,4960,0.05378,0.06704
2012,3rd Quintile,(0) No qualification (yet),0.02456,159,4806,0.02018,0.02894
2012,3rd Quintile,(1a) Inadequately completed,0.01092,35,4806,0.00798,0.01385
2012,3rd Quintile,(1b) General Elementary School,0.08973,317,4806,0.08165,0.09781
2012,3rd Quintile,(1c) Basic Vocational Qualification,0.29672,1204,4806,0.28380,0.30963
2012,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.30962,1587,4806,0.29655,0.32269
2012,3rd Quintile,(2c_gen) General Maturity Certificate,0.03708,157,4806,0.03174,0.04242
2012,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.09275,493,4806,0.08455,0.10096
2012,3rd Quintile,(3a) Lower Tertiary Education,0.06404,384,4806,0.05711,0.07096
2012,3rd Quintile,(3b) Higher Tertiary Education,0.07459,470,4806,0.06716,0.08202
2012,4th Quintile,(0) No qualification (yet),0.01955,137,4782,0.01562,0.02347
2012,4th Quintile,(1b) General Elementary School,0.04732,171,4782,0.04130,0.05334
2012,4th Quintile,(1c) Basic Vocational Qualification,0.25830,1030,4782,0.24590,0.27071
