year,age_gr,pgisced97,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,30-45 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.02841,112,3565,0.02296,0.03387
2003,30-45 y.,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.19850,129,697,0.16887,0.22814
2003,30-45 y.,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.48966,371,697,0.45252,0.52680
2003,30-45 y.,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.31184,197,697,0.27742,0.34626
2003,30-45 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.41392,638,1578,0.38961,0.43823
2003,30-45 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.58608,940,1578,0.56177,0.61039
2003,46-65 y.,Primary Level,(1a) Inadequately completed,0.95654,93,93,0.91487,0.99820
2003,46-65 y.,Lower Secondary Level,(1b) General Elementary School,0.93186,643,692,0.91307,0.95064
2003,46-65 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.06814,49,692,0.04936,0.08693
2003,46-65 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.68327,2480,3870,0.66861,0.69793
2003,46-65 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.29822,1332,3870,0.28380,0.31263
2003,46-65 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.01358,58,3870,0.00993,0.01723
2003,46-65 y.,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.40065,235,644,0.36278,0.43853
2003,46-65 y.,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.41032,271,644,0.37230,0.44834
2003,46-65 y.,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.18421,138,644,0.15424,0.21417
2003,46-65 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.40995,737,2000,0.38839,0.43151
2003,46-65 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.59005,1263,2000,0.56849,0.61161
2003,66 and older,Primary Level,(1a) Inadequately completed,0.96328,53,53,0.91216,1.01440
2003,66 and older,Lower Secondary Level,(1b) General Elementary School,0.95269,750,785,0.93783,0.96755
2003,66 and older,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.04731,35,785,0.03245,0.06217
2003,66 and older,Upper Secondary Level,(1c) Basic Vocational Qualification,0.79768,1530,1862,0.77942,0.81593
2003,66 and older,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.18726,332,1862,0.16954,0.20498
2003,66 and older,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.55402,147,244,0.49152,0.61652
2003,66 and older,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.24201,56,244,0.18816,0.29587
2003,66 and older,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.18544,41,244,0.13657,0.23430
2003,66 and older,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.48550,253,573,0.44454,0.52646
2003,66 and older,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.51450,320,573,0.47354,0.55546
2004,17-29 y.,Lower Secondary Level,(1b) General Elementary School,0.50755,327,769,0.47219,0.54290
2004,17-29 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.49245,442,769,0.45710,0.52781
2004,17-29 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.24979,355,1658,0.22894,0.27063
2004,17-29 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.41873,660,1658,0.39497,0.44248
2004,17-29 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.32639,643,1658,0.30381,0.34897
2004,17-29 y.,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.63511,48,80,0.52895,0.74126
2004,17-29 y.,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.25088,32,80,0.15528,0.34647
2004,17-29 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.43044,87,198,0.36129,0.49958
2004,17-29 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.56956,111,198,0.50042,0.63871
2004,30-45 y.,Primary Level,(1a) Inadequately completed,0.88318,61,61,0.80191,0.96446
2004,30-45 y.,Lower Secondary Level,(1b) General Elementary School,0.81286,340,420,0.77551,0.85020
2004,30-45 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.18714,80,420,0.14980,0.22449
2004,30-45 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.42318,1298,3328,0.40640,0.43997
2004,30-45 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.53810,1914,3328,0.52116,0.55504
2004,30-45 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.03369,116,3328,0.02755,0.03982
2004,30-45 y.,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.20481,119,661,0.17402,0.23560
2004,30-45 y.,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.49423,351,661,0.45609,0.53238
2004,30-45 y.,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.29929,191,661,0.26436,0.33423
2004,30-45 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.41747,597,1482,0.39235,0.44258
2004,30-45 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.58253,885,1482,0.55742,0.60765
2004,46-65 y.,Primary Level,(1a) Inadequately completed,0.95857,84,84,0.91569,1.00144
2004,46-65 y.,Lower Secondary Level,(1b) General Elementary School,0.92833,571,618,0.90798,0.94869
2004,46-65 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.07167,47,618,0.05131,0.09202
2004,46-65 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.67046,2332,3751,0.65542,0.68551
2004,46-65 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.31111,1361,3751,0.29629,0.32593
2004,46-65 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.01380,58,3751,0.01007,0.01754
2004,46-65 y.,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.39581,218,627,0.35750,0.43412
2004,46-65 y.,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.42333,275,627,0.38463,0.46204
2004,46-65 y.,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.17579,134,627,0.14597,0.20561
2004,46-65 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.41591,747,1993,0.39427,0.43755
2004,46-65 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.58409,1246,1993,0.56245,0.60573
2004,66 and older,Primary Level,(1a) Inadequately completed,0.96340,53,53,0.91237,1.01444
2004,66 and older,Lower Secondary Level,(1b) General Elementary School,0.95163,730,767,0.93644,0.96682
2004,66 and older,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.04837,37,767,0.03318,0.06356
2004,66 and older,Upper Secondary Level,(1c) Basic Vocational Qualification,0.79780,1579,1930,0.77988,0.81572
2004,66 and older,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.18542,351,1930,0.16808,0.20277
2004,66 and older,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.54629,152,252,0.48470,0.60788
2004,66 and older,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.23462,53,252,0.18220,0.28705
2004,66 and older,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.20014,47,252,0.15064,0.24964
2004,66 and older,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.49800,278,622,0.45868,0.53733
2004,66 and older,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.50200,344,622,0.46267,0.54132
2005,17-29 y.,Lower Secondary Level,(1b) General Elementary School,0.48001,290,700,0.44297,0.51705
2005,17-29 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.51999,410,700,0.48295,0.55703
2005,17-29 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.26437,325,1540,0.24234,0.28640
2005,17-29 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.41498,630,1540,0.39036,0.43959
2005,17-29 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.31437,585,1540,0.29118,0.33757
2005,17-29 y.,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.64799,37,37,0.49198,0.80401
2005,17-29 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.40135,80,207,0.33441,0.46829
2005,17-29 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.59865,127,207,0.53171,0.66559
2005,30-45 y.,Primary Level,(1a) Inadequately completed,0.89567,57,57,0.81561,0.97574
2005,30-45 y.,Lower Secondary Level,(1b) General Elementary School,0.80251,327,407,0.76379,0.84124
2005,30-45 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.19749,80,407,0.15876,0.23621
2005,30-45 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.41081,1184,3075,0.39341,0.42820
2005,30-45 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.54780,1772,3075,0.53021,0.56540
2005,30-45 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.03661,119,3075,0.02998,0.04325
2005,30-45 y.,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.20789,115,619,0.17590,0.23989
2005,30-45 y.,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.48053,323,619,0.44114,0.51992
2005,30-45 y.,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.31158,181,619,0.27506,0.34810
2005,30-45 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.39600,549,1381,0.37019,0.42180
2005,30-45 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.60400,832,1381,0.57820,0.62981
2005,46-65 y.,Primary Level,(1a) Inadequately completed,0.94846,78,78,0.89907,0.99784
2005,46-65 y.,Lower Secondary Level,(1b) General Elementary School,0.92431,501,550,0.90219,0.94644
2005,46-65 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.07569,49,550,0.05356,0.09781
2005,46-65 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.65301,2157,3570,0.63739,0.66863
2005,46-65 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.32724,1355,3570,0.31184,0.34263
2005,46-65 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.01509,58,3570,0.01109,0.01909
2005,46-65 y.,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.34238,196,616,0.30488,0.37989
2005,46-65 y.,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.46250,286,616,0.42309,0.50190
2005,46-65 y.,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.19024,134,616,0.15922,0.22126
2005,46-65 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.41380,728,1915,0.39174,0.43587
2005,46-65 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.58620,1187,1915,0.56413,0.60826
2005,66 and older,Lower Secondary Level,(1b) General Elementary School,0.94919,698,734,0.93330,0.96509
2005,66 and older,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.05081,36,734,0.03491,0.06670
2005,66 and older,Upper Secondary Level,(1c) Basic Vocational Qualification,0.79718,1578,1930,0.77924,0.81513
2005,66 and older,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.18413,352,1930,0.16683,0.20143
2005,66 and older,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.55371,150,249,0.49184,0.61558
2005,66 and older,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.24348,52,249,0.19006,0.29690
2005,66 and older,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.18489,47,249,0.13657,0.23320
2005,66 and older,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.48670,295,663,0.44862,0.52477
2005,66 and older,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.51330,368,663,0.47523,0.55138
2006,17-29 y.,Lower Secondary Level,(1b) General Elementary School,0.49673,311,736,0.46058,0.53288
2006,17-29 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.50327,425,736,0.46712,0.53942
2006,17-29 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.25150,333,1591,0.23017,0.27282
2006,17-29 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.40417,642,1591,0.38004,0.42829
2006,17-29 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.33879,616,1591,0.31553,0.36206
2006,17-29 y.,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.53942,34,34,0.36935,0.70948
2006,17-29 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.29918,88,246,0.24184,0.35652
2006,17-29 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.70082,158,246,0.64348,0.75816
2006,30-45 y.,Primary Level,(1a) Inadequately completed,0.85066,46,46,0.74653,0.95480
2006,30-45 y.,Lower Secondary Level,(1b) General Elementary School,0.79571,311,392,0.75574,0.83567
2006,30-45 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.20429,81,392,0.16433,0.24426
2006,30-45 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.42045,1232,3160,0.40323,0.43766
2006,30-45 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.53862,1806,3160,0.52123,0.55600
2006,30-45 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.03725,122,3160,0.03065,0.04385
2006,30-45 y.,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.18939,111,625,0.15864,0.22013
2006,30-45 y.,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.46792,320,625,0.42877,0.50707
2006,30-45 y.,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.34269,194,625,0.30545,0.37993
2006,30-45 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.38779,572,1444,0.36265,0.41293
2006,30-45 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.61221,872,1444,0.58707,0.63735
2006,46-65 y.,Primary Level,(1a) Inadequately completed,0.95283,72,72,0.90352,1.00214
2006,46-65 y.,Lower Secondary Level,(1b) General Elementary School,0.90532,514,576,0.88139,0.92925
2006,46-65 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.09468,62,576,0.07075,0.11861
2006,46-65 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.61751,2258,3893,0.60224,0.63277
2006,46-65 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.35912,1573,3893,0.34405,0.37420
2006,46-65 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.01702,62,3893,0.01296,0.02109
2006,46-65 y.,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.32736,197,644,0.29109,0.36364
2006,46-65 y.,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.47455,303,644,0.43596,0.51315
2006,46-65 y.,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.19485,144,644,0.16424,0.22547
2006,46-65 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.39854,788,2089,0.37754,0.41955
2006,46-65 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.60146,1301,2089,0.58045,0.62246
2006,66 and older,Primary Level,(1a) Inadequately completed,0.99724,56,56,0.98338,1.01110
2006,66 and older,Lower Secondary Level,(1b) General Elementary School,0.95521,795,831,0.94114,0.96928
2006,66 and older,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.04479,36,831,0.03072,0.05886
2006,66 and older,Upper Secondary Level,(1c) Basic Vocational Qualification,0.78533,1835,2264,0.76841,0.80225
2006,66 and older,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.19373,429,2264,0.17744,0.21001
2006,66 and older,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.56040,181,303,0.50442,0.61638
2006,66 and older,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.24897,66,303,0.20020,0.29774
2006,66 and older,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.18274,56,303,0.13915,0.22632
2006,66 and older,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.47553,360,798,0.44086,0.51020
2006,66 and older,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.52447,438,798,0.48980,0.55914
2007,17-29 y.,Lower Secondary Level,(1b) General Elementary School,0.45287,264,654,0.41470,0.49105
2007,17-29 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.54713,390,654,0.50895,0.58530
2007,17-29 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.24046,294,1467,0.21858,0.26233
2007,17-29 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.38916,560,1467,0.36420,0.41412
2007,17-29 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.36703,613,1467,0.34236,0.39170
2007,17-29 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.34044,80,222,0.27797,0.40292
2007,17-29 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.65956,142,222,0.59708,0.72203
2007,30-45 y.,Primary Level,(1a) Inadequately completed,0.84920,41,41,0.73830,0.96010
2007,30-45 y.,Lower Secondary Level,(1b) General Elementary School,0.80138,267,335,0.75859,0.84417
2007,30-45 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.19862,68,335,0.15583,0.24141
2007,30-45 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.40399,1071,2829,0.38590,0.42207
2007,30-45 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.55232,1646,2829,0.53399,0.57065
2007,30-45 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.04068,112,2829,0.03340,0.04796
2007,30-45 y.,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.18424,98,552,0.15187,0.21661
2007,30-45 y.,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.48806,289,552,0.44632,0.52980
2007,30-45 y.,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.32770,165,552,0.28851,0.36689
2007,30-45 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.38288,542,1377,0.35720,0.40856
2007,30-45 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.61712,835,1377,0.59144,0.64280
2007,46-65 y.,Primary Level,(1a) Inadequately completed,0.93313,65,65,0.87193,0.99433
2007,46-65 y.,Lower Secondary Level,(1b) General Elementary School,0.90617,447,500,0.88058,0.93175
2007,46-65 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.09383,53,500,0.06825,0.11942
2007,46-65 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.59841,2001,3611,0.58242,0.61440
2007,46-65 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.37797,1551,3611,0.36215,0.39379
2007,46-65 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.01764,59,3611,0.01334,0.02193
2007,46-65 y.,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.31182,171,610,0.27502,0.34861
2007,46-65 y.,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.47552,297,610,0.43586,0.51519
2007,46-65 y.,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.20928,142,610,0.17697,0.24159
2007,46-65 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.39966,735,1975,0.37805,0.42127
2007,46-65 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.60034,1240,1975,0.57873,0.62195
2007,66 and older,Primary Level,(1a) Inadequately completed,0.98514,51,51,0.95161,1.01868
2007,66 and older,Lower Secondary Level,(1b) General Elementary School,0.94849,729,767,0.93284,0.96415
2007,66 and older,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.05151,38,767,0.03585,0.06716
2007,66 and older,Upper Secondary Level,(1c) Basic Vocational Qualification,0.79080,1791,2236,0.77394,0.80767
2007,66 and older,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.19317,445,2236,0.17680,0.20954
2007,66 and older,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.55600,180,307,0.50033,0.61167
2007,66 and older,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.25406,68,307,0.20528,0.30283
2007,66 and older,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.18842,59,307,0.14460,0.23223
2007,66 and older,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.46829,358,815,0.43401,0.50257
2007,66 and older,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.53171,457,815,0.49743,0.56599
2008,17-29 y.,Lower Secondary Level,(1b) General Elementary School,0.44234,233,589,0.40220,0.48249
2008,17-29 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.55766,356,589,0.51751,0.59780
2008,17-29 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.21467,242,1292,0.19227,0.23707
2008,17-29 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.40790,515,1292,0.38109,0.43471
2008,17-29 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.37344,535,1292,0.34706,0.39983
2008,17-29 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.39645,89,237,0.33404,0.45886
2008,17-29 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.60355,148,237,0.54114,0.66596
2008,30-45 y.,Primary Level,(1a) Inadequately completed,0.86378,39,39,0.75472,0.97285
2008,30-45 y.,Lower Secondary Level,(1b) General Elementary School,0.81597,249,313,0.77297,0.85897
2008,30-45 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.18403,64,313,0.14103,0.22703
2008,30-45 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.40266,959,2589,0.38376,0.42155
2008,30-45 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.54369,1515,2589,0.52450,0.56288
2008,30-45 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.04950,115,2589,0.04114,0.05786
2008,30-45 y.,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.20506,90,475,0.16871,0.24140
2008,30-45 y.,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.48117,243,475,0.43618,0.52615
2008,30-45 y.,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.31378,142,475,0.27200,0.35555
2008,30-45 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.37204,485,1235,0.34507,0.39900
2008,30-45 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.62796,750,1235,0.60100,0.65493
2008,46-65 y.,Primary Level,(1a) Inadequately completed,0.91897,54,54,0.84551,0.99244
2008,46-65 y.,Lower Secondary Level,(1b) General Elementary School,0.90406,392,442,0.87657,0.93155
2008,46-65 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.09594,50,442,0.06845,0.12343
2008,46-65 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.57614,1848,3451,0.55965,0.59263
2008,46-65 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.39897,1544,3451,0.38263,0.41531
2008,46-65 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.01828,59,3451,0.01381,0.02275
2008,46-65 y.,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.29809,158,579,0.26079,0.33538
2008,46-65 y.,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.47616,284,579,0.43544,0.51687
2008,46-65 y.,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.22235,137,579,0.18845,0.25625
2008,46-65 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.39492,696,1851,0.37264,0.41719
2008,46-65 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.60508,1155,1851,0.58281,0.62736
2008,66 and older,Primary Level,(1a) Inadequately completed,0.99699,41,41,0.98002,1.01397
2008,66 and older,Lower Secondary Level,(1b) General Elementary School,0.94516,684,721,0.92853,0.96179
2008,66 and older,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.05484,37,721,0.03821,0.07147
2008,66 and older,Upper Secondary Level,(1c) Basic Vocational Qualification,0.78939,1760,2202,0.77236,0.80643
2008,66 and older,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.19525,442,2202,0.17869,0.21181
2008,66 and older,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.55330,181,310,0.49786,0.60873
2008,66 and older,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.26364,72,310,0.21452,0.31277
2008,66 and older,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.18162,57,310,0.13863,0.22461
2008,66 and older,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.47072,380,869,0.43751,0.50392
2008,66 and older,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.52928,489,869,0.49608,0.56249
2009,17-29 y.,Lower Secondary Level,(1b) General Elementary School,0.45122,215,518,0.40832,0.49411
2009,17-29 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.54878,303,518,0.50589,0.59168
2009,17-29 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.21671,206,1149,0.19287,0.24054
2009,17-29 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.39071,447,1149,0.36248,0.41893
2009,17-29 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.39215,496,1149,0.36391,0.42039
2009,17-29 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.35587,84,246,0.29591,0.41582
2009,17-29 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.64413,162,246,0.58418,0.70409
2009,30-45 y.,Primary Level,(1a) Inadequately completed,0.86444,39,39,0.75560,0.97328
2009,30-45 y.,Lower Secondary Level,(1b) General Elementary School,0.78204,204,270,0.73270,0.83138
2009,30-45 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.21796,66,270,0.16862,0.26730
2009,30-45 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.39024,821,2306,0.37032,0.41015
2009,30-45 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.54911,1378,2306,0.52880,0.56943
2009,30-45 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.05549,107,2306,0.04614,0.06484
2009,30-45 y.,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.18744,80,431,0.15055,0.22433
2009,30-45 y.,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.47688,219,431,0.42967,0.52409
2009,30-45 y.,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.33568,132,431,0.29105,0.38032
2009,30-45 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.37289,462,1149,0.34492,0.40087
2009,30-45 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.62711,687,1149,0.59913,0.65508
2009,46-65 y.,Primary Level,(1a) Inadequately completed,0.91006,45,45,0.82553,0.99460
2009,46-65 y.,Lower Secondary Level,(1b) General Elementary School,0.89187,343,389,0.86097,0.92277
2009,46-65 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.10813,46,389,0.07723,0.13903
