year,migback,sampreg,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,Indirect migration background,West,(2c_gen) General Maturity Certificate,0.05208,202,1943,0.04220,0.06197
2013,Indirect migration background,West,(2c_voc) Vocational Maturity Certificate,0.03057,149,1943,0.02291,0.03823
2013,Indirect migration background,West,(3a) Lower Tertiary Education,0.02855,84,1943,0.02114,0.03596
2013,Indirect migration background,West,(3b) Higher Tertiary Education,0.04951,197,1943,0.03986,0.05916
2014,No migration background,West,(0) No qualification (yet),0.01766,489,14892,0.01554,0.01977
2014,No migration background,West,(1a) Inadequately completed,0.00758,146,14892,0.00619,0.00897
2014,No migration background,West,(1b) General Elementary School,0.06750,1049,14892,0.06347,0.07153
2014,No migration background,West,(1c) Basic Vocational Qualification,0.24421,3722,14892,0.23731,0.25111
2014,No migration background,West,(2) Intermediate General/Vocational Qualification,0.21643,3994,14892,0.20982,0.22305
2014,No migration background,West,(2c_gen) General Maturity Certificate,0.03346,596,14892,0.03057,0.03634
2014,No migration background,West,(2c_voc) Vocational Maturity Certificate,0.07792,1375,14892,0.07362,0.08223
2014,No migration background,West,(3a) Lower Tertiary Education,0.07425,1325,14892,0.07004,0.07846
2014,No migration background,West,(3b) Higher Tertiary Education,0.10856,2196,14892,0.10356,0.11355
2014,No migration background,East,(0) No qualification (yet),0.00838,86,5061,0.00587,0.01089
2014,No migration background,East,(1a) Inadequately completed,0.00861,44,5061,0.00607,0.01116
2014,No migration background,East,(1b) General Elementary School,0.04149,197,5061,0.03600,0.04699
2014,No migration background,East,(1c) Basic Vocational Qualification,0.16834,918,5061,0.15803,0.17865
2014,No migration background,East,(2) Intermediate General/Vocational Qualification,0.35284,2063,5061,0.33967,0.36600
2014,No migration background,East,(2c_gen) General Maturity Certificate,0.02045,124,5061,0.01655,0.02435
2014,No migration background,East,(2c_voc) Vocational Maturity Certificate,0.05367,321,5061,0.04746,0.05988
2014,No migration background,East,(3a) Lower Tertiary Education,0.09874,626,5061,0.09052,0.10696
2014,No migration background,East,(3b) Higher Tertiary Education,0.09596,682,5061,0.08784,0.10407
2014,Direct migration background,West,(0) No qualification (yet),0.01085,96,4800,0.00792,0.01378
2014,Direct migration background,West,(1a) Inadequately completed,0.06786,306,4800,0.06074,0.07498
2014,Direct migration background,West,(1b) General Elementary School,0.18298,887,4800,0.17204,0.19392
2014,Direct migration background,West,(1c) Basic Vocational Qualification,0.19038,916,4800,0.17927,0.20148
2014,Direct migration background,West,(2) Intermediate General/Vocational Qualification,0.06809,423,4800,0.06096,0.07522
2014,Direct migration background,West,(2c_gen) General Maturity Certificate,0.10036,503,4800,0.09186,0.10886
2014,Direct migration background,West,(2c_voc) Vocational Maturity Certificate,0.12203,633,4800,0.11277,0.13129
2014,Direct migration background,West,(3a) Lower Tertiary Education,0.03209,121,4800,0.02710,0.03707
2014,Direct migration background,West,(3b) Higher Tertiary Education,0.16146,915,4800,0.15105,0.17187
2014,Direct migration background,East,(1b) General Elementary School,0.14319,57,270,0.10133,0.18505
2014,Direct migration background,East,(1c) Basic Vocational Qualification,0.17459,74,270,0.12922,0.21995
2014,Direct migration background,East,(2c_voc) Vocational Maturity Certificate,0.08140,42,270,0.04873,0.11408
2014,Direct migration background,East,(3b) Higher Tertiary Education,0.27000,97,270,0.21695,0.32306
2014,Indirect migration background,West,(0) No qualification (yet),0.04991,191,1606,0.03926,0.06057
2014,Indirect migration background,West,(1a) Inadequately completed,0.01045,34,1606,0.00548,0.01543
2014,Indirect migration background,West,(1b) General Elementary School,0.05223,217,1606,0.04134,0.06311
2014,Indirect migration background,West,(1c) Basic Vocational Qualification,0.07566,217,1606,0.06272,0.08860
2014,Indirect migration background,West,(2) Intermediate General/Vocational Qualification,0.11662,405,1606,0.10092,0.13232
2014,Indirect migration background,West,(2c_gen) General Maturity Certificate,0.06217,182,1606,0.05036,0.07399
2014,Indirect migration background,West,(2c_voc) Vocational Maturity Certificate,0.03413,131,1606,0.02525,0.04301
2014,Indirect migration background,West,(3a) Lower Tertiary Education,0.03454,79,1606,0.02561,0.04348
2014,Indirect migration background,West,(3b) Higher Tertiary Education,0.04733,150,1606,0.03694,0.05772
2014,Indirect migration background,East,(2) Intermediate General/Vocational Qualification,0.12970,34,34,0.01507,0.24432
2015,No migration background,West,(0) No qualification (yet),0.01551,411,14125,0.01347,0.01755
2015,No migration background,West,(1a) Inadequately completed,0.00764,134,14125,0.00620,0.00907
2015,No migration background,West,(1b) General Elementary School,0.06432,968,14125,0.06027,0.06836
2015,No migration background,West,(1c) Basic Vocational Qualification,0.23573,3442,14125,0.22873,0.24273
2015,No migration background,West,(2) Intermediate General/Vocational Qualification,0.21982,3821,14125,0.21299,0.22665
2015,No migration background,West,(2c_gen) General Maturity Certificate,0.03327,620,14125,0.03031,0.03623
2015,No migration background,West,(2c_voc) Vocational Maturity Certificate,0.07948,1316,14125,0.07502,0.08394
2015,No migration background,West,(3a) Lower Tertiary Education,0.07796,1309,14125,0.07354,0.08238
2015,No migration background,West,(3b) Higher Tertiary Education,0.11141,2104,14125,0.10622,0.11660
2015,No migration background,East,(0) No qualification (yet),0.01001,90,4822,0.00720,0.01282
2015,No migration background,East,(1a) Inadequately completed,0.00916,44,4822,0.00647,0.01185
2015,No migration background,East,(1b) General Elementary School,0.04093,193,4822,0.03534,0.04653
2015,No migration background,East,(1c) Basic Vocational Qualification,0.16428,854,4822,0.15382,0.17474
2015,No migration background,East,(2) Intermediate General/Vocational Qualification,0.35873,1966,4822,0.34519,0.37226
2015,No migration background,East,(2c_gen) General Maturity Certificate,0.02002,119,4822,0.01607,0.02398
2015,No migration background,East,(2c_voc) Vocational Maturity Certificate,0.05075,295,4822,0.04456,0.05695
2015,No migration background,East,(3a) Lower Tertiary Education,0.09502,597,4822,0.08674,0.10329
2015,No migration background,East,(3b) Higher Tertiary Education,0.09883,664,4822,0.09041,0.10726
2015,Direct migration background,West,(0) No qualification (yet),0.00662,90,5498,0.00448,0.00877
2015,Direct migration background,West,(1a) Inadequately completed,0.06400,365,5498,0.05753,0.07047
2015,Direct migration background,West,(1b) General Elementary School,0.17510,910,5498,0.16506,0.18515
2015,Direct migration background,West,(1c) Basic Vocational Qualification,0.18587,953,5498,0.17559,0.19616
2015,Direct migration background,West,(2) Intermediate General/Vocational Qualification,0.07348,412,5498,0.06658,0.08037
2015,Direct migration background,West,(2c_gen) General Maturity Certificate,0.09637,598,5498,0.08857,0.10418
2015,Direct migration background,West,(2c_voc) Vocational Maturity Certificate,0.13132,802,5498,0.12239,0.14025
2015,Direct migration background,West,(3a) Lower Tertiary Education,0.02995,122,5498,0.02544,0.03446
2015,Direct migration background,West,(3b) Higher Tertiary Education,0.17432,1246,5498,0.16429,0.18435
2015,Direct migration background,East,(1b) General Elementary School,0.11268,58,370,0.08041,0.14494
2015,Direct migration background,East,(1c) Basic Vocational Qualification,0.20012,94,370,0.15930,0.24094
2015,Direct migration background,East,(2c_gen) General Maturity Certificate,0.08479,37,370,0.05637,0.11321
2015,Direct migration background,East,(2c_voc) Vocational Maturity Certificate,0.10356,55,370,0.07247,0.13465
2015,Direct migration background,East,(3b) Higher Tertiary Education,0.26974,126,370,0.22446,0.31503
2015,Indirect migration background,West,(0) No qualification (yet),0.03687,157,1462,0.02721,0.04654
2015,Indirect migration background,West,(1b) General Elementary School,0.04645,184,1462,0.03566,0.05724
2015,Indirect migration background,West,(1c) Basic Vocational Qualification,0.07812,213,1462,0.06436,0.09188
2015,Indirect migration background,West,(2) Intermediate General/Vocational Qualification,0.11712,386,1462,0.10063,0.13361
2015,Indirect migration background,West,(2c_gen) General Maturity Certificate,0.05977,178,1462,0.04762,0.07193
2015,Indirect migration background,West,(2c_voc) Vocational Maturity Certificate,0.03372,121,1462,0.02446,0.04298
2015,Indirect migration background,West,(3a) Lower Tertiary Education,0.03987,79,1462,0.02984,0.04991
2015,Indirect migration background,West,(3b) Higher Tertiary Education,0.05246,144,1462,0.04103,0.06389
2015,Indirect migration background,East,(2) Intermediate General/Vocational Qualification,0.10093,32,32,-0.00511,0.20698
2016,No migration background,West,(0) No qualification (yet),0.01616,397,13093,0.01400,0.01832
2016,No migration background,West,(1a) Inadequately completed,0.00720,118,13093,0.00575,0.00865
2016,No migration background,West,(1b) General Elementary School,0.06271,891,13093,0.05855,0.06686
2016,No migration background,West,(1c) Basic Vocational Qualification,0.22977,3172,13093,0.22257,0.23698
2016,No migration background,West,(2) Intermediate General/Vocational Qualification,0.21951,3497,13093,0.21242,0.22660
2016,No migration background,West,(2c_gen) General Maturity Certificate,0.03272,544,13093,0.02968,0.03577
2016,No migration background,West,(2c_voc) Vocational Maturity Certificate,0.08291,1250,13093,0.07818,0.08763
2016,No migration background,West,(3a) Lower Tertiary Education,0.07716,1243,13093,0.07259,0.08173
2016,No migration background,West,(3b) Higher Tertiary Education,0.11251,1981,13093,0.10710,0.11792
2016,No migration background,East,(0) No qualification (yet),0.00925,89,4524,0.00646,0.01204
2016,No migration background,East,(1a) Inadequately completed,0.00860,38,4524,0.00591,0.01129
2016,No migration background,East,(1b) General Elementary School,0.03582,174,4524,0.03041,0.04124
2016,No migration background,East,(1c) Basic Vocational Qualification,0.14891,767,4524,0.13854,0.15929
2016,No migration background,East,(2) Intermediate General/Vocational Qualification,0.35983,1857,4524,0.34584,0.37382
2016,No migration background,East,(2c_gen) General Maturity Certificate,0.02286,119,4524,0.01851,0.02722
2016,No migration background,East,(2c_voc) Vocational Maturity Certificate,0.05432,282,4524,0.04772,0.06093
2016,No migration background,East,(3a) Lower Tertiary Education,0.09703,559,4524,0.08840,0.10566
2016,No migration background,East,(3b) Higher Tertiary Education,0.10059,639,4524,0.09182,0.10935
2016,Direct migration background,West,(0) No qualification (yet),0.00753,185,6946,0.00550,0.00957
2016,Direct migration background,West,(1a) Inadequately completed,0.06507,1145,6946,0.05927,0.07087
2016,Direct migration background,West,(1b) General Elementary School,0.17435,1174,6946,0.16542,0.18327
2016,Direct migration background,West,(1c) Basic Vocational Qualification,0.18914,908,6946,0.17993,0.19835
2016,Direct migration background,West,(2) Intermediate General/Vocational Qualification,0.06435,362,6946,0.05858,0.07012
2016,Direct migration background,West,(2c_gen) General Maturity Certificate,0.08416,760,6946,0.07763,0.09068
2016,Direct migration background,West,(2c_voc) Vocational Maturity Certificate,0.13830,786,6946,0.13018,0.14642
2016,Direct migration background,West,(3a) Lower Tertiary Education,0.03361,122,6946,0.02937,0.03784
2016,Direct migration background,West,(3b) Higher Tertiary Education,0.17323,1504,6946,0.16433,0.18213
2016,Direct migration background,East,(0) No qualification (yet),0.00902,32,829,0.00258,0.01546
2016,Direct migration background,East,(1a) Inadequately completed,0.04738,205,829,0.03291,0.06185
2016,Direct migration background,East,(1b) General Elementary School,0.10855,131,829,0.08736,0.12974
2016,Direct migration background,East,(1c) Basic Vocational Qualification,0.17811,98,829,0.15205,0.20417
2016,Direct migration background,East,(2c_gen) General Maturity Certificate,0.06688,89,829,0.04987,0.08390
2016,Direct migration background,East,(2c_voc) Vocational Maturity Certificate,0.11179,64,829,0.09032,0.13325
2016,Direct migration background,East,(3b) Higher Tertiary Education,0.26560,210,829,0.23552,0.29569
2016,Indirect migration background,West,(0) No qualification (yet),0.03708,153,1350,0.02700,0.04717
2016,Indirect migration background,West,(1b) General Elementary School,0.05218,168,1350,0.04031,0.06405
2016,Indirect migration background,West,(1c) Basic Vocational Qualification,0.08255,187,1350,0.06786,0.09724
2016,Indirect migration background,West,(2) Intermediate General/Vocational Qualification,0.12123,354,1350,0.10381,0.13865
2016,Indirect migration background,West,(2c_gen) General Maturity Certificate,0.06673,175,1350,0.05342,0.08005
2016,Indirect migration background,West,(2c_voc) Vocational Maturity Certificate,0.03749,115,1350,0.02735,0.04763
2016,Indirect migration background,West,(3a) Lower Tertiary Education,0.04026,67,1350,0.02977,0.05075
2016,Indirect migration background,West,(3b) Higher Tertiary Education,0.05397,131,1350,0.04191,0.06603
2016,Indirect migration background,East,(2) Intermediate General/Vocational Qualification,0.11388,31,31,0.00020,0.22755
2017,No migration background,West,(0) No qualification (yet),0.01686,427,14860,0.01479,0.01893
2017,No migration background,West,(1a) Inadequately completed,0.00823,146,14860,0.00678,0.00968
2017,No migration background,West,(1b) General Elementary School,0.06257,954,14860,0.05867,0.06646
2017,No migration background,West,(1c) Basic Vocational Qualification,0.22170,3344,14860,0.21502,0.22838
2017,No migration background,West,(2) Intermediate General/Vocational Qualification,0.22555,4073,14860,0.21883,0.23227
2017,No migration background,West,(2c_gen) General Maturity Certificate,0.03261,693,14860,0.02976,0.03547
2017,No migration background,West,(2c_voc) Vocational Maturity Certificate,0.07985,1471,14860,0.07550,0.08421
2017,No migration background,West,(3a) Lower Tertiary Education,0.07978,1461,14860,0.07542,0.08413
2017,No migration background,West,(3b) Higher Tertiary Education,0.11517,2291,14860,0.11004,0.12030
2017,No migration background,East,(0) No qualification (yet),0.01268,112,5054,0.00960,0.01577
2017,No migration background,East,(1a) Inadequately completed,0.00978,46,5054,0.00707,0.01249
2017,No migration background,East,(1b) General Elementary School,0.03662,189,5054,0.03144,0.04180
2017,No migration background,East,(1c) Basic Vocational Qualification,0.14166,780,5054,0.13204,0.15127
2017,No migration background,East,(2) Intermediate General/Vocational Qualification,0.36155,2149,5054,0.34831,0.37480
2017,No migration background,East,(2c_gen) General Maturity Certificate,0.02421,148,5054,0.01997,0.02844
2017,No migration background,East,(2c_voc) Vocational Maturity Certificate,0.05683,344,5054,0.05045,0.06321
2017,No migration background,East,(3a) Lower Tertiary Education,0.09091,591,5054,0.08298,0.09883
2017,No migration background,East,(3b) Higher Tertiary Education,0.10411,695,5054,0.09569,0.11254
2017,Direct migration background,West,(0) No qualification (yet),0.00783,175,7688,0.00586,0.00980
2017,Direct migration background,West,(1a) Inadequately completed,0.07903,1549,7688,0.07300,0.08506
2017,Direct migration background,West,(1b) General Elementary School,0.17245,1389,7688,0.16400,0.18090
2017,Direct migration background,West,(1c) Basic Vocational Qualification,0.17722,851,7688,0.16869,0.18576
2017,Direct migration background,West,(2) Intermediate General/Vocational Qualification,0.06711,369,7688,0.06152,0.07271
2017,Direct migration background,West,(2c_gen) General Maturity Certificate,0.08608,883,7688,0.07981,0.09235
2017,Direct migration background,West,(2c_voc) Vocational Maturity Certificate,0.12935,743,7688,0.12185,0.13685
2017,Direct migration background,West,(3a) Lower Tertiary Education,0.02778,113,7688,0.02411,0.03146
2017,Direct migration background,West,(3b) Higher Tertiary Education,0.17949,1616,7688,0.17091,0.18807
2017,Direct migration background,East,(1a) Inadequately completed,0.06599,248,888,0.04965,0.08233
2017,Direct migration background,East,(1b) General Elementary School,0.09948,162,888,0.07978,0.11917
2017,Direct migration background,East,(1c) Basic Vocational Qualification,0.14202,95,888,0.11904,0.16499
2017,Direct migration background,East,(2c_gen) General Maturity Certificate,0.09322,114,888,0.07409,0.11235
2017,Direct migration background,East,(2c_voc) Vocational Maturity Certificate,0.10816,60,888,0.08772,0.12860
2017,Direct migration background,East,(3b) Higher Tertiary Education,0.23351,209,888,0.20567,0.26135
2017,Indirect migration background,West,(0) No qualification (yet),0.03772,179,1480,0.02801,0.04743
2017,Indirect migration background,West,(1b) General Elementary School,0.04794,157,1480,0.03705,0.05882
2017,Indirect migration background,West,(1c) Basic Vocational Qualification,0.07635,186,1480,0.06282,0.08988
2017,Indirect migration background,West,(2) Intermediate General/Vocational Qualification,0.11741,379,1480,0.10100,0.13381
2017,Indirect migration background,West,(2c_gen) General Maturity Certificate,0.06472,214,1480,0.05218,0.07726
2017,Indirect migration background,West,(2c_voc) Vocational Maturity Certificate,0.04356,126,1480,0.03316,0.05396
2017,Indirect migration background,West,(3a) Lower Tertiary Education,0.04154,90,1480,0.03137,0.05170
2017,Indirect migration background,West,(3b) Higher Tertiary Education,0.05483,149,1480,0.04323,0.06644
2018,No migration background,West,(0) No qualification (yet),0.01288,334,14187,0.01103,0.01474
2018,No migration background,West,(1a) Inadequately completed,0.00760,146,14187,0.00617,0.00903
2018,No migration background,West,(1b) General Elementary School,0.06231,926,14187,0.05833,0.06629
2018,No migration background,West,(1c) Basic Vocational Qualification,0.21614,3129,14187,0.20936,0.22291
2018,No migration background,West,(2) Intermediate General/Vocational Qualification,0.22188,3835,14187,0.21504,0.22871
2018,No migration background,West,(2c_gen) General Maturity Certificate,0.03405,702,14187,0.03106,0.03703
2018,No migration background,West,(2c_voc) Vocational Maturity Certificate,0.08457,1447,14187,0.08000,0.08915
2018,No migration background,West,(3a) Lower Tertiary Education,0.08444,1443,14187,0.07987,0.08902
2018,No migration background,West,(3b) Higher Tertiary Education,0.11863,2225,14187,0.11331,0.12395
2018,No migration background,East,(0) No qualification (yet),0.01691,109,4963,0.01333,0.02050
2018,No migration background,East,(1a) Inadequately completed,0.00847,48,4963,0.00592,0.01102
2018,No migration background,East,(1b) General Elementary School,0.03559,206,4963,0.03044,0.04075
2018,No migration background,East,(1c) Basic Vocational Qualification,0.13328,730,4963,0.12382,0.14273
2018,No migration background,East,(2) Intermediate General/Vocational Qualification,0.36507,2134,4963,0.35168,0.37847
2018,No migration background,East,(2c_gen) General Maturity Certificate,0.03028,152,4963,0.02551,0.03504
2018,No migration background,East,(2c_voc) Vocational Maturity Certificate,0.05929,338,4963,0.05272,0.06586
2018,No migration background,East,(3a) Lower Tertiary Education,0.09386,575,4963,0.08574,0.10197
2018,No migration background,East,(3b) Higher Tertiary Education,0.09940,671,4963,0.09107,0.10772
2018,Direct migration background,West,(0) No qualification (yet),0.00608,154,7116,0.00428,0.00789
2018,Direct migration background,West,(1a) Inadequately completed,0.08109,1466,7116,0.07474,0.08743
2018,Direct migration background,West,(1b) General Elementary School,0.16033,1263,7116,0.15180,0.16886
2018,Direct migration background,West,(1c) Basic Vocational Qualification,0.18195,785,7116,0.17299,0.19092
2018,Direct migration background,West,(2) Intermediate General/Vocational Qualification,0.06777,359,7116,0.06193,0.07361
2018,Direct migration background,West,(2c_gen) General Maturity Certificate,0.08572,825,7116,0.07922,0.09223
2018,Direct migration background,West,(2c_voc) Vocational Maturity Certificate,0.12430,671,7116,0.11663,0.13196
2018,Direct migration background,West,(3a) Lower Tertiary Education,0.03336,120,7116,0.02919,0.03754
2018,Direct migration background,West,(3b) Higher Tertiary Education,0.17937,1473,7116,0.17046,0.18829
2018,Direct migration background,East,(1a) Inadequately completed,0.06874,221,814,0.05135,0.08614
2018,Direct migration background,East,(1b) General Elementary School,0.10138,160,814,0.08063,0.12212
2018,Direct migration background,East,(1c) Basic Vocational Qualification,0.14624,82,814,0.12195,0.17053
2018,Direct migration background,East,(2c_gen) General Maturity Certificate,0.07045,95,814,0.05285,0.08804
2018,Direct migration background,East,(2c_voc) Vocational Maturity Certificate,0.08413,52,814,0.06505,0.10321
2018,Direct migration background,East,(3b) Higher Tertiary Education,0.30669,204,814,0.27499,0.33839
2018,Indirect migration background,West,(0) No qualification (yet),0.03422,155,1463,0.02490,0.04354
2018,Indirect migration background,West,(1a) Inadequately completed,0.00970,36,1463,0.00468,0.01473
2018,Indirect migration background,West,(1b) General Elementary School,0.05418,160,1463,0.04257,0.06578
2018,Indirect migration background,West,(1c) Basic Vocational Qualification,0.07265,191,1463,0.05934,0.08595
2018,Indirect migration background,West,(2) Intermediate General/Vocational Qualification,0.11993,376,1463,0.10328,0.13658
2018,Indirect migration background,West,(2c_gen) General Maturity Certificate,0.06043,196,1463,0.04822,0.07265
2018,Indirect migration background,West,(2c_voc) Vocational Maturity Certificate,0.04371,121,1463,0.03323,0.05418
2018,Indirect migration background,West,(3a) Lower Tertiary Education,0.04647,92,1463,0.03568,0.05726
2018,Indirect migration background,West,(3b) Higher Tertiary Education,0.05549,136,1463,0.04375,0.06722
2019,No migration background,West,(0) No qualification (yet),0.01238,307,14735,0.01059,0.01416
2019,No migration background,West,(1a) Inadequately completed,0.00730,137,14735,0.00593,0.00868
2019,No migration background,West,(1b) General Elementary School,0.05956,842,14735,0.05574,0.06338
2019,No migration background,West,(1c) Basic Vocational Qualification,0.20572,2999,14735,0.19919,0.21225
2019,No migration background,West,(2) Intermediate General/Vocational Qualification,0.22463,3978,14735,0.21789,0.23137
2019,No migration background,West,(2c_gen) General Maturity Certificate,0.03579,760,14735,0.03279,0.03879
2019,No migration background,West,(2c_voc) Vocational Maturity Certificate,0.08599,1572,14735,0.08146,0.09052
2019,No migration background,West,(3a) Lower Tertiary Education,0.08374,1595,14735,0.07926,0.08821
2019,No migration background,West,(3b) Higher Tertiary Education,0.12264,2545,14735,0.11734,0.12793
2019,No migration background,East,(0) No qualification (yet),0.01346,89,5049,0.01028,0.01664
2019,No migration background,East,(1a) Inadequately completed,0.00851,42,5049,0.00598,0.01104
2019,No migration background,East,(1b) General Elementary School,0.03469,186,5049,0.02964,0.03974
2019,No migration background,East,(1c) Basic Vocational Qualification,0.12672,644,5049,0.11755,0.13590
2019,No migration background,East,(2) Intermediate General/Vocational Qualification,0.36655,2122,5049,0.35326,0.37984
2019,No migration background,East,(2c_gen) General Maturity Certificate,0.02730,153,5049,0.02281,0.03180
2019,No migration background,East,(2c_voc) Vocational Maturity Certificate,0.06105,361,5049,0.05444,0.06765
2019,No migration background,East,(3a) Lower Tertiary Education,0.09933,627,5049,0.09108,0.10758
2019,No migration background,East,(3b) Higher Tertiary Education,0.10146,825,5049,0.09313,0.10979
2019,Direct migration background,West,(0) No qualification (yet),0.00566,66,6356,0.00381,0.00750
2019,Direct migration background,West,(1a) Inadequately completed,0.08705,1403,6356,0.08011,0.09398
2019,Direct migration background,West,(1b) General Elementary School,0.15381,1082,6356,0.14494,0.16268
2019,Direct migration background,West,(1c) Basic Vocational Qualification,0.17861,679,6356,0.16920,0.18803
2019,Direct migration background,West,(2) Intermediate General/Vocational Qualification,0.06749,332,6356,0.06132,0.07366
2019,Direct migration background,West,(2c_gen) General Maturity Certificate,0.08429,700,6356,0.07746,0.09112
2019,Direct migration background,West,(2c_voc) Vocational Maturity Certificate,0.13040,608,6356,0.12212,0.13868
2019,Direct migration background,West,(3a) Lower Tertiary Education,0.02982,117,6356,0.02564,0.03401
2019,Direct migration background,West,(3b) Higher Tertiary Education,0.19086,1369,6356,0.18120,0.20052
2019,Direct migration background,East,(1a) Inadequately completed,0.05476,188,681,0.03766,0.07186
2019,Direct migration background,East,(1b) General Elementary School,0.11876,131,681,0.09445,0.14308
2019,Direct migration background,East,(1c) Basic Vocational Qualification,0.14532,71,681,0.11883,0.17181
2019,Direct migration background,East,(2c_gen) General Maturity Certificate,0.06757,76,681,0.04871,0.08644
2019,Direct migration background,East,(2c_voc) Vocational Maturity Certificate,0.08518,44,681,0.06420,0.10616
2019,Direct migration background,East,(3b) Higher Tertiary Education,0.27621,171,681,0.24260,0.30981
2019,Indirect migration background,West,(0) No qualification (yet),0.02916,137,1376,0.02026,0.03805
2019,Indirect migration background,West,(1b) General Elementary School,0.04826,133,1376,0.03693,0.05959
2019,Indirect migration background,West,(1c) Basic Vocational Qualification,0.07171,170,1376,0.05807,0.08535
2019,Indirect migration background,West,(2) Intermediate General/Vocational Qualification,0.11251,341,1376,0.09581,0.12921
2019,Indirect migration background,West,(2c_gen) General Maturity Certificate,0.06937,196,1376,0.05594,0.08280
2019,Indirect migration background,West,(2c_voc) Vocational Maturity Certificate,0.05250,138,1376,0.04071,0.06429
2019,Indirect migration background,West,(3a) Lower Tertiary Education,0.04412,103,1376,0.03326,0.05497
2019,Indirect migration background,West,(3b) Higher Tertiary Education,0.05463,158,1376,0.04262,0.06664
2020,No migration background,West,(0) No qualification (yet),0.01366,328,13681,0.01171,0.01560
2020,No migration background,West,(1a) Inadequately completed,0.00705,120,13681,0.00565,0.00846
2020,No migration background,West,(1b) General Elementary School,0.05794,761,13681,0.05402,0.06185
2020,No migration background,West,(1c) Basic Vocational Qualification,0.19991,2692,13681,0.19321,0.20661
2020,No migration background,West,(2) Intermediate General/Vocational Qualification,0.22028,3652,13681,0.21334,0.22723
2020,No migration background,West,(2c_gen) General Maturity Certificate,0.03547,698,13681,0.03237,0.03857
2020,No migration background,West,(2c_voc) Vocational Maturity Certificate,0.08886,1501,13681,0.08409,0.09363
2020,No migration background,West,(3a) Lower Tertiary Education,0.08773,1514,13681,0.08299,0.09247
2020,No migration background,West,(3b) Higher Tertiary Education,0.12385,2415,13681,0.11833,0.12937
2020,No migration background,East,(0) No qualification (yet),0.01819,104,4661,0.01435,0.02203
2020,No migration background,East,(1a) Inadequately completed,0.00649,31,4661,0.00419,0.00880
2020,No migration background,East,(1b) General Elementary School,0.03292,169,4661,0.02779,0.03804
2020,No migration background,East,(1c) Basic Vocational Qualification,0.12136,580,4661,0.11198,0.13073
2020,No migration background,East,(2) Intermediate General/Vocational Qualification,0.36064,1949,4661,0.34685,0.37442
2020,No migration background,East,(2c_gen) General Maturity Certificate,0.03006,149,4661,0.02516,0.03497
2020,No migration background,East,(2c_voc) Vocational Maturity Certificate,0.06062,327,4661,0.05377,0.06747
2020,No migration background,East,(3a) Lower Tertiary Education,0.09956,589,4661,0.09097,0.10816
2020,No migration background,East,(3b) Higher Tertiary Education,0.10630,763,4661,0.09745,0.11515
2020,Direct migration background,West,(0) No qualification (yet),0.00774,157,7779,0.00579,0.00969
2020,Direct migration background,West,(1a) Inadequately completed,0.08208,1519,7779,0.07598,0.08818
2020,Direct migration background,West,(1b) General Elementary School,0.16049,1327,7779,0.15233,0.16865
2020,Direct migration background,West,(1c) Basic Vocational Qualification,0.17069,734,7779,0.16233,0.17905
2020,Direct migration background,West,(2) Intermediate General/Vocational Qualification,0.07313,334,7779,0.06734,0.07891
2020,Direct migration background,West,(2c_gen) General Maturity Certificate,0.07956,1029,7779,0.07354,0.08557
2020,Direct migration background,West,(2c_voc) Vocational Maturity Certificate,0.11588,761,7779,0.10876,0.12299
2020,Direct migration background,West,(3a) Lower Tertiary Education,0.03529,123,7779,0.03119,0.03940
2020,Direct migration background,West,(3b) Higher Tertiary Education,0.19220,1795,7779,0.18344,0.20095
2020,Direct migration background,East,(0) No qualification (yet),0.01397,33,945,0.00648,0.02146
2020,Direct migration background,East,(1a) Inadequately completed,0.06682,216,945,0.05089,0.08275
2020,Direct migration background,East,(1b) General Elementary School,0.12220,147,945,0.10131,0.14310
2020,Direct migration background,East,(1c) Basic Vocational Qualification,0.17025,89,945,0.14628,0.19423
2020,Direct migration background,East,(2) Intermediate General/Vocational Qualification,0.03681,31,945,0.02480,0.04883
2020,Direct migration background,East,(2c_gen) General Maturity Certificate,0.09159,116,945,0.07319,0.10999
2020,Direct migration background,East,(2c_voc) Vocational Maturity Certificate,0.08359,60,945,0.06593,0.10124
2020,Direct migration background,East,(3b) Higher Tertiary Education,0.24398,253,945,0.21659,0.27138
2020,Indirect migration background,West,(0) No qualification (yet),0.02834,141,1357,0.01951,0.03718
2020,Indirect migration background,West,(1b) General Elementary School,0.04625,125,1357,0.03508,0.05743
2020,Indirect migration background,West,(1c) Basic Vocational Qualification,0.07909,170,1357,0.06472,0.09345
2020,Indirect migration background,West,(2) Intermediate General/Vocational Qualification,0.11203,328,1357,0.09524,0.12882
2020,Indirect migration background,West,(2c_gen) General Maturity Certificate,0.05708,187,1357,0.04473,0.06943
2020,Indirect migration background,West,(2c_voc) Vocational Maturity Certificate,0.05860,139,1357,0.04610,0.07110
2020,Indirect migration background,West,(3a) Lower Tertiary Education,0.04602,109,1357,0.03487,0.05717
2020,Indirect migration background,West,(3b) Higher Tertiary Education,0.04832,158,1357,0.03691,0.05973
2021,No migration background,West,(0) No qualification (yet),0.01227,194,9726,0.01008,0.01446
2021,No migration background,West,(1a) Inadequately completed,0.00697,84,9726,0.00531,0.00862
2021,No migration background,West,(1b) General Elementary School,0.04943,463,9726,0.04512,0.05374
