year,migback,regtyp,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,Indirect migration background,Urban regions,(2c_gen) General Maturity Certificate,0.04660,64,609,0.02984,0.06335
2008,Indirect migration background,Urban regions,(2c_voc) Vocational Maturity Certificate,0.02803,47,609,0.01491,0.04115
2008,Indirect migration background,Urban regions,(3b) Higher Tertiary Education,0.04670,59,609,0.02993,0.06347
2008,Indirect migration background,Rural regions,(2) Intermediate General/Vocational Qualification,0.14553,34,34,0.02521,0.26584
2009,No migration background,Urban regions,(0) No qualification (yet),0.01938,276,9697,0.01664,0.02212
2009,No migration background,Urban regions,(1a) Inadequately completed,0.00451,40,9697,0.00318,0.00584
2009,No migration background,Urban regions,(1b) General Elementary School,0.06236,584,9697,0.05755,0.06717
2009,No migration background,Urban regions,(1c) Basic Vocational Qualification,0.25013,2588,9697,0.24151,0.25875
2009,No migration background,Urban regions,(2) Intermediate General/Vocational Qualification,0.22349,2552,9697,0.21520,0.23178
2009,No migration background,Urban regions,(2c_gen) General Maturity Certificate,0.03314,384,9697,0.02957,0.03670
2009,No migration background,Urban regions,(2c_voc) Vocational Maturity Certificate,0.07017,770,9697,0.06508,0.07525
2009,No migration background,Urban regions,(3a) Lower Tertiary Education,0.07295,927,9697,0.06778,0.07813
2009,No migration background,Urban regions,(3b) Higher Tertiary Education,0.11008,1576,9697,0.10385,0.11631
2009,No migration background,Rural regions,(0) No qualification (yet),0.01576,125,5755,0.01254,0.01898
2009,No migration background,Rural regions,(1b) General Elementary School,0.07283,405,5755,0.06611,0.07954
2009,No migration background,Rural regions,(1c) Basic Vocational Qualification,0.26283,1668,5755,0.25146,0.27420
2009,No migration background,Rural regions,(2) Intermediate General/Vocational Qualification,0.28673,1959,5755,0.27505,0.29842
2009,No migration background,Rural regions,(2c_gen) General Maturity Certificate,0.02154,145,5755,0.01779,0.02530
2009,No migration background,Rural regions,(2c_voc) Vocational Maturity Certificate,0.04653,300,5755,0.04109,0.05198
2009,No migration background,Rural regions,(3a) Lower Tertiary Education,0.06746,572,5755,0.06098,0.07394
2009,No migration background,Rural regions,(3b) Higher Tertiary Education,0.06389,581,5755,0.05757,0.07020
2009,Direct migration background,Urban regions,(1a) Inadequately completed,0.06972,85,1299,0.05586,0.08357
2009,Direct migration background,Urban regions,(1b) General Elementary School,0.20083,279,1299,0.17904,0.22263
2009,Direct migration background,Urban regions,(1c) Basic Vocational Qualification,0.24761,344,1299,0.22413,0.27109
2009,Direct migration background,Urban regions,(2) Intermediate General/Vocational Qualification,0.07109,108,1299,0.05711,0.08508
2009,Direct migration background,Urban regions,(2c_gen) General Maturity Certificate,0.05278,74,1299,0.04061,0.06494
2009,Direct migration background,Urban regions,(2c_voc) Vocational Maturity Certificate,0.11832,167,1299,0.10075,0.13589
2009,Direct migration background,Urban regions,(3a) Lower Tertiary Education,0.03770,51,1299,0.02734,0.04806
2009,Direct migration background,Urban regions,(3b) Higher Tertiary Education,0.13528,191,1299,0.11667,0.15389
2009,Direct migration background,Rural regions,(1b) General Elementary School,0.19351,60,260,0.14540,0.24162
2009,Direct migration background,Rural regions,(1c) Basic Vocational Qualification,0.27957,96,260,0.22491,0.33423
2009,Direct migration background,Rural regions,(2) Intermediate General/Vocational Qualification,0.10747,34,260,0.06975,0.14519
2009,Direct migration background,Rural regions,(2c_voc) Vocational Maturity Certificate,0.08816,38,260,0.05363,0.12269
2009,Direct migration background,Rural regions,(3b) Higher Tertiary Education,0.09671,32,260,0.06071,0.13271
2009,Indirect migration background,Urban regions,(0) No qualification (yet),0.05770,66,536,0.03794,0.07746
2009,Indirect migration background,Urban regions,(1b) General Elementary School,0.06250,76,536,0.04199,0.08301
2009,Indirect migration background,Urban regions,(1c) Basic Vocational Qualification,0.10408,104,536,0.07821,0.12996
2009,Indirect migration background,Urban regions,(2) Intermediate General/Vocational Qualification,0.13012,141,536,0.10161,0.15863
2009,Indirect migration background,Urban regions,(2c_gen) General Maturity Certificate,0.04594,48,536,0.02820,0.06368
2009,Indirect migration background,Urban regions,(2c_voc) Vocational Maturity Certificate,0.03215,41,536,0.01720,0.04709
2009,Indirect migration background,Urban regions,(3b) Higher Tertiary Education,0.06158,60,536,0.04121,0.08195
2009,Indirect migration background,Rural regions,(2) Intermediate General/Vocational Qualification,0.16565,34,34,0.03881,0.29249
2010,No migration background,Urban regions,(0) No qualification (yet),0.01853,340,12370,0.01615,0.02091
2010,No migration background,Urban regions,(1a) Inadequately completed,0.00444,84,12370,0.00327,0.00561
2010,No migration background,Urban regions,(1b) General Elementary School,0.06277,707,12370,0.05850,0.06705
2010,No migration background,Urban regions,(1c) Basic Vocational Qualification,0.23967,2819,12370,0.23214,0.24719
2010,No migration background,Urban regions,(2) Intermediate General/Vocational Qualification,0.22989,3459,12370,0.22248,0.23731
2010,No migration background,Urban regions,(2c_gen) General Maturity Certificate,0.03661,456,12370,0.03330,0.03992
2010,No migration background,Urban regions,(2c_voc) Vocational Maturity Certificate,0.07444,1192,12370,0.06981,0.07907
2010,No migration background,Urban regions,(3a) Lower Tertiary Education,0.07557,1160,12370,0.07092,0.08023
2010,No migration background,Urban regions,(3b) Higher Tertiary Education,0.11200,2153,12370,0.10645,0.11756
2010,No migration background,Rural regions,(0) No qualification (yet),0.01551,186,7458,0.01270,0.01831
2010,No migration background,Rural regions,(1a) Inadequately completed,0.00567,60,7458,0.00397,0.00738
2010,No migration background,Rural regions,(1b) General Elementary School,0.07288,474,7458,0.06698,0.07878
2010,No migration background,Rural regions,(1c) Basic Vocational Qualification,0.25966,1944,7458,0.24971,0.26961
2010,No migration background,Rural regions,(2) Intermediate General/Vocational Qualification,0.29190,2787,7458,0.28158,0.30222
2010,No migration background,Rural regions,(2c_gen) General Maturity Certificate,0.02098,165,7458,0.01773,0.02423
2010,No migration background,Rural regions,(2c_voc) Vocational Maturity Certificate,0.04935,489,7458,0.04443,0.05426
2010,No migration background,Rural regions,(3a) Lower Tertiary Education,0.06994,667,7458,0.06415,0.07573
2010,No migration background,Rural regions,(3b) Higher Tertiary Education,0.06463,686,7458,0.05905,0.07021
2010,Direct migration background,Urban regions,(1a) Inadequately completed,0.06273,155,2286,0.05279,0.07267
2010,Direct migration background,Urban regions,(1b) General Elementary School,0.21555,489,2286,0.19869,0.23241
2010,Direct migration background,Urban regions,(1c) Basic Vocational Qualification,0.23834,510,2286,0.22087,0.25581
2010,Direct migration background,Urban regions,(2) Intermediate General/Vocational Qualification,0.06756,205,2286,0.05727,0.07785
2010,Direct migration background,Urban regions,(2c_gen) General Maturity Certificate,0.05756,165,2286,0.04801,0.06711
2010,Direct migration background,Urban regions,(2c_voc) Vocational Maturity Certificate,0.10770,304,2286,0.09499,0.12042
2010,Direct migration background,Urban regions,(3a) Lower Tertiary Education,0.03305,72,2286,0.02572,0.04038
2010,Direct migration background,Urban regions,(3b) Higher Tertiary Education,0.14676,386,2286,0.13225,0.16126
2010,Direct migration background,Rural regions,(1a) Inadequately completed,0.05782,44,592,0.03901,0.07664
2010,Direct migration background,Rural regions,(1b) General Elementary School,0.19389,109,592,0.16202,0.22576
2010,Direct migration background,Rural regions,(1c) Basic Vocational Qualification,0.25683,163,592,0.22161,0.29205
2010,Direct migration background,Rural regions,(2) Intermediate General/Vocational Qualification,0.11051,82,592,0.08523,0.13578
2010,Direct migration background,Rural regions,(2c_gen) General Maturity Certificate,0.06144,42,592,0.04208,0.08080
2010,Direct migration background,Rural regions,(2c_voc) Vocational Maturity Certificate,0.09232,73,592,0.06898,0.11566
2010,Direct migration background,Rural regions,(3b) Higher Tertiary Education,0.11731,79,592,0.09137,0.14325
2010,Indirect migration background,Urban regions,(0) No qualification (yet),0.05024,115,891,0.03589,0.06460
2010,Indirect migration background,Urban regions,(1b) General Elementary School,0.05167,114,891,0.03712,0.06621
2010,Indirect migration background,Urban regions,(1c) Basic Vocational Qualification,0.08414,149,891,0.06590,0.10238
2010,Indirect migration background,Urban regions,(2) Intermediate General/Vocational Qualification,0.10830,230,891,0.08788,0.12872
2010,Indirect migration background,Urban regions,(2c_gen) General Maturity Certificate,0.05188,66,891,0.03731,0.06645
2010,Indirect migration background,Urban regions,(2c_voc) Vocational Maturity Certificate,0.03838,81,891,0.02576,0.05100
2010,Indirect migration background,Urban regions,(3a) Lower Tertiary Education,0.01798,38,891,0.00925,0.02671
2010,Indirect migration background,Urban regions,(3b) Higher Tertiary Education,0.04528,98,891,0.03162,0.05894
2010,Indirect migration background,Rural regions,(0) No qualification (yet),0.06393,31,128,0.02138,0.10648
2010,Indirect migration background,Rural regions,(1c) Basic Vocational Qualification,0.08109,39,128,0.03361,0.12857
2010,Indirect migration background,Rural regions,(2) Intermediate General/Vocational Qualification,0.11998,58,128,0.06346,0.17649
2011,No migration background,Urban regions,(0) No qualification (yet),0.01990,438,14559,0.01763,0.02217
2011,No migration background,Urban regions,(1a) Inadequately completed,0.00640,105,14559,0.00511,0.00770
2011,No migration background,Urban regions,(1b) General Elementary School,0.06351,925,14559,0.05955,0.06748
2011,No migration background,Urban regions,(1c) Basic Vocational Qualification,0.23355,3377,14559,0.22667,0.24042
2011,No migration background,Urban regions,(2) Intermediate General/Vocational Qualification,0.22520,3993,14559,0.21841,0.23198
2011,No migration background,Urban regions,(2c_gen) General Maturity Certificate,0.03569,544,14559,0.03268,0.03870
2011,No migration background,Urban regions,(2c_voc) Vocational Maturity Certificate,0.07730,1392,14559,0.07296,0.08164
2011,No migration background,Urban regions,(3a) Lower Tertiary Education,0.07312,1341,14559,0.06889,0.07735
2011,No migration background,Urban regions,(3b) Higher Tertiary Education,0.11390,2444,14559,0.10874,0.11906
2011,No migration background,Rural regions,(0) No qualification (yet),0.01370,241,9074,0.01131,0.01609
2011,No migration background,Rural regions,(1a) Inadequately completed,0.00784,95,9074,0.00603,0.00966
2011,No migration background,Rural regions,(1b) General Elementary School,0.07204,625,9074,0.06672,0.07736
2011,No migration background,Rural regions,(1c) Basic Vocational Qualification,0.25158,2375,9074,0.24265,0.26051
2011,No migration background,Rural regions,(2) Intermediate General/Vocational Qualification,0.29035,3318,9074,0.28101,0.29969
2011,No migration background,Rural regions,(2c_gen) General Maturity Certificate,0.02499,210,9074,0.02178,0.02821
2011,No migration background,Rural regions,(2c_voc) Vocational Maturity Certificate,0.05058,601,9074,0.04607,0.05509
2011,No migration background,Rural regions,(3a) Lower Tertiary Education,0.06808,775,9074,0.06290,0.07326
2011,No migration background,Rural regions,(3b) Higher Tertiary Education,0.06507,834,9074,0.05999,0.07014
2011,Direct migration background,Urban regions,(1a) Inadequately completed,0.06296,160,2444,0.05333,0.07259
2011,Direct migration background,Urban regions,(1b) General Elementary School,0.18790,485,2444,0.17241,0.20339
2011,Direct migration background,Urban regions,(1c) Basic Vocational Qualification,0.22350,524,2444,0.20698,0.24002
2011,Direct migration background,Urban regions,(2) Intermediate General/Vocational Qualification,0.06706,223,2444,0.05714,0.07698
2011,Direct migration background,Urban regions,(2c_gen) General Maturity Certificate,0.07043,198,2444,0.06029,0.08058
2011,Direct migration background,Urban regions,(2c_voc) Vocational Maturity Certificate,0.11659,331,2444,0.10386,0.12931
2011,Direct migration background,Urban regions,(3a) Lower Tertiary Education,0.02660,73,2444,0.02022,0.03299
2011,Direct migration background,Urban regions,(3b) Higher Tertiary Education,0.16845,450,2444,0.15361,0.18329
2011,Direct migration background,Rural regions,(1a) Inadequately completed,0.05498,47,735,0.03849,0.07147
2011,Direct migration background,Rural regions,(1b) General Elementary School,0.16283,136,735,0.13612,0.18955
2011,Direct migration background,Rural regions,(1c) Basic Vocational Qualification,0.25397,218,735,0.22248,0.28546
2011,Direct migration background,Rural regions,(2) Intermediate General/Vocational Qualification,0.12484,104,735,0.10093,0.14875
2011,Direct migration background,Rural regions,(2c_gen) General Maturity Certificate,0.07723,53,735,0.05792,0.09654
2011,Direct migration background,Rural regions,(2c_voc) Vocational Maturity Certificate,0.10708,85,735,0.08471,0.12945
2011,Direct migration background,Rural regions,(3b) Higher Tertiary Education,0.11042,92,735,0.08775,0.13310
2011,Indirect migration background,Urban regions,(0) No qualification (yet),0.05292,143,992,0.03898,0.06686
2011,Indirect migration background,Urban regions,(1b) General Elementary School,0.04836,120,992,0.03500,0.06171
2011,Indirect migration background,Urban regions,(1c) Basic Vocational Qualification,0.08607,151,992,0.06861,0.10353
2011,Indirect migration background,Urban regions,(2) Intermediate General/Vocational Qualification,0.10277,244,992,0.08387,0.12168
2011,Indirect migration background,Urban regions,(2c_gen) General Maturity Certificate,0.05819,90,992,0.04362,0.07277
2011,Indirect migration background,Urban regions,(2c_voc) Vocational Maturity Certificate,0.03001,88,992,0.01939,0.04063
2011,Indirect migration background,Urban regions,(3a) Lower Tertiary Education,0.02568,50,992,0.01583,0.03553
2011,Indirect migration background,Urban regions,(3b) Higher Tertiary Education,0.04125,106,992,0.02887,0.05363
2011,Indirect migration background,Rural regions,(0) No qualification (yet),0.04265,32,143,0.00941,0.07588
2011,Indirect migration background,Rural regions,(1c) Basic Vocational Qualification,0.07273,34,143,0.03001,0.11544
2011,Indirect migration background,Rural regions,(2) Intermediate General/Vocational Qualification,0.13148,77,143,0.07590,0.18707
2012,No migration background,Urban regions,(0) No qualification (yet),0.01825,455,14178,0.01605,0.02045
2012,No migration background,Urban regions,(1a) Inadequately completed,0.00747,122,14178,0.00605,0.00888
2012,No migration background,Urban regions,(1b) General Elementary School,0.06100,887,14178,0.05706,0.06494
2012,No migration background,Urban regions,(1c) Basic Vocational Qualification,0.22761,3224,14178,0.22071,0.23451
2012,No migration background,Urban regions,(2) Intermediate General/Vocational Qualification,0.22626,3881,14178,0.21937,0.23315
2012,No migration background,Urban regions,(2c_gen) General Maturity Certificate,0.03498,532,14178,0.03195,0.03800
2012,No migration background,Urban regions,(2c_voc) Vocational Maturity Certificate,0.07668,1346,14178,0.07230,0.08106
2012,No migration background,Urban regions,(3a) Lower Tertiary Education,0.07712,1337,14178,0.07273,0.08151
2012,No migration background,Urban regions,(3b) Higher Tertiary Education,0.12056,2394,14178,0.11520,0.12592
2012,No migration background,Rural regions,(0) No qualification (yet),0.01418,244,9010,0.01173,0.01662
2012,No migration background,Rural regions,(1a) Inadequately completed,0.00849,98,9010,0.00659,0.01038
2012,No migration background,Rural regions,(1b) General Elementary School,0.07413,623,9010,0.06872,0.07955
2012,No migration background,Rural regions,(1c) Basic Vocational Qualification,0.25486,2364,9010,0.24586,0.26386
2012,No migration background,Rural regions,(2) Intermediate General/Vocational Qualification,0.29071,3280,9010,0.28133,0.30009
2012,No migration background,Rural regions,(2c_gen) General Maturity Certificate,0.02202,207,9010,0.01899,0.02505
2012,No migration background,Rural regions,(2c_voc) Vocational Maturity Certificate,0.05225,595,9010,0.04765,0.05684
2012,No migration background,Rural regions,(3a) Lower Tertiary Education,0.06615,768,9010,0.06102,0.07128
2012,No migration background,Rural regions,(3b) Higher Tertiary Education,0.06229,831,9010,0.05730,0.06728
2012,Direct migration background,Urban regions,(1a) Inadequately completed,0.05868,132,2316,0.04910,0.06825
2012,Direct migration background,Urban regions,(1b) General Elementary School,0.18949,451,2316,0.17353,0.20546
2012,Direct migration background,Urban regions,(1c) Basic Vocational Qualification,0.22188,493,2316,0.20495,0.23880
2012,Direct migration background,Urban regions,(2) Intermediate General/Vocational Qualification,0.07082,230,2316,0.06037,0.08127
2012,Direct migration background,Urban regions,(2c_gen) General Maturity Certificate,0.07319,183,2316,0.06258,0.08380
2012,Direct migration background,Urban regions,(2c_voc) Vocational Maturity Certificate,0.11350,318,2316,0.10058,0.12642
2012,Direct migration background,Urban regions,(3a) Lower Tertiary Education,0.03259,78,2316,0.02536,0.03982
2012,Direct migration background,Urban regions,(3b) Higher Tertiary Education,0.16923,431,2316,0.15396,0.18451
2012,Direct migration background,Rural regions,(1a) Inadequately completed,0.03992,44,787,0.02623,0.05360
2012,Direct migration background,Rural regions,(1b) General Elementary School,0.19121,140,787,0.16372,0.21870
2012,Direct migration background,Rural regions,(1c) Basic Vocational Qualification,0.24752,209,787,0.21735,0.27769
2012,Direct migration background,Rural regions,(2) Intermediate General/Vocational Qualification,0.10562,99,787,0.08413,0.12710
2012,Direct migration background,Rural regions,(2c_gen) General Maturity Certificate,0.07607,57,787,0.05753,0.09460
2012,Direct migration background,Rural regions,(2c_voc) Vocational Maturity Certificate,0.10426,100,787,0.08290,0.12562
2012,Direct migration background,Rural regions,(3a) Lower Tertiary Education,0.03906,35,787,0.02552,0.05260
2012,Direct migration background,Rural regions,(3b) Higher Tertiary Education,0.11668,103,787,0.09424,0.13913
2012,Indirect migration background,Urban regions,(0) No qualification (yet),0.05372,140,956,0.03942,0.06802
2012,Indirect migration background,Urban regions,(1b) General Elementary School,0.04103,113,956,0.02845,0.05361
2012,Indirect migration background,Urban regions,(1c) Basic Vocational Qualification,0.08165,145,956,0.06428,0.09902
2012,Indirect migration background,Urban regions,(2) Intermediate General/Vocational Qualification,0.11186,238,956,0.09187,0.13185
2012,Indirect migration background,Urban regions,(2c_gen) General Maturity Certificate,0.05167,83,956,0.03763,0.06570
2012,Indirect migration background,Urban regions,(2c_voc) Vocational Maturity Certificate,0.04154,92,956,0.02888,0.05420
2012,Indirect migration background,Urban regions,(3a) Lower Tertiary Education,0.03108,52,956,0.02007,0.04208
2012,Indirect migration background,Urban regions,(3b) Higher Tertiary Education,0.03947,93,956,0.02712,0.05182
2012,Indirect migration background,Rural regions,(0) No qualification (yet),0.05905,34,148,0.02094,0.09715
2012,Indirect migration background,Rural regions,(1c) Basic Vocational Qualification,0.07211,40,148,0.03029,0.11392
2012,Indirect migration background,Rural regions,(2) Intermediate General/Vocational Qualification,0.12050,74,148,0.06787,0.17312
2013,No migration background,Urban regions,(0) No qualification (yet),0.01807,423,13463,0.01582,0.02032
2013,No migration background,Urban regions,(1a) Inadequately completed,0.00693,116,13463,0.00553,0.00833
2013,No migration background,Urban regions,(1b) General Elementary School,0.05837,810,13463,0.05441,0.06234
2013,No migration background,Urban regions,(1c) Basic Vocational Qualification,0.22433,2950,13463,0.21728,0.23137
2013,No migration background,Urban regions,(2) Intermediate General/Vocational Qualification,0.22664,3681,13463,0.21957,0.23372
2013,No migration background,Urban regions,(2c_gen) General Maturity Certificate,0.03506,534,13463,0.03195,0.03817
2013,No migration background,Urban regions,(2c_voc) Vocational Maturity Certificate,0.08110,1302,13463,0.07649,0.08571
2013,No migration background,Urban regions,(3a) Lower Tertiary Education,0.07728,1302,13463,0.07277,0.08179
2013,No migration background,Urban regions,(3b) Higher Tertiary Education,0.12345,2345,13463,0.11789,0.12900
2013,No migration background,Rural regions,(0) No qualification (yet),0.01685,280,8496,0.01411,0.01959
2013,No migration background,Rural regions,(1a) Inadequately completed,0.00822,90,8496,0.00630,0.01013
2013,No migration background,Rural regions,(1b) General Elementary School,0.07104,559,8496,0.06558,0.07650
2013,No migration background,Rural regions,(1c) Basic Vocational Qualification,0.25304,2175,8496,0.24379,0.26228
2013,No migration background,Rural regions,(2) Intermediate General/Vocational Qualification,0.29485,3104,8496,0.28516,0.30455
2013,No migration background,Rural regions,(2c_gen) General Maturity Certificate,0.02331,204,8496,0.02010,0.02652
2013,No migration background,Rural regions,(2c_voc) Vocational Maturity Certificate,0.04854,551,8496,0.04397,0.05311
2013,No migration background,Rural regions,(3a) Lower Tertiary Education,0.06984,735,8496,0.06442,0.07526
2013,No migration background,Rural regions,(3b) Higher Tertiary Education,0.06422,798,8496,0.05901,0.06944
2013,Direct migration background,Urban regions,(0) No qualification (yet),0.00907,98,4840,0.00640,0.01174
2013,Direct migration background,Urban regions,(1a) Inadequately completed,0.07205,320,4840,0.06476,0.07933
2013,Direct migration background,Urban regions,(1b) General Elementary School,0.18717,911,4840,0.17618,0.19816
2013,Direct migration background,Urban regions,(1c) Basic Vocational Qualification,0.18421,863,4840,0.17328,0.19513
2013,Direct migration background,Urban regions,(2) Intermediate General/Vocational Qualification,0.07371,398,4840,0.06635,0.08107
2013,Direct migration background,Urban regions,(2c_gen) General Maturity Certificate,0.09618,507,4840,0.08787,0.10449
2013,Direct migration background,Urban regions,(2c_voc) Vocational Maturity Certificate,0.12143,644,4840,0.11223,0.13063
2013,Direct migration background,Urban regions,(3a) Lower Tertiary Education,0.03197,113,4840,0.02701,0.03693
2013,Direct migration background,Urban regions,(3b) Higher Tertiary Education,0.16380,986,4840,0.15337,0.17423
2013,Direct migration background,Rural regions,(0) No qualification (yet),0.00852,33,1565,0.00397,0.01308
2013,Direct migration background,Rural regions,(1a) Inadequately completed,0.05458,102,1565,0.04332,0.06584
2013,Direct migration background,Rural regions,(1b) General Elementary School,0.18122,303,1565,0.16213,0.20031
2013,Direct migration background,Rural regions,(1c) Basic Vocational Qualification,0.22248,346,1565,0.20187,0.24309
2013,Direct migration background,Rural regions,(2) Intermediate General/Vocational Qualification,0.08179,151,1565,0.06821,0.09537
2013,Direct migration background,Rural regions,(2c_gen) General Maturity Certificate,0.08766,140,1565,0.07364,0.10167
2013,Direct migration background,Rural regions,(2c_voc) Vocational Maturity Certificate,0.11398,208,1565,0.09823,0.12973
2013,Direct migration background,Rural regions,(3a) Lower Tertiary Education,0.02786,35,1565,0.01971,0.03602
2013,Direct migration background,Rural regions,(3b) Higher Tertiary Education,0.15202,247,1565,0.13422,0.16981
2013,Indirect migration background,Urban regions,(0) No qualification (yet),0.05171,200,1689,0.04115,0.06227
2013,Indirect migration background,Urban regions,(1a) Inadequately completed,0.01227,44,1689,0.00702,0.01752
2013,Indirect migration background,Urban regions,(1b) General Elementary School,0.05544,233,1689,0.04453,0.06636
2013,Indirect migration background,Urban regions,(1c) Basic Vocational Qualification,0.07282,216,1689,0.06043,0.08522
2013,Indirect migration background,Urban regions,(2) Intermediate General/Vocational Qualification,0.11382,413,1689,0.09867,0.12897
2013,Indirect migration background,Urban regions,(2c_gen) General Maturity Certificate,0.05521,187,1689,0.04432,0.06611
2013,Indirect migration background,Urban regions,(2c_voc) Vocational Maturity Certificate,0.03094,134,1689,0.02268,0.03920
2013,Indirect migration background,Urban regions,(3a) Lower Tertiary Education,0.03231,79,1689,0.02388,0.04075
2013,Indirect migration background,Urban regions,(3b) Higher Tertiary Education,0.05096,183,1689,0.04047,0.06145
2013,Indirect migration background,Rural regions,(0) No qualification (yet),0.07074,50,260,0.03951,0.10196
2013,Indirect migration background,Rural regions,(1b) General Elementary School,0.04770,47,260,0.02174,0.07366
2013,Indirect migration background,Rural regions,(1c) Basic Vocational Qualification,0.10020,63,260,0.06363,0.13677
2013,Indirect migration background,Rural regions,(2) Intermediate General/Vocational Qualification,0.12188,100,260,0.08204,0.16172
2014,No migration background,Urban regions,(0) No qualification (yet),0.01554,355,12241,0.01335,0.01773
2014,No migration background,Urban regions,(1a) Inadequately completed,0.00729,109,12241,0.00578,0.00880
2014,No migration background,Urban regions,(1b) General Elementary School,0.05579,719,12241,0.05173,0.05986
2014,No migration background,Urban regions,(1c) Basic Vocational Qualification,0.21831,2672,12241,0.21099,0.22563
2014,No migration background,Urban regions,(2) Intermediate General/Vocational Qualification,0.22076,3292,12241,0.21341,0.22811
2014,No migration background,Urban regions,(2c_gen) General Maturity Certificate,0.03528,514,12241,0.03201,0.03855
2014,No migration background,Urban regions,(2c_voc) Vocational Maturity Certificate,0.08340,1184,12241,0.07851,0.08830
2014,No migration background,Urban regions,(3a) Lower Tertiary Education,0.08352,1255,12241,0.07862,0.08842
2014,No migration background,Urban regions,(3b) Higher Tertiary Education,0.12781,2141,12241,0.12189,0.13372
2014,No migration background,Rural regions,(0) No qualification (yet),0.01602,220,7712,0.01322,0.01883
2014,No migration background,Rural regions,(1a) Inadequately completed,0.00873,81,7712,0.00665,0.01080
2014,No migration background,Rural regions,(1b) General Elementary School,0.07351,527,7712,0.06768,0.07933
2014,No migration background,Rural regions,(1c) Basic Vocational Qualification,0.24660,1968,7712,0.23698,0.25622
2014,No migration background,Rural regions,(2) Intermediate General/Vocational Qualification,0.28948,2765,7712,0.27935,0.29960
2014,No migration background,Rural regions,(2c_gen) General Maturity Certificate,0.02240,206,7712,0.01909,0.02570
2014,No migration background,Rural regions,(2c_voc) Vocational Maturity Certificate,0.05349,512,7712,0.04847,0.05851
2014,No migration background,Rural regions,(3a) Lower Tertiary Education,0.07181,696,7712,0.06605,0.07757
2014,No migration background,Rural regions,(3b) Higher Tertiary Education,0.06584,737,7712,0.06030,0.07137
2014,Direct migration background,Urban regions,(0) No qualification (yet),0.01147,82,3874,0.00812,0.01482
2014,Direct migration background,Urban regions,(1a) Inadequately completed,0.07016,242,3874,0.06212,0.07821
2014,Direct migration background,Urban regions,(1b) General Elementary School,0.17857,699,3874,0.16651,0.19063
2014,Direct migration background,Urban regions,(1c) Basic Vocational Qualification,0.18526,702,3874,0.17303,0.19750
2014,Direct migration background,Urban regions,(2) Intermediate General/Vocational Qualification,0.06304,319,3874,0.05539,0.07070
2014,Direct migration background,Urban regions,(2c_gen) General Maturity Certificate,0.11142,419,3874,0.10151,0.12133
2014,Direct migration background,Urban regions,(2c_voc) Vocational Maturity Certificate,0.12188,500,3874,0.11158,0.13218
2014,Direct migration background,Urban regions,(3a) Lower Tertiary Education,0.03464,107,3874,0.02888,0.04040
2014,Direct migration background,Urban regions,(3b) Higher Tertiary Education,0.16642,804,3874,0.15469,0.17815
2014,Direct migration background,Rural regions,(1a) Inadequately completed,0.05314,77,1265,0.04078,0.06551
2014,Direct migration background,Rural regions,(1b) General Elementary School,0.18998,245,1265,0.16835,0.21160
2014,Direct migration background,Rural regions,(1c) Basic Vocational Qualification,0.20531,288,1265,0.18304,0.22758
2014,Direct migration background,Rural regions,(2) Intermediate General/Vocational Qualification,0.08551,132,1265,0.07009,0.10092
2014,Direct migration background,Rural regions,(2c_gen) General Maturity Certificate,0.05854,106,1265,0.04560,0.07149
2014,Direct migration background,Rural regions,(2c_voc) Vocational Maturity Certificate,0.11341,175,1265,0.09593,0.13089
2014,Direct migration background,Rural regions,(3a) Lower Tertiary Education,0.02748,34,1265,0.01847,0.03650
2014,Direct migration background,Rural regions,(3b) Higher Tertiary Education,0.16796,208,1265,0.14735,0.18857
2014,Indirect migration background,Urban regions,(0) No qualification (yet),0.04760,163,1389,0.03640,0.05881
2014,Indirect migration background,Urban regions,(1a) Inadequately completed,0.01173,32,1389,0.00607,0.01740
2014,Indirect migration background,Urban regions,(1b) General Elementary School,0.05553,185,1389,0.04348,0.06758
2014,Indirect migration background,Urban regions,(1c) Basic Vocational Qualification,0.06787,168,1389,0.05464,0.08111
2014,Indirect migration background,Urban regions,(2) Intermediate General/Vocational Qualification,0.11207,341,1389,0.09547,0.12866
2014,Indirect migration background,Urban regions,(2c_gen) General Maturity Certificate,0.06993,171,1389,0.05651,0.08335
2014,Indirect migration background,Urban regions,(2c_voc) Vocational Maturity Certificate,0.03512,117,1389,0.02543,0.04480
2014,Indirect migration background,Urban regions,(3a) Lower Tertiary Education,0.03758,72,1389,0.02757,0.04758
2014,Indirect migration background,Urban regions,(3b) Higher Tertiary Education,0.05134,140,1389,0.03973,0.06295
2014,Indirect migration background,Rural regions,(0) No qualification (yet),0.06533,46,242,0.03413,0.09652
2014,Indirect migration background,Rural regions,(1b) General Elementary School,0.03916,40,242,0.01467,0.06365
2014,Indirect migration background,Rural regions,(1c) Basic Vocational Qualification,0.10825,58,242,0.06903,0.14748
2014,Indirect migration background,Rural regions,(2) Intermediate General/Vocational Qualification,0.14090,98,242,0.09697,0.18482
2015,No migration background,Urban regions,(0) No qualification (yet),0.01409,311,11586,0.01194,0.01624
2015,No migration background,Urban regions,(1a) Inadequately completed,0.00708,101,11586,0.00555,0.00860
2015,No migration background,Urban regions,(1b) General Elementary School,0.05310,658,11586,0.04901,0.05718
