year,quintil_oecd,regtyp,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,3rd Quintile,Urban regions,(2c_gen) General Maturity Certificate,0.05178,160,2957,0.04379,0.05976
2015,3rd Quintile,Urban regions,(2c_voc) Vocational Maturity Certificate,0.11806,355,2957,0.10643,0.12969
2015,3rd Quintile,Urban regions,(3a) Lower Tertiary Education,0.07612,224,2957,0.06656,0.08568
2015,3rd Quintile,Urban regions,(3b) Higher Tertiary Education,0.08426,360,2957,0.07425,0.09427
2015,3rd Quintile,Rural regions,(0) No qualification (yet),0.02536,57,1820,0.01813,0.03258
2015,3rd Quintile,Rural regions,(1b) General Elementary School,0.07828,126,1820,0.06593,0.09062
2015,3rd Quintile,Rural regions,(1c) Basic Vocational Qualification,0.29360,464,1820,0.27267,0.31453
2015,3rd Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.34818,628,1820,0.32629,0.37007
2015,3rd Quintile,Rural regions,(2c_gen) General Maturity Certificate,0.02939,69,1820,0.02163,0.03715
2015,3rd Quintile,Rural regions,(2c_voc) Vocational Maturity Certificate,0.07740,157,1820,0.06512,0.08968
2015,3rd Quintile,Rural regions,(3a) Lower Tertiary Education,0.07461,155,1820,0.06254,0.08669
2015,3rd Quintile,Rural regions,(3b) Higher Tertiary Education,0.06720,164,1820,0.05569,0.07870
2015,4th Quintile,Urban regions,(0) No qualification (yet),0.01341,80,3040,0.00932,0.01750
2015,4th Quintile,Urban regions,(1b) General Elementary School,0.04082,108,3040,0.03379,0.04786
2015,4th Quintile,Urban regions,(1c) Basic Vocational Qualification,0.24276,599,3040,0.22751,0.25800
2015,4th Quintile,Urban regions,(2) Intermediate General/Vocational Qualification,0.25938,805,3040,0.24380,0.27496
2015,4th Quintile,Urban regions,(2c_gen) General Maturity Certificate,0.04774,160,3040,0.04016,0.05532
2015,4th Quintile,Urban regions,(2c_voc) Vocational Maturity Certificate,0.12883,377,3040,0.11692,0.14075
2015,4th Quintile,Urban regions,(3a) Lower Tertiary Education,0.10394,343,3040,0.09309,0.11479
2015,4th Quintile,Urban regions,(3b) Higher Tertiary Education,0.15702,568,3040,0.14408,0.16995
2015,4th Quintile,Rural regions,(0) No qualification (yet),0.01946,39,1678,0.01285,0.02607
2015,4th Quintile,Rural regions,(1b) General Elementary School,0.04904,61,1678,0.03871,0.05938
2015,4th Quintile,Rural regions,(1c) Basic Vocational Qualification,0.23950,362,1678,0.21907,0.25992
2015,4th Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.37871,605,1678,0.35549,0.40193
2015,4th Quintile,Rural regions,(2c_gen) General Maturity Certificate,0.03272,61,1678,0.02421,0.04124
2015,4th Quintile,Rural regions,(2c_voc) Vocational Maturity Certificate,0.08630,152,1678,0.07286,0.09974
2015,4th Quintile,Rural regions,(3a) Lower Tertiary Education,0.10128,191,1678,0.08684,0.11572
2015,4th Quintile,Rural regions,(3b) Higher Tertiary Education,0.08800,207,1678,0.07444,0.10156
2015,5th Quintile,Urban regions,(0) No qualification (yet),0.01517,77,3764,0.01127,0.01908
2015,5th Quintile,Urban regions,(1b) General Elementary School,0.01721,48,3764,0.01305,0.02136
2015,5th Quintile,Urban regions,(1c) Basic Vocational Qualification,0.11436,381,3764,0.10419,0.12453
2015,5th Quintile,Urban regions,(2) Intermediate General/Vocational Qualification,0.21339,739,3764,0.20030,0.22648
2015,5th Quintile,Urban regions,(2c_gen) General Maturity Certificate,0.03541,153,3764,0.02950,0.04131
2015,5th Quintile,Urban regions,(2c_voc) Vocational Maturity Certificate,0.11749,417,3764,0.10720,0.12778
2015,5th Quintile,Urban regions,(3a) Lower Tertiary Education,0.14121,523,3764,0.13008,0.15234
2015,5th Quintile,Urban regions,(3b) Higher Tertiary Education,0.34164,1426,3764,0.32649,0.35679
2015,5th Quintile,Rural regions,(1c) Basic Vocational Qualification,0.17254,173,1266,0.15172,0.19336
2015,5th Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.29986,377,1266,0.27461,0.32511
2015,5th Quintile,Rural regions,(2c_gen) General Maturity Certificate,0.02930,37,1266,0.02001,0.03860
2015,5th Quintile,Rural regions,(2c_voc) Vocational Maturity Certificate,0.07710,97,1266,0.06240,0.09180
2015,5th Quintile,Rural regions,(3a) Lower Tertiary Education,0.16239,214,1266,0.14206,0.18271
2015,5th Quintile,Rural regions,(3b) Higher Tertiary Education,0.23270,368,1266,0.20942,0.25599
2016,1st Quintile,Urban regions,(0) No qualification (yet),0.02746,157,3134,0.02173,0.03318
2016,1st Quintile,Urban regions,(1a) Inadequately completed,0.05525,213,3134,0.04725,0.06325
2016,1st Quintile,Urban regions,(1b) General Elementary School,0.19582,601,3134,0.18192,0.20971
2016,1st Quintile,Urban regions,(1c) Basic Vocational Qualification,0.24228,665,3134,0.22727,0.25728
2016,1st Quintile,Urban regions,(2) Intermediate General/Vocational Qualification,0.17675,537,3134,0.16340,0.19011
2016,1st Quintile,Urban regions,(2c_gen) General Maturity Certificate,0.10396,310,3134,0.09327,0.11465
2016,1st Quintile,Urban regions,(2c_voc) Vocational Maturity Certificate,0.07027,263,3134,0.06132,0.07922
2016,1st Quintile,Urban regions,(3a) Lower Tertiary Education,0.05657,118,3134,0.04848,0.06466
2016,1st Quintile,Urban regions,(3b) Higher Tertiary Education,0.07164,270,3134,0.06261,0.08067
2016,1st Quintile,Rural regions,(0) No qualification (yet),0.01947,52,1790,0.01307,0.02587
2016,1st Quintile,Rural regions,(1a) Inadequately completed,0.04038,79,1790,0.03125,0.04950
2016,1st Quintile,Rural regions,(1b) General Elementary School,0.18311,320,1790,0.16519,0.20104
2016,1st Quintile,Rural regions,(1c) Basic Vocational Qualification,0.28297,454,1790,0.26210,0.30385
2016,1st Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.29115,509,1790,0.27010,0.31221
2016,1st Quintile,Rural regions,(2c_gen) General Maturity Certificate,0.04030,89,1790,0.03119,0.04941
2016,1st Quintile,Rural regions,(2c_voc) Vocational Maturity Certificate,0.05343,129,1790,0.04301,0.06385
2016,1st Quintile,Rural regions,(3a) Lower Tertiary Education,0.03187,55,1790,0.02373,0.04001
2016,1st Quintile,Rural regions,(3b) Higher Tertiary Education,0.05731,103,1790,0.04654,0.06808
2016,2nd Quintile,Urban regions,(0) No qualification (yet),0.02445,118,3050,0.01896,0.02993
2016,2nd Quintile,Urban regions,(1a) Inadequately completed,0.02510,73,3050,0.01954,0.03065
2016,2nd Quintile,Urban regions,(1b) General Elementary School,0.12856,344,3050,0.11668,0.14044
2016,2nd Quintile,Urban regions,(1c) Basic Vocational Qualification,0.31275,785,3050,0.29630,0.32921
2016,2nd Quintile,Urban regions,(2) Intermediate General/Vocational Qualification,0.23932,748,3050,0.22418,0.25447
2016,2nd Quintile,Urban regions,(2c_gen) General Maturity Certificate,0.06164,196,3050,0.05310,0.07018
2016,2nd Quintile,Urban regions,(2c_voc) Vocational Maturity Certificate,0.09870,361,3050,0.08811,0.10928
2016,2nd Quintile,Urban regions,(3a) Lower Tertiary Education,0.05365,160,3050,0.04565,0.06165
2016,2nd Quintile,Urban regions,(3b) Higher Tertiary Education,0.05583,265,3050,0.04768,0.06398
2016,2nd Quintile,Rural regions,(0) No qualification (yet),0.01887,55,2012,0.01292,0.02482
2016,2nd Quintile,Rural regions,(1a) Inadequately completed,0.01458,33,2012,0.00935,0.01982
2016,2nd Quintile,Rural regions,(1b) General Elementary School,0.12221,209,2012,0.10790,0.13653
2016,2nd Quintile,Rural regions,(1c) Basic Vocational Qualification,0.33949,612,2012,0.31879,0.36018
2016,2nd Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.33095,665,2012,0.31038,0.35152
2016,2nd Quintile,Rural regions,(2c_gen) General Maturity Certificate,0.01974,67,2012,0.01366,0.02582
2016,2nd Quintile,Rural regions,(2c_voc) Vocational Maturity Certificate,0.05706,147,2012,0.04692,0.06719
2016,2nd Quintile,Rural regions,(3a) Lower Tertiary Education,0.05301,109,2012,0.04322,0.06281
2016,2nd Quintile,Rural regions,(3b) Higher Tertiary Education,0.04408,115,2012,0.03511,0.05306
2016,3rd Quintile,Urban regions,(0) No qualification (yet),0.02034,81,2805,0.01512,0.02557
2016,3rd Quintile,Urban regions,(1a) Inadequately completed,0.01271,35,2805,0.00856,0.01685
2016,3rd Quintile,Urban regions,(1b) General Elementary School,0.08542,201,2805,0.07508,0.09577
2016,3rd Quintile,Urban regions,(1c) Basic Vocational Qualification,0.28122,683,2805,0.26458,0.29786
2016,3rd Quintile,Urban regions,(2) Intermediate General/Vocational Qualification,0.24727,703,2805,0.23130,0.26324
2016,3rd Quintile,Urban regions,(2c_gen) General Maturity Certificate,0.04442,143,2805,0.03680,0.05205
2016,3rd Quintile,Urban regions,(2c_voc) Vocational Maturity Certificate,0.12509,341,2805,0.11284,0.13733
2016,3rd Quintile,Urban regions,(3a) Lower Tertiary Education,0.08171,227,2805,0.07158,0.09185
2016,3rd Quintile,Urban regions,(3b) Higher Tertiary Education,0.10181,391,2805,0.09061,0.11300
2016,3rd Quintile,Rural regions,(0) No qualification (yet),0.01516,41,1733,0.00941,0.02092
2016,3rd Quintile,Rural regions,(1b) General Elementary School,0.08304,109,1733,0.07004,0.09603
2016,3rd Quintile,Rural regions,(1c) Basic Vocational Qualification,0.27908,454,1733,0.25796,0.30021
2016,3rd Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.35212,607,1733,0.32962,0.37461
2016,3rd Quintile,Rural regions,(2c_gen) General Maturity Certificate,0.03346,63,1733,0.02499,0.04193
2016,3rd Quintile,Rural regions,(2c_voc) Vocational Maturity Certificate,0.09211,165,1733,0.07849,0.10573
2016,3rd Quintile,Rural regions,(3a) Lower Tertiary Education,0.08107,143,1733,0.06822,0.09393
2016,3rd Quintile,Rural regions,(3b) Higher Tertiary Education,0.05666,151,1733,0.04577,0.06755
2016,4th Quintile,Urban regions,(0) No qualification (yet),0.01712,71,2977,0.01246,0.02178
2016,4th Quintile,Urban regions,(1b) General Elementary School,0.02751,85,2977,0.02163,0.03338
2016,4th Quintile,Urban regions,(1c) Basic Vocational Qualification,0.22099,564,2977,0.20608,0.23590
2016,4th Quintile,Urban regions,(2) Intermediate General/Vocational Qualification,0.25483,755,2977,0.23917,0.27049
2016,4th Quintile,Urban regions,(2c_gen) General Maturity Certificate,0.04193,143,2977,0.03473,0.04914
2016,4th Quintile,Urban regions,(2c_voc) Vocational Maturity Certificate,0.13892,396,2977,0.12650,0.15135
2016,4th Quintile,Urban regions,(3a) Lower Tertiary Education,0.10759,300,2977,0.09646,0.11872
2016,4th Quintile,Urban regions,(3b) Higher Tertiary Education,0.18517,663,2977,0.17122,0.19913
2016,4th Quintile,Rural regions,(0) No qualification (yet),0.01649,41,1600,0.01025,0.02273
2016,4th Quintile,Rural regions,(1b) General Elementary School,0.04323,54,1600,0.03327,0.05320
2016,4th Quintile,Rural regions,(1c) Basic Vocational Qualification,0.24167,353,1600,0.22069,0.26265
2016,4th Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.37366,556,1600,0.34995,0.39737
2016,4th Quintile,Rural regions,(2c_gen) General Maturity Certificate,0.03066,54,1600,0.02221,0.03911
2016,4th Quintile,Rural regions,(2c_voc) Vocational Maturity Certificate,0.07787,134,1600,0.06474,0.09101
2016,4th Quintile,Rural regions,(3a) Lower Tertiary Education,0.09769,190,1600,0.08314,0.11224
2016,4th Quintile,Rural regions,(3b) Higher Tertiary Education,0.11668,218,1600,0.10095,0.13242
2016,5th Quintile,Urban regions,(0) No qualification (yet),0.01342,70,3578,0.00965,0.01719
2016,5th Quintile,Urban regions,(1b) General Elementary School,0.02218,55,3578,0.01736,0.02701
2016,5th Quintile,Urban regions,(1c) Basic Vocational Qualification,0.12440,349,3578,0.11359,0.13522
2016,5th Quintile,Urban regions,(2) Intermediate General/Vocational Qualification,0.21146,690,3578,0.19808,0.22484
2016,5th Quintile,Urban regions,(2c_gen) General Maturity Certificate,0.04166,156,3578,0.03511,0.04821
2016,5th Quintile,Urban regions,(2c_voc) Vocational Maturity Certificate,0.12260,402,3578,0.11186,0.13335
2016,5th Quintile,Urban regions,(3a) Lower Tertiary Education,0.13686,511,3578,0.12560,0.14813
2016,5th Quintile,Urban regions,(3b) Higher Tertiary Education,0.32283,1345,3578,0.30751,0.33815
2016,5th Quintile,Rural regions,(0) No qualification (yet),0.01433,33,1237,0.00771,0.02096
2016,5th Quintile,Rural regions,(1c) Basic Vocational Qualification,0.16946,150,1237,0.14854,0.19037
2016,5th Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.28192,343,1237,0.25684,0.30701
2016,5th Quintile,Rural regions,(2c_gen) General Maturity Certificate,0.04563,45,1237,0.03399,0.05726
2016,5th Quintile,Rural regions,(2c_voc) Vocational Maturity Certificate,0.07665,96,1237,0.06182,0.09148
2016,5th Quintile,Rural regions,(3a) Lower Tertiary Education,0.15262,202,1237,0.13257,0.17267
2016,5th Quintile,Rural regions,(3b) Higher Tertiary Education,0.23881,368,1237,0.21504,0.26257
2017,1st Quintile,Urban regions,(0) No qualification (yet),0.03157,184,3990,0.02615,0.03700
2017,1st Quintile,Urban regions,(1a) Inadequately completed,0.06712,573,3990,0.05935,0.07488
2017,1st Quintile,Urban regions,(1b) General Elementary School,0.18540,744,3990,0.17334,0.19746
2017,1st Quintile,Urban regions,(1c) Basic Vocational Qualification,0.22882,611,3990,0.21578,0.24186
2017,1st Quintile,Urban regions,(2) Intermediate General/Vocational Qualification,0.17973,539,3990,0.16781,0.19164
2017,1st Quintile,Urban regions,(2c_gen) General Maturity Certificate,0.09902,481,3990,0.08975,0.10829
2017,1st Quintile,Urban regions,(2c_voc) Vocational Maturity Certificate,0.08478,287,3990,0.07613,0.09342
2017,1st Quintile,Urban regions,(3a) Lower Tertiary Education,0.05259,100,3990,0.04566,0.05951
2017,1st Quintile,Urban regions,(3b) Higher Tertiary Education,0.07098,471,3990,0.06301,0.07895
2017,1st Quintile,Rural regions,(0) No qualification (yet),0.01671,73,2088,0.01121,0.02221
2017,1st Quintile,Rural regions,(1a) Inadequately completed,0.05850,226,2088,0.04843,0.06856
2017,1st Quintile,Rural regions,(1b) General Elementary School,0.18332,371,2088,0.16672,0.19992
2017,1st Quintile,Rural regions,(1c) Basic Vocational Qualification,0.28548,438,2088,0.26610,0.30486
2017,1st Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.27095,487,2088,0.25188,0.29002
2017,1st Quintile,Rural regions,(2c_gen) General Maturity Certificate,0.05441,148,2088,0.04468,0.06414
2017,1st Quintile,Rural regions,(2c_voc) Vocational Maturity Certificate,0.05264,122,2088,0.04306,0.06222
2017,1st Quintile,Rural regions,(3a) Lower Tertiary Education,0.02754,51,2088,0.02052,0.03456
2017,1st Quintile,Rural regions,(3b) Higher Tertiary Education,0.05044,172,2088,0.04105,0.05983
2017,2nd Quintile,Urban regions,(0) No qualification (yet),0.01860,100,2929,0.01371,0.02350
2017,2nd Quintile,Urban regions,(1a) Inadequately completed,0.02943,97,2929,0.02331,0.03555
2017,2nd Quintile,Urban regions,(1b) General Elementary School,0.13162,320,2929,0.11938,0.14387
2017,2nd Quintile,Urban regions,(1c) Basic Vocational Qualification,0.30160,721,2929,0.28498,0.31822
2017,2nd Quintile,Urban regions,(2) Intermediate General/Vocational Qualification,0.22817,698,2929,0.21297,0.24337
2017,2nd Quintile,Urban regions,(2c_gen) General Maturity Certificate,0.06565,212,2929,0.05668,0.07463
2017,2nd Quintile,Urban regions,(2c_voc) Vocational Maturity Certificate,0.09596,317,2929,0.08529,0.10663
2017,2nd Quintile,Urban regions,(3a) Lower Tertiary Education,0.05363,157,2929,0.04547,0.06179
2017,2nd Quintile,Urban regions,(3b) Higher Tertiary Education,0.07533,307,2929,0.06577,0.08489
2017,2nd Quintile,Rural regions,(0) No qualification (yet),0.01532,49,1916,0.00982,0.02082
2017,2nd Quintile,Rural regions,(1a) Inadequately completed,0.01388,56,1916,0.00864,0.01913
2017,2nd Quintile,Rural regions,(1b) General Elementary School,0.12293,195,1916,0.10822,0.13763
2017,2nd Quintile,Rural regions,(1c) Basic Vocational Qualification,0.33646,562,1916,0.31529,0.35762
2017,2nd Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.34398,630,1916,0.32271,0.36526
2017,2nd Quintile,Rural regions,(2c_gen) General Maturity Certificate,0.02648,70,1916,0.01929,0.03367
2017,2nd Quintile,Rural regions,(2c_voc) Vocational Maturity Certificate,0.05482,150,1916,0.04463,0.06502
2017,2nd Quintile,Rural regions,(3a) Lower Tertiary Education,0.04810,91,1916,0.03851,0.05768
2017,2nd Quintile,Rural regions,(3b) Higher Tertiary Education,0.03803,113,1916,0.02946,0.04660
2017,3rd Quintile,Urban regions,(0) No qualification (yet),0.02951,96,2639,0.02305,0.03597
2017,3rd Quintile,Urban regions,(1b) General Elementary School,0.08879,208,2639,0.07794,0.09965
2017,3rd Quintile,Urban regions,(1c) Basic Vocational Qualification,0.28030,611,2639,0.26316,0.29744
2017,3rd Quintile,Urban regions,(2) Intermediate General/Vocational Qualification,0.22955,661,2639,0.21350,0.24560
2017,3rd Quintile,Urban regions,(2c_gen) General Maturity Certificate,0.03526,141,2639,0.02822,0.04230
2017,3rd Quintile,Urban regions,(2c_voc) Vocational Maturity Certificate,0.11887,316,2639,0.10652,0.13122
2017,3rd Quintile,Urban regions,(3a) Lower Tertiary Education,0.08768,236,2639,0.07688,0.09847
2017,3rd Quintile,Urban regions,(3b) Higher Tertiary Education,0.12131,370,2639,0.10885,0.13377
2017,3rd Quintile,Rural regions,(0) No qualification (yet),0.01064,36,1706,0.00577,0.01550
2017,3rd Quintile,Rural regions,(1b) General Elementary School,0.08839,98,1706,0.07492,0.10186
2017,3rd Quintile,Rural regions,(1c) Basic Vocational Qualification,0.28126,433,1706,0.25992,0.30260
2017,3rd Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.35413,592,1706,0.33143,0.37683
2017,3rd Quintile,Rural regions,(2c_gen) General Maturity Certificate,0.02791,66,1706,0.02009,0.03573
2017,3rd Quintile,Rural regions,(2c_voc) Vocational Maturity Certificate,0.08722,167,1706,0.07382,0.10061
2017,3rd Quintile,Rural regions,(3a) Lower Tertiary Education,0.08145,153,1706,0.06847,0.09443
2017,3rd Quintile,Rural regions,(3b) Higher Tertiary Education,0.06496,161,1706,0.05326,0.07665
2017,4th Quintile,Urban regions,(0) No qualification (yet),0.02273,78,2788,0.01720,0.02826
2017,4th Quintile,Urban regions,(1b) General Elementary School,0.03850,91,2788,0.03135,0.04564
2017,4th Quintile,Urban regions,(1c) Basic Vocational Qualification,0.22767,501,2788,0.21210,0.24324
2017,4th Quintile,Urban regions,(2) Intermediate General/Vocational Qualification,0.26597,728,2788,0.24957,0.28238
2017,4th Quintile,Urban regions,(2c_gen) General Maturity Certificate,0.04256,138,2788,0.03507,0.05006
2017,4th Quintile,Urban regions,(2c_voc) Vocational Maturity Certificate,0.12083,338,2788,0.10873,0.13294
2017,4th Quintile,Urban regions,(3a) Lower Tertiary Education,0.10886,307,2788,0.09729,0.12042
2017,4th Quintile,Urban regions,(3b) Higher Tertiary Education,0.16475,607,2788,0.15098,0.17852
2017,4th Quintile,Rural regions,(1b) General Elementary School,0.04236,55,1457,0.03201,0.05271
2017,4th Quintile,Rural regions,(1c) Basic Vocational Qualification,0.25403,314,1457,0.23167,0.27639
2017,4th Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.35708,522,1457,0.33247,0.38169
2017,4th Quintile,Rural regions,(2c_gen) General Maturity Certificate,0.03519,46,1457,0.02572,0.04465
2017,4th Quintile,Rural regions,(2c_voc) Vocational Maturity Certificate,0.08298,138,1457,0.06881,0.09715
2017,4th Quintile,Rural regions,(3a) Lower Tertiary Education,0.09018,168,1457,0.07546,0.10489
2017,4th Quintile,Rural regions,(3b) Higher Tertiary Education,0.11601,214,1457,0.09956,0.13245
2017,5th Quintile,Urban regions,(0) No qualification (yet),0.01461,61,3381,0.01056,0.01865
2017,5th Quintile,Urban regions,(1b) General Elementary School,0.01666,38,3381,0.01234,0.02097
2017,5th Quintile,Urban regions,(1c) Basic Vocational Qualification,0.12361,336,3381,0.11252,0.13471
2017,5th Quintile,Urban regions,(2) Intermediate General/Vocational Qualification,0.22482,660,3381,0.21075,0.23890
2017,5th Quintile,Urban regions,(2c_gen) General Maturity Certificate,0.03662,158,3381,0.03029,0.04295
2017,5th Quintile,Urban regions,(2c_voc) Vocational Maturity Certificate,0.11108,371,3381,0.10049,0.12167
2017,5th Quintile,Urban regions,(3a) Lower Tertiary Education,0.13925,487,3381,0.12758,0.15092
2017,5th Quintile,Urban regions,(3b) Higher Tertiary Education,0.33097,1270,3381,0.31510,0.34683
2017,5th Quintile,Rural regions,(1c) Basic Vocational Qualification,0.13535,120,1081,0.11494,0.15575
2017,5th Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.28953,300,1081,0.26248,0.31658
2017,5th Quintile,Rural regions,(2c_gen) General Maturity Certificate,0.03932,37,1081,0.02773,0.05091
2017,5th Quintile,Rural regions,(2c_voc) Vocational Maturity Certificate,0.08648,84,1081,0.06971,0.10324
2017,5th Quintile,Rural regions,(3a) Lower Tertiary Education,0.16719,197,1081,0.14493,0.18944
2017,5th Quintile,Rural regions,(3b) Higher Tertiary Education,0.25546,343,1081,0.22945,0.28147
2018,1st Quintile,Urban regions,(0) No qualification (yet),0.02440,175,4592,0.01994,0.02886
2018,1st Quintile,Urban regions,(1a) Inadequately completed,0.07476,868,4592,0.06715,0.08236
2018,1st Quintile,Urban regions,(1b) General Elementary School,0.17727,858,4592,0.16622,0.18832
2018,1st Quintile,Urban regions,(1c) Basic Vocational Qualification,0.21970,580,4592,0.20773,0.23168
2018,1st Quintile,Urban regions,(2) Intermediate General/Vocational Qualification,0.17924,543,4592,0.16814,0.19033
2018,1st Quintile,Urban regions,(2c_gen) General Maturity Certificate,0.10182,582,4592,0.09307,0.11057
2018,1st Quintile,Urban regions,(2c_voc) Vocational Maturity Certificate,0.08294,306,4592,0.07497,0.09092
2018,1st Quintile,Urban regions,(3a) Lower Tertiary Education,0.06902,128,4592,0.06169,0.07635
2018,1st Quintile,Urban regions,(3b) Higher Tertiary Education,0.07085,552,4592,0.06342,0.07827
2018,1st Quintile,Rural regions,(0) No qualification (yet),0.02211,71,2400,0.01623,0.02800
2018,1st Quintile,Rural regions,(1a) Inadequately completed,0.04616,323,2400,0.03776,0.05455
2018,1st Quintile,Rural regions,(1b) General Elementary School,0.16013,451,2400,0.14546,0.17481
2018,1st Quintile,Rural regions,(1c) Basic Vocational Qualification,0.28305,453,2400,0.26503,0.30108
2018,1st Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.27977,525,2400,0.26181,0.29774
2018,1st Quintile,Rural regions,(2c_gen) General Maturity Certificate,0.05237,192,2400,0.04346,0.06129
2018,1st Quintile,Rural regions,(2c_voc) Vocational Maturity Certificate,0.06593,138,2400,0.05600,0.07586
2018,1st Quintile,Rural regions,(3a) Lower Tertiary Education,0.03245,56,2400,0.02536,0.03954
2018,1st Quintile,Rural regions,(3b) Higher Tertiary Education,0.05801,191,2400,0.04866,0.06737
2018,2nd Quintile,Urban regions,(0) No qualification (yet),0.02276,111,3207,0.01760,0.02792
2018,2nd Quintile,Urban regions,(1a) Inadequately completed,0.03113,132,3207,0.02512,0.03714
2018,2nd Quintile,Urban regions,(1b) General Elementary School,0.14149,359,3207,0.12943,0.15355
2018,2nd Quintile,Urban regions,(1c) Basic Vocational Qualification,0.29097,755,3207,0.27525,0.30670
2018,2nd Quintile,Urban regions,(2) Intermediate General/Vocational Qualification,0.22434,773,3207,0.20990,0.23878
2018,2nd Quintile,Urban regions,(2c_gen) General Maturity Certificate,0.05963,233,3207,0.05143,0.06783
2018,2nd Quintile,Urban regions,(2c_voc) Vocational Maturity Certificate,0.10353,342,3207,0.09298,0.11407
2018,2nd Quintile,Urban regions,(3a) Lower Tertiary Education,0.05774,185,3207,0.04967,0.06582
2018,2nd Quintile,Urban regions,(3b) Higher Tertiary Education,0.06841,317,3207,0.05968,0.07715
2018,2nd Quintile,Rural regions,(0) No qualification (yet),0.01393,55,2034,0.00883,0.01902
2018,2nd Quintile,Rural regions,(1a) Inadequately completed,0.01398,56,2034,0.00888,0.01908
2018,2nd Quintile,Rural regions,(1b) General Elementary School,0.13033,189,2034,0.11570,0.14497
2018,2nd Quintile,Rural regions,(1c) Basic Vocational Qualification,0.29759,518,2034,0.27772,0.31747
2018,2nd Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.34877,737,2034,0.32805,0.36948
2018,2nd Quintile,Rural regions,(2c_gen) General Maturity Certificate,0.02490,75,2034,0.01813,0.03167
2018,2nd Quintile,Rural regions,(2c_voc) Vocational Maturity Certificate,0.07594,166,2034,0.06443,0.08746
2018,2nd Quintile,Rural regions,(3a) Lower Tertiary Education,0.04711,101,2034,0.03790,0.05631
2018,2nd Quintile,Rural regions,(3b) Higher Tertiary Education,0.04746,137,2034,0.03822,0.05670
2018,3rd Quintile,Urban regions,(0) No qualification (yet),0.02464,89,2929,0.01902,0.03025
2018,3rd Quintile,Urban regions,(1a) Inadequately completed,0.00869,39,2929,0.00533,0.01205
2018,3rd Quintile,Urban regions,(1b) General Elementary School,0.08314,207,2929,0.07314,0.09314
2018,3rd Quintile,Urban regions,(1c) Basic Vocational Qualification,0.25965,613,2929,0.24377,0.27553
2018,3rd Quintile,Urban regions,(2) Intermediate General/Vocational Qualification,0.25772,762,2929,0.24188,0.27357
2018,3rd Quintile,Urban regions,(2c_gen) General Maturity Certificate,0.05324,182,2929,0.04511,0.06137
2018,3rd Quintile,Urban regions,(2c_voc) Vocational Maturity Certificate,0.11743,361,2929,0.10577,0.12909
2018,3rd Quintile,Urban regions,(3a) Lower Tertiary Education,0.08046,247,2929,0.07060,0.09031
2018,3rd Quintile,Urban regions,(3b) Higher Tertiary Education,0.11504,429,2929,0.10348,0.12659
2018,3rd Quintile,Rural regions,(0) No qualification (yet),0.01409,34,1804,0.00865,0.01953
2018,3rd Quintile,Rural regions,(1b) General Elementary School,0.08618,120,1804,0.07323,0.09914
2018,3rd Quintile,Rural regions,(1c) Basic Vocational Qualification,0.26653,423,1804,0.24612,0.28693
2018,3rd Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.38768,680,1804,0.36519,0.41017
2018,3rd Quintile,Rural regions,(2c_gen) General Maturity Certificate,0.03381,70,1804,0.02547,0.04216
2018,3rd Quintile,Rural regions,(2c_voc) Vocational Maturity Certificate,0.08455,178,1804,0.07171,0.09739
2018,3rd Quintile,Rural regions,(3a) Lower Tertiary Education,0.06495,140,1804,0.05358,0.07633
2018,3rd Quintile,Rural regions,(3b) Higher Tertiary Education,0.05436,159,1804,0.04389,0.06483
2018,4th Quintile,Urban regions,(0) No qualification (yet),0.01710,76,2997,0.01246,0.02174
2018,4th Quintile,Urban regions,(1b) General Elementary School,0.03467,94,2997,0.02812,0.04122
2018,4th Quintile,Urban regions,(1c) Basic Vocational Qualification,0.19908,510,2997,0.18478,0.21338
2018,4th Quintile,Urban regions,(2) Intermediate General/Vocational Qualification,0.25156,750,2997,0.23602,0.26710
2018,4th Quintile,Urban regions,(2c_gen) General Maturity Certificate,0.04781,157,2997,0.04017,0.05545
2018,4th Quintile,Urban regions,(2c_voc) Vocational Maturity Certificate,0.13426,383,2997,0.12205,0.14647
2018,4th Quintile,Urban regions,(3a) Lower Tertiary Education,0.12050,380,2997,0.10884,0.13216
2018,4th Quintile,Urban regions,(3b) Higher Tertiary Education,0.18625,647,2997,0.17231,0.20020
