year,bula_h,quintil_oecd,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2020,Baden-Wuerttemberg,2nd Quintile,(1c) Basic Vocational Qualification,0.29203,112,371,0.24570,0.33836
2020,Baden-Wuerttemberg,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.12635,80,371,0.09249,0.16020
2020,Baden-Wuerttemberg,2nd Quintile,(2c_gen) General Maturity Certificate,0.04743,38,371,0.02577,0.06909
2020,Baden-Wuerttemberg,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.08088,45,371,0.05310,0.10866
2020,Baden-Wuerttemberg,2nd Quintile,(3b) Higher Tertiary Education,0.05640,50,371,0.03289,0.07990
2020,Baden-Wuerttemberg,3rd Quintile,(1b) General Elementary School,0.08996,41,392,0.06160,0.11833
2020,Baden-Wuerttemberg,3rd Quintile,(1c) Basic Vocational Qualification,0.24103,105,392,0.19864,0.28343
2020,Baden-Wuerttemberg,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.18874,108,392,0.14995,0.22753
2020,Baden-Wuerttemberg,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.06581,39,392,0.04123,0.09039
2020,Baden-Wuerttemberg,3rd Quintile,(3a) Lower Tertiary Education,0.04332,41,392,0.02314,0.06350
2020,Baden-Wuerttemberg,3rd Quintile,(3b) Higher Tertiary Education,0.08065,58,392,0.05366,0.10764
2020,Baden-Wuerttemberg,4th Quintile,(1c) Basic Vocational Qualification,0.20151,106,513,0.16677,0.23626
2020,Baden-Wuerttemberg,4th Quintile,(2) Intermediate General/Vocational Qualification,0.21849,162,513,0.18269,0.25428
2020,Baden-Wuerttemberg,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.10169,63,513,0.07551,0.12787
2020,Baden-Wuerttemberg,4th Quintile,(3a) Lower Tertiary Education,0.06869,62,513,0.04678,0.09060
2020,Baden-Wuerttemberg,4th Quintile,(3b) Higher Tertiary Education,0.12193,120,513,0.09358,0.15027
2020,Baden-Wuerttemberg,5th Quintile,(1c) Basic Vocational Qualification,0.09771,75,818,0.07735,0.11807
2020,Baden-Wuerttemberg,5th Quintile,(2) Intermediate General/Vocational Qualification,0.20958,194,818,0.18167,0.23749
2020,Baden-Wuerttemberg,5th Quintile,(2c_gen) General Maturity Certificate,0.02730,37,818,0.01612,0.03847
2020,Baden-Wuerttemberg,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.11288,94,818,0.09118,0.13458
2020,Baden-Wuerttemberg,5th Quintile,(3a) Lower Tertiary Education,0.13124,137,818,0.10809,0.15439
2020,Baden-Wuerttemberg,5th Quintile,(3b) Higher Tertiary Education,0.22658,281,818,0.19788,0.25529
2020,Bavaria,1st Quintile,(1a) Inadequately completed,0.04402,104,663,0.02839,0.05964
2020,Bavaria,1st Quintile,(1b) General Elementary School,0.12383,121,663,0.09874,0.14893
2020,Bavaria,1st Quintile,(1c) Basic Vocational Qualification,0.21310,129,663,0.18190,0.24429
2020,Bavaria,1st Quintile,(2) Intermediate General/Vocational Qualification,0.13589,88,663,0.10979,0.16200
2020,Bavaria,1st Quintile,(2c_gen) General Maturity Certificate,0.05351,71,663,0.03636,0.07065
2020,Bavaria,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.07879,66,663,0.05827,0.09932
2020,Bavaria,1st Quintile,(3b) Higher Tertiary Education,0.07041,84,663,0.05092,0.08990
2020,Bavaria,2nd Quintile,(1b) General Elementary School,0.10880,67,644,0.08473,0.13287
2020,Bavaria,2nd Quintile,(1c) Basic Vocational Qualification,0.27730,229,644,0.24270,0.31190
2020,Bavaria,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.15023,155,644,0.12262,0.17785
2020,Bavaria,2nd Quintile,(2c_gen) General Maturity Certificate,0.02287,31,644,0.01131,0.03442
2020,Bavaria,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.04478,49,644,0.02879,0.06077
2020,Bavaria,2nd Quintile,(3a) Lower Tertiary Education,0.03539,40,644,0.02111,0.04967
2020,Bavaria,2nd Quintile,(3b) Higher Tertiary Education,0.07132,73,644,0.05143,0.09122
2020,Bavaria,3rd Quintile,(1c) Basic Vocational Qualification,0.25638,189,592,0.22118,0.29158
2020,Bavaria,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.23933,188,592,0.20493,0.27373
2020,Bavaria,3rd Quintile,(2c_gen) General Maturity Certificate,0.03984,31,592,0.02407,0.05561
2020,Bavaria,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.07099,60,592,0.05029,0.09169
2020,Bavaria,3rd Quintile,(3a) Lower Tertiary Education,0.06232,49,592,0.04283,0.08180
2020,Bavaria,3rd Quintile,(3b) Higher Tertiary Education,0.07185,75,592,0.05103,0.09267
2020,Bavaria,4th Quintile,(1c) Basic Vocational Qualification,0.19051,178,746,0.16231,0.21871
2020,Bavaria,4th Quintile,(2) Intermediate General/Vocational Qualification,0.22306,227,746,0.19317,0.25296
2020,Bavaria,4th Quintile,(2c_gen) General Maturity Certificate,0.02920,31,746,0.01711,0.04130
2020,Bavaria,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.09342,74,746,0.07252,0.11432
2020,Bavaria,4th Quintile,(3a) Lower Tertiary Education,0.09118,83,746,0.07051,0.11186
2020,Bavaria,4th Quintile,(3b) Higher Tertiary Education,0.13815,153,746,0.11337,0.16292
2020,Bavaria,5th Quintile,(1c) Basic Vocational Qualification,0.12561,111,1006,0.10512,0.14610
2020,Bavaria,5th Quintile,(2) Intermediate General/Vocational Qualification,0.16166,243,1006,0.13890,0.18442
2020,Bavaria,5th Quintile,(2c_gen) General Maturity Certificate,0.03568,64,1006,0.02421,0.04715
2020,Bavaria,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.06588,82,1006,0.05054,0.08121
2020,Bavaria,5th Quintile,(3a) Lower Tertiary Education,0.17298,178,1006,0.14959,0.19636
2020,Bavaria,5th Quintile,(3b) Higher Tertiary Education,0.24299,328,1006,0.21648,0.26951
2020,Berlin,1st Quintile,(1b) General Elementary School,0.10879,40,173,0.06226,0.15533
2020,Berlin,1st Quintile,(2) Intermediate General/Vocational Qualification,0.22227,41,173,0.16013,0.28441
2020,Berlin,1st Quintile,(2c_gen) General Maturity Certificate,0.08272,39,173,0.04155,0.12389
2020,Berlin,1st Quintile,(3b) Higher Tertiary Education,0.12564,53,173,0.07610,0.17517
2020,Berlin,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.21865,57,88,0.13179,0.30550
2020,Berlin,2nd Quintile,(3b) Higher Tertiary Education,0.17904,31,88,0.09848,0.25960
2020,Berlin,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.23431,37,108,0.15405,0.31456
2020,Berlin,3rd Quintile,(3a) Lower Tertiary Education,0.17412,34,108,0.10227,0.24598
2020,Berlin,3rd Quintile,(3b) Higher Tertiary Education,0.17026,37,108,0.09904,0.24148
2020,Berlin,4th Quintile,(2) Intermediate General/Vocational Qualification,0.19273,39,131,0.12493,0.26054
2020,Berlin,4th Quintile,(3a) Lower Tertiary Education,0.15468,36,131,0.09252,0.21684
2020,Berlin,4th Quintile,(3b) Higher Tertiary Education,0.27671,56,131,0.19981,0.35362
2020,Berlin,5th Quintile,(2) Intermediate General/Vocational Qualification,0.18859,33,205,0.13491,0.24227
2020,Berlin,5th Quintile,(3a) Lower Tertiary Education,0.17676,37,205,0.12441,0.22911
2020,Berlin,5th Quintile,(3b) Higher Tertiary Education,0.42054,135,205,0.35280,0.48828
2020,Brandenburg,1st Quintile,(1b) General Elementary School,0.12762,43,166,0.07670,0.17853
2020,Brandenburg,1st Quintile,(1c) Basic Vocational Qualification,0.16955,44,166,0.11229,0.22680
2020,Brandenburg,1st Quintile,(2) Intermediate General/Vocational Qualification,0.25612,79,166,0.18952,0.32272
2020,Brandenburg,2nd Quintile,(1c) Basic Vocational Qualification,0.18351,57,162,0.12372,0.24330
2020,Brandenburg,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.36275,105,162,0.28848,0.43702
2020,Brandenburg,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.37225,77,77,0.26357,0.48093
2020,Brandenburg,4th Quintile,(2) Intermediate General/Vocational Qualification,0.40937,68,107,0.31576,0.50298
2020,Brandenburg,4th Quintile,(3b) Higher Tertiary Education,0.18698,39,107,0.11276,0.26121
2020,Brandenburg,5th Quintile,(2) Intermediate General/Vocational Qualification,0.18503,49,147,0.12204,0.24802
2020,Brandenburg,5th Quintile,(3a) Lower Tertiary Education,0.18037,32,147,0.11800,0.24274
2020,Brandenburg,5th Quintile,(3b) Higher Tertiary Education,0.25569,66,147,0.18492,0.32645
2020,Mecklenburg-Western Pomerania,1st Quintile,(2) Intermediate General/Vocational Qualification,0.35714,58,58,0.23274,0.48153
2020,Mecklenburg-Western Pomerania,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.46142,68,68,0.34205,0.58078
2020,Mecklenburg-Western Pomerania,5th Quintile,(3b) Higher Tertiary Education,0.24259,33,33,0.09407,0.39111
2020,Saxony,1st Quintile,(1a) Inadequately completed,0.00561,32,316,-0.00264,0.01386
2020,Saxony,1st Quintile,(1b) General Elementary School,0.03758,46,316,0.01658,0.05858
2020,Saxony,1st Quintile,(1c) Basic Vocational Qualification,0.17438,60,316,0.13248,0.21629
2020,Saxony,1st Quintile,(2) Intermediate General/Vocational Qualification,0.30081,111,316,0.25016,0.35146
2020,Saxony,1st Quintile,(2c_gen) General Maturity Certificate,0.07878,32,316,0.04903,0.10853
2020,Saxony,1st Quintile,(3b) Higher Tertiary Education,0.06886,35,316,0.04089,0.09682
2020,Saxony,2nd Quintile,(1c) Basic Vocational Qualification,0.17446,72,351,0.13470,0.21422
2020,Saxony,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.39999,208,351,0.34867,0.45132
2020,Saxony,2nd Quintile,(3a) Lower Tertiary Education,0.08351,37,351,0.05452,0.11249
2020,Saxony,2nd Quintile,(3b) Higher Tertiary Education,0.03537,34,351,0.01602,0.05473
2020,Saxony,3rd Quintile,(1c) Basic Vocational Qualification,0.07723,31,279,0.04585,0.10861
2020,Saxony,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.34812,139,279,0.29212,0.40412
2020,Saxony,3rd Quintile,(3a) Lower Tertiary Education,0.09612,49,279,0.06147,0.13076
2020,Saxony,3rd Quintile,(3b) Higher Tertiary Education,0.13402,60,279,0.09397,0.17406
2020,Saxony,4th Quintile,(2) Intermediate General/Vocational Qualification,0.46859,103,199,0.39908,0.53810
2020,Saxony,4th Quintile,(3a) Lower Tertiary Education,0.13198,40,199,0.08483,0.17912
2020,Saxony,4th Quintile,(3b) Higher Tertiary Education,0.14553,56,199,0.09641,0.19465
2020,Saxony,5th Quintile,(2) Intermediate General/Vocational Qualification,0.29443,65,204,0.23173,0.35713
2020,Saxony,5th Quintile,(3a) Lower Tertiary Education,0.13881,46,204,0.09125,0.18638
2020,Saxony,5th Quintile,(3b) Higher Tertiary Education,0.33928,93,204,0.27414,0.40441
2020,Saxony-Anhalt,1st Quintile,(1a) Inadequately completed,0.02682,36,243,0.00647,0.04718
2020,Saxony-Anhalt,1st Quintile,(1b) General Elementary School,0.09468,47,243,0.05779,0.13156
2020,Saxony-Anhalt,1st Quintile,(1c) Basic Vocational Qualification,0.25451,55,243,0.19962,0.30939
2020,Saxony-Anhalt,1st Quintile,(2) Intermediate General/Vocational Qualification,0.27677,105,243,0.22040,0.33314
2020,Saxony-Anhalt,2nd Quintile,(1c) Basic Vocational Qualification,0.25908,47,124,0.18165,0.33651
2020,Saxony-Anhalt,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.33764,77,124,0.25406,0.42121
2020,Saxony-Anhalt,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.34304,52,52,0.21275,0.47333
2020,Saxony-Anhalt,4th Quintile,(2) Intermediate General/Vocational Qualification,0.39260,68,68,0.27567,0.50953
2020,Saxony-Anhalt,5th Quintile,(2) Intermediate General/Vocational Qualification,0.22109,42,99,0.13893,0.30325
2020,Saxony-Anhalt,5th Quintile,(3b) Higher Tertiary Education,0.30274,57,99,0.21177,0.39370
2020,Thuringa,1st Quintile,(1c) Basic Vocational Qualification,0.26570,59,131,0.18977,0.34163
2020,Thuringa,1st Quintile,(2) Intermediate General/Vocational Qualification,0.38610,72,131,0.30241,0.46980
2020,Thuringa,2nd Quintile,(1c) Basic Vocational Qualification,0.20586,46,159,0.14281,0.26891
2020,Thuringa,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.39067,113,159,0.31459,0.46675
2020,Thuringa,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.43548,77,77,0.32401,0.54696
2020,Thuringa,4th Quintile,(2) Intermediate General/Vocational Qualification,0.29284,60,96,0.20133,0.38435
2020,Thuringa,4th Quintile,(3b) Higher Tertiary Education,0.18756,36,96,0.10906,0.26605
2020,Thuringa,5th Quintile,(2) Intermediate General/Vocational Qualification,0.21838,41,111,0.14117,0.29558
2020,Thuringa,5th Quintile,(3b) Higher Tertiary Education,0.35310,70,111,0.26378,0.44241
2021,Schleswig-Holstein,1st Quintile,(1a) Inadequately completed,0.06599,50,154,0.02665,0.10533
2021,Schleswig-Holstein,1st Quintile,(1b) General Elementary School,0.08474,40,154,0.04061,0.12887
2021,Schleswig-Holstein,1st Quintile,(1c) Basic Vocational Qualification,0.18543,33,154,0.12385,0.24702
2021,Schleswig-Holstein,1st Quintile,(2) Intermediate General/Vocational Qualification,0.10044,31,154,0.05281,0.14808
2021,Schleswig-Holstein,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.19045,47,47,0.07697,0.30392
2021,Schleswig-Holstein,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.35178,38,38,0.19791,0.50565
2021,Schleswig-Holstein,4th Quintile,(2) Intermediate General/Vocational Qualification,0.30247,40,40,0.15831,0.44663
2021,Schleswig-Holstein,5th Quintile,(2) Intermediate General/Vocational Qualification,0.32499,46,96,0.23081,0.41918
2021,Schleswig-Holstein,5th Quintile,(3b) Higher Tertiary Education,0.17844,50,96,0.10145,0.25544
2021,Hamburg,5th Quintile,(3a) Lower Tertiary Education,0.16944,32,83,0.08825,0.25064
2021,Hamburg,5th Quintile,(3b) Higher Tertiary Education,0.27853,51,83,0.18151,0.37556
2021,Lower Saxony,1st Quintile,(1a) Inadequately completed,0.05132,95,411,0.02996,0.07267
2021,Lower Saxony,1st Quintile,(1b) General Elementary School,0.11010,83,411,0.07980,0.14039
2021,Lower Saxony,1st Quintile,(1c) Basic Vocational Qualification,0.22367,68,411,0.18334,0.26401
2021,Lower Saxony,1st Quintile,(2) Intermediate General/Vocational Qualification,0.10838,57,411,0.07829,0.13847
2021,Lower Saxony,1st Quintile,(2c_gen) General Maturity Certificate,0.07105,57,411,0.04618,0.09592
2021,Lower Saxony,1st Quintile,(3b) Higher Tertiary Education,0.05449,51,411,0.03252,0.07646
2021,Lower Saxony,2nd Quintile,(1b) General Elementary School,0.08741,43,270,0.05366,0.12117
2021,Lower Saxony,2nd Quintile,(1c) Basic Vocational Qualification,0.19496,62,270,0.14761,0.24230
2021,Lower Saxony,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.28109,102,270,0.22737,0.33481
2021,Lower Saxony,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.04854,32,270,0.02286,0.07423
2021,Lower Saxony,2nd Quintile,(3b) Higher Tertiary Education,0.07915,31,270,0.04689,0.11142
2021,Lower Saxony,3rd Quintile,(1c) Basic Vocational Qualification,0.16859,58,280,0.12466,0.21253
2021,Lower Saxony,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.29179,91,280,0.23845,0.34513
2021,Lower Saxony,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.08975,47,280,0.05621,0.12329
2021,Lower Saxony,3rd Quintile,(3a) Lower Tertiary Education,0.07998,33,280,0.04815,0.11181
2021,Lower Saxony,3rd Quintile,(3b) Higher Tertiary Education,0.09624,51,280,0.06164,0.13085
2021,Lower Saxony,4th Quintile,(1c) Basic Vocational Qualification,0.11485,35,276,0.07717,0.15254
2021,Lower Saxony,4th Quintile,(2) Intermediate General/Vocational Qualification,0.22950,93,276,0.17980,0.27920
2021,Lower Saxony,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.07318,40,276,0.04240,0.10396
2021,Lower Saxony,4th Quintile,(3a) Lower Tertiary Education,0.08228,39,276,0.04980,0.11476
2021,Lower Saxony,4th Quintile,(3b) Higher Tertiary Education,0.19774,69,276,0.15067,0.24482
2021,Lower Saxony,5th Quintile,(1c) Basic Vocational Qualification,0.15343,45,370,0.11666,0.19021
2021,Lower Saxony,5th Quintile,(2) Intermediate General/Vocational Qualification,0.23440,95,370,0.19118,0.27763
2021,Lower Saxony,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.10486,48,370,0.07360,0.13612
2021,Lower Saxony,5th Quintile,(3a) Lower Tertiary Education,0.08764,49,370,0.05879,0.11649
2021,Lower Saxony,5th Quintile,(3b) Higher Tertiary Education,0.26072,133,370,0.21592,0.30552
2021,North Rhine-Westphalia,1st Quintile,(1a) Inadequately completed,0.07786,199,1036,0.06153,0.09418
2021,North Rhine-Westphalia,1st Quintile,(1b) General Elementary School,0.12646,175,1036,0.10621,0.14671
2021,North Rhine-Westphalia,1st Quintile,(1c) Basic Vocational Qualification,0.20134,152,1036,0.17691,0.22577
2021,North Rhine-Westphalia,1st Quintile,(2) Intermediate General/Vocational Qualification,0.07365,100,1036,0.05774,0.08956
2021,North Rhine-Westphalia,1st Quintile,(2c_gen) General Maturity Certificate,0.08908,159,1036,0.07172,0.10643
2021,North Rhine-Westphalia,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.06080,83,1036,0.04624,0.07536
2021,North Rhine-Westphalia,1st Quintile,(3a) Lower Tertiary Education,0.03376,32,1036,0.02276,0.04477
2021,North Rhine-Westphalia,1st Quintile,(3b) Higher Tertiary Education,0.04516,136,1036,0.03251,0.05781
2021,North Rhine-Westphalia,2nd Quintile,(1b) General Elementary School,0.09631,64,670,0.07396,0.11867
2021,North Rhine-Westphalia,2nd Quintile,(1c) Basic Vocational Qualification,0.21713,165,670,0.18588,0.24837
2021,North Rhine-Westphalia,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.17848,146,670,0.14946,0.20749
2021,North Rhine-Westphalia,2nd Quintile,(2c_gen) General Maturity Certificate,0.05526,66,670,0.03795,0.07257
2021,North Rhine-Westphalia,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.11463,107,670,0.09049,0.13878
2021,North Rhine-Westphalia,2nd Quintile,(3a) Lower Tertiary Education,0.04634,38,670,0.03041,0.06227
2021,North Rhine-Westphalia,2nd Quintile,(3b) Higher Tertiary Education,0.04489,84,670,0.02920,0.06058
2021,North Rhine-Westphalia,3rd Quintile,(1c) Basic Vocational Qualification,0.17952,116,545,0.14727,0.21177
2021,North Rhine-Westphalia,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.20102,146,545,0.16734,0.23469
2021,North Rhine-Westphalia,3rd Quintile,(2c_gen) General Maturity Certificate,0.07281,49,545,0.05098,0.09465
2021,North Rhine-Westphalia,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.15331,111,545,0.12303,0.18358
2021,North Rhine-Westphalia,3rd Quintile,(3a) Lower Tertiary Education,0.06688,41,545,0.04589,0.08788
2021,North Rhine-Westphalia,3rd Quintile,(3b) Higher Tertiary Education,0.07577,82,545,0.05354,0.09801
2021,North Rhine-Westphalia,4th Quintile,(1c) Basic Vocational Qualification,0.16356,94,599,0.13392,0.19321
2021,North Rhine-Westphalia,4th Quintile,(2) Intermediate General/Vocational Qualification,0.19350,132,599,0.16183,0.22516
2021,North Rhine-Westphalia,4th Quintile,(2c_gen) General Maturity Certificate,0.03976,42,599,0.02410,0.05542
2021,North Rhine-Westphalia,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.16583,115,599,0.13602,0.19564
2021,North Rhine-Westphalia,4th Quintile,(3a) Lower Tertiary Education,0.07994,69,599,0.05821,0.10168
2021,North Rhine-Westphalia,4th Quintile,(3b) Higher Tertiary Education,0.14749,147,599,0.11906,0.17591
2021,North Rhine-Westphalia,5th Quintile,(1c) Basic Vocational Qualification,0.10322,74,837,0.08259,0.12384
2021,North Rhine-Westphalia,5th Quintile,(2) Intermediate General/Vocational Qualification,0.12637,131,837,0.10385,0.14890
2021,North Rhine-Westphalia,5th Quintile,(2c_gen) General Maturity Certificate,0.03003,59,837,0.01846,0.04160
2021,North Rhine-Westphalia,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.13181,123,837,0.10888,0.15474
2021,North Rhine-Westphalia,5th Quintile,(3a) Lower Tertiary Education,0.14383,116,837,0.12004,0.16762
2021,North Rhine-Westphalia,5th Quintile,(3b) Higher Tertiary Education,0.31261,334,837,0.28119,0.34403
2021,Hesse,1st Quintile,(1a) Inadequately completed,0.06632,92,296,0.03793,0.09472
2021,Hesse,1st Quintile,(1b) General Elementary School,0.16360,65,296,0.12139,0.20581
2021,Hesse,1st Quintile,(2) Intermediate General/Vocational Qualification,0.11431,38,296,0.07800,0.15062
2021,Hesse,1st Quintile,(2c_gen) General Maturity Certificate,0.07127,55,296,0.04191,0.10063
2021,Hesse,1st Quintile,(3b) Higher Tertiary Education,0.06383,46,296,0.03593,0.09173
2021,Hesse,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.22482,41,41,0.09545,0.35420
2021,Hesse,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.26960,56,93,0.17893,0.36028
2021,Hesse,3rd Quintile,(3b) Higher Tertiary Education,0.08570,37,93,0.02850,0.14290
2021,Hesse,4th Quintile,(2) Intermediate General/Vocational Qualification,0.16342,52,111,0.09432,0.23252
2021,Hesse,4th Quintile,(3b) Higher Tertiary Education,0.22527,59,111,0.14720,0.30334
2021,Hesse,5th Quintile,(2) Intermediate General/Vocational Qualification,0.13386,48,278,0.09376,0.17396
2021,Hesse,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.11167,32,278,0.07458,0.14876
2021,Hesse,5th Quintile,(3a) Lower Tertiary Education,0.12387,55,278,0.08507,0.16267
2021,Hesse,5th Quintile,(3b) Higher Tertiary Education,0.39427,143,278,0.33672,0.45183
2021,"Rhineland-Palatinate, Saarland",1st Quintile,(1a) Inadequately completed,0.02600,42,133,-0.00115,0.05315
2021,"Rhineland-Palatinate, Saarland",1st Quintile,(1b) General Elementary School,0.13573,55,133,0.07730,0.19416
2021,"Rhineland-Palatinate, Saarland",1st Quintile,(1c) Basic Vocational Qualification,0.14826,36,133,0.08763,0.20888
2021,"Rhineland-Palatinate, Saarland",2nd Quintile,(1c) Basic Vocational Qualification,0.26827,57,93,0.17773,0.35880
2021,"Rhineland-Palatinate, Saarland",2nd Quintile,(2) Intermediate General/Vocational Qualification,0.17209,36,93,0.09496,0.24923
2021,"Rhineland-Palatinate, Saarland",3rd Quintile,(1c) Basic Vocational Qualification,0.30170,49,80,0.20049,0.40292
2021,"Rhineland-Palatinate, Saarland",3rd Quintile,(2) Intermediate General/Vocational Qualification,0.14208,31,80,0.06509,0.21907
2021,"Rhineland-Palatinate, Saarland",4th Quintile,(2) Intermediate General/Vocational Qualification,0.20255,33,33,0.06330,0.34180
2021,"Rhineland-Palatinate, Saarland",5th Quintile,(2) Intermediate General/Vocational Qualification,0.14088,32,92,0.06940,0.21236
2021,"Rhineland-Palatinate, Saarland",5th Quintile,(3b) Higher Tertiary Education,0.27907,60,92,0.18691,0.37123
2021,Baden-Wuerttemberg,1st Quintile,(1a) Inadequately completed,0.03272,64,372,0.01462,0.05082
2021,Baden-Wuerttemberg,1st Quintile,(1b) General Elementary School,0.09794,61,372,0.06770,0.12819
2021,Baden-Wuerttemberg,1st Quintile,(1c) Basic Vocational Qualification,0.20505,68,372,0.16397,0.24614
2021,Baden-Wuerttemberg,1st Quintile,(2) Intermediate General/Vocational Qualification,0.13622,39,372,0.10132,0.17113
2021,Baden-Wuerttemberg,1st Quintile,(2c_gen) General Maturity Certificate,0.05060,44,372,0.02830,0.07290
2021,Baden-Wuerttemberg,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.08496,35,372,0.05659,0.11333
2021,Baden-Wuerttemberg,1st Quintile,(3b) Higher Tertiary Education,0.08712,61,372,0.05842,0.11582
2021,Baden-Wuerttemberg,2nd Quintile,(1b) General Elementary School,0.06371,31,273,0.03469,0.09274
2021,Baden-Wuerttemberg,2nd Quintile,(1c) Basic Vocational Qualification,0.26812,77,273,0.21548,0.32077
2021,Baden-Wuerttemberg,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.13131,64,273,0.09117,0.17144
2021,Baden-Wuerttemberg,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.05849,39,273,0.03060,0.08638
2021,Baden-Wuerttemberg,2nd Quintile,(3b) Higher Tertiary Education,0.07890,62,273,0.04686,0.11094
2021,Baden-Wuerttemberg,3rd Quintile,(1c) Basic Vocational Qualification,0.24689,71,291,0.19726,0.29652
2021,Baden-Wuerttemberg,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.15715,81,291,0.11526,0.19904
2021,Baden-Wuerttemberg,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.10632,40,291,0.07084,0.14179
2021,Baden-Wuerttemberg,3rd Quintile,(3a) Lower Tertiary Education,0.06124,33,291,0.03364,0.08884
2021,Baden-Wuerttemberg,3rd Quintile,(3b) Higher Tertiary Education,0.09424,66,291,0.06062,0.12787
2021,Baden-Wuerttemberg,4th Quintile,(1c) Basic Vocational Qualification,0.16627,53,344,0.12687,0.20568
2021,Baden-Wuerttemberg,4th Quintile,(2) Intermediate General/Vocational Qualification,0.26321,117,344,0.21661,0.30982
2021,Baden-Wuerttemberg,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.08111,35,344,0.05222,0.11000
2021,Baden-Wuerttemberg,4th Quintile,(3a) Lower Tertiary Education,0.08715,41,344,0.05730,0.11700
2021,Baden-Wuerttemberg,4th Quintile,(3b) Higher Tertiary Education,0.14483,98,344,0.10758,0.18207
2021,Baden-Wuerttemberg,5th Quintile,(1c) Basic Vocational Qualification,0.12993,56,600,0.10301,0.15686
2021,Baden-Wuerttemberg,5th Quintile,(2) Intermediate General/Vocational Qualification,0.19880,132,600,0.16684,0.23076
2021,Baden-Wuerttemberg,5th Quintile,(2c_gen) General Maturity Certificate,0.03622,31,600,0.02126,0.05118
2021,Baden-Wuerttemberg,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.09922,62,600,0.07528,0.12316
2021,Baden-Wuerttemberg,5th Quintile,(3a) Lower Tertiary Education,0.11840,109,600,0.09252,0.14427
2021,Baden-Wuerttemberg,5th Quintile,(3b) Higher Tertiary Education,0.22640,210,600,0.19288,0.25991
2021,Bavaria,1st Quintile,(1a) Inadequately completed,0.03427,60,469,0.01779,0.05076
2021,Bavaria,1st Quintile,(1b) General Elementary School,0.12399,79,469,0.09413,0.15385
2021,Bavaria,1st Quintile,(1c) Basic Vocational Qualification,0.24911,99,469,0.20993,0.28830
2021,Bavaria,1st Quintile,(2) Intermediate General/Vocational Qualification,0.13458,58,469,0.10366,0.16550
2021,Bavaria,1st Quintile,(2c_gen) General Maturity Certificate,0.04119,44,469,0.02318,0.05919
2021,Bavaria,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.06542,46,469,0.04302,0.08782
2021,Bavaria,1st Quintile,(3b) Higher Tertiary Education,0.06718,83,469,0.04450,0.08986
2021,Bavaria,2nd Quintile,(1b) General Elementary School,0.12957,48,482,0.09955,0.15958
2021,Bavaria,2nd Quintile,(1c) Basic Vocational Qualification,0.23381,147,482,0.19599,0.27164
