year,pgisced97,quintil_oecd,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2014,Upper Secondary Level,2nd Quintile,(2c_gen) General Maturity Certificate,0.09105,296,2983,0.08073,0.10138
2014,Upper Secondary Level,3rd Quintile,(1c) Basic Vocational Qualification,0.51522,1184,2605,0.49602,0.53441
2014,Upper Secondary Level,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.40188,1178,2605,0.38305,0.42071
2014,Upper Secondary Level,3rd Quintile,(2c_gen) General Maturity Certificate,0.07710,243,2605,0.06686,0.08735
2014,Upper Secondary Level,4th Quintile,(1c) Basic Vocational Qualification,0.44417,966,2378,0.42420,0.46415
2014,Upper Secondary Level,4th Quintile,(2) Intermediate General/Vocational Qualification,0.46225,1182,2378,0.44220,0.48229
2014,Upper Secondary Level,4th Quintile,(2c_gen) General Maturity Certificate,0.08839,230,2378,0.07698,0.09980
2014,Upper Secondary Level,5th Quintile,(1c) Basic Vocational Qualification,0.34991,517,1644,0.32684,0.37297
2014,Upper Secondary Level,5th Quintile,(2) Intermediate General/Vocational Qualification,0.55822,928,1644,0.53421,0.58224
2014,Upper Secondary Level,5th Quintile,(2c_gen) General Maturity Certificate,0.09050,199,1644,0.07663,0.10437
2014,First Stage of Tertiary Education,1st Quintile,(1c) Basic Vocational Qualification,0.39147,40,99,0.29483,0.48810
2014,First Stage of Tertiary Education,1st Quintile,(2) Intermediate General/Vocational Qualification,0.37525,59,99,0.27939,0.47112
2014,First Stage of Tertiary Education,2nd Quintile,(1c) Basic Vocational Qualification,0.40077,93,273,0.34253,0.45901
2014,First Stage of Tertiary Education,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.40395,121,273,0.34563,0.46226
2014,First Stage of Tertiary Education,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.19528,59,273,0.14817,0.24239
2014,First Stage of Tertiary Education,3rd Quintile,(1c) Basic Vocational Qualification,0.32605,106,338,0.27600,0.37610
2014,First Stage of Tertiary Education,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.38674,142,338,0.33474,0.43873
2014,First Stage of Tertiary Education,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.28619,90,338,0.23793,0.33445
2014,First Stage of Tertiary Education,4th Quintile,(1c) Basic Vocational Qualification,0.20167,84,417,0.16312,0.24023
2014,First Stage of Tertiary Education,4th Quintile,(2) Intermediate General/Vocational Qualification,0.48772,198,417,0.43969,0.53576
2014,First Stage of Tertiary Education,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.30631,135,417,0.26201,0.35060
2014,First Stage of Tertiary Education,5th Quintile,(1c) Basic Vocational Qualification,0.22198,81,405,0.18146,0.26250
2014,First Stage of Tertiary Education,5th Quintile,(2) Intermediate General/Vocational Qualification,0.38982,173,405,0.34226,0.43738
2014,First Stage of Tertiary Education,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.38707,151,405,0.33958,0.43457
2014,Second Stage of Tertiary Education,1st Quintile,(3a) Lower Tertiary Education,0.42875,184,536,0.38681,0.47068
2014,Second Stage of Tertiary Education,1st Quintile,(3b) Higher Tertiary Education,0.57125,352,536,0.52932,0.61319
2014,Second Stage of Tertiary Education,2nd Quintile,(3a) Lower Tertiary Education,0.46076,269,664,0.42281,0.49870
2014,Second Stage of Tertiary Education,2nd Quintile,(3b) Higher Tertiary Education,0.53924,395,664,0.50130,0.57719
2014,Second Stage of Tertiary Education,3rd Quintile,(3a) Lower Tertiary Education,0.47063,414,991,0.43954,0.50173
2014,Second Stage of Tertiary Education,3rd Quintile,(3b) Higher Tertiary Education,0.52937,577,991,0.49827,0.56046
2014,Second Stage of Tertiary Education,4th Quintile,(3a) Lower Tertiary Education,0.44284,554,1364,0.41647,0.46921
2014,Second Stage of Tertiary Education,4th Quintile,(3b) Higher Tertiary Education,0.55716,810,1364,0.53079,0.58353
2014,Second Stage of Tertiary Education,5th Quintile,(3a) Lower Tertiary Education,0.31787,756,2671,0.30021,0.33554
2014,Second Stage of Tertiary Education,5th Quintile,(3b) Higher Tertiary Education,0.68213,1915,2671,0.66446,0.69979
2015,Primary Level,1st Quintile,(1a) Inadequately completed,0.86902,228,269,0.82862,0.90941
2015,Primary Level,1st Quintile,(1b) General Elementary School,0.13098,41,269,0.09059,0.17138
2015,Primary Level,2nd Quintile,(1a) Inadequately completed,0.82595,74,74,0.73898,0.91293
2015,Primary Level,3rd Quintile,(1a) Inadequately completed,0.91005,33,33,0.81092,1.00918
2015,Lower Secondary Level,1st Quintile,(1b) General Elementary School,0.79563,879,1166,0.77248,0.81879
2015,Lower Secondary Level,1st Quintile,(2) Intermediate General/Vocational Qualification,0.20437,287,1166,0.18121,0.22752
2015,Lower Secondary Level,2nd Quintile,(1b) General Elementary School,0.79186,563,756,0.76290,0.82082
2015,Lower Secondary Level,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.20814,193,756,0.17918,0.23710
2015,Lower Secondary Level,3rd Quintile,(1b) General Elementary School,0.69038,335,491,0.64944,0.73132
2015,Lower Secondary Level,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.30962,156,491,0.26868,0.35056
2015,Lower Secondary Level,4th Quintile,(1b) General Elementary School,0.64129,168,285,0.58550,0.69707
2015,Lower Secondary Level,4th Quintile,(2) Intermediate General/Vocational Qualification,0.35871,117,285,0.30293,0.41450
2015,Lower Secondary Level,5th Quintile,(1b) General Elementary School,0.53297,58,130,0.44687,0.61906
2015,Lower Secondary Level,5th Quintile,(2) Intermediate General/Vocational Qualification,0.46703,72,130,0.38094,0.55313
2015,Upper Secondary Level,1st Quintile,(1a) Inadequately completed,0.02110,53,2402,0.01536,0.02685
2015,Upper Secondary Level,1st Quintile,(1c) Basic Vocational Qualification,0.51816,1154,2402,0.49817,0.53815
2015,Upper Secondary Level,1st Quintile,(2) Intermediate General/Vocational Qualification,0.32574,830,2402,0.30700,0.34449
2015,Upper Secondary Level,1st Quintile,(2c_gen) General Maturity Certificate,0.13482,365,2402,0.12116,0.14848
2015,Upper Secondary Level,2nd Quintile,(1c) Basic Vocational Qualification,0.52481,1395,2826,0.50640,0.54323
2015,Upper Secondary Level,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.37078,1155,2826,0.35297,0.38859
2015,Upper Secondary Level,2nd Quintile,(2c_gen) General Maturity Certificate,0.09344,276,2826,0.08271,0.10418
2015,Upper Secondary Level,3rd Quintile,(1c) Basic Vocational Qualification,0.50199,1116,2467,0.48226,0.52173
2015,Upper Secondary Level,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.41517,1122,2467,0.39572,0.43461
2015,Upper Secondary Level,3rd Quintile,(2c_gen) General Maturity Certificate,0.07809,229,2467,0.06750,0.08868
2015,Upper Secondary Level,4th Quintile,(1c) Basic Vocational Qualification,0.44684,883,2213,0.42612,0.46756
2015,Upper Secondary Level,4th Quintile,(2) Intermediate General/Vocational Qualification,0.46272,1109,2213,0.44195,0.48350
2015,Upper Secondary Level,4th Quintile,(2c_gen) General Maturity Certificate,0.08551,221,2213,0.07386,0.09717
2015,Upper Secondary Level,5th Quintile,(1c) Basic Vocational Qualification,0.34016,483,1546,0.31653,0.36378
2015,Upper Secondary Level,5th Quintile,(2) Intermediate General/Vocational Qualification,0.55495,873,1546,0.53017,0.57973
2015,Upper Secondary Level,5th Quintile,(2c_gen) General Maturity Certificate,0.10371,190,1546,0.08850,0.11891
2015,First Stage of Tertiary Education,1st Quintile,(1c) Basic Vocational Qualification,0.35997,36,97,0.26395,0.45598
2015,First Stage of Tertiary Education,1st Quintile,(2) Intermediate General/Vocational Qualification,0.38245,61,97,0.28523,0.47966
2015,First Stage of Tertiary Education,2nd Quintile,(1c) Basic Vocational Qualification,0.36173,90,269,0.30420,0.41925
2015,First Stage of Tertiary Education,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.43457,125,269,0.37522,0.49392
2015,First Stage of Tertiary Education,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.19333,54,269,0.14605,0.24062
2015,First Stage of Tertiary Education,3rd Quintile,(1c) Basic Vocational Qualification,0.31971,100,316,0.26821,0.37121
2015,First Stage of Tertiary Education,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.38605,131,316,0.33229,0.43981
2015,First Stage of Tertiary Education,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.29424,85,316,0.24392,0.34457
2015,First Stage of Tertiary Education,4th Quintile,(1c) Basic Vocational Qualification,0.20793,78,379,0.16702,0.24884
2015,First Stage of Tertiary Education,4th Quintile,(2) Intermediate General/Vocational Qualification,0.49375,184,379,0.44335,0.54415
2015,First Stage of Tertiary Education,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.29799,117,379,0.25188,0.34410
2015,First Stage of Tertiary Education,5th Quintile,(1c) Basic Vocational Qualification,0.18731,71,397,0.14888,0.22574
2015,First Stage of Tertiary Education,5th Quintile,(2) Intermediate General/Vocational Qualification,0.43375,171,397,0.38493,0.48256
2015,First Stage of Tertiary Education,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.37274,155,397,0.32511,0.42036
2015,Second Stage of Tertiary Education,1st Quintile,(3a) Lower Tertiary Education,0.46929,186,490,0.42506,0.51353
2015,Second Stage of Tertiary Education,1st Quintile,(3b) Higher Tertiary Education,0.53071,304,490,0.48647,0.57494
2015,Second Stage of Tertiary Education,2nd Quintile,(3a) Lower Tertiary Education,0.51809,280,652,0.47971,0.55648
2015,Second Stage of Tertiary Education,2nd Quintile,(3b) Higher Tertiary Education,0.48191,372,652,0.44352,0.52029
2015,Second Stage of Tertiary Education,3rd Quintile,(3a) Lower Tertiary Education,0.49174,379,903,0.45911,0.52437
2015,Second Stage of Tertiary Education,3rd Quintile,(3b) Higher Tertiary Education,0.50826,524,903,0.47563,0.54089
2015,Second Stage of Tertiary Education,4th Quintile,(3a) Lower Tertiary Education,0.43478,534,1309,0.40792,0.46165
2015,Second Stage of Tertiary Education,4th Quintile,(3b) Higher Tertiary Education,0.56522,775,1309,0.53835,0.59208
2015,Second Stage of Tertiary Education,5th Quintile,(3a) Lower Tertiary Education,0.31609,737,2531,0.29797,0.33421
2015,Second Stage of Tertiary Education,5th Quintile,(3b) Higher Tertiary Education,0.68391,1794,2531,0.66579,0.70203
2016,Primary Level,1st Quintile,(1a) Inadequately completed,0.84823,229,264,0.80487,0.89159
2016,Primary Level,1st Quintile,(1b) General Elementary School,0.15177,35,264,0.10841,0.19513
2016,Primary Level,2nd Quintile,(1a) Inadequately completed,0.94155,75,75,0.88810,0.99500
2016,Primary Level,3rd Quintile,(1a) Inadequately completed,0.82196,38,38,0.69870,0.94523
2016,Lower Secondary Level,1st Quintile,(1b) General Elementary School,0.79771,886,1142,0.77440,0.82102
2016,Lower Secondary Level,1st Quintile,(2) Intermediate General/Vocational Qualification,0.20229,256,1142,0.17898,0.22560
2016,Lower Secondary Level,2nd Quintile,(1b) General Elementary School,0.77506,544,742,0.74500,0.80513
2016,Lower Secondary Level,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.22494,198,742,0.19487,0.25500
2016,Lower Secondary Level,3rd Quintile,(1b) General Elementary School,0.71493,307,451,0.67321,0.75664
2016,Lower Secondary Level,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.28507,144,451,0.24336,0.32679
2016,Lower Secondary Level,4th Quintile,(1b) General Elementary School,0.54577,136,260,0.48513,0.60641
2016,Lower Secondary Level,4th Quintile,(2) Intermediate General/Vocational Qualification,0.45423,124,260,0.39359,0.51487
2016,Lower Secondary Level,5th Quintile,(1b) General Elementary School,0.58768,70,136,0.50464,0.67072
2016,Lower Secondary Level,5th Quintile,(2) Intermediate General/Vocational Qualification,0.41232,66,136,0.32928,0.49536
2016,Upper Secondary Level,1st Quintile,(1a) Inadequately completed,0.02178,61,2294,0.01581,0.02775
2016,Upper Secondary Level,1st Quintile,(1c) Basic Vocational Qualification,0.49682,1092,2294,0.47636,0.51729
2016,Upper Secondary Level,1st Quintile,(2) Intermediate General/Vocational Qualification,0.31396,742,2294,0.29496,0.33295
2016,Upper Secondary Level,1st Quintile,(2c_gen) General Maturity Certificate,0.16740,399,2294,0.15212,0.18268
2016,Upper Secondary Level,2nd Quintile,(1a) Inadequately completed,0.00799,31,2705,0.00463,0.01134
2016,Upper Secondary Level,2nd Quintile,(1c) Basic Vocational Qualification,0.53392,1308,2705,0.51512,0.55272
2016,Upper Secondary Level,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.37574,1103,2705,0.35748,0.39399
2016,Upper Secondary Level,2nd Quintile,(2c_gen) General Maturity Certificate,0.08235,263,2705,0.07199,0.09271
2016,Upper Secondary Level,3rd Quintile,(1c) Basic Vocational Qualification,0.49004,1046,2294,0.46958,0.51051
2016,Upper Secondary Level,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.42618,1042,2294,0.40594,0.44643
2016,Upper Secondary Level,3rd Quintile,(2c_gen) General Maturity Certificate,0.07557,206,2294,0.06475,0.08639
2016,Upper Secondary Level,4th Quintile,(1c) Basic Vocational Qualification,0.44256,844,2067,0.42115,0.46398
2016,Upper Secondary Level,4th Quintile,(2) Intermediate General/Vocational Qualification,0.47491,1026,2067,0.45338,0.49644
2016,Upper Secondary Level,4th Quintile,(2c_gen) General Maturity Certificate,0.08037,197,2067,0.06864,0.09209
2016,Upper Secondary Level,5th Quintile,(1c) Basic Vocational Qualification,0.35234,437,1439,0.32765,0.37703
2016,Upper Secondary Level,5th Quintile,(2) Intermediate General/Vocational Qualification,0.52007,801,1439,0.49425,0.54589
2016,Upper Secondary Level,5th Quintile,(2c_gen) General Maturity Certificate,0.12587,201,1439,0.10873,0.14302
2016,First Stage of Tertiary Education,1st Quintile,(2) Intermediate General/Vocational Qualification,0.40775,48,48,0.26726,0.54825
2016,First Stage of Tertiary Education,2nd Quintile,(1c) Basic Vocational Qualification,0.35129,89,255,0.29258,0.41000
2016,First Stage of Tertiary Education,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.40807,112,255,0.34763,0.46851
2016,First Stage of Tertiary Education,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.24064,54,255,0.18807,0.29321
2016,First Stage of Tertiary Education,3rd Quintile,(1c) Basic Vocational Qualification,0.30208,91,291,0.24923,0.35492
2016,First Stage of Tertiary Education,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.40148,124,291,0.34507,0.45790
2016,First Stage of Tertiary Education,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.29644,76,291,0.24388,0.34900
2016,First Stage of Tertiary Education,4th Quintile,(1c) Basic Vocational Qualification,0.19590,73,339,0.15359,0.23822
2016,First Stage of Tertiary Education,4th Quintile,(2) Intermediate General/Vocational Qualification,0.47157,161,339,0.41835,0.52479
2016,First Stage of Tertiary Education,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.33118,105,339,0.28100,0.38135
2016,First Stage of Tertiary Education,5th Quintile,(1c) Basic Vocational Qualification,0.18198,62,377,0.14298,0.22098
2016,First Stage of Tertiary Education,5th Quintile,(2) Intermediate General/Vocational Qualification,0.42822,166,377,0.37821,0.47824
2016,First Stage of Tertiary Education,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.38310,149,377,0.33396,0.43224
2016,Second Stage of Tertiary Education,1st Quintile,(3a) Lower Tertiary Education,0.41953,173,546,0.37810,0.46096
2016,Second Stage of Tertiary Education,1st Quintile,(3b) Higher Tertiary Education,0.58047,373,546,0.53904,0.62190
2016,Second Stage of Tertiary Education,2nd Quintile,(3a) Lower Tertiary Education,0.50841,269,649,0.46992,0.54690
2016,Second Stage of Tertiary Education,2nd Quintile,(3b) Higher Tertiary Education,0.49159,380,649,0.45310,0.53008
2016,Second Stage of Tertiary Education,3rd Quintile,(3a) Lower Tertiary Education,0.48835,370,912,0.45589,0.52081
2016,Second Stage of Tertiary Education,3rd Quintile,(3b) Higher Tertiary Education,0.51165,542,912,0.47919,0.54411
2016,Second Stage of Tertiary Education,4th Quintile,(3a) Lower Tertiary Education,0.39008,490,1371,0.36425,0.41591
2016,Second Stage of Tertiary Education,4th Quintile,(3b) Higher Tertiary Education,0.60992,881,1371,0.58409,0.63575
2016,Second Stage of Tertiary Education,5th Quintile,(3a) Lower Tertiary Education,0.31754,713,2426,0.29901,0.33606
2016,Second Stage of Tertiary Education,5th Quintile,(3b) Higher Tertiary Education,0.68246,1713,2426,0.66394,0.70099
2017,Primary Level,1st Quintile,(1a) Inadequately completed,0.92032,740,740,0.90079,0.93984
2017,Primary Level,2nd Quintile,(1a) Inadequately completed,0.87590,117,117,0.81590,0.93589
2017,Primary Level,3rd Quintile,(1a) Inadequately completed,0.73134,35,35,0.58234,0.88033
2017,Lower Secondary Level,1st Quintile,(1b) General Elementary School,0.80704,1085,1353,0.78601,0.82808
2017,Lower Secondary Level,1st Quintile,(2) Intermediate General/Vocational Qualification,0.19296,268,1353,0.17192,0.21399
2017,Lower Secondary Level,2nd Quintile,(1b) General Elementary School,0.78319,507,684,0.75229,0.81410
2017,Lower Secondary Level,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.21681,177,684,0.18590,0.24771
2017,Lower Secondary Level,3rd Quintile,(1b) General Elementary School,0.75351,303,428,0.71263,0.79439
2017,Lower Secondary Level,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.24649,125,428,0.20561,0.28737
2017,Lower Secondary Level,4th Quintile,(1b) General Elementary School,0.56946,144,254,0.50845,0.63048
2017,Lower Secondary Level,4th Quintile,(2) Intermediate General/Vocational Qualification,0.43054,110,254,0.36952,0.49155
2017,Lower Secondary Level,5th Quintile,(1b) General Elementary School,0.50579,47,106,0.41015,0.60142
2017,Lower Secondary Level,5th Quintile,(2) Intermediate General/Vocational Qualification,0.49421,59,106,0.39858,0.58985
2017,Upper Secondary Level,1st Quintile,(1a) Inadequately completed,0.02247,57,2417,0.01656,0.02838
2017,Upper Secondary Level,1st Quintile,(1c) Basic Vocational Qualification,0.48705,1023,2417,0.46712,0.50698
2017,Upper Secondary Level,1st Quintile,(2) Intermediate General/Vocational Qualification,0.31768,708,2417,0.29912,0.33625
2017,Upper Secondary Level,1st Quintile,(2c_gen) General Maturity Certificate,0.17253,629,2417,0.15746,0.18759
2017,Upper Secondary Level,2nd Quintile,(1a) Inadequately completed,0.01199,35,2563,0.00777,0.01620
2017,Upper Secondary Level,2nd Quintile,(1c) Basic Vocational Qualification,0.52348,1210,2563,0.50414,0.54282
2017,Upper Secondary Level,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.37188,1036,2563,0.35317,0.39060
2017,Upper Secondary Level,2nd Quintile,(2c_gen) General Maturity Certificate,0.09265,282,2563,0.08142,0.10388
2017,Upper Secondary Level,3rd Quintile,(1c) Basic Vocational Qualification,0.50933,965,2185,0.48836,0.53030
2017,Upper Secondary Level,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.42210,1013,2185,0.40138,0.44281
2017,Upper Secondary Level,3rd Quintile,(2c_gen) General Maturity Certificate,0.06294,207,2185,0.05275,0.07312
2017,Upper Secondary Level,4th Quintile,(1c) Basic Vocational Qualification,0.45200,753,1910,0.42968,0.47433
2017,Upper Secondary Level,4th Quintile,(2) Intermediate General/Vocational Qualification,0.46215,973,1910,0.43978,0.48451
2017,Upper Secondary Level,4th Quintile,(2c_gen) General Maturity Certificate,0.08188,184,1910,0.06958,0.09418
2017,Upper Secondary Level,5th Quintile,(1c) Basic Vocational Qualification,0.33188,395,1344,0.30669,0.35706
2017,Upper Secondary Level,5th Quintile,(2) Intermediate General/Vocational Qualification,0.55352,754,1344,0.52694,0.58011
2017,Upper Secondary Level,5th Quintile,(2c_gen) General Maturity Certificate,0.11279,195,1344,0.09587,0.12971
2017,First Stage of Tertiary Education,1st Quintile,(2) Intermediate General/Vocational Qualification,0.38345,50,50,0.24731,0.51960
2017,First Stage of Tertiary Education,2nd Quintile,(1c) Basic Vocational Qualification,0.35589,73,233,0.29428,0.41750
2017,First Stage of Tertiary Education,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.44734,115,233,0.38336,0.51132
2017,First Stage of Tertiary Education,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.19573,45,233,0.14467,0.24678
2017,First Stage of Tertiary Education,3rd Quintile,(1c) Basic Vocational Qualification,0.27012,79,275,0.21754,0.32269
2017,First Stage of Tertiary Education,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.44580,115,275,0.38694,0.50465
2017,First Stage of Tertiary Education,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.28409,81,275,0.23069,0.33749
2017,First Stage of Tertiary Education,4th Quintile,(1c) Basic Vocational Qualification,0.17791,62,328,0.13646,0.21936
2017,First Stage of Tertiary Education,4th Quintile,(2) Intermediate General/Vocational Qualification,0.48476,167,328,0.43059,0.53893
2017,First Stage of Tertiary Education,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.33700,99,328,0.28577,0.38823
2017,First Stage of Tertiary Education,5th Quintile,(1c) Basic Vocational Qualification,0.17817,61,345,0.13773,0.21861
2017,First Stage of Tertiary Education,5th Quintile,(2) Intermediate General/Vocational Qualification,0.44790,147,345,0.39535,0.50045
2017,First Stage of Tertiary Education,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.36431,137,345,0.31345,0.41516
2017,Second Stage of Tertiary Education,1st Quintile,(3a) Lower Tertiary Education,0.40846,151,794,0.37425,0.44267
2017,Second Stage of Tertiary Education,1st Quintile,(3b) Higher Tertiary Education,0.59154,643,794,0.55733,0.62575
2017,Second Stage of Tertiary Education,2nd Quintile,(3a) Lower Tertiary Education,0.45293,248,668,0.41515,0.49071
2017,Second Stage of Tertiary Education,2nd Quintile,(3b) Higher Tertiary Education,0.54707,420,668,0.50929,0.58485
2017,Second Stage of Tertiary Education,3rd Quintile,(3a) Lower Tertiary Education,0.45885,389,920,0.42663,0.49107
2017,Second Stage of Tertiary Education,3rd Quintile,(3b) Higher Tertiary Education,0.54115,531,920,0.50893,0.57337
2017,Second Stage of Tertiary Education,4th Quintile,(3a) Lower Tertiary Education,0.40822,475,1296,0.38145,0.43499
2017,Second Stage of Tertiary Education,4th Quintile,(3b) Higher Tertiary Education,0.59178,821,1296,0.56501,0.61855
2017,Second Stage of Tertiary Education,5th Quintile,(3a) Lower Tertiary Education,0.31674,684,2297,0.29771,0.33577
2017,Second Stage of Tertiary Education,5th Quintile,(3b) Higher Tertiary Education,0.68326,1613,2297,0.66423,0.70229
2018,Primary Level,1st Quintile,(1a) Inadequately completed,0.92681,1124,1155,0.91178,0.94184
2018,Primary Level,1st Quintile,(1b) General Elementary School,0.07319,31,1155,0.05816,0.08822
2018,Primary Level,2nd Quintile,(1a) Inadequately completed,0.86334,157,157,0.80944,0.91724
2018,Primary Level,3rd Quintile,(1a) Inadequately completed,0.93612,49,49,0.86695,1.00530
2018,Lower Secondary Level,1st Quintile,(1b) General Elementary School,0.79522,1278,1553,0.77515,0.81530
2018,Lower Secondary Level,1st Quintile,(2) Intermediate General/Vocational Qualification,0.20478,275,1553,0.18470,0.22485
2018,Lower Secondary Level,2nd Quintile,(1b) General Elementary School,0.79326,537,775,0.76473,0.82179
2018,Lower Secondary Level,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.20674,238,775,0.17821,0.23527
2018,Lower Secondary Level,3rd Quintile,(1b) General Elementary School,0.73272,322,470,0.69266,0.77277
2018,Lower Secondary Level,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.26728,148,470,0.22723,0.30734
2018,Lower Secondary Level,4th Quintile,(1b) General Elementary School,0.59018,141,255,0.52969,0.65066
2018,Lower Secondary Level,4th Quintile,(2) Intermediate General/Vocational Qualification,0.40982,114,255,0.34934,0.47031
2018,Lower Secondary Level,5th Quintile,(1b) General Elementary School,0.52252,59,136,0.43826,0.60678
2018,Lower Secondary Level,5th Quintile,(2) Intermediate General/Vocational Qualification,0.47748,77,136,0.39322,0.56174
2018,Upper Secondary Level,1st Quintile,(1a) Inadequately completed,0.01511,65,2595,0.01042,0.01981
2018,Upper Secondary Level,1st Quintile,(1c) Basic Vocational Qualification,0.48155,1010,2595,0.46232,0.50078
2018,Upper Secondary Level,1st Quintile,(2) Intermediate General/Vocational Qualification,0.32739,746,2595,0.30933,0.34545
2018,Upper Secondary Level,1st Quintile,(2c_gen) General Maturity Certificate,0.17594,774,2595,0.16129,0.19059
2018,Upper Secondary Level,2nd Quintile,(1a) Inadequately completed,0.01055,31,2690,0.00668,0.01441
2018,Upper Secondary Level,2nd Quintile,(1c) Basic Vocational Qualification,0.51364,1201,2690,0.49475,0.53253
2018,Upper Secondary Level,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.38783,1150,2690,0.36941,0.40624
2018,Upper Secondary Level,2nd Quintile,(2c_gen) General Maturity Certificate,0.08792,308,2690,0.07721,0.09862
2018,Upper Secondary Level,3rd Quintile,(1c) Basic Vocational Qualification,0.45063,948,2362,0.43056,0.47070
2018,Upper Secondary Level,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.46012,1162,2362,0.44001,0.48022
2018,Upper Secondary Level,3rd Quintile,(2c_gen) General Maturity Certificate,0.08724,252,2362,0.07586,0.09862
2018,Upper Secondary Level,4th Quintile,(1c) Basic Vocational Qualification,0.41969,785,2050,0.39832,0.44106
2018,Upper Secondary Level,4th Quintile,(2) Intermediate General/Vocational Qualification,0.47972,1045,2050,0.45808,0.50135
2018,Upper Secondary Level,4th Quintile,(2c_gen) General Maturity Certificate,0.09439,220,2050,0.08173,0.10705
2018,Upper Secondary Level,5th Quintile,(1c) Basic Vocational Qualification,0.34467,419,1537,0.32090,0.36844
2018,Upper Secondary Level,5th Quintile,(2) Intermediate General/Vocational Qualification,0.53482,894,1537,0.50987,0.55976
2018,Upper Secondary Level,5th Quintile,(2c_gen) General Maturity Certificate,0.11710,224,1537,0.10102,0.13318
2018,First Stage of Tertiary Education,1st Quintile,(2) Intermediate General/Vocational Qualification,0.41131,47,47,0.26910,0.55351
2018,First Stage of Tertiary Education,2nd Quintile,(1c) Basic Vocational Qualification,0.29461,72,259,0.23899,0.35024
2018,First Stage of Tertiary Education,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.43875,122,259,0.37820,0.49931
2018,First Stage of Tertiary Education,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.26663,65,259,0.21268,0.32059
2018,First Stage of Tertiary Education,3rd Quintile,(1c) Basic Vocational Qualification,0.32492,88,297,0.27156,0.37827
2018,First Stage of Tertiary Education,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.41474,132,297,0.35861,0.47087
2018,First Stage of Tertiary Education,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.26034,77,297,0.21035,0.31033
2018,First Stage of Tertiary Education,4th Quintile,(1c) Basic Vocational Qualification,0.17037,62,351,0.13098,0.20976
2018,First Stage of Tertiary Education,4th Quintile,(2) Intermediate General/Vocational Qualification,0.49187,177,351,0.43949,0.54425
2018,First Stage of Tertiary Education,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.33689,112,351,0.28737,0.38641
2018,First Stage of Tertiary Education,5th Quintile,(1c) Basic Vocational Qualification,0.20522,66,367,0.16385,0.24660
2018,First Stage of Tertiary Education,5th Quintile,(2) Intermediate General/Vocational Qualification,0.43463,168,367,0.38384,0.48542
2018,First Stage of Tertiary Education,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.35912,133,367,0.30997,0.40827
2018,Second Stage of Tertiary Education,1st Quintile,(3a) Lower Tertiary Education,0.45924,184,927,0.42714,0.49134
2018,Second Stage of Tertiary Education,1st Quintile,(3b) Higher Tertiary Education,0.54076,743,927,0.50866,0.57286
2018,Second Stage of Tertiary Education,2nd Quintile,(3a) Lower Tertiary Education,0.46897,286,740,0.43299,0.50495
