year,age_gr,migback,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,30-45 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.08032,265,2799,0.07025,0.09039
2015,30-45 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.15423,433,2799,0.14084,0.16761
2015,30-45 y.,Direct migration background,(3a) Lower Tertiary Education,0.03202,64,2799,0.02549,0.03854
2015,30-45 y.,Direct migration background,(3b) Higher Tertiary Education,0.25389,793,2799,0.23776,0.27001
2015,30-45 y.,Indirect migration background,(1b) General Elementary School,0.07543,50,556,0.05346,0.09741
2015,30-45 y.,Indirect migration background,(1c) Basic Vocational Qualification,0.23532,121,556,0.20003,0.27062
2015,30-45 y.,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.21059,153,556,0.17667,0.24451
2015,30-45 y.,Indirect migration background,(2c_voc) Vocational Maturity Certificate,0.09674,77,556,0.07214,0.12133
2015,30-45 y.,Indirect migration background,(3a) Lower Tertiary Education,0.10773,54,556,0.08193,0.13352
2015,30-45 y.,Indirect migration background,(3b) Higher Tertiary Education,0.19080,101,556,0.15811,0.22349
2015,46-65 y.,No migration background,(1a) Inadequately completed,0.00778,63,7236,0.00576,0.00981
2015,46-65 y.,No migration background,(1b) General Elementary School,0.04379,256,7236,0.03907,0.04850
2015,46-65 y.,No migration background,(1c) Basic Vocational Qualification,0.26893,1655,7236,0.25871,0.27915
2015,46-65 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.36075,2579,7236,0.34968,0.37181
2015,46-65 y.,No migration background,(2c_gen) General Maturity Certificate,0.00775,79,7236,0.00573,0.00977
2015,46-65 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.08143,631,7236,0.07513,0.08774
2015,46-65 y.,No migration background,(3a) Lower Tertiary Education,0.09396,806,7236,0.08724,0.10068
2015,46-65 y.,No migration background,(3b) Higher Tertiary Education,0.12858,1167,7236,0.12087,0.13630
2015,46-65 y.,Direct migration background,(1a) Inadequately completed,0.07081,113,1638,0.05838,0.08323
2015,46-65 y.,Direct migration background,(1b) General Elementary School,0.19386,293,1638,0.17471,0.21301
2015,46-65 y.,Direct migration background,(1c) Basic Vocational Qualification,0.24907,390,1638,0.22812,0.27002
2015,46-65 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.04565,66,1638,0.03554,0.05576
2015,46-65 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.07564,128,1638,0.06283,0.08845
2015,46-65 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.15294,280,1638,0.13551,0.17038
2015,46-65 y.,Direct migration background,(3a) Lower Tertiary Education,0.02221,31,1638,0.01507,0.02934
2015,46-65 y.,Direct migration background,(3b) Higher Tertiary Education,0.16453,337,1638,0.14657,0.18249
2015,46-65 y.,Indirect migration background,(1c) Basic Vocational Qualification,0.30483,40,114,0.21996,0.38971
2015,46-65 y.,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.21348,41,114,0.13793,0.28904
2015,46-65 y.,Indirect migration background,(3b) Higher Tertiary Education,0.15439,33,114,0.08777,0.22101
2015,66 and older,No migration background,(1b) General Elementary School,0.12648,498,4403,0.11666,0.13630
2015,66 and older,No migration background,(1c) Basic Vocational Qualification,0.43312,1842,4403,0.41848,0.44776
2015,66 and older,No migration background,(2) Intermediate General/Vocational Qualification,0.17966,793,4403,0.16832,0.19101
2015,66 and older,No migration background,(2c_gen) General Maturity Certificate,0.00880,31,4403,0.00604,0.01156
2015,66 and older,No migration background,(2c_voc) Vocational Maturity Certificate,0.03964,147,4403,0.03388,0.04540
2015,66 and older,No migration background,(3a) Lower Tertiary Education,0.08635,441,4403,0.07805,0.09465
2015,66 and older,No migration background,(3b) Higher Tertiary Education,0.11197,651,4403,0.10266,0.12129
2015,66 and older,Direct migration background,(1b) General Elementary School,0.25414,90,337,0.20758,0.30069
2015,66 and older,Direct migration background,(1c) Basic Vocational Qualification,0.25028,116,337,0.20396,0.29659
2015,66 and older,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.10737,55,337,0.07427,0.14047
2015,66 and older,Direct migration background,(3b) Higher Tertiary Education,0.12987,76,337,0.09393,0.16582
2016,17-29 y.,No migration background,(0) No qualification (yet),0.11247,486,2320,0.09961,0.12533
2016,17-29 y.,No migration background,(1b) General Elementary School,0.06102,220,2320,0.05128,0.07076
2016,17-29 y.,No migration background,(1c) Basic Vocational Qualification,0.04997,121,2320,0.04110,0.05884
2016,17-29 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.22975,591,2320,0.21263,0.24687
2016,17-29 y.,No migration background,(2c_gen) General Maturity Certificate,0.16924,472,2320,0.15398,0.18450
2016,17-29 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.09328,184,2320,0.08144,0.10511
2016,17-29 y.,No migration background,(3a) Lower Tertiary Education,0.08096,148,2320,0.06985,0.09206
2016,17-29 y.,No migration background,(3b) Higher Tertiary Education,0.04850,98,2320,0.03976,0.05725
2016,17-29 y.,Direct migration background,(0) No qualification (yet),0.05305,212,1772,0.04261,0.06349
2016,17-29 y.,Direct migration background,(1a) Inadequately completed,0.04963,381,1772,0.03952,0.05975
2016,17-29 y.,Direct migration background,(1b) General Elementary School,0.15337,344,1772,0.13658,0.17015
2016,17-29 y.,Direct migration background,(1c) Basic Vocational Qualification,0.08682,90,1772,0.07370,0.09993
2016,17-29 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.10296,109,1772,0.08880,0.11711
2016,17-29 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.16831,270,1772,0.15088,0.18573
2016,17-29 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.11025,94,1772,0.09567,0.12484
2016,17-29 y.,Direct migration background,(3b) Higher Tertiary Education,0.12338,272,1772,0.10806,0.13869
2016,17-29 y.,Indirect migration background,(0) No qualification (yet),0.12520,167,680,0.10031,0.15010
2016,17-29 y.,Indirect migration background,(1b) General Elementary School,0.12211,117,680,0.09749,0.14674
2016,17-29 y.,Indirect migration background,(1c) Basic Vocational Qualification,0.05081,37,680,0.03429,0.06733
2016,17-29 y.,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.24241,201,680,0.21018,0.27464
2016,17-29 y.,Indirect migration background,(2c_gen) General Maturity Certificate,0.20324,158,680,0.17297,0.23350
2016,30-45 y.,No migration background,(1a) Inadequately completed,0.01232,58,4180,0.00898,0.01566
2016,30-45 y.,No migration background,(1b) General Elementary School,0.03806,154,4180,0.03226,0.04386
2016,30-45 y.,No migration background,(1c) Basic Vocational Qualification,0.12461,588,4180,0.11459,0.13462
2016,30-45 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.30931,1490,4180,0.29530,0.32333
2016,30-45 y.,No migration background,(2c_gen) General Maturity Certificate,0.02275,91,4180,0.01823,0.02727
2016,30-45 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.15550,595,4180,0.14452,0.16649
2016,30-45 y.,No migration background,(3a) Lower Tertiary Education,0.11235,465,4180,0.10277,0.12192
2016,30-45 y.,No migration background,(3b) Higher Tertiary Education,0.19044,739,4180,0.17853,0.20234
2016,30-45 y.,Direct migration background,(1a) Inadequately completed,0.07395,669,3662,0.06547,0.08243
2016,30-45 y.,Direct migration background,(1b) General Elementary School,0.14572,578,3662,0.13429,0.15714
2016,30-45 y.,Direct migration background,(1c) Basic Vocational Qualification,0.17040,432,3662,0.15822,0.18257
2016,30-45 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.07111,182,3662,0.06278,0.07943
2016,30-45 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.08088,386,3662,0.07205,0.08971
2016,30-45 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.16357,426,3662,0.15158,0.17555
2016,30-45 y.,Direct migration background,(3a) Lower Tertiary Education,0.03277,67,3662,0.02700,0.03854
2016,30-45 y.,Direct migration background,(3b) Higher Tertiary Education,0.23967,922,3662,0.22584,0.25350
2016,30-45 y.,Indirect migration background,(1b) General Elementary School,0.04700,39,507,0.02856,0.06545
2016,30-45 y.,Indirect migration background,(1c) Basic Vocational Qualification,0.26884,114,507,0.23020,0.30747
2016,30-45 y.,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.20171,144,507,0.16675,0.23667
2016,30-45 y.,Indirect migration background,(2c_voc) Vocational Maturity Certificate,0.11631,77,507,0.08838,0.14425
2016,30-45 y.,Indirect migration background,(3a) Lower Tertiary Education,0.09584,42,507,0.07019,0.12149
2016,30-45 y.,Indirect migration background,(3b) Higher Tertiary Education,0.20075,91,507,0.16584,0.23565
2016,46-65 y.,No migration background,(1a) Inadequately completed,0.00761,51,6822,0.00555,0.00967
2016,46-65 y.,No migration background,(1b) General Elementary School,0.04063,227,6822,0.03595,0.04532
2016,46-65 y.,No migration background,(1c) Basic Vocational Qualification,0.26252,1506,6822,0.25208,0.27297
2016,46-65 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.36830,2483,6822,0.35685,0.37974
2016,46-65 y.,No migration background,(2c_gen) General Maturity Certificate,0.00778,73,6822,0.00570,0.00987
2016,46-65 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.08456,608,6822,0.07796,0.09117
2016,46-65 y.,No migration background,(3a) Lower Tertiary Education,0.09244,748,6822,0.08556,0.09931
2016,46-65 y.,No migration background,(3b) Higher Tertiary Education,0.12983,1126,6822,0.12185,0.13781
2016,46-65 y.,Direct migration background,(1a) Inadequately completed,0.06102,258,1928,0.05034,0.07171
2016,46-65 y.,Direct migration background,(1b) General Elementary School,0.17493,299,1928,0.15797,0.19190
2016,46-65 y.,Direct migration background,(1c) Basic Vocational Qualification,0.24922,372,1928,0.22991,0.26854
2016,46-65 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.04576,68,1928,0.03643,0.05509
2016,46-65 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.07580,174,1928,0.06398,0.08761
2016,46-65 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.15716,283,1928,0.14091,0.17341
2016,46-65 y.,Direct migration background,(3a) Lower Tertiary Education,0.02394,32,1928,0.01711,0.03076
2016,46-65 y.,Direct migration background,(3b) Higher Tertiary Education,0.19190,442,1928,0.17432,0.20949
2016,46-65 y.,Indirect migration background,(1c) Basic Vocational Qualification,0.28126,40,113,0.19799,0.36453
2016,46-65 y.,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.22225,40,113,0.14525,0.29925
2016,46-65 y.,Indirect migration background,(3b) Higher Tertiary Education,0.16775,33,113,0.09855,0.23695
2016,66 and older,No migration background,(1b) General Elementary School,0.12361,464,4221,0.11368,0.13354
2016,66 and older,No migration background,(1c) Basic Vocational Qualification,0.42099,1724,4221,0.40610,0.43589
2016,66 and older,No migration background,(2) Intermediate General/Vocational Qualification,0.18763,790,4221,0.17585,0.19941
2016,66 and older,No migration background,(2c_voc) Vocational Maturity Certificate,0.03997,145,4221,0.03406,0.04588
2016,66 and older,No migration background,(3a) Lower Tertiary Education,0.08758,441,4221,0.07906,0.09611
2016,66 and older,No migration background,(3b) Higher Tertiary Education,0.11651,657,4221,0.10683,0.12619
2016,66 and older,Direct migration background,(1a) Inadequately completed,0.08260,42,363,0.05425,0.11096
2016,66 and older,Direct migration background,(1b) General Elementary School,0.28736,84,363,0.24074,0.33397
2016,66 and older,Direct migration background,(1c) Basic Vocational Qualification,0.24501,112,363,0.20071,0.28932
2016,66 and older,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.09417,47,363,0.06408,0.12426
2016,66 and older,Direct migration background,(3b) Higher Tertiary Education,0.11770,78,363,0.08450,0.15089
2017,17-29 y.,No migration background,(0) No qualification (yet),0.12187,539,2859,0.10988,0.13386
2017,17-29 y.,No migration background,(1b) General Elementary School,0.05373,230,2859,0.04546,0.06200
2017,17-29 y.,No migration background,(1c) Basic Vocational Qualification,0.04811,143,2859,0.04026,0.05595
2017,17-29 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.23375,726,2859,0.21823,0.24926
2017,17-29 y.,No migration background,(2c_gen) General Maturity Certificate,0.16426,616,2859,0.15068,0.17784
2017,17-29 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.09177,244,2859,0.08119,0.10236
2017,17-29 y.,No migration background,(3a) Lower Tertiary Education,0.08740,224,2859,0.07704,0.09775
2017,17-29 y.,No migration background,(3b) Higher Tertiary Education,0.05234,137,2859,0.04417,0.06050
2017,17-29 y.,Direct migration background,(0) No qualification (yet),0.05999,183,2162,0.04998,0.07001
2017,17-29 y.,Direct migration background,(1a) Inadequately completed,0.08120,591,2162,0.06968,0.09272
2017,17-29 y.,Direct migration background,(1b) General Elementary School,0.16225,474,2162,0.14671,0.17780
2017,17-29 y.,Direct migration background,(1c) Basic Vocational Qualification,0.06662,67,2162,0.05611,0.07714
2017,17-29 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.14280,114,2162,0.12805,0.15755
2017,17-29 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.19212,366,2162,0.17551,0.20874
2017,17-29 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.07617,77,2162,0.06499,0.08736
2017,17-29 y.,Direct migration background,(3b) Higher Tertiary Education,0.10164,290,2162,0.08890,0.11438
2017,17-29 y.,Indirect migration background,(0) No qualification (yet),0.13396,195,771,0.10990,0.15802
2017,17-29 y.,Indirect migration background,(1b) General Elementary School,0.10770,96,771,0.08581,0.12960
2017,17-29 y.,Indirect migration background,(1c) Basic Vocational Qualification,0.05092,40,771,0.03540,0.06645
2017,17-29 y.,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.23576,206,771,0.20578,0.26574
2017,17-29 y.,Indirect migration background,(2c_gen) General Maturity Certificate,0.20298,193,771,0.17457,0.23139
2017,17-29 y.,Indirect migration background,(2c_voc) Vocational Maturity Certificate,0.07589,41,771,0.05719,0.09460
2017,30-45 y.,No migration background,(1a) Inadequately completed,0.01325,64,4479,0.00990,0.01660
2017,30-45 y.,No migration background,(1b) General Elementary School,0.04710,193,4479,0.04089,0.05330
2017,30-45 y.,No migration background,(1c) Basic Vocational Qualification,0.11366,567,4479,0.10436,0.12295
2017,30-45 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.31799,1565,4479,0.30435,0.33163
2017,30-45 y.,No migration background,(2c_gen) General Maturity Certificate,0.02243,90,4479,0.01810,0.02677
2017,30-45 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.14104,647,4479,0.13085,0.15124
2017,30-45 y.,No migration background,(3a) Lower Tertiary Education,0.11521,521,4479,0.10586,0.12456
2017,30-45 y.,No migration background,(3b) Higher Tertiary Education,0.20046,832,4479,0.18873,0.21219
2017,30-45 y.,Direct migration background,(1a) Inadequately completed,0.09437,819,3838,0.08512,0.10362
2017,30-45 y.,Direct migration background,(1b) General Elementary School,0.14133,652,3838,0.13030,0.15235
2017,30-45 y.,Direct migration background,(1c) Basic Vocational Qualification,0.13847,385,3838,0.12754,0.14940
2017,30-45 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.08368,192,3838,0.07492,0.09244
2017,30-45 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.08573,402,3838,0.07688,0.09459
2017,30-45 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.14750,376,3838,0.13628,0.15872
2017,30-45 y.,Direct migration background,(3a) Lower Tertiary Education,0.03648,62,3838,0.03055,0.04241
2017,30-45 y.,Direct migration background,(3b) Higher Tertiary Education,0.24913,950,3838,0.23544,0.26281
2017,30-45 y.,Indirect migration background,(1b) General Elementary School,0.06393,44,522,0.04292,0.08494
2017,30-45 y.,Indirect migration background,(1c) Basic Vocational Qualification,0.22708,102,522,0.19111,0.26305
2017,30-45 y.,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.19612,146,522,0.16202,0.23021
2017,30-45 y.,Indirect migration background,(2c_voc) Vocational Maturity Certificate,0.10031,75,522,0.07451,0.12610
2017,30-45 y.,Indirect migration background,(3a) Lower Tertiary Education,0.10591,49,522,0.07949,0.13234
2017,30-45 y.,Indirect migration background,(3b) Higher Tertiary Education,0.23006,106,522,0.19392,0.26620
2017,46-65 y.,No migration background,(1a) Inadequately completed,0.00960,73,8077,0.00747,0.01173
2017,46-65 y.,No migration background,(1b) General Elementary School,0.04152,278,8077,0.03717,0.04587
2017,46-65 y.,No migration background,(1c) Basic Vocational Qualification,0.25053,1673,8077,0.24108,0.25998
2017,46-65 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.36942,3016,8077,0.35889,0.37995
2017,46-65 y.,No migration background,(2c_gen) General Maturity Certificate,0.00949,99,8077,0.00738,0.01161
2017,46-65 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.08858,765,8077,0.08239,0.09478
2017,46-65 y.,No migration background,(3a) Lower Tertiary Education,0.08951,850,8077,0.08329,0.09574
2017,46-65 y.,No migration background,(3b) Higher Tertiary Education,0.13322,1323,8077,0.12581,0.14063
2017,46-65 y.,Direct migration background,(1a) Inadequately completed,0.06729,332,2150,0.05670,0.07788
2017,46-65 y.,Direct migration background,(1b) General Elementary School,0.18297,336,2150,0.16662,0.19932
2017,46-65 y.,Direct migration background,(1c) Basic Vocational Qualification,0.24755,380,2150,0.22930,0.26580
2017,46-65 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.03376,67,2150,0.02612,0.04140
2017,46-65 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.06992,205,2150,0.05914,0.08070
2017,46-65 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.15504,301,2150,0.13974,0.17034
2017,46-65 y.,Direct migration background,(3a) Lower Tertiary Education,0.02177,36,2150,0.01560,0.02795
2017,46-65 y.,Direct migration background,(3b) Higher Tertiary Education,0.19922,493,2150,0.18233,0.21611
2017,46-65 y.,Indirect migration background,(1c) Basic Vocational Qualification,0.28282,46,136,0.20684,0.35879
2017,46-65 y.,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.21267,48,136,0.14364,0.28170
2017,46-65 y.,Indirect migration background,(3b) Higher Tertiary Education,0.18295,42,136,0.11773,0.24817
2017,66 and older,No migration background,(1a) Inadequately completed,0.00913,31,4475,0.00635,0.01192
2017,66 and older,No migration background,(1b) General Elementary School,0.11954,442,4475,0.11003,0.12904
2017,66 and older,No migration background,(1c) Basic Vocational Qualification,0.41308,1741,4475,0.39865,0.42751
2017,66 and older,No migration background,(2) Intermediate General/Vocational Qualification,0.19861,915,4475,0.18692,0.21030
2017,66 and older,No migration background,(2c_gen) General Maturity Certificate,0.00944,36,4475,0.00661,0.01228
2017,66 and older,No migration background,(2c_voc) Vocational Maturity Certificate,0.03928,159,4475,0.03359,0.04497
2017,66 and older,No migration background,(3a) Lower Tertiary Education,0.08915,457,4475,0.08080,0.09750
2017,66 and older,No migration background,(3b) Higher Tertiary Education,0.11488,694,4475,0.10554,0.12423
2017,66 and older,Direct migration background,(1a) Inadequately completed,0.09104,55,399,0.06278,0.11930
2017,66 and older,Direct migration background,(1b) General Elementary School,0.25667,89,399,0.21376,0.29958
2017,66 and older,Direct migration background,(1c) Basic Vocational Qualification,0.24239,114,399,0.20029,0.28450
2017,66 and older,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.10760,49,399,0.07715,0.13804
2017,66 and older,Direct migration background,(3b) Higher Tertiary Education,0.12287,92,399,0.09062,0.15513
2018,17-29 y.,No migration background,(0) No qualification (yet),0.10516,443,2780,0.09375,0.11656
2018,17-29 y.,No migration background,(1b) General Elementary School,0.06135,255,2780,0.05242,0.07027
2018,17-29 y.,No migration background,(1c) Basic Vocational Qualification,0.04145,129,2780,0.03404,0.04886
2018,17-29 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.22175,699,2780,0.20631,0.23720
2018,17-29 y.,No migration background,(2c_gen) General Maturity Certificate,0.17870,628,2780,0.16446,0.19295
2018,17-29 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.09431,251,2780,0.08344,0.10518
2018,17-29 y.,No migration background,(3a) Lower Tertiary Education,0.08888,218,2780,0.07830,0.09946
2018,17-29 y.,No migration background,(3b) Higher Tertiary Education,0.05147,157,2780,0.04326,0.05969
2018,17-29 y.,Direct migration background,(0) No qualification (yet),0.04782,163,1836,0.03805,0.05758
2018,17-29 y.,Direct migration background,(1a) Inadequately completed,0.10974,548,1836,0.09544,0.12405
2018,17-29 y.,Direct migration background,(1b) General Elementary School,0.18029,414,1836,0.16270,0.19788
2018,17-29 y.,Direct migration background,(1c) Basic Vocational Qualification,0.08082,48,1836,0.06835,0.09329
2018,17-29 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.11011,104,1836,0.09579,0.12443
2018,17-29 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.14804,283,1836,0.13179,0.16429
2018,17-29 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.08213,63,1836,0.06957,0.09469
2018,17-29 y.,Direct migration background,(3b) Higher Tertiary Education,0.11206,213,1836,0.09763,0.12649
2018,17-29 y.,Indirect migration background,(0) No qualification (yet),0.12570,167,770,0.10227,0.14913
2018,17-29 y.,Indirect migration background,(1b) General Elementary School,0.12593,106,770,0.10248,0.14938
2018,17-29 y.,Indirect migration background,(1c) Basic Vocational Qualification,0.03879,40,770,0.02514,0.05244
2018,17-29 y.,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.23405,208,770,0.20413,0.26398
2018,17-29 y.,Indirect migration background,(2c_gen) General Maturity Certificate,0.19152,176,770,0.16371,0.21933
2018,17-29 y.,Indirect migration background,(2c_voc) Vocational Maturity Certificate,0.07550,42,770,0.05683,0.09418
2018,17-29 y.,Indirect migration background,(3a) Lower Tertiary Education,0.05761,31,770,0.04114,0.07408
2018,30-45 y.,No migration background,(1a) Inadequately completed,0.01228,62,4127,0.00892,0.01564
2018,30-45 y.,No migration background,(1b) General Elementary School,0.04186,180,4127,0.03574,0.04797
2018,30-45 y.,No migration background,(1c) Basic Vocational Qualification,0.10730,499,4127,0.09785,0.11674
2018,30-45 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.30028,1391,4127,0.28629,0.31426
2018,30-45 y.,No migration background,(2c_gen) General Maturity Certificate,0.02223,85,4127,0.01773,0.02673
2018,30-45 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.14954,614,4127,0.13866,0.16042
2018,30-45 y.,No migration background,(3a) Lower Tertiary Education,0.13370,524,4127,0.12331,0.14408
2018,30-45 y.,No migration background,(3b) Higher Tertiary Education,0.19918,772,4127,0.18699,0.21137
2018,30-45 y.,Direct migration background,(1a) Inadequately completed,0.09029,749,3514,0.08081,0.09977
2018,30-45 y.,Direct migration background,(1b) General Elementary School,0.13163,576,3514,0.12045,0.14281
2018,30-45 y.,Direct migration background,(1c) Basic Vocational Qualification,0.14793,346,3514,0.13619,0.15967
2018,30-45 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.08847,180,3514,0.07908,0.09787
2018,30-45 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.08376,397,3514,0.07460,0.09292
2018,30-45 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.12782,319,3514,0.11678,0.13886
2018,30-45 y.,Direct migration background,(3a) Lower Tertiary Education,0.04043,65,3514,0.03391,0.04694
2018,30-45 y.,Direct migration background,(3b) Higher Tertiary Education,0.26012,882,3514,0.24561,0.27463
2018,30-45 y.,Indirect migration background,(1b) General Elementary School,0.06832,45,488,0.04592,0.09073
2018,30-45 y.,Indirect migration background,(1c) Basic Vocational Qualification,0.20984,103,488,0.17368,0.24601
2018,30-45 y.,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.18819,137,488,0.15347,0.22290
2018,30-45 y.,Indirect migration background,(2c_voc) Vocational Maturity Certificate,0.10476,68,488,0.07756,0.13196
2018,30-45 y.,Indirect migration background,(3a) Lower Tertiary Education,0.12843,45,488,0.09872,0.15815
2018,30-45 y.,Indirect migration background,(3b) Higher Tertiary Education,0.21345,90,488,0.17706,0.24985
2018,46-65 y.,No migration background,(1a) Inadequately completed,0.00848,69,7733,0.00643,0.01052
2018,46-65 y.,No migration background,(1b) General Elementary School,0.04026,275,7733,0.03587,0.04464
2018,46-65 y.,No migration background,(1c) Basic Vocational Qualification,0.23844,1538,7733,0.22894,0.24794
2018,46-65 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.37333,2928,7733,0.36255,0.38411
2018,46-65 y.,No migration background,(2c_gen) General Maturity Certificate,0.01101,100,7733,0.00868,0.01334
2018,46-65 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.09535,752,7733,0.08880,0.10190
2018,46-65 y.,No migration background,(3a) Lower Tertiary Education,0.09027,813,7733,0.08388,0.09666
2018,46-65 y.,No migration background,(3b) Higher Tertiary Education,0.13407,1258,7733,0.12647,0.14166
2018,46-65 y.,Direct migration background,(1a) Inadequately completed,0.07729,339,2141,0.06598,0.08860
2018,46-65 y.,Direct migration background,(1b) General Elementary School,0.16303,341,2141,0.14738,0.17868
2018,46-65 y.,Direct migration background,(1c) Basic Vocational Qualification,0.25310,364,2141,0.23468,0.27152
2018,46-65 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.04574,77,2141,0.03689,0.05459
2018,46-65 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.08199,211,2141,0.07037,0.09362
2018,46-65 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.14845,284,2141,0.13338,0.16351
2018,46-65 y.,Direct migration background,(3a) Lower Tertiary Education,0.02378,39,2141,0.01733,0.03024
2018,46-65 y.,Direct migration background,(3b) Higher Tertiary Education,0.17597,486,2141,0.15984,0.19211
2018,46-65 y.,Indirect migration background,(1c) Basic Vocational Qualification,0.25881,48,146,0.18752,0.33010
2018,46-65 y.,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.26152,57,146,0.18998,0.33305
2018,46-65 y.,Indirect migration background,(3b) Higher Tertiary Education,0.17205,41,146,0.11062,0.23348
2018,66 and older,No migration background,(1a) Inadequately completed,0.00835,34,4481,0.00569,0.01102
2018,66 and older,No migration background,(1b) General Elementary School,0.11687,422,4481,0.10747,0.12628
2018,66 and older,No migration background,(1c) Basic Vocational Qualification,0.40300,1693,4481,0.38864,0.41737
2018,66 and older,No migration background,(2) Intermediate General/Vocational Qualification,0.20275,951,4481,0.19097,0.21452
2018,66 and older,No migration background,(2c_gen) General Maturity Certificate,0.01011,41,4481,0.00718,0.01304
2018,66 and older,No migration background,(2c_voc) Vocational Maturity Certificate,0.04025,168,4481,0.03449,0.04600
2018,66 and older,No migration background,(3a) Lower Tertiary Education,0.09054,463,4481,0.08214,0.09894
2018,66 and older,No migration background,(3b) Higher Tertiary Education,0.12100,709,4481,0.11145,0.13055
2018,66 and older,Direct migration background,(1a) Inadequately completed,0.06905,51,405,0.04433,0.09378
2018,66 and older,Direct migration background,(1b) General Elementary School,0.23135,92,405,0.19022,0.27247
2018,66 and older,Direct migration background,(1c) Basic Vocational Qualification,0.22566,109,405,0.18490,0.26642
2018,66 and older,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.12198,57,405,0.09006,0.15389
2018,66 and older,Direct migration background,(3b) Higher Tertiary Education,0.16661,96,405,0.13027,0.20294
2019,17-29 y.,No migration background,(0) No qualification (yet),0.09752,396,2612,0.08614,0.10890
2019,17-29 y.,No migration background,(1b) General Elementary School,0.06119,228,2612,0.05200,0.07038
2019,17-29 y.,No migration background,(1c) Basic Vocational Qualification,0.03780,118,2612,0.03049,0.04512
2019,17-29 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.22097,647,2612,0.20505,0.23688
2019,17-29 y.,No migration background,(2c_gen) General Maturity Certificate,0.17882,608,2612,0.16412,0.19352
