year,bula_h,pgisced97,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,Lower Saxony,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.08498,151,1164,0.06896,0.10101
2015,Lower Saxony,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.50294,57,89,0.39848,0.60741
2015,Lower Saxony,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.26323,32,89,0.17122,0.35525
2015,Lower Saxony,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.37871,166,547,0.33802,0.41940
2015,Lower Saxony,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.62129,381,547,0.58060,0.66198
2015,Bremen,Upper Secondary Level,(1c) Basic Vocational Qualification,0.50008,31,31,0.32116,0.67900
2015,Bremen,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.59855,33,33,0.42871,0.76840
2015,North Rhine-Westphalia,Primary Level,(1a) Inadequately completed,0.94588,167,167,0.91146,0.98030
2015,North Rhine-Westphalia,Lower Secondary Level,(1b) General Elementary School,0.72820,574,776,0.69688,0.75952
2015,North Rhine-Westphalia,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.27180,202,776,0.24048,0.30312
2015,North Rhine-Westphalia,Upper Secondary Level,(1c) Basic Vocational Qualification,0.51214,1110,2325,0.49182,0.53247
2015,North Rhine-Westphalia,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.33822,776,2325,0.31899,0.35746
2015,North Rhine-Westphalia,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.14219,439,2325,0.12799,0.15639
2015,North Rhine-Westphalia,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.30752,68,259,0.25121,0.36383
2015,North Rhine-Westphalia,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.25165,75,259,0.19870,0.30460
2015,North Rhine-Westphalia,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.44039,116,259,0.37981,0.50097
2015,North Rhine-Westphalia,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.37083,341,1159,0.34300,0.39865
2015,North Rhine-Westphalia,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.62917,818,1159,0.60135,0.65700
2015,Hesse,Primary Level,(1a) Inadequately completed,0.92544,40,40,0.84300,1.00788
2015,Hesse,Lower Secondary Level,(1b) General Elementary School,0.75143,156,211,0.69297,0.80988
2015,Hesse,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.24857,55,211,0.19012,0.30703
2015,Hesse,Upper Secondary Level,(1c) Basic Vocational Qualification,0.44596,290,745,0.41025,0.48168
2015,Hesse,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.37502,304,745,0.34023,0.40981
2015,Hesse,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.15843,151,745,0.13219,0.18467
2015,Hesse,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.32107,31,31,0.15399,0.48814
2015,Hesse,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.26072,128,547,0.22389,0.29754
2015,Hesse,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.73928,419,547,0.70246,0.77611
2015,"Rhineland-Palatinate, Saarland",Lower Secondary Level,(1b) General Elementary School,0.77539,240,295,0.72769,0.82310
2015,"Rhineland-Palatinate, Saarland",Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.22461,55,295,0.17690,0.27231
2015,"Rhineland-Palatinate, Saarland",Upper Secondary Level,(1c) Basic Vocational Qualification,0.59841,400,713,0.56240,0.63442
2015,"Rhineland-Palatinate, Saarland",Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.29563,219,713,0.26211,0.32915
2015,"Rhineland-Palatinate, Saarland",Upper Secondary Level,(2c_gen) General Maturity Certificate,0.10233,94,713,0.08007,0.12459
2015,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.35901,34,34,0.19534,0.52268
2015,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.40776,99,288,0.35090,0.46461
2015,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.59224,189,288,0.53539,0.64910
2015,Baden-Wuerttemberg,Primary Level,(1a) Inadequately completed,0.80838,35,35,0.67609,0.94068
2015,Baden-Wuerttemberg,Lower Secondary Level,(1b) General Elementary School,0.78870,274,388,0.74802,0.82937
2015,Baden-Wuerttemberg,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.21130,114,388,0.17063,0.25198
2015,Baden-Wuerttemberg,Upper Secondary Level,(1c) Basic Vocational Qualification,0.51248,610,1328,0.48559,0.53938
2015,Baden-Wuerttemberg,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.37737,533,1328,0.35129,0.40345
2015,Baden-Wuerttemberg,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.10640,185,1328,0.08981,0.12299
2015,Baden-Wuerttemberg,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.28862,55,197,0.22518,0.35205
2015,Baden-Wuerttemberg,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.41450,82,197,0.34553,0.48347
2015,Baden-Wuerttemberg,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.29688,60,197,0.23292,0.36084
2015,Baden-Wuerttemberg,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.39472,272,850,0.36184,0.42760
2015,Baden-Wuerttemberg,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.60528,578,850,0.57240,0.63816
2015,Bavaria,Primary Level,(1a) Inadequately completed,0.94517,62,62,0.88804,1.00230
2015,Bavaria,Lower Secondary Level,(1b) General Elementary School,0.78149,368,485,0.74467,0.81830
2015,Bavaria,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.21851,117,485,0.18170,0.25533
2015,Bavaria,Upper Secondary Level,(1c) Basic Vocational Qualification,0.57514,1077,2062,0.55380,0.59648
2015,Bavaria,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.33754,749,2062,0.31713,0.35796
2015,Bavaria,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.08029,236,2062,0.06856,0.09203
2015,Bavaria,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.33283,88,254,0.27476,0.39090
2015,Bavaria,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.31417,99,254,0.25697,0.37136
2015,Bavaria,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.34949,67,254,0.29073,0.40824
2015,Bavaria,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.37891,323,1031,0.34929,0.40854
2015,Bavaria,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.62109,708,1031,0.59146,0.65071
2015,Berlin,Lower Secondary Level,(1b) General Elementary School,0.65219,44,44,0.50983,0.79455
2015,Berlin,Upper Secondary Level,(1c) Basic Vocational Qualification,0.28587,105,351,0.23853,0.33320
2015,Berlin,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.52572,172,351,0.47341,0.57804
2015,Berlin,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.17281,74,351,0.13320,0.21242
2015,Berlin,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.59308,33,33,0.42286,0.76329
2015,Berlin,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.32061,114,395,0.27453,0.36669
2015,Berlin,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.67939,281,395,0.63331,0.72547
2015,Brandenburg,Lower Secondary Level,(1b) General Elementary School,0.68211,57,88,0.58425,0.77996
2015,Brandenburg,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.31789,31,88,0.22004,0.41575
2015,Brandenburg,Upper Secondary Level,(1c) Basic Vocational Qualification,0.36981,172,483,0.32671,0.41291
2015,Brandenburg,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.59790,276,483,0.55413,0.64168
2015,Brandenburg,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.02959,35,483,0.01446,0.04471
2015,Brandenburg,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.50900,35,35,0.34096,0.67704
2015,Brandenburg,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.56623,130,250,0.50467,0.62778
2015,Brandenburg,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.43377,120,250,0.37222,0.49533
2015,Mecklenburg-Western Pomerania,Upper Secondary Level,(1c) Basic Vocational Qualification,0.27112,79,265,0.21749,0.32474
2015,Mecklenburg-Western Pomerania,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.66754,186,265,0.61071,0.72437
2015,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.52275,66,133,0.43754,0.60796
2015,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.47725,67,133,0.39204,0.56246
2015,Saxony,Lower Secondary Level,(1b) General Elementary School,0.49240,51,98,0.39290,0.59189
2015,Saxony,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.50760,47,98,0.40811,0.60710
2015,Saxony,Upper Secondary Level,(1c) Basic Vocational Qualification,0.28576,228,773,0.25389,0.31763
2015,Saxony,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.66250,506,773,0.62915,0.69586
2015,Saxony,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.04425,39,773,0.02974,0.05875
2015,Saxony,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.73370,81,81,0.63684,0.83057
2015,Saxony,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.49286,178,415,0.44470,0.54102
2015,Saxony,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.50714,237,415,0.45898,0.55530
2015,Saxony-Anhalt,Lower Secondary Level,(1b) General Elementary School,0.81490,53,53,0.70934,0.92046
2015,Saxony-Anhalt,Upper Secondary Level,(1c) Basic Vocational Qualification,0.39775,161,435,0.35170,0.44380
2015,Saxony-Anhalt,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.53421,274,435,0.48728,0.58115
2015,Saxony-Anhalt,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.74781,48,48,0.62366,0.87197
2015,Saxony-Anhalt,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.48079,97,216,0.41400,0.54757
2015,Saxony-Anhalt,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.51921,119,216,0.45243,0.58600
2015,Thuringa,Lower Secondary Level,(1b) General Elementary School,0.82232,46,46,0.71063,0.93400
2015,Thuringa,Upper Secondary Level,(1c) Basic Vocational Qualification,0.39631,205,506,0.35365,0.43897
2015,Thuringa,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.53772,301,506,0.49423,0.58120
2015,Thuringa,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.52865,45,45,0.38115,0.67614
2015,Thuringa,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.46731,101,225,0.40197,0.53265
2015,Thuringa,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.53269,124,225,0.46735,0.59803
2016,Schleswig-Holstein,Primary Level,(1a) Inadequately completed,0.96374,71,71,0.91995,1.00753
2016,Schleswig-Holstein,Lower Secondary Level,(1b) General Elementary School,0.70311,111,144,0.62822,0.77799
2016,Schleswig-Holstein,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.29689,33,144,0.22201,0.37178
2016,Schleswig-Holstein,Upper Secondary Level,(1c) Basic Vocational Qualification,0.46047,167,403,0.41175,0.50920
2016,Schleswig-Holstein,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.45317,171,403,0.40451,0.50183
2016,Schleswig-Holstein,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.08346,65,403,0.05642,0.11050
2016,Schleswig-Holstein,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.50058,73,195,0.43022,0.57094
2016,Schleswig-Holstein,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.49942,122,195,0.42906,0.56978
2016,Hamburg,Lower Secondary Level,(1b) General Elementary School,0.65561,38,38,0.50250,0.80872
2016,Hamburg,Upper Secondary Level,(1c) Basic Vocational Qualification,0.38354,49,142,0.30328,0.46380
2016,Hamburg,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.34385,58,142,0.26545,0.42225
2016,Hamburg,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.25765,35,142,0.18546,0.32984
2016,Hamburg,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.35484,39,158,0.28000,0.42968
2016,Hamburg,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.64516,119,158,0.57032,0.72000
2016,Lower Saxony,Primary Level,(1a) Inadequately completed,0.78523,185,185,0.72589,0.84457
2016,Lower Saxony,Lower Secondary Level,(1b) General Elementary School,0.72101,282,381,0.67592,0.76611
2016,Lower Saxony,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.27899,99,381,0.23389,0.32408
2016,Lower Saxony,Upper Secondary Level,(1c) Basic Vocational Qualification,0.43422,447,1107,0.40501,0.46343
2016,Lower Saxony,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.46377,484,1107,0.43438,0.49316
2016,Lower Saxony,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.09335,176,1107,0.07620,0.11049
2016,Lower Saxony,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.45278,49,81,0.34371,0.56186
2016,Lower Saxony,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.31305,32,81,0.21143,0.41467
2016,Lower Saxony,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.36617,158,574,0.32672,0.40562
2016,Lower Saxony,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.63383,416,574,0.59438,0.67328
2016,Bremen,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.20623,34,34,0.06818,0.34427
2016,Bremen,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.54870,37,37,0.38614,0.71126
2016,North Rhine-Westphalia,Primary Level,(1a) Inadequately completed,0.98182,349,349,0.96778,0.99585
2016,North Rhine-Westphalia,Lower Secondary Level,(1b) General Elementary School,0.73058,567,755,0.69891,0.76224
2016,North Rhine-Westphalia,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.26942,188,755,0.23776,0.30109
2016,North Rhine-Westphalia,Upper Secondary Level,(1c) Basic Vocational Qualification,0.50669,1029,2208,0.48583,0.52755
2016,North Rhine-Westphalia,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.34681,726,2208,0.32696,0.36667
2016,North Rhine-Westphalia,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.13776,453,2208,0.12338,0.15214
2016,North Rhine-Westphalia,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.27857,60,244,0.22220,0.33494
2016,North Rhine-Westphalia,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.25410,76,244,0.19936,0.30884
2016,North Rhine-Westphalia,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.46668,108,244,0.40396,0.52941
2016,North Rhine-Westphalia,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.37476,334,1228,0.34767,0.40184
2016,North Rhine-Westphalia,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.62524,894,1228,0.59816,0.65233
2016,Hesse,Primary Level,(1a) Inadequately completed,0.90101,102,102,0.84277,0.95926
2016,Hesse,Lower Secondary Level,(1b) General Elementary School,0.72849,174,225,0.67025,0.78673
2016,Hesse,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.27151,51,225,0.21327,0.32975
2016,Hesse,Upper Secondary Level,(1c) Basic Vocational Qualification,0.45919,255,702,0.42230,0.49608
2016,Hesse,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.37384,273,702,0.33803,0.40966
2016,Hesse,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.15421,174,702,0.12747,0.18094
2016,Hesse,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.35270,31,31,0.18172,0.52368
2016,Hesse,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.24910,115,504,0.21130,0.28689
2016,Hesse,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.75090,389,504,0.71311,0.78870
2016,"Rhineland-Palatinate, Saarland",Primary Level,(1a) Inadequately completed,0.86785,91,91,0.79789,0.93782
2016,"Rhineland-Palatinate, Saarland",Lower Secondary Level,(1b) General Elementary School,0.79308,272,313,0.74813,0.83803
2016,"Rhineland-Palatinate, Saarland",Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.20692,41,313,0.16197,0.25187
2016,"Rhineland-Palatinate, Saarland",Upper Secondary Level,(1c) Basic Vocational Qualification,0.59269,377,698,0.55621,0.62917
2016,"Rhineland-Palatinate, Saarland",Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.28333,199,698,0.24988,0.31679
2016,"Rhineland-Palatinate, Saarland",Upper Secondary Level,(2c_gen) General Maturity Certificate,0.11839,122,698,0.09440,0.14237
2016,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.44394,33,33,0.27180,0.61609
2016,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.38928,91,323,0.33602,0.44254
2016,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.61072,232,323,0.55746,0.66398
2016,Baden-Wuerttemberg,Primary Level,(1a) Inadequately completed,0.83861,139,139,0.77723,0.89999
2016,Baden-Wuerttemberg,Lower Secondary Level,(1b) General Elementary School,0.75853,314,417,0.71740,0.79966
2016,Baden-Wuerttemberg,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.24147,103,417,0.20034,0.28260
2016,Baden-Wuerttemberg,Upper Secondary Level,(1c) Basic Vocational Qualification,0.53677,571,1220,0.50878,0.56477
2016,Baden-Wuerttemberg,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.36116,475,1220,0.33419,0.38812
2016,Baden-Wuerttemberg,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.09876,174,1220,0.08201,0.11551
2016,Baden-Wuerttemberg,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.29873,50,168,0.22931,0.36814
2016,Baden-Wuerttemberg,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.39699,66,168,0.32278,0.47120
2016,Baden-Wuerttemberg,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.30429,52,168,0.23450,0.37407
2016,Baden-Wuerttemberg,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.37196,247,829,0.33904,0.40488
2016,Baden-Wuerttemberg,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.62804,582,829,0.59512,0.66096
2016,Bavaria,Primary Level,(1a) Inadequately completed,0.93716,171,171,0.90068,0.97364
2016,Bavaria,Lower Secondary Level,(1b) General Elementary School,0.76946,374,494,0.73229,0.80664
2016,Bavaria,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.23054,120,494,0.19336,0.26771
2016,Bavaria,Upper Secondary Level,(1c) Basic Vocational Qualification,0.58113,1002,1875,0.55879,0.60347
2016,Bavaria,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.34339,680,1875,0.32189,0.36489
2016,Bavaria,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.06708,193,1875,0.05575,0.07840
2016,Bavaria,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.31270,83,231,0.25279,0.37261
2016,Bavaria,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.33173,86,231,0.27088,0.39258
2016,Bavaria,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.35168,62,231,0.28997,0.41339
2016,Bavaria,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.37016,299,976,0.33985,0.40046
2016,Bavaria,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.62984,677,976,0.59954,0.66015
2016,Berlin,Primary Level,(1a) Inadequately completed,0.83300,37,37,0.71116,0.95484
2016,Berlin,Lower Secondary Level,(1b) General Elementary School,0.66543,59,59,0.54399,0.78686
2016,Berlin,Upper Secondary Level,(1c) Basic Vocational Qualification,0.27864,93,335,0.23056,0.32672
2016,Berlin,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.53410,163,335,0.48060,0.58760
2016,Berlin,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.17539,79,335,0.13461,0.21618
2016,Berlin,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.35139,112,391,0.30401,0.39878
2016,Berlin,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.64861,279,391,0.60122,0.69599
2016,Brandenburg,Primary Level,(1a) Inadequately completed,0.54415,50,50,0.40470,0.68361
2016,Brandenburg,Lower Secondary Level,(1b) General Elementary School,0.65431,59,90,0.55550,0.75312
2016,Brandenburg,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.34569,31,90,0.24688,0.44450
2016,Brandenburg,Upper Secondary Level,(1c) Basic Vocational Qualification,0.35919,160,470,0.31577,0.40261
2016,Brandenburg,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.60962,258,470,0.56547,0.65377
2016,Brandenburg,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.02831,52,470,0.01330,0.04333
2016,Brandenburg,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.48502,31,31,0.30618,0.66386
2016,Brandenburg,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.59110,127,257,0.53087,0.65132
2016,Brandenburg,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.40890,130,257,0.34868,0.46913
2016,Mecklenburg-Western Pomerania,Upper Secondary Level,(1c) Basic Vocational Qualification,0.23866,72,247,0.18539,0.29192
2016,Mecklenburg-Western Pomerania,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.69042,175,247,0.63265,0.74820
2016,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.51157,64,147,0.43049,0.59265
2016,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.48843,83,147,0.40735,0.56951
2016,Saxony,Primary Level,(1a) Inadequately completed,0.56842,65,65,0.44707,0.68977
2016,Saxony,Lower Secondary Level,(1b) General Elementary School,0.51136,71,113,0.41878,0.60394
2016,Saxony,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.48864,42,113,0.39606,0.58122
2016,Saxony,Upper Secondary Level,(1c) Basic Vocational Qualification,0.27118,209,749,0.23932,0.30304
2016,Saxony,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.65352,482,749,0.61942,0.68762
2016,Saxony,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.06780,58,749,0.04978,0.08581
2016,Saxony,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.72142,74,74,0.61858,0.82426
2016,Saxony,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.47134,162,417,0.42337,0.51931
2016,Saxony,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.52866,255,417,0.48069,0.57663
2016,Saxony-Anhalt,Primary Level,(1a) Inadequately completed,0.71724,39,39,0.57405,0.86042
2016,Saxony-Anhalt,Lower Secondary Level,(1b) General Elementary School,0.73527,62,62,0.62456,0.84599
2016,Saxony-Anhalt,Upper Secondary Level,(1c) Basic Vocational Qualification,0.38727,153,441,0.34175,0.43278
2016,Saxony-Anhalt,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.55549,255,441,0.50906,0.60192
2016,Saxony-Anhalt,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.04799,33,441,0.02802,0.06796
2016,Saxony-Anhalt,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.76020,45,45,0.63405,0.88636
2016,Saxony-Anhalt,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.44405,90,218,0.37794,0.51016
2016,Saxony-Anhalt,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.55595,128,218,0.48984,0.62206
2016,Thuringa,Lower Secondary Level,(1b) General Elementary School,0.79302,59,59,0.68876,0.89729
2016,Thuringa,Upper Secondary Level,(1c) Basic Vocational Qualification,0.33403,182,504,0.29281,0.37525
2016,Thuringa,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.58377,290,504,0.54069,0.62685
2016,Thuringa,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.05702,32,504,0.03675,0.07728
2016,Thuringa,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.51774,43,43,0.36662,0.66886
2016,Thuringa,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.50340,93,223,0.43763,0.56917
2016,Thuringa,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.49660,130,223,0.43083,0.56237
2017,Schleswig-Holstein,Primary Level,(1a) Inadequately completed,0.88643,114,114,0.82793,0.94493
2017,Schleswig-Holstein,Lower Secondary Level,(1b) General Elementary School,0.74465,131,167,0.67831,0.81098
2017,Schleswig-Holstein,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.25535,36,167,0.18902,0.32169
2017,Schleswig-Holstein,Upper Secondary Level,(1c) Basic Vocational Qualification,0.41454,170,454,0.36917,0.45990
2017,Schleswig-Holstein,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.46707,207,454,0.42113,0.51302
2017,Schleswig-Holstein,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.11566,77,454,0.08621,0.14511
2017,Schleswig-Holstein,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.47740,87,249,0.41523,0.53957
2017,Schleswig-Holstein,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.52260,162,249,0.46043,0.58477
2017,Hamburg,Primary Level,(1a) Inadequately completed,0.96920,33,33,0.90934,1.02906
2017,Hamburg,Lower Secondary Level,(1b) General Elementary School,0.80965,53,53,0.70294,0.91635
2017,Hamburg,Upper Secondary Level,(1c) Basic Vocational Qualification,0.40827,54,150,0.32935,0.48720
2017,Hamburg,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.37411,62,150,0.29641,0.45181
2017,Hamburg,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.20692,34,150,0.14187,0.27197
2017,Hamburg,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.30850,44,188,0.24230,0.37470
2017,Hamburg,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.69150,144,188,0.62530,0.75770
2017,Lower Saxony,Primary Level,(1a) Inadequately completed,0.71418,268,268,0.65999,0.76838
2017,Lower Saxony,Lower Secondary Level,(1b) General Elementary School,0.70176,345,470,0.66036,0.74316
2017,Lower Saxony,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.29824,125,470,0.25684,0.33964
2017,Lower Saxony,Upper Secondary Level,(1c) Basic Vocational Qualification,0.41723,472,1287,0.39028,0.44418
2017,Lower Saxony,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.47880,585,1287,0.45149,0.50610
2017,Lower Saxony,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.09077,230,1287,0.07507,0.10647
2017,Lower Saxony,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.53492,65,106,0.43952,0.63033
