year,sampreg,sex,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2016,West,male,(3a) Lower Tertiary Education,0.07525,771,10117,0.07011,0.08039
2016,West,male,(3b) Higher Tertiary Education,0.12345,1836,10117,0.11704,0.12986
2016,West,female,(0) No qualification (yet),0.01772,387,11295,0.01529,0.02016
2016,West,female,(1a) Inadequately completed,0.01769,637,11295,0.01526,0.02013
2016,West,female,(1b) General Elementary School,0.09717,1252,11295,0.09171,0.10264
2016,West,female,(1c) Basic Vocational Qualification,0.18386,1930,11295,0.17672,0.19101
2016,West,female,(2) Intermediate General/Vocational Qualification,0.20780,2614,11295,0.20032,0.21529
2016,West,female,(2c_gen) General Maturity Certificate,0.04397,767,11295,0.04019,0.04775
2016,West,female,(2c_voc) Vocational Maturity Certificate,0.09394,1267,11295,0.08856,0.09932
2016,West,female,(3a) Lower Tertiary Education,0.05825,661,11295,0.05393,0.06257
2016,West,female,(3b) Higher Tertiary Education,0.10863,1780,11295,0.10290,0.11437
2016,East,male,(0) No qualification (yet),0.01188,68,2556,0.00768,0.01608
2016,East,male,(1a) Inadequately completed,0.01187,123,2556,0.00767,0.01607
2016,East,male,(1b) General Elementary School,0.03639,142,2556,0.02913,0.04365
2016,East,male,(1c) Basic Vocational Qualification,0.14179,430,2556,0.12827,0.15532
2016,East,male,(2) Intermediate General/Vocational Qualification,0.34291,846,2556,0.32451,0.36132
2016,East,male,(2c_gen) General Maturity Certificate,0.02645,108,2556,0.02023,0.03267
2016,East,male,(2c_voc) Vocational Maturity Certificate,0.05878,152,2556,0.04966,0.06790
2016,East,male,(3a) Lower Tertiary Education,0.07762,239,2556,0.06725,0.08800
2016,East,male,(3b) Higher Tertiary Education,0.11668,448,2556,0.10423,0.12913
2016,East,female,(0) No qualification (yet),0.00815,67,2932,0.00490,0.01141
2016,East,female,(1a) Inadequately completed,0.00869,120,2932,0.00533,0.01206
2016,East,female,(1b) General Elementary School,0.04329,172,2932,0.03592,0.05066
2016,East,female,(1c) Basic Vocational Qualification,0.15417,441,2932,0.14110,0.16724
2016,East,female,(2) Intermediate General/Vocational Qualification,0.33597,1063,2932,0.31887,0.35307
2016,East,female,(2c_gen) General Maturity Certificate,0.02578,113,2932,0.02004,0.03151
2016,East,female,(2c_voc) Vocational Maturity Certificate,0.05580,203,2932,0.04749,0.06411
2016,East,female,(3a) Lower Tertiary Education,0.11302,344,2932,0.10156,0.12449
2016,East,female,(3b) Higher Tertiary Education,0.09825,409,2932,0.08748,0.10903
2017,West,male,(0) No qualification (yet),0.01791,387,11448,0.01548,0.02034
2017,West,male,(1a) Inadequately completed,0.01808,858,11448,0.01564,0.02052
2017,West,male,(1b) General Elementary School,0.05873,1109,11448,0.05443,0.06304
2017,West,male,(1c) Basic Vocational Qualification,0.22210,2405,11448,0.21448,0.22971
2017,West,male,(2) Intermediate General/Vocational Qualification,0.16666,1863,11448,0.15983,0.17349
2017,West,male,(2c_gen) General Maturity Certificate,0.04556,864,11448,0.04174,0.04938
2017,West,male,(2c_voc) Vocational Maturity Certificate,0.07644,955,11448,0.07157,0.08131
2017,West,male,(3a) Lower Tertiary Education,0.07645,895,11448,0.07158,0.08132
2017,West,male,(3b) Higher Tertiary Education,0.12708,2112,11448,0.12097,0.13318
2017,West,female,(0) No qualification (yet),0.01735,394,12609,0.01507,0.01963
2017,West,female,(1a) Inadequately completed,0.02032,866,12609,0.01786,0.02278
2017,West,female,(1b) General Elementary School,0.09735,1391,12609,0.09218,0.10253
2017,West,female,(1c) Basic Vocational Qualification,0.17747,1976,12609,0.17080,0.18414
2017,West,female,(2) Intermediate General/Vocational Qualification,0.21194,2958,12609,0.20481,0.21908
2017,West,female,(2c_gen) General Maturity Certificate,0.04310,926,12609,0.03956,0.04665
2017,West,female,(2c_voc) Vocational Maturity Certificate,0.09104,1385,12609,0.08602,0.09606
2017,West,female,(3a) Lower Tertiary Education,0.05903,769,12609,0.05491,0.06314
2017,West,female,(3b) Higher Tertiary Education,0.11093,1944,12609,0.10545,0.11641
2017,East,male,(0) No qualification (yet),0.01290,58,2850,0.00875,0.01704
2017,East,male,(1a) Inadequately completed,0.01423,148,2850,0.00988,0.01858
2017,East,male,(1b) General Elementary School,0.03894,165,2850,0.03184,0.04604
2017,East,male,(1c) Basic Vocational Qualification,0.13627,445,2850,0.12367,0.14887
2017,East,male,(2) Intermediate General/Vocational Qualification,0.33680,993,2850,0.31945,0.35416
2017,East,male,(2c_gen) General Maturity Certificate,0.03188,143,2850,0.02542,0.03833
2017,East,male,(2c_voc) Vocational Maturity Certificate,0.06098,174,2850,0.05219,0.06976
2017,East,male,(3a) Lower Tertiary Education,0.07265,249,2850,0.06312,0.08218
2017,East,male,(3b) Higher Tertiary Education,0.11763,475,2850,0.10580,0.12946
2017,East,female,(0) No qualification (yet),0.01337,85,3253,0.00943,0.01732
2017,East,female,(1a) Inadequately completed,0.01078,147,3253,0.00723,0.01433
2017,East,female,(1b) General Elementary School,0.04068,193,3253,0.03389,0.04747
2017,East,female,(1c) Basic Vocational Qualification,0.14379,440,3253,0.13173,0.15585
2017,East,female,(2) Intermediate General/Vocational Qualification,0.34173,1207,3253,0.32543,0.35803
2017,East,female,(2c_gen) General Maturity Certificate,0.02590,135,3253,0.02044,0.03136
2017,East,female,(2c_voc) Vocational Maturity Certificate,0.05740,239,3253,0.04941,0.06540
2017,East,female,(3a) Lower Tertiary Education,0.10417,368,3253,0.09367,0.11467
2017,East,female,(3b) Higher Tertiary Education,0.09983,439,3253,0.08952,0.11013
2018,West,male,(0) No qualification (yet),0.01430,346,10825,0.01206,0.01654
2018,West,male,(1a) Inadequately completed,0.01772,823,10825,0.01523,0.02020
2018,West,male,(1b) General Elementary School,0.06136,1076,10825,0.05684,0.06588
2018,West,male,(1c) Basic Vocational Qualification,0.21721,2228,10825,0.20944,0.22498
2018,West,male,(2) Intermediate General/Vocational Qualification,0.16125,1752,10825,0.15432,0.16818
2018,West,male,(2c_gen) General Maturity Certificate,0.04403,839,10825,0.04017,0.04790
2018,West,male,(2c_voc) Vocational Maturity Certificate,0.07945,906,10825,0.07436,0.08455
2018,West,male,(3a) Lower Tertiary Education,0.08287,890,10825,0.07768,0.08807
2018,West,male,(3b) Higher Tertiary Education,0.12975,1965,10825,0.12342,0.13608
2018,West,female,(0) No qualification (yet),0.01383,297,11941,0.01174,0.01593
2018,West,female,(1a) Inadequately completed,0.02155,825,11941,0.01895,0.02416
2018,West,female,(1b) General Elementary School,0.09278,1273,11941,0.08758,0.09798
2018,West,female,(1c) Basic Vocational Qualification,0.17391,1877,11941,0.16711,0.18070
2018,West,female,(2) Intermediate General/Vocational Qualification,0.21071,2818,11941,0.20339,0.21802
2018,West,female,(2c_gen) General Maturity Certificate,0.04629,884,11941,0.04252,0.05006
2018,West,female,(2c_voc) Vocational Maturity Certificate,0.09364,1333,11941,0.08841,0.09887
2018,West,female,(3a) Lower Tertiary Education,0.06169,765,11941,0.05737,0.06600
2018,West,female,(3b) Higher Tertiary Education,0.11376,1869,11941,0.10806,0.11945
2018,East,male,(0) No qualification (yet),0.01748,62,2779,0.01261,0.02236
2018,East,male,(1a) Inadequately completed,0.01186,139,2779,0.00783,0.01589
2018,East,male,(1b) General Elementary School,0.03746,173,2779,0.03040,0.04453
2018,East,male,(1c) Basic Vocational Qualification,0.12905,414,2779,0.11658,0.14151
2018,East,male,(2) Intermediate General/Vocational Qualification,0.33989,981,2779,0.32228,0.35751
2018,East,male,(2c_gen) General Maturity Certificate,0.03799,139,2779,0.03088,0.04509
2018,East,male,(2c_voc) Vocational Maturity Certificate,0.06056,171,2779,0.05169,0.06943
2018,East,male,(3a) Lower Tertiary Education,0.07315,242,2779,0.06347,0.08284
2018,East,male,(3b) Higher Tertiary Education,0.11995,458,2779,0.10787,0.13203
2018,East,female,(0) No qualification (yet),0.01696,72,3164,0.01246,0.02146
2018,East,female,(1a) Inadequately completed,0.01065,131,3164,0.00707,0.01423
2018,East,female,(1b) General Elementary School,0.04122,205,3164,0.03429,0.04815
2018,East,female,(1c) Basic Vocational Qualification,0.13412,407,3164,0.12225,0.14600
2018,East,female,(2) Intermediate General/Vocational Qualification,0.34425,1205,3164,0.32769,0.36081
2018,East,female,(2c_gen) General Maturity Certificate,0.03066,125,3164,0.02465,0.03667
2018,East,female,(2c_voc) Vocational Maturity Certificate,0.06044,231,3164,0.05213,0.06874
2018,East,female,(3a) Lower Tertiary Education,0.10830,360,3164,0.09747,0.11913
2018,East,female,(3b) Higher Tertiary Education,0.09579,428,3164,0.08554,0.10605
2019,West,male,(0) No qualification (yet),0.01305,268,11035,0.01093,0.01517
2019,West,male,(1a) Inadequately completed,0.01849,816,11035,0.01598,0.02101
2019,West,male,(1b) General Elementary School,0.05954,959,11035,0.05513,0.06396
2019,West,male,(1c) Basic Vocational Qualification,0.20840,2145,11035,0.20082,0.21598
2019,West,male,(2) Intermediate General/Vocational Qualification,0.16197,1874,11035,0.15509,0.16884
2019,West,male,(2c_gen) General Maturity Certificate,0.04634,809,11035,0.04242,0.05026
2019,West,male,(2c_voc) Vocational Maturity Certificate,0.07917,979,11035,0.07413,0.08420
2019,West,male,(3a) Lower Tertiary Education,0.08094,1015,11035,0.07585,0.08603
2019,West,male,(3b) Higher Tertiary Education,0.13685,2170,11035,0.13043,0.14326
2019,West,female,(0) No qualification (yet),0.01325,242,11460,0.01116,0.01535
2019,West,female,(1a) Inadequately completed,0.02194,753,11460,0.01926,0.02462
2019,West,female,(1b) General Elementary School,0.08708,1098,11460,0.08192,0.09224
2019,West,female,(1c) Basic Vocational Qualification,0.16532,1703,11460,0.15852,0.17212
2019,West,female,(2) Intermediate General/Vocational Qualification,0.21212,2777,11460,0.20464,0.21961
2019,West,female,(2c_gen) General Maturity Certificate,0.04810,846,11460,0.04419,0.05202
2019,West,female,(2c_voc) Vocational Maturity Certificate,0.09956,1339,11460,0.09408,0.10504
2019,West,female,(3a) Lower Tertiary Education,0.06075,800,11460,0.05638,0.06513
2019,West,female,(3b) Higher Tertiary Education,0.11552,1902,11460,0.10967,0.12137
2019,East,male,(0) No qualification (yet),0.01661,55,2831,0.01190,0.02132
2019,East,male,(1a) Inadequately completed,0.01037,118,2831,0.00663,0.01410
2019,East,male,(1b) General Elementary School,0.03951,161,2831,0.03234,0.04669
2019,East,male,(1c) Basic Vocational Qualification,0.12417,364,2831,0.11202,0.13632
2019,East,male,(2) Intermediate General/Vocational Qualification,0.34021,993,2831,0.32276,0.35767
2019,East,male,(2c_gen) General Maturity Certificate,0.03285,121,2831,0.02629,0.03942
2019,East,male,(2c_voc) Vocational Maturity Certificate,0.06341,186,2831,0.05443,0.07239
2019,East,male,(3a) Lower Tertiary Education,0.08127,278,2831,0.07120,0.09134
2019,East,male,(3b) Higher Tertiary Education,0.11766,555,2831,0.10579,0.12953
2019,East,female,(0) No qualification (yet),0.01191,52,3055,0.00806,0.01576
2019,East,female,(1a) Inadequately completed,0.01064,112,3055,0.00700,0.01428
2019,East,female,(1b) General Elementary School,0.03873,164,3055,0.03189,0.04558
2019,East,female,(1c) Basic Vocational Qualification,0.12612,359,3055,0.11434,0.13789
2019,East,female,(2) Intermediate General/Vocational Qualification,0.34658,1184,3055,0.32971,0.36346
2019,East,female,(2c_gen) General Maturity Certificate,0.02800,122,3055,0.02215,0.03385
2019,East,female,(2c_voc) Vocational Maturity Certificate,0.06162,231,3055,0.05310,0.07015
2019,East,female,(3a) Lower Tertiary Education,0.10771,373,3055,0.09672,0.11871
2019,East,female,(3b) Higher Tertiary Education,0.10041,458,3055,0.08975,0.11107
2020,West,male,(0) No qualification (yet),0.01447,316,11305,0.01227,0.01668
2020,West,male,(1a) Inadequately completed,0.01719,937,11305,0.01479,0.01958
2020,West,male,(1b) General Elementary School,0.06027,1077,11305,0.05588,0.06466
2020,West,male,(1c) Basic Vocational Qualification,0.19962,1970,11305,0.19225,0.20699
2020,West,male,(2) Intermediate General/Vocational Qualification,0.16252,1727,11305,0.15572,0.16932
2020,West,male,(2c_gen) General Maturity Certificate,0.04337,968,11305,0.03962,0.04713
2020,West,male,(2c_voc) Vocational Maturity Certificate,0.07878,1026,11305,0.07381,0.08375
2020,West,male,(3a) Lower Tertiary Education,0.08744,973,11305,0.08224,0.09265
2020,West,male,(3b) Higher Tertiary Education,0.13505,2311,11305,0.12875,0.14135
2020,West,female,(0) No qualification (yet),0.01414,310,11536,0.01199,0.01630
2020,West,female,(1a) Inadequately completed,0.01977,730,11536,0.01723,0.02231
2020,West,female,(1b) General Elementary School,0.08354,1136,11536,0.07849,0.08859
2020,West,female,(1c) Basic Vocational Qualification,0.16691,1626,11536,0.16011,0.17372
2020,West,female,(2) Intermediate General/Vocational Qualification,0.21177,2587,11536,0.20432,0.21923
2020,West,female,(2c_gen) General Maturity Certificate,0.04510,944,11536,0.04131,0.04889
2020,West,female,(2c_voc) Vocational Maturity Certificate,0.10059,1374,11536,0.09511,0.10608
2020,West,female,(3a) Lower Tertiary Education,0.06405,773,11536,0.05958,0.06851
2020,West,female,(3b) Higher Tertiary Education,0.11752,2056,11536,0.11164,0.12340
2020,East,male,(0) No qualification (yet),0.02484,86,2786,0.01906,0.03062
2020,East,male,(1a) Inadequately completed,0.00786,134,2786,0.00458,0.01113
2020,East,male,(1b) General Elementary School,0.03977,164,2786,0.03251,0.04703
2020,East,male,(1c) Basic Vocational Qualification,0.12509,356,2786,0.11280,0.13738
2020,East,male,(2) Intermediate General/Vocational Qualification,0.33816,909,2786,0.32059,0.35573
2020,East,male,(2c_gen) General Maturity Certificate,0.03529,144,2786,0.02843,0.04214
2020,East,male,(2c_voc) Vocational Maturity Certificate,0.05959,178,2786,0.05079,0.06838
2020,East,male,(3a) Lower Tertiary Education,0.08102,258,2786,0.07088,0.09115
2020,East,male,(3b) Higher Tertiary Education,0.11697,557,2786,0.10504,0.12891
2020,East,female,(0) No qualification (yet),0.01367,63,2946,0.00948,0.01786
2020,East,female,(1a) Inadequately completed,0.01008,113,2946,0.00647,0.01369
2020,East,female,(1b) General Elementary School,0.03595,161,2946,0.02923,0.04267
2020,East,female,(1c) Basic Vocational Qualification,0.11832,323,2946,0.10665,0.12998
2020,East,female,(2) Intermediate General/Vocational Qualification,0.33698,1092,2946,0.31990,0.35405
2020,East,female,(2c_gen) General Maturity Certificate,0.03480,137,2946,0.02818,0.04142
2020,East,female,(2c_voc) Vocational Maturity Certificate,0.06445,224,2946,0.05558,0.07332
2020,East,female,(3a) Lower Tertiary Education,0.10985,359,2946,0.09856,0.12114
2020,East,female,(3b) Higher Tertiary Education,0.10517,474,2946,0.09409,0.11625
2021,West,male,(0) No qualification (yet),0.01166,171,7307,0.00920,0.01412
2021,West,male,(1a) Inadequately completed,0.01939,526,7307,0.01623,0.02255
2021,West,male,(1b) General Elementary School,0.04808,553,7307,0.04317,0.05298
2021,West,male,(1c) Basic Vocational Qualification,0.19268,1224,7307,0.18364,0.20173
2021,West,male,(2) Intermediate General/Vocational Qualification,0.15620,1181,7307,0.14788,0.16453
2021,West,male,(2c_gen) General Maturity Certificate,0.04778,598,7307,0.04289,0.05267
2021,West,male,(2c_voc) Vocational Maturity Certificate,0.07944,682,7307,0.07324,0.08564
2021,West,male,(3a) Lower Tertiary Education,0.08684,706,7307,0.08038,0.09329
2021,West,male,(3b) Higher Tertiary Education,0.14454,1666,7307,0.13648,0.15261
2021,West,female,(0) No qualification (yet),0.01276,182,7799,0.01027,0.01525
2021,West,female,(1a) Inadequately completed,0.01498,465,7799,0.01228,0.01767
2021,West,female,(1b) General Elementary School,0.07711,666,7799,0.07119,0.08303
2021,West,female,(1c) Basic Vocational Qualification,0.16295,1061,7799,0.15475,0.17114
2021,West,female,(2) Intermediate General/Vocational Qualification,0.19942,1731,7799,0.19055,0.20829
2021,West,female,(2c_gen) General Maturity Certificate,0.04981,602,7799,0.04498,0.05464
2021,West,female,(2c_voc) Vocational Maturity Certificate,0.10453,950,7799,0.09774,0.11132
2021,West,female,(3a) Lower Tertiary Education,0.06354,601,7799,0.05813,0.06896
2021,West,female,(3b) Higher Tertiary Education,0.13045,1541,7799,0.12297,0.13792
2021,East,male,(0) No qualification (yet),0.01859,59,1828,0.01240,0.02478
2021,East,male,(1a) Inadequately completed,0.01273,75,1828,0.00759,0.01786
2021,East,male,(1b) General Elementary School,0.03516,82,1828,0.02671,0.04360
2021,East,male,(1c) Basic Vocational Qualification,0.11812,211,1828,0.10333,0.13292
2021,East,male,(2) Intermediate General/Vocational Qualification,0.31247,597,1828,0.29122,0.33373
2021,East,male,(2c_gen) General Maturity Certificate,0.04067,102,1828,0.03161,0.04972
2021,East,male,(2c_voc) Vocational Maturity Certificate,0.06275,114,1828,0.05163,0.07388
2021,East,male,(3a) Lower Tertiary Education,0.07671,177,1828,0.06451,0.08892
2021,East,male,(3b) Higher Tertiary Education,0.13176,411,1828,0.11625,0.14727
2021,East,female,(0) No qualification (yet),0.01155,37,2001,0.00687,0.01623
2021,East,female,(1a) Inadequately completed,0.00504,58,2001,0.00194,0.00815
2021,East,female,(1b) General Elementary School,0.03275,84,2001,0.02495,0.04055
2021,East,female,(1c) Basic Vocational Qualification,0.11139,204,2001,0.09761,0.12518
2021,East,female,(2) Intermediate General/Vocational Qualification,0.33149,754,2001,0.31086,0.35212
2021,East,female,(2c_gen) General Maturity Certificate,0.03657,99,2001,0.02835,0.04480
2021,East,female,(2c_voc) Vocational Maturity Certificate,0.07063,163,2001,0.05940,0.08185
2021,East,female,(3a) Lower Tertiary Education,0.10069,255,2001,0.08750,0.11387
2021,East,female,(3b) Higher Tertiary Education,0.12236,347,2001,0.10799,0.13672
2022,West,male,(0) No qualification (yet),0.01110,219,9452,0.00898,0.01321
2022,West,male,(1a) Inadequately completed,0.01555,459,9452,0.01306,0.01805
2022,West,male,(1b) General Elementary School,0.03441,491,9452,0.03073,0.03808
2022,West,male,(1c) Basic Vocational Qualification,0.16005,1387,9452,0.15266,0.16744
2022,West,male,(2) Intermediate General/Vocational Qualification,0.13877,1519,9452,0.13180,0.14574
2022,West,male,(2c_gen) General Maturity Certificate,0.04450,802,9452,0.04034,0.04866
2022,West,male,(2c_voc) Vocational Maturity Certificate,0.07710,959,9452,0.07173,0.08248
2022,West,male,(3a) Lower Tertiary Education,0.08160,935,9452,0.07608,0.08712
2022,West,male,(3b) Higher Tertiary Education,0.15199,2681,9452,0.14475,0.15923
2022,West,female,(0) No qualification (yet),0.01075,242,9887,0.00872,0.01279
2022,West,female,(1a) Inadequately completed,0.01465,393,9887,0.01228,0.01701
2022,West,female,(1b) General Elementary School,0.06211,629,9887,0.05735,0.06687
2022,West,female,(1c) Basic Vocational Qualification,0.13838,1172,9887,0.13157,0.14519
2022,West,female,(2) Intermediate General/Vocational Qualification,0.18891,2111,9887,0.18120,0.19663
2022,West,female,(2c_gen) General Maturity Certificate,0.04661,796,9887,0.04245,0.05076
2022,West,female,(2c_voc) Vocational Maturity Certificate,0.09182,1253,9887,0.08613,0.09751
2022,West,female,(3a) Lower Tertiary Education,0.05665,755,9887,0.05210,0.06121
2022,West,female,(3b) Higher Tertiary Education,0.13921,2536,9887,0.13238,0.14603
2022,East,male,(0) No qualification (yet),0.00620,46,2443,0.00309,0.00932
2022,East,male,(1a) Inadequately completed,0.01330,76,2443,0.00876,0.01784
2022,East,male,(1b) General Elementary School,0.03296,106,2443,0.02588,0.04004
2022,East,male,(1c) Basic Vocational Qualification,0.07902,217,2443,0.06832,0.08972
2022,East,male,(2) Intermediate General/Vocational Qualification,0.26141,751,2443,0.24398,0.27884
2022,East,male,(2c_gen) General Maturity Certificate,0.04542,170,2443,0.03717,0.05368
2022,East,male,(2c_voc) Vocational Maturity Certificate,0.05869,206,2443,0.04937,0.06801
2022,East,male,(3a) Lower Tertiary Education,0.07221,227,2443,0.06194,0.08247
2022,East,male,(3b) Higher Tertiary Education,0.14329,644,2443,0.12939,0.15719
2022,East,female,(0) No qualification (yet),0.00807,60,2703,0.00470,0.01145
2022,East,female,(1a) Inadequately completed,0.00659,68,2703,0.00354,0.00964
2022,East,female,(1b) General Elementary School,0.02950,108,2703,0.02312,0.03587
2022,East,female,(1c) Basic Vocational Qualification,0.09035,208,2703,0.07954,0.10116
2022,East,female,(2) Intermediate General/Vocational Qualification,0.28649,945,2703,0.26945,0.30354
2022,East,female,(2c_gen) General Maturity Certificate,0.03552,168,2703,0.02854,0.04250
2022,East,female,(2c_voc) Vocational Maturity Certificate,0.06967,259,2703,0.06007,0.07927
2022,East,female,(3a) Lower Tertiary Education,0.08588,310,2703,0.07531,0.09644
2022,East,female,(3b) Higher Tertiary Education,0.12679,577,2703,0.11425,0.13934
