"pgcasmin","year","bildungsniveau","sampreg","n","percent","lower_confidence","upper_confidence"
"(0) in school","2010","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","88","0.68613674292635","0.604784662916579","0.767488822936121"
"(0) in school","2010","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(0) in school","2010","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(0) in school","2010","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(0) in school","2010","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(0) in school","2010","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"(0) in school","2010","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"(0) in school","2010","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"(0) in school","2010","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"(1a) inadequately completed","2010","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","323","0.378060769267163","0.347144507935739","0.408977030598587"
"(1a) inadequately completed","2010","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","37","0.31386325707365","0.232511177063879","0.395215337083421"
"(1a) inadequately completed","2010","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(1a) inadequately completed","2010","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(1a) inadequately completed","2010","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(1a) inadequately completed","2010","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(1a) inadequately completed","2010","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"(1a) inadequately completed","2010","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"(1a) inadequately completed","2010","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"(1a) inadequately completed","2010","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"(1b) general elementary school","2010","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"(1b) general elementary school","2010","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(1b) general elementary school","2010","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","1733","0.273417271669887","0.262482966856501","0.284351576483273"
"(1b) general elementary school","2010","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","196","0.175044339171761","0.153480940719526","0.196607737623996"
"(1b) general elementary school","2010","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(1b) general elementary school","2010","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(1b) general elementary school","2010","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"(1b) general elementary school","2010","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"(1b) general elementary school","2010","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"(1b) general elementary school","2010","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"(1c) basic vocational qualification","2010","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"(1c) basic vocational qualification","2010","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(1c) basic vocational qualification","2010","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","4650","0.726582728330113","0.715648423516727","0.737517033143499"
"(1c) basic vocational qualification","2010","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","997","0.824955660828239","0.803392262376004","0.846519059280474"
"(1c) basic vocational qualification","2010","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(1c) basic vocational qualification","2010","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(1c) basic vocational qualification","2010","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"(1c) basic vocational qualification","2010","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"(1c) basic vocational qualification","2010","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"(1c) basic vocational qualification","2010","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"(2b) intermediate general qualification","2010","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"(2b) intermediate general qualification","2010","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(2b) intermediate general qualification","2010","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(2b) intermediate general qualification","2010","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(2b) intermediate general qualification","2010","Realschulabschluss","Westdeutschland, alte Bundeslaender","512","0.122501492886576","0.113061667519515","0.131941318253637"
"(2b) intermediate general qualification","2010","Realschulabschluss","Ostdeutschland, neue Bundeslaender","151","0.0723522922192152","0.0615560352004245","0.083148549238006"
"(2b) intermediate general qualification","2010","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"(2b) intermediate general qualification","2010","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"(2b) intermediate general qualification","2010","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"(2b) intermediate general qualification","2010","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"(2a) intermediate vocational","2010","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"(2a) intermediate vocational","2010","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(2a) intermediate vocational","2010","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(2a) intermediate vocational","2010","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(2a) intermediate vocational","2010","Realschulabschluss","Westdeutschland, alte Bundeslaender","4122","0.877498507113424","0.868058681746363","0.886938332480485"
"(2a) intermediate vocational","2010","Realschulabschluss","Ostdeutschland, neue Bundeslaender","2061","0.927647707780785","0.916851450761994","0.938443964799575"
"(2a) intermediate vocational","2010","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"(2a) intermediate vocational","2010","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"(2a) intermediate vocational","2010","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"(2a) intermediate vocational","2010","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"(2c_gen) general maturity certificate","2010","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"(2c_gen) general maturity certificate","2010","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(2c_gen) general maturity certificate","2010","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(2c_gen) general maturity certificate","2010","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(2c_gen) general maturity certificate","2010","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(2c_gen) general maturity certificate","2010","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(2c_gen) general maturity certificate","2010","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","741","0.332891618937555","0.314711207066148","0.351072030808962"
"(2c_gen) general maturity certificate","2010","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","184","0.430842235860922","0.387523906376873","0.474160565344971"
"(2c_gen) general maturity certificate","2010","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"(2c_gen) general maturity certificate","2010","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"(2c_voc) vocational maturity certificate","2010","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"(2c_voc) vocational maturity certificate","2010","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(2c_voc) vocational maturity certificate","2010","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(2c_voc) vocational maturity certificate","2010","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(2c_voc) vocational maturity certificate","2010","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(2c_voc) vocational maturity certificate","2010","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(2c_voc) vocational maturity certificate","2010","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","1840","0.667108381062445","0.648927969191037","0.685288792933852"
"(2c_voc) vocational maturity certificate","2010","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","318","0.569157764139078","0.525839434655029","0.612476093623127"
"(2c_voc) vocational maturity certificate","2010","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"(2c_voc) vocational maturity certificate","2010","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"(3a) lower tertiary education","2010","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"(3a) lower tertiary education","2010","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(3a) lower tertiary education","2010","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(3a) lower tertiary education","2010","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(3a) lower tertiary education","2010","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(3a) lower tertiary education","2010","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(3a) lower tertiary education","2010","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"(3a) lower tertiary education","2010","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"(3a) lower tertiary education","2010","AkademikerInnen","Westdeutschland, alte Bundeslaender","1287","0.363231110830602","0.348306654805325","0.378155566855879"
"(3a) lower tertiary education","2010","AkademikerInnen","Ostdeutschland, neue Bundeslaender","660","0.525991447266274","0.499807668782593","0.552175225749955"
"(3b) higher tertiary education","2010","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"(3b) higher tertiary education","2010","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(3b) higher tertiary education","2010","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(3b) higher tertiary education","2010","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(3b) higher tertiary education","2010","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(3b) higher tertiary education","2010","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(3b) higher tertiary education","2010","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"(3b) higher tertiary education","2010","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"(3b) higher tertiary education","2010","AkademikerInnen","Westdeutschland, alte Bundeslaender","2702","0.636768889169398","0.621844433144121","0.651693345194675"
"(3b) higher tertiary education","2010","AkademikerInnen","Ostdeutschland, neue Bundeslaender","737","0.474008552733726","0.447824774250045","0.500192331217407"
"(0) in school","2011","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","786","0.597628187345904","0.56942090196945","0.625835472722357"
"(0) in school","2011","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","111","0.602413203616356","0.52751189857184","0.677314508660871"
"(0) in school","2011","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(0) in school","2011","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(0) in school","2011","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(0) in school","2011","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(0) in school","2011","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"(0) in school","2011","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"(0) in school","2011","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"(0) in school","2011","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"(1a) inadequately completed","2011","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","375","0.402371812654096","0.374164527277643","0.43057909803055"
"(1a) inadequately completed","2011","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","53","0.397586796383644","0.322685491339129","0.47248810142816"
"(1a) inadequately completed","2011","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(1a) inadequately completed","2011","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(1a) inadequately completed","2011","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(1a) inadequately completed","2011","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(1a) inadequately completed","2011","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"(1a) inadequately completed","2011","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"(1a) inadequately completed","2011","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"(1a) inadequately completed","2011","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"(1b) general elementary school","2011","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"(1b) general elementary school","2011","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(1b) general elementary school","2011","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","2071","0.266004637838192","0.256085443630764","0.275923832045619"
"(1b) general elementary school","2011","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","263","0.195526332519912","0.174890811582534","0.216161853457291"
"(1b) general elementary school","2011","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(1b) general elementary school","2011","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(1b) general elementary school","2011","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"(1b) general elementary school","2011","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"(1b) general elementary school","2011","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"(1b) general elementary school","2011","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"(1c) basic vocational qualification","2011","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"(1c) basic vocational qualification","2011","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(1c) basic vocational qualification","2011","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","5552","0.733995362161808","0.724076167954381","0.743914556369236"
"(1c) basic vocational qualification","2011","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","1156","0.804473667480088","0.783838146542709","0.825109188417466"
"(1c) basic vocational qualification","2011","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(1c) basic vocational qualification","2011","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(1c) basic vocational qualification","2011","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"(1c) basic vocational qualification","2011","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"(1c) basic vocational qualification","2011","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"(1c) basic vocational qualification","2011","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"(2b) intermediate general qualification","2011","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"(2b) intermediate general qualification","2011","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(2b) intermediate general qualification","2011","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(2b) intermediate general qualification","2011","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(2b) intermediate general qualification","2011","Realschulabschluss","Westdeutschland, alte Bundeslaender","649","0.12799460506771","0.119120908640908","0.136868301494512"
"(2b) intermediate general qualification","2011","Realschulabschluss","Ostdeutschland, neue Bundeslaender","165","0.0646912594156039","0.0551271164799665","0.0742554023512413"
"(2b) intermediate general qualification","2011","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"(2b) intermediate general qualification","2011","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"(2b) intermediate general qualification","2011","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"(2b) intermediate general qualification","2011","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"(2a) intermediate vocational","2011","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"(2a) intermediate vocational","2011","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(2a) intermediate vocational","2011","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(2a) intermediate vocational","2011","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(2a) intermediate vocational","2011","Realschulabschluss","Westdeutschland, alte Bundeslaender","4796","0.87200539493229","0.863131698505488","0.880879091359092"
"(2a) intermediate vocational","2011","Realschulabschluss","Ostdeutschland, neue Bundeslaender","2376","0.935308740584396","0.925744597648759","0.944872883520033"
"(2a) intermediate vocational","2011","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"(2a) intermediate vocational","2011","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"(2a) intermediate vocational","2011","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"(2a) intermediate vocational","2011","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"(2c_gen) general maturity certificate","2011","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"(2c_gen) general maturity certificate","2011","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(2c_gen) general maturity certificate","2011","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(2c_gen) general maturity certificate","2011","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(2c_gen) general maturity certificate","2011","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(2c_gen) general maturity certificate","2011","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(2c_gen) general maturity certificate","2011","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","928","0.34689263920305","0.330096466236489","0.363688812169611"
"(2c_gen) general maturity certificate","2011","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","206","0.415082431701544","0.374737843301428","0.45542702010166"
"(2c_gen) general maturity certificate","2011","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"(2c_gen) general maturity certificate","2011","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"(2c_voc) vocational maturity certificate","2011","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"(2c_voc) vocational maturity certificate","2011","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(2c_voc) vocational maturity certificate","2011","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(2c_voc) vocational maturity certificate","2011","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(2c_voc) vocational maturity certificate","2011","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(2c_voc) vocational maturity certificate","2011","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(2c_voc) vocational maturity certificate","2011","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","2157","0.65310736079695","0.636311187830389","0.669903533763511"
"(2c_voc) vocational maturity certificate","2011","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","367","0.584917568298456","0.54457297989834","0.625262156698573"
"(2c_voc) vocational maturity certificate","2011","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"(2c_voc) vocational maturity certificate","2011","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"(3a) lower tertiary education","2011","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"(3a) lower tertiary education","2011","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(3a) lower tertiary education","2011","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(3a) lower tertiary education","2011","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(3a) lower tertiary education","2011","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(3a) lower tertiary education","2011","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(3a) lower tertiary education","2011","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"(3a) lower tertiary education","2011","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"(3a) lower tertiary education","2011","AkademikerInnen","Westdeutschland, alte Bundeslaender","1522","0.34778557145994","0.334108304295481","0.361462838624399"
"(3a) lower tertiary education","2011","AkademikerInnen","Ostdeutschland, neue Bundeslaender","723","0.509809736576981","0.485058323629591","0.53456114952437"
"(3b) higher tertiary education","2011","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"(3b) higher tertiary education","2011","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(3b) higher tertiary education","2011","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(3b) higher tertiary education","2011","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(3b) higher tertiary education","2011","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(3b) higher tertiary education","2011","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(3b) higher tertiary education","2011","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"(3b) higher tertiary education","2011","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"(3b) higher tertiary education","2011","AkademikerInnen","Westdeutschland, alte Bundeslaender","3136","0.65221442854006","0.638537161375601","0.665891695704519"
"(3b) higher tertiary education","2011","AkademikerInnen","Ostdeutschland, neue Bundeslaender","844","0.490190263423019","0.46543885047563","0.514941676370409"
"(0) in school","2012","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","806","0.58609012336964","0.557892053560026","0.614288193179255"
"(0) in school","2012","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","111","0.5873537640561","0.512006933405306","0.662700594706894"
"(0) in school","2012","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(0) in school","2012","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(0) in school","2012","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(0) in school","2012","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(0) in school","2012","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"(0) in school","2012","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"(0) in school","2012","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"(0) in school","2012","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"(1a) inadequately completed","2012","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","366","0.41390987663036","0.385711806820745","0.442107946439974"
"(1a) inadequately completed","2012","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","53","0.4126462359439","0.337299405293106","0.487993066594694"
"(1a) inadequately completed","2012","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(1a) inadequately completed","2012","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(1a) inadequately completed","2012","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(1a) inadequately completed","2012","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(1a) inadequately completed","2012","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"(1a) inadequately completed","2012","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"(1a) inadequately completed","2012","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"(1a) inadequately completed","2012","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"(1b) general elementary school","2012","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"(1b) general elementary school","2012","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(1b) general elementary school","2012","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","1999","0.270071961743256","0.259917391933823","0.280226531552689"
"(1b) general elementary school","2012","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","250","0.194567316974409","0.173889897749572","0.215244736199245"
"(1b) general elementary school","2012","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(1b) general elementary school","2012","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(1b) general elementary school","2012","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"(1b) general elementary school","2012","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"(1b) general elementary school","2012","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"(1b) general elementary school","2012","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"(1c) basic vocational qualification","2012","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"(1c) basic vocational qualification","2012","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(1c) basic vocational qualification","2012","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","5345","0.729928038256744","0.719773468447311","0.740082608066177"
"(1c) basic vocational qualification","2012","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","1158","0.805432683025591","0.784755263800755","0.826110102250428"
"(1c) basic vocational qualification","2012","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(1c) basic vocational qualification","2012","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(1c) basic vocational qualification","2012","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"(1c) basic vocational qualification","2012","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"(1c) basic vocational qualification","2012","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"(1c) basic vocational qualification","2012","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"(2b) intermediate general qualification","2012","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"(2b) intermediate general qualification","2012","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(2b) intermediate general qualification","2012","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(2b) intermediate general qualification","2012","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(2b) intermediate general qualification","2012","Realschulabschluss","Westdeutschland, alte Bundeslaender","666","0.126501223765659","0.117588850234383","0.135413597296935"
"(2b) intermediate general qualification","2012","Realschulabschluss","Ostdeutschland, neue Bundeslaender","153","0.0585478624320997","0.0493040295617889","0.0677916953024105"
"(2b) intermediate general qualification","2012","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"(2b) intermediate general qualification","2012","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"(2b) intermediate general qualification","2012","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"(2b) intermediate general qualification","2012","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"(2a) intermediate vocational","2012","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"(2a) intermediate vocational","2012","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(2a) intermediate vocational","2012","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(2a) intermediate vocational","2012","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(2a) intermediate vocational","2012","Realschulabschluss","Westdeutschland, alte Bundeslaender","4678","0.873498776234341","0.864586402703065","0.882411149765617"
"(2a) intermediate vocational","2012","Realschulabschluss","Ostdeutschland, neue Bundeslaender","2325","0.9414521375679","0.932208304697589","0.950695970438211"
"(2a) intermediate vocational","2012","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"(2a) intermediate vocational","2012","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
