"pli0091_h","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Min 1x pro Monat","2014","(noch) kein Abschluss","2","","","",""
"Min 1x pro Monat","2014","(noch) kein Abschluss","3","","","",""
"Min 1x pro Monat","2014","(noch) kein Abschluss","4","","","",""
"Min 1x pro Monat","2014","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2014","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2014","Hauptschule","2","","","",""
"Min 1x pro Monat","2014","Hauptschule","3","","","",""
"Min 1x pro Monat","2014","Hauptschule","4","","","",""
"Min 1x pro Monat","2014","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2014","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2014","Realschule","2","","","",""
"Min 1x pro Monat","2014","Realschule","3","","","",""
"Min 1x pro Monat","2014","Realschule","4","","","",""
"Min 1x pro Monat","2014","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2014","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2014","(Fach-)Abitur","2","","","",""
"Min 1x pro Monat","2014","(Fach-)Abitur","3","","","",""
"Min 1x pro Monat","2014","(Fach-)Abitur","4","","","",""
"Min 1x pro Monat","2014","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2014","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2014","AkademikerIn","2","","","",""
"Min 1x pro Monat","2014","AkademikerIn","3","","","",""
"Min 1x pro Monat","2014","AkademikerIn","4","","","",""
"Min 1x pro Monat","2014","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2014","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2014","(noch) kein Abschluss","2","","","",""
"Seltener","2014","(noch) kein Abschluss","3","","","",""
"Seltener","2014","(noch) kein Abschluss","4","","","",""
"Seltener","2014","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2014","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2014","Hauptschule","2","","","",""
"Seltener","2014","Hauptschule","3","","","",""
"Seltener","2014","Hauptschule","4","","","",""
"Seltener","2014","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2014","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2014","Realschule","2","","","",""
"Seltener","2014","Realschule","3","","","",""
"Seltener","2014","Realschule","4","","","",""
"Seltener","2014","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2014","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2014","(Fach-)Abitur","2","","","",""
"Seltener","2014","(Fach-)Abitur","3","","","",""
"Seltener","2014","(Fach-)Abitur","4","","","",""
"Seltener","2014","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2014","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2014","AkademikerIn","2","","","",""
"Seltener","2014","AkademikerIn","3","","","",""
"Seltener","2014","AkademikerIn","4","","","",""
"Seltener","2014","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Nie","2014","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Nie","2014","(noch) kein Abschluss","2","","","",""
"Nie","2014","(noch) kein Abschluss","3","","","",""
"Nie","2014","(noch) kein Abschluss","4","","","",""
"Nie","2014","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Nie","2014","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Nie","2014","Hauptschule","2","","","",""
"Nie","2014","Hauptschule","3","","","",""
"Nie","2014","Hauptschule","4","","","",""
"Nie","2014","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Nie","2014","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Nie","2014","Realschule","2","","","",""
"Nie","2014","Realschule","3","","","",""
"Nie","2014","Realschule","4","","","",""
"Nie","2014","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Nie","2014","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Nie","2014","(Fach-)Abitur","2","","","",""
"Nie","2014","(Fach-)Abitur","3","","","",""
"Nie","2014","(Fach-)Abitur","4","","","",""
"Nie","2014","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Nie","2014","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Nie","2014","AkademikerIn","2","","","",""
"Nie","2014","AkademikerIn","3","","","",""
"Nie","2014","AkademikerIn","4","","","",""
"Nie","2014","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2015","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2015","(noch) kein Abschluss","2","","","",""
"Täglich","2015","(noch) kein Abschluss","3","","","",""
"Täglich","2015","(noch) kein Abschluss","4","","","",""
"Täglich","2015","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2015","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2015","Hauptschule","2","","","",""
"Täglich","2015","Hauptschule","3","","","",""
"Täglich","2015","Hauptschule","4","","","",""
"Täglich","2015","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2015","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2015","Realschule","2","","","",""
"Täglich","2015","Realschule","3","","","",""
"Täglich","2015","Realschule","4","","","",""
"Täglich","2015","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2015","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2015","(Fach-)Abitur","2","","","",""
"Täglich","2015","(Fach-)Abitur","3","","","",""
"Täglich","2015","(Fach-)Abitur","4","","","",""
"Täglich","2015","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2015","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2015","AkademikerIn","2","","","",""
"Täglich","2015","AkademikerIn","3","","","",""
"Täglich","2015","AkademikerIn","4","","","",""
"Täglich","2015","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2015","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","11","","",""
"Min 1x pro Woche","2015","(noch) kein Abschluss","2","8","","",""
"Min 1x pro Woche","2015","(noch) kein Abschluss","3","12","","",""
"Min 1x pro Woche","2015","(noch) kein Abschluss","4","17","","",""
"Min 1x pro Woche","2015","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","14","","",""
"Min 1x pro Woche","2015","Hauptschule","1 Einkommensschwächstes Quintil","21","","",""
"Min 1x pro Woche","2015","Hauptschule","2","32","0.0160320068802394","0.0103133398227465","0.0217506739377323"
"Min 1x pro Woche","2015","Hauptschule","3","35","0.0206129056897358","0.01391951225114","0.0273062991283317"
"Min 1x pro Woche","2015","Hauptschule","4","45","0.0207533592433522","0.0138517739219749","0.0276549445647295"
"Min 1x pro Woche","2015","Hauptschule","5 Einkommensstärkstes Quintil","33","0.0340241585156491","0.0225140751339301","0.0455342418973682"
"Min 1x pro Woche","2015","Realschule","1 Einkommensschwächstes Quintil","40","0.0373358861635314","0.0244537747480103","0.0502179975790526"
"Min 1x pro Woche","2015","Realschule","2","34","0.0366825775071414","0.0254972719808142","0.0478678830334685"
"Min 1x pro Woche","2015","Realschule","3","45","0.0442635245084203","0.0332550845364022","0.0552719644804385"
"Min 1x pro Woche","2015","Realschule","4","72","0.0440479418924496","0.0342675297972621","0.0538283539876371"
"Min 1x pro Woche","2015","Realschule","5 Einkommensstärkstes Quintil","56","0.0382748611044292","0.0288710011027233","0.047678721106135"
"Min 1x pro Woche","2015","(Fach-)Abitur","1 Einkommensschwächstes Quintil","38","0.066671908851868","0.0480184945664725","0.0853253231372635"
"Min 1x pro Woche","2015","(Fach-)Abitur","2","35","0.0587317799827928","0.0418708676757127","0.0755926922898728"
"Min 1x pro Woche","2015","(Fach-)Abitur","3","39","0.060801590945671","0.0433101874248436","0.0782929944664984"
"Min 1x pro Woche","2015","(Fach-)Abitur","4","59","0.0810519088890135","0.0641367841506902","0.0979670336273367"
"Min 1x pro Woche","2015","(Fach-)Abitur","5 Einkommensstärkstes Quintil","60","0.0733182119230411","0.057146571850071","0.0894898519960112"
"Min 1x pro Woche","2015","AkademikerIn","1 Einkommensschwächstes Quintil","18","","",""
"Min 1x pro Woche","2015","AkademikerIn","2","26","","",""
"Min 1x pro Woche","2015","AkademikerIn","3","26","","",""
"Min 1x pro Woche","2015","AkademikerIn","4","39","0.0300030517562806","0.0214409365185168","0.0385651669940444"
"Min 1x pro Woche","2015","AkademikerIn","5 Einkommensstärkstes Quintil","126","0.0365396737895405","0.0300569977064019","0.0430223498726791"
"Min 1x pro Monat","2015","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","67","0.171115016416138","0.133975115499837","0.208254917332438"
"Min 1x pro Monat","2015","(noch) kein Abschluss","2","49","0.195746166713383","0.145017042739658","0.246475290687108"
"Min 1x pro Monat","2015","(noch) kein Abschluss","3","36","0.170951405900338","0.107680366528022","0.234222445272655"
"Min 1x pro Monat","2015","(noch) kein Abschluss","4","34","0.331607799099175","0.244804361553251","0.418411236645099"
"Min 1x pro Monat","2015","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","34","0.435889017718035","0.329209931806093","0.542568103629977"
"Min 1x pro Monat","2015","Hauptschule","1 Einkommensschwächstes Quintil","129","0.0785446033002419","0.0654035406062289","0.0916856659942548"
"Min 1x pro Monat","2015","Hauptschule","2","158","0.0720171805797394","0.0602465858523832","0.0837877753070957"
"Min 1x pro Monat","2015","Hauptschule","3","195","0.0940048615008583","0.0802569208804937","0.107752802121223"
"Min 1x pro Monat","2015","Hauptschule","4","186","0.108869094151786","0.0937897771246126","0.12394841117896"
"Min 1x pro Monat","2015","Hauptschule","5 Einkommensstärkstes Quintil","135","0.140838518687895","0.11875339865186","0.162923638723931"
"Min 1x pro Monat","2015","Realschule","1 Einkommensschwächstes Quintil","125","0.160254435904753","0.135327705478922","0.185181166330585"
"Min 1x pro Monat","2015","Realschule","2","183","0.168664543711196","0.146383615900579","0.190945471521813"
"Min 1x pro Monat","2015","Realschule","3","222","0.153546970679104","0.134251482967921","0.172842458390286"
"Min 1x pro Monat","2015","Realschule","4","316","0.191547779671555","0.172791701790762","0.210303857552348"
"Min 1x pro Monat","2015","Realschule","5 Einkommensstärkstes Quintil","373","0.237555384138041","0.216695569298231","0.258415198977851"
"Min 1x pro Monat","2015","(Fach-)Abitur","1 Einkommensschwächstes Quintil","128","0.248553409883272","0.216236588021959","0.280870231744585"
"Min 1x pro Monat","2015","(Fach-)Abitur","2","166","0.274649678517998","0.242642216297457","0.306657140738539"
"Min 1x pro Monat","2015","(Fach-)Abitur","3","159","0.255309390647288","0.223393288496542","0.287225492798035"
"Min 1x pro Monat","2015","(Fach-)Abitur","4","280","0.262537052275","0.235265271579206","0.289808832970795"
"Min 1x pro Monat","2015","(Fach-)Abitur","5 Einkommensstärkstes Quintil","279","0.28651173334039","0.258460791730563","0.314562674950218"
"Min 1x pro Monat","2015","AkademikerIn","1 Einkommensschwächstes Quintil","74","0.269875523659134","0.226320139750655","0.313430907567613"
"Min 1x pro Monat","2015","AkademikerIn","2","92","0.211963178959636","0.177930457755649","0.245995900163622"
"Min 1x pro Monat","2015","AkademikerIn","3","144","0.20510813960272","0.175490908251473","0.234725370953966"
"Min 1x pro Monat","2015","AkademikerIn","4","331","0.231973661879752","0.210789047397615","0.253158276361889"
"Min 1x pro Monat","2015","AkademikerIn","5 Einkommensstärkstes Quintil","834","0.284348716188242","0.268762832376262","0.299934600000222"
"Seltener","2015","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","129","0.312351939111898","0.266647881578837","0.358055996644959"
"Seltener","2015","(noch) kein Abschluss","2","82","0.278580796913818","0.221263777625162","0.335897816202474"
"Seltener","2015","(noch) kein Abschluss","3","54","0.4751166815477","0.391188046225483","0.559045316869917"
"Seltener","2015","(noch) kein Abschluss","4","43","0.377763541145545","0.2883719604684","0.467155121822689"
"Seltener","2015","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","24","","",""
"Seltener","2015","Hauptschule","1 Einkommensschwächstes Quintil","515","0.256725086701642","0.235387561598201","0.278062611805083"
"Seltener","2015","Hauptschule","2","712","0.346420420323603","0.324755287253537","0.36808555339367"
"Seltener","2015","Hauptschule","3","736","0.39643277902675","0.373389347202581","0.419476210850918"
"Seltener","2015","Hauptschule","4","740","0.419705349555342","0.395813204098681","0.443597495012003"
"Seltener","2015","Hauptschule","5 Einkommensstärkstes Quintil","470","0.497525795708958","0.465781453830335","0.529270137587581"
"Seltener","2015","Realschule","1 Einkommensschwächstes Quintil","380","0.4468272788458","0.413045178697845","0.480609378993755"
"Seltener","2015","Realschule","2","611","0.548202863518421","0.518590327034727","0.577815400002115"
"Seltener","2015","Realschule","3","797","0.558998460309497","0.532424329968412","0.585572590650581"
"Seltener","2015","Realschule","4","979","0.553336939864819","0.529641698454789","0.577032181274848"
"Seltener","2015","Realschule","5 Einkommensstärkstes Quintil","914","0.557757597988369","0.533414446775393","0.582100749201346"
"Seltener","2015","(Fach-)Abitur","1 Einkommensschwächstes Quintil","268","0.402344446064212","0.365675856305131","0.439013035823292"
"Seltener","2015","(Fach-)Abitur","2","334","0.403533697282659","0.368351687094709","0.43871570747061"
"Seltener","2015","(Fach-)Abitur","3","380","0.462274692028973","0.425780915303565","0.498768468754381"
"Seltener","2015","(Fach-)Abitur","4","512","0.47856658981875","0.447605324126149","0.509527855511352"
"Seltener","2015","(Fach-)Abitur","5 Einkommensstärkstes Quintil","524","0.496807906017236","0.465787750265","0.527828061769472"
"Seltener","2015","AkademikerIn","1 Einkommensschwächstes Quintil","170","0.403743890300319","0.355601123491214","0.451886657109424"
"Seltener","2015","AkademikerIn","2","286","0.471809495170634","0.430240278387362","0.513378711953905"
"Seltener","2015","AkademikerIn","3","382","0.515205459532724","0.478547518054033","0.551863401011415"
"Seltener","2015","AkademikerIn","4","868","0.547589910391822","0.52260907090306","0.572570749880584"
"Seltener","2015","AkademikerIn","5 Einkommensstärkstes Quintil","1786","0.525111787681168","0.507858309869809","0.542365265492528"
"Nie","2015","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","188","0.497791453326302","0.448483689083593","0.547099217569012"
"Nie","2015","(noch) kein Abschluss","2","96","0.513595540511265","0.449692200777834","0.577498880244696"
"Nie","2015","(noch) kein Abschluss","3","34","0.288551867532742","0.212403218400989","0.364700516664494"
"Nie","2015","(noch) kein Abschluss","4","19","","",""
"Nie","2015","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","11","","",""
"Nie","2015","Hauptschule","1 Einkommensschwächstes Quintil","945","0.653599268030562","0.630356902227648","0.676841633833476"
"Nie","2015","Hauptschule","2","951","0.565530392216418","0.542961093901016","0.588099690531819"
"Nie","2015","Hauptschule","3","765","0.488949453782656","0.465400941874272","0.512497965691041"
"Nie","2015","Hauptschule","4","668","0.45067219704952","0.426583972689225","0.474760421409814"
"Nie","2015","Hauptschule","5 Einkommensstärkstes Quintil","315","0.327611527087498","0.297813236053319","0.357409818121676"
"Nie","2015","Realschule","1 Einkommensschwächstes Quintil","287","0.355582399085915","0.323055680473711","0.388109117698119"
"Nie","2015","Realschule","2","257","0.246450015263241","0.2208079099624","0.272092120564083"
"Nie","2015","Realschule","3","277","0.243191044502979","0.220229525116509","0.26615256388945"
"Nie","2015","Realschule","4","324","0.211067338571177","0.191617913311819","0.230516763830534"
"Nie","2015","Realschule","5 Einkommensstärkstes Quintil","256","0.16641215676916","0.148156726646257","0.184667586892063"
"Nie","2015","(Fach-)Abitur","1 Einkommensschwächstes Quintil","253","0.282430235200648","0.24876688136907","0.316093589032226"
"Nie","2015","(Fach-)Abitur","2","212","0.26308484421655","0.231509764958187","0.294659923474914"
"Nie","2015","(Fach-)Abitur","3","139","0.221614326378068","0.191213537996205","0.25201511475993"
"Nie","2015","(Fach-)Abitur","4","149","0.177844449017236","0.154144618250649","0.201544279783823"
"Nie","2015","(Fach-)Abitur","5 Einkommensstärkstes Quintil","135","0.143362148719333","0.121620188276564","0.165104109162102"
"Nie","2015","AkademikerIn","1 Einkommensschwächstes Quintil","137","0.287869151030103","0.243442957268345","0.332295344791861"
"Nie","2015","AkademikerIn","2","150","0.245214116219175","0.20938980681967","0.28103842561868"
"Nie","2015","AkademikerIn","3","162","0.229940555282206","0.199075369247954","0.260805741316458"
"Nie","2015","AkademikerIn","4","287","0.190433375972145","0.170726807798359","0.210139944145931"
"Nie","2015","AkademikerIn","5 Einkommensstärkstes Quintil","472","0.153999822341049","0.14152884735388","0.166470797328218"
"Täglich","2016","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2016","(noch) kein Abschluss","2","","","",""
"Täglich","2016","(noch) kein Abschluss","3","","","",""
"Täglich","2016","(noch) kein Abschluss","4","","","",""
"Täglich","2016","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2016","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2016","Hauptschule","2","","","",""
"Täglich","2016","Hauptschule","3","","","",""
"Täglich","2016","Hauptschule","4","","","",""
"Täglich","2016","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2016","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2016","Realschule","2","","","",""
"Täglich","2016","Realschule","3","","","",""
"Täglich","2016","Realschule","4","","","",""
"Täglich","2016","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2016","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2016","(Fach-)Abitur","2","","","",""
"Täglich","2016","(Fach-)Abitur","3","","","",""
"Täglich","2016","(Fach-)Abitur","4","","","",""
"Täglich","2016","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2016","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2016","AkademikerIn","2","","","",""
"Täglich","2016","AkademikerIn","3","","","",""
"Täglich","2016","AkademikerIn","4","","","",""
"Täglich","2016","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2016","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2016","(noch) kein Abschluss","2","","","",""
"Min 1x pro Woche","2016","(noch) kein Abschluss","3","","","",""
"Min 1x pro Woche","2016","(noch) kein Abschluss","4","","","",""
"Min 1x pro Woche","2016","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2016","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2016","Hauptschule","2","","","",""
"Min 1x pro Woche","2016","Hauptschule","3","","","",""
"Min 1x pro Woche","2016","Hauptschule","4","","","",""
"Min 1x pro Woche","2016","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2016","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2016","Realschule","2","","","",""
"Min 1x pro Woche","2016","Realschule","3","","","",""
"Min 1x pro Woche","2016","Realschule","4","","","",""
"Min 1x pro Woche","2016","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2016","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2016","(Fach-)Abitur","2","","","",""
"Min 1x pro Woche","2016","(Fach-)Abitur","3","","","",""
"Min 1x pro Woche","2016","(Fach-)Abitur","4","","","",""
"Min 1x pro Woche","2016","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2016","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2016","AkademikerIn","2","","","",""
"Min 1x pro Woche","2016","AkademikerIn","3","","","",""
"Min 1x pro Woche","2016","AkademikerIn","4","","","",""
"Min 1x pro Woche","2016","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2016","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2016","(noch) kein Abschluss","2","","","",""
"Min 1x pro Monat","2016","(noch) kein Abschluss","3","","","",""
"Min 1x pro Monat","2016","(noch) kein Abschluss","4","","","",""
"Min 1x pro Monat","2016","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2016","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2016","Hauptschule","2","","","",""
"Min 1x pro Monat","2016","Hauptschule","3","","","",""
"Min 1x pro Monat","2016","Hauptschule","4","","","",""
"Min 1x pro Monat","2016","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2016","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2016","Realschule","2","","","",""
"Min 1x pro Monat","2016","Realschule","3","","","",""
"Min 1x pro Monat","2016","Realschule","4","","","",""
"Min 1x pro Monat","2016","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2016","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2016","(Fach-)Abitur","2","","","",""
"Min 1x pro Monat","2016","(Fach-)Abitur","3","","","",""
"Min 1x pro Monat","2016","(Fach-)Abitur","4","","","",""
"Min 1x pro Monat","2016","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2016","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2016","AkademikerIn","2","","","",""
"Min 1x pro Monat","2016","AkademikerIn","3","","","",""
"Min 1x pro Monat","2016","AkademikerIn","4","","","",""
"Min 1x pro Monat","2016","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2016","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2016","(noch) kein Abschluss","2","","","",""
"Seltener","2016","(noch) kein Abschluss","3","","","",""
"Seltener","2016","(noch) kein Abschluss","4","","","",""
"Seltener","2016","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2016","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2016","Hauptschule","2","","","",""
"Seltener","2016","Hauptschule","3","","","",""
"Seltener","2016","Hauptschule","4","","","",""
"Seltener","2016","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2016","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2016","Realschule","2","","","",""
"Seltener","2016","Realschule","3","","","",""
"Seltener","2016","Realschule","4","","","",""
"Seltener","2016","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2016","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2016","(Fach-)Abitur","2","","","",""
"Seltener","2016","(Fach-)Abitur","3","","","",""
"Seltener","2016","(Fach-)Abitur","4","","","",""
"Seltener","2016","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2016","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2016","AkademikerIn","2","","","",""
"Seltener","2016","AkademikerIn","3","","","",""
"Seltener","2016","AkademikerIn","4","","","",""
"Seltener","2016","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Nie","2016","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Nie","2016","(noch) kein Abschluss","2","","","",""
"Nie","2016","(noch) kein Abschluss","3","","","",""
"Nie","2016","(noch) kein Abschluss","4","","","",""
"Nie","2016","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Nie","2016","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Nie","2016","Hauptschule","2","","","",""
"Nie","2016","Hauptschule","3","","","",""
"Nie","2016","Hauptschule","4","","","",""
"Nie","2016","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Nie","2016","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Nie","2016","Realschule","2","","","",""
"Nie","2016","Realschule","3","","","",""
"Nie","2016","Realschule","4","","","",""
"Nie","2016","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Nie","2016","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Nie","2016","(Fach-)Abitur","2","","","",""
"Nie","2016","(Fach-)Abitur","3","","","",""
"Nie","2016","(Fach-)Abitur","4","","","",""
"Nie","2016","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Nie","2016","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Nie","2016","AkademikerIn","2","","","",""
"Nie","2016","AkademikerIn","3","","","",""
"Nie","2016","AkademikerIn","4","","","",""
"Nie","2016","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2017","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","1","","",""
"Täglich","2017","(noch) kein Abschluss","2","","","",""
"Täglich","2017","(noch) kein Abschluss","3","","","",""
"Täglich","2017","(noch) kein Abschluss","4","","","",""
"Täglich","2017","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2017","Hauptschule","1 Einkommensschwächstes Quintil","1","","",""
"Täglich","2017","Hauptschule","2","","","",""
"Täglich","2017","Hauptschule","3","","","",""
"Täglich","2017","Hauptschule","4","","","",""
"Täglich","2017","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2017","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2017","Realschule","2","","","",""
"Täglich","2017","Realschule","3","","","",""
"Täglich","2017","Realschule","4","","","",""
"Täglich","2017","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2017","(Fach-)Abitur","1 Einkommensschwächstes Quintil","1","","",""
"Täglich","2017","(Fach-)Abitur","2","1","","",""
"Täglich","2017","(Fach-)Abitur","3","","","",""
"Täglich","2017","(Fach-)Abitur","4","","","",""
"Täglich","2017","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2017","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2017","AkademikerIn","2","","","",""
"Täglich","2017","AkademikerIn","3","","","",""
"Täglich","2017","AkademikerIn","4","","","",""
"Täglich","2017","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2017","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","35","0.0278509221030045","0.0198945418125205","0.0358073023934885"
"Min 1x pro Woche","2017","(noch) kein Abschluss","2","13","","",""
"Min 1x pro Woche","2017","(noch) kein Abschluss","3","5","","",""
"Min 1x pro Woche","2017","(noch) kein Abschluss","4","19","","",""
"Min 1x pro Woche","2017","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","11","","",""
"Min 1x pro Woche","2017","Hauptschule","1 Einkommensschwächstes Quintil","31","0.0174157343349646","0.0116170361017005","0.0232144325682288"
"Min 1x pro Woche","2017","Hauptschule","2","39","0.0179468277932348","0.0114007539999465","0.0244929015865232"
"Min 1x pro Woche","2017","Hauptschule","3","32","0.0271473221966663","0.0190307105179731","0.0352639338753594"
"Min 1x pro Woche","2017","Hauptschule","4","53","0.0231203898858412","0.0162045082970922","0.0300362714745903"
"Min 1x pro Woche","2017","Hauptschule","5 Einkommensstärkstes Quintil","39","0.0295935518662303","0.0196821839840925","0.0395049197483681"
"Min 1x pro Woche","2017","Realschule","1 Einkommensschwächstes Quintil","19","","",""
