year,quintil_oecd,sex,pli0091_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2018,1st Quintile,male,At least once per week,0.023635910400738726,46,2544,0.023138385970501427,0.024133434830976026
2018,1st Quintile,male,At least once per month,0.10907456458577956,157,2544,0.10805361389429365,0.11009551527726548
2018,1st Quintile,male,Seldom,0.15975848358934472,328,2544,0.15855855230153912,0.16095841487715032
2018,1st Quintile,male,Never,0.34342401939556066,887,2544,0.3418688411464392,0.34497919764468216
2018,1st Quintile,female,At least once per month,0.022348328807602,57,2544,0.021864226732387963,0.022832430882816036
2018,1st Quintile,female,Seldom,0.05507202722776466,170,2544,0.05432491261792744,0.05581914183760187
2018,1st Quintile,female,Never,0.22717468105586214,728,2544,0.2258024002811805,0.22854696183054377
2018,2nd Quintile,male,Never,0.02587889624312087,80,2544,0.02535889821661971,0.02639889426962203
2018,2nd Quintile,female,Never,0.02093136083036909,60,2544,0.02046251760308963,0.021400204057648548
2018,3rd Quintile,male,Never,0.012701727863857601,31,2544,0.012334971266404888,0.013068484461310315
2019,1st Quintile,male,At least once per week,0.0022129804495376252,73,25515,0.0022016822816397353,0.002224278617435515
2019,1st Quintile,male,At least once per month,0.01710432135204541,439,25515,0.017073146317215418,0.0171354963868754
2019,1st Quintile,male,Seldom,0.027485639695386567,921,25515,0.027446329858038472,0.027524949532734662
2019,1st Quintile,male,Never,0.0395913986247494,1984,25515,0.03954451418255628,0.03963828306694252
2019,1st Quintile,female,At least once per week,0.0022544962502844585,58,25515,0.0022430928345109733,0.0022658996660579436
2019,1st Quintile,female,At least once per month,0.016514208380826928,484,25515,0.01648356665403147,0.016544850107622387
2019,1st Quintile,female,Seldom,0.03207104629170272,1084,25515,0.032028684081025695,0.03211340850237975
2019,1st Quintile,female,Never,0.050231917633081095,1986,25515,0.05017940074604532,0.05028443452011687
2019,2nd Quintile,male,At least once per week,0.0011520992481434055,34,25515,0.0011439429153393852,0.0011602555809474258
2019,2nd Quintile,male,At least once per month,0.014452884609827871,377,25515,0.014424188946120454,0.014481580273535289
2019,2nd Quintile,male,Seldom,0.039648919835642685,940,25515,0.03960200275233091,0.03969583691895446
2019,2nd Quintile,male,Never,0.03480535602595272,843,25515,0.03476128726877584,0.03484942478312961
2019,2nd Quintile,female,At least once per week,0.001759741424009494,51,25515,0.001749664168276011,0.001769818679742977
2019,2nd Quintile,female,At least once per month,0.017652132096478836,508,25515,0.01762047059192624,0.017683793601031433
2019,2nd Quintile,female,Seldom,0.0442770518179516,1231,25515,0.04422759164100216,0.04432651199490104
2019,2nd Quintile,female,Never,0.043272960026872045,938,25515,0.0432240382033209,0.04332188185042319
2019,3rd Quintile,male,At least once per week,0.0018564161478677472,35,25515,0.0018460662875332129,0.0018667660082022815
2019,3rd Quintile,male,At least once per month,0.019352057889808445,414,25515,0.0193189355926805,0.01938518018693639
2019,3rd Quintile,male,Seldom,0.04639158921367017,1034,25515,0.04634101781416819,0.04644216061317215
2019,3rd Quintile,male,Never,0.028062864368773133,589,25515,0.028023155693620252,0.028102573043926014
2019,3rd Quintile,female,At least once per week,0.001843145622301981,46,25515,0.0018328327525664228,0.0018534584920375393
2019,3rd Quintile,female,At least once per month,0.022279095425015685,525,25515,0.022243609466695104,0.022314581383336266
2019,3rd Quintile,female,Seldom,0.048650538868504026,1201,25515,0.04859881223949889,0.04870226549750916
2019,3rd Quintile,female,Never,0.033554786035052055,676,25515,0.033511488201395524,0.033598083868708585
2019,4th Quintile,male,At least once per week,0.0020739667809545298,42,25515,0.0020630284669865434,0.002084905094922516
2019,4th Quintile,male,At least once per month,0.02379829642161437,430,25515,0.023761649033613618,0.02383494380961512
2019,4th Quintile,male,Seldom,0.0521033416369033,1085,25515,0.05204990814016487,0.052156775133641725
2019,4th Quintile,male,Never,0.02353545466125053,458,25515,0.023499005306329864,0.023571904016171197
2019,4th Quintile,female,At least once per week,0.002183879525972836,52,25515,0.002172655726283932,0.00219510332566174
2019,4th Quintile,female,At least once per month,0.020417378350316245,457,25515,0.020383375068479308,0.02045138163215318
2019,4th Quintile,female,Seldom,0.05281837942262862,1244,25515,0.052764600824387935,0.0528721580208693
2019,4th Quintile,female,Never,0.027159112474262684,501,25515,0.027120030274044138,0.02719819467448123
2019,5th Quintile,male,At least once per week,0.002425165899398088,54,25515,0.002413339738602809,0.002436992060193367
2019,5th Quintile,male,At least once per month,0.02973371647602607,613,25515,0.02969287791990932,0.02977455503214282
2019,5th Quintile,male,Seldom,0.05882846721339728,1318,25515,0.05877189170455708,0.058885042722237484
2019,5th Quintile,male,Never,0.02231016436995971,419,25515,0.02227465424129502,0.022345674498624398
2019,5th Quintile,female,At least once per week,0.002293693553907125,50,25515,0.0022821916597565405,0.0023051954480577093
2019,5th Quintile,female,At least once per month,0.02491580661806172,636,25515,0.024878330133575623,0.024953283102547814
2019,5th Quintile,female,Seldom,0.049388424843711816,1294,25515,0.04933632763589848,0.04944052205152515
2019,5th Quintile,female,Never,0.019537104418148963,391,25515,0.01950382727835459,0.019570381557943335
