year,pgisced97,regtyp,pli0091_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,Primary Level,Rural regions,Never,0.54858,436,588,0.50832,0.58884
2017,Lower Secondary Level,Urban regions,At least once per week,0.03018,63,2293,0.02318,0.03719
2017,Lower Secondary Level,Urban regions,At least once per month,0.15714,339,2293,0.14224,0.17204
2017,Lower Secondary Level,Urban regions,Seldom,0.38397,803,2293,0.36405,0.40388
2017,Lower Secondary Level,Urban regions,Never,0.42871,1088,2293,0.40845,0.44897
2017,Lower Secondary Level,Rural regions,At least once per week,0.03633,49,1248,0.02594,0.04671
2017,Lower Secondary Level,Rural regions,At least once per month,0.13263,175,1248,0.11380,0.15145
2017,Lower Secondary Level,Rural regions,Seldom,0.33719,422,1248,0.31095,0.36343
2017,Lower Secondary Level,Rural regions,Never,0.49385,602,1248,0.46610,0.52160
2017,Upper Secondary Level,Urban regions,At least once per week,0.04194,323,7690,0.03746,0.04642
2017,Upper Secondary Level,Urban regions,At least once per month,0.19894,1530,7690,0.19002,0.20786
2017,Upper Secondary Level,Urban regions,Seldom,0.43605,3507,7690,0.42496,0.44713
2017,Upper Secondary Level,Urban regions,Never,0.32308,2330,7690,0.31262,0.33353
2017,Upper Secondary Level,Rural regions,At least once per week,0.03973,176,5032,0.03433,0.04513
2017,Upper Secondary Level,Rural regions,At least once per month,0.17925,866,5032,0.16865,0.18985
2017,Upper Secondary Level,Rural regions,Seldom,0.47390,2438,5032,0.46011,0.48770
2017,Upper Secondary Level,Rural regions,Never,0.30711,1552,5032,0.29437,0.31986
2017,Post-secondary Non-tertiary Level,Urban regions,At least once per week,0.06185,76,1657,0.05025,0.07345
2017,Post-secondary Non-tertiary Level,Urban regions,At least once per month,0.28149,405,1657,0.25983,0.30315
2017,Post-secondary Non-tertiary Level,Urban regions,Seldom,0.46280,823,1657,0.43879,0.48682
2017,Post-secondary Non-tertiary Level,Urban regions,Never,0.19386,353,1657,0.17482,0.21290
2017,Post-secondary Non-tertiary Level,Rural regions,At least once per month,0.22692,146,624,0.19403,0.25981
2017,Post-secondary Non-tertiary Level,Rural regions,Seldom,0.50214,340,624,0.46288,0.54140
2017,Post-secondary Non-tertiary Level,Rural regions,Never,0.22007,138,624,0.18753,0.25260
2017,First Stage of Tertiary Education,Urban regions,At least once per week,0.03562,44,893,0.02346,0.04779
2017,First Stage of Tertiary Education,Urban regions,At least once per month,0.18919,198,893,0.16349,0.21489
2017,First Stage of Tertiary Education,Urban regions,Seldom,0.57491,479,893,0.54246,0.60735
2017,First Stage of Tertiary Education,Urban regions,Never,0.20028,172,893,0.17401,0.22654
2017,First Stage of Tertiary Education,Rural regions,At least once per month,0.18321,119,612,0.15254,0.21388
2017,First Stage of Tertiary Education,Rural regions,Seldom,0.58967,369,612,0.55067,0.62868
2017,First Stage of Tertiary Education,Rural regions,Never,0.19750,124,612,0.16593,0.22906
2017,Second Stage of Tertiary Education,Urban regions,At least once per week,0.04295,199,5225,0.03746,0.04845
2017,Second Stage of Tertiary Education,Urban regions,At least once per month,0.30316,1360,5225,0.29069,0.31562
2017,Second Stage of Tertiary Education,Urban regions,Seldom,0.48820,2542,5225,0.47464,0.50175
2017,Second Stage of Tertiary Education,Urban regions,Never,0.16569,1124,5225,0.15561,0.17577
2017,Second Stage of Tertiary Education,Rural regions,At least once per week,0.04959,72,2013,0.04010,0.05907
2017,Second Stage of Tertiary Education,Rural regions,At least once per month,0.22561,427,2013,0.20734,0.24387
2017,Second Stage of Tertiary Education,Rural regions,Seldom,0.54994,1077,2013,0.52820,0.57168
2017,Second Stage of Tertiary Education,Rural regions,Never,0.17486,437,2013,0.15826,0.19146
2018,No answer / don't know,Urban regions,Seldom,0.22654,40,151,0.15956,0.29353
2018,No answer / don't know,Urban regions,Never,0.56805,111,151,0.48877,0.64732
2018,Primary Level,Urban regions,At least once per month,0.12723,68,793,0.10402,0.15043
2018,Primary Level,Urban regions,Seldom,0.19092,149,793,0.16354,0.21829
2018,Primary Level,Urban regions,Never,0.66275,576,793,0.62983,0.69568
2018,Primary Level,Rural regions,Seldom,0.19896,39,284,0.15245,0.24548
2018,Primary Level,Rural regions,Never,0.68729,245,284,0.63328,0.74131
2018,Lower Secondary Level,Urban regions,At least once per month,0.13693,37,432,0.10448,0.16939
2018,Lower Secondary Level,Urban regions,Seldom,0.26183,99,432,0.22032,0.30333
2018,Lower Secondary Level,Urban regions,Never,0.56714,296,432,0.52036,0.61392
2018,Lower Secondary Level,Rural regions,Seldom,0.24490,34,165,0.17909,0.31072
2018,Lower Secondary Level,Rural regions,Never,0.56229,131,165,0.48636,0.63822
2018,Upper Secondary Level,Urban regions,At least once per month,0.11228,35,384,0.08067,0.14390
2018,Upper Secondary Level,Urban regions,Seldom,0.21979,87,384,0.17831,0.26126
2018,Upper Secondary Level,Urban regions,Never,0.64407,262,384,0.59611,0.69202
2018,Upper Secondary Level,Rural regions,Never,0.57614,102,102,0.47976,0.67251
2018,Post-secondary Non-tertiary Level,Urban regions,Never,0.80337,40,40,0.67863,0.92811
2018,Second Stage of Tertiary Education,Urban regions,At least once per month,0.13829,42,427,0.10551,0.17107
2018,Second Stage of Tertiary Education,Urban regions,Seldom,0.25965,117,427,0.21802,0.30129
2018,Second Stage of Tertiary Education,Urban regions,Never,0.57440,268,427,0.52745,0.62135
2018,Second Stage of Tertiary Education,Rural regions,Never,0.69173,88,88,0.59469,0.78876
2019,No answer / don't know,Urban regions,At least once per month,0.32933,145,530,0.28929,0.36938
2019,No answer / don't know,Urban regions,Seldom,0.37876,172,530,0.33742,0.42009
2019,No answer / don't know,Urban regions,Never,0.26761,213,530,0.22988,0.30533
2019,No answer / don't know,Rural regions,At least once per month,0.45349,60,228,0.38873,0.51825
2019,No answer / don't know,Rural regions,Seldom,0.27561,74,228,0.21749,0.33374
2019,No answer / don't know,Rural regions,Never,0.24028,94,228,0.18470,0.29586
2019,Pre-primary Level,Urban regions,At least once per month,0.44105,99,213,0.37421,0.50789
2019,Pre-primary Level,Urban regions,Seldom,0.46213,114,213,0.39502,0.52925
2019,Pre-primary Level,Rural regions,At least once per month,0.53909,33,72,0.42314,0.65504
2019,Pre-primary Level,Rural regions,Seldom,0.33993,39,72,0.22975,0.45011
2019,Primary Level,Urban regions,At least once per month,0.12007,80,1074,0.10062,0.13952
2019,Primary Level,Urban regions,Seldom,0.19827,190,1074,0.17441,0.22212
2019,Primary Level,Urban regions,Never,0.65828,804,1074,0.62990,0.68666
2019,Primary Level,Rural regions,At least once per month,0.06404,36,426,0.04076,0.08731
2019,Primary Level,Rural regions,Seldom,0.27614,74,426,0.23363,0.31864
2019,Primary Level,Rural regions,Never,0.64672,316,426,0.60127,0.69216
2019,Lower Secondary Level,Urban regions,At least once per week,0.02482,45,1922,0.01787,0.03178
2019,Lower Secondary Level,Urban regions,At least once per month,0.16147,284,1922,0.14502,0.17793
2019,Lower Secondary Level,Urban regions,Seldom,0.33970,620,1922,0.31853,0.36088
2019,Lower Secondary Level,Urban regions,Never,0.47400,973,1922,0.45167,0.49633
2019,Lower Secondary Level,Rural regions,At least once per week,0.02997,33,1080,0.01979,0.04014
2019,Lower Secondary Level,Rural regions,At least once per month,0.16586,201,1080,0.14367,0.18806
2019,Lower Secondary Level,Rural regions,Seldom,0.29528,306,1080,0.26806,0.32250
2019,Lower Secondary Level,Rural regions,Never,0.50889,540,1080,0.47906,0.53872
2019,Upper Secondary Level,No answer / don't know,At least once per month,0.35304,74,222,0.29003,0.41605
2019,Upper Secondary Level,No answer / don't know,Seldom,0.38097,96,222,0.31694,0.44499
2019,Upper Secondary Level,No answer / don't know,Never,0.19320,52,222,0.14115,0.24525
2019,Upper Secondary Level,Urban regions,At least once per week,0.01915,142,6966,0.01593,0.02237
2019,Upper Secondary Level,Urban regions,At least once per month,0.18975,1379,6966,0.18054,0.19896
2019,Upper Secondary Level,Urban regions,Seldom,0.43137,3080,6966,0.41974,0.44300
2019,Upper Secondary Level,Urban regions,Never,0.35973,2365,6966,0.34846,0.37100
2019,Upper Secondary Level,Rural regions,At least once per week,0.00929,48,4433,0.00646,0.01211
2019,Upper Secondary Level,Rural regions,At least once per month,0.17260,711,4433,0.16147,0.18373
2019,Upper Secondary Level,Rural regions,Seldom,0.45222,2121,4433,0.43757,0.46688
2019,Upper Secondary Level,Rural regions,Never,0.36589,1553,4433,0.35171,0.38007
2019,Post-secondary Non-tertiary Level,Urban regions,At least once per month,0.26391,372,1545,0.24193,0.28590
2019,Post-secondary Non-tertiary Level,Urban regions,Seldom,0.49457,818,1545,0.46963,0.51951
2019,Post-secondary Non-tertiary Level,Urban regions,Never,0.21700,355,1545,0.19644,0.23756
2019,Post-secondary Non-tertiary Level,Rural regions,At least once per month,0.16210,118,605,0.13271,0.19149
2019,Post-secondary Non-tertiary Level,Rural regions,Seldom,0.58971,343,605,0.55048,0.62894
2019,Post-secondary Non-tertiary Level,Rural regions,Never,0.22380,144,605,0.19056,0.25703
2019,First Stage of Tertiary Education,Urban regions,At least once per month,0.17116,157,932,0.14697,0.19535
2019,First Stage of Tertiary Education,Urban regions,Seldom,0.59054,558,932,0.55895,0.62213
2019,First Stage of Tertiary Education,Urban regions,Never,0.22101,217,932,0.19436,0.24767
2019,First Stage of Tertiary Education,Rural regions,At least once per month,0.17966,118,681,0.15081,0.20852
2019,First Stage of Tertiary Education,Rural regions,Seldom,0.50792,384,681,0.47034,0.54549
2019,First Stage of Tertiary Education,Rural regions,Never,0.31030,179,681,0.27553,0.34507
2019,Second Stage of Tertiary Education,No answer / don't know,At least once per month,0.37818,65,150,0.30032,0.45605
2019,Second Stage of Tertiary Education,No answer / don't know,Seldom,0.42464,85,150,0.34527,0.50400
2019,Second Stage of Tertiary Education,Urban regions,At least once per week,0.02857,137,5345,0.02411,0.03304
2019,Second Stage of Tertiary Education,Urban regions,At least once per month,0.26790,1343,5345,0.25603,0.27978
2019,Second Stage of Tertiary Education,Urban regions,Seldom,0.51353,2760,5345,0.50013,0.52693
2019,Second Stage of Tertiary Education,Urban regions,Never,0.19000,1105,5345,0.17948,0.20051
2019,Second Stage of Tertiary Education,Rural regions,At least once per month,0.20523,413,1989,0.18748,0.22298
2019,Second Stage of Tertiary Education,Rural regions,Seldom,0.52483,1110,1989,0.50288,0.54679
2019,Second Stage of Tertiary Education,Rural regions,Never,0.26060,466,1989,0.24130,0.27990
