year,migback,pgisced97,pli0091_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,Indirect migration background,Lower Secondary Level,Seldom,0.43569,150,290,0.37852,0.49286
2015,Indirect migration background,Lower Secondary Level,Never,0.24545,64,290,0.19584,0.29507
2015,Indirect migration background,Upper Secondary Level,At least once per week,0.06579,36,650,0.04672,0.08487
2015,Indirect migration background,Upper Secondary Level,At least once per month,0.35545,217,650,0.31863,0.39228
2015,Indirect migration background,Upper Secondary Level,Seldom,0.43965,306,650,0.40147,0.47784
2015,Indirect migration background,Upper Secondary Level,Never,0.13910,91,650,0.11247,0.16572
2015,Indirect migration background,Post-secondary Non-tertiary Level,Seldom,0.49914,57,57,0.36819,0.63010
2015,Indirect migration background,Second Stage of Tertiary Education,At least once per month,0.37593,73,201,0.30880,0.44306
2015,Indirect migration background,Second Stage of Tertiary Education,Seldom,0.50176,128,201,0.43246,0.57106
2017,No migration background,No answer / don't know,At least once per week,0.11748,42,372,0.08472,0.15025
2017,No migration background,No answer / don't know,At least once per month,0.36482,136,372,0.31584,0.41381
2017,No migration background,No answer / don't know,Seldom,0.35480,136,372,0.30612,0.40349
2017,No migration background,No answer / don't know,Never,0.16289,58,372,0.12532,0.20047
2017,No migration background,Pre-primary Level,At least once per week,0.11343,33,277,0.07602,0.15085
2017,No migration background,Pre-primary Level,At least once per month,0.55308,140,277,0.49442,0.61173
2017,No migration background,Pre-primary Level,Seldom,0.30756,104,277,0.25311,0.36200
2017,No migration background,Primary Level,Seldom,0.33786,61,143,0.26006,0.41566
2017,No migration background,Primary Level,Never,0.50873,82,143,0.42650,0.59096
2017,No migration background,Lower Secondary Level,At least once per week,0.03834,70,1679,0.02915,0.04753
2017,No migration background,Lower Secondary Level,At least once per month,0.14373,283,1679,0.12695,0.16052
2017,No migration background,Lower Secondary Level,Seldom,0.34966,658,1679,0.32684,0.37248
2017,No migration background,Lower Secondary Level,Never,0.46826,668,1679,0.44439,0.49214
2017,No migration background,Upper Secondary Level,At least once per week,0.03927,380,9743,0.03542,0.04313
2017,No migration background,Upper Secondary Level,At least once per month,0.18442,1825,9743,0.17672,0.19212
2017,No migration background,Upper Secondary Level,Seldom,0.46060,4851,9743,0.45070,0.47050
2017,No migration background,Upper Secondary Level,Never,0.31571,2687,9743,0.30648,0.32494
2017,No migration background,Post-secondary Non-tertiary Level,At least once per week,0.06786,80,1433,0.05484,0.08089
2017,No migration background,Post-secondary Non-tertiary Level,At least once per month,0.28791,397,1433,0.26445,0.31136
2017,No migration background,Post-secondary Non-tertiary Level,Seldom,0.49315,790,1433,0.46725,0.51904
2017,No migration background,Post-secondary Non-tertiary Level,Never,0.15108,166,1433,0.13253,0.16963
2017,No migration background,First Stage of Tertiary Education,At least once per week,0.03239,52,1369,0.02301,0.04177
2017,No migration background,First Stage of Tertiary Education,At least once per month,0.19375,281,1369,0.17281,0.21470
2017,No migration background,First Stage of Tertiary Education,Seldom,0.58294,771,1369,0.55681,0.60907
2017,No migration background,First Stage of Tertiary Education,Never,0.19092,265,1369,0.17009,0.21175
2017,No migration background,Second Stage of Tertiary Education,At least once per week,0.04395,200,5028,0.03829,0.04962
2017,No migration background,Second Stage of Tertiary Education,At least once per month,0.27742,1347,5028,0.26504,0.28979
2017,No migration background,Second Stage of Tertiary Education,Seldom,0.51961,2731,5028,0.50580,0.53343
2017,No migration background,Second Stage of Tertiary Education,Never,0.15901,750,5028,0.14890,0.16912
2017,Direct migration background,No answer / don't know,At least once per month,0.13183,41,343,0.09597,0.16768
2017,Direct migration background,No answer / don't know,Seldom,0.24349,76,343,0.19800,0.28897
2017,Direct migration background,No answer / don't know,Never,0.60607,226,343,0.55428,0.65786
2017,Direct migration background,Primary Level,At least once per month,0.09363,115,1640,0.07952,0.10773
2017,Direct migration background,Primary Level,Seldom,0.25721,260,1640,0.23604,0.27837
2017,Direct migration background,Primary Level,Never,0.63220,1265,1640,0.60885,0.65554
2017,Direct migration background,Lower Secondary Level,At least once per month,0.12362,155,1563,0.10730,0.13994
2017,Direct migration background,Lower Secondary Level,Seldom,0.38546,441,1563,0.36133,0.40960
2017,Direct migration background,Lower Secondary Level,Never,0.48536,967,1563,0.46057,0.51015
2017,Direct migration background,Upper Secondary Level,At least once per week,0.03873,67,2292,0.03083,0.04663
2017,Direct migration background,Upper Secondary Level,At least once per month,0.16075,318,2292,0.14571,0.17579
2017,Direct migration background,Upper Secondary Level,Seldom,0.38844,810,2292,0.36848,0.40840
2017,Direct migration background,Upper Secondary Level,Never,0.41208,1097,2292,0.39193,0.43224
2017,Direct migration background,Post-secondary Non-tertiary Level,At least once per month,0.19315,122,742,0.16473,0.22158
2017,Direct migration background,Post-secondary Non-tertiary Level,Seldom,0.39884,306,742,0.36358,0.43410
2017,Direct migration background,Post-secondary Non-tertiary Level,Never,0.37204,314,742,0.33723,0.40684
2017,Direct migration background,First Stage of Tertiary Education,Seldom,0.49608,46,46,0.35000,0.64217
2017,Direct migration background,Second Stage of Tertiary Education,At least once per week,0.04374,58,1955,0.03467,0.05281
2017,Direct migration background,Second Stage of Tertiary Education,At least once per month,0.26992,343,1955,0.25024,0.28961
2017,Direct migration background,Second Stage of Tertiary Education,Seldom,0.45064,769,1955,0.42858,0.47270
2017,Direct migration background,Second Stage of Tertiary Education,Never,0.23570,785,1955,0.21688,0.25452
2017,Indirect migration background,No answer / don't know,At least once per month,0.48110,37,88,0.37611,0.58609
2017,Indirect migration background,No answer / don't know,Seldom,0.32808,51,88,0.22942,0.42674
2017,Indirect migration background,Pre-primary Level,At least once per month,0.40027,39,74,0.28787,0.51266
2017,Indirect migration background,Pre-primary Level,Seldom,0.38272,35,74,0.27122,0.49422
2017,Indirect migration background,Lower Secondary Level,At least once per month,0.28382,76,257,0.22859,0.33905
2017,Indirect migration background,Lower Secondary Level,Seldom,0.47140,126,257,0.41025,0.53255
2017,Indirect migration background,Lower Secondary Level,Never,0.17184,55,257,0.12562,0.21805
2017,Indirect migration background,Upper Secondary Level,At least once per week,0.07822,52,687,0.05812,0.09831
2017,Indirect migration background,Upper Secondary Level,At least once per month,0.38672,253,687,0.35028,0.42317
2017,Indirect migration background,Upper Secondary Level,Seldom,0.39590,284,687,0.35930,0.43250
2017,Indirect migration background,Upper Secondary Level,Never,0.13916,98,687,0.11326,0.16506
2017,Indirect migration background,Post-secondary Non-tertiary Level,At least once per month,0.36633,32,99,0.27094,0.46172
2017,Indirect migration background,Post-secondary Non-tertiary Level,Seldom,0.53022,67,99,0.43141,0.62904
2017,Indirect migration background,First Stage of Tertiary Education,Seldom,0.72999,31,31,0.57111,0.88886
2017,Indirect migration background,Second Stage of Tertiary Education,At least once per month,0.45330,97,216,0.38675,0.51984
2017,Indirect migration background,Second Stage of Tertiary Education,Seldom,0.39579,119,216,0.33042,0.46115
2019,No migration background,No answer / don't know,At least once per month,0.37645,113,338,0.32472,0.42817
2019,No migration background,No answer / don't know,Seldom,0.38670,146,338,0.33470,0.43869
2019,No migration background,No answer / don't know,Never,0.21885,79,338,0.17470,0.26299
2019,No migration background,Pre-primary Level,At least once per month,0.44196,79,180,0.36921,0.51472
2019,No migration background,Pre-primary Level,Seldom,0.48361,101,180,0.41040,0.55682
2019,No migration background,Primary Level,Seldom,0.27270,44,129,0.19555,0.34985
2019,No migration background,Primary Level,Never,0.63497,85,129,0.55156,0.71837
2019,No migration background,Lower Secondary Level,At least once per week,0.02353,45,1572,0.01603,0.03103
2019,No migration background,Lower Secondary Level,At least once per month,0.14846,285,1572,0.13088,0.16604
2019,No migration background,Lower Secondary Level,Seldom,0.32904,577,1572,0.30581,0.35228
2019,No migration background,Lower Secondary Level,Never,0.49897,665,1572,0.47424,0.52369
2019,No migration background,Upper Secondary Level,At least once per week,0.01498,149,9188,0.01250,0.01746
2019,No migration background,Upper Secondary Level,At least once per month,0.17611,1661,9188,0.16832,0.18390
2019,No migration background,Upper Secondary Level,Seldom,0.44497,4424,9188,0.43480,0.45513
2019,No migration background,Upper Secondary Level,Never,0.36395,2954,9188,0.35411,0.37379
2019,No migration background,Post-secondary Non-tertiary Level,At least once per week,0.02695,36,1508,0.01877,0.03512
2019,No migration background,Post-secondary Non-tertiary Level,At least once per month,0.26324,388,1508,0.24100,0.28547
2019,No migration background,Post-secondary Non-tertiary Level,Seldom,0.55445,873,1508,0.52935,0.57954
2019,No migration background,Post-secondary Non-tertiary Level,Never,0.15537,211,1508,0.13708,0.17366
2019,No migration background,First Stage of Tertiary Education,At least once per month,0.16036,252,1494,0.14175,0.17897
2019,No migration background,First Stage of Tertiary Education,Seldom,0.57780,881,1494,0.55275,0.60285
2019,No migration background,First Stage of Tertiary Education,Never,0.25449,361,1494,0.23240,0.27659
2019,No migration background,Second Stage of Tertiary Education,At least once per week,0.02561,129,5608,0.02148,0.02975
2019,No migration background,Second Stage of Tertiary Education,At least once per month,0.24776,1417,5608,0.23646,0.25906
2019,No migration background,Second Stage of Tertiary Education,Seldom,0.52625,3154,5608,0.51318,0.53932
2019,No migration background,Second Stage of Tertiary Education,Never,0.20038,908,5608,0.18990,0.21086
2019,Direct migration background,No answer / don't know,At least once per month,0.25206,46,315,0.20404,0.30009
2019,Direct migration background,No answer / don't know,Seldom,0.14347,59,315,0.10470,0.18225
2019,Direct migration background,No answer / don't know,Never,0.54823,210,315,0.49319,0.60328
2019,Direct migration background,Primary Level,At least once per month,0.12341,95,1323,0.10568,0.14114
2019,Direct migration background,Primary Level,Seldom,0.16820,206,1323,0.14804,0.18837
2019,Direct migration background,Primary Level,Never,0.68347,1022,1323,0.65839,0.70854
2019,Direct migration background,Lower Secondary Level,At least once per month,0.15478,145,1221,0.13449,0.17508
2019,Direct migration background,Lower Secondary Level,Seldom,0.31093,272,1221,0.28496,0.33691
2019,Direct migration background,Lower Secondary Level,Never,0.52480,804,1221,0.49678,0.55282
2019,Direct migration background,Upper Secondary Level,At least once per month,0.18188,293,1787,0.16399,0.19977
2019,Direct migration background,Upper Secondary Level,Seldom,0.39022,592,1787,0.36760,0.41285
2019,Direct migration background,Upper Secondary Level,Never,0.40915,902,1787,0.38635,0.43196
2019,Direct migration background,Post-secondary Non-tertiary Level,At least once per month,0.14881,89,606,0.12045,0.17717
2019,Direct migration background,Post-secondary Non-tertiary Level,Seldom,0.42119,241,606,0.38184,0.46053
2019,Direct migration background,Post-secondary Non-tertiary Level,Never,0.41367,276,606,0.37443,0.45292
2019,Direct migration background,First Stage of Tertiary Education,Seldom,0.33928,40,40,0.19068,0.48788
2019,Direct migration background,Second Stage of Tertiary Education,At least once per week,0.01932,34,1650,0.01268,0.02596
2019,Direct migration background,Second Stage of Tertiary Education,At least once per month,0.25038,303,1650,0.22946,0.27129
2019,Direct migration background,Second Stage of Tertiary Education,Seldom,0.46656,658,1650,0.44248,0.49064
2019,Direct migration background,Second Stage of Tertiary Education,Never,0.26374,655,1650,0.24247,0.28501
2019,Indirect migration background,No answer / don't know,At least once per month,0.39623,46,88,0.29345,0.49901
2019,Indirect migration background,No answer / don't know,Seldom,0.43968,42,88,0.33539,0.54398
2019,Indirect migration background,Pre-primary Level,At least once per month,0.50615,34,68,0.38643,0.62587
2019,Indirect migration background,Pre-primary Level,Seldom,0.33748,34,68,0.22426,0.45071
2019,Indirect migration background,Lower Secondary Level,At least once per month,0.31640,64,212,0.25365,0.37916
2019,Indirect migration background,Lower Secondary Level,Seldom,0.36733,95,212,0.30229,0.43238
2019,Indirect migration background,Lower Secondary Level,Never,0.21587,53,212,0.16036,0.27139
2019,Indirect migration background,Upper Secondary Level,At least once per month,0.35447,210,605,0.31632,0.39262
2019,Indirect migration background,Upper Secondary Level,Seldom,0.42983,281,605,0.39035,0.46931
2019,Indirect migration background,Upper Secondary Level,Never,0.17987,114,605,0.14924,0.21050
2019,Indirect migration background,Post-secondary Non-tertiary Level,At least once per month,0.38267,40,110,0.29143,0.47392
2019,Indirect migration background,Post-secondary Non-tertiary Level,Seldom,0.43923,70,110,0.34606,0.53240
2019,Indirect migration background,First Stage of Tertiary Education,Seldom,0.50348,33,33,0.33025,0.67672
2019,Indirect migration background,Second Stage of Tertiary Education,At least once per month,0.40489,101,278,0.34708,0.46270
2019,Indirect migration background,Second Stage of Tertiary Education,Seldom,0.47725,143,278,0.41843,0.53607
2019,Indirect migration background,Second Stage of Tertiary Education,Never,0.09762,34,278,0.06266,0.13257
