"pli0091_h","year","age_gr","regtyp","n","percent","lower_confidence","upper_confidence"
"Min 1x pro Woche","2019","17-34","Laendlicher Raum","93","0.0430037541443884","0.0341810557808253","0.0518264525079516"
"Min 1x pro Woche","2019","35-65","Staedtischer Raum","172","0.0166293363521045","0.0142071348309297","0.0190515378732794"
"Min 1x pro Woche","2019","35-65","Laendlicher Raum","39","0.00495875316252824","0.00314330775266648","0.00677419857238999"
"Min 1x pro Woche","2019","66 +","Staedtischer Raum","40","0.0108555815933046","0.00729903017408726","0.014412133012522"
"Min 1x pro Woche","2019","66 +","Laendlicher Raum","","","",""
"Min 1x pro Monat","2019","17-34","Staedtischer Raum","1451","0.368066604266557","0.354244846838067","0.381888361695047"
"Min 1x pro Monat","2019","17-34","Laendlicher Raum","624","0.369272630580757","0.34828383451202","0.390261426649494"
"Min 1x pro Monat","2019","35-65","Staedtischer Raum","2039","0.1995489245226","0.191978743204917","0.207119105840283"
"Min 1x pro Monat","2019","35-65","Laendlicher Raum","920","0.167127198362126","0.157484705774836","0.176769690949416"
"Min 1x pro Monat","2019","66 +","Staedtischer Raum","372","0.103488000750632","0.0930336818568421","0.113942319644421"
"Min 1x pro Monat","2019","66 +","Laendlicher Raum","161","0.0664683066074963","0.0552558502614347","0.0776807629535579"
"Seltener","2019","17-34","Staedtischer Raum","1833","0.45257334770298","0.4383083448692","0.46683835053676"
"Seltener","2019","17-34","Laendlicher Raum","785","0.45012842596581","0.428491678122211","0.47176517380941"
"Seltener","2019","35-65","Staedtischer Raum","5335","0.519103916514512","0.509640085814945","0.528567747214079"
"Seltener","2019","35-65","Laendlicher Raum","3034","0.523837117598807","0.510929315135371","0.536744920062242"
"Seltener","2019","66 +","Staedtischer Raum","1135","0.305624073916592","0.2898129115098","0.321435236323383"
"Seltener","2019","66 +","Laendlicher Raum","672","0.317024997450852","0.296080107510702","0.337969887391002"
"Nie","2019","17-34","Staedtischer Raum","1207","0.133271733871872","0.123531376078642","0.143012091665102"
"Nie","2019","17-34","Laendlicher Raum","528","0.137559834800272","0.122580123646553","0.152539545953991"
"Nie","2019","35-65","Staedtischer Raum","3156","0.264165359482415","0.255814287295252","0.272516431669577"
"Nie","2019","35-65","Laendlicher Raum","1756","0.304040747983362","0.292152052321689","0.315929443645035"
"Nie","2019","66 +","Staedtischer Raum","1709","0.57801531748994","0.561064497620544","0.594966137359337"
"Nie","2019","66 +","Laendlicher Raum","1047","0.609263166319162","0.587301081598132","0.631225251040191"
