year,age_gr,bula_h,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2014,30-45 y.,Saxony-Anhalt,Married,0.44374,162,254,0.38252,0.50496
2014,30-45 y.,Saxony-Anhalt,Single,0.41455,92,254,0.35384,0.47525
2014,30-45 y.,Thuringa,Married,0.52580,167,261,0.46510,0.58650
2014,30-45 y.,Thuringa,Single,0.41082,94,261,0.35101,0.47062
2014,46-65 y.,Schleswig-Holstein,Married,0.64788,177,232,0.58628,0.70947
2014,46-65 y.,Schleswig-Holstein,Divorced,0.20883,55,232,0.15641,0.26125
2014,46-65 y.,Hamburg,Married,0.54326,87,87,0.43798,0.64854
2014,46-65 y.,Lower Saxony,Married,0.67789,612,841,0.64629,0.70949
2014,46-65 y.,Lower Saxony,Single,0.11887,71,841,0.09699,0.14076
2014,46-65 y.,Lower Saxony,Divorced,0.12959,126,841,0.10687,0.15230
2014,46-65 y.,Lower Saxony,Widowed,0.04054,32,841,0.02721,0.05388
2014,46-65 y.,North Rhine-Westphalia,Married,0.67473,1392,1930,0.65382,0.69563
2014,46-65 y.,North Rhine-Westphalia,"Married, living apart",0.04513,74,1930,0.03586,0.05439
2014,46-65 y.,North Rhine-Westphalia,Single,0.08749,122,1930,0.07488,0.10010
2014,46-65 y.,North Rhine-Westphalia,Divorced,0.15236,278,1930,0.13633,0.16840
2014,46-65 y.,North Rhine-Westphalia,Widowed,0.03677,64,1930,0.02837,0.04517
2014,46-65 y.,Hesse,Married,0.66059,504,703,0.62556,0.69562
2014,46-65 y.,Hesse,"Married, living apart",0.04549,35,703,0.03008,0.06091
2014,46-65 y.,Hesse,Single,0.09102,54,703,0.06974,0.11230
2014,46-65 y.,Hesse,Divorced,0.16373,110,703,0.13636,0.19111
2014,46-65 y.,"Rhineland-Palatinate, Saarland",Married,0.68213,409,526,0.64230,0.72197
2014,46-65 y.,"Rhineland-Palatinate, Saarland",Single,0.10822,38,526,0.08164,0.13479
2014,46-65 y.,"Rhineland-Palatinate, Saarland",Divorced,0.15448,79,526,0.12357,0.18540
2014,46-65 y.,Baden-Wuerttemberg,Married,0.66356,728,1003,0.63430,0.69281
2014,46-65 y.,Baden-Wuerttemberg,Single,0.15943,98,1003,0.13676,0.18210
2014,46-65 y.,Baden-Wuerttemberg,Divorced,0.12843,144,1003,0.10771,0.14914
2014,46-65 y.,Baden-Wuerttemberg,Widowed,0.02954,33,1003,0.01906,0.04002
2014,46-65 y.,Bavaria,Married,0.63370,1048,1500,0.60931,0.65809
2014,46-65 y.,Bavaria,"Married, living apart",0.03110,45,1500,0.02231,0.03989
2014,46-65 y.,Bavaria,Single,0.11318,119,1500,0.09714,0.12922
2014,46-65 y.,Bavaria,Divorced,0.18089,236,1500,0.16141,0.20038
2014,46-65 y.,Bavaria,Widowed,0.03987,52,1500,0.02996,0.04977
2014,46-65 y.,Berlin,Married,0.46603,172,294,0.40891,0.52315
2014,46-65 y.,Berlin,Single,0.20827,49,294,0.16178,0.25477
2014,46-65 y.,Berlin,Divorced,0.24009,73,294,0.19118,0.28900
2014,46-65 y.,Brandenburg,Married,0.66100,280,375,0.61303,0.70898
2014,46-65 y.,Brandenburg,Single,0.13712,37,375,0.10226,0.17199
2014,46-65 y.,Brandenburg,Divorced,0.12166,58,375,0.08853,0.15479
2014,46-65 y.,Mecklenburg-Western Pomerania,Married,0.62908,141,178,0.55791,0.70024
2014,46-65 y.,Mecklenburg-Western Pomerania,Divorced,0.21174,37,178,0.15155,0.27192
2014,46-65 y.,Saxony,Married,0.65257,407,541,0.61240,0.69273
2014,46-65 y.,Saxony,Single,0.10088,44,541,0.07548,0.12628
2014,46-65 y.,Saxony,Divorced,0.19377,90,541,0.16043,0.22710
2014,46-65 y.,Saxony-Anhalt,Married,0.65481,226,317,0.60239,0.70723
2014,46-65 y.,Saxony-Anhalt,Single,0.11425,35,317,0.07917,0.14932
2014,46-65 y.,Saxony-Anhalt,Divorced,0.17292,56,317,0.13122,0.21462
2014,46-65 y.,Thuringa,Married,0.63122,260,346,0.58031,0.68214
2014,46-65 y.,Thuringa,Single,0.10196,32,346,0.07003,0.13389
2014,46-65 y.,Thuringa,Divorced,0.20474,54,346,0.16216,0.24732
2014,66 and older,Schleswig-Holstein,Married,0.62030,131,163,0.54557,0.69504
2014,66 and older,Schleswig-Holstein,Widowed,0.22392,32,163,0.15973,0.28812
2014,66 and older,Hamburg,Married,0.61515,66,66,0.49686,0.73343
2014,66 and older,Lower Saxony,Married,0.60097,337,445,0.55542,0.64652
2014,66 and older,Lower Saxony,Widowed,0.29102,108,445,0.24877,0.33327
2014,66 and older,North Rhine-Westphalia,Married,0.60598,643,906,0.57414,0.63781
2014,66 and older,North Rhine-Westphalia,Single,0.04690,31,906,0.03313,0.06068
2014,66 and older,North Rhine-Westphalia,Divorced,0.07511,50,906,0.05794,0.09228
2014,66 and older,North Rhine-Westphalia,Widowed,0.24514,182,906,0.21712,0.27317
2014,66 and older,Hesse,Married,0.54091,178,241,0.47787,0.60396
2014,66 and older,Hesse,Widowed,0.27333,63,241,0.21694,0.32971
2014,66 and older,"Rhineland-Palatinate, Saarland",Married,0.49534,170,249,0.43312,0.55757
2014,66 and older,"Rhineland-Palatinate, Saarland",Widowed,0.32327,79,249,0.26505,0.38148
2014,66 and older,Baden-Wuerttemberg,Married,0.55998,363,513,0.51698,0.60298
2014,66 and older,Baden-Wuerttemberg,Divorced,0.07602,33,513,0.05306,0.09898
2014,66 and older,Baden-Wuerttemberg,Widowed,0.27740,117,513,0.23862,0.31618
2014,66 and older,Bavaria,Married,0.53938,516,730,0.50320,0.57556
2014,66 and older,Bavaria,Divorced,0.11487,57,730,0.09172,0.13801
2014,66 and older,Bavaria,Widowed,0.26089,157,730,0.22902,0.29277
2014,66 and older,Berlin,Married,0.51787,124,159,0.43995,0.59578
2014,66 and older,Berlin,Widowed,0.20729,35,159,0.14408,0.27049
2014,66 and older,Brandenburg,Married,0.56821,154,211,0.50121,0.63520
2014,66 and older,Brandenburg,Widowed,0.28540,57,211,0.22432,0.34648
2014,66 and older,Mecklenburg-Western Pomerania,Married,0.62733,84,84,0.52331,0.73135
2014,66 and older,Saxony,Married,0.59479,233,303,0.53942,0.65016
2014,66 and older,Saxony,Widowed,0.24308,70,303,0.19470,0.29146
2014,66 and older,Saxony-Anhalt,Married,0.55990,138,193,0.48969,0.63012
2014,66 and older,Saxony-Anhalt,Widowed,0.34997,55,193,0.28250,0.41744
2014,66 and older,Thuringa,Married,0.53967,141,194,0.46935,0.60998
2014,66 and older,Thuringa,Widowed,0.35424,53,194,0.28676,0.42172
2015,17-29 y.,Schleswig-Holstein,Single,0.91269,153,153,0.86781,0.95757
2015,17-29 y.,Hamburg,Single,0.90000,66,66,0.82706,0.97293
2015,17-29 y.,Lower Saxony,Married,0.07899,69,509,0.05553,0.10244
2015,17-29 y.,Lower Saxony,Single,0.89297,440,509,0.86609,0.91986
2015,17-29 y.,Bremen,Single,0.93077,44,44,0.85490,1.00665
2015,17-29 y.,North Rhine-Westphalia,Married,0.11801,167,1135,0.09923,0.13678
2015,17-29 y.,North Rhine-Westphalia,Single,0.86628,968,1135,0.84647,0.88609
2015,17-29 y.,Hesse,Married,0.07826,51,340,0.04967,0.10685
2015,17-29 y.,Hesse,Single,0.90256,289,340,0.87099,0.93413
2015,17-29 y.,"Rhineland-Palatinate, Saarland",Married,0.06641,43,315,0.03887,0.09395
2015,17-29 y.,"Rhineland-Palatinate, Saarland",Single,0.91350,272,315,0.88241,0.94460
2015,17-29 y.,Baden-Wuerttemberg,Married,0.08938,70,602,0.06657,0.11219
2015,17-29 y.,Baden-Wuerttemberg,Single,0.89605,532,602,0.87165,0.92045
2015,17-29 y.,Bavaria,Married,0.09637,111,829,0.07627,0.11648
2015,17-29 y.,Bavaria,Single,0.88586,718,829,0.86420,0.90752
2015,17-29 y.,Berlin,Single,0.88366,149,149,0.83200,0.93532
2015,17-29 y.,Brandenburg,Single,0.93051,120,120,0.88482,0.97620
2015,17-29 y.,Mecklenburg-Western Pomerania,Single,0.97526,72,72,0.93914,1.01139
2015,17-29 y.,Saxony,Single,0.91265,212,212,0.87455,0.95075
2015,17-29 y.,Saxony-Anhalt,Single,0.89915,119,119,0.84481,0.95348
2015,17-29 y.,Thuringa,Single,0.85077,125,125,0.78805,0.91349
2015,30-45 y.,Schleswig-Holstein,Married,0.55755,195,254,0.49635,0.61876
2015,30-45 y.,Schleswig-Holstein,Single,0.32784,59,254,0.26999,0.38568
2015,30-45 y.,Hamburg,Married,0.36673,92,147,0.28856,0.44490
2015,30-45 y.,Hamburg,Single,0.54517,55,147,0.46440,0.62594
2015,30-45 y.,Lower Saxony,Married,0.52828,564,796,0.49358,0.56298
2015,30-45 y.,Lower Saxony,"Married, living apart",0.04186,32,796,0.02794,0.05578
2015,30-45 y.,Lower Saxony,Single,0.34189,145,796,0.30891,0.37486
2015,30-45 y.,Lower Saxony,Divorced,0.07368,55,796,0.05552,0.09184
2015,30-45 y.,Bremen,Married,0.33517,37,37,0.18097,0.48937
2015,30-45 y.,North Rhine-Westphalia,Married,0.56051,1215,1750,0.53724,0.58377
2015,30-45 y.,North Rhine-Westphalia,"Married, living apart",0.03816,59,1750,0.02918,0.04714
2015,30-45 y.,North Rhine-Westphalia,Single,0.32547,327,1750,0.30351,0.34743
2015,30-45 y.,North Rhine-Westphalia,Divorced,0.07113,149,1750,0.05909,0.08318
2015,30-45 y.,Hesse,Married,0.56755,436,580,0.52720,0.60790
2015,30-45 y.,Hesse,Single,0.29301,106,580,0.25593,0.33008
2015,30-45 y.,Hesse,Divorced,0.08903,38,580,0.06584,0.11223
2015,30-45 y.,"Rhineland-Palatinate, Saarland",Married,0.48627,304,429,0.43892,0.53362
2015,30-45 y.,"Rhineland-Palatinate, Saarland",Single,0.43885,90,429,0.39184,0.48586
2015,30-45 y.,"Rhineland-Palatinate, Saarland",Divorced,0.05543,35,429,0.03375,0.07711
2015,30-45 y.,Baden-Wuerttemberg,Married,0.62266,823,1064,0.59352,0.65180
2015,30-45 y.,Baden-Wuerttemberg,Single,0.27754,185,1064,0.25062,0.30446
2015,30-45 y.,Baden-Wuerttemberg,Divorced,0.06847,56,1064,0.05329,0.08365
2015,30-45 y.,Bavaria,Married,0.57607,978,1365,0.54985,0.60230
2015,30-45 y.,Bavaria,"Married, living apart",0.02376,34,1365,0.01568,0.03184
2015,30-45 y.,Bavaria,Single,0.32526,260,1365,0.30040,0.35012
2015,30-45 y.,Bavaria,Divorced,0.06929,93,1365,0.05581,0.08277
2015,30-45 y.,Berlin,Married,0.28549,146,283,0.23277,0.33820
2015,30-45 y.,Berlin,Single,0.62132,137,283,0.56470,0.67793
2015,30-45 y.,Brandenburg,Married,0.40296,139,234,0.33998,0.46595
2015,30-45 y.,Brandenburg,Single,0.52667,95,234,0.46256,0.59078
2015,30-45 y.,Mecklenburg-Western Pomerania,Married,0.33395,74,130,0.25256,0.41534
2015,30-45 y.,Mecklenburg-Western Pomerania,Single,0.54991,56,130,0.46406,0.63576
2015,30-45 y.,Saxony,Married,0.40763,239,412,0.36012,0.45513
2015,30-45 y.,Saxony,Single,0.48406,173,412,0.43574,0.53237
2015,30-45 y.,Saxony-Anhalt,Married,0.33669,128,217,0.27367,0.39972
2015,30-45 y.,Saxony-Anhalt,Single,0.49583,89,217,0.42915,0.56250
2015,30-45 y.,Thuringa,Married,0.52735,164,245,0.46470,0.58999
2015,30-45 y.,Thuringa,Single,0.38470,81,245,0.32365,0.44574
2015,46-65 y.,Schleswig-Holstein,Married,0.63985,177,232,0.57795,0.70176
2015,46-65 y.,Schleswig-Holstein,Divorced,0.20809,55,232,0.15574,0.26044
2015,46-65 y.,Hamburg,Married,0.57845,90,90,0.47586,0.68105
2015,46-65 y.,Lower Saxony,Married,0.65381,580,828,0.62138,0.68623
2015,46-65 y.,Lower Saxony,"Married, living apart",0.02520,35,828,0.01452,0.03588
2015,46-65 y.,Lower Saxony,Single,0.12757,79,828,0.10483,0.15031
2015,46-65 y.,Lower Saxony,Divorced,0.15861,134,828,0.13371,0.18351
2015,46-65 y.,North Rhine-Westphalia,Married,0.66300,1351,1874,0.64159,0.68441
2015,46-65 y.,North Rhine-Westphalia,"Married, living apart",0.04145,72,1874,0.03243,0.05048
2015,46-65 y.,North Rhine-Westphalia,Single,0.10587,137,1874,0.09193,0.11980
2015,46-65 y.,North Rhine-Westphalia,Divorced,0.15162,259,1874,0.13538,0.16786
2015,46-65 y.,North Rhine-Westphalia,Widowed,0.03566,55,1874,0.02727,0.04406
2015,46-65 y.,Hesse,Married,0.66995,477,645,0.63363,0.70627
2015,46-65 y.,Hesse,Single,0.09896,57,645,0.07589,0.12202
2015,46-65 y.,Hesse,Divorced,0.16496,111,645,0.13630,0.19363
2015,46-65 y.,"Rhineland-Palatinate, Saarland",Married,0.66228,417,553,0.62283,0.70174
2015,46-65 y.,"Rhineland-Palatinate, Saarland",Single,0.10857,53,553,0.08262,0.13452
2015,46-65 y.,"Rhineland-Palatinate, Saarland",Divorced,0.16591,83,553,0.13488,0.19694
2015,46-65 y.,Baden-Wuerttemberg,Married,0.65983,733,977,0.63011,0.68956
2015,46-65 y.,Baden-Wuerttemberg,Single,0.16152,96,977,0.13843,0.18461
2015,46-65 y.,Baden-Wuerttemberg,Divorced,0.13889,148,977,0.11720,0.16059
2015,46-65 y.,Bavaria,Married,0.62251,1037,1496,0.59794,0.64708
2015,46-65 y.,Bavaria,"Married, living apart",0.03140,45,1496,0.02256,0.04024
2015,46-65 y.,Bavaria,Single,0.11721,136,1496,0.10090,0.13352
2015,46-65 y.,Bavaria,Divorced,0.18816,236,1496,0.16835,0.20797
2015,46-65 y.,Bavaria,Widowed,0.03853,42,1496,0.02877,0.04829
2015,46-65 y.,Berlin,Married,0.46082,167,293,0.40365,0.51800
2015,46-65 y.,Berlin,Single,0.22503,57,293,0.17713,0.27293
2015,46-65 y.,Berlin,Divorced,0.22726,69,293,0.17919,0.27532
2015,46-65 y.,Brandenburg,Married,0.67876,276,368,0.63098,0.72653
2015,46-65 y.,Brandenburg,Single,0.13523,38,368,0.10024,0.17022
2015,46-65 y.,Brandenburg,Divorced,0.10620,54,368,0.07468,0.13772
2015,46-65 y.,Mecklenburg-Western Pomerania,Married,0.56721,129,167,0.49183,0.64258
2015,46-65 y.,Mecklenburg-Western Pomerania,Divorced,0.24176,38,167,0.17663,0.30689
2015,46-65 y.,Saxony,Married,0.64297,365,497,0.60080,0.68514
2015,46-65 y.,Saxony,Single,0.10384,45,497,0.07699,0.13068
2015,46-65 y.,Saxony,Divorced,0.19270,87,497,0.15799,0.22741
2015,46-65 y.,Saxony-Anhalt,Married,0.62778,211,299,0.57290,0.68266
2015,46-65 y.,Saxony-Anhalt,Single,0.12249,36,299,0.08527,0.15972
2015,46-65 y.,Saxony-Anhalt,Divorced,0.16774,52,299,0.12532,0.21016
2015,46-65 y.,Thuringa,Married,0.57868,243,332,0.52549,0.63188
2015,46-65 y.,Thuringa,Single,0.11370,35,332,0.07950,0.14789
2015,46-65 y.,Thuringa,Divorced,0.25541,54,332,0.20843,0.30239
2015,66 and older,Schleswig-Holstein,Married,0.61018,120,156,0.53340,0.68696
2015,66 and older,Schleswig-Holstein,Widowed,0.23264,36,156,0.16612,0.29916
2015,66 and older,Hamburg,Married,0.65744,71,71,0.54626,0.76861
2015,66 and older,Lower Saxony,Married,0.56723,333,440,0.52088,0.61358
2015,66 and older,Lower Saxony,Widowed,0.30219,107,440,0.25923,0.34515
2015,66 and older,North Rhine-Westphalia,Married,0.59889,631,860,0.56611,0.63167
2015,66 and older,North Rhine-Westphalia,Divorced,0.08050,55,860,0.06231,0.09870
2015,66 and older,North Rhine-Westphalia,Widowed,0.24442,174,860,0.21568,0.27315
2015,66 and older,Hesse,Married,0.52858,173,228,0.46364,0.59352
2015,66 and older,Hesse,Widowed,0.25286,55,228,0.19632,0.30940
2015,66 and older,"Rhineland-Palatinate, Saarland",Married,0.53074,181,256,0.46949,0.59200
2015,66 and older,"Rhineland-Palatinate, Saarland",Widowed,0.30057,75,256,0.24429,0.35685
2015,66 and older,Baden-Wuerttemberg,Married,0.57682,358,501,0.53351,0.62012
2015,66 and older,Baden-Wuerttemberg,Divorced,0.07373,34,501,0.05083,0.09664
2015,66 and older,Baden-Wuerttemberg,Widowed,0.26234,109,501,0.22378,0.30090
2015,66 and older,Bavaria,Married,0.51045,486,706,0.47355,0.54735
2015,66 and older,Bavaria,Divorced,0.12798,58,706,0.10332,0.15264
2015,66 and older,Bavaria,Widowed,0.26592,162,706,0.23330,0.29853
2015,66 and older,Berlin,Married,0.44953,116,154,0.37070,0.52835
2015,66 and older,Berlin,Widowed,0.26117,38,154,0.19157,0.33078
2015,66 and older,Brandenburg,Married,0.55293,155,213,0.48600,0.61986
2015,66 and older,Brandenburg,Widowed,0.30399,58,213,0.24208,0.36591
2015,66 and older,Mecklenburg-Western Pomerania,Married,0.65889,95,95,0.56305,0.75473
2015,66 and older,Saxony,Married,0.58623,234,305,0.53087,0.64160
2015,66 and older,Saxony,Widowed,0.24480,71,305,0.19646,0.29313
2015,66 and older,Saxony-Anhalt,Married,0.49817,133,191,0.42707,0.56927
2015,66 and older,Saxony-Anhalt,Widowed,0.40421,58,191,0.33443,0.47399
2015,66 and older,Thuringa,Married,0.52166,141,194,0.45118,0.59213
2015,66 and older,Thuringa,Widowed,0.36241,53,194,0.29459,0.43023
2016,17-29 y.,Schleswig-Holstein,Married,0.13466,32,222,0.08965,0.17966
2016,17-29 y.,Schleswig-Holstein,Single,0.85915,190,222,0.81328,0.90501
2016,17-29 y.,Hamburg,Single,0.92140,79,79,0.86167,0.98112
2016,17-29 y.,Lower Saxony,Married,0.05328,101,623,0.03563,0.07093
2016,17-29 y.,Lower Saxony,Single,0.91196,522,623,0.88970,0.93423
2016,17-29 y.,Bremen,Single,0.91261,49,49,0.83272,0.99250
2016,17-29 y.,North Rhine-Westphalia,Married,0.11441,199,1227,0.09660,0.13223
2016,17-29 y.,North Rhine-Westphalia,Single,0.87971,1028,1227,0.86150,0.89792
2016,17-29 y.,Hesse,Married,0.10947,54,370,0.07761,0.14132
2016,17-29 y.,Hesse,Single,0.87798,316,370,0.84458,0.91137
2016,17-29 y.,"Rhineland-Palatinate, Saarland",Married,0.08580,75,370,0.05722,0.11437
2016,17-29 y.,"Rhineland-Palatinate, Saarland",Single,0.88551,295,370,0.85302,0.91800
2016,17-29 y.,Baden-Wuerttemberg,Married,0.08992,78,630,0.06757,0.11228
2016,17-29 y.,Baden-Wuerttemberg,Single,0.90411,552,630,0.88110,0.92712
2016,17-29 y.,Bavaria,Married,0.09327,135,811,0.07325,0.11330
2016,17-29 y.,Bavaria,Single,0.89083,676,811,0.86935,0.91230
2016,17-29 y.,Berlin,Single,0.91318,153,153,0.86842,0.95795
2016,17-29 y.,Brandenburg,Single,0.93850,140,140,0.89855,0.97844
2016,17-29 y.,Mecklenburg-Western Pomerania,Single,0.96034,94,94,0.92067,1.00000
2016,17-29 y.,Saxony,Single,0.95637,228,228,0.92979,0.98294
2016,17-29 y.,Saxony-Anhalt,Single,0.92409,125,125,0.87747,0.97071
2016,17-29 y.,Thuringa,Single,0.81640,126,126,0.74853,0.88428
2016,30-45 y.,Schleswig-Holstein,Married,0.51232,236,299,0.45556,0.56907
2016,30-45 y.,Schleswig-Holstein,Single,0.36694,63,299,0.31221,0.42166
2016,30-45 y.,Hamburg,Married,0.41960,79,124,0.33238,0.50681
2016,30-45 y.,Hamburg,Single,0.49000,45,124,0.40166,0.57835
2016,30-45 y.,Lower Saxony,Married,0.57843,584,785,0.54386,0.61300
2016,30-45 y.,Lower Saxony,"Married, living apart",0.03698,40,785,0.02377,0.05020
2016,30-45 y.,Lower Saxony,Single,0.31986,119,785,0.28721,0.35251
2016,30-45 y.,Lower Saxony,Divorced,0.05566,42,785,0.03961,0.07171
2016,30-45 y.,Bremen,Married,0.62259,56,56,0.49448,0.75070
2016,30-45 y.,North Rhine-Westphalia,Married,0.54942,1332,1854,0.52677,0.57207
2016,30-45 y.,North Rhine-Westphalia,"Married, living apart",0.03339,71,1854,0.02521,0.04157
2016,30-45 y.,North Rhine-Westphalia,Single,0.32907,308,1854,0.30767,0.35046
2016,30-45 y.,North Rhine-Westphalia,Divorced,0.07780,143,1854,0.06560,0.08999
2016,30-45 y.,Hesse,Married,0.57392,443,555,0.53274,0.61510
2016,30-45 y.,Hesse,Single,0.28144,81,555,0.24399,0.31888
2016,30-45 y.,Hesse,Divorced,0.10220,31,555,0.07698,0.12743
2016,30-45 y.,"Rhineland-Palatinate, Saarland",Married,0.54896,368,455,0.50319,0.59474
2016,30-45 y.,"Rhineland-Palatinate, Saarland",Single,0.37758,87,455,0.33298,0.42217
2016,30-45 y.,Baden-Wuerttemberg,Married,0.61254,866,1130,0.58412,0.64096
2016,30-45 y.,Baden-Wuerttemberg,"Married, living apart",0.03811,40,1130,0.02694,0.04927
2016,30-45 y.,Baden-Wuerttemberg,Single,0.29433,176,1130,0.26775,0.32092
2016,30-45 y.,Baden-Wuerttemberg,Divorced,0.04960,48,1130,0.03694,0.06227
2016,30-45 y.,Bavaria,Married,0.59431,965,1315,0.56776,0.62086
2016,30-45 y.,Bavaria,"Married, living apart",0.04277,51,1315,0.03183,0.05371
2016,30-45 y.,Bavaria,Single,0.29689,216,1315,0.27219,0.32160
2016,30-45 y.,Bavaria,Divorced,0.05953,83,1315,0.04674,0.07233
2016,30-45 y.,Berlin,Married,0.32643,169,299,0.27319,0.37967
2016,30-45 y.,Berlin,Single,0.58568,130,299,0.52975,0.64161
2016,30-45 y.,Brandenburg,Married,0.37145,163,249,0.31131,0.43158
2016,30-45 y.,Brandenburg,Single,0.53773,86,249,0.47567,0.59978
2016,30-45 y.,Mecklenburg-Western Pomerania,Married,0.31628,88,132,0.23665,0.39591
2016,30-45 y.,Mecklenburg-Western Pomerania,Single,0.53785,44,132,0.45248,0.62323
2016,30-45 y.,Saxony,Married,0.39542,266,422,0.34871,0.44213
2016,30-45 y.,Saxony,Single,0.46901,156,422,0.42134,0.51668
2016,30-45 y.,Saxony-Anhalt,Married,0.30896,145,227,0.24872,0.36921
2016,30-45 y.,Saxony-Anhalt,Single,0.50358,82,227,0.43839,0.56876
2016,30-45 y.,Thuringa,Married,0.51241,177,252,0.45057,0.57425
2016,30-45 y.,Thuringa,Single,0.38750,75,252,0.32723,0.44778
2016,46-65 y.,Schleswig-Holstein,Married,0.68286,199,244,0.62435,0.74137
2016,46-65 y.,Schleswig-Holstein,Divorced,0.16442,45,244,0.11782,0.21102
2016,46-65 y.,Hamburg,Married,0.56013,100,100,0.46235,0.65791
2016,46-65 y.,Lower Saxony,Married,0.66255,602,848,0.63070,0.69439
2016,46-65 y.,Lower Saxony,"Married, living apart",0.02221,41,848,0.01229,0.03214
2016,46-65 y.,Lower Saxony,Single,0.14879,73,848,0.12482,0.17276
2016,46-65 y.,Lower Saxony,Divorced,0.13282,132,848,0.10996,0.15567
2016,46-65 y.,Bremen,Married,0.52578,39,39,0.36701,0.68454
2016,46-65 y.,North Rhine-Westphalia,Married,0.66693,1360,1859,0.64550,0.68836
2016,46-65 y.,North Rhine-Westphalia,"Married, living apart",0.03004,59,1859,0.02228,0.03780
2016,46-65 y.,North Rhine-Westphalia,Single,0.10390,125,1859,0.09002,0.11777
2016,46-65 y.,North Rhine-Westphalia,Divorced,0.16116,258,1859,0.14444,0.17788
2016,46-65 y.,North Rhine-Westphalia,Widowed,0.03468,57,1859,0.02636,0.04299
2016,46-65 y.,Hesse,Married,0.64444,454,620,0.60673,0.68215
2016,46-65 y.,Hesse,Single,0.10379,50,620,0.07976,0.12782
2016,46-65 y.,Hesse,Divorced,0.18238,116,620,0.15196,0.21281
2016,46-65 y.,"Rhineland-Palatinate, Saarland",Married,0.64981,420,550,0.60991,0.68972
2016,46-65 y.,"Rhineland-Palatinate, Saarland",Single,0.10341,45,550,0.07794,0.12888
2016,46-65 y.,"Rhineland-Palatinate, Saarland",Divorced,0.19757,85,550,0.16426,0.23088
2016,46-65 y.,Baden-Wuerttemberg,Married,0.64260,688,918,0.61159,0.67362
2016,46-65 y.,Baden-Wuerttemberg,Single,0.16117,92,918,0.13737,0.18497
2016,46-65 y.,Baden-Wuerttemberg,Divorced,0.15153,138,918,0.12832,0.17474
2016,46-65 y.,Bavaria,Married,0.62509,995,1419,0.59989,0.65029
2016,46-65 y.,Bavaria,"Married, living apart",0.02740,45,1419,0.01890,0.03589
2016,46-65 y.,Bavaria,Single,0.12632,123,1419,0.10903,0.14361
2016,46-65 y.,Bavaria,Divorced,0.17889,217,1419,0.15894,0.19883
2016,46-65 y.,Bavaria,Widowed,0.03940,39,1419,0.02928,0.04953
2016,46-65 y.,Berlin,Married,0.45561,161,286,0.39779,0.51343
2016,46-65 y.,Berlin,Single,0.24386,60,286,0.19400,0.29371
2016,46-65 y.,Berlin,Divorced,0.20668,65,286,0.15967,0.25369
2016,46-65 y.,Brandenburg,Married,0.66980,275,356,0.62087,0.71872
2016,46-65 y.,Brandenburg,Single,0.11122,35,356,0.07851,0.14392
2016,46-65 y.,Brandenburg,Divorced,0.11404,46,356,0.08097,0.14711
2016,46-65 y.,Mecklenburg-Western Pomerania,Married,0.56008,131,167,0.48457,0.63559
2016,46-65 y.,Mecklenburg-Western Pomerania,Divorced,0.24324,36,167,0.17798,0.30851
2016,46-65 y.,Saxony,Married,0.61711,366,503,0.57459,0.65963
2016,46-65 y.,Saxony,Single,0.11622,55,503,0.08819,0.14426
2016,46-65 y.,Saxony,Divorced,0.19129,82,503,0.15688,0.22570
2016,46-65 y.,Saxony-Anhalt,Married,0.58643,204,293,0.52994,0.64292
2016,46-65 y.,Saxony-Anhalt,Single,0.13773,39,293,0.09820,0.17726
2016,46-65 y.,Saxony-Anhalt,Divorced,0.17968,50,293,0.13564,0.22372
2016,46-65 y.,Thuringa,Married,0.60668,232,316,0.55273,0.66062
2016,46-65 y.,Thuringa,Single,0.11558,32,316,0.08027,0.15088
2016,46-65 y.,Thuringa,Divorced,0.22513,52,316,0.17900,0.27125
2016,66 and older,Schleswig-Holstein,Married,0.67513,112,112,0.58801,0.76226
2016,66 and older,Hamburg,Married,0.64876,65,65,0.53181,0.76571
2016,66 and older,Lower Saxony,Married,0.56829,315,423,0.52103,0.61555
2016,66 and older,Lower Saxony,Widowed,0.30069,108,423,0.25693,0.34444
2016,66 and older,North Rhine-Westphalia,Married,0.60528,611,836,0.57212,0.63843
2016,66 and older,North Rhine-Westphalia,Divorced,0.07859,51,836,0.06034,0.09684
2016,66 and older,North Rhine-Westphalia,Widowed,0.24540,174,836,0.21621,0.27458
2016,66 and older,Hesse,Married,0.50988,173,225,0.44441,0.57534
2016,66 and older,Hesse,Widowed,0.25416,52,225,0.19714,0.31117
2016,66 and older,"Rhineland-Palatinate, Saarland",Married,0.50751,178,253,0.44578,0.56924
2016,66 and older,"Rhineland-Palatinate, Saarland",Widowed,0.30627,75,253,0.24936,0.36318
2016,66 and older,Baden-Wuerttemberg,Married,0.57899,348,477,0.53464,0.62335
2016,66 and older,Baden-Wuerttemberg,Divorced,0.07035,31,477,0.04738,0.09333
2016,66 and older,Baden-Wuerttemberg,Widowed,0.26216,98,477,0.22265,0.30167
2016,66 and older,Bavaria,Married,0.50736,484,693,0.47011,0.54461
2016,66 and older,Bavaria,Divorced,0.11597,51,693,0.09211,0.13982
2016,66 and older,Bavaria,Widowed,0.27584,158,693,0.24254,0.30914
2016,66 and older,Berlin,Married,0.39879,110,151,0.32043,0.47715
2016,66 and older,Berlin,Widowed,0.26447,41,151,0.19389,0.33505
2016,66 and older,Brandenburg,Married,0.54414,153,204,0.47563,0.61266
