year,age_gr,migback,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,46-65 y.,Direct migration background,Divorced,0.14368,217,2188,0.12898,0.15838
2017,46-65 y.,Direct migration background,Widowed,0.03623,74,2188,0.02840,0.04407
2017,46-65 y.,Indirect migration background,Married,0.50979,136,179,0.43635,0.58323
2017,46-65 y.,Indirect migration background,Divorced,0.19216,43,179,0.13428,0.25005
2017,66 and older,No migration background,Married,0.53793,2995,4484,0.52333,0.55252
2017,66 and older,No migration background,"Married, living apart",0.02170,77,4484,0.01744,0.02597
2017,66 and older,No migration background,Single,0.05970,150,4484,0.05276,0.06663
2017,66 and older,No migration background,Divorced,0.10173,347,4484,0.09289,0.11058
2017,66 and older,No migration background,Widowed,0.27121,915,4484,0.25820,0.28423
2017,66 and older,Direct migration background,Married,0.64068,315,440,0.59580,0.68557
2017,66 and older,Direct migration background,Divorced,0.09058,32,440,0.06373,0.11743
2017,66 and older,Direct migration background,Widowed,0.19442,93,440,0.15740,0.23144
2018,17-29 y.,No migration background,Married,0.05476,180,3197,0.04687,0.06265
2018,17-29 y.,No migration background,Single,0.92238,3017,3197,0.91310,0.93165
2018,17-29 y.,Direct migration background,Married,0.27434,587,1967,0.25461,0.29406
2018,17-29 y.,Direct migration background,"Married, living apart",0.01494,57,1967,0.00958,0.02030
2018,17-29 y.,Direct migration background,Single,0.70187,1323,1967,0.68165,0.72209
2018,17-29 y.,Indirect migration background,Married,0.09124,82,898,0.07239,0.11008
2018,17-29 y.,Indirect migration background,Single,0.89252,816,898,0.87226,0.91279
2018,30-45 y.,No migration background,Married,0.50652,2516,4199,0.49139,0.52164
2018,30-45 y.,No migration background,"Married, living apart",0.02915,124,4199,0.02406,0.03424
2018,30-45 y.,No migration background,Single,0.40281,1257,4199,0.38797,0.41764
2018,30-45 y.,No migration background,Divorced,0.05866,302,4199,0.05155,0.06577
2018,30-45 y.,Direct migration background,Married,0.62496,2809,3618,0.60918,0.64074
2018,30-45 y.,Direct migration background,"Married, living apart",0.03926,178,3618,0.03293,0.04558
2018,30-45 y.,Direct migration background,Single,0.24991,434,3618,0.23580,0.26402
2018,30-45 y.,Direct migration background,Divorced,0.07849,197,3618,0.06973,0.08726
2018,30-45 y.,Indirect migration background,Married,0.49171,333,545,0.44970,0.53372
2018,30-45 y.,Indirect migration background,Single,0.43178,175,545,0.39016,0.47340
2018,30-45 y.,Indirect migration background,Divorced,0.05220,37,545,0.03351,0.07089
2018,46-65 y.,No migration background,Married,0.61518,5155,7795,0.60437,0.62598
2018,46-65 y.,No migration background,"Married, living apart",0.02971,266,7795,0.02594,0.03348
2018,46-65 y.,No migration background,Single,0.14417,848,7795,0.13637,0.15197
2018,46-65 y.,No migration background,Divorced,0.17479,1277,7795,0.16636,0.18323
2018,46-65 y.,No migration background,Widowed,0.03470,249,7795,0.03064,0.03876
2018,46-65 y.,Direct migration background,Married,0.70682,1683,2203,0.68780,0.72583
2018,46-65 y.,Direct migration background,"Married, living apart",0.04739,132,2203,0.03852,0.05627
2018,46-65 y.,Direct migration background,Single,0.04488,63,2203,0.03624,0.05353
2018,46-65 y.,Direct migration background,Divorced,0.15397,234,2203,0.13889,0.16904
2018,46-65 y.,Direct migration background,Widowed,0.04373,91,2203,0.03519,0.05227
2018,46-65 y.,Indirect migration background,Married,0.49383,134,218,0.42731,0.56035
2018,46-65 y.,Indirect migration background,Single,0.22022,35,218,0.16508,0.27536
2018,46-65 y.,Indirect migration background,Divorced,0.21322,49,218,0.15872,0.26772
2018,66 and older,No migration background,Married,0.54457,2970,4492,0.53000,0.55914
2018,66 and older,No migration background,"Married, living apart",0.02113,78,4492,0.01693,0.02534
2018,66 and older,No migration background,Single,0.05804,155,4492,0.05120,0.06488
2018,66 and older,No migration background,Divorced,0.10798,385,4492,0.09890,0.11706
2018,66 and older,No migration background,Widowed,0.26146,904,4492,0.24861,0.27432
2018,66 and older,Direct migration background,Married,0.65896,325,451,0.61516,0.70276
2018,66 and older,Direct migration background,Divorced,0.09936,44,451,0.07172,0.12700
2018,66 and older,Direct migration background,Widowed,0.17448,82,451,0.13942,0.20955
2019,17-29 y.,No migration background,Married,0.05298,171,2984,0.04494,0.06101
2019,17-29 y.,No migration background,Single,0.91852,2813,2984,0.90871,0.92834
2019,17-29 y.,Direct migration background,Married,0.28641,450,1502,0.26354,0.30928
2019,17-29 y.,Direct migration background,"Married, living apart",0.01334,40,1502,0.00754,0.01915
2019,17-29 y.,Direct migration background,Single,0.68565,1012,1502,0.66216,0.70914
2019,17-29 y.,Indirect migration background,Married,0.09831,71,776,0.07735,0.11927
2019,17-29 y.,Indirect migration background,Single,0.87050,705,776,0.84686,0.89414
2019,30-45 y.,No migration background,Married,0.50473,2422,4119,0.48946,0.52000
2019,30-45 y.,No migration background,"Married, living apart",0.02381,106,4119,0.01915,0.02846
2019,30-45 y.,No migration background,Single,0.40818,1304,4119,0.39317,0.42319
2019,30-45 y.,No migration background,Divorced,0.05819,287,4119,0.05104,0.06534
2019,30-45 y.,Direct migration background,Married,0.63625,2509,3247,0.61970,0.65280
2019,30-45 y.,Direct migration background,"Married, living apart",0.03968,157,3247,0.03296,0.04639
2019,30-45 y.,Direct migration background,Single,0.23544,402,3247,0.22084,0.25003
2019,30-45 y.,Direct migration background,Divorced,0.08171,179,3247,0.07229,0.09114
2019,30-45 y.,Indirect migration background,Married,0.50867,324,538,0.46639,0.55096
2019,30-45 y.,Indirect migration background,Single,0.41963,178,538,0.37789,0.46137
2019,30-45 y.,Indirect migration background,Divorced,0.05146,36,538,0.03277,0.07014
2019,46-65 y.,No migration background,Married,0.61081,5784,8609,0.60051,0.62111
2019,46-65 y.,No migration background,"Married, living apart",0.03105,255,8609,0.02738,0.03471
2019,46-65 y.,No migration background,Single,0.14707,963,8609,0.13959,0.15455
2019,46-65 y.,No migration background,Divorced,0.17779,1362,8609,0.16972,0.18587
2019,46-65 y.,No migration background,Widowed,0.03215,245,8609,0.02843,0.03588
2019,46-65 y.,Direct migration background,Married,0.72301,1659,2141,0.70405,0.74197
2019,46-65 y.,Direct migration background,"Married, living apart",0.04879,120,2141,0.03966,0.05792
2019,46-65 y.,Direct migration background,Single,0.04566,61,2141,0.03681,0.05450
2019,46-65 y.,Direct migration background,Divorced,0.13036,211,2141,0.11609,0.14463
2019,46-65 y.,Direct migration background,Widowed,0.04673,90,2141,0.03779,0.05567
2019,46-65 y.,Indirect migration background,Married,0.50092,186,276,0.44182,0.56001
2019,46-65 y.,Indirect migration background,Single,0.22012,34,276,0.17115,0.26909
2019,46-65 y.,Indirect migration background,Divorced,0.20758,56,276,0.15964,0.25551
2019,66 and older,No migration background,Married,0.54329,3136,4685,0.52902,0.55755
2019,66 and older,No migration background,"Married, living apart",0.01283,55,4685,0.00961,0.01605
2019,66 and older,No migration background,Single,0.06162,175,4685,0.05473,0.06850
2019,66 and older,No migration background,Divorced,0.11654,434,4685,0.10735,0.12573
2019,66 and older,No migration background,Widowed,0.25961,885,4685,0.24705,0.27216
2019,66 and older,Direct migration background,Married,0.62921,320,445,0.58428,0.67414
2019,66 and older,Direct migration background,Divorced,0.12744,53,445,0.09642,0.15846
2019,66 and older,Direct migration background,Widowed,0.18186,72,445,0.14598,0.21774
2020,17-29 y.,No migration background,Married,0.04596,150,2840,0.03826,0.05367
2020,17-29 y.,No migration background,Single,0.94036,2690,2840,0.93165,0.94907
2020,17-29 y.,Direct migration background,Married,0.24660,594,2366,0.22923,0.26397
2020,17-29 y.,Direct migration background,"Married, living apart",0.01270,56,2366,0.00819,0.01722
2020,17-29 y.,Direct migration background,Single,0.72639,1681,2366,0.70842,0.74435
2020,17-29 y.,Direct migration background,Divorced,0.01040,35,2366,0.00631,0.01449
2020,17-29 y.,Indirect migration background,Married,0.07923,64,782,0.06028,0.09817
2020,17-29 y.,Indirect migration background,Single,0.90570,718,782,0.88520,0.92619
2020,30-45 y.,No migration background,Married,0.49386,2062,3683,0.47771,0.51001
2020,30-45 y.,No migration background,"Married, living apart",0.01861,82,3683,0.01424,0.02297
2020,30-45 y.,No migration background,Single,0.42701,1280,3683,0.41103,0.44299
2020,30-45 y.,No migration background,Divorced,0.05773,259,3683,0.05019,0.06526
2020,30-45 y.,Direct migration background,Married,0.57520,3012,4199,0.56025,0.59016
2020,30-45 y.,Direct migration background,"Married, living apart",0.03574,161,4199,0.03012,0.04135
2020,30-45 y.,Direct migration background,Single,0.29829,787,4199,0.28445,0.31213
2020,30-45 y.,Direct migration background,Divorced,0.08056,239,4199,0.07233,0.08879
2020,30-45 y.,Indirect migration background,Married,0.48783,317,519,0.44478,0.53087
2020,30-45 y.,Indirect migration background,Single,0.44231,171,519,0.39954,0.48508
2020,30-45 y.,Indirect migration background,Divorced,0.05321,31,519,0.03388,0.07254
2020,46-65 y.,No migration background,Married,0.62375,5317,7901,0.61307,0.63443
2020,46-65 y.,No migration background,"Married, living apart",0.03240,248,7901,0.02849,0.03630
2020,46-65 y.,No migration background,Single,0.14533,912,7901,0.13756,0.15310
2020,46-65 y.,No migration background,Divorced,0.16523,1196,7901,0.15704,0.17342
2020,46-65 y.,No migration background,Widowed,0.03200,228,7901,0.02812,0.03588
2020,46-65 y.,Direct migration background,Married,0.71370,1773,2331,0.69534,0.73205
2020,46-65 y.,Direct migration background,"Married, living apart",0.04281,125,2331,0.03459,0.05103
2020,46-65 y.,Direct migration background,Single,0.04422,94,2331,0.03587,0.05257
2020,46-65 y.,Direct migration background,Divorced,0.13658,236,2331,0.12264,0.15053
2020,46-65 y.,Direct migration background,Widowed,0.05746,103,2331,0.04801,0.06691
2020,46-65 y.,Indirect migration background,Married,0.51428,168,250,0.45220,0.57636
2020,46-65 y.,Indirect migration background,Single,0.24673,37,250,0.19318,0.30028
2020,46-65 y.,Indirect migration background,Divorced,0.18761,45,250,0.13912,0.23611
2020,66 and older,No migration background,Married,0.55712,2909,4387,0.54242,0.57182
2020,66 and older,No migration background,"Married, living apart",0.01293,51,4387,0.00959,0.01628
2020,66 and older,No migration background,Single,0.06254,177,4387,0.05537,0.06970
2020,66 and older,No migration background,Divorced,0.12151,433,4387,0.11184,0.13118
2020,66 and older,No migration background,Widowed,0.23789,817,4387,0.22529,0.25049
2020,66 and older,Direct migration background,Married,0.67704,332,455,0.63403,0.72005
2020,66 and older,Direct migration background,Divorced,0.13097,61,455,0.09993,0.16200
2020,66 and older,Direct migration background,Widowed,0.15264,62,455,0.11956,0.18572
2021,17-29 y.,No migration background,Married,0.05984,108,1752,0.04873,0.07095
2021,17-29 y.,No migration background,Single,0.86538,1644,1752,0.84939,0.88137
2021,17-29 y.,Direct migration background,Married,0.24429,294,1059,0.21840,0.27018
2021,17-29 y.,Direct migration background,Single,0.67505,765,1059,0.64683,0.70327
2021,17-29 y.,Indirect migration background,Single,0.86734,360,360,0.83225,0.90243
2021,30-45 y.,No migration background,Married,0.49727,1471,2596,0.47803,0.51651
2021,30-45 y.,No migration background,"Married, living apart",0.01582,56,2596,0.01102,0.02062
2021,30-45 y.,No migration background,Single,0.43115,909,2596,0.41210,0.45021
2021,30-45 y.,No migration background,Divorced,0.04812,160,2596,0.03989,0.05635
2021,30-45 y.,Direct migration background,Married,0.56337,1790,2392,0.54349,0.58325
2021,30-45 y.,Direct migration background,"Married, living apart",0.02868,65,2392,0.02199,0.03537
2021,30-45 y.,Direct migration background,Single,0.31991,427,2392,0.30121,0.33861
2021,30-45 y.,Direct migration background,Divorced,0.08430,110,2392,0.07316,0.09544
2021,30-45 y.,Indirect migration background,Married,0.41242,176,289,0.35556,0.46927
2021,30-45 y.,Indirect migration background,Single,0.50175,113,289,0.44401,0.55950
2021,46-65 y.,No migration background,Married,0.61424,3690,5586,0.60148,0.62701
2021,46-65 y.,No migration background,"Married, living apart",0.03327,185,5586,0.02857,0.03797
2021,46-65 y.,No migration background,Single,0.15579,696,5586,0.14628,0.16530
2021,46-65 y.,No migration background,Divorced,0.16303,865,5586,0.15335,0.17272
2021,46-65 y.,No migration background,Widowed,0.03087,150,5586,0.02634,0.03541
2021,46-65 y.,Direct migration background,Married,0.71379,1196,1532,0.69115,0.73643
2021,46-65 y.,Direct migration background,"Married, living apart",0.03404,52,1532,0.02496,0.04312
2021,46-65 y.,Direct migration background,Single,0.03228,54,1532,0.02342,0.04113
2021,46-65 y.,Direct migration background,Divorced,0.15046,166,1532,0.13255,0.16837
2021,46-65 y.,Direct migration background,Widowed,0.06827,64,1532,0.05564,0.08091
2021,46-65 y.,Indirect migration background,Married,0.50309,108,186,0.43104,0.57514
2021,46-65 y.,Indirect migration background,Single,0.24807,34,186,0.18584,0.31031
2021,46-65 y.,Indirect migration background,Divorced,0.17474,44,186,0.12002,0.22946
2021,66 and older,No migration background,Married,0.54384,2084,3211,0.52661,0.56107
2021,66 and older,No migration background,"Married, living apart",0.01547,46,3211,0.01120,0.01974
2021,66 and older,No migration background,Single,0.06560,138,3211,0.05704,0.07417
2021,66 and older,No migration background,Divorced,0.13221,350,3211,0.12049,0.14392
2021,66 and older,No migration background,Widowed,0.23363,593,3211,0.21899,0.24827
2021,66 and older,Direct migration background,Married,0.60071,222,319,0.54688,0.65454
2021,66 and older,Direct migration background,Divorced,0.17017,44,319,0.12886,0.21147
2021,66 and older,Direct migration background,Widowed,0.19795,53,319,0.15415,0.24174
