year,quintil_oecd,sampreg,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,5th Quintile,East,Not leaning towards specific party,0.52875,258,489,0.48446,0.57304
2011,5th Quintile,East,SPD,0.11825,52,489,0.08960,0.14690
2011,5th Quintile,East,CDU/CSU,0.16239,91,489,0.12966,0.19511
2011,5th Quintile,East,Bündnis90/Grüne,0.06107,35,489,0.03983,0.08232
2011,5th Quintile,East,PDS/Linke,0.09991,53,489,0.07331,0.12652
2012,1st Quintile,West,Not leaning towards specific party,0.64092,1346,2013,0.61995,0.66188
2012,1st Quintile,West,SPD,0.13732,261,2013,0.12228,0.15235
2012,1st Quintile,West,CDU/CSU,0.12460,237,2013,0.11017,0.13904
2012,1st Quintile,West,Bündnis90/Grüne,0.03989,100,2013,0.03133,0.04844
2012,1st Quintile,West,PDS/Linke,0.01592,36,2013,0.01045,0.02139
2012,1st Quintile,West,Others,0.01938,33,2013,0.01336,0.02541
2012,1st Quintile,East,Not leaning towards specific party,0.73896,749,918,0.71053,0.76739
2012,1st Quintile,East,SPD,0.05523,56,918,0.04045,0.07002
2012,1st Quintile,East,CDU/CSU,0.05597,56,918,0.04109,0.07085
2012,1st Quintile,East,PDS/Linke,0.08457,57,918,0.06656,0.10258
2012,2nd Quintile,West,Not leaning towards specific party,0.61035,1349,2132,0.58964,0.63105
2012,2nd Quintile,West,SPD,0.16536,349,2132,0.14959,0.18113
2012,2nd Quintile,West,CDU/CSU,0.14497,327,2132,0.13003,0.15992
2012,2nd Quintile,West,Bündnis90/Grüne,0.04602,107,2132,0.03712,0.05491
2012,2nd Quintile,East,Not leaning towards specific party,0.66945,642,883,0.63840,0.70049
2012,2nd Quintile,East,SPD,0.07159,88,883,0.05458,0.08861
2012,2nd Quintile,East,CDU/CSU,0.11478,75,883,0.09374,0.13581
2012,2nd Quintile,East,PDS/Linke,0.08471,78,883,0.06633,0.10308
2012,3rd Quintile,West,Not leaning towards specific party,0.58544,1442,2422,0.56582,0.60507
2012,3rd Quintile,West,SPD,0.15066,381,2422,0.13641,0.16491
2012,3rd Quintile,West,CDU/CSU,0.15172,413,2422,0.13743,0.16601
2012,3rd Quintile,West,Bündnis90/Grüne,0.06747,152,2422,0.05748,0.07747
2012,3rd Quintile,West,Others,0.01571,34,2422,0.01076,0.02067
2012,3rd Quintile,East,Not leaning towards specific party,0.65197,623,931,0.62135,0.68258
2012,3rd Quintile,East,SPD,0.09703,97,931,0.07800,0.11605
2012,3rd Quintile,East,CDU/CSU,0.10339,107,931,0.08382,0.12296
2012,3rd Quintile,East,PDS/Linke,0.10123,104,931,0.08184,0.12062
2012,4th Quintile,West,Not leaning towards specific party,0.52598,1522,2893,0.50778,0.54418
2012,4th Quintile,West,SPD,0.17014,494,2893,0.15644,0.18383
2012,4th Quintile,West,CDU/CSU,0.20370,606,2893,0.18902,0.21838
2012,4th Quintile,West,Bündnis90/Grüne,0.06573,225,2893,0.05669,0.07476
2012,4th Quintile,West,Others,0.01667,46,2893,0.01200,0.02134
2012,4th Quintile,East,Not leaning towards specific party,0.68161,535,782,0.64894,0.71428
2012,4th Quintile,East,SPD,0.07261,75,782,0.05441,0.09081
2012,4th Quintile,East,CDU/CSU,0.12470,112,782,0.10152,0.14787
2012,4th Quintile,East,PDS/Linke,0.07034,60,782,0.05240,0.08827
2012,5th Quintile,West,Not leaning towards specific party,0.43489,1565,3772,0.41907,0.45071
2012,5th Quintile,West,SPD,0.14553,580,3772,0.13427,0.15678
2012,5th Quintile,West,CDU/CSU,0.24300,990,3772,0.22931,0.25669
2012,5th Quintile,West,FDP,0.02123,107,3772,0.01663,0.02583
2012,5th Quintile,West,Bündnis90/Grüne,0.12579,482,3772,0.11520,0.13637
2012,5th Quintile,West,Others,0.01315,48,3772,0.00952,0.01679
2012,5th Quintile,East,Not leaning towards specific party,0.51684,382,662,0.47875,0.55494
2012,5th Quintile,East,SPD,0.11879,67,662,0.09412,0.14345
2012,5th Quintile,East,CDU/CSU,0.18226,124,662,0.15283,0.21169
2012,5th Quintile,East,Bündnis90/Grüne,0.04058,35,662,0.02554,0.05563
2012,5th Quintile,East,PDS/Linke,0.11092,54,662,0.08698,0.13487
2013,1st Quintile,West,Not leaning towards specific party,0.62240,1316,1981,0.60105,0.64376
2013,1st Quintile,West,SPD,0.15041,273,1981,0.13467,0.16616
2013,1st Quintile,West,CDU/CSU,0.12547,244,1981,0.11088,0.14006
2013,1st Quintile,West,Bündnis90/Grüne,0.04810,108,1981,0.03867,0.05752
2013,1st Quintile,West,PDS/Linke,0.02119,40,1981,0.01484,0.02753
2013,1st Quintile,East,Not leaning towards specific party,0.70423,770,960,0.67535,0.73312
2013,1st Quintile,East,SPD,0.05403,55,960,0.03973,0.06834
2013,1st Quintile,East,CDU/CSU,0.07533,77,960,0.05863,0.09204
2013,1st Quintile,East,PDS/Linke,0.08072,58,960,0.06348,0.09796
2013,2nd Quintile,West,Not leaning towards specific party,0.58260,1396,2233,0.56214,0.60306
2013,2nd Quintile,West,SPD,0.18117,374,2233,0.16519,0.19715
2013,2nd Quintile,West,CDU/CSU,0.15373,338,2233,0.13877,0.16870
2013,2nd Quintile,West,Bündnis90/Grüne,0.04164,125,2233,0.03335,0.04992
2013,2nd Quintile,East,Not leaning towards specific party,0.66965,732,1077,0.64154,0.69775
2013,2nd Quintile,East,SPD,0.09878,118,1077,0.08095,0.11661
2013,2nd Quintile,East,CDU/CSU,0.13066,132,1077,0.11052,0.15080
2013,2nd Quintile,East,PDS/Linke,0.06807,95,1077,0.05302,0.08312
2013,3rd Quintile,West,Not leaning towards specific party,0.55957,1478,2554,0.54032,0.57883
2013,3rd Quintile,West,SPD,0.13979,380,2554,0.12634,0.15324
2013,3rd Quintile,West,CDU/CSU,0.20532,540,2554,0.18965,0.22098
2013,3rd Quintile,West,Bündnis90/Grüne,0.06375,156,2554,0.05427,0.07323
2013,3rd Quintile,East,Not leaning towards specific party,0.64007,573,886,0.60845,0.67170
2013,3rd Quintile,East,SPD,0.09544,94,886,0.07608,0.11479
2013,3rd Quintile,East,CDU/CSU,0.12560,126,886,0.10376,0.14743
2013,3rd Quintile,East,PDS/Linke,0.10291,93,886,0.08289,0.12293
2013,4th Quintile,West,Not leaning towards specific party,0.49274,1526,3017,0.47490,0.51058
2013,4th Quintile,West,SPD,0.17371,517,3017,0.16019,0.18723
2013,4th Quintile,West,CDU/CSU,0.21965,666,3017,0.20488,0.23443
2013,4th Quintile,West,FDP,0.00848,36,3017,0.00521,0.01175
2013,4th Quintile,West,Bündnis90/Grüne,0.08129,272,3017,0.07153,0.09104
2013,4th Quintile,East,Not leaning towards specific party,0.68436,515,740,0.65085,0.71787
2013,4th Quintile,East,SPD,0.08572,70,740,0.06553,0.10590
2013,4th Quintile,East,CDU/CSU,0.11875,103,740,0.09543,0.14207
2013,4th Quintile,East,PDS/Linke,0.06431,52,740,0.04662,0.08200
2013,5th Quintile,West,Not leaning towards specific party,0.43279,1686,4077,0.41758,0.44800
2013,5th Quintile,West,SPD,0.14595,648,4077,0.13511,0.15678
2013,5th Quintile,West,CDU/CSU,0.25797,1119,4077,0.24454,0.27140
2013,5th Quintile,West,FDP,0.02607,129,4077,0.02118,0.03096
2013,5th Quintile,West,Bündnis90/Grüne,0.11767,495,4077,0.10777,0.12756
2013,5th Quintile,East,Not leaning towards specific party,0.46278,279,570,0.42181,0.50375
2013,5th Quintile,East,SPD,0.14316,77,570,0.11438,0.17194
2013,5th Quintile,East,CDU/CSU,0.24282,129,570,0.20759,0.27805
2013,5th Quintile,East,Bündnis90/Grüne,0.04636,37,570,0.02908,0.06364
2013,5th Quintile,East,PDS/Linke,0.08237,48,570,0.05978,0.10496
2014,1st Quintile,West,Not leaning towards specific party,0.63594,2929,4257,0.62148,0.65039
2014,1st Quintile,West,SPD,0.13941,547,4257,0.12900,0.14981
2014,1st Quintile,West,CDU/CSU,0.11934,454,4257,0.10960,0.12908
2014,1st Quintile,West,Bündnis90/Grüne,0.04313,166,4257,0.03703,0.04924
2014,1st Quintile,West,PDS/Linke,0.03039,119,4257,0.02523,0.03554
2014,1st Quintile,West,Others,0.00989,42,4257,0.00691,0.01286
2014,1st Quintile,East,Not leaning towards specific party,0.71007,1062,1349,0.68584,0.73429
2014,1st Quintile,East,SPD,0.05225,66,1349,0.04037,0.06413
2014,1st Quintile,East,CDU/CSU,0.08954,116,1349,0.07429,0.10478
2014,1st Quintile,East,PDS/Linke,0.10262,105,1349,0.08642,0.11881
2014,2nd Quintile,West,Not leaning towards specific party,0.57665,2501,3980,0.56129,0.59200
2014,2nd Quintile,West,SPD,0.17259,588,3980,0.16085,0.18433
2014,2nd Quintile,West,CDU/CSU,0.17340,593,3980,0.16163,0.18516
2014,2nd Quintile,West,Bündnis90/Grüne,0.03405,176,3980,0.02841,0.03968
2014,2nd Quintile,West,PDS/Linke,0.01371,85,3980,0.01010,0.01733
2014,2nd Quintile,West,Others,0.01023,37,3980,0.00710,0.01335
2014,2nd Quintile,East,Not leaning towards specific party,0.62889,908,1324,0.60285,0.65492
2014,2nd Quintile,East,SPD,0.08806,119,1324,0.07279,0.10333
2014,2nd Quintile,East,CDU/CSU,0.13056,160,1324,0.11241,0.14872
2014,2nd Quintile,East,PDS/Linke,0.09610,137,1324,0.08022,0.11198
2014,3rd Quintile,West,Not leaning towards specific party,0.53619,2206,3874,0.52048,0.55189
2014,3rd Quintile,West,SPD,0.15908,520,3874,0.14756,0.17060
2014,3rd Quintile,West,CDU/CSU,0.18819,728,3874,0.17588,0.20050
2014,3rd Quintile,West,Bündnis90/Grüne,0.06096,272,3874,0.05343,0.06850
2014,3rd Quintile,West,PDS/Linke,0.01804,72,3874,0.01385,0.02224
2014,3rd Quintile,West,AfD,0.00786,36,3874,0.00508,0.01064
2014,3rd Quintile,West,Others,0.01097,40,3874,0.00769,0.01425
2014,3rd Quintile,East,Not leaning towards specific party,0.57162,640,1119,0.54261,0.60063
2014,3rd Quintile,East,SPD,0.09772,114,1119,0.08032,0.11513
2014,3rd Quintile,East,CDU/CSU,0.16831,182,1119,0.14638,0.19024
2014,3rd Quintile,East,Bündnis90/Grüne,0.02832,59,1119,0.01859,0.03804
2014,3rd Quintile,East,PDS/Linke,0.10312,124,1119,0.08529,0.12095
2014,4th Quintile,West,Not leaning towards specific party,0.45440,1973,4112,0.43918,0.46963
2014,4th Quintile,West,SPD,0.18219,687,4112,0.17039,0.19399
2014,4th Quintile,West,CDU/CSU,0.24493,970,4112,0.23179,0.25808
2014,4th Quintile,West,FDP,0.00892,48,4112,0.00604,0.01179
2014,4th Quintile,West,Bündnis90/Grüne,0.07435,341,4112,0.06633,0.08237
2014,4th Quintile,West,PDS/Linke,0.01435,62,4112,0.01071,0.01798
2014,4th Quintile,West,Others,0.00695,31,4112,0.00441,0.00949
2014,4th Quintile,East,Not leaning towards specific party,0.56529,484,883,0.53258,0.59801
2014,4th Quintile,East,SPD,0.09162,95,883,0.07258,0.11066
2014,4th Quintile,East,CDU/CSU,0.15136,163,883,0.12770,0.17501
2014,4th Quintile,East,Bündnis90/Grüne,0.04069,49,883,0.02765,0.05373
2014,4th Quintile,East,PDS/Linke,0.10943,92,883,0.08883,0.13003
2014,5th Quintile,West,Not leaning towards specific party,0.39888,1810,4662,0.38482,0.41294
2014,5th Quintile,West,SPD,0.15766,753,4662,0.14720,0.16812
2014,5th Quintile,West,CDU/CSU,0.26032,1257,4662,0.24772,0.27292
2014,5th Quintile,West,FDP,0.02628,142,4662,0.02168,0.03087
2014,5th Quintile,West,Bündnis90/Grüne,0.11667,562,4662,0.10745,0.12589
2014,5th Quintile,West,PDS/Linke,0.01202,57,4662,0.00889,0.01515
2014,5th Quintile,West,AfD,0.01104,45,4662,0.00804,0.01404
2014,5th Quintile,West,Others,0.00678,36,4662,0.00443,0.00914
2014,5th Quintile,East,Not leaning towards specific party,0.44805,293,609,0.40853,0.48758
2014,5th Quintile,East,SPD,0.14896,76,609,0.12065,0.17726
2014,5th Quintile,East,CDU/CSU,0.21343,151,609,0.18086,0.24600
2014,5th Quintile,East,Bündnis90/Grüne,0.06111,31,609,0.04207,0.08015
2014,5th Quintile,East,PDS/Linke,0.09407,58,609,0.07087,0.11728
2015,1st Quintile,West,Not leaning towards specific party,0.67756,2702,3692,0.66249,0.69264
2015,1st Quintile,West,SPD,0.12080,397,3692,0.11028,0.13131
2015,1st Quintile,West,CDU/CSU,0.12191,370,3692,0.11135,0.13246
2015,1st Quintile,West,Bündnis90/Grüne,0.03626,127,3692,0.03023,0.04229
2015,1st Quintile,West,PDS/Linke,0.02258,96,3692,0.01779,0.02738
2015,1st Quintile,East,Not leaning towards specific party,0.72742,986,1218,0.70241,0.75244
2015,1st Quintile,East,SPD,0.03211,44,1218,0.02221,0.04202
2015,1st Quintile,East,CDU/CSU,0.07464,88,1218,0.05987,0.08941
2015,1st Quintile,East,PDS/Linke,0.09563,100,1218,0.07911,0.11215
2015,2nd Quintile,West,Not leaning towards specific party,0.61549,2469,3675,0.59976,0.63123
2015,2nd Quintile,West,SPD,0.13576,453,3675,0.12468,0.14683
2015,2nd Quintile,West,CDU/CSU,0.16703,494,3675,0.15497,0.17909
2015,2nd Quintile,West,Bündnis90/Grüne,0.03558,159,3675,0.02959,0.04157
2015,2nd Quintile,West,PDS/Linke,0.01093,65,3675,0.00756,0.01429
2015,2nd Quintile,West,AfD,0.01487,35,3675,0.01096,0.01878
2015,2nd Quintile,East,Not leaning towards specific party,0.70713,1011,1387,0.68317,0.73108
2015,2nd Quintile,East,SPD,0.05934,104,1387,0.04690,0.07178
2015,2nd Quintile,East,CDU/CSU,0.10583,143,1387,0.08964,0.12203
2015,2nd Quintile,East,PDS/Linke,0.08689,129,1387,0.07206,0.10172
2015,3rd Quintile,West,Not leaning towards specific party,0.57912,2258,3685,0.56318,0.59507
2015,3rd Quintile,West,SPD,0.14302,465,3685,0.13172,0.15433
2015,3rd Quintile,West,CDU/CSU,0.18440,642,3685,0.17188,0.19692
2015,3rd Quintile,West,Bündnis90/Grüne,0.05177,217,3685,0.04461,0.05892
2015,3rd Quintile,West,PDS/Linke,0.01382,67,3685,0.01005,0.01759
2015,3rd Quintile,West,AfD,0.01056,36,3685,0.00726,0.01386
2015,3rd Quintile,East,Not leaning towards specific party,0.58912,624,991,0.55848,0.61977
2015,3rd Quintile,East,SPD,0.09546,104,991,0.07716,0.11377
2015,3rd Quintile,East,CDU/CSU,0.14316,136,991,0.12134,0.16498
2015,3rd Quintile,East,Bündnis90/Grüne,0.01558,31,991,0.00786,0.02329
2015,3rd Quintile,East,PDS/Linke,0.09916,96,991,0.08054,0.11778
2015,4th Quintile,West,Not leaning towards specific party,0.52212,2087,3859,0.50636,0.53788
2015,4th Quintile,West,SPD,0.15516,553,3859,0.14374,0.16659
2015,4th Quintile,West,CDU/CSU,0.19761,731,3859,0.18504,0.21017
2015,4th Quintile,West,FDP,0.00854,36,3859,0.00564,0.01145
2015,4th Quintile,West,Bündnis90/Grüne,0.07561,319,3859,0.06727,0.08396
2015,4th Quintile,West,PDS/Linke,0.01231,63,3859,0.00883,0.01579
2015,4th Quintile,West,AfD,0.01379,38,3859,0.01011,0.01747
2015,4th Quintile,West,Others,0.00677,32,3859,0.00418,0.00936
2015,4th Quintile,East,Not leaning towards specific party,0.58603,464,775,0.55133,0.62073
2015,4th Quintile,East,SPD,0.06215,63,775,0.04514,0.07915
2015,4th Quintile,East,CDU/CSU,0.14480,126,775,0.12001,0.16959
2015,4th Quintile,East,Bündnis90/Grüne,0.03873,37,775,0.02514,0.05233
2015,4th Quintile,East,PDS/Linke,0.11523,85,775,0.09273,0.13772
2015,5th Quintile,West,Not leaning towards specific party,0.40994,1837,4407,0.39541,0.42446
2015,5th Quintile,West,SPD,0.14760,660,4407,0.13712,0.15807
2015,5th Quintile,West,CDU/CSU,0.26280,1177,4407,0.24981,0.27580
2015,5th Quintile,West,FDP,0.02681,138,4407,0.02204,0.03158
2015,5th Quintile,West,Bündnis90/Grüne,0.10904,471,4407,0.09984,0.11824
2015,5th Quintile,West,PDS/Linke,0.01233,50,4407,0.00908,0.01559
2015,5th Quintile,West,AfD,0.00834,38,4407,0.00566,0.01103
2015,5th Quintile,West,Party combinations,0.00957,36,4407,0.00669,0.01244
2015,5th Quintile,East,Not leaning towards specific party,0.48042,298,572,0.43944,0.52140
2015,5th Quintile,East,SPD,0.13426,67,572,0.10630,0.16223
2015,5th Quintile,East,CDU/CSU,0.19717,121,572,0.16453,0.22980
2015,5th Quintile,East,Bündnis90/Grüne,0.05845,32,572,0.03921,0.07770
2015,5th Quintile,East,PDS/Linke,0.07152,54,572,0.05038,0.09266
2016,1st Quintile,West,Not leaning towards specific party,0.69917,2769,3702,0.68440,0.71395
2016,1st Quintile,West,SPD,0.10623,344,3702,0.09631,0.11616
2016,1st Quintile,West,CDU/CSU,0.09434,312,3702,0.08492,0.10375
2016,1st Quintile,West,Bündnis90/Grüne,0.04527,137,3702,0.03857,0.05197
2016,1st Quintile,West,PDS/Linke,0.02069,78,3702,0.01610,0.02527
2016,1st Quintile,West,AfD,0.01594,62,3702,0.01190,0.01997
2016,1st Quintile,East,Not leaning towards specific party,0.74470,950,1227,0.72030,0.76911
2016,1st Quintile,East,SPD,0.02922,40,1227,0.01979,0.03864
2016,1st Quintile,East,CDU/CSU,0.05427,77,1227,0.04159,0.06695
2016,1st Quintile,East,Bündnis90/Grüne,0.02495,33,1227,0.01622,0.03368
2016,1st Quintile,East,PDS/Linke,0.07253,70,1227,0.05801,0.08705
2016,1st Quintile,East,AfD,0.04157,57,1227,0.03040,0.05274
2016,2nd Quintile,West,Not leaning towards specific party,0.65045,2512,3639,0.63496,0.66595
2016,2nd Quintile,West,SPD,0.11640,379,3639,0.10598,0.12682
2016,2nd Quintile,West,CDU/CSU,0.14279,445,3639,0.13142,0.15416
2016,2nd Quintile,West,Bündnis90/Grüne,0.03411,166,3639,0.02821,0.04001
2016,2nd Quintile,West,PDS/Linke,0.01978,69,3639,0.01526,0.02431
2016,2nd Quintile,West,AfD,0.02078,68,3639,0.01614,0.02541
2016,2nd Quintile,East,Not leaning towards specific party,0.71821,959,1295,0.69370,0.74272
2016,2nd Quintile,East,SPD,0.05085,71,1295,0.03888,0.06282
2016,2nd Quintile,East,CDU/CSU,0.08846,110,1295,0.07299,0.10393
2016,2nd Quintile,East,PDS/Linke,0.08129,113,1295,0.06640,0.09618
2016,2nd Quintile,East,AfD,0.03630,42,1295,0.02611,0.04649
2016,3rd Quintile,West,Not leaning towards specific party,0.56751,2103,3478,0.55104,0.58398
2016,3rd Quintile,West,SPD,0.12742,391,3478,0.11634,0.13850
2016,3rd Quintile,West,CDU/CSU,0.18434,591,3478,0.17145,0.19723
2016,3rd Quintile,West,FDP,0.01018,33,3478,0.00684,0.01351
2016,3rd Quintile,West,Bündnis90/Grüne,0.07183,236,3478,0.06325,0.08041
2016,3rd Quintile,West,PDS/Linke,0.01030,49,3478,0.00694,0.01365
2016,3rd Quintile,West,AfD,0.01950,75,3478,0.01490,0.02410
2016,3rd Quintile,East,Not leaning towards specific party,0.63281,641,1032,0.60339,0.66224
2016,3rd Quintile,East,SPD,0.05767,80,1032,0.04344,0.07190
2016,3rd Quintile,East,CDU/CSU,0.12440,134,1032,0.10425,0.14454
2016,3rd Quintile,East,Bündnis90/Grüne,0.02410,36,1032,0.01473,0.03346
2016,3rd Quintile,East,PDS/Linke,0.07581,91,1032,0.05965,0.09197
2016,3rd Quintile,East,AfD,0.06235,50,1032,0.04759,0.07711
2016,4th Quintile,West,Not leaning towards specific party,0.51913,2019,3746,0.50313,0.53513
2016,4th Quintile,West,SPD,0.14185,476,3746,0.13067,0.15302
2016,4th Quintile,West,CDU/CSU,0.19121,735,3746,0.17862,0.20381
2016,4th Quintile,West,FDP,0.00685,37,3746,0.00421,0.00949
2016,4th Quintile,West,Bündnis90/Grüne,0.08683,342,3746,0.07781,0.09585
2016,4th Quintile,West,PDS/Linke,0.01575,67,3746,0.01176,0.01973
2016,4th Quintile,West,AfD,0.01905,70,3746,0.01468,0.02343
2016,4th Quintile,East,Not leaning towards specific party,0.62629,484,722,0.59097,0.66160
2016,4th Quintile,East,SPD,0.07834,61,722,0.05873,0.09796
2016,4th Quintile,East,CDU/CSU,0.14290,116,722,0.11736,0.16845
2016,4th Quintile,East,PDS/Linke,0.07583,61,722,0.05651,0.09516
2016,5th Quintile,West,Not leaning towards specific party,0.46454,1888,4235,0.44952,0.47956
2016,5th Quintile,West,SPD,0.12347,575,4235,0.11356,0.13338
2016,5th Quintile,West,CDU/CSU,0.23405,1031,4235,0.22130,0.24681
2016,5th Quintile,West,FDP,0.03248,145,4235,0.02714,0.03782
2016,5th Quintile,West,Bündnis90/Grüne,0.10650,471,4235,0.09721,0.11580
2016,5th Quintile,West,PDS/Linke,0.01116,46,4235,0.00800,0.01433
2016,5th Quintile,West,AfD,0.01165,48,4235,0.00842,0.01488
2016,5th Quintile,West,Others,0.01014,31,4235,0.00712,0.01315
2016,5th Quintile,East,Not leaning towards specific party,0.51716,292,526,0.47442,0.55991
2016,5th Quintile,East,SPD,0.10880,46,526,0.08217,0.13544
2016,5th Quintile,East,CDU/CSU,0.16522,102,526,0.13345,0.19699
2016,5th Quintile,East,Bündnis90/Grüne,0.04288,31,526,0.02555,0.06021
2016,5th Quintile,East,PDS/Linke,0.10345,55,526,0.07740,0.12950
2017,1st Quintile,West,Not leaning towards specific party,0.66973,3520,4679,0.65625,0.68320
2017,1st Quintile,West,SPD,0.12615,374,4679,0.11664,0.13567
2017,1st Quintile,West,CDU/CSU,0.10965,488,4679,0.10069,0.11860
2017,1st Quintile,West,Bündnis90/Grüne,0.02750,138,4679,0.02282,0.03219
2017,1st Quintile,West,PDS/Linke,0.03273,105,4679,0.02763,0.03783
2017,1st Quintile,West,AfD,0.01529,54,4679,0.01178,0.01881
2017,1st Quintile,East,Not leaning towards specific party,0.75569,1129,1372,0.73295,0.77844
2017,1st Quintile,East,SPD,0.04107,53,1372,0.03056,0.05157
2017,1st Quintile,East,CDU/CSU,0.04510,81,1372,0.03411,0.05608
2017,1st Quintile,East,PDS/Linke,0.07022,67,1372,0.05670,0.08375
2017,1st Quintile,East,AfD,0.05136,42,1372,0.03967,0.06304
2017,2nd Quintile,West,Not leaning towards specific party,0.63693,2357,3478,0.62094,0.65291
2017,2nd Quintile,West,SPD,0.14350,442,3478,0.13185,0.15515
2017,2nd Quintile,West,CDU/CSU,0.14467,446,3478,0.13298,0.15637
2017,2nd Quintile,West,Bündnis90/Grüne,0.02699,103,3478,0.02161,0.03238
2017,2nd Quintile,West,PDS/Linke,0.01214,74,3478,0.00850,0.01578
2017,2nd Quintile,West,AfD,0.01772,56,3478,0.01333,0.02210
2017,2nd Quintile,East,Not leaning towards specific party,0.67093,874,1240,0.64477,0.69709
2017,2nd Quintile,East,SPD,0.06686,98,1240,0.05295,0.08077
2017,2nd Quintile,East,CDU/CSU,0.10555,120,1240,0.08844,0.12266
2017,2nd Quintile,East,PDS/Linke,0.08332,98,1240,0.06793,0.09871
2017,2nd Quintile,East,AfD,0.02808,50,1240,0.01888,0.03728
2017,3rd Quintile,West,Not leaning towards specific party,0.57781,2077,3342,0.56106,0.59455
2017,3rd Quintile,West,SPD,0.15015,417,3342,0.13804,0.16227
2017,3rd Quintile,West,CDU/CSU,0.16674,529,3342,0.15410,0.17938
2017,3rd Quintile,West,FDP,0.01334,32,3342,0.00945,0.01723
2017,3rd Quintile,West,Bündnis90/Grüne,0.04922,195,3342,0.04189,0.05656
2017,3rd Quintile,West,PDS/Linke,0.01245,43,3342,0.00869,0.01621
2017,3rd Quintile,West,AfD,0.01926,49,3342,0.01460,0.02392
2017,3rd Quintile,East,Not leaning towards specific party,0.58479,608,901,0.55259,0.61698
2017,3rd Quintile,East,SPD,0.11708,101,901,0.09607,0.13808
2017,3rd Quintile,East,CDU/CSU,0.12404,108,901,0.10251,0.14558
2017,3rd Quintile,East,PDS/Linke,0.07126,84,901,0.05445,0.08807
2017,4th Quintile,West,Not leaning towards specific party,0.51056,1888,3550,0.49411,0.52700
2017,4th Quintile,West,SPD,0.16745,515,3550,0.15516,0.17973
2017,4th Quintile,West,CDU/CSU,0.18662,685,3550,0.17381,0.19944
2017,4th Quintile,West,FDP,0.01256,60,3550,0.00889,0.01622
2017,4th Quintile,West,Bündnis90/Grüne,0.07056,283,3550,0.06214,0.07899
2017,4th Quintile,West,PDS/Linke,0.01702,60,3550,0.01276,0.02128
2017,4th Quintile,West,AfD,0.01868,59,3550,0.01422,0.02313
2017,4th Quintile,East,Not leaning towards specific party,0.67059,449,642,0.63421,0.70698
2017,4th Quintile,East,SPD,0.06723,56,642,0.04784,0.08661
2017,4th Quintile,East,CDU/CSU,0.10232,93,642,0.07886,0.12578
2017,4th Quintile,East,PDS/Linke,0.06957,44,642,0.04988,0.08927
2017,5th Quintile,West,Not leaning towards specific party,0.45474,1718,3879,0.43907,0.47041
2017,5th Quintile,West,SPD,0.14418,583,3879,0.13313,0.15524
2017,5th Quintile,West,CDU/CSU,0.22749,926,3879,0.21430,0.24069
2017,5th Quintile,West,FDP,0.03657,170,3879,0.03066,0.04248
2017,5th Quintile,West,Bündnis90/Grüne,0.08690,371,3879,0.07803,0.09576
2017,5th Quintile,West,PDS/Linke,0.01625,53,3879,0.01227,0.02023
2017,5th Quintile,West,AfD,0.01931,58,3879,0.01498,0.02364
2017,5th Quintile,East,Not leaning towards specific party,0.49310,279,504,0.44941,0.53679
2017,5th Quintile,East,SPD,0.11555,57,504,0.08762,0.14349
2017,5th Quintile,East,CDU/CSU,0.20791,110,504,0.17244,0.24337
2017,5th Quintile,East,PDS/Linke,0.07355,58,504,0.05074,0.09636
2018,1st Quintile,West,Not leaning towards specific party,0.65512,4064,5435,0.64248,0.66776
2018,1st Quintile,West,SPD,0.10298,362,5435,0.09490,0.11106
2018,1st Quintile,West,CDU/CSU,0.11160,561,5435,0.10323,0.11997
2018,1st Quintile,West,FDP,0.01311,35,5435,0.01009,0.01613
2018,1st Quintile,West,Bündnis90/Grüne,0.04627,218,5435,0.04068,0.05185
2018,1st Quintile,West,PDS/Linke,0.03607,113,5435,0.03111,0.04103
2018,1st Quintile,West,AfD,0.02443,82,5435,0.02033,0.02854
2018,1st Quintile,East,Not leaning towards specific party,0.72670,1276,1603,0.70487,0.74852
2018,1st Quintile,East,SPD,0.02635,34,1603,0.01850,0.03419
2018,1st Quintile,East,CDU/CSU,0.04451,110,1603,0.03441,0.05461
2018,1st Quintile,East,Bündnis90/Grüne,0.03486,37,1603,0.02588,0.04384
2018,1st Quintile,East,PDS/Linke,0.07575,80,1603,0.06280,0.08871
2018,1st Quintile,East,AfD,0.06318,66,1603,0.05127,0.07509
2018,2nd Quintile,West,Not leaning towards specific party,0.60793,2465,3744,0.59229,0.62357
2018,2nd Quintile,West,SPD,0.14471,422,3744,0.13344,0.15598
2018,2nd Quintile,West,CDU/CSU,0.14105,437,3744,0.12989,0.15220
2018,2nd Quintile,West,FDP,0.01251,44,3744,0.00895,0.01607
2018,2nd Quintile,West,Bündnis90/Grüne,0.03970,182,3744,0.03344,0.04595
2018,2nd Quintile,West,PDS/Linke,0.02541,92,3744,0.02037,0.03045
2018,2nd Quintile,West,AfD,0.02062,102,3744,0.01607,0.02517
2018,2nd Quintile,East,Not leaning towards specific party,0.71044,980,1390,0.68658,0.73429
2018,2nd Quintile,East,SPD,0.04952,75,1390,0.03811,0.06093
2018,2nd Quintile,East,CDU/CSU,0.09879,123,1390,0.08310,0.11448
2018,2nd Quintile,East,Bündnis90/Grüne,0.01556,35,1390,0.00905,0.02206
2018,2nd Quintile,East,PDS/Linke,0.07771,129,1390,0.06363,0.09178
