year,bula_h,pgisced97,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2018,Brandenburg,Upper Secondary Level,CDU/CSU,0.08007,38,438,0.05463,0.10552
2018,Brandenburg,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.84498,57,57,0.75019,0.93978
2018,Brandenburg,First Stage of Tertiary Education,Not leaning towards specific party,0.61978,40,40,0.46742,0.77213
2018,Brandenburg,Second Stage of Tertiary Education,Not leaning towards specific party,0.53118,128,193,0.46059,0.60177
2018,Brandenburg,Second Stage of Tertiary Education,CDU/CSU,0.13639,33,193,0.08785,0.18494
2018,Brandenburg,Second Stage of Tertiary Education,PDS/Linke,0.11347,32,193,0.06860,0.15833
2018,Mecklenburg-Western Pomerania,Lower Secondary Level,Not leaning towards specific party,0.72758,37,37,0.58215,0.87301
2018,Mecklenburg-Western Pomerania,Upper Secondary Level,Not leaning towards specific party,0.69176,207,207,0.62870,0.75482
2018,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Not leaning towards specific party,0.40938,73,105,0.31488,0.50389
2018,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,CDU/CSU,0.21872,32,105,0.13927,0.29817
2018,Saxony,Primary Level,Not leaning towards specific party,0.97964,50,50,0.94009,1.01918
2018,Saxony,Lower Secondary Level,Not leaning towards specific party,0.76614,109,109,0.68631,0.84597
2018,Saxony,Upper Secondary Level,Not leaning towards specific party,0.70069,582,780,0.66853,0.73285
2018,Saxony,Upper Secondary Level,CDU/CSU,0.07448,67,780,0.05604,0.09292
2018,Saxony,Upper Secondary Level,PDS/Linke,0.06821,65,780,0.05051,0.08592
2018,Saxony,Upper Secondary Level,AfD,0.08976,66,780,0.06968,0.10983
2018,Saxony,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.67346,52,52,0.54475,0.80216
2018,Saxony,First Stage of Tertiary Education,Not leaning towards specific party,0.56260,68,68,0.44382,0.68138
2018,Saxony,Second Stage of Tertiary Education,Not leaning towards specific party,0.49068,239,366,0.43939,0.54197
2018,Saxony,Second Stage of Tertiary Education,SPD,0.09655,31,366,0.06625,0.12685
2018,Saxony,Second Stage of Tertiary Education,CDU/CSU,0.13922,56,366,0.10370,0.17473
2018,Saxony,Second Stage of Tertiary Education,PDS/Linke,0.08881,40,366,0.05963,0.11800
2018,Saxony-Anhalt,Primary Level,Not leaning towards specific party,0.98876,44,44,0.95725,1.02027
2018,Saxony-Anhalt,Lower Secondary Level,Not leaning towards specific party,0.75886,79,79,0.66393,0.85380
2018,Saxony-Anhalt,Upper Secondary Level,Not leaning towards specific party,0.74538,377,409,0.70311,0.78765
2018,Saxony-Anhalt,Upper Secondary Level,CDU/CSU,0.06691,32,409,0.04266,0.09116
2018,Saxony-Anhalt,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.70092,41,41,0.55903,0.84281
2018,Saxony-Anhalt,First Stage of Tertiary Education,Not leaning towards specific party,0.53035,43,43,0.37941,0.68129
2018,Saxony-Anhalt,Second Stage of Tertiary Education,Not leaning towards specific party,0.56252,117,187,0.49122,0.63381
2018,Saxony-Anhalt,Second Stage of Tertiary Education,CDU/CSU,0.15496,37,187,0.10295,0.20696
2018,Saxony-Anhalt,Second Stage of Tertiary Education,PDS/Linke,0.15311,33,187,0.10136,0.20487
2018,Thuringa,Lower Secondary Level,Not leaning towards specific party,0.76805,63,63,0.66299,0.87311
2018,Thuringa,Upper Secondary Level,Not leaning towards specific party,0.70275,382,464,0.66112,0.74438
2018,Thuringa,Upper Secondary Level,CDU/CSU,0.10002,48,464,0.07269,0.12734
2018,Thuringa,Upper Secondary Level,AfD,0.07854,34,464,0.05403,0.10304
2018,Thuringa,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.84463,41,41,0.73237,0.95689
2018,Thuringa,First Stage of Tertiary Education,Not leaning towards specific party,0.44993,37,37,0.28742,0.61245
2018,Thuringa,Second Stage of Tertiary Education,Not leaning towards specific party,0.54559,124,192,0.47497,0.61620
2018,Thuringa,Second Stage of Tertiary Education,CDU/CSU,0.17046,35,192,0.11713,0.22380
2018,Thuringa,Second Stage of Tertiary Education,PDS/Linke,0.14152,33,192,0.09209,0.19096
2019,Schleswig-Holstein,Lower Secondary Level,Not leaning towards specific party,0.58179,69,69,0.46454,0.69903
2019,Schleswig-Holstein,Upper Secondary Level,Not leaning towards specific party,0.55606,231,378,0.50590,0.60621
2019,Schleswig-Holstein,Upper Secondary Level,SPD,0.15819,52,378,0.12136,0.19503
2019,Schleswig-Holstein,Upper Secondary Level,CDU/CSU,0.12381,62,378,0.09056,0.15706
2019,Schleswig-Holstein,Upper Secondary Level,Bündnis90/Grüne,0.07583,33,378,0.04911,0.10255
2019,Schleswig-Holstein,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.46356,49,49,0.32248,0.60463
2019,Schleswig-Holstein,First Stage of Tertiary Education,Not leaning towards specific party,0.58442,37,37,0.42343,0.74541
2019,Schleswig-Holstein,Second Stage of Tertiary Education,Not leaning towards specific party,0.48896,80,180,0.41573,0.56220
2019,Schleswig-Holstein,Second Stage of Tertiary Education,CDU/CSU,0.16912,48,180,0.11420,0.22403
2019,Schleswig-Holstein,Second Stage of Tertiary Education,Bündnis90/Grüne,0.18068,52,180,0.12432,0.23705
2019,Hamburg,Upper Secondary Level,Not leaning towards specific party,0.47108,99,99,0.37225,0.56991
2019,Hamburg,Second Stage of Tertiary Education,Not leaning towards specific party,0.40642,78,120,0.31817,0.49467
2019,Hamburg,Second Stage of Tertiary Education,Bündnis90/Grüne,0.19483,42,120,0.12367,0.26600
2019,Lower Saxony,No answer / don't know,Not leaning towards specific party,0.78555,45,45,0.66428,0.90683
2019,Lower Saxony,Primary Level,Not leaning towards specific party,0.78949,42,42,0.66470,0.91428
2019,Lower Saxony,Lower Secondary Level,Not leaning towards specific party,0.68848,225,289,0.63499,0.74197
2019,Lower Saxony,Lower Secondary Level,SPD,0.12031,31,289,0.08273,0.15788
2019,Lower Saxony,Lower Secondary Level,CDU/CSU,0.11552,33,289,0.07860,0.15243
2019,Lower Saxony,Upper Secondary Level,Not leaning towards specific party,0.53687,607,1029,0.50639,0.56735
2019,Lower Saxony,Upper Secondary Level,SPD,0.17094,157,1029,0.14793,0.19395
2019,Lower Saxony,Upper Secondary Level,CDU/CSU,0.17523,168,1029,0.15199,0.19847
2019,Lower Saxony,Upper Secondary Level,Bündnis90/Grüne,0.04213,65,1029,0.02985,0.05441
2019,Lower Saxony,Upper Secondary Level,AfD,0.03771,32,1029,0.02606,0.04935
2019,Lower Saxony,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.52129,118,149,0.44080,0.60177
2019,Lower Saxony,Post-secondary Non-tertiary Level,CDU/CSU,0.11058,31,149,0.06006,0.16111
2019,Lower Saxony,First Stage of Tertiary Education,Not leaning towards specific party,0.44398,53,53,0.30893,0.57902
2019,Lower Saxony,Second Stage of Tertiary Education,Not leaning towards specific party,0.45830,251,516,0.41527,0.50134
2019,Lower Saxony,Second Stage of Tertiary Education,SPD,0.10135,57,516,0.07528,0.12741
2019,Lower Saxony,Second Stage of Tertiary Education,CDU/CSU,0.22001,127,516,0.18423,0.25579
2019,Lower Saxony,Second Stage of Tertiary Education,Bündnis90/Grüne,0.14310,81,516,0.11286,0.17335
2019,Bremen,Upper Secondary Level,Not leaning towards specific party,0.61429,46,46,0.47207,0.75651
2019,North Rhine-Westphalia,No answer / don't know,Not leaning towards specific party,0.67365,110,110,0.58563,0.76168
2019,North Rhine-Westphalia,Pre-primary Level,Not leaning towards specific party,0.56089,58,58,0.43206,0.68973
2019,North Rhine-Westphalia,Primary Level,Not leaning towards specific party,0.80835,103,103,0.73196,0.88473
2019,North Rhine-Westphalia,Lower Secondary Level,Not leaning towards specific party,0.76195,403,508,0.72488,0.79902
2019,North Rhine-Westphalia,Lower Secondary Level,SPD,0.10360,60,508,0.07707,0.13012
2019,North Rhine-Westphalia,Lower Secondary Level,CDU/CSU,0.08816,45,508,0.06348,0.11284
2019,North Rhine-Westphalia,Upper Secondary Level,Not leaning towards specific party,0.59764,1264,2188,0.57708,0.61819
2019,North Rhine-Westphalia,Upper Secondary Level,SPD,0.12444,254,2188,0.11061,0.13827
2019,North Rhine-Westphalia,Upper Secondary Level,CDU/CSU,0.15928,366,2188,0.14394,0.17462
2019,North Rhine-Westphalia,Upper Secondary Level,FDP,0.01705,52,2188,0.01163,0.02248
2019,North Rhine-Westphalia,Upper Secondary Level,Bündnis90/Grüne,0.03608,128,2188,0.02827,0.04390
2019,North Rhine-Westphalia,Upper Secondary Level,PDS/Linke,0.01768,47,2188,0.01216,0.02321
2019,North Rhine-Westphalia,Upper Secondary Level,AfD,0.03843,77,2188,0.03037,0.04648
2019,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.57830,340,555,0.53718,0.61942
2019,North Rhine-Westphalia,Post-secondary Non-tertiary Level,SPD,0.10182,62,555,0.07664,0.12700
2019,North Rhine-Westphalia,Post-secondary Non-tertiary Level,CDU/CSU,0.16305,82,555,0.13229,0.19381
2019,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Bündnis90/Grüne,0.09053,71,555,0.06664,0.11443
2019,North Rhine-Westphalia,First Stage of Tertiary Education,Not leaning towards specific party,0.34781,114,243,0.28780,0.40782
2019,North Rhine-Westphalia,First Stage of Tertiary Education,SPD,0.20670,46,243,0.15568,0.25772
2019,North Rhine-Westphalia,First Stage of Tertiary Education,CDU/CSU,0.25472,83,243,0.19983,0.30962
2019,North Rhine-Westphalia,Second Stage of Tertiary Education,Not leaning towards specific party,0.38687,491,1270,0.36008,0.41367
2019,North Rhine-Westphalia,Second Stage of Tertiary Education,SPD,0.09038,114,1270,0.07461,0.10616
2019,North Rhine-Westphalia,Second Stage of Tertiary Education,CDU/CSU,0.20380,283,1270,0.18163,0.22596
2019,North Rhine-Westphalia,Second Stage of Tertiary Education,FDP,0.04205,70,1270,0.03101,0.05310
2019,North Rhine-Westphalia,Second Stage of Tertiary Education,Bündnis90/Grüne,0.21327,270,1270,0.19073,0.23581
2019,North Rhine-Westphalia,Second Stage of Tertiary Education,PDS/Linke,0.03786,42,1270,0.02736,0.04837
2019,Hesse,Lower Secondary Level,Not leaning towards specific party,0.75106,107,107,0.66874,0.83337
2019,Hesse,Upper Secondary Level,Not leaning towards specific party,0.60851,391,613,0.56984,0.64718
2019,Hesse,Upper Secondary Level,SPD,0.08985,66,613,0.06719,0.11251
2019,Hesse,Upper Secondary Level,CDU/CSU,0.12192,90,613,0.09599,0.14784
2019,Hesse,Upper Secondary Level,Bündnis90/Grüne,0.08918,66,613,0.06660,0.11176
2019,Hesse,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.60913,88,88,0.50659,0.71166
2019,Hesse,First Stage of Tertiary Education,Not leaning towards specific party,0.53174,39,39,0.37308,0.69040
2019,Hesse,Second Stage of Tertiary Education,Not leaning towards specific party,0.43961,216,483,0.39530,0.48392
2019,Hesse,Second Stage of Tertiary Education,SPD,0.07896,49,483,0.05488,0.10303
2019,Hesse,Second Stage of Tertiary Education,CDU/CSU,0.12590,75,483,0.09628,0.15552
2019,Hesse,Second Stage of Tertiary Education,FDP,0.04379,38,483,0.02552,0.06205
2019,Hesse,Second Stage of Tertiary Education,Bündnis90/Grüne,0.20460,105,483,0.16859,0.24062
2019,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not leaning towards specific party,0.73920,160,160,0.67096,0.80745
2019,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not leaning towards specific party,0.62847,392,591,0.58948,0.66746
2019,"Rhineland-Palatinate, Saarland",Upper Secondary Level,SPD,0.10124,63,591,0.07690,0.12558
2019,"Rhineland-Palatinate, Saarland",Upper Secondary Level,CDU/CSU,0.15314,98,591,0.12408,0.18220
2019,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Bündnis90/Grüne,0.04561,38,591,0.02878,0.06245
2019,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Not leaning towards specific party,0.51710,61,61,0.39065,0.64354
2019,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Not leaning towards specific party,0.53392,43,43,0.38306,0.68479
2019,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Not leaning towards specific party,0.34880,121,261,0.29087,0.40674
2019,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,SPD,0.11761,31,261,0.07845,0.15677
2019,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,CDU/CSU,0.18980,57,261,0.14214,0.23747
2019,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Bündnis90/Grüne,0.22615,52,261,0.17530,0.27700
2019,Baden-Wuerttemberg,No answer / don't know,Not leaning towards specific party,0.75782,45,45,0.63123,0.88440
2019,Baden-Wuerttemberg,Lower Secondary Level,Not leaning towards specific party,0.64931,163,163,0.57583,0.72279
2019,Baden-Wuerttemberg,Upper Secondary Level,Not leaning towards specific party,0.57441,607,1091,0.54506,0.60377
2019,Baden-Wuerttemberg,Upper Secondary Level,SPD,0.07654,88,1091,0.06076,0.09233
2019,Baden-Wuerttemberg,Upper Secondary Level,CDU/CSU,0.15077,186,1091,0.12952,0.17201
2019,Baden-Wuerttemberg,Upper Secondary Level,FDP,0.02085,31,1091,0.01236,0.02933
2019,Baden-Wuerttemberg,Upper Secondary Level,Bündnis90/Grüne,0.12134,146,1091,0.10196,0.14073
2019,Baden-Wuerttemberg,Upper Secondary Level,AfD,0.02952,33,1091,0.01947,0.03956
2019,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.43932,112,155,0.36094,0.51771
2019,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Bündnis90/Grüne,0.14551,43,155,0.08982,0.20120
2019,Baden-Wuerttemberg,First Stage of Tertiary Education,Not leaning towards specific party,0.49266,85,158,0.41446,0.57086
2019,Baden-Wuerttemberg,First Stage of Tertiary Education,CDU/CSU,0.16136,42,158,0.10382,0.21890
2019,Baden-Wuerttemberg,First Stage of Tertiary Education,Bündnis90/Grüne,0.13022,31,158,0.07758,0.18286
2019,Baden-Wuerttemberg,Second Stage of Tertiary Education,Not leaning towards specific party,0.41818,328,822,0.38444,0.45192
2019,Baden-Wuerttemberg,Second Stage of Tertiary Education,SPD,0.07296,58,822,0.05517,0.09075
2019,Baden-Wuerttemberg,Second Stage of Tertiary Education,CDU/CSU,0.14778,154,822,0.12350,0.17205
2019,Baden-Wuerttemberg,Second Stage of Tertiary Education,FDP,0.03539,40,822,0.02275,0.04803
2019,Baden-Wuerttemberg,Second Stage of Tertiary Education,Bündnis90/Grüne,0.27506,242,822,0.24451,0.30560
2019,Bavaria,No answer / don't know,Not leaning towards specific party,0.62775,37,37,0.46984,0.78566
2019,Bavaria,Primary Level,Not leaning towards specific party,0.74563,36,36,0.60135,0.88992
2019,Bavaria,Lower Secondary Level,Not leaning towards specific party,0.63756,222,282,0.58135,0.69377
2019,Bavaria,Lower Secondary Level,CDU/CSU,0.19611,60,282,0.14968,0.24253
2019,Bavaria,Upper Secondary Level,Not leaning towards specific party,0.61668,1048,1710,0.59363,0.63973
2019,Bavaria,Upper Secondary Level,SPD,0.05783,100,1710,0.04677,0.06890
2019,Bavaria,Upper Secondary Level,CDU/CSU,0.18026,329,1710,0.16204,0.19849
2019,Bavaria,Upper Secondary Level,Bündnis90/Grüne,0.06604,147,1710,0.05427,0.07782
2019,Bavaria,Upper Secondary Level,AfD,0.03361,47,1710,0.02506,0.04215
2019,Bavaria,Upper Secondary Level,Others,0.01796,39,1710,0.01166,0.02426
2019,Bavaria,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.57054,162,252,0.50930,0.63178
2019,Bavaria,Post-secondary Non-tertiary Level,CDU/CSU,0.06739,39,252,0.03638,0.09841
2019,Bavaria,Post-secondary Non-tertiary Level,Bündnis90/Grüne,0.23261,51,252,0.18034,0.28488
2019,Bavaria,First Stage of Tertiary Education,Not leaning towards specific party,0.46413,113,197,0.39431,0.53395
2019,Bavaria,First Stage of Tertiary Education,CDU/CSU,0.21935,84,197,0.16142,0.27728
2019,Bavaria,Second Stage of Tertiary Education,Not leaning towards specific party,0.45534,469,986,0.42424,0.48644
2019,Bavaria,Second Stage of Tertiary Education,SPD,0.05254,60,986,0.03861,0.06647
2019,Bavaria,Second Stage of Tertiary Education,CDU/CSU,0.15487,185,986,0.13228,0.17747
2019,Bavaria,Second Stage of Tertiary Education,FDP,0.04650,45,986,0.03335,0.05965
2019,Bavaria,Second Stage of Tertiary Education,Bündnis90/Grüne,0.20098,227,986,0.17596,0.22601
2019,Berlin,Lower Secondary Level,Not leaning towards specific party,0.66238,41,41,0.51583,0.80893
2019,Berlin,Upper Secondary Level,Not leaning towards specific party,0.51984,179,287,0.46194,0.57774
2019,Berlin,Upper Secondary Level,SPD,0.10948,34,287,0.07329,0.14567
2019,Berlin,Upper Secondary Level,Bündnis90/Grüne,0.08782,33,287,0.05502,0.12063
2019,Berlin,Upper Secondary Level,PDS/Linke,0.12212,41,287,0.08417,0.16007
2019,Berlin,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.50923,40,40,0.35233,0.66613
2019,Berlin,Second Stage of Tertiary Education,Not leaning towards specific party,0.39419,160,420,0.34740,0.44098
2019,Berlin,Second Stage of Tertiary Education,SPD,0.09135,44,420,0.06376,0.11894
2019,Berlin,Second Stage of Tertiary Education,CDU/CSU,0.09609,37,420,0.06787,0.12431
2019,Berlin,Second Stage of Tertiary Education,Bündnis90/Grüne,0.21904,134,420,0.17943,0.25864
2019,Berlin,Second Stage of Tertiary Education,PDS/Linke,0.11063,45,420,0.08060,0.14067
2019,Brandenburg,Lower Secondary Level,Not leaning towards specific party,0.85415,75,75,0.77373,0.93457
2019,Brandenburg,Upper Secondary Level,Not leaning towards specific party,0.72839,375,445,0.68701,0.76976
2019,Brandenburg,Upper Secondary Level,CDU/CSU,0.11759,38,445,0.08762,0.14755
2019,Brandenburg,Upper Secondary Level,AfD,0.04460,32,445,0.02540,0.06380
2019,Brandenburg,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.77465,47,47,0.65391,0.89539
2019,Brandenburg,First Stage of Tertiary Education,Not leaning towards specific party,0.62950,49,49,0.49287,0.76612
2019,Brandenburg,Second Stage of Tertiary Education,Not leaning towards specific party,0.55572,130,241,0.49286,0.61859
2019,Brandenburg,Second Stage of Tertiary Education,CDU/CSU,0.13853,41,241,0.09482,0.18223
2019,Brandenburg,Second Stage of Tertiary Education,Bündnis90/Grüne,0.07226,34,241,0.03951,0.10502
2019,Brandenburg,Second Stage of Tertiary Education,PDS/Linke,0.12137,36,241,0.08006,0.16269
2019,Mecklenburg-Western Pomerania,Lower Secondary Level,Not leaning towards specific party,0.86533,31,31,0.74318,0.98749
2019,Mecklenburg-Western Pomerania,Upper Secondary Level,Not leaning towards specific party,0.67921,197,197,0.61386,0.74456
2019,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,Not leaning towards specific party,0.64238,31,31,0.47086,0.81389
2019,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Not leaning towards specific party,0.50453,71,104,0.40798,0.60109
2019,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,CDU/CSU,0.18442,33,104,0.10952,0.25932
2019,Saxony,Lower Secondary Level,Not leaning towards specific party,0.69216,72,72,0.58479,0.79954
2019,Saxony,Upper Secondary Level,Not leaning towards specific party,0.70199,512,687,0.66777,0.73622
2019,Saxony,Upper Secondary Level,CDU/CSU,0.05726,58,687,0.03987,0.07465
2019,Saxony,Upper Secondary Level,PDS/Linke,0.06154,51,687,0.04355,0.07952
2019,Saxony,Upper Secondary Level,AfD,0.10656,66,687,0.08347,0.12965
2019,Saxony,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.61785,47,47,0.47743,0.75827
2019,Saxony,First Stage of Tertiary Education,Not leaning towards specific party,0.53098,75,75,0.41727,0.64468
2019,Saxony,Second Stage of Tertiary Education,Not leaning towards specific party,0.48553,227,429,0.43818,0.53288
2019,Saxony,Second Stage of Tertiary Education,SPD,0.08095,34,429,0.05511,0.10679
2019,Saxony,Second Stage of Tertiary Education,CDU/CSU,0.10369,71,429,0.07481,0.13257
2019,Saxony,Second Stage of Tertiary Education,Bündnis90/Grüne,0.08413,44,429,0.05783,0.11042
2019,Saxony,Second Stage of Tertiary Education,PDS/Linke,0.11810,53,429,0.08752,0.14867
2019,Saxony-Anhalt,Lower Secondary Level,Not leaning towards specific party,0.65545,51,51,0.52373,0.78718
2019,Saxony-Anhalt,Upper Secondary Level,Not leaning towards specific party,0.68146,306,345,0.63222,0.73070
2019,Saxony-Anhalt,Upper Secondary Level,CDU/CSU,0.08257,39,345,0.05348,0.11166
2019,Saxony-Anhalt,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.67616,35,35,0.51886,0.83345
2019,Saxony-Anhalt,First Stage of Tertiary Education,Not leaning towards specific party,0.44574,37,37,0.28337,0.60810
2019,Saxony-Anhalt,Second Stage of Tertiary Education,Not leaning towards specific party,0.58742,111,155,0.50966,0.66517
2019,Saxony-Anhalt,Second Stage of Tertiary Education,CDU/CSU,0.12427,44,155,0.07217,0.17637
2019,Thuringa,Lower Secondary Level,Not leaning towards specific party,0.77001,41,41,0.63959,0.90042
2019,Thuringa,Upper Secondary Level,Not leaning towards specific party,0.71075,343,426,0.66764,0.75386
2019,Thuringa,Upper Secondary Level,CDU/CSU,0.11106,42,426,0.08119,0.14093
2019,Thuringa,Upper Secondary Level,AfD,0.07716,41,426,0.05179,0.10252
2019,Thuringa,First Stage of Tertiary Education,Not leaning towards specific party,0.53875,41,41,0.38426,0.69323
2019,Thuringa,Second Stage of Tertiary Education,Not leaning towards specific party,0.55407,101,153,0.47504,0.63309
2019,Thuringa,Second Stage of Tertiary Education,CDU/CSU,0.18581,52,153,0.12397,0.24764
2020,Schleswig-Holstein,Primary Level,Not leaning towards specific party,0.86811,65,65,0.78521,0.95101
2020,Schleswig-Holstein,Lower Secondary Level,Not leaning towards specific party,0.71977,95,95,0.62898,0.81056
2020,Schleswig-Holstein,Upper Secondary Level,Not leaning towards specific party,0.55438,235,370,0.50366,0.60509
2020,Schleswig-Holstein,Upper Secondary Level,SPD,0.13250,48,370,0.09791,0.16709
2020,Schleswig-Holstein,Upper Secondary Level,CDU/CSU,0.14120,53,370,0.10567,0.17674
2020,Schleswig-Holstein,Upper Secondary Level,Bündnis90/Grüne,0.07442,34,370,0.04764,0.10120
2020,Schleswig-Holstein,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.49403,62,62,0.36856,0.61949
2020,Schleswig-Holstein,Second Stage of Tertiary Education,Not leaning towards specific party,0.42327,100,194,0.35356,0.49297
2020,Schleswig-Holstein,Second Stage of Tertiary Education,CDU/CSU,0.22855,49,194,0.16931,0.28779
2020,Schleswig-Holstein,Second Stage of Tertiary Education,Bündnis90/Grüne,0.14766,45,194,0.09761,0.19771
2020,Hamburg,Lower Secondary Level,Not leaning towards specific party,0.61100,38,38,0.45391,0.76809
2020,Hamburg,Upper Secondary Level,Not leaning towards specific party,0.35920,88,124,0.27441,0.44398
2020,Hamburg,Upper Secondary Level,SPD,0.26373,36,124,0.18585,0.34160
2020,Hamburg,Second Stage of Tertiary Education,Not leaning towards specific party,0.33319,80,162,0.26038,0.40600
2020,Hamburg,Second Stage of Tertiary Education,SPD,0.14815,33,162,0.09327,0.20302
2020,Hamburg,Second Stage of Tertiary Education,Bündnis90/Grüne,0.21249,49,162,0.14930,0.27568
2020,Lower Saxony,No answer / don't know,Not leaning towards specific party,0.79436,68,68,0.69758,0.89114
2020,Lower Saxony,Primary Level,Not leaning towards specific party,0.85707,199,199,0.80831,0.90582
2020,Lower Saxony,Lower Secondary Level,Not leaning towards specific party,0.62708,282,349,0.57627,0.67789
2020,Lower Saxony,Lower Secondary Level,SPD,0.17544,34,349,0.13548,0.21541
2020,Lower Saxony,Lower Secondary Level,CDU/CSU,0.07720,33,349,0.04916,0.10524
2020,Lower Saxony,Upper Secondary Level,Not leaning towards specific party,0.51313,650,1061,0.48304,0.54322
2020,Lower Saxony,Upper Secondary Level,SPD,0.17532,166,1061,0.15243,0.19821
2020,Lower Saxony,Upper Secondary Level,CDU/CSU,0.18851,173,1061,0.16496,0.21205
2020,Lower Saxony,Upper Secondary Level,Bündnis90/Grüne,0.05887,72,1061,0.04470,0.07304
2020,Lower Saxony,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.50564,135,171,0.43048,0.58080
2020,Lower Saxony,Post-secondary Non-tertiary Level,CDU/CSU,0.11058,36,171,0.06344,0.15772
2020,Lower Saxony,First Stage of Tertiary Education,Not leaning towards specific party,0.49286,43,43,0.34166,0.64407
2020,Lower Saxony,Second Stage of Tertiary Education,Not leaning towards specific party,0.41625,277,559,0.37534,0.45715
2020,Lower Saxony,Second Stage of Tertiary Education,SPD,0.11233,59,559,0.08613,0.13853
2020,Lower Saxony,Second Stage of Tertiary Education,CDU/CSU,0.23881,123,559,0.20343,0.27418
2020,Lower Saxony,Second Stage of Tertiary Education,Bündnis90/Grüne,0.16057,100,559,0.13011,0.19103
2020,Bremen,Primary Level,Not leaning towards specific party,0.86546,33,33,0.74723,0.98369
2020,Bremen,Upper Secondary Level,Not leaning towards specific party,0.63163,72,72,0.51943,0.74384
2020,North Rhine-Westphalia,No answer / don't know,Not leaning towards specific party,0.67135,197,197,0.60559,0.73711
2020,North Rhine-Westphalia,Pre-primary Level,Not leaning towards specific party,0.67523,64,64,0.55960,0.79087
2020,North Rhine-Westphalia,Primary Level,Not leaning towards specific party,0.85781,342,373,0.82232,0.89330
2020,North Rhine-Westphalia,Primary Level,CDU/CSU,0.05334,31,373,0.03050,0.07617
2020,North Rhine-Westphalia,Lower Secondary Level,Not leaning towards specific party,0.72407,555,687,0.69062,0.75752
2020,North Rhine-Westphalia,Lower Secondary Level,SPD,0.11427,64,687,0.09046,0.13808
2020,North Rhine-Westphalia,Lower Secondary Level,CDU/CSU,0.12545,68,687,0.10066,0.15024
2020,North Rhine-Westphalia,Upper Secondary Level,Not leaning towards specific party,0.58017,1368,2268,0.55986,0.60049
2020,North Rhine-Westphalia,Upper Secondary Level,SPD,0.11946,231,2268,0.10611,0.13281
2020,North Rhine-Westphalia,Upper Secondary Level,CDU/CSU,0.16981,366,2268,0.15435,0.18526
2020,North Rhine-Westphalia,Upper Secondary Level,FDP,0.01560,40,2268,0.01050,0.02070
2020,North Rhine-Westphalia,Upper Secondary Level,Bündnis90/Grüne,0.05665,160,2268,0.04713,0.06616
2020,North Rhine-Westphalia,Upper Secondary Level,PDS/Linke,0.01775,48,2268,0.01232,0.02319
2020,North Rhine-Westphalia,Upper Secondary Level,AfD,0.03311,55,2268,0.02574,0.04047
2020,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.54542,348,582,0.50493,0.58591
2020,North Rhine-Westphalia,Post-secondary Non-tertiary Level,SPD,0.09195,60,582,0.06846,0.11545
2020,North Rhine-Westphalia,Post-secondary Non-tertiary Level,CDU/CSU,0.15790,94,582,0.12825,0.18755
2020,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Bündnis90/Grüne,0.10672,80,582,0.08161,0.13182
2020,North Rhine-Westphalia,First Stage of Tertiary Education,Not leaning towards specific party,0.29271,84,207,0.23057,0.35484
2020,North Rhine-Westphalia,First Stage of Tertiary Education,SPD,0.22234,42,207,0.16556,0.27912
2020,North Rhine-Westphalia,First Stage of Tertiary Education,CDU/CSU,0.28571,81,207,0.22402,0.34740
2020,North Rhine-Westphalia,Second Stage of Tertiary Education,Not leaning towards specific party,0.36102,655,1440,0.33621,0.38584
