"party","year","bildungsniveau","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"Andere","2010","AkademikerIn","Baden-Wuerttemberg","6","0.0103727348780997","0.00257186465543488","0.0181736051007644"
"Andere","2010","AkademikerIn","Bayern","10","","",""
"Andere","2010","AkademikerIn","Saarland","","","",""
"Andere","2010","AkademikerIn","Berlin","3","","",""
"Andere","2010","AkademikerIn","Brandenburg","1","","",""
"Andere","2010","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Andere","2010","AkademikerIn","Sachsen","1","","",""
"Andere","2010","AkademikerIn","Sachsen-Anhalt","","","",""
"Andere","2010","AkademikerIn","Thueringen","","","",""
"keine Parteineigung","2011","(noch) kein Abschluss","Schleswig-Holstein","14","","",""
"keine Parteineigung","2011","(noch) kein Abschluss","Hamburg","3","","",""
"keine Parteineigung","2011","(noch) kein Abschluss","Niedersachsen","42","0.719878088503946","0.598981742672579","0.840774434335313"
"keine Parteineigung","2011","(noch) kein Abschluss","Bremen","3","","",""
"keine Parteineigung","2011","(noch) kein Abschluss","Nordrhein-Westfalen","109","","",""
"keine Parteineigung","2011","(noch) kein Abschluss","Hessen","37","0.67879290020112","0.551879455231326","0.805706345170914"
"keine Parteineigung","2011","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","20","","",""
"keine Parteineigung","2011","(noch) kein Abschluss","Baden-Wuerttemberg","54","0.680439377185536","0.57347035900999","0.787408395361082"
"keine Parteineigung","2011","(noch) kein Abschluss","Bayern","64","0.820177093492039","0.736543278844701","0.903810908139377"
"keine Parteineigung","2011","(noch) kein Abschluss","Saarland","","","",""
"keine Parteineigung","2011","(noch) kein Abschluss","Berlin","7","0.505524879632452","0.274555010583666","0.736494748681238"
"keine Parteineigung","2011","(noch) kein Abschluss","Brandenburg","17","","",""
"keine Parteineigung","2011","(noch) kein Abschluss","Mecklenburg-Vorpommern","11","","",""
"keine Parteineigung","2011","(noch) kein Abschluss","Sachsen","11","","",""
"keine Parteineigung","2011","(noch) kein Abschluss","Sachsen-Anhalt","9","0.975859514641897","0.880730118438631","1.07098891084516"
"keine Parteineigung","2011","(noch) kein Abschluss","Thueringen","7","1","1","1"
"keine Parteineigung","2011","Hauptschule","Schleswig-Holstein","130","","",""
"keine Parteineigung","2011","Hauptschule","Hamburg","29","","",""
"keine Parteineigung","2011","Hauptschule","Niedersachsen","377","0.538376555969398","0.501366588757555","0.575386523181241"
"keine Parteineigung","2011","Hauptschule","Bremen","18","","",""
"keine Parteineigung","2011","Hauptschule","Nordrhein-Westfalen","851","0.560508351002496","0.535646878187097","0.585369823817894"
"keine Parteineigung","2011","Hauptschule","Hessen","235","","",""
"keine Parteineigung","2011","Hauptschule","Rheinland-Pfalz,Saarland","369","0.60573984059476","0.566071107581376","0.645408573608143"
"keine Parteineigung","2011","Hauptschule","Baden-Wuerttemberg","568","0.606913074603165","0.575213150820459","0.638612998385871"
"keine Parteineigung","2011","Hauptschule","Bayern","801","0.630008384797591","0.603992579434292","0.65602419016089"
"keine Parteineigung","2011","Hauptschule","Saarland","","","",""
"keine Parteineigung","2011","Hauptschule","Berlin","68","0.529626329109142","0.443159528113189","0.616093130105096"
"keine Parteineigung","2011","Hauptschule","Brandenburg","160","","",""
"keine Parteineigung","2011","Hauptschule","Mecklenburg-Vorpommern","78","0.778060721627952","0.697416763443129","0.858704679812776"
"keine Parteineigung","2011","Hauptschule","Sachsen","228","","",""
"keine Parteineigung","2011","Hauptschule","Sachsen-Anhalt","169","","",""
"keine Parteineigung","2011","Hauptschule","Thueringen","199","","",""
"keine Parteineigung","2011","Realschule","Schleswig-Holstein","88","0.557974390473174","0.485423509973782","0.630525270972565"
"keine Parteineigung","2011","Realschule","Hamburg","27","","",""
"keine Parteineigung","2011","Realschule","Niedersachsen","320","0.584184256337698","0.542881425702484","0.625487086972912"
"keine Parteineigung","2011","Realschule","Bremen","18","","",""
"keine Parteineigung","2011","Realschule","Nordrhein-Westfalen","443","0.511883380083739","0.4778977840226","0.545868976144878"
"keine Parteineigung","2011","Realschule","Hessen","186","","",""
"keine Parteineigung","2011","Realschule","Rheinland-Pfalz,Saarland","147","","",""
"keine Parteineigung","2011","Realschule","Baden-Wuerttemberg","347","0.622403048551474","0.582915615334586","0.661890481768361"
"keine Parteineigung","2011","Realschule","Bayern","399","0.564513308261729","0.527651195358411","0.601375421165047"
"keine Parteineigung","2011","Realschule","Saarland","","","",""
"keine Parteineigung","2011","Realschule","Berlin","118","","",""
"keine Parteineigung","2011","Realschule","Brandenburg","230","","",""
"keine Parteineigung","2011","Realschule","Mecklenburg-Vorpommern","148","","",""
"keine Parteineigung","2011","Realschule","Sachsen","456","0.768592081194886","0.734240568191619","0.802943594198153"
"keine Parteineigung","2011","Realschule","Sachsen-Anhalt","230","","",""
"keine Parteineigung","2011","Realschule","Thueringen","253","","",""
"keine Parteineigung","2011","(Fach-)Abitur","Schleswig-Holstein","50","0.475471151951286","0.368675093737035","0.582267210165537"
"keine Parteineigung","2011","(Fach-)Abitur","Hamburg","22","","",""
"keine Parteineigung","2011","(Fach-)Abitur","Niedersachsen","88","0.478888063707992","0.408951776604191","0.548824350811792"
"keine Parteineigung","2011","(Fach-)Abitur","Bremen","10","","",""
"keine Parteineigung","2011","(Fach-)Abitur","Nordrhein-Westfalen","331","0.559506516317515","0.520270685638225","0.598742346996805"
"keine Parteineigung","2011","(Fach-)Abitur","Hessen","105","","",""
"keine Parteineigung","2011","(Fach-)Abitur","Rheinland-Pfalz,Saarland","65","0.542466520918041","0.454779531888113","0.630153509947969"
"keine Parteineigung","2011","(Fach-)Abitur","Baden-Wuerttemberg","160","","",""
"keine Parteineigung","2011","(Fach-)Abitur","Bayern","183","","",""
"keine Parteineigung","2011","(Fach-)Abitur","Saarland","","","",""
"keine Parteineigung","2011","(Fach-)Abitur","Berlin","51","0.501443745676045","0.405349005864097","0.597538485487994"
"keine Parteineigung","2011","(Fach-)Abitur","Brandenburg","45","0.718912287586946","0.615078014555693","0.822746560618199"
"keine Parteineigung","2011","(Fach-)Abitur","Mecklenburg-Vorpommern","19","","",""
"keine Parteineigung","2011","(Fach-)Abitur","Sachsen","69","0.593117163084057","0.503332097958762","0.682902228209353"
"keine Parteineigung","2011","(Fach-)Abitur","Sachsen-Anhalt","35","0.451340172833423","0.337960341192635","0.56472000447421"
"keine Parteineigung","2011","(Fach-)Abitur","Thueringen","40","0.581575069817322","0.460718637160987","0.702431502473657"
"keine Parteineigung","2011","AkademikerIn","Schleswig-Holstein","33","0.273210857819156","0.186733741751394","0.359687973886918"
"keine Parteineigung","2011","AkademikerIn","Hamburg","20","","",""
"keine Parteineigung","2011","AkademikerIn","Niedersachsen","115","","",""
"keine Parteineigung","2011","AkademikerIn","Bremen","15","","",""
"keine Parteineigung","2011","AkademikerIn","Nordrhein-Westfalen","293","","",""
"keine Parteineigung","2011","AkademikerIn","Hessen","130","","",""
"keine Parteineigung","2011","AkademikerIn","Rheinland-Pfalz,Saarland","70","0.423352662802281","0.351570144499693","0.49513518110487"
"keine Parteineigung","2011","AkademikerIn","Baden-Wuerttemberg","178","","",""
"keine Parteineigung","2011","AkademikerIn","Bayern","235","","",""
"keine Parteineigung","2011","AkademikerIn","Saarland","","","",""
"keine Parteineigung","2011","AkademikerIn","Berlin","96","0.356610878590275","0.301481481555676","0.411740275624874"
"keine Parteineigung","2011","AkademikerIn","Brandenburg","119","","",""
"keine Parteineigung","2011","AkademikerIn","Mecklenburg-Vorpommern","64","0.47803348783232","0.396447171277652","0.559619804386989"
"keine Parteineigung","2011","AkademikerIn","Sachsen","179","","",""
"keine Parteineigung","2011","AkademikerIn","Sachsen-Anhalt","99","0.472534900886167","0.405172016765846","0.539897785006488"
"keine Parteineigung","2011","AkademikerIn","Thueringen","110","","",""
"SPD","2011","(noch) kein Abschluss","Schleswig-Holstein","6","0.309301245273686","0.128119992836222","0.490482497711151"
"SPD","2011","(noch) kein Abschluss","Hamburg","1","","",""
"SPD","2011","(noch) kein Abschluss","Niedersachsen","1","","",""
"SPD","2011","(noch) kein Abschluss","Bremen","","","",""
"SPD","2011","(noch) kein Abschluss","Nordrhein-Westfalen","18","","",""
"SPD","2011","(noch) kein Abschluss","Hessen","2","","",""
"SPD","2011","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","4","0.268810246103644","0.0983985594961172","0.43922193271117"
"SPD","2011","(noch) kein Abschluss","Baden-Wuerttemberg","3","","",""
"SPD","2011","(noch) kein Abschluss","Bayern","6","0.0575427775694971","0.0068283163822108","0.108257238756783"
"SPD","2011","(noch) kein Abschluss","Saarland","","","",""
"SPD","2011","(noch) kein Abschluss","Berlin","3","","",""
"SPD","2011","(noch) kein Abschluss","Brandenburg","1","","",""
"SPD","2011","(noch) kein Abschluss","Mecklenburg-Vorpommern","1","","",""
"SPD","2011","(noch) kein Abschluss","Sachsen","","","",""
"SPD","2011","(noch) kein Abschluss","Sachsen-Anhalt","1","","",""
"SPD","2011","(noch) kein Abschluss","Thueringen","","","",""
"SPD","2011","Hauptschule","Schleswig-Holstein","45","0.236567727599781","0.181645621912943","0.291489833286618"
"SPD","2011","Hauptschule","Hamburg","24","","",""
"SPD","2011","Hauptschule","Niedersachsen","153","","",""
"SPD","2011","Hauptschule","Bremen","5","0.100837014018703","-0.00189843418384814","0.203572462221255"
"SPD","2011","Hauptschule","Nordrhein-Westfalen","341","0.22181907892191","0.201007729843645","0.242630428000175"
"SPD","2011","Hauptschule","Hessen","92","0.232472247656164","0.191434502748225","0.273509992564104"
"SPD","2011","Hauptschule","Rheinland-Pfalz,Saarland","87","0.1432899085764","0.114849321448327","0.171730495704473"
"SPD","2011","Hauptschule","Baden-Wuerttemberg","101","","",""
"SPD","2011","Hauptschule","Bayern","139","","",""
"SPD","2011","Hauptschule","Saarland","","","",""
"SPD","2011","Hauptschule","Berlin","33","0.236148071136944","0.162571440260382","0.309724702013506"
"SPD","2011","Hauptschule","Brandenburg","23","","",""
"SPD","2011","Hauptschule","Mecklenburg-Vorpommern","11","","",""
"SPD","2011","Hauptschule","Sachsen","24","","",""
"SPD","2011","Hauptschule","Sachsen-Anhalt","21","","",""
"SPD","2011","Hauptschule","Thueringen","21","","",""
"SPD","2011","Realschule","Schleswig-Holstein","26","","",""
"SPD","2011","Realschule","Hamburg","16","","",""
"SPD","2011","Realschule","Niedersachsen","86","0.187847966106928","0.155115679550726","0.22058025266313"
"SPD","2011","Realschule","Bremen","8","0.383210337423104","0.214764511745713","0.551656163100494"
"SPD","2011","Realschule","Nordrhein-Westfalen","136","","",""
"SPD","2011","Realschule","Hessen","56","0.189445793319162","0.147038096706567","0.231853489931757"
"SPD","2011","Realschule","Rheinland-Pfalz,Saarland","32","0.127162446264351","0.0847473881155042","0.169577504413198"
"SPD","2011","Realschule","Baden-Wuerttemberg","56","0.0773034704524122","0.0555495393621936","0.0990574015426308"
"SPD","2011","Realschule","Bayern","73","0.112471498715767","0.0889823063758529","0.135960691055682"
"SPD","2011","Realschule","Saarland","","","",""
"SPD","2011","Realschule","Berlin","33","0.158621370380732","0.110014818742464","0.207227922019"
"SPD","2011","Realschule","Brandenburg","17","","",""
"SPD","2011","Realschule","Mecklenburg-Vorpommern","10","","",""
"SPD","2011","Realschule","Sachsen","18","","",""
"SPD","2011","Realschule","Sachsen-Anhalt","18","","",""
"SPD","2011","Realschule","Thueringen","27","","",""
"SPD","2011","(Fach-)Abitur","Schleswig-Holstein","7","0.0811388056201085","0.0227475642055854","0.139530047034632"
"SPD","2011","(Fach-)Abitur","Hamburg","14","","",""
"SPD","2011","(Fach-)Abitur","Niedersachsen","33","0.142632427077824","0.0936756614097184","0.191589192745929"
"SPD","2011","(Fach-)Abitur","Bremen","3","","",""
"SPD","2011","(Fach-)Abitur","Nordrhein-Westfalen","95","0.141538644341481","0.113989480376408","0.169087808306554"
"SPD","2011","(Fach-)Abitur","Hessen","28","","",""
"SPD","2011","(Fach-)Abitur","Rheinland-Pfalz,Saarland","18","","",""
"SPD","2011","(Fach-)Abitur","Baden-Wuerttemberg","39","0.110265758625474","0.0749397063912597","0.145591810859688"
"SPD","2011","(Fach-)Abitur","Bayern","37","0.107134456692015","0.0737650305172673","0.140503882866762"
"SPD","2011","(Fach-)Abitur","Saarland","","","",""
"SPD","2011","(Fach-)Abitur","Berlin","17","","",""
"SPD","2011","(Fach-)Abitur","Brandenburg","8","0.0569633425352356","0.00342759603557766","0.110499089034893"
"SPD","2011","(Fach-)Abitur","Mecklenburg-Vorpommern","4","0.0623873587320659","-0.0189085442453688","0.143683261709501"
"SPD","2011","(Fach-)Abitur","Sachsen","11","","",""
"SPD","2011","(Fach-)Abitur","Sachsen-Anhalt","10","","",""
"SPD","2011","(Fach-)Abitur","Thueringen","7","0.177056579842093","0.0835377362268905","0.270575423457296"
"SPD","2011","AkademikerIn","Schleswig-Holstein","23","","",""
"SPD","2011","AkademikerIn","Hamburg","22","","",""
"SPD","2011","AkademikerIn","Niedersachsen","66","0.198478182242398","0.156144605563673","0.240811758921124"
"SPD","2011","AkademikerIn","Bremen","6","0.257871791982148","0.106301359216778","0.409442224747519"
"SPD","2011","AkademikerIn","Nordrhein-Westfalen","118","","",""
"SPD","2011","AkademikerIn","Hessen","61","0.16660561930305","0.128482786407834","0.204728452198266"
"SPD","2011","AkademikerIn","Rheinland-Pfalz,Saarland","25","","",""
"SPD","2011","AkademikerIn","Baden-Wuerttemberg","66","0.159892170228601","0.128145789136566","0.191638551320636"
"SPD","2011","AkademikerIn","Bayern","89","0.127440085576445","0.101503554849789","0.1533766163031"
"SPD","2011","AkademikerIn","Saarland","","","",""
"SPD","2011","AkademikerIn","Berlin","55","0.174540028224868","0.130853792770388","0.218226263679347"
"SPD","2011","AkademikerIn","Brandenburg","38","0.171422365249457","0.124036883637378","0.218807846861536"
"SPD","2011","AkademikerIn","Mecklenburg-Vorpommern","15","","",""
"SPD","2011","AkademikerIn","Sachsen","30","0.0680249460035238","0.0414559716092803","0.0945939203977674"
"SPD","2011","AkademikerIn","Sachsen-Anhalt","28","","",""
"SPD","2011","AkademikerIn","Thueringen","12","","",""
"CDU/CSU","2011","(noch) kein Abschluss","Schleswig-Holstein","1","","",""
"CDU/CSU","2011","(noch) kein Abschluss","Hamburg","","","",""
"CDU/CSU","2011","(noch) kein Abschluss","Niedersachsen","4","0.0880373099538114","0.011753553024192","0.164321066883431"
"CDU/CSU","2011","(noch) kein Abschluss","Bremen","","","",""
"CDU/CSU","2011","(noch) kein Abschluss","Nordrhein-Westfalen","13","","",""
"CDU/CSU","2011","(noch) kein Abschluss","Hessen","6","0.123811262538471","0.0342901793260698","0.213332345750872"
"CDU/CSU","2011","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","2","","",""
"CDU/CSU","2011","(noch) kein Abschluss","Baden-Wuerttemberg","8","0.116434124597223","0.0428564141875818","0.190011835006864"
"CDU/CSU","2011","(noch) kein Abschluss","Bayern","6","0.0758525577737783","0.0181943246882416","0.133510790859315"
"CDU/CSU","2011","(noch) kein Abschluss","Saarland","","","",""
"CDU/CSU","2011","(noch) kein Abschluss","Berlin","2","","",""
"CDU/CSU","2011","(noch) kein Abschluss","Brandenburg","1","","",""
"CDU/CSU","2011","(noch) kein Abschluss","Mecklenburg-Vorpommern","1","","",""
"CDU/CSU","2011","(noch) kein Abschluss","Sachsen","1","","",""
"CDU/CSU","2011","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"CDU/CSU","2011","(noch) kein Abschluss","Thueringen","","","",""
"CDU/CSU","2011","Hauptschule","Schleswig-Holstein","36","0.136380917229261","0.0920280100575421","0.18073382440098"
"CDU/CSU","2011","Hauptschule","Hamburg","14","","",""
"CDU/CSU","2011","Hauptschule","Niedersachsen","134","","",""
"CDU/CSU","2011","Hauptschule","Bremen","7","0.0949281597380071","-0.00507878933005226","0.194935108806066"
"CDU/CSU","2011","Hauptschule","Nordrhein-Westfalen","280","","",""
"CDU/CSU","2011","Hauptschule","Hessen","56","0.153010861690781","0.11803640816568","0.187985315215883"
"CDU/CSU","2011","Hauptschule","Rheinland-Pfalz,Saarland","91","0.179657529412361","0.148494897968677","0.210820160856044"
"CDU/CSU","2011","Hauptschule","Baden-Wuerttemberg","196","","",""
"CDU/CSU","2011","Hauptschule","Bayern","303","0.209588068247757","0.187656070625547","0.231520065869967"
"CDU/CSU","2011","Hauptschule","Saarland","","","",""
"CDU/CSU","2011","Hauptschule","Berlin","15","","",""
"CDU/CSU","2011","Hauptschule","Brandenburg","15","","",""
"CDU/CSU","2011","Hauptschule","Mecklenburg-Vorpommern","8","0.0615545559874153","0.0149119699047942","0.108197142070036"
"CDU/CSU","2011","Hauptschule","Sachsen","39","0.132232956529415","0.0950602502853052","0.169405662773524"
"CDU/CSU","2011","Hauptschule","Sachsen-Anhalt","18","","",""
"CDU/CSU","2011","Hauptschule","Thueringen","28","","",""
"CDU/CSU","2011","Realschule","Schleswig-Holstein","40","0.191721328996402","0.134213415177368","0.249229242815436"
"CDU/CSU","2011","Realschule","Hamburg","15","","",""
"CDU/CSU","2011","Realschule","Niedersachsen","111","","",""
"CDU/CSU","2011","Realschule","Bremen","2","","",""
"CDU/CSU","2011","Realschule","Nordrhein-Westfalen","178","","",""
"CDU/CSU","2011","Realschule","Hessen","54","0.157451404185475","0.118034553900909","0.19686825447004"
"CDU/CSU","2011","Realschule","Rheinland-Pfalz,Saarland","32","0.153450192804058","0.107563802505374","0.199336583102743"
"CDU/CSU","2011","Realschule","Baden-Wuerttemberg","99","0.181329251632935","0.14994604037788","0.21271246288799"
"CDU/CSU","2011","Realschule","Bayern","152","","",""
"CDU/CSU","2011","Realschule","Saarland","","","",""
"CDU/CSU","2011","Realschule","Berlin","25","","",""
"CDU/CSU","2011","Realschule","Brandenburg","23","","",""
"CDU/CSU","2011","Realschule","Mecklenburg-Vorpommern","20","","",""
"CDU/CSU","2011","Realschule","Sachsen","52","0.108585125892836","0.083243532580985","0.133926719204687"
"CDU/CSU","2011","Realschule","Sachsen-Anhalt","37","0.138816300092787","0.100327410922466","0.177305189263107"
"CDU/CSU","2011","Realschule","Thueringen","23","","",""
"CDU/CSU","2011","(Fach-)Abitur","Schleswig-Holstein","13","","",""
"CDU/CSU","2011","(Fach-)Abitur","Hamburg","8","0.0988148969238367","0.0213457317031765","0.176284062144497"
"CDU/CSU","2011","(Fach-)Abitur","Niedersachsen","42","0.20528166317405","0.148735681114856","0.261827645233245"
"CDU/CSU","2011","(Fach-)Abitur","Bremen","1","","",""
"CDU/CSU","2011","(Fach-)Abitur","Nordrhein-Westfalen","103","","",""
"CDU/CSU","2011","(Fach-)Abitur","Hessen","28","","",""
"CDU/CSU","2011","(Fach-)Abitur","Rheinland-Pfalz,Saarland","24","","",""
"CDU/CSU","2011","(Fach-)Abitur","Baden-Wuerttemberg","49","0.159720305269606","0.11840255942887","0.201038051110342"
"CDU/CSU","2011","(Fach-)Abitur","Bayern","57","0.130859301133201","0.0944729536338873","0.167245648632514"
"CDU/CSU","2011","(Fach-)Abitur","Saarland","","","",""
"CDU/CSU","2011","(Fach-)Abitur","Berlin","12","","",""
"CDU/CSU","2011","(Fach-)Abitur","Brandenburg","4","0.0345765564073633","-0.00762530746551919","0.0767784202802458"
"CDU/CSU","2011","(Fach-)Abitur","Mecklenburg-Vorpommern","6","0.114833587473717","0.00766794745699721","0.221999227490437"
"CDU/CSU","2011","(Fach-)Abitur","Sachsen","18","","",""
"CDU/CSU","2011","(Fach-)Abitur","Sachsen-Anhalt","13","","",""
"CDU/CSU","2011","(Fach-)Abitur","Thueringen","7","0.142685161970392","0.0569976208592321","0.228372703081552"
"CDU/CSU","2011","AkademikerIn","Schleswig-Holstein","29","","",""
"CDU/CSU","2011","AkademikerIn","Hamburg","18","","",""
"CDU/CSU","2011","AkademikerIn","Niedersachsen","92","0.289606720705137","0.241464663832454","0.337748777577819"
"CDU/CSU","2011","AkademikerIn","Bremen","2","","",""
"CDU/CSU","2011","AkademikerIn","Nordrhein-Westfalen","217","","",""
"CDU/CSU","2011","AkademikerIn","Hessen","72","0.165872854400114","0.127817230574433","0.203928478225796"
"CDU/CSU","2011","AkademikerIn","Rheinland-Pfalz,Saarland","48","0.237408172910664","0.175591403733329","0.299224942088"
"CDU/CSU","2011","AkademikerIn","Baden-Wuerttemberg","118","","",""
"CDU/CSU","2011","AkademikerIn","Bayern","141","","",""
"CDU/CSU","2011","AkademikerIn","Saarland","","","",""
"CDU/CSU","2011","AkademikerIn","Berlin","36","0.0855459253702005","0.0533552783429226","0.117736572397478"
"CDU/CSU","2011","AkademikerIn","Brandenburg","22","","",""
"CDU/CSU","2011","AkademikerIn","Mecklenburg-Vorpommern","32","0.228135425249432","0.159597056497299","0.296673794001564"
"CDU/CSU","2011","AkademikerIn","Sachsen","54","0.152393030772684","0.114468662423215","0.190317399122154"
"CDU/CSU","2011","AkademikerIn","Sachsen-Anhalt","41","0.197763027592358","0.144018932973792","0.251507122210924"
"CDU/CSU","2011","AkademikerIn","Thueringen","33","0.141126882030296","0.0912273277931323","0.191026436267459"
"FDP","2011","(noch) kein Abschluss","Schleswig-Holstein","1","","",""
"FDP","2011","(noch) kein Abschluss","Hamburg","","","",""
"FDP","2011","(noch) kein Abschluss","Niedersachsen","","","",""
"FDP","2011","(noch) kein Abschluss","Bremen","","","",""
"FDP","2011","(noch) kein Abschluss","Nordrhein-Westfalen","1","","",""
"FDP","2011","(noch) kein Abschluss","Hessen","1","","",""
"FDP","2011","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"FDP","2011","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"FDP","2011","(noch) kein Abschluss","Bayern","","","",""
"FDP","2011","(noch) kein Abschluss","Saarland","","","",""
"FDP","2011","(noch) kein Abschluss","Berlin","","","",""
"FDP","2011","(noch) kein Abschluss","Brandenburg","","","",""
"FDP","2011","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"FDP","2011","(noch) kein Abschluss","Sachsen","","","",""
"FDP","2011","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"FDP","2011","(noch) kein Abschluss","Thueringen","","","",""
"FDP","2011","Hauptschule","Schleswig-Holstein","3","","",""
"FDP","2011","Hauptschule","Hamburg","1","","",""
"FDP","2011","Hauptschule","Niedersachsen","7","0.0148728645684325","0.00588668372035189","0.023859045416513"
"FDP","2011","Hauptschule","Bremen","","","",""
"FDP","2011","Hauptschule","Nordrhein-Westfalen","12","","",""
"FDP","2011","Hauptschule","Hessen","3","","",""
"FDP","2011","Hauptschule","Rheinland-Pfalz,Saarland","5","0.00819854582054977","0.000878823634079194","0.0155182680070203"
"FDP","2011","Hauptschule","Baden-Wuerttemberg","9","0.00740467755771917","0.00184064247351246","0.0129687126419259"
"FDP","2011","Hauptschule","Bayern","10","","",""
"FDP","2011","Hauptschule","Saarland","","","",""
"FDP","2011","Hauptschule","Berlin","","","",""
"FDP","2011","Hauptschule","Brandenburg","2","","",""
"FDP","2011","Hauptschule","Mecklenburg-Vorpommern","1","","",""
"FDP","2011","Hauptschule","Sachsen","","","",""
"FDP","2011","Hauptschule","Sachsen-Anhalt","1","","",""
"FDP","2011","Hauptschule","Thueringen","","","",""
"FDP","2011","Realschule","Schleswig-Holstein","5","0.0271174087609099","0.00338913477826542","0.0508456827435544"
"FDP","2011","Realschule","Hamburg","2","","",""
"FDP","2011","Realschule","Niedersachsen","","","",""
"FDP","2011","Realschule","Bremen","","","",""
"FDP","2011","Realschule","Nordrhein-Westfalen","10","","",""
"FDP","2011","Realschule","Hessen","5","0.00974941050586567","-0.000884007889655267","0.0203828289013866"
"FDP","2011","Realschule","Rheinland-Pfalz,Saarland","4","0.00738534067626339","-0.00351523733057636","0.0182859186831031"
"FDP","2011","Realschule","Baden-Wuerttemberg","10","","",""
"FDP","2011","Realschule","Bayern","9","0.0133220652893618","0.00479834527520479","0.0218457853035187"
"FDP","2011","Realschule","Saarland","","","",""
"FDP","2011","Realschule","Berlin","2","","",""
"FDP","2011","Realschule","Brandenburg","3","","",""
"FDP","2011","Realschule","Mecklenburg-Vorpommern","2","","",""
"FDP","2011","Realschule","Sachsen","6","0.00811543374523353","0.00080748918981038","0.0154233783006567"
"FDP","2011","Realschule","Sachsen-Anhalt","3","","",""
"FDP","2011","Realschule","Thueringen","4","0.00723189203179488","-0.0018281106835154","0.0162918947471051"
"FDP","2011","(Fach-)Abitur","Schleswig-Holstein","3","","",""
"FDP","2011","(Fach-)Abitur","Hamburg","1","","",""
"FDP","2011","(Fach-)Abitur","Niedersachsen","3","","",""
"FDP","2011","(Fach-)Abitur","Bremen","","","",""
"FDP","2011","(Fach-)Abitur","Nordrhein-Westfalen","11","","",""
"FDP","2011","(Fach-)Abitur","Hessen","3","","",""
"FDP","2011","(Fach-)Abitur","Rheinland-Pfalz,Saarland","2","","",""
"FDP","2011","(Fach-)Abitur","Baden-Wuerttemberg","3","","",""
"FDP","2011","(Fach-)Abitur","Bayern","6","0.0196245787570821","0.00465920733129763","0.0345899501828665"
"FDP","2011","(Fach-)Abitur","Saarland","","","",""
"FDP","2011","(Fach-)Abitur","Berlin","3","","",""
"FDP","2011","(Fach-)Abitur","Brandenburg","1","","",""
"FDP","2011","(Fach-)Abitur","Mecklenburg-Vorpommern","1","","",""
"FDP","2011","(Fach-)Abitur","Sachsen","1","","",""
"FDP","2011","(Fach-)Abitur","Sachsen-Anhalt","1","","",""
"FDP","2011","(Fach-)Abitur","Thueringen","","","",""
"FDP","2011","AkademikerIn","Schleswig-Holstein","3","","",""
"FDP","2011","AkademikerIn","Hamburg","5","0.0585026557373768","0.00974414546697747","0.107261166007776"
"FDP","2011","AkademikerIn","Niedersachsen","6","0.0104857423692724","-0.000325647311955448","0.0212971320505003"
"FDP","2011","AkademikerIn","Bremen","1","","",""
"FDP","2011","AkademikerIn","Nordrhein-Westfalen","31","0.0320748026543604","0.0200148928658709","0.0441347124428499"
"FDP","2011","AkademikerIn","Hessen","14","","",""
"FDP","2011","AkademikerIn","Rheinland-Pfalz,Saarland","4","0.0123597912175407","-0.00369177244821898","0.0284113548833004"
"FDP","2011","AkademikerIn","Baden-Wuerttemberg","24","","",""
"FDP","2011","AkademikerIn","Bayern","23","","",""
"FDP","2011","AkademikerIn","Saarland","","","",""
"FDP","2011","AkademikerIn","Berlin","4","0.0124153997430894","-0.000328918278298238","0.025159717764477"
"FDP","2011","AkademikerIn","Brandenburg","4","0.011296737277646","-0.00199110462373257","0.0245845791790246"
"FDP","2011","AkademikerIn","Mecklenburg-Vorpommern","2","","",""
"FDP","2011","AkademikerIn","Sachsen","8","0.0211947924046258","0.00599627368571437","0.0363933111235373"
"FDP","2011","AkademikerIn","Sachsen-Anhalt","5","0.0193679016371442","0.000772686765887539","0.037963116508401"
"FDP","2011","AkademikerIn","Thueringen","2","","",""
"Grüne","2011","(noch) kein Abschluss","Schleswig-Holstein","3","","",""
"Grüne","2011","(noch) kein Abschluss","Hamburg","1","","",""
"Grüne","2011","(noch) kein Abschluss","Niedersachsen","4","0.0542743401940578","-0.00672006756822817","0.115268747956344"
"Grüne","2011","(noch) kein Abschluss","Bremen","1","","",""
"Grüne","2011","(noch) kein Abschluss","Nordrhein-Westfalen","15","","",""
"Grüne","2011","(noch) kein Abschluss","Hessen","5","0.0824166791406048","0.00767261127178073","0.157160747009429"
"Grüne","2011","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Grüne","2011","(noch) kein Abschluss","Baden-Wuerttemberg","8","0.143921210998806","0.0634008095205164","0.224441612477095"
"Grüne","2011","(noch) kein Abschluss","Bayern","5","0.0464275711646855","0.000605954628786216","0.0922491877005847"
"Grüne","2011","(noch) kein Abschluss","Saarland","","","",""
