year,age_gr,quintil_oecd,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,66 and older,3rd Quintile,PDS/Linke,0.03910,53,1025,0.02723,0.05098
2015,66 and older,4th Quintile,Not leaning towards specific party,0.38700,329,830,0.35385,0.42016
2015,66 and older,4th Quintile,SPD,0.19134,175,830,0.16456,0.21811
2015,66 and older,4th Quintile,CDU/CSU,0.29421,258,830,0.26319,0.32523
2015,66 and older,4th Quintile,Bündnis90/Grüne,0.04133,34,830,0.02778,0.05489
2015,66 and older,4th Quintile,PDS/Linke,0.02760,34,830,0.01645,0.03876
2015,66 and older,5th Quintile,Not leaning towards specific party,0.25352,235,894,0.22499,0.28205
2015,66 and older,5th Quintile,SPD,0.19235,180,894,0.16650,0.21821
2015,66 and older,5th Quintile,CDU/CSU,0.41384,365,894,0.38153,0.44614
2015,66 and older,5th Quintile,FDP,0.05437,59,894,0.03950,0.06925
2015,66 and older,5th Quintile,Bündnis90/Grüne,0.05122,55,894,0.03676,0.06568
2016,17-29 y.,1st Quintile,Not leaning towards specific party,0.75313,1003,1227,0.72900,0.77727
2016,17-29 y.,1st Quintile,SPD,0.04559,66,1227,0.03391,0.05726
2016,17-29 y.,1st Quintile,CDU/CSU,0.04900,56,1227,0.03692,0.06109
2016,17-29 y.,1st Quintile,Bündnis90/Grüne,0.07432,68,1227,0.05964,0.08900
2016,17-29 y.,1st Quintile,PDS/Linke,0.02954,34,1227,0.02007,0.03902
2016,17-29 y.,2nd Quintile,Not leaning towards specific party,0.74947,668,781,0.71906,0.77988
2016,17-29 y.,2nd Quintile,SPD,0.06535,40,781,0.04800,0.08269
2016,17-29 y.,2nd Quintile,CDU/CSU,0.06225,35,781,0.04529,0.07920
2016,17-29 y.,2nd Quintile,Bündnis90/Grüne,0.02917,38,781,0.01736,0.04098
2016,17-29 y.,3rd Quintile,Not leaning towards specific party,0.72160,530,654,0.68723,0.75598
2016,17-29 y.,3rd Quintile,SPD,0.05027,34,654,0.03351,0.06702
2016,17-29 y.,3rd Quintile,CDU/CSU,0.08313,53,654,0.06196,0.10431
2016,17-29 y.,3rd Quintile,Bündnis90/Grüne,0.08078,37,654,0.05988,0.10168
2016,17-29 y.,4th Quintile,Not leaning towards specific party,0.71563,396,502,0.67613,0.75514
2016,17-29 y.,4th Quintile,SPD,0.11497,45,502,0.08704,0.14290
2016,17-29 y.,4th Quintile,CDU/CSU,0.09397,61,502,0.06842,0.11952
2016,17-29 y.,5th Quintile,Not leaning towards specific party,0.62359,279,381,0.57487,0.67230
2016,17-29 y.,5th Quintile,CDU/CSU,0.13188,60,381,0.09786,0.16590
2016,17-29 y.,5th Quintile,Bündnis90/Grüne,0.09185,42,381,0.06281,0.12089
2016,30-45 y.,1st Quintile,Not leaning towards specific party,0.79176,1337,1623,0.77199,0.81152
2016,30-45 y.,1st Quintile,SPD,0.05832,82,1623,0.04691,0.06972
2016,30-45 y.,1st Quintile,CDU/CSU,0.04880,81,1623,0.03832,0.05929
2016,30-45 y.,1st Quintile,Bündnis90/Grüne,0.03277,41,1623,0.02410,0.04143
2016,30-45 y.,1st Quintile,PDS/Linke,0.02790,40,1623,0.01989,0.03592
2016,30-45 y.,1st Quintile,AfD,0.02164,42,1623,0.01456,0.02872
2016,30-45 y.,2nd Quintile,Not leaning towards specific party,0.75088,1187,1519,0.72913,0.77264
2016,30-45 y.,2nd Quintile,SPD,0.03815,88,1519,0.02852,0.04779
2016,30-45 y.,2nd Quintile,CDU/CSU,0.08278,101,1519,0.06892,0.09665
2016,30-45 y.,2nd Quintile,Bündnis90/Grüne,0.03340,58,1519,0.02436,0.04244
2016,30-45 y.,2nd Quintile,PDS/Linke,0.03090,43,1519,0.02219,0.03960
2016,30-45 y.,2nd Quintile,AfD,0.02874,42,1519,0.02034,0.03715
2016,30-45 y.,3rd Quintile,Not leaning towards specific party,0.64131,911,1319,0.61541,0.66720
2016,30-45 y.,3rd Quintile,SPD,0.08212,101,1319,0.06730,0.09694
2016,30-45 y.,3rd Quintile,CDU/CSU,0.10380,152,1319,0.08733,0.12027
2016,30-45 y.,3rd Quintile,Bündnis90/Grüne,0.08776,90,1319,0.07248,0.10304
2016,30-45 y.,3rd Quintile,PDS/Linke,0.02257,33,1319,0.01455,0.03058
2016,30-45 y.,3rd Quintile,AfD,0.02840,32,1319,0.01943,0.03737
2016,30-45 y.,4th Quintile,Not leaning towards specific party,0.55904,814,1334,0.53238,0.58569
2016,30-45 y.,4th Quintile,SPD,0.09759,107,1334,0.08166,0.11352
2016,30-45 y.,4th Quintile,CDU/CSU,0.14074,208,1334,0.12207,0.15941
2016,30-45 y.,4th Quintile,Bündnis90/Grüne,0.11122,138,1334,0.09434,0.12810
2016,30-45 y.,4th Quintile,PDS/Linke,0.02221,33,1334,0.01430,0.03012
2016,30-45 y.,4th Quintile,AfD,0.03220,34,1334,0.02272,0.04168
2016,30-45 y.,5th Quintile,Not leaning towards specific party,0.50145,565,1004,0.47050,0.53239
2016,30-45 y.,5th Quintile,SPD,0.08224,95,1004,0.06524,0.09925
2016,30-45 y.,5th Quintile,CDU/CSU,0.21165,228,1004,0.18637,0.23693
2016,30-45 y.,5th Quintile,Bündnis90/Grüne,0.10347,116,1004,0.08462,0.12231
2016,46-65 y.,1st Quintile,Not leaning towards specific party,0.69424,994,1374,0.66987,0.71861
2016,46-65 y.,1st Quintile,SPD,0.09924,122,1374,0.08342,0.11505
2016,46-65 y.,1st Quintile,CDU/CSU,0.06874,118,1374,0.05536,0.08212
2016,46-65 y.,1st Quintile,Bündnis90/Grüne,0.03625,50,1374,0.02636,0.04614
2016,46-65 y.,1st Quintile,PDS/Linke,0.04335,47,1374,0.03258,0.05412
2016,46-65 y.,1st Quintile,AfD,0.03198,43,1374,0.02268,0.04129
2016,46-65 y.,2nd Quintile,Not leaning towards specific party,0.69186,975,1442,0.66801,0.71570
2016,46-65 y.,2nd Quintile,SPD,0.08883,130,1442,0.07414,0.10352
2016,46-65 y.,2nd Quintile,CDU/CSU,0.10908,173,1442,0.09299,0.12518
2016,46-65 y.,2nd Quintile,Bündnis90/Grüne,0.03193,73,1442,0.02285,0.04100
2016,46-65 y.,2nd Quintile,PDS/Linke,0.03181,59,1442,0.02275,0.04088
2016,46-65 y.,2nd Quintile,AfD,0.03453,32,1442,0.02511,0.04396
2016,46-65 y.,3rd Quintile,Not leaning towards specific party,0.59480,888,1479,0.56978,0.61983
2016,46-65 y.,3rd Quintile,SPD,0.12699,162,1479,0.11002,0.14397
2016,46-65 y.,3rd Quintile,CDU/CSU,0.15895,229,1479,0.14031,0.17759
2016,46-65 y.,3rd Quintile,Bündnis90/Grüne,0.05164,111,1479,0.04036,0.06293
2016,46-65 y.,3rd Quintile,PDS/Linke,0.02279,41,1479,0.01518,0.03040
2016,46-65 y.,3rd Quintile,AfD,0.02927,48,1479,0.02068,0.03786
2016,46-65 y.,4th Quintile,Not leaning towards specific party,0.55345,985,1762,0.53023,0.57667
2016,46-65 y.,4th Quintile,SPD,0.13894,232,1762,0.12279,0.15510
2016,46-65 y.,4th Quintile,CDU/CSU,0.15769,296,1762,0.14067,0.17471
2016,46-65 y.,4th Quintile,Bündnis90/Grüne,0.07692,155,1762,0.06447,0.08936
2016,46-65 y.,4th Quintile,PDS/Linke,0.03167,55,1762,0.02349,0.03985
2016,46-65 y.,4th Quintile,AfD,0.01827,39,1762,0.01201,0.02452
2016,46-65 y.,5th Quintile,Not leaning towards specific party,0.47913,1052,2322,0.45881,0.49945
2016,46-65 y.,5th Quintile,SPD,0.13211,328,2322,0.11833,0.14589
2016,46-65 y.,5th Quintile,CDU/CSU,0.20221,508,2322,0.18587,0.21855
2016,46-65 y.,5th Quintile,FDP,0.01872,50,2322,0.01321,0.02424
2016,46-65 y.,5th Quintile,Bündnis90/Grüne,0.12631,288,2322,0.11279,0.13982
2016,46-65 y.,5th Quintile,PDS/Linke,0.01826,57,2322,0.01282,0.02371
2016,46-65 y.,5th Quintile,AfD,0.01586,39,2322,0.01078,0.02094
2016,66 and older,1st Quintile,Not leaning towards specific party,0.59280,385,633,0.55450,0.63111
2016,66 and older,1st Quintile,SPD,0.15270,114,633,0.12466,0.18074
2016,66 and older,1st Quintile,CDU/CSU,0.18296,134,633,0.15281,0.21310
2016,66 and older,2nd Quintile,Not leaning towards specific party,0.53754,641,1132,0.50848,0.56660
2016,66 and older,2nd Quintile,SPD,0.17661,192,1132,0.15439,0.19884
2016,66 and older,2nd Quintile,CDU/CSU,0.22021,246,1132,0.19606,0.24436
2016,66 and older,2nd Quintile,PDS/Linke,0.02470,53,1132,0.01566,0.03375
2016,66 and older,3rd Quintile,Not leaning towards specific party,0.42525,415,964,0.39402,0.45647
2016,66 and older,3rd Quintile,SPD,0.16205,174,964,0.13878,0.18533
2016,66 and older,3rd Quintile,CDU/CSU,0.30212,291,964,0.27312,0.33113
2016,66 and older,3rd Quintile,Bündnis90/Grüne,0.04156,34,964,0.02896,0.05417
2016,66 and older,3rd Quintile,PDS/Linke,0.03187,50,964,0.02078,0.04297
2016,66 and older,4th Quintile,Not leaning towards specific party,0.36232,308,789,0.32876,0.39588
2016,66 and older,4th Quintile,SPD,0.17628,153,789,0.14967,0.20289
2016,66 and older,4th Quintile,CDU/CSU,0.34241,286,789,0.30928,0.37554
2016,66 and older,4th Quintile,Bündnis90/Grüne,0.05909,42,789,0.04263,0.07555
2016,66 and older,5th Quintile,Not leaning towards specific party,0.31938,284,921,0.28925,0.34951
2016,66 and older,5th Quintile,SPD,0.17993,177,921,0.15511,0.20476
2016,66 and older,5th Quintile,CDU/CSU,0.36831,337,921,0.33715,0.39948
2016,66 and older,5th Quintile,FDP,0.05483,67,921,0.04012,0.06954
2016,66 and older,5th Quintile,Bündnis90/Grüne,0.04060,56,921,0.02785,0.05336
2017,17-29 y.,1st Quintile,Not leaning towards specific party,0.71203,1305,1629,0.69003,0.73403
2017,17-29 y.,1st Quintile,SPD,0.07405,92,1629,0.06133,0.08677
2017,17-29 y.,1st Quintile,CDU/CSU,0.05498,105,1629,0.04390,0.06605
2017,17-29 y.,1st Quintile,Bündnis90/Grüne,0.05656,72,1629,0.04534,0.06779
2017,17-29 y.,1st Quintile,PDS/Linke,0.05819,55,1629,0.04682,0.06956
2017,17-29 y.,2nd Quintile,Not leaning towards specific party,0.76842,629,737,0.73794,0.79889
2017,17-29 y.,2nd Quintile,SPD,0.04885,47,737,0.03327,0.06442
2017,17-29 y.,2nd Quintile,CDU/CSU,0.09970,61,737,0.07805,0.12134
2017,17-29 y.,3rd Quintile,Not leaning towards specific party,0.70040,504,614,0.66414,0.73667
2017,17-29 y.,3rd Quintile,SPD,0.05717,34,614,0.03879,0.07554
2017,17-29 y.,3rd Quintile,CDU/CSU,0.10098,45,614,0.07712,0.12483
2017,17-29 y.,3rd Quintile,Bündnis90/Grüne,0.04997,31,614,0.03272,0.06721
2017,17-29 y.,4th Quintile,Not leaning towards specific party,0.73857,433,489,0.69959,0.77756
2017,17-29 y.,4th Quintile,CDU/CSU,0.08337,56,489,0.05884,0.10789
2017,17-29 y.,5th Quintile,Not leaning towards specific party,0.67168,273,363,0.62330,0.72006
2017,17-29 y.,5th Quintile,SPD,0.09394,42,363,0.06389,0.12400
2017,17-29 y.,5th Quintile,CDU/CSU,0.11030,48,363,0.07803,0.14257
2017,30-45 y.,1st Quintile,Not leaning towards specific party,0.78909,1827,2209,0.77207,0.80610
2017,30-45 y.,1st Quintile,SPD,0.06618,96,2209,0.05581,0.07655
2017,30-45 y.,1st Quintile,CDU/CSU,0.05410,201,2209,0.04467,0.06354
2017,30-45 y.,1st Quintile,Bündnis90/Grüne,0.02189,44,2209,0.01579,0.02800
2017,30-45 y.,1st Quintile,PDS/Linke,0.02012,41,2209,0.01427,0.02598
2017,30-45 y.,2nd Quintile,Not leaning towards specific party,0.73408,1118,1451,0.71133,0.75682
2017,30-45 y.,2nd Quintile,SPD,0.06303,101,1451,0.05052,0.07554
2017,30-45 y.,2nd Quintile,CDU/CSU,0.07835,112,1451,0.06452,0.09219
2017,30-45 y.,2nd Quintile,Bündnis90/Grüne,0.03157,39,1451,0.02257,0.04058
2017,30-45 y.,2nd Quintile,PDS/Linke,0.03071,42,1451,0.02183,0.03959
2017,30-45 y.,2nd Quintile,AfD,0.02919,39,1451,0.02052,0.03785
2017,30-45 y.,3rd Quintile,Not leaning towards specific party,0.66426,851,1156,0.63703,0.69150
2017,30-45 y.,3rd Quintile,SPD,0.09989,107,1156,0.08260,0.11718
2017,30-45 y.,3rd Quintile,CDU/CSU,0.08944,125,1156,0.07298,0.10590
2017,30-45 y.,3rd Quintile,Bündnis90/Grüne,0.06582,73,1156,0.05152,0.08012
2017,30-45 y.,4th Quintile,Not leaning towards specific party,0.58652,664,1097,0.55736,0.61567
2017,30-45 y.,4th Quintile,SPD,0.10998,111,1097,0.09146,0.12851
2017,30-45 y.,4th Quintile,CDU/CSU,0.14148,184,1097,0.12084,0.16211
2017,30-45 y.,4th Quintile,Bündnis90/Grüne,0.08707,104,1097,0.07038,0.10376
2017,30-45 y.,4th Quintile,PDS/Linke,0.03205,34,1097,0.02162,0.04248
2017,30-45 y.,5th Quintile,Not leaning towards specific party,0.53997,517,934,0.50799,0.57195
2017,30-45 y.,5th Quintile,SPD,0.09116,86,934,0.07269,0.10963
2017,30-45 y.,5th Quintile,CDU/CSU,0.19535,207,934,0.16991,0.22080
2017,30-45 y.,5th Quintile,FDP,0.02814,34,934,0.01753,0.03875
2017,30-45 y.,5th Quintile,Bündnis90/Grüne,0.07794,90,934,0.06074,0.09514
2017,46-65 y.,1st Quintile,Not leaning towards specific party,0.69301,1115,1527,0.66987,0.71615
2017,46-65 y.,1st Quintile,SPD,0.09374,128,1527,0.07911,0.10836
2017,46-65 y.,1st Quintile,CDU/CSU,0.07922,151,1527,0.06567,0.09277
2017,46-65 y.,1st Quintile,Bündnis90/Grüne,0.01441,38,1527,0.00843,0.02039
2017,46-65 y.,1st Quintile,PDS/Linke,0.05658,52,1527,0.04499,0.06817
2017,46-65 y.,1st Quintile,AfD,0.04764,43,1527,0.03695,0.05833
2017,46-65 y.,2nd Quintile,Not leaning towards specific party,0.67880,917,1370,0.65406,0.70353
2017,46-65 y.,2nd Quintile,SPD,0.10849,151,1370,0.09202,0.12497
2017,46-65 y.,2nd Quintile,CDU/CSU,0.11717,162,1370,0.10013,0.13421
2017,46-65 y.,2nd Quintile,Bündnis90/Grüne,0.03208,53,1370,0.02275,0.04142
2017,46-65 y.,2nd Quintile,PDS/Linke,0.02692,52,1370,0.01835,0.03549
2017,46-65 y.,2nd Quintile,AfD,0.02409,35,1370,0.01596,0.03221
2017,46-65 y.,3rd Quintile,Not leaning towards specific party,0.64244,909,1448,0.61774,0.66713
2017,46-65 y.,3rd Quintile,SPD,0.14499,175,1448,0.12685,0.16313
2017,46-65 y.,3rd Quintile,CDU/CSU,0.10510,188,1448,0.08930,0.12090
2017,46-65 y.,3rd Quintile,Bündnis90/Grüne,0.03270,93,1448,0.02354,0.04187
2017,46-65 y.,3rd Quintile,PDS/Linke,0.02420,47,1448,0.01628,0.03212
2017,46-65 y.,3rd Quintile,AfD,0.03759,36,1448,0.02779,0.04739
2017,46-65 y.,4th Quintile,Not leaning towards specific party,0.51946,918,1682,0.49558,0.54335
2017,46-65 y.,4th Quintile,SPD,0.18323,269,1682,0.16474,0.20172
2017,46-65 y.,4th Quintile,CDU/CSU,0.15926,284,1682,0.14177,0.17675
2017,46-65 y.,4th Quintile,Bündnis90/Grüne,0.07028,134,1682,0.05806,0.08250
2017,46-65 y.,4th Quintile,PDS/Linke,0.02182,36,1682,0.01484,0.02881
2017,46-65 y.,4th Quintile,AfD,0.02327,41,1682,0.01607,0.03048
2017,46-65 y.,5th Quintile,Not leaning towards specific party,0.43472,960,2180,0.41391,0.45553
2017,46-65 y.,5th Quintile,SPD,0.16226,343,2180,0.14678,0.17775
2017,46-65 y.,5th Quintile,CDU/CSU,0.20450,466,2180,0.18757,0.22144
2017,46-65 y.,5th Quintile,FDP,0.03100,73,2180,0.02373,0.03828
2017,46-65 y.,5th Quintile,Bündnis90/Grüne,0.10383,226,2180,0.09102,0.11664
2017,46-65 y.,5th Quintile,PDS/Linke,0.02115,64,2180,0.01511,0.02719
2017,46-65 y.,5th Quintile,AfD,0.02932,48,2180,0.02224,0.03641
2017,66 and older,1st Quintile,Not leaning towards specific party,0.56592,402,625,0.52703,0.60481
2017,66 and older,1st Quintile,SPD,0.19221,111,625,0.16129,0.22313
2017,66 and older,1st Quintile,CDU/CSU,0.19188,112,625,0.16098,0.22278
2017,66 and older,2nd Quintile,Not leaning towards specific party,0.50571,567,1098,0.47613,0.53530
2017,66 and older,2nd Quintile,SPD,0.21458,241,1098,0.19028,0.23887
2017,66 and older,2nd Quintile,CDU/CSU,0.20333,231,1098,0.17951,0.22715
2017,66 and older,2nd Quintile,PDS/Linke,0.03288,59,1098,0.02233,0.04344
2017,66 and older,3rd Quintile,Not leaning towards specific party,0.40384,421,948,0.37259,0.43509
2017,66 and older,3rd Quintile,SPD,0.21067,202,948,0.18469,0.23664
2017,66 and older,3rd Quintile,CDU/CSU,0.28474,279,948,0.25599,0.31348
2017,66 and older,3rd Quintile,PDS/Linke,0.02868,46,948,0.01805,0.03931
2017,66 and older,4th Quintile,Not leaning towards specific party,0.36260,322,776,0.32875,0.39645
2017,66 and older,4th Quintile,SPD,0.22299,163,776,0.19369,0.25230
2017,66 and older,4th Quintile,CDU/CSU,0.29668,254,776,0.26452,0.32884
2017,66 and older,4th Quintile,Bündnis90/Grüne,0.04996,37,776,0.03462,0.06530
2017,66 and older,5th Quintile,Not leaning towards specific party,0.31692,247,850,0.28562,0.34822
2017,66 and older,5th Quintile,SPD,0.17130,169,850,0.14595,0.19664
2017,66 and older,5th Quintile,CDU/CSU,0.36821,315,850,0.33576,0.40065
2017,66 and older,5th Quintile,FDP,0.06684,66,850,0.05004,0.08364
2017,66 and older,5th Quintile,Bündnis90/Grüne,0.04605,53,850,0.03195,0.06015
2018,17-29 y.,1st Quintile,Not leaning towards specific party,0.68228,1579,1978,0.66175,0.70280
2018,17-29 y.,1st Quintile,SPD,0.05109,85,1978,0.04139,0.06080
2018,17-29 y.,1st Quintile,CDU/CSU,0.06203,157,1978,0.05140,0.07266
2018,17-29 y.,1st Quintile,Bündnis90/Grüne,0.08742,96,1978,0.07497,0.09987
2018,17-29 y.,1st Quintile,PDS/Linke,0.05825,61,1978,0.04793,0.06858
2018,17-29 y.,2nd Quintile,Not leaning towards specific party,0.72437,724,895,0.69508,0.75366
2018,17-29 y.,2nd Quintile,SPD,0.07251,50,895,0.05551,0.08951
2018,17-29 y.,2nd Quintile,CDU/CSU,0.05379,40,895,0.03900,0.06858
2018,17-29 y.,2nd Quintile,Bündnis90/Grüne,0.04315,44,895,0.02983,0.05647
2018,17-29 y.,2nd Quintile,PDS/Linke,0.05420,37,895,0.03935,0.06904
2018,17-29 y.,3rd Quintile,Not leaning towards specific party,0.65554,522,675,0.61967,0.69142
2018,17-29 y.,3rd Quintile,SPD,0.09200,56,675,0.07018,0.11382
2018,17-29 y.,3rd Quintile,CDU/CSU,0.08411,50,675,0.06316,0.10506
2018,17-29 y.,3rd Quintile,Bündnis90/Grüne,0.05593,47,675,0.03858,0.07328
2018,17-29 y.,4th Quintile,Not leaning towards specific party,0.68818,441,597,0.65099,0.72537
2018,17-29 y.,4th Quintile,SPD,0.07050,44,597,0.04995,0.09105
2018,17-29 y.,4th Quintile,CDU/CSU,0.09580,64,597,0.07217,0.11943
2018,17-29 y.,4th Quintile,Bündnis90/Grüne,0.05797,48,597,0.03920,0.07673
2018,17-29 y.,5th Quintile,Not leaning towards specific party,0.63622,291,382,0.58791,0.68453
2018,17-29 y.,5th Quintile,CDU/CSU,0.10663,54,382,0.07563,0.13762
2018,17-29 y.,5th Quintile,Bündnis90/Grüne,0.09567,37,382,0.06614,0.12521
2018,30-45 y.,1st Quintile,Not leaning towards specific party,0.74492,2049,2519,0.72789,0.76194
2018,30-45 y.,1st Quintile,SPD,0.05855,86,2519,0.04938,0.06772
2018,30-45 y.,1st Quintile,CDU/CSU,0.06390,214,2519,0.05435,0.07346
2018,30-45 y.,1st Quintile,Bündnis90/Grüne,0.04050,80,2519,0.03280,0.04820
2018,30-45 y.,1st Quintile,PDS/Linke,0.03851,49,2519,0.03099,0.04602
2018,30-45 y.,1st Quintile,AfD,0.03583,41,2519,0.02857,0.04309
2018,30-45 y.,2nd Quintile,Not leaning towards specific party,0.69419,1111,1497,0.67084,0.71754
2018,30-45 y.,2nd Quintile,SPD,0.05417,79,1497,0.04270,0.06565
2018,30-45 y.,2nd Quintile,CDU/CSU,0.10945,142,1497,0.09363,0.12527
2018,30-45 y.,2nd Quintile,Bündnis90/Grüne,0.04948,68,1497,0.03849,0.06047
2018,30-45 y.,2nd Quintile,PDS/Linke,0.04324,50,1497,0.03293,0.05355
2018,30-45 y.,2nd Quintile,AfD,0.03006,47,1497,0.02141,0.03871
2018,30-45 y.,3rd Quintile,Not leaning towards specific party,0.63250,837,1269,0.60596,0.65904
2018,30-45 y.,3rd Quintile,SPD,0.05843,96,1269,0.04552,0.07135
2018,30-45 y.,3rd Quintile,CDU/CSU,0.11895,149,1269,0.10113,0.13677
2018,30-45 y.,3rd Quintile,Bündnis90/Grüne,0.07739,92,1269,0.06268,0.09210
2018,30-45 y.,3rd Quintile,PDS/Linke,0.03026,46,1269,0.02083,0.03969
2018,30-45 y.,3rd Quintile,AfD,0.05128,49,1269,0.03914,0.06342
2018,30-45 y.,4th Quintile,Not leaning towards specific party,0.56371,678,1145,0.53497,0.59244
2018,30-45 y.,4th Quintile,SPD,0.12706,116,1145,0.10777,0.14636
2018,30-45 y.,4th Quintile,CDU/CSU,0.11149,160,1145,0.09325,0.12973
2018,30-45 y.,4th Quintile,Bündnis90/Grüne,0.09867,117,1145,0.08139,0.11595
2018,30-45 y.,4th Quintile,PDS/Linke,0.02621,41,1145,0.01695,0.03547
2018,30-45 y.,4th Quintile,AfD,0.03189,33,1145,0.02171,0.04208
2018,30-45 y.,5th Quintile,Not leaning towards specific party,0.52797,552,1016,0.49725,0.55868
2018,30-45 y.,5th Quintile,SPD,0.08551,81,1016,0.06831,0.10272
2018,30-45 y.,5th Quintile,CDU/CSU,0.17669,211,1016,0.15322,0.20015
2018,30-45 y.,5th Quintile,FDP,0.05582,57,1016,0.04170,0.06995
2018,30-45 y.,5th Quintile,Bündnis90/Grüne,0.09777,115,1016,0.07950,0.11605
2018,46-65 y.,1st Quintile,Not leaning towards specific party,0.67093,1287,1773,0.64906,0.69281
2018,46-65 y.,1st Quintile,SPD,0.08277,127,1773,0.06994,0.09560
2018,46-65 y.,1st Quintile,CDU/CSU,0.06991,172,1773,0.05803,0.08178
2018,46-65 y.,1st Quintile,Bündnis90/Grüne,0.03375,65,1773,0.02534,0.04216
2018,46-65 y.,1st Quintile,PDS/Linke,0.05075,58,1773,0.04053,0.06097
2018,46-65 y.,1st Quintile,AfD,0.05440,64,1773,0.04384,0.06496
2018,46-65 y.,2nd Quintile,Not leaning towards specific party,0.67422,1027,1560,0.65095,0.69748
2018,46-65 y.,2nd Quintile,SPD,0.13197,179,1560,0.11517,0.14877
2018,46-65 y.,2nd Quintile,CDU/CSU,0.08966,155,1560,0.07547,0.10384
2018,46-65 y.,2nd Quintile,Bündnis90/Grüne,0.02987,77,1560,0.02142,0.03832
2018,46-65 y.,2nd Quintile,PDS/Linke,0.02841,62,1560,0.02017,0.03666
2018,46-65 y.,2nd Quintile,AfD,0.03074,60,1560,0.02217,0.03931
2018,46-65 y.,3rd Quintile,Not leaning towards specific party,0.61882,982,1612,0.59511,0.64254
2018,46-65 y.,3rd Quintile,SPD,0.12080,172,1612,0.10489,0.13671
2018,46-65 y.,3rd Quintile,CDU/CSU,0.11489,218,1612,0.09932,0.13046
2018,46-65 y.,3rd Quintile,Bündnis90/Grüne,0.05129,121,1612,0.04052,0.06206
2018,46-65 y.,3rd Quintile,PDS/Linke,0.01996,48,1612,0.01313,0.02679
2018,46-65 y.,3rd Quintile,AfD,0.05548,71,1612,0.04430,0.06665
2018,46-65 y.,4th Quintile,Not leaning towards specific party,0.55469,1049,1933,0.53253,0.57685
2018,46-65 y.,4th Quintile,SPD,0.11577,248,1933,0.10151,0.13004
2018,46-65 y.,4th Quintile,CDU/CSU,0.15841,325,1933,0.14213,0.17470
2018,46-65 y.,4th Quintile,Bündnis90/Grüne,0.08863,184,1933,0.07595,0.10130
2018,46-65 y.,4th Quintile,PDS/Linke,0.02968,70,1933,0.02211,0.03724
2018,46-65 y.,4th Quintile,AfD,0.03032,57,1933,0.02267,0.03796
2018,46-65 y.,5th Quintile,Not leaning towards specific party,0.44852,1118,2483,0.42895,0.46808
2018,46-65 y.,5th Quintile,SPD,0.13546,310,2483,0.12200,0.14892
2018,46-65 y.,5th Quintile,CDU/CSU,0.20700,543,2483,0.19106,0.22294
2018,46-65 y.,5th Quintile,FDP,0.03371,88,2483,0.02661,0.04081
2018,46-65 y.,5th Quintile,Bündnis90/Grüne,0.10721,284,2483,0.09504,0.11939
2018,46-65 y.,5th Quintile,PDS/Linke,0.02845,84,2483,0.02191,0.03499
2018,46-65 y.,5th Quintile,AfD,0.02809,56,2483,0.02159,0.03459
2018,66 and older,1st Quintile,Not leaning towards specific party,0.59000,425,651,0.55219,0.62781
2018,66 and older,1st Quintile,SPD,0.14856,98,651,0.12122,0.17590
2018,66 and older,1st Quintile,CDU/CSU,0.19401,128,651,0.16361,0.22441
2018,66 and older,2nd Quintile,Not leaning towards specific party,0.50053,583,1067,0.47051,0.53054
2018,66 and older,2nd Quintile,SPD,0.19078,189,1067,0.16720,0.21437
2018,66 and older,2nd Quintile,CDU/CSU,0.22289,223,1067,0.19790,0.24787
2018,66 and older,2nd Quintile,PDS/Linke,0.03216,72,1067,0.02157,0.04275
2018,66 and older,3rd Quintile,Not leaning towards specific party,0.42329,434,951,0.39187,0.45471
2018,66 and older,3rd Quintile,SPD,0.17389,196,951,0.14979,0.19799
2018,66 and older,3rd Quintile,CDU/CSU,0.28321,281,951,0.25456,0.31186
2018,66 and older,3rd Quintile,PDS/Linke,0.02958,40,951,0.01880,0.04035
2018,66 and older,4th Quintile,Not leaning towards specific party,0.34485,309,798,0.31185,0.37785
2018,66 and older,4th Quintile,SPD,0.19268,162,798,0.16530,0.22007
2018,66 and older,4th Quintile,CDU/CSU,0.31370,241,798,0.28148,0.34591
2018,66 and older,4th Quintile,Bündnis90/Grüne,0.06470,50,798,0.04762,0.08178
2018,66 and older,4th Quintile,PDS/Linke,0.02836,36,798,0.01684,0.03989
2018,66 and older,5th Quintile,Not leaning towards specific party,0.28633,251,931,0.25728,0.31539
2018,66 and older,5th Quintile,SPD,0.16845,173,931,0.14439,0.19250
2018,66 and older,5th Quintile,CDU/CSU,0.37237,354,931,0.34130,0.40344
2018,66 and older,5th Quintile,FDP,0.06945,79,931,0.05311,0.08579
2018,66 and older,5th Quintile,Bündnis90/Grüne,0.07093,74,931,0.05443,0.08743
2019,17-29 y.,1st Quintile,Not leaning towards specific party,0.69910,813,1053,0.67138,0.72681
2019,17-29 y.,1st Quintile,SPD,0.02333,34,1053,0.01421,0.03245
2019,17-29 y.,1st Quintile,CDU/CSU,0.04257,36,1053,0.03037,0.05477
2019,17-29 y.,1st Quintile,Bündnis90/Grüne,0.13346,130,1053,0.11291,0.15402
2019,17-29 y.,1st Quintile,PDS/Linke,0.04997,40,1053,0.03680,0.06314
2019,17-29 y.,2nd Quintile,Not leaning towards specific party,0.67277,610,761,0.63941,0.70613
2019,17-29 y.,2nd Quintile,SPD,0.05147,35,761,0.03576,0.06718
