year,pgisced97,quintil_oecd,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2016,Post-secondary Non-tertiary Level,4th Quintile,SPD,0.13914,55,389,0.10470,0.17358
2016,Post-secondary Non-tertiary Level,4th Quintile,CDU/CSU,0.14552,64,389,0.11043,0.18061
2016,Post-secondary Non-tertiary Level,4th Quintile,Bündnis90/Grüne,0.08362,31,389,0.05608,0.11117
2016,Post-secondary Non-tertiary Level,5th Quintile,Not leaning towards specific party,0.45088,164,295,0.39400,0.50776
2016,Post-secondary Non-tertiary Level,5th Quintile,SPD,0.18496,53,295,0.14058,0.22934
2016,Post-secondary Non-tertiary Level,5th Quintile,CDU/CSU,0.21331,78,295,0.16648,0.26014
2016,First Stage of Tertiary Education,1st Quintile,Not leaning towards specific party,0.55463,62,62,0.42991,0.67936
2016,First Stage of Tertiary Education,2nd Quintile,Not leaning towards specific party,0.65153,156,236,0.59061,0.71245
2016,First Stage of Tertiary Education,2nd Quintile,SPD,0.13181,37,236,0.08856,0.17507
2016,First Stage of Tertiary Education,2nd Quintile,CDU/CSU,0.15925,43,236,0.11246,0.20603
2016,First Stage of Tertiary Education,3rd Quintile,Not leaning towards specific party,0.52359,156,257,0.46240,0.58477
2016,First Stage of Tertiary Education,3rd Quintile,SPD,0.14250,32,257,0.09968,0.18532
2016,First Stage of Tertiary Education,3rd Quintile,CDU/CSU,0.21590,69,257,0.16550,0.26631
2016,First Stage of Tertiary Education,4th Quintile,Not leaning towards specific party,0.52077,184,298,0.46396,0.57759
2016,First Stage of Tertiary Education,4th Quintile,SPD,0.08653,33,298,0.05456,0.11851
2016,First Stage of Tertiary Education,4th Quintile,CDU/CSU,0.23282,81,298,0.18476,0.28089
2016,First Stage of Tertiary Education,5th Quintile,Not leaning towards specific party,0.49946,179,336,0.44592,0.55300
2016,First Stage of Tertiary Education,5th Quintile,SPD,0.13800,57,336,0.10107,0.17494
2016,First Stage of Tertiary Education,5th Quintile,CDU/CSU,0.23066,100,336,0.18555,0.27577
2016,Second Stage of Tertiary Education,1st Quintile,Not leaning towards specific party,0.58544,332,494,0.54195,0.62893
2016,Second Stage of Tertiary Education,1st Quintile,SPD,0.08877,49,494,0.06366,0.11387
2016,Second Stage of Tertiary Education,1st Quintile,CDU/CSU,0.10929,56,494,0.08175,0.13683
2016,Second Stage of Tertiary Education,1st Quintile,Bündnis90/Grüne,0.10806,57,494,0.08065,0.13546
2016,Second Stage of Tertiary Education,2nd Quintile,Not leaning towards specific party,0.57818,394,629,0.53956,0.61681
2016,Second Stage of Tertiary Education,2nd Quintile,SPD,0.11608,62,629,0.09103,0.14113
2016,Second Stage of Tertiary Education,2nd Quintile,CDU/CSU,0.09051,63,629,0.06807,0.11295
2016,Second Stage of Tertiary Education,2nd Quintile,Bündnis90/Grüne,0.07896,56,629,0.05787,0.10005
2016,Second Stage of Tertiary Education,2nd Quintile,PDS/Linke,0.11416,54,629,0.08929,0.13904
2016,Second Stage of Tertiary Education,3rd Quintile,Not leaning towards specific party,0.47498,454,868,0.44174,0.50822
2016,Second Stage of Tertiary Education,3rd Quintile,SPD,0.11326,92,868,0.09217,0.13436
2016,Second Stage of Tertiary Education,3rd Quintile,CDU/CSU,0.17031,151,868,0.14529,0.19533
2016,Second Stage of Tertiary Education,3rd Quintile,Bündnis90/Grüne,0.14641,120,868,0.12288,0.16994
2016,Second Stage of Tertiary Education,3rd Quintile,PDS/Linke,0.03954,51,868,0.02657,0.05251
2016,Second Stage of Tertiary Education,4th Quintile,Not leaning towards specific party,0.41207,626,1283,0.38513,0.43902
2016,Second Stage of Tertiary Education,4th Quintile,SPD,0.15698,162,1283,0.13707,0.17690
2016,Second Stage of Tertiary Education,4th Quintile,CDU/CSU,0.17789,228,1283,0.15696,0.19882
2016,Second Stage of Tertiary Education,4th Quintile,Bündnis90/Grüne,0.15262,204,1283,0.13293,0.17231
2016,Second Stage of Tertiary Education,4th Quintile,PDS/Linke,0.04300,63,1283,0.03190,0.05410
2016,Second Stage of Tertiary Education,5th Quintile,Not leaning towards specific party,0.37332,915,2341,0.35373,0.39292
2016,Second Stage of Tertiary Education,5th Quintile,SPD,0.12453,310,2341,0.11115,0.13791
2016,Second Stage of Tertiary Education,5th Quintile,CDU/CSU,0.25138,578,2341,0.23380,0.26896
2016,Second Stage of Tertiary Education,5th Quintile,FDP,0.04947,108,2341,0.04068,0.05826
2016,Second Stage of Tertiary Education,5th Quintile,Bündnis90/Grüne,0.14490,357,2341,0.13064,0.15917
2016,Second Stage of Tertiary Education,5th Quintile,PDS/Linke,0.02736,73,2341,0.02075,0.03397
2017,No answer / don't know,1st Quintile,Not leaning towards specific party,0.74126,268,300,0.69162,0.79090
2017,No answer / don't know,1st Quintile,CDU/CSU,0.06939,32,300,0.04058,0.09819
2017,No answer / don't know,2nd Quintile,Not leaning towards specific party,0.63563,103,103,0.54223,0.72902
2017,No answer / don't know,3rd Quintile,Not leaning towards specific party,0.86540,65,65,0.78178,0.94901
2017,No answer / don't know,4th Quintile,Not leaning towards specific party,0.73311,63,63,0.62300,0.84322
2017,No answer / don't know,5th Quintile,Not leaning towards specific party,0.87344,36,36,0.76329,0.98359
2017,Pre-primary Level,1st Quintile,Not leaning towards specific party,0.79230,83,83,0.70450,0.88010
2017,Pre-primary Level,2nd Quintile,Not leaning towards specific party,0.80846,54,54,0.70252,0.91441
2017,Pre-primary Level,3rd Quintile,Not leaning towards specific party,0.56233,43,43,0.41230,0.71237
2017,Pre-primary Level,4th Quintile,Not leaning towards specific party,0.79891,46,46,0.68180,0.91602
2017,Pre-primary Level,5th Quintile,Not leaning towards specific party,0.71368,35,35,0.56174,0.86563
2017,Primary Level,1st Quintile,Not leaning towards specific party,0.81140,639,697,0.78234,0.84047
2017,Primary Level,1st Quintile,CDU/CSU,0.03985,58,697,0.02532,0.05439
2017,Primary Level,2nd Quintile,Not leaning towards specific party,0.74583,98,98,0.65918,0.83247
2017,Primary Level,3rd Quintile,Not leaning towards specific party,0.93452,35,35,0.85136,1.01767
2017,Lower Secondary Level,1st Quintile,Not leaning towards specific party,0.75378,1032,1207,0.72947,0.77810
2017,Lower Secondary Level,1st Quintile,SPD,0.10078,76,1207,0.08379,0.11777
2017,Lower Secondary Level,1st Quintile,CDU/CSU,0.09333,99,1207,0.07691,0.10975
2017,Lower Secondary Level,2nd Quintile,Not leaning towards specific party,0.69674,464,599,0.65989,0.73358
2017,Lower Secondary Level,2nd Quintile,SPD,0.11358,65,599,0.08815,0.13901
2017,Lower Secondary Level,2nd Quintile,CDU/CSU,0.13977,70,599,0.11198,0.16756
2017,Lower Secondary Level,3rd Quintile,Not leaning towards specific party,0.66540,291,384,0.61814,0.71266
2017,Lower Secondary Level,3rd Quintile,SPD,0.15318,47,384,0.11711,0.18925
2017,Lower Secondary Level,3rd Quintile,CDU/CSU,0.12677,46,384,0.09345,0.16010
2017,Lower Secondary Level,4th Quintile,Not leaning towards specific party,0.61404,156,200,0.54640,0.68168
2017,Lower Secondary Level,4th Quintile,CDU/CSU,0.21233,44,200,0.15551,0.26915
2017,Lower Secondary Level,5th Quintile,Not leaning towards specific party,0.62691,60,60,0.50350,0.75032
2017,Upper Secondary Level,1st Quintile,Not leaning towards specific party,0.68119,1782,2391,0.66251,0.69987
2017,Upper Secondary Level,1st Quintile,SPD,0.10484,190,2391,0.09256,0.11713
2017,Upper Secondary Level,1st Quintile,CDU/CSU,0.10341,230,2391,0.09120,0.11562
2017,Upper Secondary Level,1st Quintile,Bündnis90/Grüne,0.02491,58,2391,0.01866,0.03116
2017,Upper Secondary Level,1st Quintile,PDS/Linke,0.04430,74,2391,0.03605,0.05255
2017,Upper Secondary Level,1st Quintile,AfD,0.02942,57,2391,0.02265,0.03619
2017,Upper Secondary Level,2nd Quintile,Not leaning towards specific party,0.65134,1738,2533,0.63277,0.66990
2017,Upper Secondary Level,2nd Quintile,SPD,0.13793,308,2533,0.12450,0.15136
2017,Upper Secondary Level,2nd Quintile,CDU/CSU,0.13746,290,2533,0.12405,0.15087
2017,Upper Secondary Level,2nd Quintile,Bündnis90/Grüne,0.01465,39,2533,0.00997,0.01933
2017,Upper Secondary Level,2nd Quintile,PDS/Linke,0.02340,81,2533,0.01751,0.02929
2017,Upper Secondary Level,2nd Quintile,AfD,0.02318,77,2533,0.01732,0.02904
2017,Upper Secondary Level,3rd Quintile,Not leaning towards specific party,0.58836,1377,2168,0.56764,0.60908
2017,Upper Secondary Level,3rd Quintile,SPD,0.15335,277,2168,0.13818,0.16852
2017,Upper Secondary Level,3rd Quintile,CDU/CSU,0.17192,348,2168,0.15604,0.18781
2017,Upper Secondary Level,3rd Quintile,Bündnis90/Grüne,0.01734,61,2168,0.01184,0.02283
2017,Upper Secondary Level,3rd Quintile,PDS/Linke,0.01873,56,2168,0.01302,0.02443
2017,Upper Secondary Level,3rd Quintile,AfD,0.02812,49,2168,0.02116,0.03508
2017,Upper Secondary Level,4th Quintile,Not leaning towards specific party,0.57283,1106,1882,0.55048,0.59519
2017,Upper Secondary Level,4th Quintile,SPD,0.15550,267,1882,0.13912,0.17188
2017,Upper Secondary Level,4th Quintile,CDU/CSU,0.17638,363,1882,0.15916,0.19361
2017,Upper Secondary Level,4th Quintile,Bündnis90/Grüne,0.03458,70,1882,0.02633,0.04284
2017,Upper Secondary Level,4th Quintile,PDS/Linke,0.01239,33,1882,0.00739,0.01739
2017,Upper Secondary Level,4th Quintile,AfD,0.02337,43,1882,0.01654,0.03020
2017,Upper Secondary Level,5th Quintile,Not leaning towards specific party,0.51375,701,1312,0.48669,0.54081
2017,Upper Secondary Level,5th Quintile,SPD,0.13660,184,1312,0.11801,0.15519
2017,Upper Secondary Level,5th Quintile,CDU/CSU,0.22309,297,1312,0.20055,0.24562
2017,Upper Secondary Level,5th Quintile,FDP,0.02463,36,1312,0.01624,0.03303
2017,Upper Secondary Level,5th Quintile,Bündnis90/Grüne,0.04150,61,1312,0.03070,0.05229
2017,Upper Secondary Level,5th Quintile,AfD,0.02995,33,1312,0.02072,0.03918
2017,Post-secondary Non-tertiary Level,1st Quintile,Not leaning towards specific party,0.70853,287,323,0.65890,0.75817
2017,Post-secondary Non-tertiary Level,1st Quintile,SPD,0.10306,36,323,0.06985,0.13627
2017,Post-secondary Non-tertiary Level,2nd Quintile,Not leaning towards specific party,0.70979,270,366,0.66323,0.75635
2017,Post-secondary Non-tertiary Level,2nd Quintile,SPD,0.09941,45,366,0.06872,0.13011
2017,Post-secondary Non-tertiary Level,2nd Quintile,CDU/CSU,0.09979,51,366,0.06904,0.13054
2017,Post-secondary Non-tertiary Level,3rd Quintile,Not leaning towards specific party,0.57113,241,331,0.51773,0.62452
2017,Post-secondary Non-tertiary Level,3rd Quintile,SPD,0.09951,44,331,0.06721,0.13181
2017,Post-secondary Non-tertiary Level,3rd Quintile,CDU/CSU,0.13165,46,331,0.09517,0.16813
2017,Post-secondary Non-tertiary Level,4th Quintile,Not leaning towards specific party,0.49941,217,318,0.44436,0.55445
2017,Post-secondary Non-tertiary Level,4th Quintile,SPD,0.22888,58,318,0.18263,0.27512
2017,Post-secondary Non-tertiary Level,4th Quintile,CDU/CSU,0.13618,43,318,0.09842,0.17394
2017,Post-secondary Non-tertiary Level,5th Quintile,Not leaning towards specific party,0.38802,137,261,0.32879,0.44726
2017,Post-secondary Non-tertiary Level,5th Quintile,SPD,0.18275,43,261,0.13578,0.22973
2017,Post-secondary Non-tertiary Level,5th Quintile,CDU/CSU,0.26713,81,261,0.21334,0.32091
2017,First Stage of Tertiary Education,1st Quintile,Not leaning towards specific party,0.55221,55,55,0.41958,0.68484
2017,First Stage of Tertiary Education,2nd Quintile,Not leaning towards specific party,0.52057,122,204,0.45185,0.58930
2017,First Stage of Tertiary Education,2nd Quintile,SPD,0.14714,33,204,0.09840,0.19587
2017,First Stage of Tertiary Education,2nd Quintile,CDU/CSU,0.21189,49,204,0.15567,0.26810
2017,First Stage of Tertiary Education,3rd Quintile,Not leaning towards specific party,0.48016,147,244,0.41735,0.54298
2017,First Stage of Tertiary Education,3rd Quintile,SPD,0.17171,38,244,0.12429,0.21913
2017,First Stage of Tertiary Education,3rd Quintile,CDU/CSU,0.21907,59,244,0.16706,0.27108
2017,First Stage of Tertiary Education,4th Quintile,Not leaning towards specific party,0.48169,168,286,0.42368,0.53970
2017,First Stage of Tertiary Education,4th Quintile,SPD,0.14519,39,286,0.10429,0.18609
2017,First Stage of Tertiary Education,4th Quintile,CDU/CSU,0.20210,79,286,0.15547,0.24872
2017,First Stage of Tertiary Education,5th Quintile,Not leaning towards specific party,0.49536,152,310,0.43961,0.55111
2017,First Stage of Tertiary Education,5th Quintile,SPD,0.14596,61,310,0.10659,0.18533
2017,First Stage of Tertiary Education,5th Quintile,CDU/CSU,0.27447,97,310,0.22471,0.32422
2017,Second Stage of Tertiary Education,1st Quintile,Not leaning towards specific party,0.52742,503,763,0.49197,0.56286
2017,Second Stage of Tertiary Education,1st Quintile,SPD,0.13840,68,763,0.11388,0.16292
2017,Second Stage of Tertiary Education,1st Quintile,CDU/CSU,0.09727,100,763,0.07623,0.11831
2017,Second Stage of Tertiary Education,1st Quintile,Bündnis90/Grüne,0.06680,50,763,0.04908,0.08453
2017,Second Stage of Tertiary Education,1st Quintile,PDS/Linke,0.11849,42,763,0.09554,0.14144
2017,Second Stage of Tertiary Education,2nd Quintile,Not leaning towards specific party,0.52852,382,629,0.48947,0.56756
2017,Second Stage of Tertiary Education,2nd Quintile,SPD,0.10272,73,629,0.07898,0.12647
2017,Second Stage of Tertiary Education,2nd Quintile,CDU/CSU,0.13745,74,629,0.11052,0.16438
2017,Second Stage of Tertiary Education,2nd Quintile,Bündnis90/Grüne,0.11014,56,629,0.08565,0.13462
2017,Second Stage of Tertiary Education,2nd Quintile,PDS/Linke,0.06830,44,629,0.04857,0.08803
2017,Second Stage of Tertiary Education,3rd Quintile,Not leaning towards specific party,0.50992,486,867,0.47662,0.54321
2017,Second Stage of Tertiary Education,3rd Quintile,SPD,0.12850,102,867,0.10621,0.15079
2017,Second Stage of Tertiary Education,3rd Quintile,CDU/CSU,0.14702,130,867,0.12343,0.17061
2017,Second Stage of Tertiary Education,3rd Quintile,Bündnis90/Grüne,0.12116,105,867,0.09943,0.14290
2017,Second Stage of Tertiary Education,3rd Quintile,PDS/Linke,0.04040,44,867,0.02729,0.05352
2017,Second Stage of Tertiary Education,4th Quintile,Not leaning towards specific party,0.41131,574,1241,0.38392,0.43870
2017,Second Stage of Tertiary Education,4th Quintile,SPD,0.15947,173,1241,0.13909,0.17985
2017,Second Stage of Tertiary Education,4th Quintile,CDU/CSU,0.18727,238,1241,0.16556,0.20899
2017,Second Stage of Tertiary Education,4th Quintile,FDP,0.01773,31,1241,0.01039,0.02508
2017,Second Stage of Tertiary Education,4th Quintile,Bündnis90/Grüne,0.13435,174,1241,0.11537,0.15333
2017,Second Stage of Tertiary Education,4th Quintile,PDS/Linke,0.05343,51,1241,0.04092,0.06595
2017,Second Stage of Tertiary Education,5th Quintile,Not leaning towards specific party,0.39124,871,2218,0.37093,0.41156
2017,Second Stage of Tertiary Education,5th Quintile,SPD,0.14533,332,2218,0.13066,0.16000
2017,Second Stage of Tertiary Education,5th Quintile,CDU/CSU,0.22536,533,2218,0.20796,0.24275
2017,Second Stage of Tertiary Education,5th Quintile,FDP,0.05115,121,2218,0.04198,0.06032
2017,Second Stage of Tertiary Education,5th Quintile,Bündnis90/Grüne,0.12739,281,2218,0.11351,0.14127
2017,Second Stage of Tertiary Education,5th Quintile,PDS/Linke,0.03439,80,2218,0.02681,0.04198
2018,No answer / don't know,1st Quintile,Not leaning towards specific party,0.63097,310,343,0.57982,0.68211
2018,No answer / don't know,1st Quintile,CDU/CSU,0.06962,33,343,0.04265,0.09660
2018,No answer / don't know,2nd Quintile,Not leaning towards specific party,0.73343,114,114,0.65190,0.81495
2018,No answer / don't know,3rd Quintile,Not leaning towards specific party,0.65819,65,65,0.54198,0.77440
2018,No answer / don't know,4th Quintile,Not leaning towards specific party,0.63595,51,51,0.50258,0.76932
2018,No answer / don't know,5th Quintile,Not leaning towards specific party,0.70557,36,36,0.55457,0.85657
2018,Pre-primary Level,1st Quintile,Not leaning towards specific party,0.78511,78,78,0.69337,0.87686
2018,Pre-primary Level,2nd Quintile,Not leaning towards specific party,0.72391,60,60,0.60983,0.83799
2018,Pre-primary Level,3rd Quintile,Not leaning towards specific party,0.56654,45,45,0.42011,0.71297
2018,Pre-primary Level,4th Quintile,Not leaning towards specific party,0.66128,37,37,0.50668,0.81588
2018,Pre-primary Level,5th Quintile,Not leaning towards specific party,0.77240,34,34,0.62934,0.91545
2018,Primary Level,1st Quintile,Not leaning towards specific party,0.83945,949,1039,0.81711,0.86178
2018,Primary Level,1st Quintile,CDU/CSU,0.03581,90,1039,0.02450,0.04711
2018,Primary Level,2nd Quintile,Not leaning towards specific party,0.75389,125,125,0.67808,0.82971
2018,Primary Level,3rd Quintile,Not leaning towards specific party,0.74401,47,47,0.61789,0.87012
2018,Lower Secondary Level,1st Quintile,Not leaning towards specific party,0.75759,1201,1409,0.73520,0.77997
2018,Lower Secondary Level,1st Quintile,SPD,0.08622,85,1409,0.07155,0.10088
2018,Lower Secondary Level,1st Quintile,CDU/CSU,0.08697,123,1409,0.07226,0.10169
2018,Lower Secondary Level,2nd Quintile,Not leaning towards specific party,0.66150,530,666,0.62553,0.69747
2018,Lower Secondary Level,2nd Quintile,SPD,0.13645,70,666,0.11036,0.16254
2018,Lower Secondary Level,2nd Quintile,CDU/CSU,0.13248,66,666,0.10671,0.15824
2018,Lower Secondary Level,3rd Quintile,Not leaning towards specific party,0.68866,311,414,0.64400,0.73332
2018,Lower Secondary Level,3rd Quintile,SPD,0.11748,47,414,0.08642,0.14853
2018,Lower Secondary Level,3rd Quintile,CDU/CSU,0.13325,56,414,0.10047,0.16603
2018,Lower Secondary Level,4th Quintile,Not leaning towards specific party,0.60873,148,212,0.54288,0.67458
2018,Lower Secondary Level,4th Quintile,SPD,0.14119,31,212,0.09421,0.18818
2018,Lower Secondary Level,4th Quintile,CDU/CSU,0.16068,33,212,0.11113,0.21024
2018,Lower Secondary Level,5th Quintile,Not leaning towards specific party,0.49157,63,63,0.36713,0.61601
2018,Upper Secondary Level,1st Quintile,Not leaning towards specific party,0.67747,1887,2559,0.65935,0.69558
2018,Upper Secondary Level,1st Quintile,SPD,0.07937,169,2559,0.06890,0.08985
2018,Upper Secondary Level,1st Quintile,CDU/CSU,0.09415,233,2559,0.08284,0.10547
2018,Upper Secondary Level,1st Quintile,Bündnis90/Grüne,0.03840,88,2559,0.03096,0.04585
2018,Upper Secondary Level,1st Quintile,PDS/Linke,0.03858,90,2559,0.03112,0.04604
2018,Upper Secondary Level,1st Quintile,AfD,0.04644,92,2559,0.03828,0.05459
2018,Upper Secondary Level,2nd Quintile,Not leaning towards specific party,0.63739,1808,2641,0.61905,0.65573
2018,Upper Secondary Level,2nd Quintile,SPD,0.12936,261,2641,0.11656,0.14216
2018,Upper Secondary Level,2nd Quintile,CDU/CSU,0.13976,305,2641,0.12653,0.15299
2018,Upper Secondary Level,2nd Quintile,Bündnis90/Grüne,0.02192,71,2641,0.01633,0.02750
2018,Upper Secondary Level,2nd Quintile,PDS/Linke,0.03020,102,2641,0.02367,0.03673
2018,Upper Secondary Level,2nd Quintile,AfD,0.02442,94,2641,0.01853,0.03031
2018,Upper Secondary Level,3rd Quintile,Not leaning towards specific party,0.59103,1431,2346,0.57113,0.61093
2018,Upper Secondary Level,3rd Quintile,SPD,0.11535,259,2346,0.10242,0.12828
2018,Upper Secondary Level,3rd Quintile,CDU/CSU,0.16565,375,2346,0.15060,0.18070
2018,Upper Secondary Level,3rd Quintile,FDP,0.01521,35,2346,0.01026,0.02016
2018,Upper Secondary Level,3rd Quintile,Bündnis90/Grüne,0.02602,75,2346,0.01958,0.03246
2018,Upper Secondary Level,3rd Quintile,PDS/Linke,0.01997,68,2346,0.01431,0.02563
2018,Upper Secondary Level,3rd Quintile,AfD,0.05230,103,2346,0.04329,0.06131
2018,Upper Secondary Level,4th Quintile,Not leaning towards specific party,0.56150,1176,2026,0.53988,0.58311
2018,Upper Secondary Level,4th Quintile,SPD,0.14480,285,2026,0.12947,0.16013
2018,Upper Secondary Level,4th Quintile,CDU/CSU,0.17687,352,2026,0.16025,0.19349
2018,Upper Secondary Level,4th Quintile,Bündnis90/Grüne,0.04286,98,2026,0.03404,0.05168
2018,Upper Secondary Level,4th Quintile,PDS/Linke,0.01771,53,2026,0.01196,0.02345
2018,Upper Secondary Level,4th Quintile,AfD,0.03282,62,2026,0.02506,0.04058
2018,Upper Secondary Level,5th Quintile,Not leaning towards specific party,0.53139,794,1519,0.50629,0.55649
2018,Upper Secondary Level,5th Quintile,SPD,0.09687,163,1519,0.08199,0.11175
2018,Upper Secondary Level,5th Quintile,CDU/CSU,0.23062,381,1519,0.20943,0.25181
2018,Upper Secondary Level,5th Quintile,FDP,0.03064,54,1519,0.02197,0.03932
2018,Upper Secondary Level,5th Quintile,Bündnis90/Grüne,0.06077,85,1519,0.04875,0.07278
2018,Upper Secondary Level,5th Quintile,AfD,0.02627,42,1519,0.01823,0.03432
2018,Post-secondary Non-tertiary Level,1st Quintile,Not leaning towards specific party,0.61452,285,359,0.56410,0.66494
2018,Post-secondary Non-tertiary Level,1st Quintile,SPD,0.07656,33,359,0.04902,0.10410
2018,Post-secondary Non-tertiary Level,1st Quintile,CDU/CSU,0.12193,41,359,0.08803,0.15582
2018,Post-secondary Non-tertiary Level,2nd Quintile,Not leaning towards specific party,0.66731,285,375,0.61955,0.71506
2018,Post-secondary Non-tertiary Level,2nd Quintile,SPD,0.08964,46,375,0.06069,0.11860
2018,Post-secondary Non-tertiary Level,2nd Quintile,CDU/CSU,0.08537,44,375,0.05705,0.11369
2018,Post-secondary Non-tertiary Level,3rd Quintile,Not leaning towards specific party,0.51872,262,406,0.47005,0.56738
2018,Post-secondary Non-tertiary Level,3rd Quintile,SPD,0.12314,51,406,0.09114,0.15515
2018,Post-secondary Non-tertiary Level,3rd Quintile,CDU/CSU,0.14228,58,406,0.10826,0.17630
2018,Post-secondary Non-tertiary Level,3rd Quintile,Bündnis90/Grüne,0.10254,35,406,0.07299,0.13208
2018,Post-secondary Non-tertiary Level,4th Quintile,Not leaning towards specific party,0.53497,224,387,0.48522,0.58473
2018,Post-secondary Non-tertiary Level,4th Quintile,SPD,0.15604,57,387,0.11984,0.19225
2018,Post-secondary Non-tertiary Level,4th Quintile,CDU/CSU,0.14990,68,387,0.11429,0.18552
2018,Post-secondary Non-tertiary Level,4th Quintile,Bündnis90/Grüne,0.06920,38,387,0.04388,0.09452
2018,Post-secondary Non-tertiary Level,5th Quintile,Not leaning towards specific party,0.42526,158,311,0.37022,0.48029
2018,Post-secondary Non-tertiary Level,5th Quintile,SPD,0.12705,36,311,0.08998,0.16412
2018,Post-secondary Non-tertiary Level,5th Quintile,CDU/CSU,0.25736,81,311,0.20869,0.30603
2018,Post-secondary Non-tertiary Level,5th Quintile,Bündnis90/Grüne,0.09241,36,311,0.06017,0.12465
2018,First Stage of Tertiary Education,1st Quintile,Not leaning towards specific party,0.56821,64,64,0.44589,0.69052
2018,First Stage of Tertiary Education,2nd Quintile,Not leaning towards specific party,0.51844,124,210,0.45070,0.58618
2018,First Stage of Tertiary Education,2nd Quintile,SPD,0.17123,41,210,0.12015,0.22230
2018,First Stage of Tertiary Education,2nd Quintile,CDU/CSU,0.20523,45,210,0.15047,0.25998
2018,First Stage of Tertiary Education,3rd Quintile,Not leaning towards specific party,0.51557,153,244,0.45273,0.57840
2018,First Stage of Tertiary Education,3rd Quintile,SPD,0.11329,35,244,0.07344,0.15314
2018,First Stage of Tertiary Education,3rd Quintile,CDU/CSU,0.20584,56,244,0.15501,0.25668
2018,First Stage of Tertiary Education,4th Quintile,Not leaning towards specific party,0.49157,174,318,0.43653,0.54660
2018,First Stage of Tertiary Education,4th Quintile,SPD,0.10773,35,318,0.07360,0.14186
2018,First Stage of Tertiary Education,4th Quintile,CDU/CSU,0.19175,77,318,0.14842,0.23509
2018,First Stage of Tertiary Education,4th Quintile,Bündnis90/Grüne,0.11305,32,318,0.07819,0.14791
2018,First Stage of Tertiary Education,5th Quintile,Not leaning towards specific party,0.41949,161,327,0.36592,0.47305
2018,First Stage of Tertiary Education,5th Quintile,SPD,0.16962,62,327,0.12888,0.21037
2018,First Stage of Tertiary Education,5th Quintile,CDU/CSU,0.28796,104,327,0.23881,0.33712
2018,Second Stage of Tertiary Education,1st Quintile,Not leaning towards specific party,0.49256,566,880,0.45951,0.52561
2018,Second Stage of Tertiary Education,1st Quintile,SPD,0.11525,58,880,0.09414,0.13636
2018,Second Stage of Tertiary Education,1st Quintile,CDU/CSU,0.11068,125,880,0.08994,0.13143
2018,Second Stage of Tertiary Education,1st Quintile,Bündnis90/Grüne,0.10804,85,880,0.08751,0.12856
2018,Second Stage of Tertiary Education,1st Quintile,PDS/Linke,0.10382,46,880,0.08365,0.12398
2018,Second Stage of Tertiary Education,2nd Quintile,Not leaning towards specific party,0.51267,399,679,0.47505,0.55030
2018,Second Stage of Tertiary Education,2nd Quintile,SPD,0.10793,63,679,0.08458,0.13129
2018,Second Stage of Tertiary Education,2nd Quintile,CDU/CSU,0.13457,81,679,0.10889,0.16026
2018,Second Stage of Tertiary Education,2nd Quintile,Bündnis90/Grüne,0.10415,76,679,0.08116,0.12714
2018,Second Stage of Tertiary Education,2nd Quintile,PDS/Linke,0.08466,60,679,0.06371,0.10562
2018,Second Stage of Tertiary Education,3rd Quintile,Not leaning towards specific party,0.46201,461,896,0.42934,0.49467
2018,Second Stage of Tertiary Education,3rd Quintile,SPD,0.12084,112,896,0.09948,0.14219
2018,Second Stage of Tertiary Education,3rd Quintile,CDU/CSU,0.15807,136,896,0.13417,0.18197
2018,Second Stage of Tertiary Education,3rd Quintile,Bündnis90/Grüne,0.12855,129,896,0.10662,0.15048
2018,Second Stage of Tertiary Education,3rd Quintile,PDS/Linke,0.05905,58,896,0.04361,0.07450
2018,Second Stage of Tertiary Education,4th Quintile,Not leaning towards specific party,0.45419,652,1373,0.42784,0.48053
2018,Second Stage of Tertiary Education,4th Quintile,SPD,0.10601,155,1373,0.08972,0.12230
2018,Second Stage of Tertiary Education,4th Quintile,CDU/CSU,0.16502,237,1373,0.14537,0.18466
2018,Second Stage of Tertiary Education,4th Quintile,FDP,0.03327,44,1373,0.02378,0.04275
2018,Second Stage of Tertiary Education,4th Quintile,Bündnis90/Grüne,0.15973,208,1373,0.14035,0.17912
2018,Second Stage of Tertiary Education,4th Quintile,PDS/Linke,0.04427,77,1373,0.03338,0.05515
2018,Second Stage of Tertiary Education,5th Quintile,Not leaning towards specific party,0.39020,958,2466,0.37095,0.40946
2018,Second Stage of Tertiary Education,5th Quintile,SPD,0.13380,311,2466,0.12036,0.14724
2018,Second Stage of Tertiary Education,5th Quintile,CDU/CSU,0.20770,559,2466,0.19169,0.22372
2018,Second Stage of Tertiary Education,5th Quintile,FDP,0.06282,150,2466,0.05324,0.07239
2018,Second Stage of Tertiary Education,5th Quintile,Bündnis90/Grüne,0.14029,359,2466,0.12658,0.15400
2018,Second Stage of Tertiary Education,5th Quintile,PDS/Linke,0.03694,97,2466,0.02950,0.04439
2018,Second Stage of Tertiary Education,5th Quintile,AfD,0.01494,32,2466,0.01015,0.01973
2019,No answer / don't know,1st Quintile,Not leaning towards specific party,0.74324,183,183,0.67977,0.80671
2019,No answer / don't know,2nd Quintile,Not leaning towards specific party,0.69755,92,92,0.60317,0.79192
2019,No answer / don't know,3rd Quintile,Not leaning towards specific party,0.61344,54,54,0.48233,0.74454
