year,bula_h,quintil_oecd,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,Hesse,5th Quintile,Bündnis90/Grüne,0.08670,32,344,0.05692,0.11648
2017,"Rhineland-Palatinate, Saarland",1st Quintile,Not leaning towards specific party,0.65833,283,324,0.60661,0.71005
2017,"Rhineland-Palatinate, Saarland",1st Quintile,CDU/CSU,0.13589,41,324,0.09852,0.17326
2017,"Rhineland-Palatinate, Saarland",2nd Quintile,Not leaning towards specific party,0.63469,228,311,0.58109,0.68829
2017,"Rhineland-Palatinate, Saarland",2nd Quintile,SPD,0.18839,48,311,0.14486,0.23191
2017,"Rhineland-Palatinate, Saarland",2nd Quintile,CDU/CSU,0.09399,35,311,0.06151,0.12648
2017,"Rhineland-Palatinate, Saarland",3rd Quintile,Not leaning towards specific party,0.58797,157,242,0.52582,0.65011
2017,"Rhineland-Palatinate, Saarland",3rd Quintile,SPD,0.18308,43,242,0.13426,0.23191
2017,"Rhineland-Palatinate, Saarland",3rd Quintile,CDU/CSU,0.16345,42,242,0.11676,0.21014
2017,"Rhineland-Palatinate, Saarland",4th Quintile,Not leaning towards specific party,0.54947,141,232,0.48530,0.61363
2017,"Rhineland-Palatinate, Saarland",4th Quintile,SPD,0.13929,42,232,0.09464,0.18394
2017,"Rhineland-Palatinate, Saarland",4th Quintile,CDU/CSU,0.19444,49,232,0.14340,0.24548
2017,"Rhineland-Palatinate, Saarland",5th Quintile,Not leaning towards specific party,0.42563,107,206,0.35794,0.49331
2017,"Rhineland-Palatinate, Saarland",5th Quintile,SPD,0.14153,45,206,0.09381,0.18925
2017,"Rhineland-Palatinate, Saarland",5th Quintile,CDU/CSU,0.27376,54,206,0.21273,0.33480
2017,Baden-Wuerttemberg,1st Quintile,Not leaning towards specific party,0.64987,415,484,0.60733,0.69241
2017,Baden-Wuerttemberg,1st Quintile,CDU/CSU,0.09761,69,484,0.07114,0.12408
2017,Baden-Wuerttemberg,2nd Quintile,Not leaning towards specific party,0.67563,299,391,0.62916,0.72209
2017,Baden-Wuerttemberg,2nd Quintile,SPD,0.08659,36,391,0.05867,0.11450
2017,Baden-Wuerttemberg,2nd Quintile,CDU/CSU,0.14717,56,391,0.11200,0.18233
2017,Baden-Wuerttemberg,3rd Quintile,Not leaning towards specific party,0.61293,346,493,0.56989,0.65597
2017,Baden-Wuerttemberg,3rd Quintile,SPD,0.10891,36,493,0.08139,0.13644
2017,Baden-Wuerttemberg,3rd Quintile,CDU/CSU,0.15748,70,493,0.12529,0.18967
2017,Baden-Wuerttemberg,3rd Quintile,Bündnis90/Grüne,0.08101,41,493,0.05690,0.10512
2017,Baden-Wuerttemberg,4th Quintile,Not leaning towards specific party,0.48846,326,592,0.44816,0.52876
2017,Baden-Wuerttemberg,4th Quintile,SPD,0.19268,76,592,0.16089,0.22448
2017,Baden-Wuerttemberg,4th Quintile,CDU/CSU,0.15309,105,592,0.12406,0.18213
2017,Baden-Wuerttemberg,4th Quintile,Bündnis90/Grüne,0.11506,85,592,0.08934,0.14079
2017,Baden-Wuerttemberg,5th Quintile,Not leaning towards specific party,0.50063,336,648,0.46210,0.53915
2017,Baden-Wuerttemberg,5th Quintile,SPD,0.09491,73,648,0.07232,0.11749
2017,Baden-Wuerttemberg,5th Quintile,CDU/CSU,0.18769,151,648,0.15761,0.21778
2017,Baden-Wuerttemberg,5th Quintile,Bündnis90/Grüne,0.11500,88,648,0.09041,0.13958
2017,Bavaria,1st Quintile,Not leaning towards specific party,0.74004,533,590,0.70461,0.77546
2017,Bavaria,1st Quintile,CDU/CSU,0.10863,57,590,0.08350,0.13376
2017,Bavaria,2nd Quintile,Not leaning towards specific party,0.70610,557,726,0.67294,0.73926
2017,Bavaria,2nd Quintile,SPD,0.08537,74,726,0.06503,0.10571
2017,Bavaria,2nd Quintile,CDU/CSU,0.16064,95,726,0.13391,0.18737
2017,Bavaria,3rd Quintile,Not leaning towards specific party,0.66015,488,695,0.62491,0.69539
2017,Bavaria,3rd Quintile,SPD,0.09231,48,695,0.07077,0.11384
2017,Bavaria,3rd Quintile,CDU/CSU,0.16898,128,695,0.14110,0.19686
2017,Bavaria,3rd Quintile,Bündnis90/Grüne,0.02308,31,695,0.01191,0.03425
2017,Bavaria,4th Quintile,Not leaning towards specific party,0.51935,443,733,0.48315,0.55554
2017,Bavaria,4th Quintile,SPD,0.10139,67,733,0.07952,0.12326
2017,Bavaria,4th Quintile,CDU/CSU,0.24100,173,733,0.21002,0.27198
2017,Bavaria,4th Quintile,Bündnis90/Grüne,0.05369,50,733,0.03736,0.07001
2017,Bavaria,5th Quintile,Not leaning towards specific party,0.54007,416,763,0.50469,0.57546
2017,Bavaria,5th Quintile,SPD,0.11624,96,763,0.09348,0.13899
2017,Bavaria,5th Quintile,CDU/CSU,0.19658,170,763,0.16836,0.22480
2017,Bavaria,5th Quintile,Bündnis90/Grüne,0.07902,81,763,0.05986,0.09817
2017,Berlin,1st Quintile,Not leaning towards specific party,0.58565,177,177,0.51287,0.65842
2017,Berlin,2nd Quintile,Not leaning towards specific party,0.60798,118,118,0.51952,0.69644
2017,Berlin,3rd Quintile,Not leaning towards specific party,0.52071,75,75,0.40689,0.63454
2017,Berlin,4th Quintile,Not leaning towards specific party,0.32316,56,56,0.19956,0.44677
2017,Berlin,5th Quintile,Not leaning towards specific party,0.45999,64,64,0.33691,0.58306
2017,Brandenburg,1st Quintile,Not leaning towards specific party,0.84617,236,236,0.80004,0.89230
2017,Brandenburg,2nd Quintile,Not leaning towards specific party,0.73960,160,160,0.67138,0.80781
2017,Brandenburg,3rd Quintile,Not leaning towards specific party,0.66698,133,133,0.58657,0.74738
2017,Brandenburg,4th Quintile,Not leaning towards specific party,0.64768,73,73,0.53734,0.75802
2017,Brandenburg,5th Quintile,Not leaning towards specific party,0.44455,53,53,0.30949,0.57962
2017,Mecklenburg-Western Pomerania,1st Quintile,Not leaning towards specific party,0.71775,127,127,0.63916,0.79634
2017,Mecklenburg-Western Pomerania,2nd Quintile,Not leaning towards specific party,0.77367,93,93,0.68816,0.85918
2017,Mecklenburg-Western Pomerania,3rd Quintile,Not leaning towards specific party,0.57102,62,62,0.44682,0.69523
2017,Mecklenburg-Western Pomerania,4th Quintile,Not leaning towards specific party,0.63352,33,33,0.46657,0.80047
2017,Saxony,1st Quintile,Not leaning towards specific party,0.75921,289,289,0.70982,0.80859
2017,Saxony,2nd Quintile,Not leaning towards specific party,0.69235,265,303,0.64030,0.74441
2017,Saxony,2nd Quintile,CDU/CSU,0.12061,38,303,0.08388,0.15734
2017,Saxony,3rd Quintile,Not leaning towards specific party,0.56589,187,251,0.50445,0.62733
2017,Saxony,3rd Quintile,SPD,0.12596,31,251,0.08483,0.16709
2017,Saxony,3rd Quintile,CDU/CSU,0.11699,33,251,0.07715,0.15683
2017,Saxony,4th Quintile,Not leaning towards specific party,0.70895,154,154,0.63697,0.78092
2017,Saxony,5th Quintile,Not leaning towards specific party,0.44059,67,98,0.34179,0.53938
2017,Saxony,5th Quintile,CDU/CSU,0.20648,31,98,0.12592,0.28703
2017,Saxony-Anhalt,1st Quintile,Not leaning towards specific party,0.79967,238,238,0.74871,0.85063
2017,Saxony-Anhalt,2nd Quintile,Not leaning towards specific party,0.65566,128,128,0.57302,0.73829
2017,Saxony-Anhalt,3rd Quintile,Not leaning towards specific party,0.53912,84,84,0.43188,0.64636
2017,Saxony-Anhalt,4th Quintile,Not leaning towards specific party,0.69538,76,76,0.59122,0.79955
2017,Saxony-Anhalt,5th Quintile,Not leaning towards specific party,0.67929,54,54,0.55363,0.80495
2017,Thuringa,1st Quintile,Not leaning towards specific party,0.74573,156,156,0.67718,0.81429
2017,Thuringa,2nd Quintile,Not leaning towards specific party,0.59578,166,201,0.52777,0.66379
2017,Thuringa,2nd Quintile,CDU/CSU,0.15034,35,201,0.10081,0.19988
2017,Thuringa,3rd Quintile,Not leaning towards specific party,0.61126,107,107,0.51846,0.70406
2017,Thuringa,4th Quintile,Not leaning towards specific party,0.71767,85,85,0.62141,0.81393
2017,Thuringa,5th Quintile,Not leaning towards specific party,0.54288,53,53,0.40748,0.67828
2018,Schleswig-Holstein,1st Quintile,Not leaning towards specific party,0.63537,201,201,0.56866,0.70208
2018,Schleswig-Holstein,2nd Quintile,Not leaning towards specific party,0.55128,136,169,0.47607,0.62649
2018,Schleswig-Holstein,2nd Quintile,SPD,0.25856,33,169,0.19235,0.32477
2018,Schleswig-Holstein,3rd Quintile,Not leaning towards specific party,0.51843,103,138,0.43476,0.60210
2018,Schleswig-Holstein,3rd Quintile,SPD,0.15679,35,138,0.09591,0.21768
2018,Schleswig-Holstein,4th Quintile,Not leaning towards specific party,0.43323,64,64,0.31087,0.55559
2018,Schleswig-Holstein,5th Quintile,Not leaning towards specific party,0.43602,56,95,0.33577,0.53627
2018,Schleswig-Holstein,5th Quintile,CDU/CSU,0.22354,39,95,0.13932,0.30777
2018,Hamburg,1st Quintile,Not leaning towards specific party,0.44298,79,79,0.33275,0.55322
2018,Hamburg,2nd Quintile,Not leaning towards specific party,0.48501,39,39,0.32611,0.64392
2018,Hamburg,3rd Quintile,Not leaning towards specific party,0.51763,48,48,0.37477,0.66049
2018,Hamburg,4th Quintile,Not leaning towards specific party,0.57433,40,40,0.41914,0.72951
2018,Hamburg,5th Quintile,Not leaning towards specific party,0.21279,38,38,0.08091,0.34467
2018,Lower Saxony,1st Quintile,Not leaning towards specific party,0.66672,591,757,0.63312,0.70032
2018,Lower Saxony,1st Quintile,SPD,0.12961,68,757,0.10567,0.15355
2018,Lower Saxony,1st Quintile,CDU/CSU,0.10303,98,757,0.08136,0.12470
2018,Lower Saxony,2nd Quintile,Not leaning towards specific party,0.55678,300,439,0.51026,0.60330
2018,Lower Saxony,2nd Quintile,SPD,0.20743,75,439,0.16946,0.24540
2018,Lower Saxony,2nd Quintile,CDU/CSU,0.16504,64,439,0.13027,0.19980
2018,Lower Saxony,3rd Quintile,Not leaning towards specific party,0.48792,264,426,0.44040,0.53544
2018,Lower Saxony,3rd Quintile,SPD,0.17531,72,426,0.13916,0.21146
2018,Lower Saxony,3rd Quintile,CDU/CSU,0.20560,90,426,0.16718,0.24402
2018,Lower Saxony,4th Quintile,Not leaning towards specific party,0.51537,222,430,0.46808,0.56266
2018,Lower Saxony,4th Quintile,SPD,0.19718,89,430,0.15953,0.23483
2018,Lower Saxony,4th Quintile,CDU/CSU,0.15961,87,430,0.12495,0.19427
2018,Lower Saxony,4th Quintile,Bündnis90/Grüne,0.06704,32,430,0.04338,0.09071
2018,Lower Saxony,5th Quintile,Not leaning towards specific party,0.37106,214,483,0.32793,0.41418
2018,Lower Saxony,5th Quintile,SPD,0.19137,89,483,0.15625,0.22648
2018,Lower Saxony,5th Quintile,CDU/CSU,0.31068,146,483,0.26937,0.35200
2018,Lower Saxony,5th Quintile,Bündnis90/Grüne,0.05165,34,483,0.03189,0.07141
2018,Bremen,1st Quintile,Not leaning towards specific party,0.57383,91,91,0.47167,0.67600
2018,Bremen,2nd Quintile,Not leaning towards specific party,0.46547,31,31,0.28697,0.64396
2018,North Rhine-Westphalia,1st Quintile,Not leaning towards specific party,0.66444,1184,1536,0.64082,0.68806
2018,North Rhine-Westphalia,1st Quintile,SPD,0.10686,119,1536,0.09141,0.12232
2018,North Rhine-Westphalia,1st Quintile,CDU/CSU,0.10301,152,1536,0.08781,0.11822
2018,North Rhine-Westphalia,1st Quintile,Bündnis90/Grüne,0.02525,50,1536,0.01740,0.03310
2018,North Rhine-Westphalia,1st Quintile,PDS/Linke,0.04767,31,1536,0.03701,0.05833
2018,North Rhine-Westphalia,2nd Quintile,Not leaning towards specific party,0.60260,705,1037,0.57280,0.63240
2018,North Rhine-Westphalia,2nd Quintile,SPD,0.15686,129,1037,0.13472,0.17901
2018,North Rhine-Westphalia,2nd Quintile,CDU/CSU,0.15069,132,1037,0.12891,0.17248
2018,North Rhine-Westphalia,2nd Quintile,Bündnis90/Grüne,0.02363,39,1037,0.01438,0.03288
2018,North Rhine-Westphalia,2nd Quintile,AfD,0.02192,32,1037,0.01300,0.03083
2018,North Rhine-Westphalia,3rd Quintile,Not leaning towards specific party,0.58059,566,925,0.54877,0.61240
2018,North Rhine-Westphalia,3rd Quintile,SPD,0.14750,142,925,0.12464,0.17037
2018,North Rhine-Westphalia,3rd Quintile,CDU/CSU,0.16085,162,925,0.13716,0.18454
2018,North Rhine-Westphalia,3rd Quintile,Bündnis90/Grüne,0.03331,55,925,0.02174,0.04488
2018,North Rhine-Westphalia,4th Quintile,Not leaning towards specific party,0.50018,484,902,0.46754,0.53283
2018,North Rhine-Westphalia,4th Quintile,SPD,0.15217,152,902,0.12872,0.17563
2018,North Rhine-Westphalia,4th Quintile,CDU/CSU,0.17325,173,902,0.14853,0.19796
2018,North Rhine-Westphalia,4th Quintile,Bündnis90/Grüne,0.09336,93,902,0.07436,0.11235
2018,North Rhine-Westphalia,5th Quintile,Not leaning towards specific party,0.45877,432,1022,0.42820,0.48933
2018,North Rhine-Westphalia,5th Quintile,SPD,0.13794,145,1022,0.11678,0.15909
2018,North Rhine-Westphalia,5th Quintile,CDU/CSU,0.22218,282,1022,0.19668,0.24768
2018,North Rhine-Westphalia,5th Quintile,FDP,0.04944,70,1022,0.03615,0.06274
2018,North Rhine-Westphalia,5th Quintile,Bündnis90/Grüne,0.09085,93,1022,0.07322,0.10848
2018,Hesse,1st Quintile,Not leaning towards specific party,0.67327,378,494,0.63187,0.71467
2018,Hesse,1st Quintile,SPD,0.13097,44,494,0.10119,0.16075
2018,Hesse,1st Quintile,CDU/CSU,0.09771,72,494,0.07150,0.12392
2018,Hesse,2nd Quintile,Not leaning towards specific party,0.70994,192,229,0.65104,0.76884
2018,Hesse,2nd Quintile,SPD,0.13115,37,229,0.08733,0.17497
2018,Hesse,3rd Quintile,Not leaning towards specific party,0.61541,183,259,0.55605,0.67477
2018,Hesse,3rd Quintile,SPD,0.12887,44,259,0.08798,0.16975
2018,Hesse,3rd Quintile,CDU/CSU,0.10852,32,259,0.07057,0.14648
2018,Hesse,4th Quintile,Not leaning towards specific party,0.46142,168,275,0.40239,0.52045
2018,Hesse,4th Quintile,SPD,0.17399,44,275,0.12910,0.21887
2018,Hesse,4th Quintile,CDU/CSU,0.20809,63,275,0.16002,0.25615
2018,Hesse,5th Quintile,Not leaning towards specific party,0.51974,204,412,0.47144,0.56805
2018,Hesse,5th Quintile,SPD,0.10535,55,412,0.07567,0.13503
2018,Hesse,5th Quintile,CDU/CSU,0.16630,85,412,0.13030,0.20230
2018,Hesse,5th Quintile,FDP,0.05628,31,412,0.03400,0.07856
2018,Hesse,5th Quintile,Bündnis90/Grüne,0.07367,37,412,0.04842,0.09893
2018,"Rhineland-Palatinate, Saarland",1st Quintile,Not leaning towards specific party,0.61766,347,400,0.56998,0.66535
2018,"Rhineland-Palatinate, Saarland",1st Quintile,CDU/CSU,0.17632,53,400,0.13892,0.21371
2018,"Rhineland-Palatinate, Saarland",2nd Quintile,Not leaning towards specific party,0.60759,198,198,0.53940,0.67577
2018,"Rhineland-Palatinate, Saarland",3rd Quintile,Not leaning towards specific party,0.57044,135,232,0.50661,0.63428
2018,"Rhineland-Palatinate, Saarland",3rd Quintile,SPD,0.11480,35,232,0.07369,0.15591
2018,"Rhineland-Palatinate, Saarland",3rd Quintile,CDU/CSU,0.20099,62,232,0.14931,0.25267
2018,"Rhineland-Palatinate, Saarland",4th Quintile,Not leaning towards specific party,0.53878,151,239,0.47545,0.60211
2018,"Rhineland-Palatinate, Saarland",4th Quintile,SPD,0.11565,38,239,0.07502,0.15628
2018,"Rhineland-Palatinate, Saarland",4th Quintile,CDU/CSU,0.22077,50,239,0.16807,0.27346
2018,"Rhineland-Palatinate, Saarland",5th Quintile,Not leaning towards specific party,0.43809,117,215,0.37161,0.50456
2018,"Rhineland-Palatinate, Saarland",5th Quintile,SPD,0.14577,39,215,0.09849,0.19305
2018,"Rhineland-Palatinate, Saarland",5th Quintile,CDU/CSU,0.27109,59,215,0.21153,0.33064
2018,Baden-Wuerttemberg,1st Quintile,Not leaning towards specific party,0.68444,440,535,0.64502,0.72386
2018,Baden-Wuerttemberg,1st Quintile,CDU/CSU,0.07845,58,535,0.05564,0.10125
2018,Baden-Wuerttemberg,1st Quintile,Bündnis90/Grüne,0.08892,37,535,0.06478,0.11306
2018,Baden-Wuerttemberg,2nd Quintile,Not leaning towards specific party,0.62211,323,470,0.57823,0.66599
2018,Baden-Wuerttemberg,2nd Quintile,SPD,0.07675,34,470,0.05266,0.10085
2018,Baden-Wuerttemberg,2nd Quintile,CDU/CSU,0.17427,68,470,0.13993,0.20860
2018,Baden-Wuerttemberg,2nd Quintile,Bündnis90/Grüne,0.06568,45,470,0.04326,0.08810
2018,Baden-Wuerttemberg,3rd Quintile,Not leaning towards specific party,0.55237,304,490,0.50830,0.59644
2018,Baden-Wuerttemberg,3rd Quintile,SPD,0.09664,42,490,0.07046,0.12283
2018,Baden-Wuerttemberg,3rd Quintile,CDU/CSU,0.19293,86,490,0.15796,0.22791
2018,Baden-Wuerttemberg,3rd Quintile,Bündnis90/Grüne,0.08793,58,490,0.06283,0.11304
2018,Baden-Wuerttemberg,4th Quintile,Not leaning towards specific party,0.47574,298,585,0.43524,0.51625
2018,Baden-Wuerttemberg,4th Quintile,SPD,0.11887,73,585,0.09262,0.14512
2018,Baden-Wuerttemberg,4th Quintile,CDU/CSU,0.20173,121,585,0.16919,0.23428
2018,Baden-Wuerttemberg,4th Quintile,Bündnis90/Grüne,0.13710,93,585,0.10920,0.16500
2018,Baden-Wuerttemberg,5th Quintile,Not leaning towards specific party,0.43027,313,712,0.39388,0.46667
2018,Baden-Wuerttemberg,5th Quintile,SPD,0.09933,70,712,0.07734,0.12131
2018,Baden-Wuerttemberg,5th Quintile,CDU/CSU,0.18849,160,712,0.15974,0.21724
2018,Baden-Wuerttemberg,5th Quintile,FDP,0.05737,41,712,0.04028,0.07446
2018,Baden-Wuerttemberg,5th Quintile,Bündnis90/Grüne,0.16304,128,712,0.13589,0.19019
2018,Bavaria,1st Quintile,Not leaning towards specific party,0.65685,612,753,0.62292,0.69079
2018,Bavaria,1st Quintile,SPD,0.09002,33,753,0.06956,0.11047
2018,Bavaria,1st Quintile,CDU/CSU,0.12217,71,753,0.09876,0.14558
2018,Bavaria,1st Quintile,Bündnis90/Grüne,0.07289,37,753,0.05431,0.09147
2018,Bavaria,2nd Quintile,Not leaning towards specific party,0.63818,497,632,0.60069,0.67568
2018,Bavaria,2nd Quintile,SPD,0.09672,59,632,0.07366,0.11978
2018,Bavaria,2nd Quintile,CDU/CSU,0.14094,76,632,0.11379,0.16809
2018,Bavaria,3rd Quintile,Not leaning towards specific party,0.58727,445,656,0.54957,0.62497
2018,Bavaria,3rd Quintile,SPD,0.08035,50,656,0.05953,0.10117
2018,Bavaria,3rd Quintile,CDU/CSU,0.20025,124,656,0.16961,0.23090
2018,Bavaria,3rd Quintile,Bündnis90/Grüne,0.05289,37,656,0.03575,0.07003
2018,Bavaria,4th Quintile,Not leaning towards specific party,0.60213,507,770,0.56753,0.63672
2018,Bavaria,4th Quintile,SPD,0.07933,54,770,0.06022,0.09843
2018,Bavaria,4th Quintile,CDU/CSU,0.17028,143,770,0.14372,0.19685
2018,Bavaria,4th Quintile,Bündnis90/Grüne,0.06351,66,770,0.04627,0.08075
2018,Bavaria,5th Quintile,Not leaning towards specific party,0.48937,452,905,0.45678,0.52196
2018,Bavaria,5th Quintile,SPD,0.07074,82,905,0.05403,0.08745
2018,Bavaria,5th Quintile,CDU/CSU,0.25012,232,905,0.22188,0.27835
2018,Bavaria,5th Quintile,FDP,0.04136,33,905,0.02838,0.05434
2018,Bavaria,5th Quintile,Bündnis90/Grüne,0.08597,106,905,0.06770,0.10425
2018,Berlin,1st Quintile,Not leaning towards specific party,0.61883,221,221,0.55465,0.68300
2018,Berlin,2nd Quintile,Not leaning towards specific party,0.63133,101,101,0.53677,0.72589
2018,Berlin,3rd Quintile,Not leaning towards specific party,0.50506,61,61,0.37855,0.63157
2018,Berlin,4th Quintile,Not leaning towards specific party,0.48081,76,76,0.36773,0.59389
2018,Berlin,5th Quintile,Not leaning towards specific party,0.42231,69,100,0.32502,0.51961
2018,Berlin,5th Quintile,CDU/CSU,0.18922,31,100,0.11207,0.26638
2018,Brandenburg,1st Quintile,Not leaning towards specific party,0.79438,243,274,0.74644,0.84232
2018,Brandenburg,1st Quintile,CDU/CSU,0.05598,31,274,0.02871,0.08325
2018,Brandenburg,2nd Quintile,Not leaning towards specific party,0.79722,177,177,0.73782,0.85662
2018,Brandenburg,3rd Quintile,Not leaning towards specific party,0.70519,140,140,0.62939,0.78099
2018,Brandenburg,4th Quintile,Not leaning towards specific party,0.69578,88,88,0.59910,0.79246
2018,Brandenburg,5th Quintile,Not leaning towards specific party,0.54745,66,66,0.42645,0.66846
2018,Mecklenburg-Western Pomerania,1st Quintile,Not leaning towards specific party,0.71240,164,164,0.64291,0.78189
2018,Mecklenburg-Western Pomerania,2nd Quintile,Not leaning towards specific party,0.71538,108,108,0.62988,0.80088
2018,Mecklenburg-Western Pomerania,3rd Quintile,Not leaning towards specific party,0.61698,50,50,0.48086,0.75309
2018,Mecklenburg-Western Pomerania,4th Quintile,Not leaning towards specific party,0.53801,43,43,0.38723,0.68879
2018,Saxony,1st Quintile,Not leaning towards specific party,0.70390,296,327,0.65434,0.75346
2018,Saxony,1st Quintile,CDU/CSU,0.08306,31,327,0.05310,0.11302
2018,Saxony,2nd Quintile,Not leaning towards specific party,0.66481,313,409,0.61900,0.71061
2018,Saxony,2nd Quintile,CDU/CSU,0.11396,46,409,0.08313,0.14480
2018,Saxony,2nd Quintile,PDS/Linke,0.10677,50,409,0.07681,0.13674
2018,Saxony,3rd Quintile,Not leaning towards specific party,0.61534,231,264,0.55654,0.67414
2018,Saxony,3rd Quintile,CDU/CSU,0.08435,33,264,0.05076,0.11794
2018,Saxony,4th Quintile,Not leaning towards specific party,0.62696,159,159,0.55156,0.70237
2018,Saxony,5th Quintile,Not leaning towards specific party,0.53352,96,96,0.43320,0.63384
2018,Saxony-Anhalt,1st Quintile,Not leaning towards specific party,0.78028,277,277,0.73144,0.82913
2018,Saxony-Anhalt,2nd Quintile,Not leaning towards specific party,0.66974,139,139,0.59128,0.74821
2018,Saxony-Anhalt,3rd Quintile,Not leaning towards specific party,0.69961,112,112,0.61433,0.78489
2018,Saxony-Anhalt,4th Quintile,Not leaning towards specific party,0.60335,75,75,0.49189,0.71482
2018,Saxony-Anhalt,5th Quintile,Not leaning towards specific party,0.68182,56,56,0.55872,0.80491
2018,Thuringa,1st Quintile,Not leaning towards specific party,0.77677,216,216,0.72111,0.83243
2018,Thuringa,2nd Quintile,Not leaning towards specific party,0.75589,186,186,0.69399,0.81779
2018,Thuringa,3rd Quintile,Not leaning towards specific party,0.52254,120,120,0.43280,0.61229
2018,Thuringa,4th Quintile,Not leaning towards specific party,0.60431,88,88,0.50156,0.70707
2018,Thuringa,5th Quintile,Not leaning towards specific party,0.45855,46,46,0.31297,0.60414
2019,Schleswig-Holstein,1st Quintile,Not leaning towards specific party,0.63672,114,114,0.54804,0.72540
2019,Schleswig-Holstein,2nd Quintile,Not leaning towards specific party,0.58313,121,121,0.49492,0.67135
2019,Schleswig-Holstein,3rd Quintile,Not leaning towards specific party,0.58199,95,95,0.48228,0.68171
2019,Schleswig-Holstein,4th Quintile,Not leaning towards specific party,0.51677,64,64,0.39337,0.64017
2019,Schleswig-Holstein,5th Quintile,Not leaning towards specific party,0.47827,64,105,0.38226,0.57427
2019,Schleswig-Holstein,5th Quintile,CDU/CSU,0.23608,41,105,0.15446,0.31770
2019,Hamburg,1st Quintile,Not leaning towards specific party,0.50839,72,72,0.39210,0.62468
2019,Hamburg,2nd Quintile,Not leaning towards specific party,0.56070,34,34,0.39137,0.73004
2019,Hamburg,3rd Quintile,Not leaning towards specific party,0.53371,40,40,0.37715,0.69028
2019,Hamburg,4th Quintile,Not leaning towards specific party,0.42479,38,38,0.26551,0.58407
2019,Hamburg,5th Quintile,Not leaning towards specific party,0.36552,46,46,0.22482,0.50623
2019,Lower Saxony,1st Quintile,Not leaning towards specific party,0.70879,336,420,0.66529,0.75229
2019,Lower Saxony,1st Quintile,SPD,0.13429,52,420,0.10165,0.16694
2019,Lower Saxony,1st Quintile,CDU/CSU,0.06917,32,420,0.04487,0.09347
2019,Lower Saxony,2nd Quintile,Not leaning towards specific party,0.56185,282,391,0.51261,0.61109
2019,Lower Saxony,2nd Quintile,SPD,0.12917,52,391,0.09588,0.16246
2019,Lower Saxony,2nd Quintile,CDU/CSU,0.17115,57,391,0.13377,0.20853
2019,Lower Saxony,3rd Quintile,Not leaning towards specific party,0.51162,230,405,0.46288,0.56036
2019,Lower Saxony,3rd Quintile,SPD,0.18819,64,405,0.15007,0.22630
2019,Lower Saxony,3rd Quintile,CDU/CSU,0.15458,63,405,0.11933,0.18983
2019,Lower Saxony,3rd Quintile,Bündnis90/Grüne,0.08107,48,405,0.05445,0.10768
2019,Lower Saxony,4th Quintile,Not leaning towards specific party,0.57885,255,420,0.53158,0.62613
2019,Lower Saxony,4th Quintile,SPD,0.11172,52,420,0.08156,0.14189
2019,Lower Saxony,4th Quintile,CDU/CSU,0.16292,76,420,0.12756,0.19829
2019,Lower Saxony,4th Quintile,Bündnis90/Grüne,0.08784,37,420,0.06074,0.11494
2019,Lower Saxony,5th Quintile,Not leaning towards specific party,0.37485,197,434,0.32926,0.42045
2019,Lower Saxony,5th Quintile,SPD,0.16163,68,434,0.12695,0.19630
2019,Lower Saxony,5th Quintile,CDU/CSU,0.25570,115,434,0.21461,0.29679
2019,Lower Saxony,5th Quintile,Bündnis90/Grüne,0.10661,54,434,0.07754,0.13568
2019,Bremen,1st Quintile,Not leaning towards specific party,0.62729,47,47,0.48756,0.76702
2019,North Rhine-Westphalia,1st Quintile,Not leaning towards specific party,0.69558,705,913,0.66571,0.72544
2019,North Rhine-Westphalia,1st Quintile,SPD,0.09050,80,913,0.07188,0.10912
2019,North Rhine-Westphalia,1st Quintile,CDU/CSU,0.08606,73,913,0.06786,0.10426
2019,North Rhine-Westphalia,1st Quintile,Bündnis90/Grüne,0.05042,55,913,0.03622,0.06462
2019,North Rhine-Westphalia,2nd Quintile,Not leaning towards specific party,0.61278,620,912,0.58115,0.64441
2019,North Rhine-Westphalia,2nd Quintile,SPD,0.12566,108,912,0.10414,0.14719
2019,North Rhine-Westphalia,2nd Quintile,CDU/CSU,0.14645,117,912,0.12349,0.16941
2019,North Rhine-Westphalia,2nd Quintile,Bündnis90/Grüne,0.04896,67,912,0.03495,0.06297
2019,North Rhine-Westphalia,3rd Quintile,Not leaning towards specific party,0.61067,504,785,0.57654,0.64481
2019,North Rhine-Westphalia,3rd Quintile,SPD,0.10523,90,785,0.08375,0.12671
2019,North Rhine-Westphalia,3rd Quintile,CDU/CSU,0.14052,120,785,0.11619,0.16485
2019,North Rhine-Westphalia,3rd Quintile,Bündnis90/Grüne,0.06168,71,785,0.04484,0.07852
2019,North Rhine-Westphalia,4th Quintile,Not leaning towards specific party,0.54907,458,833,0.51526,0.58288
2019,North Rhine-Westphalia,4th Quintile,SPD,0.12172,112,833,0.09950,0.14393
2019,North Rhine-Westphalia,4th Quintile,CDU/CSU,0.18356,159,833,0.15725,0.20986
2019,North Rhine-Westphalia,4th Quintile,Bündnis90/Grüne,0.08043,104,833,0.06195,0.09891
2019,North Rhine-Westphalia,5th Quintile,Not leaning towards specific party,0.40052,397,983,0.36987,0.43117
2019,North Rhine-Westphalia,5th Quintile,SPD,0.11014,112,983,0.09056,0.12972
