year,age_gr,sex,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,66 and older,male,SPD,0.22245,507,2405,0.20583,0.23908
2011,66 and older,male,CDU/CSU,0.29552,723,2405,0.27728,0.31376
2011,66 and older,male,FDP,0.01750,49,2405,0.01226,0.02275
2011,66 and older,male,Bündnis90/Grüne,0.02312,72,2405,0.01712,0.02913
2011,66 and older,male,PDS/Linke,0.03381,103,2405,0.02659,0.04104
2011,66 and older,female,Not leaning towards specific party,0.47347,1251,2621,0.45435,0.49259
2011,66 and older,female,SPD,0.19682,493,2621,0.18160,0.21205
2011,66 and older,female,CDU/CSU,0.25987,674,2621,0.24308,0.27666
2011,66 and older,female,FDP,0.01054,34,2621,0.00663,0.01445
2011,66 and older,female,Bündnis90/Grüne,0.03162,93,2621,0.02492,0.03832
2011,66 and older,female,PDS/Linke,0.02244,76,2621,0.01677,0.02811
2012,17-29 y.,male,Not leaning towards specific party,0.67007,941,1349,0.64497,0.69517
2012,17-29 y.,male,SPD,0.07987,107,1349,0.06540,0.09434
2012,17-29 y.,male,CDU/CSU,0.11103,154,1349,0.09426,0.12781
2012,17-29 y.,male,Bündnis90/Grüne,0.06525,91,1349,0.05206,0.07843
2012,17-29 y.,male,Others,0.03251,56,1349,0.02305,0.04198
2012,17-29 y.,female,Not leaning towards specific party,0.71824,1042,1388,0.69457,0.74192
2012,17-29 y.,female,SPD,0.08675,95,1388,0.07193,0.10156
2012,17-29 y.,female,CDU/CSU,0.07237,120,1388,0.05873,0.08601
2012,17-29 y.,female,Bündnis90/Grüne,0.08094,131,1388,0.06659,0.09530
2012,30-45 y.,male,Not leaning towards specific party,0.57743,1228,2025,0.55591,0.59895
2012,30-45 y.,male,SPD,0.11948,237,2025,0.10535,0.13361
2012,30-45 y.,male,CDU/CSU,0.13117,287,2025,0.11646,0.14588
2012,30-45 y.,male,FDP,0.01848,39,2025,0.01261,0.02435
2012,30-45 y.,male,Bündnis90/Grüne,0.09000,133,2025,0.07754,0.10247
2012,30-45 y.,male,PDS/Linke,0.02230,49,2025,0.01587,0.02873
2012,30-45 y.,male,Others,0.02552,52,2025,0.01865,0.03239
2012,30-45 y.,female,Not leaning towards specific party,0.67368,1669,2401,0.65492,0.69244
2012,30-45 y.,female,SPD,0.09007,230,2401,0.07862,0.10153
2012,30-45 y.,female,CDU/CSU,0.10225,273,2401,0.09013,0.11437
2012,30-45 y.,female,Bündnis90/Grüne,0.09623,229,2401,0.08443,0.10803
2012,46-65 y.,male,Not leaning towards specific party,0.51168,1847,3573,0.49529,0.52808
2012,46-65 y.,male,SPD,0.17095,589,3573,0.15860,0.18329
2012,46-65 y.,male,CDU/CSU,0.17052,653,3573,0.15819,0.18286
2012,46-65 y.,male,FDP,0.01010,56,3573,0.00682,0.01338
2012,46-65 y.,male,Bündnis90/Grüne,0.06879,249,3573,0.06049,0.07709
2012,46-65 y.,male,PDS/Linke,0.03592,133,3573,0.02981,0.04202
2012,46-65 y.,male,Others,0.01499,46,3573,0.01100,0.01897
2012,46-65 y.,female,Not leaning towards specific party,0.63621,2488,4075,0.62144,0.65098
2012,46-65 y.,female,SPD,0.12493,559,4075,0.11478,0.13508
2012,46-65 y.,female,CDU/CSU,0.12302,566,4075,0.11293,0.13310
2012,46-65 y.,female,Bündnis90/Grüne,0.07411,352,4075,0.06607,0.08216
2012,46-65 y.,female,PDS/Linke,0.02535,110,4075,0.02052,0.03017
2012,66 and older,male,Not leaning towards specific party,0.40283,958,2459,0.38344,0.42222
2012,66 and older,male,SPD,0.22233,547,2459,0.20589,0.23877
2012,66 and older,male,CDU/CSU,0.29667,747,2459,0.27861,0.31473
2012,66 and older,male,FDP,0.01187,42,2459,0.00758,0.01615
2012,66 and older,male,Bündnis90/Grüne,0.02105,66,2459,0.01538,0.02673
2012,66 and older,male,PDS/Linke,0.03078,99,2459,0.02395,0.03760
2012,66 and older,female,Not leaning towards specific party,0.47426,1252,2617,0.45512,0.49339
2012,66 and older,female,SPD,0.18508,481,2617,0.17020,0.19996
2012,66 and older,female,CDU/CSU,0.26725,691,2617,0.25029,0.28420
2012,66 and older,female,FDP,0.01180,36,2617,0.00766,0.01594
2012,66 and older,female,Bündnis90/Grüne,0.02901,87,2617,0.02257,0.03544
2012,66 and older,female,PDS/Linke,0.02191,70,2617,0.01630,0.02752
2013,17-29 y.,male,Not leaning towards specific party,0.67618,1296,1813,0.65464,0.69773
2013,17-29 y.,male,SPD,0.10035,197,1813,0.08651,0.11418
2013,17-29 y.,male,CDU/CSU,0.11186,190,1813,0.09734,0.12637
2013,17-29 y.,male,Bündnis90/Grüne,0.05124,92,1813,0.04109,0.06139
2013,17-29 y.,male,Others,0.01886,38,1813,0.01260,0.02512
2013,17-29 y.,female,Not leaning towards specific party,0.71463,1499,1952,0.69459,0.73466
2013,17-29 y.,female,SPD,0.09882,162,1952,0.08558,0.11206
2013,17-29 y.,female,CDU/CSU,0.06916,152,1952,0.05790,0.08041
2013,17-29 y.,female,Bündnis90/Grüne,0.08560,139,1952,0.07319,0.09802
2013,30-45 y.,male,Not leaning towards specific party,0.58385,1762,2802,0.56559,0.60210
2013,30-45 y.,male,SPD,0.11203,334,2802,0.10035,0.12371
2013,30-45 y.,male,CDU/CSU,0.15522,395,2802,0.14181,0.16863
2013,30-45 y.,male,FDP,0.02112,46,2802,0.01580,0.02645
2013,30-45 y.,male,Bündnis90/Grüne,0.08199,175,2802,0.07183,0.09215
2013,30-45 y.,male,PDS/Linke,0.01679,50,2802,0.01203,0.02154
2013,30-45 y.,male,Others,0.01525,40,2802,0.01071,0.01978
2013,30-45 y.,female,Not leaning towards specific party,0.67673,2459,3415,0.66104,0.69242
2013,30-45 y.,female,SPD,0.08750,289,3415,0.07802,0.09698
2013,30-45 y.,female,CDU/CSU,0.11165,376,3415,0.10108,0.12221
2013,30-45 y.,female,Bündnis90/Grüne,0.09478,260,3415,0.08495,0.10460
2013,30-45 y.,female,PDS/Linke,0.00917,31,3415,0.00597,0.01237
2013,46-65 y.,male,Not leaning towards specific party,0.52537,2106,3918,0.50973,0.54101
2013,46-65 y.,male,SPD,0.16244,612,3918,0.15088,0.17399
2013,46-65 y.,male,CDU/CSU,0.17909,718,3918,0.16708,0.19110
2013,46-65 y.,male,FDP,0.00836,60,3918,0.00551,0.01121
2013,46-65 y.,male,Bündnis90/Grüne,0.06805,255,3918,0.06017,0.07594
2013,46-65 y.,male,PDS/Linke,0.03325,128,3918,0.02764,0.03887
2013,46-65 y.,male,Others,0.01355,39,3918,0.00993,0.01717
2013,46-65 y.,female,Not leaning towards specific party,0.60854,2672,4373,0.59407,0.62301
2013,46-65 y.,female,SPD,0.12368,524,4373,0.11392,0.13344
2013,46-65 y.,female,CDU/CSU,0.15288,664,4373,0.14221,0.16355
2013,46-65 y.,female,FDP,0.00939,33,4373,0.00653,0.01225
2013,46-65 y.,female,Bündnis90/Grüne,0.07324,369,4373,0.06552,0.08096
2013,46-65 y.,female,PDS/Linke,0.02138,111,4373,0.01710,0.02567
2013,66 and older,male,Not leaning towards specific party,0.38817,913,2389,0.36863,0.40772
2013,66 and older,male,SPD,0.21575,513,2389,0.19925,0.23225
2013,66 and older,male,CDU/CSU,0.30746,750,2389,0.28896,0.32597
2013,66 and older,male,FDP,0.01685,48,2389,0.01168,0.02201
2013,66 and older,male,Bündnis90/Grüne,0.02401,72,2389,0.01787,0.03015
2013,66 and older,male,PDS/Linke,0.03008,93,2389,0.02323,0.03693
2013,66 and older,female,Not leaning towards specific party,0.45972,1166,2532,0.44031,0.47914
2013,66 and older,female,SPD,0.19152,474,2532,0.17619,0.20685
2013,66 and older,female,CDU/CSU,0.26962,691,2532,0.25233,0.28691
2013,66 and older,female,FDP,0.01221,37,2532,0.00794,0.01649
2013,66 and older,female,Bündnis90/Grüne,0.03729,96,2532,0.02991,0.04467
2013,66 and older,female,PDS/Linke,0.01977,68,2532,0.01435,0.02520
2014,17-29 y.,male,Not leaning towards specific party,0.64325,1346,1947,0.62196,0.66453
2014,17-29 y.,male,SPD,0.10837,194,1947,0.09456,0.12219
2014,17-29 y.,male,CDU/CSU,0.12730,228,1947,0.11249,0.14210
2014,17-29 y.,male,Bündnis90/Grüne,0.04373,85,1947,0.03465,0.05282
2014,17-29 y.,male,PDS/Linke,0.02522,52,1947,0.01826,0.03219
2014,17-29 y.,male,Others,0.01748,42,1947,0.01166,0.02330
2014,17-29 y.,female,Not leaning towards specific party,0.67096,1619,2170,0.65119,0.69074
2014,17-29 y.,female,SPD,0.10225,173,2170,0.08950,0.11500
2014,17-29 y.,female,CDU/CSU,0.09125,177,2170,0.07913,0.10337
2014,17-29 y.,female,Bündnis90/Grüne,0.07779,148,2170,0.06652,0.08906
2014,17-29 y.,female,PDS/Linke,0.03119,53,2170,0.02387,0.03850
2014,30-45 y.,male,Not leaning towards specific party,0.55671,2049,3536,0.54034,0.57309
2014,30-45 y.,male,SPD,0.10485,359,3536,0.09475,0.11495
2014,30-45 y.,male,CDU/CSU,0.16950,607,3536,0.15713,0.18187
2014,30-45 y.,male,FDP,0.02128,61,3536,0.01652,0.02603
2014,30-45 y.,male,Bündnis90/Grüne,0.06782,215,3536,0.05953,0.07611
2014,30-45 y.,male,PDS/Linke,0.03616,122,3536,0.03000,0.04231
2014,30-45 y.,male,Far right parties,0.01203,33,3536,0.00844,0.01562
2014,30-45 y.,male,AfD,0.00739,42,3536,0.00457,0.01021
2014,30-45 y.,male,Others,0.01356,48,3536,0.00975,0.01737
2014,30-45 y.,female,Not leaning towards specific party,0.60840,3102,4752,0.59452,0.62228
2014,30-45 y.,female,SPD,0.10785,469,4752,0.09903,0.11667
2014,30-45 y.,female,CDU/CSU,0.13555,638,4752,0.12582,0.14529
2014,30-45 y.,female,Bündnis90/Grüne,0.10027,387,4752,0.09173,0.10881
2014,30-45 y.,female,PDS/Linke,0.02201,119,4752,0.01784,0.02618
2014,30-45 y.,female,Others,0.00612,37,4752,0.00390,0.00833
2014,46-65 y.,male,Not leaning towards specific party,0.48741,2113,4227,0.47234,0.50248
2014,46-65 y.,male,SPD,0.17845,703,4227,0.16691,0.19000
2014,46-65 y.,male,CDU/CSU,0.18351,836,4227,0.17184,0.19518
2014,46-65 y.,male,FDP,0.01296,66,4227,0.00955,0.01637
2014,46-65 y.,male,Bündnis90/Grüne,0.06462,285,4227,0.05720,0.07203
2014,46-65 y.,male,PDS/Linke,0.03931,179,4227,0.03345,0.04517
2014,46-65 y.,male,AfD,0.01099,45,4227,0.00785,0.01414
2014,46-65 y.,female,Not leaning towards specific party,0.58279,2735,4795,0.56883,0.59675
2014,46-65 y.,female,SPD,0.13138,643,4795,0.12181,0.14094
2014,46-65 y.,female,CDU/CSU,0.15461,779,4795,0.14437,0.16484
2014,46-65 y.,female,FDP,0.00621,32,4795,0.00399,0.00843
2014,46-65 y.,female,Bündnis90/Grüne,0.07428,431,4795,0.06685,0.08170
2014,46-65 y.,female,PDS/Linke,0.03122,175,4795,0.02629,0.03614
2014,66 and older,male,Not leaning towards specific party,0.35364,819,2349,0.33430,0.37298
2014,66 and older,male,SPD,0.23179,539,2349,0.21472,0.24886
2014,66 and older,male,CDU/CSU,0.32134,767,2349,0.30245,0.34023
2014,66 and older,male,FDP,0.01187,41,2349,0.00749,0.01625
2014,66 and older,male,Bündnis90/Grüne,0.02113,68,2349,0.01531,0.02695
2014,66 and older,male,PDS/Linke,0.03905,115,2349,0.03122,0.04689
2014,66 and older,female,Not leaning towards specific party,0.40267,1027,2474,0.38334,0.42200
2014,66 and older,female,SPD,0.19727,485,2474,0.18159,0.21296
2014,66 and older,female,CDU/CSU,0.31075,745,2474,0.29251,0.32899
2014,66 and older,female,FDP,0.01328,37,2474,0.00877,0.01779
2014,66 and older,female,Bündnis90/Grüne,0.03389,84,2474,0.02676,0.04102
2014,66 and older,female,PDS/Linke,0.02984,96,2474,0.02313,0.03654
2015,17-29 y.,male,Not leaning towards specific party,0.71815,1554,2002,0.69843,0.73786
2015,17-29 y.,male,SPD,0.05483,131,2002,0.04486,0.06481
2015,17-29 y.,male,CDU/CSU,0.10175,175,2002,0.08850,0.11500
2015,17-29 y.,male,Bündnis90/Grüne,0.04430,78,2002,0.03528,0.05331
2015,17-29 y.,male,PDS/Linke,0.02952,64,2002,0.02210,0.03693
2015,17-29 y.,female,Not leaning towards specific party,0.73542,1819,2281,0.71731,0.75352
2015,17-29 y.,female,SPD,0.06025,116,2281,0.05049,0.07002
2015,17-29 y.,female,CDU/CSU,0.07523,151,2281,0.06440,0.08606
2015,17-29 y.,female,Bündnis90/Grüne,0.07952,143,2281,0.06841,0.09063
2015,17-29 y.,female,PDS/Linke,0.02179,52,2281,0.01580,0.02778
2015,30-45 y.,male,Not leaning towards specific party,0.60528,2281,3429,0.58891,0.62164
2015,30-45 y.,male,SPD,0.08386,283,3429,0.07458,0.09313
2015,30-45 y.,male,CDU/CSU,0.16038,479,3429,0.14810,0.17267
2015,30-45 y.,male,FDP,0.01881,48,3429,0.01426,0.02335
2015,30-45 y.,male,Bündnis90/Grüne,0.06645,162,3429,0.05811,0.07479
2015,30-45 y.,male,PDS/Linke,0.02322,90,3429,0.01818,0.02826
2015,30-45 y.,male,AfD,0.01020,40,3429,0.00683,0.01356
2015,30-45 y.,male,Others,0.01474,46,3429,0.01070,0.01877
2015,30-45 y.,female,Not leaning towards specific party,0.66682,3376,4599,0.65319,0.68044
2015,30-45 y.,female,SPD,0.09371,353,4599,0.08528,0.10213
2015,30-45 y.,female,CDU/CSU,0.10606,468,4599,0.09716,0.11496
2015,30-45 y.,female,Bündnis90/Grüne,0.07967,301,4599,0.07184,0.08749
2015,30-45 y.,female,PDS/Linke,0.02182,101,4599,0.01759,0.02604
2015,46-65 y.,male,Not leaning towards specific party,0.52324,2258,4179,0.50809,0.53838
2015,46-65 y.,male,SPD,0.16071,618,4179,0.14958,0.17185
2015,46-65 y.,male,CDU/CSU,0.17818,771,4179,0.16658,0.18978
2015,46-65 y.,male,FDP,0.00942,56,4179,0.00649,0.01235
2015,46-65 y.,male,Bündnis90/Grüne,0.05435,244,4179,0.04747,0.06122
2015,46-65 y.,male,PDS/Linke,0.03665,163,4179,0.03095,0.04235
2015,46-65 y.,male,AfD,0.01977,69,4179,0.01555,0.02400
2015,46-65 y.,female,Not leaning towards specific party,0.63159,2915,4695,0.61779,0.64539
2015,46-65 y.,female,SPD,0.10531,512,4695,0.09653,0.11409
2015,46-65 y.,female,CDU/CSU,0.13968,667,4695,0.12976,0.14960
2015,46-65 y.,female,Bündnis90/Grüne,0.07309,396,4695,0.06565,0.08054
2015,46-65 y.,female,PDS/Linke,0.02974,169,4695,0.02488,0.03460
2015,46-65 y.,female,AfD,0.01001,36,4695,0.00717,0.01286
2015,66 and older,male,Not leaning towards specific party,0.37921,872,2342,0.35956,0.39887
2015,66 and older,male,SPD,0.20743,476,2342,0.19100,0.22385
2015,66 and older,male,CDU/CSU,0.31011,727,2342,0.29137,0.32884
2015,66 and older,male,FDP,0.01747,54,2342,0.01217,0.02278
2015,66 and older,male,Bündnis90/Grüne,0.02262,70,2342,0.01660,0.02865
2015,66 and older,male,PDS/Linke,0.03038,98,2342,0.02343,0.03733
2015,66 and older,male,AfD,0.02168,45,2342,0.01578,0.02758
2015,66 and older,female,Not leaning towards specific party,0.42511,1098,2453,0.40554,0.44467
2015,66 and older,female,SPD,0.19210,473,2453,0.17651,0.20769
2015,66 and older,female,CDU/CSU,0.29573,682,2453,0.27767,0.31380
2015,66 and older,female,FDP,0.01577,39,2453,0.01084,0.02070
2015,66 and older,female,Bündnis90/Grüne,0.03231,77,2453,0.02531,0.03931
2015,66 and older,female,PDS/Linke,0.02694,84,2453,0.02054,0.03335
2016,17-29 y.,male,Not leaning towards specific party,0.70875,1328,1764,0.68754,0.72996
2016,17-29 y.,male,SPD,0.06148,107,1764,0.05027,0.07270
2016,17-29 y.,male,CDU/CSU,0.09111,138,1764,0.07768,0.10454
2016,17-29 y.,male,Bündnis90/Grüne,0.04926,88,1764,0.03916,0.05936
2016,17-29 y.,male,PDS/Linke,0.03328,55,1764,0.02491,0.04165
2016,17-29 y.,male,AfD,0.02804,48,1764,0.02034,0.03575
2016,17-29 y.,female,Not leaning towards specific party,0.73562,1551,1952,0.71605,0.75518
2016,17-29 y.,female,SPD,0.06504,99,1952,0.05410,0.07598
2016,17-29 y.,female,CDU/CSU,0.06290,127,1952,0.05212,0.07367
2016,17-29 y.,female,Bündnis90/Grüne,0.07581,127,1952,0.06406,0.08755
2016,17-29 y.,female,PDS/Linke,0.02206,48,1952,0.01554,0.02857
2016,30-45 y.,male,Not leaning towards specific party,0.60229,1909,2945,0.58461,0.61997
2016,30-45 y.,male,SPD,0.07034,213,2945,0.06110,0.07957
2016,30-45 y.,male,CDU/CSU,0.14023,381,2945,0.12768,0.15277
2016,30-45 y.,male,FDP,0.01997,46,2945,0.01491,0.02502
2016,30-45 y.,male,Bündnis90/Grüne,0.07090,170,2945,0.06163,0.08017
2016,30-45 y.,male,PDS/Linke,0.03150,88,2945,0.02519,0.03781
2016,30-45 y.,male,AfD,0.03047,91,2945,0.02426,0.03668
2016,30-45 y.,male,Others,0.02140,47,2945,0.01617,0.02663
2016,30-45 y.,female,Not leaning towards specific party,0.68306,2905,3977,0.66860,0.69752
2016,30-45 y.,female,SPD,0.07709,261,3977,0.06880,0.08538
2016,30-45 y.,female,CDU/CSU,0.09849,389,3977,0.08922,0.10775
2016,30-45 y.,female,Bündnis90/Grüne,0.08166,273,3977,0.07314,0.09017
2016,30-45 y.,female,PDS/Linke,0.01892,84,3977,0.01468,0.02315
2016,30-45 y.,female,AfD,0.01795,65,3977,0.01383,0.02208
2016,46-65 y.,male,Not leaning towards specific party,0.53720,2119,3887,0.52152,0.55288
2016,46-65 y.,male,SPD,0.14190,514,3887,0.13093,0.15288
2016,46-65 y.,male,CDU/CSU,0.16255,679,3887,0.15095,0.17415
2016,46-65 y.,male,FDP,0.01192,54,3887,0.00851,0.01533
2016,46-65 y.,male,Bündnis90/Grüne,0.06771,264,3887,0.05981,0.07561
2016,46-65 y.,male,PDS/Linke,0.03011,126,3887,0.02474,0.03548
2016,46-65 y.,male,AfD,0.03266,131,3887,0.02707,0.03825
2016,46-65 y.,female,Not leaning towards specific party,0.62560,2776,4497,0.61145,0.63974
2016,46-65 y.,female,SPD,0.10048,460,4497,0.09169,0.10927
2016,46-65 y.,female,CDU/CSU,0.13857,645,4497,0.12847,0.14867
2016,46-65 y.,female,Bündnis90/Grüne,0.07956,413,4497,0.07165,0.08747
2016,46-65 y.,female,PDS/Linke,0.02552,133,4497,0.02091,0.03013
2016,46-65 y.,female,AfD,0.01565,70,4497,0.01202,0.01928
2016,66 and older,male,Not leaning towards specific party,0.40973,888,2284,0.38956,0.42991
2016,66 and older,male,SPD,0.18925,433,2284,0.17318,0.20532
2016,66 and older,male,CDU/CSU,0.29008,671,2284,0.27147,0.30870
2016,66 and older,male,FDP,0.02486,72,2284,0.01848,0.03125
2016,66 and older,male,Bündnis90/Grüne,0.02890,76,2284,0.02203,0.03578
2016,66 and older,male,PDS/Linke,0.02558,85,2284,0.01910,0.03205
2016,66 and older,male,AfD,0.02512,59,2284,0.01870,0.03154
2016,66 and older,female,Not leaning towards specific party,0.48842,1145,2347,0.46819,0.50864
2016,66 and older,female,SPD,0.15422,377,2347,0.13961,0.16884
2016,66 and older,female,CDU/CSU,0.27048,623,2347,0.25250,0.28845
2016,66 and older,female,FDP,0.01344,38,2347,0.00878,0.01810
2016,66 and older,female,Bündnis90/Grüne,0.03929,83,2347,0.03143,0.04716
2016,66 and older,female,PDS/Linke,0.02420,81,2347,0.01798,0.03042
2017,17-29 y.,male,Not leaning towards specific party,0.69639,1826,2458,0.67821,0.71457
2017,17-29 y.,male,SPD,0.06106,170,2458,0.05159,0.07053
2017,17-29 y.,male,CDU/CSU,0.10010,214,2458,0.08823,0.11196
2017,17-29 y.,male,FDP,0.01537,38,2458,0.01051,0.02024
2017,17-29 y.,male,Bündnis90/Grüne,0.03402,87,2458,0.02685,0.04119
2017,17-29 y.,male,PDS/Linke,0.04852,86,2458,0.04003,0.05702
2017,17-29 y.,male,AfD,0.02353,37,2458,0.01753,0.02952
2017,17-29 y.,female,Not leaning towards specific party,0.74381,1904,2388,0.72630,0.76133
2017,17-29 y.,female,SPD,0.07058,134,2388,0.06031,0.08086
2017,17-29 y.,female,CDU/CSU,0.07248,181,2388,0.06208,0.08289
2017,17-29 y.,female,Bündnis90/Grüne,0.06319,122,2388,0.05343,0.07296
2017,17-29 y.,female,PDS/Linke,0.02214,47,2388,0.01624,0.02805
2017,30-45 y.,male,Not leaning towards specific party,0.62662,2430,3624,0.61087,0.64237
2017,30-45 y.,male,SPD,0.08087,260,3624,0.07199,0.08974
2017,30-45 y.,male,CDU/CSU,0.12677,494,3624,0.11593,0.13760
2017,30-45 y.,male,FDP,0.01895,61,3624,0.01451,0.02339
2017,30-45 y.,male,Bündnis90/Grüne,0.05621,171,3624,0.04871,0.06371
2017,30-45 y.,male,PDS/Linke,0.02885,90,3624,0.02340,0.03430
2017,30-45 y.,male,AfD,0.03418,87,3624,0.02826,0.04010
2017,30-45 y.,male,Others,0.01593,31,3624,0.01186,0.02001
2017,30-45 y.,female,Not leaning towards specific party,0.68053,3323,4538,0.66697,0.69410
2017,30-45 y.,female,SPD,0.08506,316,4538,0.07694,0.09318
2017,30-45 y.,female,CDU/CSU,0.10926,506,4538,0.10018,0.11834
2017,30-45 y.,female,Bündnis90/Grüne,0.05993,238,4538,0.05302,0.06684
2017,30-45 y.,female,PDS/Linke,0.03163,106,4538,0.02653,0.03672
2017,30-45 y.,female,AfD,0.00875,49,4538,0.00604,0.01146
2017,46-65 y.,male,Not leaning towards specific party,0.51731,2612,4726,0.50306,0.53156
2017,46-65 y.,male,SPD,0.16383,654,4726,0.15328,0.17438
2017,46-65 y.,male,CDU/CSU,0.15835,797,4726,0.14794,0.16876
2017,46-65 y.,male,FDP,0.02169,98,4726,0.01753,0.02584
2017,46-65 y.,male,Bündnis90/Grüne,0.04982,248,4726,0.04362,0.05603
2017,46-65 y.,male,PDS/Linke,0.03163,146,4726,0.02664,0.03662
2017,46-65 y.,male,AfD,0.04776,171,4726,0.04168,0.05384
2017,46-65 y.,female,Not leaning towards specific party,0.61666,3243,5317,0.60358,0.62973
2017,46-65 y.,female,SPD,0.12920,669,5317,0.12018,0.13822
2017,46-65 y.,female,CDU/CSU,0.12973,743,5317,0.12070,0.13876
2017,46-65 y.,female,FDP,0.00956,59,5317,0.00695,0.01218
2017,46-65 y.,female,Bündnis90/Grüne,0.06300,373,5317,0.05646,0.06953
2017,46-65 y.,female,PDS/Linke,0.02461,151,5317,0.02044,0.02877
2017,46-65 y.,female,AfD,0.01795,79,5317,0.01438,0.02151
2017,66 and older,male,Not leaning towards specific party,0.40876,964,2414,0.38915,0.42838
2017,66 and older,male,SPD,0.21999,498,2414,0.20346,0.23652
2017,66 and older,male,CDU/CSU,0.27277,658,2414,0.25500,0.29054
2017,66 and older,male,FDP,0.02353,77,2414,0.01748,0.02958
2017,66 and older,male,Bündnis90/Grüne,0.02177,67,2414,0.01595,0.02759
2017,66 and older,male,PDS/Linke,0.02763,96,2414,0.02109,0.03417
2017,66 and older,male,AfD,0.02087,54,2414,0.01516,0.02657
2017,66 and older,female,Not leaning towards specific party,0.46282,1161,2440,0.44303,0.48261
2017,66 and older,female,SPD,0.19232,458,2440,0.17667,0.20796
2017,66 and older,female,CDU/CSU,0.25080,607,2440,0.23360,0.26800
2017,66 and older,female,FDP,0.02182,47,2440,0.01602,0.02761
2017,66 and older,female,Bündnis90/Grüne,0.03516,80,2440,0.02785,0.04247
2017,66 and older,female,PDS/Linke,0.02434,87,2440,0.01822,0.03046
2018,17-29 y.,male,Not leaning towards specific party,0.65538,1899,2632,0.63722,0.67354
2018,17-29 y.,male,SPD,0.06967,155,2632,0.05995,0.07940
2018,17-29 y.,male,CDU/CSU,0.08200,221,2632,0.07152,0.09248
2018,17-29 y.,male,FDP,0.03246,69,2632,0.02569,0.03923
2018,17-29 y.,male,Bündnis90/Grüne,0.05405,128,2632,0.04541,0.06269
2018,17-29 y.,male,PDS/Linke,0.05339,104,2632,0.04480,0.06198
2018,17-29 y.,male,AfD,0.03522,56,2632,0.02817,0.04226
2018,17-29 y.,female,Not leaning towards specific party,0.70691,1950,2498,0.68906,0.72476
2018,17-29 y.,female,SPD,0.05717,122,2498,0.04806,0.06628
2018,17-29 y.,female,CDU/CSU,0.07021,167,2498,0.06019,0.08023
2018,17-29 y.,female,Bündnis90/Grüne,0.08376,167,2498,0.07289,0.09462
2018,17-29 y.,female,PDS/Linke,0.04563,92,2498,0.03745,0.05382
2018,30-45 y.,male,Not leaning towards specific party,0.58701,2402,3651,0.57103,0.60298
2018,30-45 y.,male,SPD,0.08716,232,3651,0.07801,0.09631
2018,30-45 y.,male,CDU/CSU,0.12489,457,3651,0.11416,0.13561
2018,30-45 y.,male,FDP,0.02933,76,3651,0.02385,0.03480
2018,30-45 y.,male,Bündnis90/Grüne,0.07443,218,3651,0.06591,0.08294
2018,30-45 y.,male,PDS/Linke,0.03624,114,3651,0.03018,0.04230
2018,30-45 y.,male,AfD,0.04175,115,3651,0.03526,0.04824
2018,30-45 y.,male,Others,0.01353,37,3651,0.00978,0.01728
2018,30-45 y.,female,Not leaning towards specific party,0.67085,3230,4497,0.65712,0.68459
2018,30-45 y.,female,SPD,0.06896,254,4497,0.06155,0.07637
2018,30-45 y.,female,CDU/CSU,0.10591,458,4497,0.09692,0.11491
2018,30-45 y.,female,FDP,0.01556,56,4497,0.01194,0.01917
2018,30-45 y.,female,Bündnis90/Grüne,0.07581,290,4497,0.06807,0.08354
2018,30-45 y.,female,PDS/Linke,0.03164,117,4497,0.02653,0.03676
2018,30-45 y.,female,AfD,0.02371,92,4497,0.01926,0.02816
2018,46-65 y.,male,Not leaning towards specific party,0.53216,2571,4666,0.51784,0.54648
2018,46-65 y.,male,SPD,0.13374,558,4666,0.12397,0.14350
2018,46-65 y.,male,CDU/CSU,0.15214,765,4666,0.14184,0.16245
2018,46-65 y.,male,FDP,0.02212,101,4666,0.01790,0.02634
2018,46-65 y.,male,Bündnis90/Grüne,0.05980,290,4666,0.05299,0.06660
2018,46-65 y.,male,PDS/Linke,0.03132,163,4666,0.02632,0.03632
2018,46-65 y.,male,AfD,0.05386,218,4666,0.04738,0.06034
2018,46-65 y.,female,Not leaning towards specific party,0.61237,3211,5241,0.59918,0.62556
2018,46-65 y.,female,SPD,0.10659,521,5241,0.09824,0.11495
2018,46-65 y.,female,CDU/CSU,0.12886,699,5241,0.11979,0.13794
2018,46-65 y.,female,FDP,0.01386,70,5241,0.01069,0.01703
2018,46-65 y.,female,Bündnis90/Grüne,0.07919,457,5241,0.07188,0.08650
2018,46-65 y.,female,PDS/Linke,0.03007,175,5241,0.02545,0.03470
2018,46-65 y.,female,AfD,0.02186,108,5241,0.01790,0.02581
2018,66 and older,male,Not leaning towards specific party,0.39281,954,2413,0.37332,0.41230
2018,66 and older,male,SPD,0.19650,454,2413,0.18064,0.21236
2018,66 and older,male,CDU/CSU,0.28278,654,2413,0.26480,0.30075
2018,66 and older,male,FDP,0.02670,87,2413,0.02026,0.03313
2018,66 and older,male,Bündnis90/Grüne,0.02857,87,2413,0.02192,0.03522
2018,66 and older,male,PDS/Linke,0.02935,100,2413,0.02261,0.03608
2018,66 and older,male,AfD,0.03289,77,2413,0.02577,0.04001
2018,66 and older,female,Not leaning towards specific party,0.46518,1157,2467,0.44549,0.48487
2018,66 and older,female,SPD,0.16065,407,2467,0.14615,0.17514
