year,age_gr,regtyp,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,17-29 y.,Urban regions,PDS/Linke,0.01131,35,1915,0.00658,0.01605
2011,17-29 y.,Rural regions,Not leaning towards specific party,0.60304,730,920,0.57141,0.63467
2011,17-29 y.,Rural regions,SPD,0.04836,49,920,0.03449,0.06223
2011,17-29 y.,Rural regions,CDU/CSU,0.08075,92,920,0.06313,0.09836
2011,17-29 y.,Rural regions,Bündnis90/Grüne,0.03320,49,920,0.02162,0.04479
2011,30-45 y.,Urban regions,Not leaning towards specific party,0.45815,1886,3103,0.44062,0.47569
2011,30-45 y.,Urban regions,SPD,0.09212,362,3103,0.08194,0.10229
2011,30-45 y.,Urban regions,CDU/CSU,0.10054,405,3103,0.08996,0.11112
2011,30-45 y.,Urban regions,FDP,0.01043,58,3103,0.00685,0.01400
2011,30-45 y.,Urban regions,Bündnis90/Grüne,0.09094,337,3103,0.08083,0.10106
2011,30-45 y.,Urban regions,PDS/Linke,0.01405,55,3103,0.00990,0.01819
2011,30-45 y.,Rural regions,Not leaning towards specific party,0.52732,1139,1595,0.50281,0.55183
2011,30-45 y.,Rural regions,SPD,0.05814,134,1595,0.04665,0.06963
2011,30-45 y.,Rural regions,CDU/CSU,0.09047,205,1595,0.07639,0.10456
2011,30-45 y.,Rural regions,Bündnis90/Grüne,0.03944,78,1595,0.02989,0.04900
2011,30-45 y.,Rural regions,PDS/Linke,0.01864,39,1595,0.01200,0.02528
2011,46-65 y.,Urban regions,Not leaning towards specific party,0.51789,2496,4759,0.50370,0.53209
2011,46-65 y.,Urban regions,SPD,0.15270,776,4759,0.14248,0.16292
2011,46-65 y.,Urban regions,CDU/CSU,0.13298,774,4759,0.12333,0.14263
2011,46-65 y.,Urban regions,FDP,0.01016,76,4759,0.00731,0.01301
2011,46-65 y.,Urban regions,Bündnis90/Grüne,0.09130,514,4759,0.08311,0.09948
2011,46-65 y.,Urban regions,PDS/Linke,0.02609,123,4759,0.02156,0.03061
2011,46-65 y.,Rural regions,Not leaning towards specific party,0.58038,1737,2825,0.56218,0.59858
2011,46-65 y.,Rural regions,SPD,0.10162,305,2825,0.09048,0.11276
2011,46-65 y.,Rural regions,CDU/CSU,0.15402,461,2825,0.14071,0.16734
2011,46-65 y.,Rural regions,FDP,0.00871,35,2825,0.00528,0.01213
2011,46-65 y.,Rural regions,Bündnis90/Grüne,0.04208,157,2825,0.03467,0.04948
2011,46-65 y.,Rural regions,PDS/Linke,0.04109,130,2825,0.03377,0.04841
2011,66 and older,Urban regions,Not leaning towards specific party,0.40734,1320,3251,0.39045,0.42423
2011,66 and older,Urban regions,SPD,0.23050,721,3251,0.21602,0.24498
2011,66 and older,Urban regions,CDU/CSU,0.27634,958,3251,0.26097,0.29172
2011,66 and older,Urban regions,FDP,0.01605,67,3251,0.01173,0.02037
2011,66 and older,Urban regions,Bündnis90/Grüne,0.03121,120,3251,0.02523,0.03718
2011,66 and older,Urban regions,PDS/Linke,0.01843,65,3251,0.01380,0.02305
2011,66 and older,Rural regions,Not leaning towards specific party,0.48704,882,1759,0.46368,0.51041
2011,66 and older,Rural regions,SPD,0.15474,279,1759,0.13783,0.17164
2011,66 and older,Rural regions,CDU/CSU,0.26521,439,1759,0.24458,0.28585
2011,66 and older,Rural regions,Bündnis90/Grüne,0.02028,45,1759,0.01369,0.02687
2011,66 and older,Rural regions,PDS/Linke,0.04527,114,1759,0.03555,0.05499
2012,17-29 y.,Urban regions,Not leaning towards specific party,0.55182,1278,1840,0.52909,0.57455
2012,17-29 y.,Urban regions,SPD,0.07966,154,1840,0.06728,0.09204
2012,17-29 y.,Urban regions,CDU/CSU,0.07998,183,1840,0.06759,0.09238
2012,17-29 y.,Urban regions,Bündnis90/Grüne,0.07070,168,1840,0.05899,0.08242
2012,17-29 y.,Urban regions,Others,0.02441,57,1840,0.01736,0.03146
2012,17-29 y.,Rural regions,Not leaning towards specific party,0.62496,705,898,0.59328,0.65664
2012,17-29 y.,Rural regions,SPD,0.04618,48,898,0.03245,0.05992
2012,17-29 y.,Rural regions,CDU/CSU,0.06956,91,898,0.05291,0.08621
2012,17-29 y.,Rural regions,Bündnis90/Grüne,0.03832,54,898,0.02575,0.05088
2012,30-45 y.,Urban regions,Not leaning towards specific party,0.47579,1827,2965,0.45781,0.49377
2012,30-45 y.,Urban regions,SPD,0.09630,348,2965,0.08568,0.10692
2012,30-45 y.,Urban regions,CDU/CSU,0.08867,360,2965,0.07843,0.09890
2012,30-45 y.,Urban regions,FDP,0.00913,43,2965,0.00571,0.01256
2012,30-45 y.,Urban regions,Bündnis90/Grüne,0.08858,288,2965,0.07835,0.09881
2012,30-45 y.,Urban regions,PDS/Linke,0.01103,44,2965,0.00727,0.01479
2012,30-45 y.,Urban regions,Others,0.01508,55,2965,0.01069,0.01946
2012,30-45 y.,Rural regions,Not leaning towards specific party,0.52663,1070,1497,0.50133,0.55193
2012,30-45 y.,Rural regions,SPD,0.05147,119,1497,0.04027,0.06267
2012,30-45 y.,Rural regions,CDU/CSU,0.10139,200,1497,0.08609,0.11669
2012,30-45 y.,Rural regions,Bündnis90/Grüne,0.03663,74,1497,0.02711,0.04614
2012,30-45 y.,Rural regions,PDS/Linke,0.02006,34,1497,0.01295,0.02716
2012,46-65 y.,Urban regions,Not leaning towards specific party,0.51132,2475,4718,0.49705,0.52558
2012,46-65 y.,Urban regions,SPD,0.15213,798,4718,0.14188,0.16238
2012,46-65 y.,Urban regions,CDU/CSU,0.13429,761,4718,0.12456,0.14402
2012,46-65 y.,Urban regions,FDP,0.00637,49,4718,0.00410,0.00863
2012,46-65 y.,Urban regions,Bündnis90/Grüne,0.08654,467,4718,0.07852,0.09457
2012,46-65 y.,Urban regions,PDS/Linke,0.02588,119,4718,0.02135,0.03041
2012,46-65 y.,Urban regions,Others,0.01115,49,4718,0.00815,0.01415
2012,46-65 y.,Rural regions,Not leaning towards specific party,0.59638,1860,2926,0.57860,0.61416
2012,46-65 y.,Rural regions,SPD,0.11615,350,2926,0.10454,0.12776
2012,46-65 y.,Rural regions,CDU/CSU,0.14542,458,2926,0.13264,0.15819
2012,46-65 y.,Rural regions,Bündnis90/Grüne,0.03261,134,2926,0.02617,0.03904
2012,46-65 y.,Rural regions,PDS/Linke,0.03424,124,2926,0.02765,0.04083
2012,66 and older,Urban regions,Not leaning towards specific party,0.41297,1300,3228,0.39598,0.42996
2012,66 and older,Urban regions,SPD,0.21521,709,3228,0.20103,0.22939
2012,66 and older,Urban regions,CDU/CSU,0.28421,975,3228,0.26865,0.29977
2012,66 and older,Urban regions,FDP,0.01275,62,3228,0.00888,0.01662
2012,66 and older,Urban regions,Bündnis90/Grüne,0.02908,115,3228,0.02328,0.03487
2012,66 and older,Urban regions,PDS/Linke,0.01901,67,3228,0.01430,0.02373
2012,66 and older,Rural regions,Not leaning towards specific party,0.48808,910,1832,0.46519,0.51098
2012,66 and older,Rural regions,SPD,0.16551,319,1832,0.14849,0.18253
2012,66 and older,Rural regions,CDU/CSU,0.26127,463,1832,0.24114,0.28139
2012,66 and older,Rural regions,Bündnis90/Grüne,0.01731,38,1832,0.01134,0.02328
2012,66 and older,Rural regions,PDS/Linke,0.03869,102,1832,0.02986,0.04753
2013,17-29 y.,Urban regions,Not leaning towards specific party,0.58731,1957,2751,0.56890,0.60571
2013,17-29 y.,Urban regions,SPD,0.09818,289,2751,0.08706,0.10931
2013,17-29 y.,Urban regions,CDU/CSU,0.07576,243,2751,0.06587,0.08565
2013,17-29 y.,Urban regions,Bündnis90/Grüne,0.06291,180,2751,0.05384,0.07199
2013,17-29 y.,Urban regions,PDS/Linke,0.01553,44,2751,0.01091,0.02015
2013,17-29 y.,Urban regions,Others,0.01126,38,2751,0.00732,0.01521
2013,17-29 y.,Rural regions,Not leaning towards specific party,0.58371,838,1058,0.55399,0.61342
2013,17-29 y.,Rural regions,SPD,0.05251,70,1058,0.03907,0.06596
2013,17-29 y.,Rural regions,CDU/CSU,0.07922,99,1058,0.06293,0.09550
2013,17-29 y.,Rural regions,Bündnis90/Grüne,0.04491,51,1058,0.03242,0.05739
2013,30-45 y.,Urban regions,Not leaning towards specific party,0.50464,2889,4404,0.48987,0.51941
2013,30-45 y.,Urban regions,SPD,0.09703,494,4404,0.08828,0.10577
2013,30-45 y.,Urban regions,CDU/CSU,0.11070,514,4404,0.10144,0.11997
2013,30-45 y.,Urban regions,FDP,0.01368,53,4404,0.01025,0.01712
2013,30-45 y.,Urban regions,Bündnis90/Grüne,0.08393,353,4404,0.07574,0.09212
2013,30-45 y.,Urban regions,PDS/Linke,0.00836,54,4404,0.00567,0.01105
2013,30-45 y.,Urban regions,Others,0.01007,47,4404,0.00712,0.01302
2013,30-45 y.,Rural regions,Not leaning towards specific party,0.54846,1332,1800,0.52546,0.57145
2013,30-45 y.,Rural regions,SPD,0.04744,129,1800,0.03761,0.05726
2013,30-45 y.,Rural regions,CDU/CSU,0.11087,257,1800,0.09636,0.12538
2013,30-45 y.,Rural regions,Bündnis90/Grüne,0.04469,82,1800,0.03514,0.05424
2013,46-65 y.,Urban regions,Not leaning towards specific party,0.50553,2913,5265,0.49202,0.51903
2013,46-65 y.,Urban regions,SPD,0.15078,791,5265,0.14111,0.16045
2013,46-65 y.,Urban regions,CDU/CSU,0.14902,853,5265,0.13940,0.15864
2013,46-65 y.,Urban regions,FDP,0.00900,69,5265,0.00645,0.01155
2013,46-65 y.,Urban regions,Bündnis90/Grüne,0.08536,482,5265,0.07782,0.09291
2013,46-65 y.,Urban regions,PDS/Linke,0.02243,126,5265,0.01843,0.02643
2013,46-65 y.,Urban regions,Others,0.00739,31,5265,0.00508,0.00971
2013,46-65 y.,Rural regions,Not leaning towards specific party,0.57917,1865,2994,0.56148,0.59686
2013,46-65 y.,Rural regions,SPD,0.10550,345,2994,0.09450,0.11651
2013,46-65 y.,Rural regions,CDU/CSU,0.16734,529,2994,0.15396,0.18071
2013,46-65 y.,Rural regions,Bündnis90/Grüne,0.03351,142,2994,0.02706,0.03995
2013,46-65 y.,Rural regions,PDS/Linke,0.03109,113,2994,0.02487,0.03730
2013,66 and older,Urban regions,Not leaning towards specific party,0.39596,1219,3162,0.37891,0.41301
2013,66 and older,Urban regions,SPD,0.21677,702,3162,0.20240,0.23113
2013,66 and older,Urban regions,CDU/CSU,0.29614,988,3162,0.28022,0.31205
2013,66 and older,Urban regions,FDP,0.01587,69,3162,0.01151,0.02022
2013,66 and older,Urban regions,Bündnis90/Grüne,0.03356,122,3162,0.02729,0.03984
2013,66 and older,Urban regions,PDS/Linke,0.01601,62,3162,0.01163,0.02039
2013,66 and older,Rural regions,Not leaning towards specific party,0.48129,860,1743,0.45783,0.50475
2013,66 and older,Rural regions,SPD,0.16488,285,1743,0.14745,0.18230
2013,66 and older,Rural regions,CDU/CSU,0.25601,453,1743,0.23551,0.27650
2013,66 and older,Rural regions,Bündnis90/Grüne,0.02595,46,1743,0.01848,0.03342
2013,66 and older,Rural regions,PDS/Linke,0.04084,99,1743,0.03155,0.05014
2014,17-29 y.,Urban regions,Not leaning towards specific party,0.57738,1948,2808,0.55911,0.59565
2014,17-29 y.,Urban regions,SPD,0.11086,284,2808,0.09924,0.12247
2014,17-29 y.,Urban regions,CDU/CSU,0.10068,270,2808,0.08955,0.11181
2014,17-29 y.,Urban regions,Bündnis90/Grüne,0.06203,186,2808,0.05310,0.07095
2014,17-29 y.,Urban regions,PDS/Linke,0.03067,84,2808,0.02429,0.03705
2014,17-29 y.,Urban regions,Others,0.01225,36,2808,0.00818,0.01632
2014,17-29 y.,Rural regions,Not leaning towards specific party,0.66155,1017,1282,0.63564,0.68746
2014,17-29 y.,Rural regions,SPD,0.06287,83,1282,0.04958,0.07616
2014,17-29 y.,Rural regions,CDU/CSU,0.10071,135,1282,0.08423,0.11719
2014,17-29 y.,Rural regions,Bündnis90/Grüne,0.03920,47,1282,0.02857,0.04983
2014,30-45 y.,Urban regions,Not leaning towards specific party,0.54799,3324,5527,0.53487,0.56111
2014,30-45 y.,Urban regions,SPD,0.11895,618,5527,0.11042,0.12749
2014,30-45 y.,Urban regions,CDU/CSU,0.14303,770,5527,0.13380,0.15227
2014,30-45 y.,Urban regions,FDP,0.01736,65,5527,0.01391,0.02080
2014,30-45 y.,Urban regions,Bündnis90/Grüne,0.09785,491,5527,0.09002,0.10568
2014,30-45 y.,Urban regions,PDS/Linke,0.02672,152,5527,0.02247,0.03097
2014,30-45 y.,Urban regions,AfD,0.00448,41,5527,0.00272,0.00623
2014,30-45 y.,Urban regions,Others,0.01140,66,5527,0.00860,0.01420
2014,30-45 y.,Rural regions,Not leaning towards specific party,0.64007,1827,2712,0.62200,0.65814
2014,30-45 y.,Rural regions,SPD,0.07068,210,2712,0.06103,0.08033
2014,30-45 y.,Rural regions,CDU/CSU,0.16859,475,2712,0.15449,0.18268
2014,30-45 y.,Rural regions,Bündnis90/Grüne,0.04653,111,2712,0.03860,0.05445
2014,30-45 y.,Rural regions,PDS/Linke,0.03348,89,2712,0.02671,0.04025
2014,46-65 y.,Urban regions,Not leaning towards specific party,0.51346,2949,5761,0.50055,0.52636
2014,46-65 y.,Urban regions,SPD,0.16391,926,5761,0.15435,0.17347
2014,46-65 y.,Urban regions,CDU/CSU,0.15965,1009,5761,0.15019,0.16911
2014,46-65 y.,Urban regions,FDP,0.00913,71,5761,0.00668,0.01159
2014,46-65 y.,Urban regions,Bündnis90/Grüne,0.08411,547,5761,0.07695,0.09128
2014,46-65 y.,Urban regions,PDS/Linke,0.02754,184,5761,0.02332,0.03177
2014,46-65 y.,Urban regions,AfD,0.00823,44,5761,0.00590,0.01056
2014,46-65 y.,Urban regions,Others,0.00670,31,5761,0.00460,0.00881
2014,46-65 y.,Rural regions,Not leaning towards specific party,0.55105,1899,3264,0.53399,0.56812
2014,46-65 y.,Rural regions,SPD,0.13209,420,3264,0.12047,0.14370
2014,46-65 y.,Rural regions,CDU/CSU,0.17818,606,3264,0.16505,0.19131
2014,46-65 y.,Rural regions,Bündnis90/Grüne,0.04070,169,3264,0.03392,0.04748
2014,46-65 y.,Rural regions,PDS/Linke,0.04730,170,3264,0.04001,0.05458
2014,66 and older,Urban regions,Not leaning towards specific party,0.35696,1098,3106,0.34011,0.37381
2014,66 and older,Urban regions,SPD,0.22419,699,3106,0.20952,0.23886
2014,66 and older,Urban regions,CDU/CSU,0.32028,1016,3106,0.30387,0.33669
2014,66 and older,Urban regions,FDP,0.01380,64,3106,0.00970,0.01791
2014,66 and older,Urban regions,Bündnis90/Grüne,0.03169,111,3106,0.02553,0.03785
2014,66 and older,Urban regions,PDS/Linke,0.02267,86,3106,0.01744,0.02791
2014,66 and older,Urban regions,AfD,0.00993,32,3106,0.00644,0.01342
2014,66 and older,Rural regions,Not leaning towards specific party,0.41674,748,1735,0.39354,0.43995
2014,66 and older,Rural regions,SPD,0.17995,325,1735,0.16187,0.19803
2014,66 and older,Rural regions,CDU/CSU,0.29320,496,1735,0.27177,0.31463
2014,66 and older,Rural regions,Bündnis90/Grüne,0.02003,41,1735,0.01343,0.02662
2014,66 and older,Rural regions,PDS/Linke,0.05605,125,1735,0.04522,0.06687
2015,17-29 y.,Urban regions,Not leaning towards specific party,0.64982,2254,2961,0.63264,0.66701
2015,17-29 y.,Urban regions,SPD,0.06396,196,2961,0.05515,0.07278
2015,17-29 y.,Urban regions,CDU/CSU,0.07734,220,2961,0.06771,0.08696
2015,17-29 y.,Urban regions,Bündnis90/Grüne,0.06323,169,2961,0.05446,0.07199
2015,17-29 y.,Urban regions,PDS/Linke,0.02882,88,2961,0.02279,0.03484
2015,17-29 y.,Urban regions,Others,0.01297,34,2961,0.00890,0.01705
2015,17-29 y.,Rural regions,Not leaning towards specific party,0.71888,1119,1328,0.69470,0.74307
2015,17-29 y.,Rural regions,SPD,0.02634,51,1328,0.01772,0.03495
2015,17-29 y.,Rural regions,CDU/CSU,0.09365,106,1328,0.07798,0.10933
2015,17-29 y.,Rural regions,Bündnis90/Grüne,0.04003,52,1328,0.02949,0.05058
2015,30-45 y.,Urban regions,Not leaning towards specific party,0.61616,3718,5396,0.60318,0.62913
2015,30-45 y.,Urban regions,SPD,0.09999,476,5396,0.09199,0.10800
2015,30-45 y.,Urban regions,CDU/CSU,0.11991,570,5396,0.11124,0.12858
2015,30-45 y.,Urban regions,FDP,0.01379,50,5396,0.01068,0.01691
2015,30-45 y.,Urban regions,Bündnis90/Grüne,0.08612,378,5396,0.07863,0.09361
2015,30-45 y.,Urban regions,PDS/Linke,0.01988,110,5396,0.01615,0.02360
2015,30-45 y.,Urban regions,AfD,0.00722,40,5396,0.00496,0.00948
2015,30-45 y.,Urban regions,Others,0.01264,54,5396,0.00966,0.01562
2015,30-45 y.,Rural regions,Not leaning towards specific party,0.66021,1939,2642,0.64214,0.67827
2015,30-45 y.,Rural regions,SPD,0.05855,160,2642,0.04959,0.06750
2015,30-45 y.,Rural regions,CDU/CSU,0.16055,377,2642,0.14655,0.17455
2015,30-45 y.,Rural regions,Bündnis90/Grüne,0.03893,85,2642,0.03155,0.04630
2015,30-45 y.,Rural regions,PDS/Linke,0.02804,81,2642,0.02175,0.03434
2015,46-65 y.,Urban regions,Not leaning towards specific party,0.54465,3174,5671,0.53168,0.55761
2015,46-65 y.,Urban regions,SPD,0.14645,799,5671,0.13725,0.15565
2015,46-65 y.,Urban regions,CDU/CSU,0.15878,915,5671,0.14927,0.16829
2015,46-65 y.,Urban regions,FDP,0.00669,62,5671,0.00457,0.00881
2015,46-65 y.,Urban regions,Bündnis90/Grüne,0.07761,490,5671,0.07064,0.08457
2015,46-65 y.,Urban regions,PDS/Linke,0.02581,173,5671,0.02168,0.02993
2015,46-65 y.,Urban regions,AfD,0.01339,58,5671,0.01040,0.01638
2015,46-65 y.,Rural regions,Not leaning towards specific party,0.61496,1999,3209,0.59812,0.63180
2015,46-65 y.,Rural regions,SPD,0.10252,331,3209,0.09202,0.11301
2015,46-65 y.,Rural regions,CDU/CSU,0.15263,523,3209,0.14019,0.16508
2015,46-65 y.,Rural regions,Bündnis90/Grüne,0.03539,150,3209,0.02900,0.04179
2015,46-65 y.,Rural regions,PDS/Linke,0.04554,159,3209,0.03832,0.05275
2015,46-65 y.,Rural regions,AfD,0.01706,47,3209,0.01258,0.02154
2015,66 and older,Urban regions,Not leaning towards specific party,0.37124,1133,3040,0.35406,0.38841
2015,66 and older,Urban regions,SPD,0.21373,664,3040,0.19916,0.22831
2015,66 and older,Urban regions,CDU/CSU,0.30970,943,3040,0.29326,0.32614
2015,66 and older,Urban regions,FDP,0.02024,80,3040,0.01524,0.02525
2015,66 and older,Urban regions,Bündnis90/Grüne,0.03110,103,3040,0.02492,0.03727
2015,66 and older,Urban regions,PDS/Linke,0.02086,77,3040,0.01578,0.02594
2015,66 and older,Urban regions,AfD,0.01271,40,3040,0.00873,0.01670
2015,66 and older,Rural regions,Not leaning towards specific party,0.45961,837,1737,0.43617,0.48306
2015,66 and older,Rural regions,SPD,0.16122,285,1737,0.14393,0.17852
2015,66 and older,Rural regions,CDU/CSU,0.27574,466,1737,0.25472,0.29676
2015,66 and older,Rural regions,Bündnis90/Grüne,0.02067,44,1737,0.01398,0.02737
2015,66 and older,Rural regions,PDS/Linke,0.04315,105,1737,0.03359,0.05271
2016,17-29 y.,Urban regions,Not leaning towards specific party,0.63642,1919,2548,0.61774,0.65510
2016,17-29 y.,Urban regions,SPD,0.06326,154,2548,0.05381,0.07272
2016,17-29 y.,Urban regions,CDU/CSU,0.06790,180,2548,0.05813,0.07767
2016,17-29 y.,Urban regions,Bündnis90/Grüne,0.06567,166,2548,0.05605,0.07529
2016,17-29 y.,Urban regions,PDS/Linke,0.03199,80,2548,0.02515,0.03882
2016,17-29 y.,Urban regions,AfD,0.02159,49,2548,0.01595,0.02724
2016,17-29 y.,Rural regions,Not leaning towards specific party,0.69254,960,1146,0.66581,0.71927
2016,17-29 y.,Rural regions,SPD,0.04163,52,1146,0.03006,0.05320
2016,17-29 y.,Rural regions,CDU/CSU,0.07550,85,1146,0.06020,0.09081
2016,17-29 y.,Rural regions,Bündnis90/Grüne,0.03192,49,1146,0.02174,0.04210
2016,30-45 y.,Urban regions,Not leaning towards specific party,0.60980,3125,4632,0.59575,0.62385
2016,30-45 y.,Urban regions,SPD,0.08126,348,4632,0.07339,0.08913
2016,30-45 y.,Urban regions,CDU/CSU,0.11346,494,4632,0.10433,0.12259
2016,30-45 y.,Urban regions,FDP,0.01537,52,4632,0.01183,0.01892
2016,30-45 y.,Urban regions,Bündnis90/Grüne,0.08839,361,4632,0.08022,0.09657
2016,30-45 y.,Urban regions,PDS/Linke,0.02743,115,4632,0.02272,0.03213
2016,30-45 y.,Urban regions,AfD,0.02126,89,4632,0.01710,0.02541
2016,30-45 y.,Urban regions,Others,0.01556,48,4632,0.01199,0.01912
2016,30-45 y.,Rural regions,Not leaning towards specific party,0.68429,1689,2297,0.66528,0.70331
2016,30-45 y.,Rural regions,SPD,0.05162,126,2297,0.04257,0.06067
2016,30-45 y.,Rural regions,CDU/CSU,0.12770,276,2297,0.11405,0.14135
2016,30-45 y.,Rural regions,Bündnis90/Grüne,0.04312,82,2297,0.03481,0.05142
2016,30-45 y.,Rural regions,PDS/Linke,0.01882,57,2297,0.01326,0.02437
2016,30-45 y.,Rural regions,AfD,0.03016,67,2297,0.02316,0.03716
2016,46-65 y.,Urban regions,Not leaning towards specific party,0.55773,3005,5332,0.54440,0.57106
2016,46-65 y.,Urban regions,SPD,0.13186,704,5332,0.12277,0.14094
2016,46-65 y.,Urban regions,CDU/CSU,0.14338,818,5332,0.13397,0.15279
2016,46-65 y.,Urban regions,FDP,0.01073,60,5332,0.00797,0.01350
2016,46-65 y.,Urban regions,Bündnis90/Grüne,0.08717,503,5332,0.07960,0.09475
2016,46-65 y.,Urban regions,PDS/Linke,0.02150,138,5332,0.01760,0.02539
2016,46-65 y.,Urban regions,AfD,0.02132,104,5332,0.01744,0.02519
2016,46-65 y.,Rural regions,Not leaning towards specific party,0.60103,1890,3058,0.58367,0.61839
2016,46-65 y.,Rural regions,SPD,0.09609,270,3058,0.08565,0.10654
2016,46-65 y.,Rural regions,CDU/CSU,0.15732,506,3058,0.14441,0.17023
2016,46-65 y.,Rural regions,Bündnis90/Grüne,0.04555,174,3058,0.03816,0.05294
2016,46-65 y.,Rural regions,PDS/Linke,0.03829,121,3058,0.03149,0.04510
2016,46-65 y.,Rural regions,AfD,0.02828,97,3058,0.02240,0.03416
2016,66 and older,Urban regions,Not leaning towards specific party,0.42351,1177,2926,0.40560,0.44141
2016,66 and older,Urban regions,SPD,0.18330,566,2926,0.16928,0.19732
2016,66 and older,Urban regions,CDU/CSU,0.28114,852,2926,0.26484,0.29743
2016,66 and older,Urban regions,FDP,0.02228,90,2926,0.01693,0.02762
2016,66 and older,Urban regions,Bündnis90/Grüne,0.04101,119,2926,0.03383,0.04820
2016,66 and older,Urban regions,PDS/Linke,0.01780,77,2926,0.01300,0.02259
2016,66 and older,Urban regions,AfD,0.01378,45,2926,0.00956,0.01801
2016,66 and older,Rural regions,Not leaning towards specific party,0.49839,856,1705,0.47465,0.52214
2016,66 and older,Rural regions,SPD,0.13544,244,1705,0.11919,0.15168
2016,66 and older,Rural regions,CDU/CSU,0.26466,442,1705,0.24372,0.28561
2016,66 and older,Rural regions,Bündnis90/Grüne,0.02026,40,1705,0.01357,0.02695
2016,66 and older,Rural regions,PDS/Linke,0.03840,89,1705,0.02928,0.04753
2016,66 and older,Rural regions,AfD,0.01382,34,1705,0.00828,0.01936
2017,17-29 y.,Urban regions,Not leaning towards specific party,0.63170,2475,3311,0.61527,0.64813
2017,17-29 y.,Urban regions,SPD,0.06804,219,3311,0.05946,0.07662
2017,17-29 y.,Urban regions,CDU/CSU,0.08278,287,3311,0.07339,0.09216
2017,17-29 y.,Urban regions,FDP,0.01255,47,3311,0.00876,0.01635
2017,17-29 y.,Urban regions,Bündnis90/Grüne,0.04376,151,3311,0.03679,0.05073
2017,17-29 y.,Urban regions,PDS/Linke,0.03960,100,3311,0.03296,0.04624
2017,17-29 y.,Urban regions,AfD,0.01656,32,3311,0.01221,0.02090
2017,17-29 y.,Rural regions,Not leaning towards specific party,0.71900,1255,1539,0.69654,0.74147
2017,17-29 y.,Rural regions,SPD,0.03911,85,1539,0.02942,0.04880
2017,17-29 y.,Rural regions,CDU/CSU,0.07029,108,1539,0.05751,0.08306
2017,17-29 y.,Rural regions,Bündnis90/Grüne,0.04396,58,1539,0.03371,0.05420
2017,17-29 y.,Rural regions,PDS/Linke,0.01522,33,1539,0.00910,0.02133
2017,30-45 y.,Urban regions,Not leaning towards specific party,0.62236,3757,5550,0.60960,0.63512
2017,30-45 y.,Urban regions,SPD,0.09634,432,5550,0.08858,0.10411
2017,30-45 y.,Urban regions,CDU/CSU,0.11402,702,5550,0.10566,0.12239
2017,30-45 y.,Urban regions,FDP,0.01568,65,5550,0.01241,0.01895
2017,30-45 y.,Urban regions,Bündnis90/Grüne,0.06377,329,5550,0.05734,0.07020
2017,30-45 y.,Urban regions,PDS/Linke,0.03596,143,5550,0.03106,0.04086
2017,30-45 y.,Urban regions,AfD,0.01806,83,5550,0.01455,0.02156
2017,30-45 y.,Urban regions,Others,0.01059,39,5550,0.00789,0.01328
2017,30-45 y.,Rural regions,Not leaning towards specific party,0.69435,1996,2624,0.67672,0.71198
2017,30-45 y.,Rural regions,SPD,0.04473,144,2624,0.03682,0.05264
2017,30-45 y.,Rural regions,CDU/CSU,0.12190,298,2624,0.10938,0.13442
2017,30-45 y.,Rural regions,Bündnis90/Grüne,0.04049,80,2624,0.03295,0.04803
2017,30-45 y.,Rural regions,PDS/Linke,0.01415,53,2624,0.00963,0.01867
2017,30-45 y.,Rural regions,AfD,0.02944,53,2624,0.02297,0.03591
2017,46-65 y.,Urban regions,Not leaning towards specific party,0.53259,3523,6349,0.52031,0.54486
2017,46-65 y.,Urban regions,SPD,0.15780,945,6349,0.14883,0.16677
2017,46-65 y.,Urban regions,CDU/CSU,0.13692,974,6349,0.12846,0.14538
2017,46-65 y.,Urban regions,FDP,0.01793,119,6349,0.01466,0.02119
2017,46-65 y.,Urban regions,Bündnis90/Grüne,0.06416,462,6349,0.05814,0.07019
2017,46-65 y.,Urban regions,PDS/Linke,0.02590,177,6349,0.02199,0.02981
2017,46-65 y.,Urban regions,AfD,0.03432,149,6349,0.02984,0.03880
2017,46-65 y.,Rural regions,Not leaning towards specific party,0.59994,2332,3694,0.58414,0.61574
2017,46-65 y.,Rural regions,SPD,0.11544,378,3694,0.10513,0.12574
2017,46-65 y.,Rural regions,CDU/CSU,0.14892,566,3694,0.13744,0.16040
2017,46-65 y.,Rural regions,FDP,0.01012,38,3694,0.00689,0.01335
2017,46-65 y.,Rural regions,Bündnis90/Grüne,0.03799,159,3694,0.03183,0.04416
2017,46-65 y.,Rural regions,PDS/Linke,0.03066,120,3694,0.02510,0.03623
2017,46-65 y.,Rural regions,AfD,0.02781,101,3694,0.02250,0.03311
2017,66 and older,Urban regions,Not leaning towards specific party,0.41157,1257,3049,0.39410,0.42904
2017,66 and older,Urban regions,SPD,0.21512,645,3049,0.20053,0.22971
2017,66 and older,Urban regions,CDU/CSU,0.25632,816,3049,0.24082,0.27182
2017,66 and older,Urban regions,FDP,0.02862,101,3049,0.02271,0.03454
2017,66 and older,Urban regions,Bündnis90/Grüne,0.03294,105,3049,0.02660,0.03927
2017,66 and older,Urban regions,PDS/Linke,0.01947,84,3049,0.01457,0.02438
2017,66 and older,Urban regions,AfD,0.01055,41,3049,0.00692,0.01417
2017,66 and older,Rural regions,Not leaning towards specific party,0.47328,868,1803,0.45022,0.49633
