year,migback,quintil_oecd,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2005,Indirect migration background,4th Quintile,Not leaning towards specific party,0.70775,111,111,0.62276,0.79274
2005,Indirect migration background,5th Quintile,Not leaning towards specific party,0.62019,83,83,0.51514,0.72524
2006,No migration background,1st Quintile,Not leaning towards specific party,0.62083,1356,2051,0.59983,0.64184
2006,No migration background,1st Quintile,SPD,0.15248,300,2051,0.13691,0.16804
2006,No migration background,1st Quintile,CDU/CSU,0.10831,238,2051,0.09486,0.12176
2006,No migration background,1st Quintile,Bündnis90/Grüne,0.03011,69,2051,0.02272,0.03751
2006,No migration background,1st Quintile,PDS/Linke,0.04837,88,2051,0.03908,0.05766
2006,No migration background,2nd Quintile,Not leaning towards specific party,0.55916,1576,2606,0.54009,0.57823
2006,No migration background,2nd Quintile,SPD,0.18236,451,2606,0.16753,0.19718
2006,No migration background,2nd Quintile,CDU/CSU,0.17403,421,2606,0.15948,0.18859
2006,No migration background,2nd Quintile,Bündnis90/Grüne,0.01846,51,2606,0.01329,0.02363
2006,No migration background,2nd Quintile,PDS/Linke,0.03493,107,2606,0.02788,0.04198
2006,No migration background,3rd Quintile,Not leaning towards specific party,0.53051,1665,2957,0.51252,0.54850
2006,No migration background,3rd Quintile,SPD,0.19244,519,2957,0.17823,0.20665
2006,No migration background,3rd Quintile,CDU/CSU,0.18060,507,2957,0.16673,0.19447
2006,No migration background,3rd Quintile,FDP,0.01171,39,2957,0.00783,0.01559
2006,No migration background,3rd Quintile,Bündnis90/Grüne,0.03598,102,2957,0.02926,0.04269
2006,No migration background,3rd Quintile,PDS/Linke,0.03053,125,2957,0.02433,0.03674
2006,No migration background,4th Quintile,Not leaning towards specific party,0.48395,1682,3440,0.46725,0.50065
2006,No migration background,4th Quintile,SPD,0.20267,710,3440,0.18923,0.21610
2006,No migration background,4th Quintile,CDU/CSU,0.20972,729,3440,0.19611,0.22332
2006,No migration background,4th Quintile,FDP,0.01750,55,3440,0.01312,0.02188
2006,No migration background,4th Quintile,Bündnis90/Grüne,0.04042,152,3440,0.03384,0.04700
2006,No migration background,4th Quintile,PDS/Linke,0.02759,112,3440,0.02212,0.03307
2006,No migration background,5th Quintile,Not leaning towards specific party,0.37553,1819,4972,0.36206,0.38899
2006,No migration background,5th Quintile,SPD,0.18357,941,4972,0.17281,0.19433
2006,No migration background,5th Quintile,CDU/CSU,0.30143,1512,4972,0.28867,0.31418
2006,No migration background,5th Quintile,FDP,0.04867,256,4972,0.04269,0.05465
2006,No migration background,5th Quintile,Bündnis90/Grüne,0.06575,359,4972,0.05886,0.07264
2006,No migration background,5th Quintile,PDS/Linke,0.01303,85,4972,0.00988,0.01618
2006,Direct migration background,1st Quintile,Not leaning towards specific party,0.74677,463,600,0.71194,0.78159
2006,Direct migration background,1st Quintile,SPD,0.13743,74,600,0.10985,0.16500
2006,Direct migration background,1st Quintile,CDU/CSU,0.08300,63,600,0.06090,0.10509
2006,Direct migration background,2nd Quintile,Not leaning towards specific party,0.71102,363,480,0.67043,0.75162
2006,Direct migration background,2nd Quintile,SPD,0.12522,66,480,0.09558,0.15486
2006,Direct migration background,2nd Quintile,CDU/CSU,0.11826,51,480,0.08934,0.14718
2006,Direct migration background,3rd Quintile,Not leaning towards specific party,0.65559,249,374,0.60736,0.70381
2006,Direct migration background,3rd Quintile,SPD,0.15878,63,374,0.12169,0.19587
2006,Direct migration background,3rd Quintile,CDU/CSU,0.12908,62,374,0.09505,0.16311
2006,Direct migration background,4th Quintile,Not leaning towards specific party,0.62942,213,305,0.57513,0.68372
2006,Direct migration background,4th Quintile,SPD,0.18601,42,305,0.14227,0.22975
2006,Direct migration background,4th Quintile,CDU/CSU,0.14001,50,305,0.10100,0.17901
2006,Direct migration background,5th Quintile,Not leaning towards specific party,0.46609,157,288,0.40837,0.52380
2006,Direct migration background,5th Quintile,SPD,0.18604,57,288,0.14102,0.23107
2006,Direct migration background,5th Quintile,CDU/CSU,0.22559,74,288,0.17723,0.27395
2006,Indirect migration background,1st Quintile,Not leaning towards specific party,0.78871,157,157,0.72465,0.85277
2006,Indirect migration background,2nd Quintile,Not leaning towards specific party,0.80116,103,103,0.72370,0.87862
2006,Indirect migration background,3rd Quintile,Not leaning towards specific party,0.81205,123,123,0.74273,0.88138
2006,Indirect migration background,4th Quintile,Not leaning towards specific party,0.63015,90,90,0.52985,0.73045
2006,Indirect migration background,5th Quintile,Not leaning towards specific party,0.46935,60,60,0.34201,0.59670
2007,No migration background,1st Quintile,Not leaning towards specific party,0.66490,1650,2309,0.64565,0.68416
2007,No migration background,1st Quintile,SPD,0.12164,279,2309,0.10830,0.13497
2007,No migration background,1st Quintile,CDU/CSU,0.10508,227,2309,0.09257,0.11759
2007,No migration background,1st Quintile,Bündnis90/Grüne,0.03922,75,2309,0.03130,0.04714
2007,No migration background,1st Quintile,PDS/Linke,0.03424,78,2309,0.02682,0.04166
2007,No migration background,2nd Quintile,Not leaning towards specific party,0.60629,1803,2784,0.58814,0.62444
2007,No migration background,2nd Quintile,SPD,0.15768,431,2784,0.14414,0.17122
2007,No migration background,2nd Quintile,CDU/CSU,0.15133,379,2784,0.13801,0.16464
2007,No migration background,2nd Quintile,Bündnis90/Grüne,0.02371,66,2784,0.01806,0.02936
2007,No migration background,2nd Quintile,PDS/Linke,0.03375,105,2784,0.02704,0.04046
2007,No migration background,3rd Quintile,Not leaning towards specific party,0.57493,1947,3294,0.55804,0.59181
2007,No migration background,3rd Quintile,SPD,0.17418,532,3294,0.16122,0.18713
2007,No migration background,3rd Quintile,CDU/CSU,0.16193,520,3294,0.14935,0.17452
2007,No migration background,3rd Quintile,FDP,0.00993,36,3294,0.00654,0.01332
2007,No migration background,3rd Quintile,Bündnis90/Grüne,0.03237,99,3294,0.02633,0.03842
2007,No migration background,3rd Quintile,PDS/Linke,0.03231,127,3294,0.02628,0.03835
2007,No migration background,3rd Quintile,Far right parties,0.01022,33,3294,0.00678,0.01365
2007,No migration background,4th Quintile,Not leaning towards specific party,0.53580,2071,3781,0.51990,0.55170
2007,No migration background,4th Quintile,SPD,0.18357,668,3781,0.17123,0.19592
2007,No migration background,4th Quintile,CDU/CSU,0.18406,679,3781,0.17171,0.19642
2007,No migration background,4th Quintile,FDP,0.01341,61,3781,0.00974,0.01708
2007,No migration background,4th Quintile,Bündnis90/Grüne,0.04480,185,3781,0.03820,0.05139
2007,No migration background,4th Quintile,PDS/Linke,0.02529,117,3781,0.02028,0.03029
2007,No migration background,5th Quintile,Not leaning towards specific party,0.41655,2069,5090,0.40301,0.43010
2007,No migration background,5th Quintile,SPD,0.16539,863,5090,0.15518,0.17559
2007,No migration background,5th Quintile,CDU/CSU,0.27011,1426,5090,0.25792,0.28231
2007,No migration background,5th Quintile,FDP,0.04422,275,5090,0.03857,0.04986
2007,No migration background,5th Quintile,Bündnis90/Grüne,0.07425,367,5090,0.06705,0.08146
2007,No migration background,5th Quintile,PDS/Linke,0.01618,90,5090,0.01271,0.01965
2007,Direct migration background,1st Quintile,Not leaning towards specific party,0.80824,499,601,0.77673,0.83974
2007,Direct migration background,1st Quintile,SPD,0.07939,54,601,0.05776,0.10103
2007,Direct migration background,1st Quintile,CDU/CSU,0.07740,48,601,0.05602,0.09879
2007,Direct migration background,2nd Quintile,Not leaning towards specific party,0.76678,386,487,0.72919,0.80438
2007,Direct migration background,2nd Quintile,SPD,0.13387,55,487,0.10360,0.16415
2007,Direct migration background,2nd Quintile,CDU/CSU,0.06920,46,487,0.04663,0.09176
2007,Direct migration background,3rd Quintile,Not leaning towards specific party,0.73418,266,368,0.68898,0.77937
2007,Direct migration background,3rd Quintile,SPD,0.11700,49,368,0.08411,0.14988
2007,Direct migration background,3rd Quintile,CDU/CSU,0.10006,53,368,0.06936,0.13076
2007,Direct migration background,4th Quintile,Not leaning towards specific party,0.63749,206,299,0.58291,0.69207
2007,Direct migration background,4th Quintile,SPD,0.16998,43,299,0.12734,0.21263
2007,Direct migration background,4th Quintile,CDU/CSU,0.12314,50,299,0.08583,0.16044
2007,Direct migration background,5th Quintile,Not leaning towards specific party,0.56219,164,265,0.50235,0.62204
2007,Direct migration background,5th Quintile,SPD,0.11376,41,265,0.07546,0.15207
2007,Direct migration background,5th Quintile,CDU/CSU,0.21305,60,265,0.16366,0.26245
2007,Indirect migration background,1st Quintile,Not leaning towards specific party,0.76311,145,145,0.69366,0.83255
2007,Indirect migration background,2nd Quintile,Not leaning towards specific party,0.80412,122,122,0.73340,0.87483
2007,Indirect migration background,3rd Quintile,Not leaning towards specific party,0.80642,128,128,0.73770,0.87514
2007,Indirect migration background,4th Quintile,Not leaning towards specific party,0.67630,95,95,0.58171,0.77089
2007,Indirect migration background,5th Quintile,Not leaning towards specific party,0.49722,73,73,0.38172,0.61271
2008,No migration background,1st Quintile,Not leaning towards specific party,0.64464,1482,2117,0.62425,0.66504
2008,No migration background,1st Quintile,SPD,0.13041,257,2117,0.11606,0.14475
2008,No migration background,1st Quintile,CDU/CSU,0.10842,214,2117,0.09517,0.12166
2008,No migration background,1st Quintile,Bündnis90/Grüne,0.04028,68,2117,0.03190,0.04866
2008,No migration background,1st Quintile,PDS/Linke,0.04634,96,2117,0.03739,0.05530
2008,No migration background,2nd Quintile,Not leaning towards specific party,0.60633,1776,2768,0.58812,0.62453
2008,No migration background,2nd Quintile,SPD,0.15294,405,2768,0.13952,0.16635
2008,No migration background,2nd Quintile,CDU/CSU,0.15323,390,2768,0.13981,0.16665
2008,No migration background,2nd Quintile,FDP,0.01369,38,2768,0.00936,0.01802
2008,No migration background,2nd Quintile,Bündnis90/Grüne,0.02308,56,2768,0.01748,0.02867
2008,No migration background,2nd Quintile,PDS/Linke,0.03230,103,2768,0.02571,0.03889
2008,No migration background,3rd Quintile,Not leaning towards specific party,0.58391,1973,3212,0.56686,0.60096
2008,No migration background,3rd Quintile,SPD,0.14877,449,3212,0.13646,0.16108
2008,No migration background,3rd Quintile,CDU/CSU,0.17006,501,3212,0.15707,0.18306
2008,No migration background,3rd Quintile,FDP,0.01558,47,3212,0.01130,0.01986
2008,No migration background,3rd Quintile,Bündnis90/Grüne,0.03429,114,3212,0.02800,0.04058
2008,No migration background,3rd Quintile,PDS/Linke,0.03349,128,3212,0.02727,0.03971
2008,No migration background,4th Quintile,Not leaning towards specific party,0.52540,1828,3399,0.50861,0.54219
2008,No migration background,4th Quintile,SPD,0.17184,563,3399,0.15916,0.18453
2008,No migration background,4th Quintile,CDU/CSU,0.19507,670,3399,0.18175,0.20839
2008,No migration background,4th Quintile,FDP,0.01308,45,3399,0.00926,0.01691
2008,No migration background,4th Quintile,Bündnis90/Grüne,0.05131,160,3399,0.04390,0.05873
2008,No migration background,4th Quintile,PDS/Linke,0.03236,133,3399,0.02641,0.03831
2008,No migration background,5th Quintile,Not leaning towards specific party,0.41098,1926,4814,0.39708,0.42488
2008,No migration background,5th Quintile,SPD,0.15906,785,4814,0.14873,0.16940
2008,No migration background,5th Quintile,CDU/CSU,0.28112,1376,4814,0.26842,0.29382
2008,No migration background,5th Quintile,FDP,0.04248,253,4814,0.03678,0.04818
2008,No migration background,5th Quintile,Bündnis90/Grüne,0.06956,332,4814,0.06237,0.07675
2008,No migration background,5th Quintile,PDS/Linke,0.01807,103,4814,0.01431,0.02183
2008,No migration background,5th Quintile,Party combinations,0.01026,39,4814,0.00742,0.01311
2008,Direct migration background,1st Quintile,Not leaning towards specific party,0.79838,472,590,0.76598,0.83078
2008,Direct migration background,1st Quintile,SPD,0.10243,61,590,0.07794,0.12692
2008,Direct migration background,1st Quintile,CDU/CSU,0.08060,57,590,0.05862,0.10259
2008,Direct migration background,2nd Quintile,Not leaning towards specific party,0.77124,300,390,0.72949,0.81298
2008,Direct migration background,2nd Quintile,SPD,0.08624,38,390,0.05834,0.11414
2008,Direct migration background,2nd Quintile,CDU/CSU,0.09935,52,390,0.06962,0.12907
2008,Direct migration background,3rd Quintile,Not leaning towards specific party,0.73691,267,355,0.69105,0.78278
2008,Direct migration background,3rd Quintile,SPD,0.13191,42,355,0.09666,0.16716
2008,Direct migration background,3rd Quintile,CDU/CSU,0.10385,46,355,0.07207,0.13563
2008,Direct migration background,4th Quintile,Not leaning towards specific party,0.66319,177,271,0.60682,0.71957
2008,Direct migration background,4th Quintile,SPD,0.16202,43,271,0.11807,0.20597
2008,Direct migration background,4th Quintile,CDU/CSU,0.14102,51,271,0.09950,0.18253
2008,Direct migration background,5th Quintile,Not leaning towards specific party,0.42369,125,213,0.35717,0.49021
2008,Direct migration background,5th Quintile,SPD,0.11131,31,213,0.06897,0.15365
2008,Direct migration background,5th Quintile,CDU/CSU,0.25325,57,213,0.19471,0.31179
2008,Indirect migration background,1st Quintile,Not leaning towards specific party,0.71262,143,143,0.63818,0.78705
2008,Indirect migration background,2nd Quintile,Not leaning towards specific party,0.75926,111,111,0.67936,0.83915
2008,Indirect migration background,3rd Quintile,Not leaning towards specific party,0.74573,121,121,0.66781,0.82364
2008,Indirect migration background,4th Quintile,Not leaning towards specific party,0.75766,90,90,0.66863,0.84668
2008,Indirect migration background,5th Quintile,Not leaning towards specific party,0.53081,79,79,0.42006,0.64156
2009,No migration background,1st Quintile,Not leaning towards specific party,0.65931,1457,2126,0.63916,0.67946
2009,No migration background,1st Quintile,SPD,0.11433,240,2126,0.10080,0.12786
2009,No migration background,1st Quintile,CDU/CSU,0.11289,234,2126,0.09943,0.12634
2009,No migration background,1st Quintile,FDP,0.01546,34,2126,0.01021,0.02070
2009,No migration background,1st Quintile,Bündnis90/Grüne,0.03193,57,2126,0.02445,0.03940
2009,No migration background,1st Quintile,PDS/Linke,0.04802,104,2126,0.03893,0.05711
2009,No migration background,2nd Quintile,Not leaning towards specific party,0.61036,1647,2575,0.59152,0.62920
2009,No migration background,2nd Quintile,SPD,0.13613,343,2575,0.12288,0.14938
2009,No migration background,2nd Quintile,CDU/CSU,0.15169,358,2575,0.13783,0.16555
2009,No migration background,2nd Quintile,FDP,0.02018,59,2575,0.01475,0.02561
2009,No migration background,2nd Quintile,Bündnis90/Grüne,0.03120,70,2575,0.02449,0.03792
2009,No migration background,2nd Quintile,PDS/Linke,0.03096,98,2575,0.02427,0.03765
2009,No migration background,3rd Quintile,Not leaning towards specific party,0.59077,1798,2949,0.57302,0.60852
2009,No migration background,3rd Quintile,SPD,0.13881,389,2949,0.12633,0.15130
2009,No migration background,3rd Quintile,CDU/CSU,0.15914,463,2949,0.14593,0.17234
2009,No migration background,3rd Quintile,FDP,0.02191,56,2949,0.01662,0.02719
2009,No migration background,3rd Quintile,Bündnis90/Grüne,0.03400,118,2949,0.02746,0.04055
2009,No migration background,3rd Quintile,PDS/Linke,0.03882,125,2949,0.03184,0.04579
2009,No migration background,4th Quintile,Not leaning towards specific party,0.56060,1832,3307,0.54368,0.57752
2009,No migration background,4th Quintile,SPD,0.13687,482,3307,0.12516,0.14859
2009,No migration background,4th Quintile,CDU/CSU,0.17692,602,3307,0.16391,0.18993
2009,No migration background,4th Quintile,FDP,0.02716,96,3307,0.02162,0.03270
2009,No migration background,4th Quintile,Bündnis90/Grüne,0.05559,187,3307,0.04778,0.06340
2009,No migration background,4th Quintile,PDS/Linke,0.02990,108,3307,0.02409,0.03570
2009,No migration background,5th Quintile,Not leaning towards specific party,0.43943,1864,4411,0.42478,0.45408
2009,No migration background,5th Quintile,SPD,0.14808,670,4411,0.13760,0.15856
2009,No migration background,5th Quintile,CDU/CSU,0.24180,1120,4411,0.22916,0.25444
2009,No migration background,5th Quintile,FDP,0.06816,321,4411,0.06072,0.07560
2009,No migration background,5th Quintile,Bündnis90/Grüne,0.07043,324,4411,0.06288,0.07798
2009,No migration background,5th Quintile,PDS/Linke,0.01102,79,4411,0.00794,0.01410
2009,No migration background,5th Quintile,Party combinations,0.01253,33,4411,0.00925,0.01581
2009,Direct migration background,1st Quintile,Not leaning towards specific party,0.80166,405,503,0.76678,0.83655
2009,Direct migration background,1st Quintile,SPD,0.06937,42,503,0.04714,0.09160
2009,Direct migration background,1st Quintile,CDU/CSU,0.09202,56,503,0.06673,0.11731
2009,Direct migration background,2nd Quintile,Not leaning towards specific party,0.80106,292,337,0.75837,0.84374
2009,Direct migration background,2nd Quintile,SPD,0.10698,45,337,0.07393,0.14003
2009,Direct migration background,3rd Quintile,Not leaning towards specific party,0.66645,193,231,0.60551,0.72738
2009,Direct migration background,3rd Quintile,CDU/CSU,0.11547,38,231,0.07416,0.15677
2009,Direct migration background,4th Quintile,Not leaning towards specific party,0.66513,159,217,0.60219,0.72807
2009,Direct migration background,4th Quintile,CDU/CSU,0.13949,58,217,0.09329,0.18570
2009,Direct migration background,5th Quintile,Not leaning towards specific party,0.58772,118,159,0.51097,0.66448
2009,Direct migration background,5th Quintile,CDU/CSU,0.14907,41,159,0.09354,0.20461
2009,Indirect migration background,1st Quintile,Not leaning towards specific party,0.85266,149,149,0.79556,0.90977
2009,Indirect migration background,2nd Quintile,Not leaning towards specific party,0.76479,121,121,0.68890,0.84067
2009,Indirect migration background,3rd Quintile,Not leaning towards specific party,0.78285,96,96,0.69994,0.86576
2009,Indirect migration background,4th Quintile,Not leaning towards specific party,0.80155,100,100,0.72299,0.88012
2009,Indirect migration background,5th Quintile,Not leaning towards specific party,0.47490,68,68,0.35533,0.59448
2010,No migration background,1st Quintile,Not leaning towards specific party,0.58959,1212,1892,0.56742,0.61176
2010,No migration background,1st Quintile,SPD,0.13781,252,1892,0.12227,0.15334
2010,No migration background,1st Quintile,CDU/CSU,0.11771,198,1892,0.10319,0.13224
2010,No migration background,1st Quintile,Bündnis90/Grüne,0.04323,79,1892,0.03406,0.05240
2010,No migration background,1st Quintile,PDS/Linke,0.07292,119,1892,0.06121,0.08464
2010,No migration background,1st Quintile,Far right parties,0.01337,32,1892,0.00819,0.01854
2010,No migration background,2nd Quintile,Not leaning towards specific party,0.54651,1440,2481,0.52692,0.56610
2010,No migration background,2nd Quintile,SPD,0.14567,367,2481,0.13178,0.15955
2010,No migration background,2nd Quintile,CDU/CSU,0.18389,412,2481,0.16864,0.19914
2010,No migration background,2nd Quintile,FDP,0.01728,46,2481,0.01215,0.02241
2010,No migration background,2nd Quintile,Bündnis90/Grüne,0.03077,86,2481,0.02397,0.03756
2010,No migration background,2nd Quintile,PDS/Linke,0.04563,130,2481,0.03742,0.05385
2010,No migration background,3rd Quintile,Not leaning towards specific party,0.48964,1403,2728,0.47088,0.50840
2010,No migration background,3rd Quintile,SPD,0.17968,453,2728,0.16527,0.19409
2010,No migration background,3rd Quintile,CDU/CSU,0.18782,516,2728,0.17316,0.20248
2010,No migration background,3rd Quintile,FDP,0.02289,62,2728,0.01727,0.02850
2010,No migration background,3rd Quintile,Bündnis90/Grüne,0.03992,139,2728,0.03257,0.04727
2010,No migration background,3rd Quintile,PDS/Linke,0.05302,155,2728,0.04461,0.06143
2010,No migration background,4th Quintile,Not leaning towards specific party,0.48588,1517,3071,0.46820,0.50356
2010,No migration background,4th Quintile,SPD,0.18796,532,3071,0.17414,0.20178
2010,No migration background,4th Quintile,CDU/CSU,0.17326,612,3071,0.15987,0.18665
2010,No migration background,4th Quintile,FDP,0.02958,99,3071,0.02359,0.03557
2010,No migration background,4th Quintile,Bündnis90/Grüne,0.07134,203,3071,0.06223,0.08044
2010,No migration background,4th Quintile,PDS/Linke,0.03149,108,3071,0.02531,0.03767
2010,No migration background,5th Quintile,Not leaning towards specific party,0.38060,1433,3999,0.36555,0.39565
2010,No migration background,5th Quintile,SPD,0.13895,600,3999,0.12823,0.14967
2010,No migration background,5th Quintile,CDU/CSU,0.28443,1130,3999,0.27045,0.29842
2010,No migration background,5th Quintile,FDP,0.05033,248,3999,0.04355,0.05710
2010,No migration background,5th Quintile,Bündnis90/Grüne,0.10196,436,3999,0.09258,0.11134
2010,No migration background,5th Quintile,PDS/Linke,0.02416,115,3999,0.01940,0.02892
2010,No migration background,5th Quintile,Party combinations,0.01241,37,3999,0.00898,0.01585
2010,Direct migration background,1st Quintile,Not leaning towards specific party,0.75292,336,441,0.71261,0.79322
2010,Direct migration background,1st Quintile,SPD,0.11123,50,441,0.08185,0.14061
2010,Direct migration background,1st Quintile,CDU/CSU,0.10946,55,441,0.08029,0.13864
2010,Direct migration background,2nd Quintile,Not leaning towards specific party,0.68880,222,312,0.63734,0.74026
2010,Direct migration background,2nd Quintile,SPD,0.14312,34,312,0.10420,0.18204
2010,Direct migration background,2nd Quintile,CDU/CSU,0.12080,56,312,0.08458,0.15702
2010,Direct migration background,3rd Quintile,Not leaning towards specific party,0.67377,171,239,0.61421,0.73334
2010,Direct migration background,3rd Quintile,SPD,0.14543,32,239,0.10064,0.19021
2010,Direct migration background,3rd Quintile,CDU/CSU,0.11448,36,239,0.07403,0.15493
2010,Direct migration background,4th Quintile,Not leaning towards specific party,0.56885,118,198,0.49969,0.63800
2010,Direct migration background,4th Quintile,SPD,0.15265,32,198,0.10243,0.20288
2010,Direct migration background,4th Quintile,CDU/CSU,0.19060,48,198,0.13575,0.24545
2010,Direct migration background,5th Quintile,Not leaning towards specific party,0.50929,99,138,0.42558,0.59301
2010,Direct migration background,5th Quintile,CDU/CSU,0.17470,39,138,0.11112,0.23829
2010,Indirect migration background,1st Quintile,Not leaning towards specific party,0.76065,125,125,0.68554,0.83575
2010,Indirect migration background,2nd Quintile,Not leaning towards specific party,0.76485,99,99,0.68088,0.84882
2010,Indirect migration background,3rd Quintile,Not leaning towards specific party,0.75303,101,101,0.66850,0.83755
2010,Indirect migration background,4th Quintile,Not leaning towards specific party,0.64782,55,55,0.52043,0.77522
2010,Indirect migration background,5th Quintile,Not leaning towards specific party,0.43291,62,62,0.30857,0.55725
2011,No migration background,1st Quintile,Not leaning towards specific party,0.59870,1246,1868,0.57646,0.62093
2011,No migration background,1st Quintile,SPD,0.13246,221,1868,0.11708,0.14784
2011,No migration background,1st Quintile,CDU/CSU,0.13037,218,1868,0.11509,0.14564
2011,No migration background,1st Quintile,Bündnis90/Grüne,0.04494,90,1868,0.03554,0.05434
2011,No migration background,1st Quintile,PDS/Linke,0.05567,93,1868,0.04527,0.06607
2011,No migration background,2nd Quintile,Not leaning towards specific party,0.57414,1401,2219,0.55356,0.59472
2011,No migration background,2nd Quintile,SPD,0.14463,286,2219,0.12999,0.15926
2011,No migration background,2nd Quintile,CDU/CSU,0.17220,343,2219,0.15648,0.18791
2011,No migration background,2nd Quintile,Bündnis90/Grüne,0.04105,93,2219,0.03279,0.04931
2011,No migration background,2nd Quintile,PDS/Linke,0.03293,96,2219,0.02550,0.04036
2011,No migration background,3rd Quintile,Not leaning towards specific party,0.54682,1495,2622,0.52776,0.56588
2011,No migration background,3rd Quintile,SPD,0.16073,427,2622,0.14667,0.17479
2011,No migration background,3rd Quintile,CDU/CSU,0.16646,410,2622,0.15220,0.18072
2011,No migration background,3rd Quintile,Bündnis90/Grüne,0.05020,166,2622,0.04184,0.05856
2011,No migration background,3rd Quintile,PDS/Linke,0.04024,124,2622,0.03272,0.04777
2011,No migration background,4th Quintile,Not leaning towards specific party,0.52720,1553,2934,0.50913,0.54527
2011,No migration background,4th Quintile,SPD,0.15962,446,2934,0.14636,0.17287
2011,No migration background,4th Quintile,CDU/CSU,0.18917,594,2934,0.17500,0.20335
2011,No migration background,4th Quintile,FDP,0.00556,33,2934,0.00287,0.00825
2011,No migration background,4th Quintile,Bündnis90/Grüne,0.08243,240,2934,0.07247,0.09238
2011,No migration background,4th Quintile,PDS/Linke,0.02235,68,2934,0.01700,0.02771
2011,No migration background,5th Quintile,Not leaning towards specific party,0.39951,1463,3722,0.38378,0.41525
2011,No migration background,5th Quintile,SPD,0.15445,565,3722,0.14284,0.16606
2011,No migration background,5th Quintile,CDU/CSU,0.26232,990,3722,0.24818,0.27645
2011,No migration background,5th Quintile,FDP,0.02750,135,3722,0.02225,0.03275
2011,No migration background,5th Quintile,Bündnis90/Grüne,0.12107,468,3722,0.11059,0.13155
2011,No migration background,5th Quintile,PDS/Linke,0.01145,66,3722,0.00803,0.01487
2011,No migration background,5th Quintile,Party combinations,0.01255,35,3722,0.00897,0.01612
2011,Direct migration background,1st Quintile,Not leaning towards specific party,0.74124,289,374,0.69679,0.78569
2011,Direct migration background,1st Quintile,SPD,0.11684,44,374,0.08424,0.14944
2011,Direct migration background,1st Quintile,CDU/CSU,0.08030,41,374,0.05272,0.10788
2011,Direct migration background,2nd Quintile,Not leaning towards specific party,0.71652,220,289,0.66446,0.76857
2011,Direct migration background,2nd Quintile,SPD,0.14006,36,289,0.09998,0.18015
2011,Direct migration background,2nd Quintile,CDU/CSU,0.06860,33,289,0.03940,0.09779
2011,Direct migration background,3rd Quintile,Not leaning towards specific party,0.67092,155,187,0.60339,0.73845
2011,Direct migration background,3rd Quintile,CDU/CSU,0.13564,32,187,0.08643,0.18485
2011,Direct migration background,4th Quintile,Not leaning towards specific party,0.62720,107,146,0.54849,0.70590
2011,Direct migration background,4th Quintile,CDU/CSU,0.15342,39,146,0.09476,0.21208
2011,Direct migration background,5th Quintile,Not leaning towards specific party,0.56091,105,105,0.46553,0.65629
2011,Indirect migration background,1st Quintile,Not leaning towards specific party,0.66048,123,123,0.57645,0.74451
2011,Indirect migration background,2nd Quintile,Not leaning towards specific party,0.79539,90,90,0.71158,0.87921
2011,Indirect migration background,3rd Quintile,Not leaning towards specific party,0.87770,97,97,0.81216,0.94324
2011,Indirect migration background,4th Quintile,Not leaning towards specific party,0.69023,68,68,0.57951,0.80095
2011,Indirect migration background,5th Quintile,Not leaning towards specific party,0.50922,75,75,0.39532,0.62312
2012,No migration background,1st Quintile,Not leaning towards specific party,0.63840,1598,2340,0.61893,0.65787
2012,No migration background,1st Quintile,SPD,0.11824,252,2340,0.10515,0.13132
2012,No migration background,1st Quintile,CDU/CSU,0.11400,232,2340,0.10112,0.12688
2012,No migration background,1st Quintile,Bündnis90/Grüne,0.04327,102,2340,0.03503,0.05152
2012,No migration background,1st Quintile,PDS/Linke,0.04001,84,2340,0.03206,0.04795
2012,No migration background,1st Quintile,Far right parties,0.01446,32,2340,0.00962,0.01929
2012,No migration background,1st Quintile,Others,0.01826,40,2340,0.01284,0.02369
2012,No migration background,2nd Quintile,Not leaning towards specific party,0.58184,1614,2557,0.56272,0.60097
2012,No migration background,2nd Quintile,SPD,0.15495,380,2557,0.14092,0.16898
2012,No migration background,2nd Quintile,CDU/CSU,0.16087,361,2557,0.14663,0.17512
2012,No migration background,2nd Quintile,Bündnis90/Grüne,0.04088,107,2557,0.03320,0.04856
2012,No migration background,2nd Quintile,PDS/Linke,0.03078,95,2557,0.02408,0.03747
2012,No migration background,3rd Quintile,Not leaning towards specific party,0.57451,1742,2967,0.55671,0.59230
2012,No migration background,3rd Quintile,SPD,0.14398,429,2967,0.13135,0.15662
2012,No migration background,3rd Quintile,CDU/CSU,0.15494,475,2967,0.14192,0.16796
2012,No migration background,3rd Quintile,Bündnis90/Grüne,0.05790,158,2967,0.04950,0.06631
2012,No migration background,3rd Quintile,PDS/Linke,0.03494,123,2967,0.02833,0.04155
2012,No migration background,3rd Quintile,Others,0.01517,40,2967,0.01077,0.01957
2012,No migration background,4th Quintile,Not leaning towards specific party,0.53734,1815,3366,0.52050,0.55419
2012,No migration background,4th Quintile,SPD,0.16182,531,3366,0.14937,0.17426
2012,No migration background,4th Quintile,CDU/CSU,0.19624,670,3366,0.18282,0.20966
2012,No migration background,4th Quintile,Bündnis90/Grüne,0.06113,236,3366,0.05303,0.06922
2012,No migration background,4th Quintile,PDS/Linke,0.01706,69,3366,0.01268,0.02143
2012,No migration background,4th Quintile,Others,0.01348,45,3366,0.00959,0.01738
2012,No migration background,5th Quintile,Not leaning towards specific party,0.42908,1748,4148,0.41402,0.44414
