year,age_gr,migback,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2010,66 and older,No migration background,FDP,0.02621,112,3665,0.02104,0.03138
2010,66 and older,No migration background,Bündnis90/Grüne,0.02233,94,3665,0.01755,0.02712
2010,66 and older,No migration background,PDS/Linke,0.04143,195,3665,0.03497,0.04788
2010,66 and older,No migration background,Party combinations,0.01091,32,3665,0.00755,0.01428
2010,66 and older,Direct migration background,Not leaning towards specific party,0.54634,168,297,0.48962,0.60305
2010,66 and older,Direct migration background,SPD,0.16577,47,297,0.12341,0.20814
2010,66 and older,Direct migration background,CDU/CSU,0.21070,82,297,0.16424,0.25716
2011,17-29 y.,No migration background,Not leaning towards specific party,0.62925,1543,2266,0.60936,0.64914
2011,17-29 y.,No migration background,SPD,0.10005,182,2266,0.08769,0.11241
2011,17-29 y.,No migration background,CDU/CSU,0.10743,256,2266,0.09467,0.12018
2011,17-29 y.,No migration background,Bündnis90/Grüne,0.10107,233,2266,0.08865,0.11348
2011,17-29 y.,No migration background,PDS/Linke,0.02092,52,2266,0.01503,0.02682
2011,17-29 y.,Direct migration background,Not leaning towards specific party,0.75613,163,163,0.69000,0.82225
2011,17-29 y.,Indirect migration background,Not leaning towards specific party,0.72288,297,332,0.67467,0.77110
2011,17-29 y.,Indirect migration background,SPD,0.10318,35,332,0.07040,0.13595
2011,30-45 y.,No migration background,Not leaning towards specific party,0.58108,2374,3873,0.56554,0.59662
2011,30-45 y.,No migration background,SPD,0.10994,414,3873,0.10009,0.11979
2011,30-45 y.,No migration background,CDU/CSU,0.13824,533,3873,0.12737,0.14911
2011,30-45 y.,No migration background,FDP,0.01320,67,3873,0.00961,0.01680
2011,30-45 y.,No migration background,Bündnis90/Grüne,0.10575,360,3873,0.09607,0.11544
2011,30-45 y.,No migration background,PDS/Linke,0.02163,80,3873,0.01705,0.02621
2011,30-45 y.,No migration background,Far right parties,0.01340,45,3873,0.00978,0.01702
2011,30-45 y.,Direct migration background,Not leaning towards specific party,0.76808,442,568,0.73334,0.80282
2011,30-45 y.,Direct migration background,SPD,0.06550,42,568,0.04513,0.08586
2011,30-45 y.,Direct migration background,CDU/CSU,0.08022,52,568,0.05786,0.10257
2011,30-45 y.,Direct migration background,Bündnis90/Grüne,0.05917,32,568,0.03975,0.07859
2011,30-45 y.,Indirect migration background,Not leaning towards specific party,0.66410,209,249,0.60532,0.72289
2011,30-45 y.,Indirect migration background,SPD,0.13527,40,249,0.09270,0.17784
2011,46-65 y.,No migration background,Not leaning towards specific party,0.54858,3646,6778,0.53673,0.56043
2011,46-65 y.,No migration background,SPD,0.14526,966,6778,0.13687,0.15365
2011,46-65 y.,No migration background,CDU/CSU,0.15617,1125,6778,0.14753,0.16481
2011,46-65 y.,No migration background,FDP,0.01105,103,6778,0.00857,0.01354
2011,46-65 y.,No migration background,Bündnis90/Grüne,0.08358,635,6778,0.07699,0.09017
2011,46-65 y.,No migration background,PDS/Linke,0.03617,238,6778,0.03173,0.04062
2011,46-65 y.,No migration background,Others,0.00588,32,6778,0.00406,0.00770
2011,46-65 y.,No migration background,Party combinations,0.00617,33,6778,0.00431,0.00803
2011,46-65 y.,Direct migration background,Not leaning towards specific party,0.69426,531,740,0.66104,0.72747
2011,46-65 y.,Direct migration background,SPD,0.12652,106,740,0.10256,0.15049
2011,46-65 y.,Direct migration background,CDU/CSU,0.10756,103,740,0.08522,0.12990
2011,46-65 y.,Indirect migration background,Not leaning towards specific party,0.64055,56,56,0.51373,0.76736
2011,66 and older,No migration background,Not leaning towards specific party,0.42056,1957,4606,0.40631,0.43482
2011,66 and older,No migration background,SPD,0.21173,944,4606,0.19993,0.22353
2011,66 and older,No migration background,CDU/CSU,0.28509,1301,4606,0.27205,0.29813
2011,66 and older,No migration background,FDP,0.01423,80,4606,0.01081,0.01766
2011,66 and older,No migration background,Bündnis90/Grüne,0.02838,152,4606,0.02358,0.03318
2011,66 and older,No migration background,PDS/Linke,0.02892,172,4606,0.02408,0.03376
2011,66 and older,Direct migration background,Not leaning towards specific party,0.58697,243,392,0.53816,0.63577
2011,66 and older,Direct migration background,SPD,0.17445,55,392,0.13684,0.21207
2011,66 and older,Direct migration background,CDU/CSU,0.18682,94,392,0.14818,0.22545
2012,17-29 y.,No migration background,Not leaning towards specific party,0.66926,1536,2198,0.64959,0.68894
2012,17-29 y.,No migration background,SPD,0.07934,156,2198,0.06804,0.09064
2012,17-29 y.,No migration background,CDU/CSU,0.10249,238,2198,0.08981,0.11517
2012,17-29 y.,No migration background,Bündnis90/Grüne,0.08197,195,2198,0.07050,0.09344
2012,17-29 y.,No migration background,Others,0.02899,73,2198,0.02198,0.03601
2012,17-29 y.,Direct migration background,Not leaning towards specific party,0.79242,171,171,0.73145,0.85338
2012,17-29 y.,Indirect migration background,Not leaning towards specific party,0.74676,276,307,0.69804,0.79549
2012,17-29 y.,Indirect migration background,SPD,0.10853,31,307,0.07368,0.14338
2012,30-45 y.,No migration background,Not leaning towards specific party,0.59214,2243,3633,0.57616,0.60812
2012,30-45 y.,No migration background,SPD,0.10886,376,3633,0.09873,0.11899
2012,30-45 y.,No migration background,CDU/CSU,0.12484,476,3633,0.11409,0.13559
2012,30-45 y.,No migration background,FDP,0.01344,51,3633,0.00970,0.01719
2012,30-45 y.,No migration background,Bündnis90/Grüne,0.10525,321,3633,0.09527,0.11523
2012,30-45 y.,No migration background,PDS/Linke,0.02040,67,3633,0.01581,0.02500
2012,30-45 y.,No migration background,Far right parties,0.00890,34,3633,0.00584,0.01195
2012,30-45 y.,No migration background,Others,0.01885,65,3633,0.01442,0.02327
2012,30-45 y.,Direct migration background,Not leaning towards specific party,0.74483,441,549,0.70833,0.78133
2012,30-45 y.,Direct migration background,SPD,0.08490,50,549,0.06157,0.10824
2012,30-45 y.,Direct migration background,CDU/CSU,0.09930,58,549,0.07426,0.12434
2012,30-45 y.,Indirect migration background,Not leaning towards specific party,0.68544,213,254,0.62823,0.74266
2012,30-45 y.,Indirect migration background,SPD,0.11689,41,254,0.07730,0.15648
2012,46-65 y.,No migration background,Not leaning towards specific party,0.55037,3751,6842,0.53858,0.56216
2012,46-65 y.,No migration background,SPD,0.15431,1046,6842,0.14575,0.16287
2012,46-65 y.,No migration background,CDU/CSU,0.15328,1110,6842,0.14474,0.16181
2012,46-65 y.,No migration background,FDP,0.00620,61,6842,0.00434,0.00806
2012,46-65 y.,No migration background,Bündnis90/Grüne,0.07713,569,6842,0.07081,0.08345
2012,46-65 y.,No migration background,PDS/Linke,0.03418,233,6842,0.02988,0.03849
2012,46-65 y.,No migration background,Others,0.01339,72,6842,0.01066,0.01611
2012,46-65 y.,Direct migration background,Not leaning towards specific party,0.71956,527,709,0.68647,0.75265
2012,46-65 y.,Direct migration background,SPD,0.10587,86,709,0.08321,0.12854
2012,46-65 y.,Direct migration background,CDU/CSU,0.11124,96,709,0.08808,0.13441
2012,46-65 y.,Indirect migration background,Not leaning towards specific party,0.56119,57,57,0.43122,0.69116
2012,66 and older,No migration background,Not leaning towards specific party,0.42518,1975,4660,0.41099,0.43938
2012,66 and older,No migration background,SPD,0.20587,971,4660,0.19426,0.21748
2012,66 and older,No migration background,CDU/CSU,0.29088,1334,4660,0.27784,0.30393
2012,66 and older,No migration background,FDP,0.01299,76,4660,0.00974,0.01625
2012,66 and older,No migration background,Bündnis90/Grüne,0.02592,142,4660,0.02136,0.03048
2012,66 and older,No migration background,PDS/Linke,0.02747,162,4660,0.02278,0.03217
2012,66 and older,Direct migration background,Not leaning towards specific party,0.59295,233,391,0.54419,0.64171
2012,66 and older,Direct migration background,SPD,0.16039,55,391,0.12397,0.19681
2012,66 and older,Direct migration background,CDU/CSU,0.19187,103,391,0.15278,0.23095
2013,17-29 y.,No migration background,Not leaning towards specific party,0.66814,1416,1986,0.64742,0.68885
2013,17-29 y.,No migration background,SPD,0.09709,174,1986,0.08406,0.11011
2013,17-29 y.,No migration background,CDU/CSU,0.10299,228,1986,0.08962,0.11636
2013,17-29 y.,No migration background,Bündnis90/Grüne,0.08200,168,1986,0.06993,0.09407
2013,17-29 y.,Direct migration background,Not leaning towards specific party,0.80288,773,913,0.77706,0.82870
2013,17-29 y.,Direct migration background,SPD,0.06278,75,913,0.04703,0.07852
2013,17-29 y.,Direct migration background,CDU/CSU,0.06084,65,913,0.04533,0.07635
2013,17-29 y.,Indirect migration background,Not leaning towards specific party,0.71690,606,798,0.68562,0.74817
2013,17-29 y.,Indirect migration background,SPD,0.14375,110,798,0.11939,0.16810
2013,17-29 y.,Indirect migration background,CDU/CSU,0.06528,49,798,0.04813,0.08243
2013,17-29 y.,Indirect migration background,Bündnis90/Grüne,0.03383,33,798,0.02128,0.04638
2013,30-45 y.,No migration background,Not leaning towards specific party,0.58935,2085,3369,0.57273,0.60596
2013,30-45 y.,No migration background,SPD,0.09997,341,3369,0.08984,0.11010
2013,30-45 y.,No migration background,CDU/CSU,0.15254,496,3369,0.14040,0.16468
2013,30-45 y.,No migration background,FDP,0.01563,51,3369,0.01144,0.01982
2013,30-45 y.,No migration background,Bündnis90/Grüne,0.10131,309,3369,0.09112,0.11150
2013,30-45 y.,No migration background,PDS/Linke,0.01391,48,3369,0.00995,0.01787
2013,30-45 y.,No migration background,Others,0.01083,39,3369,0.00734,0.01433
2013,30-45 y.,Direct migration background,Not leaning towards specific party,0.74087,1722,2218,0.72264,0.75911
2013,30-45 y.,Direct migration background,SPD,0.09686,195,2218,0.08454,0.10917
2013,30-45 y.,Direct migration background,CDU/CSU,0.09382,222,2218,0.08168,0.10595
2013,30-45 y.,Direct migration background,Bündnis90/Grüne,0.04728,79,2218,0.03845,0.05612
2013,30-45 y.,Indirect migration background,Not leaning towards specific party,0.65089,414,601,0.61275,0.68903
2013,30-45 y.,Indirect migration background,SPD,0.11454,87,601,0.08906,0.14002
2013,30-45 y.,Indirect migration background,CDU/CSU,0.08719,53,601,0.06462,0.10976
2013,30-45 y.,Indirect migration background,Bündnis90/Grüne,0.08734,47,601,0.06475,0.10993
2013,46-65 y.,No migration background,Not leaning towards specific party,0.55287,3487,6485,0.54077,0.56498
2013,46-65 y.,No migration background,SPD,0.14436,943,6485,0.13581,0.15292
2013,46-65 y.,No migration background,CDU/CSU,0.17081,1149,6485,0.16165,0.17997
2013,46-65 y.,No migration background,FDP,0.00774,77,6485,0.00561,0.00988
2013,46-65 y.,No migration background,Bündnis90/Grüne,0.07643,570,6485,0.06996,0.08289
2013,46-65 y.,No migration background,PDS/Linke,0.02951,210,6485,0.02539,0.03363
2013,46-65 y.,No migration background,Others,0.00999,49,6485,0.00757,0.01241
2013,46-65 y.,Direct migration background,Not leaning towards specific party,0.65723,1215,1654,0.63435,0.68011
2013,46-65 y.,Direct migration background,SPD,0.13142,173,1654,0.11514,0.14771
2013,46-65 y.,Direct migration background,CDU/CSU,0.14403,222,1654,0.12710,0.16096
2013,46-65 y.,Direct migration background,Bündnis90/Grüne,0.02792,44,1654,0.01998,0.03586
2013,46-65 y.,Indirect migration background,Not leaning towards specific party,0.55563,76,76,0.44317,0.66809
2013,66 and older,No migration background,Not leaning towards specific party,0.41097,1802,4466,0.39654,0.42540
2013,66 and older,No migration background,SPD,0.20769,931,4466,0.19580,0.21959
2013,66 and older,No migration background,CDU/CSU,0.29667,1344,4466,0.28327,0.31007
2013,66 and older,No migration background,FDP,0.01427,82,4466,0.01079,0.01775
2013,66 and older,No migration background,Bündnis90/Grüne,0.03173,157,4466,0.02658,0.03687
2013,66 and older,No migration background,PDS/Linke,0.02448,150,4466,0.01995,0.02901
2013,66 and older,Direct migration background,Not leaning towards specific party,0.60692,274,426,0.56048,0.65336
2013,66 and older,Direct migration background,SPD,0.14573,56,426,0.11218,0.17928
2013,66 and older,Direct migration background,CDU/CSU,0.17763,96,426,0.14129,0.21397
2014,17-29 y.,No migration background,Not leaning towards specific party,0.62390,1726,2537,0.60504,0.64275
2014,17-29 y.,No migration background,SPD,0.10824,226,2537,0.09614,0.12033
2014,17-29 y.,No migration background,CDU/CSU,0.13326,309,2537,0.12003,0.14649
2014,17-29 y.,No migration background,Bündnis90/Grüne,0.06488,171,2537,0.05529,0.07447
2014,17-29 y.,No migration background,PDS/Linke,0.02408,65,2537,0.01812,0.03005
2014,17-29 y.,No migration background,Others,0.01447,40,2537,0.00983,0.01912
2014,17-29 y.,Direct migration background,Not leaning towards specific party,0.76319,627,728,0.73228,0.79409
2014,17-29 y.,Direct migration background,SPD,0.06543,51,728,0.04745,0.08341
2014,17-29 y.,Direct migration background,CDU/CSU,0.06312,50,728,0.04545,0.08080
2014,17-29 y.,Indirect migration background,Not leaning towards specific party,0.71166,612,785,0.67995,0.74337
2014,17-29 y.,Indirect migration background,SPD,0.12410,90,785,0.10102,0.14718
2014,17-29 y.,Indirect migration background,CDU/CSU,0.04798,46,785,0.03302,0.06294
2014,17-29 y.,Indirect migration background,Bündnis90/Grüne,0.04938,37,785,0.03421,0.06455
2014,30-45 y.,No migration background,Not leaning towards specific party,0.53084,2952,5290,0.51739,0.54429
2014,30-45 y.,No migration background,SPD,0.11114,538,5290,0.10267,0.11961
2014,30-45 y.,No migration background,CDU/CSU,0.17508,929,5290,0.16484,0.18532
2014,30-45 y.,No migration background,FDP,0.01700,75,5290,0.01352,0.02049
2014,30-45 y.,No migration background,Bündnis90/Grüne,0.09945,480,5290,0.09138,0.10751
2014,30-45 y.,No migration background,PDS/Linke,0.02968,155,5290,0.02510,0.03425
2014,30-45 y.,No migration background,Far right parties,0.01189,45,5290,0.00897,0.01481
2014,30-45 y.,No migration background,AfD,0.00639,53,5290,0.00425,0.00854
2014,30-45 y.,No migration background,Others,0.00881,63,5290,0.00629,0.01133
2014,30-45 y.,Direct migration background,Not leaning towards specific party,0.74450,1776,2360,0.72690,0.76210
2014,30-45 y.,Direct migration background,SPD,0.08015,185,2360,0.06919,0.09111
2014,30-45 y.,Direct migration background,CDU/CSU,0.09563,255,2360,0.08376,0.10749
2014,30-45 y.,Direct migration background,Bündnis90/Grüne,0.04071,78,2360,0.03274,0.04869
2014,30-45 y.,Direct migration background,PDS/Linke,0.02570,66,2360,0.01932,0.03209
2014,30-45 y.,Indirect migration background,Not leaning towards specific party,0.60751,423,633,0.56944,0.64558
2014,30-45 y.,Indirect migration background,SPD,0.13937,105,633,0.11236,0.16637
2014,30-45 y.,Indirect migration background,CDU/CSU,0.09832,61,633,0.07511,0.12154
2014,30-45 y.,Indirect migration background,Bündnis90/Grüne,0.06152,44,633,0.04279,0.08025
2014,46-65 y.,No migration background,Not leaning towards specific party,0.51166,3641,7367,0.50024,0.52307
2014,46-65 y.,No migration background,SPD,0.16139,1155,7367,0.15299,0.16979
2014,46-65 y.,No migration background,CDU/CSU,0.17610,1379,7367,0.16740,0.18480
2014,46-65 y.,No migration background,FDP,0.01028,85,7367,0.00798,0.01259
2014,46-65 y.,No migration background,Bündnis90/Grüne,0.07321,652,7367,0.06727,0.07916
2014,46-65 y.,No migration background,PDS/Linke,0.03802,308,7367,0.03366,0.04239
2014,46-65 y.,No migration background,AfD,0.00952,67,7367,0.00731,0.01174
2014,46-65 y.,No migration background,Others,0.00778,43,7367,0.00577,0.00978
2014,46-65 y.,No migration background,Party combinations,0.00807,37,7367,0.00602,0.01011
2014,46-65 y.,Direct migration background,Not leaning towards specific party,0.67823,1109,1588,0.65525,0.70122
2014,46-65 y.,Direct migration background,SPD,0.11791,170,1588,0.10205,0.13378
2014,46-65 y.,Direct migration background,CDU/CSU,0.13562,216,1588,0.11878,0.15247
2014,46-65 y.,Direct migration background,Bündnis90/Grüne,0.03519,48,1588,0.02612,0.04425
2014,46-65 y.,Direct migration background,PDS/Linke,0.02168,45,1588,0.01452,0.02885
2014,46-65 y.,Indirect migration background,Not leaning towards specific party,0.55824,98,98,0.45942,0.65707
2014,66 and older,No migration background,Not leaning towards specific party,0.36446,1597,4413,0.35025,0.37866
2014,66 and older,No migration background,SPD,0.21618,958,4413,0.20404,0.22833
2014,66 and older,No migration background,CDU/CSU,0.32443,1403,4413,0.31061,0.33824
2014,66 and older,No migration background,FDP,0.01376,77,4413,0.01032,0.01720
2014,66 and older,No migration background,Bündnis90/Grüne,0.02820,141,4413,0.02331,0.03308
2014,66 and older,No migration background,PDS/Linke,0.03584,200,4413,0.03036,0.04133
2014,66 and older,No migration background,AfD,0.00899,37,4413,0.00621,0.01178
2014,66 and older,Direct migration background,Not leaning towards specific party,0.55658,248,421,0.50907,0.60410
2014,66 and older,Direct migration background,SPD,0.17338,65,421,0.13717,0.20959
2014,66 and older,Direct migration background,CDU/CSU,0.22082,108,421,0.18115,0.26049
2015,17-29 y.,No migration background,Not leaning towards specific party,0.68763,1805,2497,0.66945,0.70581
2015,17-29 y.,No migration background,SPD,0.05914,147,2497,0.04989,0.06840
2015,17-29 y.,No migration background,CDU/CSU,0.10722,229,2497,0.09509,0.11936
2015,17-29 y.,No migration background,Bündnis90/Grüne,0.07324,174,2497,0.06302,0.08346
2015,17-29 y.,No migration background,PDS/Linke,0.02256,74,2497,0.01674,0.02839
2015,17-29 y.,No migration background,AfD,0.01773,34,2497,0.01255,0.02291
2015,17-29 y.,No migration background,Others,0.01393,34,2497,0.00933,0.01853
2015,17-29 y.,Direct migration background,Not leaning towards specific party,0.84780,940,1027,0.82582,0.86978
2015,17-29 y.,Direct migration background,SPD,0.03904,38,1027,0.02719,0.05089
2015,17-29 y.,Direct migration background,CDU/CSU,0.04543,49,1027,0.03269,0.05817
2015,17-29 y.,Indirect migration background,Not leaning towards specific party,0.78190,628,738,0.75209,0.81172
2015,17-29 y.,Indirect migration background,SPD,0.06584,62,738,0.04794,0.08375
2015,17-29 y.,Indirect migration background,CDU/CSU,0.05191,48,738,0.03589,0.06792
2015,30-45 y.,No migration background,Not leaning towards specific party,0.58879,2940,4719,0.57474,0.60283
2015,30-45 y.,No migration background,SPD,0.09369,405,4719,0.08537,0.10200
2015,30-45 y.,No migration background,CDU/CSU,0.15580,692,4719,0.14545,0.16615
2015,30-45 y.,No migration background,FDP,0.01360,57,4719,0.01029,0.01690
2015,30-45 y.,No migration background,Bündnis90/Grüne,0.08210,361,4719,0.07426,0.08993
2015,30-45 y.,No migration background,PDS/Linke,0.02325,117,4719,0.01895,0.02755
2015,30-45 y.,No migration background,Far right parties,0.01188,39,4719,0.00879,0.01497
2015,30-45 y.,No migration background,AfD,0.00960,54,4719,0.00681,0.01238
2015,30-45 y.,No migration background,Others,0.01166,54,4719,0.00859,0.01472
2015,30-45 y.,Direct migration background,Not leaning towards specific party,0.78128,2304,2785,0.76592,0.79663
2015,30-45 y.,Direct migration background,SPD,0.06038,149,2785,0.05154,0.06923
2015,30-45 y.,Direct migration background,CDU/CSU,0.07993,206,2785,0.06986,0.09001
2015,30-45 y.,Direct migration background,Bündnis90/Grüne,0.04504,65,2785,0.03734,0.05275
2015,30-45 y.,Direct migration background,PDS/Linke,0.02164,61,2785,0.01624,0.02705
2015,30-45 y.,Indirect migration background,Not leaning towards specific party,0.64388,413,581,0.60491,0.68285
2015,30-45 y.,Indirect migration background,SPD,0.12931,82,581,0.10200,0.15661
2015,30-45 y.,Indirect migration background,CDU/CSU,0.07963,49,581,0.05760,0.10166
2015,30-45 y.,Indirect migration background,Bündnis90/Grüne,0.07183,37,581,0.05082,0.09285
2015,46-65 y.,No migration background,Not leaning towards specific party,0.55398,3852,7069,0.54239,0.56557
2015,46-65 y.,No migration background,SPD,0.13736,970,7069,0.12933,0.14538
2015,46-65 y.,No migration background,CDU/CSU,0.16543,1218,7069,0.15676,0.17409
2015,46-65 y.,No migration background,FDP,0.00714,69,7069,0.00517,0.00910
2015,46-65 y.,No migration background,Bündnis90/Grüne,0.06962,586,7069,0.06368,0.07555
2015,46-65 y.,No migration background,PDS/Linke,0.03624,275,7069,0.03188,0.04059
2015,46-65 y.,No migration background,AfD,0.01703,99,7069,0.01401,0.02005
2015,46-65 y.,Direct migration background,Not leaning towards specific party,0.71099,1216,1648,0.68910,0.73289
2015,46-65 y.,Direct migration background,SPD,0.10446,141,1648,0.08969,0.11924
2015,46-65 y.,Direct migration background,CDU/CSU,0.12696,198,1648,0.11089,0.14304
2015,46-65 y.,Direct migration background,Bündnis90/Grüne,0.02641,39,1648,0.01867,0.03416
2015,46-65 y.,Direct migration background,PDS/Linke,0.01837,54,1648,0.01189,0.02486
2015,46-65 y.,Indirect migration background,Not leaning towards specific party,0.60389,105,105,0.50989,0.69789
2015,66 and older,No migration background,Not leaning towards specific party,0.38831,1709,4369,0.37385,0.40276
2015,66 and older,No migration background,SPD,0.20456,897,4369,0.19260,0.21653
2015,66 and older,No migration background,CDU/CSU,0.31025,1307,4369,0.29653,0.32397
2015,66 and older,No migration background,FDP,0.01796,92,4369,0.01402,0.02189
2015,66 and older,No migration background,Bündnis90/Grüne,0.02785,137,4369,0.02297,0.03273
2015,66 and older,No migration background,PDS/Linke,0.02898,168,4369,0.02400,0.03395
2015,66 and older,No migration background,AfD,0.01324,59,4369,0.00985,0.01663
2015,66 and older,Direct migration background,Not leaning towards specific party,0.58228,260,411,0.53454,0.63002
2015,66 and older,Direct migration background,SPD,0.13919,51,411,0.10569,0.17270
2015,66 and older,Direct migration background,CDU/CSU,0.21129,100,411,0.17177,0.25080
2016,17-29 y.,No migration background,Not leaning towards specific party,0.68640,1652,2267,0.66730,0.70551
2016,17-29 y.,No migration background,SPD,0.05965,116,2267,0.04990,0.06940
2016,17-29 y.,No migration background,CDU/CSU,0.09331,197,2267,0.08133,0.10528
2016,17-29 y.,No migration background,Bündnis90/Grüne,0.07636,172,2267,0.06542,0.08729
2016,17-29 y.,No migration background,PDS/Linke,0.02646,68,2267,0.01985,0.03306
2016,17-29 y.,No migration background,AfD,0.03290,62,2267,0.02556,0.04025
2016,17-29 y.,Direct migration background,Not leaning towards specific party,0.85367,658,694,0.82736,0.87999
2016,17-29 y.,Direct migration background,CDU/CSU,0.05021,36,694,0.03395,0.06647
2016,17-29 y.,Indirect migration background,Not leaning towards specific party,0.76480,569,662,0.73246,0.79713
2016,17-29 y.,Indirect migration background,SPD,0.09054,61,662,0.06866,0.11242
2016,17-29 y.,Indirect migration background,CDU/CSU,0.03538,32,662,0.02129,0.04946
2016,30-45 y.,No migration background,Not leaning towards specific party,0.59168,2584,4141,0.57671,0.60665
2016,30-45 y.,No migration background,SPD,0.07955,312,4141,0.07130,0.08779
2016,30-45 y.,No migration background,CDU/CSU,0.13757,569,4141,0.12707,0.14806
2016,30-45 y.,No migration background,FDP,0.01404,52,4141,0.01045,0.01762
2016,30-45 y.,No migration background,Bündnis90/Grüne,0.08897,336,4141,0.08029,0.09764
2016,30-45 y.,No migration background,PDS/Linke,0.02816,111,4141,0.02312,0.03320
2016,30-45 y.,No migration background,AfD,0.03139,127,4141,0.02607,0.03670
2016,30-45 y.,No migration background,Others,0.01294,50,4141,0.00950,0.01639
2016,30-45 y.,Direct migration background,Not leaning towards specific party,0.80127,1851,2231,0.78471,0.81783
2016,30-45 y.,Direct migration background,SPD,0.04285,104,2231,0.03445,0.05126
2016,30-45 y.,Direct migration background,CDU/CSU,0.07340,157,2231,0.06258,0.08423
2016,30-45 y.,Direct migration background,Bündnis90/Grüne,0.04477,75,2231,0.03618,0.05335
2016,30-45 y.,Direct migration background,PDS/Linke,0.01680,44,2231,0.01146,0.02213
2016,30-45 y.,Indirect migration background,Not leaning towards specific party,0.65299,379,513,0.61176,0.69422
2016,30-45 y.,Indirect migration background,SPD,0.10680,58,513,0.08004,0.13355
2016,30-45 y.,Indirect migration background,CDU/CSU,0.08690,44,513,0.06250,0.11130
2016,30-45 y.,Indirect migration background,Bündnis90/Grüne,0.04922,32,513,0.03048,0.06796
2016,46-65 y.,No migration background,Not leaning towards specific party,0.56084,3677,6751,0.54900,0.57268
2016,46-65 y.,No migration background,SPD,0.12080,802,6751,0.11302,0.12857
2016,46-65 y.,No migration background,CDU/CSU,0.15872,1131,6751,0.15001,0.16744
2016,46-65 y.,No migration background,FDP,0.01016,70,6751,0.00777,0.01255
2016,46-65 y.,No migration background,Bündnis90/Grüne,0.07961,608,6751,0.07315,0.08607
2016,46-65 y.,No migration background,PDS/Linke,0.02939,217,6751,0.02536,0.03342
2016,46-65 y.,No migration background,AfD,0.02771,180,6751,0.02379,0.03162
2016,46-65 y.,No migration background,Others,0.00534,34,6751,0.00360,0.00708
2016,46-65 y.,No migration background,Party combinations,0.00400,32,6751,0.00250,0.00551
2016,46-65 y.,Direct migration background,Not leaning towards specific party,0.69359,1112,1520,0.67041,0.71677
2016,46-65 y.,Direct migration background,SPD,0.11697,147,1520,0.10081,0.13313
2016,46-65 y.,Direct migration background,CDU/CSU,0.11479,170,1520,0.09876,0.13083
2016,46-65 y.,Direct migration background,Bündnis90/Grüne,0.03553,54,1520,0.02622,0.04484
2016,46-65 y.,Direct migration background,PDS/Linke,0.02080,37,1520,0.01362,0.02797
2016,46-65 y.,Indirect migration background,Not leaning towards specific party,0.57482,106,106,0.48026,0.66939
2016,66 and older,No migration background,Not leaning towards specific party,0.42752,1768,4234,0.41262,0.44242
2016,66 and older,No migration background,SPD,0.17440,765,4234,0.16297,0.18583
2016,66 and older,No migration background,CDU/CSU,0.29501,1210,4234,0.28127,0.30875
2016,66 and older,No migration background,FDP,0.02039,109,4234,0.01613,0.02465
2016,66 and older,No migration background,Bündnis90/Grüne,0.03566,153,4234,0.03008,0.04125
2016,66 and older,No migration background,PDS/Linke,0.02620,155,4234,0.02139,0.03102
2016,66 and older,No migration background,AfD,0.01466,74,4234,0.01104,0.01828
2016,66 and older,Direct migration background,Not leaning towards specific party,0.69770,264,390,0.65206,0.74334
2016,66 and older,Direct migration background,SPD,0.12243,43,390,0.08986,0.15501
2016,66 and older,Direct migration background,CDU/CSU,0.13272,83,390,0.09901,0.16644
2017,17-29 y.,No migration background,Not leaning towards specific party,0.68563,2053,2838,0.66855,0.70272
2017,17-29 y.,No migration background,SPD,0.06996,198,2838,0.06058,0.07935
2017,17-29 y.,No migration background,CDU/CSU,0.10518,262,2838,0.09389,0.11647
2017,17-29 y.,No migration background,FDP,0.01489,50,2838,0.01044,0.01935
2017,17-29 y.,No migration background,Bündnis90/Grüne,0.05387,150,2838,0.04556,0.06218
2017,17-29 y.,No migration background,PDS/Linke,0.02967,83,2838,0.02343,0.03591
2017,17-29 y.,No migration background,AfD,0.02391,42,2838,0.01829,0.02953
2017,17-29 y.,Direct migration background,Not leaning towards specific party,0.82515,1054,1192,0.80358,0.84672
2017,17-29 y.,Direct migration background,SPD,0.02486,46,1192,0.01602,0.03370
2017,17-29 y.,Direct migration background,CDU/CSU,0.04860,92,1192,0.03639,0.06081
2017,17-29 y.,Indirect migration background,Not leaning towards specific party,0.78205,623,756,0.75260,0.81150
2017,17-29 y.,Indirect migration background,SPD,0.07543,60,756,0.05660,0.09427
2017,17-29 y.,Indirect migration background,CDU/CSU,0.03936,41,756,0.02549,0.05323
2017,17-29 y.,Indirect migration background,Bündnis90/Grüne,0.02736,32,756,0.01572,0.03899
2017,30-45 y.,No migration background,Not leaning towards specific party,0.60269,2773,4460,0.58833,0.61705
2017,30-45 y.,No migration background,SPD,0.08790,382,4460,0.07959,0.09622
2017,30-45 y.,No migration background,CDU/CSU,0.13838,633,4460,0.12825,0.14852
2017,30-45 y.,No migration background,FDP,0.01576,67,4460,0.01210,0.01942
2017,30-45 y.,No migration background,Bündnis90/Grüne,0.06734,297,4460,0.05998,0.07469
2017,30-45 y.,No migration background,PDS/Linke,0.03192,125,4460,0.02676,0.03708
2017,30-45 y.,No migration background,Far right parties,0.00987,37,4460,0.00697,0.01277
2017,30-45 y.,No migration background,AfD,0.02748,110,4460,0.02268,0.03227
2017,30-45 y.,No migration background,Others,0.01174,36,4460,0.00858,0.01490
