"party","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Grüne","2014","Hauptschule","direkter Migrationshintergrund","25","","",""
"Grüne","2014","Hauptschule","indirekter Migrationshintergrund","7","0.0379217080190305","0.0201949296706225","0.0556484863674385"
"Grüne","2014","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grüne","2014","Realschule","kein Migrationshintergrund","240","","",""
"Grüne","2014","Realschule","direkter Migrationshintergrund","14","","",""
"Grüne","2014","Realschule","indirekter Migrationshintergrund","17","","",""
"Grüne","2014","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grüne","2014","(Fach-)Abitur","kein Migrationshintergrund","288","","",""
"Grüne","2014","(Fach-)Abitur","direkter Migrationshintergrund","31","0.0366471142759437","0.0258623313445608","0.0474318972073265"
"Grüne","2014","(Fach-)Abitur","indirekter Migrationshintergrund","26","","",""
"Grüne","2014","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grüne","2014","AkademikerIn","kein Migrationshintergrund","776","0.16100199824687","0.150513549767186","0.171490446726554"
"Grüne","2014","AkademikerIn","direkter Migrationshintergrund","69","0.0953238095251547","0.0778984000962632","0.112749218954046"
"Grüne","2014","AkademikerIn","indirekter Migrationshintergrund","49","0.166166983964247","0.121008458825807","0.211325509102687"
"Grüne","2014","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Linke","2014","(noch) kein Abschluss","kein Migrationshintergrund","7","0.0143896981717694","0.00350672309569853","0.0252726732478402"
"Linke","2014","(noch) kein Abschluss","direkter Migrationshintergrund","6","0.0169807253213412","0.00388675280311817","0.0300746978395643"
"Linke","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","6","0.0440039242576273","0.010029052024116","0.0779787964911386"
"Linke","2014","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Linke","2014","Hauptschule","kein Migrationshintergrund","147","","",""
"Linke","2014","Hauptschule","direkter Migrationshintergrund","45","0.0217329752885263","0.0151225143890832","0.0283434361879695"
"Linke","2014","Hauptschule","indirekter Migrationshintergrund","7","0.0104717511878721","0.00102452273839871","0.0199189796373455"
"Linke","2014","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Linke","2014","Realschule","kein Migrationshintergrund","232","","",""
"Linke","2014","Realschule","direkter Migrationshintergrund","11","","",""
"Linke","2014","Realschule","indirekter Migrationshintergrund","11","","",""
"Linke","2014","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Linke","2014","(Fach-)Abitur","kein Migrationshintergrund","83","0.0380847828491891","0.0303396615006776","0.0458299041977005"
"Linke","2014","(Fach-)Abitur","direkter Migrationshintergrund","33","0.0339607741913388","0.0235643261485928","0.0443572222340848"
"Linke","2014","(Fach-)Abitur","indirekter Migrationshintergrund","17","","",""
"Linke","2014","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Linke","2014","AkademikerIn","kein Migrationshintergrund","255","","",""
"Linke","2014","AkademikerIn","direkter Migrationshintergrund","33","0.0212784696116007","0.0127152815572698","0.0298416576659317"
"Linke","2014","AkademikerIn","indirekter Migrationshintergrund","6","0.0160961904862086","0.000828768487142183","0.0313636124852749"
"Linke","2014","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Rechte","2014","(noch) kein Abschluss","kein Migrationshintergrund","7","0.0114199784571501","0.00171023552002115","0.021129721394279"
"Rechte","2014","(noch) kein Abschluss","direkter Migrationshintergrund","1","","",""
"Rechte","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","2","","",""
"Rechte","2014","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Rechte","2014","Hauptschule","kein Migrationshintergrund","31","0.00509626170180858","0.00325770149466001","0.00693482190895715"
"Rechte","2014","Hauptschule","direkter Migrationshintergrund","","","",""
"Rechte","2014","Hauptschule","indirekter Migrationshintergrund","2","","",""
"Rechte","2014","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Rechte","2014","Realschule","kein Migrationshintergrund","43","0.00939106662058972","0.00692766118899292","0.0118544720521865"
"Rechte","2014","Realschule","direkter Migrationshintergrund","","","",""
"Rechte","2014","Realschule","indirekter Migrationshintergrund","2","","",""
"Rechte","2014","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Rechte","2014","(Fach-)Abitur","kein Migrationshintergrund","1","","",""
"Rechte","2014","(Fach-)Abitur","direkter Migrationshintergrund","2","","",""
"Rechte","2014","(Fach-)Abitur","indirekter Migrationshintergrund","1","","",""
"Rechte","2014","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Rechte","2014","AkademikerIn","kein Migrationshintergrund","2","","",""
"Rechte","2014","AkademikerIn","direkter Migrationshintergrund","1","","",""
"Rechte","2014","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Rechte","2014","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"AfD","2014","(noch) kein Abschluss","kein Migrationshintergrund","8","0.026863005219904","0.0120878019323475","0.0416382085074604"
"AfD","2014","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"AfD","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","2","","",""
"AfD","2014","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"AfD","2014","Hauptschule","kein Migrationshintergrund","48","0.00620557719795584","0.00417789058948464","0.00823326380642704"
"AfD","2014","Hauptschule","direkter Migrationshintergrund","3","","",""
"AfD","2014","Hauptschule","indirekter Migrationshintergrund","5","0.00973000214539782","0.000620095208780586","0.018839909082015"
"AfD","2014","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"AfD","2014","Realschule","kein Migrationshintergrund","53","0.00875908252814776","0.00637925089195393","0.0111389141643416"
"AfD","2014","Realschule","direkter Migrationshintergrund","4","0.00536500250950234","-0.001875630655816","0.0126056356748207"
"AfD","2014","Realschule","indirekter Migrationshintergrund","","","",""
"AfD","2014","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"AfD","2014","(Fach-)Abitur","kein Migrationshintergrund","27","","",""
"AfD","2014","(Fach-)Abitur","direkter Migrationshintergrund","5","0.00313039358744226","-7.60046854746347e-05","0.00633679186035916"
"AfD","2014","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"AfD","2014","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"AfD","2014","AkademikerIn","kein Migrationshintergrund","41","0.010355320329928","0.00746639332264936","0.0132442473372067"
"AfD","2014","AkademikerIn","direkter Migrationshintergrund","3","","",""
"AfD","2014","AkademikerIn","indirekter Migrationshintergrund","3","","",""
"AfD","2014","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2014","(noch) kein Abschluss","kein Migrationshintergrund","1","","",""
"Andere","2014","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Andere","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Andere","2014","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2014","Hauptschule","kein Migrationshintergrund","23","","",""
"Andere","2014","Hauptschule","direkter Migrationshintergrund","4","0.00123683287689938","-0.000356586924099343","0.00283025267789811"
"Andere","2014","Hauptschule","indirekter Migrationshintergrund","","","",""
"Andere","2014","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2014","Realschule","kein Migrationshintergrund","29","","",""
"Andere","2014","Realschule","direkter Migrationshintergrund","1","","",""
"Andere","2014","Realschule","indirekter Migrationshintergrund","","","",""
"Andere","2014","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2014","(Fach-)Abitur","kein Migrationshintergrund","13","","",""
"Andere","2014","(Fach-)Abitur","direkter Migrationshintergrund","2","","",""
"Andere","2014","(Fach-)Abitur","indirekter Migrationshintergrund","2","","",""
"Andere","2014","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2014","AkademikerIn","kein Migrationshintergrund","20","","",""
"Andere","2014","AkademikerIn","direkter Migrationshintergrund","3","","",""
"Andere","2014","AkademikerIn","indirekter Migrationshintergrund","2","","",""
"Andere","2014","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"keine Parteineigung","2015","(noch) kein Abschluss","kein Migrationshintergrund","287","","",""
"keine Parteineigung","2015","(noch) kein Abschluss","direkter Migrationshintergrund","365","0.792476350160551","0.754279188162443","0.830673512158658"
"keine Parteineigung","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","102","","",""
"keine Parteineigung","2015","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"keine Parteineigung","2015","Hauptschule","kein Migrationshintergrund","3129","0.562054151301711","0.548768386655693","0.575339915947729"
"keine Parteineigung","2015","Hauptschule","direkter Migrationshintergrund","1578","","",""
"keine Parteineigung","2015","Hauptschule","indirekter Migrationshintergrund","326","0.805680343688524","0.767427217683245","0.843933469693802"
"keine Parteineigung","2015","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"keine Parteineigung","2015","Realschule","kein Migrationshintergrund","3534","0.606973599221474","0.594232353811482","0.619714844631466"
"keine Parteineigung","2015","Realschule","direkter Migrationshintergrund","291","","",""
"keine Parteineigung","2015","Realschule","indirekter Migrationshintergrund","317","0.769182000089834","0.728594031698831","0.809769968480836"
"keine Parteineigung","2015","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"keine Parteineigung","2015","(Fach-)Abitur","kein Migrationshintergrund","1206","","",""
"keine Parteineigung","2015","(Fach-)Abitur","direkter Migrationshintergrund","1160","","",""
"keine Parteineigung","2015","(Fach-)Abitur","indirekter Migrationshintergrund","214","","",""
"keine Parteineigung","2015","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"keine Parteineigung","2015","AkademikerIn","kein Migrationshintergrund","1798","","",""
"keine Parteineigung","2015","AkademikerIn","direkter Migrationshintergrund","1068","","",""
"keine Parteineigung","2015","AkademikerIn","indirekter Migrationshintergrund","144","","",""
"keine Parteineigung","2015","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"SPD","2015","(noch) kein Abschluss","kein Migrationshintergrund","27","","",""
"SPD","2015","(noch) kein Abschluss","direkter Migrationshintergrund","33","0.110080932211861","0.0806003912607124","0.13956147316301"
"SPD","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","11","","",""
"SPD","2015","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"SPD","2015","Hauptschule","kein Migrationshintergrund","853","0.168181187795678","0.158165279384475","0.178197096206882"
"SPD","2015","Hauptschule","direkter Migrationshintergrund","125","","",""
"SPD","2015","Hauptschule","indirekter Migrationshintergrund","39","0.0855117879895875","0.0584766102226364","0.112546965756539"
"SPD","2015","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"SPD","2015","Realschule","kein Migrationshintergrund","581","0.107249317534513","0.0991773671836491","0.115321267885376"
"SPD","2015","Realschule","direkter Migrationshintergrund","23","","",""
"SPD","2015","Realschule","indirekter Migrationshintergrund","42","0.112699586165483","0.0822385674716963","0.143160604859269"
"SPD","2015","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"SPD","2015","(Fach-)Abitur","kein Migrationshintergrund","281","","",""
"SPD","2015","(Fach-)Abitur","direkter Migrationshintergrund","79","0.0870396742828565","0.0725701614248313","0.101509187140882"
"SPD","2015","(Fach-)Abitur","indirekter Migrationshintergrund","43","0.115229946214893","0.0801910322622466","0.15026886016754"
"SPD","2015","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"SPD","2015","AkademikerIn","kein Migrationshintergrund","653","0.151781399158339","0.141370553007772","0.162192245308907"
"SPD","2015","AkademikerIn","direkter Migrationshintergrund","88","0.0769349252739004","0.0632137337602515","0.0906561167875493"
"SPD","2015","AkademikerIn","indirekter Migrationshintergrund","30","0.11464527320991","0.0757698643176964","0.153520682102123"
"SPD","2015","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"CDU/CSU","2015","(noch) kein Abschluss","kein Migrationshintergrund","33","0.0938939277089867","0.0650195035939741","0.122768351823999"
"CDU/CSU","2015","(noch) kein Abschluss","direkter Migrationshintergrund","23","","",""
"CDU/CSU","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","7","0.056646608655957","0.0167553811228332","0.0965378361890807"
"CDU/CSU","2015","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"CDU/CSU","2015","Hauptschule","kein Migrationshintergrund","1039","","",""
"CDU/CSU","2015","Hauptschule","direkter Migrationshintergrund","171","","",""
"CDU/CSU","2015","Hauptschule","indirekter Migrationshintergrund","25","","",""
"CDU/CSU","2015","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"CDU/CSU","2015","Realschule","kein Migrationshintergrund","938","0.178305350591901","0.168320224919855","0.188290476263948"
"CDU/CSU","2015","Realschule","direkter Migrationshintergrund","35","0.115086151832901","0.082786749424498","0.147385554241305"
"CDU/CSU","2015","Realschule","indirekter Migrationshintergrund","33","0.0764984198259861","0.0508952949717328","0.102101544680239"
"CDU/CSU","2015","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"CDU/CSU","2015","(Fach-)Abitur","kein Migrationshintergrund","396","0.18572216194533","0.169801579317301","0.20164274457336"
"CDU/CSU","2015","(Fach-)Abitur","direkter Migrationshintergrund","142","","",""
"CDU/CSU","2015","(Fach-)Abitur","indirekter Migrationshintergrund","22","","",""
"CDU/CSU","2015","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"CDU/CSU","2015","AkademikerIn","kein Migrationshintergrund","1009","","",""
"CDU/CSU","2015","AkademikerIn","direkter Migrationshintergrund","164","","",""
"CDU/CSU","2015","AkademikerIn","indirekter Migrationshintergrund","28","","",""
"CDU/CSU","2015","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"FDP","2015","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"FDP","2015","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"FDP","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"FDP","2015","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"FDP","2015","Hauptschule","kein Migrationshintergrund","26","","",""
"FDP","2015","Hauptschule","direkter Migrationshintergrund","3","","",""
"FDP","2015","Hauptschule","indirekter Migrationshintergrund","","","",""
"FDP","2015","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"FDP","2015","Realschule","kein Migrationshintergrund","43","0.00704094322219652","0.00485973458034616","0.00922215186404688"
"FDP","2015","Realschule","direkter Migrationshintergrund","1","","",""
"FDP","2015","Realschule","indirekter Migrationshintergrund","2","","",""
"FDP","2015","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"FDP","2015","(Fach-)Abitur","kein Migrationshintergrund","35","0.0125011012002846","0.00795244377540997","0.0170497586251592"
"FDP","2015","(Fach-)Abitur","direkter Migrationshintergrund","6","0.00460220563961891","0.00112803875591926","0.00807637252331857"
"FDP","2015","(Fach-)Abitur","indirekter Migrationshintergrund","2","","",""
"FDP","2015","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"FDP","2015","AkademikerIn","kein Migrationshintergrund","125","","",""
"FDP","2015","AkademikerIn","direkter Migrationshintergrund","12","","",""
"FDP","2015","AkademikerIn","indirekter Migrationshintergrund","6","0.0250731912956354","0.00599535791298402","0.0441510246782868"
"FDP","2015","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grüne","2015","(noch) kein Abschluss","kein Migrationshintergrund","24","","",""
"Grüne","2015","(noch) kein Abschluss","direkter Migrationshintergrund","3","","",""
"Grüne","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","3","","",""
"Grüne","2015","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grüne","2015","Hauptschule","kein Migrationshintergrund","91","0.0145234557337175","0.0113198032749865","0.0177271081924486"
"Grüne","2015","Hauptschule","direkter Migrationshintergrund","18","","",""
"Grüne","2015","Hauptschule","indirekter Migrationshintergrund","5","0.023274329551583","0.00869786936306222","0.0378507897401039"
"Grüne","2015","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grüne","2015","Realschule","kein Migrationshintergrund","205","","",""
"Grüne","2015","Realschule","direkter Migrationshintergrund","10","","",""
"Grüne","2015","Realschule","indirekter Migrationshintergrund","10","","",""
"Grüne","2015","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grüne","2015","(Fach-)Abitur","kein Migrationshintergrund","240","","",""
"Grüne","2015","(Fach-)Abitur","direkter Migrationshintergrund","25","","",""
"Grüne","2015","(Fach-)Abitur","indirekter Migrationshintergrund","20","","",""
"Grüne","2015","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grüne","2015","AkademikerIn","kein Migrationshintergrund","677","0.140783159021541","0.130691801332326","0.150874516710755"
"Grüne","2015","AkademikerIn","direkter Migrationshintergrund","64","0.0966695439670115","0.0814541900186169","0.111884897915406"
"Grüne","2015","AkademikerIn","indirekter Migrationshintergrund","42","0.166317645710171","0.12088084889344","0.211754442526903"
"Grüne","2015","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Linke","2015","(noch) kein Abschluss","kein Migrationshintergrund","8","0.0302117022196378","0.0132671098794243","0.0471562945598513"
"Linke","2015","(noch) kein Abschluss","direkter Migrationshintergrund","7","0.012056968477173","0.00177706216376723","0.0223368747905788"
"Linke","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","5","0.0520414865993162","0.01371290494974","0.0903700682488923"
"Linke","2015","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Linke","2015","Hauptschule","kein Migrationshintergrund","110","","",""
"Linke","2015","Hauptschule","direkter Migrationshintergrund","41","0.0180777651809435","0.0121567086729942","0.0239988216888928"
"Linke","2015","Hauptschule","indirekter Migrationshintergrund","8","0.00773721584526674","-0.00073374916468524","0.0162081808552187"
"Linke","2015","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Linke","2015","Realschule","kein Migrationshintergrund","193","","",""
"Linke","2015","Realschule","direkter Migrationshintergrund","13","","",""
"Linke","2015","Realschule","indirekter Migrationshintergrund","5","0.0173340110201996","0.00476212551633701","0.0299058965240621"
"Linke","2015","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Linke","2015","(Fach-)Abitur","kein Migrationshintergrund","78","0.0311180275591775","0.0240094574257007","0.0382265976926543"
"Linke","2015","(Fach-)Abitur","direkter Migrationshintergrund","37","0.0251331824624194","0.0170985555489114","0.0331678093759275"
"Linke","2015","(Fach-)Abitur","indirekter Migrationshintergrund","14","","",""
"Linke","2015","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Linke","2015","AkademikerIn","kein Migrationshintergrund","233","","",""
"Linke","2015","AkademikerIn","direkter Migrationshintergrund","45","0.0305534950032364","0.0216920148115023","0.0394149751949704"
"Linke","2015","AkademikerIn","indirekter Migrationshintergrund","5","0.0507888712769763","0.0239969456271099","0.0775807969268427"
"Linke","2015","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Rechte","2015","(noch) kein Abschluss","kein Migrationshintergrund","5","0.0101846079070512","0.000245341852054992","0.0201238739620474"
"Rechte","2015","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Rechte","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Rechte","2015","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Rechte","2015","Hauptschule","kein Migrationshintergrund","30","0.00324180922502308","0.0017195945611855","0.00476402388886066"
"Rechte","2015","Hauptschule","direkter Migrationshintergrund","3","","",""
"Rechte","2015","Hauptschule","indirekter Migrationshintergrund","2","","",""
"Rechte","2015","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Rechte","2015","Realschule","kein Migrationshintergrund","37","0.0115051479588825","0.00872319726850179","0.0142870986492632"
"Rechte","2015","Realschule","direkter Migrationshintergrund","","","",""
"Rechte","2015","Realschule","indirekter Migrationshintergrund","1","","",""
"Rechte","2015","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Rechte","2015","(Fach-)Abitur","kein Migrationshintergrund","6","0.00172627536461418","2.677743075243e-05","0.00342577329847592"
"Rechte","2015","(Fach-)Abitur","direkter Migrationshintergrund","2","","",""
"Rechte","2015","(Fach-)Abitur","indirekter Migrationshintergrund","2","","",""
"Rechte","2015","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Rechte","2015","AkademikerIn","kein Migrationshintergrund","3","","",""
"Rechte","2015","AkademikerIn","direkter Migrationshintergrund","1","","",""
"Rechte","2015","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Rechte","2015","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"AfD","2015","(noch) kein Abschluss","kein Migrationshintergrund","7","0.028741857031344","0.0122020740695808","0.0452816399931073"
"AfD","2015","(noch) kein Abschluss","direkter Migrationshintergrund","1","","",""
"AfD","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","1","","",""
"AfD","2015","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"AfD","2015","Hauptschule","kein Migrationshintergrund","63","0.0131816274640514","0.010127477218434","0.0162357777096688"
"AfD","2015","Hauptschule","direkter Migrationshintergrund","4","0.00156496088872092","-0.000191748567850015","0.00332167034529185"
"AfD","2015","Hauptschule","indirekter Migrationshintergrund","2","","",""
"AfD","2015","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"AfD","2015","Realschule","kein Migrationshintergrund","92","0.0177250175399308","0.0142828976228315","0.0211671374570301"
"AfD","2015","Realschule","direkter Migrationshintergrund","2","","",""
"AfD","2015","Realschule","indirekter Migrationshintergrund","1","","",""
"AfD","2015","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"AfD","2015","(Fach-)Abitur","kein Migrationshintergrund","36","0.0159722949039053","0.0108398049556428","0.0211047848521679"
"AfD","2015","(Fach-)Abitur","direkter Migrationshintergrund","6","0.00504421693374794","0.00140784667378831","0.00868058719370757"
"AfD","2015","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"AfD","2015","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"AfD","2015","AkademikerIn","kein Migrationshintergrund","44","0.0110271077859391","0.00799708523792102","0.0140571303339571"
"AfD","2015","AkademikerIn","direkter Migrationshintergrund","4","0.0017683494528293","-0.000394934916620111","0.00393163382227872"
"AfD","2015","AkademikerIn","indirekter Migrationshintergrund","1","","",""
"AfD","2015","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2015","(noch) kein Abschluss","kein Migrationshintergrund","1","","",""
"Andere","2015","(noch) kein Abschluss","direkter Migrationshintergrund","1","","",""
"Andere","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Andere","2015","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2015","Hauptschule","kein Migrationshintergrund","16","","",""
"Andere","2015","Hauptschule","direkter Migrationshintergrund","2","","",""
"Andere","2015","Hauptschule","indirekter Migrationshintergrund","4","0.0128953880318669","0.00198786903460115","0.0238029070291327"
"Andere","2015","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2015","Realschule","kein Migrationshintergrund","22","","",""
"Andere","2015","Realschule","direkter Migrationshintergrund","","","",""
"Andere","2015","Realschule","indirekter Migrationshintergrund","3","","",""
"Andere","2015","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2015","(Fach-)Abitur","kein Migrationshintergrund","14","","",""
"Andere","2015","(Fach-)Abitur","direkter Migrationshintergrund","1","","",""
"Andere","2015","(Fach-)Abitur","indirekter Migrationshintergrund","2","","",""
"Andere","2015","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2015","AkademikerIn","kein Migrationshintergrund","21","","",""
"Andere","2015","AkademikerIn","direkter Migrationshintergrund","3","","",""
"Andere","2015","AkademikerIn","indirekter Migrationshintergrund","2","","",""
"Andere","2015","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"keine Parteineigung","2016","(noch) kein Abschluss","kein Migrationshintergrund","273","","",""
"keine Parteineigung","2016","(noch) kein Abschluss","direkter Migrationshintergrund","297","","",""
"keine Parteineigung","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","81","0.879132869673134","0.816783106810231","0.941482632536037"
"keine Parteineigung","2016","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"keine Parteineigung","2016","Hauptschule","kein Migrationshintergrund","2891","","",""
"keine Parteineigung","2016","Hauptschule","direkter Migrationshintergrund","1304","","",""
"keine Parteineigung","2016","Hauptschule","indirekter Migrationshintergrund","314","0.814607375953934","0.775534382236661","0.853680369671207"
"keine Parteineigung","2016","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"keine Parteineigung","2016","Realschule","kein Migrationshintergrund","3330","0.62759804848083","0.614494602084301","0.640701494877358"
"keine Parteineigung","2016","Realschule","direkter Migrationshintergrund","253","","",""
"keine Parteineigung","2016","Realschule","indirekter Migrationshintergrund","294","","",""
"keine Parteineigung","2016","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"keine Parteineigung","2016","(Fach-)Abitur","kein Migrationshintergrund","1153","","",""
"keine Parteineigung","2016","(Fach-)Abitur","direkter Migrationshintergrund","897","0.763896567105792","0.739457336665415","0.788335797546169"
"keine Parteineigung","2016","(Fach-)Abitur","indirekter Migrationshintergrund","205","","",""
"keine Parteineigung","2016","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"keine Parteineigung","2016","AkademikerIn","kein Migrationshintergrund","1701","","",""
"keine Parteineigung","2016","AkademikerIn","direkter Migrationshintergrund","896","0.667051864607028","0.640628958419436","0.693474770794619"
"keine Parteineigung","2016","AkademikerIn","indirekter Migrationshintergrund","124","","",""
"keine Parteineigung","2016","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"SPD","2016","(noch) kein Abschluss","kein Migrationshintergrund","18","","",""
"SPD","2016","(noch) kein Abschluss","direkter Migrationshintergrund","23","","",""
"SPD","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","10","","",""
"SPD","2016","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"SPD","2016","Hauptschule","kein Migrationshintergrund","689","0.141075241540604","0.131343528555512","0.150806954525696"
"SPD","2016","Hauptschule","direkter Migrationshintergrund","105","","",""
"SPD","2016","Hauptschule","indirekter Migrationshintergrund","29","","",""
"SPD","2016","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"SPD","2016","Realschule","kein Migrationshintergrund","458","0.0914189912590467","0.08360741260509","0.0992305699130033"
"SPD","2016","Realschule","direkter Migrationshintergrund","23","","",""
"SPD","2016","Realschule","indirekter Migrationshintergrund","31","0.104119189179596","0.07353202530104","0.134706353058153"
"SPD","2016","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"SPD","2016","(Fach-)Abitur","kein Migrationshintergrund","241","","",""
"SPD","2016","(Fach-)Abitur","direkter Migrationshintergrund","75","0.0806093918835091","0.0649432537940851","0.0962755299729331"
"SPD","2016","(Fach-)Abitur","indirekter Migrationshintergrund","49","0.147697425305908","0.108640160840223","0.186754689771592"
