year,quintil_oecd,regtyp,plh0033,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2016,3rd Quintile,Rural regions,Not concerned at all,0.37878,685,24196,0.37834,0.37921
2016,4th Quintile,Urban regions,Very concerned,0.08460,290,24196,0.08443,0.08478
2016,4th Quintile,Urban regions,Somewhat concerned,0.44026,1313,24196,0.43994,0.44057
2016,4th Quintile,Urban regions,Not concerned at all,0.47514,1406,24196,0.47482,0.47546
2016,4th Quintile,Rural regions,Very concerned,0.08119,126,24196,0.08094,0.08145
2016,4th Quintile,Rural regions,Somewhat concerned,0.45451,722,24196,0.45405,0.45497
2016,4th Quintile,Rural regions,Not concerned at all,0.46429,723,24196,0.46384,0.46475
2016,5th Quintile,Urban regions,Very concerned,0.05104,206,24196,0.05091,0.05117
2016,5th Quintile,Urban regions,Somewhat concerned,0.34916,1174,24196,0.34888,0.34944
2016,5th Quintile,Urban regions,Not concerned at all,0.59980,2173,24196,0.59951,0.60009
2016,5th Quintile,Rural regions,Very concerned,0.04820,54,24196,0.04798,0.04843
2016,5th Quintile,Rural regions,Somewhat concerned,0.33130,443,24196,0.33081,0.33179
2016,5th Quintile,Rural regions,Not concerned at all,0.62049,772,24196,0.61999,0.62100
2017,1st Quintile,Urban regions,Very concerned,0.29057,1256,24322,0.29024,0.29090
2017,1st Quintile,Urban regions,Somewhat concerned,0.50513,1968,24322,0.50476,0.50549
2017,1st Quintile,Urban regions,Not concerned at all,0.20430,791,24322,0.20401,0.20459
2017,1st Quintile,Rural regions,Very concerned,0.32064,689,24322,0.32015,0.32113
2017,1st Quintile,Rural regions,Somewhat concerned,0.47779,1010,24322,0.47726,0.47831
2017,1st Quintile,Rural regions,Not concerned at all,0.20157,409,24322,0.20115,0.20199
2017,2nd Quintile,Urban regions,Very concerned,0.18771,579,24322,0.18743,0.18799
2017,2nd Quintile,Urban regions,Somewhat concerned,0.49657,1575,24322,0.49622,0.49693
2017,2nd Quintile,Urban regions,Not concerned at all,0.31572,826,24322,0.31539,0.31605
2017,2nd Quintile,Rural regions,Very concerned,0.17339,343,24322,0.17302,0.17376
2017,2nd Quintile,Rural regions,Somewhat concerned,0.51712,1021,24322,0.51663,0.51760
2017,2nd Quintile,Rural regions,Not concerned at all,0.30949,574,24322,0.30904,0.30994
2017,3rd Quintile,Urban regions,Very concerned,0.12946,318,24322,0.12922,0.12970
2017,3rd Quintile,Urban regions,Somewhat concerned,0.51834,1424,24322,0.51799,0.51870
2017,3rd Quintile,Urban regions,Not concerned at all,0.35220,958,24322,0.35186,0.35254
2017,3rd Quintile,Rural regions,Very concerned,0.12534,221,24322,0.12503,0.12566
2017,3rd Quintile,Rural regions,Somewhat concerned,0.51832,892,24322,0.51785,0.51880
2017,3rd Quintile,Rural regions,Not concerned at all,0.35633,605,24322,0.35588,0.35679
2017,4th Quintile,Urban regions,Very concerned,0.08697,250,24322,0.08678,0.08716
2017,4th Quintile,Urban regions,Somewhat concerned,0.44946,1286,24322,0.44912,0.44980
2017,4th Quintile,Urban regions,Not concerned at all,0.46357,1285,24322,0.46323,0.46391
2017,4th Quintile,Rural regions,Very concerned,0.09781,130,24322,0.09751,0.09810
2017,4th Quintile,Rural regions,Somewhat concerned,0.46482,707,24322,0.46432,0.46532
2017,4th Quintile,Rural regions,Not concerned at all,0.43737,662,24322,0.43688,0.43787
2017,5th Quintile,Urban regions,Very concerned,0.04625,166,24322,0.04612,0.04638
2017,5th Quintile,Urban regions,Somewhat concerned,0.34774,1138,24322,0.34744,0.34805
2017,5th Quintile,Urban regions,Not concerned at all,0.60601,2074,24322,0.60570,0.60632
2017,5th Quintile,Rural regions,Very concerned,0.07615,54,24322,0.07585,0.07646
2017,5th Quintile,Rural regions,Somewhat concerned,0.37444,466,24322,0.37388,0.37500
2017,5th Quintile,Rural regions,Not concerned at all,0.54941,645,24322,0.54883,0.54998
2018,1st Quintile,Urban regions,Very concerned,0.20687,1161,27032,0.20658,0.20715
2018,1st Quintile,Urban regions,Somewhat concerned,0.52435,2288,27032,0.52400,0.52470
2018,1st Quintile,Urban regions,Not concerned at all,0.26879,1197,27032,0.26848,0.26910
2018,1st Quintile,Rural regions,Very concerned,0.23297,642,27032,0.23256,0.23337
2018,1st Quintile,Rural regions,Somewhat concerned,0.53234,1207,27032,0.53186,0.53282
2018,1st Quintile,Rural regions,Not concerned at all,0.23470,567,27032,0.23429,0.23510
2018,2nd Quintile,Urban regions,Very concerned,0.13720,523,27032,0.13697,0.13743
2018,2nd Quintile,Urban regions,Somewhat concerned,0.46933,1674,27032,0.46899,0.46966
2018,2nd Quintile,Urban regions,Not concerned at all,0.39347,1138,27032,0.39314,0.39380
2018,2nd Quintile,Rural regions,Very concerned,0.11150,255,27032,0.11121,0.11180
2018,2nd Quintile,Rural regions,Somewhat concerned,0.49872,1091,27032,0.49825,0.49918
2018,2nd Quintile,Rural regions,Not concerned at all,0.38978,756,27032,0.38933,0.39024
2018,3rd Quintile,Urban regions,Very concerned,0.06970,251,27032,0.06953,0.06987
2018,3rd Quintile,Urban regions,Somewhat concerned,0.47238,1427,27032,0.47205,0.47272
2018,3rd Quintile,Urban regions,Not concerned at all,0.45792,1297,27032,0.45759,0.45825
2018,3rd Quintile,Rural regions,Very concerned,0.06594,130,27032,0.06571,0.06616
2018,3rd Quintile,Rural regions,Somewhat concerned,0.46731,908,27032,0.46686,0.46775
2018,3rd Quintile,Rural regions,Not concerned at all,0.46676,798,27032,0.46631,0.46721
2018,4th Quintile,Urban regions,Very concerned,0.05838,181,27032,0.05824,0.05853
2018,4th Quintile,Urban regions,Somewhat concerned,0.40846,1238,27032,0.40815,0.40877
2018,4th Quintile,Urban regions,Not concerned at all,0.53316,1607,27032,0.53284,0.53347
2018,4th Quintile,Rural regions,Very concerned,0.06072,81,27032,0.06049,0.06095
2018,4th Quintile,Rural regions,Somewhat concerned,0.43658,699,27032,0.43611,0.43705
2018,4th Quintile,Rural regions,Not concerned at all,0.50271,825,27032,0.50223,0.50318
2018,5th Quintile,Urban regions,Very concerned,0.03736,120,27032,0.03724,0.03747
2018,5th Quintile,Urban regions,Somewhat concerned,0.30350,1148,27032,0.30323,0.30378
2018,5th Quintile,Urban regions,Not concerned at all,0.65914,2436,27032,0.65886,0.65942
2018,5th Quintile,Rural regions,Very concerned,0.01850,31,27032,0.01836,0.01864
2018,5th Quintile,Rural regions,Somewhat concerned,0.33692,476,27032,0.33643,0.33742
2018,5th Quintile,Rural regions,Not concerned at all,0.64457,880,27032,0.64408,0.64507
2019,1st Quintile,Urban regions,Very concerned,0.24704,1133,25447,0.24675,0.24733
2019,1st Quintile,Urban regions,Somewhat concerned,0.50043,2275,25447,0.50009,0.50076
2019,1st Quintile,Urban regions,Not concerned at all,0.25253,1298,25447,0.25224,0.25282
2019,1st Quintile,Rural regions,Very concerned,0.27469,609,25447,0.27424,0.27514
2019,1st Quintile,Rural regions,Somewhat concerned,0.49921,1143,25447,0.49870,0.49971
2019,1st Quintile,Rural regions,Not concerned at all,0.22610,544,25447,0.22568,0.22652
2019,2nd Quintile,Urban regions,Very concerned,0.16822,525,25447,0.16797,0.16848
2019,2nd Quintile,Urban regions,Somewhat concerned,0.49442,1466,25447,0.49408,0.49476
2019,2nd Quintile,Urban regions,Not concerned at all,0.33736,966,25447,0.33703,0.33768
2019,2nd Quintile,Rural regions,Very concerned,0.14967,292,25447,0.14935,0.14999
2019,2nd Quintile,Rural regions,Somewhat concerned,0.50646,1014,25447,0.50601,0.50691
2019,2nd Quintile,Rural regions,Not concerned at all,0.34387,640,25447,0.34344,0.34429
2019,3rd Quintile,Urban regions,Very concerned,0.09966,310,25447,0.09947,0.09986
2019,3rd Quintile,Urban regions,Somewhat concerned,0.47519,1354,25447,0.47486,0.47552
2019,3rd Quintile,Urban regions,Not concerned at all,0.42515,1132,25447,0.42482,0.42547
2019,3rd Quintile,Rural regions,Very concerned,0.12063,189,25447,0.12032,0.12093
2019,3rd Quintile,Rural regions,Somewhat concerned,0.50271,865,25447,0.50224,0.50318
2019,3rd Quintile,Rural regions,Not concerned at all,0.37666,665,25447,0.37621,0.37711
2019,4th Quintile,Urban regions,Very concerned,0.06375,195,25447,0.06360,0.06391
2019,4th Quintile,Urban regions,Somewhat concerned,0.40660,1123,25447,0.40628,0.40692
2019,4th Quintile,Urban regions,Not concerned at all,0.52965,1422,25447,0.52932,0.52997
2019,4th Quintile,Rural regions,Very concerned,0.06339,94,25447,0.06316,0.06361
2019,4th Quintile,Rural regions,Somewhat concerned,0.45380,693,25447,0.45333,0.45426
2019,4th Quintile,Rural regions,Not concerned at all,0.48282,723,25447,0.48235,0.48328
2019,5th Quintile,Urban regions,Very concerned,0.03849,147,25447,0.03837,0.03861
2019,5th Quintile,Urban regions,Somewhat concerned,0.34901,1184,25447,0.34872,0.34930
2019,5th Quintile,Urban regions,Not concerned at all,0.61250,2156,25447,0.61221,0.61280
2019,5th Quintile,Rural regions,Very concerned,0.04387,44,25447,0.04365,0.04409
2019,5th Quintile,Rural regions,Somewhat concerned,0.37524,481,25447,0.37472,0.37575
2019,5th Quintile,Rural regions,Not concerned at all,0.58089,765,25447,0.58037,0.58142
2020,1st Quintile,Urban regions,Very concerned,0.20171,902,26097,0.20144,0.20198
2020,1st Quintile,Urban regions,Somewhat concerned,0.51266,2208,26097,0.51233,0.51300
2020,1st Quintile,Urban regions,Not concerned at all,0.28563,1299,26097,0.28533,0.28593
2020,1st Quintile,Rural regions,Very concerned,0.22031,473,26097,0.21990,0.22071
2020,1st Quintile,Rural regions,Somewhat concerned,0.52624,1125,26097,0.52575,0.52673
2020,1st Quintile,Rural regions,Not concerned at all,0.25345,599,26097,0.25303,0.25388
2020,2nd Quintile,Urban regions,Very concerned,0.13008,412,26097,0.12985,0.13031
2020,2nd Quintile,Urban regions,Somewhat concerned,0.46613,1363,26097,0.46579,0.46646
2020,2nd Quintile,Urban regions,Not concerned at all,0.40380,1033,26097,0.40346,0.40413
2020,2nd Quintile,Rural regions,Very concerned,0.13508,271,26097,0.13477,0.13538
2020,2nd Quintile,Rural regions,Somewhat concerned,0.47706,925,26097,0.47662,0.47750
2020,2nd Quintile,Rural regions,Not concerned at all,0.38786,679,26097,0.38743,0.38829
2020,3rd Quintile,Urban regions,Very concerned,0.10424,284,26097,0.10405,0.10444
2020,3rd Quintile,Urban regions,Somewhat concerned,0.46256,1295,26097,0.46224,0.46289
2020,3rd Quintile,Urban regions,Not concerned at all,0.43319,1214,26097,0.43287,0.43351
2020,3rd Quintile,Rural regions,Very concerned,0.10537,168,26097,0.10509,0.10564
2020,3rd Quintile,Rural regions,Somewhat concerned,0.46371,755,26097,0.46326,0.46417
2020,3rd Quintile,Rural regions,Not concerned at all,0.43092,679,26097,0.43047,0.43137
2020,4th Quintile,Urban regions,Very concerned,0.07170,231,26097,0.07153,0.07186
2020,4th Quintile,Urban regions,Somewhat concerned,0.40816,1210,26097,0.40784,0.40847
2020,4th Quintile,Urban regions,Not concerned at all,0.52015,1451,26097,0.51983,0.52046
2020,4th Quintile,Rural regions,Very concerned,0.07230,102,26097,0.07206,0.07254
2020,4th Quintile,Rural regions,Somewhat concerned,0.42645,685,26097,0.42599,0.42691
2020,4th Quintile,Rural regions,Not concerned at all,0.50125,744,26097,0.50079,0.50172
2020,5th Quintile,Urban regions,Very concerned,0.04925,236,26097,0.04912,0.04937
2020,5th Quintile,Urban regions,Somewhat concerned,0.33538,1520,26097,0.33510,0.33566
2020,5th Quintile,Urban regions,Not concerned at all,0.61537,2611,26097,0.61508,0.61566
2020,5th Quintile,Rural regions,Very concerned,0.07094,95,26097,0.07068,0.07121
2020,5th Quintile,Rural regions,Somewhat concerned,0.38852,627,26097,0.38802,0.38903
2020,5th Quintile,Rural regions,Not concerned at all,0.54054,901,26097,0.54002,0.54105
2021,1st Quintile,Urban regions,Very concerned,0.23145,742,18936,0.23116,0.23173
2021,1st Quintile,Urban regions,Somewhat concerned,0.41810,1525,18936,0.41777,0.41843
2021,1st Quintile,Urban regions,Not concerned at all,0.35045,1020,18936,0.35014,0.35077
2021,1st Quintile,Rural regions,Very concerned,0.23557,322,18936,0.23516,0.23597
2021,1st Quintile,Rural regions,Somewhat concerned,0.47857,676,18936,0.47810,0.47905
2021,1st Quintile,Rural regions,Not concerned at all,0.28586,438,18936,0.28543,0.28629
2021,2nd Quintile,Urban regions,Very concerned,0.12903,344,18936,0.12881,0.12925
2021,2nd Quintile,Urban regions,Somewhat concerned,0.45003,1019,18936,0.44970,0.45036
2021,2nd Quintile,Urban regions,Not concerned at all,0.42094,865,18936,0.42061,0.42126
2021,2nd Quintile,Rural regions,Very concerned,0.13627,200,18936,0.13596,0.13658
2021,2nd Quintile,Rural regions,Somewhat concerned,0.47100,623,18936,0.47055,0.47145
2021,2nd Quintile,Rural regions,Not concerned at all,0.39273,542,18936,0.39229,0.39317
2021,3rd Quintile,Urban regions,Very concerned,0.10616,211,18936,0.10596,0.10636
2021,3rd Quintile,Urban regions,Somewhat concerned,0.38716,795,18936,0.38684,0.38748
2021,3rd Quintile,Urban regions,Not concerned at all,0.50668,940,18936,0.50636,0.50701
2021,3rd Quintile,Rural regions,Very concerned,0.08374,94,18936,0.08349,0.08400
2021,3rd Quintile,Rural regions,Somewhat concerned,0.44402,491,18936,0.44357,0.44448
2021,3rd Quintile,Rural regions,Not concerned at all,0.47224,517,18936,0.47178,0.47269
2021,4th Quintile,Urban regions,Very concerned,0.08389,144,18936,0.08372,0.08407
2021,4th Quintile,Urban regions,Somewhat concerned,0.37782,837,18936,0.37751,0.37812
2021,4th Quintile,Urban regions,Not concerned at all,0.53829,1208,18936,0.53797,0.53860
2021,4th Quintile,Rural regions,Very concerned,0.06566,67,18936,0.06544,0.06589
2021,4th Quintile,Rural regions,Somewhat concerned,0.44458,394,18936,0.44412,0.44503
2021,4th Quintile,Rural regions,Not concerned at all,0.48976,607,18936,0.48931,0.49022
2021,5th Quintile,Urban regions,Very concerned,0.04552,121,18936,0.04539,0.04564
2021,5th Quintile,Urban regions,Somewhat concerned,0.29955,897,18936,0.29928,0.29983
2021,5th Quintile,Urban regions,Not concerned at all,0.65493,2118,18936,0.65465,0.65521
2021,5th Quintile,Rural regions,Very concerned,0.05000,58,18936,0.04979,0.05022
2021,5th Quintile,Rural regions,Somewhat concerned,0.39421,433,18936,0.39373,0.39469
2021,5th Quintile,Rural regions,Not concerned at all,0.55578,688,18936,0.55529,0.55627
