"plh0189","year","bula_h","n","percent","lower_confidence","upper_confidence","NA"
"Stimmt ganz u.gar nicht","2007","Niedersachsen","","","","",""
"Stimmt ganz u.gar nicht","2007","Bremen","","","","",""
"Stimmt ganz u.gar nicht","2007","Nordrhein-Westfalen","","","","",""
"Stimmt ganz u.gar nicht","2007","Hessen","","","","",""
"Stimmt ganz u.gar nicht","2007","Rheinland-Pfalz,Saarland","","","","",""
"Stimmt ganz u.gar nicht","2007","Baden-Wuerttemberg","","","","",""
"Stimmt ganz u.gar nicht","2007","Bayern","","","","",""
"Stimmt ganz u.gar nicht","2007","Saarland","","","","",""
"Stimmt ganz u.gar nicht","2007","Berlin","","","","",""
"Stimmt ganz u.gar nicht","2007","Brandenburg","","","","",""
"Stimmt ganz u.gar nicht","2007","Mecklenburg-Vorpommern","","","","",""
"Stimmt ganz u.gar nicht","2007","Sachsen","","","","",""
"Stimmt ganz u.gar nicht","2007","Sachsen-Anhalt","","","","",""
"Stimmt ganz u.gar nicht","2007","Thueringen","","","","",""
"Stimmt ganz u.gar","2008","Schleswig-Holstein","44","0.0859339799610249","0.0624470813368958","0.109420878585154",""
"Stimmt ganz u.gar","2008","Hamburg","13","","","",""
"Stimmt ganz u.gar","2008","Niedersachsen","97","0.0688482209150857","0.0569308585675006","0.0807655832626707",""
"Stimmt ganz u.gar","2008","Bremen","6","","","",""
"Stimmt ganz u.gar","2008","Nordrhein-Westfalen","209","0.0680044932915002","0.0601224979643913","0.075886488618609",""
"Stimmt ganz u.gar","2008","Hessen","84","0.0799075676042673","0.0652243198100691","0.0945908153984654",""
"Stimmt ganz u.gar","2008","Rheinland-Pfalz,Saarland","92","0.0903786933048124","0.0733571794220074","0.107400207187618",""
"Stimmt ganz u.gar","2008","Baden-Wuerttemberg","165","0.0793806654706759","0.0684462276770337","0.090315103264318",""
"Stimmt ganz u.gar","2008","Bayern","153","0.0696480812132144","0.060109841091462","0.0791863213349668",""
"Stimmt ganz u.gar","2008","Saarland","","","","",""
"Stimmt ganz u.gar","2008","Berlin","49","0.0838277867684495","0.0635852749862867","0.104070298550612",""
"Stimmt ganz u.gar","2008","Brandenburg","47","0.070416887094222","0.0529266898897698","0.0879070842986743",""
"Stimmt ganz u.gar","2008","Mecklenburg-Vorpommern","41","0.0884209339591794","0.0631540350779573","0.113687832840402",""
"Stimmt ganz u.gar","2008","Sachsen","79","0.0566658673639422","0.0446784528971135","0.068653281830771",""
"Stimmt ganz u.gar","2008","Sachsen-Anhalt","52","0.0728501827311027","0.054985590836095","0.0907147746261104",""
"Stimmt ganz u.gar","2008","Thueringen","59","0.0777670493272083","0.0600022994432874","0.0955317992111292",""
"Stimmt eher","2008","Schleswig-Holstein","62","0.150536746339895","0.120569420586703","0.180504072093087",""
"Stimmt eher","2008","Hamburg","25","","","",""
"Stimmt eher","2008","Niedersachsen","209","0.131209712386629","0.115318244492934","0.147101180280323",""
"Stimmt eher","2008","Bremen","11","","","",""
"Stimmt eher","2008","Nordrhein-Westfalen","510","0.148557062850811","0.137422199668684","0.159691926032937",""
"Stimmt eher","2008","Hessen","164","0.157503728275615","0.137777599849473","0.177229856701757",""
"Stimmt eher","2008","Rheinland-Pfalz,Saarland","142","0.155113749866238","0.133622626768543","0.176604872963933",""
"Stimmt eher","2008","Baden-Wuerttemberg","296","0.143745737719786","0.12955523092632","0.157936244513251",""
"Stimmt eher","2008","Bayern","375","0.154352413163796","0.140814819847692","0.167890006479901",""
"Stimmt eher","2008","Saarland","","","","",""
"Stimmt eher","2008","Berlin","123","0.206446187344146","0.176881487958263","0.23601088673003",""
"Stimmt eher","2008","Brandenburg","138","0.213990485549748","0.185954016579445","0.242026954520051",""
"Stimmt eher","2008","Mecklenburg-Vorpommern","66","0.174065131871033","0.140320397495624","0.207809866246443",""
"Stimmt eher","2008","Sachsen","195","0.150610973034561","0.132066538000159","0.169155408068963",""
"Stimmt eher","2008","Sachsen-Anhalt","125","0.163342682450229","0.137931406824681","0.188753958075778",""
"Stimmt eher","2008","Thueringen","124","0.144064659580693","0.120770868450845","0.167358450710541",""
"Stimmt eher nicht","2008","Schleswig-Holstein","177","0.34608946204784","0.30622299192324","0.385955932172441",""
"Stimmt eher nicht","2008","Hamburg","95","0.377753155819655","0.320761523623366","0.434744788015945",""
"Stimmt eher nicht","2008","Niedersachsen","613","0.364368765927419","0.34171727826021","0.387020253594628",""
"Stimmt eher nicht","2008","Bremen","49","0.392299584496207","0.310539468647166","0.474059700345249",""
"Stimmt eher nicht","2008","Nordrhein-Westfalen","1441","0.371887666275666","0.35675606086724","0.387019271684092",""
"Stimmt eher nicht","2008","Hessen","508","0.382679441425748","0.356359472080515","0.408999410770981",""
"Stimmt eher nicht","2008","Rheinland-Pfalz,Saarland","372","0.364127207257628","0.335561398212533","0.392693016302723",""
"Stimmt eher nicht","2008","Baden-Wuerttemberg","873","0.373688775151645","0.354120652189151","0.39325689811414",""
"Stimmt eher nicht","2008","Bayern","1173","0.435888146830244","0.417307527458494","0.454468766201994",""
"Stimmt eher nicht","2008","Saarland","","","","",""
"Stimmt eher nicht","2008","Berlin","284","0.400846077130143","0.365049634857307","0.43664251940298",""
"Stimmt eher nicht","2008","Brandenburg","342","0.39857008369925","0.365099981022396","0.432040186376105",""
"Stimmt eher nicht","2008","Mecklenburg-Vorpommern","190","0.348990309797758","0.306569629166306","0.391410990429209",""
"Stimmt eher nicht","2008","Sachsen","651","0.461334752300873","0.435488383255726","0.487181121346019",""
"Stimmt eher nicht","2008","Sachsen-Anhalt","332","0.410702694603872","0.376885792366955","0.444519596840789",""
"Stimmt eher nicht","2008","Thueringen","388","0.462503498854005","0.429429530904669","0.495577466803342",""
"Stimmt ganz u.gar nicht","2008","Schleswig-Holstein","264","0.41743981165124","0.376113964815421","0.458765658487058",""
"Stimmt ganz u.gar nicht","2008","Hamburg","145","0.420923472412195","0.36288776987683","0.47895917494756",""
"Stimmt ganz u.gar nicht","2008","Niedersachsen","815","0.435573300770867","0.412235606588589","0.458910994953145",""
"Stimmt ganz u.gar nicht","2008","Bremen","71","0.440618997655323","0.357486032134407","0.523751963176239",""
"Stimmt ganz u.gar nicht","2008","Nordrhein-Westfalen","1759","0.411550777582023","0.396143472959433","0.426958082204614",""
"Stimmt ganz u.gar nicht","2008","Hessen","554","0.37990926269437","0.353625955780388","0.406192569608351",""
"Stimmt ganz u.gar nicht","2008","Rheinland-Pfalz,Saarland","484","0.390380349571322","0.361419700231465","0.419340998911178",""
"Stimmt ganz u.gar nicht","2008","Baden-Wuerttemberg","1014","0.403184821657893","0.383343478803432","0.423026164512354",""
"Stimmt ganz u.gar nicht","2008","Bayern","1035","0.340111358792745","0.322359822727548","0.357862894857942",""
"Stimmt ganz u.gar nicht","2008","Saarland","","","","",""
"Stimmt ganz u.gar nicht","2008","Berlin","264","0.308879948757261","0.27513152856988","0.342628368944642",""
"Stimmt ganz u.gar nicht","2008","Brandenburg","295","0.317022543656779","0.285212780190404","0.348832307123155",""
"Stimmt ganz u.gar nicht","2008","Mecklenburg-Vorpommern","188","0.38852362437203","0.345144999669774","0.431902249074285",""
"Stimmt ganz u.gar nicht","2008","Sachsen","504","0.331388407300624","0.306982914374867","0.355793900226381",""
"Stimmt ganz u.gar nicht","2008","Sachsen-Anhalt","304","0.353104440214796","0.320251708077301","0.38595717235229",""
"Stimmt ganz u.gar nicht","2008","Thueringen","302","0.315664792238093","0.28483373028126","0.346495854194926",""
"Stimmt ganz u.gar","2009","Schleswig-Holstein","","","","",""
"Stimmt ganz u.gar","2009","Hamburg","","","","",""
"Stimmt ganz u.gar","2009","Niedersachsen","","","","",""
"Stimmt ganz u.gar","2009","Bremen","","","","",""
"Stimmt ganz u.gar","2009","Nordrhein-Westfalen","","","","",""
"Stimmt ganz u.gar","2009","Hessen","","","","",""
"Stimmt ganz u.gar","2009","Rheinland-Pfalz,Saarland","","","","",""
"Stimmt ganz u.gar","2009","Baden-Wuerttemberg","","","","",""
"Stimmt ganz u.gar","2009","Bayern","","","","",""
"Stimmt ganz u.gar","2009","Saarland","","","","",""
"Stimmt ganz u.gar","2009","Berlin","","","","",""
"Stimmt ganz u.gar","2009","Brandenburg","","","","",""
"Stimmt ganz u.gar","2009","Mecklenburg-Vorpommern","","","","",""
"Stimmt ganz u.gar","2009","Sachsen","","","","",""
"Stimmt ganz u.gar","2009","Sachsen-Anhalt","","","","",""
"Stimmt ganz u.gar","2009","Thueringen","","","","",""
"Stimmt eher","2009","Schleswig-Holstein","","","","",""
"Stimmt eher","2009","Hamburg","","","","",""
"Stimmt eher","2009","Niedersachsen","","","","",""
"Stimmt eher","2009","Bremen","","","","",""
"Stimmt eher","2009","Nordrhein-Westfalen","","","","",""
"Stimmt eher","2009","Hessen","","","","",""
"Stimmt eher","2009","Rheinland-Pfalz,Saarland","","","","",""
"Stimmt eher","2009","Baden-Wuerttemberg","","","","",""
"Stimmt eher","2009","Bayern","","","","",""
"Stimmt eher","2009","Saarland","","","","",""
"Stimmt eher","2009","Berlin","","","","",""
"Stimmt eher","2009","Brandenburg","","","","",""
"Stimmt eher","2009","Mecklenburg-Vorpommern","","","","",""
"Stimmt eher","2009","Sachsen","","","","",""
"Stimmt eher","2009","Sachsen-Anhalt","","","","",""
"Stimmt eher","2009","Thueringen","","","","",""
"Stimmt eher nicht","2009","Schleswig-Holstein","","","","",""
"Stimmt eher nicht","2009","Hamburg","","","","",""
"Stimmt eher nicht","2009","Niedersachsen","","","","",""
"Stimmt eher nicht","2009","Bremen","","","","",""
"Stimmt eher nicht","2009","Nordrhein-Westfalen","","","","",""
"Stimmt eher nicht","2009","Hessen","","","","",""
"Stimmt eher nicht","2009","Rheinland-Pfalz,Saarland","","","","",""
"Stimmt eher nicht","2009","Baden-Wuerttemberg","","","","",""
"Stimmt eher nicht","2009","Bayern","","","","",""
"Stimmt eher nicht","2009","Saarland","","","","",""
"Stimmt eher nicht","2009","Berlin","","","","",""
"Stimmt eher nicht","2009","Brandenburg","","","","",""
"Stimmt eher nicht","2009","Mecklenburg-Vorpommern","","","","",""
"Stimmt eher nicht","2009","Sachsen","","","","",""
"Stimmt eher nicht","2009","Sachsen-Anhalt","","","","",""
"Stimmt eher nicht","2009","Thueringen","","","","",""
"Stimmt ganz u.gar nicht","2009","Schleswig-Holstein","","","","",""
"Stimmt ganz u.gar nicht","2009","Hamburg","","","","",""
"Stimmt ganz u.gar nicht","2009","Niedersachsen","","","","",""
"Stimmt ganz u.gar nicht","2009","Bremen","","","","",""
"Stimmt ganz u.gar nicht","2009","Nordrhein-Westfalen","","","","",""
"Stimmt ganz u.gar nicht","2009","Hessen","","","","",""
"Stimmt ganz u.gar nicht","2009","Rheinland-Pfalz,Saarland","","","","",""
"Stimmt ganz u.gar nicht","2009","Baden-Wuerttemberg","","","","",""
"Stimmt ganz u.gar nicht","2009","Bayern","","","","",""
"Stimmt ganz u.gar nicht","2009","Saarland","","","","",""
"Stimmt ganz u.gar nicht","2009","Berlin","","","","",""
"Stimmt ganz u.gar nicht","2009","Brandenburg","","","","",""
"Stimmt ganz u.gar nicht","2009","Mecklenburg-Vorpommern","","","","",""
"Stimmt ganz u.gar nicht","2009","Sachsen","","","","",""
"Stimmt ganz u.gar nicht","2009","Sachsen-Anhalt","","","","",""
"Stimmt ganz u.gar nicht","2009","Thueringen","","","","",""
"Stimmt ganz u.gar","2010","Schleswig-Holstein","","","","",""
"Stimmt ganz u.gar","2010","Hamburg","","","","",""
"Stimmt ganz u.gar","2010","Niedersachsen","","","","",""
"Stimmt ganz u.gar","2010","Bremen","","","","",""
"Stimmt ganz u.gar","2010","Nordrhein-Westfalen","","","","",""
"Stimmt ganz u.gar","2010","Hessen","","","","",""
"Stimmt ganz u.gar","2010","Rheinland-Pfalz,Saarland","","","","",""
"Stimmt ganz u.gar","2010","Baden-Wuerttemberg","","","","",""
"Stimmt ganz u.gar","2010","Bayern","","","","",""
"Stimmt ganz u.gar","2010","Saarland","","","","",""
"Stimmt ganz u.gar","2010","Berlin","","","","",""
"Stimmt ganz u.gar","2010","Brandenburg","","","","",""
"Stimmt ganz u.gar","2010","Mecklenburg-Vorpommern","","","","",""
"Stimmt ganz u.gar","2010","Sachsen","","","","",""
"Stimmt ganz u.gar","2010","Sachsen-Anhalt","","","","",""
"Stimmt ganz u.gar","2010","Thueringen","","","","",""
"Stimmt eher","2010","Schleswig-Holstein","","","","",""
"Stimmt eher","2010","Hamburg","","","","",""
"Stimmt eher","2010","Niedersachsen","","","","",""
"Stimmt eher","2010","Bremen","","","","",""
"Stimmt eher","2010","Nordrhein-Westfalen","","","","",""
"Stimmt eher","2010","Hessen","","","","",""
"Stimmt eher","2010","Rheinland-Pfalz,Saarland","","","","",""
"Stimmt eher","2010","Baden-Wuerttemberg","","","","",""
"Stimmt eher","2010","Bayern","","","","",""
"Stimmt eher","2010","Saarland","","","","",""
"Stimmt eher","2010","Berlin","","","","",""
"Stimmt eher","2010","Brandenburg","","","","",""
"Stimmt eher","2010","Mecklenburg-Vorpommern","","","","",""
"Stimmt eher","2010","Sachsen","","","","",""
"Stimmt eher","2010","Sachsen-Anhalt","","","","",""
"Stimmt eher","2010","Thueringen","","","","",""
"Stimmt eher nicht","2010","Schleswig-Holstein","","","","",""
"Stimmt eher nicht","2010","Hamburg","","","","",""
"Stimmt eher nicht","2010","Niedersachsen","","","","",""
"Stimmt eher nicht","2010","Bremen","","","","",""
"Stimmt eher nicht","2010","Nordrhein-Westfalen","","","","",""
"Stimmt eher nicht","2010","Hessen","","","","",""
"Stimmt eher nicht","2010","Rheinland-Pfalz,Saarland","","","","",""
"Stimmt eher nicht","2010","Baden-Wuerttemberg","","","","",""
"Stimmt eher nicht","2010","Bayern","","","","",""
"Stimmt eher nicht","2010","Saarland","","","","",""
"Stimmt eher nicht","2010","Berlin","","","","",""
"Stimmt eher nicht","2010","Brandenburg","","","","",""
"Stimmt eher nicht","2010","Mecklenburg-Vorpommern","","","","",""
"Stimmt eher nicht","2010","Sachsen","","","","",""
"Stimmt eher nicht","2010","Sachsen-Anhalt","","","","",""
"Stimmt eher nicht","2010","Thueringen","","","","",""
"Stimmt ganz u.gar nicht","2010","Schleswig-Holstein","","","","",""
"Stimmt ganz u.gar nicht","2010","Hamburg","","","","",""
"Stimmt ganz u.gar nicht","2010","Niedersachsen","","","","",""
"Stimmt ganz u.gar nicht","2010","Bremen","","","","",""
"Stimmt ganz u.gar nicht","2010","Nordrhein-Westfalen","","","","",""
"Stimmt ganz u.gar nicht","2010","Hessen","","","","",""
"Stimmt ganz u.gar nicht","2010","Rheinland-Pfalz,Saarland","","","","",""
"Stimmt ganz u.gar nicht","2010","Baden-Wuerttemberg","","","","",""
"Stimmt ganz u.gar nicht","2010","Bayern","","","","",""
"Stimmt ganz u.gar nicht","2010","Saarland","","","","",""
"Stimmt ganz u.gar nicht","2010","Berlin","","","","",""
"Stimmt ganz u.gar nicht","2010","Brandenburg","","","","",""
"Stimmt ganz u.gar nicht","2010","Mecklenburg-Vorpommern","","","","",""
"Stimmt ganz u.gar nicht","2010","Sachsen","","","","",""
"Stimmt ganz u.gar nicht","2010","Sachsen-Anhalt","","","","",""
"Stimmt ganz u.gar nicht","2010","Thueringen","","","","",""
"Stimmt ganz u.gar","2011","Schleswig-Holstein","","","","",""
"Stimmt ganz u.gar","2011","Hamburg","","","","",""
"Stimmt ganz u.gar","2011","Niedersachsen","","","","",""
"Stimmt ganz u.gar","2011","Bremen","","","","",""
"Stimmt ganz u.gar","2011","Nordrhein-Westfalen","","","","",""
"Stimmt ganz u.gar","2011","Hessen","","","","",""
"Stimmt ganz u.gar","2011","Rheinland-Pfalz,Saarland","","","","",""
"Stimmt ganz u.gar","2011","Baden-Wuerttemberg","","","","",""
"Stimmt ganz u.gar","2011","Bayern","","","","",""
"Stimmt ganz u.gar","2011","Saarland","","","","",""
"Stimmt ganz u.gar","2011","Berlin","","","","",""
"Stimmt ganz u.gar","2011","Brandenburg","","","","",""
"Stimmt ganz u.gar","2011","Mecklenburg-Vorpommern","","","","",""
"Stimmt ganz u.gar","2011","Sachsen","","","","",""
"Stimmt ganz u.gar","2011","Sachsen-Anhalt","","","","",""
"Stimmt ganz u.gar","2011","Thueringen","","","","",""
"Stimmt eher","2011","Schleswig-Holstein","","","","",""
"Stimmt eher","2011","Hamburg","","","","",""
"Stimmt eher","2011","Niedersachsen","","","","",""
"Stimmt eher","2011","Bremen","","","","",""
"Stimmt eher","2011","Nordrhein-Westfalen","","","","",""
"Stimmt eher","2011","Hessen","","","","",""
"Stimmt eher","2011","Rheinland-Pfalz,Saarland","","","","",""
"Stimmt eher","2011","Baden-Wuerttemberg","","","","",""
"Stimmt eher","2011","Bayern","","","","",""
"Stimmt eher","2011","Saarland","","","","",""
"Stimmt eher","2011","Berlin","","","","",""
"Stimmt eher","2011","Brandenburg","","","","",""
"Stimmt eher","2011","Mecklenburg-Vorpommern","","","","",""
"Stimmt eher","2011","Sachsen","","","","",""
"Stimmt eher","2011","Sachsen-Anhalt","","","","",""
"Stimmt eher","2011","Thueringen","","","","",""
"Stimmt eher nicht","2011","Schleswig-Holstein","","","","",""
"Stimmt eher nicht","2011","Hamburg","","","","",""
"Stimmt eher nicht","2011","Niedersachsen","","","","",""
"Stimmt eher nicht","2011","Bremen","","","","",""
"Stimmt eher nicht","2011","Nordrhein-Westfalen","","","","",""
"Stimmt eher nicht","2011","Hessen","","","","",""
"Stimmt eher nicht","2011","Rheinland-Pfalz,Saarland","","","","",""
"Stimmt eher nicht","2011","Baden-Wuerttemberg","","","","",""
"Stimmt eher nicht","2011","Bayern","","","","",""
"Stimmt eher nicht","2011","Saarland","","","","",""
"Stimmt eher nicht","2011","Berlin","","","","",""
"Stimmt eher nicht","2011","Brandenburg","","","","",""
"Stimmt eher nicht","2011","Mecklenburg-Vorpommern","","","","",""
"Stimmt eher nicht","2011","Sachsen","","","","",""
"Stimmt eher nicht","2011","Sachsen-Anhalt","","","","",""
"Stimmt eher nicht","2011","Thueringen","","","","",""
"Stimmt ganz u.gar nicht","2011","Schleswig-Holstein","","","","",""
"Stimmt ganz u.gar nicht","2011","Hamburg","","","","",""
"Stimmt ganz u.gar nicht","2011","Niedersachsen","","","","",""
"Stimmt ganz u.gar nicht","2011","Bremen","","","","",""
"Stimmt ganz u.gar nicht","2011","Nordrhein-Westfalen","","","","",""
"Stimmt ganz u.gar nicht","2011","Hessen","","","","",""
"Stimmt ganz u.gar nicht","2011","Rheinland-Pfalz,Saarland","","","","",""
"Stimmt ganz u.gar nicht","2011","Baden-Wuerttemberg","","","","",""
"Stimmt ganz u.gar nicht","2011","Bayern","","","","",""
"Stimmt ganz u.gar nicht","2011","Saarland","","","","",""
"Stimmt ganz u.gar nicht","2011","Berlin","","","","",""
"Stimmt ganz u.gar nicht","2011","Brandenburg","","","","",""
"Stimmt ganz u.gar nicht","2011","Mecklenburg-Vorpommern","","","","",""
"Stimmt ganz u.gar nicht","2011","Sachsen","","","","",""
"Stimmt ganz u.gar nicht","2011","Sachsen-Anhalt","","","","",""
"Stimmt ganz u.gar nicht","2011","Thueringen","","","","",""
"Stimmt ganz u.gar","2012","Schleswig-Holstein","","","","",""
"Stimmt ganz u.gar","2012","Hamburg","","","","",""
"Stimmt ganz u.gar","2012","Niedersachsen","","","","",""
"Stimmt ganz u.gar","2012","Bremen","","","","",""
"Stimmt ganz u.gar","2012","Nordrhein-Westfalen","","","","",""
"Stimmt ganz u.gar","2012","Hessen","","","","",""
"Stimmt ganz u.gar","2012","Rheinland-Pfalz,Saarland","","","","",""
"Stimmt ganz u.gar","2012","Baden-Wuerttemberg","","","","",""
"Stimmt ganz u.gar","2012","Bayern","","","","",""
"Stimmt ganz u.gar","2012","Saarland","","","","",""
"Stimmt ganz u.gar","2012","Berlin","","","","",""
"Stimmt ganz u.gar","2012","Brandenburg","","","","",""
"Stimmt ganz u.gar","2012","Mecklenburg-Vorpommern","","","","",""
"Stimmt ganz u.gar","2012","Sachsen","","","","",""
"Stimmt ganz u.gar","2012","Sachsen-Anhalt","","","","",""
"Stimmt ganz u.gar","2012","Thueringen","","","","",""
"Stimmt eher","2012","Schleswig-Holstein","","","","",""
"Stimmt eher","2012","Hamburg","","","","",""
"Stimmt eher","2012","Niedersachsen","","","","",""
"Stimmt eher","2012","Bremen","","","","",""
"Stimmt eher","2012","Nordrhein-Westfalen","","","","",""
"Stimmt eher","2012","Hessen","","","","",""
"Stimmt eher","2012","Rheinland-Pfalz,Saarland","","","","",""
"Stimmt eher","2012","Baden-Wuerttemberg","","","","",""
"Stimmt eher","2012","Bayern","","","","",""
"Stimmt eher","2012","Saarland","","","","",""
"Stimmt eher","2012","Berlin","","","","",""
"Stimmt eher","2012","Brandenburg","","","","",""
"Stimmt eher","2012","Mecklenburg-Vorpommern","","","","",""
"Stimmt eher","2012","Sachsen","","","","",""
"Stimmt eher","2012","Sachsen-Anhalt","","","","",""
"Stimmt eher","2012","Thueringen","","","","",""
"Stimmt eher nicht","2012","Schleswig-Holstein","","","","",""
"Stimmt eher nicht","2012","Hamburg","","","","",""
"Stimmt eher nicht","2012","Niedersachsen","","","","",""
"Stimmt eher nicht","2012","Bremen","","","","",""
"Stimmt eher nicht","2012","Nordrhein-Westfalen","","","","",""
"Stimmt eher nicht","2012","Hessen","","","","",""
"Stimmt eher nicht","2012","Rheinland-Pfalz,Saarland","","","","",""
"Stimmt eher nicht","2012","Baden-Wuerttemberg","","","","",""
"Stimmt eher nicht","2012","Bayern","","","","",""
"Stimmt eher nicht","2012","Saarland","","","","",""
"Stimmt eher nicht","2012","Berlin","","","","",""
"Stimmt eher nicht","2012","Brandenburg","","","","",""
"Stimmt eher nicht","2012","Mecklenburg-Vorpommern","","","","",""
"Stimmt eher nicht","2012","Sachsen","","","","",""
"Stimmt eher nicht","2012","Sachsen-Anhalt","","","","",""
"Stimmt eher nicht","2012","Thueringen","","","","",""
"Stimmt ganz u.gar nicht","2012","Schleswig-Holstein","","","","",""
"Stimmt ganz u.gar nicht","2012","Hamburg","","","","",""
"Stimmt ganz u.gar nicht","2012","Niedersachsen","","","","",""
"Stimmt ganz u.gar nicht","2012","Bremen","","","","",""
"Stimmt ganz u.gar nicht","2012","Nordrhein-Westfalen","","","","",""
"Stimmt ganz u.gar nicht","2012","Hessen","","","","",""
"Stimmt ganz u.gar nicht","2012","Rheinland-Pfalz,Saarland","","","","",""
"Stimmt ganz u.gar nicht","2012","Baden-Wuerttemberg","","","","",""
"Stimmt ganz u.gar nicht","2012","Bayern","","","","",""
"Stimmt ganz u.gar nicht","2012","Saarland","","","","",""
"Stimmt ganz u.gar nicht","2012","Berlin","","","","",""
"Stimmt ganz u.gar nicht","2012","Brandenburg","","","","",""
"Stimmt ganz u.gar nicht","2012","Mecklenburg-Vorpommern","","","","",""
"Stimmt ganz u.gar nicht","2012","Sachsen","","","","",""
"Stimmt ganz u.gar nicht","2012","Sachsen-Anhalt","","","","",""
"Stimmt ganz u.gar nicht","2012","Thueringen","","","","",""
"Stimmt ganz u.gar","2013","Schleswig-Holstein","27","","","",""
"Stimmt ganz u.gar","2013","Hamburg","9","","","",""
"Stimmt ganz u.gar","2013","Niedersachsen","92","0.0546405237987048","0.0440494476034467","0.0652315999939629",""
"Stimmt ganz u.gar","2013","Bremen","9","","","",""
"Stimmt ganz u.gar","2013","Nordrhein-Westfalen","154","0.0510452110756475","0.0439593008392197","0.0581311213120754",""
"Stimmt ganz u.gar","2013","Hessen","57","0.0465087950895052","0.0350038458349725","0.0580137443440379",""
"Stimmt ganz u.gar","2013","Rheinland-Pfalz,Saarland","53","0.0522704596250533","0.0390085877158749","0.0655323315342316",""
"Stimmt ganz u.gar","2013","Baden-Wuerttemberg","100","0.0632431376223067","0.0528797257573409","0.0736065494872724",""
"Stimmt ganz u.gar","2013","Bayern","135","0.049628008030407","0.0417777367980386","0.0574782792627754",""
"Stimmt ganz u.gar","2013","Saarland","","","","",""
"Stimmt ganz u.gar","2013","Berlin","37","0.0634383503559235","0.0461542994224936","0.0807224012893533",""
"Stimmt ganz u.gar","2013","Brandenburg","41","0.0499240047985592","0.0345710410373197","0.0652769685597988",""
"Stimmt ganz u.gar","2013","Mecklenburg-Vorpommern","26","","","",""
"Stimmt ganz u.gar","2013","Sachsen","61","0.0382456311046281","0.027938322709994","0.0485529394992621",""
"Stimmt ganz u.gar","2013","Sachsen-Anhalt","42","0.0826741719623278","0.0630565261630478","0.102291817761608",""
"Stimmt ganz u.gar","2013","Thueringen","42","0.0661780083786891","0.0489301355844174","0.0834258811729607",""
"Stimmt eher","2013","Schleswig-Holstein","51","0.106654506363733","0.0817896148834214","0.131519397844045",""
"Stimmt eher","2013","Hamburg","25","","","",""
"Stimmt eher","2013","Niedersachsen","221","0.131870830373717","0.116103770401919","0.147637890345515",""
"Stimmt eher","2013","Bremen","11","","","",""
"Stimmt eher","2013","Nordrhein-Westfalen","388","0.129366494001715","0.118561513783472","0.140171474219959",""
"Stimmt eher","2013","Hessen","140","0.119921056749087","0.102172323753891","0.137669789744283",""
"Stimmt eher","2013","Rheinland-Pfalz,Saarland","116","0.106045366288152","0.0876995073949758","0.124391225181328",""
"Stimmt eher","2013","Baden-Wuerttemberg","216","0.106273410430956","0.0931514941966641","0.119395326665248",""
"Stimmt eher","2013","Bayern","316","0.119476519610052","0.107752239709198","0.131200799510905",""
"Stimmt eher","2013","Saarland","","","","",""
"Stimmt eher","2013","Berlin","95","0.123932170252975","0.100567357461802","0.147296983044147",""
"Stimmt eher","2013","Brandenburg","105","0.153422944173643","0.128016917641018","0.178828970706268",""
"Stimmt eher","2013","Mecklenburg-Vorpommern","63","0.148544471486972","0.115794703974412","0.181294238999532",""
"Stimmt eher","2013","Sachsen","147","0.149060949226197","0.129920442150895","0.1682014563015",""
"Stimmt eher","2013","Sachsen-Anhalt","97","0.146529162063865","0.12133751706983","0.1717208070579",""
"Stimmt eher","2013","Thueringen","118","0.144238927367173","0.119862831402232","0.168615023332113",""
"Stimmt eher nicht","2013","Schleswig-Holstein","233","0.415385268040593","0.37568918456735","0.455081351513835",""
"Stimmt eher nicht","2013","Hamburg","114","0.391276436015499","0.336684209492375","0.445868662538623",""
"Stimmt eher nicht","2013","Niedersachsen","675","0.402854506554933","0.379998604449052","0.425710408660813",""
"Stimmt eher nicht","2013","Bremen","36","0.395423598282487","0.307204223618201","0.483642972946772",""
"Stimmt eher nicht","2013","Nordrhein-Westfalen","1382","0.383316548278897","0.36766326967107","0.398969826886724",""
"Stimmt eher nicht","2013","Hessen","523","0.410544429725883","0.383668441781911","0.437420417669854",""
"Stimmt eher nicht","2013","Rheinland-Pfalz,Saarland","377","0.417324388755217","0.387942158091241","0.446706619419194",""
"Stimmt eher nicht","2013","Baden-Wuerttemberg","830","0.402342908907896","0.381464046765472","0.42322177105032",""
"Stimmt eher nicht","2013","Bayern","1200","0.410123743113785","0.392344538016526","0.427902948211044",""
"Stimmt eher nicht","2013","Saarland","","","","",""
"Stimmt eher nicht","2013","Berlin","315","0.413221069726148","0.378304634673881","0.448137504778415",""
"Stimmt eher nicht","2013","Brandenburg","336","0.445105122046172","0.410070696725026","0.480139547367318",""
"Stimmt eher nicht","2013","Mecklenburg-Vorpommern","194","0.432103226829277","0.386486150703733","0.477720302954821",""
"Stimmt eher nicht","2013","Sachsen","557","0.435934220085018","0.409284194639684","0.462584245530352",""
"Stimmt eher nicht","2013","Sachsen-Anhalt","318","0.415120668270561","0.380019589252121","0.450221747289001",""
"Stimmt eher nicht","2013","Thueringen","319","0.402294985121582","0.368272784232978","0.436317186010186",""
"Stimmt ganz u.gar nicht","2013","Schleswig-Holstein","281","0.439781928730982","0.399798090245023","0.47976576721694",""
