,Unnamed: 0,year,bula_h,pgisced97,plh0189,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
784,784,2013,Berlin,Second Stage of Tertiary Education,Disagree,0.52746,140,16262,0.41873,0.62911
785,785,2013,Berlin,Second Stage of Tertiary Education,Disagree completely,0.47254,120,16262,0.39906,0.56004
786,786,2013,Brandenburg,Upper Secondary Level,Agree,0.1769,55,16262,0.13703,0.23154
787,787,2013,Brandenburg,Upper Secondary Level,Disagree,0.46228,173,16262,0.40216,0.52911
788,788,2013,Brandenburg,Upper Secondary Level,Disagree completely,0.36082,135,16262,0.3179,0.40792
789,789,2013,Brandenburg,Second Stage of Tertiary Education,Disagree,0.58694,95,16262,0.4571,0.74844
790,790,2013,Brandenburg,Second Stage of Tertiary Education,Disagree completely,0.41306,91,16262,0.36671,0.47325
791,791,2013,Mecklenburg-Western Pomerania,Upper Secondary Level,Agree,0.15382,33,16262,0.11397,0.20292
792,792,2013,Mecklenburg-Western Pomerania,Upper Secondary Level,Disagree,0.43308,97,16262,0.35382,0.51274
793,793,2013,Mecklenburg-Western Pomerania,Upper Secondary Level,Disagree completely,0.4131,93,16262,0.34257,0.50267
794,794,2013,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Disagree,0.54726,52,16262,0.39723,0.71961
795,795,2013,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Disagree completely,0.45274,51,16262,0.35203,0.60289
796,796,2013,Saxony,Upper Secondary Level,Agree completely,0.04578,36,16262,0.03467,0.05904
797,797,2013,Saxony,Upper Secondary Level,Agree,0.15039,81,16262,0.12328,0.17614
798,798,2013,Saxony,Upper Secondary Level,Disagree,0.42541,294,16262,0.37952,0.47016
799,799,2013,Saxony,Upper Secondary Level,Disagree completely,0.37841,302,16262,0.337,0.41729
800,800,2013,Saxony,First Stage of Tertiary Education,Disagree,0.52653,51,16262,0.35952,0.68943
801,801,2013,Saxony,First Stage of Tertiary Education,Disagree completely,0.47347,47,16262,0.35252,0.63101
802,802,2013,Saxony,Second Stage of Tertiary Education,Agree,0.15387,36,16262,0.11099,0.19757
803,803,2013,Saxony,Second Stage of Tertiary Education,Disagree,0.49331,154,16262,0.42064,0.56894
804,804,2013,Saxony,Second Stage of Tertiary Education,Disagree completely,0.35282,157,16262,0.30225,0.4095
805,805,2013,Saxony-Anhalt,Upper Secondary Level,Agree,0.1587,55,16262,0.12511,0.19377
806,806,2013,Saxony-Anhalt,Upper Secondary Level,Disagree,0.44446,156,16262,0.3817,0.51207
807,807,2013,Saxony-Anhalt,Upper Secondary Level,Disagree completely,0.39684,161,16262,0.34614,0.44823
808,808,2013,Saxony-Anhalt,First Stage of Tertiary Education,Disagree completely,1.0,31,16262,0.6303,1.55372
809,809,2013,Saxony-Anhalt,Second Stage of Tertiary Education,Disagree,0.57717,93,16262,0.47597,0.68435
810,810,2013,Saxony-Anhalt,Second Stage of Tertiary Education,Disagree completely,0.42283,76,16262,0.36455,0.49858
811,811,2013,Thuringa,Upper Secondary Level,Agree,0.17228,75,16262,0.14137,0.21506
812,812,2013,Thuringa,Upper Secondary Level,Disagree,0.41093,175,16262,0.35553,0.47493
813,813,2013,Thuringa,Upper Secondary Level,Disagree completely,0.41679,198,16262,0.3744,0.4674
814,814,2013,Thuringa,First Stage of Tertiary Education,Disagree,1.0,31,16262,0.69148,1.46955
815,815,2013,Thuringa,Second Stage of Tertiary Education,Disagree,0.47421,70,16262,0.36856,0.56988
816,816,2013,Thuringa,Second Stage of Tertiary Education,Disagree completely,0.52579,83,16262,0.42455,0.65938
817,817,2018,Schleswig-Holstein,Lower Secondary Level,Disagree,0.49023,38,22400,0.31606,0.66657
818,818,2018,Schleswig-Holstein,Lower Secondary Level,Disagree completely,0.50977,47,22400,0.34344,0.69668
819,819,2018,Schleswig-Holstein,Upper Secondary Level,Agree,0.1004,44,22400,0.07614,0.13029
820,820,2018,Schleswig-Holstein,Upper Secondary Level,Disagree,0.5214,179,22400,0.44664,0.59622
821,821,2018,Schleswig-Holstein,Upper Secondary Level,Disagree completely,0.37819,182,22400,0.32608,0.43328
822,822,2018,Schleswig-Holstein,Post-secondary Non-tertiary Level,Disagree,1.0,38,22400,0.70249,1.35017
823,823,2018,Schleswig-Holstein,Second Stage of Tertiary Education,Disagree,0.52199,80,22400,0.40235,0.66058
824,824,2018,Schleswig-Holstein,Second Stage of Tertiary Education,Disagree completely,0.47801,89,22400,0.38471,0.59772
825,825,2018,Hamburg,Upper Secondary Level,Disagree,0.45827,58,22400,0.33682,0.61219
826,826,2018,Hamburg,Upper Secondary Level,Disagree completely,0.54173,84,22400,0.40771,0.71307
827,827,2018,Hamburg,Second Stage of Tertiary Education,Disagree,0.35117,60,22400,0.24473,0.46922
828,828,2018,Hamburg,Second Stage of Tertiary Education,Disagree completely,0.64883,91,22400,0.52052,0.79302
829,829,2018,Lower Saxony,Lower Secondary Level,Agree,0.23186,58,22400,0.17346,0.3219
830,830,2018,Lower Saxony,Lower Secondary Level,Disagree,0.39193,116,22400,0.31656,0.46548
831,831,2018,Lower Saxony,Lower Secondary Level,Disagree completely,0.3762,139,22400,0.3211,0.43601
832,832,2018,Lower Saxony,Upper Secondary Level,Agree completely,0.05665,60,22400,0.04349,0.06959
833,833,2018,Lower Saxony,Upper Secondary Level,Agree,0.10054,125,22400,0.08287,0.11841
834,834,2018,Lower Saxony,Upper Secondary Level,Disagree,0.41932,463,22400,0.36986,0.46262
835,835,2018,Lower Saxony,Upper Secondary Level,Disagree completely,0.4235,493,22400,0.38688,0.46864
836,836,2018,Lower Saxony,Post-secondary Non-tertiary Level,Disagree,0.45137,92,22400,0.35769,0.54647
837,837,2018,Lower Saxony,Post-secondary Non-tertiary Level,Disagree completely,0.54863,90,22400,0.42417,0.68544
838,838,2018,Lower Saxony,First Stage of Tertiary Education,Disagree,0.42005,45,22400,0.30936,0.52453
839,839,2018,Lower Saxony,First Stage of Tertiary Education,Disagree completely,0.57995,54,22400,0.43242,0.75642
840,840,2018,Lower Saxony,Second Stage of Tertiary Education,Agree,0.12839,54,22400,0.09706,0.16183
841,841,2018,Lower Saxony,Second Stage of Tertiary Education,Disagree,0.4382,215,22400,0.35729,0.52439
842,842,2018,Lower Saxony,Second Stage of Tertiary Education,Disagree completely,0.43341,246,22400,0.36864,0.51043
843,843,2018,Bremen,Upper Secondary Level,Disagree,0.50516,32,22400,0.30222,0.74943
844,844,2018,Bremen,Upper Secondary Level,Disagree completely,0.49484,33,22400,0.33209,0.67186
845,845,2018,North Rhine-Westphalia,Pre-primary Level,Disagree,0.58184,48,22400,0.37,0.94673
846,846,2018,North Rhine-Westphalia,Pre-primary Level,Disagree completely,0.41816,34,22400,0.25014,0.57938
847,847,2018,North Rhine-Westphalia,Primary Level,Agree,0.3066,37,22400,0.1987,0.42783
848,848,2018,North Rhine-Westphalia,Primary Level,Disagree,0.33717,40,22400,0.25328,0.44616
849,849,2018,North Rhine-Westphalia,Primary Level,Disagree completely,0.35624,54,22400,0.25726,0.48246
850,850,2018,North Rhine-Westphalia,Lower Secondary Level,Agree completely,0.10656,48,22400,0.06241,0.14631
851,851,2018,North Rhine-Westphalia,Lower Secondary Level,Agree,0.19166,115,22400,0.1469,0.23625
852,852,2018,North Rhine-Westphalia,Lower Secondary Level,Disagree,0.28835,210,22400,0.2484,0.33734
853,853,2018,North Rhine-Westphalia,Lower Secondary Level,Disagree completely,0.41344,279,22400,0.35973,0.47357
854,854,2018,North Rhine-Westphalia,Upper Secondary Level,Agree completely,0.0621,130,22400,0.05341,0.07246
855,855,2018,North Rhine-Westphalia,Upper Secondary Level,Agree,0.14477,300,22400,0.12999,0.16396
856,856,2018,North Rhine-Westphalia,Upper Secondary Level,Disagree,0.34375,805,22400,0.31659,0.36753
857,857,2018,North Rhine-Westphalia,Upper Secondary Level,Disagree completely,0.44938,1047,22400,0.42231,0.47814
858,858,2018,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Agree completely,0.0553,39,22400,0.03356,0.08133
859,859,2018,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Agree,0.13739,72,22400,0.09827,0.19292
860,860,2018,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Disagree,0.4032,221,22400,0.34187,0.45343
861,861,2018,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Disagree completely,0.4041,277,22400,0.34705,0.472
862,862,2018,North Rhine-Westphalia,First Stage of Tertiary Education,Agree,0.14962,35,22400,0.10458,0.18973
863,863,2018,North Rhine-Westphalia,First Stage of Tertiary Education,Disagree,0.44086,97,22400,0.34764,0.53938
864,864,2018,North Rhine-Westphalia,First Stage of Tertiary Education,Disagree completely,0.40952,112,22400,0.34253,0.48597
865,865,2018,North Rhine-Westphalia,Second Stage of Tertiary Education,Agree completely,0.03915,48,22400,0.02497,0.05175
866,866,2018,North Rhine-Westphalia,Second Stage of Tertiary Education,Agree,0.1104,120,22400,0.08868,0.13934
867,867,2018,North Rhine-Westphalia,Second Stage of Tertiary Education,Disagree,0.40231,447,22400,0.35987,0.4519
868,868,2018,North Rhine-Westphalia,Second Stage of Tertiary Education,Disagree completely,0.44814,557,22400,0.40186,0.50304
869,869,2018,Hesse,Lower Secondary Level,Agree,0.19146,33,22400,0.12406,0.27158
870,870,2018,Hesse,Lower Secondary Level,Disagree,0.4604,70,22400,0.33767,0.62357
871,871,2018,Hesse,Lower Secondary Level,Disagree completely,0.34814,72,22400,0.27427,0.42247
872,872,2018,Hesse,Upper Secondary Level,Agree completely,0.047,35,22400,0.0354,0.06252
873,873,2018,Hesse,Upper Secondary Level,Agree,0.20598,110,22400,0.16979,0.25256
874,874,2018,Hesse,Upper Secondary Level,Disagree,0.3573,251,22400,0.31234,0.41475
875,875,2018,Hesse,Upper Secondary Level,Disagree completely,0.38971,298,22400,0.33965,0.44253
876,876,2018,Hesse,Post-secondary Non-tertiary Level,Disagree,0.49453,54,22400,0.33614,0.69763
877,877,2018,Hesse,Post-secondary Non-tertiary Level,Disagree completely,0.50547,65,22400,0.38174,0.63575
878,878,2018,Hesse,First Stage of Tertiary Education,Disagree,0.39824,32,22400,0.28347,0.51869
879,879,2018,Hesse,First Stage of Tertiary Education,Disagree completely,0.60176,35,22400,0.4037,0.82783
880,880,2018,Hesse,Second Stage of Tertiary Education,Agree,0.12563,47,22400,0.08605,0.16835
881,881,2018,Hesse,Second Stage of Tertiary Education,Disagree,0.42919,183,22400,0.35912,0.50775
882,882,2018,Hesse,Second Stage of Tertiary Education,Disagree completely,0.44518,236,22400,0.39404,0.5031
883,883,2018,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Agree,0.20597,43,22400,0.14702,0.26956
884,884,2018,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Disagree,0.3868,84,22400,0.29069,0.49648
885,885,2018,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Disagree completely,0.40723,86,22400,0.32427,0.51719
886,886,2018,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Agree completely,0.03572,32,22400,0.02501,0.04821
887,887,2018,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Agree,0.13443,90,22400,0.10808,0.16729
888,888,2018,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Disagree,0.46669,265,22400,0.40777,0.52266
889,889,2018,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Disagree completely,0.36316,281,22400,0.31947,0.40452
890,890,2018,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Disagree,0.49628,50,22400,0.33539,0.67908
891,891,2018,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Disagree completely,0.50372,44,22400,0.42188,0.60661
892,892,2018,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Disagree completely,1.0,43,22400,0.72874,1.28124
893,893,2018,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Disagree,0.52835,111,22400,0.42235,0.65818
894,894,2018,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Disagree completely,0.47165,126,22400,0.40195,0.56801
895,895,2018,Baden-Wuerttemberg,Lower Secondary Level,Agree,0.1932,47,22400,0.14354,0.24553
896,896,2018,Baden-Wuerttemberg,Lower Secondary Level,Disagree,0.35643,83,22400,0.29194,0.42841
897,897,2018,Baden-Wuerttemberg,Lower Secondary Level,Disagree completely,0.45037,121,22400,0.3787,0.53081
898,898,2018,Baden-Wuerttemberg,Upper Secondary Level,Agree completely,0.05026,47,22400,0.04085,0.06106
899,899,2018,Baden-Wuerttemberg,Upper Secondary Level,Agree,0.13865,136,22400,0.11755,0.16715
900,900,2018,Baden-Wuerttemberg,Upper Secondary Level,Disagree,0.39527,439,22400,0.35669,0.43592
901,901,2018,Baden-Wuerttemberg,Upper Secondary Level,Disagree completely,0.41582,539,22400,0.38148,0.45341
902,902,2018,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Agree,0.13265,33,22400,0.07727,0.21624
903,903,2018,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Disagree,0.38723,85,22400,0.3054,0.48541
904,904,2018,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Disagree completely,0.48012,103,22400,0.39301,0.58102
905,905,2018,Baden-Wuerttemberg,First Stage of Tertiary Education,Disagree,0.54948,78,22400,0.41857,0.68448
906,906,2018,Baden-Wuerttemberg,First Stage of Tertiary Education,Disagree completely,0.45052,60,22400,0.32594,0.59013
907,907,2018,Baden-Wuerttemberg,Second Stage of Tertiary Education,Agree completely,0.05388,33,22400,0.03663,0.07009
908,908,2018,Baden-Wuerttemberg,Second Stage of Tertiary Education,Agree,0.0969,76,22400,0.07283,0.12424
909,909,2018,Baden-Wuerttemberg,Second Stage of Tertiary Education,Disagree,0.33952,282,22400,0.29436,0.38432
910,910,2018,Baden-Wuerttemberg,Second Stage of Tertiary Education,Disagree completely,0.5097,420,22400,0.45973,0.55988
911,911,2018,Bavaria,Lower Secondary Level,Agree,0.20806,69,22400,0.14808,0.26188
912,912,2018,Bavaria,Lower Secondary Level,Disagree,0.38381,141,22400,0.307,0.45753
913,913,2018,Bavaria,Lower Secondary Level,Disagree completely,0.40813,158,22400,0.34463,0.50086
914,914,2018,Bavaria,Upper Secondary Level,Agree completely,0.05816,102,22400,0.0494,0.0686
915,915,2018,Bavaria,Upper Secondary Level,Agree,0.12558,227,22400,0.11023,0.14608
916,916,2018,Bavaria,Upper Secondary Level,Disagree,0.37084,688,22400,0.33486,0.40316
917,917,2018,Bavaria,Upper Secondary Level,Disagree completely,0.44542,876,22400,0.41163,0.48552
918,918,2018,Bavaria,Post-secondary Non-tertiary Level,Agree,0.10526,32,22400,0.05383,0.16106
919,919,2018,Bavaria,Post-secondary Non-tertiary Level,Disagree,0.51527,111,22400,0.39059,0.62961
920,920,2018,Bavaria,Post-secondary Non-tertiary Level,Disagree completely,0.37948,123,22400,0.31261,0.44181
921,921,2018,Bavaria,First Stage of Tertiary Education,Agree,0.09368,31,22400,0.06164,0.13028
922,922,2018,Bavaria,First Stage of Tertiary Education,Disagree,0.37255,89,22400,0.27402,0.48798
923,923,2018,Bavaria,First Stage of Tertiary Education,Disagree completely,0.53377,125,22400,0.4369,0.66844
924,924,2018,Bavaria,Second Stage of Tertiary Education,Agree completely,0.01963,34,22400,0.0123,0.02955
925,925,2018,Bavaria,Second Stage of Tertiary Education,Agree,0.13017,116,22400,0.10468,0.15871
926,926,2018,Bavaria,Second Stage of Tertiary Education,Disagree,0.36533,357,22400,0.32562,0.4125
927,927,2018,Bavaria,Second Stage of Tertiary Education,Disagree completely,0.48487,477,22400,0.43026,0.55148
928,928,2018,Berlin,Upper Secondary Level,Agree,0.25706,73,22400,0.211,0.29809
929,929,2018,Berlin,Upper Secondary Level,Disagree,0.35618,115,22400,0.30053,0.42096
930,930,2018,Berlin,Upper Secondary Level,Disagree completely,0.38676,136,22400,0.32519,0.45001
931,931,2018,Berlin,Second Stage of Tertiary Education,Agree,0.12187,50,22400,0.09514,0.15385
932,932,2018,Berlin,Second Stage of Tertiary Education,Disagree,0.41515,159,22400,0.33776,0.48483
933,933,2018,Berlin,Second Stage of Tertiary Education,Disagree completely,0.46298,196,22400,0.39395,0.53289
934,934,2018,Brandenburg,Lower Secondary Level,Disagree completely,1.0,32,22400,0.66708,1.4237
935,935,2018,Brandenburg,Upper Secondary Level,Agree,0.11664,65,22400,0.09024,0.15228
936,936,2018,Brandenburg,Upper Secondary Level,Disagree,0.39297,181,22400,0.33897,0.47913
937,937,2018,Brandenburg,Upper Secondary Level,Disagree completely,0.4904,237,22400,0.42386,0.55203
938,938,2018,Brandenburg,Post-secondary Non-tertiary Level,Disagree completely,1.0,38,22400,0.56169,1.45869
939,939,2018,Brandenburg,First Stage of Tertiary Education,Disagree completely,1.0,37,22400,0.7341,1.29458
940,940,2018,Brandenburg,Second Stage of Tertiary Education,Agree,0.16723,33,22400,0.10906,0.23063
941,941,2018,Brandenburg,Second Stage of Tertiary Education,Disagree,0.47884,97,22400,0.36508,0.64045
942,942,2018,Brandenburg,Second Stage of Tertiary Education,Disagree completely,0.35393,99,22400,0.28869,0.4223
943,943,2018,Mecklenburg-Western Pomerania,Upper Secondary Level,Agree,0.1875,45,22400,0.1324,0.24256
944,944,2018,Mecklenburg-Western Pomerania,Upper Secondary Level,Disagree,0.3891,95,22400,0.29496,0.49549
945,945,2018,Mecklenburg-Western Pomerania,Upper Secondary Level,Disagree completely,0.4234,144,22400,0.34273,0.52577
946,946,2018,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Disagree,0.35551,48,22400,0.25698,0.46593
947,947,2018,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Disagree completely,0.64449,83,22400,0.54443,0.76548
948,948,2018,Saxony,Lower Secondary Level,Disagree,0.44404,37,22400,0.31208,0.58244
949,949,2018,Saxony,Lower Secondary Level,Disagree completely,0.55596,44,22400,0.42434,0.74432
950,950,2018,Saxony,Upper Secondary Level,Agree completely,0.06178,33,22400,0.04387,0.08211
951,951,2018,Saxony,Upper Secondary Level,Agree,0.13766,103,22400,0.10871,0.16642
952,952,2018,Saxony,Upper Secondary Level,Disagree,0.40812,310,22400,0.36179,0.46654
953,953,2018,Saxony,Upper Secondary Level,Disagree completely,0.39244,379,22400,0.34761,0.43696
954,954,2018,Saxony,Post-secondary Non-tertiary Level,Disagree,0.65209,35,22400,0.46349,0.93008
955,955,2018,Saxony,Post-secondary Non-tertiary Level,Disagree completely,0.34791,36,22400,0.25047,0.44041
956,956,2018,Saxony,First Stage of Tertiary Education,Disagree,0.45381,55,22400,0.29689,0.61061
957,957,2018,Saxony,First Stage of Tertiary Education,Disagree completely,0.54619,45,22400,0.36874,0.77847
958,958,2018,Saxony,Second Stage of Tertiary Education,Agree,0.1641,50,22400,0.13005,0.20207
959,959,2018,Saxony,Second Stage of Tertiary Education,Disagree,0.52726,183,22400,0.44823,0.61732
960,960,2018,Saxony,Second Stage of Tertiary Education,Disagree completely,0.30864,168,22400,0.27652,0.34957
961,961,2018,Saxony-Anhalt,Upper Secondary Level,Agree completely,0.06228,31,22400,0.03814,0.08671
962,962,2018,Saxony-Anhalt,Upper Secondary Level,Agree,0.11915,66,22400,0.10006,0.14457
963,963,2018,Saxony-Anhalt,Upper Secondary Level,Disagree,0.46585,197,22400,0.40235,0.53491
964,964,2018,Saxony-Anhalt,Upper Secondary Level,Disagree completely,0.35273,174,22400,0.29234,0.42559
965,965,2018,Saxony-Anhalt,Second Stage of Tertiary Education,Agree,0.23511,33,22400,0.13203,0.37957
966,966,2018,Saxony-Anhalt,Second Stage of Tertiary Education,Disagree,0.36552,79,22400,0.27801,0.44321
967,967,2018,Saxony-Anhalt,Second Stage of Tertiary Education,Disagree completely,0.39937,95,22400,0.34399,0.45742
968,968,2018,Thuringa,Upper Secondary Level,Agree completely,0.10612,42,22400,0.0754,0.13316
969,969,2018,Thuringa,Upper Secondary Level,Agree,0.1433,79,22400,0.11245,0.18139
970,970,2018,Thuringa,Upper Secondary Level,Disagree,0.35,181,22400,0.29634,0.41163
971,971,2018,Thuringa,Upper Secondary Level,Disagree completely,0.40058,219,22400,0.35026,0.45586
972,972,2018,Thuringa,Second Stage of Tertiary Education,Disagree,0.43623,79,22400,0.35563,0.52102
973,973,2018,Thuringa,Second Stage of Tertiary Education,Disagree completely,0.56377,93,22400,0.44144,0.71988
