"plh0042","year","quintil_oecd","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Einige Sorgen","2019","1 Einkommensschwächstes Quintil","Städtischer Raum","147","0.220406383889615","0.184846604231028","0.255966163548202"
"Einige Sorgen","2019","2","Ländlicher Raum","185","0.290317127450861","0.253408447235733","0.327225807665989"
"Einige Sorgen","2019","2","Städtischer Raum","277","0.285745528415224","0.257062972681829","0.314428084148619"
"Einige Sorgen","2019","3","Ländlicher Raum","246","0.275349317220609","0.245769029581945","0.304929604859274"
"Einige Sorgen","2019","3","Städtischer Raum","366","0.295803444108942","0.271144827523291","0.320462060694593"
"Einige Sorgen","2019","4","Ländlicher Raum","426","0.258510204542723","0.237385163867446","0.279635245218"
"Einige Sorgen","2019","4","Städtischer Raum","643","0.260214521081595","0.243343274105864","0.277085768057326"
"Einige Sorgen","2019","5 Einkommensstärkstes Quintil","Ländlicher Raum","508","0.234960055766941","0.21809596916869","0.251824142365191"
"Einige Sorgen","2019","5 Einkommensstärkstes Quintil","Städtischer Raum","1095","0.205498968244029","0.195004672901565","0.215993263586493"
"Grosse Sorgen","2019","1 Einkommensschwächstes Quintil","Ländlicher Raum","72","0.292003467056633","0.244163274049716","0.339843660063549"
"Grosse Sorgen","2019","1 Einkommensschwächstes Quintil","Städtischer Raum","61","0.0901458898404372","0.0655777833891692","0.114713996291705"
"Grosse Sorgen","2019","2","Ländlicher Raum","72","0.144645337166232","0.116044064551576","0.173246609780888"
"Grosse Sorgen","2019","2","Städtischer Raum","98","0.0989892861614646","0.0800283090265494","0.11795026329638"
"Grosse Sorgen","2019","3","Ländlicher Raum","81","0.0938556189785999","0.0745437245813782","0.113167513375822"
"Grosse Sorgen","2019","3","Städtischer Raum","111","0.0956862680047239","0.0797933179932578","0.11157921801619"
"Grosse Sorgen","2019","4","Ländlicher Raum","104","0.0615540345652432","0.0499572118841963","0.07315085724629"
"Grosse Sorgen","2019","4","Städtischer Raum","146","0.063583657346417","0.0542007859803581","0.072966528712476"
"Grosse Sorgen","2019","5 Einkommensstärkstes Quintil","Ländlicher Raum","76","0.0426669158526742","0.0346279365709733","0.0507058951343751"
"Grosse Sorgen","2019","5 Einkommensstärkstes Quintil","Städtischer Raum","176","0.0324726467205388","0.0278691090993788","0.0370761843416988"
"Keine Sorgen","2019","1 Einkommensschwächstes Quintil","Ländlicher Raum","164","0.457938251315228","0.405516539907372","0.510359962723085"
"Keine Sorgen","2019","1 Einkommensschwächstes Quintil","Städtischer Raum","314","0.689447726269948","0.649753177630587","0.729142274909308"
"Keine Sorgen","2019","2","Ländlicher Raum","324","0.565037535382908","0.524726443230283","0.605348627535532"
"Keine Sorgen","2019","2","Städtischer Raum","578","0.615265185423311","0.58437549505548","0.646154875791143"
"Keine Sorgen","2019","3","Ländlicher Raum","549","0.630795063800791","0.598837480441044","0.662752647160537"
"Keine Sorgen","2019","3","Städtischer Raum","839","0.608510287886334","0.582140035533873","0.634880540238795"
"Keine Sorgen","2019","4","Ländlicher Raum","1120","0.679935760892034","0.657426634643086","0.702444887140982"
"Keine Sorgen","2019","4","Städtischer Raum","1809","0.676201821571988","0.658208808874033","0.694194834269942"
"Keine Sorgen","2019","5 Einkommensstärkstes Quintil","Ländlicher Raum","1844","0.722373028380385","0.704560099301987","0.740185957458784"
"Keine Sorgen","2019","5 Einkommensstärkstes Quintil","Städtischer Raum","4424","0.762028385035432","0.750968531385871","0.773088238684994"
"Einige Sorgen","2020","1 Einkommensschwächstes Quintil","Ländlicher Raum","97","0.223097826422709","0.176827907946984","0.269367744898434"
"Einige Sorgen","2020","1 Einkommensschwächstes Quintil","Städtischer Raum","183","0.267541216942867","0.230612391323824","0.30447004256191"
"Einige Sorgen","2020","2","Ländlicher Raum","188","0.285525555595803","0.248956383746737","0.322094727444869"
"Einige Sorgen","2020","2","Städtischer Raum","284","0.300586658182937","0.272182438780531","0.328990877585343"
"Einige Sorgen","2020","3","Ländlicher Raum","207","0.283307382611197","0.250731226855938","0.315883538366456"
"Einige Sorgen","2020","3","Städtischer Raum","355","0.282922861470844","0.257740925872933","0.308104797068756"
"Einige Sorgen","2020","4","Ländlicher Raum","409","0.233513064377727","0.213031336854455","0.253994791900999"
"Einige Sorgen","2020","4","Städtischer Raum","772","0.278601748173342","0.261966646838785","0.295236849507899"
"Einige Sorgen","2020","5 Einkommensstärkstes Quintil","Ländlicher Raum","506","0.2297610338743","0.213130427557467","0.246391640191133"
"Einige Sorgen","2020","5 Einkommensstärkstes Quintil","Städtischer Raum","1258","0.210642284254485","0.200223393938275","0.221061174570694"
"Grosse Sorgen","2020","1 Einkommensschwächstes Quintil","Ländlicher Raum","34","0.0940805038735614","0.0616344027849783","0.126526604962144"
"Grosse Sorgen","2020","1 Einkommensschwächstes Quintil","Städtischer Raum","64","0.0937693002501312","0.0694512766888503","0.118087323811412"
"Grosse Sorgen","2020","2","Ländlicher Raum","60","0.105869686441004","0.0809590108561299","0.130780362025877"
"Grosse Sorgen","2020","2","Städtischer Raum","119","0.0941102730560457","0.0760224110382055","0.112198135073886"
"Grosse Sorgen","2020","3","Ländlicher Raum","68","0.10603480539083","0.0837766613529091","0.128292949428751"
"Grosse Sorgen","2020","3","Städtischer Raum","116","0.0982289883872038","0.0815894941939918","0.114868482580416"
"Grosse Sorgen","2020","4","Ländlicher Raum","104","0.0587943386681962","0.0474057833810833","0.0701828939553091"
"Grosse Sorgen","2020","4","Städtischer Raum","217","0.0661204439538667","0.0568998413705165","0.0753410465372169"
"Grosse Sorgen","2020","5 Einkommensstärkstes Quintil","Ländlicher Raum","97","0.0344046304396543","0.027199145951442","0.0416101149278665"
"Grosse Sorgen","2020","5 Einkommensstärkstes Quintil","Städtischer Raum","264","0.0510250368498625","0.0454025195576853","0.0566475541420398"
"Keine Sorgen","2020","1 Einkommensschwächstes Quintil","Ländlicher Raum","180","0.68282166970373","0.631099909267689","0.734543430139771"
"Keine Sorgen","2020","1 Einkommensschwächstes Quintil","Städtischer Raum","305","0.638689482807001","0.598615386621956","0.678763578992047"
"Keine Sorgen","2020","2","Ländlicher Raum","338","0.608604757963194","0.569088598838434","0.648120917087954"
"Keine Sorgen","2020","2","Städtischer Raum","598","0.605303068761017","0.575023522357386","0.635582615164649"
"Keine Sorgen","2020","3","Ländlicher Raum","460","0.610657811997973","0.575407001026733","0.645908622969213"
"Keine Sorgen","2020","3","Städtischer Raum","758","0.618848150141952","0.591695438088991","0.646000862194912"
"Keine Sorgen","2020","4","Ländlicher Raum","1126","0.707692596954077","0.685673431855916","0.729711762052238"
"Keine Sorgen","2020","4","Städtischer Raum","1801","0.655277807872792","0.637642081950114","0.672913533795469"
"Keine Sorgen","2020","5 Einkommensstärkstes Quintil","Ländlicher Raum","1855","0.735834335686046","0.718404818358079","0.753263853014012"
"Keine Sorgen","2020","5 Einkommensstärkstes Quintil","Städtischer Raum","4362","0.738332678895653","0.727101830919794","0.749563526871512"
