year,hhtyp,quintil_oecd_hh,hgeqpter,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,Other Combinations,1st Quintile,No,0.30179,39,128,0.22196,0.38163
2013,Other Combinations,2nd Quintile,Yes,0.78484,68,68,0.68644,0.88324
2013,Other Combinations,3rd Quintile,Yes,0.77352,45,45,0.64984,0.89719
2013,Other Combinations,4th Quintile,Yes,0.72062,39,39,0.57796,0.86329
2014,Single-person household,1st Quintile,Yes,0.62159,616,1032,0.59199,0.65119
2014,Single-person household,1st Quintile,No,0.37461,416,1032,0.34506,0.40415
2014,Single-person household,2nd Quintile,Yes,0.70958,520,730,0.67663,0.74254
2014,Single-person household,2nd Quintile,No,0.28823,210,730,0.25535,0.32111
2014,Single-person household,3rd Quintile,Yes,0.76511,485,651,0.73252,0.79771
2014,Single-person household,3rd Quintile,No,0.23489,166,651,0.20229,0.26748
2014,Single-person household,4th Quintile,Yes,0.78701,451,581,0.75368,0.82033
2014,Single-person household,4th Quintile,No,0.21299,130,581,0.17967,0.24632
2014,Single-person household,5th Quintile,Yes,0.84219,481,565,0.81210,0.87227
2014,Single-person household,5th Quintile,No,0.15781,84,565,0.12773,0.18790
2014,Couple without children,1st Quintile,Yes,0.71690,356,493,0.67709,0.75671
2014,Couple without children,1st Quintile,No,0.28310,137,493,0.24329,0.32291
2014,Couple without children,2nd Quintile,Yes,0.79389,590,748,0.76489,0.82290
2014,Couple without children,2nd Quintile,No,0.20611,158,748,0.17710,0.23511
2014,Couple without children,3rd Quintile,Yes,0.86717,704,840,0.84420,0.89013
2014,Couple without children,3rd Quintile,No,0.13283,136,840,0.10987,0.15580
2014,Couple without children,4th Quintile,Yes,0.89790,819,933,0.87846,0.91734
2014,Couple without children,4th Quintile,No,0.10210,114,933,0.08266,0.12154
2014,Couple without children,5th Quintile,Yes,0.95285,1254,1347,0.94153,0.96417
2014,Couple without children,5th Quintile,No,0.04715,93,1347,0.03583,0.05847
2014,Single parent,1st Quintile,Yes,0.73194,602,809,0.70140,0.76248
2014,Single parent,1st Quintile,No,0.26806,207,809,0.23752,0.29860
2014,Single parent,2nd Quintile,Yes,0.76006,347,441,0.72016,0.79996
2014,Single parent,2nd Quintile,No,0.23994,94,441,0.20004,0.27984
2014,Single parent,3rd Quintile,Yes,0.81330,254,307,0.76964,0.85696
2014,Single parent,3rd Quintile,No,0.18670,53,307,0.14304,0.23036
2014,Single parent,4th Quintile,Yes,0.87976,148,148,0.82718,0.93233
2014,Single parent,5th Quintile,Yes,0.84258,75,75,0.75960,0.92556
2014,Couple with children,1st Quintile,Yes,0.77393,795,1011,0.74813,0.79973
2014,Couple with children,1st Quintile,No,0.22607,216,1011,0.20027,0.25187
2014,Couple with children,2nd Quintile,Yes,0.83496,1070,1292,0.81471,0.85521
2014,Couple with children,2nd Quintile,No,0.16504,222,1292,0.14479,0.18529
2014,Couple with children,3rd Quintile,Yes,0.88206,1078,1232,0.86405,0.90008
2014,Couple with children,3rd Quintile,No,0.11794,154,1232,0.09992,0.13595
2014,Couple with children,4th Quintile,Yes,0.91126,1077,1177,0.89501,0.92751
2014,Couple with children,4th Quintile,No,0.08874,100,1177,0.07249,0.10499
2014,Couple with children,5th Quintile,Yes,0.94485,941,988,0.93060,0.95909
2014,Couple with children,5th Quintile,No,0.05515,47,988,0.04091,0.06940
2014,Other Combinations,1st Quintile,Yes,0.73405,55,55,0.61620,0.85190
2014,Other Combinations,2nd Quintile,Yes,0.70772,58,58,0.58965,0.82579
2014,Other Combinations,3rd Quintile,Yes,0.87484,37,37,0.76675,0.98293
2014,Other Combinations,4th Quintile,Yes,0.72729,32,32,0.57051,0.88406
2015,Single-person household,1st Quintile,Yes,0.57885,592,1048,0.54894,0.60875
2015,Single-person household,1st Quintile,No,0.42090,456,1048,0.39100,0.45081
2015,Single-person household,2nd Quintile,Yes,0.70946,557,815,0.67827,0.74065
2015,Single-person household,2nd Quintile,No,0.28992,258,815,0.25875,0.32109
2015,Single-person household,3rd Quintile,Yes,0.81308,504,651,0.78311,0.84305
2015,Single-person household,3rd Quintile,No,0.18399,147,651,0.15421,0.21378
2015,Single-person household,4th Quintile,Yes,0.79227,441,570,0.75894,0.82561
2015,Single-person household,4th Quintile,No,0.20773,129,570,0.17439,0.24106
2015,Single-person household,5th Quintile,Yes,0.85537,460,535,0.82554,0.88520
2015,Single-person household,5th Quintile,No,0.14463,75,535,0.11480,0.17446
2015,Couple without children,1st Quintile,Yes,0.73539,353,504,0.69684,0.77394
2015,Couple without children,1st Quintile,No,0.26461,151,504,0.22606,0.30316
2015,Couple without children,2nd Quintile,Yes,0.83250,624,789,0.80643,0.85858
2015,Couple without children,2nd Quintile,No,0.16750,165,789,0.14142,0.19357
2015,Couple without children,3rd Quintile,Yes,0.88359,679,811,0.86150,0.90568
2015,Couple without children,3rd Quintile,No,0.11370,132,811,0.09184,0.13556
2015,Couple without children,4th Quintile,Yes,0.87980,815,943,0.85903,0.90056
2015,Couple without children,4th Quintile,No,0.12020,128,943,0.09944,0.14097
2015,Couple without children,5th Quintile,Yes,0.93727,1222,1328,0.92422,0.95032
2015,Couple without children,5th Quintile,No,0.06273,106,1328,0.04968,0.07578
2015,Single parent,1st Quintile,Yes,0.70836,538,742,0.67563,0.74108
2015,Single parent,1st Quintile,No,0.29164,204,742,0.25892,0.32437
2015,Single parent,2nd Quintile,Yes,0.74669,330,439,0.70596,0.78742
2015,Single parent,2nd Quintile,No,0.25331,109,439,0.21258,0.29404
2015,Single parent,3rd Quintile,Yes,0.84853,219,265,0.80528,0.89178
2015,Single parent,3rd Quintile,No,0.15147,46,265,0.10822,0.19472
2015,Single parent,4th Quintile,Yes,0.83729,148,148,0.77762,0.89696
2015,Single parent,5th Quintile,Yes,0.88320,78,78,0.81146,0.95494
2015,Couple with children,1st Quintile,Yes,0.76662,842,1124,0.74188,0.79136
2015,Couple with children,1st Quintile,No,0.22748,282,1124,0.20296,0.25199
2015,Couple with children,2nd Quintile,Yes,0.81755,1020,1243,0.79607,0.83903
2015,Couple with children,2nd Quintile,No,0.18245,223,1243,0.16097,0.20393
2015,Couple with children,3rd Quintile,Yes,0.87589,1063,1215,0.85734,0.89444
2015,Couple with children,3rd Quintile,No,0.12411,152,1215,0.10556,0.14266
2015,Couple with children,4th Quintile,Yes,0.92836,1003,1089,0.91304,0.94369
2015,Couple with children,4th Quintile,No,0.07164,86,1089,0.05631,0.08696
2015,Couple with children,5th Quintile,Yes,0.95023,938,986,0.93665,0.96381
2015,Couple with children,5th Quintile,No,0.04977,48,986,0.03619,0.06335
2015,Other Combinations,1st Quintile,Yes,0.81266,65,65,0.71706,0.90825
2015,Other Combinations,2nd Quintile,Yes,0.73540,44,44,0.60356,0.86725
2015,Other Combinations,3rd Quintile,Yes,0.87231,34,34,0.75844,0.98618
2016,Single-person household,1st Quintile,Yes,0.57601,727,1403,0.55014,0.60188
2016,Single-person household,1st Quintile,No,0.42229,676,1403,0.39643,0.44814
2016,Single-person household,2nd Quintile,Yes,0.71572,504,726,0.68288,0.74855
2016,Single-person household,2nd Quintile,No,0.28401,222,726,0.25118,0.31683
2016,Single-person household,3rd Quintile,Yes,0.79119,487,633,0.75950,0.82288
2016,Single-person household,3rd Quintile,No,0.20881,146,633,0.17712,0.24050
2016,Single-person household,4th Quintile,Yes,0.81659,439,554,0.78434,0.84885
2016,Single-person household,4th Quintile,No,0.18341,115,554,0.15115,0.21566
2016,Single-person household,5th Quintile,Yes,0.85931,414,480,0.82817,0.89044
2016,Single-person household,5th Quintile,No,0.14069,66,480,0.10956,0.17183
2016,Couple without children,1st Quintile,Yes,0.74908,345,496,0.71088,0.78727
2016,Couple without children,1st Quintile,No,0.25092,151,496,0.21273,0.28912
2016,Couple without children,2nd Quintile,Yes,0.82026,564,709,0.79198,0.84855
2016,Couple without children,2nd Quintile,No,0.17786,145,709,0.14969,0.20603
2016,Couple without children,3rd Quintile,Yes,0.87343,641,760,0.84978,0.89709
2016,Couple without children,3rd Quintile,No,0.12657,119,760,0.10291,0.15022
2016,Couple without children,4th Quintile,Yes,0.89013,814,928,0.87000,0.91026
2016,Couple without children,4th Quintile,No,0.10987,114,928,0.08974,0.13000
2016,Couple without children,5th Quintile,Yes,0.92633,1169,1264,0.91193,0.94074
2016,Couple without children,5th Quintile,No,0.07367,95,1264,0.05926,0.08807
2016,Single parent,1st Quintile,Yes,0.67505,549,835,0.64327,0.70684
2016,Single parent,1st Quintile,No,0.32484,286,835,0.29305,0.35662
2016,Single parent,2nd Quintile,Yes,0.74707,315,406,0.70473,0.78940
2016,Single parent,2nd Quintile,No,0.25293,91,406,0.21060,0.29527
2016,Single parent,3rd Quintile,Yes,0.83784,185,231,0.79020,0.88547
2016,Single parent,3rd Quintile,No,0.16216,46,231,0.11453,0.20980
2016,Single parent,4th Quintile,Yes,0.86031,131,131,0.80072,0.91991
2016,Single parent,5th Quintile,Yes,0.92774,73,73,0.86793,0.98755
2016,Couple with children,1st Quintile,Yes,0.74076,1407,2140,0.72219,0.75933
2016,Couple with children,1st Quintile,No,0.25920,733,2140,0.24063,0.27777
2016,Couple with children,2nd Quintile,Yes,0.84633,938,1112,0.82513,0.86754
2016,Couple with children,2nd Quintile,No,0.15367,174,1112,0.13246,0.17487
2016,Couple with children,3rd Quintile,Yes,0.87386,921,1057,0.85384,0.89389
2016,Couple with children,3rd Quintile,No,0.12614,136,1057,0.10611,0.14616
2016,Couple with children,4th Quintile,Yes,0.92832,916,993,0.91227,0.94438
2016,Couple with children,4th Quintile,No,0.07168,77,993,0.05562,0.08773
2016,Couple with children,5th Quintile,Yes,0.96991,866,901,0.95875,0.98107
2016,Couple with children,5th Quintile,No,0.03009,35,901,0.01893,0.04125
2016,Multi-generational household,1st Quintile,Yes,0.50682,44,44,0.35739,0.65626
2016,Other Combinations,1st Quintile,Yes,0.70437,140,249,0.64757,0.76116
2016,Other Combinations,1st Quintile,No,0.29563,109,249,0.23884,0.35243
2016,Other Combinations,2nd Quintile,Yes,0.82103,39,39,0.69915,0.94291
2016,Other Combinations,3rd Quintile,Yes,0.88260,31,31,0.76741,0.99779
2017,Single-person household,1st Quintile,Yes,0.58808,803,1560,0.56365,0.61251
2017,Single-person household,1st Quintile,No,0.41192,757,1560,0.38749,0.43635
2017,Single-person household,2nd Quintile,Yes,0.71201,575,839,0.68135,0.74267
2017,Single-person household,2nd Quintile,No,0.28799,264,839,0.25733,0.31865
2017,Single-person household,3rd Quintile,Yes,0.77171,529,710,0.74081,0.80260
2017,Single-person household,3rd Quintile,No,0.22829,181,710,0.19740,0.25919
2017,Single-person household,4th Quintile,Yes,0.80981,486,604,0.77848,0.84113
2017,Single-person household,4th Quintile,No,0.19019,118,604,0.15887,0.22152
2017,Single-person household,5th Quintile,Yes,0.84803,472,561,0.81830,0.87777
2017,Single-person household,5th Quintile,No,0.15197,89,561,0.12223,0.18170
2017,Couple without children,1st Quintile,Yes,0.76085,376,549,0.72514,0.79657
2017,Couple without children,1st Quintile,No,0.23915,173,549,0.20343,0.27486
2017,Couple without children,2nd Quintile,Yes,0.81867,613,765,0.79135,0.84600
2017,Couple without children,2nd Quintile,No,0.18133,152,765,0.15400,0.20865
2017,Couple without children,3rd Quintile,Yes,0.87329,753,890,0.85142,0.89516
2017,Couple without children,3rd Quintile,No,0.12123,137,890,0.09978,0.14269
2017,Couple without children,4th Quintile,Yes,0.88923,944,1074,0.87046,0.90801
2017,Couple without children,4th Quintile,No,0.10917,130,1074,0.09051,0.12783
2017,Couple without children,5th Quintile,Yes,0.94239,1325,1428,0.93030,0.95448
2017,Couple without children,5th Quintile,No,0.05761,103,1428,0.04552,0.06970
2017,Single parent,1st Quintile,Yes,0.67958,571,851,0.64821,0.71095
2017,Single parent,1st Quintile,No,0.31996,280,851,0.28860,0.35131
2017,Single parent,2nd Quintile,Yes,0.75634,304,403,0.71438,0.79831
2017,Single parent,2nd Quintile,No,0.24366,99,403,0.20169,0.28562
2017,Single parent,3rd Quintile,Yes,0.78963,195,235,0.73741,0.84185
2017,Single parent,3rd Quintile,No,0.21037,40,235,0.15815,0.26259
2017,Single parent,4th Quintile,Yes,0.88864,148,148,0.83779,0.93949
2017,Single parent,5th Quintile,Yes,0.92170,87,87,0.86492,0.97848
2017,Couple with children,1st Quintile,Yes,0.74859,1507,2281,0.73078,0.76639
2017,Couple with children,1st Quintile,No,0.25141,774,2281,0.23361,0.26922
2017,Couple with children,2nd Quintile,Yes,0.82654,1003,1241,0.80547,0.84762
2017,Couple with children,2nd Quintile,No,0.17346,238,1241,0.15238,0.19453
2017,Couple with children,3rd Quintile,Yes,0.88886,1074,1204,0.87110,0.90662
2017,Couple with children,3rd Quintile,No,0.11114,130,1204,0.09338,0.12890
2017,Couple with children,4th Quintile,Yes,0.92460,1031,1124,0.90916,0.94005
2017,Couple with children,4th Quintile,No,0.07540,93,1124,0.05995,0.09084
2017,Couple with children,5th Quintile,Yes,0.96015,922,965,0.94780,0.97250
2017,Couple with children,5th Quintile,No,0.03985,43,965,0.02750,0.05220
2017,Multi-generational household,1st Quintile,Yes,0.59301,55,86,0.48857,0.69745
2017,Multi-generational household,1st Quintile,No,0.40699,31,86,0.30255,0.51143
2017,Other Combinations,1st Quintile,Yes,0.74295,186,320,0.69499,0.79090
2017,Other Combinations,1st Quintile,No,0.23531,134,320,0.18876,0.28186
2017,Other Combinations,2nd Quintile,Yes,0.73260,45,45,0.60182,0.86338
2017,Other Combinations,3rd Quintile,Yes,0.93350,34,34,0.84849,1.01851
2017,Other Combinations,4th Quintile,Yes,0.71492,42,42,0.57673,0.85311
2017,Other Combinations,5th Quintile,Yes,0.96119,33,33,0.89426,1.02811
2018,Single-person household,1st Quintile,Yes,0.60116,846,1562,0.57687,0.62545
2018,Single-person household,1st Quintile,No,0.39595,716,1562,0.37169,0.42021
2018,Single-person household,2nd Quintile,Yes,0.72628,627,915,0.69738,0.75519
2018,Single-person household,2nd Quintile,No,0.27357,288,915,0.24467,0.30247
2018,Single-person household,3rd Quintile,Yes,0.78945,534,701,0.75925,0.81965
2018,Single-person household,3rd Quintile,No,0.21055,167,701,0.18035,0.24075
2018,Single-person household,4th Quintile,Yes,0.79072,503,641,0.75920,0.82223
2018,Single-person household,4th Quintile,No,0.20926,138,641,0.17775,0.24078
2018,Single-person household,5th Quintile,Yes,0.85948,474,565,0.83080,0.88816
2018,Single-person household,5th Quintile,No,0.13668,91,565,0.10833,0.16503
2018,Couple without children,1st Quintile,Yes,0.75779,404,573,0.72268,0.79290
2018,Couple without children,1st Quintile,No,0.24110,169,573,0.20605,0.27616
2018,Couple without children,2nd Quintile,Yes,0.84325,632,796,0.81798,0.86852
2018,Couple without children,2nd Quintile,No,0.15532,164,796,0.13014,0.18049
2018,Couple without children,3rd Quintile,Yes,0.87251,737,868,0.85030,0.89471
2018,Couple without children,3rd Quintile,No,0.12434,131,868,0.10238,0.14631
2018,Couple without children,4th Quintile,Yes,0.91295,863,978,0.89527,0.93063
2018,Couple without children,4th Quintile,No,0.08367,115,978,0.06631,0.10104
2018,Couple without children,5th Quintile,Yes,0.93276,1304,1404,0.91965,0.94586
2018,Couple without children,5th Quintile,No,0.06724,100,1404,0.05414,0.08035
2018,Single parent,1st Quintile,Yes,0.67803,535,806,0.64575,0.71031
2018,Single parent,1st Quintile,No,0.31777,271,806,0.28561,0.34994
2018,Single parent,2nd Quintile,Yes,0.72817,318,407,0.68489,0.77145
2018,Single parent,2nd Quintile,No,0.27112,89,407,0.22788,0.31436
2018,Single parent,3rd Quintile,Yes,0.83586,197,246,0.78948,0.88224
2018,Single parent,3rd Quintile,No,0.16414,49,246,0.11776,0.21052
2018,Single parent,4th Quintile,Yes,0.89959,143,143,0.85015,0.94902
2018,Single parent,5th Quintile,Yes,0.89551,72,72,0.82436,0.96666
2018,Couple with children,1st Quintile,Yes,0.76367,1356,1983,0.74496,0.78237
2018,Couple with children,1st Quintile,No,0.22984,627,1983,0.21132,0.24837
2018,Couple with children,2nd Quintile,Yes,0.87049,1027,1232,0.85173,0.88924
2018,Couple with children,2nd Quintile,No,0.12932,205,1232,0.11058,0.14807
2018,Couple with children,3rd Quintile,Yes,0.90639,994,1126,0.88937,0.92341
2018,Couple with children,3rd Quintile,No,0.09357,132,1126,0.07655,0.11059
2018,Couple with children,4th Quintile,Yes,0.90259,967,1058,0.88472,0.92047
2018,Couple with children,4th Quintile,No,0.09738,91,1058,0.07951,0.11526
2018,Couple with children,5th Quintile,Yes,0.95706,871,912,0.94390,0.97023
2018,Couple with children,5th Quintile,No,0.04291,41,912,0.02975,0.05606
2018,Multi-generational household,1st Quintile,Yes,0.83791,54,54,0.73870,0.93713
2018,Other Combinations,1st Quintile,Yes,0.80005,142,217,0.74671,0.85339
2018,Other Combinations,1st Quintile,No,0.19210,75,217,0.13957,0.24464
2018,Other Combinations,2nd Quintile,Yes,0.73631,36,36,0.59033,0.88229
2018,Other Combinations,4th Quintile,Yes,0.93903,33,33,0.85613,1.02193
2019,Single-person household,1st Quintile,Yes,0.54558,732,1332,0.51883,0.57233
2019,Single-person household,1st Quintile,No,0.31676,600,1332,0.29177,0.34175
2019,Single-person household,2nd Quintile,Yes,0.66055,514,719,0.62592,0.69519
2019,Single-person household,2nd Quintile,No,0.26021,205,719,0.22812,0.29231
2019,Single-person household,3rd Quintile,Yes,0.72762,463,597,0.69188,0.76336
2019,Single-person household,3rd Quintile,No,0.18595,134,597,0.15472,0.21719
2019,Single-person household,4th Quintile,Yes,0.78256,460,561,0.74840,0.81673
2019,Single-person household,4th Quintile,No,0.15238,101,561,0.12261,0.18215
2019,Single-person household,5th Quintile,Yes,0.77079,411,476,0.73299,0.80859
2019,Single-person household,5th Quintile,No,0.11403,65,476,0.08544,0.14261
2019,Couple without children,1st Quintile,Yes,0.66038,307,445,0.61632,0.70443
2019,Couple without children,1st Quintile,No,0.22703,138,445,0.18807,0.26600
2019,Couple without children,2nd Quintile,Yes,0.76361,563,695,0.73200,0.79522
2019,Couple without children,2nd Quintile,No,0.14613,132,695,0.11985,0.17241
2019,Couple without children,3rd Quintile,Yes,0.82441,628,730,0.79679,0.85203
2019,Couple without children,3rd Quintile,No,0.09631,102,730,0.07489,0.11773
2019,Couple without children,4th Quintile,Yes,0.81528,758,855,0.78925,0.84130
2019,Couple without children,4th Quintile,No,0.09555,97,855,0.07583,0.11527
2019,Couple without children,5th Quintile,Yes,0.82493,1127,1216,0.80357,0.84630
2019,Couple without children,5th Quintile,No,0.06126,89,1216,0.04777,0.07474
2019,Single parent,1st Quintile,Yes,0.60348,433,644,0.56567,0.64129
2019,Single parent,1st Quintile,No,0.28244,211,644,0.24765,0.31724
2019,Single parent,2nd Quintile,Yes,0.69267,278,350,0.64426,0.74108
2019,Single parent,2nd Quintile,No,0.23094,72,350,0.18673,0.27516
2019,Single parent,3rd Quintile,Yes,0.77464,181,216,0.71879,0.83049
2019,Single parent,3rd Quintile,No,0.13055,35,216,0.08551,0.17558
2019,Single parent,4th Quintile,Yes,0.81684,123,123,0.74820,0.88547
2019,Single parent,5th Quintile,Yes,0.87830,72,72,0.80225,0.95435
2019,Couple with children,1st Quintile,Yes,0.65766,1257,1872,0.63616,0.67916
2019,Couple with children,1st Quintile,No,0.20321,615,1872,0.18498,0.22144
2019,Couple with children,2nd Quintile,Yes,0.77092,775,922,0.74378,0.79806
2019,Couple with children,2nd Quintile,No,0.11675,147,922,0.09601,0.13749
2019,Couple with children,3rd Quintile,Yes,0.81988,818,934,0.79522,0.84454
2019,Couple with children,3rd Quintile,No,0.10466,116,934,0.08502,0.12430
2019,Couple with children,4th Quintile,Yes,0.87242,803,861,0.85012,0.89471
2019,Couple with children,4th Quintile,No,0.05354,58,861,0.03849,0.06858
2019,Couple with children,5th Quintile,Yes,0.81751,759,796,0.79066,0.84436
2019,Couple with children,5th Quintile,No,0.04564,37,796,0.03113,0.06015
2019,Multi-generational household,1st Quintile,Yes,0.91336,47,47,0.83206,0.99465
2019,Other Combinations,1st Quintile,Yes,0.62478,96,166,0.55090,0.69865
2019,Other Combinations,1st Quintile,No,0.28111,70,166,0.21252,0.34970
2019,Other Combinations,2nd Quintile,Yes,0.61882,33,33,0.45054,0.78710
2019,Other Combinations,3rd Quintile,Yes,0.64115,33,33,0.47496,0.80735
2020,Single-person household,1st Quintile,Yes,0.63156,1078,2023,0.61053,0.65258
2020,Single-person household,1st Quintile,No,0.36787,945,2023,0.34685,0.38889
2020,Single-person household,2nd Quintile,Yes,0.73137,702,1060,0.70467,0.75807
2020,Single-person household,2nd Quintile,No,0.26863,358,1060,0.24193,0.29533
2020,Single-person household,3rd Quintile,Yes,0.79902,555,730,0.76993,0.82811
2020,Single-person household,3rd Quintile,No,0.20022,175,730,0.17117,0.22927
2020,Single-person household,4th Quintile,Yes,0.81142,529,667,0.78171,0.84113
2020,Single-person household,4th Quintile,No,0.18488,138,667,0.15540,0.21436
2020,Single-person household,5th Quintile,Yes,0.86674,600,705,0.84163,0.89184
2020,Single-person household,5th Quintile,No,0.13273,105,705,0.10767,0.15779
2020,Couple without children,1st Quintile,Yes,0.76769,438,649,0.73518,0.80021
2020,Couple without children,1st Quintile,No,0.23231,211,649,0.19979,0.26482
2020,Couple without children,2nd Quintile,Yes,0.83752,668,872,0.81302,0.86202
2020,Couple without children,2nd Quintile,No,0.16150,204,872,0.13706,0.18594
2020,Couple without children,3rd Quintile,Yes,0.85760,740,886,0.83458,0.88063
2020,Couple without children,3rd Quintile,No,0.13611,146,886,0.11352,0.15870
2020,Couple without children,4th Quintile,Yes,0.88526,881,1015,0.86564,0.90488
2020,Couple without children,4th Quintile,No,0.11363,134,1015,0.09410,0.13317
2020,Couple without children,5th Quintile,Yes,0.92702,1613,1739,0.91479,0.93925
2020,Couple without children,5th Quintile,No,0.07262,126,1739,0.06042,0.08482
2020,Single parent,1st Quintile,Yes,0.67614,457,711,0.64172,0.71056
2020,Single parent,1st Quintile,No,0.32386,254,711,0.28944,0.35828
2020,Single parent,2nd Quintile,Yes,0.78011,312,388,0.73884,0.82137
2020,Single parent,2nd Quintile,No,0.21821,76,388,0.17706,0.25936
2020,Single parent,3rd Quintile,Yes,0.84323,195,234,0.79654,0.88991
2020,Single parent,3rd Quintile,No,0.15677,39,234,0.11009,0.20346
2020,Single parent,4th Quintile,Yes,0.85015,121,121,0.78629,0.91401
2020,Single parent,5th Quintile,Yes,0.92108,104,104,0.86900,0.97315
2020,Couple with children,1st Quintile,Yes,0.75465,1610,2377,0.73734,0.77195
2020,Couple with children,1st Quintile,No,0.24535,767,2377,0.22805,0.26266
2020,Couple with children,2nd Quintile,Yes,0.84241,879,1079,0.82066,0.86416
2020,Couple with children,2nd Quintile,No,0.15759,200,1079,0.13584,0.17934
2020,Couple with children,3rd Quintile,Yes,0.90343,860,979,0.88491,0.92194
2020,Couple with children,3rd Quintile,No,0.09657,119,979,0.07806,0.11509
2020,Couple with children,4th Quintile,Yes,0.94234,900,974,0.92770,0.95699
2020,Couple with children,4th Quintile,No,0.05766,74,974,0.04301,0.07230
2020,Couple with children,5th Quintile,Yes,0.94393,1086,1137,0.93056,0.95731
2020,Couple with children,5th Quintile,No,0.04915,51,1137,0.03658,0.06172
2020,Multi-generational household,1st Quintile,Yes,0.71935,52,52,0.59604,0.84267
2020,Other Combinations,1st Quintile,Yes,0.73714,167,254,0.68290,0.79138
2020,Other Combinations,1st Quintile,No,0.26286,87,254,0.20862,0.31710
2020,Other Combinations,2nd Quintile,Yes,0.91697,60,60,0.84657,0.98738
2020,Other Combinations,3rd Quintile,Yes,0.92411,44,44,0.84495,1.00326
2020,Other Combinations,4th Quintile,Yes,0.81932,40,40,0.69857,0.94008
2020,Other Combinations,5th Quintile,Yes,0.86399,37,37,0.75202,0.97597
2021,Single-person household,1st Quintile,Yes,0.54271,540,986,0.51159,0.57382
2021,Single-person household,1st Quintile,No,0.32853,446,986,0.29920,0.35786
2021,Single-person household,2nd Quintile,Yes,0.67179,428,602,0.63425,0.70934
2021,Single-person household,2nd Quintile,No,0.23604,174,602,0.20209,0.27000
2021,Single-person household,3rd Quintile,Yes,0.73885,383,514,0.70083,0.77686
2021,Single-person household,3rd Quintile,No,0.17708,131,514,0.14404,0.21011
2021,Single-person household,4th Quintile,Yes,0.74970,391,471,0.71054,0.78887
2021,Single-person household,4th Quintile,No,0.13487,80,471,0.10398,0.16575
2021,Single-person household,5th Quintile,Yes,0.81762,423,492,0.78347,0.85178
2021,Single-person household,5th Quintile,No,0.09837,69,492,0.07203,0.12472
2021,Couple without children,1st Quintile,Yes,0.78455,259,351,0.74148,0.82762
2021,Couple without children,1st Quintile,No,0.16122,92,351,0.12270,0.19975
2021,Couple without children,2nd Quintile,Yes,0.74194,408,514,0.70408,0.77981
2021,Couple without children,2nd Quintile,No,0.16950,106,514,0.13703,0.20197
2021,Couple without children,3rd Quintile,Yes,0.82086,448,528,0.78812,0.85360
2021,Couple without children,3rd Quintile,No,0.10953,80,528,0.08287,0.13619
2021,Couple without children,4th Quintile,Yes,0.82061,565,646,0.79100,0.85022
2021,Couple without children,4th Quintile,No,0.10344,81,646,0.07994,0.12694
2021,Couple without children,5th Quintile,Yes,0.84526,1062,1132,0.82419,0.86634
2021,Couple without children,5th Quintile,No,0.05955,70,1132,0.04576,0.07334
2021,Single parent,1st Quintile,Yes,0.56669,211,330,0.51314,0.62023
2021,Single parent,1st Quintile,No,0.33776,119,330,0.28665,0.38887
2021,Single parent,2nd Quintile,Yes,0.74201,213,275,0.69020,0.79381
2021,Single parent,2nd Quintile,No,0.15494,62,275,0.11209,0.19779
2021,Single parent,3rd Quintile,Yes,0.74536,115,115,0.66538,0.82533
2021,Single parent,4th Quintile,Yes,0.85145,97,97,0.78030,0.92259
2021,Single parent,5th Quintile,Yes,0.81539,63,63,0.71881,0.91196
2021,Couple with children,1st Quintile,Yes,0.61563,654,952,0.58472,0.64655
2021,Couple with children,1st Quintile,No,0.24531,298,952,0.21796,0.27265
2021,Couple with children,2nd Quintile,Yes,0.77746,545,668,0.74590,0.80903
2021,Couple with children,2nd Quintile,No,0.11277,123,668,0.08876,0.13678
2021,Couple with children,3rd Quintile,Yes,0.79011,553,636,0.75844,0.82179
2021,Couple with children,3rd Quintile,No,0.08962,83,636,0.06740,0.11183
2021,Couple with children,4th Quintile,Yes,0.80445,567,624,0.77331,0.83560
2021,Couple with children,4th Quintile,No,0.07415,57,624,0.05357,0.09472
2021,Couple with children,5th Quintile,Yes,0.84948,663,663,0.82224,0.87672
2021,Other Combinations,1st Quintile,Yes,0.36674,72,105,0.27412,0.45936
2021,Other Combinations,1st Quintile,No,0.26408,33,105,0.17935,0.34881
2021,Other Combinations,2nd Quintile,Yes,0.75785,39,39,0.62165,0.89406
2021,Other Combinations,3rd Quintile,Yes,0.81040,37,37,0.68236,0.93845
2021,Other Combinations,4th Quintile,Yes,0.69515,37,37,0.54477,0.84553
2021,Other Combinations,5th Quintile,Yes,0.85475,44,44,0.74943,0.96007
2022,Single-person household,1st Quintile,Yes,0.59948,743,1458,0.57432,0.62464
2022,Single-person household,1st Quintile,No,0.38940,715,1458,0.36436,0.41444
2022,Single-person household,2nd Quintile,Yes,0.70647,728,1154,0.68018,0.73275
2022,Single-person household,2nd Quintile,No,0.28614,426,1154,0.26005,0.31223
2022,Single-person household,3rd Quintile,Yes,0.78188,729,1042,0.75680,0.80697
2022,Single-person household,3rd Quintile,No,0.21558,313,1042,0.19060,0.24056
2022,Single-person household,4th Quintile,Yes,0.82767,780,997,0.80421,0.85112
2022,Single-person household,4th Quintile,No,0.17164,217,997,0.14823,0.19506
2022,Single-person household,5th Quintile,Yes,0.88734,834,990,0.86764,0.90705
2022,Single-person household,5th Quintile,No,0.11056,156,990,0.09102,0.13011
