"hgeqpter","year","bula_h","quintil","n","percent","lower_confidence_percent","upper_confidence_percent"
"Nein","2013","Hessen","5 Einkommensstärkstes Quintil","","","",""
"Nein","2013","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","","","",""
"Nein","2013","Rheinland-Pfalz,Saarland","2","151","","",""
"Nein","2013","Rheinland-Pfalz,Saarland","3","60","0.124911054453949","0.0962452471552125","0.153576861752686"
"Nein","2013","Rheinland-Pfalz,Saarland","4","81","0.098103984026974","0.0751483236834673","0.121059644370481"
"Nein","2013","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","","","",""
"Nein","2013","Baden-Wuerttemberg","1 Einkommensschwächstes Quintil","","","",""
"Nein","2013","Baden-Wuerttemberg","2","172","","",""
"Nein","2013","Baden-Wuerttemberg","3","159","","",""
"Nein","2013","Baden-Wuerttemberg","4","152","","",""
"Nein","2013","Baden-Wuerttemberg","5 Einkommensstärkstes Quintil","","","",""
"Nein","2013","Bayern","1 Einkommensschwächstes Quintil","","","",""
"Nein","2013","Bayern","2","208","","",""
"Nein","2013","Bayern","3","179","","",""
"Nein","2013","Bayern","4","183","","",""
"Nein","2013","Bayern","5 Einkommensstärkstes Quintil","","","",""
"Nein","2013","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Nein","2013","Saarland","2","","","",""
"Nein","2013","Saarland","3","","","",""
"Nein","2013","Saarland","4","","","",""
"Nein","2013","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Nein","2013","Berlin","1 Einkommensschwächstes Quintil","","","",""
"Nein","2013","Berlin","2","68","0.246183658601474","0.198910444140819","0.293456873062128"
"Nein","2013","Berlin","3","60","0.224761737589548","0.178664849893697","0.270858625285398"
"Nein","2013","Berlin","4","57","0.151139747378109","0.114838651567972","0.187440843188246"
"Nein","2013","Berlin","5 Einkommensstärkstes Quintil","","","",""
"Nein","2013","Brandenburg","1 Einkommensschwächstes Quintil","","","",""
"Nein","2013","Brandenburg","2","129","","",""
"Nein","2013","Brandenburg","3","75","0.307617984549982","0.251735437058675","0.363500532041289"
"Nein","2013","Brandenburg","4","82","0.242462263855803","0.195358160113311","0.289566367598295"
"Nein","2013","Brandenburg","5 Einkommensstärkstes Quintil","","","",""
"Nein","2013","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","","","",""
"Nein","2013","Mecklenburg-Vorpommern","2","68","0.299482211297059","0.238819595514338","0.36014482707978"
"Nein","2013","Mecklenburg-Vorpommern","3","42","0.266581773509946","0.20590477590558","0.327258771114311"
"Nein","2013","Mecklenburg-Vorpommern","4","20","","",""
"Nein","2013","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","","","",""
"Nein","2013","Sachsen","1 Einkommensschwächstes Quintil","","","",""
"Nein","2013","Sachsen","2","226","","",""
"Nein","2013","Sachsen","3","186","","",""
"Nein","2013","Sachsen","4","132","","",""
"Nein","2013","Sachsen","5 Einkommensstärkstes Quintil","","","",""
"Nein","2013","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","","","",""
"Nein","2013","Sachsen-Anhalt","2","155","","",""
"Nein","2013","Sachsen-Anhalt","3","101","","",""
"Nein","2013","Sachsen-Anhalt","4","48","0.272166988201748","0.218274151474828","0.326059824928668"
"Nein","2013","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","","","",""
"Nein","2013","Thueringen","1 Einkommensschwächstes Quintil","","","",""
"Nein","2013","Thueringen","2","115","","",""
"Nein","2013","Thueringen","3","94","0.314153247365099","0.262229835351138","0.366076659379059"
"Nein","2013","Thueringen","4","117","","",""
"Nein","2013","Thueringen","5 Einkommensstärkstes Quintil","","","",""
"Ja","2014","Schleswig-Holstein","1 Einkommensschwächstes Quintil","","","",""
"Ja","2014","Schleswig-Holstein","2","264","","",""
"Ja","2014","Schleswig-Holstein","3","240","","",""
"Ja","2014","Schleswig-Holstein","4","281","","",""
"Ja","2014","Schleswig-Holstein","5 Einkommensstärkstes Quintil","","","",""
"Ja","2014","Hamburg","1 Einkommensschwächstes Quintil","","","",""
"Ja","2014","Hamburg","2","97","0.87828370831362","0.814832517842769","0.941734898784472"
"Ja","2014","Hamburg","3","141","","",""
"Ja","2014","Hamburg","4","139","","",""
"Ja","2014","Hamburg","5 Einkommensstärkstes Quintil","","","",""
"Ja","2014","Niedersachsen","1 Einkommensschwächstes Quintil","","","",""
"Ja","2014","Niedersachsen","2","640","0.88208557959126","0.858786004268438","0.905385154914083"
"Ja","2014","Niedersachsen","3","668","0.876044513390463","0.852460732916942","0.899628293863984"
"Ja","2014","Niedersachsen","4","883","0.86906331010014","0.847856695435671","0.89026992476461"
"Ja","2014","Niedersachsen","5 Einkommensstärkstes Quintil","","","",""
"Ja","2014","Bremen","1 Einkommensschwächstes Quintil","","","",""
"Ja","2014","Bremen","2","72","0.780157979467287","0.692630283541427","0.867685675393147"
"Ja","2014","Bremen","3","49","0.922937139523282","0.84974378917368","0.996130489872884"
"Ja","2014","Bremen","4","51","0.891374831249923","0.806799864661616","0.975949797838231"
"Ja","2014","Bremen","5 Einkommensstärkstes Quintil","","","",""
"Ja","2014","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","","","",""
"Ja","2014","Nordrhein-Westfalen","2","1482","","",""
"Ja","2014","Nordrhein-Westfalen","3","1400","","",""
"Ja","2014","Nordrhein-Westfalen","4","1786","","",""
"Ja","2014","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","","","",""
"Ja","2014","Hessen","1 Einkommensschwächstes Quintil","","","",""
"Ja","2014","Hessen","2","412","0.75057399230833","0.712534254023109","0.788613730593552"
"Ja","2014","Hessen","3","493","0.829496777922372","0.798731149408597","0.860262406436148"
"Ja","2014","Hessen","4","546","0.868482331188192","0.842380095777346","0.894584566599038"
"Ja","2014","Hessen","5 Einkommensstärkstes Quintil","","","",""
"Ja","2014","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","","","",""
"Ja","2014","Rheinland-Pfalz,Saarland","2","385","0.77557939865554","0.739010861976361","0.812147935334719"
"Ja","2014","Rheinland-Pfalz,Saarland","3","446","0.874567997554641","0.845060907732132","0.90407508737715"
"Ja","2014","Rheinland-Pfalz,Saarland","4","487","0.899244297112266","0.87378569152835","0.924702902696182"
"Ja","2014","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","","","",""
"Ja","2014","Baden-Wuerttemberg","1 Einkommensschwächstes Quintil","","","",""
"Ja","2014","Baden-Wuerttemberg","2","629","0.79607578151833","0.767354831413972","0.824796731622688"
"Ja","2014","Baden-Wuerttemberg","3","905","0.848314888046823","0.82657625300489","0.870053523088755"
"Ja","2014","Baden-Wuerttemberg","4","1166","","",""
"Ja","2014","Baden-Wuerttemberg","5 Einkommensstärkstes Quintil","","","",""
"Ja","2014","Bayern","1 Einkommensschwächstes Quintil","","","",""
"Ja","2014","Bayern","2","933","0.80638928728975","0.783028562586708","0.829750011992791"
"Ja","2014","Bayern","3","1294","","",""
"Ja","2014","Bayern","4","1552","","",""
"Ja","2014","Bayern","5 Einkommensstärkstes Quintil","","","",""
"Ja","2014","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Ja","2014","Saarland","2","","","",""
"Ja","2014","Saarland","3","","","",""
"Ja","2014","Saarland","4","","","",""
"Ja","2014","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Ja","2014","Berlin","1 Einkommensschwächstes Quintil","","","",""
"Ja","2014","Berlin","2","189","","",""
"Ja","2014","Berlin","3","211","","",""
"Ja","2014","Berlin","4","301","0.901924388520019","0.869786619902436","0.934062157137603"
"Ja","2014","Berlin","5 Einkommensstärkstes Quintil","","","",""
"Ja","2014","Brandenburg","1 Einkommensschwächstes Quintil","","","",""
"Ja","2014","Brandenburg","2","227","","",""
"Ja","2014","Brandenburg","3","208","","",""
"Ja","2014","Brandenburg","4","222","","",""
"Ja","2014","Brandenburg","5 Einkommensstärkstes Quintil","","","",""
"Ja","2014","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","","","",""
"Ja","2014","Mecklenburg-Vorpommern","2","141","","",""
"Ja","2014","Mecklenburg-Vorpommern","3","106","","",""
"Ja","2014","Mecklenburg-Vorpommern","4","158","","",""
"Ja","2014","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","","","",""
"Ja","2014","Sachsen","1 Einkommensschwächstes Quintil","","","",""
"Ja","2014","Sachsen","2","345","0.580897854707783","0.53803322976345","0.623762479652116"
"Ja","2014","Sachsen","3","342","0.646566345632796","0.606651652944041","0.686481038321551"
"Ja","2014","Sachsen","4","409","0.785167680603637","0.751212116546225","0.81912324466105"
"Ja","2014","Sachsen","5 Einkommensstärkstes Quintil","","","",""
"Ja","2014","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","","","",""
"Ja","2014","Sachsen-Anhalt","2","183","","",""
"Ja","2014","Sachsen-Anhalt","3","197","","",""
"Ja","2014","Sachsen-Anhalt","4","208","","",""
"Ja","2014","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","","","",""
"Ja","2014","Thueringen","1 Einkommensschwächstes Quintil","","","",""
"Ja","2014","Thueringen","2","227","","",""
"Ja","2014","Thueringen","3","218","","",""
"Ja","2014","Thueringen","4","264","","",""
"Ja","2014","Thueringen","5 Einkommensstärkstes Quintil","","","",""
"Nein","2014","Schleswig-Holstein","1 Einkommensschwächstes Quintil","","","",""
"Nein","2014","Schleswig-Holstein","2","56","0.175437882984562","0.133765678076217","0.217110087892906"
"Nein","2014","Schleswig-Holstein","3","43","0.168758311397561","0.125121690080294","0.212394932714828"
"Nein","2014","Schleswig-Holstein","4","23","","",""
"Nein","2014","Schleswig-Holstein","5 Einkommensstärkstes Quintil","","","",""
"Nein","2014","Hamburg","1 Einkommensschwächstes Quintil","","","",""
"Nein","2014","Hamburg","2","5","0.12171629168638","0.0582651012155278","0.185167482157231"
"Nein","2014","Hamburg","3","10","","",""
"Nein","2014","Hamburg","4","9","0.086438685056381","0.0411655927201316","0.13171177739263"
"Nein","2014","Hamburg","5 Einkommensstärkstes Quintil","","","",""
"Nein","2014","Niedersachsen","1 Einkommensschwächstes Quintil","","","",""
"Nein","2014","Niedersachsen","2","96","0.11791442040874","0.0946148450859169","0.141213995731562"
"Nein","2014","Niedersachsen","3","82","0.123955486609537","0.100371706136016","0.147539267083058"
"Nein","2014","Niedersachsen","4","89","0.13093668989986","0.10973007523539","0.152143304564329"
"Nein","2014","Niedersachsen","5 Einkommensstärkstes Quintil","","","",""
"Nein","2014","Bremen","1 Einkommensschwächstes Quintil","","","",""
"Nein","2014","Bremen","2","14","","",""
"Nein","2014","Bremen","3","2","","",""
"Nein","2014","Bremen","4","1","","",""
"Nein","2014","Bremen","5 Einkommensstärkstes Quintil","","","",""
"Nein","2014","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","","","",""
"Nein","2014","Nordrhein-Westfalen","2","324","0.191756485156357","0.173599850175884","0.20991312013683"
"Nein","2014","Nordrhein-Westfalen","3","217","","",""
"Nein","2014","Nordrhein-Westfalen","4","184","","",""
"Nein","2014","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","","","",""
"Nein","2014","Hessen","1 Einkommensschwächstes Quintil","","","",""
"Nein","2014","Hessen","2","85","0.24942600769167","0.211386269406448","0.287465745976891"
"Nein","2014","Hessen","3","81","0.170503222077628","0.139737593563853","0.201268850591403"
"Nein","2014","Hessen","4","98","0.131517668811808","0.105415433400962","0.157619904222654"
"Nein","2014","Hessen","5 Einkommensstärkstes Quintil","","","",""
"Nein","2014","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","","","",""
"Nein","2014","Rheinland-Pfalz,Saarland","2","115","","",""
"Nein","2014","Rheinland-Pfalz,Saarland","3","38","0.125432002445359","0.0959249126228501","0.154939092267868"
"Nein","2014","Rheinland-Pfalz,Saarland","4","50","0.100755702887734","0.0752970973038178","0.12621430847165"
"Nein","2014","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","","","",""
"Nein","2014","Baden-Wuerttemberg","1 Einkommensschwächstes Quintil","","","",""
"Nein","2014","Baden-Wuerttemberg","2","127","","",""
"Nein","2014","Baden-Wuerttemberg","3","141","","",""
"Nein","2014","Baden-Wuerttemberg","4","118","","",""
"Nein","2014","Baden-Wuerttemberg","5 Einkommensstärkstes Quintil","","","",""
"Nein","2014","Bayern","1 Einkommensschwächstes Quintil","","","",""
"Nein","2014","Bayern","2","166","","",""
"Nein","2014","Bayern","3","140","","",""
"Nein","2014","Bayern","4","129","","",""
"Nein","2014","Bayern","5 Einkommensstärkstes Quintil","","","",""
"Nein","2014","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Nein","2014","Saarland","2","","","",""
"Nein","2014","Saarland","3","","","",""
"Nein","2014","Saarland","4","","","",""
"Nein","2014","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Nein","2014","Berlin","1 Einkommensschwächstes Quintil","","","",""
"Nein","2014","Berlin","2","54","0.258689156679157","0.203629405671928","0.313748907686387"
"Nein","2014","Berlin","3","38","0.169952338521092","0.123301064880848","0.216603612161336"
"Nein","2014","Berlin","4","28","","",""
"Nein","2014","Berlin","5 Einkommensstärkstes Quintil","","","",""
"Nein","2014","Brandenburg","1 Einkommensschwächstes Quintil","","","",""
"Nein","2014","Brandenburg","2","85","0.308780096170871","0.257517150179428","0.360043042162313"
"Nein","2014","Brandenburg","3","104","","",""
"Nein","2014","Brandenburg","4","96","0.275058660298536","0.22597933025725","0.324137990339822"
"Nein","2014","Brandenburg","5 Einkommensstärkstes Quintil","","","",""
"Nein","2014","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","","","",""
"Nein","2014","Mecklenburg-Vorpommern","2","60","0.307091228561285","0.243320438464457","0.370862018658112"
"Nein","2014","Mecklenburg-Vorpommern","3","41","0.240531484596542","0.171439084894674","0.309623884298409"
"Nein","2014","Mecklenburg-Vorpommern","4","43","0.195654674450314","0.140812275014608","0.250497073886021"
"Nein","2014","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","","","",""
"Nein","2014","Sachsen","1 Einkommensschwächstes Quintil","","","",""
"Nein","2014","Sachsen","2","164","","",""
"Nein","2014","Sachsen","3","209","","",""
"Nein","2014","Sachsen","4","153","","",""
"Nein","2014","Sachsen","5 Einkommensstärkstes Quintil","","","",""
"Nein","2014","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","","","",""
"Nein","2014","Sachsen-Anhalt","2","156","","",""
"Nein","2014","Sachsen-Anhalt","3","81","0.326381089607881","0.27126285204462","0.381499327171142"
"Nein","2014","Sachsen-Anhalt","4","86","0.281723634842153","0.230303660514617","0.33314360916969"
"Nein","2014","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","","","",""
"Nein","2014","Thueringen","1 Einkommensschwächstes Quintil","","","",""
"Nein","2014","Thueringen","2","112","","",""
"Nein","2014","Thueringen","3","95","0.365071535075954","0.311734691979693","0.418408378172214"
"Nein","2014","Thueringen","4","77","0.303033231188375","0.254255447253212","0.351811015123538"
"Nein","2014","Thueringen","5 Einkommensstärkstes Quintil","","","",""
"Ja","2015","Schleswig-Holstein","1 Einkommensschwächstes Quintil","","","",""
"Ja","2015","Schleswig-Holstein","2","199","","",""
"Ja","2015","Schleswig-Holstein","3","260","","",""
"Ja","2015","Schleswig-Holstein","4","282","","",""
"Ja","2015","Schleswig-Holstein","5 Einkommensstärkstes Quintil","","","",""
"Ja","2015","Hamburg","1 Einkommensschwächstes Quintil","","","",""
"Ja","2015","Hamburg","2","91","0.796071408713207","0.71825977183413","0.873883045592283"
"Ja","2015","Hamburg","3","138","","",""
"Ja","2015","Hamburg","4","123","","",""
"Ja","2015","Hamburg","5 Einkommensstärkstes Quintil","","","",""
"Ja","2015","Niedersachsen","1 Einkommensschwächstes Quintil","","","",""
"Ja","2015","Niedersachsen","2","643","0.892631834569676","0.870356712622422","0.914906956516931"
"Ja","2015","Niedersachsen","3","568","0.835986674155404","0.807800860794323","0.864172487516485"
"Ja","2015","Niedersachsen","4","842","0.893205963840187","0.873377482992239","0.913034444688134"
"Ja","2015","Niedersachsen","5 Einkommensstärkstes Quintil","","","",""
"Ja","2015","Bremen","1 Einkommensschwächstes Quintil","","","",""
"Ja","2015","Bremen","2","56","0.914761862492103","0.84739487546205","0.982128849522157"
"Ja","2015","Bremen","3","51","0.874475167456662","0.786915256295643","0.962035078617682"
"Ja","2015","Bremen","4","49","1","1","1"
"Ja","2015","Bremen","5 Einkommensstärkstes Quintil","","","",""
"Ja","2015","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","","","",""
"Ja","2015","Nordrhein-Westfalen","2","1296","","",""
"Ja","2015","Nordrhein-Westfalen","3","1328","","",""
"Ja","2015","Nordrhein-Westfalen","4","1615","","",""
"Ja","2015","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","","","",""
"Ja","2015","Hessen","1 Einkommensschwächstes Quintil","","","",""
"Ja","2015","Hessen","2","397","0.708903576219819","0.66924429476329","0.748562857676348"
"Ja","2015","Hessen","3","482","0.814483142130834","0.783010585553744","0.845955698707924"
"Ja","2015","Hessen","4","537","0.844723194843381","0.816773392767425","0.872672996919336"
"Ja","2015","Hessen","5 Einkommensstärkstes Quintil","","","",""
"Ja","2015","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","","","",""
"Ja","2015","Rheinland-Pfalz,Saarland","2","398","0.828376504449691","0.795555915564129","0.861197093335253"
"Ja","2015","Rheinland-Pfalz,Saarland","3","374","0.869609617769221","0.838217406917147","0.901001828621295"
"Ja","2015","Rheinland-Pfalz,Saarland","4","468","0.875197955175323","0.846873520909777","0.90352238944087"
"Ja","2015","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","","","",""
"Ja","2015","Baden-Wuerttemberg","1 Einkommensschwächstes Quintil","","","",""
"Ja","2015","Baden-Wuerttemberg","2","552","0.845551238767028","0.818228411645317","0.872874065888739"
"Ja","2015","Baden-Wuerttemberg","3","850","0.907693580732148","0.889505902802277","0.925881258662019"
"Ja","2015","Baden-Wuerttemberg","4","1255","","",""
"Ja","2015","Baden-Wuerttemberg","5 Einkommensstärkstes Quintil","","","",""
"Ja","2015","Bayern","1 Einkommensschwächstes Quintil","","","",""
"Ja","2015","Bayern","2","893","0.788159243057908","0.763868261442868","0.812450224672947"
"Ja","2015","Bayern","3","1204","","",""
"Ja","2015","Bayern","4","1558","","",""
"Ja","2015","Bayern","5 Einkommensstärkstes Quintil","","","",""
"Ja","2015","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Ja","2015","Saarland","2","","","",""
"Ja","2015","Saarland","3","","","",""
"Ja","2015","Saarland","4","","","",""
"Ja","2015","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Ja","2015","Berlin","1 Einkommensschwächstes Quintil","","","",""
"Ja","2015","Berlin","2","195","","",""
"Ja","2015","Berlin","3","226","","",""
"Ja","2015","Berlin","4","276","","",""
"Ja","2015","Berlin","5 Einkommensstärkstes Quintil","","","",""
"Ja","2015","Brandenburg","1 Einkommensschwächstes Quintil","","","",""
"Ja","2015","Brandenburg","2","230","","",""
"Ja","2015","Brandenburg","3","189","","",""
"Ja","2015","Brandenburg","4","229","","",""
"Ja","2015","Brandenburg","5 Einkommensstärkstes Quintil","","","",""
"Ja","2015","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","","","",""
"Ja","2015","Mecklenburg-Vorpommern","2","124","","",""
"Ja","2015","Mecklenburg-Vorpommern","3","133","","",""
"Ja","2015","Mecklenburg-Vorpommern","4","141","","",""
"Ja","2015","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","","","",""
"Ja","2015","Sachsen","1 Einkommensschwächstes Quintil","","","",""
"Ja","2015","Sachsen","2","310","0.643077329326624","0.59900775746829","0.687146901184958"
"Ja","2015","Sachsen","3","357","0.607314533589706","0.567259298219999","0.647369768959413"
"Ja","2015","Sachsen","4","438","0.78694164262714","0.753385608487623","0.820497676766657"
"Ja","2015","Sachsen","5 Einkommensstärkstes Quintil","","","",""
"Ja","2015","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","","","",""
"Ja","2015","Sachsen-Anhalt","2","109","","",""
"Ja","2015","Sachsen-Anhalt","3","198","","",""
"Ja","2015","Sachsen-Anhalt","4","202","","",""
"Ja","2015","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","","","",""
"Ja","2015","Thueringen","1 Einkommensschwächstes Quintil","","","",""
"Ja","2015","Thueringen","2","177","","",""
"Ja","2015","Thueringen","3","229","","",""
"Ja","2015","Thueringen","4","243","","",""
"Ja","2015","Thueringen","5 Einkommensstärkstes Quintil","","","",""
"Nein","2015","Schleswig-Holstein","1 Einkommensschwächstes Quintil","","","",""
"Nein","2015","Schleswig-Holstein","2","31","0.127812084280752","0.0846626442405634","0.170961524320941"
"Nein","2015","Schleswig-Holstein","3","23","","",""
"Nein","2015","Schleswig-Holstein","4","26","","",""
"Nein","2015","Schleswig-Holstein","5 Einkommensstärkstes Quintil","","","",""
"Nein","2015","Hamburg","1 Einkommensschwächstes Quintil","","","",""
"Nein","2015","Hamburg","2","12","","",""
"Nein","2015","Hamburg","3","1","","",""
"Nein","2015","Hamburg","4","29","","",""
"Nein","2015","Hamburg","5 Einkommensstärkstes Quintil","","","",""
"Nein","2015","Niedersachsen","1 Einkommensschwächstes Quintil","","","",""
"Nein","2015","Niedersachsen","2","99","0.107368165430324","0.0850930434830691","0.129643287377578"
"Nein","2015","Niedersachsen","3","95","0.164013325844596","0.135827512483515","0.192199139205677"
"Nein","2015","Niedersachsen","4","90","0.106794036159813","0.0869655553118659","0.12662251700776"
"Nein","2015","Niedersachsen","5 Einkommensstärkstes Quintil","","","",""
"Nein","2015","Bremen","1 Einkommensschwächstes Quintil","","","",""
"Nein","2015","Bremen","2","10","","",""
"Nein","2015","Bremen","3","4","0.125524832543338","0.0379649213823181","0.213084743704357"
"Nein","2015","Bremen","4","","","",""
"Nein","2015","Bremen","5 Einkommensstärkstes Quintil","","","",""
"Nein","2015","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","","","",""
"Nein","2015","Nordrhein-Westfalen","2","328","0.195910695831887","0.176607185393992","0.215214206269781"
"Nein","2015","Nordrhein-Westfalen","3","212","","",""
"Nein","2015","Nordrhein-Westfalen","4","233","","",""
"Nein","2015","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","","","",""
"Nein","2015","Hessen","1 Einkommensschwächstes Quintil","","","",""
"Nein","2015","Hessen","2","107","","",""
"Nein","2015","Hessen","3","104","","",""
"Nein","2015","Hessen","4","108","","",""
"Nein","2015","Hessen","5 Einkommensstärkstes Quintil","","","",""
"Nein","2015","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","","","",""
"Nein","2015","Rheinland-Pfalz,Saarland","2","109","","",""
"Nein","2015","Rheinland-Pfalz,Saarland","3","68","0.130390382230779","0.098998171378705","0.161782593082852"
"Nein","2015","Rheinland-Pfalz,Saarland","4","55","0.124802044824677","0.0964776105591302","0.153126479090223"
"Nein","2015","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","","","",""
"Nein","2015","Baden-Wuerttemberg","1 Einkommensschwächstes Quintil","","","",""
"Nein","2015","Baden-Wuerttemberg","2","120","","",""
"Nein","2015","Baden-Wuerttemberg","3","123","","",""
"Nein","2015","Baden-Wuerttemberg","4","111","","",""
"Nein","2015","Baden-Wuerttemberg","5 Einkommensstärkstes Quintil","","","",""
"Nein","2015","Bayern","1 Einkommensschwächstes Quintil","","","",""
"Nein","2015","Bayern","2","194","","",""
"Nein","2015","Bayern","3","171","","",""
"Nein","2015","Bayern","4","164","","",""
"Nein","2015","Bayern","5 Einkommensstärkstes Quintil","","","",""
"Nein","2015","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Nein","2015","Saarland","2","","","",""
"Nein","2015","Saarland","3","","","",""
"Nein","2015","Saarland","4","","","",""
"Nein","2015","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Nein","2015","Berlin","1 Einkommensschwächstes Quintil","","","",""
"Nein","2015","Berlin","2","45","0.185482755474902","0.136307754028032","0.234657756921773"
"Nein","2015","Berlin","3","42","0.210885637401057","0.162045804507203","0.259725470294911"
"Nein","2015","Berlin","4","58","0.14859562080793","0.110449902021533","0.186741339594326"
"Nein","2015","Berlin","5 Einkommensstärkstes Quintil","","","",""
"Nein","2015","Brandenburg","1 Einkommensschwächstes Quintil","","","",""
"Nein","2015","Brandenburg","2","76","0.27859452409487","0.228364500401889","0.328824547787851"
"Nein","2015","Brandenburg","3","91","0.278480488297337","0.225976716788988","0.330984259805685"
"Nein","2015","Brandenburg","4","83","0.311149732958658","0.259778744080799","0.362520721836517"
"Nein","2015","Brandenburg","5 Einkommensstärkstes Quintil","","","",""
"Nein","2015","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","","","",""
"Nein","2015","Mecklenburg-Vorpommern","2","38","0.285294515072997","0.215759932415907","0.354829097730087"
"Nein","2015","Mecklenburg-Vorpommern","3","58","0.272129769764065","0.209012760352389","0.335246779175741"
"Nein","2015","Mecklenburg-Vorpommern","4","40","0.22821768284402","0.167076918835613","0.289358446852427"
"Nein","2015","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","","","",""
"Nein","2015","Sachsen","1 Einkommensschwächstes Quintil","","","",""
"Nein","2015","Sachsen","2","144","","",""
"Nein","2015","Sachsen","3","214","","",""
"Nein","2015","Sachsen","4","134","","",""
"Nein","2015","Sachsen","5 Einkommensstärkstes Quintil","","","",""
"Nein","2015","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","","","",""
"Nein","2015","Sachsen-Anhalt","2","136","","",""
"Nein","2015","Sachsen-Anhalt","3","91","0.312183357694509","0.258758867916839","0.36560784747218"
"Nein","2015","Sachsen-Anhalt","4","64","0.24087735526558","0.189489412336827","0.292265298194334"
"Nein","2015","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","","","",""
"Nein","2015","Thueringen","1 Einkommensschwächstes Quintil","","","",""
"Nein","2015","Thueringen","2","97","0.303399926317807","0.248965668849993","0.357834183785621"
"Nein","2015","Thueringen","3","90","0.326430522887125","0.274974131123528","0.377886914650721"
"Nein","2015","Thueringen","4","93","0.303485094733524","0.254325041700044","0.352645147767005"
"Nein","2015","Thueringen","5 Einkommensstärkstes Quintil","","","",""
"Ja","2016","Schleswig-Holstein","1 Einkommensschwächstes Quintil","","","",""
"Ja","2016","Schleswig-Holstein","2","203","","",""
"Ja","2016","Schleswig-Holstein","3","196","","",""
"Ja","2016","Schleswig-Holstein","4","336","0.904688990828211","0.874271193325137","0.935106788331285"
"Ja","2016","Schleswig-Holstein","5 Einkommensstärkstes Quintil","","","",""
"Ja","2016","Hamburg","1 Einkommensschwächstes Quintil","","","",""
"Ja","2016","Hamburg","2","61","0.781239927365129","0.681503830517964","0.880976024212293"
"Ja","2016","Hamburg","3","125","","",""
"Ja","2016","Hamburg","4","161","","",""
"Ja","2016","Hamburg","5 Einkommensstärkstes Quintil","","","",""
"Ja","2016","Niedersachsen","1 Einkommensschwächstes Quintil","","","",""
"Ja","2016","Niedersachsen","2","560","0.856479805268922","0.830089262934052","0.882870347603792"
"Ja","2016","Niedersachsen","3","582","0.846597827527633","0.819431616314191","0.873764038741075"
"Ja","2016","Niedersachsen","4","770","0.904171518513791","0.884170176215441","0.92417286081214"
"Ja","2016","Niedersachsen","5 Einkommensstärkstes Quintil","","","",""
"Ja","2016","Bremen","1 Einkommensschwächstes Quintil","","","",""
"Ja","2016","Bremen","2","47","0.97854229355208","0.938377592467835","1.01870699463632"
"Ja","2016","Bremen","3","41","0.863938495520404","0.762633514370184","0.965243476670624"
