"plh0012_h","year","migback","sex","n","percent","lower_confidence","upper_confidence"
"Die Linke /DVU(Rep/NPD)","2011","indirekter Migrationshintergrund","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","2011","indirekter Migrationshintergrund","weiblich","","","",""
"CDU/Die Linke","2011","kein Migrationshintergrund","maennlich","","","",""
"CDU/Die Linke","2011","kein Migrationshintergrund","weiblich","","","",""
"CDU/Die Linke","2011","direkter Migrationshintergrund","maennlich","","","",""
"CDU/Die Linke","2011","direkter Migrationshintergrund","weiblich","","","",""
"CDU/Die Linke","2011","indirekter Migrationshintergrund","maennlich","","","",""
"CDU/Die Linke","2011","indirekter Migrationshintergrund","weiblich","","","",""
"CDU/DVU(Rep/NPD)","2011","kein Migrationshintergrund","maennlich","","","",""
"CDU/DVU(Rep/NPD)","2011","kein Migrationshintergrund","weiblich","","","",""
"CDU/DVU(Rep/NPD)","2011","direkter Migrationshintergrund","maennlich","","","",""
"CDU/DVU(Rep/NPD)","2011","direkter Migrationshintergrund","weiblich","","","",""
"CDU/DVU(Rep/NPD)","2011","indirekter Migrationshintergrund","maennlich","","","",""
"CDU/DVU(Rep/NPD)","2011","indirekter Migrationshintergrund","weiblich","","","",""
"CSU/FDP","2011","kein Migrationshintergrund","maennlich","","","",""
"CSU/FDP","2011","kein Migrationshintergrund","weiblich","","","",""
"CSU/FDP","2011","direkter Migrationshintergrund","maennlich","","","",""
"CSU/FDP","2011","direkter Migrationshintergrund","weiblich","","","",""
"CSU/FDP","2011","indirekter Migrationshintergrund","maennlich","","","",""
"CSU/FDP","2011","indirekter Migrationshintergrund","weiblich","","","",""
"Gruene/FDP","2011","kein Migrationshintergrund","maennlich","","","",""
"Gruene/FDP","2011","kein Migrationshintergrund","weiblich","","","",""
"Gruene/FDP","2011","direkter Migrationshintergrund","maennlich","","","",""
"Gruene/FDP","2011","direkter Migrationshintergrund","weiblich","","","",""
"Gruene/FDP","2011","indirekter Migrationshintergrund","maennlich","","","",""
"Gruene/FDP","2011","indirekter Migrationshintergrund","weiblich","","","",""
"FDP/Die Linke","2011","kein Migrationshintergrund","maennlich","","","",""
"FDP/Die Linke","2011","kein Migrationshintergrund","weiblich","","","",""
"FDP/Die Linke","2011","direkter Migrationshintergrund","maennlich","","","",""
"FDP/Die Linke","2011","direkter Migrationshintergrund","weiblich","","","",""
"FDP/Die Linke","2011","indirekter Migrationshintergrund","maennlich","","","",""
"FDP/Die Linke","2011","indirekter Migrationshintergrund","weiblich","","","",""
"FDP/NPD","2011","kein Migrationshintergrund","maennlich","","","",""
"FDP/NPD","2011","kein Migrationshintergrund","weiblich","","","",""
"FDP/NPD","2011","direkter Migrationshintergrund","maennlich","","","",""
"FDP/NPD","2011","direkter Migrationshintergrund","weiblich","","","",""
"FDP/NPD","2011","indirekter Migrationshintergrund","maennlich","","","",""
"FDP/NPD","2011","indirekter Migrationshintergrund","weiblich","","","",""
"Piratenpartei","2011","kein Migrationshintergrund","maennlich","","","",""
"Piratenpartei","2011","kein Migrationshintergrund","weiblich","","","",""
"Piratenpartei","2011","direkter Migrationshintergrund","maennlich","","","",""
"Piratenpartei","2011","direkter Migrationshintergrund","weiblich","","","",""
"Piratenpartei","2011","indirekter Migrationshintergrund","maennlich","","","",""
"Piratenpartei","2011","indirekter Migrationshintergrund","weiblich","","","",""
"AfD","2011","kein Migrationshintergrund","maennlich","","","",""
"AfD","2011","kein Migrationshintergrund","weiblich","","","",""
"AfD","2011","direkter Migrationshintergrund","maennlich","","","",""
"AfD","2011","direkter Migrationshintergrund","weiblich","","","",""
"AfD","2011","indirekter Migrationshintergrund","maennlich","","","",""
"AfD","2011","indirekter Migrationshintergrund","weiblich","","","",""
"CDU+/oder CSU/AfD","2011","kein Migrationshintergrund","maennlich","","","",""
"CDU+/oder CSU/AfD","2011","kein Migrationshintergrund","weiblich","","","",""
"CDU+/oder CSU/AfD","2011","direkter Migrationshintergrund","maennlich","","","",""
"CDU+/oder CSU/AfD","2011","direkter Migrationshintergrund","weiblich","","","",""
"CDU+/oder CSU/AfD","2011","indirekter Migrationshintergrund","maennlich","","","",""
"CDU+/oder CSU/AfD","2011","indirekter Migrationshintergrund","weiblich","","","",""
"SPD/AfD","2011","kein Migrationshintergrund","maennlich","","","",""
"SPD/AfD","2011","kein Migrationshintergrund","weiblich","","","",""
"SPD/AfD","2011","direkter Migrationshintergrund","maennlich","","","",""
"SPD/AfD","2011","direkter Migrationshintergrund","weiblich","","","",""
"SPD/AfD","2011","indirekter Migrationshintergrund","maennlich","","","",""
"SPD/AfD","2011","indirekter Migrationshintergrund","weiblich","","","",""
"SPD","2012","kein Migrationshintergrund","maennlich","1335","0.323467652072821","0.309298093456728","0.337637210688914"
"SPD","2012","kein Migrationshintergrund","weiblich","1235","0.324410926249239","0.309687885115135","0.339133967383344"
"SPD","2012","direkter Migrationshintergrund","maennlich","110","0.37099125592022","0.31730315097807","0.42467936086237"
"SPD","2012","direkter Migrationshintergrund","weiblich","92","0.351629271270205","0.296674766010835","0.406583776529574"
"SPD","2012","indirekter Migrationshintergrund","maennlich","48","0.401386207885636","0.311405325538541","0.491367090232731"
"SPD","2012","indirekter Migrationshintergrund","weiblich","46","0.441101005166706","0.350745465449689","0.531456544883724"
"CDU","2012","kein Migrationshintergrund","maennlich","1343","0.311316786904447","0.297291633221268","0.325341940587626"
"CDU","2012","kein Migrationshintergrund","weiblich","1250","0.334070234361908","0.319236804414094","0.348903664309722"
"CDU","2012","direkter Migrationshintergrund","maennlich","110","0.325154188416821","0.273092907267348","0.377215469566294"
"CDU","2012","direkter Migrationshintergrund","weiblich","121","0.3916801622367","0.335500274146026","0.447860050327374"
"CDU","2012","indirekter Migrationshintergrund","maennlich","","","",""
"CDU","2012","indirekter Migrationshintergrund","weiblich","","","",""
"CSU","2012","kein Migrationshintergrund","maennlich","336","0.0722141836699117","0.0643739008680147","0.0800544664718087"
"CSU","2012","kein Migrationshintergrund","weiblich","229","0.0552084373862552","0.0480258782387383","0.0623909965337722"
"CSU","2012","direkter Migrationshintergrund","maennlich","","","",""
"CSU","2012","direkter Migrationshintergrund","weiblich","","","",""
"CSU","2012","indirekter Migrationshintergrund","maennlich","","","",""
"CSU","2012","indirekter Migrationshintergrund","weiblich","","","",""
"FDP","2012","kein Migrationshintergrund","maennlich","135","0.0265320550049552","0.0216641411655809","0.0313999688443296"
"FDP","2012","kein Migrationshintergrund","weiblich","70","0.0155839543528007","0.0116886925148545","0.0194792161907469"
"FDP","2012","direkter Migrationshintergrund","maennlich","","","",""
"FDP","2012","direkter Migrationshintergrund","weiblich","","","",""
"FDP","2012","indirekter Migrationshintergrund","maennlich","","","",""
"FDP","2012","indirekter Migrationshintergrund","weiblich","","","",""
"Buendnis90/Gruene","2012","kein Migrationshintergrund","maennlich","497","0.132691371760475","0.122415828642986","0.142966914877965"
"Buendnis90/Gruene","2012","kein Migrationshintergrund","weiblich","737","0.171989450856475","0.160121456796835","0.183857444916114"
"Buendnis90/Gruene","2012","direkter Migrationshintergrund","maennlich","","","",""
"Buendnis90/Gruene","2012","direkter Migrationshintergrund","weiblich","40","0.122328012943823","0.0846161339876757","0.160039891899971"
"Buendnis90/Gruene","2012","indirekter Migrationshintergrund","maennlich","","","",""
"Buendnis90/Gruene","2012","indirekter Migrationshintergrund","weiblich","","","",""
"Die Linke","2012","kein Migrationshintergrund","maennlich","281","0.0626289927382071","0.0552899387511207","0.0699680467252935"
"Die Linke","2012","kein Migrationshintergrund","weiblich","214","0.0522706943812665","0.0452709888504252","0.0592703999121077"
"Die Linke","2012","direkter Migrationshintergrund","maennlich","","","",""
"Die Linke","2012","direkter Migrationshintergrund","weiblich","","","",""
"Die Linke","2012","indirekter Migrationshintergrund","maennlich","","","",""
"Die Linke","2012","indirekter Migrationshintergrund","weiblich","","","",""
"NPD/Republikaner/Die Rechte","2012","kein Migrationshintergrund","maennlich","61","0.0197227926219433","0.0155111135845635","0.0239344716593231"
"NPD/Republikaner/Die Rechte","2012","kein Migrationshintergrund","weiblich","","","",""
"NPD/Republikaner/Die Rechte","2012","direkter Migrationshintergrund","maennlich","","","",""
"NPD/Republikaner/Die Rechte","2012","direkter Migrationshintergrund","weiblich","","","",""
"NPD/Republikaner/Die Rechte","2012","indirekter Migrationshintergrund","maennlich","","","",""
"NPD/Republikaner/Die Rechte","2012","indirekter Migrationshintergrund","weiblich","","","",""
"Andere","2012","kein Migrationshintergrund","maennlich","","","",""
"Andere","2012","kein Migrationshintergrund","weiblich","","","",""
"Andere","2012","direkter Migrationshintergrund","maennlich","","","",""
"Andere","2012","direkter Migrationshintergrund","weiblich","","","",""
"Andere","2012","indirekter Migrationshintergrund","maennlich","","","",""
"Andere","2012","indirekter Migrationshintergrund","weiblich","","","",""
"SPD/Buendnis90/Gruene","2012","kein Migrationshintergrund","maennlich","","","",""
"SPD/Buendnis90/Gruene","2012","kein Migrationshintergrund","weiblich","","","",""
"SPD/Buendnis90/Gruene","2012","direkter Migrationshintergrund","maennlich","","","",""
"SPD/Buendnis90/Gruene","2012","direkter Migrationshintergrund","weiblich","","","",""
"SPD/Buendnis90/Gruene","2012","indirekter Migrationshintergrund","maennlich","","","",""
"SPD/Buendnis90/Gruene","2012","indirekter Migrationshintergrund","weiblich","","","",""
"SPD/CDU","2012","kein Migrationshintergrund","maennlich","","","",""
"SPD/CDU","2012","kein Migrationshintergrund","weiblich","","","",""
"SPD/CDU","2012","direkter Migrationshintergrund","maennlich","","","",""
"SPD/CDU","2012","direkter Migrationshintergrund","weiblich","","","",""
"SPD/CDU","2012","indirekter Migrationshintergrund","maennlich","","","",""
"SPD/CDU","2012","indirekter Migrationshintergrund","weiblich","","","",""
"SPD/FDP","2012","kein Migrationshintergrund","maennlich","","","",""
"SPD/FDP","2012","kein Migrationshintergrund","weiblich","","","",""
"SPD/FDP","2012","direkter Migrationshintergrund","maennlich","","","",""
"SPD/FDP","2012","direkter Migrationshintergrund","weiblich","","","",""
"SPD/FDP","2012","indirekter Migrationshintergrund","maennlich","","","",""
"SPD/FDP","2012","indirekter Migrationshintergrund","weiblich","","","",""
"SPD/DVU(Rep/NPD)","2012","kein Migrationshintergrund","maennlich","","","",""
"SPD/DVU(Rep/NPD)","2012","kein Migrationshintergrund","weiblich","","","",""
"SPD/DVU(Rep/NPD)","2012","direkter Migrationshintergrund","maennlich","","","",""
"SPD/DVU(Rep/NPD)","2012","direkter Migrationshintergrund","weiblich","","","",""
"SPD/DVU(Rep/NPD)","2012","indirekter Migrationshintergrund","maennlich","","","",""
"SPD/DVU(Rep/NPD)","2012","indirekter Migrationshintergrund","weiblich","","","",""
"CDU/CSU","2012","kein Migrationshintergrund","maennlich","","","",""
"CDU/CSU","2012","kein Migrationshintergrund","weiblich","","","",""
"CDU/CSU","2012","direkter Migrationshintergrund","maennlich","","","",""
"CDU/CSU","2012","direkter Migrationshintergrund","weiblich","","","",""
"CDU/CSU","2012","indirekter Migrationshintergrund","maennlich","","","",""
"CDU/CSU","2012","indirekter Migrationshintergrund","weiblich","","","",""
"CDU/FDP","2012","kein Migrationshintergrund","maennlich","","","",""
"CDU/FDP","2012","kein Migrationshintergrund","weiblich","","","",""
"CDU/FDP","2012","direkter Migrationshintergrund","maennlich","","","",""
"CDU/FDP","2012","direkter Migrationshintergrund","weiblich","","","",""
"CDU/FDP","2012","indirekter Migrationshintergrund","maennlich","","","",""
"CDU/FDP","2012","indirekter Migrationshintergrund","weiblich","","","",""
"CDU/Buendnis90/Gruene","2012","kein Migrationshintergrund","maennlich","","","",""
"CDU/Buendnis90/Gruene","2012","kein Migrationshintergrund","weiblich","","","",""
"CDU/Buendnis90/Gruene","2012","direkter Migrationshintergrund","maennlich","","","",""
"CDU/Buendnis90/Gruene","2012","direkter Migrationshintergrund","weiblich","","","",""
"CDU/Buendnis90/Gruene","2012","indirekter Migrationshintergrund","maennlich","","","",""
"CDU/Buendnis90/Gruene","2012","indirekter Migrationshintergrund","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","2012","kein Migrationshintergrund","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","2012","kein Migrationshintergrund","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","2012","direkter Migrationshintergrund","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","2012","direkter Migrationshintergrund","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","2012","indirekter Migrationshintergrund","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","2012","indirekter Migrationshintergrund","weiblich","","","",""
"SPD/Die Linke","2012","kein Migrationshintergrund","maennlich","","","",""
"SPD/Die Linke","2012","kein Migrationshintergrund","weiblich","","","",""
"SPD/Die Linke","2012","direkter Migrationshintergrund","maennlich","","","",""
"SPD/Die Linke","2012","direkter Migrationshintergrund","weiblich","","","",""
"SPD/Die Linke","2012","indirekter Migrationshintergrund","maennlich","","","",""
"SPD/Die Linke","2012","indirekter Migrationshintergrund","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","2012","kein Migrationshintergrund","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","2012","kein Migrationshintergrund","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","2012","direkter Migrationshintergrund","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","2012","direkter Migrationshintergrund","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","2012","indirekter Migrationshintergrund","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","2012","indirekter Migrationshintergrund","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","2012","kein Migrationshintergrund","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","2012","kein Migrationshintergrund","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","2012","direkter Migrationshintergrund","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","2012","direkter Migrationshintergrund","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","2012","indirekter Migrationshintergrund","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","2012","indirekter Migrationshintergrund","weiblich","","","",""
"CDU/Die Linke","2012","kein Migrationshintergrund","maennlich","","","",""
"CDU/Die Linke","2012","kein Migrationshintergrund","weiblich","","","",""
"CDU/Die Linke","2012","direkter Migrationshintergrund","maennlich","","","",""
"CDU/Die Linke","2012","direkter Migrationshintergrund","weiblich","","","",""
"CDU/Die Linke","2012","indirekter Migrationshintergrund","maennlich","","","",""
"CDU/Die Linke","2012","indirekter Migrationshintergrund","weiblich","","","",""
"CDU/DVU(Rep/NPD)","2012","kein Migrationshintergrund","maennlich","","","",""
"CDU/DVU(Rep/NPD)","2012","kein Migrationshintergrund","weiblich","","","",""
"CDU/DVU(Rep/NPD)","2012","direkter Migrationshintergrund","maennlich","","","",""
"CDU/DVU(Rep/NPD)","2012","direkter Migrationshintergrund","weiblich","","","",""
"CDU/DVU(Rep/NPD)","2012","indirekter Migrationshintergrund","maennlich","","","",""
"CDU/DVU(Rep/NPD)","2012","indirekter Migrationshintergrund","weiblich","","","",""
"CSU/FDP","2012","kein Migrationshintergrund","maennlich","","","",""
"CSU/FDP","2012","kein Migrationshintergrund","weiblich","","","",""
"CSU/FDP","2012","direkter Migrationshintergrund","maennlich","","","",""
"CSU/FDP","2012","direkter Migrationshintergrund","weiblich","","","",""
"CSU/FDP","2012","indirekter Migrationshintergrund","maennlich","","","",""
"CSU/FDP","2012","indirekter Migrationshintergrund","weiblich","","","",""
"Gruene/FDP","2012","kein Migrationshintergrund","maennlich","","","",""
"Gruene/FDP","2012","kein Migrationshintergrund","weiblich","","","",""
"Gruene/FDP","2012","direkter Migrationshintergrund","maennlich","","","",""
"Gruene/FDP","2012","direkter Migrationshintergrund","weiblich","","","",""
"Gruene/FDP","2012","indirekter Migrationshintergrund","maennlich","","","",""
"Gruene/FDP","2012","indirekter Migrationshintergrund","weiblich","","","",""
"FDP/Die Linke","2012","kein Migrationshintergrund","maennlich","","","",""
"FDP/Die Linke","2012","kein Migrationshintergrund","weiblich","","","",""
"FDP/Die Linke","2012","direkter Migrationshintergrund","maennlich","","","",""
"FDP/Die Linke","2012","direkter Migrationshintergrund","weiblich","","","",""
"FDP/Die Linke","2012","indirekter Migrationshintergrund","maennlich","","","",""
"FDP/Die Linke","2012","indirekter Migrationshintergrund","weiblich","","","",""
"FDP/NPD","2012","kein Migrationshintergrund","maennlich","","","",""
"FDP/NPD","2012","kein Migrationshintergrund","weiblich","","","",""
"FDP/NPD","2012","direkter Migrationshintergrund","maennlich","","","",""
"FDP/NPD","2012","direkter Migrationshintergrund","weiblich","","","",""
"FDP/NPD","2012","indirekter Migrationshintergrund","maennlich","","","",""
"FDP/NPD","2012","indirekter Migrationshintergrund","weiblich","","","",""
"Piratenpartei","2012","kein Migrationshintergrund","maennlich","125","0.028561223416992","0.0235158567767329","0.0336065900572511"
"Piratenpartei","2012","kein Migrationshintergrund","weiblich","56","0.0187861237429276","0.0145163101996676","0.0230559372861875"
"Piratenpartei","2012","direkter Migrationshintergrund","maennlich","","","",""
"Piratenpartei","2012","direkter Migrationshintergrund","weiblich","","","",""
"Piratenpartei","2012","indirekter Migrationshintergrund","maennlich","","","",""
"Piratenpartei","2012","indirekter Migrationshintergrund","weiblich","","","",""
"AfD","2012","kein Migrationshintergrund","maennlich","","","",""
"AfD","2012","kein Migrationshintergrund","weiblich","","","",""
"AfD","2012","direkter Migrationshintergrund","maennlich","","","",""
"AfD","2012","direkter Migrationshintergrund","weiblich","","","",""
"AfD","2012","indirekter Migrationshintergrund","maennlich","","","",""
"AfD","2012","indirekter Migrationshintergrund","weiblich","","","",""
"CDU+/oder CSU/AfD","2012","kein Migrationshintergrund","maennlich","","","",""
"CDU+/oder CSU/AfD","2012","kein Migrationshintergrund","weiblich","","","",""
"CDU+/oder CSU/AfD","2012","direkter Migrationshintergrund","maennlich","","","",""
"CDU+/oder CSU/AfD","2012","direkter Migrationshintergrund","weiblich","","","",""
"CDU+/oder CSU/AfD","2012","indirekter Migrationshintergrund","maennlich","","","",""
"CDU+/oder CSU/AfD","2012","indirekter Migrationshintergrund","weiblich","","","",""
"SPD/AfD","2012","kein Migrationshintergrund","maennlich","","","",""
"SPD/AfD","2012","kein Migrationshintergrund","weiblich","","","",""
"SPD/AfD","2012","direkter Migrationshintergrund","maennlich","","","",""
"SPD/AfD","2012","direkter Migrationshintergrund","weiblich","","","",""
"SPD/AfD","2012","indirekter Migrationshintergrund","maennlich","","","",""
"SPD/AfD","2012","indirekter Migrationshintergrund","weiblich","","","",""
"SPD","2013","kein Migrationshintergrund","maennlich","1259","0.315352514658435","0.301008413152215","0.329696616164655"
"SPD","2013","kein Migrationshintergrund","weiblich","1156","0.322595323830409","0.307698864700463","0.337491782960354"
"SPD","2013","direkter Migrationshintergrund","maennlich","280","0.397307375940465","0.361489505163424","0.433125246717505"
"SPD","2013","direkter Migrationshintergrund","weiblich","209","0.326187415185504","0.290950588176828","0.36142424219418"
"SPD","2013","indirekter Migrationshintergrund","maennlich","129","0.410016867226951","0.351674045894245","0.468359688559657"
"SPD","2013","indirekter Migrationshintergrund","weiblich","94","0.430672742465826","0.365388760585528","0.495956724346124"
"CDU","2013","kein Migrationshintergrund","maennlich","1391","0.34657470792816","0.33188415658964","0.36126525926668"
"CDU","2013","kein Migrationshintergrund","weiblich","1293","0.353168168507871","0.33793759037323","0.368398746642513"
"CDU","2013","direkter Migrationshintergrund","maennlich","251","0.316842258438425","0.282788067998792","0.350896448878057"
"CDU","2013","direkter Migrationshintergrund","weiblich","291","0.413190709185482","0.376180852861082","0.450200565509883"
"CDU","2013","indirekter Migrationshintergrund","maennlich","53","0.205493644057788","0.157562846871714","0.253424441243862"
"CDU","2013","indirekter Migrationshintergrund","weiblich","41","0.166109751418947","0.117041117649868","0.215178385188026"
"CSU","2013","kein Migrationshintergrund","maennlich","315","0.0717568517302468","0.0637896785734623","0.0797240248870313"
"CSU","2013","kein Migrationshintergrund","weiblich","224","0.0584571848904187","0.0509811915500014","0.065933178230836"
"CSU","2013","direkter Migrationshintergrund","maennlich","34","0.0480298490173749","0.0323783553604862","0.0636813426742637"
"CSU","2013","direkter Migrationshintergrund","weiblich","","","",""
"CSU","2013","indirekter Migrationshintergrund","maennlich","","","",""
"CSU","2013","indirekter Migrationshintergrund","weiblich","","","",""
"FDP","2013","kein Migrationshintergrund","maennlich","147","0.0280965952835752","0.0229953043625699","0.0331978862045804"
"FDP","2013","kein Migrationshintergrund","weiblich","82","0.0199084899569679","0.0154572357806296","0.0243597441333062"
"FDP","2013","direkter Migrationshintergrund","maennlich","","","",""
"FDP","2013","direkter Migrationshintergrund","weiblich","","","",""
"FDP","2013","indirekter Migrationshintergrund","maennlich","","","",""
"FDP","2013","indirekter Migrationshintergrund","weiblich","","","",""
"Buendnis90/Gruene","2013","kein Migrationshintergrund","maennlich","490","0.126022144596177","0.11577706494243","0.136267224249924"
"Buendnis90/Gruene","2013","kein Migrationshintergrund","weiblich","719","0.169566822475964","0.157608983325322","0.181524661626606"
"Buendnis90/Gruene","2013","direkter Migrationshintergrund","maennlich","69","0.114999972062775","0.0916487817795597","0.13835116234599"
"Buendnis90/Gruene","2013","direkter Migrationshintergrund","weiblich","93","0.134364329532699","0.108731107375835","0.159997551689563"
"Buendnis90/Gruene","2013","indirekter Migrationshintergrund","maennlich","37","0.1352474987383","0.0946800868133004","0.1758149106633"
"Buendnis90/Gruene","2013","indirekter Migrationshintergrund","weiblich","56","0.297551000964667","0.237275606539837","0.357826395389496"
"Die Linke","2013","kein Migrationshintergrund","maennlich","239","0.0530242635895679","0.0461067751732622","0.0599417520058736"
"Die Linke","2013","kein Migrationshintergrund","weiblich","203","0.0462915071363689","0.0395959240181071","0.0529870902546308"
"Die Linke","2013","direkter Migrationshintergrund","maennlich","41","0.0636102180051001","0.0457461530921187","0.0814742829180814"
"Die Linke","2013","direkter Migrationshintergrund","weiblich","","","",""
"Die Linke","2013","indirekter Migrationshintergrund","maennlich","","","",""
"Die Linke","2013","indirekter Migrationshintergrund","weiblich","","","",""
"NPD/Republikaner/Die Rechte","2013","kein Migrationshintergrund","maennlich","44","0.0137427398530172","0.0101487780151413","0.0173367016908931"
"NPD/Republikaner/Die Rechte","2013","kein Migrationshintergrund","weiblich","","","",""
"NPD/Republikaner/Die Rechte","2013","direkter Migrationshintergrund","maennlich","","","",""
"NPD/Republikaner/Die Rechte","2013","direkter Migrationshintergrund","weiblich","","","",""
"NPD/Republikaner/Die Rechte","2013","indirekter Migrationshintergrund","maennlich","","","",""
"NPD/Republikaner/Die Rechte","2013","indirekter Migrationshintergrund","weiblich","","","",""
"Andere","2013","kein Migrationshintergrund","maennlich","45","0.0168440043139605","0.0128713975294465","0.0208166110984745"
"Andere","2013","kein Migrationshintergrund","weiblich","34","0.0095883870790763","0.00648303704111261","0.01269373711704"
"Andere","2013","direkter Migrationshintergrund","maennlich","","","",""
"Andere","2013","direkter Migrationshintergrund","weiblich","","","",""
"Andere","2013","indirekter Migrationshintergrund","maennlich","","","",""
"Andere","2013","indirekter Migrationshintergrund","weiblich","","","",""
"SPD/Buendnis90/Gruene","2013","kein Migrationshintergrund","maennlich","","","",""
"SPD/Buendnis90/Gruene","2013","kein Migrationshintergrund","weiblich","","","",""
"SPD/Buendnis90/Gruene","2013","direkter Migrationshintergrund","maennlich","","","",""
"SPD/Buendnis90/Gruene","2013","direkter Migrationshintergrund","weiblich","","","",""
"SPD/Buendnis90/Gruene","2013","indirekter Migrationshintergrund","maennlich","","","",""
"SPD/Buendnis90/Gruene","2013","indirekter Migrationshintergrund","weiblich","","","",""
"SPD/CDU","2013","kein Migrationshintergrund","maennlich","","","",""
"SPD/CDU","2013","kein Migrationshintergrund","weiblich","","","",""
"SPD/CDU","2013","direkter Migrationshintergrund","maennlich","","","",""
"SPD/CDU","2013","direkter Migrationshintergrund","weiblich","","","",""
"SPD/CDU","2013","indirekter Migrationshintergrund","maennlich","","","",""
"SPD/CDU","2013","indirekter Migrationshintergrund","weiblich","","","",""
"SPD/FDP","2013","kein Migrationshintergrund","maennlich","","","",""
"SPD/FDP","2013","kein Migrationshintergrund","weiblich","","","",""
"SPD/FDP","2013","direkter Migrationshintergrund","maennlich","","","",""
"SPD/FDP","2013","direkter Migrationshintergrund","weiblich","","","",""
"SPD/FDP","2013","indirekter Migrationshintergrund","maennlich","","","",""
"SPD/FDP","2013","indirekter Migrationshintergrund","weiblich","","","",""
"SPD/DVU(Rep/NPD)","2013","kein Migrationshintergrund","maennlich","","","",""
"SPD/DVU(Rep/NPD)","2013","kein Migrationshintergrund","weiblich","","","",""
"SPD/DVU(Rep/NPD)","2013","direkter Migrationshintergrund","maennlich","","","",""
"SPD/DVU(Rep/NPD)","2013","direkter Migrationshintergrund","weiblich","","","",""
"SPD/DVU(Rep/NPD)","2013","indirekter Migrationshintergrund","maennlich","","","",""
"SPD/DVU(Rep/NPD)","2013","indirekter Migrationshintergrund","weiblich","","","",""
"CDU/CSU","2013","kein Migrationshintergrund","maennlich","","","",""
"CDU/CSU","2013","kein Migrationshintergrund","weiblich","","","",""
"CDU/CSU","2013","direkter Migrationshintergrund","maennlich","","","",""
"CDU/CSU","2013","direkter Migrationshintergrund","weiblich","","","",""
"CDU/CSU","2013","indirekter Migrationshintergrund","maennlich","","","",""
"CDU/CSU","2013","indirekter Migrationshintergrund","weiblich","","","",""
"CDU/FDP","2013","kein Migrationshintergrund","maennlich","","","",""
"CDU/FDP","2013","kein Migrationshintergrund","weiblich","","","",""
"CDU/FDP","2013","direkter Migrationshintergrund","maennlich","","","",""
"CDU/FDP","2013","direkter Migrationshintergrund","weiblich","","","",""
"CDU/FDP","2013","indirekter Migrationshintergrund","maennlich","","","",""
"CDU/FDP","2013","indirekter Migrationshintergrund","weiblich","","","",""
"CDU/Buendnis90/Gruene","2013","kein Migrationshintergrund","maennlich","","","",""
"CDU/Buendnis90/Gruene","2013","kein Migrationshintergrund","weiblich","","","",""
"CDU/Buendnis90/Gruene","2013","direkter Migrationshintergrund","maennlich","","","",""
"CDU/Buendnis90/Gruene","2013","direkter Migrationshintergrund","weiblich","","","",""
"CDU/Buendnis90/Gruene","2013","indirekter Migrationshintergrund","maennlich","","","",""
"CDU/Buendnis90/Gruene","2013","indirekter Migrationshintergrund","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","2013","kein Migrationshintergrund","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","2013","kein Migrationshintergrund","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","2013","direkter Migrationshintergrund","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","2013","direkter Migrationshintergrund","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","2013","indirekter Migrationshintergrund","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","2013","indirekter Migrationshintergrund","weiblich","","","",""
"SPD/Die Linke","2013","kein Migrationshintergrund","maennlich","","","",""
"SPD/Die Linke","2013","kein Migrationshintergrund","weiblich","","","",""
"SPD/Die Linke","2013","direkter Migrationshintergrund","maennlich","","","",""
"SPD/Die Linke","2013","direkter Migrationshintergrund","weiblich","","","",""
"SPD/Die Linke","2013","indirekter Migrationshintergrund","maennlich","","","",""
"SPD/Die Linke","2013","indirekter Migrationshintergrund","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","2013","kein Migrationshintergrund","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","2013","kein Migrationshintergrund","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","2013","direkter Migrationshintergrund","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","2013","direkter Migrationshintergrund","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","2013","indirekter Migrationshintergrund","maennlich","","","",""
