"plh0012_h","year","migback","sampreg","n","percent","lower_confidence","upper_confidence"
"CSU","2009","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CSU","2009","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CSU","2009","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CSU","2009","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"FDP","2009","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","480","0.0753574295735146","0.0684183840867244","0.0822964750603049"
"FDP","2009","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","91","0.0702754316172468","0.0571006671712088","0.0834501960632849"
"FDP","2009","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"FDP","2009","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"FDP","2009","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"FDP","2009","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene","2009","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","645","0.109845400747387","0.10162537055228","0.118065430942494"
"Buendnis90/Gruene","2009","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","116","0.0940486840013018","0.0790036651544231","0.109093702848181"
"Buendnis90/Gruene","2009","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","46","0.135097672607709","0.10389404438381","0.166301300831608"
"Buendnis90/Gruene","2009","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene","2009","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene","2009","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke","2009","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","133","0.0252737223159936","0.0211477558303139","0.0293996888016733"
"Die Linke","2009","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","380","0.270804498056242","0.247900364264147","0.293708631848337"
"Die Linke","2009","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke","2009","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke","2009","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke","2009","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","2009","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","60","0.0137532988959784","0.0106917163274914","0.0168148814644655"
"NPD/Republikaner/Die Rechte","2009","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","37","0.0435387829876917","0.0330207199440057","0.0540568460313777"
"NPD/Republikaner/Die Rechte","2009","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","2009","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","2009","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","2009","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Andere","2009","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","54","0.00976155498513617","0.00717703944309913","0.0123460705271732"
"Andere","2009","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Andere","2009","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Andere","2009","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Andere","2009","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Andere","2009","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","2009","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","2009","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","2009","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","2009","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","2009","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","2009","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","2009","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","2009","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","2009","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","2009","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","2009","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","2009","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","2009","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","2009","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","2009","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","2009","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","2009","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","2009","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2009","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2009","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2009","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2009","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2009","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2009","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","2009","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU/CSU","2009","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","2009","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU/CSU","2009","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","2009","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU/CSU","2009","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","2009","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","2009","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","2009","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","2009","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","2009","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","2009","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2009","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2009","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2009","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2009","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2009","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2009","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2009","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2009","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2009","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2009","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2009","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2009","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","2009","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","2009","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","2009","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","2009","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","2009","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","2009","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2009","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2009","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2009","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2009","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2009","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2009","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2009","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2009","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2009","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2009","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2009","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2009","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Die Linke","2009","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Die Linke","2009","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Die Linke","2009","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Die Linke","2009","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Die Linke","2009","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Die Linke","2009","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2009","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2009","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2009","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2009","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2009","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2009","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CSU/FDP","2009","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CSU/FDP","2009","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CSU/FDP","2009","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CSU/FDP","2009","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CSU/FDP","2009","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CSU/FDP","2009","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/FDP","2009","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/FDP","2009","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/FDP","2009","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/FDP","2009","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/FDP","2009","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/FDP","2009","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/Die Linke","2009","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"FDP/Die Linke","2009","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/Die Linke","2009","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"FDP/Die Linke","2009","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/Die Linke","2009","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"FDP/Die Linke","2009","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/NPD","2009","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"FDP/NPD","2009","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/NPD","2009","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"FDP/NPD","2009","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/NPD","2009","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"FDP/NPD","2009","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Piratenpartei","2009","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Piratenpartei","2009","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Piratenpartei","2009","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Piratenpartei","2009","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Piratenpartei","2009","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Piratenpartei","2009","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"AfD","2009","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"AfD","2009","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"AfD","2009","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"AfD","2009","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"AfD","2009","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"AfD","2009","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU+/oder CSU/AfD","2009","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU+/oder CSU/AfD","2009","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU+/oder CSU/AfD","2009","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU+/oder CSU/AfD","2009","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU+/oder CSU/AfD","2009","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU+/oder CSU/AfD","2009","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/AfD","2009","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/AfD","2009","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/AfD","2009","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/AfD","2009","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/AfD","2009","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/AfD","2009","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD","2010","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","2325","0.327835051039124","0.317332306140907","0.33833779593734"
"SPD","2010","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","451","0.208079423856724","0.190532866603489","0.225625981109958"
"SPD","2010","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","317","0.393433977444865","0.361102670130553","0.425765284759178"
"SPD","2010","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD","2010","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","141","0.422766274278367","0.371807320141575","0.473725228415158"
"SPD","2010","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU","2010","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","2446","0.330228785261149","0.319706552697639","0.340751017824658"
"CDU","2010","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","623","0.282141829168029","0.262688694259398","0.30159496407666"
"CDU","2010","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","325","0.352335391907726","0.32071978580417","0.383950998011283"
"CDU","2010","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU","2010","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","75","0.224243942974816","0.181219283842547","0.267268602107085"
"CDU","2010","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CSU","2010","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","585","0.0682241412133344","0.0625830651010564","0.0738652173256124"
"CSU","2010","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CSU","2010","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","46","0.0426127559826739","0.0292448948842364","0.0559806170811113"
"CSU","2010","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CSU","2010","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CSU","2010","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"FDP","2010","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","540","0.0623428425190369","0.0569333997529901","0.0677522852850837"
"FDP","2010","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","101","0.0332425054037997","0.0254935674472199","0.0409914433603796"
"FDP","2010","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","42","0.0433945834449004","0.0299101571415585","0.0568790097482422"
"FDP","2010","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"FDP","2010","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"FDP","2010","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene","2010","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","1253","0.133822432990513","0.126205061779818","0.141439804201208"
"Buendnis90/Gruene","2010","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","193","0.0840731184442174","0.0720782492354101","0.0960679876530248"
"Buendnis90/Gruene","2010","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","86","0.092532972062098","0.0733545895128014","0.111711354611395"
"Buendnis90/Gruene","2010","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene","2010","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","73","0.160562286577804","0.12269096151959","0.198433611636018"
"Buendnis90/Gruene","2010","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke","2010","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","254","0.0364197742342048","0.0322284644834705","0.0406110839849392"
"Die Linke","2010","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","554","0.306312342197388","0.286387230361565","0.326237454033211"
"Die Linke","2010","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","47","0.0509991254451494","0.0364390721381605","0.0655591787521383"
"Die Linke","2010","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke","2010","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke","2010","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","2010","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","88","0.0107225287317923","0.0084181977316652","0.0130268597319193"
"NPD/Republikaner/Die Rechte","2010","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","69","0.0476035261490187","0.038399772471295","0.0568072798267424"
"NPD/Republikaner/Die Rechte","2010","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","2010","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","2010","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","2010","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Andere","2010","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","85","0.0116652308493876","0.0092628829566131","0.0140675787421621"
"Andere","2010","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Andere","2010","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Andere","2010","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Andere","2010","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Andere","2010","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","2010","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","32","0.00601456054090249","0.00428462805093622","0.00774449303086876"
"SPD/Buendnis90/Gruene","2010","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","2010","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","2010","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","2010","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","2010","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","2010","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","2010","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","2010","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","2010","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","2010","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","2010","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","2010","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","2010","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","2010","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","2010","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","2010","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","2010","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2010","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2010","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2010","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2010","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2010","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2010","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","2010","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU/CSU","2010","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","2010","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU/CSU","2010","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","2010","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU/CSU","2010","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","2010","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","2010","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","2010","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","2010","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","2010","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","2010","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2010","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2010","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2010","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2010","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2010","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2010","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2010","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2010","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2010","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2010","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2010","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2010","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","2010","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","2010","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
