"plh0012_h","year","sampreg","sex","n","percent","lower_confidence","upper_confidence"
"CSU","2014","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CSU","2014","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"FDP","2014","Westdeutschland, alte Bundeslaender","maennlich","156","0.0295430307661463","0.0247835861359225","0.03430247539637"
"FDP","2014","Westdeutschland, alte Bundeslaender","weiblich","90","0.0169920952772147","0.0133811294299135","0.0206030611245159"
"FDP","2014","Ostdeutschland, neue Bundeslaender","maennlich","36","0.0216883729066164","0.0130210432424085","0.0303557025708244"
"FDP","2014","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Buendnis90/Gruene","2014","Westdeutschland, alte Bundeslaender","maennlich","588","0.113902605881774","0.104972673436511","0.122832538327037"
"Buendnis90/Gruene","2014","Westdeutschland, alte Bundeslaender","weiblich","935","0.170481934232537","0.159975060455385","0.180988808009689"
"Buendnis90/Gruene","2014","Ostdeutschland, neue Bundeslaender","maennlich","66","0.0635471256773602","0.0490318883435152","0.0780623630112051"
"Buendnis90/Gruene","2014","Ostdeutschland, neue Bundeslaender","weiblich","122","0.0879078154797849","0.0709572648931048","0.104858366066465"
"Die Linke","2014","Westdeutschland, alte Bundeslaender","maennlich","217","0.0413853430215054","0.0357866594078274","0.0469840266351834"
"Die Linke","2014","Westdeutschland, alte Bundeslaender","weiblich","180","0.0290367681838661","0.0243454278565559","0.0337281085111763"
"Die Linke","2014","Ostdeutschland, neue Bundeslaender","maennlich","252","0.237977540896389","0.212638796306499","0.263316285486279"
"Die Linke","2014","Ostdeutschland, neue Bundeslaender","weiblich","265","0.273515701130777","0.246831454523015","0.300199947738539"
"NPD/Republikaner/Die Rechte","2014","Westdeutschland, alte Bundeslaender","maennlich","38","0.00913808997804555","0.00646339109878735","0.0118127888573038"
"NPD/Republikaner/Die Rechte","2014","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"NPD/Republikaner/Die Rechte","2014","Ostdeutschland, neue Bundeslaender","maennlich","30","0.0395495711534322","0.0279526797942101","0.0511464625126543"
"NPD/Republikaner/Die Rechte","2014","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Andere","2014","Westdeutschland, alte Bundeslaender","maennlich","44","0.00945446406319308","0.00673429251343505","0.0121746356129511"
"Andere","2014","Westdeutschland, alte Bundeslaender","weiblich","52","0.00843522485912643","0.00587999316468637","0.0109904565535665"
"Andere","2014","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Andere","2014","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"SPD/Buendnis90/Gruene","2014","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"SPD/Buendnis90/Gruene","2014","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"SPD/Buendnis90/Gruene","2014","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"SPD/Buendnis90/Gruene","2014","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"SPD/CDU","2014","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"SPD/CDU","2014","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"SPD/CDU","2014","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"SPD/CDU","2014","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"SPD/FDP","2014","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"SPD/FDP","2014","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"SPD/FDP","2014","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"SPD/FDP","2014","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"SPD/DVU(Rep/NPD)","2014","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"SPD/DVU(Rep/NPD)","2014","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"SPD/DVU(Rep/NPD)","2014","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"SPD/DVU(Rep/NPD)","2014","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"CDU/CSU","2014","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"CDU/CSU","2014","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"CDU/CSU","2014","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CDU/CSU","2014","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"CDU/FDP","2014","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"CDU/FDP","2014","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"CDU/FDP","2014","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CDU/FDP","2014","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"CDU/Buendnis90/Gruene","2014","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"CDU/Buendnis90/Gruene","2014","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"CDU/Buendnis90/Gruene","2014","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CDU/Buendnis90/Gruene","2014","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","2014","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","2014","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","2014","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","2014","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"SPD/Die Linke","2014","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"SPD/Die Linke","2014","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"SPD/Die Linke","2014","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"SPD/Die Linke","2014","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","2014","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","2014","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","2014","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","2014","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","2014","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","2014","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","2014","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","2014","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"CDU/Die Linke","2014","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"CDU/Die Linke","2014","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"CDU/Die Linke","2014","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CDU/Die Linke","2014","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"CDU/DVU(Rep/NPD)","2014","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"CDU/DVU(Rep/NPD)","2014","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"CDU/DVU(Rep/NPD)","2014","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CDU/DVU(Rep/NPD)","2014","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"CSU/FDP","2014","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"CSU/FDP","2014","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"CSU/FDP","2014","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CSU/FDP","2014","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Gruene/FDP","2014","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Gruene/FDP","2014","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Gruene/FDP","2014","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Gruene/FDP","2014","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"FDP/Die Linke","2014","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"FDP/Die Linke","2014","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"FDP/Die Linke","2014","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"FDP/Die Linke","2014","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"FDP/NPD","2014","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"FDP/NPD","2014","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"FDP/NPD","2014","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"FDP/NPD","2014","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Piratenpartei","2014","Westdeutschland, alte Bundeslaender","maennlich","65","0.0126868896721489","0.00954098435586025","0.0158327949884374"
"Piratenpartei","2014","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Piratenpartei","2014","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Piratenpartei","2014","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"AfD","2014","Westdeutschland, alte Bundeslaender","maennlich","104","0.0177324797777763","0.0140227673725857","0.0214421921829668"
"AfD","2014","Westdeutschland, alte Bundeslaender","weiblich","55","0.0105713940665862","0.007713936625316","0.0134288515078564"
"AfD","2014","Ostdeutschland, neue Bundeslaender","maennlich","34","0.0329260864134962","0.0223083213151174","0.043543851511875"
"AfD","2014","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"CDU+/oder CSU/AfD","2014","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"CDU+/oder CSU/AfD","2014","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"CDU+/oder CSU/AfD","2014","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CDU+/oder CSU/AfD","2014","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"SPD/AfD","2014","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"SPD/AfD","2014","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"SPD/AfD","2014","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"SPD/AfD","2014","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"SPD","2015","Westdeutschland, alte Bundeslaender","maennlich","1321","0.315927955240826","0.302008647789856","0.329847262691796"
"SPD","2015","Westdeutschland, alte Bundeslaender","weiblich","1277","0.316926701367752","0.302808186649719","0.331045216085786"
"SPD","2015","Ostdeutschland, neue Bundeslaender","maennlich","200","0.189623093107377","0.164563540931052","0.214682645283702"
"SPD","2015","Ostdeutschland, neue Bundeslaender","weiblich","188","0.191318429725574","0.165929183512961","0.216707675938188"
"CDU","2015","Westdeutschland, alte Bundeslaender","maennlich","1466","0.346436632386677","0.332189468076231","0.360683796697123"
"CDU","2015","Westdeutschland, alte Bundeslaender","weiblich","1368","0.350702965160493","0.336223004904199","0.365182925416786"
"CDU","2015","Ostdeutschland, neue Bundeslaender","maennlich","306","0.321910266896793","0.292043022018482","0.351777511775103"
"CDU","2015","Ostdeutschland, neue Bundeslaender","weiblich","313","0.350706139728931","0.319904420120421","0.381507859337442"
"CSU","2015","Westdeutschland, alte Bundeslaender","maennlich","378","0.0813520329806706","0.0731667925225062","0.0895372734388351"
"CSU","2015","Westdeutschland, alte Bundeslaender","weiblich","283","0.0653474629644902","0.0578482549316938","0.0728466709972866"
"CSU","2015","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CSU","2015","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"FDP","2015","Westdeutschland, alte Bundeslaender","maennlich","154","0.031657978333946","0.0264155964278413","0.0369003602400507"
"FDP","2015","Westdeutschland, alte Bundeslaender","weiblich","83","0.0187860884179497","0.0146662899605408","0.0229058868753586"
"FDP","2015","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"FDP","2015","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Buendnis90/Gruene","2015","Westdeutschland, alte Bundeslaender","maennlich","494","0.11568319331627","0.106106584416812","0.125259802215727"
"Buendnis90/Gruene","2015","Westdeutschland, alte Bundeslaender","weiblich","822","0.175364884444513","0.163825618833067","0.18690415005596"
"Buendnis90/Gruene","2015","Ostdeutschland, neue Bundeslaender","maennlich","61","0.065416414090269","0.0496098816939959","0.0812229464865422"
"Buendnis90/Gruene","2015","Ostdeutschland, neue Bundeslaender","weiblich","96","0.0805776352139341","0.0630086199102822","0.0981466505175861"
"Die Linke","2015","Westdeutschland, alte Bundeslaender","maennlich","188","0.0352473991771885","0.0297260629418139","0.0407687354125632"
"Die Linke","2015","Westdeutschland, alte Bundeslaender","weiblich","169","0.028903843547909","0.0238200856788892","0.0339876014169288"
"Die Linke","2015","Ostdeutschland, neue Bundeslaender","maennlich","227","0.248250791567802","0.220634460850074","0.27586712228553"
"Die Linke","2015","Ostdeutschland, neue Bundeslaender","weiblich","238","0.279550738013378","0.250582995435371","0.308518480591386"
"NPD/Republikaner/Die Rechte","2015","Westdeutschland, alte Bundeslaender","maennlich","38","0.00817661658350492","0.00548026409415824","0.0108729690728516"
"NPD/Republikaner/Die Rechte","2015","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"NPD/Republikaner/Die Rechte","2015","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"NPD/Republikaner/Die Rechte","2015","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Andere","2015","Westdeutschland, alte Bundeslaender","maennlich","41","0.0106613408605982","0.00758629864657829","0.0137363830746181"
"Andere","2015","Westdeutschland, alte Bundeslaender","weiblich","37","0.0084317170480739","0.00565714972924523","0.0112062843669026"
"Andere","2015","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Andere","2015","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"SPD/Buendnis90/Gruene","2015","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"SPD/Buendnis90/Gruene","2015","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"SPD/Buendnis90/Gruene","2015","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"SPD/Buendnis90/Gruene","2015","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"SPD/CDU","2015","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"SPD/CDU","2015","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"SPD/CDU","2015","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"SPD/CDU","2015","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"SPD/FDP","2015","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"SPD/FDP","2015","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"SPD/FDP","2015","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"SPD/FDP","2015","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"SPD/DVU(Rep/NPD)","2015","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"SPD/DVU(Rep/NPD)","2015","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"SPD/DVU(Rep/NPD)","2015","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"SPD/DVU(Rep/NPD)","2015","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"CDU/CSU","2015","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"CDU/CSU","2015","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"CDU/CSU","2015","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CDU/CSU","2015","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"CDU/FDP","2015","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"CDU/FDP","2015","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"CDU/FDP","2015","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CDU/FDP","2015","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"CDU/Buendnis90/Gruene","2015","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"CDU/Buendnis90/Gruene","2015","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"CDU/Buendnis90/Gruene","2015","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CDU/Buendnis90/Gruene","2015","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","2015","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","2015","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","2015","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","2015","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"SPD/Die Linke","2015","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"SPD/Die Linke","2015","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"SPD/Die Linke","2015","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"SPD/Die Linke","2015","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","2015","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","2015","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","2015","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","2015","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","2015","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","2015","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","2015","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","2015","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"CDU/Die Linke","2015","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"CDU/Die Linke","2015","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"CDU/Die Linke","2015","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CDU/Die Linke","2015","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"CDU/DVU(Rep/NPD)","2015","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"CDU/DVU(Rep/NPD)","2015","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"CDU/DVU(Rep/NPD)","2015","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CDU/DVU(Rep/NPD)","2015","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"CSU/FDP","2015","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"CSU/FDP","2015","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"CSU/FDP","2015","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CSU/FDP","2015","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Gruene/FDP","2015","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Gruene/FDP","2015","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Gruene/FDP","2015","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Gruene/FDP","2015","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"FDP/Die Linke","2015","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"FDP/Die Linke","2015","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"FDP/Die Linke","2015","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"FDP/Die Linke","2015","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"FDP/NPD","2015","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"FDP/NPD","2015","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"FDP/NPD","2015","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"FDP/NPD","2015","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Piratenpartei","2015","Westdeutschland, alte Bundeslaender","maennlich","39","0.00889200249032901","0.00608118300179487","0.0117028219788632"
"Piratenpartei","2015","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Piratenpartei","2015","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Piratenpartei","2015","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"AfD","2015","Westdeutschland, alte Bundeslaender","maennlich","120","0.0296652154084757","0.0245852912187258","0.0347451395982257"
"AfD","2015","Westdeutschland, alte Bundeslaender","weiblich","58","0.0154535433549047","0.0117106445508818","0.0191964421589276"
"AfD","2015","Ostdeutschland, neue Bundeslaender","maennlich","57","0.0713581569654132","0.0549019363606729","0.0878143775701534"
"AfD","2015","Ostdeutschland, neue Bundeslaender","weiblich","38","0.0511575354012175","0.0369363927218285","0.0653786780806066"
"CDU+/oder CSU/AfD","2015","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"CDU+/oder CSU/AfD","2015","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"CDU+/oder CSU/AfD","2015","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CDU+/oder CSU/AfD","2015","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"SPD/AfD","2015","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"SPD/AfD","2015","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"SPD/AfD","2015","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"SPD/AfD","2015","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"SPD","2016","Westdeutschland, alte Bundeslaender","maennlich","1115","0.287674683452502","0.273516496190012","0.301832870714993"
"SPD","2016","Westdeutschland, alte Bundeslaender","weiblich","1066","0.291354627210378","0.276990414116947","0.305718840303808"
"SPD","2016","Ostdeutschland, neue Bundeslaender","maennlich","160","0.182898105646196","0.157312776600645","0.208483434691747"
"SPD","2016","Ostdeutschland, neue Bundeslaender","weiblich","140","0.163030628825786","0.137528880547768","0.188532377103804"
"CDU","2016","Westdeutschland, alte Bundeslaender","maennlich","1233","0.308831647140236","0.294381560152467","0.323281734128005"
"CDU","2016","Westdeutschland, alte Bundeslaender","weiblich","1243","0.341335913954086","0.326346681794477","0.356325146113696"
"CDU","2016","Ostdeutschland, neue Bundeslaender","maennlich","275","0.305885941056633","0.275389899334274","0.336381982778992"
"CDU","2016","Ostdeutschland, neue Bundeslaender","weiblich","261","0.316415339564575","0.284307913642281","0.34852276548687"
"CSU","2016","Westdeutschland, alte Bundeslaender","maennlich","355","0.0890891810381492","0.0801793790196932","0.0979989830566052"
"CSU","2016","Westdeutschland, alte Bundeslaender","weiblich","279","0.0703297622542631","0.0622464298172156","0.0784130946913106"
"CSU","2016","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CSU","2016","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"FDP","2016","Westdeutschland, alte Bundeslaender","maennlich","166","0.0395873682392488","0.0334888421288344","0.0456858943496633"
"FDP","2016","Westdeutschland, alte Bundeslaender","weiblich","82","0.0221487997470228","0.0174964978799205","0.026801101614125"
"FDP","2016","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"FDP","2016","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Buendnis90/Gruene","2016","Westdeutschland, alte Bundeslaender","maennlich","537","0.140577732401545","0.129706489281923","0.151448975521168"
"Buendnis90/Gruene","2016","Westdeutschland, alte Bundeslaender","weiblich","820","0.195522108187696","0.182984595256504","0.208059621118888"
"Buendnis90/Gruene","2016","Ostdeutschland, neue Bundeslaender","maennlich","66","0.0715725433508941","0.054511895954519","0.0886331907472693"
"Buendnis90/Gruene","2016","Ostdeutschland, neue Bundeslaender","weiblich","78","0.0755668677247857","0.0573201803255245","0.0938135551240469"
"Die Linke","2016","Westdeutschland, alte Bundeslaender","maennlich","164","0.040754585500722","0.0345705674795037","0.0469386035219402"
"Die Linke","2016","Westdeutschland, alte Bundeslaender","weiblich","147","0.0300339030550605","0.0246382928653052","0.0354295132448157"
"Die Linke","2016","Ostdeutschland, neue Bundeslaender","maennlich","192","0.21670234211668","0.189434955814285","0.243969728419075"
"Die Linke","2016","Ostdeutschland, neue Bundeslaender","weiblich","200","0.270066353241842","0.239414446061045","0.300718260422638"
"NPD/Republikaner/Die Rechte","2016","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"NPD/Republikaner/Die Rechte","2016","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"NPD/Republikaner/Die Rechte","2016","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"NPD/Republikaner/Die Rechte","2016","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Andere","2016","Westdeutschland, alte Bundeslaender","maennlich","41","0.0127541412189366","0.00924455503766145","0.0162637274002117"
"Andere","2016","Westdeutschland, alte Bundeslaender","weiblich","37","0.00745169966995214","0.00473300836636494","0.0101703909735393"
"Andere","2016","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Andere","2016","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"SPD/Buendnis90/Gruene","2016","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"SPD/Buendnis90/Gruene","2016","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"SPD/Buendnis90/Gruene","2016","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"SPD/Buendnis90/Gruene","2016","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"SPD/CDU","2016","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"SPD/CDU","2016","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"SPD/CDU","2016","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"SPD/CDU","2016","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"SPD/FDP","2016","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"SPD/FDP","2016","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"SPD/FDP","2016","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"SPD/FDP","2016","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"SPD/DVU(Rep/NPD)","2016","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"SPD/DVU(Rep/NPD)","2016","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"SPD/DVU(Rep/NPD)","2016","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"SPD/DVU(Rep/NPD)","2016","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"CDU/CSU","2016","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"CDU/CSU","2016","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"CDU/CSU","2016","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CDU/CSU","2016","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"CDU/FDP","2016","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"CDU/FDP","2016","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"CDU/FDP","2016","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CDU/FDP","2016","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"CDU/Buendnis90/Gruene","2016","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"CDU/Buendnis90/Gruene","2016","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"CDU/Buendnis90/Gruene","2016","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CDU/Buendnis90/Gruene","2016","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","2016","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","2016","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","2016","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","2016","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"SPD/Die Linke","2016","Westdeutschland, alte Bundeslaender","maennlich","","","",""
