"plh0012_h","year","bula_h","sex","n","percent","lower_confidence","upper_confidence"
"Andere","2009","Saarland","weiblich","","","",""
"Andere","2009","Berlin","maennlich","","","",""
"Andere","2009","Berlin","weiblich","","","",""
"Andere","2009","Brandenburg","maennlich","","","",""
"Andere","2009","Brandenburg","weiblich","","","",""
"Andere","2009","Mecklenburg-Vorpommern","maennlich","","","",""
"Andere","2009","Mecklenburg-Vorpommern","weiblich","","","",""
"Andere","2009","Sachsen","maennlich","","","",""
"Andere","2009","Sachsen","weiblich","","","",""
"Andere","2009","Sachsen-Anhalt","maennlich","","","",""
"Andere","2009","Sachsen-Anhalt","weiblich","","","",""
"Andere","2009","Thueringen","maennlich","","","",""
"Andere","2009","Thueringen","weiblich","","","",""
"SPD/Buendnis90/Gruene","2009","Schleswig-Holstein","maennlich","","","",""
"SPD/Buendnis90/Gruene","2009","Schleswig-Holstein","weiblich","","","",""
"SPD/Buendnis90/Gruene","2009","Hamburg","maennlich","","","",""
"SPD/Buendnis90/Gruene","2009","Hamburg","weiblich","","","",""
"SPD/Buendnis90/Gruene","2009","Niedersachsen","maennlich","","","",""
"SPD/Buendnis90/Gruene","2009","Niedersachsen","weiblich","","","",""
"SPD/Buendnis90/Gruene","2009","Bremen","maennlich","","","",""
"SPD/Buendnis90/Gruene","2009","Bremen","weiblich","","","",""
"SPD/Buendnis90/Gruene","2009","Nordrhein-Westfalen","maennlich","","","",""
"SPD/Buendnis90/Gruene","2009","Nordrhein-Westfalen","weiblich","","","",""
"SPD/Buendnis90/Gruene","2009","Hessen","maennlich","","","",""
"SPD/Buendnis90/Gruene","2009","Hessen","weiblich","","","",""
"SPD/Buendnis90/Gruene","2009","Rheinland-Pfalz,Saarland","maennlich","","","",""
"SPD/Buendnis90/Gruene","2009","Rheinland-Pfalz,Saarland","weiblich","","","",""
"SPD/Buendnis90/Gruene","2009","Baden-Wuerttemberg","maennlich","","","",""
"SPD/Buendnis90/Gruene","2009","Baden-Wuerttemberg","weiblich","","","",""
"SPD/Buendnis90/Gruene","2009","Bayern","maennlich","","","",""
"SPD/Buendnis90/Gruene","2009","Bayern","weiblich","","","",""
"SPD/Buendnis90/Gruene","2009","Saarland","maennlich","","","",""
"SPD/Buendnis90/Gruene","2009","Saarland","weiblich","","","",""
"SPD/Buendnis90/Gruene","2009","Berlin","maennlich","","","",""
"SPD/Buendnis90/Gruene","2009","Berlin","weiblich","","","",""
"SPD/Buendnis90/Gruene","2009","Brandenburg","maennlich","","","",""
"SPD/Buendnis90/Gruene","2009","Brandenburg","weiblich","","","",""
"SPD/Buendnis90/Gruene","2009","Mecklenburg-Vorpommern","maennlich","","","",""
"SPD/Buendnis90/Gruene","2009","Mecklenburg-Vorpommern","weiblich","","","",""
"SPD/Buendnis90/Gruene","2009","Sachsen","maennlich","","","",""
"SPD/Buendnis90/Gruene","2009","Sachsen","weiblich","","","",""
"SPD/Buendnis90/Gruene","2009","Sachsen-Anhalt","maennlich","","","",""
"SPD/Buendnis90/Gruene","2009","Sachsen-Anhalt","weiblich","","","",""
"SPD/Buendnis90/Gruene","2009","Thueringen","maennlich","","","",""
"SPD/Buendnis90/Gruene","2009","Thueringen","weiblich","","","",""
"SPD/CDU","2009","Schleswig-Holstein","maennlich","","","",""
"SPD/CDU","2009","Schleswig-Holstein","weiblich","","","",""
"SPD/CDU","2009","Hamburg","maennlich","","","",""
"SPD/CDU","2009","Hamburg","weiblich","","","",""
"SPD/CDU","2009","Niedersachsen","maennlich","","","",""
"SPD/CDU","2009","Niedersachsen","weiblich","","","",""
"SPD/CDU","2009","Bremen","maennlich","","","",""
"SPD/CDU","2009","Bremen","weiblich","","","",""
"SPD/CDU","2009","Nordrhein-Westfalen","maennlich","","","",""
"SPD/CDU","2009","Nordrhein-Westfalen","weiblich","","","",""
"SPD/CDU","2009","Hessen","maennlich","","","",""
"SPD/CDU","2009","Hessen","weiblich","","","",""
"SPD/CDU","2009","Rheinland-Pfalz,Saarland","maennlich","","","",""
"SPD/CDU","2009","Rheinland-Pfalz,Saarland","weiblich","","","",""
"SPD/CDU","2009","Baden-Wuerttemberg","maennlich","","","",""
"SPD/CDU","2009","Baden-Wuerttemberg","weiblich","","","",""
"SPD/CDU","2009","Bayern","maennlich","","","",""
"SPD/CDU","2009","Bayern","weiblich","","","",""
"SPD/CDU","2009","Saarland","maennlich","","","",""
"SPD/CDU","2009","Saarland","weiblich","","","",""
"SPD/CDU","2009","Berlin","maennlich","","","",""
"SPD/CDU","2009","Berlin","weiblich","","","",""
"SPD/CDU","2009","Brandenburg","maennlich","","","",""
"SPD/CDU","2009","Brandenburg","weiblich","","","",""
"SPD/CDU","2009","Mecklenburg-Vorpommern","maennlich","","","",""
"SPD/CDU","2009","Mecklenburg-Vorpommern","weiblich","","","",""
"SPD/CDU","2009","Sachsen","maennlich","","","",""
"SPD/CDU","2009","Sachsen","weiblich","","","",""
"SPD/CDU","2009","Sachsen-Anhalt","maennlich","","","",""
"SPD/CDU","2009","Sachsen-Anhalt","weiblich","","","",""
"SPD/CDU","2009","Thueringen","maennlich","","","",""
"SPD/CDU","2009","Thueringen","weiblich","","","",""
"SPD/FDP","2009","Schleswig-Holstein","maennlich","","","",""
"SPD/FDP","2009","Schleswig-Holstein","weiblich","","","",""
"SPD/FDP","2009","Hamburg","maennlich","","","",""
"SPD/FDP","2009","Hamburg","weiblich","","","",""
"SPD/FDP","2009","Niedersachsen","maennlich","","","",""
"SPD/FDP","2009","Niedersachsen","weiblich","","","",""
"SPD/FDP","2009","Bremen","maennlich","","","",""
"SPD/FDP","2009","Bremen","weiblich","","","",""
"SPD/FDP","2009","Nordrhein-Westfalen","maennlich","","","",""
"SPD/FDP","2009","Nordrhein-Westfalen","weiblich","","","",""
"SPD/FDP","2009","Hessen","maennlich","","","",""
"SPD/FDP","2009","Hessen","weiblich","","","",""
"SPD/FDP","2009","Rheinland-Pfalz,Saarland","maennlich","","","",""
"SPD/FDP","2009","Rheinland-Pfalz,Saarland","weiblich","","","",""
"SPD/FDP","2009","Baden-Wuerttemberg","maennlich","","","",""
"SPD/FDP","2009","Baden-Wuerttemberg","weiblich","","","",""
"SPD/FDP","2009","Bayern","maennlich","","","",""
"SPD/FDP","2009","Bayern","weiblich","","","",""
"SPD/FDP","2009","Saarland","maennlich","","","",""
"SPD/FDP","2009","Saarland","weiblich","","","",""
"SPD/FDP","2009","Berlin","maennlich","","","",""
"SPD/FDP","2009","Berlin","weiblich","","","",""
"SPD/FDP","2009","Brandenburg","maennlich","","","",""
"SPD/FDP","2009","Brandenburg","weiblich","","","",""
"SPD/FDP","2009","Mecklenburg-Vorpommern","maennlich","","","",""
"SPD/FDP","2009","Mecklenburg-Vorpommern","weiblich","","","",""
"SPD/FDP","2009","Sachsen","maennlich","","","",""
"SPD/FDP","2009","Sachsen","weiblich","","","",""
"SPD/FDP","2009","Sachsen-Anhalt","maennlich","","","",""
"SPD/FDP","2009","Sachsen-Anhalt","weiblich","","","",""
"SPD/FDP","2009","Thueringen","maennlich","","","",""
"SPD/FDP","2009","Thueringen","weiblich","","","",""
"SPD/DVU(Rep/NPD)","2009","Schleswig-Holstein","maennlich","","","",""
"SPD/DVU(Rep/NPD)","2009","Schleswig-Holstein","weiblich","","","",""
"SPD/DVU(Rep/NPD)","2009","Hamburg","maennlich","","","",""
"SPD/DVU(Rep/NPD)","2009","Hamburg","weiblich","","","",""
"SPD/DVU(Rep/NPD)","2009","Niedersachsen","maennlich","","","",""
"SPD/DVU(Rep/NPD)","2009","Niedersachsen","weiblich","","","",""
"SPD/DVU(Rep/NPD)","2009","Bremen","maennlich","","","",""
"SPD/DVU(Rep/NPD)","2009","Bremen","weiblich","","","",""
"SPD/DVU(Rep/NPD)","2009","Nordrhein-Westfalen","maennlich","","","",""
"SPD/DVU(Rep/NPD)","2009","Nordrhein-Westfalen","weiblich","","","",""
"SPD/DVU(Rep/NPD)","2009","Hessen","maennlich","","","",""
"SPD/DVU(Rep/NPD)","2009","Hessen","weiblich","","","",""
"SPD/DVU(Rep/NPD)","2009","Rheinland-Pfalz,Saarland","maennlich","","","",""
"SPD/DVU(Rep/NPD)","2009","Rheinland-Pfalz,Saarland","weiblich","","","",""
"SPD/DVU(Rep/NPD)","2009","Baden-Wuerttemberg","maennlich","","","",""
"SPD/DVU(Rep/NPD)","2009","Baden-Wuerttemberg","weiblich","","","",""
"SPD/DVU(Rep/NPD)","2009","Bayern","maennlich","","","",""
"SPD/DVU(Rep/NPD)","2009","Bayern","weiblich","","","",""
"SPD/DVU(Rep/NPD)","2009","Saarland","maennlich","","","",""
"SPD/DVU(Rep/NPD)","2009","Saarland","weiblich","","","",""
"SPD/DVU(Rep/NPD)","2009","Berlin","maennlich","","","",""
"SPD/DVU(Rep/NPD)","2009","Berlin","weiblich","","","",""
"SPD/DVU(Rep/NPD)","2009","Brandenburg","maennlich","","","",""
"SPD/DVU(Rep/NPD)","2009","Brandenburg","weiblich","","","",""
"SPD/DVU(Rep/NPD)","2009","Mecklenburg-Vorpommern","maennlich","","","",""
"SPD/DVU(Rep/NPD)","2009","Mecklenburg-Vorpommern","weiblich","","","",""
"SPD/DVU(Rep/NPD)","2009","Sachsen","maennlich","","","",""
"SPD/DVU(Rep/NPD)","2009","Sachsen","weiblich","","","",""
"SPD/DVU(Rep/NPD)","2009","Sachsen-Anhalt","maennlich","","","",""
"SPD/DVU(Rep/NPD)","2009","Sachsen-Anhalt","weiblich","","","",""
"SPD/DVU(Rep/NPD)","2009","Thueringen","maennlich","","","",""
"SPD/DVU(Rep/NPD)","2009","Thueringen","weiblich","","","",""
"CDU/CSU","2009","Schleswig-Holstein","maennlich","","","",""
"CDU/CSU","2009","Schleswig-Holstein","weiblich","","","",""
"CDU/CSU","2009","Hamburg","maennlich","","","",""
"CDU/CSU","2009","Hamburg","weiblich","","","",""
"CDU/CSU","2009","Niedersachsen","maennlich","","","",""
"CDU/CSU","2009","Niedersachsen","weiblich","","","",""
"CDU/CSU","2009","Bremen","maennlich","","","",""
"CDU/CSU","2009","Bremen","weiblich","","","",""
"CDU/CSU","2009","Nordrhein-Westfalen","maennlich","","","",""
"CDU/CSU","2009","Nordrhein-Westfalen","weiblich","","","",""
"CDU/CSU","2009","Hessen","maennlich","","","",""
"CDU/CSU","2009","Hessen","weiblich","","","",""
"CDU/CSU","2009","Rheinland-Pfalz,Saarland","maennlich","","","",""
"CDU/CSU","2009","Rheinland-Pfalz,Saarland","weiblich","","","",""
"CDU/CSU","2009","Baden-Wuerttemberg","maennlich","","","",""
"CDU/CSU","2009","Baden-Wuerttemberg","weiblich","","","",""
"CDU/CSU","2009","Bayern","maennlich","","","",""
"CDU/CSU","2009","Bayern","weiblich","","","",""
"CDU/CSU","2009","Saarland","maennlich","","","",""
"CDU/CSU","2009","Saarland","weiblich","","","",""
"CDU/CSU","2009","Berlin","maennlich","","","",""
"CDU/CSU","2009","Berlin","weiblich","","","",""
"CDU/CSU","2009","Brandenburg","maennlich","","","",""
"CDU/CSU","2009","Brandenburg","weiblich","","","",""
"CDU/CSU","2009","Mecklenburg-Vorpommern","maennlich","","","",""
"CDU/CSU","2009","Mecklenburg-Vorpommern","weiblich","","","",""
"CDU/CSU","2009","Sachsen","maennlich","","","",""
"CDU/CSU","2009","Sachsen","weiblich","","","",""
"CDU/CSU","2009","Sachsen-Anhalt","maennlich","","","",""
"CDU/CSU","2009","Sachsen-Anhalt","weiblich","","","",""
"CDU/CSU","2009","Thueringen","maennlich","","","",""
"CDU/CSU","2009","Thueringen","weiblich","","","",""
"CDU/FDP","2009","Schleswig-Holstein","maennlich","","","",""
"CDU/FDP","2009","Schleswig-Holstein","weiblich","","","",""
"CDU/FDP","2009","Hamburg","maennlich","","","",""
"CDU/FDP","2009","Hamburg","weiblich","","","",""
"CDU/FDP","2009","Niedersachsen","maennlich","","","",""
"CDU/FDP","2009","Niedersachsen","weiblich","","","",""
"CDU/FDP","2009","Bremen","maennlich","","","",""
"CDU/FDP","2009","Bremen","weiblich","","","",""
"CDU/FDP","2009","Nordrhein-Westfalen","maennlich","","","",""
"CDU/FDP","2009","Nordrhein-Westfalen","weiblich","","","",""
"CDU/FDP","2009","Hessen","maennlich","","","",""
"CDU/FDP","2009","Hessen","weiblich","","","",""
"CDU/FDP","2009","Rheinland-Pfalz,Saarland","maennlich","","","",""
"CDU/FDP","2009","Rheinland-Pfalz,Saarland","weiblich","","","",""
"CDU/FDP","2009","Baden-Wuerttemberg","maennlich","","","",""
"CDU/FDP","2009","Baden-Wuerttemberg","weiblich","","","",""
"CDU/FDP","2009","Bayern","maennlich","","","",""
"CDU/FDP","2009","Bayern","weiblich","","","",""
"CDU/FDP","2009","Saarland","maennlich","","","",""
"CDU/FDP","2009","Saarland","weiblich","","","",""
"CDU/FDP","2009","Berlin","maennlich","","","",""
"CDU/FDP","2009","Berlin","weiblich","","","",""
"CDU/FDP","2009","Brandenburg","maennlich","","","",""
"CDU/FDP","2009","Brandenburg","weiblich","","","",""
"CDU/FDP","2009","Mecklenburg-Vorpommern","maennlich","","","",""
"CDU/FDP","2009","Mecklenburg-Vorpommern","weiblich","","","",""
"CDU/FDP","2009","Sachsen","maennlich","","","",""
"CDU/FDP","2009","Sachsen","weiblich","","","",""
"CDU/FDP","2009","Sachsen-Anhalt","maennlich","","","",""
"CDU/FDP","2009","Sachsen-Anhalt","weiblich","","","",""
"CDU/FDP","2009","Thueringen","maennlich","","","",""
"CDU/FDP","2009","Thueringen","weiblich","","","",""
"CDU/Buendnis90/Gruene","2009","Schleswig-Holstein","maennlich","","","",""
"CDU/Buendnis90/Gruene","2009","Schleswig-Holstein","weiblich","","","",""
"CDU/Buendnis90/Gruene","2009","Hamburg","maennlich","","","",""
"CDU/Buendnis90/Gruene","2009","Hamburg","weiblich","","","",""
"CDU/Buendnis90/Gruene","2009","Niedersachsen","maennlich","","","",""
"CDU/Buendnis90/Gruene","2009","Niedersachsen","weiblich","","","",""
"CDU/Buendnis90/Gruene","2009","Bremen","maennlich","","","",""
"CDU/Buendnis90/Gruene","2009","Bremen","weiblich","","","",""
"CDU/Buendnis90/Gruene","2009","Nordrhein-Westfalen","maennlich","","","",""
"CDU/Buendnis90/Gruene","2009","Nordrhein-Westfalen","weiblich","","","",""
"CDU/Buendnis90/Gruene","2009","Hessen","maennlich","","","",""
"CDU/Buendnis90/Gruene","2009","Hessen","weiblich","","","",""
"CDU/Buendnis90/Gruene","2009","Rheinland-Pfalz,Saarland","maennlich","","","",""
"CDU/Buendnis90/Gruene","2009","Rheinland-Pfalz,Saarland","weiblich","","","",""
"CDU/Buendnis90/Gruene","2009","Baden-Wuerttemberg","maennlich","","","",""
"CDU/Buendnis90/Gruene","2009","Baden-Wuerttemberg","weiblich","","","",""
"CDU/Buendnis90/Gruene","2009","Bayern","maennlich","","","",""
"CDU/Buendnis90/Gruene","2009","Bayern","weiblich","","","",""
"CDU/Buendnis90/Gruene","2009","Saarland","maennlich","","","",""
"CDU/Buendnis90/Gruene","2009","Saarland","weiblich","","","",""
"CDU/Buendnis90/Gruene","2009","Berlin","maennlich","","","",""
"CDU/Buendnis90/Gruene","2009","Berlin","weiblich","","","",""
"CDU/Buendnis90/Gruene","2009","Brandenburg","maennlich","","","",""
"CDU/Buendnis90/Gruene","2009","Brandenburg","weiblich","","","",""
"CDU/Buendnis90/Gruene","2009","Mecklenburg-Vorpommern","maennlich","","","",""
"CDU/Buendnis90/Gruene","2009","Mecklenburg-Vorpommern","weiblich","","","",""
"CDU/Buendnis90/Gruene","2009","Sachsen","maennlich","","","",""
"CDU/Buendnis90/Gruene","2009","Sachsen","weiblich","","","",""
"CDU/Buendnis90/Gruene","2009","Sachsen-Anhalt","maennlich","","","",""
"CDU/Buendnis90/Gruene","2009","Sachsen-Anhalt","weiblich","","","",""
"CDU/Buendnis90/Gruene","2009","Thueringen","maennlich","","","",""
"CDU/Buendnis90/Gruene","2009","Thueringen","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","2009","Schleswig-Holstein","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","2009","Schleswig-Holstein","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","2009","Hamburg","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","2009","Hamburg","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","2009","Niedersachsen","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","2009","Niedersachsen","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","2009","Bremen","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","2009","Bremen","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","2009","Nordrhein-Westfalen","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","2009","Nordrhein-Westfalen","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","2009","Hessen","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","2009","Hessen","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","2009","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","2009","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","2009","Baden-Wuerttemberg","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","2009","Baden-Wuerttemberg","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","2009","Bayern","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","2009","Bayern","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","2009","Saarland","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","2009","Saarland","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","2009","Berlin","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","2009","Berlin","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","2009","Brandenburg","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","2009","Brandenburg","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","2009","Mecklenburg-Vorpommern","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","2009","Mecklenburg-Vorpommern","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","2009","Sachsen","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","2009","Sachsen","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","2009","Sachsen-Anhalt","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","2009","Sachsen-Anhalt","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","2009","Thueringen","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","2009","Thueringen","weiblich","","","",""
"SPD/Die Linke","2009","Schleswig-Holstein","maennlich","","","",""
"SPD/Die Linke","2009","Schleswig-Holstein","weiblich","","","",""
"SPD/Die Linke","2009","Hamburg","maennlich","","","",""
"SPD/Die Linke","2009","Hamburg","weiblich","","","",""
"SPD/Die Linke","2009","Niedersachsen","maennlich","","","",""
"SPD/Die Linke","2009","Niedersachsen","weiblich","","","",""
"SPD/Die Linke","2009","Bremen","maennlich","","","",""
"SPD/Die Linke","2009","Bremen","weiblich","","","",""
"SPD/Die Linke","2009","Nordrhein-Westfalen","maennlich","","","",""
"SPD/Die Linke","2009","Nordrhein-Westfalen","weiblich","","","",""
"SPD/Die Linke","2009","Hessen","maennlich","","","",""
"SPD/Die Linke","2009","Hessen","weiblich","","","",""
"SPD/Die Linke","2009","Rheinland-Pfalz,Saarland","maennlich","","","",""
"SPD/Die Linke","2009","Rheinland-Pfalz,Saarland","weiblich","","","",""
"SPD/Die Linke","2009","Baden-Wuerttemberg","maennlich","","","",""
"SPD/Die Linke","2009","Baden-Wuerttemberg","weiblich","","","",""
"SPD/Die Linke","2009","Bayern","maennlich","","","",""
"SPD/Die Linke","2009","Bayern","weiblich","","","",""
"SPD/Die Linke","2009","Saarland","maennlich","","","",""
"SPD/Die Linke","2009","Saarland","weiblich","","","",""
"SPD/Die Linke","2009","Berlin","maennlich","","","",""
"SPD/Die Linke","2009","Berlin","weiblich","","","",""
"SPD/Die Linke","2009","Brandenburg","maennlich","","","",""
"SPD/Die Linke","2009","Brandenburg","weiblich","","","",""
"SPD/Die Linke","2009","Mecklenburg-Vorpommern","maennlich","","","",""
"SPD/Die Linke","2009","Mecklenburg-Vorpommern","weiblich","","","",""
"SPD/Die Linke","2009","Sachsen","maennlich","","","",""
"SPD/Die Linke","2009","Sachsen","weiblich","","","",""
"SPD/Die Linke","2009","Sachsen-Anhalt","maennlich","","","",""
"SPD/Die Linke","2009","Sachsen-Anhalt","weiblich","","","",""
"SPD/Die Linke","2009","Thueringen","maennlich","","","",""
"SPD/Die Linke","2009","Thueringen","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","2009","Schleswig-Holstein","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","2009","Schleswig-Holstein","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","2009","Hamburg","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","2009","Hamburg","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","2009","Niedersachsen","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","2009","Niedersachsen","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","2009","Bremen","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","2009","Bremen","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","2009","Nordrhein-Westfalen","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","2009","Nordrhein-Westfalen","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","2009","Hessen","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","2009","Hessen","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","2009","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","2009","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","2009","Baden-Wuerttemberg","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","2009","Baden-Wuerttemberg","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","2009","Bayern","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","2009","Bayern","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","2009","Saarland","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","2009","Saarland","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","2009","Berlin","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","2009","Berlin","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","2009","Brandenburg","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","2009","Brandenburg","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","2009","Mecklenburg-Vorpommern","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","2009","Mecklenburg-Vorpommern","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","2009","Sachsen","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","2009","Sachsen","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","2009","Sachsen-Anhalt","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","2009","Sachsen-Anhalt","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","2009","Thueringen","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","2009","Thueringen","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","2009","Schleswig-Holstein","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","2009","Schleswig-Holstein","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","2009","Hamburg","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","2009","Hamburg","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","2009","Niedersachsen","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","2009","Niedersachsen","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","2009","Bremen","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","2009","Bremen","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","2009","Nordrhein-Westfalen","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","2009","Nordrhein-Westfalen","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","2009","Hessen","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","2009","Hessen","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","2009","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","2009","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","2009","Baden-Wuerttemberg","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","2009","Baden-Wuerttemberg","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","2009","Bayern","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","2009","Bayern","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","2009","Saarland","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","2009","Saarland","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","2009","Berlin","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","2009","Berlin","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","2009","Brandenburg","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","2009","Brandenburg","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","2009","Mecklenburg-Vorpommern","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","2009","Mecklenburg-Vorpommern","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","2009","Sachsen","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","2009","Sachsen","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","2009","Sachsen-Anhalt","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","2009","Sachsen-Anhalt","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","2009","Thueringen","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","2009","Thueringen","weiblich","","","",""
"CDU/Die Linke","2009","Schleswig-Holstein","maennlich","","","",""
"CDU/Die Linke","2009","Schleswig-Holstein","weiblich","","","",""
"CDU/Die Linke","2009","Hamburg","maennlich","","","",""
"CDU/Die Linke","2009","Hamburg","weiblich","","","",""
"CDU/Die Linke","2009","Niedersachsen","maennlich","","","",""
"CDU/Die Linke","2009","Niedersachsen","weiblich","","","",""
"CDU/Die Linke","2009","Bremen","maennlich","","","",""
"CDU/Die Linke","2009","Bremen","weiblich","","","",""
"CDU/Die Linke","2009","Nordrhein-Westfalen","maennlich","","","",""
"CDU/Die Linke","2009","Nordrhein-Westfalen","weiblich","","","",""
"CDU/Die Linke","2009","Hessen","maennlich","","","",""
"CDU/Die Linke","2009","Hessen","weiblich","","","",""
"CDU/Die Linke","2009","Rheinland-Pfalz,Saarland","maennlich","","","",""
"CDU/Die Linke","2009","Rheinland-Pfalz,Saarland","weiblich","","","",""
"CDU/Die Linke","2009","Baden-Wuerttemberg","maennlich","","","",""
"CDU/Die Linke","2009","Baden-Wuerttemberg","weiblich","","","",""
"CDU/Die Linke","2009","Bayern","maennlich","","","",""
"CDU/Die Linke","2009","Bayern","weiblich","","","",""
"CDU/Die Linke","2009","Saarland","maennlich","","","",""
"CDU/Die Linke","2009","Saarland","weiblich","","","",""
"CDU/Die Linke","2009","Berlin","maennlich","","","",""
"CDU/Die Linke","2009","Berlin","weiblich","","","",""
"CDU/Die Linke","2009","Brandenburg","maennlich","","","",""
"CDU/Die Linke","2009","Brandenburg","weiblich","","","",""
"CDU/Die Linke","2009","Mecklenburg-Vorpommern","maennlich","","","",""
"CDU/Die Linke","2009","Mecklenburg-Vorpommern","weiblich","","","",""
"CDU/Die Linke","2009","Sachsen","maennlich","","","",""
"CDU/Die Linke","2009","Sachsen","weiblich","","","",""
"CDU/Die Linke","2009","Sachsen-Anhalt","maennlich","","","",""
