"plh0012_h","year","bildungsniveau","sampreg","n","percent","lower_confidence","upper_confidence"
"SPD/CDU","2013","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","2013","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","2013","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","2013","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","2013","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","2013","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","2013","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","2013","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","2013","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","2013","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","2013","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2013","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2013","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2013","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2013","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2013","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2013","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2013","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2013","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2013","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","2013","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","2013","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU/CSU","2013","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","2013","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU/CSU","2013","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","2013","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU/CSU","2013","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","2013","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"CDU/CSU","2013","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","2013","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/CSU","2013","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","2013","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","2013","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","2013","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","2013","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","2013","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","2013","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","2013","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","2013","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","2013","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","2013","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2013","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2013","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2013","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2013","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2013","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2013","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2013","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2013","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2013","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","2013","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2013","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2013","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2013","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2013","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2013","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2013","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2013","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2013","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2013","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","2013","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","2013","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","2013","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","2013","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","2013","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","2013","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","2013","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","2013","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","2013","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","2013","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","2013","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2013","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2013","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2013","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2013","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2013","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2013","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2013","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2013","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2013","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","2013","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2013","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2013","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2013","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2013","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2013","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2013","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2013","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2013","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2013","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","2013","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Die Linke","2013","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Die Linke","2013","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Die Linke","2013","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Die Linke","2013","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Die Linke","2013","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Die Linke","2013","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Die Linke","2013","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Die Linke","2013","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Die Linke","2013","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Die Linke","2013","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2013","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2013","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2013","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2013","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2013","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2013","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2013","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2013","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2013","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","2013","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"CSU/FDP","2013","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"CSU/FDP","2013","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CSU/FDP","2013","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"CSU/FDP","2013","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CSU/FDP","2013","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"CSU/FDP","2013","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CSU/FDP","2013","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"CSU/FDP","2013","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"CSU/FDP","2013","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"CSU/FDP","2013","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/FDP","2013","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/FDP","2013","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/FDP","2013","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/FDP","2013","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/FDP","2013","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/FDP","2013","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/FDP","2013","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/FDP","2013","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/FDP","2013","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/FDP","2013","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/Die Linke","2013","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"FDP/Die Linke","2013","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/Die Linke","2013","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"FDP/Die Linke","2013","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/Die Linke","2013","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"FDP/Die Linke","2013","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/Die Linke","2013","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"FDP/Die Linke","2013","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/Die Linke","2013","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"FDP/Die Linke","2013","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/NPD","2013","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"FDP/NPD","2013","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/NPD","2013","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"FDP/NPD","2013","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/NPD","2013","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"FDP/NPD","2013","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/NPD","2013","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"FDP/NPD","2013","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/NPD","2013","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"FDP/NPD","2013","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Piratenpartei","2013","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Piratenpartei","2013","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Piratenpartei","2013","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Piratenpartei","2013","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Piratenpartei","2013","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Piratenpartei","2013","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Piratenpartei","2013","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Piratenpartei","2013","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Piratenpartei","2013","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Piratenpartei","2013","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"AfD","2013","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"AfD","2013","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"AfD","2013","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"AfD","2013","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"AfD","2013","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"AfD","2013","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"AfD","2013","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"AfD","2013","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"AfD","2013","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"AfD","2013","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU+/oder CSU/AfD","2013","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU+/oder CSU/AfD","2013","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU+/oder CSU/AfD","2013","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU+/oder CSU/AfD","2013","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU+/oder CSU/AfD","2013","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU+/oder CSU/AfD","2013","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU+/oder CSU/AfD","2013","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"CDU+/oder CSU/AfD","2013","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"CDU+/oder CSU/AfD","2013","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"CDU+/oder CSU/AfD","2013","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/AfD","2013","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/AfD","2013","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/AfD","2013","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/AfD","2013","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/AfD","2013","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/AfD","2013","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/AfD","2013","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"SPD/AfD","2013","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/AfD","2013","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/AfD","2013","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD","2014","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","87","0.352968543913185","0.291341292268432","0.414595795557939"
"SPD","2014","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD","2014","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","1092","0.399945257712986","0.381786956354423","0.418103559071548"
"SPD","2014","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","112","0.275987045484596","0.231508585147866","0.320465505821326"
"SPD","2014","Realschulabschluss","Westdeutschland, alte Bundeslaender","669","0.332647140141932","0.312524332876351","0.352769947407513"
"SPD","2014","Realschulabschluss","Ostdeutschland, neue Bundeslaender","128","0.174062223842252","0.145563883837817","0.202560563846687"
"SPD","2014","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","497","0.33525848724535","0.312184568449478","0.358332406041223"
"SPD","2014","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","41","0.136885267231165","0.0915679102162884","0.182202624246041"
"SPD","2014","AkademikerInnen","Westdeutschland, alte Bundeslaender","693","0.240106912269889","0.224383379221066","0.255830445318712"
"SPD","2014","AkademikerInnen","Ostdeutschland, neue Bundeslaender","179","0.254700330640158","0.224769683481615","0.284630977798701"
"CDU","2014","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","48","0.222180662201994","0.168572045920237","0.275789278483751"
"CDU","2014","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU","2014","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","979","0.368852327577584","0.350968055670661","0.386736599484508"
"CDU","2014","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","150","0.404299381233381","0.355468136798526","0.453130625668235"
"CDU","2014","Realschulabschluss","Westdeutschland, alte Bundeslaender","737","0.366596791891586","0.346016412953139","0.387177170830032"
"CDU","2014","Realschulabschluss","Ostdeutschland, neue Bundeslaender","276","0.396407596036954","0.359642432555518","0.43317275951839"
"CDU","2014","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","507","0.312785579129031","0.290124814395078","0.335446343862984"
"CDU","2014","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","81","0.31138317484888","0.250332799244493","0.372433550453267"
"CDU","2014","AkademikerInnen","Westdeutschland, alte Bundeslaender","869","0.303395420860554","0.286472737333058","0.320318104388051"
"CDU","2014","AkademikerInnen","Ostdeutschland, neue Bundeslaender","246","0.296797723479176","0.265413867270211","0.328181579688141"
"CSU","2014","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"CSU","2014","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CSU","2014","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","312","0.0957984775046383","0.0848893145765773","0.106707640432699"
"CSU","2014","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CSU","2014","Realschulabschluss","Westdeutschland, alte Bundeslaender","216","0.0937295389587272","0.0812819264486666","0.106177151468788"
"CSU","2014","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CSU","2014","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","72","0.0281920256336438","0.0201018408943172","0.0362822103729705"
"CSU","2014","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"CSU","2014","AkademikerInnen","Westdeutschland, alte Bundeslaender","176","0.0627947113518236","0.0538647319123551","0.0717246907912921"
"CSU","2014","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"FDP","2014","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"FDP","2014","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"FDP","2014","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","30","0.0108830889105886","0.00703735342475824","0.0147288243964189"
"FDP","2014","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"FDP","2014","Realschulabschluss","Westdeutschland, alte Bundeslaender","38","0.0185091478408804","0.0127526910666109","0.02426560461515"
"FDP","2014","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"FDP","2014","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","43","0.0202040040675428","0.0133271212720393","0.0270808868630462"
"FDP","2014","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"FDP","2014","AkademikerInnen","Westdeutschland, alte Bundeslaender","126","0.0444310869575459","0.0368462537550487","0.0520159201600432"
"FDP","2014","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene","2014","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","34","0.141811642708397","0.096824402248229","0.186798883168566"
"Buendnis90/Gruene","2014","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene","2014","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","121","0.0439327543754228","0.0363361773885989","0.0515293313622467"
"Buendnis90/Gruene","2014","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene","2014","Realschulabschluss","Westdeutschland, alte Bundeslaender","242","0.0927593770965849","0.0803697263709996","0.10514902782217"
"Buendnis90/Gruene","2014","Realschulabschluss","Ostdeutschland, neue Bundeslaender","30","0.0410027272101896","0.0260985264236685","0.0559069279967108"
"Buendnis90/Gruene","2014","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","322","0.188438674220049","0.169324710369406","0.207552638070691"
"Buendnis90/Gruene","2014","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene","2014","AkademikerInnen","Westdeutschland, alte Bundeslaender","774","0.274249315298594","0.257826860979266","0.290671769617922"
"Buendnis90/Gruene","2014","AkademikerInnen","Ostdeutschland, neue Bundeslaender","121","0.126762322413781","0.103906480937582","0.149618163889981"
"Die Linke","2014","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke","2014","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke","2014","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","108","0.0304700899285662","0.0240992457751327","0.0368409340819998"
"Die Linke","2014","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","92","0.257050885722326","0.213567703928731","0.300534067515921"
"Die Linke","2014","Realschulabschluss","Westdeutschland, alte Bundeslaender","89","0.0362933956669224","0.0283060013141751","0.0442807900196697"
"Die Linke","2014","Realschulabschluss","Ostdeutschland, neue Bundeslaender","166","0.261753827263746","0.228713772614756","0.294793881912735"
"Die Linke","2014","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","86","0.0568812843934603","0.0455605931023291","0.0682019756845914"
"Die Linke","2014","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","48","0.282646392164189","0.223280045911973","0.342012738416404"
"Die Linke","2014","AkademikerInnen","Westdeutschland, alte Bundeslaender","90","0.027247038423203","0.0212542010516886","0.0332398757947174"
"Die Linke","2014","AkademikerInnen","Ostdeutschland, neue Bundeslaender","204","0.24591883073728","0.216335925039939","0.275501736434622"
"NPD/Republikaner/Die Rechte","2014","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","2014","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","2014","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","2014","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","2014","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","2014","Realschulabschluss","Ostdeutschland, neue Bundeslaender","30","0.0553135376230961","0.0381323493026353","0.0724947259435569"
"NPD/Republikaner/Die Rechte","2014","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","2014","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","2014","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","2014","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Andere","2014","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Andere","2014","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Andere","2014","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Andere","2014","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Andere","2014","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Andere","2014","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Andere","2014","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Andere","2014","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Andere","2014","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
