year,age_gr,regtyp,m11126,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2021,30-45 y.,Urban regions,Very good,0.18086,799,3774,0.16858,0.19314
2021,30-45 y.,Urban regions,Good,0.45833,1676,3774,0.44243,0.47423
2021,30-45 y.,Urban regions,Satisfactory,0.22949,830,3774,0.21607,0.24291
2021,30-45 y.,Urban regions,Poor,0.10381,381,3774,0.09408,0.11354
2021,30-45 y.,Urban regions,Bad,0.02749,88,3774,0.02227,0.03270
2021,30-45 y.,Rural regions,Very good,0.13447,254,1575,0.11762,0.15133
2021,30-45 y.,Rural regions,Good,0.49550,773,1575,0.47080,0.52020
2021,30-45 y.,Rural regions,Satisfactory,0.24107,365,1575,0.21994,0.26220
2021,30-45 y.,Rural regions,Poor,0.09604,146,1575,0.08149,0.11060
2021,30-45 y.,Rural regions,Bad,0.02781,37,1575,0.01969,0.03593
2021,46-65 y.,Urban regions,Very good,0.08065,547,4862,0.07300,0.08831
2021,46-65 y.,Urban regions,Good,0.37719,1939,4862,0.36356,0.39081
2021,46-65 y.,Urban regions,Satisfactory,0.35193,1479,4862,0.33850,0.36535
2021,46-65 y.,Urban regions,Poor,0.15147,700,4862,0.14140,0.16155
2021,46-65 y.,Urban regions,Bad,0.03862,197,4862,0.03320,0.04404
2021,46-65 y.,Rural regions,Very good,0.08159,234,2469,0.07079,0.09239
2021,46-65 y.,Rural regions,Good,0.35069,958,2469,0.33186,0.36952
2021,46-65 y.,Rural regions,Satisfactory,0.34990,808,2469,0.33109,0.36872
2021,46-65 y.,Rural regions,Poor,0.16517,366,2469,0.15052,0.17982
2021,46-65 y.,Rural regions,Bad,0.05258,103,2469,0.04377,0.06138
2021,66 and older,Urban regions,Very good,0.04751,136,2260,0.03874,0.05629
2021,66 and older,Urban regions,Good,0.25590,689,2260,0.23791,0.27390
2021,66 and older,Urban regions,Satisfactory,0.39493,840,2260,0.37477,0.41509
2021,66 and older,Urban regions,Poor,0.22741,453,2260,0.21012,0.24469
2021,66 and older,Urban regions,Bad,0.07235,142,2260,0.06167,0.08304
2021,66 and older,Rural regions,Very good,0.03698,63,1330,0.02683,0.04713
2021,66 and older,Rural regions,Good,0.21950,364,1330,0.19725,0.24176
2021,66 and older,Rural regions,Satisfactory,0.46540,562,1330,0.43859,0.49222
2021,66 and older,Rural regions,Poor,0.22083,260,1330,0.19853,0.24313
2021,66 and older,Rural regions,Bad,0.05603,81,1330,0.04366,0.06839
