year,pgisced97,quintil_oecd,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2016,Upper Secondary Level,4th Quintile,Not Employed,0.31790,646,2068,0.29782,0.33797
2016,Upper Secondary Level,5th Quintile,Full-Time Employment,0.50133,641,1450,0.47559,0.52708
2016,Upper Secondary Level,5th Quintile,Regular Part-Time Employment,0.12981,226,1450,0.11251,0.14712
2016,Upper Secondary Level,5th Quintile,"Marginal, Irregular Part-Time Employment",0.04715,75,1450,0.03623,0.05806
2016,Upper Secondary Level,5th Quintile,Not Employed,0.30519,508,1450,0.28148,0.32890
2016,Post-secondary Non-tertiary Level,1st Quintile,Full-Time Employment,0.21196,84,360,0.16969,0.25424
2016,Post-secondary Non-tertiary Level,1st Quintile,Regular Part-Time Employment,0.18313,81,360,0.14312,0.22314
2016,Post-secondary Non-tertiary Level,1st Quintile,"Marginal, Irregular Part-Time Employment",0.11339,38,360,0.08059,0.14619
2016,Post-secondary Non-tertiary Level,1st Quintile,Not Employed,0.48656,157,360,0.43486,0.53827
2016,Post-secondary Non-tertiary Level,2nd Quintile,Full-Time Employment,0.47965,213,421,0.43187,0.52743
2016,Post-secondary Non-tertiary Level,2nd Quintile,Regular Part-Time Employment,0.22026,111,421,0.18063,0.25990
2016,Post-secondary Non-tertiary Level,2nd Quintile,Not Employed,0.23357,97,421,0.19311,0.27404
2016,Post-secondary Non-tertiary Level,3rd Quintile,Full-Time Employment,0.55517,204,408,0.50689,0.60345
2016,Post-secondary Non-tertiary Level,3rd Quintile,Regular Part-Time Employment,0.20235,129,408,0.16332,0.24138
2016,Post-secondary Non-tertiary Level,3rd Quintile,Not Employed,0.20477,75,408,0.16556,0.24397
2016,Post-secondary Non-tertiary Level,4th Quintile,Full-Time Employment,0.64377,253,402,0.59689,0.69064
2016,Post-secondary Non-tertiary Level,4th Quintile,Regular Part-Time Employment,0.13822,94,402,0.10444,0.17200
2016,Post-secondary Non-tertiary Level,4th Quintile,Not Employed,0.16452,55,402,0.12823,0.20080
2016,Post-secondary Non-tertiary Level,5th Quintile,Full-Time Employment,0.57770,178,334,0.52465,0.63075
2016,Post-secondary Non-tertiary Level,5th Quintile,Regular Part-Time Employment,0.18120,90,334,0.13982,0.22257
2016,Post-secondary Non-tertiary Level,5th Quintile,Not Employed,0.19729,66,334,0.15454,0.24003
2016,First Stage of Tertiary Education,1st Quintile,Full-Time Employment,0.19152,33,90,0.10977,0.27328
2016,First Stage of Tertiary Education,1st Quintile,Not Employed,0.70864,57,90,0.61423,0.80304
2016,First Stage of Tertiary Education,2nd Quintile,Full-Time Employment,0.37266,99,223,0.30906,0.43626
2016,First Stage of Tertiary Education,2nd Quintile,Not Employed,0.55066,124,223,0.48522,0.61609
2016,First Stage of Tertiary Education,3rd Quintile,Full-Time Employment,0.48988,142,286,0.43184,0.54792
2016,First Stage of Tertiary Education,3rd Quintile,Regular Part-Time Employment,0.12797,43,286,0.08918,0.16675
2016,First Stage of Tertiary Education,3rd Quintile,Not Employed,0.34373,101,286,0.28859,0.39887
2016,First Stage of Tertiary Education,4th Quintile,Full-Time Employment,0.56585,199,333,0.51254,0.61917
2016,First Stage of Tertiary Education,4th Quintile,Regular Part-Time Employment,0.13509,50,333,0.09832,0.17185
2016,First Stage of Tertiary Education,4th Quintile,Not Employed,0.24144,84,333,0.19541,0.28748
2016,First Stage of Tertiary Education,5th Quintile,Full-Time Employment,0.71731,237,375,0.67167,0.76295
2016,First Stage of Tertiary Education,5th Quintile,Regular Part-Time Employment,0.10876,59,375,0.07721,0.14032
2016,First Stage of Tertiary Education,5th Quintile,Not Employed,0.16140,79,375,0.12412,0.19869
2016,Second Stage of Tertiary Education,1st Quintile,Full-Time Employment,0.25566,136,540,0.21884,0.29249
2016,Second Stage of Tertiary Education,1st Quintile,Regular Part-Time Employment,0.12252,94,540,0.09484,0.15020
2016,Second Stage of Tertiary Education,1st Quintile,"Marginal, Irregular Part-Time Employment",0.11308,57,540,0.08634,0.13981
2016,Second Stage of Tertiary Education,1st Quintile,Not Employed,0.48412,253,540,0.44193,0.52631
2016,Second Stage of Tertiary Education,2nd Quintile,Full-Time Employment,0.31890,233,644,0.28287,0.35492
2016,Second Stage of Tertiary Education,2nd Quintile,Regular Part-Time Employment,0.17339,115,644,0.14412,0.20265
2016,Second Stage of Tertiary Education,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.05881,47,644,0.04063,0.07700
2016,Second Stage of Tertiary Education,2nd Quintile,Not Employed,0.44332,249,644,0.40493,0.48172
2016,Second Stage of Tertiary Education,3rd Quintile,Full-Time Employment,0.39248,384,909,0.36072,0.42424
2016,Second Stage of Tertiary Education,3rd Quintile,Regular Part-Time Employment,0.17258,173,909,0.14800,0.19716
2016,Second Stage of Tertiary Education,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.03760,43,909,0.02523,0.04997
2016,Second Stage of Tertiary Education,3rd Quintile,Not Employed,0.39620,309,909,0.36439,0.42801
2016,Second Stage of Tertiary Education,4th Quintile,Full-Time Employment,0.55885,709,1369,0.53253,0.58516
2016,Second Stage of Tertiary Education,4th Quintile,Regular Part-Time Employment,0.15265,277,1369,0.13359,0.17171
2016,Second Stage of Tertiary Education,4th Quintile,"Marginal, Irregular Part-Time Employment",0.01539,34,1369,0.00886,0.02191
2016,Second Stage of Tertiary Education,4th Quintile,Not Employed,0.27272,349,1369,0.24912,0.29632
2016,Second Stage of Tertiary Education,5th Quintile,Full-Time Employment,0.60791,1371,2422,0.58846,0.62736
2016,Second Stage of Tertiary Education,5th Quintile,Regular Part-Time Employment,0.11564,360,2422,0.10290,0.12838
2016,Second Stage of Tertiary Education,5th Quintile,"Marginal, Irregular Part-Time Employment",0.02974,73,2422,0.02297,0.03650
2016,Second Stage of Tertiary Education,5th Quintile,Not Employed,0.24569,618,2422,0.22854,0.26284
2017,Pre-primary Level,1st Quintile,Not Employed,0.90520,228,228,0.86710,0.94331
2017,Pre-primary Level,2nd Quintile,Not Employed,0.85622,119,119,0.79292,0.91953
2017,Pre-primary Level,3rd Quintile,Not Employed,0.73019,106,106,0.64528,0.81509
2017,Pre-primary Level,4th Quintile,Not Employed,0.78895,81,81,0.69953,0.87837
2017,Pre-primary Level,5th Quintile,Not Employed,0.87171,72,72,0.79392,0.94950
2017,Primary Level,1st Quintile,Full-Time Employment,0.07989,64,750,0.06047,0.09930
2017,Primary Level,1st Quintile,Regular Part-Time Employment,0.06444,46,750,0.04685,0.08202
2017,Primary Level,1st Quintile,"Marginal, Irregular Part-Time Employment",0.07300,37,750,0.05437,0.09163
2017,Primary Level,1st Quintile,Not Employed,0.75288,603,750,0.72199,0.78377
2017,Primary Level,2nd Quintile,Full-Time Employment,0.35821,34,106,0.26650,0.44992
2017,Primary Level,2nd Quintile,Not Employed,0.57929,72,106,0.48486,0.67372
2017,Lower Secondary Level,1st Quintile,Full-Time Employment,0.09260,158,1349,0.07712,0.10807
2017,Lower Secondary Level,1st Quintile,Regular Part-Time Employment,0.05781,110,1349,0.04535,0.07027
2017,Lower Secondary Level,1st Quintile,Vocational Training,0.08451,127,1349,0.06966,0.09936
2017,Lower Secondary Level,1st Quintile,"Marginal, Irregular Part-Time Employment",0.07164,94,1349,0.05787,0.08541
2017,Lower Secondary Level,1st Quintile,Not Employed,0.67125,860,1349,0.64618,0.69633
2017,Lower Secondary Level,2nd Quintile,Full-Time Employment,0.18697,153,684,0.15773,0.21621
2017,Lower Secondary Level,2nd Quintile,Regular Part-Time Employment,0.07419,62,684,0.05453,0.09384
2017,Lower Secondary Level,2nd Quintile,Vocational Training,0.06795,73,684,0.04908,0.08683
2017,Lower Secondary Level,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.07292,48,684,0.05342,0.09242
2017,Lower Secondary Level,2nd Quintile,Not Employed,0.59797,348,684,0.56120,0.63474
2017,Lower Secondary Level,3rd Quintile,Full-Time Employment,0.21252,112,404,0.17258,0.25246
2017,Lower Secondary Level,3rd Quintile,Regular Part-Time Employment,0.10741,42,404,0.07718,0.13764
2017,Lower Secondary Level,3rd Quintile,Vocational Training,0.05291,43,404,0.03105,0.07476
2017,Lower Secondary Level,3rd Quintile,Not Employed,0.54940,207,404,0.50082,0.59798
2017,Lower Secondary Level,4th Quintile,Full-Time Employment,0.32343,73,219,0.26133,0.38553
2017,Lower Secondary Level,4th Quintile,Vocational Training,0.10022,38,219,0.06036,0.14008
2017,Lower Secondary Level,4th Quintile,Not Employed,0.42296,108,219,0.35738,0.48854
2017,Lower Secondary Level,5th Quintile,Full-Time Employment,0.44979,41,82,0.34145,0.55813
2017,Lower Secondary Level,5th Quintile,Not Employed,0.33671,41,82,0.23379,0.43963
2017,Upper Secondary Level,1st Quintile,Full-Time Employment,0.18177,509,2456,0.16652,0.19703
2017,Upper Secondary Level,1st Quintile,Regular Part-Time Employment,0.11726,348,2456,0.10453,0.12999
2017,Upper Secondary Level,1st Quintile,Vocational Training,0.02285,80,2456,0.01694,0.02876
2017,Upper Secondary Level,1st Quintile,"Marginal, Irregular Part-Time Employment",0.08360,209,2456,0.07265,0.09454
2017,Upper Secondary Level,1st Quintile,Not Employed,0.58805,1310,2456,0.56858,0.60752
2017,Upper Secondary Level,2nd Quintile,Full-Time Employment,0.29138,883,2606,0.27393,0.30883
2017,Upper Secondary Level,2nd Quintile,Regular Part-Time Employment,0.13025,408,2606,0.11732,0.14317
2017,Upper Secondary Level,2nd Quintile,Vocational Training,0.01800,57,2606,0.01289,0.02310
2017,Upper Secondary Level,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.06898,196,2606,0.05924,0.07871
2017,Upper Secondary Level,2nd Quintile,Not Employed,0.49038,1062,2606,0.47118,0.50958
2017,Upper Secondary Level,3rd Quintile,Full-Time Employment,0.37525,902,2246,0.35522,0.39528
2017,Upper Secondary Level,3rd Quintile,Regular Part-Time Employment,0.11049,347,2246,0.09752,0.12346
2017,Upper Secondary Level,3rd Quintile,Vocational Training,0.01630,38,2246,0.01107,0.02154
2017,Upper Secondary Level,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.05719,144,2246,0.04758,0.06679
2017,Upper Secondary Level,3rd Quintile,Not Employed,0.44077,815,2246,0.42023,0.46130
2017,Upper Secondary Level,4th Quintile,Full-Time Employment,0.46800,901,1926,0.44571,0.49029
2017,Upper Secondary Level,4th Quintile,Regular Part-Time Employment,0.13061,323,1926,0.11555,0.14566
2017,Upper Secondary Level,4th Quintile,"Marginal, Irregular Part-Time Employment",0.05415,85,1926,0.04404,0.06426
2017,Upper Secondary Level,4th Quintile,Not Employed,0.33350,617,1926,0.31244,0.35456
2017,Upper Secondary Level,5th Quintile,Full-Time Employment,0.48876,613,1355,0.46213,0.51538
2017,Upper Secondary Level,5th Quintile,Regular Part-Time Employment,0.13010,226,1355,0.11218,0.14802
2017,Upper Secondary Level,5th Quintile,"Marginal, Irregular Part-Time Employment",0.05018,76,1355,0.03855,0.06181
2017,Upper Secondary Level,5th Quintile,Not Employed,0.31761,440,1355,0.29282,0.34241
2017,Post-secondary Non-tertiary Level,1st Quintile,Full-Time Employment,0.24759,97,378,0.20402,0.29116
2017,Post-secondary Non-tertiary Level,1st Quintile,Regular Part-Time Employment,0.18084,74,378,0.14199,0.21969
2017,Post-secondary Non-tertiary Level,1st Quintile,"Marginal, Irregular Part-Time Employment",0.10296,42,378,0.07228,0.13364
2017,Post-secondary Non-tertiary Level,1st Quintile,Not Employed,0.46064,165,378,0.41033,0.51096
2017,Post-secondary Non-tertiary Level,2nd Quintile,Full-Time Employment,0.46931,191,418,0.42141,0.51721
2017,Post-secondary Non-tertiary Level,2nd Quintile,Regular Part-Time Employment,0.19386,94,418,0.15592,0.23180
2017,Post-secondary Non-tertiary Level,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.06309,33,418,0.03976,0.08643
2017,Post-secondary Non-tertiary Level,2nd Quintile,Not Employed,0.26648,100,418,0.22404,0.30891
2017,Post-secondary Non-tertiary Level,3rd Quintile,Full-Time Employment,0.48235,200,381,0.43210,0.53259
2017,Post-secondary Non-tertiary Level,3rd Quintile,Regular Part-Time Employment,0.22908,117,381,0.18683,0.27134
2017,Post-secondary Non-tertiary Level,3rd Quintile,Not Employed,0.22997,64,381,0.18766,0.27228
2017,Post-secondary Non-tertiary Level,4th Quintile,Full-Time Employment,0.59169,201,358,0.54070,0.64267
2017,Post-secondary Non-tertiary Level,4th Quintile,Regular Part-Time Employment,0.15105,97,358,0.11390,0.18819
2017,Post-secondary Non-tertiary Level,4th Quintile,Not Employed,0.21266,60,358,0.17022,0.25511
2017,Post-secondary Non-tertiary Level,5th Quintile,Full-Time Employment,0.55228,168,304,0.49629,0.60827
2017,Post-secondary Non-tertiary Level,5th Quintile,Regular Part-Time Employment,0.19985,78,304,0.15483,0.24488
2017,Post-secondary Non-tertiary Level,5th Quintile,Not Employed,0.20688,58,304,0.16127,0.25249
2017,First Stage of Tertiary Education,1st Quintile,Not Employed,0.67713,57,57,0.55466,0.79959
2017,First Stage of Tertiary Education,2nd Quintile,Full-Time Employment,0.31187,81,232,0.25212,0.37161
2017,First Stage of Tertiary Education,2nd Quintile,Regular Part-Time Employment,0.04987,31,232,0.02180,0.07795
2017,First Stage of Tertiary Education,2nd Quintile,Not Employed,0.62283,120,232,0.56033,0.68534
2017,First Stage of Tertiary Education,3rd Quintile,Full-Time Employment,0.48318,139,274,0.42390,0.54246
2017,First Stage of Tertiary Education,3rd Quintile,Regular Part-Time Employment,0.14905,40,274,0.10680,0.19130
2017,First Stage of Tertiary Education,3rd Quintile,Not Employed,0.33746,95,274,0.28137,0.39355
2017,First Stage of Tertiary Education,4th Quintile,Full-Time Employment,0.59383,194,325,0.54035,0.64731
2017,First Stage of Tertiary Education,4th Quintile,Regular Part-Time Employment,0.14054,57,325,0.10269,0.17838
2017,First Stage of Tertiary Education,4th Quintile,Not Employed,0.25178,74,325,0.20452,0.29904
2017,First Stage of Tertiary Education,5th Quintile,Full-Time Employment,0.65771,213,341,0.60728,0.70815
2017,First Stage of Tertiary Education,5th Quintile,Regular Part-Time Employment,0.12026,50,341,0.08569,0.15484
2017,First Stage of Tertiary Education,5th Quintile,Not Employed,0.19855,78,341,0.15614,0.24095
2017,Second Stage of Tertiary Education,1st Quintile,Full-Time Employment,0.20966,131,776,0.18100,0.23832
2017,Second Stage of Tertiary Education,1st Quintile,Regular Part-Time Employment,0.16905,107,776,0.14266,0.19544
2017,Second Stage of Tertiary Education,1st Quintile,"Marginal, Irregular Part-Time Employment",0.12898,64,776,0.10538,0.15258
2017,Second Stage of Tertiary Education,1st Quintile,Not Employed,0.47472,474,776,0.43956,0.50988
2017,Second Stage of Tertiary Education,2nd Quintile,Full-Time Employment,0.32799,241,660,0.29214,0.36383
2017,Second Stage of Tertiary Education,2nd Quintile,Regular Part-Time Employment,0.16148,135,660,0.13339,0.18958
2017,Second Stage of Tertiary Education,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.06292,38,660,0.04438,0.08146
2017,Second Stage of Tertiary Education,2nd Quintile,Not Employed,0.43773,246,660,0.39985,0.47561
2017,Second Stage of Tertiary Education,3rd Quintile,Full-Time Employment,0.42742,405,889,0.39488,0.45995
2017,Second Stage of Tertiary Education,3rd Quintile,Regular Part-Time Employment,0.16128,181,889,0.13709,0.18547
2017,Second Stage of Tertiary Education,3rd Quintile,Not Employed,0.38319,303,889,0.35121,0.41517
2017,Second Stage of Tertiary Education,4th Quintile,Full-Time Employment,0.50690,656,1293,0.47963,0.53416
2017,Second Stage of Tertiary Education,4th Quintile,Regular Part-Time Employment,0.15748,254,1293,0.13761,0.17734
2017,Second Stage of Tertiary Education,4th Quintile,"Marginal, Irregular Part-Time Employment",0.03776,47,1293,0.02737,0.04815
2017,Second Stage of Tertiary Education,4th Quintile,Not Employed,0.29201,336,1293,0.26722,0.31680
2017,Second Stage of Tertiary Education,5th Quintile,Full-Time Employment,0.62051,1325,2293,0.60064,0.64038
2017,Second Stage of Tertiary Education,5th Quintile,Regular Part-Time Employment,0.10592,337,2293,0.09332,0.11851
2017,Second Stage of Tertiary Education,5th Quintile,"Marginal, Irregular Part-Time Employment",0.02625,64,2293,0.01971,0.03280
2017,Second Stage of Tertiary Education,5th Quintile,Not Employed,0.24539,567,2293,0.22778,0.26301
2018,Pre-primary Level,1st Quintile,Not Employed,0.88464,217,217,0.84203,0.92724
2018,Pre-primary Level,2nd Quintile,Not Employed,0.79283,133,133,0.72369,0.86197
2018,Pre-primary Level,3rd Quintile,Not Employed,0.84046,101,101,0.76869,0.91223
2018,Pre-primary Level,4th Quintile,Not Employed,0.77738,80,80,0.68564,0.86911
2018,Pre-primary Level,5th Quintile,Not Employed,0.78168,72,72,0.68559,0.87778
2018,Primary Level,1st Quintile,Full-Time Employment,0.06891,98,1147,0.05425,0.08358
2018,Primary Level,1st Quintile,Regular Part-Time Employment,0.09572,68,1147,0.07868,0.11275
2018,Primary Level,1st Quintile,Vocational Training,0.01698,34,1147,0.00950,0.02447
2018,Primary Level,1st Quintile,"Marginal, Irregular Part-Time Employment",0.05230,43,1147,0.03941,0.06519
2018,Primary Level,1st Quintile,Not Employed,0.73236,904,1147,0.70672,0.75799
2018,Primary Level,2nd Quintile,Full-Time Employment,0.24725,31,134,0.17393,0.32057
2018,Primary Level,2nd Quintile,Not Employed,0.51777,103,134,0.43285,0.60270
2018,Lower Secondary Level,1st Quintile,Full-Time Employment,0.09613,197,1543,0.08142,0.11084
2018,Lower Secondary Level,1st Quintile,Regular Part-Time Employment,0.08682,138,1543,0.07276,0.10087
2018,Lower Secondary Level,1st Quintile,Vocational Training,0.08226,136,1543,0.06855,0.09598
2018,Lower Secondary Level,1st Quintile,"Marginal, Irregular Part-Time Employment",0.07151,104,1543,0.05865,0.08437
2018,Lower Secondary Level,1st Quintile,Not Employed,0.62964,968,1543,0.60554,0.65375
2018,Lower Secondary Level,2nd Quintile,Full-Time Employment,0.18616,165,773,0.15870,0.21362
2018,Lower Secondary Level,2nd Quintile,Regular Part-Time Employment,0.09334,89,773,0.07282,0.11386
2018,Lower Secondary Level,2nd Quintile,Vocational Training,0.05951,89,773,0.04282,0.07619
2018,Lower Secondary Level,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.07021,59,773,0.05219,0.08824
2018,Lower Secondary Level,2nd Quintile,Not Employed,0.58543,371,773,0.55068,0.62018
2018,Lower Secondary Level,3rd Quintile,Full-Time Employment,0.24918,114,469,0.20999,0.28837
2018,Lower Secondary Level,3rd Quintile,Regular Part-Time Employment,0.10975,52,469,0.08143,0.13807
2018,Lower Secondary Level,3rd Quintile,Vocational Training,0.09709,52,469,0.07026,0.12391
2018,Lower Secondary Level,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.06078,35,469,0.03913,0.08243
2018,Lower Secondary Level,3rd Quintile,Not Employed,0.48162,216,469,0.43635,0.52689
2018,Lower Secondary Level,4th Quintile,Full-Time Employment,0.34145,79,209,0.27701,0.40590
2018,Lower Secondary Level,4th Quintile,Vocational Training,0.10112,37,209,0.06015,0.14210
2018,Lower Secondary Level,4th Quintile,Not Employed,0.36298,93,209,0.29763,0.42833
2018,Lower Secondary Level,5th Quintile,Full-Time Employment,0.34447,45,103,0.25225,0.43669
2018,Lower Secondary Level,5th Quintile,Not Employed,0.37786,58,103,0.28377,0.47196
2018,Upper Secondary Level,1st Quintile,Full-Time Employment,0.17623,538,2638,0.16168,0.19077
2018,Upper Secondary Level,1st Quintile,Regular Part-Time Employment,0.11703,357,2638,0.10477,0.12930
2018,Upper Secondary Level,1st Quintile,Vocational Training,0.03152,90,2638,0.02485,0.03819
2018,Upper Secondary Level,1st Quintile,"Marginal, Irregular Part-Time Employment",0.08774,235,2638,0.07694,0.09854
2018,Upper Secondary Level,1st Quintile,Not Employed,0.58055,1418,2638,0.56171,0.59938
2018,Upper Secondary Level,2nd Quintile,Full-Time Employment,0.33477,972,2748,0.31712,0.35242
2018,Upper Secondary Level,2nd Quintile,Regular Part-Time Employment,0.13502,459,2748,0.12224,0.14780
2018,Upper Secondary Level,2nd Quintile,Vocational Training,0.01391,58,2748,0.00953,0.01829
2018,Upper Secondary Level,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.05158,174,2748,0.04331,0.05985
2018,Upper Secondary Level,2nd Quintile,Not Employed,0.46441,1085,2748,0.44576,0.48306
2018,Upper Secondary Level,3rd Quintile,Full-Time Employment,0.39121,973,2407,0.37171,0.41071
2018,Upper Secondary Level,3rd Quintile,Regular Part-Time Employment,0.11721,386,2407,0.10435,0.13006
2018,Upper Secondary Level,3rd Quintile,Vocational Training,0.01264,35,2407,0.00818,0.01711
2018,Upper Secondary Level,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.06311,160,2407,0.05339,0.07282
2018,Upper Secondary Level,3rd Quintile,Not Employed,0.41485,853,2407,0.39516,0.43454
2018,Upper Secondary Level,4th Quintile,Full-Time Employment,0.45749,939,2105,0.43620,0.47877
2018,Upper Secondary Level,4th Quintile,Regular Part-Time Employment,0.14825,367,2105,0.13306,0.16343
2018,Upper Secondary Level,4th Quintile,Vocational Training,0.01500,32,2105,0.00981,0.02020
2018,Upper Secondary Level,4th Quintile,"Marginal, Irregular Part-Time Employment",0.05298,113,2105,0.04341,0.06255
2018,Upper Secondary Level,4th Quintile,Not Employed,0.32629,654,2105,0.30626,0.34632
2018,Upper Secondary Level,5th Quintile,Full-Time Employment,0.51787,732,1551,0.49299,0.54275
2018,Upper Secondary Level,5th Quintile,Regular Part-Time Employment,0.14008,269,1551,0.12280,0.15736
2018,Upper Secondary Level,5th Quintile,"Marginal, Irregular Part-Time Employment",0.05918,83,1551,0.04743,0.07092
2018,Upper Secondary Level,5th Quintile,Not Employed,0.27012,467,1551,0.24801,0.29222
2018,Post-secondary Non-tertiary Level,1st Quintile,Full-Time Employment,0.29175,113,410,0.24769,0.33580
2018,Post-secondary Non-tertiary Level,1st Quintile,Regular Part-Time Employment,0.15187,74,410,0.11709,0.18665
2018,Post-secondary Non-tertiary Level,1st Quintile,"Marginal, Irregular Part-Time Employment",0.12366,47,410,0.09175,0.15556
2018,Post-secondary Non-tertiary Level,1st Quintile,Not Employed,0.42341,176,410,0.37553,0.47130
2018,Post-secondary Non-tertiary Level,2nd Quintile,Full-Time Employment,0.44611,189,437,0.39945,0.49277
2018,Post-secondary Non-tertiary Level,2nd Quintile,Regular Part-Time Employment,0.23698,121,437,0.19706,0.27689
2018,Post-secondary Non-tertiary Level,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.07204,32,437,0.04777,0.09631
2018,Post-secondary Non-tertiary Level,2nd Quintile,Not Employed,0.23231,95,437,0.19267,0.27195
2018,Post-secondary Non-tertiary Level,3rd Quintile,Full-Time Employment,0.54966,235,441,0.50317,0.59615
2018,Post-secondary Non-tertiary Level,3rd Quintile,Regular Part-Time Employment,0.20894,130,441,0.17095,0.24692
2018,Post-secondary Non-tertiary Level,3rd Quintile,Not Employed,0.19488,76,441,0.15787,0.23189
2018,Post-secondary Non-tertiary Level,4th Quintile,Full-Time Employment,0.53406,222,414,0.48595,0.58217
2018,Post-secondary Non-tertiary Level,4th Quintile,Regular Part-Time Employment,0.18107,119,414,0.14393,0.21821
2018,Post-secondary Non-tertiary Level,4th Quintile,Not Employed,0.26478,73,414,0.22223,0.30734
2018,Post-secondary Non-tertiary Level,5th Quintile,Full-Time Employment,0.60339,195,341,0.55139,0.65539
2018,Post-secondary Non-tertiary Level,5th Quintile,Regular Part-Time Employment,0.19516,89,341,0.15303,0.23728
2018,Post-secondary Non-tertiary Level,5th Quintile,Not Employed,0.14311,57,341,0.10589,0.18033
2018,First Stage of Tertiary Education,1st Quintile,Not Employed,0.61545,52,52,0.48193,0.74897
2018,First Stage of Tertiary Education,2nd Quintile,Full-Time Employment,0.35343,97,257,0.29487,0.41198
2018,First Stage of Tertiary Education,2nd Quintile,Regular Part-Time Employment,0.09816,36,257,0.06172,0.13461
2018,First Stage of Tertiary Education,2nd Quintile,Not Employed,0.54058,124,257,0.47953,0.60163
2018,First Stage of Tertiary Education,3rd Quintile,Full-Time Employment,0.45525,140,295,0.39832,0.51217
2018,First Stage of Tertiary Education,3rd Quintile,Regular Part-Time Employment,0.11740,45,295,0.08060,0.15419
2018,First Stage of Tertiary Education,3rd Quintile,Not Employed,0.39542,110,295,0.33953,0.45131
2018,First Stage of Tertiary Education,4th Quintile,Full-Time Employment,0.63316,220,348,0.58245,0.68387
2018,First Stage of Tertiary Education,4th Quintile,Regular Part-Time Employment,0.15249,62,348,0.11466,0.19031
2018,First Stage of Tertiary Education,4th Quintile,Not Employed,0.17756,66,348,0.13735,0.21777
2018,First Stage of Tertiary Education,5th Quintile,Full-Time Employment,0.69296,243,367,0.64571,0.74022
2018,First Stage of Tertiary Education,5th Quintile,Regular Part-Time Employment,0.10931,53,367,0.07734,0.14128
2018,First Stage of Tertiary Education,5th Quintile,Not Employed,0.17963,71,367,0.14030,0.21896
2018,Second Stage of Tertiary Education,1st Quintile,Full-Time Employment,0.19714,181,927,0.17151,0.22276
2018,Second Stage of Tertiary Education,1st Quintile,Regular Part-Time Employment,0.13446,112,927,0.11249,0.15644
2018,Second Stage of Tertiary Education,1st Quintile,Vocational Training,0.03926,31,927,0.02675,0.05177
2018,Second Stage of Tertiary Education,1st Quintile,"Marginal, Irregular Part-Time Employment",0.14539,86,927,0.12269,0.16810
2018,Second Stage of Tertiary Education,1st Quintile,Not Employed,0.48375,517,927,0.45156,0.51593
2018,Second Stage of Tertiary Education,2nd Quintile,Full-Time Employment,0.33561,262,725,0.30122,0.37001
2018,Second Stage of Tertiary Education,2nd Quintile,Regular Part-Time Employment,0.17044,126,725,0.14305,0.19783
2018,Second Stage of Tertiary Education,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.05127,44,725,0.03520,0.06733
2018,Second Stage of Tertiary Education,2nd Quintile,Not Employed,0.43364,293,725,0.39754,0.46974
2018,Second Stage of Tertiary Education,3rd Quintile,Full-Time Employment,0.47412,445,969,0.44267,0.50558
2018,Second Stage of Tertiary Education,3rd Quintile,Regular Part-Time Employment,0.15745,206,969,0.13450,0.18039
2018,Second Stage of Tertiary Education,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.02346,37,969,0.01393,0.03300
2018,Second Stage of Tertiary Education,3rd Quintile,Not Employed,0.34124,281,969,0.31137,0.37110
2018,Second Stage of Tertiary Education,4th Quintile,Full-Time Employment,0.52792,740,1438,0.50211,0.55373
2018,Second Stage of Tertiary Education,4th Quintile,Regular Part-Time Employment,0.16161,292,1438,0.14258,0.18064
2018,Second Stage of Tertiary Education,4th Quintile,"Marginal, Irregular Part-Time Employment",0.03437,49,1438,0.02495,0.04379
2018,Second Stage of Tertiary Education,4th Quintile,Not Employed,0.27610,357,1438,0.25298,0.29921
2018,Second Stage of Tertiary Education,5th Quintile,Full-Time Employment,0.63215,1471,2522,0.61332,0.65097
2018,Second Stage of Tertiary Education,5th Quintile,Regular Part-Time Employment,0.11569,381,2522,0.10321,0.12818
2018,Second Stage of Tertiary Education,5th Quintile,"Marginal, Irregular Part-Time Employment",0.02333,66,2522,0.01744,0.02922
2018,Second Stage of Tertiary Education,5th Quintile,Not Employed,0.22883,604,2522,0.21243,0.24523
2019,Pre-primary Level,1st Quintile,Not Employed,0.83630,145,145,0.77587,0.89673
2019,Pre-primary Level,2nd Quintile,Not Employed,0.73919,108,108,0.65599,0.82238
2019,Pre-primary Level,3rd Quintile,Not Employed,0.82003,78,78,0.73422,0.90584
2019,Pre-primary Level,4th Quintile,Not Employed,0.85871,68,68,0.77530,0.94211
2019,Pre-primary Level,5th Quintile,Not Employed,0.81510,73,73,0.72543,0.90477
