year,pgisced97,sex,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,Upper Secondary Level,female,"Marginal, Irregular Part-Time Employment",0.07311,417,5418,0.06618,0.08004
2007,Upper Secondary Level,female,Not Employed,0.51662,2694,5418,0.50331,0.52993
2007,Post-secondary Non-tertiary Level,male,Full-Time Employment,0.65614,316,429,0.61114,0.70115
2007,Post-secondary Non-tertiary Level,male,Not Employed,0.26912,113,429,0.22710,0.31114
2007,Post-secondary Non-tertiary Level,female,Full-Time Employment,0.33144,232,700,0.29654,0.36633
2007,Post-secondary Non-tertiary Level,female,Regular Part-Time Employment,0.23820,179,700,0.20662,0.26978
2007,Post-secondary Non-tertiary Level,female,"Marginal, Irregular Part-Time Employment",0.07428,53,700,0.05484,0.09372
2007,Post-secondary Non-tertiary Level,female,Not Employed,0.34902,236,700,0.31369,0.38436
2007,First Stage of Tertiary Education,male,Full-Time Employment,0.61375,564,873,0.58143,0.64606
2007,First Stage of Tertiary Education,male,Not Employed,0.35742,309,873,0.32561,0.38923
2007,First Stage of Tertiary Education,female,Full-Time Employment,0.26286,170,634,0.22857,0.29715
2007,First Stage of Tertiary Education,female,Regular Part-Time Employment,0.25792,191,634,0.22384,0.29200
2007,First Stage of Tertiary Education,female,"Marginal, Irregular Part-Time Employment",0.07833,48,634,0.05740,0.09926
2007,First Stage of Tertiary Education,female,Not Employed,0.40008,225,634,0.36192,0.43825
2007,Second Stage of Tertiary Education,male,Full-Time Employment,0.62775,1524,2407,0.60843,0.64707
2007,Second Stage of Tertiary Education,male,Regular Part-Time Employment,0.03868,84,2407,0.03098,0.04639
2007,Second Stage of Tertiary Education,male,"Marginal, Irregular Part-Time Employment",0.03167,69,2407,0.02467,0.03867
2007,Second Stage of Tertiary Education,male,Not Employed,0.29871,730,2407,0.28043,0.31700
2007,Second Stage of Tertiary Education,female,Full-Time Employment,0.39560,826,1978,0.37404,0.41715
2007,Second Stage of Tertiary Education,female,Regular Part-Time Employment,0.20735,468,1978,0.18948,0.22522
2007,Second Stage of Tertiary Education,female,"Marginal, Irregular Part-Time Employment",0.05219,81,1978,0.04238,0.06199
2007,Second Stage of Tertiary Education,female,Not Employed,0.34428,603,1978,0.32334,0.36523
2008,Pre-primary Level,male,"Marginal, Irregular Part-Time Employment",0.17648,52,279,0.13167,0.22129
2008,Pre-primary Level,male,Not Employed,0.82197,227,279,0.77700,0.86694
2008,Pre-primary Level,female,"Marginal, Irregular Part-Time Employment",0.15844,42,272,0.11496,0.20191
2008,Pre-primary Level,female,Not Employed,0.83374,230,272,0.78942,0.87807
2008,Primary Level,male,Not Employed,0.48501,37,37,0.32175,0.64827
2008,Primary Level,female,Not Employed,0.68115,80,80,0.57838,0.78392
2008,Lower Secondary Level,male,Full-Time Employment,0.35267,209,625,0.31518,0.39016
2008,Lower Secondary Level,male,Vocational Training,0.17943,138,625,0.14933,0.20954
2008,Lower Secondary Level,male,Not Employed,0.42287,278,625,0.38411,0.46163
2008,Lower Secondary Level,female,Full-Time Employment,0.08695,121,1408,0.07222,0.10167
2008,Lower Secondary Level,female,Regular Part-Time Employment,0.08156,121,1408,0.06726,0.09586
2008,Lower Secondary Level,female,Vocational Training,0.04976,83,1408,0.03840,0.06112
2008,Lower Secondary Level,female,"Marginal, Irregular Part-Time Employment",0.06233,82,1408,0.04969,0.07496
2008,Lower Secondary Level,female,Not Employed,0.71722,1001,1408,0.69369,0.74076
2008,Upper Secondary Level,male,Full-Time Employment,0.55141,2506,4605,0.53704,0.56578
2008,Upper Secondary Level,male,Regular Part-Time Employment,0.02213,98,4605,0.01788,0.02638
2008,Upper Secondary Level,male,Vocational Training,0.01589,58,4605,0.01228,0.01950
2008,Upper Secondary Level,male,"Marginal, Irregular Part-Time Employment",0.03457,137,4605,0.02929,0.03985
2008,Upper Secondary Level,male,Not Employed,0.37513,1806,4605,0.36115,0.38912
2008,Upper Secondary Level,female,Full-Time Employment,0.22820,1165,5123,0.21671,0.23969
2008,Upper Secondary Level,female,Regular Part-Time Employment,0.17840,990,5123,0.16791,0.18888
2008,Upper Secondary Level,female,Vocational Training,0.01111,59,5123,0.00824,0.01398
2008,Upper Secondary Level,female,"Marginal, Irregular Part-Time Employment",0.08156,413,5123,0.07406,0.08905
2008,Upper Secondary Level,female,Not Employed,0.49996,2496,5123,0.48626,0.51365
2008,Post-secondary Non-tertiary Level,male,Full-Time Employment,0.66149,303,401,0.61512,0.70787
2008,Post-secondary Non-tertiary Level,male,Not Employed,0.24504,98,401,0.20289,0.28719
2008,Post-secondary Non-tertiary Level,female,Full-Time Employment,0.36405,234,655,0.32717,0.40093
2008,Post-secondary Non-tertiary Level,female,Regular Part-Time Employment,0.24163,168,655,0.20882,0.27444
2008,Post-secondary Non-tertiary Level,female,"Marginal, Irregular Part-Time Employment",0.08074,51,655,0.05986,0.10162
2008,Post-secondary Non-tertiary Level,female,Not Employed,0.31285,202,655,0.27731,0.34838
2008,First Stage of Tertiary Education,male,Full-Time Employment,0.61308,510,804,0.57939,0.64677
2008,First Stage of Tertiary Education,male,Not Employed,0.35622,294,804,0.32310,0.38934
2008,First Stage of Tertiary Education,female,Full-Time Employment,0.28017,163,583,0.24369,0.31666
2008,First Stage of Tertiary Education,female,Regular Part-Time Employment,0.27363,174,583,0.23741,0.30985
2008,First Stage of Tertiary Education,female,"Marginal, Irregular Part-Time Employment",0.06403,41,583,0.04414,0.08392
2008,First Stage of Tertiary Education,female,Not Employed,0.38168,205,583,0.34221,0.42115
2008,Second Stage of Tertiary Education,male,Full-Time Employment,0.63661,1428,2292,0.61692,0.65631
2008,Second Stage of Tertiary Education,male,Regular Part-Time Employment,0.03478,76,2292,0.02728,0.04228
2008,Second Stage of Tertiary Education,male,"Marginal, Irregular Part-Time Employment",0.02692,61,2292,0.02030,0.03355
2008,Second Stage of Tertiary Education,male,Not Employed,0.30020,727,2292,0.28143,0.31897
2008,Second Stage of Tertiary Education,female,Full-Time Employment,0.40819,802,1895,0.38605,0.43032
2008,Second Stage of Tertiary Education,female,Regular Part-Time Employment,0.20299,439,1895,0.18488,0.22111
2008,Second Stage of Tertiary Education,female,"Marginal, Irregular Part-Time Employment",0.05768,82,1895,0.04718,0.06818
2008,Second Stage of Tertiary Education,female,Not Employed,0.32964,572,1895,0.30847,0.35081
2009,Pre-primary Level,male,"Marginal, Irregular Part-Time Employment",0.12775,36,270,0.08786,0.16765
2009,Pre-primary Level,male,Not Employed,0.86078,234,270,0.81941,0.90215
2009,Pre-primary Level,female,"Marginal, Irregular Part-Time Employment",0.19959,46,229,0.14770,0.25147
2009,Pre-primary Level,female,Not Employed,0.78646,183,229,0.73326,0.83965
2009,Primary Level,male,Not Employed,0.44861,34,34,0.27892,0.61830
2009,Primary Level,female,Not Employed,0.73252,73,73,0.63027,0.83476
2009,Lower Secondary Level,male,Full-Time Employment,0.33373,174,552,0.29435,0.37310
2009,Lower Secondary Level,male,Vocational Training,0.16676,124,552,0.13563,0.19788
2009,Lower Secondary Level,male,Not Employed,0.44787,254,552,0.40634,0.48939
2009,Lower Secondary Level,female,Full-Time Employment,0.09758,122,1247,0.08110,0.11406
2009,Lower Secondary Level,female,Regular Part-Time Employment,0.08177,104,1247,0.06656,0.09699
2009,Lower Secondary Level,female,Vocational Training,0.05401,80,1247,0.04146,0.06656
2009,Lower Secondary Level,female,"Marginal, Irregular Part-Time Employment",0.04772,63,1247,0.03588,0.05955
2009,Lower Secondary Level,female,Not Employed,0.71788,878,1247,0.69290,0.74287
2009,Upper Secondary Level,male,Full-Time Employment,0.54501,2305,4270,0.53008,0.55995
2009,Upper Secondary Level,male,Regular Part-Time Employment,0.02366,93,4270,0.01910,0.02822
2009,Upper Secondary Level,male,Vocational Training,0.01749,55,4270,0.01355,0.02142
2009,Upper Secondary Level,male,"Marginal, Irregular Part-Time Employment",0.03237,115,4270,0.02706,0.03768
2009,Upper Secondary Level,male,Not Employed,0.38044,1702,4270,0.36587,0.39500
2009,Upper Secondary Level,female,Full-Time Employment,0.22645,1060,4786,0.21459,0.23831
2009,Upper Secondary Level,female,Regular Part-Time Employment,0.17854,941,4786,0.16769,0.18939
2009,Upper Secondary Level,female,Vocational Training,0.01299,62,4786,0.00978,0.01620
2009,Upper Secondary Level,female,"Marginal, Irregular Part-Time Employment",0.08841,409,4786,0.08036,0.09645
2009,Upper Secondary Level,female,Not Employed,0.49275,2314,4786,0.47859,0.50692
2009,Post-secondary Non-tertiary Level,male,Full-Time Employment,0.69782,272,363,0.65052,0.74513
2009,Post-secondary Non-tertiary Level,male,Not Employed,0.23013,91,363,0.18677,0.27349
2009,Post-secondary Non-tertiary Level,female,Full-Time Employment,0.35443,212,605,0.31628,0.39257
2009,Post-secondary Non-tertiary Level,female,Regular Part-Time Employment,0.24076,151,605,0.20666,0.27485
2009,Post-secondary Non-tertiary Level,female,"Marginal, Irregular Part-Time Employment",0.07023,47,605,0.04985,0.09061
2009,Post-secondary Non-tertiary Level,female,Not Employed,0.33066,195,605,0.29314,0.36818
2009,First Stage of Tertiary Education,male,Full-Time Employment,0.60604,478,760,0.57128,0.64081
2009,First Stage of Tertiary Education,male,Not Employed,0.36753,282,760,0.33323,0.40183
2009,First Stage of Tertiary Education,female,Full-Time Employment,0.30208,162,548,0.26360,0.34056
2009,First Stage of Tertiary Education,female,Regular Part-Time Employment,0.23673,149,548,0.20111,0.27235
2009,First Stage of Tertiary Education,female,"Marginal, Irregular Part-Time Employment",0.07429,44,548,0.05231,0.09627
2009,First Stage of Tertiary Education,female,Not Employed,0.38690,193,548,0.34609,0.42772
2009,Second Stage of Tertiary Education,male,Full-Time Employment,0.62498,1335,2186,0.60468,0.64528
2009,Second Stage of Tertiary Education,male,Regular Part-Time Employment,0.04357,87,2186,0.03501,0.05213
2009,Second Stage of Tertiary Education,male,"Marginal, Irregular Part-Time Employment",0.03013,48,2186,0.02296,0.03729
2009,Second Stage of Tertiary Education,male,Not Employed,0.30133,716,2186,0.28209,0.32057
2009,Second Stage of Tertiary Education,female,Full-Time Employment,0.42944,797,1846,0.40685,0.45202
2009,Second Stage of Tertiary Education,female,Regular Part-Time Employment,0.19820,413,1846,0.18001,0.21639
2009,Second Stage of Tertiary Education,female,"Marginal, Irregular Part-Time Employment",0.07206,88,1846,0.06026,0.08386
2009,Second Stage of Tertiary Education,female,Not Employed,0.29876,548,1846,0.27788,0.31965
2010,Pre-primary Level,male,"Marginal, Irregular Part-Time Employment",0.16797,63,358,0.12919,0.20675
2010,Pre-primary Level,male,Not Employed,0.81322,295,358,0.77279,0.85365
2010,Pre-primary Level,female,"Marginal, Irregular Part-Time Employment",0.13544,64,339,0.09896,0.17192
2010,Pre-primary Level,female,Not Employed,0.85560,275,339,0.81813,0.89308
2010,Primary Level,male,Full-Time Employment,0.36964,51,114,0.28063,0.45864
2010,Primary Level,male,Not Employed,0.55112,63,114,0.45941,0.64282
2010,Primary Level,female,Not Employed,0.79891,171,171,0.73866,0.85917
2010,Lower Secondary Level,male,Full-Time Employment,0.32967,296,783,0.29672,0.36262
2010,Lower Secondary Level,male,Vocational Training,0.18436,158,783,0.15718,0.21154
2010,Lower Secondary Level,male,Not Employed,0.44008,329,783,0.40529,0.47487
2010,Lower Secondary Level,female,Full-Time Employment,0.07943,115,1671,0.06646,0.09240
2010,Lower Secondary Level,female,Regular Part-Time Employment,0.09750,156,1671,0.08327,0.11173
2010,Lower Secondary Level,female,Vocational Training,0.06873,115,1671,0.05659,0.08086
2010,Lower Secondary Level,female,"Marginal, Irregular Part-Time Employment",0.05376,122,1671,0.04295,0.06458
2010,Lower Secondary Level,female,Not Employed,0.69914,1163,1671,0.67715,0.72114
2010,Upper Secondary Level,male,Full-Time Employment,0.53885,3124,5263,0.52538,0.55232
2010,Upper Secondary Level,male,Regular Part-Time Employment,0.02782,142,5263,0.02338,0.03226
2010,Upper Secondary Level,male,Vocational Training,0.01606,61,5263,0.01266,0.01945
2010,Upper Secondary Level,male,"Marginal, Irregular Part-Time Employment",0.03184,159,5263,0.02710,0.03659
2010,Upper Secondary Level,male,Not Employed,0.38438,1777,5263,0.37123,0.39752
2010,Upper Secondary Level,female,Full-Time Employment,0.22324,1183,6481,0.21310,0.23338
2010,Upper Secondary Level,female,Regular Part-Time Employment,0.17547,1352,6481,0.16621,0.18474
2010,Upper Secondary Level,female,Vocational Training,0.01337,66,6481,0.01057,0.01616
2010,Upper Secondary Level,female,"Marginal, Irregular Part-Time Employment",0.09421,655,6481,0.08709,0.10132
2010,Upper Secondary Level,female,Not Employed,0.49342,3225,6481,0.48125,0.50559
2010,Post-secondary Non-tertiary Level,male,Full-Time Employment,0.67741,428,546,0.63816,0.71666
2010,Post-secondary Non-tertiary Level,male,Not Employed,0.23556,118,546,0.19994,0.27119
2010,Post-secondary Non-tertiary Level,female,Full-Time Employment,0.34009,256,1108,0.31218,0.36799
2010,Post-secondary Non-tertiary Level,female,Regular Part-Time Employment,0.25753,317,1108,0.23177,0.28329
2010,Post-secondary Non-tertiary Level,female,"Marginal, Irregular Part-Time Employment",0.08039,105,1108,0.06437,0.09641
2010,Post-secondary Non-tertiary Level,female,Not Employed,0.31443,430,1108,0.28708,0.34179
2010,First Stage of Tertiary Education,male,Full-Time Employment,0.59310,640,926,0.56145,0.62476
2010,First Stage of Tertiary Education,male,Not Employed,0.36774,286,926,0.33667,0.39882
2010,First Stage of Tertiary Education,female,Full-Time Employment,0.32195,167,649,0.28598,0.35793
2010,First Stage of Tertiary Education,female,Regular Part-Time Employment,0.24807,186,649,0.21481,0.28132
2010,First Stage of Tertiary Education,female,"Marginal, Irregular Part-Time Employment",0.05775,51,649,0.03979,0.07571
2010,First Stage of Tertiary Education,female,Not Employed,0.36791,245,649,0.33078,0.40505
2010,Second Stage of Tertiary Education,male,Full-Time Employment,0.60857,1810,2768,0.59038,0.62676
2010,Second Stage of Tertiary Education,male,Regular Part-Time Employment,0.04589,135,2768,0.03809,0.05368
2010,Second Stage of Tertiary Education,male,"Marginal, Irregular Part-Time Employment",0.02769,66,2768,0.02158,0.03381
2010,Second Stage of Tertiary Education,male,Not Employed,0.31729,757,2768,0.29995,0.33464
2010,Second Stage of Tertiary Education,female,Full-Time Employment,0.43418,897,2602,0.41513,0.45323
2010,Second Stage of Tertiary Education,female,Regular Part-Time Employment,0.20604,665,2602,0.19050,0.22159
2010,Second Stage of Tertiary Education,female,"Marginal, Irregular Part-Time Employment",0.05771,126,2602,0.04875,0.06667
2010,Second Stage of Tertiary Education,female,Not Employed,0.29950,914,2602,0.28190,0.31710
2011,Pre-primary Level,male,"Marginal, Irregular Part-Time Employment",0.15648,59,443,0.12261,0.19036
2011,Pre-primary Level,male,Not Employed,0.81452,384,443,0.77829,0.85076
2011,Pre-primary Level,female,"Marginal, Irregular Part-Time Employment",0.17866,86,433,0.14254,0.21479
2011,Pre-primary Level,female,Not Employed,0.79807,347,433,0.76022,0.83593
2011,Primary Level,male,Full-Time Employment,0.41560,58,128,0.32988,0.50131
2011,Primary Level,male,Not Employed,0.40485,70,128,0.31948,0.49022
2011,Primary Level,female,Not Employed,0.79531,190,190,0.73779,0.85283
2011,Lower Secondary Level,male,Full-Time Employment,0.33324,340,968,0.30353,0.36295
2011,Lower Secondary Level,male,Vocational Training,0.16194,170,968,0.13872,0.18516
2011,Lower Secondary Level,male,"Marginal, Irregular Part-Time Employment",0.03163,40,968,0.02060,0.04266
2011,Lower Secondary Level,male,Not Employed,0.44025,418,968,0.40896,0.47153
2011,Lower Secondary Level,female,Full-Time Employment,0.08736,175,2052,0.07514,0.09958
2011,Lower Secondary Level,female,Regular Part-Time Employment,0.09629,217,2052,0.08352,0.10905
2011,Lower Secondary Level,female,Vocational Training,0.05803,137,2052,0.04791,0.06815
2011,Lower Secondary Level,female,"Marginal, Irregular Part-Time Employment",0.05249,142,2052,0.04284,0.06214
2011,Lower Secondary Level,female,Not Employed,0.70407,1381,2052,0.68431,0.72382
2011,Upper Secondary Level,male,Full-Time Employment,0.54063,3564,6162,0.52819,0.55307
2011,Upper Secondary Level,male,Regular Part-Time Employment,0.02618,152,6162,0.02219,0.03016
2011,Upper Secondary Level,male,Vocational Training,0.01487,76,6162,0.01185,0.01789
2011,Upper Secondary Level,male,"Marginal, Irregular Part-Time Employment",0.02959,150,6162,0.02536,0.03382
2011,Upper Secondary Level,male,Not Employed,0.38741,2220,6162,0.37525,0.39958
2011,Upper Secondary Level,female,Full-Time Employment,0.23619,1536,7731,0.22672,0.24566
2011,Upper Secondary Level,female,Regular Part-Time Employment,0.17821,1794,7731,0.16968,0.18674
2011,Upper Secondary Level,female,Vocational Training,0.01300,69,7731,0.01047,0.01552
2011,Upper Secondary Level,female,"Marginal, Irregular Part-Time Employment",0.07832,705,7731,0.07233,0.08431
2011,Upper Secondary Level,female,Not Employed,0.49385,3627,7731,0.48270,0.50499
2011,Post-secondary Non-tertiary Level,male,Full-Time Employment,0.69915,478,623,0.66311,0.73520
2011,Post-secondary Non-tertiary Level,male,Not Employed,0.24598,145,623,0.21213,0.27982
2011,Post-secondary Non-tertiary Level,female,Full-Time Employment,0.37341,352,1330,0.34740,0.39942
2011,Post-secondary Non-tertiary Level,female,Regular Part-Time Employment,0.24685,424,1330,0.22367,0.27003
2011,Post-secondary Non-tertiary Level,female,"Marginal, Irregular Part-Time Employment",0.07127,125,1330,0.05744,0.08510
2011,Post-secondary Non-tertiary Level,female,Not Employed,0.30101,429,1330,0.27635,0.32567
2011,First Stage of Tertiary Education,male,Full-Time Employment,0.62434,761,1106,0.59578,0.65289
2011,First Stage of Tertiary Education,male,Not Employed,0.34583,345,1106,0.31778,0.37387
2011,First Stage of Tertiary Education,female,Full-Time Employment,0.34805,199,705,0.31286,0.38324
2011,First Stage of Tertiary Education,female,Regular Part-Time Employment,0.21257,211,705,0.18235,0.24279
2011,First Stage of Tertiary Education,female,"Marginal, Irregular Part-Time Employment",0.06555,45,705,0.04726,0.08383
2011,First Stage of Tertiary Education,female,Not Employed,0.36967,250,705,0.33401,0.40533
2011,Second Stage of Tertiary Education,male,Full-Time Employment,0.62904,2084,3205,0.61231,0.64576
2011,Second Stage of Tertiary Education,male,Regular Part-Time Employment,0.04704,144,3205,0.03971,0.05437
2011,Second Stage of Tertiary Education,male,"Marginal, Irregular Part-Time Employment",0.02666,75,3205,0.02108,0.03224
2011,Second Stage of Tertiary Education,male,Not Employed,0.29657,902,3205,0.28075,0.31239
2011,Second Stage of Tertiary Education,female,Full-Time Employment,0.42217,1092,3003,0.40450,0.43984
2011,Second Stage of Tertiary Education,female,Regular Part-Time Employment,0.19872,861,3003,0.18444,0.21299
2011,Second Stage of Tertiary Education,female,"Marginal, Irregular Part-Time Employment",0.05817,154,3003,0.04980,0.06654
2011,Second Stage of Tertiary Education,female,Not Employed,0.32001,896,3003,0.30332,0.33670
2012,Pre-primary Level,male,"Marginal, Irregular Part-Time Employment",0.19255,90,430,0.15524,0.22986
2012,Pre-primary Level,male,Not Employed,0.79223,340,430,0.75384,0.83062
2012,Pre-primary Level,female,"Marginal, Irregular Part-Time Employment",0.21803,103,464,0.18042,0.25564
2012,Pre-primary Level,female,Not Employed,0.75917,361,464,0.72022,0.79812
2012,Primary Level,male,Full-Time Employment,0.42921,64,133,0.34477,0.51365
2012,Primary Level,male,Not Employed,0.43429,69,133,0.34973,0.51884
2012,Primary Level,female,Not Employed,0.76670,163,163,0.70157,0.83183
2012,Lower Secondary Level,male,Full-Time Employment,0.34337,355,996,0.31387,0.37288
2012,Lower Secondary Level,male,Vocational Training,0.15474,183,996,0.13227,0.17721
2012,Lower Secondary Level,male,"Marginal, Irregular Part-Time Employment",0.03074,41,996,0.02001,0.04146
2012,Lower Secondary Level,male,Not Employed,0.44247,417,996,0.41161,0.47333
2012,Lower Secondary Level,female,Full-Time Employment,0.09810,171,1962,0.08493,0.11126
2012,Lower Secondary Level,female,Regular Part-Time Employment,0.11188,231,1962,0.09793,0.12583
2012,Lower Secondary Level,female,Vocational Training,0.05027,126,1962,0.04060,0.05994
2012,Lower Secondary Level,female,"Marginal, Irregular Part-Time Employment",0.06347,152,1962,0.05268,0.07426
2012,Lower Secondary Level,female,Not Employed,0.67422,1282,1962,0.65348,0.69496
2012,Upper Secondary Level,male,Full-Time Employment,0.53754,3394,6035,0.52496,0.55012
2012,Upper Secondary Level,male,Regular Part-Time Employment,0.02422,166,6035,0.02034,0.02810
2012,Upper Secondary Level,male,Vocational Training,0.01547,92,6035,0.01236,0.01858
2012,Upper Secondary Level,male,"Marginal, Irregular Part-Time Employment",0.03362,177,6035,0.02907,0.03817
2012,Upper Secondary Level,male,Not Employed,0.38813,2206,6035,0.37583,0.40042
2012,Upper Secondary Level,female,Full-Time Employment,0.22328,1501,7506,0.21386,0.23270
2012,Upper Secondary Level,female,Regular Part-Time Employment,0.18686,1808,7506,0.17804,0.19568
2012,Upper Secondary Level,female,Vocational Training,0.01192,79,7506,0.00947,0.01438
2012,Upper Secondary Level,female,"Marginal, Irregular Part-Time Employment",0.08482,722,7506,0.07852,0.09113
2012,Upper Secondary Level,female,Not Employed,0.49222,3396,7506,0.48091,0.50353
2012,Post-secondary Non-tertiary Level,male,Full-Time Employment,0.69893,495,622,0.66285,0.73501
2012,Post-secondary Non-tertiary Level,male,Not Employed,0.24171,127,622,0.20804,0.27539
2012,Post-secondary Non-tertiary Level,female,Full-Time Employment,0.39052,371,1284,0.36382,0.41721
2012,Post-secondary Non-tertiary Level,female,Regular Part-Time Employment,0.25452,437,1284,0.23069,0.27836
2012,Post-secondary Non-tertiary Level,female,"Marginal, Irregular Part-Time Employment",0.06793,107,1284,0.05416,0.08170
2012,Post-secondary Non-tertiary Level,female,Not Employed,0.27004,369,1284,0.24575,0.29434
2012,First Stage of Tertiary Education,male,Full-Time Employment,0.63655,738,1077,0.60781,0.66529
2012,First Stage of Tertiary Education,male,Not Employed,0.33229,339,1077,0.30415,0.36044
2012,First Stage of Tertiary Education,female,Full-Time Employment,0.35320,198,683,0.31733,0.38907
2012,First Stage of Tertiary Education,female,Regular Part-Time Employment,0.23268,205,683,0.20097,0.26440
2012,First Stage of Tertiary Education,female,"Marginal, Irregular Part-Time Employment",0.03953,37,683,0.02490,0.05415
2012,First Stage of Tertiary Education,female,Not Employed,0.37075,243,683,0.33450,0.40700
2012,Second Stage of Tertiary Education,male,Full-Time Employment,0.61511,1986,3147,0.59811,0.63212
2012,Second Stage of Tertiary Education,male,Regular Part-Time Employment,0.05458,160,3147,0.04664,0.06252
2012,Second Stage of Tertiary Education,male,"Marginal, Irregular Part-Time Employment",0.02856,92,3147,0.02274,0.03438
2012,Second Stage of Tertiary Education,male,Not Employed,0.30089,909,3147,0.28487,0.31692
2012,Second Stage of Tertiary Education,female,Full-Time Employment,0.43143,1136,2993,0.41369,0.44918
2012,Second Stage of Tertiary Education,female,Regular Part-Time Employment,0.18469,808,2993,0.17079,0.19860
2012,Second Stage of Tertiary Education,female,"Marginal, Irregular Part-Time Employment",0.04635,136,2993,0.03881,0.05388
2012,Second Stage of Tertiary Education,female,Not Employed,0.33700,913,2993,0.32006,0.35394
2013,Pre-primary Level,male,"Marginal, Irregular Part-Time Employment",0.13990,90,523,0.11014,0.16966
2013,Pre-primary Level,male,Not Employed,0.84479,433,523,0.81372,0.87585
2013,Pre-primary Level,female,"Marginal, Irregular Part-Time Employment",0.26383,123,531,0.22631,0.30135
2013,Pre-primary Level,female,Not Employed,0.71722,408,531,0.67888,0.75556
2013,Primary Level,male,Full-Time Employment,0.34386,94,223,0.28138,0.40634
2013,Primary Level,male,Not Employed,0.46506,129,223,0.39945,0.53067
2013,Primary Level,female,Regular Part-Time Employment,0.11855,44,327,0.08346,0.15364
2013,Primary Level,female,"Marginal, Irregular Part-Time Employment",0.09804,41,327,0.06576,0.13032
2013,Primary Level,female,Not Employed,0.68417,242,327,0.63371,0.73463
2013,Lower Secondary Level,male,Full-Time Employment,0.34126,552,1447,0.31682,0.36570
2013,Lower Secondary Level,male,Regular Part-Time Employment,0.02616,47,1447,0.01793,0.03439
2013,Lower Secondary Level,male,Vocational Training,0.17107,279,1447,0.15166,0.19048
2013,Lower Secondary Level,male,"Marginal, Irregular Part-Time Employment",0.03433,58,1447,0.02495,0.04372
2013,Lower Secondary Level,male,Not Employed,0.41667,511,1447,0.39126,0.44208
2013,Lower Secondary Level,female,Full-Time Employment,0.09273,220,2355,0.08102,0.10445
2013,Lower Secondary Level,female,Regular Part-Time Employment,0.08616,274,2355,0.07482,0.09750
2013,Lower Secondary Level,female,Vocational Training,0.05494,187,2355,0.04573,0.06414
2013,Lower Secondary Level,female,"Marginal, Irregular Part-Time Employment",0.07298,234,2355,0.06247,0.08348
2013,Lower Secondary Level,female,Not Employed,0.69237,1440,2355,0.67373,0.71101
2013,Upper Secondary Level,male,Full-Time Employment,0.52515,3638,6354,0.51287,0.53743
2013,Upper Secondary Level,male,Regular Part-Time Employment,0.02595,184,6354,0.02204,0.02986
2013,Upper Secondary Level,male,Vocational Training,0.01811,112,6354,0.01483,0.02139
2013,Upper Secondary Level,male,"Marginal, Irregular Part-Time Employment",0.03646,227,6354,0.03185,0.04107
2013,Upper Secondary Level,male,Not Employed,0.39355,2193,6354,0.38154,0.40556
2013,Upper Secondary Level,female,Full-Time Employment,0.21736,1612,7803,0.20820,0.22651
2013,Upper Secondary Level,female,Regular Part-Time Employment,0.19691,1924,7803,0.18809,0.20573
2013,Upper Secondary Level,female,Vocational Training,0.01339,124,7803,0.01084,0.01594
2013,Upper Secondary Level,female,"Marginal, Irregular Part-Time Employment",0.08526,768,7803,0.07906,0.09145
2013,Upper Secondary Level,female,Not Employed,0.48602,3375,7803,0.47493,0.49711
2013,Post-secondary Non-tertiary Level,male,Full-Time Employment,0.69102,617,816,0.65930,0.72275
2013,Post-secondary Non-tertiary Level,male,Regular Part-Time Employment,0.04444,35,816,0.03029,0.05859
2013,Post-secondary Non-tertiary Level,male,Not Employed,0.22502,164,816,0.19635,0.25369
2013,Post-secondary Non-tertiary Level,female,Full-Time Employment,0.39246,445,1499,0.36773,0.41719
2013,Post-secondary Non-tertiary Level,female,Regular Part-Time Employment,0.25566,512,1499,0.23357,0.27775
2013,Post-secondary Non-tertiary Level,female,"Marginal, Irregular Part-Time Employment",0.06079,133,1499,0.04869,0.07289
2013,Post-secondary Non-tertiary Level,female,Not Employed,0.28278,409,1499,0.25997,0.30559
2013,First Stage of Tertiary Education,male,Full-Time Employment,0.62362,709,1026,0.59396,0.65328
2013,First Stage of Tertiary Education,male,Not Employed,0.34163,317,1026,0.31259,0.37066
2013,First Stage of Tertiary Education,female,Full-Time Employment,0.32689,187,651,0.29083,0.36295
2013,First Stage of Tertiary Education,female,Regular Part-Time Employment,0.23273,205,651,0.20024,0.26522
2013,First Stage of Tertiary Education,female,"Marginal, Irregular Part-Time Employment",0.04666,39,651,0.03045,0.06288
2013,First Stage of Tertiary Education,female,Not Employed,0.39223,220,651,0.35469,0.42976
2013,Second Stage of Tertiary Education,male,Full-Time Employment,0.62209,2225,3435,0.60587,0.63831
2013,Second Stage of Tertiary Education,male,Regular Part-Time Employment,0.04681,178,3435,0.03974,0.05387
2013,Second Stage of Tertiary Education,male,"Marginal, Irregular Part-Time Employment",0.02747,94,3435,0.02200,0.03293
2013,Second Stage of Tertiary Education,male,Not Employed,0.30044,938,3435,0.28510,0.31577
2013,Second Stage of Tertiary Education,female,Full-Time Employment,0.41271,1253,3408,0.39618,0.42925
2013,Second Stage of Tertiary Education,female,Regular Part-Time Employment,0.21533,963,3408,0.20152,0.22913
2013,Second Stage of Tertiary Education,female,"Marginal, Irregular Part-Time Employment",0.05621,212,3408,0.04847,0.06394
