year,quintil_oecd,sampreg,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2010,3rd Quintile,West,"Marginal, Irregular Part-Time Employment",0.05749,146,2335,0.04804,0.06693
2010,3rd Quintile,West,Not Employed,0.42151,989,2335,0.40147,0.44154
2010,3rd Quintile,East,Full-Time Employment,0.40665,366,885,0.37427,0.43903
2010,3rd Quintile,East,Regular Part-Time Employment,0.08549,78,885,0.06705,0.10392
2010,3rd Quintile,East,"Marginal, Irregular Part-Time Employment",0.03727,31,885,0.02478,0.04976
2010,3rd Quintile,East,Not Employed,0.45071,410,885,0.41791,0.48351
2010,4th Quintile,West,Full-Time Employment,0.45552,1175,2740,0.43687,0.47418
2010,4th Quintile,West,Regular Part-Time Employment,0.10756,358,2740,0.09595,0.11916
2010,4th Quintile,West,Vocational Training,0.01934,56,2740,0.01418,0.02449
2010,4th Quintile,West,"Marginal, Irregular Part-Time Employment",0.04697,142,2740,0.03905,0.05490
2010,4th Quintile,West,Not Employed,0.37061,1009,2740,0.35252,0.38869
2010,4th Quintile,East,Full-Time Employment,0.54962,407,727,0.51342,0.58581
2010,4th Quintile,East,Regular Part-Time Employment,0.10890,83,727,0.08624,0.13156
2010,4th Quintile,East,Not Employed,0.30835,237,727,0.27476,0.34195
2010,5th Quintile,West,Full-Time Employment,0.57910,1930,3828,0.56346,0.59474
2010,5th Quintile,West,Regular Part-Time Employment,0.10256,460,3828,0.09295,0.11217
2010,5th Quintile,West,Vocational Training,0.01225,42,3828,0.00876,0.01573
2010,5th Quintile,West,"Marginal, Irregular Part-Time Employment",0.03888,168,3828,0.03275,0.04500
2010,5th Quintile,West,Not Employed,0.26722,1228,3828,0.25320,0.28123
2010,5th Quintile,East,Full-Time Employment,0.68967,389,560,0.65132,0.72802
2010,5th Quintile,East,Regular Part-Time Employment,0.10077,62,560,0.07582,0.12573
2010,5th Quintile,East,Not Employed,0.16551,109,560,0.13470,0.19632
2011,1st Quintile,West,Full-Time Employment,0.14480,633,3296,0.13278,0.15682
2011,1st Quintile,West,Regular Part-Time Employment,0.08908,402,3296,0.07935,0.09880
2011,1st Quintile,West,Vocational Training,0.02413,93,3296,0.01889,0.02937
2011,1st Quintile,West,"Marginal, Irregular Part-Time Employment",0.07859,306,3296,0.06940,0.08778
2011,1st Quintile,West,Not Employed,0.65964,1862,3296,0.64346,0.67582
2011,1st Quintile,East,Full-Time Employment,0.17661,270,1408,0.15669,0.19654
2011,1st Quintile,East,Regular Part-Time Employment,0.06362,133,1408,0.05087,0.07637
2011,1st Quintile,East,Vocational Training,0.03308,50,1408,0.02373,0.04242
2011,1st Quintile,East,"Marginal, Irregular Part-Time Employment",0.08275,106,1408,0.06835,0.09714
2011,1st Quintile,East,Not Employed,0.63807,849,1408,0.61296,0.66318
2011,2nd Quintile,West,Full-Time Employment,0.28189,992,3111,0.26607,0.29770
2011,2nd Quintile,West,Regular Part-Time Employment,0.10515,484,3111,0.09437,0.11593
2011,2nd Quintile,West,Vocational Training,0.02885,89,3111,0.02297,0.03474
2011,2nd Quintile,West,"Marginal, Irregular Part-Time Employment",0.06796,252,3111,0.05911,0.07681
2011,2nd Quintile,West,Not Employed,0.51507,1294,3111,0.49751,0.53264
2011,2nd Quintile,East,Full-Time Employment,0.34264,455,1272,0.31655,0.36873
2011,2nd Quintile,East,Regular Part-Time Employment,0.06925,142,1272,0.05529,0.08320
2011,2nd Quintile,East,"Marginal, Irregular Part-Time Employment",0.03067,42,1272,0.02119,0.04015
2011,2nd Quintile,East,Not Employed,0.53238,633,1272,0.50495,0.55981
2011,3rd Quintile,West,Full-Time Employment,0.37867,1203,3158,0.36175,0.39559
2011,3rd Quintile,West,Regular Part-Time Employment,0.10400,494,3158,0.09335,0.11465
2011,3rd Quintile,West,Vocational Training,0.03856,105,3158,0.03184,0.04527
2011,3rd Quintile,West,"Marginal, Irregular Part-Time Employment",0.05900,212,3158,0.05078,0.06722
2011,3rd Quintile,West,Not Employed,0.41802,1144,3158,0.40082,0.43523
2011,3rd Quintile,East,Full-Time Employment,0.44538,462,1006,0.41465,0.47610
2011,3rd Quintile,East,Regular Part-Time Employment,0.08850,114,1006,0.07094,0.10606
2011,3rd Quintile,East,Not Employed,0.43426,430,1006,0.40362,0.46491
2011,4th Quintile,West,Full-Time Employment,0.47773,1509,3357,0.46083,0.49463
2011,4th Quintile,West,Regular Part-Time Employment,0.11539,526,3357,0.10458,0.12620
2011,4th Quintile,West,Vocational Training,0.01983,59,3357,0.01512,0.02455
2011,4th Quintile,West,"Marginal, Irregular Part-Time Employment",0.05220,191,3357,0.04468,0.05973
2011,4th Quintile,West,Not Employed,0.33485,1072,3357,0.31888,0.35081
2011,4th Quintile,East,Full-Time Employment,0.62245,493,792,0.58867,0.65624
2011,4th Quintile,East,Regular Part-Time Employment,0.11302,109,792,0.09095,0.13508
2011,4th Quintile,East,Not Employed,0.21922,190,792,0.19039,0.24806
2011,5th Quintile,West,Full-Time Employment,0.56630,2111,4188,0.55129,0.58132
2011,5th Quintile,West,Regular Part-Time Employment,0.10716,580,4188,0.09779,0.11653
2011,5th Quintile,West,Vocational Training,0.01046,38,4188,0.00738,0.01354
2011,5th Quintile,West,"Marginal, Irregular Part-Time Employment",0.03771,165,4188,0.03194,0.04348
2011,5th Quintile,West,Not Employed,0.27836,1294,4188,0.26478,0.29194
2011,5th Quintile,East,Full-Time Employment,0.72261,409,552,0.68523,0.76000
2011,5th Quintile,East,Regular Part-Time Employment,0.08600,66,552,0.06259,0.10941
2011,5th Quintile,East,Not Employed,0.14645,77,552,0.11693,0.17598
2012,1st Quintile,West,Full-Time Employment,0.15675,763,3943,0.14540,0.16810
2012,1st Quintile,West,Regular Part-Time Employment,0.09499,538,3943,0.08584,0.10415
2012,1st Quintile,West,Vocational Training,0.02435,104,3943,0.01954,0.02916
2012,1st Quintile,West,"Marginal, Irregular Part-Time Employment",0.07544,359,3943,0.06720,0.08369
2012,1st Quintile,West,Not Employed,0.64095,2179,3943,0.62597,0.65592
2012,1st Quintile,East,Full-Time Employment,0.17770,288,1529,0.15854,0.19687
2012,1st Quintile,East,Regular Part-Time Employment,0.07390,159,1529,0.06078,0.08702
2012,1st Quintile,East,Vocational Training,0.02863,50,1529,0.02027,0.03700
2012,1st Quintile,East,"Marginal, Irregular Part-Time Employment",0.07713,118,1529,0.06375,0.09051
2012,1st Quintile,East,Not Employed,0.63523,914,1529,0.61109,0.65936
2012,2nd Quintile,West,Full-Time Employment,0.28418,1158,3789,0.26982,0.29855
2012,2nd Quintile,West,Regular Part-Time Employment,0.10707,606,3789,0.09723,0.11692
2012,2nd Quintile,West,Vocational Training,0.02573,100,3789,0.02069,0.03077
2012,2nd Quintile,West,"Marginal, Irregular Part-Time Employment",0.07039,335,3789,0.06225,0.07854
2012,2nd Quintile,West,Not Employed,0.51042,1590,3789,0.49450,0.52634
2012,2nd Quintile,East,Full-Time Employment,0.30073,405,1279,0.27559,0.32587
2012,2nd Quintile,East,Regular Part-Time Employment,0.07250,147,1279,0.05828,0.08672
2012,2nd Quintile,East,Vocational Training,0.02434,31,1279,0.01589,0.03279
2012,2nd Quintile,East,"Marginal, Irregular Part-Time Employment",0.03250,54,1279,0.02277,0.04222
2012,2nd Quintile,East,Not Employed,0.56993,642,1279,0.54278,0.59707
2012,3rd Quintile,West,Full-Time Employment,0.39488,1420,3689,0.37910,0.41066
2012,3rd Quintile,West,Regular Part-Time Employment,0.11155,599,3689,0.10139,0.12171
2012,3rd Quintile,West,Vocational Training,0.03337,117,3689,0.02757,0.03916
2012,3rd Quintile,West,"Marginal, Irregular Part-Time Employment",0.06885,276,3689,0.06068,0.07702
2012,3rd Quintile,West,Not Employed,0.39074,1277,3689,0.37500,0.40649
2012,3rd Quintile,East,Full-Time Employment,0.42729,513,1219,0.39951,0.45507
2012,3rd Quintile,East,Regular Part-Time Employment,0.10113,157,1219,0.08420,0.11806
2012,3rd Quintile,East,"Marginal, Irregular Part-Time Employment",0.03852,39,1219,0.02771,0.04932
2012,3rd Quintile,East,Not Employed,0.41823,510,1219,0.39053,0.44594
2012,4th Quintile,West,Full-Time Employment,0.46208,1696,3897,0.44642,0.47773
2012,4th Quintile,West,Regular Part-Time Employment,0.11787,642,3897,0.10774,0.12799
2012,4th Quintile,West,Vocational Training,0.02191,82,3897,0.01731,0.02650
2012,4th Quintile,West,"Marginal, Irregular Part-Time Employment",0.05388,228,3897,0.04679,0.06097
2012,4th Quintile,West,Not Employed,0.34343,1249,3897,0.32852,0.35834
2012,4th Quintile,East,Full-Time Employment,0.55863,539,952,0.52707,0.59019
2012,4th Quintile,East,Regular Part-Time Employment,0.09358,110,952,0.07507,0.11209
2012,4th Quintile,East,Not Employed,0.31509,303,952,0.28556,0.34461
2012,5th Quintile,West,Full-Time Employment,0.57466,2305,4540,0.56028,0.58904
2012,5th Quintile,West,Regular Part-Time Employment,0.11040,610,4540,0.10128,0.11951
2012,5th Quintile,West,Vocational Training,0.00774,40,4540,0.00519,0.01029
2012,5th Quintile,West,"Marginal, Irregular Part-Time Employment",0.03603,197,4540,0.03061,0.04145
2012,5th Quintile,West,Not Employed,0.27117,1388,4540,0.25824,0.28410
2012,5th Quintile,East,Full-Time Employment,0.66374,514,751,0.62992,0.69755
2012,5th Quintile,East,Regular Part-Time Employment,0.10345,96,751,0.08166,0.12525
2012,5th Quintile,East,Not Employed,0.20051,141,751,0.17186,0.22917
2013,1st Quintile,West,Full-Time Employment,0.12883,634,3756,0.11812,0.13955
2013,1st Quintile,West,Regular Part-Time Employment,0.07739,479,3756,0.06884,0.08593
2013,1st Quintile,West,Vocational Training,0.03371,144,3756,0.02793,0.03948
2013,1st Quintile,West,"Marginal, Irregular Part-Time Employment",0.10025,424,3756,0.09064,0.10985
2013,1st Quintile,West,Not Employed,0.65292,2075,3756,0.63769,0.66814
2013,1st Quintile,East,Full-Time Employment,0.19402,305,1581,0.17452,0.21352
2013,1st Quintile,East,Regular Part-Time Employment,0.09540,195,1581,0.08091,0.10988
2013,1st Quintile,East,Vocational Training,0.03136,60,1581,0.02276,0.03995
2013,1st Quintile,East,"Marginal, Irregular Part-Time Employment",0.06693,117,1581,0.05461,0.07925
2013,1st Quintile,East,Not Employed,0.60736,904,1581,0.58328,0.63143
2013,2nd Quintile,West,Full-Time Employment,0.26402,1202,3872,0.25013,0.27790
2013,2nd Quintile,West,Regular Part-Time Employment,0.11257,599,3872,0.10262,0.12253
2013,2nd Quintile,West,Vocational Training,0.03091,134,3872,0.02546,0.03636
2013,2nd Quintile,West,"Marginal, Irregular Part-Time Employment",0.07568,356,3872,0.06735,0.08402
2013,2nd Quintile,West,Not Employed,0.51342,1581,3872,0.49767,0.52916
2013,2nd Quintile,East,Full-Time Employment,0.29054,485,1514,0.26766,0.31341
2013,2nd Quintile,East,Regular Part-Time Employment,0.08865,189,1514,0.07433,0.10297
2013,2nd Quintile,East,Vocational Training,0.02858,44,1514,0.02019,0.03698
2013,2nd Quintile,East,"Marginal, Irregular Part-Time Employment",0.03662,60,1514,0.02715,0.04608
2013,2nd Quintile,East,Not Employed,0.55439,736,1514,0.52935,0.57944
2013,3rd Quintile,West,Full-Time Employment,0.35266,1373,3820,0.33751,0.36782
2013,3rd Quintile,West,Regular Part-Time Employment,0.12140,624,3820,0.11104,0.13175
2013,3rd Quintile,West,Vocational Training,0.02318,102,3820,0.01841,0.02796
2013,3rd Quintile,West,"Marginal, Irregular Part-Time Employment",0.05732,293,3820,0.04995,0.06470
2013,3rd Quintile,West,Not Employed,0.44507,1428,3820,0.42931,0.46083
2013,3rd Quintile,East,Full-Time Employment,0.43950,491,1154,0.41085,0.46815
2013,3rd Quintile,East,Regular Part-Time Employment,0.09594,135,1154,0.07894,0.11294
2013,3rd Quintile,East,"Marginal, Irregular Part-Time Employment",0.03403,39,1154,0.02356,0.04449
2013,3rd Quintile,East,Not Employed,0.41893,489,1154,0.39045,0.44741
2013,4th Quintile,West,Full-Time Employment,0.44814,1714,4028,0.43278,0.46350
2013,4th Quintile,West,Regular Part-Time Employment,0.12242,704,4028,0.11230,0.13254
2013,4th Quintile,West,Vocational Training,0.02423,90,4028,0.01948,0.02898
2013,4th Quintile,West,"Marginal, Irregular Part-Time Employment",0.04068,206,4028,0.03458,0.04678
2013,4th Quintile,West,Not Employed,0.36362,1314,4028,0.34876,0.37848
2013,4th Quintile,East,Full-Time Employment,0.60382,521,867,0.57124,0.63639
2013,4th Quintile,East,Regular Part-Time Employment,0.11914,121,867,0.09756,0.14072
2013,4th Quintile,East,Not Employed,0.24500,225,867,0.21636,0.27365
2013,5th Quintile,West,Full-Time Employment,0.55409,2462,4912,0.54018,0.56799
2013,5th Quintile,West,Regular Part-Time Employment,0.11009,696,4912,0.10134,0.11884
2013,5th Quintile,West,Vocational Training,0.00978,51,4912,0.00703,0.01254
2013,5th Quintile,West,"Marginal, Irregular Part-Time Employment",0.04530,233,4912,0.03949,0.05112
2013,5th Quintile,West,Not Employed,0.28074,1470,4912,0.26817,0.29331
2013,5th Quintile,East,Full-Time Employment,0.68213,435,642,0.64608,0.71818
2013,5th Quintile,East,Regular Part-Time Employment,0.11859,89,642,0.09356,0.14362
2013,5th Quintile,East,Not Employed,0.16726,118,642,0.13837,0.19615
2014,1st Quintile,West,Full-Time Employment,0.14809,787,4539,0.13776,0.15843
2014,1st Quintile,West,Regular Part-Time Employment,0.09331,537,4539,0.08485,0.10177
2014,1st Quintile,West,Vocational Training,0.03279,176,4539,0.02761,0.03797
2014,1st Quintile,West,"Marginal, Irregular Part-Time Employment",0.10294,516,4539,0.09410,0.11178
2014,1st Quintile,West,Not Employed,0.61491,2523,4539,0.60076,0.62907
2014,1st Quintile,East,Full-Time Employment,0.18667,283,1466,0.16672,0.20663
2014,1st Quintile,East,Regular Part-Time Employment,0.09729,156,1466,0.08212,0.11247
2014,1st Quintile,East,Vocational Training,0.04021,65,1466,0.03015,0.05027
2014,1st Quintile,East,"Marginal, Irregular Part-Time Employment",0.07052,132,1466,0.05741,0.08363
2014,1st Quintile,East,Not Employed,0.60049,830,1466,0.57541,0.62557
2014,2nd Quintile,West,Full-Time Employment,0.27824,1358,4239,0.26475,0.29173
2014,2nd Quintile,West,Regular Part-Time Employment,0.11241,627,4239,0.10290,0.12192
2014,2nd Quintile,West,Vocational Training,0.02967,161,4239,0.02456,0.03478
2014,2nd Quintile,West,"Marginal, Irregular Part-Time Employment",0.08244,423,4239,0.07416,0.09072
2014,2nd Quintile,West,Not Employed,0.49456,1670,4239,0.47951,0.50961
2014,2nd Quintile,East,Full-Time Employment,0.28005,435,1384,0.25638,0.30371
2014,2nd Quintile,East,Regular Part-Time Employment,0.08422,156,1384,0.06958,0.09885
2014,2nd Quintile,East,"Marginal, Irregular Part-Time Employment",0.03874,57,1384,0.02857,0.04891
2014,2nd Quintile,East,Not Employed,0.57938,736,1384,0.55337,0.60540
2014,3rd Quintile,West,Full-Time Employment,0.36607,1555,4074,0.35127,0.38086
2014,3rd Quintile,West,Regular Part-Time Employment,0.11988,662,4074,0.10991,0.12986
2014,3rd Quintile,West,Vocational Training,0.03354,140,4074,0.02802,0.03907
2014,3rd Quintile,West,"Marginal, Irregular Part-Time Employment",0.07354,320,4074,0.06552,0.08156
2014,3rd Quintile,West,Not Employed,0.40673,1397,4074,0.39165,0.42182
2014,3rd Quintile,East,Full-Time Employment,0.39916,471,1173,0.37112,0.42720
2014,3rd Quintile,East,Regular Part-Time Employment,0.11285,153,1173,0.09474,0.13097
2014,3rd Quintile,East,"Marginal, Irregular Part-Time Employment",0.02091,31,1173,0.01272,0.02911
2014,3rd Quintile,East,Not Employed,0.44708,518,1173,0.41862,0.47555
2014,4th Quintile,West,Full-Time Employment,0.45340,1900,4300,0.43851,0.46828
2014,4th Quintile,West,Regular Part-Time Employment,0.13176,718,4300,0.12165,0.14187
2014,4th Quintile,West,Vocational Training,0.02311,117,4300,0.01861,0.02760
2014,4th Quintile,West,"Marginal, Irregular Part-Time Employment",0.04404,241,4300,0.03790,0.05017
2014,4th Quintile,West,Not Employed,0.34626,1324,4300,0.33204,0.36048
2014,4th Quintile,East,Full-Time Employment,0.59707,512,901,0.56502,0.62911
2014,4th Quintile,East,Regular Part-Time Employment,0.11144,128,901,0.09088,0.13200
2014,4th Quintile,East,Not Employed,0.24086,261,901,0.21293,0.26880
2014,5th Quintile,West,Full-Time Employment,0.56839,2481,4802,0.55438,0.58240
2014,5th Quintile,West,Regular Part-Time Employment,0.11729,686,4802,0.10819,0.12639
2014,5th Quintile,West,Vocational Training,0.01032,46,4802,0.00746,0.01318
2014,5th Quintile,West,"Marginal, Irregular Part-Time Employment",0.04576,233,4802,0.03985,0.05167
2014,5th Quintile,West,Not Employed,0.25815,1356,4802,0.24577,0.27053
2014,5th Quintile,East,Full-Time Employment,0.71882,444,642,0.68402,0.75363
2014,5th Quintile,East,Regular Part-Time Employment,0.10461,80,642,0.08091,0.12830
2014,5th Quintile,East,Not Employed,0.15329,118,642,0.12540,0.18118
2015,1st Quintile,West,Full-Time Employment,0.14926,695,3960,0.13816,0.16036
2015,1st Quintile,West,Regular Part-Time Employment,0.09334,478,3960,0.08428,0.10241
2015,1st Quintile,West,Vocational Training,0.04205,172,3960,0.03580,0.04830
2015,1st Quintile,West,"Marginal, Irregular Part-Time Employment",0.10240,402,3960,0.09296,0.11185
2015,1st Quintile,West,Not Employed,0.60440,2213,3960,0.58916,0.61963
2015,1st Quintile,East,Full-Time Employment,0.18439,240,1330,0.16354,0.20524
2015,1st Quintile,East,Regular Part-Time Employment,0.09423,153,1330,0.07853,0.10994
2015,1st Quintile,East,Vocational Training,0.02772,63,1330,0.01889,0.03654
2015,1st Quintile,East,"Marginal, Irregular Part-Time Employment",0.07163,109,1330,0.05777,0.08550
2015,1st Quintile,East,Not Employed,0.61003,765,1330,0.58381,0.63625
2015,2nd Quintile,West,Full-Time Employment,0.26534,1192,3876,0.25144,0.27924
2015,2nd Quintile,West,Regular Part-Time Employment,0.11820,606,3876,0.10803,0.12836
2015,2nd Quintile,West,Vocational Training,0.03271,155,3876,0.02711,0.03831
2015,2nd Quintile,West,"Marginal, Irregular Part-Time Employment",0.08144,367,3876,0.07283,0.09005
2015,2nd Quintile,West,Not Employed,0.49951,1556,3876,0.48377,0.51525
2015,2nd Quintile,East,Full-Time Employment,0.33292,468,1472,0.30884,0.35700
2015,2nd Quintile,East,Regular Part-Time Employment,0.08967,183,1472,0.07507,0.10427
2015,2nd Quintile,East,"Marginal, Irregular Part-Time Employment",0.03621,49,1472,0.02666,0.04575
2015,2nd Quintile,East,Not Employed,0.51684,772,1472,0.49131,0.54238
2015,3rd Quintile,West,Full-Time Employment,0.36157,1453,3883,0.34646,0.37669
2015,3rd Quintile,West,Regular Part-Time Employment,0.13969,663,3883,0.12878,0.15059
2015,3rd Quintile,West,Vocational Training,0.02550,121,3883,0.02054,0.03046
2015,3rd Quintile,West,"Marginal, Irregular Part-Time Employment",0.06023,285,3883,0.05275,0.06771
2015,3rd Quintile,West,Not Employed,0.41127,1361,3883,0.39579,0.42675
2015,3rd Quintile,East,Full-Time Employment,0.41754,426,1045,0.38762,0.44745
2015,3rd Quintile,East,Regular Part-Time Employment,0.11444,123,1045,0.09513,0.13375
2015,3rd Quintile,East,"Marginal, Irregular Part-Time Employment",0.03568,37,1045,0.02443,0.04693
2015,3rd Quintile,East,Not Employed,0.40743,459,1045,0.37762,0.43723
2015,4th Quintile,West,Full-Time Employment,0.45809,1763,4017,0.44268,0.47350
2015,4th Quintile,West,Regular Part-Time Employment,0.13466,708,4017,0.12411,0.14522
2015,4th Quintile,West,Vocational Training,0.02287,113,4017,0.01824,0.02749
2015,4th Quintile,West,"Marginal, Irregular Part-Time Employment",0.04773,222,4017,0.04114,0.05433
2015,4th Quintile,West,Not Employed,0.33590,1211,4017,0.32130,0.35051
2015,4th Quintile,East,Full-Time Employment,0.56870,452,797,0.53429,0.60310
2015,4th Quintile,East,Regular Part-Time Employment,0.14832,109,797,0.12363,0.17301
2015,4th Quintile,East,Not Employed,0.24928,236,797,0.21923,0.27933
2015,5th Quintile,West,Full-Time Employment,0.55451,2271,4561,0.54009,0.56894
2015,5th Quintile,West,Regular Part-Time Employment,0.11578,673,4561,0.10649,0.12506
2015,5th Quintile,West,Vocational Training,0.01149,50,4561,0.00839,0.01458
2015,5th Quintile,West,"Marginal, Irregular Part-Time Employment",0.04445,224,4561,0.03847,0.05043
2015,5th Quintile,West,Not Employed,0.27377,1343,4561,0.26083,0.28672
2015,5th Quintile,East,Full-Time Employment,0.67223,401,588,0.63426,0.71021
2015,5th Quintile,East,Regular Part-Time Employment,0.11281,79,588,0.08721,0.13840
2015,5th Quintile,East,Not Employed,0.17888,108,588,0.14787,0.20988
2016,1st Quintile,West,Full-Time Employment,0.15581,710,3920,0.14445,0.16716
2016,1st Quintile,West,Regular Part-Time Employment,0.08893,478,3920,0.08001,0.09784
2016,1st Quintile,West,Vocational Training,0.03944,176,3920,0.03335,0.04554
2016,1st Quintile,West,"Marginal, Irregular Part-Time Employment",0.09297,401,3920,0.08387,0.10206
2016,1st Quintile,West,Not Employed,0.61363,2155,3920,0.59838,0.62887
2016,1st Quintile,East,Full-Time Employment,0.18274,251,1297,0.16170,0.20378
2016,1st Quintile,East,Regular Part-Time Employment,0.11127,163,1297,0.09415,0.12840
2016,1st Quintile,East,Vocational Training,0.04446,61,1297,0.03323,0.05568
2016,1st Quintile,East,"Marginal, Irregular Part-Time Employment",0.07480,98,1297,0.06047,0.08912
2016,1st Quintile,East,Not Employed,0.57892,724,1297,0.55204,0.60580
2016,2nd Quintile,West,Full-Time Employment,0.27824,1228,3855,0.26409,0.29239
2016,2nd Quintile,West,Regular Part-Time Employment,0.12496,594,3855,0.11452,0.13540
2016,2nd Quintile,West,Vocational Training,0.02719,144,3855,0.02206,0.03233
2016,2nd Quintile,West,"Marginal, Irregular Part-Time Employment",0.07903,354,3855,0.07051,0.08754
2016,2nd Quintile,West,Not Employed,0.48974,1535,3855,0.47396,0.50552
2016,2nd Quintile,East,Full-Time Employment,0.29404,417,1342,0.26966,0.31843
2016,2nd Quintile,East,Regular Part-Time Employment,0.12185,175,1342,0.10434,0.13936
2016,2nd Quintile,East,"Marginal, Irregular Part-Time Employment",0.02834,53,1342,0.01946,0.03722
2016,2nd Quintile,East,Not Employed,0.53468,697,1342,0.50798,0.56138
2016,3rd Quintile,West,Full-Time Employment,0.38379,1385,3622,0.36795,0.39963
2016,3rd Quintile,West,Regular Part-Time Employment,0.14107,652,3622,0.12973,0.15241
2016,3rd Quintile,West,Vocational Training,0.03125,134,3622,0.02558,0.03691
2016,3rd Quintile,West,"Marginal, Irregular Part-Time Employment",0.05730,236,3622,0.04973,0.06487
2016,3rd Quintile,West,Not Employed,0.38362,1215,3622,0.36778,0.39946
2016,3rd Quintile,East,Full-Time Employment,0.44090,435,1061,0.41101,0.47079
2016,3rd Quintile,East,Regular Part-Time Employment,0.12017,152,1061,0.10059,0.13974
2016,3rd Quintile,East,"Marginal, Irregular Part-Time Employment",0.02698,31,1061,0.01723,0.03674
2016,3rd Quintile,East,Not Employed,0.39523,443,1061,0.36580,0.42466
2016,4th Quintile,West,Full-Time Employment,0.48477,1780,3902,0.46909,0.50045
2016,4th Quintile,West,Regular Part-Time Employment,0.13576,685,3902,0.12502,0.14651
2016,4th Quintile,West,Vocational Training,0.01634,80,3902,0.01236,0.02032
2016,4th Quintile,West,"Marginal, Irregular Part-Time Employment",0.04738,203,3902,0.04071,0.05405
2016,4th Quintile,West,Not Employed,0.31503,1154,3902,0.30045,0.32961
2016,4th Quintile,East,Full-Time Employment,0.59164,451,773,0.55696,0.62631
2016,4th Quintile,East,Regular Part-Time Employment,0.12256,95,773,0.09942,0.14569
2016,4th Quintile,East,Not Employed,0.24135,227,773,0.21117,0.27154
2016,5th Quintile,West,Full-Time Employment,0.54695,2115,4358,0.53216,0.56173
2016,5th Quintile,West,Regular Part-Time Employment,0.12193,676,4358,0.11221,0.13164
2016,5th Quintile,West,Vocational Training,0.01478,57,4358,0.01120,0.01837
2016,5th Quintile,West,"Marginal, Irregular Part-Time Employment",0.03645,181,4358,0.03088,0.04201
2016,5th Quintile,West,Not Employed,0.27981,1329,4358,0.26648,0.29314
2016,5th Quintile,East,Full-Time Employment,0.67401,371,550,0.63480,0.71322
2016,5th Quintile,East,Regular Part-Time Employment,0.10660,70,550,0.08078,0.13241
2016,5th Quintile,East,Not Employed,0.17293,109,550,0.14130,0.20457
2017,1st Quintile,West,Full-Time Employment,0.14116,765,4982,0.13149,0.15083
2017,1st Quintile,West,Regular Part-Time Employment,0.10420,569,4982,0.09572,0.11269
2017,1st Quintile,West,Vocational Training,0.04021,231,4982,0.03475,0.04566
2017,1st Quintile,West,"Marginal, Irregular Part-Time Employment",0.09533,402,4982,0.08718,0.10349
2017,1st Quintile,West,Not Employed,0.61049,3015,4982,0.59695,0.62403
2017,1st Quintile,East,Full-Time Employment,0.19065,252,1476,0.17060,0.21069
2017,1st Quintile,East,Regular Part-Time Employment,0.10832,153,1476,0.09246,0.12418
2017,1st Quintile,East,Vocational Training,0.03068,65,1476,0.02188,0.03948
2017,1st Quintile,East,"Marginal, Irregular Part-Time Employment",0.07297,100,1476,0.05970,0.08624
2017,1st Quintile,East,Not Employed,0.58486,906,1476,0.55971,0.61001
2017,2nd Quintile,West,Full-Time Employment,0.27894,1170,3696,0.26448,0.29340
2017,2nd Quintile,West,Regular Part-Time Employment,0.11489,574,3696,0.10461,0.12517
2017,2nd Quintile,West,Vocational Training,0.03767,157,3696,0.03153,0.04381
2017,2nd Quintile,West,"Marginal, Irregular Part-Time Employment",0.07457,323,3696,0.06610,0.08304
2017,2nd Quintile,West,Not Employed,0.49295,1472,3696,0.47683,0.50907
2017,2nd Quintile,East,Full-Time Employment,0.30736,433,1304,0.28231,0.33241
2017,2nd Quintile,East,Regular Part-Time Employment,0.13645,172,1304,0.11781,0.15509
2017,2nd Quintile,East,"Marginal, Irregular Part-Time Employment",0.03206,42,1304,0.02249,0.04162
2017,2nd Quintile,East,Not Employed,0.51418,657,1304,0.48704,0.54132
2017,3rd Quintile,West,Full-Time Employment,0.35639,1364,3513,0.34055,0.37223
2017,3rd Quintile,West,Regular Part-Time Employment,0.13919,618,3513,0.12774,0.15064
2017,3rd Quintile,West,Vocational Training,0.02000,99,3513,0.01537,0.02463
2017,3rd Quintile,West,"Marginal, Irregular Part-Time Employment",0.06520,228,3513,0.05704,0.07337
2017,3rd Quintile,West,Not Employed,0.41757,1204,3513,0.40126,0.43388
2017,3rd Quintile,East,Full-Time Employment,0.43879,416,997,0.40797,0.46961
2017,3rd Quintile,East,Regular Part-Time Employment,0.08456,117,997,0.06728,0.10184
2017,3rd Quintile,East,"Marginal, Irregular Part-Time Employment",0.02346,31,997,0.01406,0.03286
2017,3rd Quintile,East,Not Employed,0.44423,433,997,0.41337,0.47509
2017,4th Quintile,West,Full-Time Employment,0.46230,1654,3706,0.44624,0.47835
2017,4th Quintile,West,Regular Part-Time Employment,0.13339,665,3706,0.12245,0.14434
2017,4th Quintile,West,Vocational Training,0.02146,85,3706,0.01679,0.02613
2017,4th Quintile,West,"Marginal, Irregular Part-Time Employment",0.05166,188,3706,0.04453,0.05879
2017,4th Quintile,West,Not Employed,0.33017,1114,3706,0.31502,0.34531
2017,4th Quintile,East,Full-Time Employment,0.56403,397,690,0.52700,0.60105
2017,4th Quintile,East,Regular Part-Time Employment,0.13569,94,690,0.11012,0.16126
2017,4th Quintile,East,Not Employed,0.26901,199,690,0.23590,0.30212
2017,5th Quintile,West,Full-Time Employment,0.54950,1999,4016,0.53411,0.56489
