year,bula_h,migback,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,Lower Saxony,No migration background,Not Employed,0.41166,780,2131,0.39076,0.43257
2017,Lower Saxony,Direct migration background,Full-Time Employment,0.37392,214,1035,0.34443,0.40342
2017,Lower Saxony,Direct migration background,Regular Part-Time Employment,0.11134,80,1035,0.09216,0.13051
2017,Lower Saxony,Direct migration background,Vocational Training,0.03210,35,1035,0.02136,0.04285
2017,Lower Saxony,Direct migration background,"Marginal, Irregular Part-Time Employment",0.12871,59,1035,0.10830,0.14912
2017,Lower Saxony,Direct migration background,Not Employed,0.35393,647,1035,0.32478,0.38307
2017,Lower Saxony,Indirect migration background,Full-Time Employment,0.31313,47,103,0.22313,0.40313
2017,Lower Saxony,Indirect migration background,Not Employed,0.43287,56,103,0.33671,0.52902
2017,Bremen,No migration background,Full-Time Employment,0.34684,54,111,0.25789,0.43579
2017,Bremen,No migration background,Not Employed,0.54269,57,111,0.44959,0.63579
2017,Bremen,Direct migration background,Not Employed,0.46814,84,84,0.36079,0.57549
2017,North Rhine-Westphalia,No migration background,Full-Time Employment,0.36577,1401,3861,0.35057,0.38096
2017,North Rhine-Westphalia,No migration background,Regular Part-Time Employment,0.13125,632,3861,0.12060,0.14190
2017,North Rhine-Westphalia,No migration background,Vocational Training,0.02268,89,3861,0.01798,0.02738
2017,North Rhine-Westphalia,No migration background,"Marginal, Irregular Part-Time Employment",0.05831,241,3861,0.05092,0.06570
2017,North Rhine-Westphalia,No migration background,Not Employed,0.41804,1498,3861,0.40248,0.43360
2017,North Rhine-Westphalia,Direct migration background,Full-Time Employment,0.36005,520,2281,0.34034,0.37975
2017,North Rhine-Westphalia,Direct migration background,Regular Part-Time Employment,0.11552,208,2281,0.10240,0.12864
2017,North Rhine-Westphalia,Direct migration background,Vocational Training,0.01492,45,2281,0.00994,0.01989
2017,North Rhine-Westphalia,Direct migration background,"Marginal, Irregular Part-Time Employment",0.07042,150,2281,0.05992,0.08093
2017,North Rhine-Westphalia,Direct migration background,Not Employed,0.43910,1358,2281,0.41872,0.45947
2017,North Rhine-Westphalia,Indirect migration background,Full-Time Employment,0.40131,168,518,0.35905,0.44356
2017,North Rhine-Westphalia,Indirect migration background,Regular Part-Time Employment,0.08956,69,518,0.06495,0.11418
2017,North Rhine-Westphalia,Indirect migration background,Vocational Training,0.06328,36,518,0.04230,0.08427
2017,North Rhine-Westphalia,Indirect migration background,"Marginal, Irregular Part-Time Employment",0.08086,42,518,0.05736,0.10436
2017,North Rhine-Westphalia,Indirect migration background,Not Employed,0.36167,203,518,0.32025,0.40308
2017,Hesse,No migration background,Full-Time Employment,0.38740,496,1276,0.36066,0.41414
2017,Hesse,No migration background,Regular Part-Time Employment,0.12438,214,1276,0.10627,0.14250
2017,Hesse,No migration background,Vocational Training,0.03877,35,1276,0.02817,0.04936
2017,Hesse,No migration background,"Marginal, Irregular Part-Time Employment",0.06006,85,1276,0.04701,0.07310
2017,Hesse,No migration background,Not Employed,0.38940,446,1276,0.36263,0.41616
2017,Hesse,Direct migration background,Full-Time Employment,0.31729,179,762,0.28422,0.35036
2017,Hesse,Direct migration background,Regular Part-Time Employment,0.14678,86,762,0.12163,0.17192
2017,Hesse,Direct migration background,"Marginal, Irregular Part-Time Employment",0.06208,34,762,0.04494,0.07922
2017,Hesse,Direct migration background,Not Employed,0.44355,463,762,0.40825,0.47884
2017,Hesse,Indirect migration background,Full-Time Employment,0.43084,52,105,0.33567,0.52601
2017,Hesse,Indirect migration background,Not Employed,0.33014,53,105,0.23976,0.42052
2017,"Rhineland-Palatinate, Saarland",No migration background,Full-Time Employment,0.36424,381,1044,0.33504,0.39345
2017,"Rhineland-Palatinate, Saarland",No migration background,Regular Part-Time Employment,0.11873,158,1044,0.09910,0.13836
2017,"Rhineland-Palatinate, Saarland",No migration background,"Marginal, Irregular Part-Time Employment",0.05863,65,1044,0.04438,0.07289
2017,"Rhineland-Palatinate, Saarland",No migration background,Not Employed,0.43975,440,1044,0.40963,0.46988
2017,"Rhineland-Palatinate, Saarland",Direct migration background,Full-Time Employment,0.43701,184,636,0.39843,0.47559
2017,"Rhineland-Palatinate, Saarland",Direct migration background,Regular Part-Time Employment,0.12187,81,636,0.09642,0.14731
2017,"Rhineland-Palatinate, Saarland",Direct migration background,"Marginal, Irregular Part-Time Employment",0.07271,32,636,0.05251,0.09291
2017,"Rhineland-Palatinate, Saarland",Direct migration background,Not Employed,0.35080,339,636,0.31369,0.38792
2017,"Rhineland-Palatinate, Saarland",Indirect migration background,Full-Time Employment,0.53238,48,84,0.42503,0.63972
2017,"Rhineland-Palatinate, Saarland",Indirect migration background,Not Employed,0.27971,36,84,0.18314,0.37627
2017,Baden-Wuerttemberg,No migration background,Full-Time Employment,0.40397,841,2126,0.38310,0.42483
2017,Baden-Wuerttemberg,No migration background,Regular Part-Time Employment,0.12399,392,2126,0.10997,0.13800
2017,Baden-Wuerttemberg,No migration background,Vocational Training,0.02240,64,2126,0.01611,0.02869
2017,Baden-Wuerttemberg,No migration background,"Marginal, Irregular Part-Time Employment",0.04253,119,2126,0.03395,0.05111
2017,Baden-Wuerttemberg,No migration background,Not Employed,0.40575,710,2126,0.38487,0.42663
2017,Baden-Wuerttemberg,Direct migration background,Full-Time Employment,0.40726,328,1129,0.37859,0.43594
2017,Baden-Wuerttemberg,Direct migration background,Regular Part-Time Employment,0.16437,132,1129,0.14274,0.18600
2017,Baden-Wuerttemberg,Direct migration background,Vocational Training,0.00480,31,1129,0.00077,0.00884
2017,Baden-Wuerttemberg,Direct migration background,"Marginal, Irregular Part-Time Employment",0.07873,65,1129,0.06301,0.09445
2017,Baden-Wuerttemberg,Direct migration background,Not Employed,0.34483,573,1129,0.31709,0.37257
2017,Baden-Wuerttemberg,Indirect migration background,Full-Time Employment,0.35994,104,249,0.30020,0.41968
2017,Baden-Wuerttemberg,Indirect migration background,Regular Part-Time Employment,0.13508,55,249,0.09254,0.17762
2017,Baden-Wuerttemberg,Indirect migration background,Not Employed,0.29472,90,249,0.23798,0.35147
2017,Bavaria,No migration background,Full-Time Employment,0.40379,1235,3169,0.38670,0.42087
2017,Bavaria,No migration background,Regular Part-Time Employment,0.13330,561,3169,0.12146,0.14513
2017,Bavaria,No migration background,Vocational Training,0.02397,97,3169,0.01865,0.02930
2017,Bavaria,No migration background,"Marginal, Irregular Part-Time Employment",0.07286,220,3169,0.06381,0.08191
2017,Bavaria,No migration background,Not Employed,0.36582,1056,3169,0.34905,0.38260
2017,Bavaria,Direct migration background,Full-Time Employment,0.41593,421,1292,0.38904,0.44281
2017,Bavaria,Direct migration background,Regular Part-Time Employment,0.11897,147,1292,0.10131,0.13663
2017,Bavaria,Direct migration background,Vocational Training,0.01976,41,1292,0.01217,0.02735
2017,Bavaria,Direct migration background,"Marginal, Irregular Part-Time Employment",0.09225,69,1292,0.07646,0.10803
2017,Bavaria,Direct migration background,Not Employed,0.35074,614,1292,0.32471,0.37677
2017,Bavaria,Indirect migration background,Full-Time Employment,0.53741,107,186,0.46556,0.60926
2017,Bavaria,Indirect migration background,Not Employed,0.23174,79,186,0.17094,0.29255
2017,Berlin,No migration background,Full-Time Employment,0.38037,290,768,0.34601,0.41473
2017,Berlin,No migration background,Regular Part-Time Employment,0.12542,125,768,0.10199,0.14886
2017,Berlin,No migration background,"Marginal, Irregular Part-Time Employment",0.06012,41,768,0.04329,0.07694
2017,Berlin,No migration background,Not Employed,0.42497,312,768,0.38999,0.45996
2017,Berlin,Direct migration background,Full-Time Employment,0.36529,70,246,0.30500,0.42559
2017,Berlin,Direct migration background,Regular Part-Time Employment,0.24180,43,246,0.18818,0.29541
2017,Berlin,Direct migration background,Not Employed,0.33943,133,246,0.28013,0.39872
2017,Brandenburg,No migration background,Full-Time Employment,0.41843,377,882,0.38585,0.45100
2017,Brandenburg,No migration background,Regular Part-Time Employment,0.08956,98,882,0.07071,0.10842
2017,Brandenburg,No migration background,Not Employed,0.45547,407,882,0.42258,0.48835
2017,Brandenburg,Direct migration background,Full-Time Employment,0.33444,31,213,0.27093,0.39795
2017,Brandenburg,Direct migration background,Not Employed,0.50953,182,213,0.44224,0.57682
2017,Mecklenburg-Western Pomerania,No migration background,Full-Time Employment,0.37318,196,516,0.33141,0.41495
2017,Mecklenburg-Western Pomerania,No migration background,Regular Part-Time Employment,0.15042,73,516,0.11954,0.18129
2017,Mecklenburg-Western Pomerania,No migration background,Not Employed,0.41779,247,516,0.37519,0.46039
2017,Mecklenburg-Western Pomerania,Direct migration background,Not Employed,0.68345,48,48,0.55047,0.81642
2017,Saxony,No migration background,Full-Time Employment,0.43179,647,1570,0.40728,0.45630
2017,Saxony,No migration background,Regular Part-Time Employment,0.12305,215,1570,0.10679,0.13930
2017,Saxony,No migration background,Vocational Training,0.01467,34,1570,0.00872,0.02062
2017,Saxony,No migration background,"Marginal, Irregular Part-Time Employment",0.04021,63,1570,0.03049,0.04993
2017,Saxony,No migration background,Not Employed,0.38613,611,1570,0.36204,0.41022
2017,Saxony,Direct migration background,Not Employed,0.53457,182,182,0.46190,0.60724
2017,Saxony-Anhalt,No migration background,Full-Time Employment,0.37036,343,843,0.33774,0.40298
2017,Saxony-Anhalt,No migration background,Regular Part-Time Employment,0.09617,103,843,0.07625,0.11608
2017,Saxony-Anhalt,No migration background,"Marginal, Irregular Part-Time Employment",0.04046,37,843,0.02715,0.05377
2017,Saxony-Anhalt,No migration background,Not Employed,0.47002,360,843,0.43631,0.50374
2017,Saxony-Anhalt,Direct migration background,Not Employed,0.47884,125,125,0.39092,0.56677
2017,Thuringa,No migration background,Full-Time Employment,0.40175,374,880,0.36934,0.43416
2017,Thuringa,No migration background,Regular Part-Time Employment,0.12071,107,880,0.09918,0.14225
2017,Thuringa,No migration background,"Marginal, Irregular Part-Time Employment",0.04662,43,880,0.03268,0.06056
2017,Thuringa,No migration background,Not Employed,0.41292,356,880,0.38037,0.44547
2017,Thuringa,Direct migration background,Full-Time Employment,0.48248,45,151,0.40251,0.56245
2017,Thuringa,Direct migration background,Not Employed,0.26847,106,151,0.19755,0.33939
2018,Schleswig-Holstein,No migration background,Full-Time Employment,0.37290,270,723,0.33762,0.40817
2018,Schleswig-Holstein,No migration background,Regular Part-Time Employment,0.15344,143,723,0.12715,0.17973
2018,Schleswig-Holstein,No migration background,"Marginal, Irregular Part-Time Employment",0.04985,46,723,0.03397,0.06572
2018,Schleswig-Holstein,No migration background,Not Employed,0.38728,264,723,0.35175,0.42281
2018,Schleswig-Holstein,Direct migration background,Full-Time Employment,0.22051,66,292,0.17288,0.26815
2018,Schleswig-Holstein,Direct migration background,Regular Part-Time Employment,0.12862,36,292,0.09016,0.16709
2018,Schleswig-Holstein,Direct migration background,Not Employed,0.60895,190,292,0.55288,0.66501
2018,Hamburg,No migration background,Full-Time Employment,0.44559,133,301,0.38934,0.50183
2018,Hamburg,No migration background,Regular Part-Time Employment,0.08048,44,301,0.04970,0.11126
2018,Hamburg,No migration background,Not Employed,0.43109,124,301,0.37505,0.48713
2018,Hamburg,Direct migration background,Full-Time Employment,0.42738,60,134,0.34330,0.51145
2018,Hamburg,Direct migration background,Not Employed,0.44581,74,134,0.36134,0.53029
2018,Lower Saxony,No migration background,Full-Time Employment,0.38479,725,1977,0.36333,0.40624
2018,Lower Saxony,No migration background,Regular Part-Time Employment,0.13370,336,1977,0.11869,0.14870
2018,Lower Saxony,No migration background,Vocational Training,0.03007,61,1977,0.02254,0.03760
2018,Lower Saxony,No migration background,"Marginal, Irregular Part-Time Employment",0.05581,120,1977,0.04568,0.06593
2018,Lower Saxony,No migration background,Not Employed,0.39175,735,1977,0.37023,0.41328
2018,Lower Saxony,Direct migration background,Full-Time Employment,0.35632,223,998,0.32659,0.38605
2018,Lower Saxony,Direct migration background,Regular Part-Time Employment,0.14035,99,998,0.11879,0.16191
2018,Lower Saxony,Direct migration background,Vocational Training,0.01831,43,998,0.00999,0.02663
2018,Lower Saxony,Direct migration background,"Marginal, Irregular Part-Time Employment",0.09587,59,998,0.07759,0.11414
2018,Lower Saxony,Direct migration background,Not Employed,0.38915,574,998,0.35889,0.41942
2018,Lower Saxony,Indirect migration background,Full-Time Employment,0.29726,42,104,0.20899,0.38553
2018,Lower Saxony,Indirect migration background,Not Employed,0.31778,62,104,0.22786,0.40770
2018,Bremen,No migration background,Full-Time Employment,0.39225,53,114,0.30222,0.48227
2018,Bremen,No migration background,Not Employed,0.42929,61,114,0.33802,0.52055
2018,Bremen,Direct migration background,Not Employed,0.46512,91,91,0.36207,0.56817
2018,North Rhine-Westphalia,No migration background,Full-Time Employment,0.36013,1304,3699,0.34466,0.37560
2018,North Rhine-Westphalia,No migration background,Regular Part-Time Employment,0.13089,614,3699,0.12002,0.14176
2018,North Rhine-Westphalia,No migration background,Vocational Training,0.01891,89,3699,0.01452,0.02330
2018,North Rhine-Westphalia,No migration background,"Marginal, Irregular Part-Time Employment",0.06153,232,3699,0.05379,0.06928
2018,North Rhine-Westphalia,No migration background,Not Employed,0.42284,1460,3699,0.40692,0.43876
2018,North Rhine-Westphalia,Direct migration background,Full-Time Employment,0.38273,561,2134,0.36210,0.40336
2018,North Rhine-Westphalia,Direct migration background,Regular Part-Time Employment,0.13843,253,2134,0.12378,0.15309
2018,North Rhine-Westphalia,Direct migration background,Vocational Training,0.01910,43,2134,0.01329,0.02491
2018,North Rhine-Westphalia,Direct migration background,"Marginal, Irregular Part-Time Employment",0.07080,142,2134,0.05992,0.08169
2018,North Rhine-Westphalia,Direct migration background,Not Employed,0.38893,1135,2134,0.36824,0.40962
2018,North Rhine-Westphalia,Indirect migration background,Full-Time Employment,0.37726,169,531,0.33600,0.41853
2018,North Rhine-Westphalia,Indirect migration background,Regular Part-Time Employment,0.12464,67,531,0.09652,0.15277
2018,North Rhine-Westphalia,Indirect migration background,Vocational Training,0.07941,43,531,0.05639,0.10243
2018,North Rhine-Westphalia,Indirect migration background,"Marginal, Irregular Part-Time Employment",0.09057,48,531,0.06613,0.11500
2018,North Rhine-Westphalia,Indirect migration background,Not Employed,0.32518,204,531,0.28530,0.36506
2018,Hesse,No migration background,Full-Time Employment,0.40315,480,1231,0.37573,0.43056
2018,Hesse,No migration background,Regular Part-Time Employment,0.13095,209,1231,0.11210,0.14981
2018,Hesse,No migration background,Vocational Training,0.02549,36,1231,0.01668,0.03429
2018,Hesse,No migration background,"Marginal, Irregular Part-Time Employment",0.05517,73,1231,0.04241,0.06793
2018,Hesse,No migration background,Not Employed,0.38525,433,1231,0.35805,0.41244
2018,Hesse,Direct migration background,Full-Time Employment,0.35582,185,738,0.32125,0.39038
2018,Hesse,Direct migration background,Regular Part-Time Employment,0.16163,89,738,0.13505,0.18820
2018,Hesse,Direct migration background,"Marginal, Irregular Part-Time Employment",0.06683,33,738,0.04880,0.08486
2018,Hesse,Direct migration background,Not Employed,0.40502,431,738,0.36958,0.44046
2018,Hesse,Indirect migration background,Full-Time Employment,0.37310,47,90,0.27262,0.47358
2018,Hesse,Indirect migration background,Not Employed,0.31003,43,90,0.21394,0.40612
2018,"Rhineland-Palatinate, Saarland",No migration background,Full-Time Employment,0.35731,369,1063,0.32848,0.38613
2018,"Rhineland-Palatinate, Saarland",No migration background,Regular Part-Time Employment,0.13086,163,1063,0.11058,0.15115
2018,"Rhineland-Palatinate, Saarland",No migration background,Vocational Training,0.02142,34,1063,0.01271,0.03013
2018,"Rhineland-Palatinate, Saarland",No migration background,"Marginal, Irregular Part-Time Employment",0.07353,78,1063,0.05783,0.08922
2018,"Rhineland-Palatinate, Saarland",No migration background,Not Employed,0.41285,419,1063,0.38324,0.44247
2018,"Rhineland-Palatinate, Saarland",Direct migration background,Full-Time Employment,0.49732,194,546,0.45534,0.53930
2018,"Rhineland-Palatinate, Saarland",Direct migration background,Regular Part-Time Employment,0.09477,79,546,0.07018,0.11936
2018,"Rhineland-Palatinate, Saarland",Direct migration background,Not Employed,0.36840,273,546,0.32791,0.40890
2018,"Rhineland-Palatinate, Saarland",Indirect migration background,Full-Time Employment,0.47754,39,72,0.36135,0.59372
2018,"Rhineland-Palatinate, Saarland",Indirect migration background,Not Employed,0.34215,33,72,0.23180,0.45251
2018,Baden-Wuerttemberg,No migration background,Full-Time Employment,0.39775,761,1987,0.37623,0.41928
2018,Baden-Wuerttemberg,No migration background,Regular Part-Time Employment,0.13597,369,1987,0.12089,0.15104
2018,Baden-Wuerttemberg,No migration background,Vocational Training,0.02176,51,1987,0.01535,0.02818
2018,Baden-Wuerttemberg,No migration background,"Marginal, Irregular Part-Time Employment",0.04819,116,1987,0.03877,0.05760
2018,Baden-Wuerttemberg,No migration background,Not Employed,0.39498,690,1987,0.37348,0.41648
2018,Baden-Wuerttemberg,Direct migration background,Full-Time Employment,0.43260,327,972,0.40144,0.46376
2018,Baden-Wuerttemberg,Direct migration background,Regular Part-Time Employment,0.15121,108,972,0.12867,0.17374
2018,Baden-Wuerttemberg,Direct migration background,"Marginal, Irregular Part-Time Employment",0.04341,63,972,0.03059,0.05623
2018,Baden-Wuerttemberg,Direct migration background,Not Employed,0.36368,474,972,0.33342,0.39394
2018,Baden-Wuerttemberg,Indirect migration background,Full-Time Employment,0.41753,90,201,0.34918,0.48588
2018,Baden-Wuerttemberg,Indirect migration background,Regular Part-Time Employment,0.12796,38,201,0.08167,0.17426
2018,Baden-Wuerttemberg,Indirect migration background,Not Employed,0.24823,73,201,0.18836,0.30810
2018,Bavaria,No migration background,Full-Time Employment,0.39911,1146,2999,0.38158,0.41664
2018,Bavaria,No migration background,Regular Part-Time Employment,0.13678,532,2999,0.12448,0.14908
2018,Bavaria,No migration background,Vocational Training,0.02411,92,2999,0.01862,0.02960
2018,Bavaria,No migration background,"Marginal, Irregular Part-Time Employment",0.06024,189,2999,0.05173,0.06876
2018,Bavaria,No migration background,Not Employed,0.37887,1040,2999,0.36150,0.39623
2018,Bavaria,Direct migration background,Full-Time Employment,0.40711,390,1147,0.37867,0.43556
2018,Bavaria,Direct migration background,Regular Part-Time Employment,0.14780,148,1147,0.12725,0.16834
2018,Bavaria,Direct migration background,Vocational Training,0.01201,34,1147,0.00571,0.01832
2018,Bavaria,Direct migration background,"Marginal, Irregular Part-Time Employment",0.08035,68,1147,0.06461,0.09609
2018,Bavaria,Direct migration background,Not Employed,0.34927,507,1147,0.32167,0.37687
2018,Bavaria,Indirect migration background,Full-Time Employment,0.60182,112,220,0.53698,0.66665
2018,Bavaria,Indirect migration background,Regular Part-Time Employment,0.11481,41,220,0.07258,0.15703
2018,Bavaria,Indirect migration background,Not Employed,0.17775,67,220,0.12712,0.22839
2018,Berlin,No migration background,Full-Time Employment,0.40556,302,781,0.37110,0.44002
2018,Berlin,No migration background,Regular Part-Time Employment,0.12278,124,781,0.09975,0.14582
2018,Berlin,No migration background,"Marginal, Irregular Part-Time Employment",0.06179,46,781,0.04489,0.07869
2018,Berlin,No migration background,Not Employed,0.39708,309,781,0.36274,0.43142
2018,Berlin,Direct migration background,Full-Time Employment,0.39416,75,280,0.33682,0.45150
2018,Berlin,Direct migration background,Regular Part-Time Employment,0.17073,45,280,0.12657,0.21488
2018,Berlin,Direct migration background,Not Employed,0.37088,160,280,0.31420,0.42757
2018,Brandenburg,No migration background,Full-Time Employment,0.42739,366,882,0.39473,0.46006
2018,Brandenburg,No migration background,Regular Part-Time Employment,0.09676,111,882,0.07723,0.11628
2018,Brandenburg,No migration background,Not Employed,0.44259,405,882,0.40979,0.47538
2018,Brandenburg,Direct migration background,Full-Time Employment,0.22686,33,165,0.16277,0.29096
2018,Brandenburg,Direct migration background,Not Employed,0.45895,132,165,0.38268,0.53521
2018,Mecklenburg-Western Pomerania,No migration background,Full-Time Employment,0.33835,200,540,0.29841,0.37830
2018,Mecklenburg-Western Pomerania,No migration background,Regular Part-Time Employment,0.15772,75,540,0.12695,0.18849
2018,Mecklenburg-Western Pomerania,No migration background,Not Employed,0.44803,265,540,0.40604,0.49001
2018,Mecklenburg-Western Pomerania,Direct migration background,Not Employed,0.53701,53,53,0.40148,0.67254
2018,Saxony,No migration background,Full-Time Employment,0.42106,616,1526,0.39628,0.44584
2018,Saxony,No migration background,Regular Part-Time Employment,0.12721,222,1526,0.11049,0.14393
2018,Saxony,No migration background,Vocational Training,0.01971,37,1526,0.01274,0.02669
2018,Saxony,No migration background,"Marginal, Irregular Part-Time Employment",0.04899,60,1526,0.03816,0.05982
2018,Saxony,No migration background,Not Employed,0.37904,591,1526,0.35469,0.40339
2018,Saxony,Direct migration background,Full-Time Employment,0.40958,31,169,0.33521,0.48394
2018,Saxony,Direct migration background,Not Employed,0.36539,138,169,0.29257,0.43820
2018,Saxony-Anhalt,No migration background,Full-Time Employment,0.36596,333,830,0.33317,0.39875
2018,Saxony-Anhalt,No migration background,Regular Part-Time Employment,0.08551,100,830,0.06647,0.10455
2018,Saxony-Anhalt,No migration background,"Marginal, Irregular Part-Time Employment",0.04248,35,830,0.02875,0.05621
2018,Saxony-Anhalt,No migration background,Not Employed,0.49235,362,830,0.45832,0.52638
2018,Saxony-Anhalt,Direct migration background,Not Employed,0.47695,106,106,0.38141,0.57249
2018,Thuringa,No migration background,Full-Time Employment,0.39569,331,833,0.36246,0.42892
2018,Thuringa,No migration background,Regular Part-Time Employment,0.11918,108,833,0.09716,0.14119
2018,Thuringa,No migration background,"Marginal, Irregular Part-Time Employment",0.05287,43,833,0.03766,0.06807
2018,Thuringa,No migration background,Not Employed,0.41204,351,833,0.37859,0.44548
2018,Thuringa,Direct migration background,Full-Time Employment,0.45563,60,160,0.37822,0.53304
2018,Thuringa,Direct migration background,Not Employed,0.44637,100,160,0.36910,0.52364
2019,Schleswig-Holstein,No migration background,Full-Time Employment,0.41001,322,763,0.37509,0.44494
2019,Schleswig-Holstein,No migration background,Regular Part-Time Employment,0.14297,134,763,0.11812,0.16783
2019,Schleswig-Holstein,No migration background,"Marginal, Irregular Part-Time Employment",0.03886,42,763,0.02514,0.05258
2019,Schleswig-Holstein,No migration background,Not Employed,0.37621,265,763,0.34181,0.41060
2019,Schleswig-Holstein,Direct migration background,Full-Time Employment,0.26642,73,304,0.21664,0.31620
2019,Schleswig-Holstein,Direct migration background,Regular Part-Time Employment,0.12883,34,304,0.09111,0.16655
2019,Schleswig-Holstein,Direct migration background,Not Employed,0.56230,197,304,0.50644,0.61816
2019,Hamburg,No migration background,Full-Time Employment,0.44979,167,357,0.39812,0.50147
2019,Hamburg,No migration background,Regular Part-Time Employment,0.10495,63,357,0.07311,0.13679
2019,Hamburg,No migration background,Not Employed,0.42256,127,357,0.37125,0.47387
2019,Hamburg,Direct migration background,Full-Time Employment,0.40005,55,138,0.31802,0.48209
2019,Hamburg,Direct migration background,Not Employed,0.49422,83,138,0.41050,0.57794
2019,Lower Saxony,No migration background,Full-Time Employment,0.38987,786,2012,0.36855,0.41118
2019,Lower Saxony,No migration background,Regular Part-Time Employment,0.13191,356,2012,0.11712,0.14670
2019,Lower Saxony,No migration background,Vocational Training,0.02801,60,2012,0.02079,0.03522
2019,Lower Saxony,No migration background,"Marginal, Irregular Part-Time Employment",0.05490,128,2012,0.04495,0.06486
2019,Lower Saxony,No migration background,Not Employed,0.39187,682,2012,0.37053,0.41320
2019,Lower Saxony,Direct migration background,Full-Time Employment,0.34097,208,806,0.30822,0.37371
2019,Lower Saxony,Direct migration background,Regular Part-Time Employment,0.12513,91,806,0.10227,0.14798
2019,Lower Saxony,Direct migration background,"Marginal, Irregular Part-Time Employment",0.07603,49,806,0.05772,0.09434
2019,Lower Saxony,Direct migration background,Not Employed,0.44457,458,806,0.41025,0.47890
2019,Lower Saxony,Indirect migration background,Full-Time Employment,0.28887,40,81,0.18955,0.38819
2019,Lower Saxony,Indirect migration background,Not Employed,0.27943,41,81,0.18110,0.37776
2019,Bremen,No migration background,Full-Time Employment,0.42078,55,117,0.33094,0.51062
2019,Bremen,No migration background,Not Employed,0.46071,62,117,0.37000,0.55142
2019,Bremen,Direct migration background,Not Employed,0.44468,89,89,0.34086,0.54851
2019,North Rhine-Westphalia,No migration background,Full-Time Employment,0.36264,1465,3881,0.34751,0.37776
2019,North Rhine-Westphalia,No migration background,Regular Part-Time Employment,0.15112,672,3881,0.13985,0.16239
2019,North Rhine-Westphalia,No migration background,Vocational Training,0.02450,98,3881,0.01964,0.02937
2019,North Rhine-Westphalia,No migration background,"Marginal, Irregular Part-Time Employment",0.05038,229,3881,0.04350,0.05726
2019,North Rhine-Westphalia,No migration background,Not Employed,0.40594,1417,3881,0.39049,0.42140
2019,North Rhine-Westphalia,Direct migration background,Full-Time Employment,0.38455,566,1981,0.36312,0.40598
2019,North Rhine-Westphalia,Direct migration background,Regular Part-Time Employment,0.14430,234,1981,0.12882,0.15978
2019,North Rhine-Westphalia,Direct migration background,Vocational Training,0.01385,63,1981,0.00870,0.01900
2019,North Rhine-Westphalia,Direct migration background,"Marginal, Irregular Part-Time Employment",0.06122,134,1981,0.05066,0.07178
2019,North Rhine-Westphalia,Direct migration background,Not Employed,0.39608,984,1981,0.37454,0.41762
2019,North Rhine-Westphalia,Indirect migration background,Full-Time Employment,0.36949,177,503,0.32726,0.41171
2019,North Rhine-Westphalia,Indirect migration background,Regular Part-Time Employment,0.18061,79,503,0.14696,0.21426
2019,North Rhine-Westphalia,Indirect migration background,Vocational Training,0.05902,39,503,0.03841,0.07964
2019,North Rhine-Westphalia,Indirect migration background,"Marginal, Irregular Part-Time Employment",0.03360,42,503,0.01783,0.04936
2019,North Rhine-Westphalia,Indirect migration background,Not Employed,0.35018,166,503,0.30845,0.39191
2019,Hesse,No migration background,Full-Time Employment,0.41680,557,1313,0.39012,0.44348
2019,Hesse,No migration background,Regular Part-Time Employment,0.14954,236,1313,0.13024,0.16883
2019,Hesse,No migration background,Vocational Training,0.02144,36,1313,0.01360,0.02928
2019,Hesse,No migration background,"Marginal, Irregular Part-Time Employment",0.05442,76,1313,0.04214,0.06669
2019,Hesse,No migration background,Not Employed,0.35781,408,1313,0.33187,0.38375
2019,Hesse,Direct migration background,Full-Time Employment,0.31430,180,582,0.27655,0.35205
2019,Hesse,Direct migration background,Regular Part-Time Employment,0.19291,84,582,0.16082,0.22499
2019,Hesse,Direct migration background,"Marginal, Irregular Part-Time Employment",0.05044,33,582,0.03264,0.06823
2019,Hesse,Direct migration background,Not Employed,0.42482,285,582,0.38463,0.46502
2019,Hesse,Indirect migration background,Full-Time Employment,0.48441,54,92,0.38172,0.58709
2019,Hesse,Indirect migration background,Not Employed,0.26661,38,92,0.17576,0.35746
2019,"Rhineland-Palatinate, Saarland",No migration background,Full-Time Employment,0.36483,417,1065,0.33590,0.39375
2019,"Rhineland-Palatinate, Saarland",No migration background,Regular Part-Time Employment,0.10942,153,1065,0.09066,0.12818
2019,"Rhineland-Palatinate, Saarland",No migration background,Vocational Training,0.02757,33,1065,0.01773,0.03740
2019,"Rhineland-Palatinate, Saarland",No migration background,"Marginal, Irregular Part-Time Employment",0.05623,56,1065,0.04239,0.07007
2019,"Rhineland-Palatinate, Saarland",No migration background,Not Employed,0.43636,406,1065,0.40656,0.46616
2019,"Rhineland-Palatinate, Saarland",Direct migration background,Full-Time Employment,0.41507,163,467,0.37033,0.45981
2019,"Rhineland-Palatinate, Saarland",Direct migration background,Regular Part-Time Employment,0.15675,81,467,0.12374,0.18976
2019,"Rhineland-Palatinate, Saarland",Direct migration background,Not Employed,0.34172,223,467,0.29866,0.38478
2019,"Rhineland-Palatinate, Saarland",Indirect migration background,Full-Time Employment,0.42889,44,44,0.28096,0.57682
2019,Baden-Wuerttemberg,No migration background,Full-Time Employment,0.40144,864,2065,0.38030,0.42259
2019,Baden-Wuerttemberg,No migration background,Regular Part-Time Employment,0.13082,375,2065,0.11627,0.14536
