year,age_gr,sex,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,30-45 y.,female,Not Employed,0.22339,1441,4291,0.21093,0.23586
2019,46-65 y.,male,Full-Time Employment,0.73291,4022,5478,0.72119,0.74462
2019,46-65 y.,male,Regular Part-Time Employment,0.04872,273,5478,0.04302,0.05442
2019,46-65 y.,male,"Marginal, Irregular Part-Time Employment",0.02971,133,5478,0.02522,0.03421
2019,46-65 y.,male,Not Employed,0.18695,1050,5478,0.17663,0.19728
2019,46-65 y.,female,Full-Time Employment,0.35197,1884,5553,0.33941,0.36454
2019,46-65 y.,female,Regular Part-Time Employment,0.33521,1926,5553,0.32279,0.34763
2019,46-65 y.,female,"Marginal, Irregular Part-Time Employment",0.07404,415,5553,0.06715,0.08092
2019,46-65 y.,female,Not Employed,0.23701,1328,5553,0.22583,0.24820
2019,66 and older,male,Full-Time Employment,0.02852,166,2640,0.02217,0.03488
2019,66 and older,male,Regular Part-Time Employment,0.03239,118,2640,0.02564,0.03915
2019,66 and older,male,"Marginal, Irregular Part-Time Employment",0.04577,143,2640,0.03780,0.05375
2019,66 and older,male,Not Employed,0.89331,2213,2640,0.88153,0.90509
2019,66 and older,female,Full-Time Employment,0.00801,52,2568,0.00456,0.01146
2019,66 and older,female,Regular Part-Time Employment,0.01404,65,2568,0.00949,0.01859
2019,66 and older,female,"Marginal, Irregular Part-Time Employment",0.04214,120,2568,0.03437,0.04991
2019,66 and older,female,Not Employed,0.93581,2331,2568,0.92633,0.94529
2020,17-29 y.,male,Full-Time Employment,0.37103,1117,3061,0.35391,0.38814
2020,17-29 y.,male,Regular Part-Time Employment,0.05731,167,3061,0.04907,0.06554
2020,17-29 y.,male,Vocational Training,0.14563,486,3061,0.13313,0.15813
2020,17-29 y.,male,"Marginal, Irregular Part-Time Employment",0.07550,195,3061,0.06614,0.08486
2020,17-29 y.,male,Not Employed,0.34501,1096,3061,0.32816,0.36185
2020,17-29 y.,female,Full-Time Employment,0.29581,654,2866,0.27909,0.31252
2020,17-29 y.,female,Regular Part-Time Employment,0.10492,242,2866,0.09370,0.11614
2020,17-29 y.,female,Vocational Training,0.12735,352,2866,0.11514,0.13956
2020,17-29 y.,female,"Marginal, Irregular Part-Time Employment",0.10082,242,2866,0.08980,0.11185
2020,17-29 y.,female,Not Employed,0.36935,1376,2866,0.35167,0.38702
2020,30-45 y.,male,Full-Time Employment,0.79251,2959,4167,0.78020,0.80482
2020,30-45 y.,male,Regular Part-Time Employment,0.07515,278,4167,0.06715,0.08316
2020,30-45 y.,male,Vocational Training,0.00635,83,4167,0.00394,0.00876
2020,30-45 y.,male,"Marginal, Irregular Part-Time Employment",0.01359,80,4167,0.01008,0.01711
2020,30-45 y.,male,Not Employed,0.10184,767,4167,0.09265,0.11102
2020,30-45 y.,female,Full-Time Employment,0.37501,1271,4313,0.36056,0.38946
2020,30-45 y.,female,Regular Part-Time Employment,0.36415,1329,4313,0.34979,0.37851
2020,30-45 y.,female,Vocational Training,0.00836,45,4313,0.00564,0.01107
2020,30-45 y.,female,"Marginal, Irregular Part-Time Employment",0.03877,216,4313,0.03301,0.04454
2020,30-45 y.,female,Not Employed,0.20719,1452,4313,0.19510,0.21929
2020,46-65 y.,male,Full-Time Employment,0.74201,3699,5148,0.73006,0.75397
2020,46-65 y.,male,Regular Part-Time Employment,0.04833,294,5148,0.04247,0.05419
2020,46-65 y.,male,"Marginal, Irregular Part-Time Employment",0.02391,124,5148,0.01974,0.02809
2020,46-65 y.,male,Not Employed,0.18439,1031,5148,0.17379,0.19498
2020,46-65 y.,female,Full-Time Employment,0.35770,1820,5349,0.34485,0.37054
2020,46-65 y.,female,Regular Part-Time Employment,0.33827,1867,5349,0.32559,0.35095
2020,46-65 y.,female,"Marginal, Irregular Part-Time Employment",0.07095,349,5349,0.06407,0.07783
2020,46-65 y.,female,Not Employed,0.23150,1313,5349,0.22020,0.24280
2020,66 and older,male,Full-Time Employment,0.02615,109,2455,0.01984,0.03247
2020,66 and older,male,Regular Part-Time Employment,0.02664,100,2455,0.02027,0.03301
2020,66 and older,male,"Marginal, Irregular Part-Time Employment",0.06159,144,2455,0.05208,0.07111
2020,66 and older,male,Not Employed,0.88561,2102,2455,0.87302,0.89820
2020,66 and older,female,Full-Time Employment,0.00787,38,2471,0.00438,0.01135
2020,66 and older,female,Regular Part-Time Employment,0.01758,64,2471,0.01239,0.02276
2020,66 and older,female,"Marginal, Irregular Part-Time Employment",0.04063,116,2471,0.03284,0.04841
2020,66 and older,female,Not Employed,0.93393,2253,2471,0.92413,0.94372
2021,17-29 y.,male,Full-Time Employment,0.39129,651,1834,0.36895,0.41363
2021,17-29 y.,male,Regular Part-Time Employment,0.06971,114,1834,0.05805,0.08137
2021,17-29 y.,male,Vocational Training,0.11861,222,1834,0.10381,0.13341
2021,17-29 y.,male,"Marginal, Irregular Part-Time Employment",0.07180,119,1834,0.05998,0.08362
2021,17-29 y.,male,Not Employed,0.34224,728,1834,0.32052,0.36396
2021,17-29 y.,female,Full-Time Employment,0.31585,420,1757,0.29411,0.33759
2021,17-29 y.,female,Regular Part-Time Employment,0.11752,173,1757,0.10246,0.13258
2021,17-29 y.,female,Vocational Training,0.09731,172,1757,0.08345,0.11117
2021,17-29 y.,female,"Marginal, Irregular Part-Time Employment",0.11666,177,1757,0.10165,0.13168
2021,17-29 y.,female,Not Employed,0.34226,815,1757,0.32007,0.36445
2021,30-45 y.,male,Full-Time Employment,0.78871,1851,2495,0.77269,0.80473
2021,30-45 y.,male,Regular Part-Time Employment,0.07792,192,2495,0.06740,0.08844
2021,30-45 y.,male,Vocational Training,0.00517,36,2495,0.00236,0.00799
2021,30-45 y.,male,"Marginal, Irregular Part-Time Employment",0.01617,31,2495,0.01122,0.02111
2021,30-45 y.,male,Not Employed,0.09787,345,2495,0.08621,0.10953
2021,30-45 y.,male,In short-time work (since 2021),0.01341,40,2495,0.00889,0.01792
2021,30-45 y.,female,Full-Time Employment,0.39615,865,2817,0.37808,0.41421
2021,30-45 y.,female,Regular Part-Time Employment,0.35215,887,2817,0.33451,0.36979
2021,30-45 y.,female,"Marginal, Irregular Part-Time Employment",0.03001,84,2817,0.02371,0.03631
2021,30-45 y.,female,Not Employed,0.20210,946,2817,0.18726,0.21693
2021,30-45 y.,female,In short-time work (since 2021),0.00722,35,2817,0.00410,0.01035
2021,46-65 y.,male,Full-Time Employment,0.73313,2486,3482,0.71844,0.74782
2021,46-65 y.,male,Regular Part-Time Employment,0.04436,207,3482,0.03752,0.05120
2021,46-65 y.,male,"Marginal, Irregular Part-Time Employment",0.02679,68,3482,0.02143,0.03215
2021,46-65 y.,male,Not Employed,0.18003,685,3482,0.16727,0.19279
2021,46-65 y.,male,In short-time work (since 2021),0.01125,36,3482,0.00774,0.01475
2021,46-65 y.,female,Full-Time Employment,0.36184,1329,3808,0.34658,0.37711
2021,46-65 y.,female,Regular Part-Time Employment,0.30894,1288,3808,0.29427,0.32362
2021,46-65 y.,female,"Marginal, Irregular Part-Time Employment",0.06970,228,3808,0.06161,0.07779
2021,46-65 y.,female,Not Employed,0.23990,928,3808,0.22633,0.25346
2021,46-65 y.,female,In short-time work (since 2021),0.00817,35,3808,0.00531,0.01103
2021,66 and older,male,Full-Time Employment,0.02138,74,1773,0.01464,0.02811
2021,66 and older,male,Regular Part-Time Employment,0.04069,76,1773,0.03150,0.04989
2021,66 and older,male,"Marginal, Irregular Part-Time Employment",0.06049,91,1773,0.04939,0.07159
2021,66 and older,male,Not Employed,0.84903,1532,1773,0.83236,0.86570
2021,66 and older,female,Regular Part-Time Employment,0.01977,50,1735,0.01322,0.02633
2021,66 and older,female,"Marginal, Irregular Part-Time Employment",0.04251,85,1735,0.03302,0.05201
2021,66 and older,female,Not Employed,0.91214,1600,1735,0.89882,0.92547
2022,17-29 y.,male,Full-Time Employment,0.43269,1395,2923,0.41472,0.45065
2022,17-29 y.,male,Regular Part-Time Employment,0.10751,239,2923,0.09628,0.11874
2022,17-29 y.,male,Vocational Training,0.10951,349,2923,0.09819,0.12083
2022,17-29 y.,male,"Marginal, Irregular Part-Time Employment",0.07579,195,2923,0.06619,0.08539
2022,17-29 y.,male,Not Employed,0.26108,713,2923,0.24515,0.27701
2022,17-29 y.,male,In short-time work (since 2021),0.00712,32,2923,0.00407,0.01017
2022,17-29 y.,female,Full-Time Employment,0.34239,1129,2994,0.32539,0.35939
2022,17-29 y.,female,Regular Part-Time Employment,0.15297,364,2994,0.14008,0.16587
2022,17-29 y.,female,Vocational Training,0.09140,305,2994,0.08108,0.10173
2022,17-29 y.,female,"Marginal, Irregular Part-Time Employment",0.12377,295,2994,0.11197,0.13557
2022,17-29 y.,female,Not Employed,0.27495,901,2994,0.25896,0.29095
2022,30-45 y.,male,Full-Time Employment,0.82493,3641,4389,0.81369,0.83617
2022,30-45 y.,male,Regular Part-Time Employment,0.07386,277,4389,0.06612,0.08160
2022,30-45 y.,male,Vocational Training,0.00346,42,4389,0.00172,0.00520
2022,30-45 y.,male,"Marginal, Irregular Part-Time Employment",0.01179,47,4389,0.00859,0.01498
2022,30-45 y.,male,Not Employed,0.08140,382,4389,0.07331,0.08949
2022,30-45 y.,female,Full-Time Employment,0.38322,1808,4515,0.36903,0.39740
2022,30-45 y.,female,Regular Part-Time Employment,0.37846,1436,4515,0.36431,0.39261
2022,30-45 y.,female,Vocational Training,0.01110,60,4515,0.00805,0.01416
2022,30-45 y.,female,"Marginal, Irregular Part-Time Employment",0.03246,125,4515,0.02729,0.03763
2022,30-45 y.,female,Not Employed,0.18461,1086,4515,0.17330,0.19593
2022,46-65 y.,male,Full-Time Employment,0.72805,3218,4365,0.71484,0.74125
2022,46-65 y.,male,Regular Part-Time Employment,0.05286,250,4365,0.04622,0.05950
2022,46-65 y.,male,"Marginal, Irregular Part-Time Employment",0.02461,119,4365,0.02002,0.02921
2022,46-65 y.,male,Not Employed,0.18838,778,4365,0.17677,0.19998
2022,46-65 y.,female,Full-Time Employment,0.35738,1694,4764,0.34377,0.37099
2022,46-65 y.,female,Regular Part-Time Employment,0.34912,1731,4764,0.33558,0.36266
2022,46-65 y.,female,"Marginal, Irregular Part-Time Employment",0.06326,265,4764,0.05635,0.07018
2022,46-65 y.,female,Not Employed,0.22020,1074,4764,0.20843,0.23197
2022,66 and older,male,Full-Time Employment,0.02723,102,2029,0.02015,0.03431
2022,66 and older,male,Regular Part-Time Employment,0.04196,106,2029,0.03323,0.05068
2022,66 and older,male,"Marginal, Irregular Part-Time Employment",0.05596,139,2029,0.04596,0.06597
2022,66 and older,male,Not Employed,0.86116,1682,2029,0.84611,0.87621
2022,66 and older,female,Full-Time Employment,0.01088,33,2070,0.00641,0.01535
2022,66 and older,female,Regular Part-Time Employment,0.01988,64,2070,0.01387,0.02590
2022,66 and older,female,"Marginal, Irregular Part-Time Employment",0.04578,126,2070,0.03677,0.05479
2022,66 and older,female,Not Employed,0.91043,1847,2070,0.89813,0.92274
