year,age_gr,quintil_oecd,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,17-29 y.,2nd Quintile,Full-Time Employment,0.31274,231,986,0.28378,0.34169
2015,17-29 y.,2nd Quintile,Regular Part-Time Employment,0.09212,75,986,0.07406,0.11018
2015,17-29 y.,2nd Quintile,Vocational Training,0.17544,167,986,0.15168,0.19919
2015,17-29 y.,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.11069,117,986,0.09109,0.13028
2015,17-29 y.,2nd Quintile,Not Employed,0.30902,396,986,0.28017,0.33788
2015,17-29 y.,3rd Quintile,Full-Time Employment,0.38650,279,850,0.35375,0.41926
2015,17-29 y.,3rd Quintile,Regular Part-Time Employment,0.06800,48,850,0.05106,0.08493
2015,17-29 y.,3rd Quintile,Vocational Training,0.14209,131,850,0.11860,0.16557
2015,17-29 y.,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.09540,100,850,0.07564,0.11516
2015,17-29 y.,3rd Quintile,Not Employed,0.29964,292,850,0.26882,0.33045
2015,17-29 y.,4th Quintile,Full-Time Employment,0.43786,247,674,0.40038,0.47535
2015,17-29 y.,4th Quintile,Vocational Training,0.14721,117,674,0.12044,0.17398
2015,17-29 y.,4th Quintile,"Marginal, Irregular Part-Time Employment",0.08906,84,674,0.06754,0.11058
2015,17-29 y.,4th Quintile,Not Employed,0.27943,226,674,0.24553,0.31333
2015,17-29 y.,5th Quintile,Full-Time Employment,0.43745,171,487,0.39334,0.48155
2015,17-29 y.,5th Quintile,Vocational Training,0.11010,53,487,0.08227,0.13793
2015,17-29 y.,5th Quintile,"Marginal, Irregular Part-Time Employment",0.11121,62,487,0.08326,0.13917
2015,17-29 y.,5th Quintile,Not Employed,0.31412,201,487,0.27285,0.35538
2015,30-45 y.,1st Quintile,Full-Time Employment,0.26493,425,1594,0.24326,0.28660
2015,30-45 y.,1st Quintile,Regular Part-Time Employment,0.17544,310,1594,0.15676,0.19412
2015,30-45 y.,1st Quintile,"Marginal, Irregular Part-Time Employment",0.10345,157,1594,0.08849,0.11840
2015,30-45 y.,1st Quintile,Not Employed,0.41381,702,1594,0.38963,0.43800
2015,30-45 y.,2nd Quintile,Full-Time Employment,0.52070,775,1608,0.49628,0.54513
2015,30-45 y.,2nd Quintile,Regular Part-Time Employment,0.19628,393,1608,0.17686,0.21570
2015,30-45 y.,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.09693,152,1608,0.08246,0.11139
2015,30-45 y.,2nd Quintile,Not Employed,0.17155,288,1608,0.15311,0.18998
2015,30-45 y.,3rd Quintile,Full-Time Employment,0.57718,804,1507,0.55223,0.60213
2015,30-45 y.,3rd Quintile,Regular Part-Time Employment,0.25566,407,1507,0.23363,0.27770
2015,30-45 y.,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.02943,78,1507,0.02090,0.03797
2015,30-45 y.,3rd Quintile,Not Employed,0.13280,218,1507,0.11566,0.14994
2015,30-45 y.,4th Quintile,Full-Time Employment,0.68925,836,1379,0.66482,0.71369
2015,30-45 y.,4th Quintile,Regular Part-Time Employment,0.20108,369,1379,0.17991,0.22224
2015,30-45 y.,4th Quintile,"Marginal, Irregular Part-Time Employment",0.01897,35,1379,0.01177,0.02618
2015,30-45 y.,4th Quintile,Not Employed,0.08804,139,1379,0.07308,0.10300
2015,30-45 y.,5th Quintile,Full-Time Employment,0.79108,848,1210,0.76817,0.81400
2015,30-45 y.,5th Quintile,Regular Part-Time Employment,0.14193,257,1210,0.12226,0.16161
2015,30-45 y.,5th Quintile,Not Employed,0.05144,105,1210,0.03899,0.06390
2015,46-65 y.,1st Quintile,Full-Time Employment,0.19313,334,1484,0.17304,0.21322
2015,46-65 y.,1st Quintile,Regular Part-Time Employment,0.12322,236,1484,0.10649,0.13995
2015,46-65 y.,1st Quintile,"Marginal, Irregular Part-Time Employment",0.09906,164,1484,0.08385,0.11426
2015,46-65 y.,1st Quintile,Not Employed,0.57744,750,1484,0.55229,0.60258
2015,46-65 y.,2nd Quintile,Full-Time Employment,0.40520,653,1512,0.38045,0.42996
2015,46-65 y.,2nd Quintile,Regular Part-Time Employment,0.17658,308,1512,0.15735,0.19581
2015,46-65 y.,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.06897,105,1512,0.05619,0.08175
2015,46-65 y.,2nd Quintile,Not Employed,0.34691,446,1512,0.32291,0.37091
2015,46-65 y.,3rd Quintile,Full-Time Employment,0.54063,790,1516,0.51554,0.56573
2015,46-65 y.,3rd Quintile,Regular Part-Time Employment,0.19182,314,1516,0.17200,0.21165
2015,46-65 y.,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.07066,105,1516,0.05775,0.08356
2015,46-65 y.,3rd Quintile,Not Employed,0.19573,307,1516,0.17575,0.21571
2015,46-65 y.,4th Quintile,Full-Time Employment,0.61612,1121,1879,0.59413,0.63812
2015,46-65 y.,4th Quintile,Regular Part-Time Employment,0.20103,408,1879,0.18290,0.21916
2015,46-65 y.,4th Quintile,"Marginal, Irregular Part-Time Employment",0.04039,81,1879,0.03148,0.04929
2015,46-65 y.,4th Quintile,Not Employed,0.14207,269,1879,0.12628,0.15786
2015,46-65 y.,5th Quintile,Full-Time Employment,0.67807,1613,2487,0.65971,0.69644
2015,46-65 y.,5th Quintile,Regular Part-Time Employment,0.15215,444,2487,0.13803,0.16627
2015,46-65 y.,5th Quintile,"Marginal, Irregular Part-Time Employment",0.03567,98,2487,0.02838,0.04296
2015,46-65 y.,5th Quintile,Not Employed,0.13411,332,2487,0.12071,0.14750
2015,66 and older,1st Quintile,Not Employed,0.96836,730,730,0.95565,0.98106
2015,66 and older,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.03342,42,1240,0.02341,0.04343
2015,66 and older,2nd Quintile,Not Employed,0.95914,1198,1240,0.94811,0.97016
2015,66 and older,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.03533,39,1042,0.02411,0.04654
2015,66 and older,3rd Quintile,Not Employed,0.94634,1003,1042,0.93265,0.96003
2015,66 and older,4th Quintile,"Marginal, Irregular Part-Time Employment",0.04944,43,856,0.03491,0.06397
2015,66 and older,4th Quintile,Not Employed,0.91963,813,856,0.90140,0.93785
2015,66 and older,5th Quintile,Full-Time Employment,0.04557,40,939,0.03222,0.05891
2015,66 and older,5th Quintile,Regular Part-Time Employment,0.03662,35,939,0.02460,0.04864
2015,66 and older,5th Quintile,"Marginal, Irregular Part-Time Employment",0.05666,51,939,0.04187,0.07146
2015,66 and older,5th Quintile,Not Employed,0.86115,813,939,0.83902,0.88328
2016,17-29 y.,1st Quintile,Full-Time Employment,0.15956,196,1456,0.14074,0.17838
2016,17-29 y.,1st Quintile,Regular Part-Time Employment,0.07525,92,1456,0.06169,0.08880
2016,17-29 y.,1st Quintile,Vocational Training,0.13626,210,1456,0.11864,0.15389
2016,17-29 y.,1st Quintile,"Marginal, Irregular Part-Time Employment",0.11395,168,1456,0.09763,0.13028
2016,17-29 y.,1st Quintile,Not Employed,0.51217,790,1456,0.48648,0.53785
2016,17-29 y.,2nd Quintile,Full-Time Employment,0.28159,232,982,0.25344,0.30973
2016,17-29 y.,2nd Quintile,Regular Part-Time Employment,0.09619,75,982,0.07774,0.11464
2016,17-29 y.,2nd Quintile,Vocational Training,0.12646,157,982,0.10566,0.14726
2016,17-29 y.,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.10749,117,982,0.08811,0.12687
2016,17-29 y.,2nd Quintile,Not Employed,0.38472,401,982,0.35427,0.41516
2016,17-29 y.,3rd Quintile,Full-Time Employment,0.40151,262,791,0.36733,0.43569
2016,17-29 y.,3rd Quintile,Regular Part-Time Employment,0.06895,47,791,0.05128,0.08662
2016,17-29 y.,3rd Quintile,Vocational Training,0.14927,144,791,0.12442,0.17412
2016,17-29 y.,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.07459,72,791,0.05627,0.09291
2016,17-29 y.,3rd Quintile,Not Employed,0.29322,266,791,0.26148,0.32497
2016,17-29 y.,4th Quintile,Full-Time Employment,0.49757,245,621,0.45822,0.53693
2016,17-29 y.,4th Quintile,Vocational Training,0.10076,84,621,0.07706,0.12445
2016,17-29 y.,4th Quintile,"Marginal, Irregular Part-Time Employment",0.07868,55,621,0.05749,0.09988
2016,17-29 y.,4th Quintile,Not Employed,0.29357,237,621,0.25773,0.32942
2016,17-29 y.,5th Quintile,Full-Time Employment,0.40095,159,479,0.35702,0.44489
2016,17-29 y.,5th Quintile,Vocational Training,0.12268,55,479,0.09327,0.15209
2016,17-29 y.,5th Quintile,"Marginal, Irregular Part-Time Employment",0.09797,59,479,0.07132,0.12462
2016,17-29 y.,5th Quintile,Not Employed,0.34544,206,479,0.30282,0.38807
2016,30-45 y.,1st Quintile,Full-Time Employment,0.28497,474,1626,0.26302,0.30692
2016,30-45 y.,1st Quintile,Regular Part-Time Employment,0.14836,289,1626,0.13108,0.16564
2016,30-45 y.,1st Quintile,"Marginal, Irregular Part-Time Employment",0.07985,158,1626,0.06667,0.09303
2016,30-45 y.,1st Quintile,Not Employed,0.43854,705,1626,0.41441,0.46267
2016,30-45 y.,2nd Quintile,Full-Time Employment,0.53661,761,1558,0.51184,0.56138
2016,30-45 y.,2nd Quintile,Regular Part-Time Employment,0.21735,371,1558,0.19686,0.23784
2016,30-45 y.,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.07586,136,1558,0.06271,0.08901
2016,30-45 y.,2nd Quintile,Not Employed,0.16168,290,1558,0.14339,0.17997
2016,30-45 y.,3rd Quintile,Full-Time Employment,0.61351,741,1369,0.58771,0.63931
2016,30-45 y.,3rd Quintile,Regular Part-Time Employment,0.23743,393,1369,0.21488,0.25998
2016,30-45 y.,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.04330,78,1369,0.03251,0.05408
2016,30-45 y.,3rd Quintile,Not Employed,0.09704,157,1369,0.08135,0.11273
2016,30-45 y.,4th Quintile,Full-Time Employment,0.69771,858,1390,0.67355,0.72186
2016,30-45 y.,4th Quintile,Regular Part-Time Employment,0.18019,357,1390,0.15998,0.20041
2016,30-45 y.,4th Quintile,"Marginal, Irregular Part-Time Employment",0.02358,36,1390,0.01560,0.03156
2016,30-45 y.,4th Quintile,Not Employed,0.09079,139,1390,0.07568,0.10590
2016,30-45 y.,5th Quintile,Full-Time Employment,0.80236,757,1080,0.77860,0.82612
2016,30-45 y.,5th Quintile,Regular Part-Time Employment,0.13720,235,1080,0.11667,0.15773
2016,30-45 y.,5th Quintile,Not Employed,0.05299,88,1080,0.03962,0.06636
2016,46-65 y.,1st Quintile,Full-Time Employment,0.18836,290,1408,0.16793,0.20879
2016,46-65 y.,1st Quintile,Regular Part-Time Employment,0.13263,250,1408,0.11491,0.15035
2016,46-65 y.,1st Quintile,"Marginal, Irregular Part-Time Employment",0.11351,154,1408,0.09693,0.13008
2016,46-65 y.,1st Quintile,Not Employed,0.56081,714,1408,0.53488,0.58674
2016,46-65 y.,2nd Quintile,Full-Time Employment,0.39506,650,1479,0.37013,0.41998
2016,46-65 y.,2nd Quintile,Regular Part-Time Employment,0.19501,312,1479,0.17481,0.21521
2016,46-65 y.,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.08375,122,1479,0.06963,0.09787
2016,46-65 y.,2nd Quintile,Not Employed,0.32471,395,1479,0.30084,0.34858
2016,46-65 y.,3rd Quintile,Full-Time Employment,0.55495,812,1518,0.52994,0.57996
2016,46-65 y.,3rd Quintile,Regular Part-Time Employment,0.20463,351,1518,0.18433,0.22493
2016,46-65 y.,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.05261,76,1518,0.04138,0.06385
2016,46-65 y.,3rd Quintile,Not Employed,0.18604,279,1518,0.16646,0.20563
2016,46-65 y.,4th Quintile,Full-Time Employment,0.63052,1117,1815,0.60831,0.65274
2016,46-65 y.,4th Quintile,Regular Part-Time Employment,0.19978,382,1815,0.18138,0.21818
2016,46-65 y.,4th Quintile,"Marginal, Irregular Part-Time Employment",0.04664,90,1815,0.03693,0.05634
2016,46-65 y.,4th Quintile,Not Employed,0.12033,226,1815,0.10536,0.13531
2016,46-65 y.,5th Quintile,Full-Time Employment,0.67526,1519,2373,0.65641,0.69410
2016,46-65 y.,5th Quintile,Regular Part-Time Employment,0.16733,458,2373,0.15230,0.18235
2016,46-65 y.,5th Quintile,"Marginal, Irregular Part-Time Employment",0.03423,78,2373,0.02692,0.04155
2016,46-65 y.,5th Quintile,Not Employed,0.12205,318,2373,0.10887,0.13522
2016,66 and older,1st Quintile,Not Employed,0.95055,670,670,0.93413,0.96698
2016,66 and older,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.02273,32,1178,0.01421,0.03124
2016,66 and older,2nd Quintile,Not Employed,0.96476,1146,1178,0.95423,0.97530
2016,66 and older,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.04110,41,997,0.02877,0.05343
2016,66 and older,3rd Quintile,Not Employed,0.94350,956,997,0.92916,0.95784
2016,66 and older,4th Quintile,"Marginal, Irregular Part-Time Employment",0.04607,44,823,0.03174,0.06040
2016,66 and older,4th Quintile,Not Employed,0.92301,779,823,0.90479,0.94123
2016,66 and older,5th Quintile,Full-Time Employment,0.06134,51,957,0.04613,0.07655
2016,66 and older,5th Quintile,Regular Part-Time Employment,0.03326,35,957,0.02189,0.04462
2016,66 and older,5th Quintile,"Marginal, Irregular Part-Time Employment",0.04150,45,957,0.02885,0.05414
2016,66 and older,5th Quintile,Not Employed,0.86391,826,957,0.84217,0.88564
2017,17-29 y.,1st Quintile,Full-Time Employment,0.15080,233,1933,0.13484,0.16676
2017,17-29 y.,1st Quintile,Regular Part-Time Employment,0.09411,141,1933,0.08109,0.10713
2017,17-29 y.,1st Quintile,Vocational Training,0.12862,239,1933,0.11370,0.14355
2017,17-29 y.,1st Quintile,"Marginal, Irregular Part-Time Employment",0.11594,150,1933,0.10167,0.13022
2017,17-29 y.,1st Quintile,Not Employed,0.50580,1170,1933,0.48351,0.52810
2017,17-29 y.,2nd Quintile,Full-Time Employment,0.29808,226,940,0.26882,0.32734
2017,17-29 y.,2nd Quintile,Regular Part-Time Employment,0.06605,55,940,0.05017,0.08194
2017,17-29 y.,2nd Quintile,Vocational Training,0.18344,166,940,0.15869,0.20820
2017,17-29 y.,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.09658,96,940,0.07769,0.11548
2017,17-29 y.,2nd Quintile,Not Employed,0.35239,397,940,0.32184,0.38295
2017,17-29 y.,3rd Quintile,Full-Time Employment,0.43140,262,755,0.39605,0.46675
2017,17-29 y.,3rd Quintile,Regular Part-Time Employment,0.04310,35,755,0.02860,0.05760
2017,17-29 y.,3rd Quintile,Vocational Training,0.10488,107,755,0.08301,0.12675
2017,17-29 y.,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.09785,73,755,0.07664,0.11906
2017,17-29 y.,3rd Quintile,Not Employed,0.32146,278,755,0.28813,0.35480
2017,17-29 y.,4th Quintile,Full-Time Employment,0.43012,253,652,0.39209,0.46815
2017,17-29 y.,4th Quintile,Regular Part-Time Employment,0.05636,33,652,0.03864,0.07407
2017,17-29 y.,4th Quintile,Vocational Training,0.12740,87,652,0.10179,0.15301
2017,17-29 y.,4th Quintile,"Marginal, Irregular Part-Time Employment",0.09378,64,652,0.07139,0.11618
2017,17-29 y.,4th Quintile,Not Employed,0.29169,215,652,0.25677,0.32661
2017,17-29 y.,5th Quintile,Full-Time Employment,0.41636,161,442,0.37035,0.46237
2017,17-29 y.,5th Quintile,Vocational Training,0.13649,52,442,0.10444,0.16853
2017,17-29 y.,5th Quintile,"Marginal, Irregular Part-Time Employment",0.09248,53,442,0.06544,0.11952
2017,17-29 y.,5th Quintile,Not Employed,0.32234,176,442,0.27872,0.36596
2017,30-45 y.,1st Quintile,Full-Time Employment,0.27711,468,2280,0.25873,0.29549
2017,30-45 y.,1st Quintile,Regular Part-Time Employment,0.17147,338,2280,0.15599,0.18694
2017,30-45 y.,1st Quintile,Vocational Training,0.01648,52,2280,0.01125,0.02170
2017,30-45 y.,1st Quintile,"Marginal, Irregular Part-Time Employment",0.07476,175,2280,0.06397,0.08556
2017,30-45 y.,1st Quintile,Not Employed,0.43221,1247,2280,0.41187,0.45255
2017,30-45 y.,2nd Quintile,Full-Time Employment,0.53241,723,1492,0.50709,0.55774
2017,30-45 y.,2nd Quintile,Regular Part-Time Employment,0.23987,368,1492,0.21819,0.26154
2017,30-45 y.,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.07490,119,1492,0.06154,0.08826
2017,30-45 y.,2nd Quintile,Not Employed,0.14774,282,1492,0.12973,0.16575
2017,30-45 y.,3rd Quintile,Full-Time Employment,0.61380,703,1244,0.58673,0.64087
2017,30-45 y.,3rd Quintile,Regular Part-Time Employment,0.24032,342,1244,0.21657,0.26408
2017,30-45 y.,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.03467,56,1244,0.02450,0.04484
2017,30-45 y.,3rd Quintile,Not Employed,0.09691,143,1244,0.08046,0.11336
2017,30-45 y.,4th Quintile,Full-Time Employment,0.71914,721,1140,0.69304,0.74524
2017,30-45 y.,4th Quintile,Regular Part-Time Employment,0.18808,307,1140,0.16538,0.21077
2017,30-45 y.,4th Quintile,Not Employed,0.07238,112,1140,0.05734,0.08743
2017,30-45 y.,5th Quintile,Full-Time Employment,0.77004,677,970,0.74355,0.79654
2017,30-45 y.,5th Quintile,Regular Part-Time Employment,0.14762,214,970,0.12528,0.16995
2017,30-45 y.,5th Quintile,Not Employed,0.07777,79,970,0.06091,0.09463
2017,46-65 y.,1st Quintile,Full-Time Employment,0.18124,314,1556,0.16210,0.20039
2017,46-65 y.,1st Quintile,Regular Part-Time Employment,0.14825,237,1556,0.13059,0.16591
2017,46-65 y.,1st Quintile,"Marginal, Irregular Part-Time Employment",0.11662,152,1556,0.10067,0.13258
2017,46-65 y.,1st Quintile,Not Employed,0.54631,853,1556,0.52157,0.57106
2017,46-65 y.,2nd Quintile,Full-Time Employment,0.42724,649,1417,0.40148,0.45301
2017,46-65 y.,2nd Quintile,Regular Part-Time Employment,0.19704,313,1417,0.17632,0.21775
2017,46-65 y.,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.07314,106,1417,0.05958,0.08671
2017,46-65 y.,2nd Quintile,Not Employed,0.30076,349,1417,0.27687,0.32464
2017,46-65 y.,3rd Quintile,Full-Time Employment,0.53542,806,1501,0.51018,0.56066
2017,46-65 y.,3rd Quintile,Regular Part-Time Employment,0.20680,345,1501,0.18631,0.22730
2017,46-65 y.,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.06709,85,1501,0.05443,0.07975
2017,46-65 y.,3rd Quintile,Not Employed,0.19051,265,1501,0.17064,0.21039
2017,46-65 y.,4th Quintile,Full-Time Employment,0.62773,1065,1752,0.60508,0.65037
2017,46-65 y.,4th Quintile,Regular Part-Time Employment,0.20111,397,1752,0.18234,0.21989
2017,46-65 y.,4th Quintile,"Marginal, Irregular Part-Time Employment",0.04845,74,1752,0.03839,0.05850
2017,46-65 y.,4th Quintile,Not Employed,0.12266,216,1752,0.10730,0.13803
2017,46-65 y.,5th Quintile,Full-Time Employment,0.71081,1497,2239,0.69202,0.72959
2017,46-65 y.,5th Quintile,Regular Part-Time Employment,0.15795,424,2239,0.14284,0.17306
2017,46-65 y.,5th Quintile,"Marginal, Irregular Part-Time Employment",0.03624,78,2239,0.02850,0.04399
2017,46-65 y.,5th Quintile,Not Employed,0.09499,240,2239,0.08285,0.10714
2017,66 and older,1st Quintile,Not Employed,0.94692,651,651,0.92968,0.96415
2017,66 and older,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.03692,44,1145,0.02600,0.04785
2017,66 and older,2nd Quintile,Not Employed,0.95056,1101,1145,0.93800,0.96312
2017,66 and older,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.04338,45,996,0.03072,0.05603
2017,66 and older,3rd Quintile,Not Employed,0.93752,951,996,0.92248,0.95256
2017,66 and older,4th Quintile,"Marginal, Irregular Part-Time Employment",0.05501,42,812,0.03931,0.07070
2017,66 and older,4th Quintile,Not Employed,0.91719,770,812,0.89822,0.93616
2017,66 and older,5th Quintile,Full-Time Employment,0.05003,41,906,0.03583,0.06424
2017,66 and older,5th Quintile,Regular Part-Time Employment,0.03890,43,906,0.02630,0.05149
2017,66 and older,5th Quintile,"Marginal, Irregular Part-Time Employment",0.04183,42,906,0.02879,0.05487
2017,66 and older,5th Quintile,Not Employed,0.86924,780,906,0.84728,0.89121
2018,17-29 y.,1st Quintile,Full-Time Employment,0.16976,332,2317,0.15447,0.18505
2018,17-29 y.,1st Quintile,Regular Part-Time Employment,0.09186,147,2317,0.08010,0.10363
2018,17-29 y.,1st Quintile,Vocational Training,0.15574,287,2317,0.14097,0.17051
2018,17-29 y.,1st Quintile,"Marginal, Irregular Part-Time Employment",0.10246,193,2317,0.09011,0.11481
2018,17-29 y.,1st Quintile,Not Employed,0.47238,1358,2317,0.45205,0.49272
2018,17-29 y.,2nd Quintile,Full-Time Employment,0.32205,287,1091,0.29431,0.34979
2018,17-29 y.,2nd Quintile,Regular Part-Time Employment,0.10546,93,1091,0.08723,0.12369
2018,17-29 y.,2nd Quintile,Vocational Training,0.13757,177,1091,0.11712,0.15801
2018,17-29 y.,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.10863,104,1091,0.09016,0.12710
2018,17-29 y.,2nd Quintile,Not Employed,0.31266,430,1091,0.28514,0.34018
2018,17-29 y.,3rd Quintile,Full-Time Employment,0.40344,287,833,0.37011,0.43678
2018,17-29 y.,3rd Quintile,Regular Part-Time Employment,0.06581,52,833,0.04896,0.08266
2018,17-29 y.,3rd Quintile,Vocational Training,0.12581,105,833,0.10328,0.14835
2018,17-29 y.,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.09912,98,833,0.07881,0.11943
2018,17-29 y.,3rd Quintile,Not Employed,0.30530,291,833,0.27401,0.33660
2018,17-29 y.,4th Quintile,Full-Time Employment,0.47505,277,720,0.43855,0.51155
2018,17-29 y.,4th Quintile,Regular Part-Time Employment,0.04307,36,720,0.02823,0.05791
2018,17-29 y.,4th Quintile,Vocational Training,0.11158,91,720,0.08857,0.13460
2018,17-29 y.,4th Quintile,"Marginal, Irregular Part-Time Employment",0.09535,77,720,0.07388,0.11682
2018,17-29 y.,4th Quintile,Not Employed,0.27495,239,720,0.24231,0.30758
2018,17-29 y.,5th Quintile,Full-Time Employment,0.44255,187,495,0.39875,0.48635
2018,17-29 y.,5th Quintile,Vocational Training,0.10370,61,495,0.07682,0.13059
2018,17-29 y.,5th Quintile,"Marginal, Irregular Part-Time Employment",0.11834,56,495,0.08986,0.14683
2018,17-29 y.,5th Quintile,Not Employed,0.28193,191,495,0.24225,0.32160
2018,30-45 y.,1st Quintile,Full-Time Employment,0.28066,533,2545,0.26320,0.29812
2018,30-45 y.,1st Quintile,Regular Part-Time Employment,0.16990,352,2545,0.15531,0.18450
2018,30-45 y.,1st Quintile,Vocational Training,0.01412,56,2545,0.00954,0.01871
2018,30-45 y.,1st Quintile,"Marginal, Irregular Part-Time Employment",0.09518,173,2545,0.08378,0.10659
2018,30-45 y.,1st Quintile,Not Employed,0.40626,1431,2545,0.38717,0.42534
2018,30-45 y.,2nd Quintile,Full-Time Employment,0.53554,709,1539,0.51061,0.56046
2018,30-45 y.,2nd Quintile,Regular Part-Time Employment,0.23646,403,1539,0.21523,0.25770
2018,30-45 y.,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.06251,110,1539,0.05041,0.07461
2018,30-45 y.,2nd Quintile,Not Employed,0.15011,317,1539,0.13226,0.16796
2018,30-45 y.,3rd Quintile,Full-Time Employment,0.63563,725,1329,0.60975,0.66151
2018,30-45 y.,3rd Quintile,Regular Part-Time Employment,0.20819,365,1329,0.18636,0.23003
2018,30-45 y.,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.03246,61,1329,0.02293,0.04199
2018,30-45 y.,3rd Quintile,Not Employed,0.11804,178,1329,0.10068,0.13539
2018,30-45 y.,4th Quintile,Full-Time Employment,0.69956,752,1184,0.67344,0.72569
2018,30-45 y.,4th Quintile,Regular Part-Time Employment,0.19789,320,1184,0.17519,0.22060
2018,30-45 y.,4th Quintile,Not Employed,0.08040,112,1184,0.06490,0.09589
2018,30-45 y.,5th Quintile,Full-Time Employment,0.80002,767,1074,0.77609,0.82396
2018,30-45 y.,5th Quintile,Regular Part-Time Employment,0.13751,222,1074,0.11691,0.15812
2018,30-45 y.,5th Quintile,Not Employed,0.05778,85,1074,0.04382,0.07174
2018,46-65 y.,1st Quintile,Full-Time Employment,0.17088,343,1823,0.15360,0.18816
2018,46-65 y.,1st Quintile,Regular Part-Time Employment,0.15633,285,1823,0.13966,0.17301
2018,46-65 y.,1st Quintile,"Marginal, Irregular Part-Time Employment",0.10405,182,1823,0.09003,0.11807
2018,46-65 y.,1st Quintile,Not Employed,0.55849,1013,1823,0.53569,0.58129
2018,46-65 y.,2nd Quintile,Full-Time Employment,0.46228,744,1630,0.43807,0.48649
2018,46-65 y.,2nd Quintile,Regular Part-Time Employment,0.21312,358,1630,0.19324,0.23301
2018,46-65 y.,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.05347,107,1630,0.04254,0.06439
2018,46-65 y.,2nd Quintile,Not Employed,0.26912,421,1630,0.24758,0.29066
2018,46-65 y.,3rd Quintile,Full-Time Employment,0.56692,916,1672,0.54316,0.59068
2018,46-65 y.,3rd Quintile,Regular Part-Time Employment,0.19598,394,1672,0.17694,0.21501
2018,46-65 y.,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.05113,76,1672,0.04057,0.06169
2018,46-65 y.,3rd Quintile,Not Employed,0.18443,286,1672,0.16584,0.20303
2018,46-65 y.,4th Quintile,Full-Time Employment,0.60333,1189,2017,0.58198,0.62469
2018,46-65 y.,4th Quintile,Regular Part-Time Employment,0.22588,499,2017,0.20762,0.24413
2018,46-65 y.,4th Quintile,"Marginal, Irregular Part-Time Employment",0.04107,75,2017,0.03240,0.04973
2018,46-65 y.,4th Quintile,Not Employed,0.12972,254,2017,0.11505,0.14439
2018,46-65 y.,5th Quintile,Full-Time Employment,0.70945,1708,2542,0.69180,0.72711
2018,46-65 y.,5th Quintile,Regular Part-Time Employment,0.16952,507,2542,0.15493,0.18411
2018,46-65 y.,5th Quintile,"Marginal, Irregular Part-Time Employment",0.03278,75,2542,0.02585,0.03970
2018,46-65 y.,5th Quintile,Not Employed,0.08825,252,2542,0.07722,0.09928
2018,66 and older,1st Quintile,Not Employed,0.92618,682,682,0.90654,0.94582
2018,66 and older,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.03420,40,1141,0.02365,0.04474
2018,66 and older,2nd Quintile,Not Employed,0.95660,1101,1141,0.94477,0.96842
2018,66 and older,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.05148,56,1021,0.03792,0.06504
2018,66 and older,3rd Quintile,Not Employed,0.92120,965,1021,0.90467,0.93774
2018,66 and older,4th Quintile,"Marginal, Irregular Part-Time Employment",0.07277,57,814,0.05492,0.09063
2018,66 and older,4th Quintile,Not Employed,0.88945,757,814,0.86790,0.91101
2018,66 and older,5th Quintile,Full-Time Employment,0.05357,43,978,0.03945,0.06768
2018,66 and older,5th Quintile,Regular Part-Time Employment,0.05540,54,978,0.04106,0.06974
2018,66 and older,5th Quintile,"Marginal, Irregular Part-Time Employment",0.05826,56,978,0.04357,0.07295
2018,66 and older,5th Quintile,Not Employed,0.83277,825,978,0.80937,0.85618
2019,17-29 y.,1st Quintile,Full-Time Employment,0.16381,299,2049,0.14778,0.17984
2019,17-29 y.,1st Quintile,Regular Part-Time Employment,0.12192,164,2049,0.10775,0.13609
