year,quintil_oecd,regtyp,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2006,4th Quintile,Urban regions,Vocational Training,0.02016,69,2680,0.01484,0.02549
2006,4th Quintile,Urban regions,"Marginal, Irregular Part-Time Employment",0.04445,150,2680,0.03665,0.05226
2006,4th Quintile,Urban regions,Not Employed,0.31954,977,2680,0.30188,0.33719
2006,4th Quintile,Rural regions,Full-Time Employment,0.37143,588,1329,0.34544,0.39742
2006,4th Quintile,Rural regions,Regular Part-Time Employment,0.09294,161,1329,0.07733,0.10856
2006,4th Quintile,Rural regions,"Marginal, Irregular Part-Time Employment",0.03437,57,1329,0.02457,0.04417
2006,4th Quintile,Rural regions,Not Employed,0.34465,523,1329,0.31909,0.37021
2006,5th Quintile,Urban regions,Full-Time Employment,0.49886,2155,4164,0.48367,0.51405
2006,5th Quintile,Urban regions,Regular Part-Time Employment,0.08763,474,4164,0.07904,0.09622
2006,5th Quintile,Urban regions,Vocational Training,0.00880,34,4164,0.00597,0.01164
2006,5th Quintile,Urban regions,"Marginal, Irregular Part-Time Employment",0.03283,172,4164,0.02741,0.03824
2006,5th Quintile,Urban regions,Not Employed,0.28145,1329,4164,0.26779,0.29511
2006,5th Quintile,Rural regions,Full-Time Employment,0.51343,766,1393,0.48717,0.53968
2006,5th Quintile,Rural regions,Regular Part-Time Employment,0.08953,170,1393,0.07453,0.10453
2006,5th Quintile,Rural regions,"Marginal, Irregular Part-Time Employment",0.04568,67,1393,0.03472,0.05665
2006,5th Quintile,Rural regions,Not Employed,0.25074,390,1393,0.22797,0.27351
2007,1st Quintile,Urban regions,Full-Time Employment,0.11847,318,2063,0.10452,0.13242
2007,1st Quintile,Urban regions,Regular Part-Time Employment,0.06845,174,2063,0.05755,0.07935
2007,1st Quintile,Urban regions,Vocational Training,0.02167,56,2063,0.01539,0.02796
2007,1st Quintile,Urban regions,"Marginal, Irregular Part-Time Employment",0.06459,177,2063,0.05398,0.07519
2007,1st Quintile,Urban regions,Not Employed,0.53536,1338,2063,0.51383,0.55689
2007,1st Quintile,Rural regions,Full-Time Employment,0.14275,206,1201,0.12296,0.16255
2007,1st Quintile,Rural regions,Regular Part-Time Employment,0.05168,82,1201,0.03916,0.06421
2007,1st Quintile,Rural regions,Vocational Training,0.04057,57,1201,0.02941,0.05173
2007,1st Quintile,Rural regions,"Marginal, Irregular Part-Time Employment",0.05318,76,1201,0.04049,0.06588
2007,1st Quintile,Rural regions,Not Employed,0.54188,780,1201,0.51369,0.57007
2007,2nd Quintile,Urban regions,Full-Time Employment,0.22680,631,2180,0.20922,0.24439
2007,2nd Quintile,Urban regions,Regular Part-Time Employment,0.07592,221,2180,0.06480,0.08704
2007,2nd Quintile,Urban regions,Vocational Training,0.01530,45,2180,0.01015,0.02046
2007,2nd Quintile,Urban regions,"Marginal, Irregular Part-Time Employment",0.04713,133,2180,0.03823,0.05602
2007,2nd Quintile,Urban regions,Not Employed,0.44578,1150,2180,0.42491,0.46665
2007,2nd Quintile,Rural regions,Full-Time Employment,0.24458,410,1415,0.22218,0.26699
2007,2nd Quintile,Rural regions,Regular Part-Time Employment,0.06569,123,1415,0.05278,0.07861
2007,2nd Quintile,Rural regions,Vocational Training,0.02815,59,1415,0.01953,0.03678
2007,2nd Quintile,Rural regions,"Marginal, Irregular Part-Time Employment",0.04532,76,1415,0.03447,0.05616
2007,2nd Quintile,Rural regions,Not Employed,0.43244,747,1415,0.40662,0.45827
2007,3rd Quintile,Urban regions,Full-Time Employment,0.30640,857,2392,0.28792,0.32488
2007,3rd Quintile,Urban regions,Regular Part-Time Employment,0.09615,305,2392,0.08433,0.10796
2007,3rd Quintile,Urban regions,Vocational Training,0.01716,51,2392,0.01195,0.02236
2007,3rd Quintile,Urban regions,"Marginal, Irregular Part-Time Employment",0.04141,123,2392,0.03343,0.04940
2007,3rd Quintile,Urban regions,Not Employed,0.36697,1056,2392,0.34765,0.38629
2007,3rd Quintile,Rural regions,Full-Time Employment,0.33817,558,1530,0.31445,0.36188
2007,3rd Quintile,Rural regions,Regular Part-Time Employment,0.08200,150,1530,0.06825,0.09575
2007,3rd Quintile,Rural regions,Vocational Training,0.02439,46,1530,0.01666,0.03213
2007,3rd Quintile,Rural regions,"Marginal, Irregular Part-Time Employment",0.04156,67,1530,0.03156,0.05157
2007,3rd Quintile,Rural regions,Not Employed,0.37583,709,1530,0.35155,0.40011
2007,4th Quintile,Urban regions,Full-Time Employment,0.39366,1231,2856,0.37574,0.41158
2007,4th Quintile,Urban regions,Regular Part-Time Employment,0.10673,367,2856,0.09540,0.11806
2007,4th Quintile,Urban regions,Vocational Training,0.01746,59,2856,0.01265,0.02226
2007,4th Quintile,Urban regions,"Marginal, Irregular Part-Time Employment",0.03785,135,2856,0.03085,0.04485
2007,4th Quintile,Urban regions,Not Employed,0.30508,1064,2856,0.28819,0.32197
2007,4th Quintile,Rural regions,Full-Time Employment,0.40125,705,1530,0.37668,0.42582
2007,4th Quintile,Rural regions,Regular Part-Time Employment,0.09121,186,1530,0.07677,0.10564
2007,4th Quintile,Rural regions,Vocational Training,0.01927,32,1530,0.01238,0.02616
2007,4th Quintile,Rural regions,"Marginal, Irregular Part-Time Employment",0.03376,60,1530,0.02470,0.04281
2007,4th Quintile,Rural regions,Not Employed,0.31693,547,1530,0.29361,0.34025
2007,5th Quintile,Urban regions,Full-Time Employment,0.49630,2153,4191,0.48116,0.51144
2007,5th Quintile,Urban regions,Regular Part-Time Employment,0.08860,501,4191,0.07999,0.09720
2007,5th Quintile,Urban regions,Vocational Training,0.01293,45,4191,0.00951,0.01635
2007,5th Quintile,Urban regions,"Marginal, Irregular Part-Time Employment",0.02799,156,4191,0.02299,0.03298
2007,5th Quintile,Urban regions,Not Employed,0.27269,1336,4191,0.25921,0.28617
2007,5th Quintile,Rural regions,Full-Time Employment,0.51259,804,1442,0.48678,0.53840
2007,5th Quintile,Rural regions,Regular Part-Time Employment,0.10630,181,1442,0.09039,0.12222
2007,5th Quintile,Rural regions,"Marginal, Irregular Part-Time Employment",0.03210,50,1442,0.02300,0.04120
2007,5th Quintile,Rural regions,Not Employed,0.25150,407,1442,0.22910,0.27390
2008,1st Quintile,Urban regions,Full-Time Employment,0.12884,308,1903,0.11379,0.14390
2008,1st Quintile,Urban regions,Regular Part-Time Employment,0.06856,167,1903,0.05720,0.07992
2008,1st Quintile,Urban regions,Vocational Training,0.02139,57,1903,0.01489,0.02789
2008,1st Quintile,Urban regions,"Marginal, Irregular Part-Time Employment",0.07292,161,1903,0.06123,0.08460
2008,1st Quintile,Urban regions,Not Employed,0.51124,1210,1903,0.48877,0.53371
2008,1st Quintile,Rural regions,Full-Time Employment,0.13870,183,1124,0.11849,0.15892
2008,1st Quintile,Rural regions,Regular Part-Time Employment,0.06261,89,1124,0.04844,0.07678
2008,1st Quintile,Rural regions,Vocational Training,0.03334,46,1124,0.02284,0.04384
2008,1st Quintile,Rural regions,"Marginal, Irregular Part-Time Employment",0.05515,73,1124,0.04180,0.06851
2008,1st Quintile,Rural regions,Not Employed,0.53749,733,1124,0.50833,0.56666
2008,2nd Quintile,Urban regions,Full-Time Employment,0.24338,606,2092,0.22499,0.26178
2008,2nd Quintile,Urban regions,Regular Part-Time Employment,0.06901,203,2092,0.05815,0.07988
2008,2nd Quintile,Urban regions,Vocational Training,0.02234,58,2092,0.01601,0.02868
2008,2nd Quintile,Urban regions,"Marginal, Irregular Part-Time Employment",0.05524,145,2092,0.04545,0.06504
2008,2nd Quintile,Urban regions,Not Employed,0.42396,1080,2092,0.40278,0.44515
2008,2nd Quintile,Rural regions,Full-Time Employment,0.24431,389,1329,0.22120,0.26742
2008,2nd Quintile,Rural regions,Regular Part-Time Employment,0.08414,131,1329,0.06921,0.09907
2008,2nd Quintile,Rural regions,Vocational Training,0.01845,34,1329,0.01121,0.02569
2008,2nd Quintile,Rural regions,"Marginal, Irregular Part-Time Employment",0.05537,69,1329,0.04307,0.06767
2008,2nd Quintile,Rural regions,Not Employed,0.43621,706,1329,0.40954,0.46288
2008,3rd Quintile,Urban regions,Full-Time Employment,0.32766,860,2308,0.30851,0.34681
2008,3rd Quintile,Urban regions,Regular Part-Time Employment,0.09191,280,2308,0.08012,0.10370
2008,3rd Quintile,Urban regions,Vocational Training,0.02388,56,2308,0.01765,0.03011
2008,3rd Quintile,Urban regions,"Marginal, Irregular Part-Time Employment",0.04585,138,2308,0.03731,0.05438
2008,3rd Quintile,Urban regions,Not Employed,0.35398,974,2308,0.33447,0.37350
2008,3rd Quintile,Rural regions,Full-Time Employment,0.34390,599,1556,0.32029,0.36751
2008,3rd Quintile,Rural regions,Regular Part-Time Employment,0.07991,147,1556,0.06643,0.09338
2008,3rd Quintile,Rural regions,Vocational Training,0.02491,54,1556,0.01716,0.03266
2008,3rd Quintile,Rural regions,"Marginal, Irregular Part-Time Employment",0.04218,75,1556,0.03219,0.05217
2008,3rd Quintile,Rural regions,Not Employed,0.36696,681,1556,0.34301,0.39092
2008,4th Quintile,Urban regions,Full-Time Employment,0.40110,1170,2598,0.38225,0.41995
2008,4th Quintile,Urban regions,Regular Part-Time Employment,0.10226,331,2598,0.09060,0.11391
2008,4th Quintile,Urban regions,Vocational Training,0.02081,55,2598,0.01532,0.02630
2008,4th Quintile,Urban regions,"Marginal, Irregular Part-Time Employment",0.03600,115,2598,0.02884,0.04317
2008,4th Quintile,Urban regions,Not Employed,0.30116,927,2598,0.28352,0.31881
2008,4th Quintile,Rural regions,Full-Time Employment,0.42063,621,1298,0.39376,0.44749
2008,4th Quintile,Rural regions,Regular Part-Time Employment,0.09861,160,1298,0.08238,0.11483
2008,4th Quintile,Rural regions,"Marginal, Irregular Part-Time Employment",0.03346,55,1298,0.02368,0.04325
2008,4th Quintile,Rural regions,Not Employed,0.29149,462,1298,0.26675,0.31622
2008,5th Quintile,Urban regions,Full-Time Employment,0.50776,2024,3955,0.49218,0.52335
2008,5th Quintile,Urban regions,Regular Part-Time Employment,0.09067,464,3955,0.08172,0.09962
2008,5th Quintile,Urban regions,Vocational Training,0.01047,40,3955,0.00730,0.01365
2008,5th Quintile,Urban regions,"Marginal, Irregular Part-Time Employment",0.03544,157,3955,0.02968,0.04120
2008,5th Quintile,Urban regions,Not Employed,0.25974,1270,3955,0.24607,0.27340
2008,5th Quintile,Rural regions,Full-Time Employment,0.52070,752,1335,0.49389,0.54751
2008,5th Quintile,Rural regions,Regular Part-Time Employment,0.08462,156,1335,0.06968,0.09955
2008,5th Quintile,Rural regions,"Marginal, Irregular Part-Time Employment",0.04019,57,1335,0.02965,0.05073
2008,5th Quintile,Rural regions,Not Employed,0.25285,370,1335,0.22953,0.27618
2009,1st Quintile,Urban regions,Full-Time Employment,0.12373,283,1825,0.10862,0.13884
2009,1st Quintile,Urban regions,Regular Part-Time Employment,0.06391,159,1825,0.05269,0.07514
2009,1st Quintile,Urban regions,Vocational Training,0.03102,72,1825,0.02306,0.03898
2009,1st Quintile,Urban regions,"Marginal, Irregular Part-Time Employment",0.06959,145,1825,0.05791,0.08126
2009,1st Quintile,Urban regions,Not Employed,0.52770,1166,1825,0.50479,0.55061
2009,1st Quintile,Rural regions,Full-Time Employment,0.14915,186,1074,0.12784,0.17047
2009,1st Quintile,Rural regions,Regular Part-Time Employment,0.06861,96,1074,0.05349,0.08374
2009,1st Quintile,Rural regions,Vocational Training,0.02305,36,1074,0.01407,0.03203
2009,1st Quintile,Rural regions,"Marginal, Irregular Part-Time Employment",0.06290,64,1074,0.04837,0.07742
2009,1st Quintile,Rural regions,Not Employed,0.52703,692,1074,0.49716,0.55691
2009,2nd Quintile,Urban regions,Full-Time Employment,0.22096,489,1930,0.20244,0.23947
2009,2nd Quintile,Urban regions,Regular Part-Time Employment,0.07333,184,1930,0.06170,0.08496
2009,2nd Quintile,Urban regions,Vocational Training,0.02080,46,1930,0.01443,0.02717
2009,2nd Quintile,Urban regions,"Marginal, Irregular Part-Time Employment",0.06154,140,1930,0.05081,0.07226
2009,2nd Quintile,Urban regions,Not Employed,0.44320,1071,1930,0.42103,0.46537
2009,2nd Quintile,Rural regions,Full-Time Employment,0.24825,373,1289,0.22466,0.27185
2009,2nd Quintile,Rural regions,Regular Part-Time Employment,0.06526,117,1289,0.05177,0.07875
2009,2nd Quintile,Rural regions,Vocational Training,0.02023,34,1289,0.01254,0.02792
2009,2nd Quintile,Rural regions,"Marginal, Irregular Part-Time Employment",0.04285,62,1289,0.03179,0.05391
2009,2nd Quintile,Rural regions,Not Employed,0.45214,703,1289,0.42496,0.47932
2009,3rd Quintile,Urban regions,Full-Time Employment,0.34550,785,2053,0.32493,0.36608
2009,3rd Quintile,Urban regions,Regular Part-Time Employment,0.10415,280,2053,0.09093,0.11736
2009,3rd Quintile,Urban regions,Vocational Training,0.02597,59,2053,0.01909,0.03285
2009,3rd Quintile,Urban regions,"Marginal, Irregular Part-Time Employment",0.04035,110,2053,0.03183,0.04886
2009,3rd Quintile,Urban regions,Not Employed,0.33754,819,2053,0.31708,0.35800
2009,3rd Quintile,Rural regions,Full-Time Employment,0.33680,521,1394,0.31198,0.36161
2009,3rd Quintile,Rural regions,Regular Part-Time Employment,0.07730,142,1394,0.06327,0.09132
2009,3rd Quintile,Rural regions,Vocational Training,0.02702,45,1394,0.01850,0.03553
2009,3rd Quintile,Rural regions,"Marginal, Irregular Part-Time Employment",0.05599,77,1394,0.04392,0.06807
2009,3rd Quintile,Rural regions,Not Employed,0.34906,609,1394,0.32403,0.37409
2009,4th Quintile,Urban regions,Full-Time Employment,0.40794,1125,2488,0.38862,0.42725
2009,4th Quintile,Urban regions,Regular Part-Time Employment,0.09684,314,2488,0.08522,0.10846
2009,4th Quintile,Urban regions,Vocational Training,0.01739,44,2488,0.01225,0.02253
2009,4th Quintile,Urban regions,"Marginal, Irregular Part-Time Employment",0.04148,124,2488,0.03364,0.04931
2009,4th Quintile,Urban regions,Not Employed,0.29487,881,2488,0.27695,0.31279
2009,4th Quintile,Rural regions,Full-Time Employment,0.42268,632,1324,0.39606,0.44930
2009,4th Quintile,Rural regions,Regular Part-Time Employment,0.09350,156,1324,0.07781,0.10918
2009,4th Quintile,Rural regions,Vocational Training,0.02518,34,1324,0.01673,0.03362
2009,4th Quintile,Rural regions,"Marginal, Irregular Part-Time Employment",0.03809,53,1324,0.02777,0.04840
2009,4th Quintile,Rural regions,Not Employed,0.29835,449,1324,0.27369,0.32300
2009,5th Quintile,Urban regions,Full-Time Employment,0.51517,1853,3574,0.49878,0.53156
2009,5th Quintile,Urban regions,Regular Part-Time Employment,0.08968,394,3574,0.08031,0.09905
2009,5th Quintile,Urban regions,Vocational Training,0.01218,44,3574,0.00858,0.01578
2009,5th Quintile,Urban regions,"Marginal, Irregular Part-Time Employment",0.03540,154,3574,0.02934,0.04146
2009,5th Quintile,Urban regions,Not Employed,0.25001,1129,3574,0.23581,0.26421
2009,5th Quintile,Rural regions,Full-Time Employment,0.53159,729,1261,0.50403,0.55914
2009,5th Quintile,Rural regions,Regular Part-Time Employment,0.10436,147,1261,0.08748,0.12125
2009,5th Quintile,Rural regions,"Marginal, Irregular Part-Time Employment",0.03078,43,1261,0.02124,0.04032
2009,5th Quintile,Rural regions,Not Employed,0.23380,342,1261,0.21043,0.25717
2010,1st Quintile,Urban regions,Full-Time Employment,0.11933,253,1684,0.10384,0.13482
2010,1st Quintile,Urban regions,Regular Part-Time Employment,0.06574,148,1684,0.05390,0.07759
2010,1st Quintile,Urban regions,Vocational Training,0.03017,58,1684,0.02200,0.03834
2010,1st Quintile,Urban regions,"Marginal, Irregular Part-Time Employment",0.06806,148,1684,0.05603,0.08009
2010,1st Quintile,Urban regions,Not Employed,0.64172,1077,1684,0.61881,0.66463
2010,1st Quintile,Rural regions,Full-Time Employment,0.14553,146,934,0.12290,0.16816
2010,1st Quintile,Rural regions,Regular Part-Time Employment,0.07321,90,934,0.05650,0.08993
2010,1st Quintile,Rural regions,Vocational Training,0.03509,37,934,0.02328,0.04690
2010,1st Quintile,Rural regions,"Marginal, Irregular Part-Time Employment",0.08270,65,934,0.06502,0.10037
2010,1st Quintile,Rural regions,Not Employed,0.58373,596,934,0.55210,0.61537
2010,2nd Quintile,Urban regions,Full-Time Employment,0.22126,481,1788,0.20201,0.24050
2010,2nd Quintile,Urban regions,Regular Part-Time Employment,0.07731,173,1788,0.06493,0.08970
2010,2nd Quintile,Urban regions,Vocational Training,0.02703,49,1788,0.01951,0.03455
2010,2nd Quintile,Urban regions,"Marginal, Irregular Part-Time Employment",0.06536,131,1788,0.05390,0.07682
2010,2nd Quintile,Urban regions,Not Employed,0.50465,954,1788,0.48147,0.52783
2010,2nd Quintile,Rural regions,Full-Time Employment,0.27264,355,1250,0.24794,0.29734
2010,2nd Quintile,Rural regions,Regular Part-Time Employment,0.07080,112,1250,0.05658,0.08503
2010,2nd Quintile,Rural regions,Vocational Training,0.02375,31,1250,0.01531,0.03219
2010,2nd Quintile,Rural regions,"Marginal, Irregular Part-Time Employment",0.05408,72,1250,0.04153,0.06662
2010,2nd Quintile,Rural regions,Not Employed,0.49595,680,1250,0.46822,0.52368
2010,3rd Quintile,Urban regions,Full-Time Employment,0.33170,681,1919,0.31063,0.35277
2010,3rd Quintile,Urban regions,Regular Part-Time Employment,0.10027,246,1919,0.08683,0.11371
2010,3rd Quintile,Urban regions,Vocational Training,0.03186,56,1919,0.02400,0.03972
2010,3rd Quintile,Urban regions,"Marginal, Irregular Part-Time Employment",0.04489,100,1919,0.03562,0.05416
2010,3rd Quintile,Urban regions,Not Employed,0.38958,836,1919,0.36776,0.41141
2010,3rd Quintile,Rural regions,Full-Time Employment,0.34864,514,1322,0.32295,0.37434
2010,3rd Quintile,Rural regions,Regular Part-Time Employment,0.08842,133,1322,0.07311,0.10373
2010,3rd Quintile,Rural regions,Vocational Training,0.03098,35,1322,0.02164,0.04033
2010,3rd Quintile,Rural regions,"Marginal, Irregular Part-Time Employment",0.05372,77,1322,0.04156,0.06588
2010,3rd Quintile,Rural regions,Not Employed,0.37305,563,1322,0.34697,0.39913
2010,4th Quintile,Urban regions,Full-Time Employment,0.41584,1005,2285,0.39562,0.43605
2010,4th Quintile,Urban regions,Regular Part-Time Employment,0.09368,288,2285,0.08173,0.10563
2010,4th Quintile,Urban regions,Vocational Training,0.01624,39,2285,0.01106,0.02142
2010,4th Quintile,Urban regions,"Marginal, Irregular Part-Time Employment",0.04247,119,2285,0.03420,0.05074
2010,4th Quintile,Urban regions,Not Employed,0.32304,834,2285,0.30386,0.34222
2010,4th Quintile,Rural regions,Full-Time Employment,0.43781,577,1187,0.40957,0.46604
2010,4th Quintile,Rural regions,Regular Part-Time Employment,0.10321,153,1187,0.08590,0.12053
2010,4th Quintile,Rural regions,"Marginal, Irregular Part-Time Employment",0.02703,45,1187,0.01780,0.03626
2010,4th Quintile,Rural regions,Not Employed,0.32267,412,1187,0.29607,0.34928
2010,5th Quintile,Urban regions,Full-Time Employment,0.53602,1721,3348,0.51912,0.55291
2010,5th Quintile,Urban regions,Regular Part-Time Employment,0.09891,392,3348,0.08880,0.10903
2010,5th Quintile,Urban regions,Vocational Training,0.01019,34,3348,0.00679,0.01359
2010,5th Quintile,Urban regions,"Marginal, Irregular Part-Time Employment",0.03570,144,3348,0.02942,0.04199
2010,5th Quintile,Urban regions,Not Employed,0.24466,1057,3348,0.23010,0.25923
2010,5th Quintile,Rural regions,Full-Time Employment,0.58458,598,1040,0.55461,0.61454
2010,5th Quintile,Rural regions,Regular Part-Time Employment,0.08179,130,1040,0.06513,0.09846
2010,5th Quintile,Rural regions,"Marginal, Irregular Part-Time Employment",0.02925,32,1040,0.01900,0.03950
2010,5th Quintile,Rural regions,Not Employed,0.22310,280,1040,0.19779,0.24842
2011,1st Quintile,Urban regions,Full-Time Employment,0.12550,554,2868,0.11337,0.13762
2011,1st Quintile,Urban regions,Regular Part-Time Employment,0.06950,333,2868,0.06019,0.07881
2011,1st Quintile,Urban regions,Vocational Training,0.01917,75,2868,0.01415,0.02419
2011,1st Quintile,Urban regions,"Marginal, Irregular Part-Time Employment",0.06300,259,2868,0.05410,0.07189
2011,1st Quintile,Urban regions,Not Employed,0.53578,1647,2868,0.51753,0.55404
2011,1st Quintile,Rural regions,Full-Time Employment,0.12737,349,1836,0.11211,0.14262
2011,1st Quintile,Rural regions,Regular Part-Time Employment,0.06519,202,1836,0.05389,0.07648
2011,1st Quintile,Rural regions,Vocational Training,0.02667,68,1836,0.01929,0.03404
2011,1st Quintile,Rural regions,"Marginal, Irregular Part-Time Employment",0.07060,153,1836,0.05888,0.08232
2011,1st Quintile,Rural regions,Not Employed,0.54531,1064,1836,0.52253,0.56809
2011,2nd Quintile,Urban regions,Full-Time Employment,0.23113,791,2582,0.21487,0.24739
2011,2nd Quintile,Urban regions,Regular Part-Time Employment,0.08746,388,2582,0.07656,0.09836
2011,2nd Quintile,Urban regions,Vocational Training,0.02493,61,2582,0.01891,0.03094
2011,2nd Quintile,Urban regions,"Marginal, Irregular Part-Time Employment",0.05122,174,2582,0.04271,0.05972
2011,2nd Quintile,Urban regions,Not Employed,0.45128,1168,2582,0.43208,0.47048
2011,2nd Quintile,Rural regions,Full-Time Employment,0.28274,656,1827,0.26208,0.30340
2011,2nd Quintile,Rural regions,Regular Part-Time Employment,0.06975,238,1827,0.05807,0.08144
2011,2nd Quintile,Rural regions,Vocational Training,0.02016,54,1827,0.01371,0.02660
2011,2nd Quintile,Rural regions,"Marginal, Irregular Part-Time Employment",0.04659,120,1827,0.03692,0.05626
2011,2nd Quintile,Rural regions,Not Employed,0.41092,759,1827,0.38835,0.43348
2011,3rd Quintile,Urban regions,Full-Time Employment,0.33074,983,2551,0.31248,0.34900
2011,3rd Quintile,Urban regions,Regular Part-Time Employment,0.08871,411,2551,0.07768,0.09975
2011,3rd Quintile,Urban regions,Vocational Training,0.02197,63,2551,0.01628,0.02766
2011,3rd Quintile,Urban regions,"Marginal, Irregular Part-Time Employment",0.04289,144,2551,0.03503,0.05076
2011,3rd Quintile,Urban regions,Not Employed,0.36373,950,2551,0.34506,0.38241
2011,3rd Quintile,Rural regions,Full-Time Employment,0.34493,682,1645,0.32195,0.36791
2011,3rd Quintile,Rural regions,Regular Part-Time Employment,0.08200,197,1645,0.06873,0.09526
2011,3rd Quintile,Rural regions,Vocational Training,0.03917,54,1645,0.02979,0.04854
2011,3rd Quintile,Rural regions,"Marginal, Irregular Part-Time Employment",0.04482,88,1645,0.03482,0.05482
2011,3rd Quintile,Rural regions,Not Employed,0.35530,624,1645,0.33216,0.37843
2011,4th Quintile,Urban regions,Full-Time Employment,0.41774,1313,2824,0.39955,0.43593
2011,4th Quintile,Urban regions,Regular Part-Time Employment,0.09613,440,2824,0.08526,0.10700
2011,4th Quintile,Urban regions,Vocational Training,0.01816,46,2824,0.01324,0.02309
2011,4th Quintile,Urban regions,"Marginal, Irregular Part-Time Employment",0.04196,148,2824,0.03457,0.04936
2011,4th Quintile,Urban regions,Not Employed,0.28028,877,2824,0.26371,0.29685
2011,4th Quintile,Rural regions,Full-Time Employment,0.45678,689,1334,0.43004,0.48352
2011,4th Quintile,Rural regions,Regular Part-Time Employment,0.10404,195,1334,0.08765,0.12043
2011,4th Quintile,Rural regions,"Marginal, Irregular Part-Time Employment",0.04044,65,1334,0.02987,0.05102
2011,4th Quintile,Rural regions,Not Employed,0.24886,385,1334,0.22565,0.27207
2011,5th Quintile,Urban regions,Full-Time Employment,0.51817,1842,3534,0.50170,0.53465
2011,5th Quintile,Urban regions,Regular Part-Time Employment,0.09250,477,3534,0.08295,0.10205
2011,5th Quintile,Urban regions,"Marginal, Irregular Part-Time Employment",0.03525,140,3534,0.02917,0.04133
2011,5th Quintile,Urban regions,Not Employed,0.24025,1075,3534,0.22617,0.25434
2011,5th Quintile,Rural regions,Full-Time Employment,0.51989,678,1180,0.49137,0.54841
2011,5th Quintile,Rural regions,Regular Part-Time Employment,0.10022,169,1180,0.08308,0.11736
2011,5th Quintile,Rural regions,"Marginal, Irregular Part-Time Employment",0.02351,37,1180,0.01486,0.03216
2011,5th Quintile,Rural regions,Not Employed,0.23583,296,1180,0.21159,0.26006
2012,1st Quintile,Urban regions,Full-Time Employment,0.12629,641,3394,0.11511,0.13746
2012,1st Quintile,Urban regions,Regular Part-Time Employment,0.07184,441,3394,0.06315,0.08052
2012,1st Quintile,Urban regions,Vocational Training,0.01824,84,3394,0.01374,0.02274
2012,1st Quintile,Urban regions,"Marginal, Irregular Part-Time Employment",0.06185,287,3394,0.05374,0.06995
2012,1st Quintile,Urban regions,Not Employed,0.52764,1941,3394,0.51084,0.54443
2012,1st Quintile,Rural regions,Full-Time Employment,0.14031,410,2078,0.12538,0.15525
2012,1st Quintile,Rural regions,Regular Part-Time Employment,0.07490,256,2078,0.06358,0.08622
2012,1st Quintile,Rural regions,Vocational Training,0.02496,70,2078,0.01825,0.03166
2012,1st Quintile,Rural regions,"Marginal, Irregular Part-Time Employment",0.06083,190,2078,0.05055,0.07111
2012,1st Quintile,Rural regions,Not Employed,0.50138,1152,2078,0.47988,0.52289
2012,2nd Quintile,Urban regions,Full-Time Employment,0.23935,922,3028,0.22415,0.25455
2012,2nd Quintile,Urban regions,Regular Part-Time Employment,0.09022,483,3028,0.08001,0.10043
2012,2nd Quintile,Urban regions,Vocational Training,0.01907,72,3028,0.01420,0.02394
2012,2nd Quintile,Urban regions,"Marginal, Irregular Part-Time Employment",0.05358,238,3028,0.04556,0.06160
2012,2nd Quintile,Urban regions,Not Employed,0.42654,1313,3028,0.40892,0.44416
2012,2nd Quintile,Rural regions,Full-Time Employment,0.24012,641,2040,0.22158,0.25867
2012,2nd Quintile,Rural regions,Regular Part-Time Employment,0.07006,270,2040,0.05898,0.08114
2012,2nd Quintile,Rural regions,Vocational Training,0.02540,59,2040,0.01857,0.03223
2012,2nd Quintile,Rural regions,"Marginal, Irregular Part-Time Employment",0.04973,151,2040,0.04030,0.05917
2012,2nd Quintile,Rural regions,Not Employed,0.45272,919,2040,0.43111,0.47432
2012,3rd Quintile,Urban regions,Full-Time Employment,0.33058,1139,2932,0.31355,0.34761
2012,3rd Quintile,Urban regions,Regular Part-Time Employment,0.08574,443,2932,0.07561,0.09588
2012,3rd Quintile,Urban regions,Vocational Training,0.02518,75,2932,0.01951,0.03086
2012,3rd Quintile,Urban regions,"Marginal, Irregular Part-Time Employment",0.06059,212,2932,0.05195,0.06922
2012,3rd Quintile,Urban regions,Not Employed,0.33594,1063,2932,0.31884,0.35304
2012,3rd Quintile,Rural regions,Full-Time Employment,0.35516,794,1996,0.33416,0.37616
2012,3rd Quintile,Rural regions,Regular Part-Time Employment,0.10445,313,1996,0.09103,0.11787
2012,3rd Quintile,Rural regions,Vocational Training,0.02396,62,1996,0.01725,0.03067
2012,3rd Quintile,Rural regions,"Marginal, Irregular Part-Time Employment",0.03905,103,1996,0.03055,0.04755
2012,3rd Quintile,Rural regions,Not Employed,0.33341,724,1996,0.31272,0.35409
2012,4th Quintile,Urban regions,Full-Time Employment,0.41631,1419,3142,0.39907,0.43355
2012,4th Quintile,Urban regions,Regular Part-Time Employment,0.09166,500,3142,0.08157,0.10175
2012,4th Quintile,Urban regions,Vocational Training,0.01939,58,3142,0.01457,0.02421
2012,4th Quintile,Urban regions,"Marginal, Irregular Part-Time Employment",0.04550,180,3142,0.03821,0.05279
2012,4th Quintile,Urban regions,Not Employed,0.28607,985,3142,0.27027,0.30188
2012,4th Quintile,Rural regions,Full-Time Employment,0.40814,816,1745,0.38507,0.43121
2012,4th Quintile,Rural regions,Regular Part-Time Employment,0.11251,252,1745,0.09768,0.12734
2012,4th Quintile,Rural regions,Vocational Training,0.01599,41,1745,0.01011,0.02188
