year,bula_h,pgisced97,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2018,Saxony-Anhalt,Second Stage of Tertiary Education,Not Employed,0.46864,95,189,0.39731,0.53997
2018,Thuringa,Primary Level,Not Employed,0.91925,36,36,0.82898,1.00951
2018,Thuringa,Lower Secondary Level,Not Employed,0.55178,48,48,0.40960,0.69396
2018,Thuringa,Upper Secondary Level,Full-Time Employment,0.36802,208,504,0.32587,0.41017
2018,Thuringa,Upper Secondary Level,Regular Part-Time Employment,0.12029,63,504,0.09186,0.14872
2018,Thuringa,Upper Secondary Level,Not Employed,0.45001,233,504,0.40653,0.49349
2018,Thuringa,Post-secondary Non-tertiary Level,Full-Time Employment,0.66122,31,31,0.49185,0.83058
2018,Thuringa,First Stage of Tertiary Education,Full-Time Employment,0.53574,34,34,0.36558,0.70590
2018,Thuringa,Second Stage of Tertiary Education,Full-Time Employment,0.47804,107,221,0.41203,0.54405
2018,Thuringa,Second Stage of Tertiary Education,Regular Part-Time Employment,0.13594,34,221,0.09066,0.18123
2018,Thuringa,Second Stage of Tertiary Education,Not Employed,0.32201,80,221,0.26026,0.38375
2019,Schleswig-Holstein,Primary Level,Not Employed,0.63416,75,75,0.52442,0.74391
2019,Schleswig-Holstein,Lower Secondary Level,Not Employed,0.52992,81,81,0.42054,0.63929
2019,Schleswig-Holstein,Upper Secondary Level,Full-Time Employment,0.35910,158,412,0.31272,0.40548
2019,Schleswig-Holstein,Upper Secondary Level,Regular Part-Time Employment,0.15913,82,412,0.12377,0.19450
2019,Schleswig-Holstein,Upper Secondary Level,Not Employed,0.42768,172,412,0.37984,0.47551
2019,Schleswig-Holstein,Post-secondary Non-tertiary Level,Full-Time Employment,0.50283,51,51,0.36424,0.64142
2019,Schleswig-Holstein,First Stage of Tertiary Education,Full-Time Employment,0.57921,44,44,0.43165,0.72677
2019,Schleswig-Holstein,Second Stage of Tertiary Education,Full-Time Employment,0.56654,120,243,0.50410,0.62898
2019,Schleswig-Holstein,Second Stage of Tertiary Education,Regular Part-Time Employment,0.14174,43,243,0.09779,0.18568
2019,Schleswig-Holstein,Second Stage of Tertiary Education,Not Employed,0.27368,80,243,0.21750,0.32985
2019,Hamburg,Lower Secondary Level,Not Employed,0.69610,33,33,0.53674,0.85546
2019,Hamburg,Upper Secondary Level,Full-Time Employment,0.37805,74,155,0.30147,0.45464
2019,Hamburg,Upper Secondary Level,Not Employed,0.51877,81,155,0.43986,0.59769
2019,Hamburg,Post-secondary Non-tertiary Level,Full-Time Employment,0.62572,32,32,0.45536,0.79608
2019,Hamburg,Second Stage of Tertiary Education,Full-Time Employment,0.56220,110,197,0.49275,0.63166
2019,Hamburg,Second Stage of Tertiary Education,Regular Part-Time Employment,0.18405,38,197,0.12980,0.23830
2019,Hamburg,Second Stage of Tertiary Education,Not Employed,0.23596,49,197,0.17652,0.29541
2019,Lower Saxony,No answer / don't know,Not Employed,0.41827,42,42,0.26728,0.56926
2019,Lower Saxony,Pre-primary Level,Not Employed,0.72210,55,55,0.60262,0.84158
2019,Lower Saxony,Primary Level,Full-Time Employment,0.14917,38,228,0.10282,0.19551
2019,Lower Saxony,Primary Level,Not Employed,0.53379,190,228,0.46889,0.59868
2019,Lower Saxony,Lower Secondary Level,Full-Time Employment,0.21020,71,393,0.16986,0.25053
2019,Lower Saxony,Lower Secondary Level,Regular Part-Time Employment,0.09282,47,393,0.06409,0.12154
2019,Lower Saxony,Lower Secondary Level,Vocational Training,0.09230,44,393,0.06365,0.12096
2019,Lower Saxony,Lower Secondary Level,Not Employed,0.53497,231,393,0.48560,0.58435
2019,Lower Saxony,Upper Secondary Level,Full-Time Employment,0.36899,420,1129,0.34083,0.39715
2019,Lower Saxony,Upper Secondary Level,Regular Part-Time Employment,0.14613,198,1129,0.12551,0.16674
2019,Lower Saxony,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.05764,88,1129,0.04404,0.07124
2019,Lower Saxony,Upper Secondary Level,Not Employed,0.40941,423,1129,0.38071,0.43810
2019,Lower Saxony,Post-secondary Non-tertiary Level,Full-Time Employment,0.44828,105,209,0.38069,0.51586
2019,Lower Saxony,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.20963,59,209,0.15431,0.26495
2019,Lower Saxony,Post-secondary Non-tertiary Level,Not Employed,0.25110,45,209,0.19217,0.31004
2019,Lower Saxony,First Stage of Tertiary Education,Full-Time Employment,0.56585,73,106,0.47105,0.66066
2019,Lower Saxony,First Stage of Tertiary Education,Not Employed,0.32739,33,106,0.23763,0.41715
2019,Lower Saxony,Second Stage of Tertiary Education,Full-Time Employment,0.52210,314,601,0.48213,0.56207
2019,Lower Saxony,Second Stage of Tertiary Education,Regular Part-Time Employment,0.13566,125,601,0.10826,0.16306
2019,Lower Saxony,Second Stage of Tertiary Education,Not Employed,0.29621,162,601,0.25968,0.33275
2019,Bremen,Primary Level,Not Employed,0.82355,38,38,0.70071,0.94638
2019,Bremen,Upper Secondary Level,Not Employed,0.49690,43,43,0.34568,0.64811
2019,North Rhine-Westphalia,No answer / don't know,Not Employed,0.44553,141,141,0.36320,0.52786
2019,North Rhine-Westphalia,Pre-primary Level,"Marginal, Irregular Part-Time Employment",0.20617,33,159,0.14309,0.26925
2019,North Rhine-Westphalia,Pre-primary Level,Not Employed,0.77746,126,159,0.71260,0.84232
2019,North Rhine-Westphalia,Primary Level,Full-Time Employment,0.18520,61,393,0.14674,0.22365
2019,North Rhine-Westphalia,Primary Level,Regular Part-Time Employment,0.13818,32,393,0.10402,0.17234
2019,North Rhine-Westphalia,Primary Level,Not Employed,0.56887,300,393,0.51985,0.61790
2019,North Rhine-Westphalia,Lower Secondary Level,Full-Time Employment,0.22331,172,736,0.19321,0.25342
2019,North Rhine-Westphalia,Lower Secondary Level,Regular Part-Time Employment,0.12569,73,736,0.10173,0.14966
2019,North Rhine-Westphalia,Lower Secondary Level,Vocational Training,0.06260,61,736,0.04509,0.08012
2019,North Rhine-Westphalia,Lower Secondary Level,"Marginal, Irregular Part-Time Employment",0.04519,55,736,0.03017,0.06021
2019,North Rhine-Westphalia,Lower Secondary Level,Not Employed,0.51492,375,736,0.47879,0.55106
2019,North Rhine-Westphalia,Upper Secondary Level,Full-Time Employment,0.33733,796,2388,0.31836,0.35630
2019,North Rhine-Westphalia,Upper Secondary Level,Regular Part-Time Employment,0.15123,381,2388,0.13686,0.16561
2019,North Rhine-Westphalia,Upper Secondary Level,Vocational Training,0.01919,63,2388,0.01368,0.02469
2019,North Rhine-Westphalia,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.05379,166,2388,0.04474,0.06285
2019,North Rhine-Westphalia,Upper Secondary Level,Not Employed,0.43814,982,2388,0.41824,0.45805
2019,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Full-Time Employment,0.50030,286,625,0.46107,0.53953
2019,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.21398,165,625,0.18181,0.24616
2019,North Rhine-Westphalia,Post-secondary Non-tertiary Level,"Marginal, Irregular Part-Time Employment",0.05987,44,625,0.04126,0.07849
2019,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Not Employed,0.21157,130,625,0.17952,0.24361
2019,North Rhine-Westphalia,First Stage of Tertiary Education,Full-Time Employment,0.45586,156,286,0.39804,0.51369
2019,North Rhine-Westphalia,First Stage of Tertiary Education,Regular Part-Time Employment,0.15467,44,286,0.11269,0.19665
2019,North Rhine-Westphalia,First Stage of Tertiary Education,Not Employed,0.37222,86,286,0.31610,0.42834
2019,North Rhine-Westphalia,Second Stage of Tertiary Education,Full-Time Employment,0.51527,714,1469,0.48970,0.54084
2019,North Rhine-Westphalia,Second Stage of Tertiary Education,Regular Part-Time Employment,0.15929,266,1469,0.14057,0.17801
2019,North Rhine-Westphalia,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.03195,62,1469,0.02295,0.04095
2019,North Rhine-Westphalia,Second Stage of Tertiary Education,Not Employed,0.29304,427,1469,0.26976,0.31633
2019,Hesse,Pre-primary Level,Not Employed,0.89676,31,31,0.78788,1.00564
2019,Hesse,Primary Level,Not Employed,0.39248,110,110,0.30081,0.48415
2019,Hesse,Lower Secondary Level,Full-Time Employment,0.18778,46,169,0.12872,0.24683
2019,Hesse,Lower Secondary Level,Not Employed,0.53064,123,169,0.45517,0.60611
2019,Hesse,Upper Secondary Level,Full-Time Employment,0.37437,284,728,0.33919,0.40955
2019,Hesse,Upper Secondary Level,Regular Part-Time Employment,0.13622,137,728,0.11128,0.16115
2019,Hesse,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.06564,49,728,0.04763,0.08364
2019,Hesse,Upper Secondary Level,Not Employed,0.39591,258,728,0.36036,0.43146
2019,Hesse,Post-secondary Non-tertiary Level,Full-Time Employment,0.54903,80,154,0.47018,0.62787
2019,Hesse,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.13837,40,154,0.08366,0.19308
2019,Hesse,Post-secondary Non-tertiary Level,Not Employed,0.26492,34,154,0.19499,0.33484
2019,Hesse,First Stage of Tertiary Education,Full-Time Employment,0.56549,57,57,0.43566,0.69532
2019,Hesse,Second Stage of Tertiary Education,Full-Time Employment,0.51716,286,541,0.47501,0.55931
2019,Hesse,Second Stage of Tertiary Education,Regular Part-Time Employment,0.17902,120,541,0.14669,0.21136
2019,Hesse,Second Stage of Tertiary Education,Not Employed,0.26266,135,541,0.22554,0.29978
2019,"Rhineland-Palatinate, Saarland",Pre-primary Level,Not Employed,0.82290,36,36,0.69642,0.94938
2019,"Rhineland-Palatinate, Saarland",Primary Level,Not Employed,0.60780,58,58,0.48105,0.73455
2019,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Full-Time Employment,0.20570,62,179,0.14631,0.26508
2019,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not Employed,0.54554,117,179,0.47240,0.61869
2019,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Full-Time Employment,0.37583,259,673,0.33921,0.41245
2019,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Regular Part-Time Employment,0.09669,101,673,0.07434,0.11903
2019,"Rhineland-Palatinate, Saarland",Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.07027,43,673,0.05095,0.08960
2019,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not Employed,0.42984,270,673,0.39241,0.46727
2019,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Full-Time Employment,0.48163,62,96,0.38115,0.58210
2019,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.23674,34,96,0.15126,0.32222
2019,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Full-Time Employment,0.53927,50,50,0.39970,0.67884
2019,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Full-Time Employment,0.47001,166,327,0.41583,0.52419
2019,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Regular Part-Time Employment,0.17256,62,327,0.13154,0.21357
2019,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Not Employed,0.33074,99,327,0.27967,0.38181
2019,Baden-Wuerttemberg,No answer / don't know,Not Employed,0.44446,38,38,0.28434,0.60457
2019,Baden-Wuerttemberg,Pre-primary Level,Not Employed,0.72873,56,56,0.61123,0.84624
2019,Baden-Wuerttemberg,Primary Level,Not Employed,0.52334,96,96,0.42291,0.62378
2019,Baden-Wuerttemberg,Lower Secondary Level,Full-Time Employment,0.17400,77,331,0.13310,0.21491
2019,Baden-Wuerttemberg,Lower Secondary Level,Regular Part-Time Employment,0.07926,37,331,0.05011,0.10840
2019,Baden-Wuerttemberg,Lower Secondary Level,Vocational Training,0.09906,36,331,0.06683,0.13130
2019,Baden-Wuerttemberg,Lower Secondary Level,Not Employed,0.58357,181,331,0.53038,0.63676
2019,Baden-Wuerttemberg,Upper Secondary Level,Full-Time Employment,0.39334,448,1171,0.36534,0.42133
2019,Baden-Wuerttemberg,Upper Secondary Level,Regular Part-Time Employment,0.14771,222,1171,0.12738,0.16804
2019,Baden-Wuerttemberg,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.05860,81,1171,0.04515,0.07206
2019,Baden-Wuerttemberg,Upper Secondary Level,Not Employed,0.38191,420,1171,0.35407,0.40975
2019,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Full-Time Employment,0.48319,102,214,0.41608,0.55030
2019,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.16805,58,214,0.11784,0.21827
2019,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Not Employed,0.24667,54,214,0.18877,0.30456
2019,Baden-Wuerttemberg,First Stage of Tertiary Education,Full-Time Employment,0.58740,119,160,0.51088,0.66393
2019,Baden-Wuerttemberg,First Stage of Tertiary Education,Not Employed,0.25840,41,160,0.19036,0.32645
2019,Baden-Wuerttemberg,Second Stage of Tertiary Education,Full-Time Employment,0.52916,481,905,0.49662,0.56170
2019,Baden-Wuerttemberg,Second Stage of Tertiary Education,Regular Part-Time Employment,0.14204,170,905,0.11929,0.16480
2019,Baden-Wuerttemberg,Second Stage of Tertiary Education,Not Employed,0.29509,254,905,0.26536,0.32483
2019,Bavaria,No answer / don't know,Not Employed,0.49896,36,36,0.33331,0.66461
2019,Bavaria,Pre-primary Level,Not Employed,0.77910,40,40,0.64890,0.90931
2019,Bavaria,Primary Level,Full-Time Employment,0.29859,45,155,0.22631,0.37087
2019,Bavaria,Primary Level,Not Employed,0.42162,110,155,0.34362,0.49961
2019,Bavaria,Lower Secondary Level,Full-Time Employment,0.22234,104,432,0.18308,0.26160
2019,Bavaria,Lower Secondary Level,Regular Part-Time Employment,0.08980,42,432,0.06280,0.11679
2019,Bavaria,Lower Secondary Level,Vocational Training,0.11868,70,432,0.08815,0.14921
2019,Bavaria,Lower Secondary Level,Not Employed,0.50708,216,432,0.45988,0.55428
2019,Bavaria,Upper Secondary Level,Full-Time Employment,0.37948,713,1836,0.35727,0.40168
2019,Bavaria,Upper Secondary Level,Regular Part-Time Employment,0.16789,350,1836,0.15078,0.18499
2019,Bavaria,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.06017,124,1836,0.04929,0.07105
2019,Bavaria,Upper Secondary Level,Not Employed,0.38156,649,1836,0.35933,0.40379
2019,Bavaria,Post-secondary Non-tertiary Level,Full-Time Employment,0.50428,143,281,0.44571,0.56284
2019,Bavaria,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.20986,72,281,0.16216,0.25756
2019,Bavaria,Post-secondary Non-tertiary Level,Not Employed,0.24235,66,281,0.19215,0.29254
2019,Bavaria,First Stage of Tertiary Education,Full-Time Employment,0.56664,176,281,0.50859,0.62468
2019,Bavaria,First Stage of Tertiary Education,Regular Part-Time Employment,0.15543,39,281,0.11299,0.19787
2019,Bavaria,First Stage of Tertiary Education,Not Employed,0.25843,66,281,0.20716,0.30971
2019,Bavaria,Second Stage of Tertiary Education,Full-Time Employment,0.55072,593,1116,0.52152,0.57992
2019,Bavaria,Second Stage of Tertiary Education,Regular Part-Time Employment,0.13575,195,1116,0.11565,0.15586
2019,Bavaria,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.02795,38,1116,0.01827,0.03762
2019,Bavaria,Second Stage of Tertiary Education,Not Employed,0.28061,290,1116,0.25424,0.30698
2019,Berlin,Lower Secondary Level,Not Employed,0.46979,46,46,0.32397,0.61561
2019,Berlin,Upper Secondary Level,Full-Time Employment,0.29821,112,321,0.24808,0.34833
2019,Berlin,Upper Secondary Level,Regular Part-Time Employment,0.11926,53,321,0.08375,0.15476
2019,Berlin,Upper Secondary Level,Not Employed,0.50187,156,321,0.44709,0.55666
2019,Berlin,Post-secondary Non-tertiary Level,Full-Time Employment,0.39500,42,42,0.24536,0.54464
2019,Berlin,Second Stage of Tertiary Education,Full-Time Employment,0.56031,251,468,0.51529,0.60532
2019,Berlin,Second Stage of Tertiary Education,Regular Part-Time Employment,0.14103,99,468,0.10946,0.17259
2019,Berlin,Second Stage of Tertiary Education,Not Employed,0.24365,118,468,0.20471,0.28258
2019,Brandenburg,Primary Level,Not Employed,0.82620,41,41,0.70876,0.94363
2019,Brandenburg,Lower Secondary Level,Not Employed,0.64056,71,71,0.52815,0.75297
2019,Brandenburg,Upper Secondary Level,Full-Time Employment,0.41206,216,517,0.36959,0.45453
2019,Brandenburg,Upper Secondary Level,Regular Part-Time Employment,0.10870,64,517,0.08185,0.13556
2019,Brandenburg,Upper Secondary Level,Not Employed,0.44209,237,517,0.39923,0.48494
2019,Brandenburg,Post-secondary Non-tertiary Level,Full-Time Employment,0.62775,43,43,0.48155,0.77395
2019,Brandenburg,First Stage of Tertiary Education,Full-Time Employment,0.56136,47,78,0.45052,0.67220
2019,Brandenburg,First Stage of Tertiary Education,Not Employed,0.32405,31,78,0.21951,0.42859
2019,Brandenburg,Second Stage of Tertiary Education,Full-Time Employment,0.46288,135,287,0.40509,0.52067
2019,Brandenburg,Second Stage of Tertiary Education,Regular Part-Time Employment,0.08371,39,287,0.05161,0.11581
2019,Brandenburg,Second Stage of Tertiary Education,Not Employed,0.42843,113,287,0.37108,0.48578
2019,Mecklenburg-Western Pomerania,Upper Secondary Level,Full-Time Employment,0.34779,105,275,0.29140,0.40419
2019,Mecklenburg-Western Pomerania,Upper Secondary Level,Regular Part-Time Employment,0.20304,46,275,0.15541,0.25067
2019,Mecklenburg-Western Pomerania,Upper Secondary Level,Not Employed,0.39549,124,275,0.33759,0.45338
2019,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Full-Time Employment,0.35263,81,154,0.27692,0.42834
2019,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Not Employed,0.50336,73,154,0.42414,0.58259
2019,Saxony,Primary Level,Not Employed,0.23693,40,40,0.10348,0.37038
2019,Saxony,Lower Secondary Level,Full-Time Employment,0.24282,33,106,0.16081,0.32484
2019,Saxony,Lower Secondary Level,Not Employed,0.47864,73,106,0.38309,0.57419
2019,Saxony,Upper Secondary Level,Full-Time Employment,0.45859,347,759,0.42312,0.49407
2019,Saxony,Upper Secondary Level,Regular Part-Time Employment,0.12020,109,759,0.09705,0.14335
2019,Saxony,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.04322,31,759,0.02874,0.05770
2019,Saxony,Upper Secondary Level,Not Employed,0.35852,272,759,0.32438,0.39266
2019,Saxony,Post-secondary Non-tertiary Level,Full-Time Employment,0.62548,46,46,0.48406,0.76689
2019,Saxony,First Stage of Tertiary Education,Full-Time Employment,0.52974,79,126,0.44224,0.61724
2019,Saxony,First Stage of Tertiary Education,Not Employed,0.30989,47,126,0.22882,0.39096
2019,Saxony,Second Stage of Tertiary Education,Full-Time Employment,0.44280,244,486,0.39860,0.48701
2019,Saxony,Second Stage of Tertiary Education,Regular Part-Time Employment,0.16994,81,486,0.13652,0.20337
2019,Saxony,Second Stage of Tertiary Education,Not Employed,0.34919,161,486,0.30676,0.39161
2019,Saxony-Anhalt,Primary Level,Not Employed,0.90699,49,49,0.82482,0.98916
2019,Saxony-Anhalt,Lower Secondary Level,Not Employed,0.67446,59,59,0.55386,0.79505
2019,Saxony-Anhalt,Upper Secondary Level,Full-Time Employment,0.35642,178,419,0.31051,0.40234
2019,Saxony-Anhalt,Upper Secondary Level,Regular Part-Time Employment,0.09765,50,419,0.06919,0.12610
2019,Saxony-Anhalt,Upper Secondary Level,Not Employed,0.45225,191,419,0.40453,0.49996
2019,Saxony-Anhalt,First Stage of Tertiary Education,Full-Time Employment,0.42336,38,38,0.26415,0.58257
2019,Saxony-Anhalt,Second Stage of Tertiary Education,Full-Time Employment,0.43128,116,210,0.36413,0.49842
2019,Saxony-Anhalt,Second Stage of Tertiary Education,Not Employed,0.44158,94,210,0.37425,0.50890
2019,Thuringa,Lower Secondary Level,Not Employed,0.48420,34,34,0.31369,0.65471
2019,Thuringa,Upper Secondary Level,Full-Time Employment,0.32354,187,471,0.28124,0.36584
2019,Thuringa,Upper Secondary Level,Regular Part-Time Employment,0.12920,60,471,0.09888,0.15953
2019,Thuringa,Upper Secondary Level,Not Employed,0.51038,224,471,0.46519,0.55558
2019,Thuringa,First Stage of Tertiary Education,Full-Time Employment,0.51279,42,42,0.35979,0.66579
2019,Thuringa,Second Stage of Tertiary Education,Full-Time Employment,0.50719,132,233,0.44285,0.57152
2019,Thuringa,Second Stage of Tertiary Education,Regular Part-Time Employment,0.07175,33,233,0.03854,0.10496
2019,Thuringa,Second Stage of Tertiary Education,Not Employed,0.35504,68,233,0.29346,0.41661
2020,Schleswig-Holstein,Primary Level,Not Employed,0.60929,57,57,0.48149,0.73708
2020,Schleswig-Holstein,Lower Secondary Level,Not Employed,0.45923,73,73,0.34412,0.57434
2020,Schleswig-Holstein,Upper Secondary Level,Full-Time Employment,0.35757,151,372,0.30880,0.40634
2020,Schleswig-Holstein,Upper Secondary Level,Regular Part-Time Employment,0.14309,67,372,0.10746,0.17873
2020,Schleswig-Holstein,Upper Secondary Level,Not Employed,0.41928,154,372,0.36907,0.46949
2020,Schleswig-Holstein,Post-secondary Non-tertiary Level,Full-Time Employment,0.46076,52,52,0.32396,0.59757
2020,Schleswig-Holstein,First Stage of Tertiary Education,Full-Time Employment,0.54350,33,33,0.37092,0.71609
2020,Schleswig-Holstein,Second Stage of Tertiary Education,Full-Time Employment,0.55547,120,231,0.49125,0.61969
2020,Schleswig-Holstein,Second Stage of Tertiary Education,Regular Part-Time Employment,0.12948,41,231,0.08609,0.17287
2020,Schleswig-Holstein,Second Stage of Tertiary Education,Not Employed,0.28011,70,231,0.22207,0.33814
2020,Hamburg,Lower Secondary Level,Not Employed,0.68945,31,31,0.52386,0.85503
2020,Hamburg,Upper Secondary Level,Full-Time Employment,0.33439,67,160,0.26106,0.40773
2020,Hamburg,Upper Secondary Level,Not Employed,0.57920,93,160,0.50246,0.65593
2020,Hamburg,Post-secondary Non-tertiary Level,Full-Time Employment,0.56884,34,34,0.39987,0.73781
2020,Hamburg,Second Stage of Tertiary Education,Full-Time Employment,0.51103,117,205,0.44243,0.57962
2020,Hamburg,Second Stage of Tertiary Education,Regular Part-Time Employment,0.25076,40,205,0.19128,0.31024
2020,Hamburg,Second Stage of Tertiary Education,Not Employed,0.21718,48,205,0.16060,0.27376
2020,Lower Saxony,No answer / don't know,Not Employed,0.36166,50,50,0.22713,0.49620
2020,Lower Saxony,Pre-primary Level,Not Employed,0.73959,57,57,0.62464,0.85453
2020,Lower Saxony,Primary Level,Full-Time Employment,0.13359,50,220,0.08853,0.17865
2020,Lower Saxony,Primary Level,Not Employed,0.61254,170,220,0.54802,0.67706
2020,Lower Saxony,Lower Secondary Level,Full-Time Employment,0.20515,84,377,0.16433,0.24597
2020,Lower Saxony,Lower Secondary Level,Regular Part-Time Employment,0.08467,44,377,0.05653,0.11281
2020,Lower Saxony,Lower Secondary Level,Vocational Training,0.05930,33,377,0.03543,0.08318
2020,Lower Saxony,Lower Secondary Level,Not Employed,0.57463,216,377,0.52466,0.62461
2020,Lower Saxony,Upper Secondary Level,Full-Time Employment,0.36878,428,1144,0.34081,0.39675
2020,Lower Saxony,Upper Secondary Level,Regular Part-Time Employment,0.15197,193,1144,0.13116,0.17278
2020,Lower Saxony,Upper Secondary Level,Vocational Training,0.01375,31,1144,0.00700,0.02050
2020,Lower Saxony,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.06259,67,1144,0.04855,0.07664
2020,Lower Saxony,Upper Secondary Level,Not Employed,0.40069,425,1144,0.37228,0.42910
2020,Lower Saxony,Post-secondary Non-tertiary Level,Full-Time Employment,0.43126,110,218,0.36537,0.49716
2020,Lower Saxony,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.26061,61,218,0.20221,0.31902
2020,Lower Saxony,Post-secondary Non-tertiary Level,Not Employed,0.24254,47,218,0.18551,0.29957
2020,Lower Saxony,First Stage of Tertiary Education,Full-Time Employment,0.68900,62,62,0.57283,0.80516
2020,Lower Saxony,Second Stage of Tertiary Education,Full-Time Employment,0.48495,303,580,0.44424,0.52565
2020,Lower Saxony,Second Stage of Tertiary Education,Regular Part-Time Employment,0.15351,111,580,0.12415,0.18287
2020,Lower Saxony,Second Stage of Tertiary Education,Not Employed,0.31549,166,580,0.27763,0.35334
2020,Bremen,Primary Level,Not Employed,0.67738,50,50,0.54648,0.80827
2020,Bremen,Upper Secondary Level,Full-Time Employment,0.25342,33,73,0.15295,0.35389
2020,Bremen,Upper Secondary Level,Not Employed,0.50566,40,73,0.39018,0.62115
2020,North Rhine-Westphalia,No answer / don't know,Full-Time Employment,0.16640,77,289,0.12339,0.20942
2020,North Rhine-Westphalia,No answer / don't know,Vocational Training,0.19333,33,289,0.14772,0.23894
2020,North Rhine-Westphalia,No answer / don't know,Not Employed,0.45647,179,289,0.39894,0.51400
2020,North Rhine-Westphalia,Pre-primary Level,Not Employed,0.88159,141,141,0.82808,0.93511
2020,North Rhine-Westphalia,Primary Level,Full-Time Employment,0.13257,102,468,0.10181,0.16333
2020,North Rhine-Westphalia,Primary Level,Regular Part-Time Employment,0.19825,36,468,0.16209,0.23441
2020,North Rhine-Westphalia,Primary Level,Not Employed,0.59188,330,468,0.54731,0.63646
2020,North Rhine-Westphalia,Lower Secondary Level,Full-Time Employment,0.21504,214,835,0.18716,0.24293
2020,North Rhine-Westphalia,Lower Secondary Level,Regular Part-Time Employment,0.12114,73,835,0.09899,0.14328
2020,North Rhine-Westphalia,Lower Secondary Level,Vocational Training,0.05907,60,835,0.04307,0.07507
2020,North Rhine-Westphalia,Lower Secondary Level,"Marginal, Irregular Part-Time Employment",0.03837,47,835,0.02534,0.05141
2020,North Rhine-Westphalia,Lower Secondary Level,Not Employed,0.53306,441,835,0.49920,0.56692
2020,North Rhine-Westphalia,Upper Secondary Level,Full-Time Employment,0.34459,836,2408,0.32560,0.36357
2020,North Rhine-Westphalia,Upper Secondary Level,Regular Part-Time Employment,0.12639,348,2408,0.11312,0.13967
2020,North Rhine-Westphalia,Upper Secondary Level,Vocational Training,0.01573,78,2408,0.01076,0.02070
2020,North Rhine-Westphalia,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.05667,138,2408,0.04743,0.06591
2020,North Rhine-Westphalia,Upper Secondary Level,Not Employed,0.45631,1008,2408,0.43641,0.47621
2020,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Full-Time Employment,0.50522,302,636,0.46633,0.54411
2020,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.20957,171,636,0.17791,0.24123
2020,North Rhine-Westphalia,Post-secondary Non-tertiary Level,"Marginal, Irregular Part-Time Employment",0.08070,36,636,0.05952,0.10189
2020,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Not Employed,0.19367,127,636,0.16293,0.22440
2020,North Rhine-Westphalia,First Stage of Tertiary Education,Full-Time Employment,0.42572,130,251,0.36443,0.48701
2020,North Rhine-Westphalia,First Stage of Tertiary Education,Regular Part-Time Employment,0.14505,37,251,0.10139,0.18870
2020,North Rhine-Westphalia,First Stage of Tertiary Education,Not Employed,0.40645,84,251,0.34557,0.46734
2020,North Rhine-Westphalia,Second Stage of Tertiary Education,Full-Time Employment,0.55246,772,1494,0.52724,0.57769
2020,North Rhine-Westphalia,Second Stage of Tertiary Education,Regular Part-Time Employment,0.13968,248,1494,0.12209,0.15726
2020,North Rhine-Westphalia,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.03511,59,1494,0.02577,0.04444
2020,North Rhine-Westphalia,Second Stage of Tertiary Education,Not Employed,0.27149,415,1494,0.24893,0.29405
2020,Hesse,Pre-primary Level,Not Employed,0.89503,41,41,0.80003,0.99002
