year,age_gr,regtyp,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2016,46-65 y.,Rural regions,Full-Time Employment,0.51358,1569,3267,0.49644,0.53072
2016,46-65 y.,Rural regions,Regular Part-Time Employment,0.18479,632,3267,0.17148,0.19810
2016,46-65 y.,Rural regions,"Marginal, Irregular Part-Time Employment",0.06389,208,3267,0.05550,0.07228
2016,46-65 y.,Rural regions,Not Employed,0.23538,858,3267,0.22083,0.24993
2016,66 and older,Urban regions,Full-Time Employment,0.01428,49,2986,0.01003,0.01854
2016,66 and older,Urban regions,Regular Part-Time Employment,0.01381,56,2986,0.00962,0.01799
2016,66 and older,Urban regions,"Marginal, Irregular Part-Time Employment",0.03935,127,2986,0.03237,0.04632
2016,66 and older,Urban regions,Not Employed,0.93256,2754,2986,0.92357,0.94156
2016,66 and older,Rural regions,Regular Part-Time Employment,0.02195,33,1732,0.01504,0.02885
2016,66 and older,Rural regions,"Marginal, Irregular Part-Time Employment",0.03143,54,1732,0.02321,0.03965
2016,66 and older,Rural regions,Not Employed,0.93418,1645,1732,0.92250,0.94586
2017,17-29 y.,Urban regions,Full-Time Employment,0.30888,914,4429,0.29527,0.32249
2017,17-29 y.,Urban regions,Regular Part-Time Employment,0.06935,258,4429,0.06187,0.07683
2017,17-29 y.,Urban regions,Vocational Training,0.12958,477,4429,0.11969,0.13947
2017,17-29 y.,Urban regions,"Marginal, Irregular Part-Time Employment",0.11163,409,4429,0.10236,0.12091
2017,17-29 y.,Urban regions,Not Employed,0.37883,2371,4429,0.36454,0.39312
2017,17-29 y.,Rural regions,Full-Time Employment,0.37418,505,2103,0.35349,0.39487
2017,17-29 y.,Rural regions,Regular Part-Time Employment,0.04640,93,2103,0.03741,0.05539
2017,17-29 y.,Rural regions,Vocational Training,0.14341,314,2103,0.12843,0.15839
2017,17-29 y.,Rural regions,"Marginal, Irregular Part-Time Employment",0.08030,139,2103,0.06868,0.09192
2017,17-29 y.,Rural regions,Not Employed,0.34965,1052,2103,0.32927,0.37004
2017,30-45 y.,Urban regions,Full-Time Employment,0.58462,2547,6137,0.57229,0.59695
2017,30-45 y.,Urban regions,Regular Part-Time Employment,0.19419,1231,6137,0.18430,0.20409
2017,30-45 y.,Urban regions,Vocational Training,0.00480,61,6137,0.00307,0.00653
2017,30-45 y.,Urban regions,"Marginal, Irregular Part-Time Employment",0.03325,284,6137,0.02876,0.03773
2017,30-45 y.,Urban regions,Not Employed,0.17777,2014,6137,0.16820,0.18733
2017,30-45 y.,Rural regions,Full-Time Employment,0.59541,1329,2978,0.57778,0.61304
2017,30-45 y.,Rural regions,Regular Part-Time Employment,0.18157,567,2978,0.16773,0.19542
2017,30-45 y.,Rural regions,Vocational Training,0.01263,36,2978,0.00862,0.01664
2017,30-45 y.,Rural regions,"Marginal, Irregular Part-Time Employment",0.05412,166,2978,0.04600,0.06225
2017,30-45 y.,Rural regions,Not Employed,0.14473,880,2978,0.13209,0.15737
2017,46-65 y.,Urban regions,Full-Time Employment,0.53990,3317,6698,0.52796,0.55184
2017,46-65 y.,Urban regions,Regular Part-Time Employment,0.17421,1340,6698,0.16513,0.18330
2017,46-65 y.,Urban regions,"Marginal, Irregular Part-Time Employment",0.06182,358,6698,0.05605,0.06759
2017,46-65 y.,Urban regions,Not Employed,0.22247,1683,6698,0.21251,0.23243
2017,46-65 y.,Rural regions,Full-Time Employment,0.52947,1935,3859,0.51372,0.54522
2017,46-65 y.,Rural regions,Regular Part-Time Employment,0.18884,741,3859,0.17649,0.20119
2017,46-65 y.,Rural regions,"Marginal, Irregular Part-Time Employment",0.05843,228,3859,0.05103,0.06583
2017,46-65 y.,Rural regions,Not Employed,0.22163,955,3859,0.20852,0.23473
2017,66 and older,Urban regions,Full-Time Employment,0.01616,60,3136,0.01174,0.02057
2017,66 and older,Urban regions,Regular Part-Time Employment,0.01314,69,3136,0.00915,0.01713
2017,66 and older,Urban regions,"Marginal, Irregular Part-Time Employment",0.04650,148,3136,0.03913,0.05388
2017,66 and older,Urban regions,Not Employed,0.92420,2859,3136,0.91493,0.93346
2017,66 and older,Rural regions,Regular Part-Time Employment,0.01944,34,1838,0.01313,0.02576
2017,66 and older,Rural regions,"Marginal, Irregular Part-Time Employment",0.04728,79,1838,0.03757,0.05699
2017,66 and older,Rural regions,Not Employed,0.92107,1725,1838,0.90874,0.93340
2018,17-29 y.,Urban regions,Full-Time Employment,0.31779,943,4190,0.30369,0.33189
2018,17-29 y.,Urban regions,Regular Part-Time Employment,0.08200,292,4190,0.07369,0.09030
2018,17-29 y.,Urban regions,Vocational Training,0.12883,484,4190,0.11868,0.13897
2018,17-29 y.,Urban regions,"Marginal, Irregular Part-Time Employment",0.11451,429,4190,0.10487,0.12416
2018,17-29 y.,Urban regions,Not Employed,0.35187,2042,4190,0.33741,0.36633
2018,17-29 y.,Rural regions,Full-Time Employment,0.37788,523,1928,0.35624,0.39953
2018,17-29 y.,Rural regions,Regular Part-Time Employment,0.06531,101,1928,0.05428,0.07634
2018,17-29 y.,Rural regions,Vocational Training,0.13220,301,1928,0.11708,0.14732
2018,17-29 y.,Rural regions,"Marginal, Irregular Part-Time Employment",0.07355,137,1928,0.06190,0.08521
2018,17-29 y.,Rural regions,Not Employed,0.34489,866,1928,0.32366,0.36611
2018,30-45 y.,Urban regions,Full-Time Employment,0.59622,2443,5742,0.58352,0.60891
2018,30-45 y.,Urban regions,Regular Part-Time Employment,0.18577,1167,5742,0.17571,0.19583
2018,30-45 y.,Urban regions,Vocational Training,0.00578,64,5742,0.00382,0.00775
2018,30-45 y.,Urban regions,"Marginal, Irregular Part-Time Employment",0.03785,293,5742,0.03291,0.04279
2018,30-45 y.,Urban regions,Not Employed,0.16797,1775,5742,0.15830,0.17764
2018,30-45 y.,Rural regions,Full-Time Employment,0.60095,1231,2684,0.58242,0.61948
2018,30-45 y.,Rural regions,Regular Part-Time Employment,0.19465,581,2684,0.17967,0.20963
2018,30-45 y.,Rural regions,Vocational Training,0.00852,37,2684,0.00504,0.01199
2018,30-45 y.,Rural regions,"Marginal, Irregular Part-Time Employment",0.04253,114,2684,0.03489,0.05017
2018,30-45 y.,Rural regions,Not Employed,0.14037,721,2684,0.12723,0.15352
2018,46-65 y.,Urban regions,Full-Time Employment,0.54890,3222,6524,0.53682,0.56098
2018,46-65 y.,Urban regions,Regular Part-Time Employment,0.18608,1351,6524,0.17663,0.19552
2018,46-65 y.,Urban regions,"Marginal, Irregular Part-Time Employment",0.05134,345,6524,0.04599,0.05670
2018,46-65 y.,Urban regions,Not Employed,0.21129,1606,6524,0.20138,0.22120
2018,46-65 y.,Rural regions,Full-Time Employment,0.52545,1818,3713,0.50938,0.54151
2018,46-65 y.,Rural regions,Regular Part-Time Employment,0.20015,752,3713,0.18728,0.21302
2018,46-65 y.,Rural regions,"Marginal, Irregular Part-Time Employment",0.05128,200,3713,0.04418,0.05838
2018,46-65 y.,Rural regions,Not Employed,0.22155,943,3713,0.20819,0.23491
2018,66 and older,Urban regions,Full-Time Employment,0.01346,53,3180,0.00946,0.01747
2018,66 and older,Urban regions,Regular Part-Time Employment,0.02161,85,3180,0.01655,0.02666
2018,66 and older,Urban regions,"Marginal, Irregular Part-Time Employment",0.05480,164,3180,0.04688,0.06271
2018,66 and older,Urban regions,Not Employed,0.91013,2878,3180,0.90019,0.92007
2018,66 and older,Rural regions,Regular Part-Time Employment,0.02125,33,1820,0.01462,0.02788
2018,66 and older,Rural regions,"Marginal, Irregular Part-Time Employment",0.04700,81,1820,0.03727,0.05673
2018,66 and older,Rural regions,Not Employed,0.91205,1706,1820,0.89903,0.92506
2019,17-29 y.,Urban regions,Full-Time Employment,0.32712,860,3608,0.31181,0.34244
2019,17-29 y.,Urban regions,Regular Part-Time Employment,0.09427,289,3608,0.08474,0.10381
2019,17-29 y.,Urban regions,Vocational Training,0.12114,472,3608,0.11049,0.13179
2019,17-29 y.,Urban regions,"Marginal, Irregular Part-Time Employment",0.09317,365,3608,0.08369,0.10266
2019,17-29 y.,Urban regions,Not Employed,0.34754,1622,3608,0.33200,0.36308
2019,17-29 y.,Rural regions,Full-Time Employment,0.36784,451,1585,0.34409,0.39159
2019,17-29 y.,Rural regions,Regular Part-Time Employment,0.07774,109,1585,0.06455,0.09093
2019,17-29 y.,Rural regions,Vocational Training,0.15441,262,1585,0.13662,0.17221
2019,17-29 y.,Rural regions,"Marginal, Irregular Part-Time Employment",0.06346,118,1585,0.05146,0.07547
2019,17-29 y.,Rural regions,Not Employed,0.31053,645,1585,0.28775,0.33332
2019,30-45 y.,Urban regions,Full-Time Employment,0.60354,2409,5261,0.59032,0.61676
2019,30-45 y.,Urban regions,Regular Part-Time Employment,0.19812,1083,5261,0.18735,0.20889
2019,30-45 y.,Urban regions,Vocational Training,0.00743,64,5261,0.00511,0.00976
2019,30-45 y.,Urban regions,"Marginal, Irregular Part-Time Employment",0.03141,220,5261,0.02669,0.03612
2019,30-45 y.,Urban regions,Not Employed,0.15404,1485,5261,0.14428,0.16380
2019,30-45 y.,Rural regions,Full-Time Employment,0.56776,1217,2532,0.54846,0.58706
2019,30-45 y.,Rural regions,Regular Part-Time Employment,0.22585,534,2532,0.20956,0.24214
2019,30-45 y.,Rural regions,Vocational Training,0.00807,41,2532,0.00459,0.01156
2019,30-45 y.,Rural regions,"Marginal, Irregular Part-Time Employment",0.02579,100,2532,0.01961,0.03196
2019,30-45 y.,Rural regions,Not Employed,0.16010,640,2532,0.14582,0.17439
2019,46-65 y.,Urban regions,Full-Time Employment,0.54581,3768,6984,0.53413,0.55749
2019,46-65 y.,Urban regions,Regular Part-Time Employment,0.19265,1411,6984,0.18340,0.20191
2019,46-65 y.,Urban regions,"Marginal, Irregular Part-Time Employment",0.04922,326,6984,0.04415,0.05430
2019,46-65 y.,Urban regions,Not Employed,0.21111,1479,6984,0.20154,0.22069
2019,46-65 y.,Rural regions,Full-Time Employment,0.53695,2047,3853,0.52120,0.55269
2019,46-65 y.,Rural regions,Regular Part-Time Employment,0.19082,746,3853,0.17841,0.20323
2019,46-65 y.,Rural regions,"Marginal, Irregular Part-Time Employment",0.05706,212,3853,0.04973,0.06438
2019,46-65 y.,Rural regions,Not Employed,0.21311,848,3853,0.20017,0.22604
2019,66 and older,Urban regions,Full-Time Employment,0.01789,149,3247,0.01333,0.02245
2019,66 and older,Urban regions,Regular Part-Time Employment,0.02414,135,3247,0.01886,0.02942
2019,66 and older,Urban regions,"Marginal, Irregular Part-Time Employment",0.04445,169,3247,0.03736,0.05154
2019,66 and older,Urban regions,Not Employed,0.91352,2794,3247,0.90385,0.92319
2019,66 and older,Rural regions,Full-Time Employment,0.01590,68,1880,0.01025,0.02156
2019,66 and older,Rural regions,Regular Part-Time Employment,0.01753,45,1880,0.01159,0.02346
2019,66 and older,Rural regions,"Marginal, Irregular Part-Time Employment",0.04304,92,1880,0.03386,0.05221
2019,66 and older,Rural regions,Not Employed,0.92353,1675,1880,0.91152,0.93555
2020,17-29 y.,Urban regions,Full-Time Employment,0.32794,1250,4274,0.31387,0.34202
2020,17-29 y.,Urban regions,Regular Part-Time Employment,0.08578,322,4274,0.07738,0.09417
2020,17-29 y.,Urban regions,Vocational Training,0.12749,558,4274,0.11749,0.13749
2020,17-29 y.,Urban regions,"Marginal, Irregular Part-Time Employment",0.09385,324,4274,0.08510,0.10259
2020,17-29 y.,Urban regions,Not Employed,0.36093,1820,4274,0.34653,0.37533
2020,17-29 y.,Rural regions,Full-Time Employment,0.35145,522,1657,0.32846,0.37445
2020,17-29 y.,Rural regions,Regular Part-Time Employment,0.06642,88,1657,0.05443,0.07842
2020,17-29 y.,Rural regions,Vocational Training,0.15992,280,1657,0.14226,0.17757
2020,17-29 y.,Rural regions,"Marginal, Irregular Part-Time Employment",0.07198,113,1657,0.05953,0.08442
2020,17-29 y.,Rural regions,Not Employed,0.34729,654,1657,0.32436,0.37022
2020,30-45 y.,Urban regions,Full-Time Employment,0.58898,2945,5967,0.57650,0.60147
2020,30-45 y.,Urban regions,Regular Part-Time Employment,0.21817,1092,5967,0.20769,0.22865
2020,30-45 y.,Urban regions,Vocational Training,0.00754,97,5967,0.00535,0.00974
2020,30-45 y.,Urban regions,"Marginal, Irregular Part-Time Employment",0.02428,206,5967,0.02037,0.02819
2020,30-45 y.,Urban regions,Not Employed,0.15422,1627,5967,0.14506,0.16339
2020,30-45 y.,Rural regions,Full-Time Employment,0.58021,1285,2515,0.56092,0.59950
2020,30-45 y.,Rural regions,Regular Part-Time Employment,0.21681,515,2515,0.20071,0.23292
2020,30-45 y.,Rural regions,Vocational Training,0.00685,31,2515,0.00363,0.01008
2020,30-45 y.,Rural regions,"Marginal, Irregular Part-Time Employment",0.03036,91,2515,0.02365,0.03706
2020,30-45 y.,Rural regions,Not Employed,0.15299,593,2515,0.13892,0.16707
2020,46-65 y.,Urban regions,Full-Time Employment,0.55213,3593,6876,0.54038,0.56389
2020,46-65 y.,Urban regions,Regular Part-Time Employment,0.19526,1441,6876,0.18589,0.20463
2020,46-65 y.,Urban regions,"Marginal, Irregular Part-Time Employment",0.04692,304,6876,0.04192,0.05192
2020,46-65 y.,Urban regions,Not Employed,0.20483,1538,6876,0.19529,0.21437
2020,46-65 y.,Rural regions,Full-Time Employment,0.54736,1926,3622,0.53114,0.56357
2020,46-65 y.,Rural regions,Regular Part-Time Employment,0.18762,720,3622,0.17490,0.20033
2020,46-65 y.,Rural regions,"Marginal, Irregular Part-Time Employment",0.04811,169,3622,0.04114,0.05508
2020,46-65 y.,Rural regions,Not Employed,0.21426,807,3622,0.20089,0.22762
2020,66 and older,Urban regions,Full-Time Employment,0.01577,101,3118,0.01140,0.02014
2020,66 and older,Urban regions,Regular Part-Time Employment,0.01836,110,3118,0.01364,0.02307
2020,66 and older,Urban regions,"Marginal, Irregular Part-Time Employment",0.04895,174,3118,0.04137,0.05652
2020,66 and older,Urban regions,Not Employed,0.91693,2733,3118,0.90724,0.92661
2020,66 and older,Rural regions,Full-Time Employment,0.01633,46,1808,0.01049,0.02217
2020,66 and older,Rural regions,Regular Part-Time Employment,0.02823,54,1808,0.02059,0.03586
2020,66 and older,Rural regions,"Marginal, Irregular Part-Time Employment",0.05186,86,1808,0.04163,0.06208
2020,66 and older,Rural regions,Not Employed,0.90359,1622,1808,0.88998,0.91720
2021,17-29 y.,Urban regions,Full-Time Employment,0.31951,752,2603,0.30159,0.33742
2021,17-29 y.,Urban regions,Regular Part-Time Employment,0.09902,219,2603,0.08754,0.11050
2021,17-29 y.,Urban regions,Vocational Training,0.09773,258,2603,0.08632,0.10914
2021,17-29 y.,Urban regions,"Marginal, Irregular Part-Time Employment",0.10384,231,2603,0.09212,0.11557
2021,17-29 y.,Urban regions,Not Employed,0.37180,1143,2603,0.35323,0.39037
2021,17-29 y.,Rural regions,Full-Time Employment,0.44348,319,992,0.41255,0.47441
2021,17-29 y.,Rural regions,Regular Part-Time Employment,0.07708,70,992,0.06047,0.09368
2021,17-29 y.,Rural regions,Vocational Training,0.13485,136,992,0.11359,0.15612
2021,17-29 y.,Rural regions,"Marginal, Irregular Part-Time Employment",0.06865,66,992,0.05290,0.08439
2021,17-29 y.,Rural regions,Not Employed,0.26719,401,992,0.23964,0.29474
2021,30-45 y.,Urban regions,Full-Time Employment,0.59084,1868,3774,0.57516,0.60653
2021,30-45 y.,Urban regions,Regular Part-Time Employment,0.20764,746,3774,0.19470,0.22059
2021,30-45 y.,Urban regions,Vocational Training,0.00888,47,3774,0.00588,0.01187
2021,30-45 y.,Urban regions,"Marginal, Irregular Part-Time Employment",0.02293,75,3774,0.01815,0.02770
2021,30-45 y.,Urban regions,Not Employed,0.15561,980,3774,0.14404,0.16718
2021,30-45 y.,Urban regions,In short-time work (since 2021),0.01242,58,3774,0.00889,0.01596
2021,30-45 y.,Rural regions,Full-Time Employment,0.60665,848,1533,0.58218,0.63111
2021,30-45 y.,Rural regions,Regular Part-Time Employment,0.22530,333,1533,0.20438,0.24622
2021,30-45 y.,Rural regions,"Marginal, Irregular Part-Time Employment",0.02309,40,1533,0.01557,0.03061
2021,30-45 y.,Rural regions,Not Employed,0.13391,312,1533,0.11686,0.15097
2021,46-65 y.,Urban regions,Full-Time Employment,0.55642,2525,4839,0.54242,0.57042
2021,46-65 y.,Urban regions,Regular Part-Time Employment,0.17300,988,4839,0.16234,0.18366
2021,46-65 y.,Urban regions,"Marginal, Irregular Part-Time Employment",0.05158,201,4839,0.04535,0.05781
2021,46-65 y.,Urban regions,Not Employed,0.20485,1079,4839,0.19348,0.21623
2021,46-65 y.,Urban regions,In short-time work (since 2021),0.00610,46,4839,0.00390,0.00829
2021,46-65 y.,Rural regions,Full-Time Employment,0.53083,1290,2427,0.51097,0.55069
2021,46-65 y.,Rural regions,Regular Part-Time Employment,0.18166,506,2427,0.16631,0.19700
2021,46-65 y.,Rural regions,"Marginal, Irregular Part-Time Employment",0.04177,95,2427,0.03381,0.04973
2021,46-65 y.,Rural regions,Not Employed,0.22123,536,2427,0.20472,0.23775
2021,66 and older,Urban regions,Full-Time Employment,0.01484,72,2228,0.00982,0.01986
2021,66 and older,Urban regions,Regular Part-Time Employment,0.03174,93,2228,0.02446,0.03902
2021,66 and older,Urban regions,"Marginal, Irregular Part-Time Employment",0.04549,102,2228,0.03683,0.05414
2021,66 and older,Urban regions,Not Employed,0.89018,1961,2228,0.87720,0.90317
2021,66 and older,Rural regions,Regular Part-Time Employment,0.02388,33,1278,0.01551,0.03226
2021,66 and older,Rural regions,"Marginal, Irregular Part-Time Employment",0.06022,74,1278,0.04718,0.07327
2021,66 and older,Rural regions,Not Employed,0.87228,1171,1278,0.85398,0.89059
2022,17-29 y.,Urban regions,Full-Time Employment,0.36278,1933,4406,0.34858,0.37698
2022,17-29 y.,Urban regions,Regular Part-Time Employment,0.14115,455,4406,0.13086,0.15143
2022,17-29 y.,Urban regions,Vocational Training,0.08998,434,4406,0.08153,0.09843
2022,17-29 y.,Urban regions,"Marginal, Irregular Part-Time Employment",0.10903,366,4406,0.09983,0.11823
2022,17-29 y.,Urban regions,Not Employed,0.28142,1177,4406,0.26814,0.29470
2022,17-29 y.,Urban regions,In short-time work (since 2021),0.00946,41,4406,0.00660,0.01232
2022,17-29 y.,Rural regions,Full-Time Employment,0.45465,594,1533,0.42971,0.47958
2022,17-29 y.,Rural regions,Regular Part-Time Employment,0.09967,150,1533,0.08467,0.11467
2022,17-29 y.,Rural regions,Vocational Training,0.12774,220,1533,0.11103,0.14446
2022,17-29 y.,Rural regions,"Marginal, Irregular Part-Time Employment",0.07363,127,1533,0.06055,0.08671
2022,17-29 y.,Rural regions,Not Employed,0.23470,442,1533,0.21348,0.25593
2022,30-45 y.,Urban regions,Full-Time Employment,0.60302,3903,6308,0.59095,0.61510
2022,30-45 y.,Urban regions,Regular Part-Time Employment,0.22499,1146,6308,0.21468,0.23530
2022,30-45 y.,Urban regions,Vocational Training,0.00757,81,6308,0.00543,0.00971
2022,30-45 y.,Urban regions,"Marginal, Irregular Part-Time Employment",0.02155,112,6308,0.01796,0.02513
2022,30-45 y.,Urban regions,Not Employed,0.13414,1066,6308,0.12573,0.14255
2022,30-45 y.,Rural regions,Full-Time Employment,0.61992,1550,2581,0.60119,0.63865
2022,30-45 y.,Rural regions,Regular Part-Time Employment,0.22019,568,2581,0.20420,0.23618
2022,30-45 y.,Rural regions,"Marginal, Irregular Part-Time Employment",0.02283,60,2581,0.01707,0.02860
2022,30-45 y.,Rural regions,Not Employed,0.12687,403,2581,0.11403,0.13971
2022,46-65 y.,Urban regions,Full-Time Employment,0.54699,3240,5977,0.53437,0.55961
2022,46-65 y.,Urban regions,Regular Part-Time Employment,0.20017,1300,5977,0.19002,0.21031
2022,46-65 y.,Urban regions,"Marginal, Irregular Part-Time Employment",0.04724,250,5977,0.04186,0.05261
2022,46-65 y.,Urban regions,Not Employed,0.19692,1187,5977,0.18683,0.20700
2022,46-65 y.,Rural regions,Full-Time Employment,0.53424,1673,3155,0.51683,0.55165
2022,46-65 y.,Rural regions,Regular Part-Time Employment,0.20200,681,3155,0.18799,0.21602
2022,46-65 y.,Rural regions,"Marginal, Irregular Part-Time Employment",0.03698,134,3155,0.03040,0.04357
2022,46-65 y.,Rural regions,Not Employed,0.22002,667,3155,0.20556,0.23448
2022,66 and older,Urban regions,Full-Time Employment,0.02073,100,2559,0.01521,0.02625
2022,66 and older,Urban regions,Regular Part-Time Employment,0.02824,118,2559,0.02182,0.03466
2022,66 and older,Urban regions,"Marginal, Irregular Part-Time Employment",0.04733,165,2559,0.03910,0.05556
2022,66 and older,Urban regions,Not Employed,0.89099,2176,2559,0.87891,0.90306
2022,66 and older,Rural regions,Full-Time Employment,0.01318,35,1540,0.00748,0.01888
2022,66 and older,Rural regions,Regular Part-Time Employment,0.03248,52,1540,0.02362,0.04133
2022,66 and older,Rural regions,"Marginal, Irregular Part-Time Employment",0.05602,100,1540,0.04453,0.06751
2022,66 and older,Rural regions,Not Employed,0.88384,1353,1540,0.86783,0.89985
