year,bula_h,quintil_oecd,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2016,Baden-Wuerttemberg,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.07207,51,582,0.05104,0.09310
2016,Baden-Wuerttemberg,3rd Quintile,Not Employed,0.38383,198,582,0.34429,0.42338
2016,Baden-Wuerttemberg,4th Quintile,Full-Time Employment,0.51104,317,642,0.47235,0.54974
2016,Baden-Wuerttemberg,4th Quintile,Regular Part-Time Employment,0.14254,119,642,0.11548,0.16961
2016,Baden-Wuerttemberg,4th Quintile,"Marginal, Irregular Part-Time Employment",0.03882,33,642,0.02387,0.05378
2016,Baden-Wuerttemberg,4th Quintile,Not Employed,0.28037,173,642,0.24560,0.31515
2016,Baden-Wuerttemberg,5th Quintile,Full-Time Employment,0.53082,339,701,0.49385,0.56779
2016,Baden-Wuerttemberg,5th Quintile,Regular Part-Time Employment,0.15381,138,701,0.12708,0.18053
2016,Baden-Wuerttemberg,5th Quintile,Not Employed,0.28684,224,701,0.25333,0.32034
2016,Bavaria,1st Quintile,Full-Time Employment,0.14265,110,577,0.11409,0.17121
2016,Bavaria,1st Quintile,Regular Part-Time Employment,0.10547,69,577,0.08039,0.13056
2016,Bavaria,1st Quintile,Vocational Training,0.03139,32,577,0.01715,0.04562
2016,Bavaria,1st Quintile,"Marginal, Irregular Part-Time Employment",0.09248,54,577,0.06882,0.11614
2016,Bavaria,1st Quintile,Not Employed,0.62475,312,577,0.58521,0.66429
2016,Bavaria,2nd Quintile,Full-Time Employment,0.32840,283,851,0.29683,0.35997
2016,Bavaria,2nd Quintile,Regular Part-Time Employment,0.14769,142,851,0.12384,0.17154
2016,Bavaria,2nd Quintile,Vocational Training,0.02971,36,851,0.01829,0.04112
2016,Bavaria,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.07970,69,851,0.06149,0.09791
2016,Bavaria,2nd Quintile,Not Employed,0.41450,321,851,0.38138,0.44762
2016,Bavaria,3rd Quintile,Full-Time Employment,0.41947,300,761,0.38438,0.45455
2016,Bavaria,3rd Quintile,Regular Part-Time Employment,0.14121,150,761,0.11645,0.16597
2016,Bavaria,3rd Quintile,Vocational Training,0.02901,33,761,0.01708,0.04095
2016,Bavaria,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.08445,54,761,0.06468,0.10421
2016,Bavaria,3rd Quintile,Not Employed,0.32163,224,761,0.28842,0.35484
2016,Bavaria,4th Quintile,Full-Time Employment,0.46753,372,821,0.43337,0.50168
2016,Bavaria,4th Quintile,Regular Part-Time Employment,0.12575,150,821,0.10306,0.14845
2016,Bavaria,4th Quintile,"Marginal, Irregular Part-Time Employment",0.05500,36,821,0.03940,0.07061
2016,Bavaria,4th Quintile,Not Employed,0.33512,263,821,0.30281,0.36743
2016,Bavaria,5th Quintile,Full-Time Employment,0.60509,491,935,0.57374,0.63644
2016,Bavaria,5th Quintile,Regular Part-Time Employment,0.12055,155,935,0.09967,0.14144
2016,Bavaria,5th Quintile,"Marginal, Irregular Part-Time Employment",0.02953,40,935,0.01867,0.04039
2016,Bavaria,5th Quintile,Not Employed,0.23371,249,935,0.20657,0.26085
2016,Berlin,1st Quintile,Full-Time Employment,0.18996,38,203,0.13586,0.24406
2016,Berlin,1st Quintile,Regular Part-Time Employment,0.09540,36,203,0.05489,0.13592
2016,Berlin,1st Quintile,Not Employed,0.61184,129,203,0.54463,0.67905
2016,Berlin,2nd Quintile,Full-Time Employment,0.27317,53,127,0.19536,0.35097
2016,Berlin,2nd Quintile,Not Employed,0.51938,74,127,0.43214,0.60662
2016,Berlin,3rd Quintile,Full-Time Employment,0.40570,54,152,0.32738,0.48402
2016,Berlin,3rd Quintile,Regular Part-Time Employment,0.17445,34,152,0.11392,0.23498
2016,Berlin,3rd Quintile,Not Employed,0.37215,64,152,0.29505,0.44925
2016,Berlin,4th Quintile,Full-Time Employment,0.51278,89,152,0.43305,0.59250
2016,Berlin,4th Quintile,Not Employed,0.34340,63,152,0.26766,0.41914
2016,Berlin,5th Quintile,Full-Time Employment,0.61566,100,150,0.53755,0.69376
2016,Berlin,5th Quintile,Not Employed,0.24799,50,150,0.17865,0.31733
2016,Brandenburg,1st Quintile,Full-Time Employment,0.16744,42,176,0.11212,0.22276
2016,Brandenburg,1st Quintile,Not Employed,0.61353,134,176,0.54138,0.68567
2016,Brandenburg,2nd Quintile,Full-Time Employment,0.28465,69,228,0.22594,0.34335
2016,Brandenburg,2nd Quintile,Not Employed,0.58264,159,228,0.51849,0.64679
2016,Brandenburg,3rd Quintile,Full-Time Employment,0.34073,77,173,0.26989,0.41156
2016,Brandenburg,3rd Quintile,Not Employed,0.53326,96,173,0.45870,0.60782
2016,Brandenburg,4th Quintile,Full-Time Employment,0.59503,75,113,0.50411,0.68594
2016,Brandenburg,4th Quintile,Not Employed,0.25295,38,113,0.17244,0.33345
2016,Brandenburg,5th Quintile,Full-Time Employment,0.65762,80,80,0.55298,0.76226
2016,Mecklenburg-Western Pomerania,1st Quintile,Not Employed,0.51326,82,82,0.40441,0.62211
2016,Mecklenburg-Western Pomerania,2nd Quintile,Full-Time Employment,0.27573,38,101,0.18814,0.36332
2016,Mecklenburg-Western Pomerania,2nd Quintile,Not Employed,0.49260,63,101,0.39461,0.59059
2016,Mecklenburg-Western Pomerania,3rd Quintile,Full-Time Employment,0.58480,48,95,0.48519,0.68442
2016,Mecklenburg-Western Pomerania,3rd Quintile,Not Employed,0.27700,47,95,0.18653,0.36747
2016,Mecklenburg-Western Pomerania,4th Quintile,Full-Time Employment,0.53041,40,71,0.41349,0.64732
2016,Mecklenburg-Western Pomerania,4th Quintile,Not Employed,0.31000,31,71,0.20166,0.41835
2016,Mecklenburg-Western Pomerania,5th Quintile,Full-Time Employment,0.63407,34,34,0.46972,0.79842
2016,Saxony,1st Quintile,Full-Time Employment,0.20312,64,305,0.15790,0.24835
2016,Saxony,1st Quintile,Regular Part-Time Employment,0.12554,50,305,0.08830,0.16279
2016,Saxony,1st Quintile,Not Employed,0.59471,191,305,0.53952,0.64990
2016,Saxony,2nd Quintile,Full-Time Employment,0.33574,137,396,0.28917,0.38231
2016,Saxony,2nd Quintile,Regular Part-Time Employment,0.12500,59,396,0.09239,0.15762
2016,Saxony,2nd Quintile,Not Employed,0.47516,200,396,0.42591,0.52440
2016,Saxony,3rd Quintile,Full-Time Employment,0.46427,136,315,0.40911,0.51944
2016,Saxony,3rd Quintile,Regular Part-Time Employment,0.12674,46,315,0.08994,0.16354
2016,Saxony,3rd Quintile,Not Employed,0.35251,133,315,0.29967,0.40536
2016,Saxony,4th Quintile,Full-Time Employment,0.61537,137,220,0.55094,0.67981
2016,Saxony,4th Quintile,Regular Part-Time Employment,0.14548,33,220,0.09878,0.19218
2016,Saxony,4th Quintile,Not Employed,0.16540,50,220,0.11619,0.21461
2016,Saxony,5th Quintile,Full-Time Employment,0.65649,104,104,0.56478,0.74820
2016,Saxony-Anhalt,1st Quintile,Full-Time Employment,0.14753,54,205,0.09887,0.19620
2016,Saxony-Anhalt,1st Quintile,Not Employed,0.58555,151,205,0.51795,0.65316
2016,Saxony-Anhalt,2nd Quintile,Full-Time Employment,0.26618,63,182,0.20179,0.33056
2016,Saxony-Anhalt,2nd Quintile,Not Employed,0.64833,119,182,0.57876,0.71789
2016,Saxony-Anhalt,3rd Quintile,Full-Time Employment,0.40332,73,138,0.32117,0.48546
2016,Saxony-Anhalt,3rd Quintile,Not Employed,0.50813,65,138,0.42441,0.59185
2016,Saxony-Anhalt,4th Quintile,Full-Time Employment,0.64399,73,108,0.55326,0.73472
2016,Saxony-Anhalt,4th Quintile,Not Employed,0.24652,35,108,0.16486,0.32818
2016,Saxony-Anhalt,5th Quintile,Full-Time Employment,0.68210,52,52,0.55430,0.80991
2016,Thuringa,1st Quintile,Full-Time Employment,0.26358,51,166,0.19635,0.33080
2016,Thuringa,1st Quintile,Not Employed,0.55019,115,166,0.47428,0.62610
2016,Thuringa,2nd Quintile,Full-Time Employment,0.30242,82,233,0.24332,0.36153
2016,Thuringa,2nd Quintile,Regular Part-Time Employment,0.13151,32,233,0.08802,0.17500
2016,Thuringa,2nd Quintile,Not Employed,0.50066,119,233,0.43632,0.56500
2016,Thuringa,3rd Quintile,Full-Time Employment,0.42414,73,142,0.34257,0.50572
2016,Thuringa,3rd Quintile,Not Employed,0.34306,69,142,0.26470,0.42142
2016,Thuringa,4th Quintile,Full-Time Employment,0.49750,85,132,0.41187,0.58312
2016,Thuringa,4th Quintile,Not Employed,0.28792,47,132,0.21038,0.36546
2016,Thuringa,5th Quintile,Full-Time Employment,0.71588,63,63,0.60362,0.82814
2017,Schleswig-Holstein,1st Quintile,Full-Time Employment,0.13974,39,257,0.09727,0.18221
2017,Schleswig-Holstein,1st Quintile,Regular Part-Time Employment,0.10993,34,257,0.07161,0.14825
2017,Schleswig-Holstein,1st Quintile,Not Employed,0.57258,184,257,0.51198,0.63318
2017,Schleswig-Holstein,2nd Quintile,Full-Time Employment,0.27249,56,126,0.19443,0.35054
2017,Schleswig-Holstein,2nd Quintile,Not Employed,0.54734,70,126,0.46008,0.63460
2017,Schleswig-Holstein,3rd Quintile,Full-Time Employment,0.28517,66,172,0.21750,0.35284
2017,Schleswig-Holstein,3rd Quintile,Regular Part-Time Employment,0.14267,34,172,0.09025,0.19509
2017,Schleswig-Holstein,3rd Quintile,Not Employed,0.53477,72,172,0.46001,0.60953
2017,Schleswig-Holstein,4th Quintile,Full-Time Employment,0.41608,63,114,0.32520,0.50697
2017,Schleswig-Holstein,4th Quintile,Not Employed,0.41360,51,114,0.32279,0.50440
2017,Schleswig-Holstein,5th Quintile,Full-Time Employment,0.59311,68,68,0.47548,0.71074
2017,Hamburg,1st Quintile,Not Employed,0.82627,68,68,0.73555,0.91699
2017,Hamburg,4th Quintile,Full-Time Employment,0.59929,42,42,0.44929,0.74929
2017,Hamburg,5th Quintile,Full-Time Employment,0.60549,62,62,0.48284,0.72814
2017,Lower Saxony,1st Quintile,Full-Time Employment,0.09442,105,715,0.07297,0.11587
2017,Lower Saxony,1st Quintile,Regular Part-Time Employment,0.10552,82,715,0.08299,0.12806
2017,Lower Saxony,1st Quintile,Vocational Training,0.08367,49,715,0.06336,0.10398
2017,Lower Saxony,1st Quintile,"Marginal, Irregular Part-Time Employment",0.13450,58,715,0.10947,0.15952
2017,Lower Saxony,1st Quintile,Not Employed,0.58189,421,715,0.54571,0.61807
2017,Lower Saxony,2nd Quintile,Full-Time Employment,0.28077,151,466,0.23993,0.32162
2017,Lower Saxony,2nd Quintile,Regular Part-Time Employment,0.09580,67,466,0.06905,0.12255
2017,Lower Saxony,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.08135,41,466,0.05651,0.10620
2017,Lower Saxony,2nd Quintile,Not Employed,0.50744,207,466,0.46200,0.55288
2017,Lower Saxony,3rd Quintile,Full-Time Employment,0.34340,155,379,0.29553,0.39127
2017,Lower Saxony,3rd Quintile,Regular Part-Time Employment,0.13866,78,379,0.10382,0.17350
2017,Lower Saxony,3rd Quintile,Not Employed,0.42482,146,379,0.37498,0.47465
2017,Lower Saxony,4th Quintile,Full-Time Employment,0.49167,197,399,0.44255,0.54078
2017,Lower Saxony,4th Quintile,Regular Part-Time Employment,0.09670,74,399,0.06766,0.12574
2017,Lower Saxony,4th Quintile,Not Employed,0.30632,128,399,0.26103,0.35160
2017,Lower Saxony,5th Quintile,Full-Time Employment,0.51492,205,403,0.46607,0.56378
2017,Lower Saxony,5th Quintile,Regular Part-Time Employment,0.12112,60,403,0.08922,0.15301
2017,Lower Saxony,5th Quintile,Not Employed,0.31679,138,403,0.27131,0.36227
2017,Bremen,1st Quintile,Not Employed,0.64276,47,47,0.50428,0.78124
2017,North Rhine-Westphalia,1st Quintile,Full-Time Employment,0.13492,207,1459,0.11738,0.15246
2017,North Rhine-Westphalia,1st Quintile,Regular Part-Time Employment,0.11147,159,1459,0.09531,0.12762
2017,North Rhine-Westphalia,1st Quintile,Vocational Training,0.02383,57,1459,0.01600,0.03166
2017,North Rhine-Westphalia,1st Quintile,"Marginal, Irregular Part-Time Employment",0.09723,131,1459,0.08202,0.11244
2017,North Rhine-Westphalia,1st Quintile,Not Employed,0.61621,905,1459,0.59124,0.64117
2017,North Rhine-Westphalia,2nd Quintile,Full-Time Employment,0.25699,293,975,0.22955,0.28444
2017,North Rhine-Westphalia,2nd Quintile,Regular Part-Time Employment,0.12223,146,975,0.10166,0.14281
2017,North Rhine-Westphalia,2nd Quintile,Vocational Training,0.03961,32,975,0.02736,0.05186
2017,North Rhine-Westphalia,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.06779,88,975,0.05201,0.08358
2017,North Rhine-Westphalia,2nd Quintile,Not Employed,0.51137,416,975,0.47998,0.54277
2017,North Rhine-Westphalia,3rd Quintile,Full-Time Employment,0.35198,330,856,0.31997,0.38399
2017,North Rhine-Westphalia,3rd Quintile,Regular Part-Time Employment,0.13511,149,856,0.11220,0.15803
2017,North Rhine-Westphalia,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.06221,60,856,0.04602,0.07840
2017,North Rhine-Westphalia,3rd Quintile,Not Employed,0.43437,317,856,0.40115,0.46760
2017,North Rhine-Westphalia,4th Quintile,Full-Time Employment,0.46285,403,886,0.43000,0.49570
2017,North Rhine-Westphalia,4th Quintile,Regular Part-Time Employment,0.14644,163,886,0.12314,0.16973
2017,North Rhine-Westphalia,4th Quintile,"Marginal, Irregular Part-Time Employment",0.05708,52,886,0.04180,0.07237
2017,North Rhine-Westphalia,4th Quintile,Not Employed,0.31364,268,886,0.28307,0.34421
2017,North Rhine-Westphalia,5th Quintile,Full-Time Employment,0.55569,501,996,0.52482,0.58657
2017,North Rhine-Westphalia,5th Quintile,Regular Part-Time Employment,0.10987,151,996,0.09044,0.12930
2017,North Rhine-Westphalia,5th Quintile,"Marginal, Irregular Part-Time Employment",0.03230,36,996,0.02131,0.04328
2017,North Rhine-Westphalia,5th Quintile,Not Employed,0.28927,308,996,0.26110,0.31745
2017,Hesse,1st Quintile,Full-Time Employment,0.13205,77,487,0.10195,0.16215
2017,Hesse,1st Quintile,Regular Part-Time Employment,0.07711,50,487,0.05339,0.10083
2017,Hesse,1st Quintile,"Marginal, Irregular Part-Time Employment",0.08428,39,487,0.05958,0.10898
2017,Hesse,1st Quintile,Not Employed,0.61510,321,487,0.57184,0.65836
2017,Hesse,2nd Quintile,Full-Time Employment,0.25946,86,232,0.20294,0.31599
2017,Hesse,2nd Quintile,Regular Part-Time Employment,0.10245,49,232,0.06334,0.14155
2017,Hesse,2nd Quintile,Not Employed,0.51790,97,232,0.45346,0.58234
2017,Hesse,3rd Quintile,Full-Time Employment,0.39193,125,267,0.33326,0.45060
2017,Hesse,3rd Quintile,Regular Part-Time Employment,0.16429,53,267,0.11976,0.20882
2017,Hesse,3rd Quintile,Not Employed,0.34468,89,267,0.28757,0.40180
2017,Hesse,4th Quintile,Full-Time Employment,0.43104,131,287,0.37364,0.48843
2017,Hesse,4th Quintile,Regular Part-Time Employment,0.14410,62,287,0.10340,0.18480
2017,Hesse,4th Quintile,Not Employed,0.35779,94,287,0.30223,0.41334
2017,Hesse,5th Quintile,Full-Time Employment,0.50737,190,366,0.45608,0.55866
2017,Hesse,5th Quintile,Regular Part-Time Employment,0.11291,57,366,0.08044,0.14537
2017,Hesse,5th Quintile,Not Employed,0.30459,119,366,0.25738,0.35181
2017,"Rhineland-Palatinate, Saarland",1st Quintile,Full-Time Employment,0.19829,79,360,0.15705,0.23953
2017,"Rhineland-Palatinate, Saarland",1st Quintile,Regular Part-Time Employment,0.10097,52,360,0.06980,0.13214
2017,"Rhineland-Palatinate, Saarland",1st Quintile,Not Employed,0.62316,229,360,0.57303,0.67329
2017,"Rhineland-Palatinate, Saarland",2nd Quintile,Full-Time Employment,0.37700,125,302,0.32225,0.43175
2017,"Rhineland-Palatinate, Saarland",2nd Quintile,Regular Part-Time Employment,0.07454,45,302,0.04487,0.10421
2017,"Rhineland-Palatinate, Saarland",2nd Quintile,Not Employed,0.42552,132,302,0.36967,0.48138
2017,"Rhineland-Palatinate, Saarland",3rd Quintile,Full-Time Employment,0.34440,104,247,0.28502,0.40378
2017,"Rhineland-Palatinate, Saarland",3rd Quintile,Regular Part-Time Employment,0.13526,43,247,0.09252,0.17799
2017,"Rhineland-Palatinate, Saarland",3rd Quintile,Not Employed,0.43918,100,247,0.37717,0.50120
2017,"Rhineland-Palatinate, Saarland",4th Quintile,Full-Time Employment,0.42742,122,252,0.36622,0.48863
2017,"Rhineland-Palatinate, Saarland",4th Quintile,Regular Part-Time Employment,0.13207,46,252,0.09018,0.17395
2017,"Rhineland-Palatinate, Saarland",4th Quintile,Not Employed,0.38708,84,252,0.32682,0.44734
2017,"Rhineland-Palatinate, Saarland",5th Quintile,Full-Time Employment,0.49565,112,240,0.43226,0.55904
2017,"Rhineland-Palatinate, Saarland",5th Quintile,Regular Part-Time Employment,0.14987,42,240,0.10462,0.19513
2017,"Rhineland-Palatinate, Saarland",5th Quintile,Not Employed,0.31447,86,240,0.25561,0.37334
2017,Baden-Wuerttemberg,1st Quintile,Full-Time Employment,0.11112,79,596,0.08586,0.13637
2017,Baden-Wuerttemberg,1st Quintile,Regular Part-Time Employment,0.10796,73,596,0.08302,0.13290
2017,Baden-Wuerttemberg,1st Quintile,Vocational Training,0.05699,32,596,0.03836,0.07562
2017,Baden-Wuerttemberg,1st Quintile,"Marginal, Irregular Part-Time Employment",0.10218,41,596,0.07784,0.12651
2017,Baden-Wuerttemberg,1st Quintile,Not Employed,0.61280,371,596,0.57366,0.65194
2017,Baden-Wuerttemberg,2nd Quintile,Full-Time Employment,0.25963,145,442,0.21871,0.30055
2017,Baden-Wuerttemberg,2nd Quintile,Regular Part-Time Employment,0.12306,78,442,0.09240,0.15372
2017,Baden-Wuerttemberg,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.06608,40,442,0.04289,0.08926
2017,Baden-Wuerttemberg,2nd Quintile,Not Employed,0.52317,179,442,0.47656,0.56979
2017,Baden-Wuerttemberg,3rd Quintile,Full-Time Employment,0.32439,204,517,0.28400,0.36479
2017,Baden-Wuerttemberg,3rd Quintile,Regular Part-Time Employment,0.12947,103,517,0.10051,0.15844
2017,Baden-Wuerttemberg,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.07330,39,517,0.05081,0.09579
2017,Baden-Wuerttemberg,3rd Quintile,Not Employed,0.44851,171,517,0.40560,0.49143
2017,Baden-Wuerttemberg,4th Quintile,Full-Time Employment,0.46230,300,606,0.42257,0.50203
2017,Baden-Wuerttemberg,4th Quintile,Regular Part-Time Employment,0.15461,118,606,0.12580,0.18342
2017,Baden-Wuerttemberg,4th Quintile,Not Employed,0.34071,188,606,0.30294,0.37847
2017,Baden-Wuerttemberg,5th Quintile,Full-Time Employment,0.56793,357,672,0.53045,0.60542
2017,Baden-Wuerttemberg,5th Quintile,Regular Part-Time Employment,0.13134,132,672,0.10579,0.15690
2017,Baden-Wuerttemberg,5th Quintile,Not Employed,0.25580,183,672,0.22279,0.28881
2017,Bavaria,1st Quintile,Full-Time Employment,0.19412,140,696,0.16471,0.22352
2017,Bavaria,1st Quintile,Regular Part-Time Employment,0.07850,72,696,0.05850,0.09849
2017,Bavaria,1st Quintile,Vocational Training,0.02469,38,696,0.01316,0.03623
2017,Bavaria,1st Quintile,"Marginal, Irregular Part-Time Employment",0.08943,56,696,0.06821,0.11065
2017,Bavaria,1st Quintile,Not Employed,0.60381,390,696,0.56745,0.64018
2017,Bavaria,2nd Quintile,Full-Time Employment,0.28915,257,794,0.25760,0.32071
2017,Bavaria,2nd Quintile,Regular Part-Time Employment,0.14605,133,794,0.12147,0.17063
2017,Bavaria,2nd Quintile,Vocational Training,0.04128,36,794,0.02743,0.05512
2017,Bavaria,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.09924,79,794,0.07843,0.12005
2017,Bavaria,2nd Quintile,Not Employed,0.42428,289,794,0.38988,0.45868
2017,Bavaria,3rd Quintile,Full-Time Employment,0.40867,311,734,0.37308,0.44425
2017,Bavaria,3rd Quintile,Regular Part-Time Employment,0.13611,129,734,0.11128,0.16093
2017,Bavaria,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.08839,57,734,0.06784,0.10894
2017,Bavaria,3rd Quintile,Not Employed,0.34743,237,734,0.31296,0.38190
2017,Bavaria,4th Quintile,Full-Time Employment,0.46350,345,779,0.42846,0.49854
2017,Bavaria,4th Quintile,Regular Part-Time Employment,0.13484,152,779,0.11084,0.15884
2017,Bavaria,4th Quintile,"Marginal, Irregular Part-Time Employment",0.06669,45,779,0.04916,0.08423
2017,Bavaria,4th Quintile,Not Employed,0.30022,237,779,0.26801,0.33243
2017,Bavaria,5th Quintile,Full-Time Employment,0.55327,429,827,0.51937,0.58718
2017,Bavaria,5th Quintile,Regular Part-Time Employment,0.11432,132,827,0.09262,0.13602
2017,Bavaria,5th Quintile,"Marginal, Irregular Part-Time Employment",0.05307,36,827,0.03778,0.06836
2017,Bavaria,5th Quintile,Not Employed,0.27210,230,827,0.24175,0.30245
2017,Berlin,1st Quintile,Full-Time Employment,0.21668,50,237,0.16412,0.26924
2017,Berlin,1st Quintile,Regular Part-Time Employment,0.16169,46,237,0.11472,0.20866
2017,Berlin,1st Quintile,Not Employed,0.51217,141,237,0.44840,0.57595
2017,Berlin,2nd Quintile,Full-Time Employment,0.26865,53,178,0.20334,0.33395
2017,Berlin,2nd Quintile,Regular Part-Time Employment,0.16956,40,178,0.11428,0.22484
2017,Berlin,2nd Quintile,Not Employed,0.49088,85,178,0.41723,0.56453
2017,Berlin,3rd Quintile,Full-Time Employment,0.43243,57,116,0.34189,0.52298
2017,Berlin,3rd Quintile,Not Employed,0.38458,59,116,0.29566,0.47349
2017,Berlin,4th Quintile,Full-Time Employment,0.52960,85,133,0.44445,0.61474
2017,Berlin,4th Quintile,Not Employed,0.31930,48,133,0.23977,0.39883
2017,Berlin,5th Quintile,Full-Time Employment,0.56774,93,146,0.48710,0.64837
2017,Berlin,5th Quintile,Not Employed,0.28058,53,146,0.20745,0.35371
2017,Brandenburg,1st Quintile,Full-Time Employment,0.14851,39,236,0.10305,0.19398
2017,Brandenburg,1st Quintile,Not Employed,0.64972,197,236,0.58872,0.71071
2017,Brandenburg,2nd Quintile,Full-Time Employment,0.29736,68,197,0.23336,0.36135
2017,Brandenburg,2nd Quintile,Not Employed,0.59191,129,197,0.52310,0.66071
2017,Brandenburg,3rd Quintile,Full-Time Employment,0.41292,84,190,0.34273,0.48312
2017,Brandenburg,3rd Quintile,Not Employed,0.50584,106,190,0.43456,0.57712
2017,Brandenburg,4th Quintile,Full-Time Employment,0.55083,69,105,0.45523,0.64643
2017,Brandenburg,4th Quintile,Not Employed,0.29246,36,105,0.20503,0.37988
2017,Brandenburg,5th Quintile,Full-Time Employment,0.80635,75,75,0.71632,0.89639
2017,Mecklenburg-Western Pomerania,1st Quintile,Not Employed,0.64359,104,104,0.55110,0.73608
2017,Mecklenburg-Western Pomerania,2nd Quintile,Full-Time Employment,0.26404,47,118,0.18416,0.34392
2017,Mecklenburg-Western Pomerania,2nd Quintile,Not Employed,0.44061,71,118,0.35065,0.53057
2017,Mecklenburg-Western Pomerania,3rd Quintile,Full-Time Employment,0.53322,45,84,0.42589,0.64055
2017,Mecklenburg-Western Pomerania,3rd Quintile,Not Employed,0.31771,39,84,0.21754,0.41787
2017,Mecklenburg-Western Pomerania,5th Quintile,Full-Time Employment,0.64983,42,42,0.50381,0.79585
2017,Saxony,1st Quintile,Full-Time Employment,0.24601,66,342,0.20030,0.29172
2017,Saxony,1st Quintile,Regular Part-Time Employment,0.08038,39,342,0.05152,0.10924
2017,Saxony,1st Quintile,Not Employed,0.54837,237,342,0.49555,0.60119
2017,Saxony,2nd Quintile,Full-Time Employment,0.33928,122,384,0.29186,0.38670
2017,Saxony,2nd Quintile,Regular Part-Time Employment,0.15622,56,384,0.11986,0.19258
2017,Saxony,2nd Quintile,Not Employed,0.49860,206,384,0.44852,0.54867
2017,Saxony,3rd Quintile,Full-Time Employment,0.42638,126,297,0.37004,0.48272
2017,Saxony,3rd Quintile,Regular Part-Time Employment,0.08994,41,297,0.05735,0.12253
2017,Saxony,3rd Quintile,Not Employed,0.42946,130,297,0.37307,0.48585
2017,Saxony,4th Quintile,Full-Time Employment,0.58101,135,220,0.51566,0.64636
2017,Saxony,4th Quintile,Regular Part-Time Employment,0.15570,34,220,0.10768,0.20372
2017,Saxony,4th Quintile,Not Employed,0.20738,51,220,0.15368,0.26107
2017,Saxony,5th Quintile,Full-Time Employment,0.62572,100,100,0.53039,0.72105
2017,Saxony-Anhalt,1st Quintile,Full-Time Employment,0.15899,54,239,0.11253,0.20545
2017,Saxony-Anhalt,1st Quintile,Not Employed,0.61814,185,239,0.55642,0.67987
2017,Saxony-Anhalt,2nd Quintile,Full-Time Employment,0.31720,72,152,0.24297,0.39143
2017,Saxony-Anhalt,2nd Quintile,Not Employed,0.54756,80,152,0.46817,0.62695
2017,Saxony-Anhalt,3rd Quintile,Full-Time Employment,0.36228,56,122,0.27664,0.44793
2017,Saxony-Anhalt,3rd Quintile,Not Employed,0.53264,66,122,0.44374,0.62154
2017,Saxony-Anhalt,4th Quintile,Full-Time Employment,0.54025,60,93,0.43841,0.64209
2017,Saxony-Anhalt,4th Quintile,Not Employed,0.32572,33,93,0.22996,0.42149
2017,Saxony-Anhalt,5th Quintile,Full-Time Employment,0.69661,62,62,0.58124,0.81198
2017,Thuringa,1st Quintile,Full-Time Employment,0.16891,45,166,0.11174,0.22608
2017,Thuringa,1st Quintile,Not Employed,0.55192,121,166,0.47604,0.62780
2017,Thuringa,2nd Quintile,Full-Time Employment,0.31260,93,218,0.25093,0.37428
2017,Thuringa,2nd Quintile,Not Employed,0.50480,125,218,0.43827,0.57132
2017,Thuringa,3rd Quintile,Full-Time Employment,0.48843,73,140,0.40533,0.57153
2017,Thuringa,3rd Quintile,Not Employed,0.40120,67,140,0.31972,0.48269
2017,Thuringa,4th Quintile,Full-Time Employment,0.55151,73,111,0.45857,0.64445
2017,Thuringa,4th Quintile,Not Employed,0.28753,38,111,0.20295,0.37211
2017,Thuringa,5th Quintile,Full-Time Employment,0.59544,63,63,0.47327,0.71761
2018,Schleswig-Holstein,1st Quintile,Full-Time Employment,0.12898,45,261,0.08824,0.16972
2018,Schleswig-Holstein,1st Quintile,Regular Part-Time Employment,0.17776,31,261,0.13129,0.22423
2018,Schleswig-Holstein,1st Quintile,Not Employed,0.55212,185,261,0.49167,0.61256
2018,Schleswig-Holstein,2nd Quintile,Full-Time Employment,0.24913,69,210,0.19050,0.30777
2018,Schleswig-Holstein,2nd Quintile,Regular Part-Time Employment,0.12725,47,210,0.08207,0.17243
2018,Schleswig-Holstein,2nd Quintile,Not Employed,0.51873,94,210,0.45099,0.58647
2018,Schleswig-Holstein,3rd Quintile,Full-Time Employment,0.36162,71,175,0.29023,0.43302
2018,Schleswig-Holstein,3rd Quintile,Regular Part-Time Employment,0.17414,42,175,0.11779,0.23049
2018,Schleswig-Holstein,3rd Quintile,Not Employed,0.40543,62,175,0.33248,0.47838
2018,Schleswig-Holstein,4th Quintile,Full-Time Employment,0.39284,69,115,0.30319,0.48250
2018,Schleswig-Holstein,4th Quintile,Not Employed,0.38159,46,115,0.29242,0.47077
2018,Schleswig-Holstein,5th Quintile,Full-Time Employment,0.60696,87,157,0.53031,0.68361
2018,Schleswig-Holstein,5th Quintile,Regular Part-Time Employment,0.13032,32,157,0.07749,0.18315
2018,Schleswig-Holstein,5th Quintile,Not Employed,0.23038,38,157,0.16430,0.29646
