year,age_gr,migback,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,30-45 y.,Indirect migration background,Regular Part-Time Employment,0.13779,156,848,0.11457,0.16100
2013,30-45 y.,Indirect migration background,"Marginal, Irregular Part-Time Employment",0.03769,49,848,0.02487,0.05052
2013,30-45 y.,Indirect migration background,Not Employed,0.24011,209,848,0.21134,0.26888
2013,46-65 y.,No migration background,Full-Time Employment,0.52615,4119,8081,0.51526,0.53704
2013,46-65 y.,No migration background,Regular Part-Time Employment,0.15478,1476,8081,0.14689,0.16266
2013,46-65 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.05655,488,8081,0.05151,0.06158
2013,46-65 y.,No migration background,Not Employed,0.26092,1998,8081,0.25135,0.27050
2013,46-65 y.,Direct migration background,Full-Time Employment,0.45041,872,1932,0.42822,0.47260
2013,46-65 y.,Direct migration background,Regular Part-Time Employment,0.16303,307,1932,0.14655,0.17951
2013,46-65 y.,Direct migration background,"Marginal, Irregular Part-Time Employment",0.06834,144,1932,0.05708,0.07959
2013,46-65 y.,Direct migration background,Not Employed,0.31719,609,1932,0.29644,0.33795
2013,46-65 y.,Indirect migration background,Full-Time Employment,0.55898,86,122,0.47051,0.64745
2013,46-65 y.,Indirect migration background,Not Employed,0.21524,36,122,0.14201,0.28847
2013,66 and older,No migration background,Full-Time Employment,0.00995,55,4583,0.00708,0.01282
2013,66 and older,No migration background,Regular Part-Time Employment,0.01250,67,4583,0.00929,0.01572
2013,66 and older,No migration background,"Marginal, Irregular Part-Time Employment",0.03134,150,4583,0.02630,0.03639
2013,66 and older,No migration background,Not Employed,0.94620,4311,4583,0.93967,0.95274
2013,66 and older,Direct migration background,Not Employed,0.95690,435,435,0.93779,0.97600
2014,17-29 y.,No migration background,Full-Time Employment,0.33669,758,3030,0.31986,0.35352
2014,17-29 y.,No migration background,Regular Part-Time Employment,0.07219,170,3030,0.06297,0.08140
2014,17-29 y.,No migration background,Vocational Training,0.14552,462,3030,0.13296,0.15808
2014,17-29 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.11183,382,3030,0.10060,0.12305
2014,17-29 y.,No migration background,Not Employed,0.32756,1258,3030,0.31085,0.34427
2014,17-29 y.,Direct migration background,Full-Time Employment,0.29652,221,846,0.26573,0.32732
2014,17-29 y.,Direct migration background,Regular Part-Time Employment,0.07216,51,846,0.05471,0.08961
2014,17-29 y.,Direct migration background,Vocational Training,0.07032,92,846,0.05308,0.08756
2014,17-29 y.,Direct migration background,"Marginal, Irregular Part-Time Employment",0.16028,113,846,0.13554,0.18502
2014,17-29 y.,Direct migration background,Not Employed,0.40006,369,846,0.36703,0.43310
2014,17-29 y.,Indirect migration background,Full-Time Employment,0.25700,208,974,0.22954,0.28445
2014,17-29 y.,Indirect migration background,Regular Part-Time Employment,0.05993,37,974,0.04501,0.07484
2014,17-29 y.,Indirect migration background,Vocational Training,0.13908,149,974,0.11734,0.16082
2014,17-29 y.,Indirect migration background,"Marginal, Irregular Part-Time Employment",0.10912,111,974,0.08952,0.12871
2014,17-29 y.,Indirect migration background,Not Employed,0.42898,469,974,0.39789,0.46008
2014,30-45 y.,No migration background,Full-Time Employment,0.61123,2864,5411,0.59824,0.62422
2014,30-45 y.,No migration background,Regular Part-Time Employment,0.18083,1311,5411,0.17058,0.19109
2014,30-45 y.,No migration background,Vocational Training,0.00698,34,5411,0.00476,0.00920
2014,30-45 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.04544,330,5411,0.03989,0.05099
2014,30-45 y.,No migration background,Not Employed,0.14958,872,5411,0.14007,0.15908
2014,30-45 y.,Direct migration background,Full-Time Employment,0.51644,1092,2395,0.49642,0.53645
2014,30-45 y.,Direct migration background,Regular Part-Time Employment,0.14029,424,2395,0.12638,0.15420
2014,30-45 y.,Direct migration background,"Marginal, Irregular Part-Time Employment",0.07973,204,2395,0.06888,0.09058
2014,30-45 y.,Direct migration background,Not Employed,0.25636,675,2395,0.23887,0.27385
2014,30-45 y.,Indirect migration background,Full-Time Employment,0.59902,346,679,0.56213,0.63591
2014,30-45 y.,Indirect migration background,Regular Part-Time Employment,0.12716,129,679,0.10209,0.15224
2014,30-45 y.,Indirect migration background,"Marginal, Irregular Part-Time Employment",0.03701,39,679,0.02280,0.05122
2014,30-45 y.,Indirect migration background,Not Employed,0.23210,165,679,0.20033,0.26388
2014,46-65 y.,No migration background,Full-Time Employment,0.53371,3869,7513,0.52243,0.54499
2014,46-65 y.,No migration background,Regular Part-Time Employment,0.16567,1414,7513,0.15726,0.17408
2014,46-65 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.05643,457,7513,0.05121,0.06165
2014,46-65 y.,No migration background,Not Employed,0.24282,1773,7513,0.23312,0.25252
2014,46-65 y.,Direct migration background,Full-Time Employment,0.43624,717,1618,0.41206,0.46041
2014,46-65 y.,Direct migration background,Regular Part-Time Employment,0.16068,253,1618,0.14278,0.17858
2014,46-65 y.,Direct migration background,"Marginal, Irregular Part-Time Employment",0.08471,143,1618,0.07114,0.09828
2014,46-65 y.,Direct migration background,Not Employed,0.31729,505,1618,0.29461,0.33998
2014,46-65 y.,Indirect migration background,Full-Time Employment,0.51325,89,123,0.42456,0.60194
2014,46-65 y.,Indirect migration background,Regular Part-Time Employment,0.20248,34,123,0.13117,0.27378
2014,66 and older,No migration background,Full-Time Employment,0.01061,53,4499,0.00761,0.01360
2014,66 and older,No migration background,Regular Part-Time Employment,0.01351,73,4499,0.01014,0.01688
2014,66 and older,No migration background,"Marginal, Irregular Part-Time Employment",0.03647,175,4499,0.03100,0.04195
2014,66 and older,No migration background,Not Employed,0.93941,4198,4499,0.93244,0.94638
2014,66 and older,Direct migration background,Not Employed,0.95587,422,422,0.93626,0.97549
2015,17-29 y.,No migration background,Full-Time Employment,0.32840,733,2942,0.31143,0.34538
2015,17-29 y.,No migration background,Regular Part-Time Employment,0.06233,151,2942,0.05360,0.07107
2015,17-29 y.,No migration background,Vocational Training,0.14696,479,2942,0.13416,0.15975
2015,17-29 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.12125,376,2942,0.10946,0.13305
2015,17-29 y.,No migration background,Not Employed,0.33647,1203,2942,0.31939,0.35355
2015,17-29 y.,Direct migration background,Full-Time Employment,0.35822,360,1133,0.33029,0.38615
2015,17-29 y.,Direct migration background,Regular Part-Time Employment,0.10158,100,1133,0.08398,0.11918
2015,17-29 y.,Direct migration background,Vocational Training,0.09430,89,1133,0.07727,0.11132
2015,17-29 y.,Direct migration background,"Marginal, Irregular Part-Time Employment",0.09659,103,1133,0.07938,0.11380
2015,17-29 y.,Direct migration background,Not Employed,0.34824,481,1133,0.32049,0.37599
2015,17-29 y.,Indirect migration background,Full-Time Employment,0.30529,192,927,0.27562,0.33495
2015,17-29 y.,Indirect migration background,Regular Part-Time Employment,0.04545,42,927,0.03203,0.05886
2015,17-29 y.,Indirect migration background,Vocational Training,0.14581,145,927,0.12308,0.16854
2015,17-29 y.,Indirect migration background,"Marginal, Irregular Part-Time Employment",0.08909,97,927,0.07074,0.10744
2015,17-29 y.,Indirect migration background,Not Employed,0.40683,451,927,0.37519,0.43847
2015,30-45 y.,No migration background,Full-Time Employment,0.60070,2513,4784,0.58682,0.61458
2015,30-45 y.,No migration background,Regular Part-Time Employment,0.20580,1236,4784,0.19434,0.21726
2015,30-45 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.04407,267,4784,0.03825,0.04988
2015,30-45 y.,No migration background,Not Employed,0.13560,768,4784,0.12590,0.14530
2015,30-45 y.,Direct migration background,Full-Time Employment,0.51946,1298,2825,0.50103,0.53788
2015,30-45 y.,Direct migration background,Regular Part-Time Employment,0.15552,475,2825,0.14215,0.16888
2015,30-45 y.,Direct migration background,"Marginal, Irregular Part-Time Employment",0.06569,209,2825,0.05655,0.07483
2015,30-45 y.,Direct migration background,Not Employed,0.25283,843,2825,0.23680,0.26886
2015,30-45 y.,Indirect migration background,Full-Time Employment,0.58787,311,577,0.54767,0.62807
2015,30-45 y.,Indirect migration background,Regular Part-Time Employment,0.12898,119,577,0.10160,0.15635
2015,30-45 y.,Indirect migration background,Not Employed,0.21054,147,577,0.17725,0.24384
2015,46-65 y.,No migration background,Full-Time Employment,0.53964,3776,7271,0.52819,0.55110
2015,46-65 y.,No migration background,Regular Part-Time Employment,0.16816,1439,7271,0.15956,0.17676
2015,46-65 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.05504,418,7271,0.04980,0.06028
2015,46-65 y.,No migration background,Not Employed,0.23542,1638,7271,0.22567,0.24518
2015,46-65 y.,Direct migration background,Full-Time Employment,0.42566,758,1678,0.40199,0.44932
2015,46-65 y.,Direct migration background,Regular Part-Time Employment,0.17999,275,1678,0.16160,0.19838
2015,46-65 y.,Direct migration background,"Marginal, Irregular Part-Time Employment",0.07263,132,1678,0.06020,0.08505
2015,46-65 y.,Direct migration background,Not Employed,0.31982,513,1678,0.29750,0.34214
2015,46-65 y.,Indirect migration background,Full-Time Employment,0.53231,95,158,0.45426,0.61036
2015,46-65 y.,Indirect migration background,Regular Part-Time Employment,0.16315,31,158,0.10535,0.22095
2015,46-65 y.,Indirect migration background,Not Employed,0.24049,32,158,0.17363,0.30734
2015,66 and older,No migration background,Full-Time Employment,0.01233,52,4453,0.00909,0.01557
2015,66 and older,No migration background,Regular Part-Time Employment,0.01287,72,4453,0.00956,0.01618
2015,66 and older,No migration background,"Marginal, Irregular Part-Time Employment",0.03855,171,4453,0.03289,0.04420
2015,66 and older,No migration background,Not Employed,0.93625,4158,4453,0.92907,0.94343
2015,66 and older,Direct migration background,Not Employed,0.92299,408,408,0.89708,0.94889
2016,17-29 y.,No migration background,Full-Time Employment,0.32788,668,2726,0.31025,0.34550
2016,17-29 y.,No migration background,Regular Part-Time Employment,0.05995,149,2726,0.05104,0.06887
2016,17-29 y.,No migration background,Vocational Training,0.14258,456,2726,0.12945,0.15571
2016,17-29 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.09438,292,2726,0.08340,0.10536
2016,17-29 y.,No migration background,Not Employed,0.37187,1161,2726,0.35372,0.39001
2016,17-29 y.,Direct migration background,Full-Time Employment,0.34843,295,1946,0.32725,0.36960
2016,17-29 y.,Direct migration background,Regular Part-Time Employment,0.10595,90,1946,0.09227,0.11963
2016,17-29 y.,Direct migration background,Vocational Training,0.05263,107,1946,0.04271,0.06256
2016,17-29 y.,Direct migration background,"Marginal, Irregular Part-Time Employment",0.10006,100,1946,0.08672,0.11339
2016,17-29 y.,Direct migration background,Not Employed,0.39183,1354,1946,0.37013,0.41352
2016,17-29 y.,Indirect migration background,Full-Time Employment,0.25999,169,856,0.23058,0.28939
2016,17-29 y.,Indirect migration background,Regular Part-Time Employment,0.04963,39,856,0.03507,0.06419
2016,17-29 y.,Indirect migration background,Vocational Training,0.12646,129,856,0.10418,0.14874
2016,17-29 y.,Indirect migration background,"Marginal, Irregular Part-Time Employment",0.09688,103,856,0.07705,0.11671
2016,17-29 y.,Indirect migration background,Not Employed,0.45644,416,856,0.42305,0.48982
2016,30-45 y.,No migration background,Full-Time Employment,0.61578,2252,4216,0.60109,0.63046
2016,30-45 y.,No migration background,Regular Part-Time Employment,0.18830,1106,4216,0.17650,0.20011
2016,30-45 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.04130,218,4216,0.03529,0.04730
2016,30-45 y.,No migration background,Not Employed,0.13897,640,4216,0.12853,0.14941
2016,30-45 y.,Direct migration background,Full-Time Employment,0.50893,1123,3819,0.49307,0.52478
2016,30-45 y.,Direct migration background,Regular Part-Time Employment,0.16411,444,3819,0.15236,0.17586
2016,30-45 y.,Direct migration background,Vocational Training,0.00980,63,3819,0.00668,0.01293
2016,30-45 y.,Direct migration background,"Marginal, Irregular Part-Time Employment",0.06198,227,3819,0.05433,0.06963
2016,30-45 y.,Direct migration background,Not Employed,0.25394,1962,3819,0.24013,0.26774
2016,30-45 y.,Indirect migration background,Full-Time Employment,0.60033,278,531,0.55862,0.64203
2016,30-45 y.,Indirect migration background,Regular Part-Time Employment,0.18291,135,531,0.14999,0.21582
2016,30-45 y.,Indirect migration background,Not Employed,0.18664,118,531,0.15346,0.21981
2016,46-65 y.,No migration background,Full-Time Employment,0.54730,3593,6851,0.53551,0.55908
2016,46-65 y.,No migration background,Regular Part-Time Employment,0.18220,1449,6851,0.17306,0.19134
2016,46-65 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.05437,374,6851,0.04900,0.05974
2016,46-65 y.,No migration background,Not Employed,0.21437,1435,6851,0.20465,0.22409
2016,46-65 y.,Direct migration background,Full-Time Employment,0.42908,708,1987,0.40731,0.45085
2016,46-65 y.,Direct migration background,Regular Part-Time Employment,0.17511,280,1987,0.15839,0.19182
2016,46-65 y.,Direct migration background,"Marginal, Irregular Part-Time Employment",0.08896,140,1987,0.07644,0.10148
2016,46-65 y.,Direct migration background,Not Employed,0.30353,859,1987,0.28331,0.32375
2016,46-65 y.,Indirect migration background,Full-Time Employment,0.55034,95,166,0.47444,0.62625
2016,46-65 y.,Indirect migration background,Regular Part-Time Employment,0.16221,36,166,0.10596,0.21846
2016,46-65 y.,Indirect migration background,Not Employed,0.24228,35,166,0.17690,0.30766
2016,66 and older,No migration background,Full-Time Employment,0.01403,62,4298,0.01051,0.01754
2016,66 and older,No migration background,Regular Part-Time Employment,0.01615,80,4298,0.01238,0.01992
2016,66 and older,No migration background,"Marginal, Irregular Part-Time Employment",0.03499,166,4298,0.02949,0.04048
2016,66 and older,No migration background,Not Employed,0.93483,3990,4298,0.92746,0.94221
2016,66 and older,Direct migration background,Not Employed,0.91558,405,405,0.88847,0.94269
2017,17-29 y.,No migration background,Full-Time Employment,0.35388,940,3274,0.33749,0.37026
2017,17-29 y.,No migration background,Regular Part-Time Employment,0.05909,185,3274,0.05101,0.06717
2017,17-29 y.,No migration background,Vocational Training,0.14168,504,3274,0.12974,0.15363
2017,17-29 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.10293,343,3274,0.09252,0.11334
2017,17-29 y.,No migration background,Not Employed,0.34059,1302,3274,0.32435,0.35683
2017,17-29 y.,Direct migration background,Full-Time Employment,0.27841,279,2326,0.26019,0.29663
2017,17-29 y.,Direct migration background,Regular Part-Time Employment,0.08642,110,2326,0.07500,0.09784
2017,17-29 y.,Direct migration background,Vocational Training,0.09547,162,2326,0.08353,0.10742
2017,17-29 y.,Direct migration background,"Marginal, Irregular Part-Time Employment",0.08292,103,2326,0.07171,0.09413
2017,17-29 y.,Direct migration background,Not Employed,0.45569,1672,2326,0.43544,0.47593
2017,17-29 y.,Indirect migration background,Full-Time Employment,0.25604,200,932,0.22800,0.28407
2017,17-29 y.,Indirect migration background,Regular Part-Time Employment,0.06165,56,932,0.04620,0.07710
2017,17-29 y.,Indirect migration background,Vocational Training,0.12735,125,932,0.10594,0.14877
2017,17-29 y.,Indirect migration background,"Marginal, Irregular Part-Time Employment",0.11614,102,932,0.09556,0.13672
2017,17-29 y.,Indirect migration background,Not Employed,0.43048,449,932,0.39867,0.46229
2017,30-45 y.,No migration background,Full-Time Employment,0.61281,2471,4518,0.59861,0.62702
2017,30-45 y.,No migration background,Regular Part-Time Employment,0.20715,1203,4518,0.19534,0.21897
2017,30-45 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.03190,195,4518,0.02677,0.03702
2017,30-45 y.,No migration background,Not Employed,0.13292,649,4518,0.12302,0.14282
2017,30-45 y.,Direct migration background,Full-Time Employment,0.49640,1108,3996,0.48089,0.51190
2017,30-45 y.,Direct migration background,Regular Part-Time Employment,0.15422,461,3996,0.14302,0.16542
2017,30-45 y.,Direct migration background,Vocational Training,0.01103,68,3996,0.00779,0.01426
2017,30-45 y.,Direct migration background,"Marginal, Irregular Part-Time Employment",0.06410,232,3996,0.05650,0.07169
2017,30-45 y.,Direct migration background,Not Employed,0.27308,2127,3996,0.25926,0.28689
2017,30-45 y.,Indirect migration background,Full-Time Employment,0.63265,297,549,0.59228,0.67301
2017,30-45 y.,Indirect migration background,Regular Part-Time Employment,0.15226,134,549,0.12218,0.18234
2017,30-45 y.,Indirect migration background,Not Employed,0.17357,118,549,0.14186,0.20529
2017,46-65 y.,No migration background,Full-Time Employment,0.55425,4367,8118,0.54344,0.56507
2017,46-65 y.,No migration background,Regular Part-Time Employment,0.18083,1738,8118,0.17246,0.18920
2017,46-65 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.05588,432,8118,0.05088,0.06088
2017,46-65 y.,No migration background,Not Employed,0.20734,1581,8118,0.19852,0.21616
2017,46-65 y.,Direct migration background,Full-Time Employment,0.44226,771,2222,0.42161,0.46292
2017,46-65 y.,Direct migration background,Regular Part-Time Employment,0.16621,300,2222,0.15073,0.18169
2017,46-65 y.,Direct migration background,"Marginal, Irregular Part-Time Employment",0.08755,138,2222,0.07580,0.09931
2017,46-65 y.,Direct migration background,Not Employed,0.30263,1013,2222,0.28352,0.32173
2017,46-65 y.,Indirect migration background,Full-Time Employment,0.54747,114,201,0.47849,0.61645
2017,46-65 y.,Indirect migration background,Regular Part-Time Employment,0.21698,43,201,0.15986,0.27411
2017,46-65 y.,Indirect migration background,Not Employed,0.19256,44,201,0.13791,0.24721
2017,66 and older,No migration background,Full-Time Employment,0.01387,68,4499,0.01045,0.01729
2017,66 and older,No migration background,Regular Part-Time Employment,0.01543,92,4499,0.01183,0.01903
2017,66 and older,No migration background,"Marginal, Irregular Part-Time Employment",0.04244,202,4499,0.03654,0.04833
2017,66 and older,No migration background,Not Employed,0.92826,4137,4499,0.92072,0.93581
2017,66 and older,Direct migration background,Not Employed,0.87358,432,432,0.84221,0.90496
2018,17-29 y.,No migration background,Full-Time Employment,0.35514,932,3210,0.33858,0.37170
2018,17-29 y.,No migration background,Regular Part-Time Employment,0.06914,211,3210,0.06036,0.07792
2018,17-29 y.,No migration background,Vocational Training,0.13355,487,3210,0.12178,0.14531
2018,17-29 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.10716,341,3210,0.09646,0.11787
2018,17-29 y.,No migration background,Not Employed,0.33078,1239,3210,0.31451,0.34706
2018,17-29 y.,Direct migration background,Full-Time Employment,0.30459,335,1983,0.28433,0.32486
2018,17-29 y.,Direct migration background,Regular Part-Time Employment,0.09700,121,1983,0.08397,0.11003
2018,17-29 y.,Direct migration background,Vocational Training,0.09368,169,1983,0.08085,0.10650
2018,17-29 y.,Direct migration background,"Marginal, Irregular Part-Time Employment",0.07444,114,1983,0.06288,0.08600
2018,17-29 y.,Direct migration background,Not Employed,0.42945,1244,1983,0.40766,0.45124
2018,17-29 y.,Indirect migration background,Full-Time Employment,0.27575,199,925,0.24694,0.30457
2018,17-29 y.,Indirect migration background,Regular Part-Time Employment,0.09667,61,925,0.07761,0.11572
2018,17-29 y.,Indirect migration background,Vocational Training,0.13899,129,925,0.11668,0.16129
2018,17-29 y.,Indirect migration background,"Marginal, Irregular Part-Time Employment",0.10648,111,925,0.08659,0.12637
2018,17-29 y.,Indirect migration background,Not Employed,0.37395,425,925,0.34275,0.40515
2018,30-45 y.,No migration background,Full-Time Employment,0.62882,2278,4173,0.61416,0.64348
2018,30-45 y.,No migration background,Regular Part-Time Employment,0.19728,1103,4173,0.18520,0.20935
2018,30-45 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.03445,178,4173,0.02892,0.03999
2018,30-45 y.,No migration background,Not Employed,0.12363,614,4173,0.11364,0.13362
2018,30-45 y.,Direct migration background,Full-Time Employment,0.50630,1122,3681,0.49015,0.52245
2018,30-45 y.,Direct migration background,Regular Part-Time Employment,0.17885,518,3681,0.16647,0.19124
2018,30-45 y.,Direct migration background,Vocational Training,0.00674,68,3681,0.00410,0.00939
2018,30-45 y.,Direct migration background,"Marginal, Irregular Part-Time Employment",0.04810,200,3681,0.04118,0.05501
2018,30-45 y.,Direct migration background,Not Employed,0.25839,1773,3681,0.24425,0.27253
2018,30-45 y.,Indirect migration background,Full-Time Employment,0.60550,274,510,0.56304,0.64796
2018,30-45 y.,Indirect migration background,Regular Part-Time Employment,0.14271,127,510,0.11233,0.17310
2018,30-45 y.,Indirect migration background,Not Employed,0.17542,109,510,0.14238,0.20846
2018,46-65 y.,No migration background,Full-Time Employment,0.54982,4119,7777,0.53876,0.56088
2018,46-65 y.,No migration background,Regular Part-Time Employment,0.19641,1754,7777,0.18758,0.20524
2018,46-65 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.04933,377,7777,0.04452,0.05414
2018,46-65 y.,No migration background,Not Employed,0.20225,1527,7777,0.19332,0.21118
2018,46-65 y.,Direct migration background,Full-Time Employment,0.48377,797,2234,0.46304,0.50450
2018,46-65 y.,Direct migration background,Regular Part-Time Employment,0.16714,306,2234,0.15167,0.18262
2018,46-65 y.,Direct migration background,"Marginal, Irregular Part-Time Employment",0.05838,146,2234,0.04866,0.06811
2018,46-65 y.,Direct migration background,Not Employed,0.28960,985,2234,0.27079,0.30841
2018,46-65 y.,Indirect migration background,Full-Time Employment,0.62113,124,204,0.55439,0.68786
2018,46-65 y.,Indirect migration background,Regular Part-Time Employment,0.15306,43,204,0.10353,0.20259
2018,46-65 y.,Indirect migration background,Not Employed,0.14339,37,204,0.09518,0.19160
2018,66 and older,No migration background,Full-Time Employment,0.01377,60,4510,0.01037,0.01718
2018,66 and older,No migration background,Regular Part-Time Employment,0.02138,106,4510,0.01716,0.02560
2018,66 and older,No migration background,"Marginal, Irregular Part-Time Employment",0.04692,215,4510,0.04074,0.05309
2018,66 and older,No migration background,Not Employed,0.91793,4129,4510,0.90992,0.92594
2018,66 and older,Direct migration background,Not Employed,0.84790,436,436,0.81416,0.88165
2019,17-29 y.,No migration background,Full-Time Employment,0.37965,875,2979,0.36222,0.39708
2019,17-29 y.,No migration background,Regular Part-Time Employment,0.07711,234,2979,0.06753,0.08669
2019,17-29 y.,No migration background,Vocational Training,0.14274,465,2979,0.13018,0.15530
2019,17-29 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.09234,296,2979,0.08194,0.10274
2019,17-29 y.,No migration background,Not Employed,0.30397,1109,2979,0.28745,0.32049
2019,17-29 y.,Direct migration background,Full-Time Employment,0.27831,308,1529,0.25584,0.30079
2019,17-29 y.,Direct migration background,Regular Part-Time Employment,0.11472,104,1529,0.09874,0.13070
2019,17-29 y.,Direct migration background,Vocational Training,0.08006,174,1529,0.06645,0.09366
2019,17-29 y.,Direct migration background,"Marginal, Irregular Part-Time Employment",0.07756,102,1529,0.06415,0.09097
2019,17-29 y.,Direct migration background,Not Employed,0.44827,841,1529,0.42333,0.47320
2019,17-29 y.,Indirect migration background,Full-Time Employment,0.23565,167,806,0.20634,0.26497
2019,17-29 y.,Indirect migration background,Regular Part-Time Employment,0.12829,71,806,0.10519,0.15139
2019,17-29 y.,Indirect migration background,Vocational Training,0.12535,111,806,0.10248,0.14822
2019,17-29 y.,Indirect migration background,"Marginal, Irregular Part-Time Employment",0.08296,104,806,0.06390,0.10201
2019,17-29 y.,Indirect migration background,Not Employed,0.42313,353,806,0.38900,0.45726
2019,30-45 y.,No migration background,Full-Time Employment,0.62074,2351,4089,0.60586,0.63561
2019,30-45 y.,No migration background,Regular Part-Time Employment,0.20705,1031,4089,0.19463,0.21947
2019,30-45 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.02846,147,4089,0.02336,0.03356
2019,30-45 y.,No migration background,Not Employed,0.12762,560,4089,0.11739,0.13785
2019,30-45 y.,Direct migration background,Full-Time Employment,0.47962,1058,3293,0.46256,0.49669
2019,30-45 y.,Direct migration background,Regular Part-Time Employment,0.22201,502,3293,0.20782,0.23621
2019,30-45 y.,Direct migration background,Vocational Training,0.00943,73,3293,0.00613,0.01273
2019,30-45 y.,Direct migration background,"Marginal, Irregular Part-Time Employment",0.03884,163,3293,0.03224,0.04544
2019,30-45 y.,Direct migration background,Not Employed,0.24784,1497,3293,0.23309,0.26259
2019,30-45 y.,Indirect migration background,Full-Time Employment,0.66530,306,516,0.62455,0.70606
2019,30-45 y.,Indirect migration background,Regular Part-Time Employment,0.15384,117,516,0.12268,0.18500
2019,30-45 y.,Indirect migration background,Not Employed,0.14203,93,516,0.11188,0.17218
2019,46-65 y.,No migration background,Full-Time Employment,0.55230,4895,8582,0.54178,0.56282
2019,46-65 y.,No migration background,Regular Part-Time Employment,0.19854,1858,8582,0.19010,0.20698
2019,46-65 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.04759,391,8582,0.04309,0.05210
2019,46-65 y.,No migration background,Not Employed,0.19970,1438,8582,0.19124,0.20815
2019,46-65 y.,Direct migration background,Full-Time Employment,0.48524,839,2172,0.46422,0.50626
2019,46-65 y.,Direct migration background,Regular Part-Time Employment,0.15793,288,2172,0.14259,0.17327
2019,46-65 y.,Direct migration background,"Marginal, Irregular Part-Time Employment",0.07354,141,2172,0.06256,0.08452
2019,46-65 y.,Direct migration background,Not Employed,0.28290,904,2172,0.26395,0.30184
2019,46-65 y.,Indirect migration background,Full-Time Employment,0.57816,172,262,0.51825,0.63808
2019,46-65 y.,Indirect migration background,Regular Part-Time Employment,0.23078,53,262,0.17966,0.28189
2019,46-65 y.,Indirect migration background,Not Employed,0.13623,37,262,0.09461,0.17785
2019,66 and older,No migration background,Full-Time Employment,0.01685,197,4700,0.01317,0.02053
2019,66 and older,No migration background,Regular Part-Time Employment,0.02337,164,4700,0.01905,0.02769
2019,66 and older,No migration background,"Marginal, Irregular Part-Time Employment",0.04286,240,4700,0.03707,0.04865
2019,66 and older,No migration background,Not Employed,0.91692,4099,4700,0.90903,0.92481
2019,66 and older,Direct migration background,Not Employed,0.91219,420,420,0.88509,0.93929
2020,17-29 y.,No migration background,Full-Time Employment,0.36118,810,2842,0.34351,0.37884
2020,17-29 y.,No migration background,Regular Part-Time Employment,0.07782,215,2842,0.06797,0.08767
2020,17-29 y.,No migration background,Vocational Training,0.13811,427,2842,0.12542,0.15079
2020,17-29 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.09008,272,2842,0.07955,0.10061
2020,17-29 y.,No migration background,Not Employed,0.33041,1118,2842,0.31312,0.34771
2020,17-29 y.,Direct migration background,Full-Time Employment,0.34177,776,2281,0.32230,0.36124
2020,17-29 y.,Direct migration background,Regular Part-Time Employment,0.07433,134,2281,0.06356,0.08509
2020,17-29 y.,Direct migration background,Vocational Training,0.08622,292,2281,0.07469,0.09774
2020,17-29 y.,Direct migration background,"Marginal, Irregular Part-Time Employment",0.05120,73,2281,0.04215,0.06024
2020,17-29 y.,Direct migration background,Not Employed,0.44485,1006,2281,0.42446,0.46525
2020,17-29 y.,Indirect migration background,Full-Time Employment,0.20934,186,808,0.18127,0.23741
2020,17-29 y.,Indirect migration background,Regular Part-Time Employment,0.09591,61,808,0.07559,0.11622
2020,17-29 y.,Indirect migration background,Vocational Training,0.16382,119,808,0.13829,0.18936
2020,17-29 y.,Indirect migration background,"Marginal, Irregular Part-Time Employment",0.10034,92,808,0.07961,0.12107
2020,17-29 y.,Indirect migration background,Not Employed,0.42538,350,808,0.39126,0.45949
2020,30-45 y.,No migration background,Full-Time Employment,0.60685,2090,3663,0.59103,0.62267
2020,30-45 y.,No migration background,Regular Part-Time Employment,0.22857,952,3663,0.21497,0.24217
2020,30-45 y.,No migration background,"Marginal, Irregular Part-Time Employment",0.02755,129,3663,0.02225,0.03285
2020,30-45 y.,No migration background,Not Employed,0.12055,492,3663,0.11001,0.13110
2020,30-45 y.,Direct migration background,Full-Time Employment,0.50435,1849,4281,0.48937,0.51933
2020,30-45 y.,Direct migration background,Regular Part-Time Employment,0.20976,537,4281,0.19756,0.22196
2020,30-45 y.,Direct migration background,Vocational Training,0.01263,107,4281,0.00929,0.01598
