year,age_gr,pgisced97,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2016,46-65 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.17933,474,2390,0.16395,0.19472
2016,46-65 y.,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.03861,84,2390,0.03088,0.04633
2016,46-65 y.,Second Stage of Tertiary Education,Not Employed,0.14508,421,2390,0.13096,0.15921
2016,66 and older,Primary Level,Not Employed,0.91432,49,49,0.83514,0.99350
2016,66 and older,Lower Secondary Level,Not Employed,0.96219,591,591,0.94680,0.97758
2016,66 and older,Upper Secondary Level,Regular Part-Time Employment,0.01927,40,2384,0.01375,0.02479
2016,66 and older,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.03870,90,2384,0.03096,0.04644
2016,66 and older,Upper Secondary Level,Not Employed,0.93432,2254,2384,0.92437,0.94426
2016,66 and older,Post-secondary Non-tertiary Level,Not Employed,0.90589,116,116,0.85252,0.95925
2016,66 and older,First Stage of Tertiary Education,Not Employed,0.92341,298,298,0.89316,0.95366
2016,66 and older,Second Stage of Tertiary Education,Full-Time Employment,0.02175,33,1193,0.01347,0.03003
2016,66 and older,Second Stage of Tertiary Education,Regular Part-Time Employment,0.01908,35,1193,0.01131,0.02684
2016,66 and older,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.04471,58,1193,0.03298,0.05645
2016,66 and older,Second Stage of Tertiary Education,Not Employed,0.91446,1067,1193,0.89859,0.93034
2017,17-29 y.,Pre-primary Level,"Marginal, Irregular Part-Time Employment",0.16697,142,909,0.14271,0.19123
2017,17-29 y.,Pre-primary Level,Not Employed,0.82480,767,909,0.80007,0.84953
2017,17-29 y.,Primary Level,Full-Time Employment,0.16150,35,571,0.13129,0.19171
2017,17-29 y.,Primary Level,Not Employed,0.64283,536,571,0.60349,0.68217
2017,17-29 y.,Lower Secondary Level,Full-Time Employment,0.18494,145,1273,0.16360,0.20627
2017,17-29 y.,Lower Secondary Level,Regular Part-Time Employment,0.03649,44,1273,0.02619,0.04680
2017,17-29 y.,Lower Secondary Level,Vocational Training,0.32448,335,1273,0.29876,0.35021
2017,17-29 y.,Lower Secondary Level,"Marginal, Irregular Part-Time Employment",0.06665,59,1273,0.05294,0.08036
2017,17-29 y.,Lower Secondary Level,Not Employed,0.38344,690,1273,0.35671,0.41016
2017,17-29 y.,Upper Secondary Level,Full-Time Employment,0.41234,699,2066,0.39111,0.43357
2017,17-29 y.,Upper Secondary Level,Regular Part-Time Employment,0.07158,150,2066,0.06046,0.08270
2017,17-29 y.,Upper Secondary Level,Vocational Training,0.11804,239,2066,0.10412,0.13196
2017,17-29 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.10220,196,2066,0.08913,0.11526
2017,17-29 y.,Upper Secondary Level,Not Employed,0.29404,782,2066,0.27439,0.31369
2017,17-29 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.50741,170,297,0.45045,0.56436
2017,17-29 y.,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.10222,36,297,0.06771,0.13673
2017,17-29 y.,Post-secondary Non-tertiary Level,Not Employed,0.26615,91,297,0.21580,0.31649
2017,17-29 y.,First Stage of Tertiary Education,Full-Time Employment,0.87003,46,46,0.77178,0.96828
2017,17-29 y.,Second Stage of Tertiary Education,Full-Time Employment,0.55433,282,682,0.51699,0.59166
2017,17-29 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.11519,71,682,0.09121,0.13917
2017,17-29 y.,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.12870,57,682,0.10355,0.15385
2017,17-29 y.,Second Stage of Tertiary Education,Not Employed,0.17822,272,682,0.14948,0.20697
2017,30-45 y.,Primary Level,Full-Time Employment,0.29190,79,837,0.26108,0.32271
2017,30-45 y.,Primary Level,Regular Part-Time Employment,0.08640,41,837,0.06736,0.10545
2017,30-45 y.,Primary Level,"Marginal, Irregular Part-Time Employment",0.08298,37,837,0.06428,0.10168
2017,30-45 y.,Primary Level,Not Employed,0.48615,680,837,0.45227,0.52003
2017,30-45 y.,Lower Secondary Level,Full-Time Employment,0.39797,266,1005,0.36769,0.42824
2017,30-45 y.,Lower Secondary Level,Regular Part-Time Employment,0.16870,129,1005,0.14554,0.19187
2017,30-45 y.,Lower Secondary Level,"Marginal, Irregular Part-Time Employment",0.06469,68,1005,0.04947,0.07990
2017,30-45 y.,Lower Secondary Level,Not Employed,0.32160,542,1005,0.29271,0.35049
2017,30-45 y.,Upper Secondary Level,Full-Time Employment,0.57100,1499,3231,0.55393,0.58807
2017,30-45 y.,Upper Secondary Level,Regular Part-Time Employment,0.20376,737,3231,0.18987,0.21766
2017,30-45 y.,Upper Secondary Level,Vocational Training,0.00886,35,3231,0.00563,0.01209
2017,30-45 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.04842,199,3231,0.04102,0.05582
2017,30-45 y.,Upper Secondary Level,Not Employed,0.16368,761,3231,0.15092,0.17644
2017,30-45 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.59611,452,955,0.56497,0.62724
2017,30-45 y.,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.22388,269,955,0.19743,0.25034
2017,30-45 y.,Post-secondary Non-tertiary Level,"Marginal, Irregular Part-Time Employment",0.02482,48,955,0.01495,0.03469
2017,30-45 y.,Post-secondary Non-tertiary Level,Not Employed,0.15185,186,955,0.12907,0.17462
2017,30-45 y.,First Stage of Tertiary Education,Full-Time Employment,0.79046,243,316,0.74552,0.83541
2017,30-45 y.,First Stage of Tertiary Education,Regular Part-Time Employment,0.15251,73,316,0.11281,0.19222
2017,30-45 y.,Second Stage of Tertiary Education,Full-Time Employment,0.66044,1299,2495,0.64186,0.67903
2017,30-45 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.18815,539,2495,0.17281,0.20349
2017,30-45 y.,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.02227,83,2495,0.01648,0.02807
2017,30-45 y.,Second Stage of Tertiary Education,Not Employed,0.12275,574,2495,0.10987,0.13562
2017,46-65 y.,Primary Level,Full-Time Employment,0.19727,43,328,0.15414,0.24040
2017,46-65 y.,Primary Level,Not Employed,0.66910,285,328,0.61809,0.72010
2017,46-65 y.,Lower Secondary Level,Full-Time Employment,0.32029,241,783,0.28759,0.35299
2017,46-65 y.,Lower Secondary Level,Regular Part-Time Employment,0.17191,131,783,0.14547,0.19836
2017,46-65 y.,Lower Secondary Level,"Marginal, Irregular Part-Time Employment",0.11554,78,783,0.09314,0.13795
2017,46-65 y.,Lower Secondary Level,Not Employed,0.38594,333,783,0.35182,0.42006
2017,46-65 y.,Upper Secondary Level,Full-Time Employment,0.51059,2354,4895,0.49658,0.52459
2017,46-65 y.,Upper Secondary Level,Regular Part-Time Employment,0.18132,1017,4895,0.17053,0.19212
2017,46-65 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.06730,321,4895,0.06028,0.07432
2017,46-65 y.,Upper Secondary Level,Not Employed,0.23949,1203,4895,0.22753,0.25145
2017,46-65 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.49819,401,871,0.46497,0.53142
2017,46-65 y.,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.26823,249,871,0.23879,0.29767
2017,46-65 y.,Post-secondary Non-tertiary Level,"Marginal, Irregular Part-Time Employment",0.07326,56,871,0.05595,0.09058
2017,46-65 y.,Post-secondary Non-tertiary Level,Not Employed,0.15933,165,871,0.13501,0.18365
2017,46-65 y.,First Stage of Tertiary Education,Full-Time Employment,0.65400,504,762,0.62020,0.68780
2017,46-65 y.,First Stage of Tertiary Education,Regular Part-Time Employment,0.15631,130,762,0.13051,0.18211
2017,46-65 y.,First Stage of Tertiary Education,Not Employed,0.16244,128,762,0.13623,0.18865
2017,46-65 y.,Second Stage of Tertiary Education,Full-Time Employment,0.66743,1691,2762,0.64986,0.68500
2017,46-65 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.16569,521,2762,0.15183,0.17956
2017,46-65 y.,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.03590,89,2762,0.02896,0.04284
2017,46-65 y.,Second Stage of Tertiary Education,Not Employed,0.13088,461,2762,0.11830,0.14346
2017,66 and older,Primary Level,Not Employed,0.94534,62,62,0.88829,1.00238
2017,66 and older,Lower Secondary Level,Not Employed,0.94663,582,582,0.92835,0.96490
2017,66 and older,Upper Secondary Level,Regular Part-Time Employment,0.01439,39,2522,0.00974,0.01903
2017,66 and older,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.04736,120,2522,0.03907,0.05566
2017,66 and older,Upper Secondary Level,Not Employed,0.92826,2363,2522,0.91819,0.93834
2017,66 and older,Post-secondary Non-tertiary Level,Not Employed,0.89673,123,123,0.84272,0.95073
2017,66 and older,First Stage of Tertiary Education,Not Employed,0.89293,307,307,0.85828,0.92757
2017,66 and older,Second Stage of Tertiary Education,Full-Time Employment,0.02447,35,1262,0.01594,0.03299
2017,66 and older,Second Stage of Tertiary Education,Regular Part-Time Employment,0.02234,46,1262,0.01419,0.03050
2017,66 and older,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.04993,64,1262,0.03791,0.06195
2017,66 and older,Second Stage of Tertiary Education,Not Employed,0.90326,1117,1262,0.88694,0.91957
2018,17-29 y.,Pre-primary Level,"Marginal, Irregular Part-Time Employment",0.16637,117,762,0.13991,0.19283
2018,17-29 y.,Pre-primary Level,Not Employed,0.82237,645,762,0.79522,0.84953
2018,17-29 y.,Primary Level,Full-Time Employment,0.13769,62,547,0.10879,0.16660
2018,17-29 y.,Primary Level,Vocational Training,0.07919,44,547,0.05654,0.10184
2018,17-29 y.,Primary Level,Not Employed,0.56705,441,547,0.52549,0.60861
2018,17-29 y.,Lower Secondary Level,Full-Time Employment,0.16541,153,1255,0.14485,0.18598
2018,17-29 y.,Lower Secondary Level,Regular Part-Time Employment,0.05849,60,1255,0.04550,0.07148
2018,17-29 y.,Lower Secondary Level,Vocational Training,0.32697,348,1255,0.30101,0.35294
2018,17-29 y.,Lower Secondary Level,"Marginal, Irregular Part-Time Employment",0.05923,71,1255,0.04616,0.07229
2018,17-29 y.,Lower Secondary Level,Not Employed,0.37832,623,1255,0.35148,0.40516
2018,17-29 y.,Upper Secondary Level,Full-Time Employment,0.43206,685,1933,0.40997,0.45415
2018,17-29 y.,Upper Secondary Level,Regular Part-Time Employment,0.07568,147,1933,0.06389,0.08747
2018,17-29 y.,Upper Secondary Level,Vocational Training,0.10840,222,1933,0.09454,0.12226
2018,17-29 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.10011,207,1933,0.08673,0.11350
2018,17-29 y.,Upper Secondary Level,Not Employed,0.28349,672,1933,0.26339,0.30358
2018,17-29 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.53496,179,289,0.47736,0.59257
2018,17-29 y.,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.11287,40,289,0.07633,0.14942
2018,17-29 y.,Post-secondary Non-tertiary Level,Not Employed,0.21159,70,289,0.16442,0.25876
2018,17-29 y.,First Stage of Tertiary Education,Full-Time Employment,0.90811,46,46,0.82371,0.99251
2018,17-29 y.,Second Stage of Tertiary Education,Full-Time Employment,0.48266,276,630,0.44361,0.52171
2018,17-29 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.16434,83,630,0.13538,0.19330
2018,17-29 y.,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.11881,66,630,0.09353,0.14410
2018,17-29 y.,Second Stage of Tertiary Education,Not Employed,0.19464,205,630,0.16370,0.22558
2018,30-45 y.,Primary Level,Full-Time Employment,0.24533,92,751,0.21453,0.27612
2018,30-45 y.,Primary Level,Regular Part-Time Employment,0.11756,58,751,0.09450,0.14061
2018,30-45 y.,Primary Level,Not Employed,0.51391,601,751,0.47814,0.54968
2018,30-45 y.,Lower Secondary Level,Full-Time Employment,0.36254,254,907,0.33124,0.39384
2018,30-45 y.,Lower Secondary Level,Regular Part-Time Employment,0.18745,134,907,0.16204,0.21287
2018,30-45 y.,Lower Secondary Level,"Marginal, Irregular Part-Time Employment",0.09263,71,907,0.07376,0.11151
2018,30-45 y.,Lower Secondary Level,Not Employed,0.29313,448,907,0.26349,0.32277
2018,30-45 y.,Upper Secondary Level,Full-Time Employment,0.57907,1353,2939,0.56122,0.59692
2018,30-45 y.,Upper Secondary Level,Regular Part-Time Employment,0.20631,712,2939,0.19168,0.22095
2018,30-45 y.,Upper Secondary Level,Vocational Training,0.00882,35,2939,0.00544,0.01220
2018,30-45 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.04728,178,2939,0.03960,0.05495
2018,30-45 y.,Upper Secondary Level,Not Employed,0.15458,661,2939,0.14151,0.16765
2018,30-45 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.61699,420,868,0.58463,0.64935
2018,30-45 y.,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.20146,242,868,0.17476,0.22815
2018,30-45 y.,Post-secondary Non-tertiary Level,"Marginal, Irregular Part-Time Employment",0.03309,41,868,0.02118,0.04499
2018,30-45 y.,Post-secondary Non-tertiary Level,Not Employed,0.14279,165,868,0.11950,0.16608
2018,30-45 y.,First Stage of Tertiary Education,Full-Time Employment,0.79264,222,289,0.74582,0.83946
2018,30-45 y.,First Stage of Tertiary Education,Regular Part-Time Employment,0.15661,67,289,0.11464,0.19859
2018,30-45 y.,Second Stage of Tertiary Education,Full-Time Employment,0.68010,1280,2378,0.66135,0.69885
2018,30-45 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.17563,513,2378,0.16033,0.19092
2018,30-45 y.,Second Stage of Tertiary Education,Vocational Training,0.00300,31,2378,0.00080,0.00520
2018,30-45 y.,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.02276,77,2378,0.01676,0.02875
2018,30-45 y.,Second Stage of Tertiary Education,Not Employed,0.11851,477,2378,0.10552,0.13151
2018,46-65 y.,Primary Level,Full-Time Employment,0.18181,39,336,0.14051,0.22312
2018,46-65 y.,Primary Level,Not Employed,0.67122,297,336,0.62091,0.72152
2018,46-65 y.,Lower Secondary Level,Full-Time Employment,0.36358,242,779,0.32978,0.39738
2018,46-65 y.,Lower Secondary Level,Regular Part-Time Employment,0.18067,135,779,0.15364,0.20771
2018,46-65 y.,Lower Secondary Level,"Marginal, Irregular Part-Time Employment",0.07766,70,779,0.05885,0.09647
2018,46-65 y.,Lower Secondary Level,Not Employed,0.37179,332,779,0.33783,0.40575
2018,46-65 y.,Upper Secondary Level,Full-Time Employment,0.50683,2249,4721,0.49256,0.52109
2018,46-65 y.,Upper Secondary Level,Regular Part-Time Employment,0.19571,1012,4721,0.18439,0.20703
2018,46-65 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.06485,299,4721,0.05782,0.07187
2018,46-65 y.,Upper Secondary Level,Not Employed,0.23032,1161,4721,0.21831,0.24234
2018,46-65 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.51359,395,856,0.48009,0.54710
2018,46-65 y.,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.27814,255,856,0.24811,0.30818
2018,46-65 y.,Post-secondary Non-tertiary Level,"Marginal, Irregular Part-Time Employment",0.05729,53,856,0.04171,0.07286
2018,46-65 y.,Post-secondary Non-tertiary Level,Not Employed,0.15098,153,856,0.12698,0.17498
2018,46-65 y.,First Stage of Tertiary Education,Full-Time Employment,0.64702,468,708,0.61179,0.68225
2018,46-65 y.,First Stage of Tertiary Education,Regular Part-Time Employment,0.15560,129,708,0.12888,0.18232
2018,46-65 y.,First Stage of Tertiary Education,Not Employed,0.17170,111,708,0.14390,0.19950
2018,46-65 y.,Second Stage of Tertiary Education,Full-Time Employment,0.67957,1624,2652,0.66181,0.69734
2018,46-65 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.17215,531,2652,0.15778,0.18652
2018,46-65 y.,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.02210,83,2652,0.01650,0.02769
2018,46-65 y.,Second Stage of Tertiary Education,Not Employed,0.12532,414,2652,0.11272,0.13792
2018,66 and older,Primary Level,Not Employed,0.93279,55,55,0.86600,0.99957
2018,66 and older,Lower Secondary Level,Not Employed,0.94128,565,565,0.92188,0.96069
2018,66 and older,Upper Secondary Level,Regular Part-Time Employment,0.01649,45,2521,0.01152,0.02146
2018,66 and older,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.05103,126,2521,0.04244,0.05963
2018,66 and older,Upper Secondary Level,Not Employed,0.92283,2350,2521,0.91241,0.93325
2018,66 and older,Post-secondary Non-tertiary Level,Not Employed,0.89419,137,137,0.84249,0.94588
2018,66 and older,First Stage of Tertiary Education,Not Employed,0.83748,306,306,0.79608,0.87888
2018,66 and older,Second Stage of Tertiary Education,Full-Time Employment,0.02539,32,1289,0.01680,0.03399
2018,66 and older,Second Stage of Tertiary Education,Regular Part-Time Employment,0.03212,48,1289,0.02249,0.04175
2018,66 and older,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.05991,70,1289,0.04695,0.07288
2018,66 and older,Second Stage of Tertiary Education,Not Employed,0.88257,1139,1289,0.86499,0.90015
2019,17-29 y.,Pre-primary Level,"Marginal, Irregular Part-Time Employment",0.18049,115,598,0.14964,0.21134
2019,17-29 y.,Pre-primary Level,Not Employed,0.80767,483,598,0.77605,0.83928
2019,17-29 y.,Primary Level,Full-Time Employment,0.17727,72,456,0.14218,0.21236
2019,17-29 y.,Primary Level,Vocational Training,0.10769,68,456,0.07921,0.13618
2019,17-29 y.,Primary Level,Not Employed,0.52370,316,456,0.47781,0.56959
2019,17-29 y.,Lower Secondary Level,Full-Time Employment,0.15857,147,1095,0.13693,0.18022
2019,17-29 y.,Lower Secondary Level,Regular Part-Time Employment,0.07311,66,1095,0.05768,0.08854
2019,17-29 y.,Lower Secondary Level,Vocational Training,0.32577,315,1095,0.29799,0.35354
2019,17-29 y.,Lower Secondary Level,"Marginal, Irregular Part-Time Employment",0.03850,57,1095,0.02710,0.04990
2019,17-29 y.,Lower Secondary Level,Not Employed,0.39863,510,1095,0.36962,0.42765
2019,17-29 y.,Upper Secondary Level,Full-Time Employment,0.42795,604,1724,0.40459,0.45131
2019,17-29 y.,Upper Secondary Level,Regular Part-Time Employment,0.09208,154,1724,0.07842,0.10573
2019,17-29 y.,Upper Secondary Level,Vocational Training,0.11309,212,1724,0.09813,0.12804
2019,17-29 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.08912,186,1724,0.07566,0.10257
2019,17-29 y.,Upper Secondary Level,Not Employed,0.27743,568,1724,0.25629,0.29857
2019,17-29 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.57488,174,274,0.51624,0.63352
2019,17-29 y.,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.14827,41,274,0.10611,0.19042
2019,17-29 y.,Post-secondary Non-tertiary Level,Not Employed,0.18446,59,274,0.13845,0.23046
2019,17-29 y.,First Stage of Tertiary Education,Full-Time Employment,0.79070,46,46,0.67184,0.90956
2019,17-29 y.,Second Stage of Tertiary Education,Full-Time Employment,0.53368,258,552,0.49203,0.57534
2019,17-29 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.15902,93,552,0.12848,0.18955
2019,17-29 y.,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.09238,58,552,0.06820,0.11656
2019,17-29 y.,Second Stage of Tertiary Education,Not Employed,0.18937,143,552,0.15666,0.22209
2019,30-45 y.,Primary Level,Full-Time Employment,0.24370,134,767,0.21329,0.27410
2019,30-45 y.,Primary Level,Regular Part-Time Employment,0.19058,61,767,0.16277,0.21839
2019,30-45 y.,Primary Level,"Marginal, Irregular Part-Time Employment",0.05606,37,767,0.03977,0.07235
2019,30-45 y.,Primary Level,Not Employed,0.43661,535,767,0.40149,0.47174
2019,30-45 y.,Lower Secondary Level,Full-Time Employment,0.33835,251,797,0.30548,0.37122
2019,30-45 y.,Lower Secondary Level,Regular Part-Time Employment,0.25506,124,797,0.22478,0.28534
2019,30-45 y.,Lower Secondary Level,"Marginal, Irregular Part-Time Employment",0.07073,53,797,0.05292,0.08854
2019,30-45 y.,Lower Secondary Level,Not Employed,0.24985,369,797,0.21977,0.27992
2019,30-45 y.,Upper Secondary Level,Full-Time Employment,0.56996,1278,2632,0.55104,0.58888
2019,30-45 y.,Upper Secondary Level,Regular Part-Time Employment,0.23776,639,2632,0.22149,0.25403
2019,30-45 y.,Upper Secondary Level,Vocational Training,0.00818,32,2632,0.00474,0.01162
2019,30-45 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.03527,134,2632,0.02822,0.04232
2019,30-45 y.,Upper Secondary Level,Not Employed,0.14603,549,2632,0.13253,0.15952
2019,30-45 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.58851,401,828,0.55497,0.62205
2019,30-45 y.,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.20147,237,828,0.17413,0.22881
2019,30-45 y.,Post-secondary Non-tertiary Level,"Marginal, Irregular Part-Time Employment",0.03319,39,828,0.02098,0.04539
2019,30-45 y.,Post-secondary Non-tertiary Level,Not Employed,0.16968,151,828,0.14410,0.19526
2019,30-45 y.,First Stage of Tertiary Education,Full-Time Employment,0.76209,267,321,0.71543,0.80874
2019,30-45 y.,First Stage of Tertiary Education,Regular Part-Time Employment,0.14074,54,321,0.10263,0.17884
2019,30-45 y.,Second Stage of Tertiary Education,Full-Time Employment,0.68751,1322,2311,0.66861,0.70642
2019,30-45 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.17788,514,2311,0.16229,0.19348
2019,30-45 y.,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.01516,50,2311,0.01018,0.02015
2019,30-45 y.,Second Stage of Tertiary Education,Not Employed,0.11761,425,2311,0.10447,0.13075
2019,46-65 y.,Primary Level,Full-Time Employment,0.19482,46,341,0.15272,0.23692
2019,46-65 y.,Primary Level,Not Employed,0.63995,295,341,0.58893,0.69098
2019,46-65 y.,Lower Secondary Level,Full-Time Employment,0.39622,262,739,0.36093,0.43151
2019,46-65 y.,Lower Secondary Level,Regular Part-Time Employment,0.15518,108,739,0.12905,0.18130
2019,46-65 y.,Lower Secondary Level,"Marginal, Irregular Part-Time Employment",0.08470,71,739,0.06461,0.10479
2019,46-65 y.,Lower Secondary Level,Not Employed,0.35815,298,739,0.32356,0.39275
2019,46-65 y.,Upper Secondary Level,Full-Time Employment,0.51076,2381,4753,0.49655,0.52498
2019,46-65 y.,Upper Secondary Level,Regular Part-Time Employment,0.20217,1034,4753,0.19075,0.21359
2019,46-65 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.05891,268,4753,0.05222,0.06561
2019,46-65 y.,Upper Secondary Level,Not Employed,0.22688,1070,4753,0.21497,0.23879
2019,46-65 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.53862,490,949,0.50689,0.57036
2019,46-65 y.,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.24670,247,949,0.21926,0.27414
2019,46-65 y.,Post-secondary Non-tertiary Level,"Marginal, Irregular Part-Time Employment",0.06907,68,949,0.05292,0.08521
2019,46-65 y.,Post-secondary Non-tertiary Level,Not Employed,0.14311,144,949,0.12082,0.16540
2019,46-65 y.,First Stage of Tertiary Education,Full-Time Employment,0.64735,604,842,0.61505,0.67964
2019,46-65 y.,First Stage of Tertiary Education,Regular Part-Time Employment,0.15883,129,842,0.13413,0.18354
2019,46-65 y.,First Stage of Tertiary Education,Not Employed,0.16345,109,842,0.13846,0.18845
2019,46-65 y.,Second Stage of Tertiary Education,Full-Time Employment,0.65822,2088,3209,0.64181,0.67463
2019,46-65 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.18368,639,3209,0.17028,0.19708
2019,46-65 y.,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.02791,96,3209,0.02221,0.03361
2019,46-65 y.,Second Stage of Tertiary Education,Not Employed,0.13008,386,3209,0.11844,0.14172
2019,66 and older,Primary Level,Not Employed,0.84484,48,48,0.74133,0.94835
2019,66 and older,Lower Secondary Level,Not Employed,0.95559,511,511,0.93771,0.97347
2019,66 and older,Upper Secondary Level,Full-Time Employment,0.00996,59,2573,0.00612,0.01380
2019,66 and older,Upper Secondary Level,Regular Part-Time Employment,0.01756,70,2573,0.01248,0.02263
2019,66 and older,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.04359,129,2573,0.03570,0.05148
2019,66 and older,Upper Secondary Level,Not Employed,0.92890,2315,2573,0.91896,0.93883
2019,66 and older,Post-secondary Non-tertiary Level,Not Employed,0.87443,135,135,0.81832,0.93054
2019,66 and older,First Stage of Tertiary Education,Not Employed,0.86917,316,316,0.83193,0.90641
2019,66 and older,Second Stage of Tertiary Education,Full-Time Employment,0.03408,103,1454,0.02475,0.04341
2019,66 and older,Second Stage of Tertiary Education,Regular Part-Time Employment,0.03814,81,1454,0.02829,0.04799
2019,66 and older,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.04188,77,1454,0.03158,0.05218
2019,66 and older,Second Stage of Tertiary Education,Not Employed,0.88589,1193,1454,0.86955,0.90224
2020,17-29 y.,Pre-primary Level,"Marginal, Irregular Part-Time Employment",0.18435,98,669,0.15495,0.21376
2020,17-29 y.,Pre-primary Level,Not Employed,0.80453,571,669,0.77446,0.83460
2020,17-29 y.,Primary Level,Full-Time Employment,0.16393,111,480,0.13078,0.19709
2020,17-29 y.,Primary Level,Vocational Training,0.08914,45,480,0.06362,0.11466
2020,17-29 y.,Primary Level,Not Employed,0.61456,324,480,0.57098,0.65815
2020,17-29 y.,Lower Secondary Level,Full-Time Employment,0.13634,176,1156,0.11655,0.15613
2020,17-29 y.,Lower Secondary Level,Regular Part-Time Employment,0.05585,58,1156,0.04261,0.06909
2020,17-29 y.,Lower Secondary Level,Vocational Training,0.35415,337,1156,0.32657,0.38173
2020,17-29 y.,Lower Secondary Level,"Marginal, Irregular Part-Time Employment",0.02944,55,1156,0.01969,0.03919
2020,17-29 y.,Lower Secondary Level,Not Employed,0.42422,530,1156,0.39572,0.45272
2020,17-29 y.,Upper Secondary Level,Full-Time Employment,0.40871,687,1864,0.38639,0.43103
2020,17-29 y.,Upper Secondary Level,Regular Part-Time Employment,0.09938,172,1864,0.08580,0.11297
2020,17-29 y.,Upper Secondary Level,Vocational Training,0.11654,240,1864,0.10197,0.13111
2020,17-29 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.07305,149,1864,0.06123,0.08487
2020,17-29 y.,Upper Secondary Level,Not Employed,0.30187,616,1864,0.28103,0.32272
2020,17-29 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.65388,211,305,0.60040,0.70736
2020,17-29 y.,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.08703,32,305,0.05534,0.11872
2020,17-29 y.,Post-secondary Non-tertiary Level,Not Employed,0.14090,62,305,0.10179,0.18001
2020,17-29 y.,First Stage of Tertiary Education,Full-Time Employment,0.84710,43,43,0.73825,0.95594
2020,17-29 y.,Second Stage of Tertiary Education,Full-Time Employment,0.52657,436,789,0.49170,0.56143
2020,17-29 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.16696,99,789,0.14092,0.19300
2020,17-29 y.,Second Stage of Tertiary Education,Vocational Training,0.02754,54,789,0.01611,0.03896
2020,17-29 y.,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.11259,56,789,0.09052,0.13466
2020,17-29 y.,Second Stage of Tertiary Education,Not Employed,0.16635,144,789,0.14035,0.19235
