year,pgisced97,sampreg,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,Second Stage of Tertiary Education,West,Full-Time Employment,0.56417,1618,2947,0.54626,0.58207
2008,Second Stage of Tertiary Education,West,Regular Part-Time Employment,0.11197,379,2947,0.10058,0.12335
2008,Second Stage of Tertiary Education,West,"Marginal, Irregular Part-Time Employment",0.04267,111,2947,0.03537,0.04997
2008,Second Stage of Tertiary Education,West,Not Employed,0.27962,839,2947,0.26341,0.29583
2008,Second Stage of Tertiary Education,East,Full-Time Employment,0.44296,612,1240,0.41530,0.47062
2008,Second Stage of Tertiary Education,East,Regular Part-Time Employment,0.09686,136,1240,0.08039,0.11333
2008,Second Stage of Tertiary Education,East,"Marginal, Irregular Part-Time Employment",0.03277,32,1240,0.02286,0.04268
2008,Second Stage of Tertiary Education,East,Not Employed,0.42621,460,1240,0.39867,0.45375
2009,No answer / don't know,West,Vocational Training,0.23993,58,183,0.17789,0.30198
2009,No answer / don't know,West,Not Employed,0.55221,125,183,0.47997,0.62446
2009,No answer / don't know,East,Vocational Training,0.42456,31,74,0.31117,0.53794
2009,No answer / don't know,East,Not Employed,0.47043,43,74,0.35593,0.58493
2009,Pre-primary Level,West,"Marginal, Irregular Part-Time Employment",0.16834,74,418,0.13243,0.20425
2009,Pre-primary Level,West,Not Employed,0.81898,344,418,0.78202,0.85593
2009,Pre-primary Level,East,Not Employed,0.88181,73,73,0.80725,0.95638
2009,Primary Level,West,Not Employed,0.61542,99,99,0.51910,0.71174
2009,Lower Secondary Level,West,Full-Time Employment,0.18366,269,1560,0.16444,0.20288
2009,Lower Secondary Level,West,Regular Part-Time Employment,0.06417,101,1560,0.05200,0.07633
2009,Lower Secondary Level,West,Vocational Training,0.08331,153,1560,0.06959,0.09702
2009,Lower Secondary Level,West,"Marginal, Irregular Part-Time Employment",0.04550,75,1560,0.03516,0.05585
2009,Lower Secondary Level,West,Not Employed,0.62081,962,1560,0.59673,0.64490
2009,Lower Secondary Level,East,Vocational Training,0.14850,51,221,0.10151,0.19549
2009,Lower Secondary Level,East,Not Employed,0.71475,170,221,0.65508,0.77441
2009,Upper Secondary Level,West,Full-Time Employment,0.38401,2468,6666,0.37234,0.39569
2009,Upper Secondary Level,West,Regular Part-Time Employment,0.10780,832,6666,0.10036,0.11525
2009,Upper Secondary Level,West,Vocational Training,0.01598,87,6666,0.01297,0.01899
2009,Upper Secondary Level,West,"Marginal, Irregular Part-Time Employment",0.06359,424,6666,0.05774,0.06945
2009,Upper Secondary Level,West,Not Employed,0.42769,2855,6666,0.41581,0.43957
2009,Upper Secondary Level,East,Full-Time Employment,0.37476,897,2360,0.35522,0.39429
2009,Upper Secondary Level,East,Regular Part-Time Employment,0.08283,202,2360,0.07171,0.09396
2009,Upper Secondary Level,East,"Marginal, Irregular Part-Time Employment",0.05064,100,2360,0.04179,0.05948
2009,Upper Secondary Level,East,Not Employed,0.47876,1161,2360,0.45860,0.49892
2009,Post-secondary Non-tertiary Level,West,Full-Time Employment,0.49711,405,840,0.46327,0.53094
2009,Post-secondary Non-tertiary Level,West,Regular Part-Time Employment,0.16047,144,840,0.13564,0.18531
2009,Post-secondary Non-tertiary Level,West,"Marginal, Irregular Part-Time Employment",0.05926,55,840,0.04328,0.07524
2009,Post-secondary Non-tertiary Level,West,Not Employed,0.27825,236,840,0.24793,0.30858
2009,Post-secondary Non-tertiary Level,East,Full-Time Employment,0.50095,79,129,0.41433,0.58757
2009,Post-secondary Non-tertiary Level,East,Not Employed,0.36939,50,129,0.28577,0.45300
2009,First Stage of Tertiary Education,West,Full-Time Employment,0.48586,474,959,0.45421,0.51751
2009,First Stage of Tertiary Education,West,Regular Part-Time Employment,0.10335,121,959,0.08407,0.12263
2009,First Stage of Tertiary Education,West,"Marginal, Irregular Part-Time Employment",0.04525,49,959,0.03209,0.05841
2009,First Stage of Tertiary Education,West,Not Employed,0.36554,315,959,0.33505,0.39604
2009,First Stage of Tertiary Education,East,Full-Time Employment,0.46614,166,364,0.41482,0.51746
2009,First Stage of Tertiary Education,East,Regular Part-Time Employment,0.09306,38,364,0.06317,0.12295
2009,First Stage of Tertiary Education,East,Not Employed,0.41028,160,364,0.35968,0.46089
2009,Second Stage of Tertiary Education,West,Full-Time Employment,0.56001,1540,2826,0.54170,0.57831
2009,Second Stage of Tertiary Education,West,Regular Part-Time Employment,0.11678,372,2826,0.10494,0.12862
2009,Second Stage of Tertiary Education,West,"Marginal, Irregular Part-Time Employment",0.05413,110,2826,0.04578,0.06247
2009,Second Stage of Tertiary Education,West,Not Employed,0.26838,804,2826,0.25204,0.28472
2009,Second Stage of Tertiary Education,East,Full-Time Employment,0.46622,592,1180,0.43774,0.49469
2009,Second Stage of Tertiary Education,East,Regular Part-Time Employment,0.09482,128,1180,0.07809,0.11154
2009,Second Stage of Tertiary Education,East,Not Employed,0.40845,460,1180,0.38040,0.43651
2010,No answer / don't know,West,Full-Time Employment,0.14923,34,207,0.10057,0.19789
2010,No answer / don't know,West,Vocational Training,0.22071,59,207,0.16408,0.27735
2010,No answer / don't know,West,Not Employed,0.46874,114,207,0.40059,0.53688
2010,No answer / don't know,East,Not Employed,0.54391,33,33,0.37133,0.71648
2010,Pre-primary Level,West,"Marginal, Irregular Part-Time Employment",0.15897,117,614,0.13003,0.18792
2010,Pre-primary Level,West,Not Employed,0.83192,497,614,0.80232,0.86152
2010,Pre-primary Level,East,Not Employed,0.86957,73,73,0.79178,0.94736
2010,Primary Level,West,Full-Time Employment,0.19731,55,268,0.14958,0.24505
2010,Primary Level,West,Not Employed,0.69818,213,268,0.64312,0.75325
2010,Lower Secondary Level,West,Full-Time Employment,0.17358,379,2171,0.15765,0.18952
2010,Lower Secondary Level,West,Regular Part-Time Employment,0.07321,167,2171,0.06225,0.08417
2010,Lower Secondary Level,West,Vocational Training,0.10002,214,2171,0.08740,0.11264
2010,Lower Secondary Level,West,"Marginal, Irregular Part-Time Employment",0.04656,135,2171,0.03770,0.05543
2010,Lower Secondary Level,West,Not Employed,0.60386,1276,2171,0.58328,0.62444
2010,Lower Secondary Level,East,Full-Time Employment,0.09214,32,307,0.05973,0.12454
2010,Lower Secondary Level,East,Vocational Training,0.17940,59,307,0.13641,0.22240
2010,Lower Secondary Level,East,Not Employed,0.66723,216,307,0.61444,0.72003
2010,Upper Secondary Level,West,Full-Time Employment,0.37532,3190,8816,0.36521,0.38543
2010,Upper Secondary Level,West,Regular Part-Time Employment,0.10582,1211,8816,0.09940,0.11224
2010,Upper Secondary Level,West,Vocational Training,0.01489,92,8816,0.01237,0.01742
2010,Upper Secondary Level,West,"Marginal, Irregular Part-Time Employment",0.06750,664,8816,0.06227,0.07274
2010,Upper Secondary Level,West,Not Employed,0.43579,3659,8816,0.42544,0.44614
2010,Upper Secondary Level,East,Full-Time Employment,0.38304,1117,2928,0.36543,0.40065
2010,Upper Secondary Level,East,Regular Part-Time Employment,0.09464,283,2928,0.08404,0.10525
2010,Upper Secondary Level,East,Vocational Training,0.01379,35,2928,0.00957,0.01802
2010,Upper Secondary Level,East,"Marginal, Irregular Part-Time Employment",0.04904,150,2928,0.04122,0.05687
2010,Upper Secondary Level,East,Not Employed,0.45882,1343,2928,0.44077,0.47687
2010,Post-secondary Non-tertiary Level,West,Full-Time Employment,0.48472,568,1446,0.45895,0.51049
2010,Post-secondary Non-tertiary Level,West,Regular Part-Time Employment,0.16693,302,1446,0.14770,0.18615
2010,Post-secondary Non-tertiary Level,West,"Marginal, Irregular Part-Time Employment",0.06803,113,1446,0.05504,0.08101
2010,Post-secondary Non-tertiary Level,West,Not Employed,0.27376,463,1446,0.25077,0.29675
2010,Post-secondary Non-tertiary Level,East,Full-Time Employment,0.50144,116,240,0.43805,0.56483
2010,Post-secondary Non-tertiary Level,East,Regular Part-Time Employment,0.11524,39,240,0.07476,0.15572
2010,Post-secondary Non-tertiary Level,East,Not Employed,0.32854,85,240,0.26899,0.38808
2010,First Stage of Tertiary Education,West,Full-Time Employment,0.48073,622,1197,0.45241,0.50905
2010,First Stage of Tertiary Education,West,Regular Part-Time Employment,0.12187,153,1197,0.10333,0.14041
2010,First Stage of Tertiary Education,West,"Marginal, Irregular Part-Time Employment",0.04121,59,1197,0.02995,0.05248
2010,First Stage of Tertiary Education,West,Not Employed,0.35396,363,1197,0.32686,0.38106
2010,First Stage of Tertiary Education,East,Full-Time Employment,0.49515,185,405,0.44640,0.54391
2010,First Stage of Tertiary Education,East,Regular Part-Time Employment,0.07537,52,405,0.04963,0.10111
2010,First Stage of Tertiary Education,East,Not Employed,0.41718,168,405,0.36909,0.46526
2010,Second Stage of Tertiary Education,West,Full-Time Employment,0.55066,2026,3974,0.53519,0.56613
2010,Second Stage of Tertiary Education,West,Regular Part-Time Employment,0.12366,629,3974,0.11342,0.13390
2010,Second Stage of Tertiary Education,West,"Marginal, Irregular Part-Time Employment",0.04593,154,3974,0.03942,0.05244
2010,Second Stage of Tertiary Education,West,Not Employed,0.27788,1165,3974,0.26395,0.29181
2010,Second Stage of Tertiary Education,East,Full-Time Employment,0.45799,681,1396,0.43185,0.48414
2010,Second Stage of Tertiary Education,East,Regular Part-Time Employment,0.09680,171,1396,0.08128,0.11231
2010,Second Stage of Tertiary Education,East,"Marginal, Irregular Part-Time Employment",0.02422,38,1396,0.01615,0.03229
2010,Second Stage of Tertiary Education,East,Not Employed,0.42099,506,1396,0.39508,0.44690
2011,No answer / don't know,West,Full-Time Employment,0.23723,125,434,0.19716,0.27729
2011,No answer / don't know,West,Vocational Training,0.17623,74,434,0.14034,0.21212
2011,No answer / don't know,West,"Marginal, Irregular Part-Time Employment",0.08874,40,434,0.06195,0.11552
2011,No answer / don't know,West,Not Employed,0.42573,195,434,0.37915,0.47230
2011,No answer / don't know,East,Full-Time Employment,0.22330,34,77,0.12967,0.31694
2011,No answer / don't know,East,Not Employed,0.33676,43,77,0.23050,0.44301
2011,Pre-primary Level,West,"Marginal, Irregular Part-Time Employment",0.17801,133,765,0.15089,0.20514
2011,Pre-primary Level,West,Not Employed,0.79635,632,765,0.76780,0.82491
2011,Pre-primary Level,East,Not Employed,0.93054,99,99,0.88020,0.98088
2011,Primary Level,West,Full-Time Employment,0.22124,67,327,0.17618,0.26630
2011,Primary Level,West,Regular Part-Time Employment,0.06223,32,327,0.03601,0.08845
2011,Primary Level,West,Not Employed,0.64322,228,327,0.59122,0.69522
2011,Primary Level,East,Not Employed,0.48437,32,32,0.30845,0.66030
2011,Lower Secondary Level,West,Full-Time Employment,0.18075,468,2635,0.16605,0.19544
2011,Lower Secondary Level,West,Regular Part-Time Employment,0.07545,219,2635,0.06536,0.08553
2011,Lower Secondary Level,West,Vocational Training,0.08833,252,2635,0.07749,0.09917
2011,Lower Secondary Level,West,"Marginal, Irregular Part-Time Employment",0.04844,165,2635,0.04024,0.05664
2011,Lower Secondary Level,West,Not Employed,0.60375,1531,2635,0.58507,0.62243
2011,Lower Secondary Level,East,Full-Time Employment,0.10669,47,370,0.07519,0.13819
2011,Lower Secondary Level,East,Vocational Training,0.13976,55,370,0.10438,0.17514
2011,Lower Secondary Level,East,Not Employed,0.68498,268,370,0.63758,0.73238
2011,Upper Secondary Level,West,Full-Time Employment,0.37810,3798,10512,0.36883,0.38737
2011,Upper Secondary Level,West,Regular Part-Time Employment,0.10984,1582,10512,0.10386,0.11582
2011,Upper Secondary Level,West,Vocational Training,0.01386,110,10512,0.01162,0.01609
2011,Upper Secondary Level,West,"Marginal, Irregular Part-Time Employment",0.05662,699,10512,0.05220,0.06104
2011,Upper Secondary Level,West,Not Employed,0.44081,4323,10512,0.43131,0.45030
2011,Upper Secondary Level,East,Full-Time Employment,0.40156,1302,3381,0.38503,0.41809
2011,Upper Secondary Level,East,Regular Part-Time Employment,0.08563,364,3381,0.07619,0.09506
2011,Upper Secondary Level,East,Vocational Training,0.01407,35,3381,0.01010,0.01805
2011,Upper Secondary Level,East,"Marginal, Irregular Part-Time Employment",0.04779,156,3381,0.04059,0.05498
2011,Upper Secondary Level,East,Not Employed,0.44993,1524,3381,0.43316,0.46670
2011,Post-secondary Non-tertiary Level,West,Full-Time Employment,0.50873,695,1703,0.48498,0.53248
2011,Post-secondary Non-tertiary Level,West,Regular Part-Time Employment,0.16470,402,1703,0.14708,0.18232
2011,Post-secondary Non-tertiary Level,West,"Marginal, Irregular Part-Time Employment",0.04626,125,1703,0.03628,0.05623
2011,Post-secondary Non-tertiary Level,West,Not Employed,0.27424,481,1703,0.25304,0.29543
2011,Post-secondary Non-tertiary Level,East,Full-Time Employment,0.51875,135,273,0.45937,0.57813
2011,Post-secondary Non-tertiary Level,East,Regular Part-Time Employment,0.11581,45,273,0.07778,0.15384
2011,Post-secondary Non-tertiary Level,East,Not Employed,0.30640,93,273,0.25161,0.36118
2011,First Stage of Tertiary Education,West,Full-Time Employment,0.52086,746,1382,0.49451,0.54721
2011,First Stage of Tertiary Education,West,Regular Part-Time Employment,0.09175,174,1382,0.07652,0.10697
2011,First Stage of Tertiary Education,West,"Marginal, Irregular Part-Time Employment",0.04188,50,1382,0.03132,0.05245
2011,First Stage of Tertiary Education,West,Not Employed,0.34385,412,1382,0.31880,0.36890
2011,First Stage of Tertiary Education,East,Full-Time Employment,0.52465,214,453,0.47861,0.57069
2011,First Stage of Tertiary Education,East,Regular Part-Time Employment,0.07024,56,453,0.04668,0.09380
2011,First Stage of Tertiary Education,East,Not Employed,0.39264,183,453,0.34762,0.43766
2011,Second Stage of Tertiary Education,West,Full-Time Employment,0.55386,2401,4646,0.53956,0.56815
2011,Second Stage of Tertiary Education,West,Regular Part-Time Employment,0.12168,808,4646,0.11227,0.13108
2011,Second Stage of Tertiary Education,West,"Marginal, Irregular Part-Time Employment",0.04328,186,4646,0.03743,0.04913
2011,Second Stage of Tertiary Education,West,Not Employed,0.28017,1251,4646,0.26726,0.29309
2011,Second Stage of Tertiary Education,East,Full-Time Employment,0.46291,775,1562,0.43817,0.48765
2011,Second Stage of Tertiary Education,East,Regular Part-Time Employment,0.09496,197,1562,0.08042,0.10950
2011,Second Stage of Tertiary Education,East,"Marginal, Irregular Part-Time Employment",0.03240,43,1562,0.02361,0.04118
2011,Second Stage of Tertiary Education,East,Not Employed,0.40973,547,1562,0.38534,0.43413
2012,No answer / don't know,West,Full-Time Employment,0.20015,59,331,0.15698,0.24332
2012,No answer / don't know,West,Vocational Training,0.17279,65,331,0.13200,0.21358
2012,No answer / don't know,West,"Marginal, Irregular Part-Time Employment",0.10738,38,331,0.07398,0.14078
2012,No answer / don't know,West,Not Employed,0.43796,169,331,0.38443,0.49150
2012,No answer / don't know,East,Not Employed,0.38333,38,38,0.22667,0.53999
2012,Pre-primary Level,West,"Marginal, Irregular Part-Time Employment",0.21884,184,786,0.18991,0.24776
2012,Pre-primary Level,West,Not Employed,0.76080,602,786,0.73095,0.79064
2012,Pre-primary Level,East,Not Employed,0.92780,99,99,0.87655,0.97904
2012,Primary Level,West,Full-Time Employment,0.23223,73,302,0.18453,0.27994
2012,Primary Level,West,Regular Part-Time Employment,0.06464,31,302,0.03686,0.09242
2012,Primary Level,West,Not Employed,0.62017,198,302,0.56534,0.67500
2012,Primary Level,East,Not Employed,0.65741,34,34,0.49549,0.81933
2012,Lower Secondary Level,West,Full-Time Employment,0.19782,492,2597,0.18250,0.21314
2012,Lower Secondary Level,West,Regular Part-Time Employment,0.08115,230,2597,0.07064,0.09165
2012,Lower Secondary Level,West,Vocational Training,0.08345,260,2597,0.07281,0.09409
2012,Lower Secondary Level,West,"Marginal, Irregular Part-Time Employment",0.05434,173,2597,0.04562,0.06306
2012,Lower Secondary Level,West,Not Employed,0.57959,1442,2597,0.56060,0.59857
2012,Lower Secondary Level,East,Full-Time Employment,0.08239,34,340,0.05312,0.11166
2012,Lower Secondary Level,East,Vocational Training,0.12313,49,340,0.08815,0.15811
2012,Lower Secondary Level,East,Not Employed,0.69814,257,340,0.64927,0.74701
2012,Upper Secondary Level,West,Full-Time Employment,0.37368,3645,10226,0.36430,0.38305
2012,Upper Secondary Level,West,Regular Part-Time Employment,0.11185,1586,10226,0.10574,0.11796
2012,Upper Secondary Level,West,Vocational Training,0.01379,125,10226,0.01153,0.01605
2012,Upper Secondary Level,West,"Marginal, Irregular Part-Time Employment",0.06333,741,10226,0.05861,0.06805
2012,Upper Secondary Level,West,Not Employed,0.43637,4129,10226,0.42676,0.44598
2012,Upper Secondary Level,East,Full-Time Employment,0.38180,1250,3315,0.36526,0.39834
2012,Upper Secondary Level,East,Regular Part-Time Employment,0.09314,388,3315,0.08325,0.10304
2012,Upper Secondary Level,East,Vocational Training,0.01300,46,3315,0.00914,0.01686
2012,Upper Secondary Level,East,"Marginal, Irregular Part-Time Employment",0.04653,158,3315,0.03936,0.05370
2012,Upper Secondary Level,East,Not Employed,0.46469,1473,3315,0.44771,0.48167
2012,Post-secondary Non-tertiary Level,West,Full-Time Employment,0.50789,706,1653,0.48379,0.53200
2012,Post-secondary Non-tertiary Level,West,Regular Part-Time Employment,0.16780,410,1653,0.14978,0.18582
2012,Post-secondary Non-tertiary Level,West,"Marginal, Irregular Part-Time Employment",0.04638,113,1653,0.03624,0.05652
2012,Post-secondary Non-tertiary Level,West,Not Employed,0.26428,424,1653,0.24302,0.28554
2012,Post-secondary Non-tertiary Level,East,Full-Time Employment,0.60563,160,282,0.54849,0.66277
2012,Post-secondary Non-tertiary Level,East,Regular Part-Time Employment,0.13228,50,282,0.09267,0.17190
2012,Post-secondary Non-tertiary Level,East,Not Employed,0.21338,72,282,0.16548,0.26129
2012,First Stage of Tertiary Education,West,Full-Time Employment,0.53954,714,1328,0.51272,0.56636
2012,First Stage of Tertiary Education,West,Regular Part-Time Employment,0.10128,179,1328,0.08505,0.11752
2012,First Stage of Tertiary Education,West,"Marginal, Irregular Part-Time Employment",0.02310,36,1328,0.01501,0.03118
2012,First Stage of Tertiary Education,West,Not Employed,0.33425,399,1328,0.30887,0.35964
2012,First Stage of Tertiary Education,East,Full-Time Employment,0.51325,222,461,0.46757,0.55893
2012,First Stage of Tertiary Education,East,Regular Part-Time Employment,0.08294,56,461,0.05774,0.10814
2012,First Stage of Tertiary Education,East,Not Employed,0.38581,183,461,0.34133,0.43030
2012,Second Stage of Tertiary Education,West,Full-Time Employment,0.54581,2374,4605,0.53143,0.56019
2012,Second Stage of Tertiary Education,West,Regular Part-Time Employment,0.12277,785,4605,0.11329,0.13225
2012,Second Stage of Tertiary Education,West,"Marginal, Irregular Part-Time Employment",0.03876,186,4605,0.03319,0.04434
2012,Second Stage of Tertiary Education,West,Not Employed,0.29181,1260,4605,0.27868,0.30495
2012,Second Stage of Tertiary Education,East,Full-Time Employment,0.46530,748,1535,0.44034,0.49026
2012,Second Stage of Tertiary Education,East,Regular Part-Time Employment,0.08400,183,1535,0.07012,0.09788
2012,Second Stage of Tertiary Education,East,"Marginal, Irregular Part-Time Employment",0.02905,42,1535,0.02064,0.03745
2012,Second Stage of Tertiary Education,East,Not Employed,0.42153,562,1535,0.39681,0.44624
2013,No answer / don't know,West,Full-Time Employment,0.16847,79,482,0.13502,0.20192
2013,No answer / don't know,West,Regular Part-Time Employment,0.07005,33,482,0.04724,0.09286
2013,No answer / don't know,West,Vocational Training,0.18598,92,482,0.15121,0.22076
2013,No answer / don't know,West,"Marginal, Irregular Part-Time Employment",0.09354,42,482,0.06752,0.11956
2013,No answer / don't know,West,Not Employed,0.45270,236,482,0.40821,0.49718
2013,No answer / don't know,East,Not Employed,0.39632,34,34,0.22943,0.56320
2013,Pre-primary Level,West,"Marginal, Irregular Part-Time Employment",0.21119,198,910,0.18466,0.23772
2013,Pre-primary Level,West,Not Employed,0.77997,712,910,0.75304,0.80690
2013,Pre-primary Level,East,Not Employed,0.85045,129,129,0.78867,0.91223
2013,Primary Level,West,Full-Time Employment,0.19882,114,551,0.16546,0.23217
2013,Primary Level,West,Regular Part-Time Employment,0.09902,60,551,0.07406,0.12399
2013,Primary Level,West,"Marginal, Irregular Part-Time Employment",0.07751,48,551,0.05516,0.09986
2013,Primary Level,West,Not Employed,0.59103,329,551,0.54995,0.63212
2013,Primary Level,East,Not Employed,0.57797,42,42,0.42680,0.72915
2013,Lower Secondary Level,West,Full-Time Employment,0.19308,728,3377,0.17977,0.20640
2013,Lower Secondary Level,West,Regular Part-Time Employment,0.06455,290,3377,0.05626,0.07284
2013,Lower Secondary Level,West,Vocational Training,0.09877,403,3377,0.08870,0.10883
2013,Lower Secondary Level,West,"Marginal, Irregular Part-Time Employment",0.05946,271,3377,0.05148,0.06744
2013,Lower Secondary Level,West,Not Employed,0.58041,1685,3377,0.56376,0.59706
2013,Lower Secondary Level,East,Full-Time Employment,0.11318,44,404,0.08225,0.14412
2013,Lower Secondary Level,East,Regular Part-Time Employment,0.05819,31,404,0.03534,0.08105
2013,Lower Secondary Level,East,Vocational Training,0.09148,63,404,0.06333,0.11963
2013,Lower Secondary Level,East,Not Employed,0.67563,266,404,0.62992,0.72133
2013,Upper Secondary Level,West,Full-Time Employment,0.35778,4025,10970,0.34881,0.36675
2013,Upper Secondary Level,West,Regular Part-Time Employment,0.11861,1720,10970,0.11256,0.12466
2013,Upper Secondary Level,West,Vocational Training,0.01639,189,10970,0.01401,0.01876
2013,Upper Secondary Level,West,"Marginal, Irregular Part-Time Employment",0.06545,838,10970,0.06082,0.07007
2013,Upper Secondary Level,West,Not Employed,0.44078,4198,10970,0.43149,0.45007
2013,Upper Secondary Level,East,Full-Time Employment,0.39156,1225,3187,0.37461,0.40851
2013,Upper Secondary Level,East,Regular Part-Time Employment,0.10137,388,3187,0.09089,0.11185
2013,Upper Secondary Level,East,Vocational Training,0.01269,47,3187,0.00881,0.01658
2013,Upper Secondary Level,East,"Marginal, Irregular Part-Time Employment",0.04784,157,3187,0.04043,0.05525
2013,Upper Secondary Level,East,Not Employed,0.44588,1370,3187,0.42862,0.46314
2013,Post-secondary Non-tertiary Level,West,Full-Time Employment,0.51245,902,2027,0.49069,0.53422
2013,Post-secondary Non-tertiary Level,West,Regular Part-Time Employment,0.16588,485,2027,0.14969,0.18208
2013,Post-secondary Non-tertiary Level,West,"Marginal, Irregular Part-Time Employment",0.05371,146,2027,0.04390,0.06353
2013,Post-secondary Non-tertiary Level,West,Not Employed,0.26090,494,2027,0.24178,0.28002
2013,Post-secondary Non-tertiary Level,East,Full-Time Employment,0.59325,160,301,0.53766,0.64884
2013,Post-secondary Non-tertiary Level,East,Regular Part-Time Employment,0.15081,62,301,0.11032,0.19131
2013,Post-secondary Non-tertiary Level,East,Not Employed,0.23379,79,301,0.18589,0.28168
2013,First Stage of Tertiary Education,West,Full-Time Employment,0.52423,698,1290,0.49697,0.55150
2013,First Stage of Tertiary Education,West,Regular Part-Time Employment,0.09891,178,1290,0.08261,0.11521
2013,First Stage of Tertiary Education,West,"Marginal, Irregular Part-Time Employment",0.02661,42,1290,0.01782,0.03539
2013,First Stage of Tertiary Education,West,Not Employed,0.34962,372,1290,0.32359,0.37565
2013,First Stage of Tertiary Education,East,Full-Time Employment,0.49597,198,419,0.44804,0.54391
2013,First Stage of Tertiary Education,East,Regular Part-Time Employment,0.08963,56,419,0.06225,0.11702
2013,First Stage of Tertiary Education,East,Not Employed,0.39253,165,419,0.34572,0.43934
2013,Second Stage of Tertiary Education,West,Full-Time Employment,0.54533,2742,5291,0.53191,0.55875
2013,Second Stage of Tertiary Education,West,Regular Part-Time Employment,0.12564,914,5291,0.11671,0.13458
2013,Second Stage of Tertiary Education,West,"Marginal, Irregular Part-Time Employment",0.04348,253,5291,0.03798,0.04897
2013,Second Stage of Tertiary Education,West,Not Employed,0.28397,1382,5291,0.27182,0.29612
2013,Second Stage of Tertiary Education,East,Full-Time Employment,0.44887,736,1552,0.42412,0.47363
2013,Second Stage of Tertiary Education,East,Regular Part-Time Employment,0.11802,227,1552,0.10196,0.13408
2013,Second Stage of Tertiary Education,East,"Marginal, Irregular Part-Time Employment",0.02935,53,1552,0.02095,0.03775
2013,Second Stage of Tertiary Education,East,Not Employed,0.39607,536,1552,0.37173,0.42041
2014,No answer / don't know,West,Full-Time Employment,0.18446,91,486,0.14994,0.21898
2014,No answer / don't know,West,Vocational Training,0.19177,101,486,0.15673,0.22681
2014,No answer / don't know,West,"Marginal, Irregular Part-Time Employment",0.11817,48,486,0.08944,0.14690
2014,No answer / don't know,West,Not Employed,0.39375,246,486,0.35026,0.43723
2014,No answer / don't know,East,Not Employed,0.38852,39,39,0.23354,0.54349
2014,Pre-primary Level,West,"Marginal, Irregular Part-Time Employment",0.17776,164,755,0.15047,0.20505
2014,Pre-primary Level,West,Not Employed,0.80851,591,755,0.78043,0.83660
2014,Pre-primary Level,East,Not Employed,0.87990,104,104,0.81712,0.94268
2014,Primary Level,West,Full-Time Employment,0.17185,85,434,0.13632,0.20739
2014,Primary Level,West,Regular Part-Time Employment,0.06151,39,434,0.03888,0.08414
2014,Primary Level,West,"Marginal, Irregular Part-Time Employment",0.08465,37,434,0.05843,0.11087
2014,Primary Level,West,Not Employed,0.64804,273,434,0.60306,0.69302
2014,Primary Level,East,Not Employed,0.57030,41,41,0.41688,0.72371
2014,Lower Secondary Level,West,Full-Time Employment,0.19838,604,2830,0.18368,0.21307
2014,Lower Secondary Level,West,Regular Part-Time Employment,0.08094,243,2830,0.07089,0.09099
2014,Lower Secondary Level,West,Vocational Training,0.08954,307,2830,0.07902,0.10007
2014,Lower Secondary Level,West,"Marginal, Irregular Part-Time Employment",0.07534,265,2830,0.06561,0.08507
2014,Lower Secondary Level,West,Not Employed,0.55119,1411,2830,0.53286,0.56952
2014,Lower Secondary Level,East,Full-Time Employment,0.10095,43,358,0.06970,0.13221
2014,Lower Secondary Level,East,Vocational Training,0.10704,50,358,0.07497,0.13911
2014,Lower Secondary Level,East,Not Employed,0.70183,265,358,0.65437,0.74928
2014,Upper Secondary Level,West,Full-Time Employment,0.35100,3460,9688,0.34149,0.36050
2014,Upper Secondary Level,West,Regular Part-Time Employment,0.12061,1502,9688,0.11413,0.12710
2014,Upper Secondary Level,West,Vocational Training,0.01778,187,9688,0.01515,0.02041
2014,Upper Secondary Level,West,"Marginal, Irregular Part-Time Employment",0.07131,802,9688,0.06618,0.07643
2014,Upper Secondary Level,West,Not Employed,0.43827,3737,9688,0.42839,0.44815
2014,Upper Secondary Level,East,Full-Time Employment,0.38292,1098,2853,0.36508,0.40076
2014,Upper Secondary Level,East,Regular Part-Time Employment,0.11025,342,2853,0.09876,0.12175
2014,Upper Secondary Level,East,Vocational Training,0.01367,34,2853,0.00940,0.01793
2014,Upper Secondary Level,East,"Marginal, Irregular Part-Time Employment",0.04206,150,2853,0.03470,0.04943
2014,Upper Secondary Level,East,Not Employed,0.45008,1229,2853,0.43182,0.46834
2014,Post-secondary Non-tertiary Level,West,Full-Time Employment,0.50693,781,1734,0.48339,0.53047
2014,Post-secondary Non-tertiary Level,West,Regular Part-Time Employment,0.18797,427,1734,0.16958,0.20637
2014,Post-secondary Non-tertiary Level,West,"Marginal, Irregular Part-Time Employment",0.05442,131,1734,0.04374,0.06510
2014,Post-secondary Non-tertiary Level,West,Not Employed,0.24079,395,1734,0.22066,0.26092
2014,Post-secondary Non-tertiary Level,East,Full-Time Employment,0.62043,157,280,0.56349,0.67737
2014,Post-secondary Non-tertiary Level,East,Regular Part-Time Employment,0.12969,53,280,0.09026,0.16911
2014,Post-secondary Non-tertiary Level,East,Not Employed,0.21530,70,280,0.16706,0.26353
2014,First Stage of Tertiary Education,West,Full-Time Employment,0.51669,631,1183,0.48820,0.54518
2014,First Stage of Tertiary Education,West,Regular Part-Time Employment,0.09808,160,1183,0.08112,0.11504
